energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-1.61180590,2.10431573,0.00185745,0.01384877,0.00920541,0.03268069,0.62833795,1.95050703,0.15392770,0.18314448
-1.60580290,2.04689091,0.00209858,0.01341822,0.00884719,0.03288440,0.60932744,1.89806697,0.14955150,0.17718328
-1.59979990,1.98471594,0.00238929,0.01307198,0.00848519,0.03317865,0.58858299,1.84034649,0.14476417,0.17112836
-1.59379690,1.91863393,0.00273518,0.01282873,0.00812513,0.03359110,0.56632198,1.77803200,0.13961477,0.16509415
-1.58779390,1.84952025,0.00314157,0.01270618,0.00777232,0.03414905,0.54277170,1.71185136,0.13415582,0.15919296
-1.58179090,1.77827463,0.00361326,0.01272082,0.00743169,0.03487884,0.51816885,1.64256827,0.12844314,0.15353341
-1.57578789,1.70581289,0.00415437,0.01288765,0.00710769,0.03580497,0.49275906,1.57097600,0.12253555,0.14821900
-1.56978489,1.63305793,0.00476803,0.01321997,0.00680430,0.03694938,0.46679627,1.49789028,0.11649446,0.14334675
-1.56378189,1.56092989,0.00545622,0.01372916,0.00652499,0.03833055,0.44054198,1.42414122,0.11038335,0.13900589
-1.55777889,1.49033565,0.00621951,0.01442441,0.00627271,0.03996270,0.41426412,1.35056422,0.10426701,0.13527681
-1.55177589,1.42215770,0.00705681,0.01531258,0.00604988,0.04185500,0.38823567,1.27799011,0.09821081,0.13223001
-1.54577289,1.35724291,0.00796527,0.01639797,0.00585840,0.04401081,0.36273300,1.20723473,0.09227976,0.12992543
-1.53976988,1.29639158,0.00894005,0.01768221,0.00569961,0.04642711,0.33803395,1.13908842,0.08653759,0.12841195
-1.53376688,1.24034747,0.00997428,0.01916416,0.00557434,0.04909402,0.31441577,1.07430591,0.08104583,0.12772724
-1.52776388,1.18978924,0.01105902,0.02083985,0.00548286,0.05199457,0.29215305,1.01359704,0.07586290,0.12789805
-1.52176088,1.14532395,0.01218330,0.02270260,0.00542495,0.05510470,0.27151561,0.95761887,0.07104338,0.12894085
-1.51575788,1.10748297,0.01333425,0.02474310,0.00539986,0.05839352,0.25276658,0.90696948,0.06663728,0.13086302
-1.50975488,1.07672066,0.01449732,0.02694968,0.00540640,0.06182383,0.23616064,0.86218378,0.06268965,0.13366442
-1.50375188,1.05341576,0.01565657,0.02930867,0.00544291,0.06535300,0.22194241,0.82373144,0.05924017,0.13733939
-1.49774887,1.03787535,0.01679502,0.03180482,0.00550739,0.06893403,0.21034508,0.79201681,0.05632307,0.14187915
-1.49174587,1.03034108,0.01789510,0.03442184,0.00559750,0.07251695,0.20158907,0.76738061,0.05396711,0.14727439
-1.48574287,1.03099689,0.01893913,0.03714306,0.00571066,0.07605029,0.19588076,0.75010300,0.05219569,0.15351800
-1.47973987,1.03997748,0.01990986,0.03995205,0.00584411,0.07948280,0.19341103,0.74040740,0.05102711,0.16060778
-1.47373687,1.05737672,0.02079095,0.04283331,0.00599504,0.08276516,0.19435353,0.73846451,0.05047477,0.16854891
-1.46773387,1.08325486,0.02156752,0.04577296,0.00616061,0.08585166,0.19886252,0.74439567,0.05054742,0.17735600
-1.46173087,1.11764365,0.02222665,0.04875932,0.00633806,0.08870175,0.20707018,0.75827516,0.05124933,0.18705462
-1.45572786,1.16054865,0.02275774,0.05178342,0.00652480,0.09128150,0.21908318,0.78013056,0.05258033,0.19768209
-1.44972486,1.21194792,0.02315292,0.05483939,0.00671843,0.09356463,0.23497860,0.80994098,0.05453579,0.20928731
-1.44372186,1.27178686,0.02340721,0.05792463,0.00691681,0.09553332,0.25479911,0.84763274,0.05710631,0.22192978
-1.43771886,1.33996900,0.02351875,0.06103981,0.00711805,0.09717860,0.27854754,0.89307264,0.06027740,0.23567754
-1.43171586,1.41634308,0.02348872,0.06418866,0.00732055,0.09850039,0.30618108,0.94605888,0.06402894,0.25060423
-1.42571286,1.50068715,0.02332131,0.06737754,0.00752299,0.09950707,0.33760521,1.00631030,0.06833456,0.26678518
-1.41970985,1.59269038,0.02302345,0.07061479,0.00772423,0.10021477,0.37266786,1.07345459,0.07316095,0.28429288
-1.41370685,1.69193410,0.02260453,0.07390989,0.00792337,0.10064626,0.41115406,1.14701635,0.07846722,0.30319183
-1.40770385,1.79787337,0.02207599,0.07727249,0.00811959,0.10082964,0.45278160,1.22640627,0.08420429,0.32353321
-1.40170085,1.90982074,0.02145088,0.08071136,0.00831214,0.10079683,0.49719809,1.31091235,0.09031448,0.34534945
-1.39569785,2.02693375,0.02074331,0.08423321,0.00850026,0.10058199,0.54397991,1.39969453,0.09673134,0.36864913
-1.38969485,2.14820774,0.01996801,0.08784164,0.00868314,0.10021991,0.59263337,1.49178373,0.10337970,0.39341244
-1.38369185,2.27247517,0.01913978,0.09153608,0.00885984,0.09974456,0.64259853,1.58608612,0.11017621,0.41958748
-1.37768884,2.39841263,0.01827305,0.09531094,0.00902926,0.09918774,0.69325571,1.68139348,0.11703014,0.44708761
-1.37168584,2.52455588,0.01738145,0.09915493,0.00919014,0.09857802,0.74393495,1.77639973,0.12384472,0.47579005
-1.36568284,2.64932325,0.01647752,0.10305063,0.00934106,0.09793995,0.79392829,1.86972386,0.13051878,0.50553586
-1.35967984,2.77104684,0.01557238,0.10697434,0.00948042,0.09729354,0.84250458,1.95993859,0.13694881,0.53613122
-1.35367684,2.88801080,0.01467564,0.11089626,0.00960652,0.09665417,0.88892653,2.04560420,0.14303136,0.56735016
-1.34767384,2.99849517,0.01379525,0.11478096,0.00971762,0.09603263,0.93246940,2.12530614,0.14866559,0.59893851
-1.34167084,3.10082354,0.01293753,0.11858808,0.00981197,0.09543557,0.97244063,2.19769506,0.15375607,0.63061887
-1.33566783,3.19341253,0.01210725,0.12227338,0.00988793,0.09486608,1.00819970,2.26152753,0.15821548,0.66209649
-1.32966483,3.27482069,0.01130772,0.12578997,0.00994402,0.09432446,1.03917731,2.31570552,0.16196729,0.69306573
-1.32366183,3.34379462,0.01054101,0.12908961,0.00997904,0.09380907,1.06489301,2.35931286,0.16494817,0.72321686
-1.31765883,3.39930990,0.00980813,0.13212427,0.00999209,0.09331715,1.08497052,2.39164681,0.16711008,0.75224282
-1.31165583,3.44060505,0.00910924,0.13484753,0.00998271,0.09284570,1.09914986,2.41224314,0.16842190,0.77984592
-1.30565283,3.46720670,0.00844393,0.13721606,0.00995086,0.09239218,1.10729585,2.42089345,0.16887049,0.80574393
-1.29964982,3.47894486,0.00781134,0.13919097,0.00989702,0.09195511,1.10940235,2.41765384,0.16846127,0.82967573
-1.29364682,3.47595766,0.00721044,0.14073895,0.00982218,0.09153454,1.10559209,2.40284437,0.16721807,0.85140614
-1.28764382,3.45868547,0.00664011,0.14183329,0.00972784,0.09113231,1.09611210,2.37703944,0.16518242,0.87072997
-1.28164082,3.42785488,0.00609930,0.14245465,0.00961601,0.09075220,1.08132483,2.34104950,0.16241223,0.88747529
-1.27563782,3.38445359,0.00558711,0.14259151,0.00948921,0.09039989,1.06169548,2.29589504,0.15898001,0.90150599
-1.26963482,3.32969768,0.00510284,0.14224050,0.00935038,0.09008286,1.03777608,2.24277420,0.15497052,0.91272351
-1.26363182,3.26499299,0.00464600,0.14140644,0.00920288,0.08981017,1.01018715,2.18302555,0.15047826,0.92106817
-1.25762881,3.19189271,0.00421634,0.14010216,0.00905042,0.08959225,0.97959771,2.11808796,0.14560458,0.92651981
-1.25162581,3.11205330,0.00381375,0.13834817,0.00889697,0.08944062,0.94670469,2.04945924,0.14045479,0.92909819
-1.24562281,3.02719056,0.00343831,0.13617218,0.00874676,0.08936774,0.91221254,1.97865558,0.13513524,0.92886296
-1.23961981,2.93903795,0.00309014,0.13360850,0.00860419,0.08938685,0.87681393,1.90717327,0.12975061,0.92591333
-1.23361681,2.84930841,0.00276943,0.13069738,0.00847373,0.08951184,0.84117243,1.83645430,0.12440130,0.92038744
-1.22761381,2.75966107,0.00247634,0.12748427,0.00835990,0.08975735,0.80590747,1.76785670,0.11918129,0.91246137
-1.22161081,2.67167334,0.00221096,0.12401910,0.00826719,0.09013876,0.77158240,1.70263058,0.11417623,0.90234768
-1.21560780,2.58681876,0.00197329,0.12035552,0.00819996,0.09067234,0.73869550,1.64189987,0.10946202,0.89029344
-1.20960480,2.50645041,0.00176319,0.11655012,0.00816240,0.09137537,0.70767426,1.58665007,0.10510373,0.87657747
-1.20360180,2.43178947,0.00158040,0.11266169,0.00815842,0.09226631,0.67887268,1.53772118,0.10115499,0.86150687
-1.19759880,2.36391788,0.00142448,0.10875044,0.00819158,0.09336482,0.65257124,1.49580545,0.09765773,0.84541259
-1.19159580,2.30377451,0.00129490,0.10487723,0.00826498,0.09469183,0.62897929,1.46144887,0.09464218,0.82864398
-1.18559280,2.25215334,0.00119096,0.10110275,0.00838119,0.09626935,0.60823915,1.43505543,0.09212727,0.81156236
-1.17958979,2.20970308,0.00111190,0.09748670,0.00854214,0.09812026,0.59043154,1.41689319,0.09012115,0.79453366
-1.17358679,2.17692699,0.00105685,0.09408694,0.00874899,0.10026791,0.57558175,1.40710111,0.08862195,0.77792016
-1.16758379,2.15418245,0.00102495,0.09095858,0.00900213,0.10273550,0.56366602,1.40569595,0.08761860,0.76207163
-1.16158079,2.14167980,0.00101528,0.08815303,0.00930101,0.10554541,0.55461782,1.41257858,0.08709180,0.74731606
-1.15557779,2.13948038,0.00102698,0.08571711,0.00964416,0.10871830,0.54833363,1.42753939,0.08701495,0.73395038
-1.14957479,2.14749387,0.00105922,0.08369206,0.01002910,0.11227214,0.54467797,1.45026266,0.08735512,0.72223147
-1.14357179,2.16547557,0.00111125,0.08211264,0.01045236,0.11622118,0.54348779,1.48033011,0.08807411,0.71236788
-1.13756878,2.19302409,0.00118242,0.08100627,0.01090948,0.12057486,0.54457596,1.51722390,0.08912937,0.70451271
-1.13156578,2.22958045,0.00127217,0.08039223,0.01139510,0.12533676,0.54773422,1.56032975,0.09047502,0.69875798
-1.12556278,2.27442938,0.00138007,0.08028097,0.01190301,0.13050357,0.55273564,1.60894055,0.09206282,0.69513081
-1.11955978,2.32670368,0.00150579,0.08067361,0.01242630,0.13606423,0.55933680,1.66226140,0.09384319,0.69359179
-1.11355678,2.38539239,0.00164909,0.08156153,0.01295748,0.14199917,0.56728001,1.71941645,0.09576620,0.69403554
-1.10755378,2.44935343,0.00180982,0.08292621,0.01348869,0.14827978,0.57629575,1.77945815,0.09778264,0.69629379
-1.10155078,2.51733081,0.00198787,0.08473926,0.01401188,0.15486808,0.58610555,1.84137921,0.09984506,0.70014068
-1.09554777,2.58797674,0.00218314,0.08696272,0.01451901,0.16171662,0.59642542,1.90412748,0.10190885,0.70530037
-1.08954477,2.65987806,0.00239551,0.08954953,0.01500230,0.16876870,0.60696999,1.96662363,0.10393333,0.71145663
-1.08354177,2.73158677,0.00262475,0.09244427,0.01545440,0.17595884,0.61745728,2.02778134,0.10588279,0.71826407
-1.07753877,2.80165349,0.00287052,0.09558417,0.01586863,0.18321347,0.62761413,2.08652958,0.10772759,0.72536058
-1.07153577,2.86866309,0.00313226,0.09890028,0.01623913,0.19045200,0.63718211,2.14183622,0.10944504,0.73238058
-1.06553277,2.93127119,0.00340916,0.10231889,0.01656100,0.19758806,0.64592372,2.19273231,0.11102039,0.73896848
-1.05952976,2.98824011,0.00370009,0.10576306,0.01683048,0.20453103,0.65362871,2.23833604,0.11244753,0.74479188
-1.05352676,3.03847312,0.00400357,0.10915439,0.01704496,0.21118779,0.66012025,2.27787548,0.11372962,0.74955395
-1.04752376,3.08104551,0.00431771,0.11241479,0.01720307,0.21746459,0.66526056,2.31070927,0.11487955,0.75300462
-1.04152076,3.11523146,0.00464020,0.11546838,0.01730467,0.22326920,0.66895594,2.33634431,0.11592014,0.75494993
-1.03551776,3.14052542,0.00496829,0.11824334,0.01735083,0.22851297,0.67116074,2.35444982,0.11688412,0.75525951
-1.02951476,3.15665735,0.00529883,0.12067374,0.01734374,0.23311311,0.67188011,2.36486707,0.11781388,0.75387154
-1.02351176,3.16360102,0.00562827,0.12270124,0.01728661,0.23699482,0.67117136,2.36761436,0.11876084,0.75079542
-1.01750875,3.16157498,0.00595273,0.12427664,0.01718359,0.24009335,0.66914371,2.36288696,0.11978464,0.74611167
-1.01150575,3.15103610,0.00626806,0.12536120,0.01703956,0.24235597,0.66595633,2.35105190,0.12095188,0.73996940
-1.00550275,3.13266558,0.00656995,0.12592767,0.01686001,0.24374355,0.66181464,2.33263762,0.12233466,0.73258124
-0.99949975,3.10734794,0.00685405,0.12596101,0.01665084,0.24423195,0.65696483,2.30831875,0.12400876,0.72421603
-0.99349675,3.07614339,0.00711607,0.12545875,0.01641823,0.24381295,0.65168679,2.27889643,0.12605148,0.71518946
-0.98749375,3.04025437,0.00735192,0.12443096,0.01616842,0.24249476,0.64628537,2.24527461,0.12853928,0.70585304
-0.98149075,3.00098719,0.00755782,0.12289985,0.01590756,0.24030203,0.64108052,2.20843309,0.13154522,0.69658176
-0.97548774,2.95971011,0.00773047,0.12089892,0.01564154,0.23727536,0.63639625,2.16939816,0.13513615,0.68776086
-0.96948474,2.91780881,0.00786711,0.11847186,0.01537586,0.23347027,0.63254903,2.12921154,0.13936991,0.67977211
-0.96348174,2.87664114,0.00796565,0.11567103,0.01511550,0.22895574,0.62983590,2.08889891,0.14429253,0.67298018
-0.95747874,2.83749233,0.00802472,0.11255567,0.01486477,0.22381221,0.62852290,2.04943891,0.14993553,0.66771946
-0.95147574,2.80153257,0.00804373,0.10919000,0.01462725,0.21812931,0.62883415,2.01173379,0.15631355,0.66428182
-0.94547274,2.76977838,0.00802287,0.10564111,0.01440572,0.21200322,0.63094229,1.97658284,0.16342223,0.66290581
-0.93946973,2.74305954,0.00796309,0.10197686,0.01420209,0.20553395,0.63496063,1.94465958,0.17123674,0.66376761
-0.93346673,2.72199284,0.00786610,0.09826380,0.01401740,0.19882252,0.64093756,1.91649386,0.17971085,0.66697424
-0.92746373,2.70696404,0.00773422,0.09456531,0.01385183,0.19196820,0.64885363,1.89245944,0.18877674,0.67255913
-0.92146073,2.69811901,0.00757037,0.09093984,0.01370476,0.18506604,0.65862157,1.87276792,0.19834566,0.68048043
-0.91545773,2.69536454,0.00737790,0.08743958,0.01357480,0.17820461,0.67008932,1.85746927,0.20830940,0.69062217
-0.90945473,2.69837926,0.00716049,0.08410934,0.01345995,0.17146422,0.68304634,1.84645903,0.21854271,0.70279822
-0.90345173,2.70663420,0.00692202,0.08098593,0.01335769,0.16491559,0.69723276,1.83949205,0.22890646,0.71675901
-0.89744872,2.71942244,0.00666645,0.07809785,0.01326517,0.15861911,0.71235122,1.83620216,0.23925167,0.73220087
-0.89144572,2.73589652,0.00639768,0.07546542,0.01317936,0.15262447,0.72808091,1.83612684,0.24942412,0.74877754
-0.88544272,2.75511212,0.00611947,0.07310123,0.01309728,0.14697102,0.74409310,1.83873584,0.25926940,0.76611357
-0.87943972,2.77607581,0.00583535,0.07101098,0.01301620,0.14168841,0.76006744,1.84346222,0.26863833,0.78381894
-0.87343672,2.79779470,0.00554853,0.06919447,0.01293377,0.13679771,0.77570817,1.84973429,0.27739233,0.80150439
-0.86743372,2.81932535,0.00526187,0.06764689,0.01284831,0.13231275,0.79075933,1.85700669,0.28540858,0.81879673
-0.86143072,2.83981955,0.00497784,0.06636012,0.01275886,0.12824172,0.80501820,1.86478900,0.29258474,0.83535348
-0.85542771,2.85856437,0.00469855,0.06532406,0.01266539,0.12458867,0.81834596,1.87267021,0.29884292,0.85087608
-0.84942471,2.87501444,0.00442572,0.06452788,0.01256882,0.12135505,0.83067503,1.88033775,0.30413271,0.86512106
-0.84342171,2.88881445,0.00416070,0.06396115,0.01247109,0.11854104,0.84201254,1.88758986,0.30843311,0.87790856
-0.83741871,2.89981073,0.00390458,0.06361469,0.01237509,0.11614652,0.85243954,1.89434070,0.31175314,0.88912780
-0.83141571,2.90805100,0.00365812,0.06348117,0.01228463,0.11417176,0.86210585,1.90061778,0.31413123,0.89873908
-0.82541271,2.91377230,0.00342191,0.06355538,0.01220424,0.11261769,0.87122079,1.90655184,0.31563311,0.90677217
-0.81940970,2.91737774,0.00319633,0.06383419,0.01213900,0.11148572,0.88004011,1.91235984,0.31634860,0.91332113
-0.81340670,2.91940304,0.00298164,0.06431615,0.01209428,0.11077722,0.88884974,1.91832194,0.31638711,0.91853580
-0.80740370,2.92047496,0.00277799,0.06500084,0.01207547,0.11049255,0.89794720,1.92475392,0.31587228,0.92261023
-0.80140070,2.92126370,0.00258545,0.06588795,0.01208766,0.11062992,0.90762164,1.93197662,0.31493587,0.92576870
-0.79539770,2.92243209,0.00240404,0.06697614,0.01213532,0.11118397,0.91813361,1.94028419,0.31371128,0.92825002
-0.78939470,2.92458428,0.00223377,0.06826187,0.01222199,0.11214434,0.92969555,1.94991321,0.31232691,0.93029090
-0.78339170,2.92821701,0.00207456,0.06973817,0.01235002,0.11349423,0.94245433,1.96101438,0.31089981,0.93210928
-0.77738869,2.93367611,0.00192632,0.07139344,0.01252025,0.11520913,0.95647653,1.97362861,0.30952988,0.93388856
-0.77138569,2.94112088,0.00178892,0.07321048,0.01273190,0.11725585,0.97173758,1.98766888,0.30829485,0.93576355
-0.76538269,2.95049839,0.00166218,0.07516577,0.01298239,0.11959185,0.98811525,2.00290921,0.30724648,0.93780901
-0.75937969,2.96152924,0.00154584,0.07722896,0.01326732,0.12216511,1.00538805,2.01898121,0.30640794,0.94003142
-0.75337669,2.97370573,0.00143960,0.07936286,0.01358049,0.12491438,1.02323849,2.03537872,0.30577269,0.94236454
-0.74737369,2.98630270,0.00134307,0.08152373,0.01391402,0.12777004,1.04126146,2.05147034,0.30530490,0.94466899
-0.74137069,2.99840057,0.00125582,0.08366200,0.01425858,0.13065541,1.05897694,2.06651916,0.30494124,0.94673613
-0.73536768,3.00891947,0.00117735,0.08572344,0.01460364,0.13348855,1.07584685,2.07970890,0.30459421,0.94829586
-0.72936468,3.01666289,0.00110710,0.08765059,0.01493785,0.13618450,1.09129497,2.09017495,0.30415653,0.94902829
-0.72336168,3.02036848,0.00104449,0.08938454,0.01524942,0.13865776,1.10472911,2.09703890,0.30350672,0.94857842
-0.71735868,3.01876367,0.00098892,0.09086695,0.01552656,0.14082507,1.11556441,2.09944483,0.30251528,0.94657343
-0.71135568,3.01062327,0.00093981,0.09204214,0.01575798,0.14260824,1.12324678,2.09659547,0.30105135,0.94264140
-0.70535268,2.99482627,0.00089663,0.09285918,0.01593325,0.14393692,1.12727526,2.08778665,0.29898949,0.93643079
-0.69934967,2.97040914,0.00085889,0.09327402,0.01604333,0.14475127,1.12722240,2.07243845,0.29621625,0.92762952
-0.69334667,2.93661324,0.00082623,0.09325128,0.01608090,0.14500431,1.12275175,2.05012155,0.29263621,0.91598282
-0.68734367,2.89292419,0.00079839,0.09276587,0.01604068,0.14466398,1.11363173,2.02057783,0.28817721,0.90130895
-0.68134067,2.83910155,0.00077528,0.09180423,0.01591974,0.14371458,1.09974540,1.98373441,0.28279466,0.88351203
-0.67533767,2.77519781,0.00075698,0.09036512,0.01571763,0.14215792,1.08109577,1.93971073,0.27647459,0.86259144
-0.66933467,2.70156608,0.00074375,0.08846003,0.01543651,0.14001369,1.05780670,1.88881856,0.26923548,0.83864742
-0.66333167,2.61885655,0.00073605,0.08611309,0.01508111,0.13731946,1.03011927,1.83155528,0.26112874,0.81188265
-0.65732866,2.52800222,0.00073454,0.08336053,0.01465869,0.13413000,0.99838427,1.76859088,0.25223793,0.78259984
-0.65132566,2.43019489,0.00074009,0.08024975,0.01417884,0.13051616,0.96305101,1.70074955,0.24267680,0.75119566
-0.64532266,2.32685290,0.00075373,0.07683801,0.01365330,0.12656323,0.92465322,1.62898675,0.23258619,0.71815122
-0.63931966,2.21958204,0.00077666,0.07319080,0.01309559,0.12236897,0.88379273,1.55436297,0.22213012,0.68401972
-0.63331666,2.11013158,0.00081023,0.06938009,0.01252077,0.11804125,0.84112150,1.47801502,0.21149110,0.64941196
-0.62731366,2.00034722,0.00085586,0.06548231,0.01194499,0.11369545,0.79732305,1.40112626,0.20086497,0.61498012
-0.62131066,1.89212267,0.00091503,0.06157640,0.01138516,0.10945171,0.75309369,1.32489660,0.19045551,0.58140080
-0.61530765,1.78735158,0.00098923,0.05774177,0.01085851,0.10543211,0.70912434,1.25051326,0.18046890,0.54935768
-0.60930465,1.68788118,0.00107984,0.05405648,0.01038224,0.10175768,0.66608352,1.17912302,0.17110829,0.51952452
-0.60330165,1.59546884,0.00118816,0.05059541,0.00997314,0.09854564,0.62460189,1.11180665,0.16256869,0.49254899
-0.59729865,1.51174258,0.00131525,0.04742878,0.00964718,0.09590652,0.58525870,1.04955604,0.15503210,0.46903756
-0.59129565,1.43816598,0.00146193,0.04462076,0.00941923,0.09394159,0.54857039,0.99325413,0.14866330,0.44954198
-0.58529265,1.37600810,0.00162866,0.04222833,0.00930270,0.09274030,0.51498153,0.94365818,0.14360603,0.43454729
-0.57928964,1.32631853,0.00181551,0.04030044,0.00930928,0.09237802,0.48485799,0.90138618,0.13997983,0.42446158
-0.57328664,1.28990768,0.00202210,0.03887727,0.00944864,0.09291402,0.45848249,0.86690660,0.13787744,0.41960749
-0.56728364,1.26733223,0.00224751,0.03798974,0.00972819,0.09438972,0.43605230,0.84053137,0.13736291,0.42021552
-0.56128064,1.25888565,0.00249031,0.03765924,0.01015287,0.09682719,0.41767904,0.82241200,0.13847015,0.42641891
-0.55527764,1.26459365,0.00274851,0.03789744,0.01072493,0.10022814,0.40339037,0.81253878,0.14120226,0.43825029
-0.54927464,1.28421447,0.00301954,0.03870628,0.01144379,0.10457323,0.39313334,0.81074305,0.14553133,0.45563990
