energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
1.05952976,1.13955419,0.87984295,0.00000000,0.02644385,0.07453375,0.25821923,0.16882909,0.03360012,0.23514497
1.06553277,1.11472649,0.86982747,0.00000000,0.02653015,0.07258635,0.24851622,0.16609324,0.03615573,0.22408997
1.07153577,1.08848761,0.86001036,0.00000000,0.02678144,0.07058711,0.23847163,0.16343387,0.03888865,0.21292232
1.07753877,1.06130959,0.85056270,0.00000000,0.02718752,0.06859156,0.22821463,0.16090473,0.04178872,0.20173069
1.08354177,1.03367768,0.84162661,0.00000000,0.02773439,0.06666137,0.21788343,0.15856011,0.04484092,0.19060796
1.08954477,1.00607284,0.83330585,0.00000000,0.02840447,0.06486306,0.20762164,0.15645267,0.04802501,0.17964898
1.09554777,0.97895508,0.82565794,0.00000000,0.02917680,0.06326656,0.19757436,0.15463143,0.05131546,0.16894813
1.10155078,0.95274841,0.81868864,0.00000000,0.03002742,0.06194378,0.18788444,0.15314002,0.05468168,0.15859681
1.10755378,0.92782829,0.81234916,0.00000000,0.03092981,0.06096711,0.17868888,0.15201531,0.05808845,0.14868113
1.11355678,0.90451212,0.80653668,0.00000000,0.03185548,0.06040800,0.17011563,0.15128647,0.06149663,0.13927988
1.11955978,0.88305316,0.80109823,0.00000000,0.03277462,0.06033548,0.16228082,0.15097445,0.06486412,0.13046287
1.12556278,0.86363799,0.79583793,0.00000000,0.03365689,0.06081479,0.15528662,0.15109197,0.06814703,0.12228977
1.13156578,0.84638748,0.79052736,0.00000000,0.03447220,0.06190598,0.14921957,0.15164384,0.07130091,0.11480946
1.13756878,0.83136083,0.78491841,0.00000000,0.03519165,0.06366255,0.14414953,0.15262764,0.07428217,0.10805991
1.14357179,0.81856227,0.77875814,0.00000000,0.03578833,0.06613018,0.14012920,0.15403470,0.07704942,0.10206863
1.14957479,0.80794967,0.77180468,0.00000000,0.03623826,0.06934539,0.13719397,0.15585111,0.07956476,0.09685347
1.15557779,0.79944439,0.76384323,0.00000000,0.03652111,0.07333432,0.13536231,0.15805889,0.08179497,0.09242387
1.16158079,0.79294152,0.75470143,0.00000000,0.03662097,0.07811151,0.13463628,0.16063698,0.08371249,0.08878235
1.16758379,0.78831984,0.74426300,0.00000000,0.03652683,0.08367879,0.13500239,0.16356212,0.08529609,0.08592618
1.17358679,0.78545091,0.73247888,0.00000000,0.03623304,0.09002429,0.13643244,0.16680954,0.08653134,0.08384906
1.17958979,0.78420660,0.71937533,0.00000000,0.03573952,0.09712157,0.13888456,0.17035326,0.08741073,0.08254283
1.18559280,0.78446492,0.70505831,0.00000000,0.03505179,0.10492906,0.14230416,0.17416632,0.08793350,0.08199898
1.19159580,0.78611382,0.68971403,0.00000000,0.03418076,0.11338972,0.14662495,0.17822052,0.08810518,0.08220991
1.19759880,0.78905301,0.67360547,0.00000000,0.03314245,0.12243108,0.15176998,0.18248616,0.08793691,0.08316996
1.20360180,0.79319393,0.65706511,0.00000000,0.03195740,0.13196568,0.15765263,0.18693149,0.08744456,0.08487609
1.20960480,0.79845815,0.64048412,0.00000000,0.03065001,0.14189196,0.16417776,0.19152224,0.08664771,0.08732812
1.21560780,0.80477455,0.62429858,0.00000000,0.02924774,0.15209559,0.17124290,0.19622101,0.08556862,0.09052869
1.22161081,0.81207566,0.60897339,0.00000000,0.02778025,0.16245131,0.17873953,0.20098697,0.08423114,0.09448276
1.22761381,0.82029376,0.59498454,0.00000000,0.02627840,0.17282524,0.18655460,0.20577560,0.08265979,0.09919673
1.23361681,0.82935681,0.58280059,0.00000000,0.02477337,0.18307751,0.19457210,0.21053877,0.08087887,0.10467727
1.23961981,0.83918497,0.57286420,0.00000000,0.02329570,0.19306528,0.20267486,0.21522503,0.07891183,0.11092981
1.24562281,0.84968766,0.56557441,0.00000000,0.02187444,0.20264602,0.21074649,0.21978029,0.07678079,0.11795673
1.25162581,0.86076153,0.56127046,0.00000000,0.02053634,0.21168081,0.21867333,0.22414866,0.07450631,0.12575538
1.25762881,0.87228948,0.56021781,0.00000000,0.01930522,0.22003773,0.22634654,0.22827369,0.07210732,0.13431602
1.26363182,0.88414054,0.56259688,0.00000000,0.01820136,0.22759503,0.23366413,0.23209967,0.06960127,0.14361961
1.26963482,0.89617097,0.56849492,0.00000000,0.01724115,0.23424414,0.24053294,0.23557316,0.06700448,0.15363578
1.27563782,0.90822605,0.57790132,0.00000000,0.01643675,0.23989218,0.24687050,0.23864451,0.06433248,0.16432090
1.28164082,0.92014290,0.59070657,0.00000000,0.01579601,0.24446413,0.25260661,0.24126947,0.06160054,0.17561643
1.28764382,0.93175383,0.60670483,0.00000000,0.01532243,0.24790438,0.25768487,0.24341066,0.05882418,0.18744776
1.29364682,0.94289044,0.62560011,0.00000000,0.01501533,0.25017775,0.26206374,0.24503898,0.05601962,0.19972353
1.29964982,0.95338813,0.64701574,0.00000000,0.01487009,0.25126994,0.26571749,0.24613481,0.05320425,0.21233559
1.30565283,0.96309111,0.67050693,0.00000000,0.01487850,0.25118739,0.26863680,0.24668916,0.05039693,0.22515979
1.31165583,0.97185766,0.69557588,0.00000000,0.01502922,0.24995664,0.27082903,0.24670451,0.04761827,0.23805744
1.31765883,0.97956576,0.72168894,0.00000000,0.01530831,0.24762329,0.27231834,0.24619557,0.04489066,0.25087779
1.32366183,0.98611888,0.74829525,0.00000000,0.01569979,0.24425052,0.27314544,0.24518982,0.04223835,0.26346118
1.32966483,0.99145176,0.77484609,0.00000000,0.01618630,0.23991742,0.27336717,0.24372789,0.03968729,0.27564311
1.33566783,0.99553626,0.80081438,0.00000000,0.01674969,0.23471711,0.27305582,0.24186387,0.03726494,0.28725888
1.34167084,0.99838673,0.82571330,0.00000000,0.01737168,0.22875477,0.27229822,0.23966530,0.03499994,0.29814880
1.34767384,1.00006501,0.84911359,0.00000000,0.01803449,0.22214565,0.27119456,0.23721315,0.03292183,0.30816367
1.35367684,1.00068444,0.87065863,0.00000000,0.01872137,0.21501315,0.26985697,0.23460152,0.03106060,0.31717040
1.35967984,1.00041278,0.89007669,0.00000000,0.01941714,0.20748694,0.26840781,0.23193707,0.02944632,0.32505730
1.36568284,0.99947358,0.90718978,0.00000000,0.02010861,0.19970127,0.26697763,0.22933828,0.02810870,0.33173904
1.37168584,0.99814567,0.92191873,0.00000000,0.02078489,0.19179326,0.26570283,0.22693423,0.02707666,0.33716072
1.37768884,0.99676046,0.93428418,0.00000000,0.02143765,0.18390142,0.26472295,0.22486308,0.02637785,0.34130101
1.38369185,0.99569694,0.94440340,0.00000000,0.02206117,0.17616416,0.26417764,0.22327012,0.02603826,0.34417405
1.38969485,0.99537402,0.95248302,0.00000000,0.02265235,0.16871837,0.26420338,0.22230527,0.02608169,0.34582993
1.39569785,0.99624051,0.95880793,0.00000000,0.02321058,0.16169797,0.26492986,0.22212019,0.02652926,0.34635375
1.40170085,0.99876259,0.96372690,0.00000000,0.02373741,0.15523254,0.26647632,0.22286483,0.02739891,0.34586315
1.40770385,1.00340930,0.96763547,0.00000000,0.02423626,0.14944578,0.26894778,0.22468368,0.02870477,0.34450440
1.41370685,1.01063634,0.97095687,0.00000000,0.02471190,0.14445396,0.27243136,0.22771156,0.03045660,0.34244725
1.41970985,1.02086882,0.97412196,0.00000000,0.02516997,0.14036437,0.27699288,0.23206923,0.03265912,0.33987865
1.42571286,1.03448367,0.97754900,0.00000000,0.02561641,0.13727361,0.28267386,0.23785892,0.03531138,0.33699572
1.43171586,1.05179243,0.98162420,0.00000000,0.02605690,0.13526597,0.28948903,0.24515990,0.03840607,0.33399823
1.43771886,1.07302526,0.98668403,0.00000000,0.02649629,0.13441172,0.29742461,0.25402434,0.04192896,0.33108093
1.44372186,1.09831697,0.99299997,0.00000000,0.02693811,0.13476558,0.30643742,0.26447359,0.04585831,0.32842614
1.44972486,1.12769575,1.00076646,0.00000000,0.02738415,0.13636525,0.31645489,0.27649509,0.05016450,0.32619690
1.45572786,1.16107532,1.01009249,0.00000000,0.02783413,0.13923011,0.32737604,0.29004017,0.05480969,0.32453103
1.46173087,1.19825097,1.02099712,0.00000000,0.02828548,0.14336021,0.33907348,0.30502269,0.05974784,0.32353630
1.46773387,1.23889981,1.03340903,0.00000000,0.02873327,0.14873558,0.35139629,0.32131894,0.06492477,0.32328704
1.47373687,1.28258530,1.04717005,0.00000000,0.02917025,0.15531582,0.36417382,0.33876858,0.07027869,0.32382213
1.47973987,1.32876621,1.06204219,0.00000000,0.02958703,0.16304014,0.37722013,0.35717688,0.07574083,0.32514465
1.48574287,1.37680938,1.07771789,0.00000000,0.02997240,0.17182783,0.39033897,0.37631813,0.08123651,0.32722296
1.49174587,1.42600624,1.09383271,0.00000000,0.03031373,0.18157916,0.40332915,0.39594016,0.08668638,0.32999323
1.49774887,1.47559213,1.10997986,0.00000000,0.03059747,0.19217670,0.41598997,0.41576994,0.09200800,0.33336332
1.50375188,1.52476781,1.12572578,0.00000000,0.03080969,0.20348717,0.42812658,0.43551993,0.09711760,0.33721753
1.50975488,1.57272238,1.14062599,0.00000000,0.03093672,0.21536358,0.43955507,0.45489511,0.10193203,0.34142234
1.51575788,1.61865662,1.15424062,0.00000000,0.03096572,0.22764787,0.45010707,0.47360046,0.10637076,0.34583253
1.52176088,1.66180590,1.16614879,0.00000000,0.03088525,0.24017387,0.45963367,0.49134848,0.11035798,0.35029764
1.52776388,1.70146182,1.17596158,0.00000000,0.03068578,0.25277047,0.46800870,0.50786669,0.11382457,0.35466822
1.53376688,1.73699191,1.18333298,0.00000000,0.03036020,0.26526514,0.47513113,0.52290469,0.11670998,0.35880195
1.53976988,1.76785649,1.18796870,0.00000000,0.02990410,0.27748755,0.48092664,0.53624063,0.11896386,0.36256909
1.54577289,1.79362246,1.18963270,0.00000000,0.02931606,0.28927323,0.48534847,0.54768685,0.12054743,0.36585714
1.55177589,1.81397350,1.18815146,0.00000000,0.02859775,0.30046736,0.48837733,0.55709449,0.12143445,0.36857477
1.55777889,1.82871638,1.18341606,0.00000000,0.02775398,0.31092832,0.49002080,0.56435694,0.12161190,0.37065451
1.56378189,1.83778347,1.17538234,0.00000000,0.02679258,0.32053115,0.49031202,0.56941209,0.12108010,0.37205458
1.56978489,1.84123145,1.16406934,0.00000000,0.02572416,0.32917069,0.48930793,0.57224319,0.11985254,0.37275946
1.57578789,1.83923630,1.14955638,0.00000000,0.02456188,0.33676429,0.48708707,0.57287852,0.11795529,0.37277952
1.58179090,1.83208500,1.13197885,0.00000000,0.02332104,0.34325405,0.48374717,0.57138967,0.11542591,0.37214960
1.58779390,1.82016423,1.11152325,0.00000000,0.02201868,0.34860842,0.47940245,0.56788877,0.11231225,0.37092669
1.59379690,1.80394649,1.08842148,0.00000000,0.02067315,0.35282303,0.47418079,0.56252447,0.10867079,0.36918680
1.59979990,1.78397415,1.06294458,0.00000000,0.01930365,0.35592080,0.46822079,0.55547717,0.10456490,0.36702125
1.60580290,1.76084189,1.03539613,0.00000000,0.01792982,0.35795108,0.46166880,0.54695328,0.10006301,0.36453241
1.61180590,1.73517812,1.00610533,0.00000000,0.01657134,0.35898792,0.45467585,0.53717897,0.09523664,0.36182912
1.61780890,1.70762583,0.97541977,0.00000000,0.01524762,0.35912738,0.44739461,0.52639349,0.09015853,0.35902193
1.62381191,1.67882344,0.94369806,0.00000000,0.01397750,0.35848397,0.43997632,0.51484222,0.08490092,0.35621839
1.62981491,1.64938626,0.91130224,0.00000000,0.01277911,0.35718629,0.43256780,0.50276972,0.07953388,0.35351847
1.63581791,1.61988896,0.87859013,0.00000000,0.01166967,0.35537191,0.42530845,0.49041294,0.07412394,0.35101032
1.64182091,1.59084966,0.84590762,0.00000000,0.01066553,0.35318188,0.41832753,0.47799482,0.06873290,0.34876652
1.64782391,1.56271617,0.81358118,0.00000000,0.00978212,0.35075482,0.41174153,0.46571844,0.06341690,0.34684098
1.65382691,1.53585471,0.78191063,0.00000000,0.00903406,0.34822110,0.40565193,0.45376190,0.05822573,0.34526652
1.65982991,1.51054165,0.75116256,0.00000000,0.00843522,0.34569717,0.40014332,0.44227422,0.05320249,0.34405339
1.66583292,1.48695847,0.72156444,0.00000000,0.00799887,0.34328053,0.39528205,0.43137216,0.04838331,0.34318864
1.67183592,1.46519037,0.69329989,0.00000000,0.00773776,0.34104541,0.39111552,0.42113829,0.04379744,0.34263649
1.67783892,1.44522836,0.66650528,0.00000000,0.00766422,0.33903965,0.38767198,0.41162036,0.03946742,0.34233963
1.68384192,1.42697508,0.64126784,0.00000000,0.00779018,0.33728277,0.38496125,0.40283185,0.03540945,0.34222153
1.68984492,1.41025402,0.61762556,0.00000000,0.00812716,0.33576550,0.38297596,0.39475385,0.03163387,0.34218950
1.69584792,1.39482188,0.59556887,0.00000000,0.00868611,0.33445087,0.38169356,0.38733817,0.02814568,0.34213861
1.70185093,1.38038349,0.57504418,0.00000000,0.00947723,0.33327671,0.38107888,0.38051144,0.02494520,0.34195611
1.70785393,1.36660880,0.55595914,0.00000000,0.01050966,0.33215970,0.38108715,0.37418024,0.02202862,0.34152634
1.71385693,1.35315109,0.53818948,0.00000000,0.01179108,0.33100049,0.38166730,0.36823676,0.01938871,0.34073575
1.71985993,1.33966555,0.52158706,0.00000000,0.01332719,0.32968995,0.38276533,0.36256506,0.01701540,0.33947799
1.72586293,1.32582753,0.50598883,0.00000000,0.01512118,0.32811596,0.38432761,0.35704739,0.01489634,0.33765865
1.73186593,1.31134924,0.49122622,0.00000000,0.01717309,0.32617055,0.38630374,0.35157034,0.01301748,0.33519962
1.73786893,1.29599450,0.47713450,0.00000000,0.01947921,0.32375687,0.38864897,0.34603066,0.01136352,0.33204264
1.74387194,1.27959044,0.46356161,0.00000000,0.02203142,0.32079572,0.39132579,0.34034029,0.00991837,0.32815215
1.74987494,1.26203581,0.45037605,0.00000000,0.02481666,0.31723107,0.39430474,0.33443052,0.00866548,0.32351700
1.75587794,1.24330537,0.43747336,0.00000000,0.02781647,0.31303453,0.39756427,0.32825497,0.00758820,0.31815118
1.76188094,1.22345025,0.42478090,0.00000000,0.03100659,0.30820813,0.40108963,0.32179140,0.00667002,0.31209342
1.76788394,1.20259423,0.41226067,0.00000000,0.03435689,0.30278561,0.40487099,0.31504212,0.00589480,0.30540571
1.77388694,1.18092627,0.39991010,0.00000000,0.03783132,0.29683184,0.40890061,0.30803319,0.00524690,0.29817086
1.77988994,1.15868966,0.38776075,0.00000000,0.04138824,0.29044058,0.41316966,0.30081234,0.00471138,0.29048911
1.78589295,1.13616850,0.37587505,0.00000000,0.04498092,0.28373057,0.41766453,0.29344586,0.00427403,0.28247413
1.79189595,1.11367220,0.36434137,0.00000000,0.04855828,0.27684021,0.42236312,0.28601452,0.00392151,0.27424852
1.79789895,1.09151891,0.35326765,0.00000000,0.05206591,0.26992120,0.42723137,0.27860897,0.00364133,0.26593896
1.80390195,1.07001883,0.34277406,0.00000000,0.05544724,0.26313127,0.43222018,0.27132466,0.00342193,0.25767147
1.80990495,1.04945821,0.33298501,0.00000000,0.05864500,0.25662665,0.43726318,0.26425667,0.00325270,0.24956670
1.81590795,1.03008491,0.32402121,0.00000000,0.06160266,0.25055456,0.44227535,0.25749478,0.00312396,0.24173577
1.82191096,1.01209632,0.31599192,0.00000000,0.06426606,0.24504612,0.44715284,0.25111893,0.00302696,0.23427660
1.82791396,0.99563016,0.30898811,0.00000000,0.06658503,0.24021011,0.45177393,0.24519529,0.00295394,0.22727101
1.83391696,0.98075862,0.30307668,0.00000000,0.06851489,0.23612789,0.45600131,0.23977325,0.00289803,0.22078269
1.83991996,0.96748611,0.29829622,0.00000000,0.07001790,0.23284982,0.45968551,0.23488338,0.00285330,0.21485603
1.84592296,0.95575057,0.29465433,0.00000000,0.07106448,0.23039321,0.46266943,0.23053636,0.00281472,0.20951589
1.85192596,0.94542839,0.29212677,0.00000000,0.07163420,0.22874206,0.46479371,0.22672309,0.00277815,0.20476827
1.85792896,0.93634243,0.29065844,0.00000000,0.07171647,0.22784854,0.46590286,0.22341579,0.00274031,0.20060182
1.86393197,0.92827282,0.29016599,0.00000000,0.07131088,0.22763607,0.46585168,0.22057002,0.00269873,0.19699003
1.86993497,0.92096989,0.29054201,0.00000000,0.07042728,0.22800392,0.46451174,0.21812760,0.00265177,0.19389406
1.87593797,0.91416866,0.29166057,0.00000000,0.06908545,0.22883309,0.46177772,0.21602015,0.00259850,0.19126599
1.88194097,0.90760403,0.29338368,0.00000000,0.06731443,0.22999297,0.45757307,0.21417308,0.00253872,0.18905233
1.88794397,0.90102604,0.29556843,0.00000000,0.06515164,0.23134877,0.45185498,0.21250982,0.00247286,0.18719768
1.89394697,0.89421441,0.29807443,0.00000000,0.06264167,0.23276899,0.44461817,0.21095620,0.00240194,0.18564828
1.89994997,0.88699174,0.30077105,0.00000000,0.05983488,0.23413279,0.43589748,0.20944445,0.00232751,0.18435536
1.90595298,0.87923470,0.30354425,0.00000000,0.05678592,0.23533674,0.42576902,0.20791705,0.00225155,0.18327813
1.91195598,0.87088268,0.30630252,0.00000000,0.05355211,0.23630074,0.41434982,0.20632983,0.00217642,0.18238622
1.91795898,0.86194358,0.30898169,0.00000000,0.05019185,0.23697262,0.40179603,0.20465451,0.00210478,0.18166158
1.92396198,0.85249637,0.31154831,0.00000000,0.04676307,0.23733139,0.38829955,0.20288030,0.00203947,0.18109967
1.92996498,0.84269024,0.31400151,0.00000000,0.04332180,0.23738884,0.37408343,0.20101471,0.00198349,0.18070986
1.93596798,0.83274040,0.31637307,0.00000000,0.03992082,0.23718941,0.35939593,0.19908333,0.00193984,0.18051513
1.94197099,0.82292062,0.31872587,0.00000000,0.03660866,0.23680837,0.34450364,0.19712871,0.00191151,0.18055092
1.94797399,0.81355265,0.32115049,0.00000000,0.03342858,0.23634834,0.32968378,0.19520835,0.00190133,0.18086334
1.95397699,0.80499296,0.32376037,0.00000000,0.03041799,0.23593430,0.31521598,0.19339186,0.00191192,0.18150662
1.95997999,0.79761730,0.32668549,0.00000000,0.02760797,0.23570732,0.30137380,0.19175744,0.00194559,0.18253997
1.96598299,0.79180352,0.33006492,0.00000000,0.02502301,0.23581727,0.28841631,0.19038779,0.00200428,0.18402401
1.97198599,0.78791339,0.33403851,0.00000000,0.02268099,0.23641485,0.27657995,0.18936563,0.00208947,0.18601680
1.97798899,0.78627410,0.33873818,0.00000000,0.02059332,0.23764329,0.26607097,0.18876906,0.00220209,0.18856970
1.98399200,0.78716019,0.34427898,0.00000000,0.01876524,0.23963010,0.25705875,0.18866695,0.00234251,0.19172325
1.98999500,0.79077661,0.35075056,0.00000000,0.01719621,0.24247924,0.24967014,0.18911447,0.00251043,0.19550315
1.99599800,0.79724383,0.35820930,0.00000000,0.01588042,0.24626411,0.24398514,0.19014912,0.00270489,0.19991667
2.00200100,0.80658550,0.36667158,0.00000000,0.01480740,0.25102167,0.24003394,0.19178739,0.00292420,0.20494957
2.00800400,0.81871943,0.37610846,0.00000000,0.01396259,0.25674794,0.23779556,0.19402210,0.00316596,0.21056376
2.01400700,0.83345248,0.38644219,0.00000000,0.01332806,0.26339531,0.23719814,0.19682083,0.00342708,0.21669584
2.02001001,0.85047961,0.39754475,0.00000000,0.01288310,0.27087150,0.23812075,0.20012522,0.00370378,0.22325663
2.02601301,0.86938746,0.40923848,0.00000000,0.01260492,0.27904059,0.24039700,0.20385154,0.00399168,0.23013182
2.03201601,0.88966250,0.42129905,0.00000000,0.01246926,0.28772593,0.24381999,0.20789220,0.00428586,0.23718377
2.03801901,0.91070360,0.43346066,0.00000000,0.01245104,0.29671487,0.24814871,0.21211856,0.00458098,0.24425439
2.04402201,0.93183868,0.44542320,0.00000000,0.01252491,0.30576523,0.25311561,0.21638454,0.00487137,0.25116912
2.05002501,0.95234490,0.45686141,0.00000000,0.01266583,0.31461314,0.25843508,0.22053124,0.00515122,0.25774186
2.05602801,0.97147163,0.46743533,0.00000000,0.01284957,0.32298203,0.26381247,0.22439218,0.00541469,0.26378061
2.06203102,0.98846544,0.47680203,0.00000000,0.01305319,0.33059230,0.26895353,0.22779910,0.00565611,0.26909378
2.06803402,1.00259583,0.48462769,0.00000000,0.01325544,0.33717142,0.27357374,0.23058787,0.00587012,0.27349660
2.07403702,1.01318087,0.49059987,0.00000000,0.01343716,0.34246377,0.27740721,0.23260451,0.00605184,0.27681774
2.08004002,1.01961150,0.49443917,0.00000000,0.01358155,0.34624004,0.28021496,0.23371082,0.00619704,0.27890546
2.08604302,1.02137345,0.49590990,0.00000000,0.01367444,0.34830558,0.28179200,0.23378955,0.00630222,0.27963331
2.09204602,1.01806578,0.49482910,0.00000000,0.01370444,0.34850752,0.28197331,0.23274868,0.00636481,0.27890491
2.09804902,1.00941527,0.49107370,0.00000000,0.01366303,0.34674019,0.28063810,0.23052490,0.00638316,0.27665770
2.10405203,0.99528593,0.48458536,0.00000000,0.01354462,0.34294873,0.27771255,0.22708582,0.00635667,0.27286541
2.11005503,0.97568344,0.47537275,0.00000000,0.01334642,0.33713071,0.27317078,0.22243111,0.00628576,0.26753922
2.11605803,0.95075413,0.46351138,0.00000000,0.01306837,0.32933578,0.26703410,0.21659232,0.00617185,0.26072744
2.12206103,0.92077893,0.44914079,0.00000000,0.01271291,0.31966334,0.25936861,0.20963157,0.00601737,0.25251393
