energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.12206103,3.74958123,0.35318776,0.40157706,1.41694317,2.86986375,0.00615059,0.17189829,0.04041920,0.47276949
-2.11605803,3.51185156,0.32399111,0.37107361,1.32720524,2.69120727,0.00588012,0.15932901,0.03760645,0.43840945
-2.11005503,3.29166835,0.29699989,0.34285969,1.24210470,2.52524148,0.00561559,0.14770182,0.03517134,0.40639122
-2.10405203,3.09029467,0.27232055,0.31715004,1.16242388,2.37285361,0.00536086,0.13709600,0.03313139,0.37688884
-2.09804902,2.90855055,0.25000486,0.29411193,1.08879918,2.23458434,0.00511987,0.12757192,0.03149746,0.35002206
-2.09204602,2.74683883,0.23005547,0.27386715,1.02172115,2.11064739,0.00489655,0.11917220,0.03027422,0.32586018
-2.08604302,2.60518003,0.21243243,0.25649465,0.96153862,2.00095709,0.00469479,0.11192313,0.02946059,0.30442682
-2.08004002,2.48325407,0.19706041,0.24203379,0.90846605,1.90516192,0.00451843,0.10583625,0.02905026,0.28570519
-2.07403702,2.38044628,0.18383610,0.23048781,0.86259326,1.82268218,0.00437113,0.10091018,0.02903224,0.26964344
-2.06803402,2.29589552,0.17263571,0.22182749,0.82389682,1.75274993,0.00425636,0.09713242,0.02939135,0.25616004
-2.06203102,2.22854217,0.16332212,0.21599468,0.79225216,1.69444924,0.00417734,0.09448116,0.03010872,0.24514876
-2.05602801,2.17717432,0.15575154,0.21290570,0.76744578,1.64675544,0.00413693,0.09292703,0.03116229,0.23648318
-2.05002501,2.14047055,0.14977942,0.21245450,0.74918695,1.60857169,0.00413767,0.09243470,0.03252725,0.23002067
-2.04402201,2.11703843,0.14526562,0.21451551,0.73711840,1.57876213,0.00418166,0.09296438,0.03417649,0.22560574
-2.03801901,2.10544787,0.14207857,0.21894623,0.73082586,1.55618070,0.00427054,0.09447310,0.03608100,0.22307284
-2.03201601,2.10425930,0.14009856,0.22558950,0.72984618,1.53969540,0.00440552,0.09691581,0.03821033,0.22224863
-2.02601301,2.11204655,0.13922002,0.23427567,0.73367430,1.52820781,0.00458733,0.10024631,0.04053295,0.22295399
-2.02001001,2.12741508,0.13935290,0.24482457,0.74176909,1.52066817,0.00481624,0.10441795,0.04301675,0.22500566
-2.01400700,2.14901595,0.14042316,0.25704734,0.75355852,1.51608638,0.00509212,0.10938421,0.04562941,0.22821785
-2.00800400,2.17555640,0.14237247,0.27074840,0.76844435,1.51353952,0.00541443,0.11509903,0.04833887,0.23240382
-2.00200100,2.20580773,0.14515718,0.28572732,0.78580705,1.51217665,0.00578232,0.12151699,0.05111376,0.23737764
-1.99599800,2.23861141,0.14874668,0.30178080,0.80501089,1.51122147,0.00619469,0.12859338,0.05392378,0.24295601
-1.98999500,2.27288385,0.15312113,0.31870465,0.82540999,1.50997362,0.00665023,0.13628399,0.05674012,0.24896031
-1.98399200,2.30762053,0.15826888,0.33629587,0.84635514,1.50780918,0.00714752,0.14454485,0.05953578,0.25521885
-1.97798899,2.34189972,0.16418347,0.35435456,0.86720185,1.50418087,0.00768507,0.15333176,0.06228582,0.26156916
-1.97198599,2.37488597,0.17086040,0.37268581,0.88731927,1.49861817,0.00826144,0.16259969,0.06496756,0.26786026
-1.96598299,2.40583331,0.17829379,0.39110140,0.90610013,1.49072768,0.00887520,0.17230199,0.06756064,0.27395491
-1.95997999,2.43408799,0.18647300,0.40942116,0.92297123,1.48019359,0.00952505,0.18238963,0.07004703,0.27973147
-1.95397699,2.45909050,0.19537939,0.42747405,0.93740418,1.46677814,0.01020975,0.19281014,0.07241087,0.28508550
-1.94797399,2.48037638,0.20498328,0.44509881,0.94892586,1.45032198,0.01092816,0.20350673,0.07463826,0.28993082
-1.94197099,2.49757575,0.21524125,0.46214422,0.95712823,1.43074384,0.01167918,0.21441724,0.07671692,0.29419995
-1.93596798,2.51041097,0.22609392,0.47846897,0.96167687,1.40803954,0.01246170,0.22547325,0.07863585,0.29784396
-1.92996498,2.51869247,0.23746434,0.49394114,0.96231787,1.38227970,0.01327447,0.23659938,0.08038487,0.30083166
-1.92396198,2.52231273,0.24925703,0.50843749,0.95888269,1.35360612,0.01411605,0.24771267,0.08195427,0.30314813
-1.91795898,2.52123837,0.26135790,0.52184254,0.95129062,1.32222655,0.01498466,0.25872239,0.08333433,0.30479273
-1.91195598,2.51550083,0.27363493,0.53404769,0.93954877,1.28840791,0.01587802,0.26953017,0.08451513,0.30577666
-1.90595298,2.50518600,0.28593981,0.54495042,0.92374953,1.25246795,0.01679326,0.28003057,0.08548627,0.30612018
-1.89994997,2.49042339,0.29811048,0.55445383,0.90406557,1.21476563,0.01772676,0.29011208,0.08623681,0.30584977
-1.89394697,2.47137544,0.30997447,0.56246652,0.88074263,1.17569052,0.01867406,0.29965868,0.08675537,0.30499519
-1.88794397,2.44822771,0.32135309,0.56890299,0.85409046,1.13565168,0.01962976,0.30855184,0.08703036,0.30358690
-1.88194097,2.42118045,0.33206620,0.57368462,0.82447228,1.09506645,0.02058746,0.31667299,0.08705034,0.30165366
-1.87593797,2.39044219,0.34193755,0.57674112,0.79229322,1.05434976,0.02153975,0.32390633,0.08680456,0.29922074
-1.86993497,2.35622567,0.35080036,0.57801260,0.75798835,1.01390434,0.02247826,0.33014200,0.08628357,0.29630864
-1.86393197,2.31874639,0.35850297,0.57745198,0.72201058,0.97411235,0.02339376,0.33527935,0.08547995,0.29293245
-1.85792896,2.27822375,0.36491432,0.57502773,0.68481914,0.93532887,0.02427627,0.33923025,0.08438895,0.28910186
-1.85192596,2.23488468,0.36992912,0.57072670,0.64686877,0.89787736,0.02511528,0.34192236,0.08300926,0.28482177
-1.84592296,2.18896924,0.37347227,0.56455693,0.60860023,0.86204725,0.02590001,0.34330199,0.08134360,0.28009349
-1.83991996,2.14073789,0.37550250,0.55655009,0.57043201,0.82809374,0.02661971,0.34333668,0.07939922,0.27491632
-1.83391696,2.09047949,0.37601498,0.54676351,0.53275373,0.79623956,0.02726397,0.34201713,0.07718826,0.26928949
-1.82791396,2.03851944,0.37504281,0.53528151,0.49592106,0.76667832,0.02782311,0.33935851,0.07472789,0.26321426
-1.82191096,1.98522713,0.37265719,0.52221598,0.46025216,0.73957924,0.02828853,0.33540104,0.07204028,0.25669604
-1.81590795,1.93102181,0.36896639,0.50770596,0.42602558,0.71509256,0.02865306,0.33020969,0.06915238,0.24974639
-1.80990495,1.87637627,0.36411338,0.49191633,0.39347949,0.69335530,0.02891132,0.32387316,0.06609538,0.24238471
-1.80390195,1.82181768,0.35827229,0.47503547,0.36281190,0.67449656,0.02905998,0.31650198,0.06290417,0.23463958
-1.79789895,1.76792510,0.35164379,0.45727207,0.33418180,0.65864213,0.02909805,0.30822594,0.05961645,0.22654963
-1.79189595,1.71532349,0.34444950,0.43885099,0.30771096,0.64591767,0.02902698,0.29919075,0.05627190,0.21816380
-1.78589295,1.66467409,0.33692570,0.42000858,0.28348613,0.63645025,0.02885083,0.28955428,0.05291112,0.20954110
-1.77988994,1.61666131,0.32931647,0.40098739,0.26156145,0.63036802,0.02857618,0.27948232,0.04957464,0.20074979
-1.77388694,1.57197661,0.32186658,0.38203060,0.24196102,0.62779772,0.02821212,0.26914409,0.04630193,0.19186600
-1.76788394,1.53129981,0.31481438,0.36337637,0.22468136,0.62886025,0.02777002,0.25870768,0.04313042,0.18297191
-1.76188094,1.49527872,0.30838482,0.34525231,0.20969379,0.63366439,0.02726326,0.24833555,0.04009469,0.17415359
-1.75587794,1.46450778,0.30278299,0.32787028,0.19694661,0.64229894,0.02670697,0.23818031,0.03722571,0.16549857
-1.74987494,1.43950682,0.29818833,0.31142171,0.18636711,0.65482384,0.02611757,0.22838086,0.03455025,0.15709321
-1.74387194,1.42070090,0.29474970,0.29607366,0.17786345,0.67126067,0.02551238,0.21905906,0.03209053,0.14902018
-1.73786893,1.40840220,0.29258151,0.28196565,0.17132636,0.69158313,0.02490918,0.21031711,0.02986391,0.14135597
-1.73186593,1.40279491,0.29176104,0.26920754,0.16663083,0.71570822,0.02432582,0.20223562,0.02788285,0.13416861
-1.72586293,1.40392397,0.29232706,0.25787833,0.16363777,0.74348854,0.02377976,0.19487253,0.02615495,0.12751579
-1.71985993,1.41168826,0.29427966,0.24802603,0.16219578,0.77470640,0.02328779,0.18826284,0.02468320,0.12144335
-1.71385693,1.42583880,0.29758160,0.23966857,0.16214293,0.80907018,0.02286570,0.18241924,0.02346629,0.11598421
-1.70785393,1.44598212,0.30216074,0.23279563,0.16330884,0.84621325,0.02252811,0.17733346,0.02249909,0.11115784
-1.70185093,1.47158893,0.30791379,0.22737143,0.16551688,0.88569573,0.02228834,0.17297846,0.02177309,0.10697023
-1.69584792,1.50200776,0.31471107,0.22333815,0.16858649,0.92700925,0.02215841,0.16931115,0.02127706,0.10341428
-1.68984492,1.53648314,0.32240208,0.22062005,0.17233584,0.96958444,0.02214906,0.16627574,0.02099756,0.10047079
-1.68384192,1.57417773,0.33082178,0.21912798,0.17658451,1.01280134,0.02226992,0.16380736,0.02091957,0.09810967
-1.67783892,1.61419741,0.33979726,0.21876404,0.18115626,1.05600196,0.02252967,0.16183595,0.02102707,0.09629160
-1.67183592,1.65561840,0.34915446,0.21942642,0.18588190,1.09850497,0.02293628,0.16029010,0.02130357,0.09496989
-1.66583292,1.69751534,0.35872488,0.22101384,0.19060202,1.13962165,0.02349723,0.15910087,0.02173262,0.09409244
-1.65982991,1.73898907,0.36835170,0.22342981,0.19516961,1.17867275,0.02421977,0.15820512,0.02229823,0.09360383
-1.65382691,1.77919306,0.37789531,0.22658618,0.19945241,1.21500550,0.02511103,0.15754854,0.02298519,0.09344731
-1.64782391,1.81735735,0.38723786,0.23040601,0.20333499,1.24801013,0.02617819,0.15708798,0.02377940,0.09356671
-1.64182091,1.85280900,0.39628664,0.23482556,0.20672035,1.27713537,0.02742846,0.15679307,0.02466798,0.09390815
-1.63581791,1.88498834,0.40497615,0.23979532,0.20953114,1.30190218,0.02886898,0.15664710,0.02563943,0.09442147
-1.62981491,1.91346017,0.41326878,0.24528002,0.21171028,1.32191541,0.03050659,0.15664704,0.02668357,0.09506142
-1.62381191,1.93791973,0.42115394,0.25125762,0.21322112,1.33687279,0.03234750,0.15680277,0.02779149,0.09578846
-1.61780890,1.95819308,0.42864578,0.25771735,0.21404698,1.34657104,0.03439679,0.15713552,0.02895535,0.09656926
-1.61180590,1.97423214,0.43577954,0.26465681,0.21419017,1.35090886,0.03665780,0.15767561,0.03016822,0.09737688
-1.60580290,1.98610460,0.44260670,0.27207841,0.21367054,1.34988681,0.03913149,0.15845964,0.03142373,0.09819060
-1.59979990,1.99397929,0.44918912,0.27998520,0.21252355,1.34360401,0.04181567,0.15952719,0.03271582,0.09899552
-1.59379690,1.99810789,0.45559250,0.28837642,0.21079792,1.33225196,0.04470424,0.16091732,0.03403837,0.09978186
-1.58779390,1.99880389,0.46187953,0.29724297,0.20855309,1.31610572,0.04778649,0.16266497,0.03538490,0.10054416
-1.58179090,1.99641982,0.46810296,0.30656308,0.20585642,1.29551291,0.05104646,0.16479742,0.03674828,0.10128031
-1.57578789,1.99132409,0.47429913,0.31629845,0.20278028,1.27088097,0.05446239,0.16733111,0.03812051,0.10199052
-1.56978489,1.98387850,0.48048227,0.32639111,0.19939925,1.24266320,0.05800645,0.17026893,0.03949251,0.10267635
-1.56378189,1.97441769,0.48663987,0.33676130,0.19578735,1.21134428,0.06164457,0.17359814,0.04085406,0.10333971
-1.55777889,1.96323144,0.49272958,0.34730641,0.19201555,1.17742570,0.06533665,0.17728904,0.04219384,0.10398205
-1.55177589,1.95055088,0.49867771,0.35790129,0.18814957,1.14141184,0.06903696,0.18129454,0.04349950,0.10460364
-1.54577289,1.93653914,0.50437966,0.36839988,0.18424806,1.10379707,0.07269488,0.18555058,0.04475790,0.10520308
-1.53976988,1.92128696,0.50970221,0.37863815,0.18036118,1.06505439,0.07625593,0.18997759,0.04595547,0.10577695
-1.53376688,1.90481330,0.51448775,0.38843837,0.17652970,1.02562593,0.07966298,0.19448266,0.04707859,0.10631968
-1.52776388,1.88707095,0.51856019,0.39761445,0.17278446,0.98591560,0.08285783,0.19896267,0.04811408,0.10682361
-1.52176088,1.86795653,0.52173242,0.40597818,0.16914639,0.94628394,0.08578277,0.20330798,0.04904971,0.10727920
-1.51575788,1.84732436,0.52381485,0.41334604,0.16562688,0.90704516,0.08838239,0.20740668,0.04987478,0.10767538
-1.50975488,1.82500321,0.52462474,0.41954631,0.16222854,0.86846636,0.09060532,0.21114913,0.05058064,0.10800003
-1.50375188,1.80081491,0.52399577,0.42442610,0.15894628,0.83076862,0.09240599,0.21443260,0.05116116,0.10824049
-1.49774887,1.77459371,0.52178731,0.42785794,0.15576862,0.79412968,0.09374614,0.21716586,0.05161317,0.10838412
-1.49174587,1.74620525,0.51789304,0.42974560,0.15267918,0.75868790,0.09459628,0.21927341,0.05193675,0.10841886
-1.48574287,1.71556395,0.51224832,0.43002889,0.14965824,0.72454717,0.09493667,0.22069919,0.05213548,0.10833375
-1.47973987,1.68264802,0.50483594,0.42868706,0.14668438,0.69178221,0.09475819,0.22140968,0.05221646,0.10811943
-1.47373687,1.64751125,0.49568999,0.42574083,0.14373601,0.66044414,0.09406268,0.22139613,0.05219025,0.10776851
-1.46773387,1.61029088,0.48489756,0.42125279,0.14079293,0.63056583,0.09286299,0.22067597,0.05207069,0.10727596
-1.46173087,1.57121151,0.47259825,0.41532620,0.13783767,0.60216685,0.09118262,0.21929321,0.05187454,0.10663938
-1.45572786,1.53058476,0.45898143,0.40810233,0.13485675,0.57525781,0.08905504,0.21731799,0.05162103,0.10585922
-1.44972486,1.48880503,0.44428146,0.39975643,0.13184171,0.54984399,0.08652267,0.21484519,0.05133132,0.10493900
-1.44372186,1.44634159,0.42877113,0.39049256,0.12879010,0.52592817,0.08363560,0.21199221,0.05102792,0.10388544
-1.43771886,1.40372776,0.41275353,0.38053750,0.12570608,0.50351273,0.08045011,0.20889613,0.05073407,0.10270866
-1.43171586,1.36154777,0.39655293,0.37013410,0.12260109,0.48260102,0.07702708,0.20571028,0.05047307,0.10142226
-1.42571286,1.32042196,0.38050494,0.35953439,0.11949412,0.46319806,0.07343029,0.20260035,0.05026769,0.10004351
-1.41970985,1.28099122,0.36494651,0.34899261,0.11641189,0.44531089,0.06972476,0.19974032,0.05013966,0.09859345
-1.41370685,1.24390126,0.35020613,0.33875854,0.11338887,0.42894835,0.06597513,0.19730822,0.05010915,0.09709700
-1.40770385,1.20978733,0.33659465,0.32907141,0.11046701,0.41412069,0.06224414,0.19548188,0.05019442,0.09558301
-1.40170085,1.17925986,0.32439700,0.32015442,0.10769526,0.40083894,0.05859129,0.19443483,0.05041153,0.09408424
-1.39569785,1.15289127,0.31386513,0.31221003,0.10512890,0.38911417,0.05507162,0.19433236,0.05077416,0.09263722
-1.38969485,1.13120431,0.30521224,0.30541628,0.10282854,0.37895663,0.05173475,0.19532785,0.05129351,0.09128198
-1.38369185,1.11466168,0.29860846,0.29992381,0.10085887,0.37037475,0.04862406,0.19755931,0.05197834,0.09006161
-1.37768884,1.10365710,0.29417798,0.29585380,0.09928713,0.36337413,0.04577607,0.20114628,0.05283498,0.08902162
-1.37168584,1.09850753,0.29199742,0.29329674,0.09818132,0.35795630,0.04322003,0.20618693,0.05386741,0.08820903
-1.36568284,1.09944635,0.29209558,0.29231168,0.09760808,0.35411732,0.04097767,0.21275548,0.05507741,0.08767134
-1.35967984,1.10661734,0.29445411,0.29292619,0.09763043,0.35184621,0.03906307,0.22089979,0.05646463,0.08745512
-1.35367684,1.12006918,0.29900919,0.29513668,0.09830527,0.35112312,0.03748272,0.23063933,0.05802662,0.08760457
-1.34767384,1.13975054,0.30565386,0.29890894,0.09968079,0.35191731,0.03623567,0.24196321,0.05975881,0.08815980
-1.34167084,1.16550561,0.31424092,0.30417909,0.10179393,0.35418493,0.03531378,0.25482868,0.06165450,0.08915501
-1.33566783,1.19707028,0.32458626,0.31085455,0.10466779,0.35786674,0.03470217,0.26915985,0.06370464,0.09061672
-1.32966483,1.23406923,0.33647251,0.31881527,0.10830941,0.36288582,0.03437964,0.28484688,0.06589762,0.09256188
-1.32366183,1.27601425,0.34965291,0.32791509,0.11270772,0.36914544,0.03431928,0.30174565,0.06821900,0.09499627
-1.31765883,1.32230424,0.36385551,0.33798332,0.11783204,0.37652718,0.03448920,0.31967816,0.07065122,0.09791300
-1.31165583,1.37222754,0.37878753,0.34882669,0.12363107,0.38488972,0.03485325,0.33843355,0.07317326,0.10129141
-1.30565283,1.42496689,0.39414007,0.36023159,0.13003258,0.39406809,0.03537195,0.35777011,0.07576036,0.10509628
-1.29964982,1.47960775,0.40959311,0.37196683,0.13694378,0.40387404,0.03600342,0.37741823,0.07838389,0.10927761
-1.29364682,1.53515021,0.42482090,0.38378705,0.14425254,0.41409721,0.03670443,0.39708445,0.08101124,0.11377090
-1.28764382,1.59052490,0.43949773,0.39543655,0.15182935,0.42450766,0.03743146,0.41645658,0.08360596,0.11849803
-1.28164082,1.64461289,0.45330412,0.40665403,0.15953015,0.43485948,0.03814182,0.43520988,0.08612806,0.12336868
-1.27563782,1.69626947,0.46593330,0.41717775,0.16719980,0.44489573,0.03879474,0.45301440,0.08853456,0.12828244
-1.26963482,1.74435148,0.47709803,0.42675145,0.17467628,0.45435449,0.03935241,0.46954303,0.09078031,0.13313141
-1.26363182,1.78774748,0.48653747,0.43513059,0.18179536,0.46297607,0.03978100,0.48448036,0.09281893,0.13780324
-1.25762881,1.82540998,0.49402406,0.44208905,0.18839568,0.47051096,0.04005150,0.49753194,0.09460415,0.14218467
-1.25162581,1.85638868,0.49937011,0.44742579,0.19432394,0.47672840,0.04014051,0.50843366,0.09609113,0.14616516
-1.24562281,1.87986329,0.50243393,0.45097148,0.19944013,0.48142531,0.04003073,0.51696088,0.09723810,0.14964079
-1.23961981,1.89517489,0.50312518,0.45259465,0.20362250,0.48443496,0.03971141,0.52293702,0.09800787,0.15251802
-1.23361681,1.90185416,0.50140923,0.45220718,0.20677208,0.48563530,0.03917846,0.52624112,0.09836952,0.15471731
-1.22761381,1.89964537,0.49731029,0.44976881,0.20881661,0.48495633,0.03843447,0.52681411,0.09829979,0.15617631
-1.22161081,1.88852477,0.49091317,0.44529045,0.20971359,0.48238624,0.03748838,0.52466342,0.09778451,0.15685262
-1.21560780,1.86871230,0.48236338,0.43883608,0.20945249,0.47797600,0.03635511,0.51986564,0.09681957,0.15672583
-1.20960480,1.84067599,0.47186559,0.43052304,0.20805577,0.47184201,0.03505489,0.51256715,0.09541173,0.15579892
-1.20360180,1.80512836,0.45968040,0.42052068,0.20557896,0.46416672,0.03361250,0.50298244,0.09357897,0.15409869
-1.19759880,1.76301472,0.44611941,0.40904731,0.20210946,0.45519698,0.03205638,0.49139019,0.09135046,0.15167552
-1.19159580,1.71549348,0.43153873,0.39636542,0.19776435,0.44524017,0.03041771,0.47812721,0.08876611,0.14860211
-1.18559280,1.66390899,0.41633100,0.38277545,0.19268718,0.43465807,0.02872934,0.46358034,0.08587566,0.14497152
-1.17958979,1.60975758,0.40091632,0.36860811,0.18704383,0.42385868,0.02702483,0.44817653,0.08273750,0.14089438
-1.17358679,1.55464801,0.38573207,0.35421567,0.18101768,0.41328608,0.02533747,0.43237148,0.07941695,0.13649550
-1.16758379,1.50025742,0.37122220,0.33996224,0.17480418,0.40340883,0.02369936,0.41663717,0.07598444,0.13190996
-1.16158079,1.44828437,0.35782603,0.32621372,0.16860514,0.39470706,0.02214058,0.40144867,0.07251340,0.12727882
-1.15557779,1.40040041,0.34596715,0.31332734,0.16262276,0.38765871,0.02068849,0.38727072,0.06907799,0.12274466
-1.14957479,1.35820185,0.33604246,0.30164148,0.15705387,0.38272548,0.01936711,0.37454446,0.06575086,0.11844700
-1.14357179,1.32316321,0.32841195,0.29146593,0.15208426,0.38033871,0.01819664,0.36367482,0.06260091,0.11451801
-1.13756878,1.29659409,0.32338932,0.28307291,0.14788364,0.38088594,0.01719316,0.35501891,0.05969121,0.11107833
-1.13156578,1.27960058,0.32123387,0.27668924,0.14460109,0.38469832,0.01636837,0.34887582,0.05707714,0.10823348
-1.12556278,1.27305285,0.32214377,0.27248980,0.14236136,0.39203961,0.01572950,0.34547824,0.05480473,0.10607074
-1.11955978,1.27755975,0.32625111,0.27059260,0.14126196,0.40309689,0.01527936,0.34498605,0.05290944,0.10465673
-1.11355678,1.29345147,0.33361887,0.27105558,0.14137135,0.41797359,0.01501646,0.34748222,0.05141522,0.10403579
-1.10755378,1.32077087,0.34423982,0.27387526,0.14272796,0.43668499,0.01493522,0.35297116,0.05033401,0.10422908
-1.10155078,1.35927402,0.35803771,0.27898735,0.14534042,0.45915653,0.01502627,0.36137951,0.04966563,0.10523456
-1.09554777,1.40843986,0.37487055,0.28626925,0.14918862,0.48522499,0.01527689,0.37255952,0.04939805,0.10702777
-1.08954477,1.46748901,0.39453609,0.29554445,0.15422583,0.51464271,0.01567139,0.38629488,0.04950813,0.10956342
-1.08354177,1.53541119,0.41677933,0.30658870,0.16038162,0.54708464,0.01619171,0.40230877,0.04996260,0.11277766
-1.07753877,1.61100037,0.44130195,0.31913773,0.16756551,0.58215825,0.01681788,0.42027399,0.05071943,0.11659100
-1.07153577,1.69289669,0.46777322,0.33289633,0.17567120,0.61941584,0.01752870,0.43982483,0.05172950,0.12091177
-1.06553277,1.77963348,0.49584227,0.34754841,0.18458120,0.65836893,0.01830230,0.46057013,0.05293836,0.12563989
-1.05952976,1.86968799,0.52515102,0.36276778,0.19417160,0.69850419,0.01911677,0.48210728,0.05428829,0.13067092
