energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
1.26363182,3.16950295,0.65989276,2.46977514,0.20281331,0.06396668,0.02388422,0.10837496,0.02469189,0.41810494
1.26963482,3.17066541,0.65958755,2.47053353,0.20184826,0.06343007,0.02344437,0.10763377,0.02493746,0.42046444
1.27563782,3.16156845,0.65757495,2.46328468,0.20023537,0.06267977,0.02290842,0.10654178,0.02510022,0.42140561
1.28164082,3.14262010,0.65399622,2.44832041,0.19800182,0.06172799,0.02228143,0.10513009,0.02518675,0.42096191
1.28764382,3.11442944,0.64902458,2.42608660,0.19518615,0.06059021,0.02156994,0.10343568,0.02520633,0.41919868
1.29364682,3.07780698,0.64286451,2.39718387,0.19183841,0.05928503,0.02078191,0.10150098,0.02517091,0.41621371
1.29964982,3.03375842,0.63575004,2.36236333,0.18802003,0.05783400,0.01992660,0.09937338,0.02509489,0.41213653
1.30565283,2.98347095,0.62794164,2.32251672,0.18380316,0.05626134,0.01901448,0.09710446,0.02499484,0.40712659
1.31165583,2.92829207,0.61972169,2.27866078,0.17926968,0.05459350,0.01805697,0.09474912,0.02488913,0.40137004
1.31765883,2.86970085,0.61138847,2.23191586,0.17450967,0.05285872,0.01706621,0.09236441,0.02479748,0.39507540
1.32366183,2.80927211,0.60324865,2.18347920,0.16961949,0.05108633,0.01605486,0.09000827,0.02474032,0.38846791
1.32966483,2.74863467,0.59560853,2.13459349,0.16469951,0.04930609,0.01503573,0.08773811,0.02473824,0.38178308
1.33566783,2.68942478,0.58876427,2.08651184,0.15985147,0.04754742,0.01402153,0.08560924,0.02481130,0.37525931
1.34167084,2.63323668,0.58299140,2.04046039,0.15517569,0.04583857,0.01302457,0.08367334,0.02497834,0.36913018
1.34767384,2.58157214,0.57853423,1.99760006,0.15076815,0.04420586,0.01205649,0.08197691,0.02525627,0.36361646
1.35367684,2.53579128,0.57559548,1.95898910,0.14671762,0.04267282,0.01112801,0.08055976,0.02565949,0.35891845
1.35967984,2.49706685,0.57432685,1.92554825,0.14310291,0.04125957,0.01024869,0.07945374,0.02619926,0.35520879
1.36568284,2.46634423,0.57482095,1.89802996,0.13999038,0.03998214,0.00942679,0.07868168,0.02688324,0.35262621
1.37168584,2.44430901,0.57710519,1.87699341,0.13743194,0.03885204,0.00866910,0.07825661,0.02771508,0.35127053
1.37768884,2.43136401,0.58113808,1.86278633,0.13546339,0.03787591,0.00798089,0.07818129,0.02869421,0.35119907
1.38369185,2.42761674,0.58680814,1.85553486,0.13410338,0.03705542,0.00736585,0.07844818,0.02981570,0.35242478
1.38969485,2.43287824,0.59393580,1.85514178,0.13335305,0.03638729,0.00682609,0.07903977,0.03107034,0.35491614
1.39569785,2.44667329,0.60227823,1.86129332,0.13319612,0.03586354,0.00636222,0.07992929,0.03244479,0.35859878
1.40170085,2.46826159,0.61153703,1.87347425,0.13359976,0.03547189,0.00597342,0.08108180,0.03392195,0.36335888
1.40770385,2.49666904,0.62136847,1.89099051,0.13451593,0.03519640,0.00565755,0.08245563,0.03548144,0.36904809
1.41370685,2.53072730,0.63139585,1.91299828,0.13588324,0.03501809,0.00541127,0.08400401,0.03710015,0.37548971
1.41970985,2.56912002,0.64122354,1.93853793,0.13762923,0.03491584,0.00523023,0.08567692,0.03875289,0.38248589
1.42571286,2.61043323,0.65045178,1.96657133,0.13967295,0.03486721,0.00510922,0.08742303,0.04041317,0.38982540
1.43171586,2.65320751,0.65869181,1.99602062,0.14192774,0.03484937,0.00504230,0.08919163,0.04205390,0.39729163
1.43771886,2.69598945,0.66558035,2.02580651,0.14430405,0.03483993,0.00502303,0.09093444,0.04364818,0.40467044
1.44372186,2.73738003,0.67079292,2.05488449,0.14671221,0.03481783,0.00504458,0.09260726,0.04516997,0.41175740
1.44972486,2.77607782,0.67405511,2.08227728,0.14906508,0.03476397,0.00509989,0.09417130,0.04659479,0.41836423
1.45572786,2.81091507,0.67515153,2.10710218,0.15128036,0.03466186,0.00518184,0.09559423,0.04790027,0.42432399
1.46173087,2.84088568,0.67393186,2.12859245,0.15328266,0.03449799,0.00528335,0.09685081,0.04906662,0.42949500
1.46773387,2.86516399,0.67031380,2.14611193,0.15500508,0.03426221,0.00539751,0.09792314,0.05007700,0.43376327
1.47373687,2.88311434,0.66428303,2.15916300,0.15639050,0.03394773,0.00551771,0.09880054,0.05091779,0.43704352
1.47973987,2.89429165,0.65589002,2.16738779,0.15739229,0.03355113,0.00563770,0.09947902,0.05157864,0.43927869
1.48574287,2.89843389,0.64524428,2.17056346,0.15797473,0.03307214,0.00575168,0.09996050,0.05205258,0.44043838
1.49174587,2.89544748,0.63250633,2.16859219,0.15811297,0.03251333,0.00585439,0.10025167,0.05233587,0.44051611
1.49774887,2.88538737,0.61787790,2.16148720,0.15779271,0.03187966,0.00594117,0.10036283,0.05242784,0.43952588
1.50375188,2.86843333,0.60159118,2.14935584,0.15700953,0.03117802,0.00600799,0.10030653,0.05233069,0.43749831
1.50975488,2.84486427,0.58389746,2.13238114,0.15576806,0.03041669,0.00605149,0.10009624,0.05204916,0.43447649
1.51575788,2.81503233,0.56505616,2.11080302,0.15408095,0.02960476,0.00606904,0.09974514,0.05159025,0.43051201
1.52176088,2.77933819,0.54532445,2.08490034,0.15196781,0.02875173,0.00605870,0.09926505,0.05096284,0.42566129
1.52776388,2.73820902,0.52494830,2.05497462,0.14945401,0.02786694,0.00601926,0.09866556,0.05017741,0.41998246
1.53376688,2.69207983,0.50415504,2.02133626,0.14656957,0.02695924,0.00595023,0.09795344,0.04924571,0.41353284
1.53976988,2.64137910,0.48314794,1.98429363,0.14334807,0.02603671,0.00585179,0.09713232,0.04818044,0.40636727
1.54577289,2.58651865,0.46210269,1.94414537,0.13982561,0.02510637,0.00572477,0.09620267,0.04699497,0.39853706
1.55177589,2.52788792,0.44116592,1.90117567,0.13603990,0.02417416,0.00557059,0.09516201,0.04570315,0.39008973
1.55777889,2.46585219,0.42045559,1.85565254,0.13202943,0.02324481,0.00539124,0.09400538,0.04431899,0.38106927
1.56378189,2.40075415,0.40006288,1.80782847,0.12783276,0.02232197,0.00518914,0.09272598,0.04285658,0.37151693
1.56978489,2.33291821,0.38005552,1.75794313,0.12348789,0.02140824,0.00496714,0.09131592,0.04132983,0.36147233
1.57578789,2.26265661,0.36048190,1.70622748,0.11903184,0.02050539,0.00472839,0.08976709,0.03975236,0.35097472
1.58179090,2.19027668,0.34137587,1.65290885,0.11450017,0.01961451,0.00447629,0.08807199,0.03813737,0.34006430
1.58779390,2.11608856,0.32276166,1.59821633,0.10992678,0.01873622,0.00421437,0.08622452,0.03649753,0.32878342
1.59379690,2.04041260,0.30465873,1.54238624,0.10534372,0.01787090,0.00394626,0.08422075,0.03484486,0.31717765
1.59979990,1.96358620,0.28708619,1.48566715,0.10078110,0.01701881,0.00367556,0.08205946,0.03319069,0.30529650
1.60580290,1.88596972,0.27006662,1.42832450,0.09626716,0.01618032,0.00340583,0.07974260,0.03154560,0.29319400
1.61180590,1.80795125,0.25362920,1.37064437,0.09182840,0.01535603,0.00314048,0.07727560,0.02991935,0.28092885
1.61780890,1.72995032,0.23781200,1.31293663,0.08748984,0.01454685,0.00288277,0.07466744,0.02832094,0.26856448
1.62381191,1.65242052,0.22266348,1.25553740,0.08327536,0.01375408,0.00263575,0.07193069,0.02675857,0.25616876
1.62981491,1.57585127,0.20824326,1.19881081,0.07920813,0.01297945,0.00240223,0.06908129,0.02523971,0.24381368
1.63581791,1.50076874,0.19462213,1.14315027,0.07531114,0.01222511,0.00218483,0.06613830,0.02377119,0.23157487
1.64182091,1.42773614,0.18188164,1.08897911,0.07160774,0.01149364,0.00198591,0.06312357,0.02235927,0.21953117
1.64782391,1.35735341,0.17011315,1.03675078,0.06812227,0.01078799,0.00180764,0.06006129,0.02100977,0.20776415
1.65382691,1.29025627,0.15941656,0.98694841,0.06488068,0.01011141,0.00165201,0.05697754,0.01972820,0.19635771
1.65982991,1.22711461,0.14989886,0.94008371,0.06191113,0.00946744,0.00152086,0.05389989,0.01851991,0.18539778
1.66583292,1.16862995,0.14167252,0.89669505,0.05924452,0.00885981,0.00141593,0.05085691,0.01739022,0.17497206
1.67183592,1.11553186,0.13485373,0.85734450,0.05691502,0.00829241,0.00133891,0.04787776,0.01634455,0.16516978
1.67783892,1.06857303,0.12956064,0.82261367,0.05496039,0.00776917,0.00129150,0.04499181,0.01538857,0.15608156
1.68384192,1.02852276,0.12591150,0.79309810,0.05342226,0.00729410,0.00127542,0.04222826,0.01452825,0.14779918
1.68984492,0.99615860,0.12402272,0.76940015,0.05234622,0.00687113,0.00129251,0.03961586,0.01376997,0.14041535
1.69584792,0.97225601,0.12400684,0.75212005,0.05178177,0.00650417,0.00134472,0.03718255,0.01312052,0.13402338
1.70185093,0.95757602,0.12597037,0.74184543,0.05178206,0.00619698,0.00143419,0.03495529,0.01258713,0.12871668
1.70785393,0.95285083,0.13001146,0.73913907,0.05240351,0.00595320,0.00156328,0.03295971,0.01217736,0.12458822
1.71385693,0.95876763,0.13621746,0.74452527,0.05370523,0.00577628,0.00173456,0.03121998,0.01189907,0.12172971
1.71985993,0.97595093,0.14466233,0.75847505,0.05574827,0.00566944,0.00195083,0.02975851,0.01176030,0.12023073
1.72586293,1.00494381,0.15540390,0.78139059,0.05859472,0.00563568,0.00221515,0.02859577,0.01176903,0.12017762
1.73186593,1.04618877,0.16848112,0.81358940,0.06230670,0.00567772,0.00253078,0.02775007,0.01193306,0.12165230
1.73786893,1.10000863,0.18391135,0.85528886,0.06694515,0.00579797,0.00290115,0.02723732,0.01225975,0.12473093
1.74387194,1.16658851,0.20168774,0.90659160,0.07256859,0.00599852,0.00332983,0.02707083,0.01275577,0.12948250
1.74987494,1.24595932,0.22177686,0.96747253,0.07923168,0.00628111,0.00382044,0.02726108,0.01342684,0.13596733
1.75587794,1.33798372,0.24411664,1.03776802,0.08698379,0.00664709,0.00437658,0.02781551,0.01427745,0.14423563
1.76188094,1.44234511,0.26861487,1.11716785,0.09586736,0.00709742,0.00500166,0.02873826,0.01531058,0.15432591
1.76788394,1.55854033,0.29514808,1.20521047,0.10591631,0.00763265,0.00569882,0.03003005,0.01652744,0.16626349
1.77388694,1.68587649,0.32356126,1.30128182,0.11715431,0.00825284,0.00647077,0.03168792,0.01792716,0.18005906
1.77988994,1.82347219,0.35366814,1.40461818,0.12959305,0.00895763,0.00731956,0.03370512,0.01950658,0.19570723
1.78589295,1.97026350,0.38525227,1.51431293,0.14323047,0.00974610,0.00824644,0.03607094,0.02126001,0.21318518
1.79189595,2.12501449,0.41806885,1.62932745,0.15804907,0.01061685,0.00925162,0.03877064,0.02317906,0.23245139
1.79789895,2.28633221,0.45184724,1.74850566,0.17401420,0.01156789,0.01033410,0.04178538,0.02525243,0.25344451
1.80390195,2.45268579,0.48629420,1.87059212,0.19107254,0.01259661,0.01149143,0.04509227,0.02746589,0.27608236
1.80990495,2.62242927,0.52109767,1.99425306,0.20915077,0.01369976,0.01271952,0.04866438,0.02980221,0.30026109
1.81590795,2.79382729,0.55593111,2.11809983,0.22815446,0.01487340,0.01401248,0.05247091,0.03224116,0.32585459
1.82191096,2.96508334,0.59045815,2.24071401,0.24796739,0.01611279,0.01536249,0.05647741,0.03475968,0.35271420
1.82791396,3.13436948,0.62433759,2.36067361,0.26845123,0.01741243,0.01675972,0.06064604,0.03733203,0.38066875
1.83391696,3.29985695,0.65722851,2.47657935,0.28944583,0.01876590,0.01819226,0.06493598,0.03993011,0.40952497
1.83991996,3.45974688,0.68879544,2.58708056,0.31077005,0.02016592,0.01964624,0.06930385,0.04252377,0.43906838
1.84592296,3.61230026,0.71871342,2.69089982,0.33222334,0.02160421,0.02110585,0.07370430,0.04508133,0.46906474
1.85192596,3.75586660,0.74667291,2.78685564,0.35358798,0.02307155,0.02255363,0.07809059,0.04757009,0.49926201
1.85792896,3.88891061,0.77238446,2.87388285,0.37463206,0.02455770,0.02397070,0.08241528,0.04995697,0.52939289
1.86393197,4.01003634,0.79558297,2.95104997,0.39511326,0.02605151,0.02533715,0.08663097,0.05220916,0.55917800
1.86993497,4.11800839,0.81603159,3.01757332,0.41478319,0.02754087,0.02663247,0.09069108,0.05429483,0.58832965
1.87593797,4.21176975,0.83352516,3.07282777,0.43339238,0.02901286,0.02783604,0.09455060,0.05618392,0.61655609
1.88194097,4.29045611,0.84789312,3.11635365,0.45069573,0.03045385,0.02892772,0.09816689,0.05784882,0.64356630
1.88794397,4.35340637,0.85900182,3.14786019,0.46645816,0.03184963,0.02988836,0.10150044,0.05926507,0.66907514
1.89394697,4.40016930,0.86675633,3.16722529,0.48046051,0.03318563,0.03070043,0.10451554,0.06041204,0.69280879
1.89994997,4.43050634,0.87110154,3.17449193,0.49250516,0.03444714,0.03134856,0.10718089,0.06127345,0.71451024
1.90595298,4.44439054,0.87202269,3.16986141,0.50242146,0.03561952,0.03182002,0.10947016,0.06183784,0.73394489
1.91195598,4.44200178,0.86954514,3.15368374,0.51007049,0.03668854,0.03210519,0.11136234,0.06209885,0.75090580
1.91795898,4.42371854,0.86373355,3.12644554,0.51534912,0.03764066,0.03219793,0.11284207,0.06205542,0.76521869
1.92396198,4.39010626,0.85469041,3.08875580,0.51819316,0.03846330,0.03209573,0.11389971,0.06171175,0.77674636
1.92996498,4.34190281,0.84255379,3.04133005,0.51857932,0.03914520,0.03179995,0.11453139,0.06107719,0.78539246
1.93596798,4.28000127,0.82749467,2.98497314,0.51652605,0.03967669,0.03131570,0.11473888,0.06016589,0.79110436
1.94197099,4.20543041,0.80971354,2.92056131,0.51209312,0.04004998,0.03065175,0.11452927,0.05899640,0.79387512
1.94797399,4.11933349,0.78943660,2.84902385,0.50537996,0.04025942,0.02982027,0.11391464,0.05759099,0.79374440
1.95397699,4.02294561,0.76691160,2.77132479,0.49652282,0.04030168,0.02883644,0.11291160,0.05597507,0.79079822
1.95997999,3.91757030,0.74240325,2.68844503,0.48569082,0.04017592,0.02771800,0.11154071,0.05417637,0.78516761
1.96598299,3.80455584,0.71618864,2.60136532,0.47308116,0.03988392,0.02648467,0.10982597,0.05222412,0.77702611
1.97198599,3.68527187,0.68855243,2.51105043,0.45891354,0.03943007,0.02515761,0.10779417,0.05014833,0.76658612
1.97798899,3.56108675,0.65978227,2.41843482,0.44342413,0.03882138,0.02375879,0.10547434,0.04797893,0.75409429
1.98399200,3.43334636,0.63016433,2.32441009,0.42685929,0.03806736,0.02231039,0.10289720,0.04574507,0.73982601
1.98999500,3.30335467,0.59997921,2.22981441,0.40946924,0.03717989,0.02083423,0.10009467,0.04347452,0.72407914
1.99599800,3.17235671,0.56949830,2.13542422,0.39150202,0.03617293,0.01935128,0.09709944,0.04119308,0.70716730
2.00200100,3.04152420,0.53898056,2.04194815,0.37319788,0.03506231,0.01788120,0.09394468,0.03892425,0.68941270
2.00800400,2.91194427,0.50867005,1.95002339,0.35478432,0.03386539,0.01644197,0.09066373,0.03668891,0.67113912
2.01400700,2.78461141,0.47879398,1.86021439,0.33647196,0.03260067,0.01504973,0.08729001,0.03450520,0.65266496
2.02001001,2.66042294,0.44956145,1.77301388,0.31845130,0.03128747,0.01371853,0.08385690,0.03238855,0.63429677
2.02601301,2.54017783,0.42116282,1.68884602,0.30089052,0.02994548,0.01246035,0.08039776,0.03035180,0.61632359
2.03201601,2.42457890,0.39376970,1.60807148,0.28393426,0.02859446,0.01128517,0.07694600,0.02840544,0.59901215
2.03801901,2.31423819,0.36753548,1.53099427,0.26770347,0.02725383,0.01020107,0.07353511,0.02655794,0.58260319
2.04402201,2.20968496,0.34259632,1.45786979,0.25229611,0.02594240,0.00921448,0.07019879,0.02481616,0.56730905
2.05002501,2.11137613,0.31907252,1.38891388,0.23778879,0.02467805,0.00833045,0.06697101,0.02318580,0.55331257
2.05602801,2.01970819,0.29707011,1.32431231,0.22423902,0.02347753,0.00755299,0.06388600,0.02167187,0.54076720
2.06203102,1.93503030,0.27668262,1.26423032,0.21168813,0.02235630,0.00688535,0.06097827,0.02027915,0.52979835
2.06803402,1.85765736,0.25799286,1.20882169,0.20016442,0.02132837,0.00633044,0.05828242,0.01901262,0.52050575
2.07403702,1.78788268,0.24107454,1.15823681,0.18968664,0.02040628,0.00589110,0.05583295,0.01787787,0.51296658
2.08004002,1.72598900,0.22599376,1.11262939,0.18026741,0.01960101,0.00557041,0.05366390,0.01688138,0.50723909
2.08604302,1.67225739,0.21281010,1.07216125,0.17191643,0.01892205,0.00537195,0.05180838,0.01603080,0.50336636
2.09204602,1.62697315,0.20157735,1.03700500,0.16464340,0.01837735,0.00529993,0.05029805,0.01533510,0.50137986
2.09804902,1.59042809,0.19234376,1.00734420,0.15846043,0.01797343,0.00535935,0.04916239,0.01480456,0.50130257
2.10405203,1.56291883,0.18515177,0.98337088,0.15338379,0.01771535,0.00555597,0.04842804,0.01445077,0.50315111
2.11005503,1.54474081,0.18003723,0.96528040,0.14943495,0.01760674,0.00589627,0.04811794,0.01428640,0.50693696
2.11605803,1.53617792,0.17702805,0.95326371,0.14664088,0.01764982,0.00638729,0.04825055,0.01432499,0.51266630
2.12206103,1.53748811,0.17614242,0.94749716,0.14503346,0.01784533,0.00703636,0.04883907,0.01458047,0.52033860
2.12806403,1.54888522,0.17738658,0.94813034,0.14464812,0.01819248,0.00785076,0.04989064,0.01506678,0.52994386
2.13406703,1.57051799,0.18075224,0.95527230,0.14552171,0.01868883,0.00883735,0.05140573,0.01579725,0.54145880
2.14007004,1.60244685,0.18621379,0.96897674,0.14768972,0.01933021,0.01000203,0.05337761,0.01678397,0.55484199
2.14607304,1.64461989,0.19372548,0.98922700,0.15118286,0.02011055,0.01134925,0.05579190,0.01803713,0.57002850
2.15207604,1.69684911,0.20321853,1.01592134,0.15602337,0.02102174,0.01288146,0.05862645,0.01956429,0.58692434
2.15807904,1.75878826,0.21459865,1.04885950,0.16222092,0.02205354,0.01459852,0.06185128,0.02136965,0.60540111
2.16408204,1.82991379,0.22774376,1.08773129,0.16976866,0.02319343,0.01649719,0.06542883,0.02345338,0.62529138
2.17008504,1.90951004,0.24250243,1.13210781,0.17863929,0.02442661,0.01857064,0.06931433,0.02581093,0.64638529
2.17608804,1.99666007,0.25869294,1.18143615,0.18878163,0.02573598,0.02080801,0.07345648,0.02843248,0.66842852
2.18209105,2.09024292,0.27610325,1.23503807,0.20011775,0.02710221,0.02319415,0.07779821,0.03130248,0.69112234
2.18809405,2.18893841,0.29449189,1.29211306,0.21254088,0.02850397,0.02570938,0.08227775,0.03439933,0.71412553
2.19409705,2.29123956,0.31358998,1.35174610,0.22591432,0.02991813,0.02832954,0.08682965,0.03769521,0.73705862
2.20010005,2.39547315,0.33310426,1.41292008,0.24007145,0.03132015,0.03102607,0.09138611,0.04115617,0.75951027
2.20610305,2.49982798,0.35272127,1.47453297,0.25481692,0.03268450,0.03376635,0.09587825,0.04474233,0.78104562
2.21210605,2.60239032,0.37211257,1.53541907,0.26992909,0.03398519,0.03651423,0.10023746,0.04840840,0.80121646
2.21810905,2.70118558,0.39094087,1.59437410,0.28516367,0.03519638,0.03923066,0.10439674,0.05210434,0.81957277
2.22411206,2.79422504,0.40886697,1.65018324,0.30025858,0.03629297,0.04187454,0.10829204,0.05577633,0.83567520
2.23011506,2.87955597,0.42555728,1.70165123,0.31493974,0.03725127,0.04440370,0.11186352,0.05936781,0.84910795
2.23611806,2.95531344,0.44069173,1.74763354,0.32892779,0.03804965,0.04677596,0.11505667,0.06282083,0.85949160
2.24212106,3.01977194,0.45397170,1.78706752,0.34194533,0.03866918,0.04895025,0.11782342,0.06607740,0.86649520
2.24812406,3.07139485,0.46512777,1.81900227,0.35372457,0.03909417,0.05088777,0.12012305,0.06908104,0.86984722
2.25412706,3.10887980,0.47392700,1.84262625,0.36401499,0.03931268,0.05255312,0.12192298,0.07177825,0.86934488
2.26013007,3.13119812,0.48017936,1.85729135,0.37259073,0.03931688,0.05391537,0.12319946,0.07412008,0.86486138
2.26613307,3.13762693,0.48374312,1.86253268,0.37925742,0.03910335,0.05494894,0.12393799,0.07606347,0.85635083
2.27213607,3.12777234,0.48452895,1.85808306,0.38385813,0.03867321,0.05563444,0.12413372,0.07757257,0.84385066
2.27813907,3.10158298,0.48250253,1.84388180,0.38627821,0.03803210,0.05595920,0.12379161,0.07861981,0.82748141
2.28414207,3.05935317,0.47768558,1.82007724,0.38644887,0.03719003,0.05591769,0.12292638,0.07918672,0.80744397
2.29014507,3.00171571,0.47015521,1.78702302,0.38434916,0.03616116,0.05551158,0.12156240,0.07926449,0.78401432
2.29614807,2.92962444,0.46004158,1.74526812,0.38000653,0.03496336,0.05474973,0.11973330,0.07885424,0.75753617
2.30215108,2.84432730,0.44752410,1.69554121,0.37349573,0.03361769,0.05364777,0.11748144,0.07796693,0.72841156
2.30815408,2.74733094,0.43282606,1.63872972,0.36493621,0.03214785,0.05222762,0.11485722,0.07662299,0.69709010
2.31415708,2.64035829,0.41620821,1.57585450,0.35448815,0.03057949,0.05051673,0.11191816,0.07485166,0.66405694
2.32016008,2.52530059,0.39796124,1.50804120,0.34234724,0.02893955,0.04854719,0.10872784,0.07269003,0.62982026
2.32616308,2.40416584,0.37839767,1.43648908,0.32873848,0.02725552,0.04635475,0.10535467,0.07018187,0.59489832
