energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-1.47373687,2.46866952,0.00131460,0.07512551,0.18688195,0.83239023,0.01265336,0.11050930,0.48894953,1.55647660
-1.46773387,2.58464882,0.00149617,0.07904692,0.20034978,0.87515517,0.01329865,0.11755341,0.51623914,1.62270026
-1.46173087,2.70392951,0.00170288,0.08331347,0.21408737,0.91771650,0.01394842,0.12476800,0.54522149,1.69170896
-1.45572786,2.82465599,0.00193590,0.08784996,0.22791644,0.95947217,0.01458933,0.13208333,0.57541685,1.76234711
-1.44972486,2.94497791,0.00219629,0.09257763,0.24165159,0.99984070,0.01520840,0.13943312,0.60631918,1.83345377
-1.44372186,3.06308790,0.00248493,0.09741572,0.25510443,1.03827195,0.01579337,0.14675566,0.63740778,1.90388737
-1.43771886,3.17725863,0.00280246,0.10228288,0.26808808,1.07425764,0.01633297,0.15399472,0.66815981,1.97254982
-1.43171586,3.28587833,0.00314921,0.10709863,0.28042192,1.10734152,0.01681721,0.16110012,0.69806331,2.03840937
-1.42571286,3.38748352,0.00352515,0.11178474,0.29193622,1.13712864,0.01723757,0.16802798,0.72663033,2.10052165
-1.41970985,3.48078807,0.00392981,0.11626651,0.30247676,1.16329340,0.01758723,0.17474058,0.75340969,2.15804816
-1.41370685,3.56470727,0.00436220,0.12047390,0.31190894,1.18558605,0.01786118,0.18120596,0.77799880,2.21027176
-1.40770385,3.63837607,0.00482075,0.12434253,0.32012139,1.20383717,0.01805623,0.18739719,0.80005424,2.25660840
-1.40170085,3.70116054,0.00530327,0.12781448,0.32702877,1.21795986,0.01817112,0.19329136,0.81930033,2.29661487
-1.39569785,3.75266209,0.00580689,0.13083898,0.33257374,1.22794935,0.01820636,0.19886843,0.83553553,2.32999211
-1.38969485,3.79271398,0.00632807,0.13337289,0.33672779,1.23387997,0.01816417,0.20410992,0.84863621,2.35658397
-1.38369185,3.82137021,0.00686252,0.13538096,0.33949110,1.23589944,0.01804829,0.20899769,0.85855752,2.37637146
-1.37768884,3.83888731,0.00740529,0.13683605,0.34089122,1.23422056,0.01786376,0.21351267,0.86533141,2.38946269
-1.37168584,3.84569961,0.00795078,0.13771911,0.34098084,1.22911072,0.01761668,0.21763388,0.86906170,2.39607900
-1.36568284,3.84238925,0.00849277,0.13801912,0.33983450,1.22087957,0.01731393,0.22133762,0.86991648,2.39653788
-1.35967984,3.82965242,0.00902457,0.13773288,0.33754466,1.20986548,0.01696289,0.22459701,0.86811819,2.39123351
-1.35367684,3.80826344,0.00953909,0.13686478,0.33421717,1.19642130,0.01657114,0.22738197,0.86393178,2.38061585
-1.34767384,3.77903847,0.01002903,0.13542646,0.32996646,1.18090040,0.01614622,0.22965949,0.85765167,2.36516936
-1.34167084,3.74280088,0.01048697,0.13343644,0.32491074,1.16364340,0.01569539,0.23139444,0.84958798,2.34539238
-1.33566783,3.70034994,0.01090562,0.13091976,0.31916731,1.14496654,0.01522544,0.23255062,0.84005296,2.32177809
-1.32966483,3.65243447,0.01127796,0.12790751,0.31284846,1.12515221,0.01474252,0.23309225,0.82934813,2.29479826
-1.32366183,3.59973273,0.01159748,0.12443639,0.30605800,1.10444213,0.01425204,0.23298574,0.81775286,2.26489014
-1.31765883,3.54283957,0.01185832,0.12054821,0.29888862,1.08303350,0.01375864,0.23220154,0.80551498,2.23244746
-1.31165583,3.48226116,0.01205547,0.11628937,0.29142024,1.06107844,0.01326616,0.23071616,0.79284382,2.19781552
-1.30565283,3.41841746,0.01218496,0.11171023,0.28371939,1.03868648,0.01277772,0.22851416,0.77990604,2.16129065
-1.29964982,3.35165189,0.01224395,0.10686456,0.27583959,1.01593005,0.01229577,0.22559000,0.76682429,2.12312373
-1.29364682,3.28224730,0.01223087,0.10180880,0.26782264,0.99285251,0.01182226,0.22194963,0.75367886,2.08352725
-1.28764382,3.21044698,0.01214548,0.09660140,0.25970074,0.96947811,0.01135871,0.21761187,0.74051182,2.04268542
-1.28164082,3.13647918,0.01198891,0.09130207,0.25149926,0.94582344,0.01090643,0.21260934,0.72733367,2.00076635
-1.27563782,3.06058324,0.01176360,0.08597098,0.24323990,0.92190933,0.01046663,0.20698899,0.71413168,1.95793532
-1.26963482,2.98303580,0.01147333,0.08066803,0.23494404,0.89777268,0.01004060,0.20081217,0.70087961,1.91436837
-1.26363182,2.90417499,0.01112307,0.07545206,0.22663609,0.87347736,0.00962983,0.19415425,0.68754797,1.87026504
-1.25762881,2.82442120,0.01071886,0.07038017,0.21834657,0.84912356,0.00923609,0.18710381,0.67411441,1.82585942
-1.25162581,2.74429312,0.01026768,0.06550700,0.21011470,0.82485503,0.00886157,0.17976140,0.66057336,1.78142888
-1.24562281,2.66441773,0.00977723,0.06088416,0.20199039,0.80086368,0.00850885,0.17223790,0.64694457,1.73729980
-1.23961981,2.58553398,0.00925578,0.05655973,0.19403550,0.77739140,0.00818099,0.16465264,0.63327996,1.69385001
-1.23361681,2.50848948,0.00871192,0.05257777,0.18632420,0.75472892,0.00788144,0.15713125,0.61966846,1.65150770
-1.22761381,2.43423065,0.00815440,0.04897807,0.17894253,0.73321174,0.00761401,0.14980325,0.60623854,1.61074703
-1.22161081,2.36378650,0.00759188,0.04579588,0.17198713,0.71321333,0.00738281,0.14279965,0.59315844,1.57208044
-1.21560780,2.29824705,0.00703279,0.04306177,0.16556312,0.69513602,0.00719212,0.13625040,0.58063392,1.53604837
-1.20960480,2.23873708,0.00648514,0.04080160,0.15978134,0.67939983,0.00704624,0.13028189,0.56890391,1.50320651
-1.20360180,2.18638661,0.00595637,0.03903643,0.15475506,0.66642989,0.00694943,0.12501442,0.55823406,1.47411165
-1.19759880,2.14229901,0.00545327,0.03778261,0.15059626,0.65664287,0.00690569,0.12055988,0.54890861,1.44930623
-1.19159580,2.10751825,0.00498181,0.03705182,0.14741160,0.65043300,0.00691865,0.11701940,0.54122096,1.42930261
-1.18559280,2.08299613,0.00454716,0.03685103,0.14529846,0.64815823,0.00699144,0.11448120,0.53546329,1.41456733
-1.17958979,2.06956071,0.00415358,0.03718259,0.14434094,0.65012688,0.00712656,0.11301866,0.53191563,1.40550605
-1.17358679,2.06788679,0.00380444,0.03804409,0.14460616,0.65658536,0.00732573,0.11268845,0.53083488,1.40244938
-1.16758379,2.07846923,0.00350220,0.03942837,0.14614095,0.66770713,0.00758981,0.11352892,0.53244403,1.40564011
-1.16158079,2.10159974,0.00324842,0.04132326,0.14896903,0.68358341,0.00791875,0.11555874,0.53692206,1.41522197
-1.15557779,2.13734763,0.00304382,0.04371147,0.15308885,0.70421566,0.00831143,0.11877576,0.54439483,1.43123020
-1.14957479,2.18554513,0.00288825,0.04657027,0.15847208,0.72951016,0.00876570,0.12315610,0.55492720,1.45358402
-1.14357179,2.24577735,0.00278082,0.04987129,0.16506293,0.75927473,0.00927832,0.12865370,0.56851666,1.48208128
-1.13756878,2.31737759,0.00271987,0.05358023,0.17277825,0.79321775,0.00984491,0.13520011,0.58508884,1.51639525
-1.13156578,2.39942802,0.00270308,0.05765668,0.18150846,0.83094959,0.01046002,0.14270476,0.60449475,1.55607396
-1.12556278,2.49076617,0.00272749,0.06205399,0.19111934,0.87198635,0.01111714,0.15105570,0.62651035,1.60054203
-1.11955978,2.58999743,0.00278955,0.06671927,0.20145454,0.91575610,0.01180872,0.16012082,0.65083813,1.64910543
-1.11355678,2.69551375,0.00288524,0.07159359,0.21233892,0.96160752,0.01252633,0.16974963,0.67711108,1.70095914
-1.10755378,2.80551870,0.00301007,0.07661229,0.22358255,1.00882093,0.01326065,0.17977560,0.70489890,1.75519805
-1.10155078,2.91805870,0.00315922,0.08170563,0.23498520,1.05662160,0.01400172,0.19001901,0.73371642,1.81083112
-1.09554777,3.03106038,0.00332757,0.08679962,0.24634138,1.10419509,0.01473900,0.20029042,0.76303419,1.86679880
-1.08954477,3.14237336,0.00350983,0.09181709,0.25744562,1.15070457,0.01546161,0.21039457,0.79229085,1.92199371
-1.08354177,3.24981795,0.00370065,0.09667902,0.26809790,1.19530954,0.01615850,0.22013466,0.82090730,1.97528422
-1.07753877,3.35123660,0.00389469,0.10130614,0.27810902,1.23718571,0.01681871,0.22931703,0.84830195,2.02554056
-1.07153577,3.44454778,0.00408679,0.10562059,0.28730582,1.27554544,0.01743159,0.23775589,0.87390690,2.07166287
-1.06553277,3.52780088,0.00427207,0.10954781,0.29553591,1.30965810,0.01798706,0.24527817,0.89718437,2.11261035
-1.05952976,3.59923010,0.00444609,0.11301845,0.30267186,1.33886976,0.01847587,0.25172817,0.91764289,2.14743078
-1.05352676,3.65730568,0.00460494,0.11597020,0.30861458,1.36262151,0.01888984,0.25697192,0.93485261,2.17528916
-1.04752376,3.70078020,0.00474535,0.11834959,0.31329589,1.38046561,0.01922212,0.26090098,0.94845923,2.19549454
-1.04152076,3.72872836,0.00486487,0.12011356,0.31668005,1.39207893,0.01946737,0.26343566,0.95819578,2.20752377
-1.03551776,3.74057806,0.00496189,0.12123076,0.31876415,1.39727296,0.01962195,0.26452742,0.96389204,2.21104135
-1.02951476,3.73613166,0.00503572,0.12168254,0.31957756,1.39600000,0.01968405,0.26416027,0.96548079,2.20591412
-1.02351176,3.71557600,0.00508668,0.12146349,0.31918012,1.38835515,0.01965376,0.26235128,0.96300090,2.19222016
-1.01750875,3.67948052,0.00511604,0.12058163,0.31765951,1.37457395,0.01953307,0.25915003,0.95659684,2.17025138
-1.01150575,3.62878338,0.00512608,0.11905807,0.31512757,1.35502562,0.01932586,0.25463696,0.94651463,2.14050920
-1.00550275,3.56476569,0.00511995,0.11692633,0.31171600,1.33020221,0.01903778,0.24892087,0.93309434,2.10369362
-0.99949975,3.48901478,0.00510166,0.11423115,0.30757145,1.30070401,0.01867607,0.24213543,0.91675931,2.06068561
-0.99349675,3.40337783,0.00507591,0.11102705,0.30285028,1.26722171,0.01824936,0.23443503,0.89800257,2.01252347
-0.98749375,3.30990736,0.00504796,0.10737655,0.29771320,1.23051618,0.01776740,0.22599002,0.87737082,1.96037394
-0.98149075,3.21080094,0.00502346,0.10334816,0.29232000,1.19139645,0.01724079,0.21698158,0.85544669,1.90549902
-0.97548774,3.10833711,0.00500825,0.09901432,0.28682461,1.15069701,0.01668061,0.20759635,0.83282994,1.84921965
-0.96948474,3.00480995,0.00500816,0.09444932,0.28137057,1.10925498,0.01609813,0.19802117,0.81011812,1.79287760
-0.96348174,2.90246481,0.00502881,0.08972722,0.27608727,1.06788824,0.01550449,0.18843789,0.78788775,1.73779685
-0.95747874,2.80343723,0.00507541,0.08492000,0.27108676,1.02737518,0.01491036,0.17901873,0.76667639,1.68524581
-0.95147574,2.70969729,0.00515255,0.08009588,0.26646158,0.98843668,0.01432569,0.16992202,0.74696638,1.63640171
-0.94547274,2.62300094,0.00526406,0.07531800,0.26228327,0.95172079,0.01375946,0.16128870,0.72917084,1.59231830
-0.93946973,2.54484982,0.00541285,0.07064330,0.25860189,0.91779067,0.01321947,0.15323949,0.71362236,1.55389784
-0.93346673,2.47646057,0.00560081,0.06612186,0.25544621,0.88711567,0.01271223,0.14587291,0.70056474,1.52186826
-0.92746373,2.41874405,0.00582878,0.06179644,0.25282468,0.86006582,0.01224281,0.13926409,0.69014798,1.49676607
-0.92146073,2.37229481,0.00609649,0.05770246,0.25072711,0.83690962,0.01181486,0.13346437,0.68242670,1.47892542
-0.91545773,2.33739053,0.00640265,0.05386819,0.24912671,0.81781472,0.01143059,0.12850166,0.67736192,1.46847350
-0.90945473,2.31400090,0.00674500,0.05031525,0.24798270,0.80285142,0.01109084,0.12438150,0.67482609,1.46533211
-0.90345173,2.30180516,0.00712050,0.04705919,0.24724308,0.79199847,0.01079522,0.12108873,0.67461104,1.46922536
-0.89744872,2.30021725,0.00752548,0.04411038,0.24684767,0.78515077,0.01054219,0.11858963,0.67643864,1.47969289
-0.89144572,2.30841737,0.00795592,0.04147487,0.24673114,0.78212855,0.01032931,0.11683450,0.67997357,1.49610805
-0.88544272,2.32538861,0.00840769,0.03915533,0.24682608,0.78268769,0.01015341,0.11576055,0.68483780,1.51770046
-0.87943972,2.34995741,0.00887683,0.03715201,0.24706595,0.78653062,0.01001080,0.11529491,0.69062622,1.54358198
-0.87343672,2.38083631,0.00935992,0.03546367,0.24738785,0.79331761,0.00989755,0.11535783,0.69692269,1.57277536
-0.86743372,2.41666782,0.00985432,0.03408834,0.24773509,0.80267810,0.00980966,0.11586577,0.70331618,1.60424459
-0.86143072,2.45606792,0.01035848,0.03302412,0.24805948,0.81422171,0.00974336,0.11673441,0.70941612,1.63692603
-0.85542771,2.49766825,0.01087219,0.03226979,0.24832328,0.82754886,0.00969528,0.11788152,0.71486658,1.66975947
-0.84942471,2.54015561,0.01139677,0.03182521,0.24850085,0.84226081,0.00966268,0.11922949,0.71935875,1.70171815
-0.84342171,2.58230799,0.01193519,0.03169172,0.24857980,0.85796880,0.00964363,0.12070761,0.72264123,1.73183703
-0.83741871,2.62302604,0.01249215,0.03187228,0.24856178,0.87430245,0.00963718,0.12225386,0.72452780,1.75923833
-0.83141571,2.66135950,0.01307400,0.03237145,0.24846279,0.89091706,0.00964344,0.12381642,0.72490251,1.78315398
-0.82541271,2.69652772,0.01368862,0.03319525,0.24831292,0.90749992,0.00966372,0.12535456,0.72372171,1.80294406
-0.81940970,2.72793393,0.01434519,0.03435085,0.24815564,0.92377544,0.00970053,0.12683917,0.72101332,1.81811090
-0.81340670,2.75517302,0.01505383,0.03584608,0.24804652,0.93950899,0.00975760,0.12825280,0.71687310,1.82830858
-0.80740370,2.77803267,0.01582520,0.03768879,0.24805137,0.95450953,0.00983982,0.12958914,0.71145832,1.83334736
-0.80140070,2.79648778,0.01666995,0.03988618,0.24824398,0.96863088,0.00995314,0.13085217,0.70497918,1.83319323
-0.79539770,2.81068875,0.01759821,0.04244387,0.24870334,0.98177162,0.01010443,0.13205488,0.69768812,1.82796242
-0.78939470,2.82094383,0.01861895,0.04536506,0.24951047,0.99387363,0.01030124,0.13321763,0.68986779,1.81791125
-0.78339170,2.82769631,0.01973938,0.04864956,0.25074501,1.00491935,0.01055161,0.13436626,0.68181803,1.80342173
-0.77738869,2.83149752,0.02096434,0.05229286,0.25248168,1.01492784,0.01086375,0.13553005,0.67384253,1.78498327
-0.77138569,2.83297654,0.02229579,0.05628528,0.25478665,1.02394980,0.01124570,0.13673959,0.66623564,1.76317141
-0.76538269,2.83280798,0.02373230,0.06061124,0.25771412,1.03206171,0.01170502,0.13802465,0.65927003,1.73862418
-0.75937969,2.83167900,0.02526872,0.06524872,0.26130322,1.03935939,0.01224842,0.13941218,0.65318554,1.71201720
-0.75337669,2.83025710,0.02689593,0.07016887,0.26557531,1.04595130,0.01288135,0.14092454,0.64817987,1.68403819
-0.74737369,2.82915996,0.02860075,0.07533599,0.27053195,1.05195179,0.01360769,0.14257800,0.64440131,1.65536224
-0.74137069,2.82892870,0.03036606,0.08070776,0.27615361,1.05747478,0.01442942,0.14438165,0.64194391,1.62662844
-0.73536768,2.83000568,0.03217102,0.08623580,0.28239919,1.06262809,0.01534627,0.14633670,0.64084514,1.59841918
-0.72936468,2.83271791,0.03399149,0.09186655,0.28920644,1.06750881,0.01635553,0.14843621,0.64108616,1.57124248
-0.72336168,2.83726676,0.03580064,0.09754250,0.29649329,1.07219986,0.01745189,0.15066538,0.64259452,1.54551847
-0.71735868,2.84372436,0.03756964,0.10320361,0.30416002,1.07676801,0.01862731,0.15300214,0.64524924,1.52157012
-0.71135568,2.85203682,0.03926851,0.10878897,0.31209227,1.08126338,0.01987103,0.15541823,0.64888785,1.49961872
-0.70535268,2.86203397,0.04086698,0.11423867,0.32016460,1.08572052,0.02116969,0.15788058,0.65331499,1.47978413
-0.69934967,2.87344499,0.04233553,0.11949559,0.32824464,1.09016081,0.02250754,0.16035293,0.65831228,1.46208944
-0.69334667,2.88591902,0.04364623,0.12450720,0.33619750,1.09459610,0.02386671,0.16279757,0.66364876,1.44646995
-0.68734367,2.89904947,0.04477377,0.12922720,0.34389017,1.09903323,0.02522762,0.16517721,0.66909161,1.43278559
-0.68134067,2.91240072,0.04569619,0.13361693,0.35119594,1.10347911,0.02656951,0.16745665,0.67441642,1.42083613
-0.67533767,2.92553552,0.04639566,0.13764636,0.35799831,1.10794590,0.02787095,0.16960440,0.67941676,1.41037834
-0.66933467,2.93804170,0.04685906,0.14129474,0.36419443,1.11245585,0.02911050,0.17159404,0.68391251,1.40114403
-0.66333167,2.94955653,0.04707833,0.14455079,0.36969784,1.11704550,0.03026733,0.17340514,0.68775668,1.39285806
-0.65732866,2.95978745,0.04705073,0.14741237,0.37444036,1.12176875,0.03132188,0.17502399,0.69084041,1.38525537
-0.65132566,2.96852805,0.04677887,0.14988570,0.37837313,1.12669845,0.03225652,0.17644380,0.69309610,1.37809607
-0.64532266,2.97566843,0.04627051,0.15198421,0.38146676,1.13192653,0.03305613,0.17766458,0.69449854,1.37117804
-0.63931966,2.98119956,0.04553827,0.15372697,0.38371056,1.13756231,0.03370863,0.17869261,0.69506410,1.36434628
-0.63331666,2.98521130,0.04459909,0.15513687,0.38511113,1.14372915,0.03420540,0.17953963,0.69484811,1.35749877
-0.62731366,2.98788465,0.04347364,0.15623871,0.38569023,1.15055952,0.03454159,0.18022176,0.69394072,1.35058863
-0.62131066,2.98947838,0.04218554,0.15705716,0.38548219,1.15818880,0.03471632,0.18075823,0.69246135,1.34362263
-0.61530765,2.99031136,0.04076062,0.15761495,0.38453114,1.16674796,0.03473270,0.18117004,0.69055217,1.33665624
-0.60930465,2.99074132,0.03922607,0.15793115,0.38288797,1.17635578,0.03459777,0.18147861,0.68837092,1.32978583
-0.60330165,2.99114151,0.03760961,0.15801989,0.38060758,1.18711080,0.03432218,0.18170444,0.68608334,1.32313832
-0.59729865,2.99187645,0.03593868,0.15788942,0.37774621,1.19908356,0.03391993,0.18186603,0.68385563,1.31685920
-0.59129565,2.99327830,0.03423979,0.15754165,0.37435929,1.21230963,0.03340777,0.18197887,0.68184720,1.31109955
-0.58529265,2.99562487,0.03253778,0.15697216,0.37049969,1.22678372,0.03280471,0.18205474,0.68020395,1.30600286
-0.57928964,2.99912057,0.03085535,0.15617077,0.36621657,1.24245518,0.03213130,0.18210124,0.67905233,1.30169245
-0.57328664,3.00388114,0.02921264,0.15512244,0.36155473,1.25922535,0.03140896,0.18212155,0.67849443,1.29826009
-0.56728364,3.00992288,0.02762690,0.15380860,0.35655455,1.27694663,0.03065928,0.18211448,0.67860403,1.29575656
-0.56128064,3.01715667,0.02611230,0.15220877,0.35125235,1.29542356,0.02990328,0.18207471,0.67942387,1.29418455
-0.55527764,3.02538722,0.02467993,0.15030232,0.34568115,1.31441579,0.02916077,0.18199317,0.68096411,1.29349420
-0.54927464,3.03431705,0.02333776,0.14807030,0.33987166,1.33364282,0.02844975,0.18185762,0.68320183,1.29358164
-0.54327164,3.04355523,0.02209080,0.14549717,0.33385348,1.35279027,0.02778589,0.18165326,0.68608180,1.29429029
-0.53726863,3.05263007,0.02094132,0.14257244,0.32765620,1.37151749,0.02718213,0.18136338,0.68951810,1.29541508
-0.53126563,3.06100516,0.01988909,0.13929192,0.32131050,1.38946612,0.02664832,0.18097006,0.69339678,1.29670908
-0.52526263,3.06809789,0.01893170,0.13565876,0.31484895,1.40626934,0.02619112,0.18045478,0.69757922,1.29789229
-0.51925963,3.07329956,0.01806487,0.13168394,0.30830666,1.42156126,0.02581383,0.17979899,0.70190620,1.29866203
-0.51325663,3.07599609,0.01728283,0.12738653,0.30172142,1.43498635,0.02551653,0.17898461,0.70620250,1.29870440
-0.50725363,3.07558851,0.01657863,0.12279333,0.29513360,1.44620836,0.02529616,0.17799448,0.71028177,1.29770624
-0.50125063,3.07151237,0.01594449,0.11793833,0.28858564,1.45491847,0.02514683,0.17681268,0.71395176,1.29536685
-0.49524762,3.06325518,0.01537211,0.11286164,0.28212122,1.46084256,0.02506008,0.17542484,0.71701950,1.29140917
-0.48924462,3.05037148,0.01485294,0.10760832,0.27578410,1.46374713,0.02502535,0.17381835,0.71929652,1.28558956
-0.48324162,3.03249488,0.01437846,0.10222689,0.26961681,1.46344394,0.02503040,0.17198257,0.72060374,1.27770605
-0.47723862,3.00934688,0.01394039,0.09676783,0.26365909,1.45979316,0.02506178,0.16990899,0.72077617,1.26760455
-0.47123562,2.98074219,0.01353086,0.09128197,0.25794644,1.45270511,0.02510533,0.16759138,0.71966697,1.25518284
-0.46523262,2.94659068,0.01314259,0.08581903,0.25250851,1.44214045,0.02514668,0.16502594,0.71715108,1.24039225
-0.45922961,2.90689598,0.01276901,0.08042621,0.24736776,1.42810910,0.02517172,0.16221141,0.71312808,1.22323710
-0.45322661,2.86175118,0.01240433,0.07514699,0.24253823,1.41066788,0.02516702,0.15914924,0.70752434,1.20377193
-0.44722361,2.81133185,0.01204361,0.07002018,0.23802461,1.38991717,0.02512023,0.15584367,0.70029432,1.18209691
-0.44122061,2.75588708,0.01168283,0.06507916,0.23382164,1.36599666,0.02502044,0.15230185,0.69142107,1.15835165
-0.43521761,2.69572894,0.01131884,0.06035146,0.22991384,1.33908059,0.02485841,0.14853390,0.68091587,1.13270786
-0.42921461,2.63122109,0.01094942,0.05585852,0.22627561,1.30937257,0.02462682,0.14455294,0.66881709,1.10536130
-0.42321161,2.56276714,0.01057320,0.05161575,0.22287182,1.27710037,0.02432034,0.14037507,0.65518829,1.07652353
-0.41720860,2.49079927,0.01018967,0.04763279,0.21965867,1.24251077,0.02393576,0.13601932,0.64011574,1.04641385
-0.41120560,2.41576779,0.00979905,0.04391391,0.21658499,1.20586485,0.02347193,0.13150755,0.62370537,1.01525183
