energy_ev,total_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.61780890,2.98884564,0.01430825,0.00000000,0.37541353,1.60113112,0.01906201,0.24817046,0.01983920,0.22121384
-1.61180590,2.97607488,0.01390106,0.00000000,0.37509153,1.61878138,0.01826835,0.24726876,0.01905718,0.22304478
-1.60580290,2.96008663,0.01349319,0.00000000,0.37378356,1.63277982,0.01747330,0.24605300,0.01831437,0.22487144
-1.59979990,2.94062858,0.01308689,0.00000000,0.37147530,1.64284627,0.01668651,0.24452271,0.01761803,0.22662837
-1.59379690,2.91755343,0.01268481,0.00000000,0.36817711,1.64878226,0.01591718,0.24268663,0.01697465,0.22825134
-1.58779390,2.89083083,0.01228999,0.00000000,0.36392453,1.65047637,0.01517405,0.24056353,0.01638996,0.22967964
-1.58179090,2.86055547,0.01190591,0.00000000,0.35877806,1.64790743,0.01446543,0.23818288,0.01586900,0.23085826
-1.57578789,2.82695129,0.01153639,0.00000000,0.35282236,1.64114602,0.01379909,0.23558516,0.01541624,0.23174005
-1.56978489,2.79037198,0.01118561,0.00000000,0.34616465,1.63035404,0.01318230,0.23282205,0.01503558,0.23228781
-1.56378189,2.75129772,0.01085798,0.00000000,0.33893271,1.61578279,0.01262173,0.22995629,0.01473049,0.23247618
-1.55777889,2.71032844,0.01055806,0.00000000,0.33127224,1.59776932,0.01212344,0.22706123,0.01450406,0.23229329
-1.55177589,2.66817348,0.01029043,0.00000000,0.32334394,1.57673121,0.01169271,0.22422017,0.01435897,0.23174219
-1.54577289,2.62563798,0.01005958,0.00000000,0.31532008,1.55315971,0.01133405,0.22152530,0.01429761,0.23084183
-1.53976988,2.58360594,0.00986972,0.00000000,0.30738085,1.52761106,0.01105101,0.21907632,0.01432198,0.22962766
-1.53376688,2.54302018,0.00972468,0.00000000,0.29971042,1.50069618,0.01084607,0.21697870,0.01443368,0.22815159
-1.52776388,2.50485938,0.00962774,0.00000000,0.29249277,1.47306835,0.01072059,0.21534154,0.01463384,0.22648154
-1.52176088,2.47011246,0.00958149,0.00000000,0.28590742,1.44540922,0.01067463,0.21427505,0.01492303,0.22470014
-1.51575788,2.43975084,0.00958770,0.00000000,0.28012500,1.41841305,0.01070686,0.21388778,0.01530112,0.22290299
-1.50975488,2.41469909,0.00964722,0.00000000,0.27530289,1.39276954,0.01081455,0.21428343,0.01576718,0.22119607
-1.50375188,2.39580467,0.00975990,0.00000000,0.27158085,1.36914555,0.01099345,0.21555756,0.01631932,0.21969273
-1.49774887,2.38380782,0.00992449,0.00000000,0.26907695,1.34816616,0.01123782,0.21779417,0.01695456,0.21851003
-1.49174587,2.37931252,0.01013863,0.00000000,0.26788374,1.33039574,0.01154048,0.22106226,0.01766874,0.21776470
-1.48574287,2.38275976,0.01039883,0.00000000,0.26806487,1.31631979,0.01189284,0.22541259,0.01845643,0.21756882
-1.47973987,2.39440431,0.01070050,0.00000000,0.26965239,1.30632806,0.01228505,0.23087478,0.01931087,0.21802541
-1.47373687,2.41429605,0.01103800,0.00000000,0.27264468,1.30070007,0.01270617,0.23745477,0.02022396,0.21922406
-1.46773387,2.44226724,0.01140475,0.00000000,0.27700536,1.29959345,0.01314441,0.24513299,0.02118634,0.22123678
-1.46173087,2.47792630,0.01179328,0.00000000,0.28266310,1.30303607,0.01358734,0.25386316,0.02218746,0.22411437
-1.45572786,2.52065901,0.01219549,0.00000000,0.28951253,1.31092219,0.01402218,0.26357194,0.02321572,0.22788333
-1.44972486,2.56963743,0.01260271,0.00000000,0.29741629,1.32301318,0.01443615,0.27415941,0.02425872,0.23254358
-1.44372186,2.62383658,0.01300599,0.00000000,0.30620816,1.33894297,0.01481678,0.28550048,0.02530344,0.23806704
-1.43771886,2.68205847,0.01339624,0.00000000,0.31569722,1.35822802,0.01515222,0.29744710,0.02633656,0.24439726
-1.43171586,2.74296300,0.01376451,0.00000000,0.32567305,1.38028168,0.01543158,0.30983130,0.02734472,0.25145000
-1.42571286,2.80510440,0.01410216,0.00000000,0.33591168,1.40443228,0.01564523,0.32246890,0.02831480,0.25911490
-1.41970985,2.86697220,0.01440115,0.00000000,0.34618219,1.42994448,0.01578504,0.33516373,0.02923426,0.26725814
-1.41370685,2.92703495,0.01465417,0.00000000,0.35625371,1.45604275,0.01584466,0.34771238,0.03009133,0.27572605
-1.40770385,2.98378528,0.01485492,0.00000000,0.36590253,1.48193634,0.01581961,0.35990902,0.03087529,0.28434948
-1.40170085,3.03578431,0.01499820,0.00000000,0.37491916,1.50684453,0.01570747,0.37155034,0.03157664,0.29294886
-1.39569785,3.08170398,0.01508009,0.00000000,0.38311495,1.53002127,0.01550787,0.38244045,0.03218723,0.30133971
-1.38969485,3.12036563,0.01509806,0.00000000,0.39032812,1.55077825,0.01522253,0.39239536,0.03270034,0.30933847
-1.38369185,3.15077353,0.01505100,0.00000000,0.39642891,1.56850554,0.01485511,0.40124721,0.03311072,0.31676830
-1.37768884,3.17214222,0.01493924,0.00000000,0.40132373,1.58268916,0.01441113,0.40884789,0.03341459,0.32346483
-1.37168584,3.18391689,0.01476459,0.00000000,0.40495810,1.59292488,0.01389776,0.41507210,0.03360956,0.32928147
-1.36568284,3.18578636,0.01453021,0.00000000,0.40731833,1.59892807,0.01332358,0.41981981,0.03369457,0.33409417
-1.35967984,3.17768830,0.01424055,0.00000000,0.40843185,1.60053926,0.01269831,0.42301800,0.03366977,0.33780544
-1.35367684,3.15980699,0.01390124,0.00000000,0.40836619,1.59772542,0.01203250,0.42462174,0.03353644,0.34034745
-1.34767384,3.13256384,0.01351890,0.00000000,0.40722682,1.59057710,0.01133726,0.42461464,0.03329688,0.34168415
-1.34167084,3.09660127,0.01310098,0.00000000,0.40515358,1.57930178,0.01062392,0.42300861,0.03295431,0.34181220
-1.33566783,3.05276070,0.01265558,0.00000000,0.40231627,1.56421365,0.00990377,0.41984311,0.03251281,0.34076090
-1.32966483,3.00205546,0.01219122,0.00000000,0.39890919,1.54572044,0.00918773,0.41518372,0.03197723,0.33859079
-1.32366183,2.94563958,0.01171664,0.00000000,0.39514497,1.52430783,0.00848616,0.40912031,0.03135322,0.33539137
-1.31765883,2.88477344,0.01124064,0.00000000,0.39124789,1.50052192,0.00780860,0.40176467,0.03064713,0.33127762
-1.31165583,2.82078722,0.01077178,0.00000000,0.38744681,1.47495045,0.00716361,0.39324775,0.02986609,0.32638580
-1.30565283,2.75504311,0.01031828,0.00000000,0.38396794,1.44820339,0.00655864,0.38371646,0.02901790,0.32086847
-1.29964982,2.68889734,0.00988781,0.00000000,0.38102770,1.42089339,0.00599990,0.37333024,0.02811113,0.31488896
-1.29364682,2.62366282,0.00948729,0.00000000,0.37882571,1.39361675,0.00549235,0.36225730,0.02715498,0.30861567
-1.28764382,2.56057343,0.00912280,0.00000000,0.37753833,1.36693542,0.00503962,0.35067071,0.02615930,0.30221612
-1.28164082,2.50075067,0.00879942,0.00000000,0.37731273,1.34136050,0.00464404,0.33874436,0.02513446,0.29585132
-1.27563782,2.44517376,0.00852113,0.00000000,0.37826172,1.31733778,0.00430667,0.32664894,0.02409124,0.28967038
-1.26963482,2.39465369,0.00829071,0.00000000,0.38045959,1.29523557,0.00402739,0.31454801,0.02304070,0.28380579
-1.26363182,2.34981222,0.00810973,0.00000000,0.38393893,1.27533534,0.00380490,0.30259426,0.02199394,0.27836938
-1.25762881,2.31106632,0.00797846,0.00000000,0.38868869,1.25782521,0.00363691,0.29092616,0.02096193,0.27344922
-1.25162581,2.27861873,0.00789590,0.00000000,0.39465355,1.24279669,0.00352017,0.27966502,0.01995527,0.26910747
-1.24562281,2.25245486,0.00785982,0.00000000,0.40173454,1.23024454,0.00345060,0.26891254,0.01898395,0.26537936
-1.23961981,2.23234652,0.00786676,0.00000000,0.40979113,1.22006992,0.00342346,0.25874914,0.01805712,0.26227313
-1.23361681,2.21786226,0.00791216,0.00000000,0.41864460,1.21208647,0.00343342,0.24923283,0.01718287,0.25977107
-1.22761381,2.20838430,0.00799048,0.00000000,0.42808270,1.20602928,0.00347470,0.24039899,0.01636810,0.25783147
-1.22161081,2.20313145,0.00809532,0.00000000,0.43786546,1.20156635,0.00354125,0.23226078,0.01561832,0.25639147
-1.21560780,2.20118748,0.00821962,0.00000000,0.44773202,1.19831198,0.00362683,0.22481033,0.01493762,0.25537046
-1.20960480,2.20153389,0.00835581,0.00000000,0.45740821,1.19584174,0.00372519,0.21802066,0.01432860,0.25467415
-1.20360180,2.20308598,0.00849609,0.00000000,0.46661467,1.19370831,0.00383016,0.21184812,0.01379246,0.25419882
-1.19759880,2.20473095,0.00863261,0.00000000,0.47507521,1.19145770,0.00393585,0.20623532,0.01332900,0.25383584
-1.19159580,2.20536655,0.00875770,0.00000000,0.48252514,1.18864505,0.00403668,0.20111449,0.01293685,0.25347596
-1.18559280,2.20393892,0.00886412,0.00000000,0.48871918,1.18484965,0.00412761,0.19641093,0.01261360,0.25301356
-1.17958979,2.19947808,0.00894527,0.00000000,0.49343877,1.17968848,0.00420413,0.19204663,0.01235608,0.25235038
-1.17358679,2.19112986,0.00899536,0.00000000,0.49649843,1.17282784,0.00426244,0.18794370,0.01216055,0.25139880
-1.16758379,2.17818302,0.00900962,0.00000000,0.49775096,1.16399276,0.00429947,0.18402769,0.01202305,0.25008453
-1.16158079,2.16009065,0.00898439,0.00000000,0.49709129,1.15297393,0.00431296,0.18023050,0.01193960,0.24834860
-1.15557779,2.13648525,0.00891724,0.00000000,0.49445887,1.13963204,0.00430148,0.17649286,0.01190654,0.24614874
-1.14957479,2.10718707,0.00880703,0.00000000,0.48983857,1.12389951,0.00426440,0.17276638,0.01192071,0.24346008
-1.14357179,2.07220560,0.00865390,0.00000000,0.48326005,1.10577975,0.00420196,0.16901500,0.01197974,0.24027516
-1.13756878,2.03173467,0.00845922,0.00000000,0.47479579,1.08534419,0.00411512,0.16521592,0.01208218,0.23660348
-1.13156578,1.98614136,0.00822555,0.00000000,0.46455773,1.06272739,0.00400557,0.16136007,0.01222770,0.23247054
-1.12556278,1.93594982,0.00795648,0.00000000,0.45269299,1.03812054,0.00387562,0.15745191,0.01241712,0.22791649
-1.11955978,1.88182064,0.00765653,0.00000000,0.43937861,1.01176376,0.00372810,0.15350900,0.01265249,0.22299452
-1.11355678,1.82452699,0.00733091,0.00000000,0.42481579,0.98393759,0.00356625,0.14956101,0.01293706,0.21776905
-1.10755378,1.76492854,0.00698541,0.00000000,0.40922374,0.95495413,0.00339359,0.14564852,0.01327521,0.21231387
-1.10155078,1.70394422,0.00662615,0.00000000,0.39283347,0.92514790,0.00321379,0.14182152,0.01367233,0.20671014
-1.09554777,1.64252499,0.00625938,0.00000000,0.37588170,0.89486706,0.00303056,0.13813770,0.01413463,0.20104461
-1.08954477,1.58162726,0.00589132,0.00000000,0.35860516,0.86446487,0.00284753,0.13466070,0.01466895,0.19540771
-1.08354177,1.52218801,0.00552798,0.00000000,0.34123529,0.83429177,0.00266813,0.13145820,0.01528241,0.18989187
-1.07753877,1.46510202,0.00517495,0.00000000,0.32399368,0.80468812,0.00249548,0.12859998,0.01598221,0.18458990
-1.07153577,1.41120177,0.00483737,0.00000000,0.30708808,0.77597756,0.00233236,0.12615600,0.01677523,0.17959341
-1.06553277,1.36124021,0.00451970,0.00000000,0.29070921,0.74846117,0.00218109,0.12419447,0.01766771,0.17499140
-1.05952976,1.31587667,0.00422574,0.00000000,0.27502821,0.72241234,0.00204351,0.12278001,0.01866490,0.17086879
-1.05352676,1.27566577,0.00395854,0.00000000,0.26019488,0.69807229,0.00192097,0.12197176,0.01977071,0.16730506
-1.04752376,1.24104946,0.00372038,0.00000000,0.24633642,0.67564638,0.00181429,0.12182171,0.02098742,0.16437287
-1.04152076,1.21235194,0.00351275,0.00000000,0.23355686,0.65530108,0.00172381,0.12237298,0.02231539,0.16213664
-1.03551776,1.18977729,0.00333643,0.00000000,0.22193693,0.63716175,0.00164941,0.12365835,0.02375279,0.16065122
-1.02951476,1.17340973,0.00319147,0.00000000,0.21153437,0.62131106,0.00159055,0.12569886,0.02529547,0.15996050
-1.02351176,1.16321616,0.00307727,0.00000000,0.20238465,0.60778844,0.00154633,0.12850270,0.02693683,0.16009606
-1.01750875,1.15905099,0.00299267,0.00000000,0.19450201,0.59659027,0.00151558,0.13206418,0.02866780,0.16107594
-1.01150575,1.16066288,0.00293599,0.00000000,0.18788076,0.58767103,0.00149692,0.13636320,0.03047685,0.16290353
-1.00550275,1.16770335,0.00290514,0.00000000,0.18249688,0.58094557,0.00148886,0.14136485,0.03235013,0.16556663
-0.99949975,1.17973709,0.00289767,0.00000000,0.17830983,0.57629215,0.00148988,0.14701954,0.03427168,0.16903682
-0.99349675,1.19625373,0.00291089,0.00000000,0.17526461,0.57355667,0.00149852,0.15326344,0.03622366,0.17326906
-0.98749375,1.21668098,0.00294194,0.00000000,0.17329400,0.57255768,0.00151351,0.16001939,0.03818671,0.17820183
-0.98149075,1.24039892,0.00298784,0.00000000,0.17232093,0.57309227,0.00153380,0.16719833,0.04014030,0.18375757
-0.97548774,1.26675518,0.00304561,0.00000000,0.17226109,0.57494258,0.00155868,0.17470105,0.04206317,0.18984374
-0.96948474,1.29508085,0.00311230,0.00000000,0.17302556,0.57788284,0.00158782,0.18242051,0.04393375,0.19635432
-0.96348174,1.32470679,0.00318508,0.00000000,0.17452353,0.58168664,0.00162138,0.19024445,0.04573064,0.20317189
-0.95747874,1.35498001,0.00326126,0.00000000,0.17666498,0.58613423,0.00166002,0.19805837,0.04743302,0.21017024
-0.95147574,1.38527979,0.00333839,0.00000000,0.17936331,0.59101961,0.00170495,0.20574874,0.04902118,0.21721739
-0.94547274,1.41503321,0.00341426,0.00000000,0.18253771,0.59615707,0.00175793,0.21320630,0.05047685,0.22417913
-0.93946973,1.44372953,0.00348694,0.00000000,0.18611541,0.60138708,0.00182133,0.22032948,0.05178367,0.23092275
-0.93346673,1.47093316,0.00355482,0.00000000,0.19003339,0.60658107,0.00189801,0.22702751,0.05292748,0.23732103
-0.92746373,1.49629468,0.00361664,0.00000000,0.19423979,0.61164518,0.00199137,0.23322346,0.05389666,0.24325632
-0.92146073,1.51955950,0.00367148,0.00000000,0.19869471,0.61652254,0.00210524,0.23885673,0.05468235,0.24862441
-0.91545773,1.54057381,0.00371874,0.00000000,0.20337049,0.62119414,0.00224383,0.24388509,0.05527865,0.25333821
-0.90945473,1.55928743,0.00375818,0.00000000,0.20825128,0.62567818,0.00241158,0.24828600,0.05568273,0.25733097
-0.90345173,1.57575334,0.00378989,0.00000000,0.21333209,0.63002783,0.00261307,0.25205724,0.05589486,0.26055896
-0.89744872,1.59012373,0.00381425,0.00000000,0.21861708,0.63432753,0.00285288,0.25521671,0.05591837,0.26300330
-0.89144572,1.60264251,0.00383188,0.00000000,0.22411739,0.63868791,0.00313542,0.25780143,0.05575954,0.26467114
-0.88544272,1.61363437,0.00384363,0.00000000,0.22984845,0.64323951,0.00346476,0.25986569,0.05542741,0.26559574
-0.87943972,1.62349080,0.00385054,0.00000000,0.23582694,0.64812545,0.00384450,0.26147851,0.05493347,0.26583573
-0.87343672,1.63265328,0.00385373,0.00000000,0.24206745,0.65349348,0.00427759,0.26272045,0.05429133,0.26547334
-0.86743372,1.64159439,0.00385439,0.00000000,0.24857923,0.65948765,0.00476613,0.26367992,0.05351632,0.26461176
-0.86143072,1.65079746,0.00385369,0.00000000,0.25536292,0.66623988,0.00531133,0.26444913,0.05262496,0.26337172
-0.85542771,1.66073562,0.00385276,0.00000000,0.26240770,0.67386196,0.00591332,0.26512000,0.05163454,0.26188729
-0.84942471,1.67185105,0.00385257,0.00000000,0.26968891,0.68243821,0.00657113,0.26578006,0.05056252,0.26030123
-0.84342171,1.68453548,0.00385394,0.00000000,0.27716627,0.69201920,0.00728260,0.26650875,0.04942605,0.25875997
-0.83741871,1.69911264,0.00385749,0.00000000,0.28478300,0.70261686,0.00804448,0.26737403,0.04824145,0.25740842
-0.83141571,1.71582355,0.00386355,0.00000000,0.29246568,0.71420117,0.00885243,0.26842983,0.04702379,0.25638480
-0.82541271,1.73481527,0.00387223,0.00000000,0.30012516,0.72669865,0.00970115,0.26971413,0.04578653,0.25581578
-0.81940970,1.75613357,0.00388335,0.00000000,0.30765833,0.73999272,0.01058458,0.27124797,0.04454116,0.25581193
-0.81340670,1.77971980,0.00389647,0.00000000,0.31495073,0.75392593,0.01149609,0.27303532,0.04329713,0.25646377
-0.80740370,1.80541206,0.00391093,0.00000000,0.32187996,0.76830398,0.01242872,0.27506381,0.04206168,0.25783855
-0.80140070,1.83295037,0.00392584,0.00000000,0.32831962,0.78290131,0.01337549,0.27730630,0.04083992,0.25997770
-0.79539770,1.86198561,0.00394018,0.00000000,0.33414370,0.79746803,0.01432969,0.27972305,0.03963501,0.26289521
-0.78939470,1.89209158,0.00395281,0.00000000,0.33923109,0.81173779,0.01528511,0.28226448,0.03844835,0.26657684
-0.78339170,1.92277946,0.00396254,0.00000000,0.34347006,0.82543633,0.01623638,0.28487419,0.03727996,0.27098020
-0.77738869,1.95351403,0.00396821,0.00000000,0.34676242,0.83829017,0.01717913,0.28749220,0.03612880,0.27603566
-0.77138569,1.98373070,0.00396872,0.00000000,0.34902723,0.85003518,0.01811019,0.29005802,0.03499324,0.28164807
-0.76538269,2.01285259,0.00396311,0.00000000,0.35020373,0.86042454,0.01902765,0.29251362,0.03387149,0.28769918
-0.75937969,2.04030708,0.00395058,0.00000000,0.35025356,0.86923592,0.01993091,0.29480585,0.03276193,0.29405076
-0.75337669,2.06554108,0.00393055,0.00000000,0.34916199,0.87627744,0.02082056,0.29688848,0.03166353,0.30054815
-0.74737369,2.08803475,0.00390268,0.00000000,0.34693822,0.88139250,0.02169823,0.29872359,0.03057616,0.30702442
-0.74137069,2.10731320,0.00386686,0.00000000,0.34361478,0.88446305,0.02256632,0.30028240,0.02950075,0.31330471
-0.73536768,2.12295620,0.00382325,0.00000000,0.33924606,0.88541163,0.02342768,0.30154544,0.02843947,0.31921095
-0.72936468,2.13460594,0.00377222,0.00000000,0.33390610,0.88420203,0.02428522,0.30250232,0.02739577,0.32456654
-0.72336168,2.14197278,0.00371438,0.00000000,0.32768583,0.88083879,0.02514151,0.30315101,0.02637434,0.32920116
-0.71735868,2.14483951,0.00365048,0.00000000,0.32068988,0.87536563,0.02599832,0.30349680,0.02538102,0.33295536
-0.71135568,2.14306402,0.00358144,0.00000000,0.31303317,0.86786315,0.02685625,0.30355125,0.02442259,0.33568488
-0.70535268,2.13658102,0.00350826,0.00000000,0.30483747,0.85844587,0.02771432,0.30333093,0.02350663,0.33726466
-0.69934967,2.12540269,0.00343197,0.00000000,0.29622810,0.84725888,0.02856977,0.30285645,0.02264122,0.33759229
-0.69334667,2.10961861,0.00335364,0.00000000,0.28733081,0.83447418,0.02941781,0.30215161,0.02183473,0.33659088
-0.68734367,2.08939494,0.00327429,0.00000000,0.27826915,0.82028704,0.03025159,0.30124280,0.02109556,0.33421122
-0.68134067,2.06497281,0.00319487,0.00000000,0.26916215,0.80491215,0.03106225,0.30015880,0.02043195,0.33043313
-0.67533767,2.03666587,0.00311624,0.00000000,0.26012249,0.78857991,0.03183914,0.29893081,0.01985175,0.32526606
-0.66933467,2.00485666,0.00303915,0.00000000,0.25125514,0.77153264,0.03257007,0.29759275,0.01936228,0.31874875
-0.66333167,1.96999168,0.00296423,0.00000000,0.24265635,0.75402074,0.03324183,0.29618169,0.01897021,0.31094803
-0.65732866,1.93257492,0.00289198,0.00000000,0.23441297,0.73629885,0.03384061,0.29473845,0.01868147,0.30195691
-0.65132566,1.89315952,0.00282280,0.00000000,0.22660203,0.71862168,0.03435265,0.29330799,0.01850116,0.29189178
-0.64532266,1.85233757,0.00275694,0.00000000,0.21929050,0.70123982,0.03476476,0.29193977,0.01843351,0.28088906
-0.63931966,1.81072802,0.00269458,0.00000000,0.21253504,0.68439519,0.03506499,0.29068776,0.01848185,0.26910125
-0.63331666,1.76896271,0.00263580,0.00000000,0.20638187,0.66831634,0.03524310,0.28961007,0.01864857,0.25669263
-0.62731366,1.72767101,0.00258060,0.00000000,0.20086651,0.65321361,0.03529110,0.28876826,0.01893510,0.24383473
-0.62131066,1.68746335,0.00252892,0.00000000,0.19601351,0.63927425,0.03520359,0.28822613,0.01934187,0.23070174
-0.61530765,1.64891431,0.00248066,0.00000000,0.19183618,0.62665774,0.03497802,0.28804814,0.01986825,0.21746602
-0.60930465,1.61254602,0.00243567,0.00000000,0.18833622,0.61549142,0.03461480,0.28829756,0.02051253,0.20429385
-0.60330165,1.57881260,0.00239377,0.00000000,0.18550346,0.60586681,0.03411733,0.28903432,0.02127188,0.19134164
-0.59729865,1.54808652,0.00235475,0.00000000,0.18331577,0.59783675,0.03349178,0.29031285,0.02214230,0.17875266
-0.59129565,1.52064766,0.00231835,0.00000000,0.18173907,0.59141371,0.03274689,0.29217988,0.02311863,0.16665429
-0.58529265,1.49667575,0.00228431,0.00000000,0.18072778,0.58656941,0.03189359,0.29467256,0.02419456,0.15515615
-0.57928964,1.47624685,0.00225234,0.00000000,0.18022556,0.58323600,0.03094453,0.29781686,0.02536266,0.14434873
-0.57328664,1.45933407,0.00222210,0.00000000,0.18016648,0.58130883,0.02991363,0.30162648,0.02661447,0.13430290
-0.56728364,1.44581286,0.00219328,0.00000000,0.18047670,0.58065084,0.02881558,0.30610225,0.02794064,0.12507003
-0.56128064,1.43547054,0.00216551,0.00000000,0.18107655,0.58109851,0.02766532,0.31123222,0.02933104,0.11668273
-0.55527764,1.42801986,0.00213846,0.00000000,0.18188306,0.58246913,0.02647764,0.31699231,0.03077500,0.10915621
