energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
1.35967984,2.70825693,0.66623015,1.87135617,0.24768376,0.35636719,0.02972711,0.18259408,0.05016387,0.12028183
1.36568284,2.69184857,0.66299440,1.85070993,0.24839114,0.35737294,0.03204898,0.17817482,0.05117469,0.12351435
1.37168584,2.67040485,0.65789877,1.82632763,0.24894587,0.35783935,0.03437607,0.17373515,0.05216215,0.12635457
1.37768884,2.64366816,0.65096554,1.79819266,0.24925082,0.35766572,0.03669005,0.16923430,0.05310747,0.12875059
1.38369185,2.61147175,0.64224310,1.76634960,0.24921271,0.35676375,0.03897410,0.16463253,0.05399348,0.13065902
1.38969485,2.57375763,0.63180685,1.73091165,0.24874660,0.35506208,0.04121341,0.15989393,0.05480545,0.13204658
1.39569785,2.53059140,0.61975957,1.69206624,0.24778000,0.35251013,0.04339559,0.15498878,0.05553179,0.13289156
1.40170085,2.48217286,0.60623127,1.65007838,0.24625639,0.34908125,0.04551096,0.14989554,0.05616466,0.13318499
1.40770385,2.42884173,0.59137822,1.60529132,0.24413785,0.34477488,0.04755268,0.14460235,0.05670047,0.13293145
1.41370685,2.37107791,0.57538125,1.55812442,0.24140688,0.33961754,0.04951665,0.13910795,0.05714018,0.13214945
1.41970985,2.30949608,0.55844316,1.50906791,0.23806711,0.33366282,0.05140130,0.13342210,0.05748936,0.13087152
1.42571286,2.24483459,0.54078530,1.45867476,0.23414313,0.32699009,0.05320721,0.12756536,0.05775817,0.12914369
1.43171586,2.17793929,0.52264335,1.40754988,0.22967921,0.31970222,0.05493652,0.12156842,0.05796108,0.12702471
1.43771886,2.10974280,0.50426240,1.35633704,0.22473727,0.31192228,0.05659231,0.11547099,0.05811644,0.12458481
1.44372186,2.04124028,0.48589157,1.30570403,0.21939410,0.30378959,0.05817787,0.10932024,0.05824592,0.12190418
1.44972486,1.97346290,0.46777830,1.25632673,0.21373799,0.29545506,0.05969592,0.10316905,0.05837392,0.11907119
1.45572786,1.90745023,0.45016256,1.20887291,0.20786510,0.28707639,0.06114793,0.09707402,0.05852681,0.11618049
1.46173087,1.84422301,0.43327124,1.16398622,0.20187563,0.27881308,0.06253347,0.09109346,0.05873232,0.11333091
1.46773387,1.78475733,0.41731297,1.12227139,0.19587019,0.27082167,0.06384973,0.08528543,0.05901885,0.11062353
1.47373687,1.72996153,0.40247355,1.08428099,0.18994634,0.26325140,0.06509118,0.07970581,0.05941490,0.10815965
1.47973987,1.68065659,0.38891222,1.05050434,0.18419563,0.25624039,0.06624947,0.07440675,0.05994859,0.10603903
1.48574287,1.63756060,0.37675880,1.02135884,0.17870120,0.24991248,0.06731350,0.06943520,0.06064730,0.10435815
1.49174587,1.60127767,0.36611190,0.99718393,0.17353604,0.24437492,0.06826977,0.06483184,0.06153734,0.10320872
1.49774887,1.57229114,0.35703814,0.97823756,0.16876180,0.23971674,0.06910288,0.06063034,0.06264384,0.10267642
1.50375188,1.55096080,0.34957227,0.96469503,0.16442843,0.23600786,0.06979623,0.05685692,0.06399051,0.10283960
1.50975488,1.53752358,0.34371824,0.95664983,0.16057418,0.23329887,0.07033283,0.05353013,0.06559958,0.10376833
1.51575788,1.53209680,0.33945090,0.95411603,0.15722626,0.23162130,0.07069620,0.05066103,0.06749167,0.10552328
1.52176088,1.53468329,0.33671829,0.95703182,0.15440169,0.23098829,0.07087128,0.04825346,0.06968551,0.10815481
1.52776388,1.54517731,0.33544431,0.96526353,0.15210850,0.23139552,0.07084530,0.04630456,0.07219766,0.11170192
1.53376688,1.56337053,0.33553150,0.97860984,0.15034685,0.23282211,0.07060856,0.04480530,0.07504203,0.11619117
1.53976988,1.58895744,0.33686393,0.99680578,0.14911022,0.23523168,0.07015505,0.04374116,0.07822930,0.12163556
1.54577289,1.62153966,0.33930994,1.01952619,0.14838633,0.23857318,0.06948289,0.04309275,0.08176610,0.12803329
1.55177589,1.66062894,0.34272480,1.04638865,0.14815787,0.24278160,0.06859458,0.04283644,0.08565409,0.13536654
1.55777889,1.70564906,0.34695302,1.07695591,0.14840293,0.24777851,0.06749696,0.04294488,0.08988898,0.14360023
1.56378189,1.75593684,0.35183059,1.11073802,0.14909512,0.25347256,0.06620108,0.04338752,0.09445943,0.15268095
1.56978489,1.81074294,0.35718700,1.14719446,0.15020342,0.25975985,0.06472176,0.04413105,0.09934597,0.16253606
1.57578789,1.86923315,0.36284722,1.18573679,0.15169187,0.26652444,0.06307702,0.04513972,0.10452012,0.17307311
1.58179090,1.93049119,0.36863369,1.22573214,0.15351910,0.27363901,0.06128747,0.04637569,0.10994353,0.18417973
1.58779390,1.99352365,0.37436838,1.26650815,0.15563793,0.28096587,0.05937552,0.04779935,0.11556757,0.19572406
1.59379690,2.05726821,0.37987516,1.30735966,0.15799504,0.28835840,0.05736463,0.04936969,0.12133317,0.20755589
1.59979990,2.12060555,0.38498229,1.34755752,0.16053092,0.29566304,0.05527865,0.05104466,0.12717112,0.21950843
1.60580290,2.18237558,0.38952535,1.38635965,0.16318012,0.30272187,0.05314111,0.05278166,0.13300289,0.23140099
1.61180590,2.24139796,0.39335034,1.42302436,0.16587203,0.30937581,0.05097476,0.05453813,0.13874193,0.24304235
1.61780890,2.29649694,0.39631711,1.45682578,0.16853202,0.31546846,0.04880120,0.05627227,0.14429548,0.25423492
1.62381191,2.34652979,0.39830285,1.48707089,0.17108321,0.32085042,0.04664068,0.05794381,0.14956685,0.26477956
1.62981491,2.39041814,0.39920566,1.51311782,0.17344863,0.32538403,0.04451210,0.05951496,0.15445818,0.27448088
1.63581791,2.42718103,0.39894792,1.53439451,0.17555390,0.32894840,0.04243313,0.06095144,0.15887344,0.28315293
1.64182091,2.45596838,0.39747945,1.55041708,0.17733019,0.33144438,0.04042053,0.06222355,0.16272173,0.29062507
1.64782391,2.47609327,0.39478004,1.56080696,0.17871748,0.33279947,0.03849059,0.06330723,0.16592059,0.29674768
1.65382691,2.48706162,0.39086152,1.56530611,0.17966778,0.33297224,0.03665957,0.06418519,0.16839929,0.30139758
1.65982991,2.48859764,0.38576886,1.56378920,0.18014836,0.33195614,0.03494433,0.06484780,0.17010184,0.30448289
1.66583292,2.48066370,0.37958054,1.55627242,0.18014470,0.32978244,0.03336285,0.06529401,0.17098967,0.30594710
1.67183592,2.46347341,0.37240786,1.54291811,0.17966293,0.32652214,0.03193476,0.06553192,0.17104381,0.30577209
1.67783892,2.43749696,0.36439332,1.52403486,0.17873180,0.32228670,0.03068182,0.06557924,0.17026633,0.30398002
1.68384192,2.40345821,0.35570800,1.50007304,0.17740377,0.31722738,0.02962817,0.06546337,0.16868123,0.30063395
1.68984492,2.36232313,0.34654806,1.47161558,0.17575537,0.31153327,0.02880060,0.06522117,0.16633435,0.29583707
1.69584792,2.31527989,0.33713040,1.43936434,0.17388655,0.30542794,0.02822847,0.06489846,0.16329260,0.28973060
1.70185093,2.26371092,0.32768765,1.40412251,0.17191907,0.29916469,0.02794354,0.06454907,0.15964236,0.28249042
1.70785393,2.20915775,0.31846264,1.36677350,0.16999395,0.29302054,0.02797954,0.06423361,0.15548708,0.27432241
1.71385693,2.15327977,0.30970240,1.32825709,0.16826787,0.28728913,0.02837149,0.06401786,0.15094424,0.26545683
1.71985993,2.09780815,0.30165204,1.28954365,0.16690881,0.28227262,0.02915485,0.06397091,0.14614174,0.25614182
1.72586293,2.04449632,0.29454850,1.25160722,0.16609091,0.27827284,0.03036446,0.06416303,0.14121391,0.24663628
1.73186593,1.99506872,0.28861444,1.21539839,0.16598863,0.27558201,0.03203320,0.06466332,0.13629711,0.23720238
1.73786893,1.95116929,0.28405228,1.18181778,0.16677064,0.27447307,0.03419061,0.06553729,0.13152542,0.22809794
1.74387194,1.91431143,0.28103875,1.15169087,0.16859339,0.27519025,0.03686133,0.06684431,0.12702620,0.21956896
1.74987494,1.88583090,0.27971983,1.12574512,0.17159474,0.27793981,0.04006349,0.06863522,0.12291599,0.21184255
1.75587794,1.86684324,0.28020636,1.10458978,0.17588778,0.28288157,0.04380711,0.07094991,0.11929673,0.20512048
1.76188094,1.85820696,0.28257040,1.08869914,0.18155524,0.29012135,0.04809256,0.07381528,0.11625252,0.19957350
1.76788394,1.86049382,0.28684246,1.07839962,0.18864454,0.29970465,0.05290917,0.07724335,0.11384700,0.19533675
1.77388694,1.87396713,0.29300964,1.07386102,0.19716384,0.31161196,0.05823407,0.08122987,0.11212142,0.19250618
1.77988994,1.89856897,0.30101492,1.07509225,0.20707927,0.32575582,0.06403140,0.08575334,0.11109354,0.19113634
1.78589295,1.93391701,0.31075755,1.08194167,0.21831344,0.34197993,0.07025176,0.09077455,0.11075732,0.19123940
1.79189595,1.97931116,0.32209478,1.09410200,0.23074549,0.36006042,0.07683233,0.09623670,0.11108345,0.19278549
1.79789895,2.03375029,0.33484484,1.11111983,0.24421270,0.37970949,0.08369727,0.10206614,0.11202065,0.19570443
1.80390195,2.09595881,0.34879133,1.13240951,0.25851361,0.40058129,0.09075888,0.10817370,0.11349775,0.19988871
1.80990495,2.16442260,0.36368896,1.15727103,0.27341283,0.42228011,0.09791917,0.11445661,0.11542641,0.20519766
1.81590795,2.23743353,0.37927054,1.18491161,0.28864725,0.44437068,0.10507205,0.12080097,0.11770445,0.21146273
1.82191096,2.31314137,0.39525522,1.21447024,0.30393357,0.46639034,0.11210602,0.12708479,0.12021959,0.21849370
1.82791396,2.38961170,0.41135769,1.24504468,0.31897692,0.48786270,0.11890730,0.13318128,0.12285352,0.22608563
1.83391696,2.46488797,0.42729816,1.27572006,0.33348031,0.50831245,0.12536324,0.13896262,0.12548613,0.23402639
1.83991996,2.53705581,0.44281281,1.30559807,0.34715452,0.52728071,0.13136608,0.14430373,0.12799980,0.24210443
1.84592296,2.60430730,0.45766432,1.33382601,0.35972812,0.54434048,0.13681662,0.14908622,0.13028346,0.25011663
1.85192596,2.66500289,0.47165207,1.35962450,0.37095713,0.55911144,0.14162796,0.15320213,0.13223647,0.25787597
1.85792896,2.71772859,0.48462158,1.38231288,0.38063405,0.57127367,0.14572883,0.15655747,0.13377205,0.26521862
1.86393197,2.76134625,0.49647278,1.40133148,0.38859581,0.58057960,0.14906668,0.15907534,0.13482011,0.27201029
1.86993497,2.79503466,0.50716662,1.41625954,0.39473017,0.58686374,0.15161002,0.16069854,0.13532958,0.27815161
1.87593797,2.81831985,0.51672958,1.42682845,0.39898054,0.59004960,0.15335024,0.16139155,0.13526994,0.28358214
1.88194097,2.83109304,0.52525588,1.43292930,0.40134869,0.59015375,0.15430246,0.16114185,0.13463204,0.28828307
1.88794397,2.83361536,0.53290694,1.43461465,0.40189539,0.58728644,0.15450564,0.15996045,0.13342818,0.29227819
1.89394697,2.82650891,0.53990813,1.43209424,0.40073886,0.58164900,0.15402164,0.15788165,0.13169144,0.29563331
1.89994997,2.81073433,0.54654259,1.42572481,0.39805100,0.57352793,0.15293354,0.15496208,0.12947432,0.29845389
1.90595298,2.78755555,0.55314227,1.41599432,0.39405164,0.56328593,0.15134294,0.15127901,0.12684678,0.30088107
1.91195598,2.75849313,0.56007651,1.40350120,0.38900094,0.55135019,0.14936656,0.14692808,0.12389371,0.30308605
1.91795898,2.72526778,0.56773824,1.38892957,0.38319027,0.53819840,0.14713225,0.14202037,0.12071206,0.30526325
1.92396198,2.68973643,0.57652851,1.37302123,0.37693190,0.52434299,0.14477441,0.13667924,0.11740763,0.30762215
1.92996498,2.65382324,0.58683973,1.35654576,0.37054799,0.51031426,0.14242913,0.13103674,0.11409165,0.31037847
1.93596798,2.61944829,0.59903830,1.34026988,0.36435920,0.49664295,0.14022927,0.12522991,0.11087743,0.31374466
1.94197099,2.58845677,0.61344736,1.32492734,0.35867346,0.48384293,0.13829949,0.11939711,0.10787695,0.31792038
1.94797399,2.56255136,0.63033023,1.31119054,0.35377534,0.47239470,0.13675169,0.11367441,0.10519775,0.32308312
1.95397699,2.54323039,0.64987544,1.29964512,0.34991632,0.46273014,0.13568077,0.10819219,0.10294000,0.32937946
1.95997999,2.53173409,0.67218379,1.29076834,0.34730644,0.45521913,0.13516106,0.10307212,0.10119396,0.33691728
1.96598299,2.52900082,0.69725828,1.28491223,0.34610758,0.45015840,0.13524355,0.09842450,0.10003781,0.34575932
1.97198599,2.53563478,0.72499717,1.28229196,0.34642854,0.44776300,0.13595387,0.09434599,0.09953595,0.35591822
1.97798899,2.55188633,0.75519081,1.28297982,0.34832216,0.44816050,0.13729125,0.09091793,0.09973767,0.36735349
1.98399200,2.57764513,0.78752234,1.28690495,0.35178442,0.45138824,0.13922849,0.08820508,0.10067631,0.37997035
1.98999500,2.61244642,0.82157233,1.29385853,0.35675560,0.45739342,0.14171282,0.08625485,0.10236887,0.39362070
1.99599800,2.65548966,0.85682756,1.30350427,0.36312335,0.46603611,0.14466768,0.08509704,0.10481595,0.40810612
2.00200100,2.70566869,0.89269335,1.31539329,0.37072750,0.47709502,0.14799543,0.08474394,0.10800213,0.42318279
2.00800400,2.76161200,0.92850942,1.32898294,0.37936633,0.49027559,0.15158073,0.08519094,0.11189659,0.43856836
2.01400700,2.82173132,0.96356853,1.34365850,0.38880414,0.50522039,0.15529457,0.08641734,0.11645409,0.45395026
2.02001001,2.88427673,0.99713732,1.35875674,0.39877962,0.52152115,0.15899874,0.08838761,0.12161616,0.46899539
2.02601301,2.94739588,1.02847865,1.37359048,0.40901487,0.53873217,0.16255061,0.09105280,0.12731249,0.48336067
2.03201601,3.00919531,1.05687451,1.38747299,0.41922452,0.55638461,0.16580802,0.09435219,0.13346250,0.49670415
2.03801901,3.06780141,1.08164871,1.39974132,0.42912483,0.57400121,0.16863407,0.09821514,0.13997706,0.50869624
2.04402201,3.12141905,1.10218844,1.40977771,0.43844226,0.59111083,0.17090171,0.10256299,0.14676025,0.51903048
2.05002501,3.16838568,1.11796391,1.41702833,0.44692130,0.60726256,0.17249789,0.10731113,0.15371133,0.52743375
2.05602801,3.20721930,1.12854523,1.42101871,0.45433140,0.62203872,0.17332714,0.11237103,0.16072659,0.53367520
2.06203102,3.23665868,1.13361591,1.42136551,0.46047265,0.63506654,0.17331447,0.11765242,0.16770141,0.53757373
2.06803402,3.25569486,1.13298258,1.41778433,0.46518026,0.64602799,0.17240750,0.12306525,0.17453217,0.53900375
2.07403702,3.26359301,1.12658034,1.41009358,0.46832759,0.65466765,0.17057776,0.12852181,0.18111826,0.53789895
2.08004002,3.25990449,1.11447381,1.39821450,0.46982791,0.66079821,0.16782108,0.13393857,0.18736392,0.53425400
2.08604302,3.24446902,1.09685379,1.38216754,0.46963479,0.66430369,0.16415718,0.13923797,0.19318006,0.52812417
2.09204602,3.21740748,1.07402977,1.36206573,0.46774129,0.66514018,0.15962840,0.14435004,0.19848593,0.51962289
2.09804902,3.17910606,1.04641859,1.33810530,0.46417807,0.66333418,0.15429775,0.14921368,0.20321061,0.50891744
2.10405203,3.13019285,1.01453000,1.31055444,0.45901059,0.65897876,0.14824628,0.15377781,0.20729429,0.49622294
2.11005503,3.07150820,0.97894954,1.27974063,0.45233558,0.65222764,0.14157001,0.15800212,0.21068931,0.48179506
2.11605803,3.00407024,0.94031968,1.24603727,0.44427697,0.64328760,0.13437645,0.16185746,0.21336084,0.46592153
2.12206103,2.92903722,0.89931994,1.20985032,0.43498149,0.63240944,0.12678098,0.16532598,0.21528734,0.44891315
2.12806403,2.84766809,0.85664687,1.17160528,0.42461411,0.61987798,0.11890312,0.16840075,0.21646059,0.43109434
2.13406703,2.76128299,0.81299463,1.13173528,0.41335338,0.60600141,0.11086296,0.17108515,0.21688539,0.41279390
2.14007004,2.67122483,0.76903690,1.09067032,0.40138699,0.59110046,0.10277773,0.17339181,0.21657885,0.39433604
2.14607304,2.57882341,0.72541085,1.04882820,0.38890742,0.57549786,0.09475879,0.17534134,0.21556945,0.37603225
2.15207604,2.48536289,0.68270355,1.00660706,0.37610795,0.55950823,0.08690898,0.17696078,0.21389563,0.35817407
2.15807904,2.39205350,0.64144115,0.96437965,0.36317886,0.54342901,0.07932052,0.17828183,0.21160423,0.34102706
2.16408204,2.30000801,0.60208131,0.92248929,0.35030411,0.52753255,0.07207335,0.17933912,0.20874864,0.32482600
2.17008504,2.21022328,0.56500852,0.88124722,0.33765817,0.51205961,0.06523408,0.18016835,0.20538688,0.30977158
2.17608804,2.12356688,0.53053259,0.84093134,0.32540329,0.49721441,0.05885539,0.18080461,0.20157956,0.29602829
2.18209105,2.04076890,0.49888990,0.80178590,0.31368703,0.48316139,0.05297597,0.18128088,0.19738790,0.28372382
2.18809405,1.96241842,0.47024706,0.76402204,0.30264012,0.47002362,0.04762084,0.18162673,0.19287187,0.27294948
2.19409705,1.88896445,0.44470667,0.72781885,0.29237459,0.45788281,0.04280205,0.18186744,0.18808847,0.26376182
2.20010005,1.82072076,0.42231457,0.69332483,0.28298226,0.44678084,0.03851972,0.18202345,0.18309033,0.25618516
2.20610305,1.75787398,0.40306813,0.66065941,0.27453356,0.43672269,0.03476325,0.18211014,0.17792459,0.25021474
2.21210605,1.70049444,0.38692502,0.62991472,0.26707672,0.42768045,0.03151271,0.18213811,0.17263218,0.24582048
2.21810905,1.64854913,0.37381199,0.60115711,0.26063740,0.41959825,0.02874036,0.18211370,0.16724740,0.24295100
2.22411206,1.60191604,0.36363303,0.57442882,0.25521874,0.41239788,0.02641211,0.18203987,0.16179798,0.24153777
2.23011506,1.56039938,0.35627683,0.54974943,0.25080191,0.40598467,0.02448908,0.18191726,0.15630539,0.24149925
2.23611806,1.52374504,0.35162283,0.52711739,0.24734722,0.40025355,0.02292900,0.18174545,0.15078556,0.24274474
2.24212106,1.49165579,0.34954593,0.50651150,0.24479563,0.39509490,0.02168762,0.18152413,0.14524981,0.24517793
2.24812406,1.46380563,0.34991962,0.48789242,0.24307082,0.39039998,0.02071991,0.18125433,0.13970594,0.24869998
2.25412706,1.43985306,0.35261743,0.47120432,0.24208172,0.38606578,0.01998125,0.18093942,0.13415950,0.25321204
2.26013007,1.41945271,0.35751294,0.45637649,0.24172538,0.38199908,0.01942835,0.18058589,0.12861508,0.25861728
2.26613307,1.40226520,0.36447841,0.44332521,0.24189009,0.37811960,0.01902019,0.18020389,0.12307751,0.26482224
2.27213607,1.38796511,0.37338231,0.43195556,0.24245883,0.37436226,0.01871866,0.17980734,0.11755297,0.27173767
2.27813907,1.37624674,0.38408609,0.42216332,0.24331258,0.37067838,0.01848921,0.17941382,0.11204998,0.27927887
2.28414207,1.36682802,0.39644052,0.41383689,0.24433374,0.36703608,0.01830121,0.17904402,0.10658004,0.28736555
2.29014507,1.35945240,0.41028213,0.40685911,0.24540926,0.36341971,0.01812835,0.17872103,0.10115817,0.29592145
2.29614807,1.35388918,0.42542990,0.40110909,0.24643354,0.35982862,0.01794873,0.17846932,0.09580301,0.30487364
2.30215108,1.34993231,0.44168284,0.39646380,0.24731085,0.35627537,0.01774498,0.17831356,0.09053677,0.31415184
2.30815408,1.34739825,0.45881864,0.39279959,0.24795740,0.35278347,0.01750415,0.17827746,0.08538489,0.32368776
2.31415708,1.34612312,0.47659365,0.38999362,0.24830280,0.34938497,0.01721755,0.17838256,0.08037539,0.33341455
2.32016008,1.34595962,0.49474447,0.38792504,0.24829104,0.34611787,0.01688048,0.17864713,0.07553816,0.34326663
2.32616308,1.34677400,0.51299106,0.38647616,0.24788095,0.34302373,0.01649184,0.17908523,0.07090398,0.35317974
2.33216608,1.34844354,0.53104153,0.38553355,0.24704619,0.34014548,0.01605372,0.17970607,0.06650355,0.36309156
2.33816908,1.35085472,0.54859829,0.38498911,0.24577476,0.33752547,0.01557089,0.18051352,0.06236634,0.37294256
2.34417209,1.35390231,0.56536543,0.38474118,0.24406823,0.33520407,0.01505023,0.18150600,0.05851967,0.38267735
2.35017509,1.35748942,0.58105699,0.38469571,0.24194067,0.33321857,0.01450025,0.18267660,0.05498758,0.39224630
2.35617809,1.36152863,0.59540571,0.38476752,0.23941739,0.33160257,0.01393047,0.18401345,0.05179010,0.40160735
2.36218109,1.36594387,0.60817178,0.38488169,0.23653359,0.33038574,0.01335092,0.18550035,0.04894239,0.41072795
2.36818409,1.37067312,0.61915122,0.38497498,0.23333294,0.32959388,0.01277165,0.18711753,0.04645427,0.41958678
2.37418709,1.37567146,0.62818339,0.38499732,0.22986630,0.32924926,0.01220231,0.18884248,0.04432982,0.42817537
2.38019010,1.38091426,0.63515718,0.38491332,0.22619034,0.32937104,0.01165179,0.19065091,0.04256725,0.43649921
2.38619310,1.38640015,0.64001569,0.38470366,0.22236644,0.32997575,0.01112794,0.19251760,0.04115891,0.44457827
2.39219610,1.39215349,0.64275890,0.38436639,0.21845960,0.33107773,0.01063741,0.19441719,0.04009155,0.45244699
2.39819910,1.39822602,0.64344448,0.38391796,0.21453752,0.33268933,0.01018559,0.19632492,0.03934676,0.46015333
2.40420210,1.40469755,0.64218636,0.38339402,0.21066980,0.33482099,0.00977658,0.19821708,0.03890153,0.46775724
2.41020510,1.41167542,0.63915138,0.38284979,0.20692719,0.33748097,0.00941331,0.20007136,0.03872897,0.47532830
2.41620810,1.41929288,0.63455407,0.38236010,0.20338100,0.34067493,0.00909770,0.20186705,0.03879911,0.48294276
2.42221111,1.42770622,0.62864982,0.38201897,0.20010252,0.34440513,0.00883093,0.20358493,0.03907979,0.49068014
