energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
1.25162581,1.97879745,0.55397646,1.25646157,0.02493349,0.25880270,0.54731266,0.21073921,0.01823478,0.15204038
1.25762881,1.95484547,0.56780980,1.25061906,0.02490251,0.24707072,0.52734807,0.20280691,0.01734835,0.15189391
1.26363182,1.93590093,0.58173345,1.24739221,0.02490905,0.23592423,0.50877441,0.19578938,0.01675458,0.15258068
1.26963482,1.92139229,0.59546598,1.24638492,0.02494332,0.22536478,0.49149553,0.18964076,0.01643959,0.15401896
1.27563782,1.91071411,0.60873064,1.24717074,0.02499544,0.21539547,0.47540647,0.18431393,0.01638885,0.15612095
1.28164082,1.90325063,0.62126349,1.24930774,0.02505557,0.20602288,0.46039982,0.17976294,0.01658779,0.15879564
1.28764382,1.89839805,0.63282136,1.25235326,0.02511411,0.19725848,0.44637140,0.17594514,0.01702222,0.16195197
1.29364682,1.89558493,0.64318938,1.25587809,0.02516193,0.18911926,0.43322521,0.17282263,0.01767863,0.16550178
1.29964982,1.89429020,0.65218787,1.25947973,0.02519058,0.18162771,0.42087759,0.17036337,0.01854446,0.16936277
1.30565283,1.89405837,0.65967841,1.26279444,0.02519254,0.17481123,0.40926057,0.16854166,0.01960815,0.17346116
1.31165583,1.89451158,0.66556870,1.26550757,0.02516146,0.16870099,0.39832425,0.16733825,0.02085914,0.17773398
1.31765883,1.89535817,0.66981621,1.26736202,0.02509243,0.16333040,0.38803845,0.16673993,0.02228772,0.18213099
1.32366183,1.89639757,0.67243016,1.26816455,0.02498211,0.15873323,0.37839331,0.16673873,0.02388481,0.18661594
1.32966483,1.89752139,0.67347195,1.26778965,0.02482895,0.15494158,0.36939909,0.16733079,0.02564162,0.19116726
1.33566783,1.89871086,0.67305366,1.26618097,0.02463322,0.15198381,0.36108509,0.16851489,0.02754927,0.19577806
1.34167084,1.90003056,0.67133477,1.26335031,0.02439708,0.14988239,0.35349770,0.17029085,0.02959837,0.20045540
1.34767384,1.90161903,0.66851707,1.25937416,0.02412450,0.14865205,0.34669766,0.17265773,0.03177859,0.20521888
1.35367684,1.90367651,0.66483780,1.25438812,0.02382110,0.14829804,0.34075667,0.17561196,0.03407828,0.21009870
1.35967984,1.90645047,0.66056137,1.24857942,0.02349394,0.14881471,0.33575333,0.17914556,0.03648409,0.21513305
1.36568284,1.91021984,0.65596978,1.24217809,0.02315121,0.15018446,0.33176871,0.18324447,0.03898072,0.22036528
1.37168584,1.91527851,0.65135222,1.23544708,0.02280191,0.15237703,0.32888160,0.18788705,0.04155079,0.22584072
1.37768884,1.92191919,0.64699418,1.22867200,0.02245540,0.15534926,0.32716368,0.19304291,0.04417483,0.23160355
1.38369185,1.93041839,0.64316658,1.22215107,0.02212103,0.15904519,0.32667491,0.19867214,0.04683141,0.23769377
1.38969485,1.94102352,0.64011537,1.21618567,0.02180770,0.16339662,0.32745921,0.20472489,0.04949750,0.24414453
1.39569785,1.95394256,0.63805206,1.21107211,0.02152350,0.16832406,0.32954077,0.21114150,0.05214886,0.25097994
1.40170085,1.96933719,0.63714565,1.20709493,0.02127533,0.17373801,0.33292116,0.21785308,0.05476076,0.25821357
1.40770385,1.98731935,0.63751631,1.20452194,0.02106869,0.17954062,0.33757739,0.22478265,0.05730863,0.26584759
1.41370685,2.00795164,0.63923116,1.20360123,0.02090745,0.18562758,0.34346107,0.23184660,0.05976896,0.27387278
1.41970985,2.03125108,0.64230222,1.20455993,0.02079372,0.19189027,0.35049866,0.23895677,0.06212015,0.28226923
1.42571286,2.05719598,0.64668685,1.20760460,0.02072789,0.19821804,0.35859296,0.24602264,0.06434343,0.29100781
1.43171586,2.08573502,0.65229035,1.21292277,0.02070869,0.20450056,0.36762555,0.25295392,0.06642366,0.30005218
1.43771886,2.11679781,0.65897088,1.22068523,0.02073332,0.21063024,0.37746023,0.25966307,0.06835010,0.30936123
1.44372186,2.15030569,0.66654616,1.23104842,0.02079765,0.21650453,0.38794716,0.26606795,0.07011698,0.31889179
1.44972486,2.18618169,0.67480177,1.24415622,0.02089655,0.22202802,0.39892751,0.27209418,0.07172388,0.32860125
1.45572786,2.22435864,0.68350055,1.26014076,0.02102411,0.22711447,0.41023827,0.27767720,0.07317591,0.33845008
1.46173087,2.26478432,0.69239253,1.27912150,0.02117396,0.23168835,0.42171697,0.28276395,0.07448357,0.34840380
1.46773387,2.30742287,0.70122508,1.30120225,0.02133953,0.23568621,0.43320608,0.28731400,0.07566241,0.35843440
1.47373687,2.35225205,0.70975246,1.32646607,0.02151434,0.23905752,0.44455672,0.29130009,0.07673237,0.36852091
1.47973987,2.39925605,0.71774464,1.35496787,0.02169215,0.24176520,0.45563156,0.29470798,0.07771687,0.37864918
1.48574287,2.44841422,0.72499470,1.38672503,0.02186710,0.24378562,0.46630674,0.29753583,0.07864180,0.38881072
1.49174587,2.49968618,0.73132464,1.42170654,0.02203386,0.24510835,0.47647278,0.29979283,0.07953417,0.39900070
1.49774887,2.55299431,0.73658945,1.45982134,0.02218756,0.24573536,0.48603444,0.30149742,0.08042086,0.40921523
1.50375188,2.60820500,0.74067913,1.50090669,0.02232384,0.24568007,0.49490962,0.30267521,0.08132716,0.41944809
1.50975488,2.66510995,0.74351899,1.54471758,0.02243873,0.24496605,0.50302766,0.30335651,0.08227550,0.42968715
1.51575788,2.72340936,0.74506807,1.59091821,0.02252857,0.24362563,0.51032693,0.30357393,0.08328421,0.43991077
1.52176088,2.78269844,0.74531625,1.63907650,0.02258989,0.24169839,0.51675231,0.30335998,0.08436651,0.45008440
1.52776388,2.84245894,0.74428011,1.68866261,0.02261928,0.23922968,0.52225269,0.30274504,0.08552972,0.46015785
1.53376688,2.90205667,0.74199813,1.73905189,0.02261334,0.23626928,0.52677875,0.30175564,0.08677476,0.47006327
1.53976988,2.96074622,0.73852552,1.78953309,0.02256857,0.23287018,0.53028141,0.30041328,0.08809601,0.47971434
1.54577289,3.01768301,0.73392914,1.83932145,0.02248137,0.22908757,0.53271099,0.29873393,0.08948147,0.48900656
1.55177589,3.07194288,0.72828298,1.88757692,0.02234808,0.22497818,0.53401734,0.29672808,0.09091321,0.49781893
1.55777889,3.12254838,0.72166430,1.93342650,0.02216503,0.22059976,0.53415091,0.29440148,0.09236823,0.50601704
1.56378189,3.16850088,0.71415092,1.97599012,0.02192869,0.21601090,0.53306479,0.29175648,0.09381942,0.51345726
1.56978489,3.20881687,0.70581962,2.01440876,0.02163580,0.21127101,0.53071760,0.28879378,0.09523688,0.51999216
1.57578789,3.24256665,0.69674577,2.04787340,0.02128358,0.20644054,0.52707689,0.28551467,0.09658925,0.52547664
1.58179090,3.26891318,0.68700417,2.07565350,0.02086993,0.20158118,0.52212305,0.28192333,0.09784511,0.52977470
1.58779390,3.28714914,0.67667086,2.09712331,0.02039361,0.19675616,0.51585327,0.27802923,0.09897445,0.53276626
1.59379690,3.29672993,0.66582572,2.11178482,0.01985446,0.19203046,0.50828523,0.27384941,0.09994989,0.53435386
1.59979990,3.29730084,0.65455565,2.11928604,0.01925350,0.18747088,0.49946031,0.26941040,0.10074789,0.53446867
1.60580290,3.28871676,0.64295794,2.11943367,0.01859308,0.18314595,0.48944603,0.26474968,0.10134962,0.53307570
1.61180590,3.27105353,0.63114354,2.11219965,0.01787691,0.17912547,0.47833745,0.25991657,0.10174168,0.53017770
1.61780890,3.24461012,0.61923992,2.09772128,0.01711008,0.17547995,0.46625744,0.25497252,0.10191648,0.52581761
1.62381191,3.20990183,0.60739337,2.07629499,0.01629895,0.17227961,0.45335568,0.24999061,0.10187234,0.52007943
1.62981491,3.16764493,0.59577034,2.04836450,0.01545110,0.16959318,0.43980651,0.24505447,0.10161337,0.51308747
1.63581791,3.11873369,0.58455781,2.01450385,0.01457507,0.16748647,0.42580556,0.24025652,0.10114909,0.50500394
1.64182091,3.06421120,0.57396252,1.97539657,0.01368023,0.16602074,0.41156547,0.23569562,0.10049384,0.49602504
1.64782391,3.00523566,0.56420912,1.93181216,0.01277647,0.16525096,0.39731075,0.23147438,0.09966602,0.48637569
1.65382691,2.94304383,0.55553708,1.88458100,0.01187398,0.16522404,0.38327219,0.22769606,0.09868733,0.47630329
1.65982991,2.87891353,0.54819672,1.83456916,0.01098295,0.16597715,0.36968090,0.22446145,0.09758185,0.46607059
1.66583292,2.81412678,0.54244408,1.78265398,0.01011336,0.16753608,0.35676247,0.22186557,0.09637516,0.45594812
1.67183592,2.74993518,0.53853512,1.72970153,0.00927468,0.16991396,0.34473121,0.21999468,0.09509359,0.44620640
1.67783892,2.68752861,0.53671916,1.67654666,0.00847569,0.17311014,0.33378498,0.21892342,0.09376341,0.43710832
1.68384192,2.62800811,0.53723179,1.62397594,0.00772432,0.17710949,0.32410053,0.21871238,0.09241024,0.42890187
1.68984492,2.57236340,0.54028743,1.57271383,0.00702746,0.18188203,0.31582969,0.21940607,0.09105853,0.42181343
1.69584792,2.52145522,0.54607165,1.52341204,0.00639093,0.18738299,0.30909625,0.22103147,0.08973116,0.41604186
1.70185093,2.47600227,0.55473345,1.47664169,0.00581938,0.19355333,0.30399378,0.22359695,0.08844912,0.41175351
1.70785393,2.43657236,0.56637772,1.43288807,0.00531625,0.20032055,0.30058414,0.22709186,0.08723134,0.40907815
1.71385693,2.40357729,0.58105805,1.39254737,0.00488383,0.20759995,0.29889685,0.23148655,0.08609451,0.40810591
1.71985993,2.37727070,0.59877016,1.35592508,0.00452328,0.21529622,0.29892902,0.23673286,0.08505303,0.40888532
1.72586293,2.35774856,0.61944618,1.32323547,0.00423464,0.22330525,0.30064596,0.24276502,0.08411889,0.41142220
1.73186593,2.34495156,0.64295001,1.29460195,0.00401695,0.23151623,0.30398212,0.24950093,0.08330164,0.41567965
1.73786893,2.33866922,0.66907427,1.27005796,0.00386829,0.23981379,0.30884258,0.25684371,0.08260823,0.42157885
1.74387194,2.33854553,0.69753885,1.24954860,0.00378589,0.24808032,0.31510475,0.26468352,0.08204298,0.42900075
1.74987494,2.34408604,0.72799155,1.23293272,0.00376616,0.25619823,0.32262040,0.27289955,0.08160739,0.43778858
1.75587794,2.35466669,0.76001101,1.21998602,0.00380481,0.26405221,0.33121791,0.28136219,0.08130001,0.44775115
1.76188094,2.36954467,0.79311208,1.21040526,0.00389692,0.27153130,0.34070483,0.28993530,0.08111628,0.45866680
1.76788394,2.38787147,0.82675378,1.20381394,0.00403697,0.27853091,0.35087067,0.29847855,0.08104844,0.47028816
1.77388694,2.40870874,0.86034987,1.19976988,0.00421898,0.28495454,0.36148995,0.30684982,0.08108538,0.48234748
1.77988994,2.43104696,0.89328185,1.19777476,0.00443656,0.29071540,0.37232569,0.31490774,0.08121270,0.49456254
1.78589295,2.45382723,0.92491423,1.19728598,0.00468299,0.29573766,0.38313313,0.32251411,0.08141270,0.50664311
1.79189595,2.47596598,0.95461155,1.19773067,0.00495133,0.29995761,0.39366397,0.32953646,0.08166464,0.51829781
1.79789895,2.49638233,0.98175678,1.19852174,0.00523453,0.30332447,0.40367083,0.33585054,0.08194499,0.52924124
1.80390195,2.51402765,1.00577042,1.19907558,0.00552554,0.30580107,0.41291213,0.34134278,0.08222792,0.53920124
1.80990495,2.52791634,1.02612950,1.19883098,0.00581749,0.30736424,0.42115727,0.34591265,0.08248585,0.54792618
1.81590795,2.53715700,1.04238590,1.19726845,0.00610377,0.30800504,0.42819187,0.34947497,0.08269015,0.55519188
1.82191096,2.54098275,1.05418296,1.19392923,0.00637824,0.30772883,0.43382315,0.35196191,0.08281198,0.56080815
1.82791396,2.53877955,1.06126994,1.18843326,0.00663539,0.30655509,0.43788515,0.35332486,0.08282314,0.56462464
1.83391696,2.53011106,1.06351329,1.18049507,0.00687049,0.30451713,0.44024372,0.35353590,0.08269703,0.56653570
1.83991996,2.51473912,1.06090458,1.16993696,0.00707977,0.30166158,0.44080091,0.35258893,0.08240960,0.56648426
1.84592296,2.49263853,1.05356425,1.15669879,0.00726054,0.29804770,0.43949884,0.35050032,0.08194026,0.56446425
1.85192596,2.46400540,1.04174129,1.14084372,0.00741138,0.29374648,0.43632265,0.34730900,0.08127273,0.56052174
1.85792896,2.42925849,1.02580858,1.12255976,0.00753221,0.28883955,0.43130246,0.34307613,0.08039578,0.55475447
1.86393197,2.38903318,1.00625409,1.10215675,0.00762438,0.28341785,0.42451424,0.33788401,0.07930385,0.54730985
1.86993497,2.34416821,0.98366833,1.08005913,0.00769073,0.27758010,0.41607945,0.33183450,0.07799746,0.53838148
1.87593797,2.29568541,0.95872835,1.05679441,0.00773558,0.27143097,0.40616345,0.32504684,0.07648343,0.52820416
1.88194097,2.24476327,0.93217913,1.03297820,0.00776472,0.26507917,0.39497269,0.31765495,0.07477497,0.51704769
1.88794397,2.19270510,0.90481291,1.00929603,0.00778531,0.25863520,0.38275068,0.30980419,0.07289143,0.50520952
1.89394697,2.14090298,0.87744731,0.98648294,0.00780575,0.25220911,0.36977296,0.30164783,0.07085797,0.49300661
1.89994997,2.09079891,0.85090299,0.96530148,0.00783554,0.24590806,0.35634107,0.29334320,0.06870500,0.48076669
1.90595298,2.04384422,0.82598168,0.94651899,0.00788503,0.23983388,0.34277578,0.28504768,0.06646740,0.46881923
1.91195598,2.00145898,0.80344525,0.93088493,0.00796520,0.23408071,0.32940978,0.27691472,0.06418373,0.45748647
1.91795898,1.96499245,0.78399639,0.91910899,0.00808736,0.22873273,0.31657998,0.26908990,0.06189514,0.44707470
1.92396198,1.93568587,0.76826156,0.91184064,0.00826279,0.22386214,0.30461968,0.26170727,0.05964441,0.43786619
1.92996498,1.91463866,0.75677641,0.90965064,0.00850249,0.21952740,0.29385076,0.25488608,0.05747478,0.43011185
1.93596798,1.90277896,0.74997405,0.91301506,0.00881671,0.21577184,0.28457615,0.24872790,0.05542885,0.42402500
1.94197099,1.90083895,0.74817630,0.92230187,0.00921469,0.21262273,0.27707267,0.24331436,0.05354750,0.41977618
1.94797399,1.90933574,0.75158791,0.93776059,0.00970420,0.21009078,0.27158450,0.23870541,0.05186880,0.41748935
1.95397699,1.92855777,0.76029362,0.95951488,0.01029126,0.20817012,0.26831724,0.23493830,0.05042705,0.41723933
1.95997999,1.95855702,0.77425806,0.98755821,0.01097975,0.20683887,0.26743284,0.23202716,0.04925186,0.41905064
1.96598299,1.99914692,0.79332816,1.02175241,0.01177118,0.20606010,0.26904542,0.22996320,0.04836738,0.42289759
1.97198599,2.04990570,0.81723792,1.06182917,0.01266436,0.20578325,0.27321801,0.22871560,0.04779162,0.42870570
1.97798899,2.11018492,0.84561526,1.10739422,0.01365527,0.20594600,0.27996035,0.22823280,0.04753593,0.43635420
1.98399200,2.17912292,0.87799077,1.15793398,0.01473690,0.20647640,0.28922776,0.22844443,0.04760456,0.44567966
1.98999500,2.25566268,0.91380801,1.21282476,0.01589925,0.20729527,0.30092112,0.22926356,0.04799449,0.45648050
1.99599800,2.33857369,0.95243541,1.27134401,0.01712932,0.20831868,0.31488808,0.23058929,0.04869530,0.46852236
2.00200100,2.42647745,0.99317926,1.33268367,0.01841132,0.20946062,0.33092537,0.23230961,0.04968928,0.48154410
2.00800400,2.51787607,1.03529791,1.39596534,0.01972687,0.21063546,0.34878240,0.23430445,0.05095166,0.49526432
2.01400700,2.61118343,1.07801686,1.46025703,0.02105535,0.21176043,0.36816594,0.23644878,0.05245107,0.50938836
2.02001001,2.70475849,1.12054447,1.52459132,0.02237436,0.21275780,0.38874601,0.23861578,0.05415010,0.52361545
2.02601301,2.79694003,1.16208834,1.58798456,0.02366024,0.21355688,0.41016286,0.24067994,0.05600609,0.53764604
2.03201601,2.88608223,1.20187181,1.64945679,0.02488867,0.21409564,0.43203478,0.24252012,0.05797199,0.55118913
2.03801901,2.97059033,1.23915049,1.70805200,0.02603532,0.21432206,0.45396681,0.24402234,0.05999745,0.56396927
2.04402201,3.04895556,1.27322835,1.76285825,0.02707654,0.21419499,0.47555992,0.24508249,0.06202995,0.57573339
2.05002501,3.11978846,1.30347303,1.81302716,0.02799008,0.21368478,0.49642060,0.24560871,0.06401604,0.58625697
2.05602801,3.18184974,1.32932996,1.85779214,0.02875573,0.21277344,0.51617042,0.24552344,0.06590261,0.59534961
2.06203102,3.23407764,1.35033469,1.89648499,0.02935599,0.21145445,0.53445533,0.24476517,0.06763825,0.60285965
2.06803402,3.27561089,1.36612323,1.92855006,0.02977659,0.20973228,0.55095440,0.24328971,0.06917451,0.60867785
2.07403702,3.30580650,1.37643969,1.95355562,0.03000700,0.20762157,0.56538762,0.24107110,0.07046708,0.61273987
2.08004002,3.32425161,1.38114114,1.97120197,0.03004070,0.20514599,0.57752246,0.23810196,0.07147697,0.61502739
2.08604302,3.33076883,1.38019910,1.98132587,0.02987546,0.20233702,0.58717904,0.23439334,0.07217139,0.61556796
2.09204602,3.32541474,1.37369786,1.98390113,0.02951336,0.19923232,0.59423353,0.22997415,0.07252462,0.61443328
2.09804902,3.30847158,1.36182922,1.97903527,0.02896071,0.19587418,0.59861982,0.22488993,0.07251851,0.61173618
2.10405203,3.28043217,1.34488416,1.96696233,0.02822782,0.19230776,0.60032928,0.21920128,0.07214289,0.60762615
2.11005503,3.24197882,1.32324135,1.94803216,0.02732867,0.18857927,0.59940864,0.21298171,0.07139562,0.60228367
2.11605803,3.19395673,1.29735325,1.92269650,0.02628041,0.18473433,0.59595627,0.20631524,0.07028252,0.59591343
2.12206103,3.13734323,1.26773011,1.89149251,0.02510280,0.18081620,0.59011670,0.19929359,0.06881699,0.58873681
2.12806403,3.07321388,1.23492268,1.85502452,0.02381759,0.17686437,0.58207409,0.19201325,0.06701944,0.58098368
2.13406703,3.00270703,1.19950433,1.81394454,0.02244787,0.17291318,0.57204456,0.18457242,0.06491656,0.57288410
2.14007004,2.92698820,1.16205329,1.76893261,0.02101735,0.16899076,0.56026795,0.17706801,0.06254045,0.56466000
2.14607304,2.84721585,1.12313588,1.72067764,0.01954978,0.16511831,0.54699939,0.16959274,0.05992760,0.55651736
2.15207604,2.76450981,1.08329126,1.66985959,0.01806830,0.16130957,0.53250093,0.16223256,0.05711782,0.54863916
2.15807904,2.67992379,1.04301848,1.61713362,0.01659490,0.15757083,0.51703370,0.15506441,0.05415321,0.54117930
2.16408204,2.59442272,1.00276616,1.56311678,0.01515002,0.15390111,0.50085079,0.14815441,0.05107705,0.53425787
2.17008504,2.50886595,0.96292515,1.50837763,0.01375219,0.15029281,0.48419125,0.14155660,0.04793283,0.52795792
2.17608804,2.42399630,0.92382439,1.45342907,0.01241776,0.14673260,0.46727527,0.13531218,0.04476334,0.52232382
2.18209105,2.34043549,0.88572982,1.39872429,0.01116079,0.14320267,0.45030067,0.12944931,0.04160986,0.51736123
2.18809405,2.25868524,0.84884626,1.34465586,0.00999302,0.13968209,0.43344086,0.12398349,0.03851149,0.51303877
2.19409705,2.17913388,0.81332176,1.29155763,0.00892390,0.13614841,0.41684402,0.11891836,0.03550466,0.50929115
2.20010005,2.10206740,0.77925417,1.23970892,0.00796076,0.13257925,0.40063357,0.11424696,0.03262274,0.50602373
2.20610305,2.02768398,0.74669916,1.18934061,0.00710894,0.12895394,0.38490972,0.10995327,0.02989581,0.50311809
2.21210605,1.95611101,0.71567924,1.14064252,0.00637209,0.12525503,0.36975184,0.10601403,0.02735057,0.50043852
2.21810905,1.88742318,0.68619304,1.09377135,0.00575239,0.12146963,0.35522145,0.10240069,0.02501031,0.49783904
2.22411206,1.82166067,0.65822438,1.04885871,0.00525084,0.11759048,0.34136564,0.09908128,0.02289507,0.49517062
2.23011506,1.75884624,0.63175046,1.00601866,0.00486747,0.11361678,0.32822052,0.09602235,0.02102174,0.49228824
2.23611806,1.69900017,0.60674891,0.96535415,0.00460163,0.10955469,0.31581460,0.09319058,0.01940432,0.48905762
2.24212106,1.64215257,0.58320314,0.92696224,0.00445214,0.10541737,0.30417188,0.09055434,0.01805409,0.48536110
2.24812406,1.58835218,0.56110602,0.89093756,0.00441745,0.10122483,0.29331441,0.08808478,0.01697989,0.48110278
2.25412706,1.53767164,0.54046164,0.85737416,0.00449576,0.09700332,0.28326422,0.08575670,0.01618822,0.47621229
2.26013007,1.49020895,0.52128530,0.82636549,0.00468504,0.09278450,0.27404466,0.08354914,0.01568347,0.47064755
2.26613307,1.44608555,0.50360184,0.79800293,0.00498305,0.08860434,0.26568094,0.08144551,0.01546792,0.46439606
2.27213607,1.40544116,0.48744263,0.77237280,0.00538728,0.08450179,0.25820002,0.07943362,0.01554181,0.45747498
2.27813907,1.36842608,0.47284150,0.74955241,0.00589487,0.08051743,0.25162995,0.07750531,0.01590326,0.44992991
2.28414207,1.33519172,0.45983001,0.72960540,0.00650251,0.07669197,0.24599860,0.07565598,0.01654817,0.44183266
2.29014507,1.30587987,0.44843247,0.71257682,0.00720625,0.07306485,0.24133212,0.07388401,0.01747003,0.43327802
2.29614807,1.28061182,0.43866115,0.69848830,0.00800145,0.06967285,0.23765306,0.07219005,0.01865969,0.42437979
2.30215108,1.25947784,0.43051188,0.68733380,0.00888255,0.06654891,0.23497852,0.07057635,0.02010514,0.41526633
2.30815408,1.24252785,0.42396060,0.67907619,0.00984300,0.06372108,0.23331828,0.06904613,0.02179128,0.40607590
2.31415708,1.22976391,0.41896084,0.67364489,0.01087516,0.06121168,0.23267322,0.06760302,0.02369966,0.39695187
