energy_ev,total_up,Ag_p_up,Ag_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
1.56978489,0.00263186,0.00327064,0.00020590,0.00047514,0.00001283,0.00006084,0.00037705,0.00028214,0.00111446
1.57578789,0.00344692,0.00428353,0.00026966,0.00062228,0.00001680,0.00007968,0.00049382,0.00036951,0.00145960
1.58179090,0.00448198,0.00556980,0.00035064,0.00080914,0.00002185,0.00010360,0.00064211,0.00048047,0.00189790
1.58779390,0.00578600,0.00719033,0.00045266,0.00104456,0.00002820,0.00013375,0.00082893,0.00062027,0.00245008
1.59379690,0.00741579,0.00921568,0.00058016,0.00133880,0.00003615,0.00017142,0.00106242,0.00079498,0.00314022
1.59979990,0.00943639,0.01172672,0.00073824,0.00170358,0.00004600,0.00021813,0.00135191,0.00101159,0.00399585
1.60580290,0.01192134,0.01481479,0.00093265,0.00215220,0.00005811,0.00027557,0.00170791,0.00127798,0.00504810
1.61180590,0.01495252,0.01858167,0.00116978,0.00269944,0.00007288,0.00034564,0.00214217,0.00160293,0.00633165
1.61780890,0.01861974,0.02313899,0.00145668,0.00336150,0.00009076,0.00043041,0.00266756,0.00199607,0.00788453
1.62381191,0.02301990,0.02860713,0.00180092,0.00415590,0.00011221,0.00053212,0.00329794,0.00246778,0.00974778
1.62981491,0.02825554,0.03511354,0.00221052,0.00510113,0.00013773,0.00065314,0.00404802,0.00302905,0.01196481
1.63581791,0.03443295,0.04279033,0.00269380,0.00621641,0.00016784,0.00079593,0.00493302,0.00369129,0.01458062
1.64182091,0.04165966,0.05177110,0.00325917,0.00752114,0.00020306,0.00096298,0.00596833,0.00446603,0.01764076
1.64782391,0.05004123,0.06218707,0.00391488,0.00903440,0.00024392,0.00115672,0.00716909,0.00536458,0.02118991
1.65382691,0.05967761,0.07416246,0.00466876,0.01077426,0.00029089,0.00137946,0.00854961,0.00639766,0.02527041
1.65982991,0.07065883,0.08780916,0.00552784,0.01275698,0.00034441,0.00163328,0.01012277,0.00757494,0.02992035
1.66583292,0.08306026,0.10322089,0.00649803,0.01499623,0.00040486,0.00191993,0.01189937,0.00890451,0.03517165
1.67183592,0.09693768,0.12046699,0.00758367,0.01750212,0.00047250,0.00224068,0.01388739,0.01039235,0.04104792
1.67783892,0.11232207,0.13958603,0.00878721,0.02028032,0.00054749,0.00259625,0.01609124,0.01204183,0.04756226
1.68384192,0.12921460,0.16057956,0.01010870,0.02333114,0.00062983,0.00298666,0.01851106,0.01385308,0.05471513
1.68984492,0.14758193,0.18340625,0.01154555,0.02664873,0.00071935,0.00341114,0.02114204,0.01582259,0.06249237
1.69584792,0.16735215,0.20797693,0.01309212,0.03022029,0.00081571,0.00386799,0.02397382,0.01794271,0.07086350
1.70185093,0.18841164,0.23415061,0.01473950,0.03402559,0.00091836,0.00435459,0.02699007,0.02020132,0.07978033
1.70785393,0.21060311,0.26173212,0.01647537,0.03803659,0.00102652,0.00486728,0.03016815,0.02258169,0.08917615
1.71385693,0.23372512,0.29047149,0.01828394,0.04221742,0.00113921,0.00540136,0.03347906,0.02506235,0.09896554
1.71985993,0.25753323,0.32006549,0.02014605,0.04652459,0.00125525,0.00595116,0.03688764,0.02761730,0.10904480
1.72586293,0.28174304,0.35016133,0.02203942,0.05090762,0.00137323,0.00651004,0.04035289,0.03021627,0.11929329
1.73186593,0.30603510,0.38036286,0.02393898,0.05530991,0.00149161,0.00707055,0.04382878,0.03282533,0.12957541
1.73786893,0.33006173,0.41023906,0.02581748,0.05967013,0.00160869,0.00762458,0.04726510,0.03540761,0.13974354
1.74387194,0.35345564,0.43933481,0.02764606,0.06392376,0.00172267,0.00816353,0.05060873,0.03792421,0.14964160
1.74987494,0.37584010,0.46718359,0.02939515,0.06800509,0.00183171,0.00867855,0.05380509,0.04033538,0.15910938
1.75587794,0.39684048,0.49332179,0.03103527,0.07184934,0.00193399,0.00916081,0.05679968,0.04260169,0.16798733
1.76188094,0.41609657,0.51730418,0.03253806,0.07539504,0.00202774,0.00960179,0.05953990,0.04468545,0.17612179
1.76788394,0.43327543,0.53871979,0.03387723,0.07858646,0.00211134,0.00999352,0.06197678,0.04655205,0.18337029
1.77388694,0.44808403,0.55720782,0.03502956,0.08137602,0.00218334,0.01032894,0.06406676,0.04817138,0.18960690
1.77988994,0.46028144,0.57247260,0.03597584,0.08372666,0.00224258,0.01060209,0.06577337,0.04951910,0.19472727
1.78589295,0.46968971,0.58429726,0.03670173,0.08561396,0.00228818,0.01080843,0.06706876,0.05057787,0.19865314
1.79189595,0.47620322,0.59255523,0.03719845,0.08702796,0.00231961,0.01094499,0.06793489,0.05133832,0.20133618
1.79789895,0.47979592,0.59721919,0.03746336,0.08797464,0.00233674,0.01101058,0.06836456,0.05179979,0.20276092
1.80390195,0.48052618,0.59836692,0.03750030,0.08847694,0.00233985,0.01100583,0.06836196,0.05197088,0.20294667
1.80990495,0.47853901,0.59618387,0.03731978,0.08857527,0.00232966,0.01093333,0.06794290,0.05186957,0.20194825
1.81590795,0.47406552,0.59096222,0.03693892,0.08832754,0.00230729,0.01079751,0.06713465,0.05152316,0.19985559
1.82191096,0.46741969,0.58309646,0.03638117,0.08780863,0.00227428,0.01060464,0.06597535,0.05096776,0.19679216
1.82791396,0.45899250,0.57307567,0.03567586,0.08710933,0.00223258,0.01036266,0.06451306,0.05024753,0.19291226
1.83391696,0.44924376,0.56147277,0.03485753,0.08633489,0.00218445,0.01008102,0.06280445,0.04941371,0.18839732
1.83991996,0.43869195,0.54893123,0.03396515,0.08560304,0.00213249,0.00977040,0.06091330,0.04852322,0.18345138
1.84592296,0.42790245,0.53614973,0.03304117,0.08504171,0.00207953,0.00944251,0.05890864,0.04763727,0.17829588
1.85192596,0.41747477,0.52386538,0.03213055,0.08478651,0.00202862,0.00910977,0.05686286,0.04681966,0.17316405
1.85792896,0.40802902,0.51283611,0.03127964,0.08497796,0.00198294,0.00878503,0.05484973,0.04613508,0.16829499
1.86393197,0.40019239,0.50382289,0.03053519,0.08575862,0.00194575,0.00848124,0.05294235,0.04564734,0.16392787
1.86993497,0.39458586,0.49757237,0.02994328,0.08727026,0.00192035,0.00821121,0.05121131,0.04541765,0.16029620
1.87593797,0.39181161,0.49480041,0.02954834,0.08965102,0.00191000,0.00798729,0.04972284,0.04550300,0.15762256
1.88194097,0.39244143,0.49617703,0.02939228,0.09303267,0.00191791,0.00782117,0.04853731,0.04595462,0.15611389
1.88794397,0.39700640,0.50231311,0.02951368,0.09753812,0.00194717,0.00772360,0.04770787,0.04681675,0.15595735
1.89394697,0.40598790,0.51374902,0.02994711,0.10327904,0.00200073,0.00770426,0.04727936,0.04812544,0.15731706
1.89994997,0.41980995,0.53094533,0.03072259,0.11035376,0.00208136,0.00777155,0.04728759,0.04990781,0.16033145
1.90595298,0.43883297,0.55427560,0.03186512,0.11884537,0.00219163,0.00793246,0.04775881,0.05218139,0.16511153
1.91195598,0.46334874,0.58402116,0.03339434,0.12882001,0.00233392,0.00819250,0.04870955,0.05495387,0.17173980
1.91795898,0.49357631,0.62036766,0.03532429,0.14032543,0.00251033,0.00855557,0.05014662,0.05822298,0.18026985
1.92396198,0.52965885,0.66340320,0.03766321,0.15338968,0.00272271,0.00902392,0.05206748,0.06197676,0.19072650
1.92996498,0.57166093,0.71311763,0.04041344,0.16801995,0.00297262,0.00959809,0.05446064,0.06619395,0.20310640
1.93596798,0.61956624,0.76940284,0.04357135,0.18420150,0.00326132,0.01027686,0.05730634,0.07084463,0.21737889
1.94197099,0.67327549,0.83205360,0.04712724,0.20189679,0.00358968,0.01105724,0.06057729,0.07589097,0.23348706
1.94797399,0.73260428,0.90076883,0.05106538,0.22104457,0.00395819,0.01193444,0.06423948,0.08128816,0.25134887
1.95397699,0.79728101,0.97515295,0.05536391,0.24155914,0.00436687,0.01290186,0.06825298,0.08698535,0.27085816
1.95997999,0.86694482,1.05471732,0.05999487,0.26332972,0.00481525,0.01395111,0.07257281,0.09292667,0.29188561
1.96598299,0.94114368,1.13888164,0.06492419,0.28621996,0.00530226,0.01507200,0.07714967,0.09905222,0.31427942
1.97198599,1.01933296,1.22697554,0.07011170,0.31006767,0.00582619,0.01625262,0.08193071,0.10529898,0.33786593
1.97798899,1.10087473,1.31824050,0.07551124,0.33468488,0.00638461,0.01747941,0.08686011,0.11160173,0.36244997
1.98399200,1.18503826,1.41183237,0.08107077,0.35985830,0.00697431,0.01873724,0.09187974,0.11789384,0.38781525
1.98999500,1.27100222,1.50682504,0.08673267,0.38535029,0.00759127,0.02000965,0.09692958,0.12410793,0.41372471
1.99599800,1.35785894,1.60221559,0.09243411,0.41090044,0.00823058,0.02127895,0.10194825,0.13017655,0.43992116
2.00200100,1.44462144,1.69693149,0.09810757,0.43622798,0.00888647,0.02252659,0.10687343,0.13603268,0.46612821
2.00800400,1.53023332,1.78984023,0.10368163,0.46103485,0.00955229,0.02373339,0.11164232,0.14161023,0.49205174
2.01400700,1.61358209,1.87976186,0.10908183,0.48500987,0.01022057,0.02487995,0.11619211,0.14684458,0.51738214
2.02001001,1.69351590,1.96548460,0.11423186,0.50783361,0.01088311,0.02594707,0.12046058,0.15167302,0.54179732
2.02601301,1.76886367,2.04578368,0.11905490,0.52918431,0.01153107,0.02691619,0.12438675,0.15603534,0.56496672
2.03201601,1.83845838,2.11944331,0.12347509,0.54874453,0.01215514,0.02776990,0.12791164,0.15987445,0.58655625
2.03801901,1.90116304,2.18528131,0.12741928,0.56620851,0.01274575,0.02849241,0.13097920,0.16313713,0.60623430
2.04402201,1.95589858,2.24217604,0.13081877,0.58128997,0.01329325,0.02907008,0.13353728,0.16577487,0.62367853
2.05002501,2.00167283,2.28909459,0.13361114,0.59373024,0.01378816,0.02949186,0.13553877,0.16774480,0.63858345
2.05602801,2.03760943,2.32512143,0.13574208,0.60330627,0.01422148,0.02974978,0.13694277,0.16901074,0.65066842
2.06203102,2.06297563,2.34948618,0.13716711,0.60983835,0.01458490,0.02983927,0.13771577,0.16954427,0.65968583
2.06803402,2.07720754,2.36158946,0.13785309,0.61319715,0.01487108,0.02975951,0.13783281,0.16932585,0.66542913
2.07403702,2.07993188,2.36102537,0.13777958,0.61330977,0.01507391,0.02951359,0.13727853,0.16834584,0.66774024
2.08004002,2.07098291,2.34759947,0.13693976,0.61016447,0.01518871,0.02910869,0.13604810,0.16660542,0.66651607
2.08604302,2.05041368,2.32134126,0.13534107,0.60381393,0.01521242,0.02855599,0.13414788,0.16411739,0.66171368
2.09204602,2.01850092,2.28251031,0.13300542,0.59437667,0.01514374,0.02787063,0.13159584,0.16090660,0.65335387
2.09804902,1.97574307,2.23159533,0.12996895,0.58203669,0.01498316,0.02707145,0.12842165,0.15701023,0.64152286
2.10405203,1.92285137,2.16930621,0.12628132,0.56704114,0.01473303,0.02618068,0.12466641,0.15247759,0.62637190
2.11005503,1.86073417,2.09655894,0.12200464,0.54969604,0.01439749,0.02522349,0.12038206,0.14736965,0.60811482
2.11605803,1.79047503,2.01445395,0.11721194,0.53036025,0.01398236,0.02422751,0.11563041,0.14175815,0.58702349
2.12206103,1.71330537,1.92424871,0.11198540,0.50943785,0.01349498,0.02322223,0.11048186,0.13572430,0.56342133
2.12806403,1.63057265,1.82732554,0.10641419,0.48736900,0.01294402,0.02223840,0.10501380,0.12935720,0.53767510
2.13406703,1.54370542,1.72515607,0.10059225,0.46461982,0.01233918,0.02130735,0.09930880,0.12275189,0.51018538
2.14007004,1.45417649,1.61926366,0.09461584,0.44167143,0.01169096,0.02046030,0.09345268,0.11600724,0.48137597
2.14607304,1.36346553,1.51118540,0.08858121,0.41900850,0.01101033,0.01972769,0.08753237,0.10922360,0.45168278
2.15207604,1.27302258,1.40243503,0.08258225,0.39710777,0.01030844,0.01913846,0.08163389,0.10250040,0.42154258
2.15807904,1.18423351,1.29446824,0.07670829,0.37642665,0.00959632,0.01871944,0.07584028,0.09593376,0.39138199
2.16408204,1.09838869,1.18865147,0.07104215,0.35739245,0.00888457,0.01849464,0.07022970,0.08961413,0.36160723
2.17008504,1.01665559,1.08623524,0.06565843,0.34039229,0.00818318,0.01848475,0.06487371,0.08362418,0.33259490
2.17608804,0.94005605,0.98833262,0.06062209,0.32576408,0.00750124,0.01870649,0.05983581,0.07803680,0.30468407
2.18209105,0.86944868,0.89590329,0.05598743,0.31378861,0.00684680,0.01917218,0.05517017,0.07291353,0.27816997
2.18809405,0.80551656,0.80974325,0.05179730,0.30468315,0.00622674,0.01988930,0.05092074,0.06830320,0.25329928
2.19409705,0.74876016,0.73048010,0.04808273,0.29859641,0.00564667,0.02086014,0.04712060,0.06424103,0.23026718
2.20010005,0.69949545,0.65857344,0.04486285,0.29560513,0.00511094,0.02208156,0.04379168,0.06074808,0.20921606
2.20610305,0.65785680,0.59431978,0.04214510,0.29571238,0.00462256,0.02354478,0.04094470,0.05783109,0.19023591
2.21210605,0.62380418,0.53786137,0.03992574,0.29884747,0.00418333,0.02523542,0.03857942,0.05548278,0.17336606
2.21810905,0.59713417,0.48919802,0.03819056,0.30486762,0.00379387,0.02713351,0.03668515,0.05368240,0.15859827
2.22411206,0.57749434,0.44820108,0.03691582,0.31356133,0.00345371,0.02921375,0.03524147,0.05239677,0.14588085
2.23011506,0.56440009,0.41462889,0.03606934,0.32465339,0.00316146,0.03144588,0.03421917,0.05158155,0.13512361
2.23611806,0.55725378,0.38814284,0.03561170,0.33781149,0.00291491,0.03379515,0.03358129,0.05118277,0.12620340
2.24212106,0.55536518,0.36832338,0.03549758,0.35265428,0.00271118,0.03622302,0.03328436,0.05113864,0.11897012
2.24812406,0.55797297,0.35468555,0.03567710,0.36876073,0.00254686,0.03868793,0.03327975,0.05138151,0.11325274
2.25412706,0.56426662,0.34669350,0.03609721,0.38568061,0.00241816,0.04114619,0.03351498,0.05183989,0.10886552
2.26013007,0.57340814,0.34377377,0.03670312,0.40294580,0.00232104,0.04355305,0.03393523,0.05244058,0.10561384
2.26613307,0.58455334,0.34532726,0.03743962,0.42008213,0.00225135,0.04586370,0.03448470,0.05311077,0.10329991
2.27213607,0.59687203,0.35073968,0.03825240,0.43662153,0.00220489,0.04803446,0.03510810,0.05378007,0.10172792
2.27813907,0.60956685,0.35939075,0.03908923,0.45211390,0.00217756,0.05002384,0.03575193,0.05438237,0.10070872
2.28414207,0.62189029,0.37066207,0.03990113,0.46613860,0.00216540,0.05179364,0.03636581,0.05485760,0.10006392
2.29014507,0.63315957,0.38394406,0.04064327,0.47831500,0.00216468,0.05330992,0.03690360,0.05515314,0.09962935
2.29614807,0.64276916,0.39864194,0.04127583,0.48831178,0.00217195,0.05454389,0.03732440,0.05522505,0.09925781
2.30215108,0.65020063,0.41418121,0.04176466,0.49585474,0.00218402,0.05547260,0.03759341,0.05503890,0.09882117
2.30815408,0.65502975,0.43001255,0.04208173,0.50073278,0.00219809,0.05607950,0.03768253,0.05457036,0.09821181
2.31415708,0.65693076,0.44561660,0.04220545,0.50280190,0.00221165,0.05635477,0.03757080,0.05380536,0.09734331
2.32016008,0.65567773,0.46050840,0.04212075,0.50198714,0.00222257,0.05629544,0.03724459,0.05273996,0.09615064
2.32616308,0.65114329,0.47424186,0.04181902,0.49828241,0.00222905,0.05590528,0.03669756,0.05137989,0.09458960
2.33216608,0.64329475,0.48641406,0.04129787,0.49174826,0.00222961,0.05519459,0.03593039,0.04973979,0.09263591
2.33816908,0.63218795,0.49666937,0.04056071,0.48250780,0.00222313,0.05417965,0.03495039,0.04784221,0.09028369
2.34417209,0.61795917,0.50470334,0.03961625,0.47074097,0.00220875,0.05288215,0.03377076,0.04571641,0.08754365
2.35017509,0.60081550,0.51026614,0.03847781,0.45667741,0.00218592,0.05132843,0.03240988,0.04339700,0.08444101
2.35617809,0.58102401,0.51316549,0.03716265,0.44058832,0.00215434,0.04954863,0.03089033,0.04092251,0.08101311
2.36218109,0.55890025,0.51326881,0.03569115,0.42277762,0.00211397,0.04757577,0.02923795,0.03833392,0.07730702
2.36818409,0.53479647,0.51050437,0.03408606,0.40357274,0.00206496,0.04544488,0.02748079,0.03567326,0.07337709
2.37418709,0.50908990,0.50486149,0.03237168,0.38331544,0.00200769,0.04319207,0.02564807,0.03298224,0.06928255
2.38019010,0.48217158,0.49638948,0.03057312,0.36235289,0.00194268,0.04085363,0.02376923,0.03030105,0.06508520
2.38619310,0.45443590,0.48519528,0.02871560,0.34102939,0.00187062,0.03846529,0.02187304,0.02766732,0.06084740
2.39219610,0.42627122,0.47143992,0.02682384,0.31967873,0.00179234,0.03606146,0.01998680,0.02511527,0.05663018
2.39819910,0.39805174,0.45533370,0.02492149,0.29861759,0.00170874,0.03367463,0.01813568,0.02267503,0.05249169
2.40420210,0.37013058,0.43713034,0.02303074,0.27813991,0.00162084,0.03133483,0.01634227,0.02037225,0.04848595
2.41020510,0.34283442,0.41712014,0.02117196,0.25851230,0.00152969,0.02906925,0.01462621,0.01822782,0.04466183
2.41620810,0.31645943,0.39562261,0.01936348,0.23997055,0.00143640,0.02690188,0.01300402,0.01625786,0.04106242
2.42221111,0.29126858,0.37297854,0.01762146,0.22271712,0.00134209,0.02485331,0.01148909,0.01447382,0.03772461
2.42821411,0.26749029,0.34954216,0.01595984,0.20691960,0.00124787,0.02294062,0.01009178,0.01288273,0.03467900
2.43421711,0.24531825,0.32567343,0.01439044,0.19271006,0.00115484,0.02117729,0.00881970,0.01148764,0.03194995
2.44022011,0.22491225,0.30173090,0.01292306,0.18018516,0.00106406,0.01957322,0.00767802,0.01028800,0.02955596
2.44622311,0.20640010,0.27806540,0.01156566,0.16940694,0.00097658,0.01813480,0.00666994,0.00928027,0.02751014
2.45222611,0.18988027,0.25501476,0.01032463,0.16040431,0.00089334,0.01686506,0.00579716,0.00845842,0.02582082
2.45822911,0.17542522,0.23289975,0.00920507,0.15317502,0.00081526,0.01576378,0.00506041,0.00781452,0.02449234
2.46423212,0.16308537,0.21202131,0.00821110,0.14768812,0.00074319,0.01482777,0.00446000,0.00733928,0.02352585
2.47023512,0.15289340,0.19265913,0.00734618,0.14388693,0.00067792,0.01405105,0.00399632,0.00702261,0.02292023
2.47623812,0.14486886,0.17507151,0.00661345,0.14169233,0.00062021,0.01342519,0.00367033,0.00685409,0.02267298
2.48224112,0.13902288,0.15949627,0.00601599,0.14100645,0.00057074,0.01293957,0.00348406,0.00682343,0.02278112
2.48824412,0.13536284,0.14615259,0.00555718,0.14171653,0.00053017,0.01258175,0.00344090,0.00692083,0.02324211
2.49424712,0.13389677,0.13524350,0.00524086,0.14369918,0.00049915,0.01233784,0.00354594,0.00713738,0.02405462
2.50025013,0.13463731,0.12695859,0.00507161,0.14682452,0.00047830,0.01219284,0.00380617,0.00746528,0.02521926
2.50625313,0.13760508,0.12147668,0.00505479,0.15096055,0.00046825,0.01213111,0.00423051,0.00789805,0.02673918
2.51225613,0.14283108,0.11896804,0.00519665,0.15597723,0.00046960,0.01213670,0.00482982,0.00843071,0.02862041
2.51825913,0.15035813,0.11959585,0.00550430,0.16175040,0.00048299,0.01219378,0.00561669,0.00905977,0.03087214
2.52426213,0.16024093,0.12351643,0.00598552,0.16816521,0.00050904,0.01228705,0.00660518,0.00978329,0.03350658
2.53026513,0.17254480,0.13087826,0.00664863,0.17511895,0.00054836,0.01240205,0.00781032,0.01060074,0.03653867
2.53626813,0.18734276,0.14181922,0.00750208,0.18252326,0.00060155,0.01252551,0.00924759,0.01151282,0.03998545
2.54227114,0.20471109,0.15646238,0.00855409,0.19030529,0.00066916,0.01264561,0.01093214,0.01252122,0.04386511
2.54827414,0.22472329,0.17490996,0.00981210,0.19840807,0.00075166,0.01275220,0.01287805,0.01362826,0.04819569
2.55427714,0.24744255,0.19723590,0.01128218,0.20678970,0.00084941,0.01283697,0.01509734,0.01483650,0.05299361
2.56028014,0.27291306,0.22347707,0.01296844,0.21542165,0.00096265,0.01289348,0.01759901,0.01614823,0.05827180
2.56628314,0.30115029,0.25362376,0.01487225,0.22428601,0.00109138,0.01291722,0.02038804,0.01756497,0.06403778
2.57228614,0.33213094,0.28760958,0.01699166,0.23337192,0.00123542,0.01290549,0.02346436,0.01908690,0.07029154
2.57828914,0.36578280,0.32530174,0.01932066,0.24267136,0.00139428,0.01285733,0.02682186,0.02071234,0.07702347
2.58429215,0.40197527,0.36649208,0.02184867,0.25217453,0.00156716,0.01277328,0.03044760,0.02243718,0.08421237
2.59029515,0.44051121,0.41088961,0.02456000,0.26186507,0.00175292,0.01265516,0.03432109,0.02425446,0.09182372
2.59629815,0.48112058,0.45811534,0.02743354,0.27171551,0.00195005,0.01250582,0.03841380,0.02615398,0.09980830
2.60230115,0.52345667,0.50769991,0.03044263,0.28168321,0.00215666,0.01232882,0.04268896,0.02812204,0.10810129
2.60830415,0.56709543,0.55908457,0.03355510,0.29170718,0.00237046,0.01212817,0.04710165,0.03014134,0.11662200
2.61430715,0.61153819,0.61162609,0.03673357,0.30170592,0.00258882,0.01190802,0.05159919,0.03219111,0.12527424
2.62031016,0.65621831,0.66460562,0.03993604,0.31157672,0.00280878,0.01167248,0.05612195,0.03424730,0.13394751
2.62631316,0.70051153,0.71724168,0.04311660,0.32119639,0.00302712,0.01142532,0.06060439,0.03628312,0.14251883
2.63231616,0.74375024,0.76870718,0.04622657,0.33042357,0.00324041,0.01116992,0.06497661,0.03826966,0.15085548
