energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.36318159,3.02131105,-3.36896584,0.08833445,-0.05516438,0.11647765,-0.11171018,1.12639664,-1.16921533,0.10427249,-0.12847707,0.75023826,-0.75517877,1.46001377,-1.61570031,0.56221386,-0.48268509,0.00000000,-0.00000000
0.36918459,2.98599323,-3.36059651,0.08933267,-0.05687695,0.11668128,-0.11226016,1.12534234,-1.15745576,0.10151713,-0.12768951,0.74646803,-0.75794057,1.44824053,-1.61619481,0.56046632,-0.48223057,0.00000000,-0.00000000
0.37518759,2.94863649,-3.34447462,0.09009328,-0.05859005,0.11686568,-0.11254392,1.12285125,-1.14436404,0.09869425,-0.12648146,0.74147879,-0.75855081,1.43575498,-1.61357120,0.55749429,-0.48175394,0.00000000,-0.00000000
0.38119060,2.90884584,-3.32158814,0.09058170,-0.06030391,0.11699760,-0.11259879,1.11875966,-1.13038069,0.09580194,-0.12489440,0.73512733,-0.75724988,1.42226855,-1.60822859,0.55322645,-0.48135548,0.00000000,-0.00000000
0.38719360,2.86628341,-3.29302376,0.09076813,-0.06201916,0.11704431,-0.11246727,1.11295587,-1.11594116,0.09283926,-0.12297567,0.72729051,-0.75431165,1.40751736,-1.60060689,0.54762022,-0.48112191,0.00000000,-0.00000000
0.39319660,2.82070089,-3.25992039,0.09062876,-0.06373623,0.11697565,-0.11219502,1.10538860,-1.10146061,0.08980719,-0.12077651,0.71787468,-0.75003059,1.39128085,-1.59116665,0.54066476,-0.48112200,0.00000000,-0.00000000
0.39919960,2.77196642,-3.22342136,0.09014674,-0.06545468,0.11676590,-0.11182877,1.09607248,-1.08731933,0.08670940,-0.11835006,0.70682366,-0.74470811,1.37339782,-1.58036819,0.53238283,-0.48140289,0.00000000,-0.00000000
0.40520260,2.72008436,-3.18462746,0.08931290,-0.06717249,0.11639533,-0.11141408,1.08509033,-1.07384955,0.08355285,-0.11574927,0.69412483,-0.73863870,1.35377866,-1.56865112,0.52283129,-0.48198732,0.00000000,-0.00000000
0.41120560,2.66520703,-3.14455326,0.08812615,-0.06888547,0.11585138,-0.11099330,1.07259198,-1.06132418,0.08034809,-0.11302505,0.67981294,-0.73209672,1.33241339,-1.55641513,0.51210045,-0.48287192,0.00000000,-0.00000000
0.41720860,2.60763760,-3.10408864,0.08659351,-0.07058667,0.11512936,-0.11060359,1.05878954,-1.04994808,0.07710944,-0.11022446,0.66397150,-0.72532452,1.30937504,-1.54400321,0.50031200,-0.48402658,0.00000000,-0.00000000
0.42321161,2.54782429,-3.06396749,0.08472990,-0.07226604,0.11423276,-0.11027529,1.04394935,-1.03985233,0.07385478,-0.10738925,0.64673155,-0.71852231,1.28481826,-1.53168788,0.48761591,-0.48539497,0.00000000,-0.00000000
0.42921461,2.48634618,-3.02474514,0.08255755,-0.07391009,0.11317297,-0.11003061,1.02838102,-1.03109177,0.07060526,-0.10455475,0.62826807,-0.71184054,1.25897341,-1.51966140,0.47418631,-0.48689630,0.00000000,-0.00000000
0.43521761,2.42389166,-2.98678537,0.08010516,-0.07550194,0.11196866,-0.10988275,1.01242397,-1.02364605,0.06738464,-0.10174907,0.60879410,-0.70537505,1.23213653,-1.50803028,0.46021651,-0.48842805,0.00000000,-0.00000000
0.44122061,2.36123076,-2.95025780,0.07740685,-0.07702142,0.11064467,-0.10983555,0.99643239,-1.01742411,0.06421864,-0.09899272,0.58855307,-0.69916530,1.20465587,-1.49681449,0.44591352,-0.48986985,0.00000000,-0.00000000
0.44722361,2.29918315,-2.91514545,0.07450091,-0.07844550,0.10923063,-0.10988355,0.98075928,-1.01227213,0.06113401,-0.09629866,0.56780969,-0.69319557,1.17691585,-1.48595131,0.43149234,-0.49108815,0.00000000,-0.00000000
0.45322661,2.23858368,-2.88126200,0.07142844,-0.07974885,0.10775939,-0.11001261,0.96574061,-1.00798427,0.05815764,-0.09367271,0.54683991,-0.68739931,1.14931947,-1.47530365,0.41717009,-0.49194158,0.00000000,-0.00000000
0.45922961,2.18024748,-2.84827764,0.06823194,-0.08090464,0.10626524,-0.11020093,0.95168042,-1.00431604,0.05531557,-0.09111429,0.52592074,-0.68166606,1.12227019,-1.46467233,0.40316055,-0.49228680,0.00000000,-0.00000000
0.46523262,2.12493656,-2.81575200,0.06495393,-0.08188545,0.10478226,-0.11042056,0.93883786,-1.00099943,0.05263214,-0.08861743,0.50532017,-0.67585075,1.09615434,-1.45381174,0.38966918,-0.49198466,0.00000000,-0.00000000
0.47123562,2.07332990,-2.78317221,0.06163562,-0.08266435,0.10334266,-0.11063909,0.92741678,-0.99775915,0.05012909,-0.08617206,0.48528801,-0.66978465,1.07132505,-1.44244780,0.37688875,-0.49090621,0.00000000,-0.00000000
0.47723862,2.02599856,-2.74999398,0.05831574,-0.08321597,0.10197544,-0.11082170,0.91755863,-0.99432905,0.04782489,-0.08376540,0.46604797,-0.66328748,1.04808861,-1.43029747,0.36499604,-0.48893861,0.00000000,-0.00000000
0.48324162,1.98338697,-2.71568331,0.05502952,-0.08351759,0.10070528,-0.11093325,0.90933910,-0.99046799,0.04573419,-0.08138334,0.44779137,-0.65617984,1.02669387,-1.41708852,0.35414936,-0.48599040,0.00000000,-0.00000000
0.48924462,1.94580146,-2.67975663,0.05180792,-0.08355023,0.09955180,-0.11094037,0.90276858,-0.98597418,0.04386744,-0.07901190,0.43067285,-0.64829540,1.00732521,-1.40257863,0.34448712,-0.48199615,0.00000000,-0.00000000
0.49524762,1.91340626,-2.64181708,0.04867703,-0.08329951,0.09852923,-0.11081350,0.89779650,-0.98069732,0.04223069,-0.07663852,0.41480803,-0.63949210,0.99009931,-1.38657262,0.33612744,-0.47692009,0.00000000,-0.00000000
0.50125063,1.88622682,-2.60158511,0.04565780,-0.08275648,0.09764648,-0.11052863,0.89431923,-0.97454779,0.04082566,-0.07425317,0.40027333,-0.62966173,0.97506562,-1.36893702,0.32916851,-0.47075867,0.00000000,-0.00000000
0.50725363,1.86416007,-2.55892171,0.04276589,-0.08191815,0.09690756,-0.11006881,0.89219107,-0.96750252,0.03964986,-0.07184930,0.38710762,-0.61873753,0.96221045,-1.34961107,0.32368976,-0.46354201,0.00000000,-0.00000000
0.51325663,1.84699051,-2.51384330,0.04001189,-0.08078778,0.09631233,-0.10942522,0.89123752,-0.95960702,0.03869695,-0.06942444,0.37531567,-0.60669935,0.95146405,-1.32861374,0.31975344,-0.45533395,0.00000000,-0.00000000
0.51925963,1.83441082,-2.46652746,0.03740161,-0.07937499,0.09585755,-0.10859787,0.89127005,-0.95097371,0.03795724,-0.06698060,0.36487294,-0.59357617,0.94271007,-1.30604623,0.31740651,-0.44623099,0.00000000,-0.00000000
0.52526263,1.82604559,-2.41730955,0.03493660,-0.07769553,0.09553801,-0.10759577,0.89210136,-0.94177642,0.03741821,-0.06452429,0.35573130,-0.57944594,0.93579674,-1.28209008,0.31668255,-0.43635997,0.00000000,-0.00000000
0.53126563,1.82147626,-2.36667062,0.03261477,-0.07577079,0.09534781,-0.10643672,0.89356022,-0.93224161,0.03706515,-0.06206637,0.34782537,-0.56443289,0.93054877,-1.25700093,0.31760337,-0.42587466,0.00000000,-0.00000000
0.53726863,1.82026581,-2.31521745,0.03043108,-0.07362713,0.09528150,-0.10514666,0.89550468,-0.92263670,0.03688180,-0.05962158,0.34107888,-0.54870250,0.92677924,-1.23109841,0.32018025,-0.41495158,0.00000000,-0.00000000
0.54327164,1.82198142,-2.26365613,0.02837836,-0.07129498,0.09533520,-0.10375855,0.89783313,-0.91325621,0.03685096,-0.05720790,0.33541072,-0.53245448,0.92430065,-1.20475281,0.32441454,-0.40378495,0.00000000,-0.00000000
0.54927464,1.82621378,-2.21276080,0.02644796,-0.06880778,0.09550733,-0.10231110,0.90049212,-0.90440666,0.03695504,-0.05484568,0.33074033,-0.51591431,0.92293435,-1.17836929,0.33029747,-0.39258131,0.00000000,-0.00000000
0.55527764,1.83259197,-2.16333947,0.02463053,-0.06620081,0.09579917,-0.10084714,0.90348057,-0.89639099,0.03717658,-0.05255684,0.32699193,-0.49932378,0.92251791,-1.15237062,0.33780933,-0.38155393,0.00000000,-0.00000000
0.56128064,1.84079311,-2.11619890,0.02291662,-0.06350997,0.09621497,-0.09941190,0.90685011,-0.88949342,0.03749862,-0.05036379,0.32409767,-0.48293108,0.92291001,-1.12717937,0.34691776,-0.37091715,0.00000000,-0.00000000
0.56728364,1.85054639,-2.07211046,0.02129723,-0.06077062,0.09676175,-0.09805130,0.91070124,-0.88396575,0.03790495,-0.04828857,0.32199931,-0.46698112,0.92399258,-1.10320063,0.35757549,-0.36088118,0.00000000,-0.00000000
0.57328664,1.86163173,-2.03177889,0.01976427,-0.05801642,0.09744865,-0.09681018,0.91517581,-0.88001575,0.03838034,-0.04635193,0.32064853,-0.45170637,0.92567045,-1.08080609,0.36971763,-0.35164717,0.00000000,-0.00000000
0.57928964,1.87387325,-1.99581536,0.01831087,-0.05527834,0.09828600,-0.09573079,0.92044594,-0.87779831,0.03891055,-0.04457253,0.32000601,-0.43731882,0.92786841,-1.06032037,0.38325861,-0.34340310,0.00000000,-0.00000000
0.58529265,1.88712854,-1.96471633,0.01693155,-0.05258378,0.09928412,-0.09485140,0.92670024,-0.87740978,0.03948231,-0.04296634,0.32003935,-0.42400332,0.93052638,-1.04201012,0.39808930,-0.33632028,0.00000000,-0.00000000
0.59129565,1.90127481,-1.93884863,0.01562236,-0.04995596,0.10045186,-0.09420517,0.93412800,-0.87888582,0.04008321,-0.04154608,0.32072010,-0.41191259,0.93359300,-1.02607647,0.41407429,-0.33055074,0.00000000,-0.00000000
0.59729865,1.91619305,-1.91844158,0.01438085,-0.04741346,0.10179512,-0.09381934,0.94290237,-0.88220259,0.04070150,-0.04032097,0.32202027,-0.40116393,0.93701834,-1.01265093,0.43104991,-0.32622527,0.00000000,-0.00000000
0.60330165,1.93175174,-1.90358568,0.01320601,-0.04497003,0.10331535,-0.09371464,0.95316350,-0.88728125,0.04132594,-0.03929654,0.32390861,-0.39183768,0.94074640,-1.00179473,0.44882301,-0.32345235,0.00000000,-0.00000000
0.60930465,1.94779139,-1.89423765,0.01209806,-0.04263460,0.10500815,-0.09390508,0.96500269,-0.89399520,0.04194552,-0.03847461,0.32634699,-0.38397737,0.94470807,-0.99350147,0.46717088,-0.32231750,0.00000000,-0.00000000
0.61530765,1.96411127,-1.89023079,0.01105831,-0.04041154,0.10686221,-0.09439786,0.97844839,-0.90217959,0.04254936,-0.03785347,0.32928723,-0.37759123,0.94881503,-0.98770245,0.48584244,-0.32288324,0.00000000,-0.00000000
0.62131066,1.98045931,-1.89128970,0.01008891,-0.03830106,0.10885845,-0.09519362,0.99345517,-0.91164223,0.04312647,-0.03742809,0.33266862,-0.37265494,0.95295527,-0.98427434,0.50456083,-0.32518923,0.00000000,-0.00000000
0.62731366,1.99652619,-1.89704778,0.00919263,-0.03629983,0.11096961,-0.09628669,1.00989607,-0.92217529,0.04366574,-0.03719048,0.33641649,-0.36911523,0.95699054,-0.98304830,0.52302731,-0.32925263,0.00000000,-0.00000000
0.63331666,2.01194406,-1.90706636,0.00837263,-0.03440163,0.11316037,-0.09766557,1.02755907,-0.93356679,0.04415586,-0.03713003,0.34044173,-0.36689396,0.96075590,-0.98382000,0.54092661,-0.33506839,0.00000000,-0.00000000
0.63931966,2.02629008,-1.92085393,0.00763226,-0.03259812,0.11538780,-0.09931342,1.04614791,-0.94561125,0.04458542,-0.03723393,0.34464154,-0.36589246,0.96406153,-0.98635967,0.55793340,-0.34260937,0.00000000,-0.00000000
0.64532266,2.03909478,-1.93788428,0.00697491,-0.03087968,0.11760237,-0.10120845,1.06528727,-0.95811877,0.04494304,-0.03748758,0.34890136,-0.36599584,0.96669677,-0.99042160,0.57371981,-0.35182634,0.00000000,-0.00000000
0.65132566,2.04985464,-1.95761252,0.00640383,-0.02923616,0.11974937,-0.10332443,1.08453221,-0.97092198,0.04521754,-0.03787492,0.35309769,-0.36707685,0.96843590,-0.99575259,0.58796367,-0.36264762,0.00000000,-0.00000000
0.65732866,2.05804828,-1.97948824,0.00592207,-0.02765761,0.12177065,-0.10563101,1.10338147,-0.98388055,0.04539826,-0.03837874,0.35710191,-0.36899945,0.96904568,-1.00209881,0.60035717,-0.37497864,0.00000000,-0.00000000
0.66333167,2.06315528,-2.00296537,0.00553241,-0.02613497,0.12360667,-0.10809406,1.12129403,-0.99688299,0.04547531,-0.03898103,0.36078455,-0.37162165,0.96829380,-1.00921095,0.61061559,-0.38870128,0.00000000,-0.00000000
0.66933467,2.06467643,-2.02750882,0.00523731,-0.02466057,0.12519866,-0.11067592,1.13770813,-1.00984593,0.04543995,-0.03966310,0.36402004,-0.37479789,0.96595802,-1.01684755,0.61848577,-0.40367330,0.00000000,-0.00000000
0.67533767,2.06215434,-2.05259787,0.00503898,-0.02322858,0.12649088,-0.11333560,1.15206198,-1.02271097,0.04528492,-0.04040585,0.36669129,-0.37838080,0.96183531,-1.02477661,0.62375394,-0.41972796,0.00000000,-0.00000000
0.68134067,2.05519314,-2.07772711,0.00493931,-0.02183530,0.12743274,-0.11602909,1.16381509,-1.03543947,0.04500472,-0.04118984,0.36869418,-0.38222262,0.95575037,-1.03277575,0.62625266,-0.43667405,0.00000000,-0.00000000
0.68734367,2.04347615,-2.10240556,0.00494005,-0.02047934,0.12798079,-0.11870963,1.17246929,-1.04800596,0.04459593,-0.04199550,0.36994130,-0.38617629,0.94756329,-1.04063122,0.62586649,-0.45429647,0.00000000,-0.00000000
0.69334667,2.02678055,-2.12615476,0.00504279,-0.01916166,0.12810032,-0.12132811,1.17758858,-1.06039059,0.04405740,-0.04280317,0.37036500,-0.39009649,0.93717560,-1.04813636,0.62253625,-0.47235769,0.00000000,-0.00000000
0.69934967,2.00498829,-2.14850694,0.00524911,-0.01788550,0.12776670,-0.12383363,1.17881671,-1.07257144,0.04339043,-0.04359332,0.36991944,-0.39384069,0.92453469,-1.05508976,0.61626166,-0.49060008,0.00000000,-0.00000000
0.70535268,1.97809273,-2.16900386,0.00556065,-0.01665629,0.12696614,-0.12617422,1.17589201,-1.08451722,0.04259878,-0.04434666,0.36858146,-0.39727054,0.90963615,-1.06129369,0.60710229,-0.50874929,0.00000000,-0.00000000
0.71135568,1.94620061,-2.18719732,0.00597925,-0.01548141,0.12569610,-0.12829775,1.16865865,-1.09618102,0.04168871,-0.04504439,0.36635040,-0.40025345,0.89252410,-1.06655327,0.59517680,-0.52651871,0.00000000,-0.00000000
0.71735868,1.90952953,-2.20265167,0.00650705,-0.01436994,0.12396511,-0.13015301,1.15707401,-1.10749563,0.04066881,-0.04566844,0.36324682,-0.40266469,0.87328950,-1.07067651,0.58066047,-0.54361488,0.00000000,-0.00000000
0.72336168,1.86840113,-2.21494864,0.00714660,-0.01333245,0.12179218,-0.13169099,1.14121189,-1.11837077,0.03954986,-0.04620178,0.35931019,-0.40438974,0.85206661,-1.07347549,0.56378114,-0.55974396,0.00000000,-0.00000000
0.72936468,1.82323041,-2.22369456,0.00790099,-0.01238069,0.11920581,-0.13286623,1.12126154,-1.12869247,0.03834450,-0.04662875,0.35459586,-0.40532711,0.82902780,-1.07476878,0.54481377,-0.57461869,0.00000000,-0.00000000
0.73536768,1.77451201,-2.22852960,0.00877396,-0.01152735,0.11624262,-0.13363831,1.09752261,-1.13832476,0.03706692,-0.04693543,0.34917141,-0.40539119,0.80437716,-1.07438490,0.52407377,-0.58796603,0.00000000,-0.00000000
0.74137069,1.72280419,-2.22913851,0.00976995,-0.01078589,0.11294574,-0.13397325,1.07039647,-1.14711340,0.03573252,-0.04711001,0.34311270,-0.40451520,0.77834319,-1.07216668,0.50190930,-0.59953479,0.00000000,-0.00000000
0.74737369,1.66871136,-2.22526227,0.01089421,-0.01017030,0.10936307,-0.13384487,1.04037413,-1.15489168,0.03435745,-0.04714317,0.33649989,-0.40265388,0.75117111,-1.06797626,0.47869291,-0.60910322,0.00000000,-0.00000000
0.75337669,1.61286633,-2.21670961,0.01215277,-0.00969498,0.10554544,-0.13323599,1.00802158,-1.16148773,0.03295822,-0.04702838,0.32941370,-0.39978576,0.72311512,-1.06170020,0.45481270,-0.61648597,0.00000000,-0.00000000
0.75937969,1.55591279,-2.20336754,0.01355248,-0.00937460,0.10154488,-0.13213929,0.97396311,-1.16673295,0.03155128,-0.04676219,0.32193208,-0.39591473,0.69443108,-1.05325448,0.43066327,-0.62154034,0.00000000,-0.00000000
0.76538269,1.49848926,-2.18521011,0.01510083,-0.00922400,0.09741296,-0.13055799,0.93886319,-1.17047108,0.03015269,-0.04634440,0.31412755,-0.39107078,0.66536995,-1.04258885,0.40663679,-0.62417127,0.00000000,-0.00000000
0.77138569,1.44121470,-2.16230436,0.01680589,-0.00925808,0.09319937,-0.12850594,0.90340781,-1.17256732,0.02877771,-0.04577817,0.30606538,-0.38530963,0.63617224,-1.02969010,0.38311430,-0.62433505,0.00000000,-0.00000000
0.77738869,1.38467670,-2.13481297,0.01867596,-0.00949171,0.08895081,-0.12600753,0.86828586,-1.17291688,0.02744057,-0.04506999,0.29780254,-0.37871139,0.60706378,-1.01458418,0.36045757,-0.62204136,0.00000000,-0.00000000
0.78339170,1.32942226,-2.10299318,0.02071933,-0.00993957,0.08471010,-0.12309694,0.83417107,-1.17145251,0.02615418,-0.04422953,0.28938761,-0.37137789,0.57825279,-0.99733667,0.33900166,-0.61735366,0.00000000,-0.00000000
0.78939470,1.27595147,-2.06719162,0.02294378,-0.01061594,0.08051575,-0.11981719,0.80170528,-1.16815054,0.02493002,-0.04326939,0.28086149,-0.36342911,0.54992848,-0.97805167,0.31904824,-0.61038783,0.00000000,-0.00000000
0.79539770,1.22471398,-2.02783528,0.02535605,-0.01153454,0.07640168,-0.11621866,0.77148328,-1.16303491,0.02377800,-0.04220472,0.27225880,-0.35499857,0.52226089,-0.95686913,0.30085999,-0.60130903,0.00000000,-0.00000000
0.80140070,1.17610810,-1.98541892,0.02796129,-0.01270813,0.07239741,-0.11235737,0.74403977,-1.15617905,0.02270637,-0.04105276,0.26360993,-0.34622803,0.49540207,-0.93396058,0.28465592,-0.59032702,0.00000000,-0.00000000
0.80740370,1.13048223,-1.94048935,0.03076234,-0.01414818,0.06852839,-0.10829309,0.71983859,-1.14770535,0.02172180,-0.03983229,0.25494338,-0.33726169,0.46948827,-0.90952369,0.27060792,-0.57768991,0.00000000,-0.00000000
0.81340670,1.08813823,-1.89362750,0.03375906,-0.01586437,0.06481660,-0.10408721,0.69926450,-1.13778217,0.02082937,-0.03856301,0.24628840,-0.32824027,0.44464302,-0.88377580,0.25883843,-0.56367679,0.00000000,-0.00000000
0.81940970,1.04933636,-1.84542904,0.03694762,-0.01786409,0.06128128,-0.09980069,0.68261761,-1.12661850,0.02003268,-0.03726489,0.23767748,-0.31929529,0.42098071,-0.85694692,0.24941923,-0.54858926,0.00000000,-0.00000000
0.82541271,1.01430127,-1.79648455,0.04031979,-0.02015177,0.05793976,-0.09549205,0.67011053,-1.11445639,0.01933396,-0.03595759,0.22914880,-0.31054370,0.39861056,-0.82927246,0.24237154,-0.53274234,0.00000000,-0.00000000
0.83141571,0.98322868,-1.74736031,0.04386244,-0.02272829,0.05480831,-0.09121557,0.66186814,-1.10156158,0.01873423,-0.03465977,0.22074819,-0.30208349,0.37764063,-0.80098616,0.23766727,-0.51645495,0.00000000,-0.00000000
0.83741871,0.95629241,-1.69858051,0.04755701,-0.02559029,0.05190299,-0.08701974,0.65793005,-1.08821264,0.01823345,-0.03338860,0.21253067,-0.29399021,0.35818157,-0.77231367,0.23523142,-0.50004043,0.00000000,-0.00000000
0.84342171,0.93365131,-1.65061193,0.05137927,-0.02872950,0.04924039,-0.08294607,0.65825551,-1.07468919,0.01783069,-0.03215922,0.20456136,-0.28631473,0.34035010,-0.74346693,0.23494569,-0.48379723,0.00000000,-0.00000000
0.84942471,0.91545598,-1.60385158,0.05529930,-0.03213216,0.04683827,-0.07902829,0.66273062,-1.06125972,0.01752434,-0.03098440,0.19691582,-0.27908246,0.32427178,-0.71463977,0.23665313,-0.46800023,0.00000000,-0.00000000
0.85542771,0.90185483,-1.55861812,0.05928160,-0.03577848,0.04471607,-0.07529194,0.67117763,-1.04816971,0.01731223,-0.02987425,0.18967968,-0.27229384,0.31008316,-0.68600484,0.24016386,-0.45289299,0.00000000,-0.00000000
0.86143072,0.89299951,-1.51514719,0.06328564,-0.03964230,0.04289523,-0.07175443,0.68336597,-1.03563058,0.01719189,-0.02883605,0.18294768,-0.26592622,0.29793301,-0.65771194,0.24526173,-0.43868110,0.00000000,-0.00000000
0.86743372,0.88904935,-1.47359097,0.06726660,-0.04369083,0.04139929,-0.06842546,0.69902466,-1.02381018,0.01716066,-0.02787425,0.17682221,-0.25993700,0.28798269,-0.62988791,0.25171168,-0.42552690,0.00000000,-0.00000000
0.87343672,0.89017464,-1.43402180,0.07117634,-0.04788467,0.04025390,-0.06530779,0.71785556,-1.01282526,0.01721588,-0.02699049,0.17141126,-0.25426779,0.28040549,-0.60263785,0.25926783,-0.41354590,0.00000000,-0.00000000
0.87943972,0.89655870,-1.39643975,0.07496476,-0.05217810,0.03948650,-0.06239837,0.73954716,-1.00273659,0.01735507,-0.02618387,0.16682607,-0.24884934,0.27538503,-0.57604754,0.26768190,-0.40280473,0.00000000,-0.00000000
0.88544272,0.90839829,-1.36078368,0.07858123,-0.05651952,0.03912599,-0.05968958,0.76378802,-0.99354689,0.01757603,-0.02545119,0.16317847,-0.24360704,0.27311261,-0.55018706,0.27671186,-0.39332111,0.00000000,-0.00000000
0.89144572,0.92590242,-1.32694524,0.08197622,-0.06085231,0.03920203,-0.05717079,0.79027955,-0.98520200,0.01787695,-0.02478734,0.16057804,-0.23846661,0.27378359,-0.52511510,0.28613046,-0.38506549,0.00000000,-0.00000000
0.89744872,0.94928905,-1.29478513,0.08510304,-0.06511583,0.03974435,-0.05482982,0.81874724,-0.97759525,0.01825655,-0.02418575,0.15912918,-0.23335975,0.27759274,-0.50088388,0.29573332,-0.37796459,0.00000000,-0.00000000
0.90345173,0.97877982,-1.26415103,0.08791953,-0.06924680,0.04078187,-0.05265451,0.84894997,-0.97057499,0.01871405,-0.02363886,0.15892816,-0.22822934,0.28472880,-0.47754432,0.30534635,-0.37190654,0.00000000,-0.00000000
0.90945473,1.01459236,-1.23489611,0.09038967,-0.07318083,0.04234162,-0.05063413,0.88068663,-0.96395504,0.01924924,-0.02313865,0.16006036,-0.22303414,0.29536808,-0.45515120,0.31483215,-0.36674761,0.00000000,-0.00000000
0.91545773,1.05693042,-1.20689763,0.09248503,-0.07685413,0.04444774,-0.04876075,0.91379979,-0.95752757,0.01986244,-0.02267712,0.16259754,-0.21775257,0.30966749,-0.43376800,0.32409507,-0.36232012,0.00000000,-0.00000000
0.92146073,1.10597176,-1.18007456,0.09418599,-0.08020539,0.04712025,-0.04703026,0.94817597,-0.95107791,0.02055438,-0.02224681,0.16659550,-0.21238548,0.32775696,-0.41347129,0.33308469,-0.35844139,0.00000000,-0.00000000
0.92746373,1.16185402,-1.15440356,0.09548260,-0.08317764,0.05037396,-0.04544329,0.98374247,-0.94440049,0.02132609,-0.02184125,0.17209199,-0.20695790,0.34973153,-0.39435430,0.34179758,-0.35492328,0.00000000,-0.00000000
