energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-1.62381191,2.16043069,0.00237949,0.07369686,0.22650973,0.99462863,1.25837051,0.56181986,0.02351041,0.21409859
-1.61780890,2.06585575,0.00237766,0.06983719,0.21490106,0.95288818,1.20514032,0.53746589,0.02221886,0.20435497
-1.61180590,1.96953140,0.00239039,0.06595535,0.20316574,0.91129001,1.14752739,0.51236455,0.02091181,0.19471650
-1.60580290,1.87312955,0.00241920,0.06211511,0.19148776,0.87073571,1.08639427,0.48682789,0.01960982,0.18538460
-1.59979990,1.77827614,0.00246529,0.05837703,0.18004624,0.83208188,1.02263918,0.46117235,0.01833262,0.17654385
-1.59379690,1.68650635,0.00252940,0.05479680,0.16901058,0.79611570,0.95717089,0.43571050,0.01709857,0.16835703
-1.58779390,1.59922408,0.00261188,0.05142380,0.15853599,0.76353349,0.89088445,0.41074306,0.01592426,0.16096099
-1.58179090,1.51766698,0.00271256,0.04829990,0.14875966,0.73492277,0.82463887,0.38655135,0.01482406,0.15446340
-1.57578789,1.44287860,0.00283079,0.04545858,0.13979765,0.71074886,0.75923736,0.36339075,0.01380991,0.14894062
-1.56978489,1.37568828,0.00296540,0.04292427,0.13174261,0.69134608,0.69541089,0.34148514,0.01289105,0.14443666
-1.56378189,1.31669959,0.00311474,0.04071212,0.12466240,0.67691407,0.63380534,0.32102276,0.01207398,0.14096322
-1.55777889,1.26628717,0.00327671,0.03882802,0.11859956,0.66751903,0.57497264,0.30215341,0.01136242,0.13850077
-1.55177589,1.22460194,0.00344877,0.03726892,0.11357164,0.66309986,0.51936567,0.28498714,0.01075742,0.13700070
-1.54577289,1.19158397,0.00362804,0.03602343,0.10957235,0.66347860,0.46733692,0.26959431,0.01025750,0.13638828
-1.53976988,1.16698214,0.00381138,0.03507271,0.10657328,0.66837477,0.41914053,0.25600708,0.00985889,0.13656641
-1.53376688,1.15037940,0.00399545,0.03439141,0.10452635,0.67742274,0.37493724,0.24422196,0.00955581,0.13741994
-1.52776388,1.14122227,0.00417686,0.03394895,0.10336656,0.69019139,0.33480170,0.23420339,0.00934078,0.13882046
-1.52176088,1.13885313,0.00435222,0.03371071,0.10301507,0.70620517,0.29873164,0.22588804,0.00920500,0.14063127
-1.51575788,1.14254362,0.00451833,0.03363942,0.10338248,0.72496542,0.26665822,0.21918958,0.00913862,0.14271238
-1.50975488,1.15152783,0.00467220,0.03369643,0.10437207,0.74597128,0.23845706,0.21400367,0.00913121,0.14492542
-1.50375188,1.16503360,0.00481123,0.03384303,0.10588298,0.76873899,0.21395934,0.21021291,0.00917197,0.14713818
-1.49774887,1.18231080,0.00493325,0.03404163,0.10781317,0.79281903,0.19296256,0.20769156,0.00925014,0.14922871
-1.49174587,1.20265537,0.00503661,0.03425682,0.11006209,0.81781017,0.17524063,0.20630974,0.00935521,0.15108872
-1.48574287,1.22542835,0.00512022,0.03445628,0.11253296,0.84336999,0.16055286,0.20593711,0.00947720,0.15262639
-1.47973987,1.25006929,0.00518357,0.03461158,0.11513470,0.86922156,0.14865187,0.20644578,0.00960683,0.15376827
-1.47373687,1.27610377,0.00522675,0.03469869,0.11778335,0.89515591,0.13929007,0.20771248,0.00973568,0.15446039
-1.46773387,1.30314513,0.00525041,0.03469838,0.12040310,0.92103050,0.13222490,0.20962000,0.00985630,0.15466854
-1.46173087,1.33089080,0.00525570,0.03459640,0.12292692,0.94676392,0.12722277,0.21205788,0.00996228,0.15437780
-1.45572786,1.35911375,0.00524423,0.03438344,0.12529674,0.97232713,0.12406191,0.21492259,0.01004824,0.15359129
-1.44972486,1.38765011,0.00521793,0.03405500,0.12746333,0.99773204,0.12253408,0.21811709,0.01010988,0.15232833
-1.44372186,1.41638392,0.00517900,0.03361103,0.12938590,1.02301810,0.12244563,0.22155025,0.01014386,0.15062216
-1.43771886,1.44523035,0.00512974,0.03305549,0.13103150,1.04823773,0.12361781,0.22513589,0.01014784,0.14851724
-1.43171586,1.47411838,0.00507249,0.03239578,0.13237425,1.07344168,0.12588669,0.22879203,0.01012028,0.14606645
-1.42571286,1.50297453,0.00500949,0.03164215,0.13339449,1.09866506,0.12910285,0.23244013,0.01006046,0.14332816
-1.41970985,1.53170844,0.00494279,0.03080701,0.13407802,1.12391503,0.13313084,0.23600466,0.00996830,0.14036346
-1.41370685,1.56020141,0.00487416,0.02990428,0.13441526,1.14916087,0.13784877,0.23941297,0.00984430,0.13723361
-1.40770385,1.58829864,0.00480503,0.02894874,0.13440057,1.17432706,0.14314784,0.24259564,0.00968946,0.13399780
-1.40170085,1.61580544,0.00473643,0.02795544,0.13403175,1.19928976,0.14893199,0.24548715,0.00950514,0.13071133
-1.39569785,1.64248785,0.00466900,0.02693913,0.13330959,1.22387683,0.15511764,0.24802692,0.00929304,0.12742423
-1.38969485,1.66807716,0.00460297,0.02591387,0.13223761,1.24787142,0.16163341,0.25016068,0.00905512,0.12418031
-1.38369185,1.69227819,0.00453818,0.02489261,0.13082200,1.27101881,0.16841986,0.25184196,0.00879353,0.12101674
-1.37768884,1.71478036,0.00447416,0.02388697,0.12907157,1.29303599,0.17542907,0.25303367,0.00851062,0.11796394
-1.37168584,1.73527095,0.00441014,0.02290708,0.12699787,1.31362325,0.18262397,0.25370960,0.00820886,0.11504585
-1.36568284,1.75344914,0.00434518,0.02196147,0.12461531,1.33247713,0.18997742,0.25385564,0.00789085,0.11228051
-1.35967984,1.76904014,0.00427821,0.02105714,0.12194127,1.34930370,0.19747093,0.25347072,0.00755934,0.10968076
-1.35367684,1.78180812,0.00420813,0.02019962,0.11899625,1.36383131,0.20509296,0.25256725,0.00721716,0.10725511
-1.34767384,1.79156704,0.00413389,0.01939315,0.11580386,1.37582212,0.21283683,0.25117107,0.00686729,0.10500856
-1.34167084,1.79818876,0.00405456,0.01864082,0.11239071,1.38508149,0.22069833,0.24932090,0.00651284,0.10294347
-1.33566783,1.80160780,0.00396941,0.01794489,0.10878625,1.39146486,0.22867298,0.24706718,0.00615703,0.10106028
-1.32966483,1.80182258,0.00387797,0.01730696,0.10502242,1.39488174,0.23675327,0.24447054,0.00580323,0.09935815
-1.32366183,1.79889318,0.00378003,0.01672822,0.10113316,1.39529663,0.24492584,0.24159985,0.00545494,0.09783543
-1.31765883,1.79293605,0.00367570,0.01620976,0.09715389,1.39272719,0.25316895,0.23853002,0.00511579,0.09649007
-1.31165583,1.78411609,0.00356543,0.01575269,0.09312078,1.38723978,0.26145023,0.23533973,0.00478954,0.09531982
-1.30565283,1.77263714,0.00344997,0.01535843,0.08907013,1.37894310,0.26972522,0.23210922,0.00448008,0.09432247
-1.29964982,1.75873155,0.00333040,0.01502884,0.08503759,1.36798044,0.27793648,0.22891821,0.00419139,0.09349591
-1.29364682,1.74264994,0.00320808,0.01476632,0.08105752,1.35452148,0.28601376,0.22584422,0.00392756,0.09283834
-1.28764382,1.72465197,0.00308464,0.01457399,0.07716235,1.33875418,0.29387504,0.22296130,0.00369277,0.09234833
-1.28164082,1.70499905,0.00296197,0.01445568,0.07338211,1.32087761,0.30142869,0.22033925,0.00349124,0.09202511
-1.27563782,1.68394935,0.00284217,0.01441599,0.06974401,1.30109627,0.30857649,0.21804337,0.00332723,0.09186876
-1.26963482,1.66175573,0.00272754,0.01446023,0.06627227,1.27961631,0.31521760,0.21613471,0.00320500,0.09188057
-1.26363182,1.63866644,0.00262058,0.01459439,0.06298801,1.25664388,0.32125317,0.21467068,0.00312879,0.09206335
-1.25762881,1.61492851,0.00252399,0.01482503,0.05990941,1.23238565,0.32659134,0.21370614,0.00310275,0.09242189
-1.25162581,1.59079325,0.00244065,0.01515908,0.05705184,1.20705125,0.33115246,0.21329444,0.00313090,0.09296320
-1.24562281,1.56652323,0.00237365,0.01560366,0.05442832,1.18085720,0.33487410,0.21348872,0.00321706,0.09369684
-1.23961981,1.54239985,0.00232631,0.01616583,0.05204985,1.15403186,0.33771562,0.21434282,0.00336480,0.09463504
-1.23361681,1.51873039,0.00230220,0.01685228,0.04992598,1.12682070,0.33966185,0.21591212,0.00357732,0.09579266
-1.22761381,1.49585383,0.00230516,0.01766901,0.04806523,1.09949106,0.34072580,0.21825372,0.00385739,0.09718692
-1.22161081,1.47414431,0.00233935,0.01862094,0.04647564,1.07233588,0.34095004,0.22142619,0.00420723,0.09883695
-1.21560780,1.45401159,0.00240924,0.01971156,0.04516512,1.04567563,0.34040663,0.22548864,0.00462845,0.10076304
-1.20960480,1.43589799,0.00251962,0.02094253,0.04414184,1.01985802,0.33919562,0.23049919,0.00512189,0.10298568
-1.20360180,1.42027162,0.00267560,0.02231332,0.04341446,0.99525515,0.33744197,0.23651279,0.00568758,0.10552440
-1.19759880,1.40761584,0.00288257,0.02382092,0.04299229,0.97225791,0.33529127,0.24357855,0.00632462,0.10839651
-1.19159580,1.39841537,0.00314616,0.02545951,0.04288530,0.95126783,0.33290423,0.25173668,0.00703111,0.11161569
-1.18559280,1.39313969,0.00347214,0.02722034,0.04310408,0.93268659,0.33045030,0.26101526,0.00780415,0.11519067
-1.17958979,1.39222455,0.00386629,0.02909162,0.04365972,0.91690365,0.32810082,0.27142689,0.00863973,0.11912396
-1.17358679,1.39605255,0.00433430,0.03105859,0.04456352,0.90428273,0.32602197,0.28296562,0.00953283,0.12341083
-1.16758379,1.40493404,0.00488153,0.03310364,0.04582681,0.89514776,0.32436795,0.29560430,0.01047737,0.12803851
-1.16158079,1.41908937,0.00551285,0.03520663,0.04746064,0.88976909,0.32327470,0.30929237,0.01146633,0.13298574
-1.15557779,1.43863350,0.00623236,0.03734532,0.04947545,0.88835081,0.32285460,0.32395459,0.01249184,0.13822275
-1.14957479,1.46356408,0.00704316,0.03949592,0.05188083,0.89101987,0.32319222,0.33949047,0.01354529,0.14371160
-1.14357179,1.49375353,0.00794707,0.04163370,0.05468523,0.89781756,0.32434162,0.35577473,0.01461753,0.14940697
-1.13756878,1.52894578,0.00894437,0.04373373,0.05789567,0.90869391,0.32632494,0.37265871,0.01569897,0.15525730
-1.13156578,1.56875782,0.01003351,0.04577163,0.06151753,0.92350533,0.32913264,0.38997267,0.01677986,0.16120626
-1.12556278,1.61268603,0.01121094,0.04772430,0.06555425,0.94201562,0.33272508,0.40752896,0.01785040,0.16719447
-1.11955978,1.66011704,0.01247085,0.04957069,0.07000715,0.96390024,0.33703552,0.42512591,0.01890100,0.17316130
-1.11355678,1.71034255,0.01380508,0.05129236,0.07487509,0.98875383,0.34197402,0.44255236,0.01992240,0.17904679
-1.10755378,1.76257751,0.01520300,0.05287410,0.08015417,1.01610041,0.34743230,0.45959246,0.02090590,0.18479345
-1.10155078,1.81598071,0.01665158,0.05430428,0.08583741,1.04540593,0.35328902,0.47603078,0.02184347,0.19034786
-1.09554777,1.86967692,0.01813546,0.05557512,0.09191429,1.07609260,0.35941525,0.49165745,0.02272786,0.19566206
-1.08954477,1.92277973,0.01963712,0.05668275,0.09837038,1.10755435,0.36567982,0.50627305,0.02355273,0.20069455
-1.08354177,1.97441416,0.02113722,0.05762711,0.10518682,1.13917284,0.37195427,0.51969332,0.02431267,0.20541097
-1.07753877,2.02373818,0.02261495,0.05841172,0.11233993,1.17033343,0.37811718,0.53175332,0.02500328,0.20978435
-1.07153577,2.06996270,0.02404852,0.05904327,0.11980080,1.20044058,0.38405763,0.54231114,0.02562115,0.21379504
-1.06553277,2.11236929,0.02541571,0.05953112,0.12753499,1.22893221,0.38967779,0.55125092,0.02616385,0.21743026
-1.05952976,2.15032542,0.02669444,0.05988676,0.13550239,1.25529267,0.39489463,0.55848534,0.02662995,0.22068347
-1.05352676,2.18329711,0.02786346,0.06012318,0.14365733,1.27906407,0.39964060,0.56395735,0.02701893,0.22355353
-1.04752376,2.21085879,0.02890296,0.06025429,0.15194890,1.29985583,0.40386366,0.56764134,0.02733117,0.22604385
-1.04152076,2.23270069,0.02979521,0.06029437,0.16032161,1.31735232,0.40752655,0.56954374,0.02756793,0.22816155
-1.03551776,2.24863382,0.03052514,0.06025764,0.16871648,1.33131879,0.41060572,0.56970305,0.02773128,0.22991683
-1.02951476,2.25859287,0.03108089,0.06015790,0.17707232,1.34160549,0.41308992,0.56818936,0.02782409,0.23132248
-1.02351176,2.26263734,0.03145418,0.06000832,0.18532758,1.34815022,0.41497885,0.56510353,0.02785002,0.23239381
-1.01750875,2.26095108,0.03164066,0.05982141,0.19342236,1.35097946,0.41628184,0.56057591,0.02781347,0.23314877
-1.01150575,2.25384047,0.03164008,0.05960904,0.20130075,1.35020816,0.41701692,0.55476478,0.02771961,0.23360855
-1.00550275,2.24173141,0.03145635,0.05938266,0.20891328,1.34603834,0.41721017,0.54785437,0.02757433,0.23379828
-0.99949975,2.22516503,0.03109740,0.05915356,0.21621951,1.33875652,0.41689558,0.54005260,0.02738423,0.23374817
-0.99349675,2.20479204,0.03057499,0.05893325,0.22319037,1.32873002,0.41611517,0.53158853,0.02715660,0.23349452
-0.98749375,2.18136551,0.02990434,0.05873376,0.22981032,1.31640209,0.41491947,0.52270928,0.02689934,0.23308095
-0.98149075,2.15573185,0.02910362,0.05856803,0.23607913,1.30228564,0.41336813,0.51367662,0.02662091,0.23255928
-0.97548774,2.12881947,0.02819343,0.05845011,0.24201294,1.28695554,0.41153050,0.50476310,0.02633019,0.23199026
-0.96948474,2.10162494,0.02719611,0.05839537,0.24764478,1.27103938,0.40948595,0.49624756,0.02603639,0.23144373
-0.96348174,2.07519627,0.02613509,0.05842044,0.25302409,1.25520629,0.40732383,0.48841021,0.02574883,0.23099831
-0.95747874,2.05061306,0.02503416,0.05854313,0.25821551,1.24015404,0.40514275,0.48152706,0.02547676,0.23074037
-0.95147574,2.02896356,0.02391680,0.05878197,0.26329663,1.22659416,0.40304916,0.47586390,0.02522912,0.23076227
-0.94547274,2.01131870,0.02280549,0.05915580,0.26835497,1.21523527,0.40115508,0.47166981,0.02501428,0.23115990
-0.93946973,1.99870348,0.02172111,0.05968300,0.27348406,1.20676480,0.39957502,0.46917035,0.02483973,0.23202951
-0.93346673,1.99206645,0.02068241,0.06038068,0.27877898,1.20182945,0.39842210,0.46856054,0.02471188,0.23346394
-0.92746373,1.99224804,0.01970557,0.06126374,0.28433142,1.20101499,0.39780350,0.46999803,0.02463569,0.23554836
-0.92146073,1.99994895,0.01880385,0.06234393,0.29022449,1.20482590,0.39781555,0.47359651,0.02461449,0.23835578
-0.91545773,2.01569995,0.01798735,0.06362883,0.29652765,1.21366582,0.39853856,0.47941977,0.02464972,0.24194255
-0.90945473,2.03983451,0.01726291,0.06512095,0.30329196,1.22781952,0.40003189,0.48747679,0.02474080,0.24634395
-0.90345173,2.07246587,0.01663409,0.06681698,0.31054590,1.24743743,0.40232942,0.49771808,0.02488496,0.25157040
-0.89744872,2.11346992,0.01610124,0.06870722,0.31829214,1.27252366,0.40543587,0.51003362,0.02507730,0.25760429
-0.89144572,2.16247544,0.01566175,0.07077514,0.32650534,1.30292821,0.40932425,0.52425279,0.02531073,0.26439784
-0.88544272,2.21886263,0.01531028,0.07299742,0.33513126,1.33834431,0.41393459,0.54014623,0.02557619,0.27187212
-0.87943972,2.28177096,0.01503911,0.07534407,0.34408720,1.37831128,0.41917435,0.55743011,0.02586282,0.27991736
-0.87343672,2.35011648,0.01483861,0.07777904,0.35326390,1.42222329,0.42492034,0.57577252,0.02615824,0.28839469
-0.86743372,2.42261879,0.01469762,0.08026098,0.36252878,1.46934402,0.43102240,0.59480210,0.02644894,0.29713929
-0.86143072,2.49783682,0.01460397,0.08274443,0.37173040,1.51882699,0.43730851,0.61411858,0.02672071,0.30596487
-0.85542771,2.57421262,0.01454495,0.08518110,0.38070403,1.56974092,0.44359133,0.63330500,0.02695905,0.31466936
-0.84942471,2.65012135,0.01450777,0.08752145,0.38927800,1.62109926,0.44967575,0.65194112,0.02714972,0.32304164
-0.84342171,2.72392562,0.01448006,0.08971629,0.39728057,1.67189281,0.45536712,0.66961742,0.02727919,0.33086892
-0.83741871,2.79403194,0.01445021,0.09171854,0.40454697,1.72112396,0.46047973,0.68594933,0.02733511,0.33794454
-0.83141571,2.85894665,0.01440776,0.09348484,0.41092622,1.76784115,0.46484524,0.70059077,0.02730677,0.34407588
-0.82541271,2.91732885,0.01434366,0.09497709,0.41628760,1.81117186,0.46832037,0.71324656,0.02718542,0.34909183
-0.81940970,2.96803781,0.01425055,0.09616388,0.42052606,1.85035276,0.47079368,0.72368311,0.02696461,0.35284965
-0.81340670,3.01017260,0.01412280,0.09702152,0.42356680,1.88475531,0.47219100,0.73173675,0.02664040,0.35524081
-0.80740370,3.04310202,0.01395667,0.09753491,0.42536831,1.91390586,0.47247916,0.73731943,0.02621145,0.35619552
-0.80140070,3.06648340,0.01375021,0.09769799,0.42592415,1.93749897,0.47166797,0.74042139,0.02567904,0.35568575
-0.79539770,3.08026933,0.01350323,0.09751387,0.42526306,1.95540358,0.46981032,0.74111074,0.02504701,0.35372658
-0.78939470,3.08470216,0.01321710,0.09699451,0.42344774,1.96766150,0.46700035,0.73953000,0.02432156,0.35037581
-0.78339170,3.08029653,0.01289460,0.09616022,0.42057204,1.97447856,0.46336994,0.73588973,0.02351101,0.34573190
-0.77738869,3.06781097,0.01253960,0.09503867,0.41675705,1.97620875,0.45908365,0.73045956,0.02262546,0.33993028
-0.77138569,3.04821008,0.01215684,0.09366370,0.41214610,1.97333227,0.45433240,0.72355723,0.02167645,0.33313824
-0.76538269,3.02261924,0.01175162,0.09207401,0.40689899,1.96642872,0.44932636,0.71553601,0.02067651,0.32554866
-0.75937969,2.99227423,0.01132952,0.09031154,0.40118586,1.95614668,0.44428725,0.70677122,0.01963878,0.31737283
-0.75337669,2.95846817,0.01089611,0.08841996,0.39518076,1.94317141,0.43944054,0.69764648,0.01857657,0.30883268
-0.74737369,2.92249844,0.01045674,0.08644304,0.38905553,1.92819213,0.43500790,0.68854032,0.01750295,0.30015285
-0.74137069,2.88561598,0.01001630,0.08442324,0.38297403,1.91187062,0.43120021,0.67981365,0.01643046,0.29155284
-0.73536768,2.84897921,0.00957905,0.08240033,0.37708706,1.89481248,0.42821136,0.67179868,0.01537075,0.28323953
-0.72936468,2.81361445,0.00914857,0.08041028,0.37152818,1.87754245,0.42621312,0.66478962,0.01433436,0.27540046
-0.72336168,2.78038432,0.00872761,0.07848444,0.36641053,1.86048472,0.42535107,0.65903539,0.01333057,0.26819807
-0.71735868,2.74996506,0.00831816,0.07664892,0.36182465,1.84394901,0.42574171,0.65473464,0.01236725,0.26176498
-0.71135568,2.72283324,0.00792142,0.07492432,0.35783750,1.82812284,0.42747072,0.65203281,0.01145088,0.25620056
-0.70535268,2.69926189,0.00753791,0.07332574,0.35449242,1.81306995,0.43059224,0.65102146,0.01058655,0.25156888
-0.69934967,2.67932541,0.00716759,0.07186302,0.35181002,1.79873476,0.43512900,0.65173949,0.00977803,0.24789786
-0.69334667,2.66291267,0.00680994,0.07054130,0.34978984,1.78495233,0.44107324,0.65417598,0.00902796,0.24517985
-0.68734367,2.64974680,0.00646414,0.06936168,0.34841267,1.77146296,0.44838818,0.65827453,0.00833800,0.24337331
-0.68134067,2.63941057,0.00612921,0.06832208,0.34764320,1.75793060,0.45700980,0.66393857,0.00770900,0.24240569
-0.67533767,2.63137572,0.00580418,0.06741820,0.34743293,1.74396409,0.46684901,0.67103750,0.00714128,0.24217715
-0.66933467,2.62503470,0.00548817,0.06664447,0.34772311,1.72913999,0.47779389,0.67941327,0.00663478,0.24256512
-0.66333167,2.61973341,0.00518055,0.06599502,0.34844755,1.71302599,0.48971201,0.68888715,0.00618934,0.24342948
-0.65732866,2.61480359,0.00488104,0.06546454,0.34953523,1.69520388,0.50245293,0.69926658,0.00580482,0.24461804
-0.65132566,2.60959353,0.00458975,0.06504908,0.35091248,1.67529119,0.51585070,0.71035173,0.00548136,0.24597232
-0.64532266,2.60349628,0.00430724,0.06474660,0.35250483,1.65296049,0.52972653,0.72194186,0.00521942,0.24733328
-0.63931966,2.59597444,0.00403459,0.06455748,0.35423847,1.62795598,0.54389178,0.73384124,0.00501997,0.24854694
-0.63331666,2.58658091,0.00377333,0.06448471,0.35604125,1.60010665,0.55815111,0.74586463,0.00488452,0.24946956
-0.62731366,2.57497535,0.00352548,0.06453397,0.35784336,1.56933575,0.57230606,0.75784224,0.00481515,0.24997243
-0.62131066,2.56093598,0.00329354,0.06471349,0.35957777,1.53566638,0.58615904,0.76962415,0.00481449,0.24994592
-0.61530765,2.54436672,0.00308037,0.06503372,0.36118039,1.49922324,0.59951764,0.78108409,0.00488573,0.24930282
-0.60930465,2.52529974,0.00288926,0.06550687,0.36259019,1.46023046,0.61219939,0.79212263,0.00503251,0.24798085
-0.60330165,2.50389360,0.00272377,0.06614633,0.36374927,1.41900595,0.62403667,0.80266966,0.00525880,0.24594417
-0.59729865,2.48042726,0.00258777,0.06696594,0.36460294,1.37595247,0.63488174,0.81268606,0.00556882,0.24318407
-0.59129565,2.45529031,0.00248533,0.06797929,0.36509997,1.33154578,0.64461179,0.82216465,0.00596687,0.23971857
-0.58529265,2.42896989,0.00242067,0.06919893,0.36519294,1.28632055,0.65313354,0.83113025,0.00645717,0.23559126
-0.57928964,2.40203476,0.00239814,0.07063559,0.36483873,1.24085436,0.66038738,0.83963884,0.00704371,0.23086915
-0.57328664,2.37511707,0.00242210,0.07229750,0.36399931,1.19575051,0.66635075,0.84777584,0.00773004,0.22563988
-0.56728364,2.34889251,0.00249688,0.07418975,0.36264247,1.15162013,0.67104042,0.85565353,0.00851910,0.22000825
-0.56128064,2.32405928,0.00262668,0.07631371,0.36074289,1.10906435,0.67451360,0.86340760,0.00941303,0.21409223
