energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-1.65382691,3.02961211,0.72235524,0.12614216,0.05040877,0.47432251,0.05443982,0.32669411,1.12145011,1.93289609
-1.64782391,2.97173494,0.70189696,0.12071000,0.04939214,0.45551193,0.05169513,0.31451551,1.10145875,1.92673864
-1.64182091,2.91144079,0.68178775,0.11534938,0.04815720,0.43734826,0.04895058,0.30182837,1.07970439,1.91781960
-1.63581791,2.84954088,0.66219815,0.11011704,0.04671989,0.41999253,0.04624408,0.28879495,1.05654162,1.90636892
-1.62981491,2.78678485,0.64325741,0.10506014,0.04509967,0.40356473,0.04360958,0.27556802,1.03232032,1.89263425
-1.62381191,2.72384810,0.62505312,0.10021564,0.04331901,0.38814288,0.04107660,0.26228807,1.00737834,1.87687583
-1.61780890,2.66132216,0.60763242,0.09561019,0.04140281,0.37376377,0.03866994,0.24908128,0.98203491,1.85936071
-1.61180590,2.59970805,0.59100459,0.09126037,0.03937772,0.36042512,0.03640960,0.23605815,0.95658488,1.84035664
-1.60580290,2.53941255,0.57514486,0.08717332,0.03727146,0.34808914,0.03431074,0.22331292,0.93129393,1.82012542
-1.59979990,2.48074696,0.55999919,0.08334758,0.03511210,0.33668714,0.03238388,0.21092344,0.90639473,1.79891610
-1.59379690,2.42392840,0.54548968,0.07977431,0.03292736,0.32612511,0.03063509,0.19895173,0.88208411,1.77695822
-1.58779390,2.36908328,0.53152043,0.07643854,0.03074391,0.31628978,0.02906635,0.18744487,0.85852132,1.75445542
-1.58179090,2.31625273,0.51798353,0.07332057,0.02858677,0.30705511,0.02767585,0.17643631,0.83582732,1.73157981
-1.57578789,2.26540007,0.50476491,0.07039743,0.02647875,0.29828876,0.02645846,0.16594733,0.81408516,1.70846756
-1.56978489,2.21641991,0.49174987,0.06764429,0.02444002,0.28985837,0.02540613,0.15598872,0.79334155,1.68521610
-1.56378189,2.16914904,0.47882815,0.06503571,0.02248773,0.28163730,0.02450834,0.14656250,0.77360941,1.66188331
-1.55777889,2.12337888,0.46589829,0.06254691,0.02063583,0.27350980,0.02375259,0.13766366,0.75487160,1.63848902
-1.55177589,2.07886933,0.45287139,0.06015476,0.01889493,0.26537529,0.02312483,0.12928179,0.73708561,1.61501908
-1.54577289,2.03536396,0.43967400,0.05783860,0.01727233,0.25715177,0.02260997,0.12140267,0.72018924,1.59143192
-1.53976988,1.99260626,0.42625034,0.05558098,0.01577213,0.24877819,0.02219236,0.11400970,0.70410709,1.56766763
-1.53376688,1.95035645,0.41256378,0.05336806,0.01439545,0.24021594,0.02185625,0.10708519,0.68875764,1.54365929
-1.52776388,1.90840864,0.39859763,0.05118994,0.01314074,0.23144931,0.02158631,0.10061149,0.67406077,1.51934589
-1.52176088,1.86660760,0.38435535,0.04904073,0.01200412,0.22248510,0.02136805,0.09457199,0.65994541,1.49468642
-1.51575788,1.82486447,0.36986027,0.04691856,0.01097983,0.21335149,0.02118831,0.08895192,0.64635694,1.46967433
-1.50975488,1.78317083,0.35515479,0.04482542,0.01006062,0.20409630,0.02103561,0.08373899,0.63326410,1.44435129
-1.50375188,1.74161023,0.34029929,0.04276683,0.00923821,0.19478461,0.02090058,0.07892393,0.62066492,1.41881956
-1.49774887,1.70036645,0.32537069,0.04075155,0.00850374,0.18549621,0.02077616,0.07450078,0.60859146,1.39325188
-1.49174587,1.65972782,0.31046076,0.03879111,0.00784812,0.17632263,0.02065789,0.07046712,0.59711282,1.36789809
-1.48574287,1.62008704,0.29567423,0.03689936,0.00726242,0.16736420,0.02054397,0.06682406,0.58633640,1.34308769
-1.47973987,1.58193604,0.28112673,0.03509197,0.00673816,0.15872703,0.02043527,0.06357611,0.57640700,1.31922786
-1.47373687,1.54585569,0.26694256,0.03338590,0.00626757,0.15052011,0.02033521,0.06073089,0.56750372,1.29679650
-1.46773387,1.51250054,0.25325242,0.03179889,0.00584377,0.14285267,0.02024957,0.05829872,0.55983473,1.27633042
-1.46173087,1.48257875,0.24019095,0.03034898,0.00546088,0.13583160,0.02018611,0.05629200,0.55362996,1.25840878
-1.45572786,1.45682802,0.22789433,0.02905401,0.00511412,0.12955935,0.02015413,0.05472456,0.54913193,1.24363242
-1.44972486,1.43598828,0.21649786,0.02793113,0.00479983,0.12413204,0.02016398,0.05361083,0.54658522,1.23259983
-1.44372186,1.42077229,0.20613348,0.02699644,0.00451541,0.11963791,0.02022642,0.05296505,0.54622493,1.22588093
-1.43771886,1.41183557,0.19692756,0.02626458,0.00425933,0.11615617,0.02035204,0.05280032,0.54826466,1.22398983
-1.43171586,1.40974690,0.18899865,0.02574845,0.00403097,0.11375611,0.02055062,0.05312780,0.55288474,1.22735802
-1.42571286,1.41496100,0.18245561,0.02545890,0.00383057,0.11249662,0.02083049,0.05395582,0.56022125,1.23630941
-1.41970985,1.42779475,0.17739581,0.02540461,0.00365914,0.11242596,0.02119803,0.05528921,0.57035639,1.25103860
-1.41370685,1.44840829,0.17390374,0.02559188,0.00351831,0.11358180,0.02165716,0.05712869,0.58331087,1.27159373
-1.40770385,1.47679198,0.17204991,0.02602467,0.00341024,0.11599155,0.02220906,0.05947044,0.59903880,1.29786497
-1.40170085,1.51276015,0.17188999,0.02670453,0.00333753,0.11967280,0.02285189,0.06230584,0.61742530,1.32957937
-1.39569785,1.55595201,0.17346430,0.02763070,0.00330316,0.12463390,0.02358076,0.06562147,0.63828721,1.36630289
-1.38969485,1.60583989,0.17679764,0.02880026,0.00331037,0.13087459,0.02438781,0.06939928,0.66137700,1.40744933
-1.38369185,1.66174447,0.18189921,0.03020821,0.00336259,0.13838660,0.02526251,0.07361692,0.68638970,1.45229643
-1.37768884,1.72285643,0.18876280,0.03184771,0.00346343,0.14715413,0.02619195,0.07824836,0.71297261,1.50000812
-1.37168584,1.78826345,0.19736708,0.03371024,0.00361653,0.15715416,0.02716149,0.08326454,0.74073762,1.54966239
-1.36568284,1.85698135,0.20767589,0.03578578,0.00382557,0.16835649,0.02815525,0.08863421,0.76927538,1.60028336
-1.35967984,1.92798784,0.21963848,0.03806293,0.00409409,0.18072353,0.02915690,0.09432481,0.79817088,1.65087620
-1.35367684,2.00025741,0.23318977,0.04052905,0.00442549,0.19420972,0.03015035,0.10030336,0.82701974,1.70046335
-1.34767384,2.07279548,0.24825037,0.04317026,0.00482280,0.20876063,0.03112042,0.10653733,0.85544442,1.74812043
-1.34167084,2.14467046,0.26472656,0.04597150,0.00528863,0.22431180,0.03205359,0.11299543,0.88310976,1.79301013
-1.33566783,2.21504215,0.28251015,0.04891641,0.00582493,0.24078730,0.03293852,0.11964824,0.90973697,1.83441265
-1.32966483,2.28318528,0.30147820,0.05198726,0.00643287,0.25809822,0.03376659,0.12646879,0.93511569,1.87175136
-1.32366183,2.34850724,0.32149287,0.05516479,0.00711258,0.27614111,0.03453217,0.13343282,0.95911326,1.90461244
-1.31765883,2.41055944,0.34240122,0.05842809,0.00786302,0.29479657,0.03523283,0.14051902,0.98168100,1.93275788
-1.31165583,2.46904181,0.36403531,0.06175441,0.00868172,0.31392825,0.03586938,0.14770895,1.00285705,1.95613117
-1.30565283,2.52380076,0.38621252,0.06511909,0.00956464,0.33338218,0.03644562,0.15498685,1.02276556,1.97485554
-1.29964982,2.57482074,0.40873630,0.06849548,0.01050602,0.35298693,0.03696810,0.16233930,1.04161223,1.98922494
-1.29364682,2.62221010,0.43139744,0.07185501,0.01149827,0.37255442,0.03744562,0.16975467,1.05967625,1.99968821
-1.28764382,2.66618213,0.45397587,0.07516736,0.01253193,0.39188164,0.03788864,0.17722257,1.07729881,2.00682701
-1.28164082,2.70703232,0.47624301,0.07840066,0.01359566,0.41075337,0.03830864,0.18473306,1.09486856,2.01132872
-1.27563782,2.74511286,0.49796479,0.08152195,0.01467640,0.42894577,0.03871736,0.19227597,1.11280449,2.01395519
-1.26963482,2.78080574,0.51890511,0.08449767,0.01575949,0.44623077,0.03912609,0.19984003,1.13153668,2.01550873
-1.26363182,2.81449540,0.53882985,0.08729433,0.01682896,0.46238130,0.03954497,0.20741205,1.15148579,2.01679661
-1.25762881,2.84654223,0.55751110,0.08987916,0.01786784,0.47717691,0.03998234,0.21497611,1.17304172,2.01859549
-1.25162581,2.87725776,0.57473162,0.09222092,0.01885860,0.49040982,0.04044416,0.22251276,1.19654249,2.02161701
-1.24562281,2.90688261,0.59028930,0.09429072,0.01978359,0.50189091,0.04093362,0.22999819,1.22225398,2.02647589
-1.23961981,2.93556780,0.60400146,0.09606274,0.02062553,0.51145544,0.04145080,0.23740357,1.25035139,2.03366162
-1.23361681,2.96336016,0.61570867,0.09751496,0.02136809,0.51896836,0.04199254,0.24469440,1.28090328,2.04351483
-1.22761381,2.99019222,0.62527825,0.09862980,0.02199633,0.52432872,0.04255243,0.25183000,1.31385885,2.05620918
-1.22161081,3.01587706,0.63260697,0.09939459,0.02249723,0.52747315,0.04312096,0.25876312,1.34903914,2.07173936
-1.21560780,3.04010819,0.63762312,0.09980192,0.02286014,0.52837822,0.04368583,0.26543981,1.38613272,2.08991584
-1.20960480,3.06246455,0.64028774,0.09984984,0.02307713,0.52706156,0.04423233,0.27179948,1.42469632,2.11036640
-1.20360180,3.08242069,0.64059512,0.09954184,0.02314326,0.52358171,0.04474388,0.27777522,1.46416052,2.13254474
-1.19759880,3.09936172,0.63857259,0.09888673,0.02305677,0.51803687,0.04520257,0.28329449,1.50384061,2.15574557
-1.19159580,3.11260283,0.63427955,0.09789837,0.02281915,0.51056256,0.04558986,0.28828018,1.54295240,2.17912618
-1.18559280,3.12141283,0.62780607,0.09659528,0.02243507,0.50132833,0.04588719,0.29265196,1.58063269,2.20173335
-1.17958979,3.12504096,0.61927102,0.09500013,0.02191222,0.49053390,0.04607667,0.29632807,1.61596355,2.22253510
-1.17358679,3.12274626,0.60881983,0.09313926,0.02126104,0.47840481,0.04614171,0.29922746,1.64799992,2.24045584
-1.16758379,3.11382852,0.59662217,0.09104209,0.02049439,0.46518777,0.04606755,0.30127219,1.67579924,2.25441400
-1.16158079,3.09765959,0.58286951,0.08874061,0.01962710,0.45114609,0.04584186,0.30239009,1.69845218,2.26336041
-1.15557779,3.07371402,0.56777261,0.08626885,0.01867550,0.43655520,0.04545507,0.30251760,1.71511322,2.26631633
-1.14957479,3.04159768,0.55155907,0.08366244,0.01765690,0.42169839,0.04490079,0.30160250,1.72502982,2.26240946
-1.14357179,3.00107314,0.53447094,0.08095819,0.01658914,0.40686297,0.04417595,0.29960671,1.72756899,2.25090659
-1.13756878,2.95208061,0.51676228,0.07819373,0.01549002,0.39233666,0.04328099,0.29650868,1.72224014,2.23124170
-1.13156578,2.89475330,0.49869661,0.07540718,0.01437692,0.37840434,0.04221980,0.29230551,1.70871325,2.20303818
-1.12556278,2.82942635,0.48054434,0.07263688,0.01326636,0.36534498,0.04099971,0.28701450,1.68683162,2.16612456
-1.11955978,2.75663865,0.46257982,0.06992111,0.01217366,0.35342867,0.03963120,0.28067405,1.65661859,2.12054292
-1.11355678,2.67712709,0.44507819,0.06729772,0.01111270,0.34291356,0.03812769,0.27334394,1.61827808,2.06654977
-1.10755378,2.59181317,0.42831181,0.06480384,0.01009574,0.33404272,0.03650517,0.26510475,1.57218881,2.00460944
-1.10155078,2.50178237,0.41254620,0.06247546,0.00913328,0.32704064,0.03478175,0.25605660,1.51889275,1.93538018
-1.09554777,2.40825663,0.39803565,0.06034693,0.00823404,0.32210947,0.03297722,0.24631700,1.45907806,1.85969374
-1.08954477,2.31256115,0.38501839,0.05845044,0.00740499,0.31942483,0.03111257,0.23601817,1.39355759,1.77852932
-1.08354177,2.21608643,0.37371139,0.05681534,0.00665140,0.31913140,0.02920945,0.22530365,1.32324371,1.69298291
-1.07753877,2.12024726,0.36430510,0.05546751,0.00597698,0.32133821,0.02728966,0.21432453,1.24912069,1.60423346
-1.07153577,2.02644007,0.35695806,0.05442863,0.00538401,0.32611395,0.02537470,0.20323528,1.17221581,1.51350711
-1.06553277,1.93600043,0.35179175,0.05371542,0.00487348,0.33348246,0.02348528,0.19218956,1.09357030,1.42204116
-1.05952976,1.85016241,0.34888591,0.05333895,0.00444527,0.34341859,0.02164090,0.18133597,1.01421136,1.33104884
-1.05352676,1.77002132,0.34827445,0.05330404,0.00409831,0.35584485,0.01985951,0.17081408,0.93512621,1.24168649
-1.04752376,1.69650155,0.34994229,0.05360870,0.00383069,0.37062907,0.01815721,0.16075079,0.85723911,1.15502407
-1.04152076,1.63033041,0.35382341,0.05424375,0.00363980,0.38758327,0.01654804,0.15125723,0.78139203,1.07202002
-1.03551776,1.57201935,0.35980008,0.05519266,0.00352242,0.40646418,0.01504379,0.14242628,0.70832940,0.99350122
-1.02951476,1.52185291,0.36770376,0.05643154,0.00347478,0.42697539,0.01365394,0.13433077,0.63868740,0.92014838
-1.02351176,1.47988589,0.37731736,0.05792942,0.00349263,0.44877140,0.01238566,0.12702248,0.57298753,0.85248716
-1.01750875,1.44594873,0.38837930,0.05964872,0.00357127,0.47146352,0.01124383,0.12053189,0.51163465,0.79088497
-1.01150575,1.41966064,0.40058899,0.06154604,0.00370557,0.49462755,0.01023122,0.11486867,0.45491894,0.73555313
-1.00550275,1.40044992,0.41361387,0.06357306,0.00388997,0.51781318,0.00934860,0.11002290,0.40302140,0.68655397
-0.99949975,1.38758046,0.42709763,0.06567781,0.00411852,0.54055479,0.00859500,0.10596685,0.35602225,0.64381219
-0.99349675,1.38018328,0.44066955,0.06780596,0.00438492,0.56238323,0.00796794,0.10265736,0.31391171,0.60712986
-0.98749375,1.37729178,0.45395453,0.06990232,0.00468248,0.58283841,0.00746373,0.10003855,0.27660229,0.57620409
-0.98149075,1.37787918,0.46658352,0.07191239,0.00500430,0.60148198,0.00707771,0.09804488,0.24394206,0.55064655
-0.97548774,1.38089676,0.47820398,0.07378395,0.00534324,0.61790981,0.00680461,0.09660428,0.21572814,0.53000410
-0.96948474,1.38531136,0.48849003,0.07546856,0.00569209,0.63176361,0.00663878,0.09564138,0.19171998,0.51377953
-0.96348174,1.39014066,0.49715177,0.07692302,0.00604369,0.64274144,0.00657447,0.09508058,0.17165173,0.50145170
-0.95747874,1.39448518,0.50394366,0.07811057,0.00639108,0.65060636,0.00660606,0.09484889,0.15524352,0.49249448
-0.95147574,1.39755560,0.50867135,0.07900202,0.00672769,0.65519318,0.00672825,0.09487852,0.14221112,0.48639382
-0.94547274,1.39869480,0.51119696,0.07957647,0.00704750,0.65641272,0.00693622,0.09510898,0.13227407,0.48266248
-0.93946973,1.39739372,0.51144244,0.07982183,0.00734529,0.65425371,0.00722569,0.09548879,0.12516194,0.48085215
-0.93346673,1.39330092,0.50939095,0.07973503,0.00761680,0.64878193,0.00759300,0.09597665,0.12061884,0.48056271
-0.92746373,1.38622545,0.50508622,0.07932184,0.00785890,0.64013686,0.00803505,0.09654206,0.11840635,0.48144848
-0.92146073,1.37613347,0.49862991,0.07859643,0.00806984,0.62852591,0.00854926,0.09716551,0.11830488,0.48322163
-0.91545773,1.36313884,0.49017712,0.07758063,0.00824932,0.61421639,0.00913342,0.09783805,0.12011382,0.48565279
-0.90945473,1.34748841,0.47993018,0.07630290,0.00839861,0.59752576,0.00978551,0.09856047,0.12365058,0.48856914
-0.90345173,1.32954289,0.46813110,0.07479712,0.00852063,0.57881034,0.01050350,0.09934211,0.12874897,0.49185029
-0.89744872,1.30975429,0.45505286,0.07310113,0.00861996,0.55845316,0.01128512,0.10019929,0.13525699,0.49542248
-0.89144572,1.28864101,0.44099001,0.07125528,0.00870280,0.53685131,0.01212759,0.10115354,0.14303447,0.49925135
-0.88544272,1.26676189,0.42624890,0.06930086,0.00877687,0.51440333,0.01302739,0.10222968,0.15195062,0.50333395
-0.87943972,1.24469026,0.41113790,0.06727857,0.00885124,0.49149722,0.01398004,0.10345383,0.16188185,0.50769041
-0.87343672,1.22298919,0.39595808,0.06522712,0.00893616,0.46849933,0.01497990,0.10485151,0.17270985,0.51235569
-0.86743372,1.20218897,0.38099454,0.06318193,0.00904273,0.44574476,0.01602002,0.10644584,0.18432012,0.51737193
-0.86143072,1.18276768,0.36650880,0.06117406,0.00918268,0.42352939,0.01709211,0.10825594,0.19660094,0.52278170
-0.85542771,1.16513548,0.35273245,0.05922941,0.00936792,0.40210390,0.01818646,0.11029560,0.20944287,0.52862250
-0.84942471,1.14962312,0.33986216,0.05736811,0.00961021,0.38166979,0.01929211,0.11257225,0.22273862,0.53492264
-0.84342171,1.13647497,0.32805630,0.05560428,0.00992074,0.36237761,0.02039689,0.11508629,0.23638322,0.54169865
-0.83741871,1.12584635,0.31743298,0.05394603,0.01030969,0.34432710,0.02148778,0.11783070,0.25027450,0.54895425
-0.83141571,1.11780525,0.30806973,0.05239575,0.01078582,0.32756938,0.02255108,0.12079108,0.26431361,0.55668072
-0.82541271,1.11233775,0.30000443,0.05095060,0.01135607,0.31211063,0.02357288,0.12394590,0.27840557,0.56485862
-0.81940970,1.10935676,0.29323762,0.04960324,0.01202516,0.29791734,0.02453938,0.12726706,0.29245969,0.57346051
-0.81340670,1.10871332,0.28773576,0.04834274,0.01279526,0.28492244,0.02543738,0.13072071,0.30638985,0.58245456
-0.80740370,1.11020971,0.28343543,0.04715554,0.01366573,0.27303225,0.02625468,0.13426820,0.32011442,0.59180848
-0.80140070,1.11361366,0.28024801,0.04602646,0.01463292,0.26213371,0.02698048,0.13786719,0.33355608,0.60149385
-0.79539770,1.11867281,0.27806493,0.04493978,0.01569003,0.25210162,0.02760581,0.14147285,0.34664137,0.61149015
-0.78939470,1.12512888,0.27676287,0.04388018,0.01682713,0.24280556,0.02812384,0.14503909,0.35930004,0.62178850
-0.78339170,1.13273074,0.27620915,0.04283365,0.01803127,0.23411620,0.02853015,0.14851977,0.37146441,0.63239478
-0.77738869,1.14124610,0.27626676,0.04178819,0.01928664,0.22591088,0.02882290,0.15186999,0.38306884,0.64333190
-0.77138569,1.15047132,0.27679916,0.04073444,0.02057496,0.21807813,0.02900297,0.15504722,0.39404924,0.65464120
-0.76538269,1.16023909,0.27767458,0.03966608,0.02187585,0.21052123,0.02907394,0.15801246,0.40434307,0.66638276
-0.75937969,1.17042385,0.27876985,0.03858007,0.02316745,0.20316064,0.02904207,0.16073128,0.41388959,0.67863469
-0.75337669,1.18094498,0.27997363,0.03747665,0.02442701,0.19593539,0.02891608,0.16317486,0.42263070,0.69149129
-0.74737369,1.19176772,0.28118903,0.03635930,0.02563156,0.18880346,0.02870701,0.16532084,0.43051215,0.70506033
-0.74137069,1.20290191,0.28233564,0.03523448,0.02675871,0.18174135,0.02842786,0.16715416,0.43748533,0.71945920
-0.73536768,1.21439886,0.28335097,0.03411118,0.02778737,0.17474285,0.02809332,0.16866770,0.44350932,0.73481038
-0.72936468,1.22634648,0.28419117,0.03300056,0.02869849,0.16781722,0.02771938,0.16986291,0.44855332,0.75123616
-0.72336168,1.23886287,0.28483131,0.03191536,0.02947579,0.16098698,0.02732294,0.17075009,0.45259904,0.76885284
-0.71735868,1.25208878,0.28526502,0.03086936,0.03010631,0.15428540,0.02692141,0.17134868,0.45564317,0.78776458
-0.71135568,1.26617916,0.28550357,0.02987680,0.03058100,0.14775383,0.02653235,0.17168716,0.45769939,0.80805725
-0.70535268,1.28129413,0.28557451,0.02895185,0.03089503,0.14143906,0.02617305,0.17180282,0.45880003,0.82979236
-0.69934967,1.29758980,0.28551983,0.02810809,0.03104805,0.13539068,0.02586021,0.17174123,0.45899702,0.85300151
-0.69334667,1.31520917,0.28539369,0.02735809,0.03104426,0.12965873,0.02560960,0.17155540,0.45836206,0.87768152
-0.68734367,1.33427363,0.28525987,0.02671292,0.03089230,0.12429145,0.02543576,0.17130478,0.45698590,0.90379068
-0.68134067,1.35487532,0.28518889,0.02618196,0.03060496,0.11933341,0.02535176,0.17105383,0.45497673,0.93124626
-0.67533767,1.37707068,0.28525501,0.02577254,0.03019875,0.11482383,0.02536900,0.17087053,0.45245769,0.95992361
-0.66933467,1.40087566,0.28553309,0.02548983,0.02969339,0.11079532,0.02549702,0.17082453,0.44956350,0.98965703
-0.66333167,1.42626253,0.28609548,0.02533674,0.02911103,0.10727282,0.02574338,0.17098525,0.44643644,1.02024244
-0.65732866,1.45315874,0.28700899,0.02531386,0.02847555,0.10427292,0.02611361,0.17141986,0.44322188,1.05144190
-0.65132566,1.48144757,0.28833212,0.02541953,0.02781169,0.10180347,0.02661111,0.17219111,0.44006331,1.08298989
-0.64532266,1.51097080,0.29011243,0.02564989,0.02714418,0.09986342,0.02723721,0.17335538,0.43709746,1.11460101
-0.63931966,1.54153291,0.29238439,0.02599902,0.02649691,0.09844299,0.02799113,0.17496060,0.43444933,1.14597889
-0.63331666,1.57290668,0.29516759,0.02645914,0.02589209,0.09752406,0.02887014,0.17704447,0.43222772,1.17682565
-0.62731366,1.60483973,0.29846540,0.02702076,0.02534953,0.09708081,0.02986953,0.17963283,0.43052101,1.20685158
-0.62131066,1.63706150,0.30226406,0.02767295,0.02488598,0.09708056,0.03098281,0.18273827,0.42939383,1.23578428
-0.61530765,1.66929021,0.30653237,0.02840356,0.02451456,0.09748480,0.03220176,0.18635909,0.42888428,1.26337679
-0.60930465,1.70123923,0.31122177,0.02919944,0.02424442,0.09825036,0.03351660,0.19047856,0.42900214,1.28941402
-0.60330165,1.73262257,0.31626692,0.03004674,0.02408043,0.09933073,0.03491605,0.19506460,0.42972792,1.31371724
-0.59729865,1.76315892,0.32158671,0.03093111,0.02402313,0.10067741,0.03638751,0.20006981,0.43101286,1.33614601
-0.59129565,1.79257430,0.32708575,0.03183800,0.02406870,0.10224135,0.03791713,0.20543197,0.43277981,1.35659767
