energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-4.63731866,2.42198469,0.02214666,0.38137201,1.04670211,0.67297053,1.35403148,0.00000000,1.19047738,0.00000000
-4.63131566,2.32094705,0.02145786,0.36287823,1.00369117,0.64498713,1.30180257,0.00000000,1.14717710,0.00000000
-4.62531266,2.21818369,0.02068424,0.34472663,0.96179277,0.61623546,1.24868369,0.00000000,1.10196919,0.00000000
-4.61930965,2.11524317,0.01984306,0.32725034,0.92178416,0.58716357,1.19561084,0.00000000,1.05542980,0.00000000
-4.61330665,2.01368415,0.01895302,0.31077416,0.88443839,0.55822534,1.14352956,0.00000000,1.00816653,0.00000000
-4.60730365,1.91505303,0.01803386,0.29560988,0.85051561,0.52987272,1.09337945,0.00000000,0.96080995,0.00000000
-4.60130065,1.82086085,0.01710588,0.28205200,0.82075381,0.50254802,1.04607822,0.00000000,0.91400384,0.00000000
-4.59529765,1.73255955,0.01618942,0.27037357,0.79585873,0.47667624,1.00250527,0.00000000,0.86839405,0.00000000
-4.58929465,1.65151763,0.01530439,0.26082224,0.77649280,0.45265754,0.96348527,0.00000000,0.82461622,0.00000000
-4.58329165,1.57899563,0.01446978,0.25361650,0.76326310,0.43085989,0.92977167,0.00000000,0.78328259,0.00000000
-4.57728864,1.51612160,0.01370327,0.24894205,0.75670841,0.41161220,0.90203074,0.00000000,0.74496825,0.00000000
-4.57128564,1.46386729,0.01302074,0.24694822,0.75728561,0.39519778,0.88082634,0.00000000,0.71019726,0.00000000
-4.56528264,1.42302550,0.01243598,0.24774471,0.76535566,0.38184854,0.86660585,0.00000000,0.67942911,0.00000000
-4.55927964,1.39418940,0.01196036,0.25139844,0.78116972,0.37173988,0.85968777,0.00000000,0.65304595,0.00000000
-4.55327664,1.37773445,0.01160259,0.25793080,0.80485578,0.36498645,0.86025134,0.00000000,0.63134121,0.00000000
-4.54727364,1.37380378,0.01136854,0.26731529,0.83640662,0.36163906,0.86832858,0.00000000,0.61450995,0.00000000
-4.54127064,1.38229776,0.01126109,0.27947577,0.87566954,0.36168266,0.88379931,0.00000000,0.60264149,0.00000000
-4.53526763,1.40286840,0.01128011,0.29428543,0.92233862,0.36503567,0.90638931,0.00000000,0.59571465,0.00000000
-4.52926463,1.43491928,0.01142244,0.31156663,0.97595016,0.37155072,0.93567202,0.00000000,0.59359584,0.00000000
-4.52326163,1.47761139,0.01168198,0.33109180,1.03588183,0.38101684,0.97107397,0.00000000,0.59604033,0.00000000
-4.51725863,1.52987528,0.01204981,0.35258547,1.10135600,0.39316320,1.01188395,0.00000000,0.60269666,0.00000000
-4.51125563,1.59042947,0.01251440,0.37572763,1.17144771,0.40766432,1.05726593,0.00000000,0.61311429,0.00000000
-4.50525263,1.65780523,0.01306188,0.40015834,1.24509723,0.42414677,1.10627565,0.00000000,0.62675420,0.00000000
-4.49924962,1.73037716,0.01367632,0.42548375,1.32112755,0.44219725,1.15788044,0.00000000,0.64300242,0.00000000
-4.49324662,1.80639905,0.01434015,0.45128329,1.39826625,0.46137175,1.21098195,0.00000000,0.66118593,0.00000000
-4.48724362,1.88404421,0.01503454,0.47711812,1.47517159,0.48120589,1.26444122,0.00000000,0.68059052,0.00000000
-4.48124062,1.96144902,0.01573989,0.50254044,1.55046203,0.50122577,1.31710530,0.00000000,0.70048018,0.00000000
-4.47523762,2.03675859,0.01643628,0.52710357,1.62274845,0.52095934,1.36783489,0.00000000,0.72011721,0.00000000
-4.46923462,2.10817296,0.01710400,0.55037240,1.69066803,0.53994783,1.41553187,0.00000000,0.73878252,0.00000000
-4.46323162,2.17399231,0.01772405,0.57193384,1.75291867,0.55775679,1.45916601,0.00000000,0.75579540,0.00000000
-4.45722861,2.23265968,0.01827863,0.59140698,1.80829267,0.57398648,1.49780001,0.00000000,0.77053205,0.00000000
-4.45122561,2.28279947,0.01875156,0.60845245,1.85570858,0.58828122,1.53061179,0.00000000,0.78244220,0.00000000
-4.44522261,2.32325050,0.01912877,0.62278074,1.89423981,0.60033728,1.55691350,0.00000000,0.79106330,0.00000000
-4.43921961,2.35309229,0.01939860,0.63415901,1.92313900,0.60990916,1.57616646,0.00000000,0.79603172,0.00000000
-4.43321661,2.37166360,0.01955209,0.64241617,1.94185717,0.61681386,1.58799153,0.00000000,0.79709067,0.00000000
-4.42721361,2.37857260,0.01958322,0.64744604,1.95005688,0.62093319,1.59217453,0.00000000,0.79409445,0.00000000
-4.42121061,2.37369838,0.01948894,0.64920840,1.94761888,0.62221394,1.58866673,0.00000000,0.78700911,0.00000000
-4.41520760,2.35718402,0.01926924,0.64772797,1.93464212,0.62066598,1.57758023,0.00000000,0.77590952,0.00000000
-4.40920460,2.32942144,0.01892704,0.64309142,1.91143709,0.61635847,1.55917885,0.00000000,0.76097301,0.00000000
-4.40320160,2.29102923,0.01846801,0.63544248,1.87851307,0.60941437,1.53386460,0.00000000,0.74247008,0.00000000
-4.39719860,2.24282432,0.01790033,0.62497553,1.83655975,0.60000357,1.50216080,0.00000000,0.72075246,0.00000000
-4.39119560,2.18578915,0.01723433,0.61192796,1.78642425,0.58833496,1.46469225,0.00000000,0.69623930,0.00000000
-4.38519260,2.12103565,0.01648211,0.59657174,1.72908467,0.57464796,1.42216365,0.00000000,0.66940192,0.00000000
-4.37918959,2.04976797,0.01565713,0.57920447,1.66562129,0.55920377,1.37533692,0.00000000,0.64074797,0.00000000
-4.37318659,1.97324529,0.01477376,0.56014055,1.59718670,0.54227684,1.32500849,0.00000000,0.61080536,0.00000000
-4.36718359,1.89274642,0.01384680,0.53970269,1.52497611,0.52414686,1.27198737,0.00000000,0.58010689,0.00000000
-4.36118059,1.80953741,0.01289108,0.51821417,1.45019911,0.50509169,1.21707477,0.00000000,0.54917581,0.00000000
-4.35517759,1.72484321,0.01192103,0.49599214,1.37405353,0.48538131,1.16104579,0.00000000,0.51851287,0.00000000
-4.34917459,1.63982412,0.01095033,0.47334215,1.29770261,0.46527305,1.10463381,0.00000000,0.48858514,0.00000000
-4.34317159,1.55555746,0.00999160,0.45055393,1.22225562,0.44500814,1.04851774,0.00000000,0.45981687,0.00000000
-4.33716858,1.47302449,0.00905616,0.42789860,1.14875252,0.42480952,0.99331224,0.00000000,0.43258230,0.00000000
-4.33116558,1.39310237,0.00815382,0.40562711,1.07815242,0.40488088,0.93956101,0.00000000,0.40720063,0.00000000
-4.32516258,1.31656070,0.00729280,0.38396972,1.01132590,0.38540666,0.88773278,0.00000000,0.38393281,0.00000000
-4.31915958,1.24406186,0.00647969,0.36313651,0.94905056,0.36655292,0.83821980,0.00000000,0.36298019,0.00000000
-4.31315658,1.17616441,0.00571940,0.34331836,0.89200931,0.34846868,0.79133849,0.00000000,0.34448467,0.00000000
-4.30715358,1.11332857,0.00501528,0.32468849,0.84079088,0.33128769,0.74733177,0.00000000,0.32853015,0.00000000
-4.30115058,1.05592309,0.00436921,0.30740397,0.79589160,0.31513013,0.70637270,0.00000000,0.31514505,0.00000000
-4.29514757,1.00423246,0.00378173,0.29160713,0.75771804,0.30010427,0.66856908,0.00000000,0.30430574,0.00000000
-4.28914457,0.95846400,0.00325219,0.27742670,0.72658978,0.28630776,0.63396857,0.00000000,0.29594054,0.00000000
-4.28314157,0.91875435,0.00277898,0.26497833,0.70274191,0.27382860,0.60256421,0.00000000,0.28993430,0.00000000
-4.27713857,0.88517485,0.00235967,0.25436473,0.68632696,0.26274552,0.57430009,0.00000000,0.28613335,0.00000000
-4.27113557,0.85773603,0.00199120,0.24567508,0.67741602,0.25312801,0.54907702,0.00000000,0.28435079,0.00000000
-4.26513257,0.83639100,0.00167008,0.23898405,0.67599938,0.24503593,0.52675824,0.00000000,0.28437202,0.00000000
-4.25912956,0.82103821,0.00139253,0.23435037,0.68198663,0.23851880,0.50717512,0.00000000,0.28596057,0.00000000
-4.25312656,0.81152372,0.00115464,0.23181517,0.69520674,0.23361504,0.49013289,0.00000000,0.28886413,0.00000000
-4.24712356,0.80764364,0.00095249,0.23140035,0.71540860,0.23035111,0.47541646,0.00000000,0.29282073,0.00000000
-4.24112056,0.80914694,0.00078227,0.23310714,0.74226258,0.22874093,0.46279639,0.00000000,0.29756514,0.00000000
-4.23511756,0.81573923,0.00064033,0.23691502,0.77536354,0.22878557,0.45203490,0.00000000,0.30283523,0.00000000
-4.22911456,0.82708774,0.00052329,0.24278136,0.81423596,0.23047343,0.44289205,0.00000000,0.30837834,0.00000000
-4.22311156,0.84282782,0.00042806,0.25064177,0.85834153,0.23378091,0.43513187,0.00000000,0.31395748,0.00000000
-4.21710855,0.86257091,0.00035189,0.26041138,0.90708935,0.23867375,0.42852839,0.00000000,0.31935709,0.00000000
-4.21110555,0.88591409,0.00029237,0.27198708,0.95984903,0.24510881,0.42287134,0.00000000,0.32438837,0.00000000
-4.20510255,0.91245094,0.00024743,0.28525066,1.01596632,0.25303654,0.41797144,0.00000000,0.32889390,0.00000000
-4.19909955,0.94178328,0.00021537,0.30007284,1.07478104,0.26240372,0.41366494,0.00000000,0.33275132,0.00000000
-4.19309655,0.97353342,0.00019481,0.31631789,1.13564666,0.27315654,0.40981726,0.00000000,0.33587604,0.00000000
-4.18709355,1.00735632,0.00018469,0.33384882,1.19795075,0.28524374,0.40632569,0.00000000,0.33822288,0.00000000
-4.18109055,1.04295101,0.00018425,0.35253264,1.26113529,0.29861965,0.40312072,0.00000000,0.33978647,0.00000000
-4.17508754,1.08007060,0.00019299,0.37224552,1.32471590,0.31324689,0.40016632,0.00000000,0.34060048,0.00000000
-4.16908454,1.11853034,0.00021064,0.39287746,1.38829860,0.32909846,0.39745875,0.00000000,0.34073576,0.00000000
-4.16308154,1.15821298,0.00023713,0.41433612,1.45159329,0.34615919,0.39502430,0.00000000,0.34029749,0.00000000
-4.15707854,1.19907124,0.00027256,0.43654957,1.51442266,0.36442618,0.39291591,0.00000000,0.33942145,0.00000000
-4.15107554,1.24112671,0.00031718,0.45946755,1.57672580,0.38390821,0.39120879,0.00000000,0.33826963,0.00000000
-4.14507254,1.28446533,0.00037129,0.48306126,1.63855585,0.40462410,0.38999553,0.00000000,0.33702551,0.00000000
-4.13906953,1.32922916,0.00043526,0.50732130,1.70007131,0.42659982,0.38938065,0.00000000,0.33588907,0.00000000
-4.13306653,1.37560483,0.00050949,0.53225398,1.76152103,0.44986460,0.38947505,0.00000000,0.33507185,0.00000000
-4.12706353,1.42380894,0.00059430,0.55787586,1.82322322,0.47444602,0.39039068,0.00000000,0.33479233,0.00000000
-4.12106053,1.47407095,0.00068996,0.58420695,1.88553906,0.50036433,0.39223546,0.00000000,0.33527157,0.00000000
-4.11505753,1.52661422,0.00079661,0.61126267,1.94884226,0.52762619,0.39510889,0.00000000,0.33672947,0.00000000
-4.10905453,1.58163611,0.00091424,0.63904501,2.01348550,0.55621814,0.39909845,0.00000000,0.33938155,0.00000000
-4.10305153,1.63928800,0.00104262,0.66753345,2.07976579,0.58610019,0.40427678,0.00000000,0.34343628,0.00000000
-4.09704852,1.69965609,0.00118131,0.69667602,2.14789022,0.61719979,0.41069988,0.00000000,0.34909290,0.00000000
-4.09104552,1.76274418,0.00132959,0.72638119,2.21794408,0.64940659,0.41840624,0.00000000,0.35653963,0.00000000
-4.08504252,1.82845904,0.00148646,0.75651105,2.28986320,0.68256841,0.42741675,0.00000000,0.36595215,0.00000000
-4.07903952,1.89659950,0.00165064,0.78687632,2.36341226,0.71648860,0.43773540,0.00000000,0.37749207,0.00000000
-4.07303652,1.96684971,0.00182056,0.81723366,2.43817042,0.75092521,0.44935058,0.00000000,0.39130536,0.00000000
-4.06703352,2.03877727,0.00199435,0.84728566,2.51352561,0.78559214,0.46223672,0.00000000,0.40752049,0.00000000
-4.06103052,2.11183635,0.00216989,0.87668363,2.58867820,0.82016228,0.47635623,0.00000000,0.42624614,0.00000000
-4.05502751,2.18537609,0.00234484,0.90503344,2.66265430,0.85427284,0.49166134,0.00000000,0.44756847,0.00000000
-4.04902451,2.25865389,0.00251667,0.93190425,2.73432864,0.88753263,0.50809588,0.00000000,0.47154778,0.00000000
-4.04302151,2.33085332,0.00268274,0.95683988,2.80245619,0.91953128,0.52559668,0.00000000,0.49821470,0.00000000
-4.03701851,2.40110589,0.00284036,0.97937253,2.86571151,0.94984985,0.54409455,0.00000000,0.52756601,0.00000000
-4.03101551,2.46851600,0.00298683,0.99903823,2.92273410,0.97807272,0.56351474,0.00000000,0.55956010,0.00000000
-4.02501251,2.53218771,0.00311957,1.01539343,2.97217788,1.00380008,0.58377684,0.00000000,0.59411252,0.00000000
-4.01900950,2.59125260,0.00323617,1.02803193,3.01276248,1.02666065,0.60479417,0.00000000,0.63109167,0.00000000
-4.01300650,2.64489719,0.00333445,1.03660148,3.04332403,1.04632396,0.62647273,0.00000000,0.67031512,0.00000000
-4.00700350,2.69238890,0.00341258,1.04081909,3.06286305,1.06251169,0.64870974,0.00000000,0.71154677,0.00000000
-4.00100050,2.73309935,0.00346910,1.04048443,3.07058707,1.07500763,0.67139207,0.00000000,0.75449522,0.00000000
-3.99499750,2.76652407,0.00350300,1.03549055,3.06594608,1.08366556,0.69439461,0.00000000,0.79881371,0.00000000
-3.98899450,2.79229771,0.00351376,1.02583133,3.04865892,1.08841498,0.71757881,0.00000000,0.84410175,0.00000000
-3.98299150,2.81020434,0.00350134,1.01160541,3.01872947,1.08926416,0.74079165,0.00000000,0.88990885,0.00000000
-3.97698849,2.82018225,0.00346627,0.99301610,2.97645189,1.08630048,0.76386514,0.00000000,0.93574024,0.00000000
-3.97098549,2.82232356,0.00340954,0.97036743,2.92240469,1.07968812,0.78661662,0.00000000,0.98106478,0.00000000
-3.96498249,2.81686848,0.00333268,0.94405640,2.85743389,1.06966298,0.80884986,0.00000000,1.02532491,0.00000000
-3.95897949,2.80419499,0.00323766,0.91456174,2.78262641,1.05652538,0.83035726,0.00000000,1.06794843,0.00000000
-3.95297649,2.78480442,0.00312686,0.88242981,2.69927481,1.04063068,0.85092287,0.00000000,1.10836185,0.00000000
-3.94697349,2.75930395,0.00300302,0.84825804,2.60883528,1.02237831,0.87032651,0.00000000,1.14600481,0.00000000
-3.94097049,2.72838674,0.00286917,0.81267693,2.51288087,1.00219981,0.88834871,0.00000000,1.18034527,0.00000000
-3.93496748,2.69281098,0.00272855,0.77633120,2.41305224,0.98054630,0.90477635,0.00000000,1.21089470,0.00000000
-3.92896448,2.65337859,0.00258455,0.73986109,2.31100805,0.95787600,0.91940875,0.00000000,1.23722274,0.00000000
-3.92296148,2.61091463,0.00244063,0.70388437,2.20837738,0.93464229,0.93206408,0.00000000,1.25897076,0.00000000
-3.91695848,2.56624807,0.00230024,0.66898008,2.10671584,0.91128274,0.94258556,0.00000000,1.27586369,0.00000000
-3.91095548,2.52019469,0.00216679,0.63567434,2.00746736,0.88820953,0.95084742,0.00000000,1.28771946,0.00000000
-3.90495248,2.47354236,0.00204355,0.60442888,1.91193269,0.86580151,0.95675998,0.00000000,1.29445576,0.00000000
-3.89894947,2.42703903,0.00193362,0.57563256,1.82124562,0.84439800,0.96027395,0.00000000,1.29609353,0.00000000
-3.89294647,2.38138338,0.00183989,0.54959601,1.73635728,0.82429459,0.96138326,0.00000000,1.29275715,0.00000000
-3.88694347,2.33721801,0.00176498,0.52654938,1.65802845,0.80574067,0.96012661,0.00000000,1.28467106,0.00000000
-3.88094047,2.29512479,0.00171125,0.50664314,1.58682947,0.78893862,0.95658732,0.00000000,1.27215295,0.00000000
-3.87493747,2.25562205,0.00168074,0.48995142,1.52314684,0.77404457,0.95089158,0.00000000,1.25560375,0.00000000
-3.86893447,2.21916297,0.00167516,0.47647765,1.46719551,0.76117017,0.94320509,0.00000000,1.23549465,0.00000000
-3.86293147,2.18613469,0.00169588,0.46616198,1.41903537,0.75038539,0.93372805,0.00000000,1.21235190,0.00000000
-3.85692846,2.15685780,0.00174391,0.45888978,1.37859064,0.74172173,0.92268899,0.00000000,1.18673968,0.00000000
-3.85092546,2.13158547,0.00181987,0.45450086,1.34567066,0.73517561,0.91033727,0.00000000,1.15924200,0.00000000
-3.84492246,2.11050222,0.00192402,0.45279879,1.31999062,0.73071182,0.89693492,0.00000000,1.13044415,0.00000000
-3.83891946,2.09372199,0.00205618,0.45355979,1.30119114,0.72826647,0.88274794,0.00000000,1.10091458,0.00000000
-3.83291646,2.08128546,0.00221577,0.45654092,1.28885567,0.72774958,0.86803743,0.00000000,1.07118790,0.00000000
-3.82691346,2.07315681,0.00240179,0.46148711,1.28252490,0.72904708,0.85305113,0.00000000,1.04174959,0.00000000
-3.82091046,2.06922028,0.00261276,0.46813704,1.28170797,0.73202218,0.83801536,0.00000000,1.01302313,0.00000000
-3.81490745,2.06927676,0.00284677,0.47622759,1.28589025,0.73651629,0.82312809,0.00000000,0.98535980,0.00000000
-3.80890445,2.07304114,0.00310145,0.48549705,1.29453795,0.74234960,0.80855316,0.00000000,0.95903180,0.00000000
-3.80290145,2.08014092,0.00337400,0.49568721,1.30710017,0.74932150,0.79441600,0.00000000,0.93422853,0.00000000
-3.79689845,2.09011675,0.00366117,0.50654454,1.32300893,0.75721110,0.78080102,0.00000000,0.91105631,0.00000000
-3.79089545,2.10242548,0.00395931,0.51782065,1.34167819,0.76577818,0.76775073,0.00000000,0.88954142,0.00000000
-3.78489245,2.11644623,0.00426445,0.52927259,1.36250277,0.77476477,0.75526675,0.00000000,0.86963611,0.00000000
-3.77888944,2.13148994,0.00457231,0.54066305,1.38485811,0.78389764,0.74331245,0.00000000,0.85122731,0.00000000
-3.77288644,2.14681247,0.00487839,0.55176095,1.40810168,0.79289183,0.73181738,0.00000000,0.83414765,0.00000000
-3.76688344,2.16163138,0.00517807,0.56234253,1.43157676,0.80145538,0.72068299,0.00000000,0.81818810,0.00000000
-3.76088044,2.17514604,0.00546674,0.57219318,1.45461909,0.80929529,0.70978967,0.00000000,0.80311178,0.00000000
-3.75487744,2.18656054,0.00573985,0.58111010,1.47656646,0.81612450,0.69900461,0.00000000,0.78866820,0.00000000
-3.74887444,2.19510868,0.00599309,0.58890573,1.49677127,0.82166979,0.68819014,0.00000000,0.77460749,0.00000000
-3.74287144,2.20008005,0.00622250,0.59541180,1.51461548,0.82568033,0.67721231,0.00000000,0.76069373,0.00000000
-3.73686843,2.20084600,0.00642457,0.60048388,1.52952742,0.82793638,0.66594909,0.00000000,0.74671709,0.00000000
-3.73086543,2.19688417,0.00659640,0.60400601,1.54099948,0.82825771,0.65429797,0.00000000,0.73250414,0.00000000
-3.72486243,2.18780035,0.00673574,0.60589521,1.54860547,0.82651136,0.64218246,0.00000000,0.71792589,0.00000000
-3.71885943,2.17334632,0.00684112,0.60610526,1.55201673,0.82261803,0.62955723,0.00000000,0.70290335,0.00000000
-3.71285643,2.15343243,0.00691188,0.60462969,1.55101551,0.81655692,0.61641165,0.00000000,0.68741033,0.00000000
-3.70685343,2.12813418,0.00694822,0.60150332,1.54550480,0.80836826,0.60277135,0.00000000,0.67147344,0.00000000
-3.70085043,2.09769187,0.00695118,0.59680230,1.53551350,0.79815363,0.58869794,0.00000000,0.65516931,0.00000000
-3.69484742,2.06250327,0.00692265,0.59064235,1.52119647,0.78607355,0.57428671,0.00000000,0.63861922,0.00000000
-3.68884442,2.02310922,0.00686525,0.58317517,1.50282892,0.77234254,0.55966248,0.00000000,0.62198153,0.00000000
-3.68284142,1.98017274,0.00678231,0.57458306,1.48079539,0.75722176,0.54497376,0.00000000,0.60544212,0.00000000
-3.67683842,1.93445250,0.00667770,0.56507197,1.45557352,0.74100937,0.53038555,0.00000000,0.58920354,0.00000000
-3.67083542,1.88677192,0.00655575,0.55486319,1.42771348,0.72402931,0.51607120,0.00000000,0.57347335,0.00000000
-3.66483242,1.83798541,0.00642110,0.54418420,1.39781400,0.70661875,0.50220364,0.00000000,0.55845225,0.00000000
-3.65882941,1.78894353,0.00627852,0.53325906,1.36649638,0.68911511,0.48894657,0.00000000,0.54432267,0.00000000
-3.65282641,1.74045877,0.00613280,0.52229891,1.33437776,0.67184317,0.47644616,0.00000000,0.53123840,0.00000000
-3.64682341,1.69327396,0.00598862,0.51149321,1.30204537,0.65510304,0.46482349,0.00000000,0.51931577,0.00000000
-3.64082041,1.64803479,0.00585038,0.50100209,1.27003296,0.63915951,0.45416846,0.00000000,0.50862696,0.00000000
-3.63481741,1.60526794,0.00572215,0.49095030,1.23880091,0.62423352,0.44453531,0.00000000,0.49919565,0.00000000
-3.62881441,1.56536604,0.00560754,0.48142331,1.20872099,0.61049600,0.43594007,0.00000000,0.49099541,0.00000000
-3.62281141,1.52857990,0.00550969,0.47246546,1.18006659,0.59806441,0.42836017,0.00000000,0.48395066,0.00000000
-3.61680840,1.49501849,0.00543119,0.46408063,1.15300879,0.58700216,0.42173603,0.00000000,0.47794046,0.00000000
-3.61080540,1.46465629,0.00537411,0.45623505,1.12761842,0.57732071,0.41597476,0.00000000,0.47280460,0.00000000
-3.60480240,1.43734746,0.00534002,0.44886239,1.10387360,0.56898427,0.41095556,0.00000000,0.46835181,0.00000000
-3.59879940,1.41284566,0.00532997,0.44187046,1.08167232,0.56191652,0.40653663,0.00000000,0.46436956,0.00000000
-3.59279640,1.39082817,0.00534459,0.43514940,1.06084881,0.55600909,0.40256303,0.00000000,0.46063494,0.00000000
-3.58679340,1.37092277,0.00538412,0.42858060,1.04119275,0.55113097,0.39887512,0.00000000,0.45692587,0.00000000
-3.58079040,1.35273548,0.00544848,0.42204600,1.02246981,0.54713840,0.39531712,0.00000000,0.45303218,0.00000000
-3.57478739,1.33587762,0.00553730,0.41543689,1.00444226,0.54388457,0.39174515,0.00000000,0.44876578,0.00000000
