energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.63731866,0.96605736,0.08682895,0.13925794,0.00078570,0.06339898,0.19050213,0.60276629,0.00103785,0.20855604
-4.63131566,0.93418776,0.08060437,0.13910157,0.00075123,0.05859290,0.17383737,0.58986775,0.00101962,0.19405314
-4.62531266,0.90564364,0.07498943,0.13960103,0.00071681,0.05413234,0.15809223,0.57836290,0.00100841,0.18054386
-4.61930965,0.88044830,0.07007279,0.14072874,0.00068270,0.05004906,0.14337531,0.56815090,0.00100542,0.16810823
-4.61330665,0.85854338,0.06593439,0.14244162,0.00064911,0.04636674,0.12977072,0.55909357,0.00101186,0.15679895
-4.60730365,0.83979837,0.06264484,0.14468289,0.00061616,0.04310119,0.11733871,0.55102286,0.00102888,0.14664244
-4.60130065,0.82402267,0.06026488,0.14738432,0.00058394,0.04026099,0.10611726,0.54374979,0.00105757,0.13764073
-4.59529765,0.81097948,0.05884494,0.15046893,0.00055250,0.03784811,0.09612408,0.53707415,0.00109895,0.12977418
-4.58929465,0.80040069,0.05842469,0.15385383,0.00052185,0.03585883,0.08735927,0.53079440,0.00115392,0.12300473
-4.58329165,0.79200173,0.05903251,0.15745321,0.00049197,0.03428465,0.07980818,0.52471719,0.00122325,0.11727958
-4.57728864,0.78549573,0.06068495,0.16118127,0.00046285,0.03311326,0.07344446,0.51866598,0.00130756,0.11253507
-4.57128564,0.78060600,0.06338609,0.16495492,0.00043445,0.03232948,0.06823317,0.51248824,0.00140725,0.10870069
-4.56528264,0.77707629,0.06712676,0.16869617,0.00040676,0.03191618,0.06413361,0.50606085,0.00152247,0.10570273
-4.55927964,0.77467839,0.07188388,0.17233411,0.00037977,0.03185497,0.06110200,0.49929349,0.00165309,0.10346781
-4.55327664,0.77321666,0.07761959,0.17580633,0.00035349,0.03212692,0.05909364,0.49212983,0.00179868,0.10192577
-4.54727364,0.77252961,0.08428070,0.17905982,0.00032795,0.03271293,0.05806467,0.48454668,0.00195842,0.10101202
-4.54127064,0.77248849,0.09179808,0.18205129,0.00030320,0.03359411,0.05797322,0.47655121,0.00213114,0.10066923
-4.53526763,0.77299340,0.10008650,0.18474692,0.00027929,0.03475182,0.05878000,0.46817649,0.00231524,0.10084823
-4.52926463,0.77396733,0.10904468,0.18712167,0.00025630,0.03616766,0.06044834,0.45947586,0.00250873,0.10150826
-4.52326163,0.77534867,0.11855585,0.18915814,0.00023432,0.03782325,0.06294363,0.45051650,0.00270924,0.10261645
-4.51725863,0.77708307,0.12848879,0.19084520,0.00021343,0.03969990,0.06623231,0.44137270,0.00291399,0.10414676
-4.51125563,0.77911506,0.13869942,0.19217643,0.00019373,0.04177824,0.07028043,0.43211933,0.00311990,0.10607832
-4.50525263,0.78138039,0.14903290,0.19314845,0.00017531,0.04403769,0.07505196,0.42282589,0.00332362,0.10839339
-4.49924962,0.78379943,0.15932640,0.19375951,0.00015823,0.04645605,0.08050679,0.41355154,0.00352159,0.11107509
-4.49324662,0.78627225,0.16941223,0.19400805,0.00014258,0.04900902,0.08659883,0.40434143,0.00371014,0.11410501
-4.48724362,0.78867564,0.17912146,0.19389174,0.00012839,0.05166983,0.09327405,0.39522436,0.00388562,0.11746081
-4.48124062,0.79086233,0.18828777,0.19340675,0.00011571,0.05440901,0.10046883,0.38621194,0.00404445,0.12111412
-4.47523762,0.79266229,0.19675157,0.19254744,0.00010455,0.05719416,0.10810858,0.37729922,0.00418328,0.12502867
-4.46923462,0.79388622,0.20436394,0.19130643,0.00009490,0.05999009,0.11610687,0.36846647,0.00429906,0.12915897
-4.46323162,0.79433076,0.21099058,0.18967510,0.00008676,0.06275892,0.12436511,0.35968218,0.00438918,0.13344945
-4.45722861,0.79378519,0.21651528,0.18764429,0.00008007,0.06546050,0.13277280,0.35090672,0.00445152,0.13783432
-4.45122561,0.79203929,0.22084297,0.18520538,0.00007481,0.06805297,0.14120858,0.34209655,0.00448456,0.14223797
-4.44522261,0.78889167,0.22390218,0.18235148,0.00007090,0.07049348,0.14954185,0.33320863,0.00448739,0.14657616
-4.43921961,0.78415850,0.22564674,0.17907873,0.00006828,0.07273909,0.15763512,0.32420473,0.00445981,0.15075775
-4.43321661,0.77768179,0.22605671,0.17538762,0.00006689,0.07474777,0.16534697,0.31505544,0.00440226,0.15468701
-4.42721361,0.76933727,0.22513857,0.17128419,0.00006666,0.07647952,0.17253554,0.30574366,0.00431588,0.15826648
-4.42121061,0.75904134,0.22292454,0.16678118,0.00006753,0.07789750,0.17906238,0.29626751,0.00420240,0.16140009
-4.41520760,0.74675692,0.21947128,0.16189892,0.00006945,0.07896926,0.18479660,0.28664252,0.00406416,0.16399664
-4.40920460,0.73249815,0.21485789,0.15666601,0.00007239,0.07966781,0.18961910,0.27690325,0.00390396,0.16597319
-4.40320160,0.71633388,0.20918344,0.15111983,0.00007635,0.07997272,0.19342664,0.26710423,0.00372504,0.16725855
-4.39719860,0.69838985,0.20256407,0.14530669,0.00008135,0.07987104,0.19613573,0.25732046,0.00353092,0.16779645
-4.39119560,0.67884985,0.19512998,0.13928191,0.00008743,0.07935807,0.19768600,0.24764750,0.00332537,0.16754837
-4.38519260,0.65795577,0.18702222,0.13310959,0.00009471,0.07843796,0.19804298,0.23820142,0.00311223,0.16649588
-4.37918959,0.63600678,0.17838960,0.12686232,0.00010330,0.07712402,0.19720016,0.22911848,0.00289540,0.16464236
-4.37318659,0.61335773,0.16938584,0.12062064,0.00011339,0.07543889,0.19518020,0.22055487,0.00267869,0.16201413
-4.36718359,0.59041684,0.16016692,0.11447256,0.00012522,0.07341440,0.19203523,0.21268647,0.00246578,0.15866077
-4.36118059,0.56764276,0.15088883,0.10851294,0.00013906,0.07109121,0.18784628,0.20570860,0.00226018,0.15465476
-4.35517759,0.54554114,0.14170575,0.10284276,0.00015525,0.06851823,0.18272177,0.19983571,0.00206514,0.15009042
-4.34917459,0.52466041,0.13276862,0.09756851,0.00017415,0.06575186,0.17679523,0.19530102,0.00188369,0.14508215
-4.34317159,0.50558705,0.12422407,0.09280140,0.00019617,0.06285498,0.17022225,0.19235584,0.00171858,0.13976207
-4.33716858,0.48893994,0.11621377,0.08865653,0.00022177,0.05989591,0.16317678,0.19126848,0.00157231,0.13427720
-4.33116558,0.47536390,0.10887396,0.08525201,0.00025140,0.05694711,0.15584705,0.19232253,0.00144716,0.12878611
-4.32516258,0.46552206,0.10233524,0.08270792,0.00028552,0.05408394,0.14843110,0.19581430,0.00134518,0.12345542
-4.31915958,0.46008703,0.09672242,0.08114503,0.00032460,0.05138331,0.14113209,0.20204926,0.00126823,0.11845590
-4.31315658,0.45973070,0.09215428,0.08068340,0.00036905,0.04892225,0.13415369,0.21133736,0.00121805,0.11395868
-4.30715358,0.46511259,0.08874334,0.08144066,0.00041925,0.04677656,0.12769545,0.22398701,0.00119622,0.11013125
-4.30115058,0.47686664,0.08659528,0.08352996,0.00047548,0.04501947,0.12194839,0.24029786,0.00120420,0.10713364
-4.29514757,0.49558663,0.08580815,0.08705770,0.00053794,0.04372023,0.11709088,0.26055227,0.00124338,0.10511474
-4.28914457,0.52181023,0.08647122,0.09212088,0.00060669,0.04294281,0.11328492,0.28500566,0.00131501,0.10420873
-4.28314157,0.55600207,0.08866348,0.09880422,0.00068166,0.04274460,0.11067268,0.31387598,0.00142021,0.10453188
-4.27713857,0.59853619,0.09245174,0.10717710,0.00076260,0.04317516,0.10937359,0.34733260,0.00155996,0.10617952
-4.27113557,0.64967830,0.09788852,0.11729031,0.00084911,0.04427501,0.10948184,0.38548499,0.00173502,0.10922342
-4.26513257,0.70956868,0.10500961,0.12917288,0.00094056,0.04607447,0.11106435,0.42837175,0.00194588,0.11370954
-4.25912956,0.77820634,0.11383160,0.14282902,0.00103618,0.04859257,0.11415923,0.47595039,0.00219273,0.11965620
-4.25312656,0.85543531,0.12434935,0.15823539,0.00113496,0.05183613,0.11877475,0.52808863,0.00247534,0.12705277
-4.24712356,0.94093397,0.13653376,0.17533889,0.00123575,0.05579894,0.12488889,0.58455761,0.00279305,0.13585883
-4.24112056,1.03420826,0.15032980,0.19405516,0.00133724,0.06046118,0.13244949,0.64502767,0.00314463,0.14600409
-4.23511756,1.13458967,0.16565519,0.21426790,0.00143800,0.06578904,0.14137496,0.70906717,0.00352833,0.15738886
-4.22911456,1.24123859,0.18239975,0.23582932,0.00153649,0.07173473,0.15155580,0.77614478,0.00394175,0.16988539
-4.22311156,1.35315373,0.20042562,0.25856167,0.00163114,0.07823680,0.16285670,0.84563545,0.00438189,0.18333991
-4.21710855,1.46918779,0.21956858,0.28226009,0.00172037,0.08522093,0.17511949,0.91683024,0.00484513,0.19757562
-4.21110555,1.58806950,0.23964030,0.30669673,0.00180267,0.09260110,0.18816680,0.98895000,0.00532731,0.21239638
-4.20510255,1.70843168,0.26043180,0.33162608,0.00187662,0.10028131,0.20180641,1.06116250,0.00582376,0.22759133
-4.19909955,1.82884475,0.28171791,0.35679145,0.00194095,0.10815770,0.21583628,1.13260273,0.00632941,0.24294016
-4.19309655,1.94785471,0.30326266,0.38193234,0.00199462,0.11612112,0.23005006,1.20239566,0.00683896,0.25821896
-4.18709355,2.06402429,0.32482541,0.40679255,0.00203682,0.12406007,0.24424305,1.26968064,0.00734699,0.27320657
-4.18109055,2.17597577,0.34616753,0.43112857,0.00206703,0.13186392,0.25821828,1.33363660,0.00784817,0.28769110
-4.17508754,2.28243365,0.36705925,0.45471799,0.00208506,0.13942623,0.27179252,1.39350685,0.00833742,0.30147642
-4.16908454,2.38226519,0.38728641,0.47736744,0.00209103,0.14664814,0.28480200,1.44862260,0.00881011,0.31438837
-4.16308154,2.47451708,0.40665677,0.49891970,0.00208540,0.15344162,0.29710754,1.49842399,0.00926223,0.32628035
-4.15707854,2.55844625,0.42500550,0.51925959,0.00206897,0.15973232,0.30859876,1.54247759,0.00969054,0.33703805
-4.15107554,2.63354306,0.44219957,0.53831819,0.00204285,0.16546204,0.31919720,1.58048972,0.01009275,0.34658307
-4.14507254,2.69954578,0.45814075,0.55607520,0.00200840,0.17059056,0.32885813,1.61231459,0.01046753,0.35487512
-4.13906953,2.75644508,0.47276708,0.57255914,0.00196726,0.17509666,0.33757081,1.63795700,0.01081462,0.36191275
-4.13306653,2.80447818,0.48605258,0.58784537,0.00192123,0.17897840,0.34535725,1.65756936,0.01113481,0.36773241
-4.12706353,2.84411267,0.49800536,0.60205177,0.00187225,0.18225244,0.35226934,1.67144292,0.01142986,0.37240591
-4.12106053,2.87602037,0.50866408,0.61533237,0.00182236,0.18495254,0.35838455,1.67999376,0.01170240,0.37603619
-4.11505753,2.90104255,0.51809301,0.62786914,0.00177358,0.18712715,0.36380027,1.68374397,0.01195576,0.37875181
-4.10905453,2.92014777,0.52637595,0.63986214,0.00172791,0.18883635,0.36862714,1.68329893,0.01219377,0.38070010
-4.10305153,2.93438452,0.53360939,0.65151868,0.00168724,0.19014815,0.37298168,1.67932169,0.01242051,0.38203948
-4.09704852,2.94483072,0.53989532,0.66304185,0.00165332,0.19113442,0.37697856,1.67250558,0.01264006,0.38293129
-4.09104552,2.95254266,0.54533408,0.67461906,0.00162769,0.19186662,0.38072301,1.66354626,0.01285620,0.38353140
-4.08504252,2.95850575,0.55001772,0.68641115,0.00161169,0.19241159,0.38430371,1.65311466,0.01307220,0.38398218
-4.07903952,2.96358961,0.55402428,0.69854262,0.00160636,0.19282758,0.38778664,1.64183161,0.01329053,0.38440516
-4.07303652,2.96850947,0.55741336,0.71109343,0.00161250,0.19316087,0.39121026,1.63024569,0.01351265,0.38489480
-4.06703352,2.97379592,0.56022317,0.72409302,0.00163064,0.19344297,0.39458223,1.61881485,0.01373892,0.38551358
-4.06103052,2.97977431,0.56246932,0.73751653,0.00166101,0.19368876,0.39787797,1.60789268,0.01396844,0.38628884
-4.05502751,2.98655462,0.56414534,0.75128383,0.00170360,0.19389556,0.40104110,1.59771980,0.01419904,0.38721143
-4.04902451,2.99403218,0.56522494,0.76526107,0.00175815,0.19404321,0.40398583,1.58842042,0.01442736,0.38823617
-4.04302151,3.00189905,0.56566581,0.77926499,0.00182418,0.19409515,0.40660107,1.58000420,0.01464889,0.38928425
-4.03701851,3.00966504,0.56541462,0.79306960,0.00190103,0.19400052,0.40875615,1.57237296,0.01485820,0.39024730
-4.03101551,3.01668729,0.56441305,0.80641498,0.00198789,0.19369690,0.41030770,1.56533181,0.01504914,0.39099289
-4.02501251,3.02220659,0.56260427,0.81901777,0.00208379,0.19311397,0.41110742,1.55860388,0.01521510,0.39137130
-4.01900950,3.02538842,0.55993947,0.83058285,0.00218769,0.19217735,0.41101024,1.55184791,0.01534935,0.39122300
-4.01300650,3.02536658,0.55638414,0.84081556,0.00229848,0.19081289,0.40988238,1.54467767,0.01544531,0.39038662
-4.00700350,3.02128698,0.55192340,0.84943400,0.00241499,0.18895084,0.40760893,1.53668232,0.01549687,0.38870682
-4.00100050,3.01234967,0.54656633,0.85618066,0.00253601,0.18652981,0.40410048,1.52744658,0.01549869,0.38604187
-3.99499750,2.99784677,0.54034875,0.86083297,0.00266034,0.18350031,0.39929840,1.51656999,0.01544644,0.38227037
-3.98899450,2.97719484,0.53333446,0.86321221,0.00278674,0.17982763,0.39317859,1.50368433,0.01533699,0.37729688
-3.98299150,2.94996024,0.52561471,0.86319037,0.00291397,0.17549405,0.38575350,1.48846858,0.01516861,0.37105635
-3.97698849,2.91587653,0.51730602,0.86069478,0.00304079,0.17050004,0.37707228,1.47066094,0.01494098,0.36351689
-3.97098549,2.87485360,0.50854638,0.85571027,0.00316593,0.16486478,0.36721914,1.45006760,0.01465528,0.35468114
-3.96498249,2.82697842,0.49949019,0.84827885,0.00328813,0.15862561,0.35631009,1.42656802,0.01431408,0.34458601
-3.95897949,2.77250800,0.49030217,0.83849705,0.00340607,0.15183681,0.34448827,1.40011699,0.01392130,0.33330100
-3.95297649,2.71185532,0.48115059,0.82651119,0.00351846,0.14456758,0.33191808,1.37074343,0.01348197,0.32092525
-3.94697349,2.64556963,0.47220035,0.81251081,0.00362395,0.13689944,0.31877861,1.33854651,0.01300210,0.30758350
-3.94097049,2.57431223,0.46360623,0.79672077,0.00372120,0.12892328,0.30525667,1.30368934,0.01248841,0.29342124
-3.93496748,2.49882971,0.45550675,0.77939250,0.00380887,0.12073603,0.29153979,1.26639096,0.01194810,0.27859941
-3.92896448,2.41992591,0.44801911,0.76079484,0.00388563,0.11243741,0.27780958,1.22691705,0.01138856,0.26328880
-3.92296148,2.33843443,0.44123537,0.74120502,0.00395022,0.10412656,0.26423575,1.18557007,0.01081718,0.24766448
-3.91695848,2.25519299,0.43522026,0.72090034,0.00400143,0.09589911,0.25097113,1.14267923,0.01024108,0.23190060
-3.91095548,2.17102086,0.43001071,0.70015073,0.00403816,0.08784442,0.23814779,1.09859094,0.00966694,0.21616563
-3.90495248,2.08670032,0.42561707,0.67921280,0.00405945,0.08004337,0.22587441,1.05366004,0.00910082,0.20061823
-3.89894947,2.00296275,0.42202617,0.65832544,0.00406453,0.07256666,0.21423501,1.00824210,0.00854806,0.18540396
-3.89294647,1.92047961,0.41920582,0.63770712,0.00405282,0.06547354,0.20328890,0.96268714,0.00801321,0.17065280
-3.88694347,1.83985829,0.41711068,0.61755497,0.00402398,0.05881122,0.19307185,0.91733466,0.00749996,0.15647745
-3.88094047,1.76164245,0.41568912,0.59804542,0.00397793,0.05261471,0.18359825,0.87251013,0.00701118,0.14297249
-3.87493747,1.68631617,0.41489069,0.57933625,0.00391489,0.04690711,0.17486410,0.82852270,0.00654894,0.13021425
-3.86893447,1.61431125,0.41467371,0.56156985,0.00383533,0.04170034,0.16685057,0.78566407,0.00611461,0.11826130
-3.86293147,1.54601645,0.41501264,0.54487707,0.00374005,0.03699617,0.15952794,0.74420817,0.00570891,0.10715544
-3.85692846,1.48178771,0.41590473,0.52938153,0.00363008,0.03278744,0.15285956,0.70441145,0.00533203,0.09692313
-3.85092546,1.42195836,0.41737554,0.51520374,0.00350674,0.02905949,0.14680577,0.66651346,0.00498377,0.08757708
-3.84492246,1.36684809,0.41948294,0.50246484,0.00337157,0.02579158,0.14132742,0.63073739,0.00466359,0.07911805
-3.83891946,1.31677013,0.42231938,0.49128936,0.00322629,0.02295835,0.13638891,0.59729044,0.00437080,0.07153663
-3.83291646,1.27203552,0.42601214,0.48180686,0.00307278,0.02053117,0.13196057,0.56636369,0.00410458,0.06481498
-3.82691346,1.23295438,0.43072148,0.47415216,0.00291303,0.01847940,0.12802036,0.53813145,0.00386409,0.05892844
-3.82091046,1.19983368,0.43663669,0.46846404,0.00274906,0.01677148,0.12455478,0.51274992,0.00364856,0.05384692
-3.81490745,1.17297162,0.44397016,0.46488245,0.00258291,0.01537581,0.12155908,0.49035518,0.00345727,0.04953614
-3.80890445,1.15264879,0.45294965,0.46354416,0.00241659,0.01426147,0.11903671,0.47106063,0.00328963,0.04595860
-3.80290145,1.13911679,0.46380902,0.46457734,0.00225199,0.01339880,0.11699819,0.45495396,0.00314518,0.04307439
-3.79689845,1.13258469,0.47677797,0.46809495,0.00209090,0.01275970,0.11545949,0.44209381,0.00302353,0.04084182
-3.79089545,1.13320443,0.49207097,0.47418773,0.00193492,0.01231791,0.11443998,0.43250648,0.00292443,0.03921783
-3.78489245,1.14105596,0.50987614,0.48291686,0.00178549,0.01204909,0.11396019,0.42618278,0.00284763,0.03815843
-3.77888944,1.15613303,0.53034436,0.49430694,0.00164379,0.01193084,0.11403949,0.42307533,0.00279292,0.03761892
-3.77288644,1.17833074,0.55357922,0.50833956,0.00151084,0.01194261,0.11469378,0.42309667,0.00276005,0.03755421
-3.76688344,1.20743556,0.57962831,0.52494811,0.00138737,0.01206568,0.11593340,0.42611818,0.00274871,0.03791910
-3.76088044,1.24311875,0.60847608,0.54401386,0.00127392,0.01228302,0.11776131,0.43197026,0.00275846,0.03866862
-3.75487744,1.28493352,0.64003882,0.56536397,0.00117081,0.01257924,0.12017171,0.44044367,0.00278869,0.03975841
-3.74887444,1.33231656,0.67416183,0.58877130,0.00107814,0.01294050,0.12314900,0.45129220,0.00283863,0.04114522
-3.74287144,1.38459396,0.71061910,0.61395637,0.00099584,0.01335452,0.12666738,0.46423667,0.00290730,0.04278747
-3.73686843,1.44099150,0.74911532,0.64059131,0.00092366,0.01381058,0.13069079,0.47897013,0.00299349,0.04464589
-3.73086543,1.50064893,0.78929042,0.66830577,0.00086122,0.01429955,0.13517341,0.49516418,0.00309577,0.04668422
-3.72486243,1.56263790,0.83072624,0.69669463,0.00080803,0.01481400,0.14006062,0.51247612,0.00321250,0.04886988
-3.71885943,1.62598267,0.87295524,0.72532708,0.00076350,0.01534823,0.14529024,0.53055680,0.00334183,0.05117475
-3.71285643,1.68968295,0.91547090,0.75375687,0.00072697,0.01589836,0.15079410,0.54905870,0.00348175,0.05357579
-3.70685343,1.75273781,0.95773929,0.78153327,0.00069775,0.01646240,0.15649986,0.56764406,0.00363008,0.05605560
-3.70085043,1.81416972,0.99921160,0.80821226,0.00067513,0.01704022,0.16233283,0.58599268,0.00378453,0.05860288
-3.69484742,1.87304785,1.03933699,0.83336759,0.00065838,0.01763353,0.16821784,0.60380904,0.00394272,0.06121267
-3.68884442,1.92850949,1.07757537,0.85660129,0.00064678,0.01824579,0.17408103,0.62082846,0.00410225,0.06388637
-3.68284142,1.97977898,1.11340972,0.87755308,0.00063963,0.01888195,0.17985143,0.63682211,0.00426069,0.06663158
-3.67683842,2.02618327,1.14635745,0.89590865,0.00063628,0.01954825,0.18546229,0.65160051,0.00441567,0.06946155
-3.67083542,2.06716366,1.17598053,0.91140619,0.00063608,0.02025183,0.19085214,0.66501560,0.00456486,0.07239453
-3.66483242,2.10228333,1.20189403,0.92384124,0.00063842,0.02100030,0.19596547,0.67696105,0.00470605,0.07545267
-3.65882941,2.13123048,1.22377292,0.93306958,0.00064276,0.02180130,0.20075310,0.68737114,0.00483716,0.07866075
-3.65282641,2.15381723,1.24135691,0.93900821,0.00064856,0.02266191,0.20517222,0.69621802,0.00495624,0.08204474
-3.64682341,2.16997437,1.25445336,0.94163445,0.00065532,0.02358816,0.20918608,0.70350765,0.00506154,0.08563009
-3.64082041,2.17974253,1.26293825,0.94098329,0.00066258,0.02458443,0.21276350,0.70927473,0.00515149,0.08943994
-3.63481741,2.18326035,1.26675525,0.93714314,0.00066991,0.02565301,0.21587811,0.71357674,0.00522470,0.09349330
-3.62881441,2.18075032,1.26591327,0.93025030,0.00067691,0.02679356,0.21850755,0.71648759,0.00528002,0.09780323
-3.62281141,2.17250314,1.26048242,0.92048246,0.00068319,0.02800281,0.22063262,0.71809112,0.00531650,0.10237518
-3.61680840,2.15886154,1.25058896,0.90805150,0.00068840,0.02927431,0.22223646,0.71847495,0.00533342,0.10720546
-3.61080540,2.14020430,1.23640936,0.89319591,0.00069222,0.03059824,0.22330388,0.71772494,0.00533027,0.11228007
-3.60480240,2.11693143,1.21816379,0.87617336,0.00069437,0.03196152,0.22382088,0.71592059,0.00530680,0.11757381
-3.59879940,2.08945109,1.19610942,0.85725343,0.00069457,0.03334794,0.22377445,0.71313173,0.00526298,0.12304987
-3.59279640,2.05816905,1.17053382,0.83671110,0.00069260,0.03473852,0.22315259,0.70941661,0.00519903,0.12865984
-3.58679340,2.02348095,1.14174852,0.81482102,0.00068830,0.03611200,0.22194468,0.70482159,0.00511541,0.13434429
-3.58079040,1.98576773,1.11008315,0.79185281,0.00068152,0.03744548,0.22014207,0.69938235,0.00501282,0.14003374
-3.57478739,1.94539422,1.07588014,0.76806747,0.00067219,0.03871518,0.21773900,0.69312667,0.00489223,0.14565028
