energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-2.04402201,2.59623547,0.00748076,0.63221839,0.02712455,0.16693779,1.06191305,1.11364118,1.07242713,0.64579670
-2.03801901,2.66371776,0.00748961,0.65016419,0.02773045,0.17147731,1.08524357,1.14600354,1.11111262,0.66149424
-2.03201601,2.73492184,0.00747786,0.66846511,0.02825702,0.17673307,1.11087632,1.17980011,1.15078398,0.67770477
-2.02601301,2.80886868,0.00744325,0.68687548,0.02869545,0.18263878,1.13823279,1.21460734,1.19109371,0.69419245
-2.02001001,2.88449753,0.00738404,0.70513929,0.02903858,0.18911169,1.16666238,1.24998526,1.23166230,0.71070432
-2.01400700,2.96068743,0.00729905,0.72299492,0.02928105,0.19605401,1.19546062,1.28548709,1.27208169,0.72697547
-2.00800400,3.03627783,0.00718777,0.74017966,0.02941934,0.20335468,1.22388884,1.32066746,1.31191885,0.74273412
-2.00200100,3.11008838,0.00705031,0.75643373,0.02945175,0.21089155,1.25119444,1.35508907,1.35071954,0.75770649
-1.99599800,3.18093765,0.00688744,0.77150412,0.02937827,0.21853374,1.27663147,1.38832774,1.38801284,0.77162156
-1.98999500,3.24766115,0.00670050,0.78514820,0.02920053,0.22614445,1.29948084,1.41997601,1.42331648,0.78421563
-1.98399200,3.30912891,0.00649140,0.79713730,0.02892156,0.23358386,1.31906958,1.44964559,1.45614350,0.79523694
-1.97798899,3.36426289,0.00626247,0.80726034,0.02854561,0.24071235,1.33478879,1.47696898,1.48601038,0.80445018
-1.97198599,3.41205470,0.00601640,0.81532762,0.02807794,0.24739379,1.34610969,1.50160067,1.51244669,0.81164107
-1.96598299,3.45158373,0.00575613,0.82117487,0.02752465,0.25349885,1.35259753,1.52321850,1.53500651,0.81662101
-1.95997999,3.48203588,0.00548476,0.82466755,0.02689243,0.25890841,1.35392277,1.54152532,1.55328114,0.81923178
-1.95397699,3.50272261,0.00520541,0.82570523,0.02618843,0.26351664,1.34986959,1.55625161,1.56691293,0.81935017
-1.94797399,3.51310021,0.00492116,0.82422617,0.02542011,0.26723403,1.34034111,1.56715903,1.57560968,0.81689242
-1.94197099,3.51278841,0.00463495,0.82021154,0.02459515,0.26998996,1.32536161,1.57404519,1.57915896,0.81181836
-1.93596798,3.50158772,0.00434953,0.81368932,0.02372134,0.27173485,1.30507536,1.57674944,1.57744141,0.80413494
-1.92996498,3.47949453,0.00406739,0.80473744,0.02280656,0.27244183,1.27974233,1.57515962,1.57044243,0.79389895
-1.92396198,3.44671277,0.00379075,0.79348580,0.02185873,0.27210774,1.24973075,1.56921929,1.55826114,0.78121872
-1.91795898,3.40366121,0.00352153,0.78011691,0.02088583,0.27075341,1.21550681,1.55893512,1.54111599,0.76625445
-1.91195598,3.35097516,0.00326133,0.76486490,0.01989591,0.26842335,1.17762177,1.54438373,1.51934623,0.74921709
-1.90595298,3.28950198,0.00301149,0.74801261,0.01889703,0.26518456,1.13669689,1.52571749,1.49340877,0.73036550
-1.89994997,3.22028946,0.00277306,0.72988666,0.01789733,0.26112472,1.09340648,1.50316866,1.46387014,0.71000197
-1.89394697,3.14456706,0.00254684,0.71085050,0.01690497,0.25634961,1.04845977,1.47705119,1.43139350,0.68846593
-1.88794397,3.06371977,0.00233346,0.69129557,0.01592813,0.25098004,1.00258193,1.44775990,1.39672101,0.66612612
-1.88194097,2.97925528,0.00213334,0.67163067,0.01497491,0.24514810,0.95649492,1.41576655,1.36065204,0.64337130
-1.87593797,2.89276523,0.00194679,0.65227000,0.01405334,0.23899318,0.91089879,1.38161267,1.32401800,0.62059986
-1.86993497,2.80588169,0.00177399,0.63362031,0.01317122,0.23265760,0.86645377,1.34589914,1.28765494,0.59820872
-1.86393197,2.72023050,0.00161509,0.61606758,0.01233608,0.22628222,0.82376402,1.30927276,1.25237489,0.57658190
-1.85792896,2.63738326,0.00147015,0.59996394,0.01155505,0.22000206,0.78336324,1.27241009,1.21893744,0.55607918
-1.85192596,2.55880992,0.00133923,0.58561529,0.01083471,0.21394219,0.74570272,1.23599923,1.18802279,0.53702549
-1.84592296,2.48583383,0.00122238,0.57327034,0.01018105,0.20821389,0.71114218,1.20072015,1.16020753,0.51970137
-1.83991996,2.41959150,0.00111966,0.56311157,0.00959929,0.20291142,0.67994361,1.16722434,1.13594439,0.50433491
-1.83391696,2.36099846,0.00103113,0.55524851,0.00909383,0.19810938,0.65226826,1.13611475,1.11554696,0.49109561
-1.82791396,2.31072303,0.00095687,0.54971375,0.00866814,0.19386078,0.62817690,1.10792680,1.09917995,0.48009040
-1.82191096,2.26916898,0.00089699,0.54646194,0.00832468,0.19019593,0.60763315,1.08311127,1.08685571,0.47136192
-1.81590795,2.23646786,0.00085159,0.54537182,0.00806490,0.18712213,0.59050984,1.06201996,1.07843699,0.46488924
-1.80990495,2.21248140,0.00082078,0.54625117,0.00788912,0.18462421,0.57659794,1.04489466,1.07364583,0.46059086
-1.80390195,2.19681357,0.00080467,0.54884465,0.00779662,0.18266587,0.56561782,1.03185985,1.07207814,0.45832987
-1.79789895,2.18883200,0.00080335,0.55284401,0.00778555,0.18119171,0.55723222,1.02291968,1.07322324,0.45792106
-1.79189595,2.18769745,0.00081687,0.55790034,0.00785304,0.18012995,0.55106056,1.01795911,1.07648744,0.45913951
-1.78589295,2.19240022,0.00084526,0.56363785,0.00799517,0.17939566,0.54669388,1.01674933,1.08122049,0.46173042
-1.77988994,2.20180163,0.00088847,0.56966842,0.00820709,0.17889435,0.54370987,1.01895705,1.08674373,0.46541957
-1.77388694,2.21467909,0.00094636,0.57560661,0.00848304,0.17852588,0.54168750,1.02415746,1.09237868,0.46992416
-1.76788394,2.22977256,0.00101873,0.58108425,0.00881650,0.17818836,0.54022061,1.03185013,1.09747488,0.47496336
-1.76188094,2.24583085,0.00110522,0.58576416,0.00920022,0.17778212,0.53893012,1.04147727,1.10143577,0.48026840
-1.75587794,2.26165582,0.00120540,0.58935254,0.00962642,0.17721339,0.53747442,1.05244366,1.10374176,0.48559163
-1.74987494,2.27614309,0.00131864,0.59160953,0.01008687,0.17639768,0.53555767,1.06413741,1.10396958,0.49071445
-1.74387194,2.28831783,0.00144419,0.59235766,0.01057304,0.17526273,0.53293590,1.07595082,1.10180752,0.49545379
-1.73786893,2.29736477,0.00158113,0.59148793,0.01107628,0.17375097,0.52942085,1.08730057,1.09706595,0.49966703
-1.73186593,2.30265153,0.00172837,0.58896353,0.01158797,0.17182128,0.52488154,1.09764667,1.08968327,0.50325530
-1.72586293,2.30374512,0.00188469,0.58482098,0.01209973,0.16945020,0.51924385,1.10650931,1.07972722,0.50616530
-1.71985993,2.30042122,0.00204867,0.57916900,0.01260358,0.16663248,0.51248821,1.11348347,1.06739181,0.50838945
-1.71385693,2.29266662,0.00221879,0.57218507,0.01309213,0.16338091,0.50464580,1.11825052,1.05299033,0.50996478
-1.70785393,2.28067498,0.00239340,0.56411001,0.01355877,0.15972556,0.49579359,1.12058684,1.03694490,0.51097052
-1.70185093,2.26483651,0.00257079,0.55524077,0.01399787,0.15571252,0.48604838,1.12036904,1.01977309,0.51152460
-1.69584792,2.24572218,0.00274916,0.54592172,0.01440487,0.15140197,0.47556050,1.11757591,1.00207226,0.51177927
-1.68984492,2.22406306,0.00292675,0.53653462,0.01477649,0.14686593,0.46450714,1.11228698,0.98450198,0.51191591
-1.68384192,2.20072561,0.00310179,0.52748778,0.01511075,0.14218566,0.45308582,1.10467797,0.96776535,0.51213919
-1.67783892,2.17668355,0.00327262,0.51920436,0.01540710,0.13744872,0.44150805,1.09501323,0.95258936,0.51267077
-1.67183592,2.15298708,0.00343768,0.51211031,0.01566638,0.13274597,0.42999334,1.08363547,0.93970496,0.51374251
-1.66583292,2.13073009,0.00359559,0.50662208,0.01589077,0.12816846,0.41876383,1.07095323,0.92982705,0.51558937
-1.65982991,2.11101619,0.00374513,0.50313434,0.01608374,0.12380437,0.40803921,1.05742642,0.92363484,0.51844204
-1.65382691,2.09492425,0.00388533,0.50200805,0.01624989,0.11973615,0.39803235,1.04355041,0.92175278,0.52251949
-1.64782391,2.08347416,0.00401545,0.50355900,0.01639470,0.11603777,0.38894527,1.02983923,0.92473258,0.52802141
-1.64182091,2.07759385,0.00413497,0.50804721,0.01652438,0.11277246,0.38096560,1.01680839,0.93303646,0.53512081
-1.63581791,2.07808822,0.00424363,0.51566743,0.01664549,0.10999068,0.37426336,1.00495795,0.94702225,0.54395694
-1.62981491,2.08561119,0.00434136,0.52654106,0.01676472,0.10772864,0.36898818,0.99475634,0.96693061,0.55462874
-1.62381191,2.10064164,0.00442829,0.54070980,0.01688856,0.10600732,0.36526681,0.98662558,0.99287490,0.56718907
-1.61780890,2.12346442,0.00450470,0.55813136,0.01702296,0.10483198,0.36320102,0.98092846,1.02483427,0.58164005
-1.61180590,2.15415722,0.00457096,0.57867752,0.01717308,0.10419231,0.36286591,0.97795808,1.06265027,0.59792972
-1.60580290,2.19258420,0.00462753,0.60213475,0.01734305,0.10406305,0.36430875,0.97793033,1.10602751,0.61595035
-1.59979990,2.23839699,0.00467484,0.62820760,0.01753575,0.10440520,0.36754838,0.98097942,1.15453866,0.63553866
-1.59379690,2.29104341,0.00471331,0.65652497,0.01775269,0.10516772,0.37257526,0.98715685,1.20763394,0.65647803
-1.58779390,2.34978410,0.00474327,0.68664917,0.01799391,0.10628961,0.37935232,0.99643368,1.26465516,0.67850286
-1.58179090,2.41371661,0.00476495,0.71808767,0.01825807,0.10770246,0.38781660,1.00870619,1.32485391,0.70130510
-1.57578789,2.48180628,0.00477846,0.75030727,0.01854244,0.10933308,0.39788167,1.02380435,1.38741373,0.72454276
-1.56978489,2.55292304,0.00478377,0.78275012,0.01884316,0.11110647,0.40944091,1.04150300,1.45147524,0.74785014
-1.56378189,2.62588235,0.00478073,0.81485129,0.01915536,0.11294868,0.42237141,1.06153489,1.51616362,0.77084949
-1.55777889,2.69948882,0.00476910,0.84605697,0.01947353,0.11478964,0.43653855,1.08360504,1.58061716,0.79316364
-1.55177589,2.77258040,0.00474857,0.87584269,0.01979178,0.11656580,0.45180083,1.10740559,1.64401564,0.81442892
-1.54577289,2.84407105,0.00471879,0.90373083,0.02010420,0.11822239,0.46801501,1.13263035,1.70560747,0.83430794
-1.53976988,2.91298988,0.00467947,0.92930648,0.02040519,0.11971538,0.48504103,1.15898828,1.76473402,0.85250154
-1.53376688,2.97851475,0.00463038,0.95223109,0.02068980,0.12101282,0.50274668,1.18621514,1.82085018,0.86875927
-1.52776388,3.03999874,0.00457146,0.97225313,0.02095399,0.12209577,0.52101167,1.21408274,1.87354005,0.88288805
-1.52176088,3.09698808,0.00450283,0.98921539,0.02119490,0.12295856,0.53973086,1.24240532,1.92252701,0.89475832
-1.51575788,3.14923082,0.00442486,1.00305843,0.02141101,0.12360853,0.55881657,1.27104276,1.96767776,0.90430764
-1.50975488,3.19667590,0.00433820,1.01382020,0.02160228,0.12406521,0.57819975,1.29990054,2.00900014,0.91154140
-1.50375188,3.23946281,0.00424380,1.02163174,0.02177015,0.12435905,0.59783012,1.32892664,2.04663499,0.91653071
-1.49774887,3.27790277,0.00414294,1.02670925,0.02191751,0.12452964,0.61767509,1.35810563,2.08084264,0.91940768
-1.49174587,3.31245252,0.00403721,1.02934303,0.02204861,0.12462372,0.63771776,1.38745043,2.11198483,0.92035822
-1.48574287,3.34368243,0.00392849,1.02988378,0.02216884,0.12469287,0.65795406,1.41699245,2.14050317,0.91961300
-1.47973987,3.37224094,0.00381894,1.02872704,0.02228453,0.12479118,0.67838923,1.44677081,2.16689542,0.91743694
-1.47373687,3.39881727,0.00371093,1.02629653,0.02240261,0.12497286,0.69903392,1.47682127,2.19169086,0.91411783
-1.46773387,3.42410456,0.00360699,1.02302712,0.02253038,0.12529001,0.71990017,1.50716581,2.21542611,0.90995470
-1.46173087,3.44876539,0.00350976,1.01934841,0.02267508,0.12579058,0.74099747,1.53780346,2.23862257,0.90524651
-1.45572786,3.47340142,0.00342194,1.01566945,0.02284363,0.12651664,0.76232926,1.56870297,2.26176646,0.90028162
-1.44972486,3.49852837,0.00334616,1.01236529,0.02304224,0.12750301,0.78388991,1.59979770,2.28529236,0.89532859
-1.44372186,3.52455759,0.00328500,1.00976588,0.02327613,0.12877630,0.80566251,1.63098328,2.30957058,0.89062851
-1.43771886,3.55178446,0.00324084,1.00814758,0.02354923,0.13035434,0.82761749,1.66211777,2.33489881,0.88638915
-1.43171586,3.58038385,0.00321586,1.00772758,0.02386395,0.13224608,0.84971212,1.69302468,2.36149776,0.88278111
-1.42571286,3.61041231,0.00321197,1.00866101,0.02422098,0.13445188,0.87189094,1.72349832,2.38951059,0.87993575
-1.41970985,3.64181624,0.00323075,1.01104094,0.02461914,0.13696413,0.89408702,1.75331131,2.41900563,0.87794499
-1.41370685,3.67444505,0.00327344,1.01490068,0.02505530,0.13976826,0.91622398,1.78222373,2.44998165,0.87686270
-1.40770385,3.70806819,0.00334088,1.02021830,0.02552438,0.14284387,0.93821857,1.80999340,2.48237501,0.87670743
-1.40170085,3.74239475,0.00343355,1.02692279,0.02601933,0.14616619,0.95998377,1.83638660,2.51606792,0.87746623
-1.39569785,3.77709424,0.00355149,1.03490149,0.02653132,0.14970746,0.98143203,1.86118887,2.55089695,0.87909916
-1.38969485,3.81181738,0.00369435,1.04400822,0.02704985,0.15343849,1.00247861,1.88421493,2.58666149,0.88154438
-1.38369185,3.84621576,0.00386136,1.05407182,0.02756298,0.15733001,1.02304477,1.90531760,2.62313130,0.88472330
-1.37768884,3.87995929,0.00405138,1.06490452,0.02805766,0.16135403,1.04306059,1.92439485,2.66005311,0.88854580
-1.37168584,3.91275090,0.00426286,1.07630983,0.02852006,0.16548487,1.06246726,1.94139490,2.69715588,0.89291510
-1.36568284,3.94433764,0.00449392,1.08808975,0.02893595,0.16970003,1.08121873,1.95631887,2.73415492,0.89773230
-1.35967984,3.97451817,0.00474232,1.10005085,0.02929111,0.17398081,1.09928257,1.96922084,2.77075471,0.90290036
-1.35367684,4.00314630,0.00500553,1.11200927,0.02957182,0.17831252,1.11663993,1.98020537,2.80665085,0.90832745
-1.34767384,4.03013072,0.00528073,1.12379437,0.02976528,0.18268448,1.13328473,1.98942230,2.84153137,0.91392974
-1.34167084,4.05543134,0.00556483,1.13525114,0.02986006,0.18708972,1.14922188,1.99705925,2.87507765,0.91963350
-1.33566783,4.07905246,0.00585457,1.14624133,0.02984655,0.19152434,1.16446479,2.00333191,2.90696539,0.92537655
-1.32966483,4.10103340,0.00614646,1.15664334,0.02971728,0.19598673,1.17903222,2.00847268,2.93686588,0.93110917
-1.32366183,4.12143738,0.00643691,1.16635115,0.02946732,0.20047655,1.19294472,2.01271806,2.96444795,0.93679437
-1.31765883,4.14033916,0.00672224,1.17527237,0.02909444,0.20499370,1.20622079,2.01629547,2.98938067,0.94240780
-1.31165583,4.15781249,0.00699873,1.18332561,0.02859936,0.20953714,1.21887306,2.01941007,3.01133709,0.94793711
-1.30565283,4.17391795,0.00726269,1.19043753,0.02798572,0.21410382,1.23090482,2.02223240,3.02999905,0.95338108
-1.29964982,4.18869213,0.00751053,1.19653974,0.02726015,0.21868773,1.24230712,2.02488740,3.04506306,0.95874839
-1.29364682,4.20213877,0.00773881,1.20156585,0.02643203,0.22327910,1.25305658,2.02744555,3.05624719,0.96405629
-1.28764382,4.21422254,0.00794435,1.20544892,0.02551333,0.22786386,1.26311436,2.02991669,3.06329885,0.96932913
-1.28164082,4.22486594,0.00812429,1.20811962,0.02451827,0.23242331,1.27242620,2.03224694,3.06600319,0.97459689
-1.27563782,4.23394956,0.00827616,1.20950516,0.02346289,0.23693417,1.28092364,2.03431913,3.06419186,0.97989371
-1.26963482,4.24131585,0.00839798,1.20952931,0.02236464,0.24136885,1.28852650,2.03595666,3.05775178,0.98525653
-1.26363182,4.24677623,0.00848835,1.20811342,0.02124182,0.24569601,1.29514641,2.03693095,3.04663362,0.99072381
-1.25762881,4.25012117,0.00854645,1.20517857,0.02011308,0.24988135,1.30069112,2.03697197,3.03085929,0.99633441
-1.25162581,4.25113266,0.00857219,1.20064874,0.01899690,0.25388858,1.30506948,2.03578154,3.01052834,1.00212646
-1.24562281,4.24959819,0.00856615,1.19445480,0.01791104,0.25768048,1.30819660,2.03304853,2.98582246,1.00813639
-1.23961981,4.24532544,0.00852969,1.18653917,0.01687206,0.26121997,1.30999888,2.02846540,2.95700787,1.01439787
-1.23361681,4.23815650,0.00846485,1.17686071,0.01589490,0.26447122,1.31041855,2.02174495,2.92443501,1.02094071
-1.22761381,4.22798059,0.00837442,1.16539970,0.01499250,0.26740051,1.30941738,2.01263641,2.88853542,1.02778960
-1.22161081,4.21474443,0.00826181,1.15216233,0.01417551,0.26997708,1.30697920,2.00094009,2.84981525,1.03496266
-1.21560780,4.19845915,0.00813098,1.13718447,0.01345207,0.27217361,1.30311118,1.98651949,2.80884567,1.04246973
-1.20960480,4.17920324,0.00798636,1.12053431,0.01282767,0.27396658,1.29784369,1.96931046,2.76624997,1.05031035
-1.20360180,4.15712123,0.00783273,1.10231365,0.01230511,0.27533630,1.29122872,1.94932677,2.72268761,1.05847157
-1.19759880,4.13241772,0.00767501,1.08265751,0.01188453,0.27626686,1.28333712,1.92666178,2.67883577,1.06692554
-1.19159580,4.10534736,0.00751818,1.06173207,0.01156355,0.27674570,1.27425481,1.90148629,2.63536883,1.07562696
-1.18559280,4.07620114,0.00736706,1.03973092,0.01133739,0.27676324,1.26407837,1.87404277,2.59293650,1.08451066
-1.17958979,4.04528980,0.00722618,1.01686967,0.01119917,0.27631236,1.25291037,1.84463630,2.55214160,1.09348939
-1.17358679,4.01292569,0.00709958,0.99337920,0.01114016,0.27538784,1.24085478,1.81362300,2.51351837,1.10245202
-1.16758379,3.97940410,0.00699070,0.96949788,0.01115014,0.27398600,1.22801315,1.78139666,2.47751226,1.11126241
-1.16158079,3.94498556,0.00690226,0.94546318,0.01121771,0.27210435,1.21448163,1.74837447,2.44446232,1.11975912
-1.15557779,3.90988037,0.00683611,0.92150306,0.01133070,0.26974146,1.20034939,1.71498280,2.41458710,1.12775615
-1.14957479,3.87423664,0.00679321,0.89782778,0.01147654,0.26689705,1.18569849,1.68164391,2.38797485,1.13504490
-1.14357179,3.83813278,0.00677356,0.87462244,0.01164258,0.26357224,1.17060541,1.64876429,2.36457864,1.14139739
-1.13756878,3.80157525,0.00677620,0.85204082,0.01181650,0.25977009,1.15514414,1.61672545,2.34421702,1.14657073
-1.13156578,3.76450191,0.00679927,0.83020084,0.01198659,0.25549623,1.13939070,1.58587748,2.32658022,1.15031296
-1.12556278,3.72679100,0.00684001,0.80918192,0.01214204,0.25075965,1.12342869,1.55653568,2.31124183,1.15236990
-1.11955978,3.68827541,0.00689495,0.78902434,0.01227322,0.24557355,1.10735562,1.52898021,2.29767577,1.15249303
-1.11355678,3.64876135,0.00695996,0.76973075,0.01237184,0.23995623,1.09128936,1.50345860,2.28527764,1.15044790
-1.10755378,3.60805045,0.00703042,0.75126957,0.01243112,0.23393181,1.07537428,1.48019049,2.27338985,1.14602291
-1.10155078,3.56596372,0.00710141,0.73358019,0.01244589,0.22753089,1.05978639,1.45937417,2.26132920,1.13903799
-1.09554777,3.52236590,0.00716788,0.71657949,0.01241266,0.22079097,1.04473696,1.44119392,2.24841580,1.12935270
-1.08954477,3.47718843,0.00722478,0.70016945,0.01232955,0.21375658,1.03047416,1.42582735,2.23400191,1.11687351
-1.08354177,3.43044930,0.00726731,0.68424513,0.01219631,0.20647915,1.01728214,1.41345180,2.21749939,1.10155967
-1.07753877,3.38226827,0.00729106,0.66870268,0.01201417,0.19901648,1.00547742,1.40424894,2.19840443,1.08342741
-1.07153577,3.33287601,0.00729213,0.65344689,0.01178573,0.19143200,0.99540225,1.39840673,2.17631823,1.06255224
-1.06553277,3.28261624,0.00726728,0.63839769,0.01151477,0.18379357,0.98741509,1.39611828,2.15096291,1.03906897
-1.05952976,3.23194016,0.00721405,0.62349540,0.01120608,0.17617208,0.98187831,1.39757707,2.12219164,1.01316961
-1.05352676,3.18139309,0.00713080,0.60870428,0.01086522,0.16863988,0.97914352,1.40296857,2.08999264,0.98509892
-1.04752376,3.13159367,0.00701674,0.59401436,0.01049828,0.16126890,0.97953505,1.41245845,2.05448706,0.95514791
-1.04152076,3.08320658,0.00687198,0.57944137,0.01011171,0.15412883,0.98333236,1.42617775,2.01592073,0.92364543
-1.03551776,3.03691002,0.00669745,0.56502502,0.00971204,0.14728521,0.99075212,1.44420599,1.97465062,0.89094834
-1.02951476,2.99335985,0.00649487,0.55082567,0.00930570,0.14079764,1.00193107,1.46655317,1.93112671,0.85743050
-1.02351176,2.95315244,0.00626666,0.53691984,0.00889886,0.13471820,1.01691048,1.49314186,1.88587044,0.82347126
-1.01750875,2.91678853,0.00601586,0.52339479,0.00849720,0.12909004,1.03562335,1.52379096,1.83945116,0.78944388
-1.01150575,2.88464055,0.00574595,0.51034278,0.00810588,0.12394639,1.05788523,1.55820223,1.79246187,0.75570450
-1.00550275,2.85692550,0.00546081,0.49785532,0.00772936,0.11930991,1.08338943,1.59595120,1.74549583,0.72258210
-0.99949975,2.83368554,0.00516450,0.48601789,0.00737142,0.11519242,1.11170742,1.63648353,1.69912535,0.69037001
-0.99349675,2.81477786,0.00486118,0.47490560,0.00703508,0.11159521,1.14229458,1.67911773,1.65388392,0.65931929
-0.98749375,2.79987493,0.00455500,0.46457992,0.00672267,0.10850960,1.17450167,1.72305482,1.61025278,0.62963430
-0.98149075,2.78847557,0.00424993,0.45508689,0.00643584,0.10591812,1.20759169,1.76739510,1.56865242,0.60147061
