energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-1.60580290,1.46855419,0.03792393,0.00303051,0.01757126,0.13375055,1.24913590,0.15553944,0.00000000
-1.59979990,1.61297224,0.04198982,0.00320616,0.01954913,0.14715210,1.36989263,0.17152324,0.00000000
-1.59379690,1.76541590,0.04631089,0.00340561,0.02163942,0.16114023,1.49751309,0.18828880,0.00000000
-1.58779390,1.92441744,0.05086090,0.00362400,0.02382797,0.17557763,1.63073091,0.20567475,0.00000000
-1.58179090,2.08832689,0.05560832,0.00385659,0.02609829,0.19031384,1.76812760,0.22349970,0.00000000
-1.57578789,2.25532869,0.06051624,0.00409884,0.02843181,0.20518772,1.90814680,0.24156431,0.00000000
-1.56978489,2.42346522,0.06554240,0.00434642,0.03080817,0.22003052,2.04911437,0.25965407,0.00000000
-1.56378189,2.59066736,0.07063950,0.00459527,0.03320564,0.23466948,2.18926414,0.27754299,0.00000000
-1.55777889,2.75479142,0.07575561,0.00484165,0.03560155,0.24893179,2.32676909,0.29499784,0.00000000
-1.55177589,2.91366196,0.08083482,0.00508219,0.03797288,0.26264877,2.45977727,0.31178313,0.00000000
-1.54577289,3.06511926,0.08581815,0.00531401,0.04029682,0.27566024,2.58645161,0.32766644,0.00000000
-1.53976988,3.20707013,0.09064458,0.00553476,0.04255145,0.28781878,2.70501243,0.34242410,0.00000000
-1.53376688,3.33754049,0.09525232,0.00574268,0.04471635,0.29899381,2.81378131,0.35584695,0.00000000
-1.52776388,3.45472778,0.09958018,0.00593675,0.04677332,0.30907528,2.91122469,0.36774603,0.00000000
-1.52176088,3.55705125,0.10356919,0.00611668,0.04870694,0.31797690,2.99599569,0.37795798,0.00000000
-1.51575788,3.64319831,0.10716412,0.00628302,0.05050522,0.32563865,3.06697234,0.38634982,0.00000000
-1.50975488,3.71216474,0.11031519,0.00643716,0.05216007,0.33202857,3.12329078,0.39282317,0.00000000
-1.50375188,3.76328721,0.11297967,0.00658140,0.05366778,0.33714377,3.16437187,0.39731747,0.00000000
-1.49774887,3.79626656,0.11512344,0.00671888,0.05502928,0.34101046,3.18993995,0.39981225,0.00000000
-1.49174587,3.81118042,0.11672238,0.00685361,0.05625040,0.34368318,3.20003292,0.40032819,0.00000000
-1.48574287,3.80848470,0.11776359,0.00699034,0.05734190,0.34524315,3.19500290,0.39892706,0.00000000
-1.47973987,3.78900327,0.11824635,0.00713445,0.05831942,0.34579573,3.17550731,0.39571037,0.00000000
-1.47373687,3.75390614,0.11818275,0.00729186,0.05920322,0.34546722,3.14249046,0.39081689,0.00000000
-1.46773387,3.70467660,0.11759803,0.00746878,0.06001786,0.34440100,3.09715625,0.38441896,0.00000000
-1.46173087,3.64306837,0.11653048,0.00767154,0.06079164,0.34275315,3.04093283,0.37671789,0.00000000
-1.45572786,3.57105422,0.11503099,0.00790633,0.06155596,0.34068775,2.97543052,0.36793842,0.00000000
-1.44972486,3.49076787,0.11316219,0.00817891,0.06234456,0.33837189,2.90239452,0.35832255,0.00000000
-1.44372186,3.40444116,0.11099719,0.00849440,0.06319257,0.33597068,2.82365398,0.34812293,0.00000000
-1.43771886,3.31433876,0.10861794,0.00885693,0.06413560,0.33364236,2.74106946,0.33759592,0.00000000
-1.43171586,3.22269284,0.10611325,0.00926940,0.06520862,0.33153363,2.65648056,0.32699477,0.00000000
-1.42571286,3.13163976,0.10357653,0.00973326,0.06644488,0.32977535,2.57165545,0.31656284,0.00000000
-1.41970985,3.04316130,0.10110326,0.01024826,0.06787477,0.32847875,2.48824426,0.30652744,0.00000000
-1.41370685,2.95903206,0.09878831,0.01081229,0.06952472,0.32773229,2.40773756,0.29709407,0.00000000
-1.40770385,2.88077490,0.09672319,0.01142134,0.07141609,0.32759912,2.33143139,0.28844160,0.00000000
-1.40170085,2.80962577,0.09499321,0.01206937,0.07356416,0.32811537,2.26039970,0.28071824,0.00000000
-1.39569785,2.74650865,0.09367484,0.01274842,0.07597725,0.32928917,2.19547481,0.27403860,0.00000000
-1.38969485,2.69202141,0.09283311,0.01344871,0.07865588,0.33110052,2.13723639,0.26848165,0.00000000
-1.38369185,2.64643233,0.09251937,0.01415884,0.08159224,0.33350190,2.08600861,0.26408993,0.00000000
-1.37768884,2.60968732,0.09276928,0.01486606,0.08476969,0.33641966,2.04186544,0.26086967,0.00000000
-1.37168584,2.58142682,0.09360134,0.01555661,0.08816267,0.33975621,2.00464327,0.25879199,0.00000000
-1.36568284,2.56101155,0.09501581,0.01621612,0.09173670,0.34339270,1.97396014,0.25779501,0.00000000
-1.35967984,2.54755579,0.09699419,0.01683005,0.09544875,0.34719247,1.94924051,0.25778675,0.00000000
-1.35367684,2.53996671,0.09949930,0.01738414,0.09924786,0.35100484,1.92974437,0.25864883,0.00000000
-1.34767384,2.53698806,0.10247596,0.01786489,0.10307608,0.35466935,1.91459958,0.26024069,0.00000000
-1.34167084,2.53724669,0.10585224,0.01825999,0.10686963,0.35802028,1.90283615,0.26240426,0.00000000
-1.33566783,2.53930019,0.10954129,0.01855876,0.11056040,0.36089130,1.89342117,0.26496900,0.00000000
-1.32966483,2.54168411,0.11344378,0.01875247,0.11407768,0.36312019,1.88529349,0.26775708,0.00000000
-1.32366183,2.54295728,0.11745069,0.01883468,0.11735000,0.36455347,1.87739685,0.27058859,0.00000000
-1.31765883,2.54174399,0.12144658,0.01880142,0.12030731,0.36505082,1.86871078,0.27328669,0.00000000
-1.31165583,2.53677205,0.12531309,0.01865129,0.12288304,0.36448920,1.85827852,0.27568254,0.00000000
-1.30565283,2.52690577,0.12893264,0.01838555,0.12501635,0.36276652,1.84523123,0.27761999,0.00000000
-1.29964982,2.51117324,0.13219208,0.01800797,0.12665422,0.35980482,1.82880835,0.27895972,0.00000000
-1.29364682,2.48878771,0.13498635,0.01752473,0.12775351,0.35555278,1.80837354,0.27958308,0.00000000
-1.28764382,2.45916266,0.13722175,0.01694416,0.12828267,0.34998754,1.78342643,0.27939518,0.00000000
-1.28164082,2.42192068,0.13881899,0.01627644,0.12822335,0.34311580,1.75360994,0.27832748,0.00000000
-1.27563782,2.37689648,0.13971565,0.01553324,0.12757149,0.33497413,1.71871342,0.27633965,0.00000000
-1.26963482,2.32413405,0.13986809,0.01472730,0.12633811,0.32562839,1.67867188,0.27342068,0.00000000
-1.26363182,2.26387879,0.13925275,0.01387209,0.12454962,0.31517249,1.63356153,0.26958936,0.00000000
-1.25762881,2.19656491,0.13786673,0.01298135,0.12224769,0.30372631,1.58359208,0.26489392,0.00000000
-1.25162581,2.12279875,0.13572764,0.01206868,0.11948857,0.29143295,1.52909616,0.25941093,0.00000000
-1.24562281,2.04333884,0.13287279,0.01114725,0.11634203,0.27845542,1.47051638,0.25324357,0.00000000
-1.23961981,1.95907319,0.12935778,0.01022942,0.11288984,0.26497273,1.40839043,0.24651914,0.00000000
-1.23361681,1.87099460,0.12525443,0.00932654,0.10922381,0.25117575,1.34333474,0.23938598,0.00000000
-1.22761381,1.78017469,0.12064831,0.00844866,0.10544354,0.23726276,1.27602720,0.23200988,0.00000000
-1.22161081,1.68773739,0.11563584,0.00760448,0.10165396,0.22343487,1.20718937,0.22456998,0.00000000
-1.21560780,1.59483238,0.11032127,0.00680120,0.09796263,0.20989159,1.13756868,0.21725434,0.00000000
-1.20960480,1.50260930,0.10481335,0.00604455,0.09447697,0.19682653,1.06792108,0.21025531,0.00000000
-1.20360180,1.41219321,0.09922221,0.00533876,0.09130154,0.18442343,0.99899447,0.20376472,0.00000000
-1.19759880,1.32466186,0.09365623,0.00468669,0.08853537,0.17285268,0.93151339,0.19796921,0.00000000
-1.19159580,1.24102525,0.08821922,0.00408989,0.08626952,0.16226826,0.86616521,0.19304561,0.00000000
-1.18559280,1.16220794,0.08300787,0.00354878,0.08458488,0.15280545,0.80358816,0.18915673,0.00000000
-1.17958979,1.08903434,0.07810961,0.00306276,0.08355029,0.14457904,0.74436135,0.18644754,0.00000000
-1.17358679,1.02221733,0.07360094,0.00263044,0.08322107,0.13768229,0.68899698,0.18504195,0.00000000
-1.16758379,0.96235021,0.06954617,0.00224974,0.08363800,0.13218659,0.63793472,0.18504022,0.00000000
-1.16158079,0.90990225,0.06599666,0.00191811,0.08482670,0.12814168,0.59153841,0.18651714,0.00000000
-1.15557779,0.86521747,0.06299049,0.00163268,0.08679753,0.12557651,0.55009477,0.18952102,0.00000000
-1.14957479,0.82851664,0.06055262,0.00139034,0.08954592,0.12450059,0.51381414,0.19407348,0.00000000
-1.14357179,0.79990225,0.05869529,0.00118797,0.09305313,0.12490572,0.48283294,0.20017000,0.00000000
-1.13756878,0.77936576,0.05741887,0.00102246,0.09728742,0.12676807,0.45721757,0.20778130,0.00000000
-1.13156578,0.76679699,0.05671288,0.00089081,0.10220553,0.13005032,0.43696943,0.21685522,0.00000000
-1.12556278,0.76199482,0.05655720,0.00079025,0.10775440,0.13470397,0.42203069,0.22731926,0.00000000
-1.11955978,0.76467875,0.05692341,0.00071823,0.11387311,0.14067141,0.41229043,0.23908333,0.00000000
-1.11355678,0.77450061,0.05777620,0.00067245,0.12049484,0.14788786,0.40759088,0.25204278,0.00000000
-1.10755378,0.79105588,0.05907464,0.00065094,0.12754889,0.15628295,0.40773326,0.26608132,0.00000000
-1.10155078,0.81389417,0.06077355,0.00065197,0.13496253,0.16578183,0.41248317,0.28107378,0.00000000
-1.09554777,0.84252822,0.06282467,0.00067413,0.14266269,0.17630585,0.42157520,0.29688854,0.00000000
-1.08954477,0.87644136,0.06517767,0.00071627,0.15057741,0.18777268,0.43471665,0.31338937,0.00000000
-1.08354177,0.91509314,0.06778109,0.00077751,0.15863700,0.20009595,0.45159035,0.33043672,0.00000000
-1.07753877,0.95792308,0.07058307,0.00085720,0.16677483,0.21318435,0.47185672,0.34788839,0.00000000
-1.07153577,1.00435288,0.07353197,0.00095493,0.17492780,0.22694043,0.49515510,0.36559948,0.00000000
-1.06553277,1.05378731,0.07657680,0.00107051,0.18303657,0.24125913,0.52110469,0.38342192,0.00000000
-1.05952976,1.10561424,0.07966767,0.00120399,0.19104544,0.25602615,0.54930531,0.40120350,0.00000000
-1.05352676,1.15920440,0.08275606,0.00135562,0.19890207,0.27111649,0.57933839,0.41878668,0.00000000
-1.04752376,1.21391155,0.08579512,0.00152591,0.20655715,0.28639322,0.61076847,0.43600745,0.00000000
-1.04152076,1.26907354,0.08873995,0.00171560,0.21396396,0.30170671,0.64314553,0.45269437,0.00000000
-1.03551776,1.32401503,0.09154792,0.00192572,0.22107809,0.31689456,0.67600843,0.46866812,0.00000000
-1.02951476,1.37805212,0.09417904,0.00215759,0.22785730,0.33178233,0.70888958,0.48374177,0.00000000
-1.02351176,1.43049938,0.09659634,0.00241285,0.23426159,0.34618509,0.74132105,0.49772192,0.00000000
-1.01750875,1.48067932,0.09876639,0.00269346,0.24025357,0.35991011,0.77284196,0.51041087,0.00000000
-1.01150575,1.52793422,0.10065975,0.00300170,0.24579915,0.37276030,0.80300697,0.52160984,0.00000000
-1.00550275,1.57163988,0.10225158,0.00334019,0.25086850,0.38453878,0.83139573,0.53112327,0.00000000
-0.99949975,1.61122105,0.10352209,0.00371182,0.25543725,0.39505393,0.85762280,0.53876395,0.00000000
-0.99349675,1.64616740,0.10445701,0.00411970,0.25948787,0.40412525,0.88134755,0.54435894,0.00000000
-0.98749375,1.67604960,0.10504795,0.00456709,0.26301114,0.41158933,0.90228363,0.54775587,0.00000000
-0.98149075,1.70053421,0.10529265,0.00505724,0.26600756,0.41730593,0.92020731,0.54882937,0.00000000
-0.97548774,1.71939671,0.10519499,0.00559328,0.26848867,0.42116378,0.93496438,0.54748727,0.00000000
-0.96948474,1.73253165,0.10476486,0.00617803,0.27047804,0.42308574,0.94647496,0.54367615,0.00000000
-0.96348174,1.73995926,0.10401781,0.00681379,0.27201196,0.42303315,0.95473602,0.53738593,0.00000000
-0.95747874,1.74182791,0.10297446,0.00750210,0.27313966,0.42100908,0.95982134,0.52865321,0.00000000
-0.95147574,1.73841216,0.10165980,0.00824353,0.27392305,0.41706024,0.96187881,0.51756308,0.00000000
-0.94547274,1.73010635,0.10010222,0.00903745,0.27443589,0.41127755,0.96112521,0.50424930,0.00000000
-0.93946973,1.71741401,0.09833256,0.00988180,0.27476260,0.40379521,0.95783867,0.48889272,0.00000000
-0.93346673,1.70093339,0.09638300,0.01077288,0.27499641,0.39478842,0.95234917,0.47171807,0.00000000
-0.92746373,1.68134010,0.09428599,0.01170525,0.27523734,0.38446970,0.94502758,0.45298918,0.00000000
-0.92146073,1.65936747,0.09207334,0.01267160,0.27558971,0.37308417,0.93627388,0.43300281,0.00000000
-0.91545773,1.63578569,0.08977527,0.01366273,0.27615957,0.36090383,0.92650493,0.41208152,0.00000000
-0.90945473,1.61138074,0.08741985,0.01466763,0.27705202,0.34822117,0.91614263,0.39056574,0.00000000
-0.90345173,1.58693411,0.08503246,0.01567358,0.27836853,0.33534242,0.90560281,0.36880550,0.00000000
-0.89744872,1.56320395,0.08263565,0.01666639,0.28020450,0.32258062,0.89528540,0.34715210,0.00000000
-0.89144572,1.54090859,0.08024916,0.01763073,0.28264689,0.31024876,0.88556622,0.32595009,0.00000000
-0.88544272,1.52071278,0.07789019,0.01855046,0.28577225,0.29865326,0.87679049,0.30552986,0.00000000
-0.87943972,1.50321684,0.07557389,0.01940911,0.28964500,0.28808798,0.86926830,0.28620098,0.00000000
-0.87343672,1.48894897,0.07331394,0.02019038,0.29431613,0.27882873,0.86327174,0.26824656,0.00000000
-0.86743372,1.47836037,0.07112332,0.02087861,0.29982214,0.27112854,0.85903380,0.25191867,0.00000000
-0.86143072,1.47182290,0.06901497,0.02145935,0.30618444,0.26521359,0.85674842,0.23743484,0.00000000
-0.85542771,1.46962886,0.06700251,0.02191985,0.31340897,0.26127979,0.85657163,0.22497560,0.00000000
-0.84942471,1.47199220,0.06510080,0.02224947,0.32148619,0.25949007,0.85862315,0.21468302,0.00000000
-0.84342171,1.47905080,0.06332632,0.02244016,0.33039127,0.25997212,0.86298828,0.20666009,0.00000000
-0.83741871,1.49086902,0.06169733,0.02248665,0.34008454,0.26281670,0.86971952,0.20097082,0.00000000
-0.83141571,1.50744030,0.06023381,0.02238678,0.35051211,0.26807629,0.87883775,0.19764085,0.00000000
-0.82541271,1.52868920,0.05895709,0.02214147,0.36160671,0.27576407,0.89033278,0.19665854,0.00000000
-0.81940970,1.55447284,0.05788923,0.02175477,0.37328862,0.28585324,0.90416304,0.19797633,0.00000000
-0.81340670,1.58458154,0.05705219,0.02123372,0.38546678,0.29827659,0.92025449,0.20151230,0.00000000
-0.80740370,1.61873877,0.05646677,0.02058807,0.39804001,0.31292635,0.93849888,0.20715189,0.00000000
-0.80140070,1.65660060,0.05615142,0.01982997,0.41089826,0.32965442,0.95875142,0.21474975,0.00000000
-0.79539770,1.69775495,0.05612099,0.01897355,0.42392402,0.34827297,0.98082828,0.22413167,0.00000000
-0.78939470,1.74172107,0.05638546,0.01803444,0.43699374,0.36855561,1.00450417,0.23509676,0.00000000
-0.78339170,1.78794970,0.05694876,0.01702930,0.44997925,0.39023910,1.02951040,0.24741978,0.00000000
-0.77738869,1.83582438,0.05780776,0.01597528,0.46274930,0.41302584,1.05553370,0.26085381,0.00000000
-0.77138569,1.88466440,0.05895143,0.01488953,0.47517099,0.43658716,1.08221637,0.27513324,0.00000000
-0.76538269,1.93372972,0.06036037,0.01378877,0.48711126,0.46056746,1.10915781,0.28997723,0.00000000
-0.75937969,1.98222835,0.06200659,0.01268883,0.49843833,0.48458932,1.13591789,0.30509357,0.00000000
-0.75337669,2.02932615,0.06385369,0.01160438,0.50902319,0.50825957,1.16202225,0.32018309,0.00000000
-0.74737369,2.07415944,0.06585742,0.01054859,0.51874093,0.53117624,1.18696949,0.33494446,0.00000000
-0.74137069,2.11585005,0.06796657,0.00953303,0.52747225,0.55293627,1.21024051,0.34907942,0.00000000
-0.73536768,2.15352282,0.07012426,0.00856754,0.53510485,0.57314393,1.23130946,0.36229838,0.00000000
-0.72936468,2.18632506,0.07226947,0.00766021,0.54153486,0.59141974,1.24965633,0.37432607,0.00000000
-0.72336168,2.21344747,0.07433883,0.00681749,0.54666837,0.60740951,1.26478075,0.38490740,0.00000000
-0.71735868,2.23414591,0.07626859,0.00604425,0.55042288,0.62079342,1.27621643,0.39381304,0.00000000
-0.71135568,2.24776321,0.07799665,0.00534407,0.55272885,0.63129466,1.28354583,0.40084470,0.00000000
-0.70535268,2.25375032,0.07946460,0.00471935,0.55353118,0.63868746,1.28641449,0.40583989,0.00000000
-0.69934967,2.25168576,0.08061968,0.00417168,0.55279068,0.64280406,1.28454434,0.40867590,0.00000000
-0.69334667,2.24129267,0.08141653,0.00370203,0.55048547,0.64354040,1.27774549,0.40927293,0.00000000
-0.68734367,2.22245266,0.08181871,0.00331106,0.54661211,0.64086030,1.26592584,0.40759610,0.00000000
-0.68134067,2.19521561,0.08179993,0.00299938,0.54118665,0.63479775,1.24909817,0.40365631,0.00000000
-0.67533767,2.15980498,0.08134484,0.00276780,0.53424522,0.62545738,1.22738418,0.39750986,0.00000000
-0.66933467,2.11661819,0.08044954,0.00261749,0.52584442,0.61301287,1.20101524,0.38925688,0.00000000
-0.66333167,2.06622169,0.07912151,0.00255020,0.51606111,0.59770330,1.17032972,0.37903838,0.00000000
-0.65732866,2.00934095,0.07737933,0.00256834,0.50499184,0.57982765,1.13576686,0.36703239,0.00000000
-0.65132566,1.94684530,0.07525182,0.00267504,0.49275171,0.55973739,1.09785727,0.35344891,0.00000000
-0.64532266,1.87972815,0.07277701,0.00287417,0.47947272,0.53782761,1.05721041,0.33852417,0.00000000
-0.63931966,1.80908311,0.07000067,0.00317024,0.46530164,0.51452680,1.01449930,0.32251423,0.00000000
-0.63331666,1.73607675,0.06697476,0.00356827,0.45039745,0.49028573,0.97044309,0.30568822,0.00000000
-0.62731366,1.66191888,0.06375560,0.00407360,0.43492826,0.46556566,0.92578797,0.28832144,0.00000000
-0.62131066,1.58783128,0.06040201,0.00469163,0.41906810,0.44082648,0.88128706,0.27068866,0.00000000
-0.61530765,1.51501587,0.05697351,0.00542748,0.40299335,0.41651496,0.83768001,0.25305765,0.00000000
-0.60930465,1.44462345,0.05352846,0.00628565,0.38687912,0.39305356,0.79567289,0.23568336,0.00000000
-0.60330165,1.37772386,0.05012245,0.00726958,0.37089568,0.37083020,0.75591911,0.21880287,0.00000000
-0.59729865,1.31527858,0.04680679,0.00838122,0.35520493,0.35018918,0.71900192,0.20263119,0.00000000
-0.59129565,1.25811667,0.04362731,0.00962063,0.33995718,0.33142364,0.68541905,0.18735803,0.00000000
-0.58529265,1.20691465,0.04062328,0.01098553,0.32528824,0.31476964,0.65556996,0.17314573,0.00000000
-0.57928964,1.16218110,0.03782681,0.01247090,0.31131694,0.30040208,0.62974613,0.16012814,0.00000000
-0.57328664,1.12424635,0.03526231,0.01406867,0.29814319,0.28843248,0.60812463,0.14841066,0.00000000
-0.56728364,1.09325755,0.03294644,0.01576749,0.28584655,0.27890878,0.59076514,0.13807113,0.00000000
-0.56128064,1.06917946,0.03088816,0.01755253,0.27448547,0.27181689,0.57761062,0.12916170,0.00000000
-0.55527764,1.05180066,0.02908911,0.01940553,0.26409718,0.26708420,0.56849141,0.12171141,0.00000000
-0.54927464,1.04074537,0.02754424,0.02130486,0.25469814,0.26458460,0.56313293,0.11572935,0.00000000
-0.54327164,1.03549018,0.02624252,0.02322581,0.24628521,0.26414511,0.56116637,0.11120829,0.00000000
-0.53726863,1.03538545,0.02516794,0.02514099,0.23883735,0.26555372,0.56214244,0.10812854,0.00000000
-0.53126563,1.03968062,0.02430050,0.02702089,0.23231784,0.26856811,0.56554748,0.10646195,0.00000000
-0.52526263,1.04755261,0.02361738,0.02883459,0.22667697,0.27292528,0.57082151,0.10617572,0.00000000
-0.51925963,1.05813638,0.02309411,0.03055052,0.22185502,0.27835132,0.57737769,0.10723612,0.00000000
-0.51325663,1.07055663,0.02270576,0.03213739,0.21778555,0.28457134,0.58462248,0.10961168,0.00000000
-0.50725363,1.08395949,0.02242811,0.03356508,0.21439861,0.29131910,0.59197585,0.11327587,0.00000000
-0.50125063,1.09754311,0.02223875,0.03480565,0.21162409,0.29834591,0.59889084,0.11820924,0.00000000
-0.49524762,1.11058592,0.02211813,0.03583420,0.20939469,0.30542871,0.60487183,0.12440069,0.00000000
-0.48924462,1.12247164,0.02205048,0.03662977,0.20764872,0.31237673,0.60949078,0.13184808,0.00000000
-0.48324162,1.13270989,0.02202456,0.03717605,0.20633229,0.31903688,0.61240096,0.14055799,0.00000000
-0.47723862,1.14095186,0.02203438,0.03746198,0.20540110,0.32529735,0.61334761,0.15054470,0.00000000
-0.47123562,1.14700023,0.02207956,0.03748220,0.20482150,0.33108947,0.61217523,0.16182847,0.00000000
-0.46523262,1.15081320,0.02216568,0.03723723,0.20457094,0.33638782,0.60883123,0.17443313,0.00000000
-0.45922961,1.15250245,0.02230434,0.03673356,0.20463778,0.34120855,0.60336595,0.18838317,0.00000000
-0.45322661,1.15232534,0.02251306,0.03598340,0.20502046,0.34560607,0.59592897,0.20370048,0.00000000
-0.44722361,1.15067174,0.02281494,0.03500437,0.20572618,0.34966825,0.58676221,0.22040087,0.00000000
-0.44122061,1.14804636,0.02323817,0.03381889,0.20676914,0.35351060,0.57618996,0.23849055,0.00000000
-0.43521761,1.14504730,0.02381533,0.03245352,0.20816856,0.35726938,0.56460645,0.25796284,0.00000000
-0.42921461,1.14234219,0.02458247,0.03093812,0.20994653,0.36109433,0.55246165,0.27879527,0.00000000
