energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-1.90595298,1.20336872,0.00108505,0.08003952,0.19150899,0.59342944,0.09567789,0.27397003,0.31853303,0.00065451
-1.89994997,1.20775404,0.00101310,0.07939971,0.19068022,0.59221945,0.09592782,0.27541688,0.32564708,0.00065707
-1.89394697,1.20868307,0.00094169,0.07860438,0.18921633,0.58926645,0.09588732,0.27589604,0.33189701,0.00065782
-1.88794397,1.20632434,0.00087127,0.07769220,0.18716060,0.58474090,0.09556884,0.27541437,0.33720776,0.00065670
-1.88194097,1.20090209,0.00080232,0.07670212,0.18456601,0.57883958,0.09499075,0.27399833,0.34150764,0.00065369
-1.87593797,1.19268622,0.00073531,0.07567169,0.18149304,0.57177840,0.09417654,0.27169240,0.34472968,0.00064881
-1.86993497,1.18198136,0.00067076,0.07463557,0.17800737,0.56378490,0.09315383,0.26855689,0.34681343,0.00064212
-1.86393197,1.16911542,0.00060912,0.07362418,0.17417759,0.55509063,0.09195329,0.26466546,0.34770695,0.00063370
-1.85792896,1.15442796,0.00055085,0.07266258,0.17007293,0.54592386,0.09060738,0.26010220,0.34736901,0.00062368
-1.85192596,1.13825916,0.00049634,0.07176968,0.16576120,0.53650279,0.08914916,0.25495854,0.34577139,0.00061219
-1.84592296,1.12093939,0.00044596,0.07095775,0.16130688,0.52702962,0.08761105,0.24932998,0.34290094,0.00059940
-1.83991996,1.10278024,0.00040000,0.07023224,0.15676947,0.51768572,0.08602367,0.24331286,0.33876149,0.00058548
-1.83391696,1.08406704,0.00035872,0.06959202,0.15220217,0.50862806,0.08441478,0.23700119,0.33337533,0.00057061
-1.82791396,1.06505344,0.00032232,0.06902987,0.14765086,0.49998707,0.08280848,0.23048382,0.32678415,0.00055497
-1.82191096,1.04595811,0.00029096,0.06853335,0.14315350,0.49186606,0.08122453,0.22384194,0.31904943,0.00053875
-1.81590795,1.02696386,0.00026480,0.06808580,0.13873979,0.48434218,0.07967794,0.21714709,0.31025218,0.00052210
-1.80990495,1.00821914,0.00024397,0.06766772,0.13443133,0.47746894,0.07817891,0.21045978,0.30049196,0.00050518
-1.80390195,0.98984184,0.00022858,0.06725812,0.13024202,0.47127998,0.07673290,0.20382871,0.28988536,0.00048812
-1.79789895,0.97192519,0.00021878,0.06683604,0.12617886,0.46579421,0.07534111,0.19729076,0.27856384,0.00047105
-1.79189595,0.95454546,0.00021475,0.06638200,0.12224295,0.46102168,0.07400114,0.19087154,0.26667115,0.00045407
-1.78589295,0.93777086,0.00021670,0.06587942,0.11843084,0.45697010,0.07270781,0.18458671,0.25436038,0.00043726
-1.77988994,0.92167126,0.00022486,0.06531582,0.11473588,0.45365153,0.07145423,0.17844374,0.24179075,0.00042067
-1.77388694,0.90632792,0.00023956,0.06468385,0.11114983,0.45108868,0.07023291,0.17244415,0.22912432,0.00040437
-1.76788394,0.89184256,0.00026114,0.06398202,0.10766435,0.44932066,0.06903685,0.16658613,0.21652275,0.00038839
-1.76188094,0.87834522,0.00029001,0.06321512,0.10427249,0.44840748,0.06786069,0.16086723,0.20414417,0.00037276
-1.75587794,0.86600009,0.00032661,0.06239433,0.10097002,0.44843301,0.06670166,0.15528712,0.19214024,0.00035750
-1.74987494,0.85500879,0.00037141,0.06153697,0.09775654,0.44950618,0.06556041,0.14985020,0.18065356,0.00034265
-1.74387194,0.84561085,0.00042487,0.06066594,0.09463638,0.45176001,0.06444155,0.14456792,0.16981537,0.00032823
-1.73786893,0.83808089,0.00048744,0.05980882,0.09161905,0.45534854,0.06335402,0.13946076,0.15974368,0.00031427
-1.73186593,0.83272263,0.00055952,0.05899685,0.08871954,0.46044158,0.06231112,0.13455964,0.15054167,0.00030080
-1.72586293,0.82985990,0.00064144,0.05826354,0.08595812,0.46721745,0.06133023,0.12990686,0.14229654,0.00028788
-1.71985993,0.82982486,0.00073339,0.05764333,0.08335990,0.47585414,0.06043237,0.12555645,0.13507867,0.00027556
-1.71385693,0.83294431,0.00083543,0.05717009,0.08095403,0.48651919,0.05964140,0.12157394,0.12894107,0.00026389
-1.70785393,0.83952450,0.00094743,0.05687573,0.07877272,0.49935886,0.05898312,0.11803556,0.12391924,0.00025293
-1.70185093,0.84983560,0.00106906,0.05678884,0.07685005,0.51448734,0.05848421,0.11502705,0.12003115,0.00024276
-1.69584792,0.86409664,0.00119974,0.05693356,0.07522058,0.53197656,0.05817108,0.11264193,0.11727767,0.00023342
-1.68984492,0.88246185,0.00133865,0.05732863,0.07391805,0.55184731,0.05806874,0.11097949,0.11564313,0.00022499
-1.68384192,0.90500942,0.00148469,0.05798672,0.07297403,0.57406230,0.05819977,0.11014250,0.11509621,0.00021750
-1.67783892,0.93173324,0.00163651,0.05891403,0.07241665,0.59852178,0.05858332,0.11023471,0.11559108,0.00021100
-1.67183592,0.96253849,0.00179253,0.06011017,0.07226955,0.62506201,0.05923435,0.11135820,0.11706875,0.00020551
-1.66583292,0.99724112,0.00195091,0.06156832,0.07255098,0.65345697,0.06016305,0.11361065,0.11945869,0.00020104
-1.65982991,1.03557163,0.00210967,0.06327567,0.07327314,0.68342322,0.06137444,0.11708256,0.12268068,0.00019759
-1.65382691,1.07718272,0.00226667,0.06521398,0.07444172,0.71462796,0.06286825,0.12185448,0.12664678,0.00019513
-1.64782391,1.12166052,0.00241971,0.06736037,0.07605574,0.74669980,0.06463894,0.12799416,0.13126349,0.00019363
-1.64182091,1.16853876,0.00256660,0.06968818,0.07810754,0.77924175,0.06667594,0.13555383,0.13643395,0.00019303
-1.63581791,1.21731484,0.00270522,0.07216785,0.08058303,0.81184581,0.06896403,0.14456746,0.14206014,0.00019326
-1.62981491,1.26746701,0.00283361,0.07476782,0.08346196,0.84410825,0.07148380,0.15504814,0.14804501,0.00019424
-1.62381191,1.31847149,0.00295006,0.07745532,0.08671848,0.87564484,0.07421216,0.16698558,0.15429444,0.00019590
-1.61780890,1.36981849,0.00305317,0.08019710,0.09032160,0.90610507,0.07712291,0.18034392,0.16071895,0.00019812
-1.61180590,1.42102628,0.00314194,0.08296000,0.09423587,0.93518454,0.08018720,0.19505973,0.16723510,0.00020083
-1.60580290,1.47165250,0.00321580,0.08571141,0.09842188,0.96263495,0.08337403,0.21104053,0.17376655,0.00020390
-1.59979990,1.52130210,0.00327471,0.08841961,0.10283701,0.98827094,0.08665060,0.22816391,0.18024464,0.00020726
-1.59379690,1.56963182,0.00331912,0.09105396,0.10743597,1.01197362,0.08998258,0.24627725,0.18660871,0.00021079
-1.58779390,1.61635105,0.00335004,0.09358510,0.11217156,1.03369064,0.09333441,0.26519840,0.19280585,0.00021442
-1.58179090,1.66121955,0.00336899,0.09598504,0.11699532,1.05343288,0.09666936,0.28471727,0.19879041,0.00021804
-1.57578789,1.70404243,0.00337802,0.09822731,0.12185837,1.07126820,0.09994978,0.30459851,0.20452321,0.00022158
-1.56978489,1.74466332,0.00337960,0.10028718,0.12671232,1.08731274,0.10313715,0.32458537,0.20997055,0.00022496
-1.56378189,1.78295660,0.00337662,0.10214196,0.13151027,1.10172060,0.10619236,0.34440462,0.21510308,0.00022810
-1.55777889,1.81881961,0.00337227,0.10377142,0.13620802,1.11467257,0.10907587,0.36377266,0.21989472,0.00023093
-1.55177589,1.85216593,0.00336997,0.10515841,0.14076539,1.12636498,0.11174817,0.38240255,0.22432169,0.00023338
-1.54577289,1.88292047,0.00337325,0.10628954,0.14514771,1.13699931,0.11417021,0.40001185,0.22836169,0.00023538
-1.53976988,1.91101707,0.00338569,0.10715604,0.14932734,1.14677342,0.11630404,0.41633099,0.23199338,0.00023688
-1.53376688,1.93639911,0.00341077,0.10775470,0.15328537,1.15587496,0.11811355,0.43111194,0.23519617,0.00023781
-1.52776388,1.95902310,0.00345179,0.10808881,0.15701315,1.16447737,0.11956532,0.44413670,0.23795036,0.00023813
-1.52176088,1.97886518,0.00351180,0.10816906,0.16051381,1.17273860,0.12062954,0.45522529,0.24023758,0.00023778
-1.51575788,1.99593011,0.00359348,0.10801433,0.16380353,1.18080253,0.12128095,0.46424294,0.24204152,0.00023671
-1.50975488,2.01026182,0.00369907,0.10765231,0.16691247,1.18880267,0.12149980,0.47110599,0.24334891,0.00023491
-1.50375188,2.02195482,0.00383036,0.10711977,0.16988531,1.19686787,0.12127268,0.47578614,0.24415067,0.00023233
-1.49774887,2.03116516,0.00398857,0.10646256,0.17278120,1.20512905,0.12059328,0.47831300,0.24444300,0.00022897
-1.49174587,2.03811997,0.00417439,0.10573514,0.17567316,1.21372645,0.11946293,0.47877445,0.24422857,0.00022481
-1.48574287,2.04312447,0.00438794,0.10499971,0.17864675,1.22281642,0.11789097,0.47731490,0.24351741,0.00021988
-1.47973987,2.04656533,0.00462876,0.10432489,0.18179807,1.23257701,0.11589482,0.47413137,0.24232764,0.00021419
-1.47373687,2.04890996,0.00489582,0.10378392,0.18523109,1.24321163,0.11349985,0.46946752,0.24068589,0.00020778
-1.46773387,2.05070082,0.00518758,0.10345253,0.18905428,1.25495020,0.11073893,0.46360580,0.23862727,0.00020070
-1.46173087,2.05254496,0.00550196,0.10340642,0.19337672,1.26804742,0.10765179,0.45685802,0.23619500,0.00019302
-1.45572786,2.05509871,0.00583643,0.10371854,0.19830384,1.28277800,0.10428415,0.44955469,0.23343966,0.00018482
-1.44972486,2.05904808,0.00618803,0.10445620,0.20393276,1.29942889,0.10068656,0.44203369,0.23041799,0.00017618
-1.44372186,2.06508564,0.00655341,0.10567821,0.21034766,1.31828874,0.09691328,0.43462848,0.22719144,0.00016719
-1.43771886,2.07388490,0.00692889,0.10743214,0.21761526,1.33963524,0.09302091,0.42765662,0.22382442,0.00015796
-1.43171586,2.08607333,0.00731050,0.10975184,0.22578054,1.36372082,0.08906709,0.42140887,0.22038239,0.00014858
-1.42571286,2.10220549,0.00769407,0.11265532,0.23486318,1.39075755,0.08510913,0.41613940,0.21692989,0.00013916
-1.41970985,2.12273741,0.00807523,0.11614318,0.24485455,1.42090215,0.08120274,0.41205749,0.21352857,0.00012980
-1.41370685,2.14800359,0.00844952,0.12019761,0.25571575,1.45424189,0.07740083,0.40932098,0.21023538,0.00012058
-1.40770385,2.17819779,0.00881242,0.12478203,0.26737665,1.49078225,0.07375251,0.40803180,0.20710088,0.00011160
-1.40170085,2.21335850,0.00915943,0.12984154,0.27973603,1.53043703,0.07030207,0.40823357,0.20416794,0.00010292
-1.39569785,2.25335983,0.00948617,0.13530391,0.29266296,1.57302154,0.06708830,0.40991144,0.20147069,0.00009463
-1.38969485,2.29790826,0.00978841,0.14108143,0.30599929,1.61824929,0.06414386,0.41299406,0.19903392,0.00008676
-1.38369185,2.34654536,0.01006219,0.14707325,0.31956326,1.66573240,0.06149485,0.41735745,0.19687281,0.00007936
-1.37768884,2.39865650,0.01030389,0.15316834,0.33315403,1.71498590,0.05916050,0.42283073,0.19499316,0.00007245
-1.37168584,2.45348494,0.01051032,0.15924883,0.34655710,1.76543561,0.05715309,0.42920325,0.19339193,0.00006606
-1.36568284,2.51015093,0.01067883,0.16519360,0.35955024,1.81642956,0.05547788,0.43623284,0.19205818,0.00006019
-1.35967984,2.56767487,0.01080735,0.17088206,0.37190982,1.86725230,0.05413330,0.44365489,0.19097428,0.00005482
-1.35367684,2.62500372,0.01089453,0.17619787,0.38341733,1.91714174,0.05311117,0.45119173,0.19011748,0.00004996
-1.34767384,2.68103964,0.01093973,0.18103249,0.39386563,1.96530781,0.05239702,0.45856213,0.18946151,0.00004558
-1.34167084,2.73466987,0.01094315,0.18528835,0.40306500,2.01095231,0.05197060,0.46549044,0.18897847,0.00004165
-1.33566783,2.78479680,0.01090580,0.18888167,0.41084844,2.05328933,0.05180641,0.47171511,0.18864063,0.00003813
-1.32966483,2.83036732,0.01082954,0.19174467,0.41707635,2.09156550,0.05187435,0.47699632,0.18842231,0.00003500
-1.32366183,2.87040065,0.01071708,0.19382709,0.42164015,2.12507952,0.05214047,0.48112255,0.18830159,0.00003221
-1.31765883,2.90401374,0.01057190,0.19509716,0.42446500,2.15320035,0.05256779,0.48391591,0.18826195,0.00002974
-1.31165583,2.93044375,0.01039822,0.19554180,0.42551132,2.17538363,0.05311718,0.48523613,0.18829366,0.00002754
-1.30565283,2.94906699,0.01020090,0.19516616,0.42477531,2.19118576,0.05374833,0.48498321,0.18839491,0.00002558
-1.29964982,2.95941393,0.00998532,0.19399258,0.42228836,2.20027547,0.05442074,0.48309867,0.18857275,0.00002382
-1.29364682,2.96118004,0.00975727,0.19205895,0.41811550,2.20244236,0.05509475,0.47956565,0.18884361,0.00002224
-1.28764382,2.95423226,0.00952276,0.18941672,0.41235296,2.19760247,0.05573248,0.47440765,0.18923360,0.00002081
-1.28164082,2.93861095,0.00928793,0.18612848,0.40512498,2.18580055,0.05629889,0.46768634,0.18977846,0.00001951
-1.27563782,2.91452759,0.00905881,0.18226534,0.39658006,2.16720909,0.05676260,0.45949843,0.19052321,0.00001831
-1.26963482,2.88235812,0.00884126,0.17790430,0.38688678,2.14212417,0.05709671,0.44997177,0.19152144,0.00001720
-1.26363182,2.84263237,0.00864073,0.17312554,0.37622927,2.11095817,0.05727951,0.43926082,0.19283446,0.00001616
-1.25762881,2.79601980,0.00846220,0.16800992,0.36480270,2.07422964,0.05729495,0.42754185,0.19453003,0.00001518
-1.25162581,2.74331203,0.00831004,0.16263665,0.35280869,2.03255065,0.05713302,0.41500768,0.19668104,0.00001426
-1.24562281,2.68540274,0.00818789,0.15708128,0.34045093,1.98661183,0.05678988,0.40186250,0.19936380,0.00001339
-1.23961981,2.62326535,0.00809866,0.15141411,0.32793101,1.93716571,0.05626784,0.38831658,0.20265633,0.00001255
-1.23361681,2.55792932,0.00804446,0.14569886,0.31544467,1.88500880,0.05557513,0.37458119,0.20663638,0.00001177
-1.22761381,2.49045556,0.00802657,0.13999190,0.30317839,1.83096281,0.05472548,0.36086384,0.21137941,0.00001102
-1.22161081,2.42191172,0.00804550,0.13434172,0.29130641,1.77585576,0.05373752,0.34736377,0.21695636,0.00001031
-1.21560780,2.35334800,0.00810101,0.12878888,0.27998825,1.72050334,0.05263409,0.33426793,0.22343143,0.00000964
-1.20960480,2.28577402,0.00819213,0.12336623,0.26936660,1.66569113,0.05144132,0.32174747,0.23085970,0.00000902
-1.20360180,2.22013738,0.00831729,0.11809938,0.25956574,1.61215807,0.05018776,0.30995465,0.23928474,0.00000845
-1.19759880,2.15730441,0.00847436,0.11300745,0.25069025,1.56058167,0.04890337,0.29902041,0.24873618,0.00000792
-1.19159580,2.09804336,0.00866073,0.10810381,0.24282411,1.51156523,0.04761850,0.28905240,0.25922727,0.00000745
-1.18559280,2.04301043,0.00887341,0.10339708,0.23603016,1.46562742,0.04636290,0.28013359,0.27075253,0.00000703
-1.17958979,1.99273889,0.00910906,0.09889192,0.23034981,1.42319421,0.04516476,0.27232144,0.28328552,0.00000668
-1.17358679,1.94763126,0.00936411,0.09458997,0.22580300,1.38459352,0.04404988,0.26564750,0.29677681,0.00000638
-1.16758379,1.90795475,0.00963477,0.09049057,0.22238842,1.35005241,0.04304087,0.26011762,0.31115232,0.00000614
-1.16158079,1.87383993,0.00991710,0.08659138,0.22008401,1.31969687,0.04215646,0.25571249,0.32631207,0.00000596
-1.15557779,1.84528254,0.01020701,0.08288890,0.21884762,1.29355416,0.04141107,0.25238874,0.34212952,0.00000585
-1.14957479,1.82214843,0.01050031,0.07937882,0.21861804,1.27155755,0.04081435,0.25008041,0.35845168,0.00000579
-1.14357179,1.80418149,0.01079274,0.07605623,0.21931627,1.25355323,0.04037105,0.24870084,0.37510001,0.00000580
-1.13756878,1.79101446,0.01107994,0.07291577,0.22084713,1.23930940,0.04008090,0.24814495,0.39187233,0.00000586
-1.13156578,1.78218248,0.01135755,0.06995160,0.22310131,1.22852714,0.03993879,0.24829191,0.40854576,0.00000597
-1.12556278,1.77713912,0.01162116,0.06715749,0.22595769,1.22085281,0.03993495,0.24900813,0.42488082,0.00000614
-1.11955978,1.77527458,0.01186645,0.06452671,0.22928615,1.21589180,0.04005546,0.25015060,0.44062648,0.00000635
-1.11355678,1.77593587,0.01208917,0.06205210,0.23295076,1.21322322,0.04028272,0.25157049,0.45552634,0.00000661
-1.10755378,1.77844824,0.01228527,0.05972610,0.23681325,1.21241509,0.04059615,0.25311698,0.46932564,0.00000691
-1.10155078,1.78213763,0.01245100,0.05754093,0.24073684,1.21303962,0.04097295,0.25464123,0.48177888,0.00000724
-1.09554777,1.78635320,0.01258299,0.05548879,0.24459016,1.21468820,0.04138896,0.25600036,0.49265785,0.00000760
-1.08954477,1.79048938,0.01267839,0.05356223,0.24825133,1.21698538,0.04181951,0.25706147,0.50175972,0.00000799
-1.08354177,1.79400657,0.01273501,0.05175450,0.25161180,1.21960149,0.04224036,0.25770536,0.50891477,0.00000841
-1.07753877,1.79644965,0.01275143,0.05006010,0.25458001,1.22226332,0.04262855,0.25783003,0.51399346,0.00000886
-1.07153577,1.79746349,0.01272709,0.04847523,0.25708460,1.22476233,0.04296327,0.25735366,0.51691239,0.00000933
-1.06553277,1.79680470,0.01266242,0.04699837,0.25907690,1.22696002,0.04322662,0.25621707,0.51763879,0.00000982
-1.05952976,1.79434894,0.01255887,0.04563073,0.26053273,1.22879017,0.04340424,0.25438547,0.51619336,0.00001034
-1.05352676,1.79009329,0.01241894,0.04437668,0.26145327,1.23025767,0.04348582,0.25184942,0.51265102,0.00001088
-1.04752376,1.78415351,0.01224617,0.04324409,0.26186479,1.23143398,0.04346545,0.24862496,0.50713967,0.00001146
-1.04152076,1.77675595,0.01204509,0.04224452,0.26181753,1.23244932,0.04334182,0.24475289,0.49983675,0.00001207
-1.03551776,1.76822451,0.01182109,0.04139326,0.26138327,1.23348182,0.04311817,0.24029712,0.49096374,0.00001272
-1.02951476,1.75896307,0.01158026,0.04070919,0.26065214,1.23474416,0.04280211,0.23534228,0.48077891,0.00001340
-1.02351176,1.74943410,0.01132924,0.04021447,0.25972833,1.23646832,0.04240528,0.22999062,0.46956838,0.00001414
-1.01750875,1.74013442,0.01107498,0.03993407,0.25872525,1.23888902,0.04194279,0.22435822,0.45763614,0.00001493
-1.01150575,1.73156928,0.01082450,0.03989513,0.25776009,1.24222685,0.04143257,0.21857084,0.44529327,0.00001577
-1.00550275,1.72422592,0.01058464,0.04012615,0.25694816,1.24667182,0.04089464,0.21275953,0.43284705,0.00001667
-0.99949975,1.71854804,0.01036182,0.04065607,0.25639723,1.25236821,0.04035024,0.20705600,0.42059033,0.00001764
-0.99349675,1.71491222,0.01016183,0.04151328,0.25620223,1.25940149,0.03982099,0.20158829,0.40879169,0.00001867
-0.98749375,1.71360768,0.00998961,0.04272451,0.25644037,1.26778808,0.03932804,0.19647654,0.39768699,0.00001977
-0.98149075,1.71482023,0.00984909,0.04431371,0.25716722,1.27746847,0.03889130,0.19182931,0.38747246,0.00002094
-0.97548774,1.71862131,0.00974313,0.04630096,0.25841375,1.28830403,0.03852868,0.18774041,0.37829989,0.00002217
-0.96948474,1.72496256,0.00967344,0.04870134,0.26018448,1.30007788,0.03825549,0.18428641,0.37027390,0.00002347
-0.96348174,1.73367619,0.00964057,0.05152393,0.26245706,1.31249964,0.03808401,0.18152487,0.36345153,0.00002484
-0.95747874,1.74448117,0.00964406,0.05477086,0.26518302,1.32521402,0.03802315,0.17949337,0.35784407,0.00002627
-0.95147574,1.75699483,0.00968250,0.05843647,0.26828995,1.33781278,0.03807831,0.17820928,0.35342093,0.00002775
-0.94547274,1.77074935,0.00975376,0.06250666,0.27168476,1.34984956,0.03825137,0.17767024,0.35011542,0.00002930
-0.93946973,1.78521224,0.00985522,0.06695842,0.27525811,1.36085690,0.03854093,0.17785529,0.34783198,0.00003090
-0.93346673,1.79980996,0.00998401,0.07175946,0.27888959,1.37036463,0.03894257,0.17872663,0.34645458,0.00003256
-0.92746373,1.81395343,0.01013729,0.07686824,0.28245359,1.37791898,0.03944931,0.18023175,0.34585570,0.00003428
-0.92146073,1.82706434,0.01031258,0.08223408,0.28582541,1.38310124,0.04005218,0.18230596,0.34590557,0.00003607
-0.91545773,1.83860101,0.01050795,0.08779769,0.28888748,1.38554552,0.04074081,0.18487518,0.34648111,0.00003794
-0.90945473,1.84808278,0.01072233,0.09349182,0.29153527,1.38495463,0.04150409,0.18785873,0.34747409,0.00003990
-0.90345173,1.85511175,0.01095568,0.09924235,0.29368268,1.38111345,0.04233085,0.19117226,0.34879823,0.00004196
-0.89744872,1.85939110,0.01120913,0.10496957,0.29526669,1.37389939,0.04321051,0.19473050,0.35039477,0.00004416
-0.89144572,1.86073919,0.01148507,0.11058971,0.29625089,1.36328934,0.04413366,0.19844984,0.35223639,0.00004650
-0.88544272,1.85909891,0.01178716,0.11601681,0.29662800,1.34936303,0.04509258,0.20225068,0.35432914,0.00004903
-0.87943972,1.85454203,0.01212023,0.12116467,0.29642101,1.33230270,0.04608166,0.20605949,0.35671240,0.00005178
-0.87343672,1.84726836,0.01249016,0.12594900,0.29568301,1.31238897,0.04709774,0.20981051,0.35945695,0.00005478
-0.86743372,1.83759980,0.01290364,0.13028966,0.29449578,1.28999336,0.04814021,0.21344709,0.36266106,0.00005808
-0.86143072,1.82596970,0.01336791,0.13411284,0.29296707,1.26556762,0.04921112,0.21692268,0.36644497,0.00006172
-0.85542771,1.81290773,0.01389036,0.13735321,0.29122678,1.23963031,0.05031503,0.22020139,0.37094391,0.00006573
-0.84942471,1.79902119,0.01447817,0.13995586,0.28942218,1.21275124,0.05145877,0.22325821,0.37630001,0.00007016
-0.84342171,1.78497312,0.01513788,0.14187797,0.28771243,1.18553424,0.05265109,0.22607889,0.38265358,0.00007505
