energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-4.48724362,2.09914219,0.77408534,0.89445986,0.00451726,0.22864415,0.05437127,0.01329744,0.94052879
-4.48124062,1.96597848,0.72871567,0.83679003,0.00398313,0.21480947,0.05095912,0.01246508,0.88253289
-4.47523762,1.83189973,0.68219878,0.77856161,0.00349763,0.20070261,0.04810852,0.01165468,0.82382163
-4.46923462,1.69886676,0.63527089,0.72061818,0.00306135,0.18653685,0.04588327,0.01087901,0.76528061
-4.46323162,1.56875981,0.58865095,0.66376462,0.00267424,0.17251943,0.04434844,0.01015037,0.70776306
-4.45722861,1.44334011,0.54302409,0.60875062,0.00233573,0.15884690,0.04357013,0.00948030,0.65207157
-4.45122561,1.32421684,0.49902719,0.55625691,0.00204485,0.14570118,0.04361483,0.00887939,0.59894219
-4.44522261,1.21282058,0.45723680,0.50688440,0.00180040,0.13324616,0.04454860,0.00835714,0.54903152
-4.43921961,1.11038345,0.41815986,0.46114650,0.00160104,0.12162528,0.04643588,0.00792173,0.50290682
-4.43321661,1.01792626,0.38222730,0.41946459,0.00144542,0.11095983,0.04933794,0.00757993,0.46103945
-4.42721361,0.93625224,0.34979048,0.38216641,0.00133232,0.10134806,0.05331103,0.00733697,0.42380139
-4.42121061,0.86594716,0.32112045,0.34948730,0.00126068,0.09286518,0.05840426,0.00719646,0.39146483
-4.41520760,0.80738496,0.29640968,0.32157378,0.00122974,0.08556397,0.06465708,0.00716033,0.36420449
-4.40920460,0.76073823,0.27577605,0.29848919,0.00123906,0.07947603,0.07209668,0.00722878,0.34210226
-4.40320160,0.72599262,0.25926859,0.28022088,0.00128859,0.07461353,0.08073521,0.00740029,0.32515389
-4.39719860,0.70296425,0.24687466,0.26668861,0.00137872,0.07097134,0.09056698,0.00767162,0.31327712
-4.39119560,0.69131932,0.23852813,0.25775368,0.00151026,0.06852940,0.10156583,0.00803786,0.30632106
-4.38519260,0.69059500,0.23411802,0.25322842,0.00168449,0.06725522,0.11368274,0.00849249,0.30407620
-4.37918959,0.70022101,0.23349729,0.25288572,0.00190312,0.06710636,0.12684391,0.00902751,0.30628481
-4.37318659,0.71954106,0.23649151,0.25646838,0.00216830,0.06803287,0.14094939,0.00963352,0.31265135
-4.36718359,0.74783375,0.24290674,0.26369786,0.00248258,0.06997954,0.15587251,0.01029994,0.32285254
-4.36118059,0.78433237,0.25253678,0.27428247,0.00284883,0.07288777,0.17146011,0.01101515,0.33654692
-4.35517759,0.82824313,0.26516919,0.28792467,0.00327021,0.07669733,0.18753385,0.01176677,0.35338359
-4.34917459,0.87876159,0.28059010,0.30432734,0.00375006,0.08134752,0.20389247,0.01254187,0.37300992
-4.34317159,0.93508682,0.29858763,0.32319912,0.00429179,0.08677813,0.22031514,0.01332725,0.39507811
-4.33716858,0.99643303,0.31895381,0.34425843,0.00489876,0.09292978,0.23656579,0.01410972,0.41925050
-4.33116558,1.06203852,0.34148507,0.36723638,0.00557414,0.09974406,0.25239835,0.01487643,0.44520330
-4.32516258,1.13117162,0.36598129,0.39187829,0.00632067,0.10716308,0.26756279,0.01561509,0.47262901
-4.31915958,1.20313362,0.39224355,0.41794401,0.00714055,0.11512876,0.28181156,0.01631429,0.50123718
-4.31315658,1.27725865,0.42007075,0.44520691,0.00803517,0.12358182,0.29490650,0.01696371,0.53075379
-4.30715358,1.35291055,0.44925539,0.47345165,0.00900489,0.13246047,0.30662559,0.01755436,0.56091922
-4.30115058,1.42947722,0.47957873,0.50247093,0.01004880,0.14169901,0.31676948,0.01807871,0.59148503
-4.29514757,1.50636258,0.51080584,0.53206125,0.01116453,0.15122639,0.32516746,0.01853079,0.62220978
-4.28914457,1.58297704,0.54268075,0.56201808,0.01234799,0.16096482,0.33168246,0.01890629,0.65285424
-4.28314157,1.65872699,0.57492234,0.59213070,0.01359319,0.17082860,0.33621508,0.01920247,0.68317635
-4.27713857,1.73300436,0.60722117,0.62217701,0.01489212,0.18072323,0.33870621,0.01941819,0.71292632
-4.27113557,1.80517714,0.63923786,0.65191885,0.01623465,0.19054503,0.33913830,0.01955370,0.74184235
-4.26513257,1.87458186,0.67060318,0.68109809,0.01760847,0.20018122,0.33753517,0.01961054,0.76964744
-4.25912956,1.94051898,0.70092022,0.70943404,0.01899919,0.20951063,0.33396029,0.01959133,0.79604757
-4.25312656,2.00225196,0.72976874,0.73662245,0.02039044,0.21840504,0.32851384,0.01949952,0.82073172
-4.24712356,2.05901084,0.75671181,0.76233643,0.02176413,0.22673123,0.32132851,0.01933921,0.84337389
-4.24112056,2.11000042,0.78130449,0.78622948,0.02310077,0.23435358,0.31256433,0.01911492,0.86363722
-4.23511756,2.15441340,0.80310438,0.80794072,0.02437985,0.24113726,0.30240288,0.01883135,0.88118025
-4.22911456,2.19144808,0.82168375,0.82710219,0.02558036,0.24695188,0.29104101,0.01849324,0.89566507
-4.22311156,2.22033003,0.83664247,0.84334809,0.02668133,0.25167533,0.27868451,0.01810522,0.90676710
-4.21710855,2.24033683,0.84762148,0.85632559,0.02766245,0.25519784,0.26554191,0.01767170,0.91418601
-4.21110555,2.25082470,0.85431576,0.86570664,0.02850464,0.25742589,0.25181872,0.01719682,0.91765725
-4.20510255,2.25125561,0.85648654,0.87120031,0.02919071,0.25828584,0.23771232,0.01668443,0.91696353
-4.19909955,2.24122321,0.85397163,0.87256493,0.02970591,0.25772705,0.22340767,0.01613809,0.91194564
-4.19309655,2.22047618,0.84669367,0.86961943,0.03003847,0.25572441,0.20907387,0.01556115,0.90251185
-4.18709355,2.18893748,0.83466555,0.86225310,0.03018003,0.25227996,0.19486177,0.01495682,0.88864543
-4.18109055,2.14671811,0.81799273,0.85043328,0.03012598,0.24742364,0.18090247,0.01432822,0.87040963
-4.17508754,2.09412451,0.79687233,0.83421041,0.02987562,0.24121307,0.16730674,0.01367849,0.84794991
-4.16908454,2.03165879,0.77158879,0.81372014,0.02943229,0.23373232,0.15416524,0.01301090,0.82149306
-4.16308154,1.96001163,0.74250648,0.78918224,0.02880325,0.22508970,0.14154942,0.01232885,0.79134320
-4.15707854,1.88004795,0.71005941,0.76089629,0.02799949,0.21541476,0.12951294,0.01163598,0.75787491
-4.15107554,1.79278592,0.67473857,0.72923441,0.02703539,0.20485451,0.11809342,0.01093613,0.72152354
-4.14507254,1.69937017,0.63707751,0.69463116,0.02592825,0.19356913,0.10731446,0.01023338,0.68277343
-4.13906953,1.60104048,0.59763679,0.65757128,0.02469776,0.18172734,0.09718777,0.00953199,0.64214432
-4.13306653,1.49909750,0.55698797,0.61857569,0.02336537,0.16950155,0.08771513,0.00883635,0.60017682
-4.12706353,1.39486681,0.51569790,0.57818652,0.02195365,0.15706316,0.07889039,0.00815089,0.55741737
-4.12106053,1.28966324,0.47431392,0.53695182,0.02048563,0.14457810,0.07070115,0.00748000,0.51440361
-4.11505753,1.18475680,0.43335048,0.49541050,0.01898414,0.13220271,0.06313028,0.00682788,0.47165057
-4.10905453,1.08134164,0.39327781,0.45407847,0.01747120,0.12008033,0.05615714,0.00619853,0.42963837
-4.10305153,0.98050930,0.35451276,0.41343608,0.01596751,0.10833849,0.04975856,0.00559555,0.38880173
-4.09704852,0.88322693,0.31741222,0.37391768,0.01449195,0.09708678,0.04390961,0.00502211,0.34952177
-4.09104552,0.79032135,0.28226899,0.33590345,0.01306128,0.08641563,0.03858417,0.00448087,0.31212020
-4.08504252,0.70246880,0.24931025,0.29971358,0.01168982,0.07639573,0.03375530,0.00397391,0.27685588
-4.07903952,0.62019075,0.21869825,0.26560508,0.01038935,0.06707816,0.02939559,0.00350271,0.24392386
-4.07303652,0.54385502,0.19053310,0.23377092,0.00916901,0.05849519,0.02547727,0.00306817,0.21345656
-4.06703352,0.47368200,0.16485729,0.20434141,0.00803537,0.05066158,0.02197242,0.00267055,0.18552689
-4.06103052,0.40975489,0.14166152,0.17738750,0.00699254,0.04357628,0.01885311,0.00230958,0.16015302
-4.05502751,0.35203339,0.12089151,0.15292572,0.00604235,0.03722446,0.01609148,0.00198447,0.13730432
-4.04902451,0.30036964,0.10245534,0.13092427,0.00518461,0.03157971,0.01365989,0.00169397,0.11690823
-4.04302151,0.25452577,0.08623103,0.11130996,0.00441736,0.02660630,0.01153112,0.00143644,0.09885750
-4.03701851,0.21419188,0.07207398,0.09397561,0.00373717,0.02226144,0.00967847,0.00120995,0.08301767
-4.03101551,0.17900391,0.05982403,0.07878751,0.00313946,0.01849738,0.00807596,0.00101234,0.06923429
-4.02501251,0.14856067,0.04931189,0.06559264,0.00261876,0.01526343,0.00669855,0.00084128,0.05733976
-4.01900950,0.12243940,0.04036486,0.05422549,0.00216902,0.01250765,0.00552224,0.00069438,0.04715949
-4.01300650,0.10020962,0.03281167,0.04451418,0.00178385,0.01017837,0.00452432,0.00056922,0.03851734
-4.00700350,0.08144491,0.02648646,0.03628575,0.00145672,0.00822539,0.00368342,0.00046342,0.03124014
-4.00100050,0.06573263,0.02123187,0.02937068,0.00118118,0.00660098,0.00297969,0.00037469,0.02516145
-3.99499750,0.05268142,0.01690129,0.02360644,0.00095100,0.00526057,0.00239485,0.00030086,0.02012431
-3.98899450,0.04192680,0.01336034,0.01884021,0.00076026,0.00416320,0.00191224,0.00023990,0.01598330
-3.98299150,0.03313476,0.01048774,0.01493080,0.00060349,0.00327182,0.00151682,0.00018996,0.01260581
-3.97698849,0.02600384,0.00817552,0.01174985,0.00047565,0.00255341,0.00119517,0.00014938,0.00987265
-3.97098549,0.02026576,0.00632884,0.00918235,0.00037225,0.00197888,0.00093544,0.00011665,0.00767819
-3.96498249,0.01568495,0.00486544,0.00712672,0.00028927,0.00152297,0.00072724,0.00009046,0.00593001
-3.95897949,0.01205716,0.00371481,0.00549445,0.00022321,0.00116397,0.00056159,0.00006967,0.00454823
-3.95297649,0.00920750,0.00281727,0.00420943,0.00017103,0.00088347,0.00043079,0.00005329,0.00346466
-3.94697349,0.00698808,0.00212279,0.00320706,0.00013014,0.00066599,0.00032831,0.00004050,0.00262176
-3.94097049,0.00527537,0.00159002,0.00243329,0.00009835,0.00049869,0.00024866,0.00003060,0.00197151
-3.93496748,0.00396752,0.00118508,0.00184360,0.00007385,0.00037104,0.00018728,0.00002300,0.00147433
-3.92896448,0.00298180,0.00088063,0.00140195,0.00005512,0.00027447,0.00014046,0.00001724,0.00109798
-3.92296148,0.00225217,0.00065487,0.00107986,0.00004095,0.00020209,0.00010514,0.00001293,0.00081653
-3.91695848,0.00172703,0.00049075,0.00085557,0.00003033,0.00014843,0.00007891,0.00000977,0.00060944
-3.91095548,0.00136739,0.00037517,0.00071337,0.00002250,0.00010922,0.00005988,0.00000753,0.00046078
-3.90495248,0.00114524,0.00029842,0.00064297,0.00001683,0.00008113,0.00004657,0.00000603,0.00035845
-3.89894947,0.00104232,0.00025366,0.00063923,0.00001285,0.00006167,0.00003793,0.00000516,0.00029367
-3.89294647,0.00104921,0.00023652,0.00070189,0.00001023,0.00004901,0.00003319,0.00000483,0.00026044
-3.88694347,0.00116479,0.00024484,0.00083561,0.00000870,0.00004183,0.00003189,0.00000502,0.00025525
-3.88094047,0.00139600,0.00027844,0.00105012,0.00000811,0.00003932,0.00003382,0.00000572,0.00027676
-3.87493747,0.00175791,0.00033904,0.00136060,0.00000836,0.00004102,0.00003901,0.00000698,0.00032567
-3.86893447,0.00227410,0.00043025,0.00178819,0.00000943,0.00004682,0.00004771,0.00000888,0.00040465
-3.86293147,0.00297734,0.00055761,0.00236070,0.00001136,0.00005692,0.00006039,0.00001154,0.00051833
-3.85692846,0.00391038,0.00072868,0.00311343,0.00001423,0.00007181,0.00007774,0.00001513,0.00067341
-3.85092546,0.00512711,0.00095324,0.00409010,0.00001818,0.00009226,0.00010068,0.00001986,0.00087874
-3.84492246,0.00669367,0.00124345,0.00534389,0.00002342,0.00011934,0.00013038,0.00002600,0.00114552
-3.83891946,0.00868975,0.00161408,0.00693843,0.00003019,0.00015442,0.00016826,0.00003388,0.00148753
-3.83291646,0.01120984,0.00208274,0.00894882,0.00003881,0.00019919,0.00021602,0.00004388,0.00192134
-3.82691346,0.01436433,0.00267010,0.01146253,0.00004964,0.00025568,0.00027566,0.00005648,0.00246654
-3.82091046,0.01828050,0.00340002,0.01458000,0.00006312,0.00032630,0.00034944,0.00007221,0.00314596
-3.81490745,0.02310303,0.00429973,0.01841511,0.00007973,0.00041382,0.00043995,0.00009169,0.00398584
-3.80890445,0.02899418,0.00539980,0.02309507,0.00010002,0.00052145,0.00055006,0.00011563,0.00501596
-3.80290145,0.03613323,0.00673411,0.02875995,0.00012462,0.00065279,0.00068292,0.00014481,0.00626969
-3.79689845,0.04471529,0.00833962,0.03556140,0.00015417,0.00081188,0.00084190,0.00018012,0.00778390
-3.79089545,0.05494912,0.01025599,0.04366084,0.00018938,0.00100317,0.00103059,0.00022248,0.00959877
-3.78489245,0.06705409,0.01252500,0.05322665,0.00023100,0.00123152,0.00125270,0.00027293,0.01175752
-3.77888944,0.08125593,0.01518985,0.06443056,0.00027977,0.00150214,0.00151197,0.00033253,0.01430585
-3.77288644,0.09778153,0.01829414,0.07744317,0.00033643,0.00182060,0.00181209,0.00040239,0.01729134
-3.76688344,0.11685254,0.02188072,0.09242845,0.00040171,0.00219271,0.00215657,0.00048362,0.02076258
-3.76088044,0.13867798,0.02599036,0.10953752,0.00047627,0.00262451,0.00254859,0.00057732,0.02476827
-3.75487744,0.16344605,0.03066018,0.12890170,0.00056067,0.00312212,0.00299090,0.00068456,0.02935600
-3.74887444,0.19131520,0.03592202,0.15062504,0.00065537,0.00369170,0.00348558,0.00080629,0.03457105
-3.74287144,0.22240491,0.04180075,0.17477659,0.00076065,0.00433930,0.00403396,0.00094338,0.04045506
-3.73686843,0.25678646,0.04831250,0.20138275,0.00087661,0.00507079,0.00463644,0.00109650,0.04704466
-3.73086543,0.29447416,0.05546305,0.23042004,0.00100312,0.00589174,0.00529238,0.00126616,0.05437006
-3.72486243,0.33541746,0.06324632,0.26180867,0.00113981,0.00680729,0.00599995,0.00145259,0.06245380
-3.71885943,0.37949441,0.07164319,0.29540734,0.00128600,0.00782209,0.00675609,0.00165577,0.07130955
-3.71285643,0.42650703,0.08062057,0.33100975,0.00144073,0.00894017,0.00755649,0.00187538,0.08094114
-3.70685343,0.47617898,0.09013098,0.36834305,0.00160275,0.01016491,0.00839560,0.00211078,0.09134175
-3.70085043,0.52815585,0.10011260,0.40706872,0.00177048,0.01149900,0.00926671,0.00236097,0.10249345
-3.69484742,0.58200847,0.11048990,0.44678602,0.00194206,0.01294438,0.01016212,0.00262465,0.11436703
-3.68884442,0.63723933,0.12117489,0.48703818,0.00211538,0.01450225,0.01107338,0.00290016,0.12692210
-3.68284142,0.69329214,0.13206889,0.52732136,0.00228809,0.01617314,0.01199154,0.00318556,0.14010762
-3.67683842,0.74956443,0.14306506,0.56709626,0.00245767,0.01795695,0.01290755,0.00347860,0.15386264
-3.67083542,0.80542285,0.15405132,0.60580203,0.00262150,0.01985303,0.01381270,0.00377684,0.16811745
-3.66483242,0.86022082,0.16491382,0.64287230,0.00277690,0.02186038,0.01469907,0.00407763,0.18279493
-3.65882941,0.91331792,0.17554083,0.67775246,0.00292123,0.02397774,0.01556010,0.00437821,0.19781214
-3.65282641,0.96410026,0.18582678,0.70991795,0.00305196,0.02620387,0.01639114,0.00467577,0.21308209
-3.64682341,1.01200128,0.19567652,0.73889252,0.00316676,0.02853773,0.01719000,0.00496752,0.22851567
-3.64082041,1.05652201,0.20500946,0.76426594,0.00326359,0.03097886,0.01795761,0.00525076,0.24402365
-3.63481741,1.09725004,0.21376363,0.78571031,0.00334070,0.03352764,0.01869849,0.00552297,0.25951874
-3.62881441,1.13387656,0.22189928,0.80299430,0.00339680,0.03618570,0.01942135,0.00578183,0.27491769
-3.62281141,1.16621068,0.22940214,0.81599466,0.00343102,0.03895633,0.02013946,0.00602533,0.29014337
-3.61680840,1.19419048,0.23628592,0.82470449,0.00344298,0.04184491,0.02087112,0.00625181,0.30512686
-3.61080540,1.21789040,0.24259428,0.82923790,0.00343281,0.04485937,0.02163985,0.00646001,0.31980945
-3.60480240,1.23752467,0.24840177,0.82983072,0.00340114,0.04801066,0.02247455,0.00664908,0.33414464
-3.59879940,1.25344644,0.25381403,0.82683731,0.00334907,0.05131312,0.02340949,0.00681866,0.34809992
-3.59279640,1.26614277,0.25896697,0.82072334,0.00327817,0.05478490,0.02448412,0.00696884,0.36165852
-3.58679340,1.27622540,0.26402494,0.81205493,0.00319041,0.05844814,0.02574263,0.00710018,0.37482076
-3.58079040,1.28441749,0.26917788,0.80148432,0.00308810,0.06232911,0.02723343,0.00721374,0.38760521
-3.57478739,1.29153660,0.27463748,0.78973260,0.00297380,0.06645810,0.02900824,0.00731099,0.40004927
-3.56878439,1.29847409,0.28063217,0.77756992,0.00285030,0.07086906,0.03112104,0.00739384,0.41220921
-3.56278139,1.30617147,0.28740133,0.76579383,0.00272046,0.07559893,0.03362676,0.00746457,0.42415953
-3.55677839,1.31559401,0.29518836,0.75520633,0.00258717,0.08068671,0.03657969,0.00752576,0.43599129
-3.55077539,1.32770201,0.30423301,0.74659013,0.00245328,0.08617207,0.04003171,0.00758023,0.44780967
-3.54477239,1.34342049,0.31476301,0.74068494,0.00232148,0.09209369,0.04403030,0.00763098,0.45973026
-3.53876938,1.36360765,0.32698509,0.73816427,0.00219428,0.09848719,0.04861640,0.00768107,0.47187443
-3.53276638,1.38902315,0.34107573,0.73961335,0.00207391,0.10538284,0.05382220,0.00773350,0.48436354
-3.52676338,1.42029671,0.35717185,0.74550886,0.00196229,0.11280294,0.05966890,0.00779115,0.49731229
-3.52076038,1.45789831,0.37536183,0.75620102,0.00186099,0.12075917,0.06616450,0.00785662,0.51082131
-3.51475738,1.50211083,0.39567708,0.77189847,0.00177122,0.12924987,0.07330185,0.00793215,0.52496931
-3.50875438,1.55300641,0.41808480,0.79265681,0.00169377,0.13825749,0.08105689,0.00801945,0.53980528
-3.50275138,1.61042772,0.44248211,0.81837086,0.00162906,0.14774637,0.08938736,0.00811965,0.55534088
-3.49674837,1.67397519,0.46869211,0.84877154,0.00157712,0.15766093,0.09823195,0.00823318,0.57154384
-3.49074537,1.74300151,0.49646222,0.88342737,0.00153762,0.16792455,0.10751010,0.00835970,0.58833256
-3.48474237,1.81661419,0.52546504,0.92175102,0.00150989,0.17843917,0.11712240,0.00849808,0.60557256
-3.47873937,1.89368682,0.55530215,0.96301100,0.00149296,0.18908579,0.12695186,0.00864631,0.62307505
-3.47273637,1.97287960,0.58551074,1.00634835,0.00148562,0.19972598,0.13686577,0.00880162,0.64059799
-3.46673337,2.05266879,0.61557327,1.05079811,0.00148643,0.21020430,0.14671845,0.00896044,0.65784985
-3.46073037,2.13138485,0.64492981,1.09531513,0.00149381,0.22035170,0.15635461,0.00911855,0.67449594
-3.45472736,2.20725812,0.67299287,1.13880340,0.00150608,0.22998989,0.16561329,0.00927115,0.69016746
-3.44872436,2.27847069,0.69916423,1.18014813,0.00152149,0.23893625,0.17433237,0.00941307,0.70447269
-3.44272136,2.34321262,0.72285307,1.21824939,0.00153831,0.24700951,0.18235324,0.00953889,0.71701014
-3.43671836,2.39974018,0.74349484,1.25205611,0.00155489,0.25403558,0.18952570,0.00964318,0.72738289
-3.43071536,2.44643389,0.76056984,1.28059911,0.00156964,0.25985347,0.19571266,0.00972066,0.73521359
-3.42471236,2.48185364,0.77362100,1.30302183,0.00158117,0.26432104,0.20079461,0.00976646,0.74015928
-3.41870935,2.50478839,0.78226974,1.31860743,0.00158823,0.26732016,0.20467349,0.00977625,0.74192536
-3.41270635,2.51429833,0.78622938,1.32680114,0.00158980,0.26876116,0.20727594,0.00974646,0.74027802
-3.40670335,2.50974725,0.78531534,1.32722685,0.00158510,0.26858629,0.20855560,0.00967439,0.73505431
-3.40070035,2.49082381,0.77945165,1.31969719,0.00157358,0.26677202,0.20849450,0.00955837,0.72616962
-3.39469735,2.45755065,0.76867361,1.30421679,0.00155493,0.26333006,0.20710340,0.00939775,0.71362190
-3.38869435,2.41028096,0.75312623,1.28097858,0.00152910,0.25830707,0.20442105,0.00919301,0.69749268
-3.38269135,2.34968298,0.73305876,1.25035333,0.00149624,0.25178309,0.20051251,0.00894566,0.67794468
-3.37668834,2.27671305,0.70881553,1.21287317,0.00145672,0.24386872,0.19546648,0.00865827,0.65521632
-3.37068534,2.19257900,0.68082360,1.16920979,0.00141108,0.23470133,0.18939194,0.00833426,0.62961335
-3.36468234,2.09869553,0.64957773,1.12014862,0.00136000,0.22444029,0.18241412,0.00797789,0.60149822
-3.35867934,1.99663409,0.61562361,1.06656004,0.00130427,0.21326171,0.17467013,0.00759401,0.57127760
-3.35267634,1.88806949,0.57954000,1.00936931,0.00124475,0.20135275,0.16630437,0.00718793,0.53938881
-3.34667334,1.77472592,0.54192055,0.94952616,0.00118235,0.18890581,0.15746397,0.00676522,0.50628582
-3.34067034,1.65832466,0.50335632,0.88797588,0.00111796,0.17611294,0.14829446,0.00633156,0.47242543
-3.33466733,1.54053573,0.46441936,0.82563253,0.00105247,0.16316062,0.13893585,0.00589254,0.43825432
-3.32866433,1.42293520,0.42564834,0.76335574,0.00098671,0.15022511,0.12951919,0.00545352,0.40419733
-3.32266133,1.30696967,0.38753630,0.70193149,0.00092143,0.13746855,0.12016382,0.00501950,0.37064757
-3.31665833,1.19392870,0.35052122,0.64205747,0.00085729,0.12503588,0.11097533,0.00459499,0.33795853
-3.31065533,1.08492586,0.31497927,0.58433327,0.00079488,0.11305271,0.10204419,0.00418395,0.30643829
-3.30465233,0.98088805,0.28122090,0.52925527,0.00073465,0.10162400,0.09344510,0.00378974,0.27634610
