energy_ev,total_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,1.37026585,0.37277763,0.07130111,0.24766939,0.63754464,0.01509727,0.12287952,0.59989984,0.00000000
-4.63131566,1.41720891,0.37397661,0.07041041,0.24630643,0.67896795,0.01488950,0.12528093,0.61882783,0.00000000
-4.62531266,1.46777458,0.37568702,0.06976215,0.24550993,0.72257486,0.01471709,0.12770600,0.63909498,0.00000000
-4.61930965,1.52121214,0.37769516,0.06932762,0.24517381,0.76800726,0.01457120,0.13006523,0.66037793,0.00000000
-4.61330665,1.57669687,0.37978156,0.06907271,0.24518461,0.81485908,0.01444178,0.13226865,0.68233052,0.00000000
-4.60730365,1.63335681,0.38173191,0.06896013,0.24542799,0.86268281,0.01431810,0.13422966,0.70459532,0.00000000
-4.60130065,1.69029960,0.38334744,0.06895152,0.24579488,0.91099690,0.01418925,0.13586878,0.72681477,0.00000000
-4.59529765,1.74663847,0.38445432,0.06900955,0.24618699,0.95929366,0.01404470,0.13711708,0.74864165,0.00000000
-4.58929465,1.80151648,0.38491150,0.06909977,0.24652141,1.00704789,0.01387474,0.13791902,0.76974850,0.00000000
-4.58329165,1.85412812,0.38461672,0.06919215,0.24673419,1.05372578,0.01367091,0.13823483,0.78983556,0.00000000
-4.57728864,1.90373799,0.38351044,0.06926230,0.24678270,1.09879435,0.01342633,0.13804206,0.80863724,0.00000000
-4.57128564,1.94969591,0.38157760,0.06929228,0.24664670,1.14173111,0.01313598,0.13733640,0.82592693,0.00000000
-4.56528264,1.99144852,0.37884712,0.06927100,0.24632834,1.18203388,0.01279682,0.13613171,0.84152012,0.00000000
-4.55927964,2.02854717,0.37538937,0.06919425,0.24585087,1.21923071,0.01240790,0.13445925,0.85527595,0.00000000
-4.55327664,2.06065240,0.37131166,0.06906430,0.24525647,1.25288964,0.01197035,0.13236627,0.86709729,0.00000000
-4.54727364,2.08753528,0.36675228,0.06888919,0.24460325,1.28262811,0.01148724,0.12991394,0.87692962,0.00000000
-4.54127064,2.10907581,0.36187326,0.06868178,0.24396164,1.30812180,0.01096344,0.12717481,0.88475878,0.00000000
-4.53526763,2.12525900,0.35685251,0.06845856,0.24341048,1.32911259,0.01040539,0.12422993,0.89060792,0.00000000
-4.52926463,2.13616894,0.35187554,0.06823841,0.24303295,1.34541538,0.00982084,0.12116589,0.89453387,0.00000000
-4.52326163,2.14198138,0.34712748,0.06804124,0.24291271,1.35692338,0.00921852,0.11807172,0.89662307,0.00000000
-4.51725863,2.14295509,0.34278563,0.06788679,0.24313025,1.36361169,0.00860791,0.11503604,0.89698736,0.00000000
-4.51125563,2.13942252,0.33901295,0.06779350,0.24375980,1.36553885,0.00799887,0.11214447,0.89575964,0.00000000
-4.50525263,2.13177993,0.33595289,0.06777755,0.24486690,1.36284617,0.00740140,0.10947743,0.89308960,0.00000000
-4.49924962,2.12047736,0.33372557,0.06785221,0.24650656,1.35575472,0.00682536,0.10710843,0.88913962,0.00000000
-4.49324662,2.10600842,0.33242559,0.06802739,0.24872223,1.34456007,0.00628031,0.10510288,0.88408082,0.00000000
-4.48724362,2.08890027,0.33212129,0.06830950,0.25154545,1.32962469,0.00577524,0.10351747,0.87808934,0.00000000
-4.48124062,2.06970363,0.33285557,0.06870156,0.25499614,1.31136831,0.00531852,0.10240001,0.87134283,0.00000000
-4.47523762,2.04898312,0.33464785,0.06920360,0.25908342,1.29025659,0.00491774,0.10178971,0.86401715,0.00000000
-4.46923462,2.02730762,0.33749701,0.06981321,0.26380683,1.26678832,0.00457965,0.10171790,0.85628334,0.00000000
-4.46323162,2.00524096,0.34138510,0.07052623,0.26915785,1.24148181,0.00431011,0.10220888,0.84830472,0.00000000
-4.45722861,1.98333282,0.34628120,0.07133758,0.27512147,1.21486083,0.00411410,0.10328095,0.84023422,0.00000000
-4.45122561,1.96210973,0.35214532,0.07224205,0.28167775,1.18744074,0.00399565,0.10494748,0.83221195,0.00000000
-4.44522261,1.94206640,0.35893195,0.07323507,0.28880322,1.15971520,0.00395786,0.10721772,0.82436297,0.00000000
-4.43921961,1.92365735,0.36659287,0.07431327,0.29647198,1.13214419,0.00400289,0.11009755,0.81679532,0.00000000
-4.43321661,1.90728883,0.37507910,0.07547501,0.30465644,1.10514352,0.00413192,0.11358973,0.80959842,0.00000000
-4.42721361,1.89331131,0.38434181,0.07672055,0.31332773,1.07907629,0.00434513,0.11769393,0.80284170,0.00000000
-4.42121061,1.88201256,0.39433222,0.07805205,0.32245568,1.05424664,0.00464165,0.12240631,0.79657373,0.00000000
-4.41520760,1.87361157,0.40500030,0.07947328,0.33200848,1.03089576,0.00501950,0.12771870,0.79082170,0.00000000
-4.40920460,1.86825348,0.41629275,0.08098911,0.34195215,1.00920034,0.00547557,0.13361749,0.78559144,0.00000000
-4.40320160,1.86600579,0.42815011,0.08260480,0.35224974,0.98927332,0.00600550,0.14008225,0.78086789,0.00000000
-4.39719860,1.86685605,0.44050355,0.08432502,0.36286068,0.97116679,0.00660371,0.14708428,0.77661612,0.00000000
-4.39119560,1.87071122,0.45327156,0.08615292,0.37374002,0.95487679,0.00726328,0.15458503,0.77278286,0.00000000
-4.38519260,1.87739891,0.46635676,0.08808903,0.38483814,0.94034965,0.00797602,0.16253481,0.76929847,0.00000000
-4.37918959,1.88667078,0.47964344,0.09013024,0.39610057,0.92748965,0.00873248,0.17087163,0.76607944,0.00000000
-4.37318659,1.89820789,0.49299579,0.09226889,0.40746837,0.91616738,0.00952198,0.17952054,0.76303121,0.00000000
-4.36718359,1.91162827,0.50625741,0.09449206,0.41887893,0.90622858,0.01033279,0.18839344,0.76005135,0.00000000
-4.36118059,1.92649654,0.51925197,0.09678105,0.43026717,0.89750307,0.01115224,0.19738952,0.75703291,0.00000000
-4.35517759,1.94233529,0.53178533,0.09911120,0.44156721,0.88981329,0.01196701,0.20639632,0.75386793,0.00000000
-4.34917459,1.95863809,0.54364901,0.10145201,0.45271437,0.88298224,0.01276331,0.21529146,0.75045090,0.00000000
-4.34317159,1.97488358,0.55462488,0.10376760,0.46364730,0.87684056,0.01352726,0.22394503,0.74668215,0.00000000
-4.33716858,1.99055033,0.56449100,0.10601747,0.47431020,0.87123241,0.01424520,0.23222248,0.74247098,0.00000000
-4.33116558,2.00513170,0.57302822,0.10815758,0.48465491,0.86602024,0.01490404,0.23998799,0.73773844,0.00000000
-4.32516258,2.01815044,0.58002723,0.11014171,0.49464269,0.86108808,0.01549167,0.24710818,0.73241974,0.00000000
-4.31915958,2.02917204,0.58529583,0.11192290,0.50424550,0.85634351,0.01599723,0.25345589,0.72646608,0.00000000
-4.31315658,2.03781664,0.58866583,0.11345510,0.51344671,0.85171837,0.01641153,0.25891396,0.71984597,0.00000000
-4.30715358,2.04376877,0.58999939,0.11469484,0.52224104,0.84716806,0.01672729,0.26337881,0.71254591,0.00000000
-4.30115058,2.04678448,0.58919439,0.11560279,0.53063385,0.84266978,0.01693938,0.26676367,0.70457048,0.00000000
-4.29514757,2.04669582,0.58618855,0.11614525,0.53863951,0.83821982,0.01704498,0.26900116,0.69594187,0.00000000
-4.28914457,2.04341215,0.58096218,0.11629541,0.54627926,0.83382996,0.01704369,0.27004533,0.68669873,0.00000000
-4.28314157,2.03691867,0.57353936,0.11603435,0.55357841,0.82952340,0.01693751,0.26987296,0.67689469,0.00000000
-4.27713857,2.02727203,0.56398755,0.11535175,0.56056322,0.82533021,0.01673077,0.26848397,0.66659632,0.00000000
-4.27113557,2.01459362,0.55241576,0.11424629,0.56725764,0.82128283,0.01643001,0.26590116,0.65588085,0.00000000
-4.26513257,1.99906077,0.53897133,0.11272565,0.57368017,0.81741153,0.01604371,0.26216916,0.64483367,0.00000000
-4.25912956,1.98089665,0.52383557,0.11080630,0.57984116,0.81374036,0.01558203,0.25735271,0.63354575,0.00000000
-4.25312656,1.96035943,0.50721866,0.10851289,0.58574075,0.81028361,0.01505644,0.25153440,0.62211108,0.00000000
-4.24712356,1.93773140,0.48935386,0.10587747,0.59136769,0.80704305,0.01447938,0.24481198,0.61062434,0.00000000
-4.24112056,1.91330881,0.47049158,0.10293852,0.59669931,0.80400605,0.01386386,0.23729543,0.59917876,0.00000000
-4.23511756,1.88739301,0.45089357,0.09973980,0.60170264,0.80114483,0.01322306,0.22910389,0.58786447,0.00000000
-4.22911456,1.86028334,0.43082735,0.09632917,0.60633688,0.79841677,0.01256997,0.22036264,0.57676716,0.00000000
-4.22311156,1.83227244,0.41056138,0.09275744,0.61055701,0.79576582,0.01191701,0.21120027,0.56596744,0.00000000
-4.21710855,1.80364387,0.39036094,0.08907718,0.61431857,0.79312508,0.01127579,0.20174609,0.55554051,0.00000000
-4.21110555,1.77467230,0.37048492,0.08534172,0.61758336,0.79042042,0.01065681,0.19212801,0.54555653,0.00000000
-4.20510255,1.74562615,0.35118347,0.08160425,0.62032565,0.78757482,0.01006928,0.18247070,0.53608132,0.00000000
-4.19909955,1.71677221,0.33269670,0.07791702,0.62253880,0.78451356,0.00952102,0.17289434,0.52717749,0.00000000
-4.19309655,1.68838184,0.31525397,0.07433079,0.62424166,0.78116974,0.00901838,0.16351367,0.51890590,0.00000000
-4.18709355,1.66073822,0.29907397,0.07089433,0.62548452,0.77748996,0.00856621,0.15443758,0.51132709,0.00000000
-4.18109055,1.63414368,0.28436519,0.06765418,0.62635402,0.77343989,0.00816798,0.14576884,0.50450292,0.00000000
-4.17508754,1.60892673,0.27132654,0.06465437,0.62697682,0.76900936,0.00782581,0.13760424,0.49849780,0.00000000
-4.16908454,1.58544760,0.26014803,0.06193633,0.62752154,0.76421667,0.00754064,0.13003479,0.49337975,0.00000000
-4.16308154,1.56410195,0.25101112,0.05953880,0.62819880,0.75911190,0.00731240,0.12314598,0.48922094,0.00000000
-4.15707854,1.54532194,0.24408868,0.05749772,0.62925906,0.75377891,0.00714015,0.11701799,0.48609760,0.00000000
-4.15107554,1.52957422,0.23954420,0.05584615,0.63098827,0.74833582,0.00702229,0.11172585,0.48408931,0.00000000
-4.14507254,1.51735460,0.23753036,0.05461410,0.63370131,0.74293393,0.00695672,0.10733927,0.48327756,0.00000000
-4.13906953,1.50917922,0.23818665,0.05382824,0.63773334,0.73775495,0.00694104,0.10392240,0.48374360,0.00000000
-4.13306653,1.50557243,0.24163627,0.05351165,0.64342928,0.73300655,0.00697263,0.10153316,0.48556566,0.00000000
-4.12706353,1.50705156,0.24798219,0.05368334,0.65113178,0.72891641,0.00704880,0.10022241,0.48881562,0.00000000
-4.12106053,1.51410931,0.25730261,0.05435781,0.66116816,0.72572493,0.00716691,0.10003284,0.49355526,0.00000000
-4.11505753,1.52719416,0.26964599,0.05554449,0.67383669,0.72367676,0.00732436,0.10099764,0.49983240,0.00000000
-4.10905453,1.54668989,0.28502583,0.05724715,0.68939287,0.72301169,0.00751870,0.10313899,0.50767688,0.00000000
-4.10305153,1.57289503,0.30341555,0.05946334,0.70803624,0.72395505,0.00774757,0.10646657,0.51709688,0.00000000
-4.09704852,1.60600315,0.32474377,0.06218382,0.72989831,0.72670819,0.00800873,0.11097594,0.52807561,0.00000000
-4.09104552,1.64608514,0.34889024,0.06539212,0.75503215,0.73143936,0.00830002,0.11664718,0.54056864,0.00000000
-4.08504252,1.69307419,0.37568277,0.06906413,0.78340412,0.73827548,0.00861932,0.12344354,0.55450196,0.00000000
-4.07903952,1.74675458,0.40489548,0.07316794,0.81488825,0.74729508,0.00896448,0.13131057,0.56977103,0.00000000
-4.07303652,1.80675473,0.43624851,0.07766371,0.84926344,0.75852294,0.00933332,0.14017548,0.58624079,0.00000000
-4.06703352,1.87254515,0.46940952,0.08250391,0.88621386,0.77192642,0.00972357,0.14994706,0.60374667,0.00000000
-4.06103052,1.94344176,0.50399699,0.08763361,0.92533253,0.78741400,0.01013286,0.16051607,0.62209659,0.00000000
-4.05502751,2.01861448,0.53958539,0.09299115,0.96612807,0.80483591,0.01055869,0.17175622,0.64107397,0.00000000
-4.04902451,2.09710117,0.57571233,0.09850894,1.00803444,0.82398699,0.01099848,0.18352577,0.66044148,0.00000000
-4.04302151,2.17782664,0.61188733,0.10411455,1.05042343,0.84461166,0.01144960,0.19566977,0.67994555,0.00000000
-4.03701851,2.25962619,0.64760224,0.10973195,1.09261940,0.86641091,0.01190941,0.20802283,0.69932139,0.00000000
-4.03101551,2.34127313,0.68234297,0.11528304,1.13391588,0.88905102,0.01237540,0.22041255,0.71829840,0.00000000
-4.02501251,2.42150933,0.71560210,0.12068923,1.17359342,0.91217378,0.01284525,0.23266336,0.73660593,0.00000000
-4.01900950,2.49907808,0.74689213,0.12587323,1.21093812,0.93540771,0.01331698,0.24460089,0.75397896,0.00000000
-4.01300650,2.57275814,0.77575883,0.13076093,1.24526018,0.95838014,0.01378911,0.25605647,0.77016395,0.00000000
-4.00700350,2.64139794,0.80179421,0.13528320,1.27591191,0.98072937,0.01426078,0.26687194,0.78492448,0.00000000
-4.00100050,2.70394888,0.82464873,0.13937783,1.30230461,1.00211681,0.01473191,0.27690437,0.79804666,0.00000000
-3.99499750,2.75949659,0.84404218,0.14299126,1.32392379,1.02223848,0.01520333,0.28603058,0.80934433,0.00000000
-3.98899450,2.80728920,0.85977280,0.14608021,1.34034226,1.04083540,0.01567690,0.29415139,0.81866385,0.00000000
-3.98299150,2.84676147,0.87172435,0.14861315,1.35123077,1.05770266,0.01615554,0.30119520,0.82588845,0.00000000
-3.97698849,2.87755406,0.87987056,0.15057144,1.35636584,1.07269669,0.01664334,0.30712091,0.83094206,0.00000000
-3.97098549,2.89952696,0.88427694,0.15195020,1.35563469,1.08574047,0.01714543,0.31191990,0.83379249,0.00000000
-3.96498249,2.91276661,0.88509965,0.15275876,1.34903712,1.09682649,0.01766797,0.31561700,0.83445382,0.00000000
-3.95897949,2.91758602,0.88258125,0.15302075,1.33668431,1.10601719,0.01821791,0.31827021,0.83298790,0.00000000
-3.95297649,2.91451784,0.87704362,0.15277371,1.31879477,1.11344303,0.01880281,0.31996932,0.82950472,0.00000000
-3.94697349,2.90430012,0.86887791,0.15206828,1.29568742,1.11929792,0.01943048,0.32083313,0.82416165,0.00000000
-3.94097049,2.88785502,0.85853197,0.15096687,1.26777230,1.12383239,0.02010859,0.32100557,0.81716116,0.00000000
-3.93496748,2.86626096,0.84649550,0.14954194,1.23553892,1.12734449,0.02084425,0.32065057,0.80874713,0.00000000
-3.92896448,2.84071881,0.83328353,0.14787392,1.19954298,1.13016874,0.02164353,0.31994611,0.79919962,0.00000000
-3.92296148,2.81251312,0.81941858,0.14604865,1.16039147,1.13266363,0.02251092,0.31907726,0.78882799,0.00000000
-3.91695848,2.78296964,0.80541235,0.14415471,1.11872705,1.13519786,0.02344886,0.31822893,0.77796261,0.00000000
-3.91095548,2.75341052,0.79174752,0.14228048,1.07521174,1.13813599,0.02445725,0.31757817,0.76694519,0.00000000
-3.90495248,2.72510865,0.77886032,0.14051114,1.03051076,1.14182395,0.02553306,0.31728673,0.75611809,0.00000000
-3.89894947,2.69924308,0.76712473,0.13892571,0.98527673,1.14657501,0.02667001,0.31749388,0.74581286,0.00000000
-3.89294647,2.67685702,0.75683884,0.13759430,0.94013486,1.15265665,0.02785836,0.31831007,0.73633845,0.00000000
-3.88694347,2.65882024,0.74821398,0.13657553,0.89566947,1.16027903,0.02908486,0.31981160,0.72796968,0.00000000
-3.88094047,2.64579743,0.74136727,0.13591439,0.85241218,1.16958545,0.03033282,0.32203660,0.72093628,0.00000000
-3.87493747,2.63822390,0.73631777,0.13564056,0.81083215,1.18064525,0.03158240,0.32498253,0.71541324,0.00000000
-3.86893447,2.63628987,0.73298656,0.13576726,0.77132861,1.19344960,0.03281104,0.32860542,0.71151279,0.00000000
-3.86293147,2.63993396,0.73120084,0.13629070,0.73422573,1.20791030,0.03399399,0.33282076,0.70927869,0.00000000
-3.85692846,2.64884651,0.73070175,0.13719014,0.69977007,1.22386188,0.03510509,0.33750623,0.70868289,0.00000000
-3.85092546,2.66248273,0.73115585,0.13842861,0.66813039,1.24106699,0.03611759,0.34250604,0.70962515,0.00000000
-3.84492246,2.68008518,0.73216961,0.13995421,0.63940001,1.25922493,0.03700501,0.34763673,0.71193553,0.00000000
-3.83891946,2.70071500,0.73330634,0.14170198,0.61360120,1.27798323,0.03774216,0.35269422,0.71537986,0.00000000
-3.83291646,2.72329052,0.73410491,0.14359618,0.59069159,1.29695181,0.03830603,0.35746186,0.71966803,0.00000000
-3.82691346,2.74663190,0.73409929,0.14555311,0.57057224,1.31571929,0.03867668,0.36171895,0.72446470,0.00000000
-3.82091046,2.76951000,0.73283824,0.14748404,0.55309696,1.33387088,0.03883803,0.36524960,0.72940220,0.00000000
-3.81490745,2.79069739,0.72990415,0.14929841,0.53808246,1.35100723,0.03877854,0.36785134,0.73409491,0.00000000
-3.80890445,2.80901972,0.72493033,0.15090702,0.52531907,1.36676331,0.03849165,0.36934330,0.73815462,0.00000000
-3.80290145,2.82340506,0.71761593,0.15222520,0.51458142,1.38082686,0.03797611,0.36957346,0.74120607,0.00000000
-3.79689845,2.83292941,0.70773805,0.15317571,0.50563891,1.39295521,0.03723603,0.36842484,0.74290214,0.00000000
-3.79089545,2.83685653,0.69516044,0.15369140,0.49826539,1.40299007,0.03628082,0.36582030,0.74293790,0.00000000
-3.78489245,2.83467034,0.67983865,0.15371746,0.49224783,1.41086931,0.03512480,0.36172580,0.74106288,0.00000000
-3.77888944,2.82609884,0.66182145,0.15321324,0.48739378,1.41663518,0.03378674,0.35615215,0.73709111,0.00000000
-3.77288644,2.81112841,0.64124868,0.15215352,0.48353730,1.42043845,0.03228921,0.34915503,0.73090844,0.00000000
-3.76688344,2.79000816,0.61834575,0.15052930,0.48054319,1.42253819,0.03065780,0.34083362,0.72247682,0.00000000
-3.76088044,2.76324401,0.59341513,0.14834798,0.47830965,1.42329687,0.02892025,0.33132760,0.71183541,0.00000000
-3.75487744,2.73158310,0.56682548,0.14563308,0.47676910,1.42317096,0.02710558,0.32081310,0.69909850,0.00000000
-3.74887444,2.69598889,0.53899878,0.14242339,0.47588748,1.42269713,0.02524322,0.30949737,0.68445040,0.00000000
-3.74287144,2.65760840,0.51039637,0.13877169,0.47566196,1.42247470,0.02336214,0.29761281,0.66813757,0.00000000
-3.73686843,2.61773275,0.48150426,0.13474304,0.47611739,1.42314478,0.02149010,0.28541030,0.65045834,0.00000000
-3.73086543,2.57775264,0.45281850,0.13041281,0.47730165,1.42536713,0.01965298,0.27315219,0.63175080,0.00000000
-3.72486243,2.53911084,0.42483110,0.12586430,0.47928025,1.42979564,0.01787423,0.26110521,0.61237942,0.00000000
-3.71885943,2.50325334,0.39801700,0.12118638,0.48213044,1.43705351,0.01617453,0.24953345,0.59272095,0.00000000
-3.71285643,2.47158133,0.37282239,0.11647086,0.48593509,1.44770935,0.01457143,0.23869168,0.57315033,0.00000000
-3.70685343,2.44540572,0.34965483,0.11180991,0.49077681,1.46225525,0.01307932,0.22881902,0.55402713,0.00000000
-3.70085043,2.42590614,0.32887511,0.10729360,0.49673244,1.48108793,0.01170936,0.22013330,0.53568319,0.00000000
-3.69484742,2.41409567,0.31079118,0.10300747,0.50386826,1.50449388,0.01046962,0.21282606,0.51841183,0.00000000
-3.68884442,2.41079281,0.29565390,0.09903039,0.51223608,1.53263929,0.00936528,0.20705834,0.50245910,0.00000000
-3.68284142,2.41660130,0.28365465,0.09543258,0.52187040,1.56556517,0.00839887,0.20295734,0.48801741,0.00000000
-3.67683842,2.43189844,0.27492465,0.09227404,0.53278666,1.60318792,0.00757061,0.20061386,0.47522154,0.00000000
-3.67083542,2.45683198,0.26953570,0.08960326,0.54498064,1.64530540,0.00687871,0.20008077,0.46414723,0.00000000
-3.66483242,2.49132527,0.26750223,0.08745624,0.55842891,1.69160794,0.00631972,0.20137227,0.45481228,0.00000000
-3.65882941,2.53508995,0.26878426,0.08585599,0.57309020,1.74169377,0.00588882,0.20446414,0.44717976,0.00000000
-3.65282641,2.58764525,0.27329129,0.08481234,0.58890752,1.79508791,0.00558014,0.20929475,0.44116338,0.00000000
-3.64682341,2.64834256,0.28088657,0.08432208,0.60581070,1.85126348,0.00538698,0.21576699,0.43663431,0.00000000
-3.64082041,2.71639377,0.29139191,0.08436952,0.62371926,1.90966401,0.00530201,0.22375093,0.43342938,0.00000000
-3.63481741,2.79090174,0.30459252,0.08492726,0.64254514,1.96972562,0.00531743,0.23308716,0.43135988,0.00000000
-3.62881441,2.87089136,0.32024196,0.08595734,0.66219515,2.03089776,0.00542508,0.24359076,0.43022078,0.00000000
-3.62281141,2.95533947,0.33806699,0.08741248,0.68257290,2.09266110,0.00561651,0.25505573,0.42979977,0.00000000
-3.61680840,3.04320236,0.35777228,0.08923762,0.70357998,2.15454187,0.00588301,0.26725978,0.42988578,0.00000000
-3.61080540,3.13343960,0.37904487,0.09137143,0.72511633,2.21612161,0.00621568,0.27996944,0.43027660,0.00000000
-3.60480240,3.22503325,0.40155844,0.09374807,0.74707978,2.27704204,0.00660534,0.29294510,0.43078543,0.00000000
-3.59879940,3.31700213,0.42497724,0.09629874,0.76936471,2.33700484,0.00704264,0.30594612,0.43124606,0.00000000
-3.59279640,3.40841076,0.44895991,0.09895338,0.79186004,2.39576644,0.00751801,0.31873571,0.43151653,0.00000000
-3.58679340,3.49837333,0.47316304,0.10164220,0.81444669,2.45312859,0.00802171,0.33108546,0.43148150,0.00000000
-3.58079040,3.58605325,0.49724454,0.10429708,0.83699477,2.50892525,0.00854384,0.34277944,0.43105300,0.00000000
-3.57478739,3.67065906,0.52086708,0.10685289,0.85936082,2.56300709,0.00907448,0.35361784,0.43017008,0.00000000
