energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.02001001,1.44216952,1.13542920,1.03729788,0.18037809,0.30196739,0.00002483,0.03201563,0.32679682,0.00000000
-2.01400700,1.51540747,1.18319859,1.07557384,0.19147453,0.32788703,0.00002304,0.03433006,0.34442593,0.00000000
-2.00800400,1.59502776,1.23562463,1.11956715,0.20254537,0.35551429,0.00002229,0.03668008,0.36126829,0.00000000
-2.00200100,1.68061797,1.29256726,1.16916406,0.21348534,0.38472434,0.00002241,0.03904753,0.37708988,0.00000000
-1.99599800,1.77172584,1.35385980,1.22422711,0.22419144,0.41536709,0.00002329,0.04141373,0.39167590,0.00000000
-1.98999500,1.86784976,1.41929733,1.28458236,0.23456477,0.44726444,0.00002482,0.04375963,0.40483646,0.00000000
-1.98399200,1.96842808,1.48862378,1.35000505,0.24451199,0.48020788,0.00002695,0.04606600,0.41641132,0.00000000
-1.97798899,2.07282796,1.56151875,1.42020446,0.25394669,0.51395683,0.00002964,0.04831360,0.42627362,0.00000000
-1.97198599,2.18033501,1.63758507,1.49480934,0.26279031,0.54823789,0.00003288,0.05048330,0.43433237,0.00000000
-1.96598299,2.29014457,1.71633815,1.57335482,0.27097281,0.58274513,0.00003670,0.05255621,0.44053356,0.00000000
-1.95997999,2.40135599,1.79719813,1.65527219,0.27843295,0.61714171,0.00004114,0.05451378,0.44485986,0.00000000
-1.95397699,2.51297057,1.87948556,1.73988227,0.28511830,0.65106276,0.00004627,0.05633791,0.44732899,0.00000000
-1.94797399,2.62389417,1.96242158,1.82639344,0.29098499,0.68411987,0.00005222,0.05801106,0.44799075,0.00000000
-1.94197099,2.73294501,2.04513278,1.91390488,0.29599717,0.71590690,0.00005914,0.05951636,0.44692303,0.00000000
-1.93596798,2.83886714,2.12666136,2.00141544,0.30012642,0.74600736,0.00006722,0.06083778,0.44422698,0.00000000
-1.92996498,2.94034954,2.20598042,2.08783825,0.30335109,0.77400294,0.00007672,0.06196028,0.44002155,0.00000000
-1.92396198,3.03605085,2.28201423,2.17202098,0.30565562,0.79948320,0.00008795,0.06287003,0.43443786,0.00000000
-1.91795898,3.12462908,2.35366308,2.25277125,0.30703009,0.82205606,0.00010130,0.06355468,0.42761360,0.00000000
-1.91195598,3.20477562,2.41983195,2.32888653,0.30746983,0.84135873,0.00011723,0.06400363,0.41968783,0.00000000
-1.90595298,3.27525243,2.47946201,2.39918755,0.30697538,0.85706877,0.00013627,0.06420835,0.41079642,0.00000000
-1.89994997,3.33493113,2.53156395,2.46255393,0.30555271,0.86891474,0.00015906,0.06416278,0.40106833,0.00000000
-1.89394697,3.38283246,2.57525187,2.51796089,0.30321365,0.87668619,0.00018632,0.06386362,0.39062286,0.00000000
-1.88794397,3.41816452,2.60977617,2.56451529,0.29997673,0.88024231,0.00021886,0.06331072,0.37956808,0.00000000
-1.88194097,3.44035807,2.63455432,2.60148972,0.29586807,0.87951909,0.00025758,0.06250737,0.36800025,0.00000000
-1.87593797,3.44909712,2.64919784,2.62835286,0.29092252,0.87453441,0.00030347,0.06146063,0.35600423,0.00000000
-1.86993497,3.44434340,2.65353436,2.64479488,0.28518485,0.86539101,0.00035757,0.06018143,0.34365481,0.00000000
-1.86393197,3.42635319,2.64762346,2.65074648,0.27871078,0.85227690,0.00042097,0.05868478,0.33101867,0.00000000
-1.85792896,3.39568536,2.63176537,2.64639049,0.27156795,0.83546328,0.00049481,0.05698967,0.31815677,0.00000000
-1.85192596,3.35319981,2.60650177,2.63216528,0.26383654,0.81529988,0.00058019,0.05511901,0.30512698,0.00000000
-1.84592296,3.30004593,2.57260829,2.60875947,0.25560954,0.79220787,0.00067817,0.05309934,0.29198664,0.00000000
-1.83991996,3.23764094,2.53107864,2.57709781,0.24699247,0.76667049,0.00078972,0.05096049,0.27879486,0.00000000
-1.83391696,3.16763853,2.48310047,2.53831850,0.23810267,0.73922175,0.00091570,0.04873502,0.26561437,0.00000000
-1.82791396,3.09188870,2.43002389,2.49374255,0.22906799,0.71043355,0.00105672,0.04645764,0.25251282,0.00000000
-1.82191096,3.01238989,2.37332323,2.44483613,0.22002485,0.68090156,0.00121320,0.04416449,0.23956337,0.00000000
-1.81590795,2.93123506,2.31455361,2.39316731,0.21111587,0.65123056,0.00138522,0.04189237,0.22684458,0.00000000
-1.80990495,2.85055354,2.25530368,2.34035851,0.20248700,0.62201943,0.00157253,0.03967790,0.21443967,0.00000000
-1.80390195,2.77245080,2.19714633,2.28803672,0.19428426,0.59384655,0.00177449,0.03755665,0.20243512,0.00000000
-1.79789895,2.69894823,2.14158920,2.23778311,0.18665024,0.56725591,0.00199001,0.03556239,0.19091885,0.00000000
-1.79189595,2.63192518,2.09002695,2.19108407,0.17972051,0.54274444,0.00221756,0.03372620,0.17997801,0.00000000
-1.78589295,2.57306557,2.04369703,2.14928560,0.17362000,0.52075095,0.00245515,0.03207581,0.16969667,0.00000000
-1.77988994,2.52381078,2.00364093,2.11355267,0.16845963,0.50164685,0.00270032,0.03063497,0.16015341,0.00000000
-1.77388694,2.48532081,1.97067224,2.08483531,0.16433318,0.48572919,0.00295020,0.02942288,0.15141917,0.00000000
-1.76788394,2.45844502,1.94535288,2.06384244,0.16131468,0.47321583,0.00320151,0.02845385,0.14355533,0.00000000
-1.76188094,2.44370337,1.92797854,2.05102472,0.15945629,0.46424303,0.00345067,0.02773704,0.13661218,0.00000000
-1.75587794,2.44127900,1.91857368,2.04656664,0.15878686,0.45886551,0.00369386,0.02727637,0.13062792,0.00000000
-1.74987494,2.45102199,1.91689659,2.05038845,0.15931128,0.45705861,0.00392709,0.02707050,0.12562812,0.00000000
-1.74387194,2.47246425,1.92245388,2.06215728,0.16101039,0.45872279,0.00414637,0.02711312,0.12162574,0.00000000
-1.73786893,2.50484457,1.93452409,2.08130727,0.16384184,0.46368987,0.00434777,0.02739318,0.11862155,0.00000000
-1.73186593,2.54714283,1.95218925,2.10706745,0.16774154,0.47173102,0.00452759,0.02789537,0.11660502,0.00000000
-1.72586293,2.59812175,1.97437305,2.13849626,0.17262577,0.48256607,0.00468243,0.02860069,0.11555548,0.00000000
-1.71985993,2.65637452,1.99988406,2.17452108,0.17839390,0.49587371,0.00480936,0.02948701,0.11544348,0.00000000
-1.71385693,2.72037617,2.02746220,2.21398121,0.18493156,0.51130237,0.00490596,0.03052986,0.11623223,0.00000000
-1.70785393,2.78853678,2.05582648,2.25567235,0.19211410,0.52848126,0.00497047,0.03170307,0.11787901,0.00000000
-1.70185093,2.85925424,2.08372215,2.29839070,0.19981031,0.54703129,0.00500181,0.03297957,0.12033641,0.00000000
-1.69584792,2.93096469,2.10996529,2.34097512,0.20788609,0.56657544,0.00499964,0.03433213,0.12355339,0.00000000
-1.68984492,3.00218862,2.13348312,2.38234544,0.21620814,0.58674832,0.00496435,0.03573405,0.12747594,0.00000000
-1.68384192,3.07157120,2.15334851,2.42153560,0.22464732,0.60720457,0.00489709,0.03715981,0.13204754,0.00000000
-1.67783892,3.13791523,2.16880732,2.45772041,0.23308173,0.62762599,0.00479971,0.03858565,0.13720919,0.00000000
-1.67183592,3.20020603,2.17929773,2.49023508,0.24139930,0.64772713,0.00467469,0.03999008,0.14289918,0.00000000
-1.66583292,3.25762748,2.18446096,2.51858692,0.24949985,0.66725933,0.00452508,0.04135424,0.14905254,0.00000000
-1.65982991,3.30956914,2.18414314,2.54245911,0.25729659,0.68601314,0.00435439,0.04266215,0.15560047,0.00000000
-1.65382691,3.35562463,2.17838856,2.56170664,0.26471702,0.70381916,0.00416647,0.04390092,0.16246951,0.00000000
-1.64782391,3.39558182,2.16742490,2.57634510,0.27170325,0.72054754,0.00396544,0.04506076,0.16958094,0.00000000
-1.64182091,3.42940586,2.15164128,2.58653290,0.27821171,0.73610609,0.00375549,0.04613489,0.17685022,0.00000000
-1.63581791,3.45721619,2.13156041,2.59254832,0.28421246,0.75043741,0.00354086,0.04711939,0.18418683,0.00000000
-1.62981491,3.47925894,2.10780627,2.59476248,0.28968802,0.76351517,0.00332566,0.04801296,0.19149438,0.00000000
-1.62381191,3.49587639,2.08106886,2.59360973,0.29463190,0.77533981,0.00311379,0.04881655,0.19867126,0.00000000
-1.61780890,3.50747503,2.05206790,2.58955706,0.29904692,0.78593393,0.00290889,0.04953298,0.20561181,0.00000000
-1.61180590,3.51449384,2.02151699,2.58307398,0.30294346,0.79533762,0.00271424,0.05016655,0.21220800,0.00000000
-1.60580290,3.51737447,1.99009001,2.57460440,0.30633763,0.80360386,0.00253271,0.05072261,0.21835160,0.00000000
-1.59979990,3.51653450,1.95839130,2.56454174,0.30924959,0.81079433,0.00236678,0.05120712,0.22393683,0.00000000
-1.59379690,3.51234503,1.92693072,2.55320849,0.31170198,0.81697552,0.00221845,0.05162630,0.22886340,0.00000000
-1.58779390,3.50511357,1.89610485,2.54084106,0.31371862,0.82221552,0.00208932,0.05198626,0.23303970,0.00000000
-1.58179090,3.49507262,1.86618476,2.52758055,0.31532341,0.82658123,0.00198055,0.05229272,0.23638613,0.00000000
-1.57578789,3.48237441,1.83731097,2.51346962,0.31653953,0.83013627,0.00189296,0.05255083,0.23883831,0.00000000
-1.56978489,3.46709160,1.80949530,2.49845561,0.31738890,0.83293934,0.00182699,0.05276502,0.24035009,0.00000000
-1.56378189,3.44922365,1.78262946,2.48239934,0.31789189,0.83504311,0.00178284,0.05293893,0.24089603,0.00000000
-1.55777889,3.42870811,1.75649947,2.46508909,0.31806723,0.83649355,0.00176050,0.05307547,0.24047336,0.00000000
-1.55177589,3.40543612,1.73080512,2.44625882,0.31793214,0.83732956,0.00175982,0.05317690,0.23910325,0.00000000
-1.54577289,3.37927072,1.70518308,2.42560943,0.31750248,0.83758284,0.00178058,0.05324498,0.23683119,0.00000000
-1.53976988,3.35006715,1.67923237,2.40283194,0.31679308,0.83727807,0.00182260,0.05328117,0.23372657,0.00000000
-1.53376688,3.31769347,1.65254068,2.37763111,0.31581802,0.83643311,0.00188582,0.05328688,0.22988137,0.00000000
-1.52776388,3.28205048,1.62471010,2.34974818,0.31459089,0.83505934,0.00197035,0.05326374,0.22540796,0.00000000
-1.52176088,3.24308972,1.59538098,2.31898163,0.31312503,0.83316212,0.00207660,0.05321379,0.22043621,0.00000000
-1.51575788,3.20082831,1.56425258,2.28520447,0.31143364,0.83074130,0.00220532,0.05313976,0.21510981,0.00000000
-1.50975488,3.15536010,1.53109961,2.24837753,0.30952982,0.82779170,0.00235770,0.05304519,0.20958215,0.00000000
-1.50375188,3.10686211,1.49578401,2.20855778,0.30742646,0.82430382,0.00253540,0.05293461,0.20401188,0.00000000
-1.49774887,3.05559628,1.45826148,2.16590140,0.30513613,0.82026449,0.00274063,0.05281352,0.19855815,0.00000000
-1.49174587,3.00190618,1.41858277,2.12066158,0.30267077,0.81565767,0.00297613,0.05268840,0.19337598,0.00000000
-1.48574287,2.94620908,1.37688996,2.07318110,0.30004144,0.81046529,0.00324519,0.05256655,0.18861177,0.00000000
-1.47973987,2.88898373,1.33340823,2.02388040,0.29725793,0.80466817,0.00355159,0.05245588,0.18439914,0.00000000
-1.47373687,2.83075462,1.28843384,1.97324169,0.29432853,0.79824704,0.00389958,0.05236459,0.18085527,0.00000000
-1.46773387,2.77207356,1.24231944,1.92179028,0.29125966,0.79118355,0.00429373,0.05230080,0.17807784,0.00000000
-1.46173087,2.71349978,1.19545742,1.87007397,0.28805578,0.78346132,0.00473878,0.05227209,0.17614263,0.00000000
-1.45572786,2.65557936,1.14826276,1.81864193,0.28471929,0.77506707,0.00523950,0.05228502,0.17510195,0.00000000
-1.44972486,2.59882542,1.10115610,1.76802393,0.28125059,0.76599161,0.00580044,0.05234465,0.17498370,0.00000000
-1.44372186,2.54369989,1.05454819,1.71871137,0.27764838,0.75623093,0.00642564,0.05245403,0.17579125,0.00000000
-1.43771886,2.49059804,1.00882638,1.67114066,0.27391006,0.74578722,0.00711844,0.05261382,0.17750402,0.00000000
-1.43171586,2.43983633,0.96434384,1.62568018,0.27003231,0.73466983,0.00788110,0.05282187,0.18007876,0.00000000
-1.42571286,2.39164437,0.92141178,1.58262093,0.26601191,0.72289624,0.00871456,0.05307304,0.18345126,0.00000000
-1.41970985,2.34616125,0.88029493,1.54217151,0.26184665,0.71049298,0.00961811,0.05335908,0.18753875,0.00000000
-1.41370685,2.30343640,0.84121009,1.50445736,0.25753630,0.69749655,0.01058919,0.05366864,0.19224251,0.00000000
-1.40770385,2.26343474,0.80432753,1.46952404,0.25308376,0.68395427,0.01162313,0.05398754,0.19745091,0.00000000
-1.40170085,2.22604594,0.76977478,1.43734420,0.24849608,0.66992512,0.01271300,0.05429912,0.20304254,0.00000000
-1.39569785,2.19109700,0.73764226,1.40782757,0.24378553,0.65548045,0.01384957,0.05458481,0.20888955,0.00000000
-1.38969485,2.15836750,0.70798996,1.38083331,0.23897043,0.64070468,0.01502127,0.05482485,0.21486091,0.00000000
-1.38369185,2.12760657,0.68085475,1.35618367,0.23407587,0.62569574,0.01621434,0.05499908,0.22082565,0.00000000
-1.37768884,2.09855070,0.65625733,1.33367835,0.22913410,0.61056535,0.01741297,0.05508791,0.22665593,0.00000000
-1.37168584,2.07094119,0.63420861,1.31310844,0.22418463,0.59543900,0.01859970,0.05507330,0.23222994,0.00000000
-1.36568284,2.04454055,0.61471461,1.29426916,0.21927398,0.58045559,0.01975572,0.05493972,0.23743441,0.00000000
-1.35967984,2.01914673,0.59777996,1.27697080,0.21445497,0.56576665,0.02086142,0.05467511,0.24216692,0.00000000
-1.35367684,1.99460457,0.58340945,1.26104725,0.20978573,0.55153510,0.02189690,0.05427179,0.24633774,0.00000000
-1.34767384,1.97081383,0.57160775,1.24636162,0.20532822,0.53793349,0.02284260,0.05372714,0.24987126,0.00000000
-1.34167084,1.94773360,0.56237742,1.23280901,0.20114653,0.52514176,0.02367989,0.05304420,0.25270700,0.00000000
-1.33566783,1.92538266,0.55571537,1.22031616,0.19730481,0.51334449,0.02439166,0.05223206,0.25480015,0.00000000
-1.32966483,1.90383619,0.55160815,1.20883846,0.19386510,0.50272767,0.02496295,0.05130599,0.25612162,0.00000000
-1.32366183,1.88321894,0.55002666,1.19835442,0.19088505,0.49347511,0.02538141,0.05028738,0.25665772,0.00000000
-1.31765883,1.86369546,0.55092050,1.18885841,0.18841564,0.48576457,0.02563778,0.04920341,0.25640928,0.00000000
-1.31165583,1.84545797,0.55421285,1.18035201,0.18649911,0.47976358,0.02572616,0.04808654,0.25539062,0.00000000
-1.30565283,1.82871273,0.55979600,1.17283491,0.18516709,0.47562542,0.02564425,0.04697377,0.25362799,0.00000000
-1.29964982,1.81366566,0.56752835,1.16629592,0.18443914,0.47348491,0.02539343,0.04590572,0.25115794,0.00000000
-1.29364682,1.80050817,0.57723297,1.16070471,0.18432172,0.47345467,0.02497866,0.04492561,0.24802548,0.00000000
-1.28764382,1.78940391,0.58869813,1.15600514,0.18480773,0.47562146,0.02440830,0.04407805,0.24428218,0.00000000
-1.28164082,1.78047718,0.60167987,1.15211030,0.18587654,0.48004315,0.02369384,0.04340791,0.23998437,0.00000000
-1.27563782,1.77380369,0.61590666,1.14889995,0.18749464,0.48674611,0.02284944,0.04295901,0.23519135,0.00000000
-1.26963482,1.76940391,0.63108597,1.14622027,0.18961689,0.49572325,0.02189146,0.04277297,0.22996394,0.00000000
-1.26363182,1.76723942,0.64691245,1.14388612,0.19218820,0.50693278,0.02083791,0.04288806,0.22436313,0.00000000
-1.25762881,1.76721228,0.66307743,1.14168551,0.19514573,0.52029757,0.01970786,0.04333813,0.21844914,0.00000000
-1.25162581,1.76916729,0.67927920,1.13938609,0.19842133,0.53570536,0.01852086,0.04415174,0.21228074,0.00000000
-1.24562281,1.77289683,0.69523349,1.13674307,0.20194431,0.55300967,0.01729639,0.04535142,0.20591488,0.00000000
-1.23961981,1.77814805,0.71068370,1.13350829,0.20564427,0.57203155,0.01605332,0.04695305,0.19940660,0.00000000
-1.23361681,1.78463174,0.72541024,1.12943954,0.20945385,0.59256201,0.01480945,0.04896555,0.19280914,0.00000000
-1.22761381,1.79203254,0.73923852,1.12430991,0.21331148,0.61436536,0.01358113,0.05139065,0.18617427,0.00000000
-1.22161081,1.80001973,0.75204508,1.11791625,0.21716368,0.63718318,0.01238299,0.05422297,0.17955265,0.00000000
-1.21560780,1.80825837,0.76376158,1.11008663,0.22096716,0.66073917,0.01122767,0.05745027,0.17299427,0.00000000
-1.20960480,1.81641997,0.77437644,1.10068609,0.22469043,0.68474458,0.01012576,0.06105380,0.16654875,0.00000000
-1.20360180,1.82419265,0.78393395,1.08962072,0.22831486,0.70890435,0.00908571,0.06500899,0.16026557,0.00000000
-1.19759880,1.83129011,0.79253090,1.07683966,0.23183526,0.73292365,0.00811393,0.06928613,0.15419413,0.00000000
-1.19159580,1.83745941,0.80031103,1.06233529,0.23525992,0.75651490,0.00721481,0.07385125,0.14838350,0.00000000
-1.18559280,1.84248728,0.80745730,1.04614158,0.23861002,0.77940475,0.00639095,0.07866703,0.14288201,0.00000000
-1.17958979,1.84620477,0.81418259,1.02833089,0.24191856,0.80134111,0.00564332,0.08369379,0.13773661,0.00000000
-1.17358679,1.84849027,0.82071909,1.00900945,0.24522874,0.82209963,0.00497145,0.08889041,0.13299192,0.00000000
-1.16758379,1.84927081,0.82730692,0.98831208,0.24859190,0.84148952,0.00437370,0.09421524,0.12868921,0.00000000
-1.16158079,1.84852168,0.83418242,0.96639622,0.25206500,0.85935832,0.00384744,0.09962690,0.12486515,0.00000000
-1.15557779,1.84626431,0.84156666,0.94343597,0.25570780,0.87559520,0.00338931,0.10508490,0.12155062,0.00000000
-1.14957479,1.84256260,0.84965448,0.91961620,0.25957976,0.89013277,0.00299538,0.11055017,0.11876942,0.00000000
-1.14357179,1.83751770,0.85860466,0.89512719,0.26373671,0.90294691,0.00266133,0.11598533,0.11653711,0.00000000
-1.13756878,1.83126152,0.86853138,0.87015996,0.26822749,0.91405470,0.00238264,0.12135479,0.11486004,0.00000000
-1.13156578,1.82394904,0.87949742,0.84490247,0.27309061,0.92351045,0.00215467,0.12662471,0.11373453,0.00000000
-1.12556278,1.81574997,0.89150924,0.81953677,0.27835106,0.93139986,0.00197276,0.13176274,0.11314641,0.00000000
-1.11955978,1.80683991,0.90451415,0.79423712,0.28401745,0.93783272,0.00183235,0.13673765,0.11307083,0.00000000
-1.11355678,1.79739164,0.91839966,0.76916913,0.29007960,0.94293441,0.00172899,0.14151890,0.11347244,0.00000000
-1.10755378,1.78756700,0.93299514,0.74448978,0.29650673,0.94683686,0.00165842,0.14607620,0.11430600,0.00000000
-1.10155078,1.77751002,0.94807562,0.72034829,0.30324635,0.94966946,0.00161655,0.15037912,0.11551730,0.00000000
-1.09554777,1.76734175,0.96336787,0.69688777,0.31022412,0.95155060,0.00159953,0.15439677,0.11704449,0.00000000
-1.08954477,1.75715746,0.97855846,0.67424741,0.31734465,0.95258047,0.00160378,0.15809774,0.11881982,0.00000000
-1.08354177,1.74702653,0.99330371,0.65256520,0.32449329,0.95283567,0.00162593,0.16145017,0.12077157,0.00000000
-1.07753877,1.73699547,1.00724128,0.63198100,0.33153908,0.95236617,0.00166292,0.16442221,0.12282633,0.00000000
-1.07153577,1.72709406,1.02000294,0.61263984,0.33833871,0.95119490,0.00171201,0.16698262,0.12491146,0.00000000
-1.06553277,1.71734462,1.03122840,0.59469521,0.34474140,0.94932021,0.00177076,0.16910180,0.12695765,0.00000000
-1.05952976,1.70777400,1.04057935,0.57831227,0.35059465,0.94672099,0.00183712,0.17075291,0.12890155,0.00000000
-1.05352676,1.69842768,1.04775359,0.56367070,0.35575051,0.94336441,0.00190943,0.17191332,0.13068825,0.00000000
-1.04752376,1.68938531,1.05249840,0.55096708,0.36007225,0.93921571,0.00198650,0.17256611,0.13227373,0.00000000
-1.04152076,1.68077640,1.05462268,0.54041643,0.36344101,0.93424933,0.00206758,0.17270166,0.13362694,0.00000000
-1.03551776,1.67279523,1.05400727,0.53225283,0.36576221,0.92846081,0.00215246,0.17231908,0.13473161,0.00000000
-1.02951476,1.66571369,1.05061284,0.52672883,0.36697130,0.92187838,0.00224144,0.17142759,0.13558755,0.00000000
-1.02351176,1.65989070,1.04448500,0.52411343,0.36703857,0.91457353,0.00233539,0.17004748,0.13621146,0.00000000
-1.01750875,1.65577728,1.03575601,0.52468853,0.36597275,0.90666954,0.00243570,0.16821080,0.13663712,0.00000000
-1.01150575,1.65391613,1.02464311,0.52874372,0.36382312,0.89834734,0.00254432,0.16596150,0.13691499,0.00000000
-1.00550275,1.65493524,1.01144308,0.53656930,0.36067992,0.88984796,0.00266366,0.16335510,0.13711110,0.00000000
-0.99949975,1.65953507,0.99652337,0.54844777,0.35667312,0.88147125,0.00279659,0.16045778,0.13730527,0.00000000
-0.99349675,1.66846929,0.98030983,0.56464377,0.35196937,0.87357061,0.00294631,0.15734491,0.13758874,0.00000000
-0.98749375,1.68251972,0.96327158,0.58539279,0.34676728,0.86654381,0.00311627,0.15409904,0.13806118,0.00000000
-0.98149075,1.70246603,0.94590363,0.61088905,0.34129123,0.86082024,0.00331007,0.15080750,0.13882721,0.00000000
-0.97548774,1.72905156,0.92870793,0.64127292,0.33578394,0.85684501,0.00353125,0.14755953,0.13999255,0.00000000
-0.96948474,1.76294678,0.91217368,0.67661854,0.33049805,0.85506081,0.00378320,0.14444329,0.14165988,0.00000000
-0.96348174,1.80471190,0.89675786,0.71692205,0.32568714,0.85588829,0.00406897,0.14154261,0.14392459,0.00000000
-0.95747874,1.85476077,0.88286689,0.76209119,0.32159658,0.85970599,0.00439110,0.13893394,0.14687061,0.00000000
