energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,Se_s_up,Se_p_up
-1.44972486,6.93104121,0.16386218,0.91151651,2.71431752,2.22172398,0.09864121,0.05270364,2.70371506
-1.44372186,6.77731780,0.16444869,0.90175024,2.66076535,2.17788471,0.10401085,0.05154679,2.62362472
-1.43771886,6.60472208,0.16458078,0.88898879,2.60060103,2.12715037,0.10922847,0.05039006,2.53772911
-1.43171586,6.41570269,0.16426201,0.87343603,2.53448478,2.07035053,0.11422938,0.04924972,2.44705437
-1.42571286,6.21291741,0.16350077,0.85536034,2.46317942,2.00838752,0.11895075,0.04814036,2.35266331
-1.41970985,5.99917326,0.16231019,0.83508922,2.38753477,1.94221343,0.12333427,0.04707534,2.25563338
-1.41370685,5.77737109,0.16070818,0.81300261,2.30847125,1.87280909,0.12732902,0.04606730,2.15703746
-1.40770385,5.55045582,0.15871762,0.78952526,2.22696344,1.80116554,0.13089425,0.04512889,2.05792778
-1.40170085,5.32137324,0.15636668,0.76511823,2.14402388,1.72826830,0.13400215,0.04427352,1.95932331
-1.39569785,5.09303337,0.15368918,0.74026992,2.06068748,1.65508437,0.13664032,0.04351609,1.86220047
-1.38969485,4.86827995,0.15072493,0.71548663,1.97799654,1.58255177,0.13881387,0.04287375,1.76748701
-1.38369185,4.64986511,0.14751993,0.69128293,1.89698639,1.51157127,0.14054694,0.04236648,1.67605850
-1.37768884,4.44042794,0.14412647,0.66817184,1.81867162,1.44299973,0.14188366,0.04201753,1.58873678
-1.37168584,4.24247565,0.14060287,0.64665506,1.74403244,1.37764466,0.14288839,0.04185370,1.50628976
-1.36568284,4.05836576,0.13701303,0.62721318,1.67400118,1.31625919,0.14364514,0.04190533,1.42943181
-1.35967984,3.89028816,0.13342560,0.61029608,1.60944861,1.25953730,0.14425624,0.04220607,1.35882407
-1.35367684,3.74024609,0.12991284,0.59631357,1.55117006,1.20810868,0.14484027,0.04279236,1.29507410
-1.34767384,3.61003553,0.12654913,0.58562647,1.49987134,1.16253313,0.14552925,0.04370267,1.23873453
-1.34167084,3.50122298,0.12340929,0.57853818,1.45615470,1.12329442,0.14646525,0.04497650,1.19030041
-1.33566783,3.41512211,0.12056660,0.57528716,1.42050520,1.09079382,0.14779645,0.04665313,1.15020528
-1.32966483,3.35277025,0.11809083,0.57604038,1.39327808,1.06534344,0.14967294,0.04877029,1.11881611
-1.32366183,3.31490600,0.11604618,0.58088812,1.37468771,1.04715999,0.15224223,0.05136263,1.09642742
-1.31765883,3.30194972,0.11448930,0.58984039,1.36479893,1.03635936,0.15564479,0.05446017,1.08325508
-1.31165583,3.31398830,0.11346758,0.60282525,1.36352159,1.03295251,0.16000973,0.05808677,1.07943030
-1.30565283,3.35076623,0.11301762,0.61968923,1.37060889,1.03684340,0.16545071,0.06225868,1.08499440
-1.29964982,3.41168410,0.11316415,0.64020001,1.38566025,1.04782917,0.17206233,0.06698319,1.09989496
-1.29364682,3.49580574,0.11391929,0.66405152,1.40812904,1.06560306,0.17991702,0.07225755,1.12398377
-1.28764382,3.60187448,0.11528226,0.69087135,1.43733536,1.08976009,0.18906252,0.07806809,1.15701694
-1.28164082,3.72833856,0.11723956,0.72023031,1.47248377,1.11980565,0.19952007,0.08438964,1.19865740
-1.27563782,3.87338499,0.11976549,0.75165401,1.51268560,1.15516651,0.21128326,0.09118533,1.24847991
-1.26963482,4.03498076,0.12282311,0.78463587,1.55698507,1.19520412,0.22431759,0.09840669,1.30597820
-1.26363182,4.21091962,0.12636545,0.81865124,1.60438835,1.23922947,0.23856064,0.10599411,1.37057433
-1.25762881,4.39887234,0.13033696,0.85317196,1.65389433,1.28651878,0.25392288,0.11387769,1.44162941
-1.25162581,4.59643819,0.13467507,0.88768088,1.70452591,1.33632949,0.27028903,0.12197832,1.51845560
-1.24562281,4.80119531,0.13931185,0.92168554,1.75536027,1.38791562,0.28751988,0.13020916,1.60032848
-1.23961981,5.01074765,0.14417559,0.95473066,1.80555697,1.44054186,0.30545445,0.13847722,1.68649948
-1.23361681,5.22276677,0.14919236,0.98640871,1.85438254,1.49349594,0.32391263,0.14668524,1.77620780
-1.22761381,5.43502703,0.15428738,1.01636842,1.90123061,1.54609871,0.34269786,0.15473360,1.86869139
-1.22161081,5.64543332,0.15938626,1.04432065,1.94563672,1.59771189,0.36160027,0.16252235,1.96319672
-1.21560780,5.85204120,0.16441609,1.07004188,1.98728734,1.64774331,0.38039976,0.16995317,2.05898738
-1.20960480,6.05306991,0.16930633,1.09337504,2.02602307,1.69565008,0.39886942,0.17693134,2.15535125
-1.20360180,6.24690921,0.17398962,1.11422809,2.06183603,1.74093984,0.41677893,0.18336753,2.25160671
-1.19759880,6.43212156,0.17840252,1.13257050,2.09486187,1.78317081,0.43389815,0.18917952,2.34710790
-1.19159580,6.60744147,0.18248611,1.14842823,2.12536729,1.82195107,0.45000080,0.19429365,2.44124957
-1.18559280,6.77177369,0.18618673,1.16187752,2.15373373,1.85693786,0.46486822,0.19864616,2.53347172
-1.17958979,6.92419222,0.18945662,1.17303807,2.18043830,1.88783740,0.47829316,0.20218430,2.62326444
-1.17358679,7.06394145,0.19225470,1.18206605,2.20603305,1.91440571,0.49008368,0.20486722,2.71017323
-1.16758379,7.19044047,0.19454737,1.18914737,2.23112339,1.93645070,0.50006692,0.20666665,2.79380472
-1.16158079,7.30329097,0.19630933,1.19449148,2.25634667,1.95383578,0.50809285,0.20756747,2.87383305
-1.15557779,7.40228849,0.19752451,1.19832602,2.28235162,1.96648468,0.51403782,0.20756801,2.95000648
-1.14957479,7.48743602,0.19818682,1.20089215,2.30977917,1.97438733,0.51780776,0.20668022,3.02215391
-1.14357179,7.55895859,0.19830088,1.20244084,2.33924500,1.97760611,0.51934106,0.20492968,3.09019093
-1.13756878,7.61731680,0.19788260,1.20322967,2.37132399,1.97628191,0.51861085,0.20235542,3.15412460
-1.13156578,7.66321686,0.19695940,1.20352006,2.40653665,1.97063909,0.51562668,0.19900957,3.21405646
-1.12556278,7.69761511,0.19557020,1.20357462,2.44533718,1.96098860,0.51043543,0.19495681,3.27018296
-1.11955978,7.72171434,0.19376500,1.20365425,2.48810326,1.94772845,0.50312137,0.19027367,3.32279284
-1.11355678,7.73695042,0.19160405,1.20401477,2.53512705,1.93134081,0.49380534,0.18504752,3.37226090
-1.10755378,7.74496760,0.18915656,1.20490284,2.58660727,1.91238536,0.48264299,0.17937542,3.41903791
-1.10155078,7.74758204,0.18649902,1.20655096,2.64264224,1.89148859,0.46982212,0.17336265,3.46363657
-1.09554777,7.74673374,0.18371316,1.20917167,2.70322366,1.86932908,0.45555909,0.16712109,3.50661376
-1.08954477,7.74442790,0.18088359,1.21295088,2.76823113,1.84661909,0.44009448,0.16076722,3.54854935
-1.08354177,7.74266777,0.17809522,1.21804067,2.83742768,1.82408307,0.42368806,0.15442007,3.59002251
-1.07753877,7.74338153,0.17543065,1.22455179,2.91045626,1.80243407,0.40661326,0.14819886,3.63158617
-1.07153577,7.74834664,0.17296756,1.23254630,2.98683768,1.78234890,0.38915117,0.14222058,3.67374087
-1.06553277,7.75911545,0.17077638,1.24203089,3.06597030,1.76444354,0.37158452,0.13659742,3.71690907
-1.05952976,7.77694579,0.16891815,1.25295123,3.14713176,1.74924992,0.35419146,0.13143427,3.76141128
-1.05352676,7.80274080,0.16744298,1.26518798,3.22948337,1.73719546,0.33723972,0.12682619,3.80744528
-1.04752376,7.83700128,0.16638898,1.27855478,3.31207723,1.72858652,0.32098095,0.12285609,3.85506944
-1.04152076,7.87979393,0.16578189,1.29279868,3.39386665,1.72359680,0.30564569,0.11959259,3.90419139
-1.03551776,7.93073772,0.16563531,1.30760311,3.47371991,1.72226154,0.29143885,0.11708818,3.95456276
-1.02951476,7.98900992,0.16595164,1.32259370,3.55043752,1.72447783,0.27853602,0.11537774,4.00578070
-1.02351176,8.05337241,0.16672368,1.33734671,3.62277293,1.73001137,0.26708052,0.11447750,4.05729638
-1.01750875,8.12221757,0.16793670,1.35139997,3.68945654,1.73850935,0.25718133,0.11438443,4.10843070
-1.01150575,8.19363239,0.16957102,1.36426613,3.74922259,1.74951884,0.24891187,0.11507617,4.15839678
-1.00550275,8.26547811,0.17160473,1.37544745,3.80083849,1.76251002,0.24230966,0.11651145,4.20632868
-0.99949975,8.33548198,0.17401666,1.38445190,3.84313588,1.77690276,0.23737681,0.11863108,4.25131544
-0.99349675,8.40133721,0.17678904,1.39080971,3.87504256,1.79209549,0.23408133,0.12135937,4.29243928
-0.98749375,8.46080626,0.17991005,1.39408970,3.89561451,1.80749462,0.23235918,0.12460611,4.32881645
-0.98149075,8.51182285,0.18337574,1.39391478,3.90406661,1.82254308,0.23211693,0.12826893,4.35963919
-0.97548774,8.55258759,0.18719131,1.38997582,3.89980128,1.83674636,0.23323509,0.13223603,4.38421696
-0.96948474,8.58165278,0.19137168,1.38204334,3.88243361,1.84969475,0.23557187,0.13638922,4.40201511
-0.96348174,8.59799213,0.19594111,1.36997645,3.85181196,1.86108055,0.23896736,0.14060715,4.41268922
-0.95747874,8.60105197,0.20093195,1.35372870,3.80803296,1.87070942,0.24324795,0.14476870,4.41611334
-0.95147574,8.59078142,0.20638251,1.33335045,3.75144996,1.87850519,0.24823098,0.14875630,4.41240063
-0.94547274,8.56763998,0.21233410,1.30898782,3.68267421,1.88450813,0.25372935,0.15245923,4.40191513
-0.93946973,8.53258205,0.21882749,1.28087809,3.60256828,1.88886677,0.25955612,0.15577669,4.38527371
-0.93346673,8.48701934,0.22589881,1.24934196,3.51223167,1.89182378,0.26552890,0.15862056,4.36333771
-0.92746373,8.43276263,0.23357527,1.21477284,3.41297854,1.89369699,0.27147389,0.16091780,4.33719415
-0.92146073,8.37194600,0.24187088,1.17762379,3.30630819,1.89485645,0.27722953,0.16261233,4.30812696
-0.91545773,8.30693705,0.25078245,1.13839263,3.19386908,1.89569921,0.28264963,0.16366643,4.27757903
-0.90945473,8.24023735,0.26028613,1.09760593,3.07741749,1.89662293,0.28760592,0.16406144,4.24710631
-0.90345173,8.17437786,0.27033475,1.05580245,2.95877216,1.89800019,0.29198990,0.16379798,4.21832580
-0.89744872,8.11181416,0.28085616,1.01351685,2.83976660,1.90015462,0.29571404,0.16289540,4.19285918
-0.89144572,8.05482612,0.29175267,0.97126431,2.72220063,1.90334029,0.29871226,0.16139072,4.17227455
-0.88544272,8.00542650,0.30290181,0.92952645,2.60779305,1.90772537,0.30093974,0.15933695,4.15802834
-0.87943972,7.96528217,0.31415832,0.88873936,2.49813706,1.91338084,0.30237209,0.15680096,4.15141002
-0.87343672,7.93565102,0.32535730,0.84928383,2.39466010,1.92027464,0.30300390,0.15386083,4.15349154
-0.86743372,7.91733688,0.33631853,0.81147819,2.29858946,1.92827146,0.30284684,0.15060303,4.16508391
-0.86143072,7.91066356,0.34685166,0.77557386,2.21092490,1.93713786,0.30192734,0.14711923,4.18670231
-0.85542771,7.91546844,0.35676207,0.74175359,2.13241903,1.94655235,0.30028404,0.14350313,4.21854142
-0.84942471,7.93111503,0.36585714,0.71013232,2.06356606,1.95611955,0.29796497,0.13984730,4.26046185
-0.84342171,7.95652307,0.37395256,0.68076039,2.00459904,1.96538757,0.29502484,0.13624013,4.31198803
-0.83741871,7.99021424,0.38087844,0.65362883,1.95549549,1.97386748,0.29152223,0.13276303,4.37231785
-0.83141571,8.03037068,0.38648490,0.62867645,1.91599079,1.98105387,0.28751712,0.12948801,4.44034349
-0.82541271,8.07490354,0.39064686,0.60579816,1.88559880,1.98644524,0.28306855,0.12647564,4.51468259
-0.81940970,8.12152837,0.39326787,0.58485423,1.86363841,1.98956341,0.27823267,0.12377345,4.59371855
-0.81340670,8.16784408,0.39428267,0.56568008,1.84926505,1.98997094,0.27306120,0.12141495,4.67564840
-0.80740370,8.21141241,0.39365865,0.54809608,1.84150571,1.98728596,0.26760023,0.11941899,4.75853639
-0.80140070,8.24983513,0.39139586,0.53191706,1.83929611,1.98119390,0.26188954,0.11778979,4.84037132
-0.79539770,8.28082625,0.38752597,0.51696117,1.84151853,1.97145580,0.25596225,0.11651739,4.91912545
-0.78939470,8.30227721,0.38210998,0.50305784,1.84703906,1.95791327,0.24984494,0.11557855,4.99281288
-0.78339170,8.31231307,0.37523502,0.49005446,1.85474279,1.94049002,0.24355806,0.11493805,5.05954541
-0.77738869,8.30933863,0.36701047,0.47782173,1.86356594,1.91919036,0.23711667,0.11455033,5.11758384
-0.77138569,8.29207322,0.35756347,0.46625747,1.87252380,1.89409508,0.23053141,0.11436140,5.16538294
-0.76538269,8.25957386,0.34703425,0.45528888,1.88073382,1.86535496,0.22380965,0.11431094,5.20162887
-0.75937969,8.21124648,0.33557143,0.44487306,1.88743314,1.83318269,0.21695666,0.11433446,5.22526759
-0.75337669,8.14684558,0.32332745,0.43499606,1.89199032,1.79784343,0.20997692,0.11436563,5.23552377
-0.74737369,8.06646265,0.31045447,0.42567034,1.89391116,1.75964463,0.20287526,0.11433842,5.23190959
-0.74137069,7.97050436,0.29710075,0.41693093,1.89283868,1.71892555,0.19565796,0.11418924,5.21422362
-0.73536768,7.85966158,0.28340763,0.40883033,1.88854771,1.67604668,0.18833367,0.11385889,5.18254012
-0.72936468,7.73487071,0.26950726,0.40143257,1.88093469,1.63137954,0.18091410,0.11329430,5.13718958
-0.72336168,7.59726876,0.25552096,0.39480656,1.87000334,1.58529701,0.17341450,0.11244995,5.07873171
-0.71735868,7.44814430,0.24155820,0.38901903,1.85584729,1.53816435,0.16585386,0.11128910,5.00792228
-0.71135568,7.28888596,0.22771625,0.38412758,1.83863050,1.49033117,0.15825489,0.10978458,4.92567561
-0.70535268,7.12093076,0.21408020,0.38017393,1.81856672,1.44212428,0.15064368,0.10791928,4.83302446
-0.69934967,6.94571438,0.20072342,0.37717786,1.79589901,1.39384174,0.14304923,0.10568633,4.73107934
-0.69334667,6.76462519,0.18770828,0.37513217,1.77088036,1.34574801,0.13550274,0.10308889,4.62098906
-0.68734367,6.57896425,0.17508701,0.37399882,1.74375641,1.29807036,0.12803675,0.10013965,4.50390428
-0.68134067,6.38991265,0.16290264,0.37370660,1.71475103,1.25099661,0.12068422,0.09686006,4.38094571
-0.67533767,6.19850772,0.15118990,0.37415050,1.68405546,1.20467425,0.11347756,0.09327927,4.25317804
-0.66933467,6.00562884,0.13997610,0.37519272,1.65182140,1.15921096,0.10644768,0.08943295,4.12159065
-0.66333167,5.81199338,0.12928187,0.37666555,1.61815816,1.11467654,0.09962309,0.08536190,3.98708545
-0.65732866,5.61816258,0.11912179,0.37837590,1.58313393,1.07110618,0.09302916,0.08111062,3.85047191
-0.65132566,5.42455684,0.10950497,0.38011131,1.54678087,1.02850502,0.08668747,0.07672588,3.71246900
-0.64532266,5.23147905,0.10043542,0.38164728,1.50910337,0.98685383,0.08061536,0.07225528,3.57371310
-0.63931966,5.03914453,0.09191248,0.38275556,1.47008900,0.94611552,0.07482571,0.06774594,3.43477083
-0.63331666,4.84771550,0.08393114,0.38321296,1.42972118,0.90624229,0.06932684,0.06324330,3.29615543
-0.62731366,4.65733773,0.07648236,0.38281039,1.38799270,0.86718311,0.06412264,0.05879010,3.15834511
-0.62131066,4.46817710,0.06955342,0.38136163,1.34491916,0.82889105,0.05921289,0.05442557,3.02180162
-0.61530765,4.28045354,0.06312829,0.37871145,1.30055137,0.79133020,0.05459365,0.05018482,2.88698757
-0.60930465,4.09447019,0.05718809,0.37474264,1.25498590,0.75448182,0.05025783,0.04609841,2.75438099
-0.60330165,3.91063588,0.05171151,0.36938165,1.20837310,0.71834932,0.04619575,0.04219221,2.62448577
-0.59729865,3.72947923,0.04667533,0.36260263,1.16092191,0.68296178,0.04239584,0.03848734,2.49783728
-0.59129565,3.55165367,0.04205495,0.35442957,1.11290127,0.64837599,0.03884523,0.03500036,2.37500236
-0.58529265,3.37793263,0.03782493,0.34493650,1.06463792,0.61467658,0.03553036,0.03174355,2.25657374
-0.57928964,3.20919534,0.03395948,0.33424578,1.01651062,0.58197455,0.03243755,0.02872529,2.14315894
-0.57328664,3.04640382,0.03043296,0.32252450,0.96894124,0.55040399,0.02955338,0.02595054,2.03536454
-0.56728364,2.89057246,0.02722032,0.30997923,0.92238290,0.52011740,0.02686513,0.02342129,1.93377658
-0.56128064,2.74273185,0.02429742,0.29684923,0.87730616,0.49127965,0.02436097,0.02113707,1.83893845
-0.55527764,2.60388895,0.02164134,0.28339862,0.83418355,0.46406110,0.02203014,0.01909540,1.75132783
-0.54927464,2.47498589,0.01923056,0.26990759,0.79347358,0.43863010,0.01986302,0.01729218,1.67133401
-0.54327164,2.35685962,0.01704512,0.25666326,0.75560483,0.41514530,0.01785107,0.01572206,1.59923742
-0.53726863,2.25020484,0.01506659,0.24395023,0.72096088,0.39374823,0.01598679,0.01437868,1.53519264
-0.53126563,2.15554196,0.01327815,0.23204152,0.68986696,0.37455645,0.01426353,0.01325485,1.47921616
-0.52526263,2.07319209,0.01166441,0.22118986,0.66257859,0.35765761,0.01267540,0.01234271,1.43118006
-0.51925963,2.00326018,0.01021139,0.21161985,0.63927305,0.34310471,0.01121704,0.01163370,1.39081195
-0.51325663,1.94562723,0.00890633,0.20352113,0.62004367,0.33091280,0.00988348,0.01111859,1.35770185
-0.50725363,1.89995184,0.00773755,0.19704269,0.60489731,0.32105711,0.00867002,0.01078742,1.33131547
-0.50125063,1.86568108,0.00669433,0.19228862,0.59375496,0.31347293,0.00757207,0.01062935,1.31101380
-0.49524762,1.84206992,0.00576675,0.18931521,0.58645536,0.30805685,0.00658512,0.01063265,1.29607779
-0.48924462,1.82820833,0.00494558,0.18812958,0.58276142,0.30466963,0.00570471,0.01078452,1.28573726
-0.48324162,1.82305460,0.00422219,0.18868983,0.58236906,0.30314029,0.00492641,0.01107109,1.27920245
-0.47723862,1.82547330,0.00358846,0.19090659,0.58491799,0.30327136,0.00424589,0.01147735,1.27569669
-0.47123562,1.83427607,0.00303679,0.19464611,0.59000411,0.30484500,0.00365902,0.01198721,1.27448861
-0.46523262,1.84826344,0.00255998,0.19973456,0.59719285,0.30762969,0.00316196,0.01258357,1.27492212
-0.45922961,1.86626577,0.00215131,0.20596361,0.60603297,0.31138738,0.00275132,0.01324851,1.27644282
-0.45322661,1.88718154,0.00180452,0.21309702,0.61607039,0.31588056,0.00242428,0.01396351,1.27861930
-0.44722361,1.91001155,0.00151380,0.22087812,0.62686139,0.32087928,0.00217875,0.01470973,1.28115830
-0.44122061,1.93388747,0.00127384,0.22903787,0.63798486,0.32616761,0.00201352,0.01546842,1.28391298
-0.43521761,1.95809379,0.00107984,0.23730343,0.64905321,0.33154947,0.00192838,0.01622131,1.28688372
-0.42921461,1.98208239,0.00092756,0.24540675,0.65972146,0.33685359,0.00192421,0.01695105,1.29021141
-0.42321161,2.00547906,0.00081327,0.25309306,0.66969442,0.34193738,0.00200305,0.01764168,1.29416350
-0.41720860,2.02808222,0.00073378,0.26012894,0.67873161,0.34668968,0.00216816,0.01827906,1.29911343
-0.41120560,2.04985360,0.00068647,0.26630958,0.68664996,0.35103215,0.00242394,0.01885132,1.30551429
-0.40520260,2.07090181,0.00066920,0.27146517,0.69332413,0.35491946,0.00277593,0.01934924,1.31386803
-0.39919960,2.09145931,0.00068030,0.27546587,0.69868467,0.35833807,0.00323066,0.01976648,1.32469166
-0.39319660,2.11185411,0.00071856,0.27822551,0.70271407,0.36130381,0.00379547,0.02009988,1.33848196
-0.38719360,2.13247745,0.00078311,0.27970359,0.70544092,0.36385828,0.00447827,0.02034947,1.35568043
-0.38119060,2.15374895,0.00087338,0.27990565,0.70693270,0.36606428,0.00528731,0.02051850,1.37664027
-0.37518759,2.17608102,0.00098901,0.27888196,0.70728733,0.36800038,0.00623076,0.02061334,1.40159688
-0.36918459,2.19984414,0.00112980,0.27672461,0.70662419,0.36975497,0.00731641,0.02064317,1.43064352
-0.36318159,2.22533485,0.00129555,0.27356319,0.70507485,0.37142002,0.00855124,0.02061963,1.46371342
-0.35717859,2.25274800,0.00148603,0.26955910,0.70277426,0.37308478,0.00994098,0.02055645,1.50056922
-0.35117559,2.28215493,0.00170088,0.26489909,0.69985268,0.37482986,0.01148973,0.02046883,1.54080076
-0.34517259,2.31348864,0.00193949,0.25978794,0.69642892,0.37672183,0.01319952,0.02037294,1.58383128
-0.33916958,2.34653713,0.00220096,0.25444104,0.69260529,0.37880875,0.01506994,0.02028526,1.62893217
-0.33316658,2.38094536,0.00248405,0.24907691,0.68846448,0.38111677,0.01709784,0.02022204,1.67524585
-0.32716358,2.41622617,0.00278707,0.24391018,0.68406865,0.38364808,0.01927710,0.02019869,1.72181593
-0.32116058,2.45177973,0.00310793,0.23914530,0.67946082,0.38638026,0.02159842,0.02022928,1.76762352
-0.31515758,2.48692114,0.00344408,0.23497130,0.67466848,0.38926718,0.02404934,0.02032607,1.81162828
-0.30915458,2.52091475,0.00379255,0.23155777,0.66970923,0.39224131,0.02661425,0.02049915,1.85281232
-0.30315158,2.55301391,0.00414998,0.22905215,0.66459821,0.39521754,0.02927462,0.02075617,1.89022539
-0.29714857,2.58250437,0.00451269,0.22757861,0.65935696,0.39809810,0.03200927,0.02110219,1.92302889
-0.29114557,2.60874906,0.00487676,0.22723825,0.65402306,0.40077854,0.03479481,0.02153961,1.95053723
-0.28514257,2.63123229,0.00523814,0.22811072,0.64866022,0.40315440,0.03760612,0.02206823,1.97225418
-0.27913957,2.64960098,0.00559277,0.23025700,0.64336799,0.40512816,0.04041698,0.02268532,1.98790281
