energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Li_s_up,S_s_up,S_p_up
3.18459230,0.00000029,0.00000001,0.00000000,0.00000003,0.00000000,0.00000001,0.00000002,0.00000002
3.19059530,0.00000046,0.00000002,0.00000000,0.00000005,0.00000000,0.00000001,0.00000004,0.00000003
3.19659830,0.00000072,0.00000003,0.00000001,0.00000007,0.00000000,0.00000001,0.00000006,0.00000005
3.20260130,0.00000113,0.00000004,0.00000001,0.00000012,0.00000000,0.00000002,0.00000010,0.00000007
3.20860430,0.00000175,0.00000007,0.00000002,0.00000018,0.00000000,0.00000003,0.00000015,0.00000011
3.21460730,0.00000269,0.00000011,0.00000003,0.00000028,0.00000000,0.00000005,0.00000023,0.00000017
3.22061031,0.00000412,0.00000016,0.00000004,0.00000042,0.00000001,0.00000007,0.00000035,0.00000026
3.22661331,0.00000626,0.00000025,0.00000007,0.00000064,0.00000001,0.00000011,0.00000053,0.00000040
3.23261631,0.00000944,0.00000037,0.00000010,0.00000097,0.00000001,0.00000016,0.00000080,0.00000060
3.23861931,0.00001414,0.00000056,0.00000015,0.00000145,0.00000002,0.00000025,0.00000120,0.00000090
3.24462231,0.00002102,0.00000083,0.00000023,0.00000215,0.00000003,0.00000037,0.00000178,0.00000133
3.25062531,0.00003102,0.00000123,0.00000034,0.00000318,0.00000005,0.00000054,0.00000263,0.00000196
3.25662831,0.00004546,0.00000180,0.00000049,0.00000465,0.00000007,0.00000079,0.00000386,0.00000288
3.26263132,0.00006613,0.00000262,0.00000072,0.00000677,0.00000010,0.00000115,0.00000561,0.00000419
3.26863432,0.00009552,0.00000379,0.00000104,0.00000978,0.00000014,0.00000166,0.00000811,0.00000605
3.27463732,0.00013697,0.00000543,0.00000149,0.00001402,0.00000020,0.00000239,0.00001163,0.00000867
3.28064032,0.00019500,0.00000773,0.00000212,0.00001996,0.00000028,0.00000340,0.00001655,0.00001234
3.28664332,0.00027562,0.00001093,0.00000300,0.00002821,0.00000040,0.00000480,0.00002340,0.00001745
3.29264632,0.00038678,0.00001533,0.00000421,0.00003959,0.00000056,0.00000674,0.00003283,0.00002448
3.29864932,0.00053887,0.00002136,0.00000587,0.00005516,0.00000078,0.00000938,0.00004575,0.00003411
3.30465233,0.00074538,0.00002955,0.00000812,0.00007630,0.00000108,0.00001298,0.00006328,0.00004718
3.31065533,0.00102363,0.00004058,0.00001114,0.00010479,0.00000149,0.00001783,0.00008690,0.00006480
3.31665833,0.00139564,0.00005533,0.00001519,0.00014287,0.00000203,0.00002430,0.00011848,0.00008835
3.32266133,0.00188918,0.00007490,0.00002057,0.00019339,0.00000274,0.00003290,0.00016037,0.00011959
3.32866433,0.00253890,0.00010066,0.00002764,0.00025990,0.00000369,0.00004421,0.00021553,0.00016072
3.33466733,0.00338756,0.00013431,0.00003688,0.00034678,0.00000492,0.00005899,0.00028757,0.00021444
3.34067034,0.00448744,0.00017791,0.00004886,0.00045937,0.00000652,0.00007815,0.00038094,0.00028406
3.34667334,0.00590173,0.00023399,0.00006425,0.00060415,0.00000857,0.00010277,0.00050100,0.00037359
3.35267634,0.00770603,0.00030552,0.00008390,0.00078885,0.00001119,0.00013420,0.00065417,0.00048780
3.35867934,0.00998969,0.00039606,0.00010876,0.00102263,0.00001451,0.00017396,0.00084803,0.00063236
3.36468234,0.01285710,0.00050975,0.00013998,0.00131616,0.00001868,0.00022390,0.00109144,0.00081387
3.37068534,0.01642874,0.00065135,0.00017887,0.00168178,0.00002387,0.00028610,0.00139464,0.00103996
3.37668834,0.02084180,0.00082632,0.00022691,0.00213354,0.00003028,0.00036295,0.00176926,0.00131932
3.38269135,0.02625042,0.00104075,0.00028580,0.00268721,0.00003813,0.00045713,0.00222840,0.00166169
3.38869435,0.03282519,0.00130142,0.00035738,0.00336026,0.00004768,0.00057163,0.00278653,0.00207788
3.39469735,0.04075193,0.00161570,0.00044368,0.00417171,0.00005920,0.00070967,0.00345944,0.00257966
3.40070035,0.05022952,0.00199145,0.00054687,0.00514191,0.00007297,0.00087471,0.00426399,0.00317960
3.40670335,0.06146668,0.00243698,0.00066921,0.00629224,0.00008929,0.00107040,0.00521791,0.00389093
3.41270635,0.07467763,0.00296075,0.00081305,0.00764462,0.00010848,0.00130046,0.00633939,0.00472720
3.41870935,0.09007644,0.00357127,0.00098070,0.00922097,0.00013085,0.00156862,0.00764660,0.00570197
3.42471236,0.10787030,0.00427674,0.00117443,0.01104250,0.00015670,0.00187849,0.00915712,0.00682834
3.43071536,0.12825151,0.00508480,0.00139633,0.01312889,0.00018631,0.00223341,0.01088728,0.00811850
3.43671836,0.15138855,0.00600212,0.00164823,0.01549739,0.00021992,0.00263633,0.01285139,0.00958311
3.44272136,0.17741630,0.00703404,0.00193161,0.01816181,0.00025773,0.00308959,0.01506089,0.01123071
3.44872436,0.20642580,0.00818418,0.00224744,0.02113146,0.00029987,0.00359477,0.01752351,0.01306705
3.45472736,0.23845387,0.00945400,0.00259615,0.02441012,0.00034640,0.00415251,0.02024237,0.01509447
3.46073037,0.27347317,0.01084242,0.00297742,0.02799498,0.00039727,0.00476235,0.02321517,0.01731124
3.46673337,0.31138309,0.01234543,0.00339016,0.03187576,0.00045234,0.00542253,0.02643334,0.01971100
3.47273637,0.35200212,0.01395586,0.00383240,0.03603386,0.00051134,0.00612988,0.02988150,0.02228224
3.47873937,0.39506220,0.01566307,0.00430121,0.04044185,0.00057390,0.00687974,0.03353687,0.02500800
3.48474237,0.44020567,0.01745288,0.00479270,0.04506311,0.00063948,0.00766589,0.03736911,0.02786565
3.49074537,0.48698517,0.01930755,0.00530201,0.04985184,0.00070743,0.00848052,0.04134022,0.03082686
3.49674837,0.53486699,0.02120592,0.00582332,0.05475342,0.00077699,0.00931435,0.04540492,0.03385785
3.50275138,0.58323798,0.02312369,0.00634996,0.05970508,0.00084726,0.01015670,0.04951113,0.03691980
3.50875438,0.63141625,0.02503382,0.00687449,0.06463701,0.00091724,0.01099569,0.05360099,0.03996956
3.51475738,0.67866534,0.02690711,0.00738891,0.06947381,0.00098588,0.01181851,0.05761197,0.04296049
3.52076038,0.72421169,0.02871289,0.00788480,0.07413632,0.00105204,0.01261167,0.06147841,0.04584364
3.52676338,0.76726492,0.03041983,0.00835354,0.07854360,0.00111459,0.01336142,0.06513320,0.04856897
3.53276638,0.80704010,0.03199680,0.00878658,0.08261532,0.00117237,0.01405408,0.06850971,0.05108680
3.53876938,0.84278121,0.03341383,0.00917571,0.08627408,0.00122429,0.01467650,0.07154378,0.05334926
3.54477239,0.87378489,0.03464304,0.00951326,0.08944787,0.00126933,0.01521643,0.07417568,0.05531184
3.55077539,0.89942341,0.03565954,0.00979240,0.09207245,0.00130657,0.01566294,0.07635213,0.05693480
3.55677839,0.91916572,0.03644228,0.01000734,0.09409344,0.00133525,0.01600679,0.07802804,0.05818451
3.56278139,0.93259576,0.03697476,0.01015356,0.09546826,0.00135476,0.01624074,0.07916810,0.05903466
3.56878439,0.93942705,0.03724563,0.01022793,0.09616757,0.00136469,0.01635981,0.07974798,0.05946709
3.57478739,0.93951286,0.03724907,0.01022885,0.09617637,0.00136481,0.01636148,0.07975522,0.05947253
3.58079040,0.93285143,0.03698503,0.01015632,0.09549448,0.00135514,0.01624573,0.07918967,0.05905086
3.58679340,0.91958609,0.03645919,0.01001188,0.09413657,0.00133587,0.01601511,0.07806347,0.05821116
3.59279640,0.90000014,0.03568281,0.00979862,0.09213164,0.00130743,0.01567461,0.07640068,0.05697136
3.59879940,0.87450683,0.03467227,0.00952104,0.08952201,0.00127040,0.01523151,0.07423633,0.05535763
3.60480240,0.84363491,0.03344859,0.00918488,0.08636182,0.00122557,0.01469513,0.07161530,0.05340344
3.61080540,0.80801048,0.03203662,0.00879696,0.08271518,0.00117384,0.01407655,0.06859069,0.05114842
3.61680840,0.76833602,0.03046427,0.00836491,0.07865402,0.00111623,0.01338823,0.06522207,0.04863706
3.62281141,0.72536751,0.02876159,0.00789697,0.07425575,0.00105385,0.01264364,0.06157354,0.04591723
3.62881441,0.67989084,0.02695984,0.00740167,0.06960087,0.00098784,0.01185692,0.05771171,0.04303867
3.63481741,0.63269841,0.02509058,0.00688761,0.06477056,0.00091936,0.01104245,0.05370369,0.04005159
3.64082041,0.58456694,0.02318480,0.00636323,0.05984439,0.00084955,0.01021453,0.04961522,0.03700516
3.64682341,0.53623738,0.02127212,0.00583655,0.05489831,0.00077950,0.00938713,0.04550894,0.03394634
3.65282641,0.48839757,0.01938015,0.00531502,0.05000288,0.00071021,0.00857358,0.04144290,0.03091871
3.65882941,0.44166824,0.01753394,0.00480533,0.04522179,0.00064261,0.00778650,0.03746933,0.02796162
3.66483242,0.39659257,0.01575559,0.00431333,0.04061088,0.00057751,0.00703766,0.03363376,0.02510956
3.67083542,0.35362960,0.01406400,0.00384389,0.03621741,0.00051561,0.00633803,0.02997442,0.02239167
3.67683842,0.31315123,0.01247486,0.00340094,0.03207981,0.00045750,0.00569785,0.02652192,0.01983164
3.68284142,0.27544278,0.01100060,0.00298743,0.02822773,0.00040363,0.00512681,0.02329930,0.01744769
3.68884442,0.24070657,0.00965068,0.00260535,0.02468244,0.00035436,0.00463432,0.02032226,0.01525284
3.69484742,0.20906815,0.00843183,0.00225582,0.02145747,0.00030995,0.00422978,0.01759962,0.01325531
3.70085043,0.18058458,0.00734845,0.00193916,0.01855949,0.00027058,0.00392301,0.01513404,0.01145900
3.70685343,0.15525426,0.00640304,0.00165498,0.01598935,0.00023635,0.00372457,0.01292269,0.00986420
3.71285643,0.13302754,0.00559671,0.00140230,0.01374313,0.00020734,0.00364622,0.01095819,0.00846822
3.71885943,0.11381780,0.00492962,0.00117966,0.01181339,0.00018356,0.00370133,0.00922944,0.00726611
3.72486243,0.09751228,0.00440149,0.00098525,0.01019021,0.00016505,0.00390523,0.00772252,0.00625133
3.73086543,0.08398233,0.00401206,0.00081697,0.00886229,0.00015181,0.00427555,0.00642151,0.00541646
3.73686843,0.07309264,0.00376141,0.00067256,0.00781790,0.00014391,0.00483244,0.00530926,0.00475374
3.74287144,0.06470924,0.00365035,0.00054971,0.00704570,0.00014140,0.00559875,0.00436805,0.00425557
3.74887444,0.05870596,0.00368058,0.00044607,0.00653539,0.00014439,0.00659998,0.00358022,0.00391497
3.75487744,0.05496924,0.00385489,0.00035937,0.00627816,0.00015305,0.00786415,0.00292858,0.00372580
3.76088044,0.05340131,0.00417712,0.00028744,0.00626702,0.00016757,0.00942145,0.00239679,0.00368303
3.76688344,0.05392161,0.00465216,0.00022826,0.00649685,0.00018818,0.01130368,0.00196967,0.00378273
3.77288644,0.05646656,0.00528566,0.00017996,0.00696432,0.00021514,0.01354353,0.00163332,0.00402208
3.77888944,0.06098786,0.00608383,0.00014086,0.00766765,0.00024875,0.01617357,0.00137523,0.00439922
3.78489245,0.06744931,0.00705296,0.00010947,0.00860613,0.00028929,0.01922507,0.00118430,0.00491298
3.79089545,0.07582249,0.00819899,0.00008446,0.00977959,0.00033701,0.02272661,0.00105080,0.00556262
3.79689845,0.08608148,0.00952689,0.00006469,0.01118773,0.00039216,0.02670255,0.00096630,0.00634737
3.80290145,0.09819682,0.01104011,0.00004920,0.01282930,0.00045489,0.03117132,0.00092351,0.00726604
3.80890445,0.11212909,0.01273986,0.00003715,0.01470135,0.00052525,0.03614372,0.00091622,0.00831655
3.81490745,0.12782238,0.01462450,0.00002785,0.01679840,0.00060320,0.04162115,0.00093907,0.00949544
3.82091046,0.14519800,0.01668893,0.00002072,0.01911160,0.00068854,0.04759402,0.00098745,0.01079744
3.82691346,0.16414870,0.01892398,0.00001531,0.02162807,0.00078089,0.05404026,0.00105734,0.01221504
3.83291646,0.18453381,0.02131600,0.00001123,0.02433028,0.00087970,0.06092413,0.00114518,0.01373815
3.83891946,0.20617562,0.02384652,0.00000818,0.02719559,0.00098421,0.06819541,0.00124773,0.01535383
3.84492246,0.22885713,0.02649207,0.00000592,0.03019601,0.00109345,0.07578907,0.00136199,0.01704618
3.85092546,0.25232166,0.02922423,0.00000425,0.03329818,0.00120626,0.08362539,0.00148509,0.01879625
3.85692846,0.27627421,0.03200981,0.00000303,0.03646355,0.00132126,0.09161072,0.00161427,0.02058222
3.86293147,0.30038485,0.03481139,0.00000214,0.03964888,0.00143692,0.09963884,0.00174680,0.02237963
3.86893447,0.32429405,0.03758787,0.00000151,0.04280694,0.00155154,0.10759295,0.00187997,0.02416177
3.87493747,0.34761989,0.04029544,0.00000105,0.04588749,0.00166331,0.11534817,0.00201110,0.02590026
3.88094047,0.36996683,0.04288858,0.00000073,0.04883846,0.00177036,0.12277467,0.00213755,0.02756568
3.88694347,0.39093596,0.04532132,0.00000050,0.05160728,0.00187078,0.12974109,0.00225675,0.02912833
3.89294647,0.41013607,0.04754848,0.00000034,0.05414237,0.00196272,0.13611838,0.00236625,0.03055910
3.89894947,0.42719532,0.04952709,0.00000023,0.05639472,0.00204439,0.14178369,0.00246377,0.03183031
3.90495248,0.44177284,0.05121772,0.00000016,0.05831934,0.00211418,0.14662429,0.00254724,0.03291657
3.91095548,0.45356979,0.05258581,0.00000011,0.05987684,0.00217065,0.15054131,0.00261486,0.03379562
3.91695848,0.46233939,0.05360280,0.00000007,0.06103464,0.00221263,0.15345303,0.00266515,0.03444908
3.92296148,0.46789536,0.05424712,0.00000005,0.06176817,0.00223923,0.15529779,0.00269700,0.03486308
3.92896448,0.47011843,0.05450496,0.00000003,0.06206169,0.00224987,0.15603609,0.00270970,0.03502874
3.93496748,0.46896047,0.05437078,0.00000002,0.06190887,0.00224433,0.15565205,0.00270295,0.03494247
3.94097049,0.46444628,0.05384745,0.00000002,0.06131298,0.00222273,0.15415392,0.00267689,0.03460612
3.94697349,0.45667256,0.05294620,0.00000002,0.06028679,0.00218553,0.15157385,0.00263206,0.03402690
3.95297649,0.44580454,0.05168617,0.00000002,0.05885213,0.00213352,0.14796668,0.00256942,0.03321712
3.95897949,0.43207007,0.05009380,0.00000002,0.05703909,0.00206779,0.14340806,0.00249026,0.03219375
3.96498249,0.41575170,0.04820184,0.00000003,0.05488498,0.00198969,0.13799175,0.00239623,0.03097785
3.97098549,0.39717703,0.04604826,0.00000005,0.05243307,0.00190079,0.13182648,0.00228922,0.02959383
3.97698849,0.37670778,0.04367500,0.00000007,0.04973116,0.00180283,0.12503229,0.00217131,0.02806863
3.98299150,0.35472816,0.04112659,0.00000010,0.04683001,0.00169763,0.11773665,0.00204473,0.02643088
3.98899450,0.33163303,0.03844879,0.00000015,0.04378182,0.00158710,0.11007057,0.00191178,0.02471000
3.99499750,0.30781628,0.03568724,0.00000023,0.04063869,0.00147310,0.10216467,0.00177474,0.02293532
4.00100050,0.28366005,0.03288620,0.00000035,0.03745122,0.00135748,0.09414568,0.00163586,0.02113531
4.00700350,0.25952508,0.03008746,0.00000051,0.03426725,0.00124195,0.08613313,0.00149726,0.01933683
4.01300650,0.23574253,0.02732932,0.00000076,0.03113079,0.00112809,0.07823668,0.00136091,0.01756453
4.01900950,0.21260757,0.02464591,0.00000112,0.02808123,0.00101732,0.07055392,0.00122863,0.01584037
4.02501251,0.19037477,0.02206658,0.00000163,0.02515275,0.00091083,0.06316884,0.00110200,0.01418328
4.03101551,0.16925537,0.01961562,0.00000236,0.02237403,0.00080964,0.05615084,0.00098242,0.01260893
4.03701851,0.14941640,0.01731213,0.00000339,0.01976820,0.00071454,0.04955441,0.00087112,0.01112967
4.04302151,0.13098153,0.01517006,0.00000483,0.01735306,0.00062608,0.04341930,0.00076913,0.00975462
4.04902451,0.11403331,0.01319849,0.00000685,0.01514144,0.00054465,0.03777118,0.00067739,0.00848976
4.05502751,0.09861682,0.01140198,0.00000963,0.01314189,0.00047043,0.03262271,0.00059675,0.00733826
4.06103052,0.08474420,0.00978107,0.00001345,0.01135940,0.00040343,0.02797491,0.00052805,0.00630074
4.06703352,0.07240000,0.00833283,0.00001865,0.00979636,0.00034352,0.02381874,0.00047224,0.00537572
4.07303652,0.06154699,0.00705148,0.00002568,0.00845355,0.00029047,0.02013677,0.00043040,0.00455996
4.07903952,0.05213218,0.00592902,0.00003510,0.00733127,0.00024391,0.01690495,0.00040391,0.00384895
4.08504252,0.04409287,0.00495581,0.00004764,0.00643045,0.00020344,0.01409429,0.00039453,0.00323728
4.09104552,0.03736255,0.00412117,0.00006420,0.00575387,0.00016860,0.01167246,0.00040453,0.00271911
4.09704852,0.03187652,0.00341394,0.00008589,0.00530731,0.00013889,0.00960526,0.00043684,0.00228849
4.10305153,0.02757707,0.00282290,0.00011408,0.00510076,0.00011383,0.00785787,0.00049517,0.00193974
4.10905453,0.02441815,0.00233724,0.00015046,0.00514956,0.00009293,0.00639598,0.00058417,0.00166777
4.11505753,0.02236955,0.00194684,0.00019702,0.00547547,0.00007571,0.00518665,0.00070959,0.00146832
4.12106053,0.02142047,0.00164259,0.00025615,0.00610774,0.00006176,0.00419899,0.00087840,0.00133822
4.12706353,0.02158245,0.00141657,0.00033067,0.00708397,0.00005068,0.00340468,0.00109896,0.00127554
4.13306653,0.02289169,0.00126222,0.00042382,0.00845093,0.00004211,0.00277828,0.00138108,0.00127976
4.13906953,0.02541067,0.00117440,0.00053938,0.01026518,0.00003577,0.00229739,0.00173619,0.00135186
4.14507254,0.02922909,0.00114945,0.00068159,0.01259339,0.00003140,0.00194274,0.00217735,0.00149436
4.15107554,0.03446399,0.00118517,0.00085521,0.01551252,0.00002880,0.00169807,0.00271927,0.00171139
4.15707854,0.04125910,0.00128080,0.00106550,0.01910954,0.00002782,0.00155002,0.00337827,0.00200862
4.16308154,0.04978334,0.00143691,0.00131817,0.02348086,0.00002835,0.00148790,0.00417218,0.00239320
4.16908454,0.06022831,0.00165532,0.00161934,0.02873135,0.00003033,0.00150343,0.00512013,0.00287373
4.17508754,0.07280494,0.00193897,0.00197543,0.03497277,0.00003373,0.00159042,0.00624229,0.00346004
4.18109055,0.08773908,0.00229174,0.00239307,0.04232192,0.00003857,0.00174445,0.00755950,0.00416306
4.18709355,0.10526617,0.00271832,0.00287892,0.05089810,0.00004490,0.00196252,0.00909279,0.00499461
4.19309655,0.12562506,0.00322398,0.00343955,0.06082030,0.00005279,0.00224273,0.01086291,0.00596714
4.19909955,0.14905105,0.00381440,0.00408118,0.07220382,0.00006235,0.00258386,0.01288960,0.00709348
4.20510255,0.17576836,0.00449546,0.00480952,0.08515674,0.00007371,0.00298511,0.01519101,0.00838655
4.21110555,0.20598224,0.00527303,0.00562949,0.09977603,0.00008703,0.00344569,0.01778291,0.00985910
4.21710855,0.23987107,0.00615279,0.00654504,0.11614376,0.00010249,0.00396455,0.02067798,0.01152334
4.22311156,0.27757874,0.00714007,0.00755885,0.13432329,0.00012028,0.00454009,0.02388509,0.01339078
4.22911456,0.31920771,0.00823961,0.00867219,0.15435587,0.00014062,0.00516985,0.02740864,0.01547189
4.23511756,0.36481304,0.00945552,0.00988471,0.17625771,0.00016374,0.00585035,0.03124800,0.01777598
4.24112056,0.41439785,0.01079112,0.01119427,0.20001769,0.00018991,0.00657687,0.03539705,0.02031097
4.24712356,0.46791047,0.01224888,0.01259692,0.22559597,0.00021938,0.00734336,0.03984395,0.02308337
4.25312656,0.52524340,0.01383038,0.01408679,0.25292356,0.00025246,0.00814236,0.04457100,0.02609815
4.25912956,0.58623440,0.01553635,0.01565623,0.28190286,0.00028945,0.00896502,0.04955484,0.02935885
4.26513257,0.65066946,0.01736666,0.01729584,0.31240935,0.00033067,0.00980114,0.05476671,0.03286756
4.27113557,0.71828767,0.01932039,0.01899467,0.34429423,0.00037645,0.01063936,0.06017307,0.03662501
4.27713857,0.78878756,0.02139586,0.02074049,0.37738787,0.00042713,0.01146734,0.06573631,0.04063070
4.28314157,0.86183462,0.02359076,0.02252004,0.41150397,0.00048304,0.01227203,0.07141563,0.04488289
4.28914457,0.93706921,0.02590209,0.02431939,0.44644410,0.00054451,0.01304000,0.07716809,0.04937866
4.29514757,1.01411450,0.02832625,0.02612429,0.48200233,0.00061184,0.01375783,0.08294964,0.05411380
4.30115058,1.09258353,0.03085891,0.02792049,0.51796953,0.00068529,0.01441246,0.08871618,0.05908265
4.30715358,1.17208498,0.03349496,0.02969411,0.55413725,0.00076508,0.01499164,0.09442457,0.06427777
4.31315658,1.25222689,0.03622828,0.03143189,0.59030061,0.00085135,0.01548432,0.10003346,0.06968953
4.31915958,1.33261807,0.03905152,0.03312148,0.62626018,0.00094412,0.01588102,0.10550398,0.07530548
4.32516258,1.41286700,0.04195574,0.03475154,0.66182256,0.00104334,0.01617424,0.11080018,0.08110971
4.33116558,1.49257810,0.04493007,0.03631190,0.69679980,0.00114877,0.01635867,0.11588928,0.08708202
4.33716858,1.57134590,0.04796129,0.03779353,0.73100754,0.00126003,0.01643152,0.12074157,0.09319715
4.34317159,1.64874748,0.05103344,0.03918850,0.76426231,0.00137657,0.01639264,0.12533020,0.09942397
4.34917459,1.72433406,0.05412745,0.04048988,0.79637811,0.00149762,0.01624466,0.12963070,0.10572484
4.35517759,1.79762282,0.05722082,0.04169155,0.82716289,0.00162223,0.01599304,0.13362045,0.11205509
4.36118059,1.86808989,0.06028750,0.04278809,0.85641533,0.00174923,0.01564607,0.13727800,0.11836285
4.36718359,1.93516592,0.06329781,0.04377458,0.88392248,0.00187725,0.01521481,0.14058248,0.12458920
4.37318659,1.99823511,0.06621864,0.04464649,0.90945876,0.00200476,0.01471307,0.14351317,0.13066876
4.37918959,2.05663893,0.06901386,0.04539962,0.93278690,0.00213005,0.01415736,0.14604913,0.13653074
4.38519260,2.10968497,0.07164486,0.04603015,0.95366104,0.00225130,0.01356685,0.14816927,0.14210055
4.39119560,2.15666162,0.07407147,0.04653478,0.97183230,0.00236662,0.01296346,0.14985260,0.14730191
4.39719860,2.19685825,0.07625297,0.04691093,0.98705690,0.00247410,0.01237197,0.15107887,0.15205937
4.40320160,2.22959083,0.07814936,0.04715716,0.99910662,0.00257186,0.01182030,0.15182961,0.15630139
4.40920460,2.25423184,0.07972274,0.04727360,1.00778136,0.00265813,0.01133987,0.15208939,0.15996359
4.41520760,2.27024343,0.08093879,0.04726251,1.01292322,0.00273131,0.01096618,0.15184742,0.16299235
4.42121061,2.27721225,0.08176826,0.04712888,1.01443151,0.00279006,0.01073946,0.15109932,0.16534834
4.42721361,2.27488410,0.08218843,0.04688104,1.01227785,0.00283330,0.01070558,0.14984890,0.16701002
4.43321661,2.26319652,0.08218440,0.04653129,1.00652046,0.00286032,0.01091699,0.14811000,0.16797688
4.43921961,2.24230745,0.08175027,0.04609642,0.99731692,0.00287084,0.01143386,0.14590809,0.16827216
4.44522261,2.21261797,0.08089000,0.04559814,0.98493434,0.00286496,0.01232524,0.14328160,0.16794506
4.45122561,2.17478779,0.07961797,0.04506335,0.96975630,0.00284327,0.01367021,0.14028293,0.16707217
4.45722861,2.12974196,0.07795927,0.04452425,0.95228590,0.00280681,0.01555902,0.13697882,0.16575805
4.46323162,2.07866811,0.07594952,0.04401818,0.93314438,0.00275708,0.01809400,0.13345032,0.16413490
4.46923462,2.02300372,0.07363448,0.04358723,0.91306514,0.00269598,0.02139027,0.12979201,0.16236117
4.47523762,1.96441337,0.07106918,0.04327765,0.89288291,0.00262583,0.02557601,0.12611070,0.16061925
4.48124062,1.90475664,0.06831685,0.04313889,0.87351836,0.00254924,0.03079226,0.12252342,0.15911206
4.48724362,1.84604729,0.06544756,0.04322252,0.85595839,0.00246912,0.03719211,0.11915494,0.15805881
4.49324662,1.79040508,0.06253659,0.04358082,0.84123254,0.00238855,0.04493911,0.11613463,0.15768977
4.49924962,1.74000169,0.05966274,0.04426523,0.83038625,0.00231073,0.05420490,0.11359306,0.15824031
4.50525263,1.69700243,0.05690653,0.04532465,0.82445179,0.00223887,0.06516584,0.11165819,0.15994441
4.51125563,1.66350554,0.05434833,0.04680364,0.82441747,0.00217614,0.07799880,0.11045140,0.16302752
4.51725863,1.64148090,0.05206658,0.04874056,0.83119647,0.00212554,0.09287590,0.11008344,0.16769924
4.52326163,1.63271010,0.05013605,0.05116578,0.84559583,0.00208983,0.10995838,0.11065052,0.17414588
4.52926463,1.63872953,0.04862623,0.05409995,0.86828688,0.00207145,0.12938974,0.11223053,0.18252306
4.53526763,1.66077831,0.04759986,0.05755250,0.89977798,0.00207248,0.15128820,0.11487969,0.19294874
4.54127064,1.69975249,0.04711166,0.06152032,0.94039049,0.00209451,0.17573887,0.11862961,0.20549669
4.54727364,1.75616703,0.04720721,0.06598683,0.99023889,0.00213867,0.20278583,0.12348504,0.22019092
4.55327664,1.83012682,0.04792204,0.07092134,1.04921589,0.00220551,0.23242451,0.12942221,0.23700098
4.55927964,1.92130780,0.04928093,0.07627895,1.11698321,0.00229502,0.26459490,0.13638805,0.25583873
4.56528264,2.02894912,0.05129739,0.08200083,1.19296867,0.00240661,0.29917571,0.14430025,0.27655648
4.57128564,2.15185695,0.05397337,0.08801507,1.27637006,0.00253913,0.33598026,0.15304816,0.29894684
4.57728864,2.28842037,0.05729913,0.09423801,1.36616599,0.00269083,0.37475430,0.16249472,0.32274452
4.58329165,2.43663961,0.06125338,0.10057608,1.46113394,0.00285946,0.41517607,0.17247920,0.34762991
4.58929465,2.59416611,0.06580356,0.10692810,1.55987518,0.00304228,0.45685906,0.18282081,0.37323475
4.59529765,2.75835421,0.07090635,0.11318799,1.66084629,0.00323616,0.49935748,0.19332317,0.39914964
4.60130065,2.92632309,0.07650844,0.11924786,1.76239653,0.00343762,0.54217451,0.20377931,0.42493338
4.60730365,3.09502789,0.08254741,0.12500125,1.86281006,0.00364294,0.58477328,0.21397726,0.45012387
4.61330665,3.26133784,0.08895292,0.13034659,1.96035194,0.00384828,0.62659025,0.22370594,0.47425023
4.61930965,3.42211955,0.09564802,0.13519058,2.05331631,0.00404975,0.66705072,0.23276120,0.49684580
4.62531266,3.57432252,0.10255067,0.13945152,2.14007534,0.00424357,0.70558576,0.24095169,0.51746167
4.63131566,3.71506441,0.10957536,0.14306223,2.21912691,0.00442616,0.74165011,0.24810449,0.53567995
4.63731866,3.84171280,0.11663494,0.14597277,2.28913958,0.00459424,0.77474012,0.25407013,0.55112660
4.64332166,3.95196073,0.12364243,0.14815244,2.34899282,0.00474494,0.80441118,0.25872691,0.56348308
4.64932466,4.04389300,0.13051295,0.14959128,2.39781096,0.00487592,0.83029362,0.26198424,0.57249639
4.65532766,4.11604074,0.13716551,0.15030087,2.43498945,0.00498540,0.85210656,0.26378495,0.57798711
4.66133067,4.16742192,0.14352489,0.15031433,2.46021223,0.00507222,0.86966888,0.26410640,0.57985499
4.66733367,4.19756639,0.14952327,0.14968564,2.47345942,0.00513591,0.88290687,0.26296034,0.57808199
4.67333667,4.20652415,0.15510171,0.14848817,2.47500494,0.00517666,0.89185821,0.26039170,0.57273241
4.67933967,4.19485667,0.16021148,0.14681253,2.46540408,0.00519530,0.89667191,0.25647605,0.56395041
4.68534267,4.16361164,0.16481503,0.14476384,2.44547149,0.00519329,0.89760437,0.25131625,0.55195477
4.69134567,4.11428209,0.16888676,0.14245849,2.41625046,0.00517265,0.89501166,0.24503804,0.53703125
4.69734867,4.04875176,0.17241340,0.14002046,2.37897485,0.00513583,0.88933829,0.23778519,0.51952295
4.70335168,3.96922892,0.17539415,0.13757754,2.33502506,0.00508568,0.88110310,0.22971406,0.49981897
4.70935468,3.87817139,0.17784041,0.13525729,2.28588011,0.00502528,0.87088266,0.22098809,0.47834198
4.71535768,3.77820569,0.17977523,0.13318322,2.23306750,0.00495788,0.85929311,0.21177233,0.45553516
4.72136068,3.67204361,0.18123246,0.13147103,2.17811315,0.00488670,0.84697099,0.20222821,0.43184907
4.72736368,3.56239917,0.18225556,0.13022522,2.12249307,0.00481487,0.83455377,0.19250893,0.40772891
