energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.19409705,1.09033958,0.16001054,0.10023805,0.00381635,0.13456002,1.04350270,0.54740601,0.22040411,0.00000000
-2.18809405,1.13760250,0.15871259,0.10492066,0.00403058,0.14142178,1.09895615,0.56972812,0.22938892,0.00000000
-2.18209105,1.18903489,0.15860914,0.11032873,0.00430251,0.14849340,1.15600937,0.59396991,0.23912457,0.00000000
-2.17608804,1.24421543,0.15962762,0.11633882,0.00462619,0.15573002,1.21416343,0.62008328,0.24948201,0.00000000
-2.17008504,1.30261020,0.16169085,0.12282145,0.00499517,0.16307397,1.27283649,0.64794832,0.26031819,0.00000000
-2.16408204,1.36356942,0.16471499,0.12964219,0.00540247,0.17045503,1.33136887,0.67736776,0.27147677,0.00000000
-2.15807904,1.42632909,0.16860769,0.13666278,0.00584054,0.17779118,1.38903166,0.70806479,0.28278939,0.00000000
-2.15207604,1.49001786,0.17326670,0.14374266,0.00630128,0.18498999,1.44503913,0.73968426,0.29407765,0.00000000
-2.14607304,1.55366921,0.17857897,0.15074067,0.00677603,0.19195043,1.49856425,0.77179756,0.30515557,0.00000000
-2.14007004,1.61623880,0.18442047,0.15751700,0.00725574,0.19856533,1.54875714,0.80391089,0.31583267,0.00000000
-2.13406703,1.67662639,0.19065664,0.16393542,0.00773099,0.20472401,1.59476565,0.83547684,0.32591756,0.00000000
-2.12806403,1.73370170,0.19714356,0.16986559,0.00819222,0.21031538,1.63575736,0.86590877,0.33522175,0.00000000
-2.12206103,1.78633314,0.20372982,0.17518552,0.00862990,0.21523114,1.67094224,0.89459742,0.34356379,0.00000000
-2.11605803,1.83341831,0.21025894,0.17978397,0.00903472,0.21936895,1.69959495,0.92092916,0.35077344,0.00000000
-2.11005503,1.87391509,0.21657234,0.18356281,0.00939786,0.22263566,1.72107610,0.94430499,0.35669568,0.00000000
-2.10405203,1.90687195,0.22251272,0.18643914,0.00971120,0.22495022,1.73485138,0.96415959,0.36119461,0.00000000
-2.09804902,1.93145632,0.22792764,0.18834713,0.00996756,0.22624625,1.74050811,0.97997963,0.36415678,0.00000000
-2.09204602,1.94697985,0.23267330,0.18923948,0.01016094,0.22647427,1.73776828,0.99132052,0.36549416,0.00000000
-2.08604302,1.95291946,0.23661830,0.18908846,0.01028664,0.22560332,1.72649782,0.99782099,0.36514640,0.00000000
-2.08004002,1.94893353,0.23964722,0.18788644,0.01034147,0.22362210,1.70671161,0.99921488,0.36308243,0.00000000
-2.07403702,1.93487253,0.24166402,0.18564586,0.01032380,0.22053941,1.67857416,0.99533974,0.35930129,0.00000000
-2.06803402,1.91078378,0.24259508,0.18239877,0.01023365,0.21638402,1.64239590,0.98614199,0.35383225,0.00000000
-2.06203102,1.87691029,0.24239174,0.17819571,0.01007262,0.21120401,1.59862542,0.97167846,0.34673416,0.00000000
-2.05602801,1.83368399,0.24103250,0.17310427,0.00984388,0.20506540,1.54783782,0.95211440,0.33809409,0.00000000
-2.05002501,1.78171349,0.23852456,0.16720717,0.00955201,0.19805045,1.49071980,0.92771818,0.32802538,0.00000000
-2.04402201,1.72176734,0.23490492,0.16060001,0.00920285,0.19025542,1.42805203,0.89885291,0.31666508,0.00000000
-2.03801901,1.65475339,0.23024095,0.15338877,0.00880332,0.18178810,1.36068956,0.86596564,0.30417101,0.00000000
-2.03201601,1.58169520,0.22463043,0.14568723,0.00836112,0.17276502,1.28954083,0.82957443,0.29071846,0.00000000
-2.02601301,1.50370663,0.21820124,0.13761424,0.00788453,0.16330866,1.21554631,0.79025405,0.27649662,0.00000000
-2.02001001,1.42196538,0.21111060,0.12929116,0.00738214,0.15354452,1.13965725,0.74862088,0.26170504,0.00000000
-2.01400700,1.33768677,0.20354401,0.12083930,0.00686259,0.14359836,1.06281534,0.70531758,0.24654996,0.00000000
-2.00800400,1.25209828,0.19571395,0.11237770,0.00633432,0.13359355,0.98593387,0.66099812,0.23124085,0.00000000
-2.00200100,1.16641603,0.18785837,0.10402111,0.00580536,0.12364871,0.90988095,0.61631372,0.21598710,0.00000000
-1.99599800,1.08182348,0.18023895,0.09587825,0.00528312,0.11387558,0.83546501,0.57189996,0.20099502,0.00000000
-1.98999500,0.99945296,0.17313930,0.08805053,0.00477430,0.10437730,0.76342311,0.52836553,0.18646510,0.00000000
-1.98399200,0.92037028,0.16686288,0.08063095,0.00428470,0.09524700,0.69441191,0.48628277,0.17258968,0.00000000
-1.97798899,0.84556245,0.16173072,0.07370345,0.00381920,0.08656677,0.62900150,0.44618004,0.15955089,0.00000000
-1.97198599,0.77592836,0.15807885,0.06734246,0.00338172,0.07840697,0.56767193,0.40853593,0.14751894,0.00000000
-1.96598299,0.71227226,0.15625523,0.06161278,0.00297522,0.07082595,0.51081220,0.37377526,0.13665071,0.00000000
-1.95997999,0.65529960,0.15661616,0.05656960,0.00260172,0.06386993,0.45872138,0.34226658,0.12708855,0.00000000
-1.95397699,0.60561457,0.15952191,0.05225863,0.00226238,0.05757328,0.41161165,0.31432102,0.11895919,0.00000000
-1.94797399,0.56371917,0.16533155,0.04871638,0.00195759,0.05195890,0.36961272,0.29019204,0.11237282,0.00000000
-1.94197099,0.53001282,0.17439661,0.04597036,0.00168705,0.04703883,0.33277728,0.27007600,0.10742213,0.00000000
-1.93596798,0.50479237,0.18705372,0.04403930,0.00144990,0.04281489,0.30108712,0.25411307,0.10418128,0.00000000
-1.92996498,0.48825183,0.20361595,0.04293325,0.00124477,0.03927949,0.27445961,0.24238827,0.10270484,0.00000000
-1.92396198,0.48048163,0.22436310,0.04265361,0.00106998,0.03641636,0.25275407,0.23493250,0.10302653,0.00000000
-1.91795898,0.48146714,0.24953074,0.04319297,0.00092355,0.03420134,0.23577807,0.23172331,0.10515794,0.00000000
-1.91195598,0.49108657,0.27929855,0.04453488,0.00080333,0.03260318,0.22329326,0.23268542,0.10908703,0.00000000
-1.90595298,0.50910825,0.31377801,0.04665356,0.00070707,0.03158422,0.21502079,0.23769094,0.11477676,0.00000000
-1.89994997,0.53518771,0.35300007,0.04951348,0.00063251,0.03110116,0.21064632,0.24655951,0.12216368,0.00000000
-1.89394697,0.56886506,0.39690324,0.05306897,0.00057736,0.03110570,0.20982459,0.25905838,0.13115674,0.00000000
-1.88794397,0.60956321,0.44532278,0.05726396,0.00053944,0.03154527,0.21218379,0.27490278,0.14163648,0.00000000
-1.88194097,0.65658754,0.49798167,0.06203179,0.00051660,0.03236371,0.21732978,0.29375685,0.15345467,0.00000000
-1.87593797,0.70912797,0.55448411,0.06729522,0.00050683,0.03350207,0.22485043,0.31523530,0.16643461,0.00000000
-1.86993497,0.76626375,0.61431221,0.07296686,0.00050822,0.03489937,0.23432013,0.33890631,0.18037219,0.00000000
-1.86393197,0.82697189,0.67682650,0.07894974,0.00051896,0.03649351,0.24530479,0.36429572,0.19503795,0.00000000
-1.85792896,0.89013944,0.74127089,0.08513846,0.00053739,0.03822225,0.25736724,0.39089285,0.21018001,0.00000000
-1.85192596,0.95457999,0.80678227,0.09142065,0.00056192,0.04002426,0.27007333,0.41815796,0.22552814,0.00000000
-1.84592296,1.01905442,0.87240496,0.09767885,0.00059113,0.04184026,0.28299848,0.44553147,0.24079880,0.00000000
-1.83991996,1.08229552,0.93710997,0.10379281,0.00062368,0.04361425,0.29573488,0.47244479,0.25570110,0.00000000
-1.83391696,1.14303611,0.99981862,0.10964211,0.00065837,0.04529473,0.30789891,0.49833249,0.26994363,0.00000000
-1.82791396,1.20003988,1.05942994,0.11510908,0.00069412,0.04683598,0.31913894,0.52264562,0.28324183,0.00000000
-1.82191096,1.25213379,1.11485093,0.12008176,0.00072998,0.04819932,0.32914292,0.54486565,0.29532576,0.00000000
-1.81590795,1.29824100,1.16502869,0.12445709,0.00076516,0.04935417,0.33764573,0.56451854,0.30594793,0.00000000
-1.80990495,1.33741289,1.20898299,0.12814382,0.00079904,0.05027918,0.34443590,0.58118834,0.31489085,0.00000000
-1.80390195,1.36885890,1.24583808,0.13106537,0.00083114,0.05096304,0.34936138,0.59452985,0.32197411,0.00000000
-1.79789895,1.39197262,1.27485216,0.13316223,0.00086120,0.05140514,0.35233415,0.60427961,0.32706047,0.00000000
-1.79189595,1.40635315,1.29544337,0.13439392,0.00088915,0.05161598,0.35333334,0.61026474,0.33006081,0.00000000
-1.78589295,1.41182032,1.30721083,0.13474045,0.00091514,0.05161731,0.35240673,0.61240919,0.33093775,0.00000000
-1.77988994,1.40842325,1.30994986,0.13420301,0.00093953,0.05144196,0.34967052,0.61073704,0.32970752,0.00000000
-1.77388694,1.39644141,1.30366054,0.13280409,0.00096288,0.05113337,0.34530719,0.60537257,0.32644023,0.00000000
-1.76788394,1.37637817,1.28854925,0.13058682,0.00098598,0.05074479,0.33956157,0.59653703,0.32125836,0.00000000
-1.76188094,1.34894682,1.26502289,0.12761365,0.00100982,0.05033822,0.33273516,0.58454225,0.31433347,0.00000000
-1.75587794,1.31504962,1.23367623,0.12396441,0.00103553,0.04998305,0.32517880,0.56978117,0.30588140,0.00000000
-1.74987494,1.27575052,1.19527277,0.11973374,0.00106441,0.04975442,0.31728392,0.55271569,0.29615595,0.00000000
-1.74387194,1.23224271,1.15072010,0.11502816,0.00109787,0.04973139,0.30947259,0.53386236,0.28544147,0.00000000
-1.73786893,1.18581217,1.10104076,0.10996275,0.00113735,0.04999492,0.30218664,0.51377628,0.27404445,0.00000000
-1.73186593,1.13779860,1.04733999,0.10465762,0.00118433,0.05062571,0.29587607,0.49303401,0.26228464,0.00000000
-1.72586293,1.08955522,0.99077165,0.09923435,0.00124023,0.05170194,0.29098716,0.47221603,0.25048582,0.00000000
-1.71985993,1.04240888,0.93250374,0.09381249,0.00130635,0.05329700,0.28795049,0.45188931,0.23896668,0.00000000
-1.71385693,0.99762192,0.87368502,0.08850627,0.00138385,0.05547723,0.28716910,0.43259085,0.22803205,0.00000000
-1.70785393,0.95635698,0.81541374,0.08342162,0.00147364,0.05829977,0.28900721,0.41481244,0.21796483,0.00000000
-1.70185093,0.91964602,0.75870972,0.07865356,0.00157636,0.06181050,0.29377966,0.39898734,0.20901871,0.00000000
-1.69584792,0.88836433,0.70449065,0.07428414,0.00169233,0.06604223,0.30174237,0.38547926,0.20141213,0.00000000
-1.68984492,0.86321030,0.65355306,0.07038087,0.00182148,0.07101317,0.31308398,0.37457378,0.19532330,0.00000000
-1.68384192,0.84469141,0.60655858,0.06699568,0.00196334,0.07672569,0.32791904,0.36647268,0.19088672,0.00000000
-1.67783892,0.83311667,0.56402539,0.06416451,0.00211704,0.08316548,0.34628279,0.36129094,0.18819100,0.00000000
-1.67183592,0.82859546,0.52632486,0.06190734,0.00228127,0.09030114,0.36812783,0.35905672,0.18727805,0.00000000
-1.66583292,0.83104260,0.49368309,0.06022883,0.00245432,0.09808422,0.39332277,0.35971402,0.18814374,0.00000000
-1.65982991,0.84018929,0.46618686,0.05911931,0.00263410,0.10644976,0.42165301,0.36312783,0.19073975,0.00000000
-1.65382691,0.85559916,0.44379341,0.05855626,0.00281819,0.11531727,0.45282370,0.36909165,0.19497666,0.00000000
-1.64782391,0.87668889,0.42634332,0.05850596,0.00300388,0.12459228,0.48646490,0.37733683,0.20072804,0.00000000
-1.64182091,0.90275241,0.41357585,0.05892555,0.00318827,0.13416820,0.52213884,0.38754358,0.20783552,0.00000000
-1.63581791,0.93298777,0.40514594,0.05976506,0.00336833,0.14392870,0.55934923,0.39935297,0.21611446,0.00000000
-1.62981491,0.96652571,0.40064216,0.06096962,0.00354098,0.15375027,0.59755228,0.41237967,0.22536022,0.00000000
-1.62381191,1.00245874,0.39960489,0.06248159,0.00370322,0.16350516,0.63616930,0.42622487,0.23535466,0.00000000
-1.61780890,1.03986989,0.40154416,0.06424263,0.00385219,0.17306430,0.67460038,0.44048890,0.24587281,0.00000000
-1.61180590,1.07785995,0.40595652,0.06619554,0.00398526,0.18230035,0.71223876,0.45478320,0.25668926,0.00000000
-1.60580290,1.11557240,0.41234055,0.06828593,0.00410014,0.19109064,0.74848552,0.46874114,0.26758437,0.00000000
-1.59979990,1.15221516,0.42021051,0.07046360,0.00419491,0.19931989,0.78276391,0.48202744,0.27834982,0.00000000
-1.59379690,1.18707857,0.42910795,0.07268351,0.00426812,0.20688273,0.81453310,0.49434581,0.28879345,0.00000000
-1.58779390,1.21954913,0.43861100,0.07490655,0.00431878,0.21368584,0.84330068,0.50544475,0.29874328,0.00000000
-1.58179090,1.24911861,0.44834130,0.07709985,0.00434646,0.21964973,0.86863356,0.51512132,0.30805055,0.00000000
-1.57578789,1.27538876,0.45796850,0.07923677,0.00435123,0.22471006,0.89016710,0.52322287,0.31659167,0.00000000
-1.56978489,1.29807149,0.46721253,0.08129660,0.00433367,0.22881865,0.90761208,0.52964688,0.32426925,0.00000000
-1.56378189,1.31698516,0.47584365,0.08326395,0.00429490,0.23194403,0.92075941,0.53433905,0.33101201,0.00000000
-1.55777889,1.33204740,0.48368071,0.08512795,0.00423647,0.23407167,0.92948269,0.53728992,0.33677391,0.00000000
-1.55177589,1.34326529,0.49058771,0.08688121,0.00416040,0.23520400,0.93373862,0.53853026,0.34153237,0.00000000
-1.54577289,1.35072372,0.49646930,0.08851882,0.00406907,0.23536012,0.93356540,0.53812578,0.34528601,0.00000000
-1.53976988,1.35457273,0.50126536,0.09003717,0.00396521,0.23457554,0.92907953,0.53617130,0.34805190,0.00000000
-1.53376688,1.35501492,0.50494512,0.09143297,0.00385184,0.23290168,0.92047112,0.53278493,0.34986271,0.00000000
-1.52776388,1.35229360,0.50750139,0.09270236,0.00373226,0.23040552,0.90799821,0.52810256,0.35076372,0.00000000
-1.52176088,1.34668248,0.50894500,0.09384010,0.00360994,0.22716922,0.89198032,0.52227297,0.35081025,0.00000000
-1.51575788,1.33847745,0.50929994,0.09483921,0.00348861,0.22328974,0.87279155,0.51545370,0.35006527,0.00000000
-1.50975488,1.32799082,0.50859937,0.09569067,0.00337211,0.21887864,0.85085348,0.50780801,0.34859761,0.00000000
-1.50375188,1.31554813,0.50688273,0.09638355,0.00326447,0.21406172,0.82662806,0.49950280,0.34648077,0.00000000
-1.49774887,1.30148749,0.50419396,0.09690535,0.00316990,0.20897873,0.80061061,0.49070761,0.34379227,0.00000000
-1.49174587,1.28616112,0.50058086,0.09724263,0.00309272,0.20378288,0.77332293,0.48159445,0.34061363,0.00000000
-1.48574287,1.26993857,0.49609547,0.09738187,0.00303742,0.19864014,0.74530658,0.47233839,0.33703079,0.00000000
-1.47973987,1.25321092,0.49079532,0.09731044,0.00300865,0.19372823,0.71711612,0.46311853,0.33313491,0.00000000
-1.47373687,1.23639523,0.48474525,0.09701777,0.00301116,0.18923518,0.68931240,0.45411910,0.32902335,0.00000000
-1.46773387,1.21993830,0.47801957,0.09649640,0.00304984,0.18535737,0.66245549,0.44553049,0.32480064,0.00000000
-1.46173087,1.20431900,0.47070423,0.09574308,0.00312961,0.18229698,0.63709743,0.43754962,0.32057919,0.00000000
-1.45572786,1.19004820,0.46289858,0.09475973,0.00325543,0.18025880,0.61377450,0.43037962,0.31647960,0.00000000
-1.44972486,1.17766592,0.45471662,0.09355410,0.00343216,0.17944641,0.59299894,0.42422849,0.31263041,0.00000000
-1.44372186,1.16773486,0.44628723,0.09214028,0.00366450,0.18005768,0.57525034,0.41930655,0.30916703,0.00000000
-1.43771886,1.16083041,0.43775347,0.09053882,0.00395686,0.18227973,0.56096650,0.41582259,0.30622984,0.00000000
-1.43171586,1.15752691,0.42927054,0.08877656,0.00431318,0.18628342,0.55053424,0.41397884,0.30396152,0.00000000
-1.42571286,1.15838048,0.42100265,0.08688606,0.00473684,0.19221742,0.54428003,0.41396472,0.30250340,0.00000000
-1.41970985,1.16390905,0.41311865,0.08490480,0.00523041,0.20020227,0.54246116,0.41594975,0.30199121,0.00000000
-1.41370685,1.17457032,0.40578672,0.08287398,0.00579554,0.21032442,0.54525749,0.42007574,0.30255014,0.00000000
-1.40770385,1.19073872,0.39916824,0.08083715,0.00643277,0.22263063,0.55276445,0.42644884,0.30428967,0.00000000
-1.40170085,1.21268251,0.39341132,0.07883868,0.00714136,0.23712300,0.56498751,0.43513170,0.30729825,0.00000000
-1.39569785,1.24054249,0.38864414,0.07692207,0.00791914,0.25375482,0.58183882,0.44613639,0.31163825,0.00000000
-1.38969485,1.27431351,0.38496862,0.07512832,0.00876248,0.27242766,0.60313610,0.45941845,0.31734145,0.00000000
-1.38369185,1.31383017,0.38245480,0.07349440,0.00966618,0.29298986,0.62860448,0.47487249,0.32440546,0.00000000
-1.37768884,1.35875793,0.38113627,0.07205179,0.01062346,0.31523659,0.65788116,0.49232995,0.33279116,0.00000000
-1.37168584,1.40859060,0.38100702,0.07082540,0.01162610,0.33891188,0.69052326,0.51155913,0.34242167,0.00000000
-1.36568284,1.46265481,0.38201987,0.06983271,0.01266447,0.36371236,0.72601878,0.53226786,0.35318283,0.00000000
-1.35967984,1.52012204,0.38408679,0.06908331,0.01372785,0.38929312,0.76380040,0.55410881,0.36492536,0.00000000
-1.35367684,1.58002798,0.38708115,0.06857878,0.01480460,0.41527528,0.80326186,0.57668755,0.37746869,0.00000000
-1.34767384,1.64129887,0.39084185,0.06831302,0.01588261,0.44125534,0.84377630,0.59957295,0.39060636,0.00000000
-1.34167084,1.70278409,0.39517919,0.06827290,0.01694962,0.46681589,0.88471604,0.62230986,0.40411285,0.00000000
-1.33566783,1.76329356,0.39988233,0.06843929,0.01799376,0.49153746,0.92547287,0.64443338,0.41775152,0.00000000
-1.32966483,1.82163859,0.40472803,0.06878830,0.01900401,0.51501088,0.96547803,0.66548425,0.43128323,0.00000000
-1.32366183,1.87667437,0.40949018,0.06929277,0.01997071,0.53684989,1.00422089,0.68502478,0.44447543,0.00000000
-1.31765883,1.92734192,0.41394985,0.06992390,0.02088610,0.55670323,1.04126553,0.70265434,0.45711098,0.00000000
-1.31165583,1.97270775,0.41790518,0.07065283,0.02174480,0.57426585,1.07626419,0.71802402,0.46899648,0.00000000
-1.30565283,2.01199904,0.42118099,0.07145224,0.02254422,0.58928861,1.10896691,0.73084950,0.47996949,0.00000000
-1.29964982,2.04463270,0.42363725,0.07229773,0.02328501,0.60158597,1.13922682,0.74092159,0.48990432,0.00000000
-1.29364682,2.07023661,0.42517638,0.07316899,0.02397125,0.61104142,1.16700057,0.74811396,0.49871599,0.00000000
-1.28764382,2.08866214,0.42574880,0.07405068,0.02461068,0.61761020,1.19234396,0.75238754,0.50636213,0.00000000
-1.28164082,2.09998704,0.42535667,0.07493297,0.02521472,0.62131921,1.21540266,0.75379151,0.51284279,0.00000000
-1.27563782,2.10450868,0.42405547,0.07581165,0.02579840,0.62226418,1.23639873,0.75246073,0.51819792,0.00000000
-1.26963482,2.10272787,0.42195353,0.07668799,0.02638010,0.62060404,1.25561335,0.74860973,0.52250294,0.00000000
-1.26363182,2.09532417,0.41920940,0.07756811,0.02698120,0.61655300,1.27336677,0.74252367,0.52586240,0.00000000
-1.25762881,2.08312389,0.41602728,0.07846212,0.02762561,0.61037051,1.28999659,0.73454655,0.52840220,0.00000000
-1.25162581,2.06706246,0.41265063,0.07938302,0.02833907,0.60234973,1.30583548,0.72506744,0.53026086,0.00000000
-1.24562281,2.04814320,0.40935426,0.08034532,0.02914849,0.59280509,1.32118960,0.71450525,0.53158019,0.00000000
-1.23961981,2.02739436,0.40643519,0.08136370,0.03008110,0.58205947,1.33631899,0.70329287,0.53249613,0.00000000
-1.23361681,2.00582681,0.40420258,0.08245157,0.03116357,0.57043176,1.35142085,0.69186130,0.53313006,0.00000000
-1.22761381,1.98439410,0.40296719,0.08361973,0.03242113,0.55822521,1.36661684,0.68062466,0.53358130,0.00000000
-1.22161081,1.96395702,0.40303050,0.08487521,0.03387662,0.54571728,1.38194488,0.66996641,0.53392103,0.00000000
-1.21560780,1.94525393,0.40467408,0.08622034,0.03554959,0.53315130,1.39735598,0.66022766,0.53418818,0.00000000
-1.20960480,1.92887809,0.40814932,0.08765207,0.03745551,0.52073028,1.41271606,0.65169765,0.53438727,0.00000000
-1.20360180,1.91526269,0.41366792,0.08916166,0.03960494,0.50861303,1.42781263,0.64460688,0.53448857,0.00000000
-1.19759880,1.90467372,0.42139330,0.09073465,0.04200294,0.49691266,1.44236586,0.63912289,0.53443019,0.00000000
-1.19159580,1.89721075,0.43143324,0.09235121,0.04464849,0.48569739,1.45604311,0.63534870,0.53412231,0.00000000
-1.18559280,1.89281472,0.44383392,0.09398677,0.04753417,0.47499338,1.46847617,0.63332382,0.53345292,0.00000000
-1.17958979,1.89128210,0.45857551,0.09561288,0.05064590,0.46478932,1.47928004,0.63302741,0.53229487,0.00000000
-1.17358679,1.89228414,0.47556949,0.09719835,0.05396299,0.45504244,1.48807214,0.63438349,0.53051382,0.00000000
-1.16758379,1.89538996,0.49465780,0.09871044,0.05745826,0.44568545,1.49449088,0.63726759,0.52797638,0.00000000
-1.16158079,1.90009201,0.51561393,0.10011621,0.06109841,0.43663398,1.49821263,0.64151463,0.52455822,0.00000000
-1.15557779,1.90583268,0.53814601,0.10138376,0.06484462,0.42779416,1.49896618,0.64692744,0.52015149,0.00000000
-1.14957479,1.91203063,0.56190197,0.10248350,0.06865328,0.41906988,1.49654410,0.65328566,0.51467129,0.00000000
-1.14357179,1.91810596,0.58647659,0.10338923,0.07247689,0.41036941,1.49081069,0.66035466,0.50806069,0.00000000
-1.13756878,1.92350298,0.61142057,0.10407904,0.07626517,0.40161126,1.48170614,0.66789412,0.50029427,0.00000000
-1.13156578,1.92771028,0.63625124,0.10453600,0.07996620,0.39272885,1.46924727,0.67566608,0.49137989,0.00000000
