energy_ev,total_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,2.41150146,0.87527423,0.86245460,0.18893556,0.34842228,0.04992949,0.07714590,0.03493812,1.12780407
-4.63131566,2.47625206,0.91033777,0.88630091,0.19927403,0.35020797,0.04862548,0.08344586,0.03402404,1.17024418
-4.62531266,2.54283193,0.94507232,0.91037957,0.20983328,0.35305241,0.04769621,0.08999596,0.03309697,1.21175587
-4.61930965,2.61004131,0.97899547,0.93429656,0.22046617,0.35679180,0.04711395,0.09673722,0.03215601,1.25172727
-4.61330665,2.67660052,1.01161269,0.95764352,0.23101299,0.36123522,0.04684243,0.10360102,0.03120071,1.28954458
-4.60730365,2.74117921,1.04242825,0.98000623,0.24130479,0.36617010,0.04683823,0.11050994,0.03023121,1.32460545
-4.60130065,2.80242634,1.07095609,1.00097277,0.25116723,0.37136805,0.04705231,0.11737898,0.02924839,1.35633191
-4.59529765,2.85900031,1.09673043,1.02014136,0.26042484,0.37659103,0.04743159,0.12411708,0.02825387,1.38418257
-4.58929465,2.90959884,1.11931569,1.03712765,0.26890542,0.38159757,0.04792067,0.13062912,0.02724998,1.40766380
-4.58329165,2.95298780,1.13831559,1.05157160,0.27644472,0.38614914,0.04846347,0.13681815,0.02623969,1.42633967
-4.57728864,2.98802887,1.15338132,1.06314373,0.28289095,0.39001630,0.04900494,0.14258793,0.02522648,1.43984058
-4.57128564,3.01370531,1.16421849,1.07155084,0.28810929,0.39298468,0.04949263,0.14784569,0.02421418,1.44787031
-4.56528264,3.02914551,1.17059294,1.07654121,0.29198598,0.39486061,0.04987816,0.15250496,0.02320686,1.45021158
-4.55927964,3.03364394,1.17233512,1.07790911,0.29443198,0.39547621,0.05011857,0.15648852,0.02220866,1.44672987
-4.55327664,3.02667883,1.16934325,1.07549874,0.29538605,0.39469390,0.05017742,0.15973117,0.02122370,1.43737568
-4.54727364,3.00792648,1.16158503,1.06920752,0.29481712,0.39241018,0.05002570,0.16218239,0.02025595,1.42218504
-4.54127064,2.97727145,1.14909807,1.05898856,0.29272582,0.38855842,0.04964253,0.16380870,0.01930926,1.40127847
-4.53526763,2.93481255,1.13198890,1.04485235,0.28914515,0.38311088,0.04901549,0.16459557,0.01838729,1.37485826
-4.52926463,2.88086421,1.11043082,1.02686753,0.28414026,0.37607953,0.04814081,0.16454899,0.01749354,1.34320430
-4.52326163,2.81595310,1.08466050,1.00516064,0.27780734,0.36751589,0.04702316,0.16369633,0.01663144,1.30666842
-4.51725863,2.74080991,1.05497338,0.97991491,0.27027154,0.35750979,0.04567531,0.16208672,0.01580441,1.26566747
-4.51125563,2.65635637,1.02171813,0.95136779,0.26168422,0.34618699,0.04411745,0.15979072,0.01501596,1.22067525
-4.50525263,2.56368782,0.98529014,0.91980756,0.25221935,0.33370594,0.04237639,0.15689940,0.01426972,1.17221337
-4.49924962,2.46405154,0.94612427,0.88556866,0.24206944,0.32025355,0.04048452,0.15352270,0.01356958,1.12084142
-4.49324662,2.35882142,0.90468682,0.84902613,0.23144086,0.30604030,0.03847873,0.14978727,0.01291969,1.06714651
-4.48724362,2.24946961,0.86146723,0.81058899,0.22054900,0.29129468,0.03639914,0.14583365,0.01232449,1.01173247
-4.48124062,2.13753582,0.81696921,0.77069293,0.20961309,0.27625726,0.03428794,0.14181308,0.01178864,0.95520900
-4.47523762,2.02459507,0.77170196,0.72979226,0.19885112,0.26117453,0.03218810,0.13788377,0.01131698,0.89818091
-4.46923462,1.91222464,0.72617124,0.68835150,0.18847476,0.24629269,0.03014221,0.13420692,0.01091441,0.84123778
-4.46323162,1.80197117,0.68087084,0.64683664,0.17868458,0.23185156,0.02819138,0.13094253,0.01058570,0.78494425
-4.45722861,1.69531868,0.63627436,0.60570647,0.16966553,0.21807882,0.02637421,0.12824505,0.01033527,0.72983117
-4.45122561,1.59365813,0.59282761,0.56540410,0.16158289,0.20518468,0.02472595,0.12625902,0.01016704,0.67638774
-4.44522261,1.49825948,0.55094184,0.52634889,0.15457873,0.19335713,0.02327772,0.12511486,0.01008409,0.62505489
-4.43921961,1.41024667,0.51098776,0.48892900,0.14876886,0.18275784,0.02205592,0.12492485,0.01008847,0.57622000
-4.43321661,1.33057616,0.47329076,0.45349478,0.14424043,0.17351886,0.02108171,0.12577940,0.01018093,0.53021300
-4.42721361,1.26001945,0.43812712,0.42035312,0.14105019,0.16574002,0.02037073,0.12774382,0.01036071,0.48730398
-4.42121061,1.19914997,0.40572156,0.38976288,0.13922339,0.15948729,0.01993278,0.13085553,0.01062533,0.44770235
-4.41520760,1.14833458,0.37624595,0.36193153,0.13875332,0.15479183,0.01977178,0.13512197,0.01097050,0.41155736
-4.40920460,1.10772984,0.34981939,0.33701296,0.13960166,0.15164998,0.01988570,0.14051922,0.01139000,0.37896010
-4.40320160,1.07728313,0.32650936,0.31510668,0.14169940,0.15002399,0.02026668,0.14699137,0.01187567,0.34994675
-4.39719860,1.05673865,0.30633418,0.29625818,0.14494855,0.14984358,0.02090117,0.15445078,0.01241749,0.32450302
-4.39119560,1.04564811,0.28926640,0.28046053,0.14922445,0.15100818,0.02177025,0.16277925,0.01300369,0.30256946
-4.38519260,1.04338583,0.27523715,0.26765718,0.15437880,0.15338992,0.02284993,0.17183005,0.01362099,0.28404760
-4.37918959,1.04916806,0.26414119,0.25774573,0.16024322,0.15683713,0.02411164,0.18143089,0.01425485,0.26880651
-4.37318659,1.06207595,0.25584250,0.25058262,0.16663342,0.16117851,0.02552275,0.19138782,0.01488983,0.25668971
-4.36718359,1.08108155,0.25018017,0.24598867,0.17335378,0.16622764,0.02704723,0.20148977,0.01550996,0.24752197
-4.36118059,1.10507634,0.24697446,0.24375507,0.18020226,0.17178784,0.02864637,0.21151394,0.01609919,0.24111589
-4.35517759,1.13290127,0.24603264,0.24364987,0.18697565,0.17765734,0.03027962,0.22123158,0.01664186,0.23727799
-4.34917459,1.16337772,0.24715459,0.24542465,0.19347476,0.18363445,0.03190545,0.23041430,0.01712311,0.23581402
-4.34317159,1.19533816,0.25013778,0.24882121,0.19950969,0.18952271,0.03348230,0.23884037,0.01752939,0.23653338
-4.33716858,1.22765590,0.25478172,0.25357797,0.20490478,0.19513584,0.03496961,0.24630113,0.01784881,0.23925247
-4.33116558,1.25927267,0.26089147,0.25943619,0.20950324,0.20030241,0.03632876,0.25260706,0.01807159,0.24379694
-4.32516258,1.28922351,0.26828036,0.26614543,0.21317121,0.20486993,0.03752409,0.25759330,0.01819030,0.25000271
-4.31915958,1.31665793,0.27677188,0.27346849,0.21580116,0.20870839,0.03852377,0.26112462,0.01820016,0.25771596
-4.31315658,1.34085686,0.28620057,0.28118552,0.21731451,0.21171309,0.03930066,0.26309933,0.01809915,0.26679202
-4.30715358,1.36124494,0.29641234,0.28909724,0.21766339,0.21380659,0.03983299,0.26345225,0.01788817,0.27709346
-4.30115058,1.37739792,0.30726401,0.29702731,0.21683148,0.21493994,0.04010492,0.26215653,0.01757095,0.28848752
-4.29514757,1.38904515,0.31862247,0.30482388,0.21483390,0.21509289,0.04010690,0.25922420,0.01715403,0.30084324
-4.28914457,1.39606731,0.33036362,0.31236028,0.21171630,0.21427336,0.03983583,0.25470557,0.01664661,0.31402835
-4.28314157,1.39849001,0.34237120,0.31953502,0.20755301,0.21251606,0.03929504,0.24868742,0.01606030,0.32790652
-4.27713857,1.39647362,0.35453592,0.32627125,0.20244462,0.20988044,0.03849402,0.24129019,0.01540890,0.34233502
-4.27113557,1.39030026,0.36675485,0.33251574,0.19651486,0.20644800,0.03744805,0.23266418,0.01470812,0.35716310
-4.26513257,1.38035874,0.37893155,0.33823762,0.18990714,0.20231928,0.03617749,0.22298505,0.01397522,0.37223137
-4.25912956,1.36712833,0.39097669,0.34342698,0.18278081,0.19761038,0.03470713,0.21244877,0.01322877,0.38737226
-4.25312656,1.35116224,0.40280956,0.34809349,0.17530731,0.19244953,0.03306522,0.20126628,0.01248829,0.40241162
-4.24712356,1.33307153,0.41436023,0.35226515,0.16766634,0.18697352,0.03128259,0.18965801,0.01177402,0.41717153
-4.24112056,1.31351013,0.42557235,0.35598723,0.16004227,0.18132437,0.02939162,0.17784855,0.01110662,0.43147411
-4.23511756,1.29316135,0.43640647,0.35932145,0.15262074,0.17564623,0.02742528,0.16606154,0.01050695,0.44514627
-4.22911456,1.27272626,0.44684354,0.36234531,0.14558566,0.17008252,0.02541618,0.15451503,0.00999589,0.45802505
-4.22311156,1.25291366,0.45688840,0.36515160,0.13911650,0.16477358,0.02339572,0.14341740,0.00959411,0.46996334
-4.21710855,1.23443180,0.46657287,0.36784788,0.13338598,0.15985458,0.02139333,0.13296377,0.00932195,0.48083554
-4.21110555,1.21798113,0.47595812,0.37055584,0.12855801,0.15545376,0.01943582,0.12333317,0.00919916,0.49054282
-4.20510255,1.20424779,0.48513590,0.37341027,0.12478588,0.15169108,0.01754693,0.11468617,0.00924479,0.49901763
-4.19909955,1.19389696,0.49422846,0.37655765,0.12221059,0.14867692,0.01574693,0.10716318,0.00947691,0.50622710
-4.19309655,1.18756572,0.50338673,0.38015387,0.12095915,0.14651101,0.01405249,0.10088311,0.00991236,0.51217503
-4.18709355,1.18585445,0.51278666,0.38436129,0.12114293,0.14528133,0.01247655,0.09594247,0.01056643,0.51690228
-4.18109055,1.18931658,0.52262360,0.38934477,0.12285576,0.14506296,0.01102843,0.09241479,0.01145248,0.52048533
-4.17508754,1.19844617,0.53310482,0.39526669,0.12617187,0.14591684,0.00971397,0.09035012,0.01258151,0.52303313
-4.16908454,1.21366335,0.54444023,0.40228114,0.13114367,0.14788832,0.00853579,0.08977476,0.01396162,0.52468211
-4.16308154,1.23529771,0.55683165,0.41052719,0.13779925,0.15100555,0.00749362,0.09069102,0.01559754,0.52558972
-4.15707854,1.26357022,0.57046096,0.42012155,0.14613982,0.15527775,0.00658464,0.09307702,0.01749000,0.52592653
-4.15107554,1.29857428,0.58547783,0.43115098,0.15613714,0.16069341,0.00580385,0.09688659,0.01963521,0.52586753
-4.14507254,1.34025710,0.60198735,0.44366462,0.16773108,0.16721851,0.00514451,0.10204927,0.02202429,0.52558277
-4.13906953,1.38840243,0.62003851,0.45766679,0.18082755,0.17479498,0.00459846,0.10847043,0.02464286,0.52522803
-4.13306653,1.44261601,0.63961399,0.47311077,0.19529695,0.18333941,0.00415648,0.11603176,0.02747062,0.52493584
-4.12706353,1.50231530,0.66062209,0.48989376,0.21097345,0.19274235,0.00380866,0.12459210,0.03048121,0.52480749
-4.12106053,1.56672446,0.68289130,0.50785379,0.22765519,0.20286827,0.00354465,0.13398865,0.03364211,0.52490637
-4.11505753,1.63487611,0.70616809,0.52676864,0.24510571,0.21355628,0.00335391,0.14403893,0.03691488,0.52525306
-4.10905453,1.70562047,0.73011826,0.54635737,0.26305661,0.22462188,0.00322597,0.15454323,0.04025554,0.52582255
-4.10305153,1.77764261,0.75433208,0.56628432,0.28121164,0.23585971,0.00315056,0.16528781,0.04361526,0.52654367
-4.09704852,1.84948782,0.77833319,0.58616599,0.29925215,0.24704727,0.00311780,0.17604882,0.04694124,0.52730096
-4.09104552,1.91959490,0.80159114,0.60558043,0.31684388,0.25794971,0.00311830,0.18659677,0.05017787,0.52793881
-4.08504252,1.98633637,0.82353716,0.62407901,0.33364486,0.26832548,0.00314326,0.19670164,0.05326807,0.52826779
-4.07903952,2.04806453,0.84358248,0.64120026,0.34931423,0.27793271,0.00318459,0.20613833,0.05615477,0.52807287
-4.07303652,2.10316150,0.86113863,0.65648509,0.36352166,0.28653605,0.00323492,0.21469236,0.05878253,0.52712310
-4.06703352,2.15009129,0.87563866,0.66949299,0.37595702,0.29391376,0.00328769,0.22216564,0.06109921,0.52518234
-4.06103052,2.18745173,0.88655846,0.67981826,0.38633990,0.29986475,0.00333716,0.22838192,0.06305756,0.52202043
-4.05502751,2.21402371,0.89343702,0.68710577,0.39442842,0.30421518,0.00337849,0.23319184,0.06461679,0.51742429
-4.04902451,2.22881558,0.89589490,0.69106537,0.40002720,0.30682434,0.00340769,0.23647730,0.06574390,0.51120839
-4.04302151,2.23110061,0.89364976,0.69148427,0.40299385,0.30758963,0.00342169,0.23815492,0.06641480,0.50322401
-4.03701851,2.22044547,0.88652840,0.68823690,0.40324377,0.30645018,0.00341828,0.23817838,0.06661518,0.49336698
-4.03101551,2.19672860,0.87447465,0.68129168,0.40075306,0.30338918,0.00339615,0.23653965,0.06634102,0.48158326
-4.02501251,2.16014741,0.85755275,0.67071438,0.39555934,0.29843456,0.00335483,0.23326891,0.06559872,0.46787251
-4.01900950,2.11121406,0.83594618,0.65666798,0.38776043,0.29165817,0.00329467,0.22843320,0.06440491,0.45228909
-4.01300650,2.05074008,0.80995190,0.63940907,0.37751100,0.28317341,0.00321676,0.22213386,0.06278594,0.43494085
-4.00700350,1.97981063,0.77997049,0.61928085,0.36501735,0.27313149,0.00312294,0.21450299,0.06077692,0.41598563
-4.00100050,1.89974977,0.74649266,0.59670331,0.35053058,0.26171637,0.00301569,0.20569882,0.05842066,0.39562577
-3.99499750,1.81207841,0.71008281,0.57216097,0.33433845,0.24913886,0.00289806,0.19590054,0.05576622,0.37410098
-3.98899450,1.71846705,0.67136052,0.54618872,0.31675634,0.23562996,0.00277365,0.18530256,0.05286740,0.35167999
-3.98299150,1.62068552,0.63098084,0.51935663,0.29811778,0.22143380,0.00264653,0.17410863,0.04978114,0.32865137
-3.97698849,1.52055194,0.58961430,0.49225416,0.27876489,0.20680058,0.00252116,0.16252598,0.04656583,0.30531404
-3.97098549,1.41988301,0.54792745,0.46547471,0.25903920,0.19197969,0.00240235,0.15075973,0.04327976,0.28196790
-3.96498249,1.32044772,0.50656482,0.43960089,0.23927311,0.17721335,0.00229524,0.13900779,0.03997962,0.25890502
-3.95897949,1.22392598,0.46613282,0.41519117,0.21978245,0.16273093,0.00220522,0.12745642,0.03671918,0.23640171
-3.95297649,1.13187344,0.42718630,0.39276834,0.20086018,0.14874420,0.00213796,0.11627658,0.03354821,0.21471172
-3.94697349,1.04569342,0.39021781,0.37280996,0.18277154,0.13544355,0.00209932,0.10562110,0.03051153,0.19406090
-3.94097049,0.96661618,0.35565005,0.35574106,0.16575053,0.12299522,0.00209539,0.09562274,0.02764841,0.17464322
-3.93496748,0.89568566,0.32383132,0.34192903,0.14999791,0.11153957,0.00213244,0.08639308,0.02499214,0.15661835
-3.92896448,0.83375318,0.29503382,0.33168073,0.13568036,0.10119035,0.00221692,0.07802227,0.02256983,0.14011063
-3.92296148,0.78147744,0.26945463,0.32524142,0.12293092,0.09203477,0.00235542,0.07057935,0.02040242,0.12520936
-3.91695848,0.73932982,0.24721894,0.32279548,0.11185025,0.08413434,0.00255465,0.06411324,0.01850489,0.11197021
-3.91095548,0.70760398,0.22838512,0.32446834,0.10250867,0.07752627,0.00282137,0.05865416,0.01688654,0.10041748
-3.90495248,0.68642850,0.21295109,0.33032950,0.09494863,0.07222526,0.00316234,0.05421529,0.01555142,0.09054717
-3.89894947,0.67578159,0.20086167,0.34039614,0.08918742,0.06822561,0.00358421,0.05079466,0.01449882,0.08233039
-3.89294647,0.67550666,0.19201631,0.35463710,0.08521984,0.06550344,0.00409341,0.04837714,0.01372379,0.07571703
-3.88694347,0.68532811,0.18627693,0.37297687,0.08302080,0.06401889,0.00469607,0.04693624,0.01321766,0.07063956
-3.88094047,0.70486650,0.18347546,0.39529949,0.08254755,0.06371829,0.00539780,0.04643600,0.01296857,0.06701658
-3.87493747,0.73365271,0.18342093,0.42145220,0.08374150,0.06453622,0.00620361,0.04683254,0.01296194,0.06475628
-3.86893447,0.77114093,0.18590571,0.45124875,0.08652972,0.06639732,0.00711768,0.04807555,0.01318092,0.06375952
-3.86293147,0.81672031,0.19071113,0.48447244,0.09082594,0.06921807,0.00814326,0.05010953,0.01360684,0.06392251
-3.85692846,0.86972556,0.19761209,0.52087893,0.09653128,0.07290834,0.00928254,0.05287486,0.01421955,0.06513923
-3.85092546,0.92944660,0.20638097,0.56019899,0.10353472,0.07737283,0.01053646,0.05630881,0.01499781,0.06730336
-3.84492246,0.99513778,0.21679065,0.60214130,0.11171342,0.08251248,0.01190472,0.06034634,0.01591957,0.07030999
-3.83891946,1.06602677,0.22861700,0.64639541,0.12093316,0.08822588,0.01338567,0.06492094,0.01696235,0.07405700
-3.83291646,1.14132375,0.24164071,0.69263509,0.13104886,0.09441057,0.01497636,0.06996537,0.01810353,0.07844616
-3.82691346,1.22023083,0.25564871,0.74052207,0.14190542,0.10096454,0.01667257,0.07541252,0.01932065,0.08338408
-3.82091046,1.30195202,0.27043529,0.78971025,0.15333902,0.10778762,0.01846897,0.08119615,0.02059175,0.08878304
-3.81490745,1.38570358,0.28580295,0.83985030,0.16517879,0.11478302,0.02035921,0.08725183,0.02189571,0.09456152
-3.80890445,1.47072468,0.30156311,0.89059463,0.17724906,0.12185880,0.02233619,0.09351772,0.02321249,0.10064479
-3.80290145,1.55628802,0.31753673,0.94160246,0.18937213,0.12892930,0.02439224,0.09993549,0.02452353,0.10696521
-3.79689845,1.64170986,0.33355485,0.99254488,0.20137136,0.13591655,0.02651941,0.10645113,0.02581194,0.11346247
-3.79089545,1.72635913,0.34945908,1.04310954,0.21307471,0.14275141,0.02870968,0.11301561,0.02706281,0.12008358
-3.78489245,1.80966488,0.36510208,1.09300474,0.22431844,0.14937448,0.03095519,0.11958545,0.02826334,0.12678271
-3.77888944,1.89112169,0.38034789,1.14196268,0.23495080,0.15573679,0.03324839,0.12612306,0.02940301,0.13352074
-3.77288644,1.97029250,0.39507222,1.18974159,0.24483567,0.16179998,0.03558221,0.13259685,0.03047358,0.14026465
-3.76688344,2.04680857,0.40916267,1.23612663,0.25385578,0.16753617,0.03795002,0.13898102,0.03146909,0.14698655
-3.76088044,2.12036653,0.42251879,1.28092949,0.26191547,0.17292739,0.04034566,0.14525508,0.03238573,0.15366256
-3.75487744,2.19072251,0.43505201,1.32398673,0.26894288,0.17796453,0.04276322,0.15140309,0.03322164,0.16027145
-3.74887444,2.25768373,0.44668556,1.36515697,0.27489126,0.18264597,0.04519686,0.15741262,0.03397663,0.16679314
-3.74287144,2.32109805,0.45735419,1.40431728,0.27973955,0.18697588,0.04764049,0.16327357,0.03465183,0.17320712
-3.73686843,2.38084235,0.46700391,1.44135900,0.28349212,0.19096225,0.05008739,0.16897684,0.03524937,0.17949090
-3.73086543,2.43681047,0.47559174,1.47618358,0.28617763,0.19461490,0.05252980,0.17451291,0.03577192,0.18561858
-3.72486243,2.48890178,0.48308539,1.50869868,0.28784723,0.19794340,0.05495854,0.17987062,0.03622236,0.19155964
-3.71885943,2.53701140,0.48946309,1.53881524,0.28857211,0.20095519,0.05736262,0.18503598,0.03660339,0.19727809
-3.71285643,2.58102294,0.49471350,1.56644573,0.28844057,0.20365398,0.05972888,0.18999141,0.03691727,0.20273198
-3.70685343,2.62080448,0.49883572,1.59150398,0.28755477,0.20603846,0.06204187,0.19471519,0.03716554,0.20787346
-3.70085043,2.65620852,0.50183937,1.61390683,0.28602742,0.20810157,0.06428364,0.19918144,0.03734893,0.21264935
-3.69484742,2.68707590,0.50374487,1.63357762,0.28397838,0.20983026,0.06643394,0.20336049,0.03746734,0.21700229
-3.68884442,2.71324384,0.50458367,1.65045142,0.28153154,0.21120578,0.06847033,0.20721973,0.03751986,0.22087238
-3.68284142,2.73455771,0.50439854,1.66448177,0.27881196,0.21220462,0.07036866,0.21072489,0.03750497,0.22419929
-3.67683842,2.75088565,0.50324380,1.67564843,0.27594335,0.21279982,0.07210362,0.21384166,0.03742082,0.22692471
-3.67083542,2.76213530,0.50118543,1.68396572,0.27304605,0.21296280,0.07364946,0.21653761,0.03726549,0.22899516
-3.66483242,2.76827134,0.49830095,1.68949070,0.27023537,0.21266548,0.07498079,0.21878423,0.03703741,0.23036472
-3.65882941,2.76933261,0.49467909,1.69233061,0.26762037,0.21188250,0.07607354,0.22055898,0.03673572,0.23099783
-3.65282641,2.76544742,0.49041907,1.69264885,0.26530301,0.21059357,0.07690584,0.22184725,0.03636064,0.23087180
-3.64682341,2.75684591,0.48562962,1.69066897,0.26337754,0.20878561,0.07745904,0.22264408,0.03591382,0.22997893
-3.64082041,2.74386833,0.48042761,1.68667613,0.26193010,0.20645466,0.07771848,0.22295541,0.03539856,0.22832815
-3.63481741,2.72696833,0.47493637,1.68101566,0.26103844,0.20360741,0.07767432,0.22279900,0.03482003,0.22594599
-3.62881441,2.70671096,0.46928369,1.67408877,0.26077169,0.20026219,0.07732212,0.22220467,0.03418533,0.22287681
-3.62281141,2.68376500,0.46359966,1.66634515,0.26119014,0.19644949,0.07666324,0.22121410,0.03350347,0.21918242
-3.61680840,2.65888984,0.45801435,1.65827292,0.26234492,0.19221177,0.07570509,0.21987995,0.03278517,0.21494080
-3.61080540,2.63291757,0.45265549,1.65038624,0.26427770,0.18760281,0.07446112,0.21826454,0.03204267,0.21024425
-3.60480240,2.60673092,0.44764618,1.64321110,0.26702034,0.18268646,0.07295061,0.21643801,0.03128937,0.20519692
-3.59879940,2.58123820,0.44310280,1.63726998,0.27059446,0.17753490,0.07119818,0.21447614,0.03053940,0.19991179
-3.59279640,2.55734647,0.43913316,1.63306611,0.27501121,0.17222661,0.06923328,0.21245796,0.02980713,0.19450746
-3.58679340,2.53593410,0.43583493,1.63106795,0.28027092,0.16684395,0.06708934,0.21046317,0.02910677,0.18910455
-3.58079040,2.51782413,0.43329443,1.63169470,0.28636306,0.16147072,0.06480289,0.20856960,0.02845176,0.18382220
-3.57478739,2.50375943,0.43158576,1.63530336,0.29326623,0.15618963,0.06241261,0.20685078,0.02785445,0.17877469
