energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-1.66583292,0.81844579,0.00013864,0.09181042,0.14310164,0.25667530,0.09233648,0.30184762,0.21403852,0.00003031
-1.65982991,0.82461529,0.00014805,0.09593802,0.14335172,0.25526163,0.09287087,0.30895437,0.21045143,0.00002811
-1.65382691,0.83095515,0.00015740,0.09997788,0.14331000,0.25446872,0.09325633,0.31562241,0.20692510,0.00002610
-1.64782391,0.83718891,0.00016660,0.10384218,0.14294971,0.25431449,0.09347205,0.32163231,0.20338127,0.00002426
-1.64182091,0.84305544,0.00017559,0.10744518,0.14225267,0.25481511,0.09350073,0.32677429,0.19975158,0.00002258
-1.63581791,0.84831818,0.00018432,0.11070548,0.14120994,0.25598467,0.09332933,0.33085591,0.19598011,0.00002104
-1.62981491,0.85277253,0.00019278,0.11354819,0.13982203,0.25783427,0.09294957,0.33370908,0.19202509,0.00001962
-1.62381191,0.85625117,0.00020099,0.11590695,0.13809876,0.26037051,0.09235817,0.33519610,0.18785982,0.00001831
-1.61780890,0.85862704,0.00020903,0.11772569,0.13605865,0.26359347,0.09155690,0.33521442,0.18347289,0.00001710
-1.61180590,0.85981392,0.00021699,0.11896007,0.13372800,0.26749433,0.09055240,0.33369999,0.17886767,0.00001597
-1.60580290,0.85976480,0.00022505,0.11957850,0.13113963,0.27205278,0.08935575,0.33062891,0.17406113,0.00001491
-1.59979990,0.85846823,0.00023341,0.11956280,0.12833137,0.27723444,0.08798185,0.32601756,0.16908228,0.00001391
-1.59379690,0.85594302,0.00024238,0.11890837,0.12534443,0.28298852,0.08644867,0.31992096,0.16397009,0.00001296
-1.58779390,0.85223187,0.00025230,0.11762394,0.12222162,0.28924590,0.08477639,0.31242986,0.15877133,0.00001206
-1.58179090,0.84739435,0.00026361,0.11573094,0.11900571,0.29591797,0.08298646,0.30366640,0.15353820,0.00001119
-1.57578789,0.84149995,0.00027683,0.11326237,0.11573778,0.30289629,0.08110077,0.29377883,0.14832616,0.00001037
-1.56978489,0.83462170,0.00029258,0.11026153,0.11245589,0.31005334,0.07914073,0.28293559,0.14319182,0.00000959
-1.56378189,0.82683083,0.00031158,0.10678031,0.10919397,0.31724442,0.07712665,0.27131893,0.13819127,0.00000885
-1.55777889,0.81819309,0.00033465,0.10287745,0.10598102,0.32431077,0.07507708,0.25911853,0.13337866,0.00000815
-1.55177589,0.80876684,0.00036273,0.09861664,0.10284079,0.33108382,0.07300854,0.24652542,0.12880530,0.00000749
-1.54577289,0.79860324,0.00039689,0.09406459,0.09979169,0.33739061,0.07093531,0.23372641,0.12451922,0.00000689
-1.53976988,0.78774842,0.00043830,0.08928924,0.09684722,0.34306004,0.06886950,0.22089922,0.12056510,0.00000634
-1.53376688,0.77624761,0.00048825,0.08435802,0.09401664,0.34792987,0.06682133,0.20820868,0.11698465,0.00000584
-1.52776388,0.76415085,0.00054814,0.07933635,0.09130598,0.35185404,0.06479954,0.19580372,0.11381729,0.00000542
-1.52176088,0.75151980,0.00061946,0.07428633,0.08871922,0.35471011,0.06281200,0.18381560,0.11110104,0.00000506
-1.51575788,0.73843523,0.00070377,0.06926576,0.08625964,0.35640634,0.06086638,0.17235694,0.10887352,0.00000478
-1.50975488,0.72500444,0.00080266,0.06432732,0.08393115,0.35688808,0.05897088,0.16152173,0.10717291,0.00000458
-1.50375188,0.71136806,0.00091774,0.05951806,0.08173962,0.35614321,0.05713491,0.15138605,0.10603878,0.00000448
-1.49774887,0.69770554,0.00105058,0.05487920,0.07969396,0.35420608,0.05536976,0.14200933,0.10551265,0.00000447
-1.49174587,0.68423873,0.00120262,0.05044602,0.07780708,0.35115998,0.05368910,0.13343603,0.10563814,0.00000456
-1.48574287,0.67123318,0.00137518,0.04624805,0.07609639,0.34713762,0.05210930,0.12569751,0.10646075,0.00000475
-1.47973987,0.65899666,0.00156932,0.04230934,0.07458408,0.34231968,0.05064960,0.11881381,0.10802703,0.00000507
-1.47373687,0.64787481,0.00178582,0.03864881,0.07329691,0.33693138,0.04933201,0.11279545,0.11038335,0.00000550
-1.46773387,0.63824381,0.00202508,0.03528075,0.07226562,0.33123699,0.04818091,0.10764485,0.11357407,0.00000607
-1.46173087,0.63050020,0.00228707,0.03221523,0.07152396,0.32553249,0.04722255,0.10335747,0.11763931,0.00000676
-1.45572786,0.62504826,0.00257122,0.02945857,0.07110738,0.32013658,0.04648419,0.09992254,0.12261239,0.00000759
-1.44972486,0.62228519,0.00287644,0.02701376,0.07105136,0.31538030,0.04599310,0.09732342,0.12851691,0.00000856
-1.44372186,0.62258495,0.00320101,0.02488076,0.07138963,0.31159564,0.04577540,0.09553764,0.13536386,0.00000967
-1.43771886,0.62628114,0.00354259,0.02305682,0.07215213,0.30910348,0.04585480,0.09453660,0.14314869,0.00001092
-1.43171586,0.63364993,0.00389820,0.02153665,0.07336304,0.30820135,0.04625128,0.09428514,0.15184862,0.00001231
-1.42571286,0.64489365,0.00426423,0.02031256,0.07503875,0.30915145,0.04697978,0.09474097,0.16142029,0.00001384
-1.41970985,0.66012598,0.00463650,0.01937450,0.07718612,0.31216937,0.04804896,0.09585414,0.17179802,0.00001549
-1.41370685,0.67935933,0.00501033,0.01871011,0.07980089,0.31741398,0.04946010,0.09756662,0.18289263,0.00001727
-1.40770385,0.70249529,0.00538060,0.01830470,0.08286649,0.32497896,0.05120624,0.09981209,0.19459113,0.00001916
-1.40170085,0.72931849,0.00574185,0.01814124,0.08635322,0.33488624,0.05327150,0.10251607,0.20675723,0.00002114
-1.39569785,0.75949467,0.00608848,0.01820038,0.09021795,0.34708181,0.05563072,0.10559635,0.21923277,0.00002319
-1.38969485,0.79257291,0.00641483,0.01846050,0.09440431,0.36143413,0.05824948,0.10896385,0.23184005,0.00002530
-1.38369185,0.82799247,0.00671533,0.01889782,0.09884339,0.37773525,0.06108438,0.11252389,0.24438506,0.00002745
-1.37768884,0.86509408,0.00698472,0.01948664,0.10345502,0.39570479,0.06408379,0.11617783,0.25666156,0.00002960
-1.37168584,0.90313552,0.00721812,0.02019957,0.10814951,0.41499685,0.06718884,0.11982513,0.26845575,0.00003174
-1.36568284,0.94131105,0.00741126,0.02100797,0.11282990,0.43520951,0.07033480,0.12336560,0.27955161,0.00003383
-1.35967984,0.97877426,0.00756055,0.02188241,0.11739455,0.45589688,0.07345280,0.12670199,0.28973655,0.00003585
-1.35367684,1.01466349,0.00766320,0.02279325,0.12174012,0.47658328,0.07647172,0.12974266,0.29880724,0.00003777
-1.34767384,1.04812905,0.00771733,0.02371130,0.12576465,0.49677907,0.07932024,0.13240426,0.30657547,0.00003957
-1.34167084,1.07836124,0.00772201,0.02460853,0.12937085,0.51599764,0.08192915,0.13461443,0.31287365,0.00004124
-1.33566783,1.10461810,0.00767727,0.02545880,0.13246926,0.53377289,0.08423346,0.13631417,0.31755994,0.00004275
-1.32966483,1.12625193,0.00758412,0.02623859,0.13498135,0.54967650,0.08617464,0.13746010,0.32052271,0.00004409
-1.32366183,1.14273331,0.00744447,0.02692775,0.13684226,0.56333447,0.08770258,0.13802623,0.32168408,0.00004527
-1.31765883,1.15367187,0.00726112,0.02751010,0.13800318,0.57444192,0.08877740,0.13800529,0.32100256,0.00004628
-1.31165583,1.15883257,0.00703763,0.02797400,0.13843322,0.58277582,0.08937084,0.13740957,0.31847457,0.00004714
-1.30565283,1.15814711,0.00677818,0.02831278,0.13812075,0.58820485,0.08946738,0.13627112,0.31413474,0.00004787
-1.29964982,1.15171951,0.00648752,0.02852498,0.13707395,0.59069598,0.08906486,0.13464139,0.30805507,0.00004849
-1.29364682,1.13982580,0.00617074,0.02861448,0.13532084,0.59031744,0.08817462,0.13259019,0.30034294,0.00004904
-1.28764382,1.12290747,0.00583318,0.02859037,0.13290853,0.58723780,0.08682120,0.13020406,0.29113797,0.00004958
-1.28164082,1.10155894,0.00548028,0.02846670,0.12990175,0.58172118,0.08504155,0.12758404,0.28060796,0.00005014
-1.27563782,1.07650938,0.00511741,0.02826199,0.12638084,0.57411868,0.08288379,0.12484287,0.26894401,0.00005079
-1.26963482,1.04859944,0.00474978,0.02799857,0.12243915,0.56485627,0.08040557,0.12210173,0.25635490,0.00005159
-1.26363182,1.01875370,0.00438231,0.02770183,0.11817997,0.55441967,0.07767210,0.11948660,0.24306121,0.00005261
-1.25762881,0.98794997,0.00401952,0.02739921,0.11371312,0.54333672,0.07475390,0.11712431,0.22928907,0.00005390
-1.25162581,0.95718632,0.00366548,0.02711923,0.10915134,0.53215790,0.07172446,0.11513843,0.21526402,0.00005554
-1.24562281,0.92744734,0.00332373,0.02689035,0.10460664,0.52143587,0.06865771,0.11364507,0.20120505,0.00005759
-1.23961981,0.89967062,0.00299728,0.02673992,0.10018664,0.51170470,0.06562562,0.11274884,0.18731910,0.00006009
-1.23361681,0.87471493,0.00268855,0.02669308,0.09599118,0.50345977,0.06269582,0.11253899,0.17379611,0.00006309
-1.22761381,0.85333118,0.00239938,0.02677174,0.09210923,0.49713894,0.05992955,0.11308591,0.16080487,0.00006662
-1.22161081,0.83613720,0.00213108,0.02699372,0.08861626,0.49310601,0.05737978,0.11443815,0.14848972,0.00007070
-1.21560780,0.82359750,0.00188443,0.02737202,0.08557210,0.49163688,0.05508967,0.11662003,0.13696817,0.00007534
-1.20960480,0.81600849,0.00165971,0.02791421,0.08301948,0.49290912,0.05309158,0.11963007,0.12632945,0.00008052
-1.20360180,0.81348993,0.00145680,0.02862218,0.08098317,0.49699540,0.05140626,0.12344011,0.11663411,0.00008620
-1.19759880,0.81598293,0.00127518,0.02949194,0.07946982,0.50386092,0.05004270,0.12799547,0.10791447,0.00009235
-1.19159580,0.82325443,0.00111404,0.03051380,0.07846847,0.51336507,0.04899829,0.13321592,0.10017590,0.00009890
-1.18559280,0.83490820,0.00097230,0.03167272,0.07795175,0.52526727,0.04825943,0.13899768,0.09339898,0.00010576
-1.17958979,0.85040175,0.00084868,0.03294891,0.07787762,0.53923678,0.04780249,0.14521630,0.08754216,0.00011285
-1.17358679,0.86906873,0.00074177,0.03431859,0.07819171,0.55486594,0.04759517,0.15173034,0.08254498,0.00012005
-1.16758379,0.89014579,0.00065008,0.03575504,0.07883007,0.57168667,0.04759804,0.15838583,0.07833172,0.00012726
-1.16158079,0.91280295,0.00057206,0.03722966,0.07972232,0.58918920,0.04776635,0.16502133,0.07481520,0.00013436
-1.15557779,0.93617631,0.00050618,0.03871321,0.08079491,0.60684252,0.04805191,0.17147337,0.07190069,0.00014122
-1.14957479,0.95940182,0.00045096,0.04017710,0.08197465,0.62411567,0.04840510,0.17758215,0.06948979,0.00014774
-1.14357179,0.98164877,0.00040496,0.04159464,0.08319208,0.64049903,0.04877674,0.18319721,0.06748410,0.00015379
-1.13756878,1.00215174,0.00036688,0.04294227,0.08438481,0.65552462,0.04911999,0.18818294,0.06578871,0.00015929
-1.13156578,1.02023973,0.00033549,0.04420064,0.08550055,0.66878484,0.04939196,0.19242358,0.06431520,0.00016414
-1.12556278,1.03536138,0.00030972,0.04535562,0.08649978,0.67994862,0.04955516,0.19582766,0.06298431,0.00016829
-1.11955978,1.04710531,0.00028863,0.04639903,0.08735797,0.68877466,0.04957872,0.19833157,0.06172802,0.00017168
-1.11355678,1.05521489,0.00027141,0.04732924,0.08806729,0.69512090,0.04943917,0.19990218,0.06049121,0.00017429
-1.10755378,1.05959692,0.00025740,0.04815143,0.08863772,0.69895029,0.04912103,0.20053837,0.05923271,0.00017610
-1.10155078,1.06032405,0.00024609,0.04887770,0.08909746,0.70033238,0.04861697,0.20027146,0.05792582,0.00017714
-1.09554777,1.05763099,0.00023708,0.04952685,0.08949284,0.69944091,0.04792772,0.19916446,0.05655841,0.00017745
-1.08954477,1.05190476,0.00023012,0.05012397,0.08988747,0.69654766,0.04706158,0.19731030,0.05513246,0.00017708
-1.08354177,1.04366968,0.00022505,0.05069980,0.09036080,0.69201269,0.04603378,0.19482897,0.05366323,0.00017610
-1.07753877,1.03356779,0.00022184,0.05128987,0.09100619,0.68627175,0.04486550,0.19186382,0.05217806,0.00017460
-1.07153577,1.02233556,0.00022052,0.05193350,0.09192833,0.67982122,0.04358277,0.18857716,0.05071493,0.00017268
-1.06553277,1.01077798,0.00022123,0.05267273,0.09324039,0.67320133,0.04221526,0.18514526,0.04932077,0.00017044
-1.05952976,0.99974116,0.00022416,0.05355107,0.09506063,0.66697834,0.04079499,0.18175310,0.04804960,0.00016800
-1.05352676,0.99008424,0.00022956,0.05461229,0.09750891,0.66172636,0.03935501,0.17858885,0.04696066,0.00016546
-1.04752376,0.98265190,0.00023771,0.05589919,0.10070288,0.65800944,0.03792816,0.17583850,0.04611650,0.00016293
-1.04152076,0.97824812,0.00024893,0.05745235,0.10475420,0.65636445,0.03654592,0.17368064,0.04558107,0.00016050
-1.03551776,0.97761204,0.00026354,0.05930901,0.10976471,0.65728532,0.03523736,0.17228152,0.04541794,0.00015828
-1.02951476,0.98139655,0.00028189,0.06150194,0.11582272,0.66120896,0.03402828,0.17179070,0.04568863,0.00015634
-1.02351176,0.99015000,0.00030431,0.06405850,0.12299952,0.66850314,0.03294054,0.17233718,0.04645105,0.00015476
-1.01750875,1.00430132,0.00033111,0.06699977,0.13134616,0.67945662,0.03199151,0.17402611,0.04775815,0.00015359
-1.01150575,1.02414875,0.00036259,0.07033978,0.14089065,0.69427147,0.03119380,0.17693624,0.04965670,0.00015289
-1.00550275,1.04985225,0.00039901,0.07408490,0.15163556,0.71305776,0.03055515,0.18111793,0.05218624,0.00015268
-0.99949975,1.08142948,0.00044058,0.07823345,0.16355623,0.73583051,0.03007842,0.18659189,0.05537827,0.00015299
-0.99349675,1.11875529,0.00048750,0.08277529,0.17659956,0.76250893,0.02976188,0.19334855,0.05925554,0.00015383
-0.98749375,1.16156457,0.00053988,0.08769179,0.19068351,0.79291778,0.02959950,0.20134805,0.06383157,0.00015520
-0.98149075,1.20945826,0.00059779,0.09295579,0.20569733,0.82679083,0.02958140,0.21052085,0.06911032,0.00015709
-0.97548774,1.26191245,0.00066125,0.09853188,0.22150255,0.86377634,0.02969444,0.22076888,0.07508608,0.00015950
-0.96948474,1.31829013,0.00073020,0.10437679,0.23793477,0.90344443,0.02992279,0.23196733,0.08174353,0.00016239
-0.96348174,1.37785579,0.00080453,0.11044001,0.25480633,0.94529628,0.03024857,0.24396695,0.08905806,0.00016574
-0.95747874,1.43979219,0.00088407,0.11666465,0.27190966,0.98877509,0.03065255,0.25659685,0.09699625,0.00016952
-0.95147574,1.50321946,0.00096860,0.12298842,0.28902148,1.03327855,0.03111479,0.26966784,0.10551673,0.00017370
-0.94547274,1.56721604,0.00105784,0.12934487,0.30590758,1.07817290,0.03161526,0.28297626,0.11457115,0.00017825
-0.93946973,1.63084116,0.00115151,0.13566477,0.32232825,1.12280813,0.03213448,0.29630820,0.12410556,0.00018314
-0.93346673,1.69315846,0.00124928,0.14187766,0.33804414,1.16653428,0.03265410,0.30944418,0.13406205,0.00018834
-0.92746373,1.75326044,0.00135084,0.14791345,0.35282242,1.20871838,0.03315731,0.32216406,0.14438065,0.00019384
-0.92146073,1.81029287,0.00145592,0.15370418,0.36644307,1.24876178,0.03362939,0.33425225,0.15500158,0.00019961
-0.91545773,1.86347900,0.00156431,0.15918573,0.37870518,1.28611743,0.03405796,0.34550303,0.16586766,0.00020565
-0.90945473,1.91214255,0.00167587,0.16429953,0.38943293,1.32030657,0.03443331,0.35572587,0.17692704,0.00021195
-0.90345173,1.95572907,0.00179064,0.16899413,0.39848120,1.35093437,0.03474861,0.36475062,0.18813599,0.00021854
-0.89744872,1.99382481,0.00190881,0.17322672,0.40574049,1.37770409,0.03499997,0.37243239,0.19946177,0.00022544
-0.89144572,2.02617259,0.00203078,0.17696432,0.41114106,1.40042906,0.03518649,0.37865599,0.21088550,0.00023268
-0.88544272,2.05268384,0.00215724,0.18018485,0.41465609,1.41904212,0.03531023,0.38333983,0.22240481,0.00024032
-0.87943972,2.07344650,0.00228914,0.18287783,0.41630367,1.43360200,0.03537604,0.38643894,0.23403622,0.00024842
-0.87343672,2.08872807,0.00242779,0.18504477,0.41614760,1.44429626,0.03539142,0.38794718,0.24581707,0.00025708
-0.86743372,2.09897356,0.00257482,0.18669924,0.41429682,1.45144050,0.03536618,0.38789836,0.25780680,0.00026637
-0.86143072,2.10479816,0.00273225,0.18786662,0.41090356,1.45547359,0.03531217,0.38636628,0.27008753,0.00027642
-0.85542771,2.10697435,0.00290245,0.18858344,0.40616007,1.45694879,0.03524291,0.38346351,0.28276364,0.00028734
-0.84942471,2.10641370,0.00308810,0.18889642,0.40029407,1.45652090,0.03517313,0.37933903,0.29596032,0.00029928
-0.84342171,2.10414349,0.00329221,0.18886124,0.39356303,1.45492942,0.03511835,0.37417457,0.30982096,0.00031235
-0.83741871,2.10127853,0.00351800,0.18854095,0.38624728,1.45297815,0.03509440,0.36817984,0.32450329,0.00032672
-0.83141571,2.09898866,0.00376881,0.18800421,0.37864230,1.45151153,0.03511689,0.36158665,0.34017427,0.00034251
-0.82541271,2.09846285,0.00404805,0.18732330,0.37105023,1.45138833,0.03520071,0.35464223,0.35700368,0.00035987
-0.81940970,2.10087054,0.00435899,0.18657193,0.36377099,1.45345331,0.03535953,0.34760164,0.37515672,0.00037891
-0.81340670,2.10732131,0.00470464,0.18582309,0.35709310,1.45850773,0.03560528,0.34071982,0.39478552,0.00039972
-0.80740370,2.11882421,0.00508761,0.18514665,0.35128470,1.46727944,0.03594771,0.33424329,0.41602005,0.00042240
-0.80140070,2.13624782,0.00550990,0.18460713,0.34658486,1.48039373,0.03639388,0.32840193,0.43895862,0.00044696
-0.79539770,2.16028259,0.00597269,0.18426148,0.34319563,1.49834583,0.03694787,0.32340105,0.46365847,0.00047343
-0.78939470,2.19140685,0.00647625,0.18415697,0.34127500,1.52147619,0.03761040,0.31941410,0.49012678,0.00050173
-0.78339170,2.22985805,0.00701971,0.18432931,0.34093126,1.54994975,0.03837862,0.31657624,0.51831278,0.00053178
-0.77738869,2.27561055,0.00760095,0.18480101,0.34221868,1.58373999,0.03924598,0.31497918,0.54810127,0.00056340
-0.77138569,2.32836142,0.00821650,0.18558015,0.34513513,1.62261895,0.04020226,0.31466735,0.57930821,0.00059639
-0.76538269,2.38752534,0.00886148,0.18665942,0.34962142,1.66615389,0.04123363,0.31563583,0.61167875,0.00063045
-0.75937969,2.45223941,0.00952961,0.18801577,0.35556275,1.71371122,0.04232295,0.31782993,0.64488818,0.00066523
-0.75337669,2.52137862,0.01021323,0.18961051,0.36279213,1.76446808,0.04345012,0.32114667,0.67854594,0.00070035
-0.74737369,2.59358192,0.01090345,0.19138990,0.37109584,1.81743159,0.04459265,0.32543817,0.71220296,0.00073534
-0.74137069,2.66728867,0.01159028,0.19328649,0.38022070,1.87146545,0.04572626,0.33051671,0.74536221,0.00076972
-0.73536768,2.74078470,0.01226290,0.19522082,0.38988301,1.92532333,0.04682565,0.33616154,0.77749241,0.00080297
-0.72936468,2.81225651,0.01290996,0.19710385,0.39977883,1.97768798,0.04786536,0.34212695,0.80804431,0.00083457
-0.72336168,2.87985190,0.01351984,0.19883971,0.40959523,2.02721477,0.04882060,0.34815157,0.83646920,0.00086399
-0.71735868,2.94174484,0.01408111,0.20032899,0.41902216,2.07257797,0.04966821,0.35396825,0.86223881,0.00089075
-0.71135568,2.99620179,0.01458284,0.20147217,0.42776430,2.11251793,0.05038748,0.35931439,0.88486583,0.00091438
-0.70535268,3.04164692,0.01501503,0.20217330,0.43555260,2.14588724,0.05096104,0.36394207,0.90392411,0.00093452
-0.69934967,3.07672313,0.01536897,0.20234363,0.44215486,2.17169362,0.05137553,0.36762765,0.91906755,0.00095085
-0.69334667,3.10034606,0.01563757,0.20190507,0.44738495,2.18913773,0.05162221,0.37018042,0.93004677,0.00096318
-0.68734367,3.11174865,0.01581567,0.20079332,0.45111028,2.19764405,0.05169740,0.37144986,0.93672263,0.00097142
-0.68134067,3.11051376,0.01590025,0.19896053,0.45325705,2.19688330,0.05160267,0.37133127,0.93907590,0.00097559
-0.67533767,3.09659343,0.01589059,0.19637731,0.45381321,2.18678521,0.05134496,0.36976948,0.93721238,0.00097587
-0.66933467,3.07031350,0.01578831,0.19303408,0.45282881,2.16754112,0.05093631,0.36676044,0.93136320,0.00097255
-0.66333167,3.03236331,0.01559740,0.18894158,0.45041378,2.13959611,0.05039360,0.36235075,0.92187997,0.00096604
-0.65732866,2.98377087,0.01532403,0.18413060,0.44673330,2.10363103,0.04973790,0.35663512,0.90922507,0.00095689
-0.65132566,2.92586456,0.01497641,0.17865089,0.44200078,2.06053536,0.04899383,0.34975184,0.89395717,0.00094574
-0.64532266,2.86022305,0.01456448,0.17256933,0.43646897,2.01137214,0.04818869,0.34187661,0.87671267,0.00093330
-0.63931966,2.78861589,0.01409956,0.16596742,0.43041937,1.95733669,0.04735153,0.33321501,0.85818380,0.00092038
-0.63331666,2.71293729,0.01359396,0.15893833,0.42415064,1.89971109,0.04651216,0.32399386,0.83909419,0.00090779
-0.62731366,2.63513633,0.01306057,0.15158345,0.41796626,1.83981656,0.04570019,0.31445205,0.82017299,0.00089638
-0.62131066,2.55714650,0.01251235,0.14400881,0.41216224,1.77896590,0.04494406,0.30483117,0.80212860,0.00088696
-0.61530765,2.48081774,0.01196199,0.13632144,0.40701511,1.71841810,0.04427014,0.29536630,0.78562312,0.00088031
-0.60930465,2.40785374,0.01142137,0.12862587,0.40277093,1.65933707,0.04370195,0.28627746,0.77124842,0.00087714
-0.60330165,2.33975698,0.01090128,0.12102083,0.39963555,1.60275598,0.04325952,0.27776193,0.75950506,0.00087805
