energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.48724362,0.48420068,0.00197869,0.03385857,0.02358520,0.25812203,0.19059149,0.00438172,0.22898644
-4.48124062,0.47977603,0.00199710,0.03161798,0.02302154,0.24594354,0.20163946,0.00426324,0.21754898
-4.47523762,0.47875889,0.00203702,0.02948435,0.02279440,0.23483977,0.21486160,0.00417160,0.20705130
-4.46923462,0.48138612,0.00209878,0.02747909,0.02287854,0.22497390,0.23031813,0.00411045,0.19764062
-4.46323162,0.48782998,0.00218245,0.02562108,0.02324933,0.21648294,0.24803093,0.00408291,0.18944196
-4.45722861,0.49818566,0.00228784,0.02392605,0.02388212,0.20947231,0.26797725,0.00409144,0.18255318
-4.45122561,0.51246137,0.00241443,0.02240608,0.02475167,0.20401176,0.29008458,0.00413776,0.17704125
-4.44522261,0.53057126,0.00256129,0.02106941,0.02583158,0.20013283,0.31422679,0.00422273,0.17293975
-4.43921961,0.55233170,0.00272709,0.01992031,0.02709395,0.19782772,0.34022191,0.00434631,0.17024761
-4.43321661,0.57746080,0.00291007,0.01895919,0.02850913,0.19704977,0.36783169,0.00450751,0.16892916
-4.42721361,0.60558150,0.00310800,0.01818294,0.03004571,0.19771532,0.39676302,0.00470438,0.16891549
-4.42121061,0.63622792,0.00331824,0.01758531,0.03167056,0.19970699,0.42667123,0.00493402,0.17010685
-4.41520760,0.66885508,0.00353775,0.01715753,0.03334913,0.20287807,0.45716544,0.00519262,0.17237610
-4.40920460,0.70285137,0.00376312,0.01688897,0.03504589,0.20705803,0.48781563,0.00547550,0.17557311
-4.40320160,0.73755375,0.00399065,0.01676790,0.03672484,0.21205878,0.51816145,0.00577724,0.17952976
-4.39719860,0.77226493,0.00421642,0.01678237,0.03835013,0.21768156,0.54772246,0.00609179,0.18406554
-4.39119560,0.80627226,0.00443636,0.01692096,0.03988682,0.22372419,0.57600955,0.00641255,0.18899350
-4.38519260,0.83886747,0.00464635,0.01717369,0.04130153,0.22998850,0.60253717,0.00673259,0.19412630
-4.37918959,0.86936695,0.00484232,0.01753282,0.04256327,0.23628757,0.62683593,0.00704480,0.19928232
-4.37318659,0.89713156,0.00502036,0.01799356,0.04364404,0.24245271,0.64846526,0.00734204,0.20429150
-4.36718359,0.92158568,0.00517681,0.01855478,0.04451957,0.24833984,0.66702559,0.00761736,0.20900084
-4.36118059,0.94223458,0.00530835,0.01921949,0.04516979,0.25383507,0.68216971,0.00786420,0.21327932
-4.35517759,0.95867960,0.00541209,0.01999532,0.04557931,0.25885931,0.69361276,0.00807650,0.21702214
-4.34917459,0.97063066,0.00548569,0.02089467,0.04573775,0.26337170,0.70114070,0.00824898,0.22015419
-4.34317159,0.97791560,0.00552735,0.02193479,0.04563988,0.26737171,0.70461671,0.00837720,0.22263243
-4.33716858,0.98048586,0.00553592,0.02313763,0.04528576,0.27089975,0.70398548,0.00845774,0.22444743
-4.33116558,0.97841854,0.00551090,0.02452941,0.04468058,0.27403634,0.69927508,0.00848831,0.22562360
-4.32516258,0.97191446,0.00545246,0.02614000,0.04383451,0.27689961,0.69059647,0.00846780,0.22621851
-4.31915958,0.96129239,0.00536144,0.02800205,0.04276234,0.27964125,0.67814057,0.00839635,0.22632094
-4.31315658,0.94697958,0.00523927,0.03014991,0.04148313,0.28244106,0.66217308,0.00827535,0.22604788
-4.30715358,0.92949897,0.00508803,0.03261830,0.04001972,0.28550002,0.64302724,0.00810739,0.22554062
-4.30115058,0.90945344,0.00491025,0.03544081,0.03839816,0.28903231,0.62109486,0.00789623,0.22495988
-4.29514757,0.88750775,0.00470897,0.03864826,0.03664720,0.29325630,0.59681583,0.00764670,0.22448026
-4.28914457,0.86436871,0.00448754,0.04226699,0.03479770,0.29838508,0.57066672,0.00736455,0.22428418
-4.28314157,0.84076450,0.00424961,0.04631709,0.03288211,0.30461658,0.54314874,0.00705636,0.22455546
-4.27713857,0.81742371,0.00399896,0.05081067,0.03093391,0.31212396,0.51477558,0.00672932,0.22547289
-4.27113557,0.79505502,0.00373948,0.05575033,0.02898719,0.32104647,0.48606155,0.00639111,0.22720387
-4.26513257,0.77432813,0.00347502,0.06112778,0.02707619,0.33148135,0.45751040,0.00604968,0.22989854
-4.25912956,0.75585680,0.00320931,0.06692276,0.02523499,0.34347697,0.42960516,0.00571308,0.23368443
-4.25312656,0.74018434,0.00294592,0.07310240,0.02349724,0.35702789,0.40279934,0.00538931,0.23866202
-4.24712356,0.72777223,0.00268817,0.07962096,0.02189588,0.37207175,0.37750968,0.00508611,0.24490120
-4.24112056,0.71899213,0.00243909,0.08642012,0.02046304,0.38848865,0.35411049,0.00481085,0.25243895
-4.23511756,0.71412129,0.00220139,0.09342977,0.01922986,0.40610275,0.33292988,0.00457035,0.26127812
-4.22911456,0.71334166,0.00197743,0.10056939,0.01822640,0.42468650,0.31424747,0.00437077,0.27138745
-4.22311156,0.71674225,0.00176923,0.10774986,0.01748155,0.44396710,0.29829389,0.00421750,0.28270288
-4.21710855,0.72432464,0.00157849,0.11487588,0.01702285,0.46363530,0.28525158,0.00411507,0.29512982
-4.21110555,0.73601121,0.00140660,0.12184867,0.01687636,0.48335595,0.27525689,0.00406706,0.30854660
-4.20510255,0.75165543,0.00125468,0.12856904,0.01706642,0.50278019,0.26840312,0.00407605,0.32280868
-4.19909955,0.77105388,0.00112363,0.13494063,0.01761530,0.52155857,0.26474432,0.00414356,0.33775350
-4.19309655,0.79395914,0.00101417,0.14087318,0.01854286,0.53935470,0.26429959,0.00427004,0.35320590
-4.18709355,0.82009319,0.00092687,0.14628573,0.01986600,0.55585878,0.26705754,0.00445481,0.36898372
-4.18109055,0.84916056,0.00086226,0.15110956,0.02159811,0.57080053,0.27298091,0.00469611,0.38490346
-4.17508754,0.88086086,0.00082081,0.15529078,0.02374841,0.58396086,0.28201100,0.00499108,0.40078587
-4.16908454,0.91490018,0.00080301,0.15879237,0.02632121,0.59518185,0.29407178,0.00533578,0.41646114
-4.16308154,0.95100107,0.00080940,0.16159570,0.02931520,0.60437458,0.30907373,0.00572528,0.43177371
-4.15707854,0.98891092,0.00084058,0.16370132,0.03272274,0.61152453,0.32691720,0.00615372,0.44658644
-4.15107554,1.02840842,0.00089725,0.16512909,0.03652919,0.61669419,0.34749536,0.00661437,0.46078422
-4.14507254,1.06930820,0.00098020,0.16591759,0.04071235,0.62002293,0.37069664,0.00709979,0.47427670
-4.13906953,1.11146366,0.00109027,0.16612282,0.04524212,0.62172400,0.39640671,0.00760194,0.48700036
-4.13306653,1.15476779,0.00122841,0.16581635,0.05008027,0.62207879,0.42451009,0.00811235,0.49891967
-4.12706353,1.19915242,0.00139557,0.16508283,0.05518055,0.62142859,0.45489113,0.00862230,0.51002746
-4.12106053,1.24458563,0.00159266,0.16401713,0.06048904,0.62016402,0.48743468,0.00912299,0.52034436
-4.11505753,1.29106758,0.00182055,0.16272119,0.06594474,0.61871260,0.52202612,0.00960573,0.52991743
-4.10905453,1.33862493,0.00207995,0.16130053,0.07148060,0.61752470,0.55855090,0.01006220,0.53881787
-4.10305153,1.38730365,0.00237136,0.15986086,0.07702471,0.61705847,0.59689353,0.01048455,0.54713785
-4.09704852,1.43716060,0.00269496,0.15850464,0.08250180,0.61776399,0.63693592,0.01086568,0.55498651
-4.09104552,1.48825393,0.00305058,0.15732778,0.08783493,0.62006727,0.67855515,0.01119933,0.56248510
-4.08504252,1.54063239,0.00343757,0.15641670,0.09294739,0.62435451,0.72162073,0.01148025,0.56976146
-4.07903952,1.59432401,0.00385473,0.15584560,0.09776457,0.63095700,0.76599135,0.01170433,0.57694389
-4.07303652,1.64932437,0.00430027,0.15567424,0.10221593,0.64013723,0.81151141,0.01186864,0.58415450
-4.06703352,1.70558504,0.00477171,0.15594617,0.10623683,0.65207668,0.85800753,0.01197146,0.59150248
-4.06103052,1.76300273,0.00526583,0.15668742,0.10977016,0.66686556,0.90528522,0.01201233,0.59907734
-4.05502751,1.82140983,0.00577868,0.15790580,0.11276785,0.68449511,0.95312635,0.01199194,0.60694254
-4.04902451,1.88056715,0.00630556,0.15959071,0.11519190,0.70485275,1.00128749,0.01191210,0.61512982
-4.04302151,1.94015952,0.00684103,0.16171357,0.11701525,0.72772033,1.04949977,0.01177561,0.62363461
-4.03701851,1.99979503,0.00737896,0.16422874,0.11822213,0.75277594,1.09747057,0.01158613,0.63241281
-4.03101551,2.05900861,0.00791264,0.16707509,0.11880812,0.77959921,1.14488721,0.01134803,0.64137926
-4.02501251,2.11727015,0.00843484,0.17017797,0.11877981,0.80768029,1.19142313,0.01106621,0.65040813
-4.01900950,2.17399760,0.00893799,0.17345178,0.11815413,0.83643238,1.23674632,0.01074593,0.65933543
-4.01300650,2.22857479,0.00941433,0.17680287,0.11695739,0.86520754,1.28053003,0.01039267,0.66796362
-4.00700350,2.28037353,0.00985606,0.18013278,0.11522413,0.89331540,1.32246538,0.01001195,0.67606820
-4.00100050,2.32877920,0.01025560,0.18334170,0.11299575,0.92004417,1.36227536,0.00960918,0.68340618
-3.99499750,2.37321863,0.01060575,0.18633212,0.11031913,0.94468328,1.39972944,0.00918958,0.68972601
-3.98899450,2.41318885,0.01089995,0.18901230,0.10724511,0.96654675,1.43465787,0.00875803,0.69477856
-3.98299150,2.44828490,0.01113243,0.19129972,0.10382715,0.98499639,1.46696479,0.00831906,0.69832852
-3.97698849,2.47822500,0.01129841,0.19312411,0.10011996,0.99946383,1.49663883,0.00787676,0.70016571
-3.97098549,2.50287116,0.01139430,0.19443006,0.09617832,1.00947044,1.52376039,0.00743476,0.70011562
-3.96498249,2.52224354,0.01141779,0.19517904,0.09205604,1.01464413,1.54850450,0.00699624,0.69804860
-3.95897949,2.53652711,0.01136796,0.19535065,0.08780507,1.01473235,1.57113856,0.00656398,0.69388704
-3.95297649,2.54606958,0.01124533,0.19494318,0.08347479,1.00961061,1.59201452,0.00614030,0.68761023
-3.94697349,2.55137006,0.01105186,0.19397326,0.07911149,0.99928601,1.61155525,0.00572720,0.67925653
-3.94097049,2.55305845,0.01079089,0.19247473,0.07475794,0.98389575,1.63023553,0.00532632,0.66892255
-3.93496748,2.55186628,0.01046710,0.19049671,0.07045315,0.96370066,1.64855810,0.00493904,0.65675957
-3.92896448,2.54859029,0.01008631,0.18810098,0.06623221,0.93907397,1.66702599,0.00456648,0.64296721
-3.92296148,2.54405048,0.00965536,0.18535878,0.06212620,0.91048608,1.68611241,0.00420959,0.62778481
-3.91695848,2.53904520,0.00918192,0.18234729,0.05816223,0.87848598,1.70623002,0.00386913,0.61148087
-3.91095548,2.53430564,0.00867422,0.17914582,0.05436351,0.84368034,1.72770126,0.00354571,0.59434138
-3.90495248,2.53045278,0.00814090,0.17583209,0.05074946,0.80671130,1.75073191,0.00323984,0.57665742
-3.89894947,2.52795956,0.00759075,0.17247867,0.04733595,0.76823402,1.77538959,0.00295188,0.55871306
-3.89294647,2.52712079,0.00703246,0.16914987,0.04413548,0.72889513,1.80158904,0.00268211,0.54077400
-3.88694347,2.52803304,0.00647449,0.16589924,0.04115752,0.68931298,1.82908542,0.00243070,0.52307764
-3.88094047,2.53058627,0.00592485,0.16276775,0.03840884,0.65006060,1.85747673,0.00219770,0.50582523
-3.87493747,2.53446792,0.00539100,0.15978281,0.03589394,0.61165193,1.88621560,0.00198307,0.48917629
-3.86893447,2.53917987,0.00487967,0.15695818,0.03361548,0.57453189,1.91463058,0.00178667,0.47324573
-3.86293147,2.54406756,0.00439689,0.15429472,0.03157479,0.53907035,1.94195583,0.00160826,0.45810353
-3.85692846,2.54835976,0.00394784,0.15178190,0.02977239,0.50556011,1.96736835,0.00144749,0.44377715
-3.85092546,2.55121706,0.00353696,0.14940005,0.02820854,0.47421854,1.99003053,0.00130396,0.43025611
-3.84492246,2.55178625,0.00316788,0.14712308,0.02688372,0.44519253,2.00913615,0.00117715,0.41749863
-3.83891946,2.54925746,0.00284353,0.14492155,0.02579913,0.41856611,2.02395716,0.00106654,0.40543966
-3.83291646,2.54292085,0.00256616,0.14276596,0.02495705,0.39437007,2.03388861,0.00097153,0.39399979
-3.82691346,2.53221929,0.00233746,0.14062986,0.02436111,0.37259286,2.03848925,0.00089150,0.38309449
-3.82091046,2.51679395,0.00215861,0.13849279,0.02401648,0.35319197,2.03751534,0.00082584,0.37264304
-3.81490745,2.49652008,0.00203037,0.13634272,0.02392981,0.33610501,2.03094549,0.00077394,0.36257659
-3.80890445,2.47153058,0.00195314,0.13417790,0.02410901,0.32126006,2.01899513,0.00073519,0.35284496
-3.80290145,2.44222598,0.00192704,0.13200809,0.02456293,0.30858438,2.00211937,0.00070902,0.34342176
-3.79689845,2.40926998,0.00195190,0.12985485,0.02530073,0.29801149,1.98100395,0.00069489,0.33430755
-3.79089545,2.37357073,0.00202736,0.12775125,0.02633115,0.28948601,1.95654450,0.00069227,0.32553100
-3.78489245,2.33624862,0.00215281,0.12574061,0.02766162,0.28296636,1.92981505,0.00070066,0.31714796
-3.77888944,2.29859227,0.00232739,0.12387473,0.02929726,0.27842522,1.90202712,0.00071957,0.30923870
-3.77288644,2.26200507,0.00254999,0.12221144,0.03123979,0.27584812,1.87448165,0.00074848,0.30190338
-3.76688344,2.22794493,0.00281919,0.12081177,0.03348644,0.27523011,1.84851579,0.00078686,0.29525625
-3.76088044,2.19786047,0.00313320,0.11973684,0.03602894,0.27657123,1.82544754,0.00083413,0.28941885
-3.75487744,2.17312690,0.00348985,0.11904462,0.03885258,0.27987101,1.80652065,0.00088964,0.28451271
-3.74887444,2.15498473,0.00388652,0.11878688,0.04193546,0.28512240,1.79285266,0.00095268,0.28065196
-3.74287144,2.14448446,0.00432010,0.11900631,0.04524801,0.29230579,1.78538840,0.00102240,0.27793621
-3.73686843,2.14243978,0.00478698,0.11973400,0.04875274,0.30138337,1.78486119,0.00109788,0.27644421
-3.73086543,2.14939143,0.00528305,0.12098759,0.05240437,0.31229421,1.79176329,0.00117808,0.27622853
-3.72486243,2.16558317,0.00580369,0.12276983,0.05615033,0.32495051,1.80632701,0.00126183,0.27731145
-3.71885943,2.19095078,0.00634384,0.12506795,0.05993154,0.33923501,1.82851676,0.00134787,0.27968242
-3.71285643,2.22512410,0.00689805,0.12785356,0.06368365,0.35499987,1.85803241,0.00143485,0.28329687
-3.70685343,2.26744158,0.00746052,0.13108333,0.06733854,0.37206699,1.89432313,0.00152137,0.28807669
-3.70085043,2.31697627,0.00802526,0.13470007,0.07082610,0.39022964,1.93661093,0.00160596,0.29391201
-3.69484742,2.37257146,0.00858618,0.13863450,0.07407632,0.40925539,1.98392216,0.00168716,0.30066424
-3.68884442,2.43288394,0.00913720,0.14280725,0.07702133,0.42889011,2.03512547,0.00176353,0.30817023
-3.68284142,2.49643255,0.00967238,0.14713123,0.07959770,0.44886277,2.08897394,0.00183371,0.31624712
-3.67683842,2.56164952,0.01018607,0.15151410,0.08174852,0.46889078,2.14414956,0.00189642,0.32469780
-3.67083542,2.62693229,0.01067304,0.15586087,0.08342542,0.48868570,2.19930768,0.00195053,0.33331653
-3.66483242,2.69069338,0.01112852,0.16007628,0.08459035,0.50795899,2.25311986,0.00199505,0.34189467
-3.65882941,2.75140653,0.01154841,0.16406717,0.08521699,0.52642754,2.30431312,0.00202921,0.35022607
-3.65282641,2.80764737,0.01192924,0.16774453,0.08529189,0.54381894,2.35170443,0.00205244,0.35811211
-3.64682341,2.85812745,0.01226832,0.17102530,0.08481503,0.55987624,2.39422940,0.00206437,0.36536617
-3.64082041,2.90172104,0.01256373,0.17383389,0.08380004,0.57436215,2.43096448,0.00206488,0.37181744
-3.63481741,2.93748426,0.01281433,0.17610334,0.08227395,0.58706260,2.46114256,0.00205407,0.37731401
-3.62881441,2.96466680,0.01301979,0.17777623,0.08027641,0.59778977,2.48416209,0.00203225,0.38172523
-3.62281141,2.98271671,0.01318055,0.17880533,0.07785862,0.60638446,2.49959013,0.00199990,0.38494347
-3.61680840,2.99127902,0.01329776,0.17915395,0.07508183,0.61271799,2.50716003,0.00195771,0.38688511
-3.61080540,2.99018916,0.01337327,0.17879619,0.07201560,0.61669352,2.50676464,0.00190650,0.38749103
-3.60480240,2.97946223,0.01340955,0.17771695,0.06873580,0.61824705,2.49844599,0.00184721,0.38672664
-3.59879940,2.95927921,0.01340962,0.17591186,0.06532255,0.61734793,2.48238235,0.00178087,0.38458136
-3.59279640,2.92997104,0.01337699,0.17338708,0.06185808,0.61399896,2.45887357,0.00170857,0.38106785
-3.58679340,2.89200147,0.01331555,0.17015904,0.05842456,0.60823618,2.42832560,0.00163144,0.37622086
-3.58079040,2.84594943,0.01322953,0.16625408,0.05510215,0.60012815,2.39123468,0.00155062,0.37009581
-3.57478739,2.79249124,0.01312338,0.16170795,0.05196705,0.58977483,2.34817179,0.00146722,0.36276714
-3.56878439,2.73238330,0.01300168,0.15656526,0.04908983,0.57730591,2.29976769,0.00138236,0.35432640
-3.56278139,2.66644518,0.01286904,0.15087882,0.04653392,0.56287863,2.24669868,0.00129707,0.34488011
-3.55677839,2.59554332,0.01273002,0.14470879,0.04435439,0.54667505,2.18967323,0.00121240,0.33454746
-3.55077539,2.52057541,0.01258899,0.13812172,0.04259687,0.52889870,2.12941946,0.00112929,0.32345770
-3.54477239,2.44245530,0.01245006,0.13118946,0.04129681,0.50977074,2.06667342,0.00104869,0.31174753
-3.53876938,2.36209862,0.01231692,0.12398793,0.04047892,0.48952563,2.00216825,0.00097149,0.29955821
-3.53276638,2.28040911,0.01219280,0.11659575,0.04015684,0.46840642,1.93662410,0.00089857,0.28703276
-3.52676338,2.19826591,0.01208031,0.10909282,0.04033301,0.44665980,1.87073902,0.00083082,0.27431305
-3.52076038,2.11651192,0.01198143,0.10155889,0.04099881,0.42453110,1.80518093,0.00076913,0.26153707
-3.51475738,2.03594377,0.01189736,0.09407207,0.04213485,0.40225938,1.74058081,0.00071444,0.24883638
-3.50875438,1.95730359,0.01182857,0.08670743,0.04371154,0.38007281,1.67752745,0.00066775,0.23633391
-3.50275138,1.88127305,0.01177471,0.07953576,0.04568978,0.35818453,1.61656398,0.00063016,0.22414200
-3.49674837,1.80847012,0.01173469,0.07262246,0.04802196,0.33678916,1.55818643,0.00060289,0.21236111
-3.49074537,1.73944858,0.01170670,0.06602662,0.05065310,0.31606006,1.50284450,0.00058729,0.20107887
-3.48474237,1.67470065,0.01168833,0.05980041,0.05352228,0.29614752,1.45094467,0.00058491,0.19036977
-3.47873937,1.61466263,0.01167669,0.05398863,0.05656415,0.27717783,1.40285545,0.00059745,0.18029546
-3.47273637,1.55972322,0.01166854,0.04862863,0.05971073,0.25925325,1.35891480,0.00062685,0.17090540
-3.46673337,1.51023423,0.01166055,0.04375041,0.06289327,0.24245287,1.31943912,0.00067525,0.16223819
-3.46073037,1.46652287,0.01164944,0.03937697,0.06604423,0.22683425,1.28473339,0.00074500,0.15432311
-3.45472736,1.42890492,0.01163223,0.03552485,0.06909928,0.21243568,1.25510167,0.00083869,0.14718203
-3.44872436,1.39769761,0.01160647,0.03220484,0.07199929,0.19927882,1.23085725,0.00095906,0.14083137
-3.44272136,1.37323129,0.01157045,0.02942270,0.07469217,0.18737174,1.21233135,0.00110905,0.13528413
-3.43671836,1.35585862,0.01152339,0.02717999,0.07713453,0.17671188,1.19987974,0.00129169,0.13055172
-3.43071536,1.34596039,0.01146560,0.02547484,0.07929315,0.16728899,1.19388605,0.00151003,0.12664551
-3.42471236,1.34394687,0.01139859,0.02430261,0.08114595,0.15908767,1.19476134,0.00176714,0.12357802
-3.41870935,1.35025402,0.01132518,0.02365651,0.08268274,0.15208958,1.20293904,0.00206590,0.12136357
-3.41270635,1.36533419,0.01124948,0.02352792,0.08390543,0.14627490,1.21886523,0.00240899,0.12001840
-3.40670335,1.38964110,0.01117686,0.02390669,0.08482775,0.14162337,1.24298379,0.00279871,0.11956015
-3.40070035,1.42360930,0.01111383,0.02478110,0.08547457,0.13811446,1.27571711,0.00323686,0.12000685
-3.39469735,1.46762895,0.01106791,0.02613775,0.08588070,0.13572705,1.31744254,0.00372464,0.12137531
-3.38869435,1.52201663,0.01104735,0.02796116,0.08608933,0.13443843,1.36846581,0.00426246,0.12367904
-3.38269135,1.58698373,0.01106093,0.03023335,0.08615004,0.13422288,1.42899230,0.00484984,0.12692590
-3.37668834,1.66260396,0.01111761,0.03293326,0.08611664,0.13504992,1.49909793,0.00548531,0.13111549
-3.37068534,1.74878177,0.01122619,0.03603611,0.08604474,0.13688230,1.57870097,0.00616630,0.13623649
-3.36468234,1.84522361,0.01139499,0.03951282,0.08598929,0.13967403,1.66753665,0.00688907,0.14226424
-3.35867934,1.95141400,0.01163147,0.04332944,0.08600218,0.14336858,1.76513621,0.00764871,0.14915842
-3.35267634,2.06659805,0.01194192,0.04744677,0.08612997,0.14789735,1.87081191,0.00843910,0.15686139
-3.34667334,2.18977212,0.01233115,0.05182006,0.08641181,0.15317862,1.98364946,0.00925297,0.16529699
-3.34067034,2.31968374,0.01280218,0.05639908,0.08687778,0.15911711,2.10250874,0.01008203,0.17437013
-3.33466733,2.45484165,0.01335610,0.06112823,0.08754756,0.16560414,2.22603370,0.01091706,0.18396714
-3.32866433,2.59353607,0.01399185,0.06594714,0.08842957,0.17251858,2.35267149,0.01174811,0.19395695
-3.32266133,2.73386921,0.01470620,0.07079138,0.08952059,0.17972841,2.48070061,0.01256472,0.20419317
-3.31665833,2.87379499,0.01549366,0.07559350,0.09080585,0.18709302,2.60826736,0.01335618,0.21451681
-3.31065533,3.01116679,0.01634664,0.08028432,0.09225959,0.19446608,2.73342936,0.01411178,0.22475990
-3.30465233,3.14379141,0.01725553,0.08479435,0.09384601,0.20169884,2.85420457,0.01482112,0.23474946
