energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.38169085,2.42608849,-1.23394007,1.34220534,-0.75111371,0.54984823,-0.17506576,0.65123263,-0.31396796,0.35094185,-0.24721516,0.00296520,-0.01333770,0.43341143,-0.21270815,0.95296390,-0.56793282,0.00000000,-0.00000000
-5.37568784,2.38308070,-1.24674107,1.29159610,-0.76952089,0.54045325,-0.17737238,0.63872808,-0.32192394,0.34541520,-0.24656930,0.00287154,-0.01334786,0.42137350,-0.21649729,0.94259260,-0.57291413,0.00000000,-0.00000000
-5.36968484,2.33648751,-1.26593712,1.24080334,-0.79174508,0.52975474,-0.18094197,0.62509560,-0.33138293,0.33991275,-0.24621557,0.00277401,-0.01329467,0.40862299,-0.22151701,0.93063591,-0.58085033,0.00000000,-0.00000000
-5.36368184,2.28673321,-1.29147156,1.19040195,-0.81759844,0.51787775,-0.18572749,0.61053216,-0.34234093,0.33447256,-0.24619843,0.00267485,-0.01317910,0.39533217,-0.22770901,0.91709550,-0.59176510,0.00000000,-0.00000000
-5.35767884,2.23430741,-1.32317803,1.14092588,-0.84685221,0.50497133,-0.19166529,0.59524984,-0.35476128,0.32914096,-0.24655555,0.00257613,-0.01300325,0.38167978,-0.23500077,0.90200521,-0.60562606,0.00000000,-0.00000000
-5.35167584,2.17976836,-1.36077858,1.09286170,-0.87923509,0.49120757,-0.19867541,0.57947370,-0.36857408,0.32397544,-0.24731645,0.00247978,-0.01277031,0.36784779,-0.24330551,0.88543730,-0.62234344,0.00000000,-0.00000000
-5.34567284,2.12374392,-1.40388363,1.04664362,-0.91443194,0.47677990,-0.20666210,0.56343930,-0.38367647,0.31904712,-0.24850117,0.00238748,-0.01248438,0.35401815,-0.25252231,0.86750736,-0.64176965,0.00000000,-0.00000000
-5.33966983,2.06692997,-1.45199429,1.00264997,-0.95208343,0.46190068,-0.21551470,0.54738981,-0.39993397,0.31444268,-0.25011908,0.00230068,-0.01215034,0.34036932,-0.26253669,0.84837773,-0.66370023,0.00000000,-0.00000000
-5.33366683,2.01008571,-1.50450768,0.96120104,-0.99178705,0.44679809,-0.22510894,0.53157287,-0.41718280,0.31026542,-0.25216771,0.00222050,-0.01177371,0.32707301,-0.27322144,0.82825899,-0.68787610,0.00000000,-0.00000000
-5.32766383,1.95402583,-1.56072556,0.92255813,-1.03309994,0.43171243,-0.23530869,0.51623705,-0.43523341,0.30663562,-0.25463208,0.00214777,-0.01136043,0.31429091,-0.28443806,0.80740942,-0.71398756,0.00000000,-0.00000000
-5.32166083,1.89960946,-1.61986651,0.88692387,-1.07554376,0.41689179,-0.24596830,0.50162810,-0.45387499,0.30368987,-0.25748428,0.00208300,-0.01091666,0.30217167,-0.29603880,0.78613232,-0.74168004,0.00000000,-0.00000000
-5.31565783,1.84772613,-1.68108172,0.85444349,-1.11861185,0.40258735,-0.25693535,0.48798494,-0.47288100,0.30157943,-0.26068364,0.00202638,-0.01044864,0.29084819,-0.30786917,0.76477124,-0.77056154,0.00000000,-0.00000000
-5.30965483,1.79927890,-1.74347431,0.82520714,-1.16177844,0.38904821,-0.26805400,0.47553560,-0.49201556,0.30046768,-0.26417742,0.00197779,-0.00996249,0.28043524,-0.31977101,0.74370326,-0.80021196,0.00000000,-0.00000000
-5.30365183,1.75516533,-1.80612147,0.79925309,-1.20450967,0.37651611,-0.27916862,0.46449311,-0.51104036,0.30052656,-0.26790211,0.00193684,-0.00946406,0.27102754,-0.33158603,0.72333038,-0.83019376,0.00000000,-0.00000000
-5.29764882,1.71625659,-1.86809896,0.77657170,-1.24627620,0.36522002,-0.29012772,0.45505152,-0.52972201,0.30193218,-0.27178534,0.00190286,-0.00895886,0.26269836,-0.34315956,0.70406958,-0.86006397,0.00000000,-0.00000000
-5.29164582,1.68337562,-1.92850683,0.75711012,-1.28656641,0.35537086,-0.30078803,0.44738201,-0.54783929,0.30485976,-0.27574817,0.00187499,-0.00845188,0.25549862,-0.35434446,0.68634166,-0.88938687,0.00000000,-0.00000000
-5.28564282,1.65727479,-1.98649544,0.74077761,-1.32489991,0.34715636,-0.31101837,0.44162937,-0.56519011,0.30947786,-0.27970798,0.00185217,-0.00794761,0.24945656,-0.36500492,0.67055932,-0.91774697,0.00000000,-0.00000000
-5.27963982,1.63861399,-2.04129035,0.72745129,-1.36084023,0.34073633,-0.32070337,0.43790878,-0.58159775,0.31594229,-0.28358146,0.00183321,-0.00744999,0.24457801,-0.37501996,0.65711498,-0.94476168,0.00000000,-0.00000000
-5.27363682,1.62793974,-2.09221502,0.71698220,-1.39400613,0.33623845,-0.32974665,0.43630304,-0.59691614,0.32438968,-0.28728781,0.00181682,-0.00696237,0.24084718,-0.38428647,0.64636855,-0.97009298,0.00000000,-0.00000000
-5.26763382,1.62566603,-2.13871005,0.70920150,-1.42408085,0.33375456,-0.33807333,0.43686023,-0.61103373,0.33493104,-0.29075185,0.00180170,-0.00648760,0.23822792,-0.39272152,0.63863578,-0.99345767,0.00000000,-0.00000000
-5.26163082,1.63205750,-2.18034797,0.70392656,-1.45081851,0.33333778,-0.34563181,0.43959194,-0.62387595,0.34764555,-0.29390686,0.00178654,-0.00602799,0.23666550,-0.40026389,0.63417735,-1.01463544,0.00000000,-0.00000000
-5.25562781,1.64721558,-2.21684281,0.70096666,-1.47404751,0.33500026,-0.35239464,0.44447195,-0.63540604,0.36257463,-0.29669704,0.00177007,-0.00558544,0.23608874,-0.40687472,0.63318918,-1.03347466,0.00000000,-0.00000000
-5.24962481,1.67106804,-2.24805389,0.70012825,-1.49367058,0.33871197,-0.35835840,0.45143559,-0.64562412,0.37971674,-0.29907940,0.00175115,-0.00516145,0.23641238,-0.41253720,0.63579420,-1.04989518,0.00000000,-0.00000000
-5.24362181,1.70336237,-2.27398373,0.70121925,-1.50966160,0.34440027,-0.36354272,0.46037958,-0.65456482,0.39902292,-0.30102501,0.00172873,-0.00475719,0.23753972,-0.41725538,0.64203582,-1.06388839,0.00000000,-0.00000000
-5.23761881,1.74366337,-2.29477023,0.70405254,-1.52205940,0.35195047,-0.36798835,0.47116253,-0.66229338,0.42039350,-0.30251955,0.00170197,-0.00437359,0.23936536,-0.42105220,0.65187342,-1.07551429,0.00000000,-0.00000000
-5.23161581,1.79135516,-2.31067362,0.70844821,-1.53095909,0.36120744,-0.37175446,0.48360604,-0.66890072,0.44367600,-0.30356308,0.00167018,-0.00401136,0.24177790,-0.42396679,0.66517993,-1.08489579,0.00000000,-0.00000000
-5.22561281,1.84564782,-2.32205897,0.71423466,-1.53650152,0.37197812,-0.37491536,0.49749656,-0.67449755,0.46866449,-0.30416918,0.00163289,-0.00367105,0.24466262,-0.42605141,0.68174170,-1.09221071,0.00000000,-0.00000000
-5.21960980,1.90558873,-2.32937527,0.72124851,-1.53886168,0.38403506,-0.37755668,0.51258786,-0.67920810,0.49510064,-0.30436340,0.00158985,-0.00335310,0.24790401,-0.42736798,0.70126075,-1.09768169,0.00000000,-0.00000000
-5.21360680,1.97007856,-2.33313232,0.72933344,-1.53823684,0.39712089,-0.37977140,0.52860427,-0.68316375,0.52267635,-0.30418129,0.00154101,-0.00305783,0.25138811,-0.42798470,0.72335944,-1.10156474,0.00000000,-0.00000000
-5.20760380,2.03789179,-2.33387651,0.73833798,-1.53483529,0.41095365,-0.38165566,0.54524478,-0.68649689,0.55103824,-0.30366590,0.00148653,-0.00278551,0.25500457,-0.42797271,0.74758754,-1.10413690,0.00000000,-0.00000000
-5.20160080,2.10770144,-2.33216695,0.74811272,-1.52886636,0.42523298,-0.38330485,0.56218785,-0.68933535,0.57979389,-0.30286522,0.00142675,-0.00253630,0.25864848,-0.42740316,0.77343163,-1.10568365,0.00000000,-0.00000000
-5.19559780,2.17810760,-2.32855270,0.75850711,-1.52053241,0.43964693,-0.38480985,0.57909704,-0.69179771,0.60851965,-0.30182941,0.00136220,-0.00231031,0.26222188,-0.42634471,0.80032670,-1.10648662,0.00000000,-0.00000000
-5.18959480,2.24766912,-2.32355244,0.76936613,-1.51002311,0.45387931,-0.38625376,0.59562740,-0.69398959,0.63677010,-0.30060815,0.00129354,-0.00210756,0.26563499,-0.42486172,0.82766970,-1.10681214,0.00000000,-0.00000000
-5.18359180,2.31493782,-2.31763693,0.78052735,-1.49751232,0.46761741,-0.38770910,0.61143258,-0.69600098,0.66408861,-0.29924816,0.00122152,-0.00192798,0.26880718,-0.42301289,0.85483476,-1.10690096,0.00000000,-0.00000000
-5.17758879,2.37849413,-2.31121494,0.79181861,-1.48315745,0.48055986,-0.38923554,0.62617239,-0.69790473,0.69001898,-0.29779105,0.00114701,-0.00177140,0.27166768,-0.42085067,0.88118964,-1.10695959,0.00000000,-0.00000000
-5.17158579,2.43698335,-2.30462281,0.80305665,-1.46710115,0.49242440,-0.39087823,0.63952087,-0.69975600,0.71411753,-0.29627146,0.00107090,-0.00163752,0.27415601,-0.41842113,0.90611303,-1.10715335,0.00000000,-0.00000000
-5.16558279,2.48915118,-2.29811762,0.81404693,-1.44947486,0.50295536,-0.39266670,0.65117450,-0.70159252,0.73596536,-0.29471577,0.00099409,-0.00152595,0.27622227,-0.41576429,0.92901208,-1.10760137,0.00000000,-0.00000000
-5.15957979,2.53387759,-2.29187375,0.82458488,-1.43040366,0.51193057,-0.39461423,0.66086034,-0.70343560,0.75518024,-0.29314106,0.00091749,-0.00143614,0.27782726,-0.41291478,0.94933972,-1.10837336,0.00000000,-0.00000000
-5.15357679,2.57020760,-2.28598245,0.83445847,-1.41001176,0.51916747,-0.39671778,0.66834388,-0.70529145,0.77142772,-0.29155469,0.00084193,-0.00136741,0.27894239,-0.40990263,0.96661096,-1.10948828,0.00000000,-0.00000000
-5.14757379,2.59737804,-2.28045414,0.84345233,-1.38842793,0.52452823,-0.39895818,0.67343626,-0.70715279,0.78443084,-0.28995418,0.00076820,-0.00131895,0.27954953,-0.40675413,0.98041787,-1.11091468,0.00000000,-0.00000000
-5.14157079,2.61483918,-2.27522268,0.85135299,-1.36579022,0.52792368,-0.40130082,0.67600059,-0.70900045,0.79397832,-0.28832755,0.00069699,-0.00128983,0.27964078,-0.40349255,0.99044244,-1.11257260,0.00000000,-0.00000000
-5.13556778,2.62227048,-2.27015142,0.85795523,-1.34224935,0.52931587,-0.40369660,0.67595711,-0.71080477,0.79993053,-0.28665392,0.00062889,-0.00127896,0.27921815,-0.40013863,0.99646691,-1.11433681,0.00000000,-0.00000000
-5.12956478,2.61958973,-2.26504048,0.86306919,-1.31797037,0.52871929,-0.40608310,0.67328701,-0.71252684,0.80222333,-0.28490448,0.00056439,-0.00128516,0.27829314,-0.39671079,0.99838127,-1.11604130,0.00000000,-0.00000000
-5.12356178,2.60695543,-2.25963493,0.86652781,-1.29313227,0.52620051,-0.40838606,0.66803454,-0.71411929,0.80086931,-0.28304364,0.00050386,-0.00130711,0.27688639,-0.39322510,0.99618746,-1.11748474,0.00000000,-0.00000000
-5.11755878,2.58476214,-2.25363371,0.86819418,-1.26792554,0.52187644,-0.41052110,0.66030750,-0.71552689,0.79595671,-0.28103045,0.00044755,-0.00134343,0.27502716,-0.38969478,0.99000022,-1.11843689,0.00000000,-0.00000000
-5.11155578,2.55362909,-2.24669906,0.86796855,-1.24254760,0.51591119,-0.41239568,0.65027592,-0.71668691,0.78764585,-0.27882008,0.00039563,-0.00139262,0.27275285,-0.38612963,0.98004458,-1.11864576,0.00000000,-0.00000000
-5.10555278,2.51438260,-2.23846647,0.86579440,-1.21719658,0.50851162,-0.41391127,0.63816887,-0.71752924,0.77616342,-0.27636555,0.00034815,-0.00145310,0.27010850,-0.38253514,0.96665001,-1.11784536,0.00000000,-0.00000000
-5.09954977,2.46803289,-2.22855496,0.86166333,-1.19206383,0.49992186,-0.41496579,0.62426962,-0.71797671,0.76179490,-0.27361942,0.00030509,-0.00152326,0.26714610,-0.37891158,0.95024149,-1.11576398,0.00000000,-0.00000000
-5.09354677,2.41574628,-2.21657786,0.85561836,-1.16732556,0.49041682,-0.41545632,0.60890913,-0.71794539,0.74487543,-0.27053564,0.00026634,-0.00160140,0.26392404,-0.37525313,0.93132786,-1.11213283,0.00000000,-0.00000000
-5.08754377,2.35881373,-2.20215393,0.84775550,-1.14313447,0.48029500,-0.41528191,0.59245812,-0.71734531,0.72577962,-0.26707135,0.00023175,-0.00168581,0.26050627,-0.37154717,0.91048787,-1.10669481,0.00000000,-0.00000000
-5.08154077,2.29861686,-2.18491873,0.83822332,-1.11961183,0.46987088,-0.41434658,0.57531794,-0.71608159,0.70491081,-0.26318869,0.00020112,-0.00177473,0.25696152,-0.36777377,0.88835439,-1.09921342,0.00000000,-0.00000000
-5.07553777,2.23659260,-2.16453616,0.82722056,-1.09684071,0.45946690,-0.41256243,0.55791048,-0.71405607,0.68269005,-0.25885656,0.00017421,-0.00186640,0.25336232,-0.36390558,0.86559729,-1.08948128,0.00000000,-0.00000000
-5.06953477,2.17419740,-2.14071003,0.81499164,-1.07486086,0.44940544,-0.40985266,0.54066739,-0.71116952,0.65954549,-0.25405227,0.00015077,-0.00195905,0.24978388,-0.35990810,0.84290553,-1.07732845,0.00000000,-0.00000000
-5.06353177,2.11287216,-2.11319522,0.80182033,-1.05366577,0.44000086,-0.40615450,0.52401894,-0.70732441,0.63590234,-0.24876301,0.00013056,-0.00205092,0.24630286,-0.35574038,0.82096901,-1.06262984,0.00000000,-0.00000000
-5.05752876,2.05400854,-2.08180826,0.78802168,-1.03320201,0.43155181,-0.40142189,0.50838274,-0.70242823,0.61217389,-0.24298715,0.00011332,-0.00214028,0.24299591,-0.35135615,0.80046057,-1.04531187,0.00000000,-0.00000000
-5.05152576,1.99891757,-2.04643701,0.77393246,-1.01337132,0.42433393,-0.39562776,0.49415275,-0.69639722,0.58875367,-0.23673529,0.00009884,-0.00222545,0.23993811,-0.34670536,0.78201868,-1.02535782,0.00000000,-0.00000000
-5.04552276,1.94880097,-2.00704888,0.75990050,-0.99403508,0.41859310,-0.38876591,0.48168868,-0.68916032,0.56600906,-0.23003103,0.00008690,-0.00230482,0.23720123,-0.34173606,0.76623113,-1.00281192,0.00000000,-0.00000000
-5.03951976,1.90472582,-1.96369754,0.74627319,-0.97502126,0.41453927,-0.38085230,0.47130617,-0.68066334,0.54427634,-0.22291134,0.00007736,-0.00237684,0.23485179,-0.33639655,0.75362009,-0.97778176,0.00000000,-0.00000000
-5.03351676,1.86760270,-1.91652759,0.73338574,-0.95613342,0.41234109,-0.37192564,0.46326798,-0.67087302,0.52385709,-0.21542672,0.00007007,-0.00244010,0.23294915,-0.33063771,0.74462886,-0.95043908,0.00000000,-0.00000000
-5.02751376,1.83816781,-1.86577712,0.72154942,-0.93716130,0.41212133,-0.36204745,0.45777640,-0.65978079,0.50501608,-0.20764086,0.00006497,-0.00249330,0.23154342,-0.32441536,0.73961054,-0.92101876,0.00000000,-0.00000000
-5.02151076,1.81696912,-1.81177783,0.71104041,-0.91789251,0.41395323,-0.35130127,0.45496710,-0.64740616,0.48798033,-0.19963003,0.00006200,-0.00253531,0.23067355,-0.31769265,0.73881884,-0.88981609,0.00000000,-0.00000000
-5.01550775,1.80435682,-1.75495289,0.70208963,-0.89812475,0.41785792,-0.33979140,0.45490468,-0.63379939,0.47293930,-0.19148206,0.00006118,-0.00256517,0.23036541,-0.31044229,0.74240123,-0.85718229,0.00000000,-0.00000000
-5.00950475,1.80047811,-1.69581225,0.69487390,-0.87767781,0.42380290,-0.32764084,0.45757997,-0.61904341,0.46004591,-0.18329502,0.00006258,-0.00258212,0.23063015,-0.30264849,0.75039470,-0.82351843,0.00000000,-0.00000000
-5.00350175,1.80527666,-1.63494577,0.68950903,-0.85640487,0.43170187,-0.31498889,0.46290933,-0.60325476,0.44941835,-0.17517565,0.00006630,-0.00258564,0.23146287,-0.29430872,0.76272408,-0.78926792,0.00000000,-0.00000000
-4.99749875,1.81849660,-1.57301406,0.68604490,-0.83420236,0.44141573,-0.30198819,0.47073598,-0.58658350,0.44114239,-0.16723741,0.00007249,-0.00257542,0.23284174,-0.28543498,0.77920327,-0.75490777,0.00000000,-0.00000000
-4.99149575,1.83969134,-1.51073741,0.68446299,-0.81101804,0.45275517,-0.28880152,0.48083348,-0.56921201,0.43527400,-0.15959842,0.00008135,-0.00255142,0.23472759,-0.27605470,0.79953925,-0.72093877,0.00000000,-0.00000000
-4.98549275,1.86823702,-1.44888302,0.68467641,-0.78685667,0.46548456,-0.27559836,0.49291125,-0.55135257,0.43184215,-0.15237919,0.00009313,-0.00251384,0.23706415,-0.26621121,0.82333907,-0.68787487,0.00000000,-0.00000000
-4.97948974,1.90335057,-1.38825067,0.68653259,-0.76178319,0.47932733,-0.26255136,0.50662216,-0.53324388,0.43085174,-0.14570024,0.00010809,-0.00246314,0.23977896,-0.25596371,0.85011957,-0.65623207,0.00000000,-0.00000000
-4.97348674,1.94411201,-1.32965724,0.68981851,-0.73592301,0.49397279,-0.24983285,0.52157198,-0.51514634,0.43228628,-0.13967956,0.00012653,-0.00240003,0.24278494,-0.24538683,0.87931980,-0.62651691,0.00000000,-0.00000000
-4.96748374,1.98949066,-1.27392027,0.69426838,-0.70945964,0.50908417,-0.23761140,0.53733042,-0.49733649,0.43611045,-0.13443018,0.00014878,-0.00232544,0.24598266,-0.23456966,0.91031590,-0.59921483,0.00000000,-0.00000000
-4.96148074,2.03837449,-1.22184096,0.69957343,-0.68262952,0.52430774,-0.22604860,0.55344361,-0.48010033,0.44227233,-0.13005752,0.00017514,-0.00224049,0.24926334,-0.22361444,0.94243794,-0.57477878,0.00000000,-0.00000000
-4.95547774,2.08960184,-1.17418675,0.70539357,-0.65571443,0.53928281,-0.21529603,0.56944738,-0.46372615,0.45070520,-0.12665702,0.00020594,-0.00214652,0.25251227,-0.21263489,0.97498837,-0.55361803,0.00000000,-0.00000000
-4.94947474,2.14199444,-1.13167401,0.71137025,-0.62903189,0.55365216,-0.20549251,0.58488121,-0.44849667,0.46132883,-0.12431163,0.00024148,-0.00204498,0.25561281,-0.20175408,1.00726135,-0.53608770,0.00000000,-0.00000000
-4.94347174,2.19439059,-1.09495095,0.71714023,-0.60292387,0.56707262,-0.19676161,0.59930202,-0.43468099,0.47405024,-0.12308960,0.00028203,-0.00193743,0.25845062,-0.19110217,1.03856247,-0.52247904,0.00000000,-0.00000000
-4.93746873,2.24567719,-1.06458144,0.72234940,-0.57774446,0.57922543,-0.18920955,0.61229754,-0.42252650,0.48876389,-0.12304232,0.00032780,-0.00182552,0.26091800,-0.18081381,1.06822789,-0.51301074,0.00000000,-0.00000000
-4.93146573,2.29481934,-1.04102977,0.72666627,-0.55384701,0.58982573,-0.18292335,0.62349860,-0.41225112,0.50535124,-0.12420250,0.00037893,-0.00171090,0.26291813,-0.17102543,1.09564241,-0.50782162,0.00000000,-0.00000000
-4.92546273,2.34088630,-1.02464709,0.72979440,-0.53157143,0.59863107,-0.17796930,0.63258993,-0.40403604,0.52367972,-0.12658253,0.00043550,-0.00159521,0.26436908,-0.16187236,1.12025548,-0.50696489,0.00000000,-0.00000000
-4.91945973,2.38307255,-1.01565986,0.73148321,-0.51123209,0.60544826,-0.17439186,0.63931890,-0.39801936,0.54360123,-0.13017330,0.00049748,-0.00148002,0.26520725,-0.15348595,1.14159467,-0.51040419,0.00000000,-0.00000000
-4.91345673,2.42071333,-1.01416068,0.73153682,-0.49310696,0.61013849,-0.17221278,0.64350205,-0.39429092,0.56495025,-0.13494341,0.00056473,-0.00136683,0.26539018,-0.14599062,1.15927600,-0.51801177,0.00000000,-0.00000000
-4.90745373,2.45329375,-1.02010209,0.72982029,-0.47742837,0.61262032,-0.17143075,0.64502890,-0.39288843,0.58754171,-0.14083880,0.00063700,-0.00125700,0.26489852,-0.13950106,1.17301062,-0.52956893,0.00000000,-0.00000000
-4.90145073,2.48045145,-1.03329360,0.72626335,-0.46437573,0.61287042,-0.17202127,0.64386316,-0.39379528,0.61116884,-0.14778304,0.00071388,-0.00115173,0.26373714,-0.13411941,1.18260781,-0.54476900,0.00000000,-0.00000000
-4.89544772,2.50197279,-1.05340229,0.72086119,-0.45407059,0.61092218,-0.17393707,0.64004119,-0.39694001,0.63560129,-0.15567806,0.00079486,-0.00105205,0.26193514,-0.12993270,1.18797409,-0.56322282,0.00000000,-0.00000000
-4.88944472,2.51778309,-1.07995728,0.71367254,-0.44657394,0.60686210,-0.17710892,0.63366786,-0.40219771,0.66058372,-0.16440561,0.00087929,-0.00095882,0.25954500,-0.12701047,1.18910873,-0.58446691,0.00000000,-0.00000000
-4.88344172,2.52793178,-1.11235804,0.70481512,-0.44188593,0.60082436,-0.18144688,0.62491010,-0.40939316,0.68583525,-0.17382923,0.00096639,-0.00087270,0.25664064,-0.12540269,1.18609601,-0.60797409,0.00000000,-0.00000000
-4.87743872,2.53257350,-1.14988662,0.69445887,-0.43994779,0.59298366,-0.18684201,0.61398854,-0.41830582,0.71104990,-0.18379688,0.00105525,-0.00079415,0.25331476,-0.12513797,1.17909473,-0.63316658,0.00000000,-0.00000000
-4.87143572,2.53194656,-1.19172359,0.68281717,-0.44064580,0.58354699,-0.19316862,0.60116761,-0.42867643,0.73589834,-0.19414405,0.00114490,-0.00072345,0.24967530,-0.12622219,1.16832580,-0.65943104,0.00000000,-0.00000000
-4.86543272,2.52635005,-1.23696733,0.67013682,-0.44381701,0.57274455,-0.20028694,0.58674462,-0.44021505,0.76003115,-0.20469739,0.00123424,-0.00066070,0.24584145,-0.12863758,1.15405845,-0.68613538,0.00000000,-0.00000000
-4.85942971,2.51612134,-1.28465624,0.65668702,-0.44925622,0.56082042,-0.20804619,0.57103849,-0.45261021,0.78308357,-0.21527870,0.00132215,-0.00060586,0.24193924,-0.13234227,1.13659612,-0.71264665,0.00000000,-0.00000000
-4.85342671,2.50161490,-1.33379322,0.64274816,-0.45672410,0.54802341,-0.21628810,0.55437842,-0.46553901,0.80468181,-0.22570912,0.00140748,-0.00055871,0.23809696,-0.13727045,1.11626263,-0.73834955,0.00000000,-0.00000000
-4.84742371,2.48318407,-1.38337182,0.62860076,-0.46595571,0.53459847,-0.22485076,0.53709324,-0.47867756,0.82445075,-0.23581353,0.00148908,-0.00051892,0.23444056,-0.14333307,1.09338947,-0.76266489,0.00000000,-0.00000000
-4.84142071,2.46116621,-1.43240311,0.61451515,-0.47666940,0.52077914,-0.23357269,0.51950169,-0.49171160,0.84202288,-0.24542483,0.00156582,-0.00048607,0.23108932,-0.15041924,1.06830472,-0.78506731,0.00000000,-0.00000000
-4.83541771,2.43587219,-1.47994260,0.60074225,-0.48857540,0.50678123,-0.24229711,0.50190395,-0.50434683,0.85704805,-0.25438816,0.00163665,-0.00045965,0.22815187,-0.15839821,1.04132412,-0.80510166,0.00000000,-0.00000000
-4.82941471,2.40758014,-1.52511630,0.58750578,-0.50138409,0.49279797,-0.25087624,0.48457486,-0.51631860,0.86920361,-0.26256473,0.00170063,-0.00043906,0.22572266,-0.16712209,1.01274449,-0.82239733,0.00000000,-0.00000000
-4.82341171,2.37653344,-1.56714513,0.57499610,-0.51481351,0.47899661,-0.25917553,0.46775868,-0.52740059,0.87820458,-0.26983526,0.00175690,-0.00042369,0.22387910,-0.17642914,0.98283964,-0.83668013,0.00000000,-0.00000000
-4.81740870,2.34294253,-1.60536681,0.56336575,-0.52859617,0.46551667,-0.26707774,0.45166554,-0.53741228,0.88381315,-0.27610286,0.00180476,-0.00041289,0.22267935,-0.18614764,0.95185863,-0.84778117,0.00000000,-0.00000000
-4.81140570,2.30698961,-1.63925482,0.55272687,-0.54248478,0.45246947,-0.27448666,0.43646956,-0.54622483,0.88584716,-0.28129534,0.00184369,-0.00040599,0.22216079,-0.19610028,0.92002606,-0.85564245,0.00000000,-0.00000000
-4.80540270,2.26883563,-1.66843344,0.54315007,-0.55625717,0.43993897,-0.28133037,0.42230829,-0.55376538,0.88418691,-0.28536677,0.00187330,-0.00040234,0.22233922,-0.20610891,0.88754416,-0.86031894,0.00000000,-0.00000000
-4.79939970,2.22862822,-1.69268881,0.53466500,-0.56972016,0.42798356,-0.28756395,0.40928343,-0.56001945,0.87878005,-0.28829842,0.00189339,-0.00040128,0.22320871,-0.21599956,0.85459598,-0.86197722,0.00000000,-0.00000000
-4.79339670,2.18650977,-1.71197533,0.52726211,-0.58271261,0.41663848,-0.29317145,0.39746244,-0.56503146,0.86964414,-0.29009887,0.00190393,-0.00040220,0.22474208,-0.22560748,0.82134933,-0.86089052,0.00000000,-0.00000000
-4.78739370,2.14262472,-1.72641726,0.52089555,-0.59510752,0.40591883,-0.29816704,0.38688081,-0.56890343,0.85686672,-0.29080357,0.00190504,-0.00040451,0.22689195,-0.23478208,0.78796084,-0.85743058,0.00000000,-0.00000000
-4.78139070,2.09712519,-1.73630552,0.51548678,-0.60681339,0.39582254,-0.30259527,0.37754475,-0.57179176,0.84060286,-0.29047360,0.00189700,-0.00040765,0.22959222,-0.24339161,0.75457969,-0.85205650,0.00000000,-0.00000000
-4.77538769,2.05017442,-1.74208940,0.51092895,-0.61777479,0.38633343,-0.30653027,0.36943407,-0.57390221,0.82107027,-0.28919390,0.00188021,-0.00041112,0.23276010,-0.25132717,0.72135066,-0.84530095,0.00000000,-0.00000000
