energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-1.60580290,1.91352000,0.25295415,1.27319894,0.02126970,0.12132629,0.06419548,0.18810643,0.45501549,0.00003752
-1.59979990,1.93286866,0.25879946,1.26797614,0.02209479,0.12685091,0.06691937,0.19345018,0.46834850,0.00003621
-1.59379690,1.95417228,0.26420303,1.26488545,0.02285771,0.13248153,0.06981186,0.19891862,0.48019300,0.00003505
-1.58779390,1.97613084,0.26901317,1.26313680,0.02353762,0.13811071,0.07281917,0.20431361,0.49030931,0.00003402
-1.58179090,1.99745419,0.27308590,1.26194601,0.02411561,0.14362788,0.07588502,0.20944363,0.49847672,0.00003308
-1.57578789,2.01688817,0.27628875,1.26054907,0.02457525,0.14892160,0.07895177,0.21412851,0.50449978,0.00003219
-1.56978489,2.03324186,0.27850457,1.25821693,0.02490294,0.15388197,0.08196162,0.21820397,0.50821450,0.00003134
-1.56378189,2.04541506,0.27963499,1.25427046,0.02508825,0.15840339,0.08485806,0.22152597,0.50949395,0.00003049
-1.55777889,2.05242514,0.27960357,1.24809519,0.02512416,0.16238739,0.08758734,0.22397463,0.50825323,0.00002964
-1.55177589,2.05343227,0.27835840,1.23915518,0.02500718,0.16574544,0.09010000,0.22545753,0.50445322,0.00002876
-1.54577289,2.04776172,0.27587400,1.22700560,0.02473733,0.16840167,0.09235239,0.22591236,0.49810318,0.00002785
-1.53976988,2.03492238,0.27215249,1.21130327,0.02431808,0.17029527,0.09430806,0.22530875,0.48926180,0.00002689
-1.53376688,2.01462030,0.26722392,1.19181472,0.02375614,0.17138248,0.09593899,0.22364916,0.47803669,0.00002588
-1.52776388,1.98676656,0.26114564,1.16842123,0.02306118,0.17163809,0.09722652,0.22096882,0.46458228,0.00002482
-1.52176088,1.95147887,0.25400088,1.14112055,0.02224543,0.17105632,0.09816207,0.21733477,0.44909618,0.00002371
-1.51575788,1.90907663,0.24589644,1.11002506,0.02132331,0.16965095,0.09874742,0.21284392,0.43181402,0.00002257
-1.50975488,1.86006946,0.23695960,1.07535630,0.02031091,0.16745488,0.09899466,0.20762024,0.41300322,0.00002138
-1.50375188,1.80513960,0.22733449,1.03743615,0.01922550,0.16451885,0.09892568,0.20181131,0.39295570,0.00002018
-1.49774887,1.74511876,0.21717789,0.99667484,0.01808505,0.16090962,0.09857140,0.19558411,0.37197999,0.00001896
-1.49174587,1.68096057,0.20665479,0.95355636,0.01690774,0.15670751,0.09797049,0.18912051,0.35039307,0.00001773
-1.48574287,1.61370947,0.19593378,0.90862185,0.01571151,0.15200354,0.09716798,0.18261234,0.32851223,0.00001652
-1.47973987,1.54446774,0.18518261,0.86245166,0.01451363,0.14689620,0.09621346,0.17625641,0.30664730,0.00001533
-1.47373687,1.47436172,0.17456389,0.81564689,0.01333038,0.14148805,0.09515928,0.17024957,0.28509361,0.00001418
-1.46773387,1.40450891,0.16423123,0.76881117,0.01217678,0.13588243,0.09405860,0.16478391,0.26412589,0.00001309
-1.46173087,1.33598704,0.15432599,0.72253337,0.01106635,0.13018010,0.09296348,0.16004233,0.24399325,0.00001205
-1.45572786,1.26980648,0.14497463,0.67737199,0.01001100,0.12447642,0.09192317,0.15619444,0.22491547,0.00001109
-1.44972486,1.20688686,0.13628672,0.63384181,0.00902096,0.11885879,0.09098243,0.15339310,0.20708068,0.00001021
-1.44372186,1.14803871,0.12835384,0.59240311,0.00810479,0.11340467,0.09018028,0.15177131,0.19064421,0.00000942
-1.43771886,1.09395052,0.12124909,0.55345401,0.00726941,0.10818027,0.08954899,0.15143986,0.17572887,0.00000873
-1.43171586,1.04518156,0.11502745,0.51732581,0.00652023,0.10323978,0.08911334,0.15248547,0.16242621,0.00000816
-1.42571286,1.00216021,0.10972665,0.48428161,0.00586131,0.09862535,0.08889038,0.15496954,0.15079881,0.00000769
-1.41970985,0.96518768,0.10536875,0.45451787,0.00529547,0.09436766,0.08888944,0.15892747,0.14088330,0.00000734
-1.41370685,0.93444641,0.10196210,0.42816876,0.00482453,0.09048705,0.08911253,0.16436859,0.13269389,0.00000711
-1.40770385,0.91001261,0.09950371,0.40531294,0.00444946,0.08699522,0.08955496,0.17127657,0.12622623,0.00000701
-1.40170085,0.89187203,0.09798184,0.38598235,0.00417054,0.08389720,0.09020631,0.17961036,0.12146128,0.00000703
-1.39569785,0.87993809,0.09737871,0.37017246,0.00398757,0.08119375,0.09105152,0.18930567,0.11836916,0.00000718
-1.38969485,0.87407139,0.09767320,0.35785350,0.00389991,0.07888378,0.09207212,0.20027684,0.11691250,0.00000746
-1.38369185,0.87409977,0.09884352,0.34898216,0.00390665,0.07696686,0.09324758,0.21241924,0.11704953,0.00000786
-1.37768884,0.87983793,0.10086961,0.34351321,0.00400667,0.07544565,0.09455660,0.22561198,0.11873642,0.00000840
-1.37168584,0.89110574,0.10373521,0.34141040,0.00419860,0.07432812,0.09597841,0.23972101,0.12192907,0.00000907
-1.36568284,0.90774472,0.10742968,0.34265643,0.00448088,0.07362942,0.09749394,0.25460247,0.12658413,0.00000987
-1.35967984,0.92963176,0.11194919,0.34726123,0.00485170,0.07337339,0.09908686,0.27010626,0.13265937,0.00001081
-1.35367684,0.95668974,0.11729758,0.35526847,0.00530892,0.07359367,0.10074442,0.28607965,0.14011337,0.00001188
-1.34767384,0.98889449,0.12348649,0.36675966,0.00584997,0.07433422,0.10245811,0.30237085,0.14890462,0.00001309
-1.34167084,1.02627788,0.13053501,0.38185576,0.00647177,0.07564932,0.10422411,0.31883246,0.15899007,0.00001444
-1.33566783,1.06892676,0.13846865,0.40071609,0.00717061,0.07760309,0.10604338,0.33532451,0.17032332,0.00001592
-1.32966483,1.11697765,0.14731773,0.42353430,0.00794202,0.08026840,0.10792164,0.35171714,0.18285253,0.00001755
-1.32366183,1.17060733,0.15711513,0.45053146,0.00878071,0.08372525,0.10986903,0.36789267,0.19651814,0.00001931
-1.31765883,1.23001943,0.16789351,0.48194629,0.00968043,0.08805868,0.11189946,0.38374692,0.21125065,0.00002121
-1.31165583,1.29542740,0.17968204,0.51802273,0.01063399,0.09335625,0.11402988,0.39918993,0.22696845,0.00002325
-1.30565283,1.36703430,0.19250280,0.55899521,0.01163317,0.09970510,0.11627914,0.41414573,0.24357597,0.00002542
-1.29964982,1.44501007,0.20636679,0.60507188,0.01266877,0.10718867,0.11866686,0.42855148,0.26096219,0.00002773
-1.29364682,1.52946721,0.22127003,0.65641658,0.01373068,0.11588323,0.12121202,0.44235583,0.27899963,0.00003015
-1.28764382,1.62043562,0.23718957,0.71313005,0.01480795,0.12585425,0.12393148,0.45551677,0.29754392,0.00003269
-1.28164082,1.71783782,0.25407991,0.77523127,0.01588893,0.13715275,0.12683851,0.46799902,0.31643400,0.00003534
-1.27563782,1.82146574,0.27186983,0.84263979,0.01696147,0.14981171,0.12994126,0.47977123,0.33549309,0.00003808
-1.26963482,1.93096028,0.29046002,0.91515997,0.01801309,0.16384271,0.13324133,0.49080316,0.35453022,0.00004090
-1.26363182,2.04579492,0.30972152,0.99246807,0.01903124,0.17923297,0.13673254,0.50106319,0.37334265,0.00004378
-1.25762881,2.16526460,0.32949533,1.07410317,0.02000350,0.19594276,0.14039987,0.51051618,0.39171881,0.00004670
-1.25162581,2.28848090,0.34959323,1.15946265,0.02091786,0.21390356,0.14421862,0.51912212,0.40944198,0.00004963
-1.24562281,2.41437444,0.36979992,1.24780299,0.02176296,0.23301691,0.14815408,0.52683553,0.42629441,0.00005257
-1.23961981,2.54170510,0.38987658,1.33824634,0.02252831,0.25315411,0.15216137,0.53360591,0.44206197,0.00005547
-1.23361681,2.66908040,0.40956566,1.42979319,0.02320447,0.27415699,0.15618590,0.53937907,0.45653900,0.00005831
-1.22761381,2.79498186,0.42859707,1.52134096,0.02378331,0.29583956,0.16016408,0.54409954,0.46953336,0.00006106
-1.22161081,2.91779896,0.44669528,1.61170840,0.02425805,0.31799086,0.16402462,0.54771379,0.48087154,0.00006371
-1.21560780,3.03586978,0.46358738,1.69966486,0.02462346,0.34037874,0.16769011,0.55017422,0.49040346,0.00006621
-1.20960480,3.14752693,0.47901156,1.78396388,0.02487588,0.36275471,0.17107904,0.55144355,0.49800701,0.00006855
-1.20360180,3.25114727,0.49272584,1.86337940,0.02501326,0.38485964,0.17410811,0.55149953,0.50359208,0.00007071
-1.19759880,3.34520325,0.50451659,1.93674362,0.02503519,0.40643012,0.17669471,0.55033947,0.50710383,0.00007267
-1.19159580,3.42831394,0.51420640,2.00298461,0.02494280,0.42720542,0.17875962,0.54798442,0.50852520,0.00007442
-1.18559280,3.49929326,0.52166108,2.06116201,0.02473881,0.44693463,0.18022968,0.54448259,0.50787841,0.00007595
-1.17958979,3.55719327,0.52679520,2.11049933,0.02442732,0.46538380,0.18104036,0.53991178,0.50522545,0.00007727
-1.17358679,3.60134030,0.52957617,2.15041113,0.02401383,0.48234277,0.18113823,0.53438057,0.50066738,0.00007837
-1.16758379,3.63136216,0.53002631,2.18052370,0.02350506,0.49763135,0.18048310,0.52802806,0.49434261,0.00007929
-1.16158079,3.64720483,0.52822303,2.20068825,0.02290888,0.51110464,0.17904975,0.52102207,0.48642389,0.00008003
-1.15557779,3.64913758,0.52429690,2.21098579,0.02223417,0.52265706,0.17682932,0.51355588,0.47711441,0.00008063
-1.14957479,3.63774613,0.51842773,2.21172336,0.02149074,0.53222506,0.17383009,0.50584334,0.46664281,0.00008113
-1.14357179,3.61391385,0.51083885,2.20342169,0.02068916,0.53978829,0.17007779,0.49811277,0.45525749,0.00008156
-1.13756878,3.57879163,0.50178970,2.18679479,0.01984072,0.54536903,0.16561536,0.49059972,0.44322021,0.00008198
-1.13156578,3.53375777,0.49156720,2.16272243,0.01895724,0.54903005,0.16050214,0.48353888,0.43079944,0.00008245
-1.12556278,3.48036955,0.48047619,2.13221663,0.01805103,0.55087084,0.15481259,0.47715561,0.41826335,0.00008301
-1.11955978,3.42030862,0.46882936,2.09638398,0.01713471,0.55102249,0.14863455,0.47165733,0.40587311,0.00008374
-1.11355678,3.35532269,0.45693721,2.05638523,0.01622110,0.54964132,0.14206706,0.46722536,0.39387636,0.00008468
-1.10755378,3.28716616,0.44509836,2.01339433,0.01532309,0.54690168,0.13521796,0.46400733,0.38250137,0.00008591
-1.10155078,3.21754231,0.43359072,1.96855854,0.01445349,0.54298826,0.12820119,0.46211091,0.37195195,0.00008747
-1.09554777,3.14804947,0.42266379,1.92296154,0.01362486,0.53808818,0.12113397,0.46159878,0.36240331,0.00008942
-1.08954477,3.08013364,0.41253244,1.87759097,0.01284934,0.53238340,0.11413396,0.46248537,0.35399908,0.00009182
-1.08354177,3.01504924,0.40337235,1.83331182,0.01213845,0.52604375,0.10731642,0.46473551,0.34684938,0.00009470
-1.07753877,2.95382951,0.39531729,1.79084648,0.01150290,0.51922089,0.10079153,0.46826495,0.34103024,0.00009811
-1.07153577,2.89726737,0.38845807,1.75076204,0.01095240,0.51204353,0.09466186,0.47294291,0.33658408,0.00010208
-1.06553277,2.84590721,0.38284336,1.71346508,0.01049542,0.50461411,0.08902010,0.47859642,0.33352128,0.00010662
-1.05952976,2.80004711,0.37848199,1.67920348,0.01013899,0.49700700,0.08394709,0.48501635,0.33182278,0.00011176
-1.05352676,2.75975101,0.37534663,1.64807496,0.00988851,0.48926836,0.07951019,0.49196485,0.33144338,0.00011750
-1.04752376,2.72486937,0.37337849,1.62004113,0.00974757,0.48141746,0.07576196,0.49918381,0.33231573,0.00012383
-1.04152076,2.69506694,0.37249286,1.59494611,0.00971777,0.47344946,0.07273932,0.50640405,0.33435470,0.00013075
-1.03551776,2.66985574,0.37258495,1.57253837,0.00979859,0.46533926,0.07046298,0.51335469,0.33746200,0.00013823
-1.02951476,2.64863127,0.37353590,1.55249433,0.00998732,0.45704629,0.06893739,0.51977251,0.34153078,0.00014625
-1.02351176,2.63071014,0.37521857,1.53444257,0.01027903,0.44851986,0.06815096,0.52541059,0.34645019,0.00015479
-1.01750875,2.61536705,0.37750282,1.51798712,0.01066654,0.43970474,0.06807679,0.53004626,0.35210963,0.00016379
-1.01150575,2.60186972,0.38026018,1.50272899,0.01114058,0.43054656,0.06867365,0.53348766,0.35840262,0.00017323
-1.00550275,2.58951022,0.38336764,1.48828490,0.01168987,0.42099690,0.06988740,0.53557894,0.36523029,0.00018304
-0.99949975,2.57763169,0.38671054,1.47430264,0.01230140,0.41101765,0.07165267,0.53620390,0.37250427,0.00019319
-0.99349675,2.56564976,0.39018461,1.46047260,0.01296068,0.40058447,0.07389486,0.53528791,0.38014915,0.00020363
-0.98749375,2.55306832,0.39369695,1.44653554,0.01365214,0.38968924,0.07653231,0.53279812,0.38810430,0.00021432
-0.98149075,2.53948959,0.39716639,1.43228647,0.01435956,0.37834141,0.07947870,0.52874226,0.39632516,0.00022520
-0.97548774,2.52461874,0.40052303,1.41757516,0.01506652,0.36656823,0.08264548,0.52316580,0.40478394,0.00023625
-0.96948474,2.50826349,0.40370729,1.40230367,0.01575695,0.35441396,0.08594442,0.51614814,0.41346964,0.00024742
-0.96348174,2.49032943,0.40666857,1.38642148,0.01641565,0.34193813,0.08928994,0.50779766,0.42238755,0.00025870
-0.95747874,2.47081171,0.40936371,1.36991896,0.01702883,0.32921308,0.09260148,0.49824618,0.43155794,0.00027006
-0.95147574,2.44978391,0.41175536,1.35281969,0.01758465,0.31632087,0.09580543,0.48764308,0.44101414,0.00028149
-0.94547274,2.42738484,0.41381043,1.33517237,0.01807369,0.30334995,0.09883692,0.47614920,0.45079984,0.00029300
-0.93946973,2.40380411,0.41549868,1.31704277,0.01848936,0.29039159,0.10164110,0.46393101,0.46096565,0.00030458
-0.93346673,2.37926690,0.41679155,1.29850623,0.01882826,0.27753641,0.10417403,0.45115506,0.47156497,0.00031624
-0.92746373,2.35401882,0.41766134,1.27964103,0.01909035,0.26487116,0.10640304,0.43798307,0.48264921,0.00032798
-0.92146073,2.32831096,0.41808063,1.26052284,0.01927914,0.25247590,0.10830669,0.42456765,0.49426248,0.00033983
-0.91545773,2.30238597,0.41802201,1.24122030,0.01940158,0.24042164,0.10987418,0.41104889,0.50643593,0.00035179
-0.90945473,2.27646504,0.41745809,1.22179182,0.01946797,0.22876858,0.11110429,0.39755165,0.51918197,0.00036385
-0.90345173,2.25073653,0.41636176,1.20228356,0.01949163,0.21756492,0.11200409,0.38418385,0.53248863,0.00037601
-0.89744872,2.22534607,0.41470662,1.18272826,0.01948844,0.20684635,0.11258716,0.37103541,0.54631440,0.00038824
-0.89144572,2.20038861,0.41246750,1.16314502,0.01947636,0.19663597,0.11287184,0.35817802,0.56058387,0.00040050
-0.88544272,2.17590254,0.40962113,1.14353964,0.01947469,0.18694485,0.11287919,0.34566548,0.57518451,0.00041272
-0.87943972,2.15186594,0.40614677,1.12390542,0.01950338,0.17777288,0.11263121,0.33353461,0.58996486,0.00042483
-0.87343672,2.12819518,0.40202691,1.10422426,0.01958220,0.16911006,0.11214899,0.32180663,0.60473450,0.00043670
-0.86743372,2.10474585,0.39724786,1.08446797,0.01972993,0.16093794,0.11145133,0.31048873,0.61926584,0.00044823
-0.86143072,2.08131616,0.39180030,1.06459958,0.01996351,0.15323126,0.11055348,0.29957603,0.63329793,0.00045925
-0.85542771,2.05765254,0.38567984,1.04457465,0.02029728,0.14595958,0.10946647,0.28905347,0.64654217,0.00046960
-0.84942471,2.03345751,0.37888733,1.02434264,0.02074222,0.13908895,0.10819668,0.27889789,0.65868990,0.00047910
-0.84342171,2.00839945,0.37142927,1.00384818,0.02130537,0.13258342,0.10674600,0.26908000,0.66942152,0.00048755
-0.83741871,1.98212393,0.36331801,0.98303232,0.02198930,0.12640645,0.10511224,0.25956624,0.67841677,0.00049477
-0.83141571,1.95426634,0.35457188,0.96183395,0.02279180,0.12052215,0.10328998,0.25032053,0.68536583,0.00050057
-0.82541271,1.92446520,0.34521530,0.94019112,0.02370571,0.11489628,0.10127164,0.24130591,0.68998058,0.00050476
-0.81940970,1.89237575,0.33527871,0.91804261,0.02471891,0.10949711,0.09904880,0.23248589,0.69200559,0.00050718
-0.81340670,1.85768322,0.32479851,0.89532960,0.02581458,0.10429599,0.09661348,0.22382571,0.69122825,0.00050770
-0.80740370,1.82011531,0.31381683,0.87199746,0.02697155,0.09926782,0.09395956,0.21529337,0.68748754,0.00050620
-0.80140070,1.77945336,0.30238127,0.84799779,0.02816491,0.09439130,0.09108399,0.20686046,0.68068100,0.00050262
-0.79539770,1.73554187,0.29054454,0.82329048,0.02936674,0.08964904,0.08798782,0.19850289,0.67076960,0.00049691
-0.78939470,1.68829595,0.27836403,0.79784593,0.03054699,0.08502752,0.08467701,0.19020133,0.65778024,0.00048907
-0.78339170,1.63770644,0.26590130,0.77164728,0.03167445,0.08051702,0.08116293,0.18194164,0.64180582,0.00047916
-0.77738869,1.58384277,0.25322149,0.74469255,0.03271780,0.07611142,0.07746251,0.17371507,0.62300291,0.00046726
-0.77138569,1.52685330,0.24039276,0.71699669,0.03364670,0.07180797,0.07359814,0.16551838,0.60158722,0.00045348
-0.76538269,1.46696344,0.22748558,0.68859340,0.03443283,0.06760707,0.06959713,0.15735380,0.57782708,0.00043801
-0.75937969,1.40447156,0.21457214,0.65953654,0.03505088,0.06351196,0.06549109,0.14922898,0.55203536,0.00042102
-0.75337669,1.33974318,0.20172567,0.62990128,0.03547943,0.05952853,0.06131494,0.14115674,0.52456030,0.00040275
-0.74737369,1.27320354,0.18901986,0.59978466,0.03570174,0.05566504,0.05710586,0.13315485,0.49577560,0.00038343
-0.74137069,1.20532913,0.17652826,0.56930568,0.03570631,0.05193200,0.05290214,0.12524565,0.46607039,0.00036334
-0.73536768,1.13663840,0.16432386,0.53860487,0.03548727,0.04834195,0.04874201,0.11745571,0.43583941,0.00034276
-0.72936468,1.06768220,0.15247864,0.50784326,0.03504459,0.04490940,0.04466255,0.10981538,0.40547392,0.00032197
-0.72336168,0.99903421,0.14106329,0.47720084,0.03438403,0.04165075,0.04069869,0.10235833,0.37535359,0.00030126
-0.71735868,0.93128171,0.13014705,0.44687461,0.03351694,0.03858428,0.03688233,0.09512112,0.34583967,0.00028093
-0.71135568,0.86501704,0.11979757,0.41707617,0.03245985,0.03573015,0.03324171,0.08814270,0.31726960,0.00026127
-0.70535268,0.80082988,0.11008097,0.38802900,0.03123388,0.03311050,0.02980097,0.08146398,0.28995310,0.00024256
-0.69934967,0.73930065,0.10106191,0.35996560,0.02986408,0.03074951,0.02657985,0.07512739,0.26416977,0.00022509
-0.69334667,0.68099486,0.09280374,0.33312448,0.02837858,0.02867353,0.02359367,0.06917651,0.24016806,0.00020913
-0.68734367,0.62645881,0.08536872,0.30774716,0.02680773,0.02691116,0.02085351,0.06365572,0.21816544,0.00019495
-0.68134067,0.57621613,0.07881814,0.28407529,0.02518327,0.02549339,0.01836646,0.05860987,0.19834955,0.00018282
-0.67533767,0.53076552,0.07321255,0.26234790,0.02353739,0.02445372,0.01613610,0.05408407,0.18088010,0.00017298
-0.66933467,0.49057910,0.06861174,0.24279889,0.02190195,0.02382817,0.01416301,0.05012343,0.16589117,0.00016571
-0.66333167,0.45610144,0.06507475,0.22565478,0.02030773,0.02365533,0.01244542,0.04677292,0.15349366,0.00016125
-0.65732866,0.42774892,0.06265959,0.21113264,0.01878374,0.02397636,0.01097981,0.04407715,0.14377770,0.00015984
-0.65132566,0.40590916,0.06142282,0.19943828,0.01735672,0.02483483,0.00976154,0.04208027,0.13681458,0.00016174
-0.64532266,0.39094028,0.06141893,0.19076453,0.01605070,0.02627660,0.00878549,0.04082571,0.13265829,0.00016717
-0.63931966,0.38316977,0.06269937,0.18528967,0.01488664,0.02834957,0.00804659,0.04035602,0.13134625,0.00017637
-0.63331666,0.38289271,0.06531147,0.18317580,0.01388228,0.03110334,0.00754031,0.04071254,0.13289934,0.00018957
-0.62731366,0.39036924,0.06929697,0.18456719,0.01305203,0.03458883,0.00726303,0.04193507,0.13732112,0.00020695
-0.62131066,0.40582120,0.07469047,0.18958847,0.01240691,0.03885782,0.00721232,0.04406139,0.14459630,0.00022872
-0.61530765,0.42942784,0.08151762,0.19834259,0.01195463,0.04396245,0.00738716,0.04712672,0.15468866,0.00025503
-0.60930465,0.46132072,0.08979325,0.21090865,0.01169969,0.04995464,0.00778795,0.05116309,0.16753839,0.00028602
-0.60330165,0.50157794,0.09951949,0.22733937,0.01164352,0.05688554,0.00841650,0.05619854,0.18305924,0.00032176
-0.59729865,0.55021786,0.11068389,0.24765853,0.01178463,0.06480487,0.00927585,0.06225633,0.20113572,0.00036231
-0.59129565,0.60719254,0.12325776,0.27185812,0.01211878,0.07376027,0.01037001,0.06935397,0.22162042,0.00040766
-0.58529265,0.67238131,0.13719469,0.29989555,0.01263919,0.08379669,0.01170361,0.07750234,0.24433204,0.00045773
-0.57928964,0.74558464,0.15242948,0.33169087,0.01333670,0.09495558,0.01328141,0.08670460,0.26905407,0.00051241
-0.57328664,0.82651875,0.16887745,0.36712417,0.01419992,0.10727417,0.01510781,0.09695527,0.29553458,0.00057150
-0.56728364,0.91481126,0.18643421,0.40603338,0.01521547,0.12078453,0.01718627,0.10823925,0.32348721,0.00063471
-0.56128064,1.00999805,0.20497602,0.44821240,0.01636812,0.13551256,0.01951862,0.12053094,0.35259346,0.00070171
-0.55527764,1.11152169,0.22436060,0.49340999,0.01764100,0.15147680,0.02210447,0.13379338,0.38250642,0.00077208
-0.54927464,1.21873153,0.24442855,0.54132925,0.01901582,0.16868699,0.02494052,0.14797761,0.41285582,0.00084534
-0.54327164,1.33088558,0.26500523,0.59162801,0.02047308,0.18714238,0.02801993,0.16302207,0.44325442,0.00092094
