energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-4.63731866,1.01748684,0.67644445,0.16611339,0.00107910,0.09315443,0.00036568,0.71318897,0.04952646,0.17493734
-4.63131566,0.99016125,0.65530891,0.16066010,0.00097619,0.09317043,0.00035000,0.69146515,0.04758824,0.17249986
-4.62531266,0.96363427,0.63494857,0.15551090,0.00087675,0.09308521,0.00033791,0.67045616,0.04609810,0.16990930
-4.61930965,0.93846658,0.61573510,0.15076325,0.00078179,0.09294850,0.00032993,0.65055152,0.04509889,0.16725894
-4.61330665,0.91519817,0.59802138,0.14650736,0.00069210,0.09281125,0.00032653,0.63212440,0.04462485,0.16464360
-4.60730365,0.89433200,0.58213218,0.14282383,0.00060830,0.09272317,0.00032813,0.61552152,0.04470101,0.16215590
-4.60130065,0.87631816,0.56835518,0.13978131,0.00053081,0.09273026,0.00033505,0.60105323,0.04534280,0.15988259
-4.59529765,0.86153880,0.55693254,0.13743450,0.00045987,0.09287252,0.00034751,0.58898423,0.04655581,0.15790099
-4.58929465,0.85029490,0.54805360,0.13582239,0.00039554,0.09318176,0.00036567,0.57952527,0.04833571,0.15627577
-4.58329165,0.84279527,0.54184894,0.13496692,0.00033777,0.09367988,0.00038954,0.57282627,0.05066831,0.15505627
-4.57728864,0.83914843,0.53838610,0.13487206,0.00028637,0.09437758,0.00041906,0.56897130,0.05352986,0.15427434
-4.57128564,0.83935785,0.53766727,0.13552349,0.00024104,0.09527347,0.00045402,0.56797547,0.05688737,0.15394304
-4.56528264,0.84332073,0.53962902,0.13688876,0.00020144,0.09635386,0.00049412,0.56978411,0.06069924,0.15405606
-4.55927964,0.85083057,0.54414421,0.13891803,0.00016713,0.09759308,0.00053890,0.57427425,0.06491593,0.15458796
-4.55327664,0.86158334,0.55102588,0.14154542,0.00013767,0.09895433,0.00058781,0.58125831,0.06948082,0.15549529
-4.54727364,0.87518709,0.56003314,0.14469080,0.00011258,0.10039110,0.00064016,0.59048993,0.07433120,0.15671837
-4.54127064,0.89117458,0.57087872,0.14826211,0.00009141,0.10184897,0.00069517,0.60167165,0.07939936,0.15818381
-4.53526763,0.90901836,0.58323786,0.15215797,0.00007369,0.10326787,0.00075194,0.61446411,0.08461379,0.15980755
-4.52926463,0.92814770,0.59675819,0.15627064,0.00005897,0.10458448,0.00080949,0.62849639,0.08990042,0.16149821
-4.52326163,0.94796659,0.61107018,0.16048909,0.00004686,0.10573485,0.00086680,0.64337702,0.09518393,0.16316075
-4.51725863,0.96787206,0.62579771,0.16470219,0.00003696,0.10665697,0.00092277,0.65870524,0.10038908,0.16470016
-4.51125563,0.98727221,0.64056844,0.16880177,0.00002895,0.10729331,0.00097630,0.67408205,0.10544193,0.16602497
-4.50525263,1.00560307,0.65502347,0.17268555,0.00002251,0.10759305,0.00102633,0.68912067,0.11027113,0.16705057
-4.49924962,1.02234387,0.66882616,0.17625981,0.00001738,0.10751409,0.00107179,0.70345607,0.11480905,0.16770208
-4.49324662,1.03703026,0.68166975,0.17944170,0.00001332,0.10702458,0.00111174,0.71675327,0.11899282,0.16791677
-4.48724362,1.04926500,0.69328367,0.18216124,0.00001014,0.10610411,0.00114531,0.72871428,0.12276529,0.16764585
-4.48124062,1.05872615,0.70343855,0.18436276,0.00000766,0.10474439,0.00117178,0.73908365,0.12607580,0.16685566
-4.47523762,1.06517257,0.71194977,0.18600600,0.00000574,0.10294940,0.00119057,0.74765248,0.12888090,0.16552834
-4.46923462,1.06844688,0.71867976,0.18706675,0.00000428,0.10073524,0.00120130,0.75426101,0.13114487,0.16366177
-4.46323162,1.06847603,0.72353914,0.18753705,0.00000316,0.09812943,0.00120378,0.75880000,0.13284015,0.16126912
-4.45722861,1.06526979,0.72648678,0.18742499,0.00000232,0.09516994,0.00119804,0.76121087,0.13394769,0.15837786
-4.45122561,1.05891742,0.72752891,0.18675420,0.00000169,0.09190394,0.00118429,0.76148491,0.13445710,0.15502843
-4.44522261,1.04958286,0.72671751,0.18556297,0.00000122,0.08838636,0.00116299,0.75966155,0.13436687,0.15127262
-4.43921961,1.03749867,0.72414796,0.18390318,0.00000088,0.08467830,0.00113480,0.75582601,0.13368434,0.14717183
-4.43321661,1.02295916,0.71995610,0.18183890,0.00000063,0.08084548,0.00110057,0.75010616,0.13242576,0.14279515
-4.42721361,1.00631266,0.71431462,0.17944484,0.00000045,0.07695664,0.00106134,0.74266887,0.13061614,0.13821753
-4.42121061,0.98795330,0.70742890,0.17680462,0.00000031,0.07308212,0.00101832,0.73371572,0.12828911,0.13351788
-4.41520760,0.96831231,0.69953214,0.17400889,0.00000022,0.06929255,0.00097288,0.72347809,0.12548672,0.12877741
-4.40920460,0.94784889,0.69087980,0.17115320,0.00000015,0.06565775,0.00092649,0.71221160,0.12225903,0.12407798
-4.40320160,0.92704065,0.68174327,0.16833591,0.00000011,0.06224580,0.00088078,0.70018987,0.11866374,0.11950067
-4.39719860,0.90637375,0.67240286,0.16565579,0.00000008,0.05912234,0.00083743,0.68769761,0.11476562,0.11512444
-4.39119560,0.88633261,0.66314000,0.16320970,0.00000006,0.05635002,0.00079824,0.67502301,0.11063578,0.11102503
-4.38519260,0.86738947,0.65422889,0.16109004,0.00000004,0.05398819,0.00076506,0.66244963,0.10635088,0.10727388
-4.37918959,0.84999364,0.64592769,0.15938232,0.00000004,0.05209264,0.00073977,0.65024791,0.10199214,0.10393724
-4.37318659,0.83456088,0.63846958,0.15816266,0.00000003,0.05071544,0.00072434,0.63866640,0.09764415,0.10107532
-4.36718359,0.82146301,0.63205390,0.15749543,0.00000003,0.04990485,0.00072074,0.62792328,0.09339365,0.09874156
-4.36118059,0.81101802,0.62683793,0.15743105,0.00000003,0.04970519,0.00073095,0.61819825,0.08932804,0.09698196
-4.35517759,0.80348107,0.62292948,0.15800408,0.00000004,0.05015662,0.00075697,0.60962531,0.08553386,0.09583444
-4.34917459,0.79903673,0.62038095,0.15923162,0.00000004,0.05129485,0.00080078,0.60228684,0.08209510,0.09532826
-4.34317159,0.79779268,0.61918507,0.16111215,0.00000005,0.05315069,0.00086432,0.59620923,0.07909150,0.09548355
-4.33716858,0.79977536,0.61927278,0.16362484,0.00000006,0.05574941,0.00094943,0.59136056,0.07659678,0.09631079
-4.33116558,0.80492766,0.62051342,0.16672948,0.00000007,0.05910996,0.00105785,0.58765041,0.07467684,0.09781047
-4.32516258,0.81310891,0.62271749,0.17036695,0.00000008,0.06324395,0.00119117,0.58493203,0.07338806,0.09997274
-4.31915958,0.82409726,0.62564181,0.17446031,0.00000010,0.06815453,0.00135073,0.58300692,0.07277559,0.10277722
-4.31315658,0.83759430,0.62899724,0.17891650,0.00000011,0.07383508,0.00153759,0.58163163,0.07287189,0.10619286
-4.30715358,0.85323195,0.63245834,0.18362859,0.00000013,0.08026789,0.00175247,0.58052665,0.07369533,0.11017795
-4.30115058,0.87058136,0.63567498,0.18847849,0.00000015,0.08742279,0.00199563,0.57938697,0.07524908,0.11468023
-4.29514757,0.88916333,0.63828508,0.19334008,0.00000017,0.09525590,0.00226686,0.57789385,0.07752024,0.11963718
-4.28914457,0.90846017,0.63992808,0.19808264,0.00000019,0.10370856,0.00256534,0.57572731,0.08047934,0.12497647
-4.28314157,0.92792837,0.64025846,0.20257438,0.00000022,0.11270649,0.00288964,0.57257878,0.08408018,0.13061658
-4.27713857,0.94701166,0.63895872,0.20668607,0.00000024,0.12215936,0.00323765,0.56816318,0.08826005,0.13646761
-4.27113557,0.96515419,0.63575119,0.21029453,0.00000027,0.13196091,0.00360651,0.56223010,0.09294046,0.14243232
-4.26513257,0.98181326,0.63040809,0.21328592,0.00000029,0.14198948,0.00399266,0.55457330,0.09802830,0.14840742
-4.25912956,0.99647140,0.62275948,0.21555863,0.00000032,0.15210930,0.00439183,0.54503835,0.10341743,0.15428506
-4.25312656,1.00864740,0.61269875,0.21702586,0.00000035,0.16217236,0.00479905,0.53352790,0.10899086,0.15995454
-4.24712356,1.01790616,0.60018546,0.21761756,0.00000037,0.17202095,0.00520877,0.52000460,0.11462318,0.16530427
-4.24112056,1.02386715,0.58524543,0.21728193,0.00000040,0.18149088,0.00561494,0.50449139,0.12018357,0.17022394
-4.23511756,1.02621142,0.56796832,0.21598631,0.00000042,0.19041515,0.00601113,0.48706944,0.12553894,0.17460679
-4.22911456,1.02468700,0.54850280,0.21371746,0.00000044,0.19862817,0.00639067,0.46787379,0.13055744,0.17835203
-4.22311156,1.01911289,0.52704971,0.21048133,0.00000046,0.20597023,0.00674688,0.44708715,0.13511197,0.18136729
-4.21710855,1.00938139,0.50385358,0.20630234,0.00000048,0.21229212,0.00707317,0.42493206,0.13908373,0.18357100
-4.21110555,0.99545904,0.47919307,0.20122211,0.00000050,0.21745968,0.00736332,0.40166198,0.14236562,0.18489466
-4.20510255,0.97738605,0.45337072,0.19529790,0.00000051,0.22135812,0.00761161,0.37755177,0.14486533,0.18528490
-4.19909955,0.95527433,0.42670262,0.18860067,0.00000052,0.22389583,0.00781302,0.35288797,0.14650806,0.18470516
-4.19309655,0.92930420,0.39950832,0.18121291,0.00000052,0.22500760,0.00796341,0.32795933,0.14723868,0.18313702
-4.18709355,0.89971979,0.37210154,0.17322635,0.00000052,0.22465699,0.00805965,0.30304798,0.14702328,0.18058101
-4.18109055,0.86682327,0.34478185,0.16473952,0.00000052,0.22283783,0.00809971,0.27842160,0.14585005,0.17705688
-4.17508754,0.83096792,0.31782772,0.15585534,0.00000051,0.21957464,0.00808277,0.25432680,0.14372939,0.17260335
-4.16908454,0.79255032,0.29149093,0.14667872,0.00000050,0.21492206,0.00800921,0.23098380,0.14069332,0.16727718
-4.16308154,0.75200165,0.26599262,0.13731433,0.00000049,0.20896325,0.00788063,0.20858267,0.13679422,0.16115176
-4.15707854,0.70977843,0.24152073,0.12786448,0.00000047,0.20180735,0.00769978,0.18728091,0.13210281,0.15431515
-4.15107554,0.66635287,0.21822894,0.11842719,0.00000045,0.19358611,0.00747048,0.16720252,0.12670574,0.14686768
-4.14507254,0.62220307,0.19623693,0.10909456,0.00000043,0.18444987,0.00719747,0.14843824,0.12070267,0.13891926
-4.13906953,0.57780348,0.17563167,0.09995134,0.00000041,0.17456310,0.00688633,0.13104691,0.11420307,0.13058640
-4.13306653,0.53361570,0.15646972,0.09107381,0.00000038,0.16409960,0.00654321,0.11505780,0.10732291,0.12198916
-4.12706353,0.49008014,0.13878020,0.08252895,0.00000036,0.15323779,0.00617474,0.10047350,0.10018136,0.11324813
-4.12106053,0.44760866,0.12256829,0.07437390,0.00000033,0.14215606,0.00578778,0.08727340,0.09289761,0.10448159
-4.11505753,0.40657838,0.10781897,0.06665571,0.00000030,0.13102853,0.00538926,0.07541743,0.08558801,0.09580291
-4.10905453,0.36732710,0.09450096,0.05941134,0.00000028,0.12002135,0.00498604,0.06484985,0.07836362,0.08731828
-4.10305153,0.33015010,0.08257061,0.05266796,0.00000025,0.10928964,0.00458471,0.05550304,0.07132817,0.07912496
-4.09704852,0.29529866,0.07197566,0.04644345,0.00000023,0.09897514,0.00419150,0.04730111,0.06457661,0.07130994
-4.09104552,0.26298010,0.06265871,0.04074708,0.00000021,0.08920473,0.00381217,0.04016315,0.05819417,0.06394914
-4.08504252,0.23335932,0.05456045,0.03558037,0.00000019,0.08008960,0.00345194,0.03400622,0.05225598,0.05710710
-4.07903952,0.20656169,0.04762247,0.03093809,0.00000017,0.07172528,0.00311544,0.02874785,0.04682722,0.05083709
-4.07303652,0.18267699,0.04178973,0.02680928,0.00000015,0.06419216,0.00280671,0.02430821,0.04196365,0.04518172
-4.06703352,0.16176419,0.03701253,0.02317835,0.00000014,0.05755674,0.00252921,0.02061172,0.03771255,0.04017377
-4.06103052,0.14385669,0.03324817,0.02002617,0.00000013,0.05187304,0.00228582,0.01758842,0.03411396,0.03583734
-4.05502751,0.12896786,0.03046208,0.01733108,0.00000012,0.04718446,0.00207891,0.01517476,0.03120203,0.03218909
-4.04902451,0.11709628,0.02862859,0.01506989,0.00000012,0.04352563,0.00191039,0.01331419,0.02900640,0.02923962
-4.04302151,0.10823060,0.02773123,0.01321870,0.00000011,0.04092417,0.00178174,0.01195730,0.02755365,0.02699469
-4.03701851,0.10235371,0.02776262,0.01175367,0.00000012,0.03940232,0.00169407,0.01106178,0.02686846,0.02545640
-4.03101551,0.09944581,0.02872390,0.01065151,0.00000012,0.03897824,0.00164819,0.01059203,0.02697463,0.02462414
-4.02501251,0.09948643,0.03062380,0.00989001,0.00000013,0.03966687,0.00164461,0.01051864,0.02789572,0.02449526
-4.01900950,0.10245516,0.03347721,0.00944822,0.00000014,0.04148035,0.00168354,0.01081762,0.02965539,0.02506551
-4.01300650,0.10833107,0.03730345,0.00930660,0.00000015,0.04442791,0.00176494,0.01146954,0.03227729,0.02632908
-4.00700350,0.11709088,0.04212406,0.00944698,0.00000017,0.04851527,0.00188847,0.01245854,0.03578457,0.02827843
-4.00100050,0.12870600,0.04796038,0.00985243,0.00000020,0.05374366,0.00205346,0.01377128,0.04019899,0.03090377
-3.99499750,0.14313863,0.05483081,0.01050699,0.00000022,0.06010832,0.00225888,0.01539581,0.04553971,0.03419233
-3.98899450,0.16033716,0.06274784,0.01139536,0.00000025,0.06759686,0.00250327,0.01732049,0.05182177,0.03812750
-3.98299150,0.18023122,0.07171512,0.01250256,0.00000029,0.07618743,0.00278469,0.01953292,0.05905436,0.04268782
-3.97698849,0.20272675,0.08172435,0.01381356,0.00000033,0.08584687,0.00310066,0.02201892,0.06723905,0.04784602
-3.97098549,0.22770148,0.09275254,0.01531300,0.00000037,0.09652910,0.00344813,0.02476169,0.07636803,0.05356814
-3.96498249,0.25500116,0.10475931,0.01698488,0.00000042,0.10817379,0.00382339,0.02774104,0.08642251,0.05981283
-3.95897949,0.28443708,0.11768484,0.01881250,0.00000047,0.12070562,0.00422215,0.03093285,0.09737149,0.06653097
-3.95297649,0.31578513,0.13144818,0.02077835,0.00000053,0.13403414,0.00463944,0.03430875,0.10917096,0.07366564
-3.94697349,0.34878675,0.14594641,0.02286433,0.00000060,0.14805443,0.00506973,0.03783605,0.12176369,0.08115252
-3.94097049,0.38315203,0.16105449,0.02505202,0.00000068,0.16264870,0.00550696,0.04147789,0.13507987,0.08892081
-3.93496748,0.41856507,0.17662612,0.02732318,0.00000077,0.17768877,0.00594467,0.04519376,0.14903846,0.09689461
-3.92896448,0.45469171,0.19249548,0.02966042,0.00000087,0.19303951,0.00637609,0.04894024,0.16354960,0.10499481
-3.92296148,0.49118943,0.20848005,0.03204807,0.00000099,0.20856322,0.00679435,0.05267199,0.17851788,0.11314151
-3.91695848,0.52771938,0.22438433,0.03447314,0.00000114,0.22412478,0.00719265,0.05634309,0.19384667,0.12125673
-3.91095548,0.56396011,0.24000454,0.03692647,0.00000131,0.23959749,0.00756447,0.05990847,0.20944340,0.12926755
-3.90495248,0.59962249,0.25513410,0.03940397,0.00000153,0.25486931,0.00790377,0.06332561,0.22522555,0.13710934
-3.89894947,0.63446549,0.26956984,0.04190783,0.00000179,0.26984939,0.00820525,0.06655634,0.24112751,0.14472910
-3.89294647,0.66831198,0.28311853,0.04444780,0.00000213,0.28447455,0.00846454,0.06956860,0.25710772,0.15208871
-3.88694347,0.70106397,0.29560383,0.04704239,0.00000254,0.29871532,0.00867839,0.07233829,0.27315620,0.15916789
-3.88094047,0.73271653,0.30687311,0.04971991,0.00000306,0.31258148,0.00884486,0.07485099,0.28930188,0.16596681
-3.87493747,0.76336970,0.31680398,0.05251939,0.00000370,0.32612653,0.00896345,0.07710343,0.30561954,0.17250804
-3.86893447,0.79323764,0.32531033,0.05549113,0.00000450,0.33945101,0.00903519,0.07910479,0.32223598,0.17883794
-3.86293147,0.82265447,0.33234742,0.05869713,0.00000549,0.35270434,0.00906271,0.08087769,0.33933494,0.18502713
-3.85692846,0.85207613,0.33791597,0.06221093,0.00000671,0.36608497,0.00905021,0.08245870,0.35716045,0.19117017
-3.85092546,0.88207793,0.34206485,0.06611721,0.00000819,0.37983871,0.00900342,0.08389847,0.37601826,0.19738427
-3.84492246,0.91334748,0.34489230,0.07051087,0.00001000,0.39425517,0.00892951,0.08526145,0.39627490,0.20380706
-3.83891946,0.94667273,0.34654546,0.07549554,0.00001217,0.40966223,0.00883690,0.08662493,0.41835412,0.21059348
-3.83291646,0.98292523,0.34721820,0.08118174,0.00001477,0.42641860,0.00873510,0.08807773,0.44273058,0.21791176
-3.82691346,1.02303883,0.34714714,0.08768434,0.00001785,0.44490456,0.00863442,0.08971829,0.46992041,0.22593871
-3.82091046,1.06798388,0.34660600,0.09511964,0.00002148,0.46551117,0.00854577,0.09165228,0.50046888,0.23485431
-3.81490745,1.11873784,0.34589834,0.10360194,0.00002572,0.48862799,0.00848027,0.09398973,0.53493499,0.24483580
-3.80890445,1.17625259,0.34534875,0.11323962,0.00003062,0.51462974,0.00844901,0.09684182,0.57387347,0.25605150
-3.80290145,1.24141951,0.34529302,0.12413096,0.00003625,0.54386229,0.00846270,0.10031730,0.61781427,0.26865443
-3.79689845,1.31503310,0.34606716,0.13635966,0.00004266,0.57662819,0.00853135,0.10451866,0.66724026,0.28277596
-3.79089545,1.39775445,0.34799596,0.14999021,0.00004989,0.61317242,0.00866395,0.10953818,0.72256363,0.29851978
-3.78489245,1.49007551,0.35138132,0.16506337,0.00005797,0.65366862,0.00886816,0.11545400,0.78410193,0.31595620
-3.77888944,1.59228560,0.35649062,0.18159173,0.00006694,0.69820641,0.00915010,0.12232627,0.85205445,0.33511716
-3.77288644,1.70444146,0.36354582,0.19955576,0.00007679,0.74678026,0.00951404,0.13019357,0.92648012,0.35599205
-3.76688344,1.82634209,0.37271344,0.21890037,0.00008752,0.79928041,0.00996226,0.13906974,1.00727788,0.37852451
-3.76088044,1.95750983,0.38409601,0.23953232,0.00009910,0.85548634,0.01049486,0.14894131,1.09417063,0.40261039
-3.75487744,2.09717871,0.39772528,0.26131857,0.00011148,0.91506315,0.01110971,0.15976554,1.18669372,0.42809708
-3.74887444,2.24429136,0.41355755,0.28408585,0.00012460,0.97756133,0.01180237,0.17146936,1.28418910,0.45478412
-3.74287144,2.39750511,0.43147139,0.30762149,0.00013837,1.04242021,0.01256616,0.18394926,1.38580579,0.48242548
-3.73686843,2.55520812,0.45126800,0.33167576,0.00015269,1.10897515,0.01339226,0.19707213,1.49050732,0.51073323
-3.73086543,2.71554555,0.47267426,0.35596565,0.00016744,1.17646876,0.01426986,0.21067723,1.59708660,0.53938286
-3.72486243,2.87645582,0.49534859,0.38018014,0.00018250,1.24406589,0.01518639,0.22457922,1.70418811,0.56801998
-3.71885943,3.03571644,0.51888942,0.40398690,0.00019773,1.31087229,0.01612789,0.23857227,1.81033736,0.59626849
-3.71285643,3.19099819,0.54284612,0.42704026,0.00021301,1.37595646,0.01707932,0.25243504,1.91397678,0.62373980
-3.70685343,3.33992649,0.56673214,0.44899014,0.00022821,1.43837415,0.01802503,0.26593658,2.01350724,0.65004313
-3.70085043,3.48014789,0.59003981,0.46949185,0.00024321,1.49719479,0.01894922,0.27884286,2.10733384,0.67479634
-3.69484742,3.60939951,0.61225639,0.48821622,0.00025794,1.55152891,0.01983645,0.29092362,2.19391428,0.69763710
-3.68884442,3.72557889,0.63288072,0.50485969,0.00027232,1.60055572,0.02067213,0.30195956,2.27180814,0.71823395
-3.68284142,3.82681154,0.65143985,0.51915413,0.00028633,1.64354948,0.02144310,0.31174926,2.33972496,0.73629682
-3.67683842,3.91151325,0.66750502,0.53087573,0.00029997,1.67990392,0.02213806,0.32011580,2.39656900,0.75158656
-3.67083542,3.97844467,0.68070619,0.53985266,0.00031331,1.70915333,0.02274801,0.32691264,2.44147890,0.76392312
-3.66483242,4.02675540,0.69074468,0.54597119,0.00032643,1.73098947,0.02326669,0.33202863,2.47386009,0.77319195
-3.65882941,4.05601548,0.69740325,0.54917993,0.00033948,1.74527345,0.02369077,0.33539174,2.49340846,0.77934825
-3.65282641,4.06623278,0.70055321,0.54949186,0.00035265,1.75204177,0.02402014,0.33697156,2.50012408,0.78241885
-3.64682341,4.05785487,0.70015827,0.54698429,0.00036615,1.75150627,0.02425790,0.33678022,2.49431399,0.78250166
-3.64082041,4.03175532,0.69627491,0.54179642,0.00038023,1.74404768,0.02441034,0.33487188,2.47658369,0.77976237
-3.63481741,3.98920440,0.68904930,0.53412484,0.00039516,1.73020292,0.02448675,0.33134062,2.44781768,0.77442881
-3.62881441,3.93182548,0.67871096,0.52421698,0.00041122,1.71064663,0.02449911,0.32631697,2.40914945,0.76678288
-3.62281141,3.86153868,0.66556337,0.51236291,0.00042867,1.68616754,0.02446167,0.31996312,2.36192226,0.75715044
-3.61680840,3.78049409,0.64997207,0.49888573,0.00044776,1.65764068,0.02439042,0.31246714,2.30764230,0.74588970
-3.61080540,3.69099743,0.63235074,0.48413107,0.00046871,1.62599654,0.02430249,0.30403629,2.24792609,0.73337832
-3.60480240,3.59543127,0.61314589,0.46845608,0.00049167,1.59218854,0.02421545,0.29488990,2.18444451,0.72000001
-3.59879940,3.49617506,0.59282097,0.45221832,0.00051675,1.55716013,0.02414667,0.28525204,2.11886564,0.70613109
-3.59279640,3.39552746,0.57184041,0.43576509,0.00054396,1.52181292,0.02411258,0.27534420,2.05279906,0.69212759
-3.58679340,3.29563405,0.55065436,0.41942357,0.00057323,1.48697730,0.02412801,0.26537850,1.98774369,0.67831353
-3.58079040,3.19842328,0.52968481,0.40349202,0.00060441,1.45338650,0.02420559,0.25555144,1.92504140,0.66497067
-3.57478739,3.10555324,0.50931342,0.38823252,0.00063724,1.42165546,0.02435519,0.24603857,1.86583825,0.65233041
