energy_ev,total_up,Au_p_up,Au_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.91195598,3.03066084,0.34642924,0.83868597,0.71503435,1.25669841,0.03550549,0.33782341,0.13196792,0.38864256
-1.90595298,2.96955481,0.34740018,0.81430457,0.68822153,1.24088944,0.03444884,0.33250990,0.12712715,0.37939652
-1.89994997,2.90057165,0.34716623,0.78686930,0.65958659,1.22343514,0.03326191,0.32601502,0.12180606,0.36879497
-1.89394697,2.82513992,0.34581276,0.75685616,0.62954798,1.20480500,0.03197111,0.31849848,0.11609105,0.35700588
-1.88794397,2.74468643,0.34343807,0.72476133,0.59852194,1.18542781,0.03060371,0.31013005,0.11007099,0.34420523
-1.88194097,2.66059137,0.34014870,0.69108796,0.56691258,1.16567443,0.02918703,0.30108414,0.10383500,0.33057289
-1.87593797,2.57414820,0.33605464,0.65633357,0.53510291,1.14584397,0.02774766,0.29153445,0.09747039,0.31628871
-1.86993497,2.48652984,0.33126490,0.62097843,0.50344714,1.12615402,0.02631086,0.28164883,0.09106073,0.30152895
-1.86393197,2.39876233,0.32588357,0.58547536,0.47226429,1.10673533,0.02490004,0.27158477,0.08468416,0.28646308
-1.85792896,2.31170689,0.32000659,0.55024118,0.44183354,1.08763124,0.02353638,0.26148551,0.07841202,0.27125106
-1.85192596,2.22605071,0.31371946,0.51565008,0.41239103,1.06880157,0.02223863,0.25147700,0.07230775,0.25604120
-1.84592296,2.14230645,0.30709585,0.48202892,0.38412853,1.05013101,0.02102303,0.24166583,0.06642605,0.24096842
-1.83991996,2.06082018,0.30019731,0.44965468,0.35719355,1.03144120,0.01990341,0.23213815,0.06081247,0.22615320
-1.83391696,1.98178659,0.29307394,0.41875381,0.33169099,1.01250599,0.01889135,0.22295968,0.05550325,0.21170095
-1.82791396,1.90527071,0.28576595,0.38950343,0.30768611,0.99306899,0.01799648,0.21417653,0.05052546,0.19770192
-1.82191096,1.83123423,0.27830590,0.36203414,0.28520852,0.97286239,0.01722687,0.20581705,0.04589744,0.18423157
-1.81590795,1.75956509,0.27072156,0.33643423,0.26425702,0.95162612,0.01658938,0.19789435,0.04162949,0.17135131
-1.80990495,1.69010844,0.26303895,0.31275481,0.24480496,0.92912623,0.01609007,0.19040938,0.03772471,0.15910957
-1.80390195,1.62269725,0.25528548,0.29101571,0.22680581,0.90517170,0.01573455,0.18335440,0.03418002,0.14754311
-1.79789895,1.55718088,0.24749282,0.27121157,0.21019878,0.87962867,0.01552826,0.17671664,0.03098729,0.13667846
-1.79189595,1.49345025,0.23969938,0.25331807,0.19491406,0.85243161,0.01547671,0.17048185,0.02813453,0.12653350
-1.78589295,1.43145829,0.23195205,0.23729766,0.18087765,0.82359070,0.01558556,0.16463778,0.02560707,0.11711898
-1.77988994,1.37123499,0.22430729,0.22310486,0.16801549,0.79319548,0.01586058,0.15917706,0.02338873,0.10844000
-1.77388694,1.31289626,0.21683121,0.21069063,0.15625674,0.76141444,0.01630754,0.15409974,0.02146287,0.10049737
-1.76788394,1.25664680,0.20959889,0.20000587,0.14553637,0.72849092,0.01693197,0.14941503,0.01981340,0.09328879
-1.76188094,1.20277688,0.20269277,0.19100388,0.13579668,0.69473560,0.01773874,0.14514243,0.01842559,0.08680978
-1.75587794,1.15165379,0.19620037,0.18364182,0.12698813,0.66051623,0.01873171,0.14131208,0.01728676,0.08105451
-1.74987494,1.10370865,0.19021138,0.17788115,0.11906938,0.62624512,0.01991318,0.13796440,0.01638677,0.07601626
-1.74387194,1.05941963,0.18481440,0.17368726,0.11200666,0.59236532,0.02128345,0.13514905,0.01571834,0.07168774
-1.73786893,1.01929276,0.18009348,0.17102834,0.10577269,0.55933611,0.02284026,0.13292328,0.01527717,0.06806126
-1.73186593,0.98384137,0.17612477,0.16987374,0.10034516,0.52761867,0.02457843,0.13134978,0.01506190,0.06512861
-1.72586293,0.95356553,0.17297339,0.17019195,0.09570512,0.49766250,0.02648949,0.13049415,0.01507389,0.06288092
-1.71985993,0.92893227,0.17069081,0.17194850,0.09183522,0.46989332,0.02856145,0.13042212,0.01531677,0.06130835
-1.71385693,0.91035781,0.16931284,0.17510373,0.08871809,0.44470272,0.03077874,0.13119653,0.01579597,0.06039978
-1.70785393,0.89819210,0.16885844,0.17961095,0.08633486,0.42243995,0.03312230,0.13287441,0.01651803,0.06014238
-1.70185093,0.89270651,0.16932917,0.18541474,0.08466399,0.40340596,0.03556980,0.13550405,0.01748981,0.06052124
-1.69584792,0.89408455,0.17070967,0.19244979,0.08368034,0.38784961,0.03809608,0.13912225,0.01871770,0.06151899
-1.68984492,0.90241594,0.17296869,0.20064005,0.08335467,0.37596589,0.04067373,0.14375187,0.02020670,0.06311539
-1.68384192,0.91769355,0.17606090,0.20989850,0.08365339,0.36789593,0.04327378,0.14939963,0.02195957,0.06528703
-1.67783892,0.93981307,0.17992914,0.22012729,0.08453867,0.36372824,0.04586648,0.15605436,0.02397594,0.06800701
-1.67183592,0.96857478,0.18450704,0.23121823,0.08596875,0.36350099,0.04842216,0.16368559,0.02625148,0.07124461
-1.66583292,1.00368707,0.18972175,0.24305370,0.08789847,0.36720462,0.05091209,0.17224263,0.02877723,0.07496506
-1.65982991,1.04477094,0.19549661,0.25550774,0.09027989,0.37478467,0.05330932,0.18165414,0.03153897,0.07912926
-1.65382691,1.09136535,0.20175358,0.26844727,0.09306300,0.38614417,0.05558940,0.19182815,0.03451679,0.08369359
-1.64782391,1.14293272,0.20841528,0.28173346,0.09619641,0.40114559,0.05773104,0.20265261,0.03768488,0.08860970
-1.64182091,1.19886453,0.21540652,0.29522302,0.09962794,0.41961207,0.05971658,0.21399651,0.04101139,0.09382438
-1.63581791,1.25848687,0.22265521,0.30876951,0.10330517,0.44132786,0.06153227,0.22571145,0.04445872,0.09927949
-1.62981491,1.32106601,0.23009272,0.32222456,0.10717582,0.46603827,0.06316843,0.23763381,0.04798385,0.10491201
-1.62381191,1.38581412,0.23765362,0.33543911,0.11118808,0.49344905,0.06461938,0.24958743,0.05153899,0.11065419
-1.61780890,1.45189550,0.24527497,0.34826452,0.11529074,0.52322580,0.06588318,0.26138674,0.05507250,0.11643392
-1.61180590,1.51843370,0.25289527,0.36055381,0.11943340,0.55499357,0.06696130,0.27284046,0.05852985,0.12217522
-1.60580290,1.58451986,0.26045318,0.37216290,0.12356646,0.58833721,0.06785808,0.28375555,0.06185494,0.12779901
-1.59979990,1.64922272,0.26788623,0.38295202,0.12764129,0.62280278,0.06858023,0.29394163,0.06499142,0.13322413
-1.59379690,1.71160051,0.27512978,0.39278735,0.13161036,0.65790048,0.06913621,0.30321545,0.06788416,0.13836855
-1.58779390,1.77071494,0.28211622,0.40154276,0.13542750,0.69310934,0.06953567,0.31140557,0.07048070,0.14315084
-1.58179090,1.82564724,0.28877470,0.40910193,0.13904831,0.72788391,0.06978896,0.31835689,0.07273274,0.14749188
-1.57578789,1.87551602,0.29503145,0.41536054,0.14243065,0.76166295,0.06990668,0.32393497,0.07459750,0.15131664
-1.56978489,1.91949663,0.30081073,0.42022873,0.14553535,0.79388012,0.06989939,0.32802998,0.07603900,0.15455615
-1.56378189,1.95684127,0.30603640,0.42363355,0.14832701,0.82397626,0.06977744,0.33056001,0.07702909,0.15714944
-1.55777889,1.98689919,0.31063401,0.42552145,0.15077487,0.85141306,0.06955086,0.33147370,0.07754828,0.15904543
-1.55177589,2.00913597,0.31453342,0.42586051,0.15285378,0.87568736,0.06922945,0.33075203,0.07758638,0.16020462
-1.54577289,2.02315097,0.31767164,0.42464241,0.15454507,0.89634569,0.06882289,0.32840909,0.07714274,0.16060064
-1.53976988,2.02869191,0.31999572,0.42188394,0.15583737,0.91299811,0.06834095,0.32449184,0.07622626,0.16022131
-1.53376688,2.02566567,0.32146558,0.41762782,0.15672729,0.92533081,0.06779370,0.31907878,0.07485517,0.15906944
-1.52776388,2.01414451,0.32205642,0.41194287,0.15721977,0.93311671,0.06719173,0.31227763,0.07305639,0.15716308
-1.52176088,1.99436717,0.32176066,0.40492337,0.15732827,0.93622346,0.06654629,0.30422199,0.07086479,0.15453531
-1.51575788,1.96673441,0.32058908,0.39668750,0.15707454,0.93461829,0.06586940,0.29506719,0.06832216,0.15123351
-1.50975488,1.93179908,0.31857124,0.38737499,0.15648807,0.92836957,0.06517384,0.28498545,0.06547605,0.14731817
-1.50375188,1.89025089,0.31575489,0.37714399,0.15560525,0.91764467,0.06447302,0.27416055,0.06237842,0.14286121
-1.49774887,1.84289647,0.31220464,0.36616721,0.15446815,0.90270435,0.06378080,0.26278221,0.05908437,0.13794400
-1.49174587,1.79063548,0.30799970,0.35462759,0.15312309,0.88389390,0.06311114,0.25104053,0.05565066,0.13265501
-1.48574287,1.73443394,0.30323098,0.34271356,0.15161904,0.86163135,0.06247776,0.23912057,0.05213447,0.12708734
-1.47973987,1.67529590,0.29799765,0.33061421,0.15000586,0.83639341,0.06189368,0.22719735,0.04859204,0.12133614
-1.47373687,1.61423469,0.29240342,0.31851452,0.14833255,0.80869977,0.06137080,0.21543152,0.04507758,0.11549605
-1.46773387,1.55224522,0.28655262,0.30659083,0.14664567,0.77909659,0.06091946,0.20396588,0.04164226,0.10965883
-1.46173087,1.49027827,0.28054654,0.29500690,0.14498777,0.74813986,0.06054809,0.19292265,0.03833332,0.10391115
-1.45572786,1.42921808,0.27447994,0.28391048,0.14339623,0.71637939,0.06026296,0.18240192,0.03519348,0.09833276
-1.44972486,1.36986391,0.26843824,0.27343073,0.14190230,0.68434418,0.06006796,0.17248097,0.03226036,0.09299498
-1.44372186,1.31291621,0.26249519,0.26367644,0.14053052,0.65252963,0.05996457,0.16321460,0.02956626,0.08795962
-1.43771886,1.25896776,0.25671136,0.25473517,0.13929846,0.62138711,0.05995194,0.15463642,0.02713797,0.08327832
-1.43171586,1.20849959,0.25113340,0.24667311,0.13821684,0.59131611,0.06002706,0.14676081,0.02499676,0.07899227
-1.42571286,1.16188173,0.24579394,0.23953583,0.13728993,0.56265903,0.06018507,0.13958559,0.02315858,0.07513233
-1.41970985,1.11937795,0.24071227,0.23334962,0.13651617,0.53569871,0.06041958,0.13309508,0.02163425,0.07171949
-1.41370685,1.08115415,0.23589552,0.22812338,0.13588902,0.51065834,0.06072313,0.12726350,0.02042982,0.06876559
-1.40770385,1.04728923,0.23134031,0.22385090,0.13539791,0.48770364,0.06108760,0.12205834,0.01954700,0.06627425
-1.40170085,1.01778791,0.22703466,0.22051332,0.13502917,0.46694674,0.06150462,0.11744372,0.01898357,0.06424195
-1.39569785,0.99259438,0.22296003,0.21808174,0.13476703,0.44845145,0.06196598,0.11338344,0.01873391,0.06265914
-1.38969485,0.97160599,0.21909345,0.21651968,0.13459443,0.43223950,0.06246392,0.10984362,0.01878947,0.06151145
-1.38369185,0.95468641,0.21540939,0.21578547,0.13449377,0.41829718,0.06299139,0.10679487,0.01913929,0.06078077
-1.37768884,0.94167742,0.21188159,0.21583433,0.13444743,0.40658205,0.06354223,0.10421385,0.01977049,0.06044631
-1.37168584,0.93240905,0.20848451,0.21662012,0.13443824,0.39702946,0.06411118,0.10208426,0.02066876,0.06048546
-1.36568284,0.92670786,0.20519455,0.21809687,0.13444964,0.38955843,0.06469395,0.10039716,0.02181878,0.06087464
-1.35967984,0.92440302,0.20199102,0.22021983,0.13446582,0.38407684,0.06528709,0.09915081,0.02320465,0.06158985
-1.35367684,0.92533041,0.19885680,0.22294634,0.13447175,0.38048570,0.06588789,0.09834989,0.02481029,0.06260724
-1.34767384,0.92933488,0.19577884,0.22623631,0.13445308,0.37868262,0.06649419,0.09800438,0.02661971,0.06390336
-1.34167084,0.93627082,0.19274855,0.23005252,0.13439607,0.37856420,0.06710422,0.09812805,0.02861734,0.06545546
-1.33566783,0.94600138,0.18976201,0.23436073,0.13428759,0.38002773,0.06771639,0.09873677,0.03078819,0.06724153
-1.32966483,0.95839677,0.18682027,0.23912958,0.13411508,0.38297210,0.06832913,0.09984674,0.03311801,0.06924038
-1.32366183,0.97333188,0.18392955,0.24433049,0.13386665,0.38729806,0.06894075,0.10147269,0.03559338,0.07143154
-1.31765883,0.99068361,0.18110161,0.24993736,0.13353132,0.39290806,0.06954926,0.10362626,0.03820168,0.07379521
-1.31165583,1.01032827,0.17835402,0.25592636,0.13309931,0.39970581,0.07015236,0.10631466,0.04093103,0.07631212
-1.30565283,1.03213924,0.17571061,0.26227561,0.13256243,0.40759558,0.07074730,0.10953954,0.04377018,0.07896346
-1.29964982,1.05598523,0.17320184,0.26896490,0.13191465,0.41648159,0.07133091,0.11329637,0.04670831,0.08173076
-1.29364682,1.08172927,0.17086519,0.27597546,0.13115265,0.42626736,0.07189960,0.11757421,0.04973474,0.08459588
-1.28764382,1.10922858,0.16874549,0.28328975,0.13027648,0.43685546,0.07244937,0.12235593,0.05283877,0.08754097
-1.28164082,1.13833544,0.16689507,0.29089125,0.12929023,0.44814734,0.07297590,0.12761896,0.05600930,0.09054860
-1.27563782,1.16889898,0.16537382,0.29876442,0.12820268,0.46004370,0.07347463,0.13333632,0.05923464,0.09360193
-1.26963482,1.20076806,0.16424900,0.30689467,0.12702792,0.47244516,0.07394090,0.13947822,0.06250219,0.09668490
-1.26363182,1.23379485,0.16359473,0.31526838,0.12578591,0.48525336,0.07437013,0.14601375,0.06579834,0.09978259
-1.25762881,1.26783932,0.16349134,0.32387307,0.12450294,0.49837243,0.07475798,0.15291287,0.06910824,0.10288164
-1.25162581,1.30277397,0.16402427,0.33269757,0.12321193,0.51171080,0.07510063,0.16014842,0.07241582,0.10597063
-1.24562281,1.33848894,0.16528281,0.34173225,0.12195263,0.52518324,0.07539501,0.16769804,0.07570379,0.10904061
-1.23961981,1.37489685,0.16735843,0.35096927,0.12077157,0.53871306,0.07563913,0.17554588,0.07895373,0.11208556
-1.23361681,1.41193711,0.17034298,0.36040276,0.11972183,0.55223427,0.07583238,0.18368399,0.08214634,0.11510277
-1.22761381,1.44957935,0.17432653,0.37002893,0.11886256,0.56569365,0.07597585,0.19211313,0.08526169,0.11809325
-1.22161081,1.48782549,0.17939514,0.37984605,0.11825824,0.57905248,0.07607265,0.20084313,0.08827955,0.12106185
-1.21560780,1.52671017,0.18562849,0.38985416,0.11797764,0.59228785,0.07612817,0.20989250,0.09117977,0.12401737
-1.20960480,1.56629931,0.19309744,0.40005466,0.11809250,0.60539343,0.07615026,0.21928740,0.09394272,0.12697231
-1.20360180,1.60668651,0.20186160,0.41044946,0.11867596,0.61837950,0.07614936,0.22905991,0.09654965,0.12994253
-1.19759880,1.64798743,0.21196713,0.42104004,0.11980069,0.63127236,0.07613849,0.23924570,0.09898311,0.13294655
-1.19159580,1.69033211,0.22344460,0.43182601,0.12153679,0.64411292,0.07613309,0.24988118,0.10122727,0.13600469
-1.18559280,1.73385562,0.23630724,0.44280365,0.12394953,0.65695461,0.07615071,0.26100024,0.10326824,0.13913794
-1.17958979,1.77868735,0.25054958,0.45396417,0.12709703,0.66986069,0.07621058,0.27263086,0.10509430,0.14236667
-1.17358679,1.82493960,0.26614656,0.46529193,0.13102779,0.68290109,0.07633296,0.28479168,0.10669603,0.14570925
-1.16758379,1.87269605,0.28305318,0.47676274,0.13577848,0.69614886,0.07653834,0.29748886,0.10806642,0.14918056
-1.16158079,1.92200084,0.30120480,0.48834235,0.14137178,0.70967668,0.07684663,0.31071337,0.10920086,0.15279059
-1.15557779,1.97284902,0.32051814,0.49998525,0.14781462,0.72355325,0.07727605,0.32443892,0.11009712,0.15654313
-1.14957479,2.02517903,0.34089292,0.51163400,0.15509676,0.73784019,0.07784222,0.33862080,0.11075523,0.16043466
-1.14357179,2.07886781,0.36221415,0.52321903,0.16318996,0.75258933,0.07855703,0.35319556,0.11117734,0.16445361
-1.13756878,2.13372890,0.38435512,0.53465920,0.17204770,0.76784061,0.07942772,0.36808183,0.11136756,0.16857984
-1.13156578,2.18951395,0.40718082,0.54586299,0.18160555,0.78362078,0.08045598,0.38318211,0.11133175,0.17278468
-1.12556278,2.24591751,0.43055181,0.55673042,0.19178219,0.79994279,0.08163730,0.39838547,0.11107737,0.17703129
-1.11955978,2.30258491,0.45432832,0.56715557,0.20248119,0.81680596,0.08296042,0.41357121,0.11061322,0.18127554
-1.11355678,2.35912296,0.47837436,0.57702968,0.21359326,0.83419675,0.08440716,0.42861300,0.10994930,0.18546724
-1.10755378,2.41511269,0.50256171,0.58624460,0.22499912,0.85209000,0.08595242,0.44338353,0.10909660,0.18955174
-1.10155078,2.47012341,0.52677348,0.59469643,0.23657279,0.87045057,0.08756456,0.45775922,0.10806692,0.19347187
-1.09554777,2.52372723,0.55090716,0.60228918,0.24818512,0.88923496,0.08920599,0.47162481,0.10687266,0.19716995
-1.08954477,2.57551317,0.57487680,0.60893817,0.25970740,0.90839292,0.09083414,0.48487749,0.10552665,0.20059000
-1.08354177,2.62509986,0.59861436,0.61457304,0.27101505,0.92786872,0.09240262,0.49743030,0.10404190,0.20367978
-1.07753877,2.67214617,0.62206992,0.61914009,0.28199092,0.94760204,0.09386254,0.50921475,0.10243145,0.20639281
-1.07153577,2.71635911,0.64521088,0.62260389,0.29252836,0.96752822,0.09516409,0.52018224,0.10070807,0.20869000
-1.06553277,2.75749855,0.66802004,0.62494799,0.30253368,0.98757806,0.09625811,0.53030450,0.09888407,0.21054105
-1.05952976,2.79537870,0.69049267,0.62617476,0.31192807,1.00767701,0.09709772,0.53957275,0.09697103,0.21192535
-1.05352676,2.82986620,0.71263276,0.62630428,0.32064881,1.02774396,0.09763989,0.54799594,0.09497957,0.21283245
-1.04752376,2.86087537,0.73444849,0.62537248,0.32864971,1.04768978,0.09784689,0.55559793,0.09291916,0.21326215
-1.04152076,2.88836101,0.75594733,0.62342854,0.33590096,1.06741581,0.09768754,0.56241407,0.09079792,0.21322399
-1.03551776,2.91230938,0.77713095,0.62053184,0.34238822,1.08681251,0.09713824,0.56848717,0.08862250,0.21273645
-1.02951476,2.93272823,0.79799023,0.61674851,0.34811119,1.10575855,0.09618372,0.57386335,0.08639803,0.21182578
-1.02351176,2.94963669,0.81850063,0.61214803,0.35308165,1.12412051,0.09481749,0.57858781,0.08412810,0.21052455
-1.01750875,2.96305577,0.83861825,0.60679980,0.35732126,1.14175341,0.09304199,0.58270104,0.08181492,0.20887006
-1.01150575,2.97300019,0.85827674,0.60077022,0.36085902,1.15850207,0.09086835,0.58623544,0.07945944,0.20690262
-1.00550275,2.97947210,0.87738531,0.59412008,0.36372877,1.17420350,0.08831601,0.58921270,0.07706167,0.20466390
-0.99949975,2.98245721,0.89582787,0.58690275,0.36596668,1.18869009,0.08541192,0.59164205,0.07462100,0.20219537
-0.99349675,2.98192326,0.91346351,0.57916295,0.36760901,1.20179364,0.08218962,0.59351938,0.07213659,0.19953688
-0.98749375,2.97782115,0.93012817,0.57093633,0.36869005,1.21334994,0.07868810,0.59482734,0.06960786,0.19672554
-0.98149075,2.97008831,0.94563764,0.56224973,0.36924052,1.22320362,0.07495057,0.59553628,0.06703493,0.19379475
-0.97548774,2.95865412,0.95979162,0.55312210,0.36928631,1.23121321,0.07102316,0.59560607,0.06441907,0.19077364
-0.96948474,2.94344691,0.97237877,0.54356597,0.36884772,1.23725583,0.06695357,0.59498854,0.06176311,0.18768672
-0.96348174,2.92440195,0.98318259,0.53358935,0.36793912,1.24123152,0.06278985,0.59363050,0.05907182,0.18455381
-0.95747874,2.90147012,0.99198794,0.52319788,0.36656908,1.24306686,0.05857919,0.59147709,0.05635218,0.18139024
-0.95147574,2.87462655,0.99858797,0.51239720,0.36474081,1.24271774,0.05436685,0.58847537,0.05361357,0.17820721
-0.94547274,2.84387888,1.00279118,0.50119520,0.36245310,1.24017120,0.05019522,0.58457796,0.05086781,0.17501239
-0.93946973,2.80927492,1.00442853,0.48960429,0.35970147,1.23544640,0.04610315,0.57974652,0.04812918,0.17181059
-0.93346673,2.77090928,1.00336027,0.47764335,0.35647954,1.22859469,0.04212530,0.57395508,0.04541421,0.16860453
-0.92746373,2.72892890,0.99948241,0.46533949,0.35278066,1.21969890,0.03829179,0.56719298,0.04274150,0.16539560
-0.92146073,2.68353751,0.99273245,0.45272937,0.34859959,1.20887218,0.03462795,0.55946740,0.04013137,0.16218476
-0.91545773,2.63499887,0.98309445,0.43986022,0.34393422,1.19625640,0.03115431,0.55080541,0.03760547,0.15897323
-0.90945473,2.58363892,0.97060306,0.42679050,0.33878728,1.18202036,0.02788661,0.54125544,0.03518636,0.15576325
-0.90345173,2.52984679,0.95534641,0.41359009,0.33316799,1.16635806,0.02483609,0.53088821,0.03289707,0.15255875
-0.89744872,2.47407479,0.93746786,0.40034023,0.32709345,1.14948702,0.02200970,0.51979695,0.03076064,0.14936586
-0.89144572,2.41683721,0.91716631,0.38713302,0.32058995,1.13164679,0.01941055,0.50809705,0.02879971,0.14619337
-0.88544272,2.35870797,0.89469506,0.37407061,0.31369390,1.11309765,0.01703834,0.49592497,0.02703610,0.14305304
-0.87943972,2.30031681,0.87035918,0.36126403,0.30645251,1.09411935,0.01488979,0.48343646,0.02549045,0.13995976
-0.87343672,2.24234396,0.84451133,0.34883177,0.29892407,1.07500973,0.01295918,0.47080413,0.02418192,0.13693164
-0.86743372,2.18551307,0.81754602,0.33689789,0.29117783,1.05608316,0.01123880,0.45821425,0.02312787,0.13398984
-0.86143072,2.13058203,0.78989242,0.32558996,0.28329353,1.03766836,0.00971946,0.44586298,0.02234361,0.13115837
-0.85542771,2.07833177,0.76200577,0.31503656,0.27536041,1.02010552,0.00839093,0.43395194,0.02184220,0.12846370
-0.84942471,2.02955271,0.73435758,0.30536461,0.26747588,1.00374248,0.00724235,0.42268326,0.02163416,0.12593421
