energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,4.48792456,0.61210692,3.00046076,1.07640433,0.58421255,0.00575792,0.18823957,0.02266676,0.60671822
-4.63131566,4.39580190,0.61044263,2.91562727,1.07911657,0.57751635,0.00554698,0.18923282,0.02343807,0.59286134
-4.62531266,4.30403147,0.60732842,2.83225584,1.08006727,0.57098341,0.00533136,0.18965761,0.02416399,0.57890867
-4.61930965,4.21400259,0.60290786,2.75153202,1.07930975,0.56469446,0.00511395,0.18953032,0.02483760,0.56508718
-4.61330665,4.12692450,0.59735929,2.67447535,1.07689816,0.55870063,0.00489744,0.18888124,0.02545242,0.55161500
-4.60730365,4.04380878,0.59089359,2.60192369,1.07288821,0.55302266,0.00468429,0.18775428,0.02600254,0.53869924
-4.60130065,3.96545902,0.58375027,2.53452413,1.06733828,0.54765145,0.00447671,0.18620592,0.02648264,0.52653397
-4.59529765,3.89246756,0.57619208,2.47273041,1.06031079,0.54255008,0.00427661,0.18430371,0.02688810,0.51529812
-4.58929465,3.82521916,0.56849805,2.41680652,1.05187362,0.53765706,0.00408563,0.18212417,0.02721507,0.50515342
-4.58329165,3.76390083,0.56095523,2.36683627,1.04210154,0.53289075,0.00390511,0.17975021,0.02746050,0.49624215
-4.57728864,3.70851714,0.55384942,2.32273785,1.03107745,0.52815476,0.00373611,0.17726828,0.02762221,0.48868496
-4.57128564,3.65891015,0.54745515,2.28428283,1.01889329,0.52334386,0.00357942,0.17476518,0.02769894,0.48257851
-4.56528264,3.61478273,0.54202553,2.25111855,1.00565056,0.51835045,0.00343557,0.17232485,0.02769033,0.47799329
-4.55927964,3.57572438,0.53778215,2.22279289,0.99146034,0.51307080,0.00330490,0.17002515,0.02759698,0.47497144
-4.55327664,3.54123823,0.53490583,2.19878049,0.97644281,0.50741122,0.00318752,0.16793488,0.02742041,0.47352493
-4.54727364,3.51076831,0.53352838,2.17850922,0.96072611,0.50129337,0.00308339,0.16611115,0.02716308,0.47363408
-4.54127064,3.48372602,0.53372599,2.16138618,0.94444484,0.49465885,0.00299234,0.16459713,0.02682826,0.47524661
-4.53526763,3.45951498,0.53551456,2.14682216,0.92773796,0.48747257,0.00291408,0.16342049,0.02642007,0.47827740
-4.52926463,3.43755354,0.53884725,2.13425387,0.91074641,0.47972490,0.00284825,0.16259238,0.02594332,0.48260901
-4.52326163,3.41729445,0.54361436,2.12316340,0.89361049,0.47143243,0.00279443,0.16210715,0.02540344,0.48809298
-4.51725863,3.39824120,0.54964579,2.11309431,0.87646711,0.46263748,0.00275218,0.16194276,0.02480636,0.49455220
-4.51125563,3.37996102,0.55671578,2.10366416,0.85944721,0.45340629,0.00272103,0.16206186,0.02415844,0.50178406
-4.50525263,3.36209427,0.56455003,2.09457321,0.84267329,0.44382612,0.00270051,0.16241350,0.02346626,0.50956461
-4.49924962,3.34436044,0.57283469,2.08560938,0.82625741,0.43400143,0.00269017,0.16293538,0.02273659,0.51765342
-4.49324662,3.32656087,0.58122701,2.07664942,0.81029963,0.42404946,0.00268957,0.16355653,0.02197623,0.52579919
-4.48724362,3.30857846,0.58936716,2.06765674,0.79488705,0.41409529,0.00269830,0.16420028,0.02119189,0.53374587
-4.48124062,3.29037462,0.59689068,2.05867600,0.78009343,0.40426682,0.00271597,0.16478741,0.02039016,0.54123909
-4.47523762,3.27198393,0.60344110,2.04982497,0.76597951,0.39468987,0.00274221,0.16523930,0.01957740,0.54803265
-4.46923462,3.25350673,0.60868215,2.04128416,0.75259381,0.38548358,0.00277667,0.16548096,0.01875967,0.55389497
-4.46323162,3.23510011,0.61230907,2.03328465,0.73997402,0.37675635,0.00281902,0.16544385,0.01794272,0.55861510
-4.45722861,3.21696766,0.61405857,2.02609471,0.72814865,0.36860243,0.00286892,0.16506826,0.01713196,0.56200811
-4.45122561,3.19934828,0.61371711,2.02000570,0.71713902,0.36109931,0.00292605,0.16430529,0.01633243,0.56391981
-4.44522261,3.18250454,0.61112708,2.01531790,0.70696126,0.35430588,0.00299010,0.16311835,0.01554880,0.56423042
-4.43921961,3.16671088,0.60619083,2.01232675,0.69762814,0.34826146,0.00306076,0.16148397,0.01478537,0.56285715
-4.43321661,3.15224200,0.59887238,2.01130989,0.68915076,0.34298553,0.00313771,0.15939222,0.01404610,0.55975572
-4.42721361,3.13936181,0.58919686,2.01251561,0.68153978,0.33847822,0.00322067,0.15684647,0.01333459,0.55492061
-4.42121061,3.12831338,0.57724785,2.01615303,0.67480610,0.33472147,0.00330940,0.15386270,0.01265407,0.54838412
-4.41520760,3.11930993,0.56316273,2.02238415,0.66896104,0.33168053,0.00340370,0.15046840,0.01200744,0.54021445
-4.40920460,3.11252739,0.54712647,2.03131825,0.66401580,0.32930609,0.00350347,0.14670106,0.01139723,0.53051263
-4.40320160,3.10809857,0.52936412,2.04300853,0.65998045,0.32753646,0.00360870,0.14260649,0.01082561,0.51940874
-4.39719860,3.10610915,0.51013236,2.05745097,0.65686218,0.32630015,0.00371955,0.13823692,0.01029440,0.50705736
-4.39119560,3.10659553,0.48971059,2.07458553,0.65466327,0.32551834,0.00383636,0.13364905,0.00980502,0.49363253
-4.38519260,3.10954447,0.46839193,2.09429929,0.65337853,0.32510750,0.00395967,0.12890214,0.00935853,0.47932250
-4.37918959,3.11489460,0.44647438,2.11643123,0.65299271,0.32498184,0.00409030,0.12405614,0.00895563,0.46432429
-4.37318659,3.12253936,0.42425262,2.14077855,0.65347775,0.32505574,0.00422930,0.11917008,0.00859664,0.44883836
-4.36718359,3.13233147,0.40201056,2.16710386,0.65479024,0.32524585,0.00437804,0.11430057,0.00828155,0.43306358
-4.36118059,3.14408831,0.38001497,2.19514304,0.65686927,0.32547318,0.00453815,0.10950061,0.00801005,0.41719259
-4.35517759,3.15759829,0.35851026,2.22461332,0.65963467,0.32566480,0.00471154,0.10481861,0.00778154,0.40140765
-4.34917459,3.17262759,0.33771439,2.25522119,0.66298605,0.32575537,0.00490037,0.10029772,0.00759523,0.38587723
-4.34317159,3.18892722,0.31781614,2.28666998,0.66680259,0.32568839,0.00510698,0.09597535,0.00745016,0.37075319
-4.33716858,3.20624014,0.29897346,2.31866671,0.67094375,0.32541714,0.00533387,0.09188295,0.00734528,0.35616879
-4.33116558,3.22430811,0.28131297,2.35092821,0.67525102,0.32490543,0.00558357,0.08804599,0.00727948,0.34223739
-4.32516258,3.24287846,0.26493042,2.38318648,0.67955058,0.32412799,0.00585861,0.08448408,0.00725171,0.32905195
-4.31915958,3.26171033,0.24989196,2.41519314,0.68365709,0.32307068,0.00616140,0.08121121,0.00726098,0.31668519
-4.31315658,3.28058081,0.23623608,2.44672328,0.68737820,0.32173033,0.00649413,0.07823615,0.00730643,0.30519038
-4.30715358,3.29929062,0.22397609,2.47757873,0.69052004,0.32011452,0.00685867,0.07556280,0.00738737,0.29460278
-4.30115058,3.31766967,0.21310291,2.50759095,0.69289320,0.31824099,0.00725653,0.07319067,0.00750326,0.28494141
-4.29514757,3.33558244,0.20358813,2.53662374,0.69431915,0.31613702,0.00768873,0.07111532,0.00765373,0.27621138
-4.28914457,3.35293320,0.19538711,2.56457579,0.69463684,0.31383860,0.00815576,0.06932882,0.00783858,0.26840633
-4.28314157,3.36967116,0.18844214,2.59138337,0.69370926,0.31138952,0.00865756,0.06782017,0.00805768,0.26151117
-4.27713857,3.38579538,0.18268547,2.61702297,0.69142960,0.30884042,0.00919349,0.06657573,0.00831097,0.25550479
-4.27113557,3.40135937,0.17804217,2.64151396,0.68772681,0.30624784,0.00976234,0.06557963,0.00859838,0.25036278
-4.26513257,3.41647511,0.17443290,2.66492106,0.68257036,0.30367330,0.01036233,0.06481412,0.00891970,0.24605999
-4.25912956,3.43131630,0.17177632,2.68735641,0.67597389,0.30118235,0.01099120,0.06426000,0.00927459,0.24257287
-4.25312656,3.44612031,0.16999138,2.70898088,0.66799769,0.29884383,0.01164625,0.06389701,0.00966238,0.23988151
-4.24712356,3.46118862,0.16899927,2.73000435,0.65874977,0.29672906,0.01232441,0.06370422,0.01008209,0.23797130
-4.24112056,3.47688515,0.16872516,2.75068440,0.64838550,0.29491119,0.01302229,0.06366049,0.01053232,0.23683412
-4.23511756,3.49363219,0.16909962,2.77132323,0.63710582,0.29346463,0.01373630,0.06374487,0.01101120,0.23646910
-4.22911456,3.51190350,0.17005980,2.79226226,0.62515398,0.29246440,0.01446266,0.06393715,0.01151636,0.23688290
-4.22311156,3.53221428,0.17155029,2.81387428,0.61281093,0.29198559,0.01519750,0.06421826,0.01204495,0.23808936
-4.21710855,3.55510793,0.17352363,2.83655293,0.60038944,0.29210274,0.01593685,0.06457082,0.01259366,0.24010875
-4.21110555,3.58113953,0.17594054,2.86069946,0.58822714,0.29288911,0.01667672,0.06497955,0.01315878,0.24296648
-4.20510255,3.61085618,0.17876978,2.88670707,0.57667861,0.29441592,0.01741300,0.06543166,0.01373625,0.24669134
-4.19909955,3.64477478,0.18198766,2.91494304,0.56610671,0.29675135,0.01814154,0.06591723,0.01432183,0.25131332
-4.19309655,3.68335763,0.18557718,2.94572918,0.55687350,0.29995946,0.01885807,0.06642939,0.01491117,0.25686122
-4.18709355,3.72698680,0.18952687,2.97932147,0.54933070,0.30409893,0.01955815,0.06696442,0.01550002,0.26335988
-4.18109055,3.77593824,0.19382924,3.01588957,0.54381025,0.30922164,0.02023717,0.06752170,0.01608429,0.27082738
-4.17508754,3.83035685,0.19847907,3.05549730,0.54061493,0.31537122,0.02089027,0.06810351,0.01666029,0.27927224
-4.16908454,3.89023360,0.20347141,3.09808515,0.54000947,0.32258146,0.02151233,0.06871457,0.01722481,0.28869076
-4.16308154,3.95538626,0.20879947,3.14345588,0.54221220,0.33087486,0.02209798,0.06936158,0.01777525,0.29906464
-4.15707854,4.02544488,0.21445258,3.19126428,0.54738774,0.34026123,0.02264158,0.07005243,0.01830971,0.31035903
-4.15107554,4.09984319,0.22041412,3.24101197,0.55564066,0.35073650,0.02313730,0.07079547,0.01882703,0.32252114
-4.14507254,4.17781704,0.22665976,3.29204810,0.56701056,0.36228190,0.02357916,0.07159856,0.01932684,0.33547955
-4.13906953,4.25841055,0.23315603,3.34357635,0.58146867,0.37486353,0.02396119,0.07246820,0.01980949,0.34914426
-4.13306653,4.34049045,0.23985926,3.39466862,0.59891610,0.38843233,0.02427748,0.07340867,0.02027602,0.36340762
-4.12706353,4.42276866,0.24671522,3.44428519,0.61918404,0.40292473,0.02452241,0.07442119,0.02072800,0.37814612
-4.12106053,4.50383273,0.25365923,3.49130106,0.64203580,0.41826377,0.02469078,0.07550334,0.02116742,0.39322301
-4.11505753,4.58218355,0.26061714,3.53453767,0.66717085,0.43436081,0.02477800,0.07664861,0.02159652,0.40849176
-4.10905453,4.65627887,0.26750679,3.57279895,0.69423088,0.45111784,0.02478026,0.07784621,0.02201755,0.42380021
-4.10305153,4.72458145,0.27424039,3.60491044,0.72280753,0.46843014,0.02469471,0.07908113,0.02243261,0.43899524
-4.09704852,4.78560971,0.28072732,3.62975980,0.75245198,0.48618940,0.02451960,0.08033456,0.02284340,0.45392791
-4.09104552,4.83798902,0.28687760,3.64633717,0.78268578,0.50428702,0.02425440,0.08158445,0.02325106,0.46845863
-4.08504252,4.88050134,0.29260560,3.65377357,0.81301290,0.52261745,0.02389987,0.08280650,0.02365598,0.48246238
-4.07903952,4.91213100,0.29783416,3.65137556,0.84293249,0.54108140,0.02345812,0.08397523,0.02405765,0.49583359
-4.07303652,4.93210459,0.30249852,3.63865473,0.87195187,0.55958878,0.02293260,0.08506523,0.02445457,0.50849040
-4.06703352,4.93992296,0.30655027,3.61535040,0.89959950,0.57806110,0.02232804,0.08605260,0.02484419,0.52037828
-4.06103052,4.93538383,0.30996083,3.58144465,0.92543734,0.59643325,0.02165037,0.08691627,0.02522292,0.53147257
-4.05502751,4.91859374,0.31272434,3.53716871,0.94907215,0.61465445,0.02090659,0.08763935,0.02558615,0.54177990
-4.04902451,4.88996863,0.31485981,3.48300050,0.97016548,0.63268837,0.02010460,0.08821029,0.02592838,0.55133842
-4.04302151,4.85022290,0.31641236,3.41965309,0.98844185,0.65051227,0.01925300,0.08862383,0.02624337,0.56021665
-4.03701851,4.80034714,0.31745339,3.34805476,1.00369491,0.66811524,0.01836089,0.08888164,0.02652428,0.56851104
-4.03101551,4.74157547,0.31807963,3.26932122,1.01579142,0.68549558,0.01743766,0.08899268,0.02676397,0.57634226
-4.02501251,4.67534357,0.31841100,3.18472123,1.02467279,0.70265738,0.01649275,0.08897313,0.02695521,0.58385030
-4.01900950,4.60323936,0.31858735,3.09563703,1.03035439,0.71960665,0.01553545,0.08884597,0.02709098,0.59118859
-4.01300650,4.52694809,0.31876414,3.00352108,1.03292245,0.73634692,0.01457470,0.08864018,0.02716470,0.59851730
-4.00700350,4.44819417,0.31910708,2.90985097,1.03252881,0.75287486,0.01361894,0.08838961,0.02717053,0.60599614
-4.00100050,4.36868217,0.31978608,2.81608422,1.02938375,0.76917599,0.01267594,0.08813152,0.02710363,0.61377680
-3.99499750,4.29003913,0.32096851,2.72361472,1.02374717,0.78522080,0.01175273,0.08790488,0.02696032,0.62199548
-3.98899450,4.21376076,0.32281225,2.63373243,1.01591830,0.80096155,0.01085545,0.08774860,0.02673833,0.63076572
-3.98299150,4.14116320,0.32545855,2.54758777,1.00622455,0.81632999,0.00998939,0.08769955,0.02643685,0.64017181
-3.97698849,4.07334257,0.32902525,2.46616202,0.99500971,0.83123612,0.00915890,0.08779073,0.02605668,0.65026321
-3.97098549,4.01114333,0.33360043,2.39024443,0.98262197,0.84556820,0.00836745,0.08804947,0.02560020,0.66104998
-3.96498249,3.95513676,0.33923699,2.32041693,0.96940214,0.85919399,0.00761767,0.08849585,0.02507132,0.67249972
-3.95897949,3.90561009,0.34594825,2.25704648,0.95567252,0.87196326,0.00691137,0.08914145,0.02447545,0.68453593
-3.95297649,3.86256633,0.35370495,2.20028520,0.94172673,0.88371149,0.00624965,0.08998838,0.02381928,0.69703818
-3.94697349,3.82573464,0.36243379,2.15007788,0.92782089,0.89426449,0.00563297,0.09102876,0.02311064,0.70984380
-3.94097049,3.79459046,0.37201770,2.10617629,0.91416648,0.90344393,0.00506126,0.09224459,0.02235825,0.72275140
-3.93496748,3.76838432,0.38229776,2.06815940,0.90092505,0.91107327,0.00453400,0.09360813,0.02157148,0.73552593
-3.92896448,3.74617800,0.39307703,2.03545853,0.88820504,0.91698394,0.00405034,0.09508266,0.02076013,0.74790515
-3.92296148,3.72688623,0.40412595,2.00738615,0.87606079,0.92102144,0.00360918,0.09662367,0.01993411,0.75960737
-3.91695848,3.70932232,0.41518930,1.98316720,0.86449378,0.92305094,0.00320927,0.09818042,0.01910324,0.77034009
-3.91095548,3.69224561,0.42599445,1.96197147,0.85345601,0.92296219,0.00284930,0.09969777,0.01827702,0.77980928
-3.90495248,3.67440893,0.43626054,1.94294587,0.84285545,0.92067350,0.00252798,0.10111826,0.01746445,0.78772885
-3.89894947,3.65460420,0.44570826,1.92524529,0.83256322,0.91613450,0.00224411,0.10238425,0.01667384,0.79383007
-3.89294647,3.63170447,0.45406985,1.90806113,0.82242230,0.90932761,0.00199668,0.10344012,0.01591273,0.79787048
-3.88694347,3.60470090,0.46109881,1.89064628,0.81225729,0.90026833,0.00178489,0.10423442,0.01518784,0.79964192
-3.88094047,3.57273353,0.46657892,1.87233619,0.80188484,0.88900406,0.00160823,0.10472175,0.01450498,0.79897739
-3.87493747,3.53511505,0.47033221,1.85256516,0.79112426,0.87561191,0.00146655,0.10486446,0.01386912,0.79575654
-3.86893447,3.49134683,0.47222539,1.83087786,0.77980781,0.86019552,0.00136004,0.10463398,0.01328439,0.78990943
-3.86293147,3.44112731,0.47217459,1.80693575,0.76779033,0.84288101,0.00128933,0.10401175,0.01275418,0.78141863
-3.85692846,3.38435275,0.47014809,1.78051877,0.75495752,0.82381263,0.00125546,0.10298977,0.01228118,0.77031942
-3.85092546,3.32111084,0.46616693,1.75152250,0.74123276,0.80314802,0.00125990,0.10157059,0.01186748,0.75669829
-3.84492246,3.25166807,0.46030340,1.71995135,0.72658206,0.78105368,0.00130453,0.09976700,0.01151469,0.74068975
-3.83891946,3.17645168,0.45267756,1.68590839,0.71101687,0.75770067,0.00139164,0.09760124,0.01122395,0.72247166
-3.83291646,3.09602732,0.44345181,1.64958252,0.69459480,0.73326084,0.00152384,0.09510384,0.01099604,0.70225932
-3.82691346,3.01107375,0.43282401,1.61123386,0.67741809,0.70790367,0.00170402,0.09231220,0.01083140,0.68029864
-3.82091046,2.92235564,0.42101927,1.57117783,0.65963003,0.68179398,0.00193522,0.08926898,0.01073015,0.65685861
-3.81490745,2.83069576,0.40828099,1.52976906,0.64140951,0.65509026,0.00222055,0.08602031,0.01069206,0.63222343
-3.80890445,2.73694752,0.39486152,1.48738538,0.62296394,0.62794385,0.00256299,0.08261398,0.01071656,0.60668467
-3.80290145,2.64196892,0.38101280,1.44441271,0.60452096,0.60049868,0.00296530,0.07909775,0.01080262,0.58053365
-3.79689845,2.54659859,0.36697756,1.40123127,0.58631918,0.57289159,0.00342977,0.07551765,0.01094871,0.55405432
-3.79089545,2.45163449,0.35298124,1.35820337,0.56859864,0.54525301,0.00395806,0.07191663,0.01115274,0.52751691
-3.78489245,2.35781586,0.33922524,1.31566313,0.55159108,0.51770775,0.00455100,0.06833339,0.01141190,0.50117245
-3.77888944,2.26580845,0.32588137,1.27390814,0.53551084,0.49037596,0.00520840,0.06480145,0.01172262,0.47524831
-3.77288644,2.17619331,0.31308806,1.23319328,0.52054634,0.46337388,0.00592886,0.06134865,0.01208047,0.44994480
-3.76688344,2.08945907,0.30094810,1.19372644,0.50685300,0.43681441,0.00670964,0.05799688,0.01248013,0.42543292
-3.76088044,2.00599766,0.28952810,1.15566635,0.49454742,0.41080742,0.00754653,0.05476209,0.01291531,0.40185307
-3.75487744,1.92610324,0.27885940,1.11912206,0.48370346,0.38545967,0.00843381,0.05165464,0.01337876,0.37931497
-3.74887444,1.84997421,0.26894058,1.08415426,0.47435012,0.36087451,0.00936419,0.04867978,0.01386233,0.35789832
-3.74287144,1.77771802,0.25974096,1.05077800,0.46647152,0.33715129,0.01032892,0.04583842,0.01435703,0.33765449
-3.73686843,1.70935867,0.25120521,1.01896694,0.46000884,0.31438456,0.01131787,0.04312791,0.01485317,0.31860880
-3.73086543,1.64484636,0.24325862,0.98865866,0.45486425,0.29266331,0.01231977,0.04054292,0.01534052,0.30076355
-3.72486243,1.58406945,0.23581269,0.95976116,0.45090680,0.27207018,0.01332242,0.03807639,0.01580851,0.28410139
-3.71885943,1.52686798,0.22877099,0.93216019,0.44797978,0.25268094,0.01431305,0.03572034,0.01624653,0.26858924
-3.71285643,1.47304885,0.22203480,0.90572730,0.44590971,0.23456416,0.01527870,0.03346669,0.01664418,0.25418232
-3.70685343,1.42240194,0.21550842,0.88032845,0.44451619,0.21778135,0.01620661,0.03130792,0.01699158,0.24082836
-3.70085043,1.37471704,0.20910400,0.85583289,0.44362266,0.20238744,0.01708464,0.02923763,0.01727973,0.22847190
-3.69484742,1.32980099,0.20274557,0.83212210,0.44306730,0.18843187,0.01790176,0.02725092,0.01750080,0.21705839
-3.68884442,1.28749448,0.19637236,0.80909853,0.44271400,0.17595989,0.01864841,0.02534464,0.01764845,0.20653822
-3.68284142,1.24768809,0.18994125,0.78669378,0.44246258,0.16501445,0.01931688,0.02351755,0.01771811,0.19687035
-3.67683842,1.21033679,0.18342830,0.76487600,0.44225821,0.15563824,0.01990163,0.02177028,0.01770727,0.18802565
-3.67083542,1.17547247,0.17682938,0.74365605,0.44209927,0.14787593,0.02039949,0.02010520,0.01761559,0.17998966
-3.66483242,1.14321370,0.17016007,0.72309229,0.44204348,0.14177643,0.02080979,0.01852627,0.01744513,0.17276483
-3.65882941,1.11377231,0.16345466,0.70329349,0.44221189,0.13739487,0.02113442,0.01703873,0.01720034,0.16637210
-3.65282641,1.08745618,0.15676459,0.68441979,0.44279038,0.13479436,0.02137769,0.01564881,0.01688805,0.16085166
-3.64682341,1.06466781,0.15015624,0.66668144,0.44402859,0.13404711,0.02154615,0.01436342,0.01651743,0.15626301
-3.64082041,1.04589850,0.14370828,0.65033517,0.44623601,0.13523487,0.02164832,0.01318980,0.01609974,0.15268409
-3.63481741,1.03171773,0.13750867,0.63567824,0.44977523,0.13844852,0.02169427,0.01213524,0.01564813,0.15020953
-3.62881441,1.02275808,0.13165135,0.62304011,0.45505243,0.14378670,0.02169521,0.01120675,0.01517732,0.14894802
-3.62281141,1.01969555,0.12623290,0.61277198,0.46250527,0.15135331,0.02166295,0.01041078,0.01470316,0.14901880
-3.61680840,1.02322590,0.12134905,0.60523448,0.47258830,0.16125410,0.02160941,0.00975305,0.01424226,0.15054729
-3.61080540,1.03403755,0.11709130,0.60078372,0.48575643,0.17359204,0.02154610,0.00923825,0.01381152,0.15366000
-3.60480240,1.05278161,0.11354365,0.59975634,0.50244672,0.18846187,0.02148362,0.00886989,0.01342758,0.15847882
-3.59879940,1.08004035,0.11077956,0.60245398,0.52305927,0.20594378,0.02143125,0.00865015,0.01310638,0.16511477
-3.59279640,1.11629485,0.10885919,0.60912770,0.54793754,0.22609654,0.02139657,0.00857970,0.01286268,0.17366153
-3.58679340,1.16189325,0.10782696,0.61996310,0.57734905,0.24895023,0.02138520,0.00865759,0.01270955,0.18418888
-3.58079040,1.21702093,0.10770956,0.63506680,0.61146715,0.27449906,0.02140063,0.00888111,0.01265798,0.19673630
-3.57478739,1.28167386,0.10851438,0.65445464,0.65035446,0.30269445,0.02144412,0.00924571,0.01271654,0.21130711
