energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-1.53976988,1.36130232,1.24743779,1.11853085,0.00142342,0.02598831,0.13351502,0.09960881,0.15972742,0.00000000
-1.53376688,1.33097901,1.20426787,1.07386040,0.00160776,0.02707996,0.13530025,0.10304912,0.16178232,0.00000000
-1.52776388,1.30790528,1.16702108,1.03544519,0.00181116,0.02825127,0.13735897,0.10743194,0.16481607,0.00000000
-1.52176088,1.29195725,1.13564178,1.00336723,0.00203301,0.02947647,0.13960338,0.11267289,0.16867508,0.00000000
-1.51575788,1.28304423,1.11008586,0.97773314,0.00227241,0.03072961,0.14194790,0.11869226,0.17320565,0.00000000
-1.50975488,1.28110690,1.09031869,0.95867016,0.00252804,0.03198518,0.14431086,0.12541606,0.17825760,0.00000000
-1.50375188,1.28611329,1.07631198,0.94632000,0.00279821,0.03321861,0.14661614,0.13277681,0.18368784,0.00000000
-1.49774887,1.29805275,1.06803974,0.94083106,0.00308079,0.03440686,0.14879486,0.14071395,0.18936375,0.00000000
-1.49174587,1.31692841,1.06547351,0.94234931,0.00337326,0.03552889,0.15078698,0.14917391,0.19516622,0.00000000
-1.48574287,1.34274820,1.06857734,0.95100816,0.00367268,0.03656615,0.15254268,0.15810987,0.20099221,0.00000000
-1.47973987,1.37551471,1.07730236,0.96691779,0.00397574,0.03750296,0.15402356,0.16748117,0.20675663,0.00000000
-1.47373687,1.41521413,1.09158129,0.99015401,0.00427880,0.03832676,0.15520341,0.17725236,0.21239353,0.00000000
-1.46773387,1.46180429,1.11132284,1.02074698,0.00457797,0.03902834,0.15606869,0.18739209,0.21785643,0.00000000
-1.46173087,1.51520218,1.13640599,1.05866997,0.00486916,0.03960184,0.15661845,0.19787157,0.22311770,0.00000000
-1.45572786,1.57527093,1.16667418,1.10382830,0.00514817,0.04004471,0.15686381,0.20866305,0.22816712,0.00000000
-1.44972486,1.64180669,1.20192944,1.15604872,0.00541081,0.04035751,0.15682696,0.21973806,0.23300950,0.00000000
-1.44372186,1.71452569,1.24192639,1.21506938,0.00565302,0.04054359,0.15653967,0.23106569,0.23766159,0.00000000
-1.43771886,1.79305184,1.28636642,1.28053071,0.00587094,0.04060874,0.15604137,0.24261094,0.24214834,0.00000000
-1.43171586,1.87690548,1.33489187,1.35196750,0.00606106,0.04056063,0.15537696,0.25433317,0.24649874,0.00000000
-1.42571286,1.96549382,1.38708080,1.42880262,0.00622029,0.04040839,0.15459431,0.26618485,0.25074140,0.00000000
-1.41970985,2.05810368,1.44244240,1.51034279,0.00634610,0.04016197,0.15374170,0.27811063,0.25490024,0.00000000
-1.41370685,2.15389727,1.50041358,1.59577689,0.00643656,0.03983165,0.15286525,0.29004664,0.25899040,0.00000000
-1.40770385,2.25191153,1.56035700,1.68417729,0.00649042,0.03942752,0.15200650,0.30192036,0.26301466,0.00000000
-1.40170085,2.35106175,1.62156122,1.77450473,0.00650713,0.03895904,0.15120018,0.31365077,0.26696064,0.00000000
-1.39569785,2.45014984,1.68324315,1.86561701,0.00648690,0.03843466,0.15047246,0.32514892,0.27079884,0.00000000
-1.38969485,2.54787749,1.74455338,1.95628189,0.00643064,0.03786152,0.14983953,0.33631891,0.27448186,0.00000000
-1.38369185,2.64286448,1.80458453,2.04519425,0.00633995,0.03724533,0.14930674,0.34705912,0.27794458,0.00000000
-1.37768884,2.73367175,1.86238294,2.13099741,0.00621707,0.03659025,0.14886829,0.35726378,0.28110557,0.00000000
-1.37168584,2.81882902,1.91696356,2.21230839,0.00606477,0.03589891,0.14850743,0.36682466,0.28386959,0.00000000
-1.36568284,2.89686620,1.96732798,2.28774650,0.00588632,0.03517257,0.14819721,0.37563294,0.28613093,0.00000000
-1.35967984,2.96634763,2.01248511,2.35596447,0.00568530,0.03441128,0.14790166,0.38358114,0.28777771,0.00000000
-1.35367684,3.02590807,2.05147411,2.41568120,0.00546557,0.03361417,0.14757744,0.39056506,0.28869657,0.00000000
-1.34767384,3.07428911,2.08338870,2.46571500,0.00523109,0.03277970,0.14717572,0.39648566,0.28877778,0.00000000
-1.34167084,3.11037459,2.10740198,2.50501588,0.00498585,0.03190604,0.14664435,0.40125096,0.28792039,0.00000000
-1.33566783,3.13322359,2.12279088,2.53269571,0.00473372,0.03099135,0.14593004,0.40477773,0.28603709,0.00000000
-1.32966483,3.14209947,2.12895901,2.54805489,0.00447842,0.03003412,0.14498070,0.40699316,0.28305867,0.00000000
-1.32366183,3.13649390,2.12545699,2.55060426,0.00422338,0.02903343,0.14374751,0.40783641,0.27893773,0.00000000
-1.31765883,3.11614452,2.11199919,2.54008121,0.00397171,0.02798917,0.14218690,0.40725994,0.27365149,0.00000000
-1.31165583,3.08104561,2.08847616,2.51645924,0.00372616,0.02690227,0.14026231,0.40523083,0.26720359,0.00000000
-1.30565283,3.03145102,2.05496180,2.47995028,0.00348910,0.02577476,0.13794550,0.40173182,0.25962480,0.00000000
-1.29964982,2.96786937,2.01171503,2.43099981,0.00326248,0.02460984,0.13521765,0.39676225,0.25097262,0.00000000
-1.29364682,2.89105155,1.95917571,2.37027463,0.00304790,0.02341191,0.13206995,0.39033878,0.24132970,0.00000000
-1.28764382,2.80197102,1.89795472,2.29864398,0.00284659,0.02218646,0.12850389,0.38249579,0.23080148,0.00000000
-1.28164082,2.70179773,1.82881869,2.21715472,0.00265949,0.02093997,0.12453113,0.37328558,0.21951279,0.00000000
-1.27563782,2.59186676,1.75266994,2.12700155,0.00248725,0.01967974,0.12017300,0.36277818,0.20760390,0.00000000
-1.26963482,2.47364289,1.67052228,2.02949364,0.00233031,0.01841374,0.11545976,0.35106083,0.19522613,0.00000000
-1.26363182,2.34868252,1.58347384,1.92601891,0.00218894,0.01715032,0.11042951,0.33823699,0.18253718,0.00000000
-1.25762881,2.21859449,1.49267792,1.81800752,0.00206331,0.01589804,0.10512697,0.32442503,0.16969642,0.00000000
-1.25162581,2.08500107,1.39931300,1.70689585,0.00195347,0.01466539,0.09960204,0.30975646,0.15686040,0.00000000
-1.24562281,1.94950063,1.30455316,1.59409234,0.00185945,0.01346062,0.09390833,0.29437374,0.14417869,0.00000000
-1.23961981,1.81363318,1.20953983,1.48094633,0.00178126,0.01229148,0.08810167,0.27842781,0.13179023,0.00000000
-1.23361681,1.67884970,1.11535608,1.36872082,0.00171888,0.01116508,0.08223855,0.26207532,0.11982025,0.00000000
-1.22761381,1.54648610,1.02300396,1.25856974,0.00167226,0.01008768,0.07637477,0.24547561,0.10837796,0.00000000
-1.22161081,1.41774237,0.93338583,1.15152041,0.00164135,0.00906466,0.07056417,0.22878770,0.09755486,0.00000000
-1.21560780,1.29366719,0.84728988,1.04846106,0.00162605,0.00810035,0.06485744,0.21216715,0.08742384,0.00000000
-1.20960480,1.17514794,0.76538006,0.95013368,0.00162616,0.00719802,0.05930126,0.19576324,0.07803894,0.00000000
-1.20360180,1.06290617,0.68819057,0.85713158,0.00164139,0.00635990,0.05393753,0.17971618,0.06943573,0.00000000
-1.19759880,0.95749791,0.61612457,0.76990158,0.00167131,0.00558715,0.04880290,0.16415479,0.06163226,0.00000000
-1.19159580,0.85931856,0.54945682,0.68875001,0.00171528,0.00487994,0.04392845,0.14919460,0.05463043,0.00000000
-1.18559280,0.76861160,0.48833979,0.61385197,0.00177249,0.00423756,0.03933964,0.13493643,0.04841773,0.00000000
-1.17958979,0.68548054,0.43281273,0.54526319,0.00184186,0.00365848,0.03505646,0.12146546,0.04296929,0.00000000
-1.17358679,0.60990345,0.38281297,0.48293369,0.00192207,0.00314047,0.03109371,0.10885103,0.03824997,0.00000000
-1.16758379,0.54174928,0.33818901,0.42672276,0.00201155,0.00268075,0.02746154,0.09714682,0.03421666,0.00000000
-1.16158079,0.48079545,0.29871458,0.37641442,0.00210846,0.00227612,0.02416602,0.08639174,0.03082049,0.00000000
-1.15557779,0.42674598,0.26410326,0.33173303,0.00221076,0.00192306,0.02120994,0.07661122,0.02800903,0.00000000
-1.14957479,0.37924975,0.23402310,0.29235848,0.00231618,0.00161789,0.01859356,0.06781900,0.02572830,0.00000000
-1.14357179,0.33791829,0.20811076,0.25794064,0.00242234,0.00135690,0.01631553,0.06001918,0.02392477,0.00000000
-1.13756878,0.30234279,0.18598481,0.22811272,0.00252675,0.00113640,0.01437377,0.05320866,0.02254699,0.00000000
-1.13156578,0.27210993,0.16725793,0.20250339,0.00262691,0.00095289,0.01276634,0.04737959,0.02154720,0.00000000
-1.12556278,0.24681619,0.15154778,0.18074749,0.00272038,0.00080310,0.01149227,0.04252195,0.02088260,0.00000000
-1.11955978,0.22608056,0.13848638,0.16249524,0.00280487,0.00068405,0.01055235,0.03862605,0.02051645,0.00000000
-1.11355678,0.20955530,0.12772791,0.14741979,0.00287829,0.00059315,0.00994979,0.03568481,0.02041894,0.00000000
-1.10755378,0.19693462,0.11895492,0.13522327,0.00293887,0.00052820,0.00969073,0.03369583,0.02056782,0.00000000
-1.10155078,0.18796125,0.11188298,0.12564122,0.00298519,0.00048741,0.00978465,0.03266305,0.02094877,0.00000000
-1.09554777,0.18243073,0.10626374,0.11844548,0.00301627,0.00046946,0.01024458,0.03259793,0.02155560,0.00000000
-1.08954477,0.18019336,0.10188663,0.11344551,0.00303160,0.00047348,0.01108706,0.03352019,0.02239013,0.00000000
-1.08354177,0.18115390,0.09857912,0.11048836,0.00303120,0.00049900,0.01233197,0.03545786,0.02346189,0.00000000
-1.07753877,0.18526898,0.09620587,0.10945720,0.00301561,0.00054601,0.01400205,0.03844687,0.02478753,0.00000000
-1.07153577,0.19254233,0.09466668,0.11026870,0.00298589,0.00061489,0.01612229,0.04252986,0.02639011,0.00000000
-1.06553277,0.20301804,0.09389366,0.11286917,0.00294365,0.00070638,0.01871895,0.04775451,0.02829808,0.00000000
-1.05952976,0.21677200,0.09384756,0.11722987,0.00289098,0.00082159,0.02181852,0.05417128,0.03054408,0.00000000
-1.05352676,0.23390193,0.09451360,0.12334149,0.00283044,0.00096189,0.02544638,0.06183058,0.03316367,0.00000000
-1.04752376,0.25451622,0.09589688,0.13120810,0.00276499,0.00112895,0.02962537,0.07077968,0.03619385,0.00000000
-1.04152076,0.27872214,0.09801761,0.14084078,0.00269795,0.00132465,0.03437423,0.08105925,0.03967154,0.00000000
-1.03551776,0.30661392,0.10090637,0.15225119,0.00263293,0.00155104,0.03970605,0.09269981,0.04363202,0.00000000
-1.02951476,0.33826107,0.10459950,0.16544542,0.00257378,0.00181034,0.04562665,0.10571829,0.04810742,0.00000000
-1.02351176,0.37369765,0.10913490,0.18041826,0.00252454,0.00210486,0.05213320,0.12011480,0.05312531,0.00000000
-1.01750875,0.41291303,0.11454827,0.19714826,0.00248935,0.00243698,0.05921289,0.13586983,0.05870735,0.00000000
-1.01150575,0.45584446,0.12087000,0.21559377,0.00247245,0.00280913,0.06684198,0.15294212,0.06486824,0.00000000
-1.00550275,0.50237211,0.12812281,0.23569021,0.00247806,0.00322373,0.07498512,0.17126733,0.07161479,0.00000000
-0.99949975,0.55231676,0.13632013,0.25734860,0.00251042,0.00368317,0.08359510,0.19075764,0.07894540,0.00000000
-0.99349675,0.60544037,0.14546528,0.28045559,0.00257368,0.00418979,0.09261305,0.21130240,0.08684968,0.00000000
-0.98749375,0.66144961,0.15555144,0.30487485,0.00267187,0.00474581,0.10196915,0.23276988,0.09530840,0.00000000
-0.98149075,0.72000216,0.16656224,0.33044980,0.00280889,0.00535333,0.11158371,0.25501004,0.10429379,0.00000000
-0.97548774,0.78071559,0.17847305,0.35700759,0.00298840,0.00601423,0.12136888,0.27785836,0.11376994,0.00000000
-0.96948474,0.84317815,0.19125257,0.38436394,0.00321381,0.00673013,0.13123059,0.30114045,0.12369347,0.00000000
-0.96348174,0.90696108,0.20486476,0.41232870,0.00348814,0.00750237,0.14107096,0.32467726,0.13401435,0.00000000
-0.95747874,0.97163159,0.21927080,0.44071171,0.00381400,0.00833182,0.15079085,0.34829067,0.14467672,0.00000000
-0.95147574,1.03676570,0.23443097,0.46932858,0.00419343,0.00921890,0.16029252,0.37180909,0.15561977,0.00000000
-0.94547274,1.10196026,0.25030612,0.49800607,0.00462785,0.01016338,0.16948236,0.39507276,0.16677852,0.00000000
-0.93946973,1.16684319,0.26685886,0.52658667,0.00511783,0.01116436,0.17827337,0.41793844,0.17808456,0.00000000
-0.93346673,1.23108156,0.28405399,0.55493213,0.00566308,0.01222007,0.18658746,0.44028314,0.18946659,0.00000000
-0.92746373,1.29438676,0.30185850,0.58292576,0.00626221,0.01332786,0.19435731,0.46200678,0.20085085,0.00000000
-0.92146073,1.35651674,0.32024087,0.61047333,0.00691269,0.01448404,0.20152782,0.48303344,0.21216145,0.00000000
-0.91545773,1.41727514,0.33916985,0.63750259,0.00761069,0.01568387,0.20805705,0.50331124,0.22332056,0.00000000
-0.90945473,1.47650758,0.35861295,0.66396161,0.00835102,0.01692152,0.21391665,0.52281089,0.23424861,0.00000000
-0.90345173,1.53409577,0.37853465,0.68981607,0.00912709,0.01819012,0.21909179,0.54152299,0.24486457,0.00000000
-0.89744872,1.58994986,0.39889477,0.71504587,0.00993091,0.01948181,0.22358064,0.55945436,0.25508633,0.00000000
-0.89144572,1.64400026,0.41964713,0.73964145,0.01075314,0.02078794,0.22739349,0.57662370,0.26483133,0.00000000
-0.88544272,1.69618957,0.44073885,0.76360028,0.01158318,0.02209928,0.23055167,0.59305709,0.27401750,0.00000000
-0.87943972,1.74646595,0.46211052,0.78692387,0.01240940,0.02340630,0.23308632,0.60878357,0.28256465,0.00000000
-0.87343672,1.79477856,0.48369741,0.80961578,0.01321931,0.02469956,0.23503710,0.62383137,0.29039614,0.00000000
-0.86743372,1.84107599,0.50543188,0.83168080,0.01399986,0.02597009,0.23645113,0.63822520,0.29744109,0.00000000
-0.86143072,1.88530810,0.52724698,0.85312564,0.01473783,0.02720992,0.23738202,0.65198474,0.30363687,0.00000000
-0.85542771,1.92743142,0.54908117,0.87396099,0.01542011,0.02841248,0.23788919,0.66512475,0.30893188,0.00000000
-0.84942471,1.96741801,0.57088391,0.89420497,0.01603420,0.02957314,0.23803752,0.67765666,0.31328850,0.00000000
-0.84342171,2.00526708,0.59262189,0.91388760,0.01656853,0.03068963,0.23789722,0.68959180,0.31668594,0.00000000
-0.83741871,2.04101856,0.61428526,0.93305590,0.01701289,0.03176241,0.23754389,0.70094573,0.31912289,0.00000000
-0.83141571,2.07476736,0.63589363,0.95177910,0.01735879,0.03279500,0.23705873,0.71174358,0.32061977,0.00000000
-0.82541271,2.10667690,0.65750099,0.97015330,0.01759976,0.03379408,0.23652869,0.72202571,0.32122021,0.00000000
-0.81940970,2.13699036,0.67919920,0.98830490,0.01773161,0.03476956,0.23604645,0.73185320,0.32099179,0.00000000
-0.81340670,2.16603806,0.70111930,1.00639232,0.01775259,0.03573440,0.23571013,0.74131253,0.32002569,0.00000000
-0.80740370,2.19423979,0.72343044,1.02460534,0.01766350,0.03670428,0.23562246,0.75051872,0.31843525,0.00000000
-0.80140070,2.22210064,0.74633581,1.04316174,0.01746764,0.03769711,0.23588943,0.75961659,0.31635331,0.00000000
-0.79539770,2.25019995,0.77006565,1.06230103,0.01717071,0.03873231,0.23661823,0.76877946,0.31392850,0.00000000
-0.78939470,2.27917293,0.79486715,1.08227526,0.01678064,0.03983001,0.23791454,0.77820515,0.31132028,0.00000000
-0.78339170,2.30968522,0.82099170,1.10333714,0.01630729,0.04101006,0.23987911,0.78810914,0.30869326,0.00000000
-0.77738869,2.34240134,0.84867979,1.12572604,0.01576210,0.04229095,0.24260377,0.79871495,0.30621074,0.00000000
-0.77138569,2.37794828,0.87814417,1.14965241,0.01515769,0.04368881,0.24616705,0.81024220,0.30402790,0.00000000
-0.76538269,2.41687616,0.90955233,1.17528161,0.01450742,0.04521620,0.25062948,0.82289275,0.30228493,0.00000000
-0.75937969,2.45961796,0.94300902,1.20271805,0.01382495,0.04688120,0.25602901,0.83683579,0.30110041,0.00000000
-0.75337669,2.50645097,0.97853997,1.23199069,0.01312378,0.04868646,0.26237665,0.85219265,0.30056542,0.00000000
-0.74737369,2.55746217,1.01607785,1.26304089,0.01241683,0.05062847,0.26965277,0.86902234,0.30073851,0.00000000
-0.74137069,2.61252023,1.05545143,1.29571366,0.01171607,0.05269709,0.27780419,0.88730883,0.30164200,0.00000000
-0.73536768,2.67125589,1.09637888,1.32975282,0.01103221,0.05487528,0.28674247,0.90695093,0.30325972,0.00000000
-0.72936468,2.73305272,1.13846576,1.36480084,0.01037440,0.05713913,0.29634350,0.92775572,0.30553644,0.00000000
-0.72336168,2.79704929,1.18120836,1.40040358,0.00975011,0.05945821,0.30644864,0.94943616,0.30837899,0.00000000
-0.71735868,2.86215322,1.22400226,1.43601978,0.00916500,0.06179621,0.31686733,0.97161316,0.31165909,0.00000000
-0.71135568,2.92706705,1.26615626,1.47103519,0.00862288,0.06411181,0.32738130,0.99382265,0.31521777,0.00000000
-0.70535268,2.99032498,1.30691104,1.50478059,0.00812582,0.06635988,0.33775024,1.01552711,0.31887125,0.00000000
-0.69934967,3.05033902,1.34546186,1.53655297,0.00767420,0.06849284,0.34771867,1.03613159,0.32241792,0.00000000
-0.69334667,3.10545241,1.38098440,1.56563871,0.00726692,0.07046219,0.35702379,1.05500325,0.32564613,0.00000000
-0.68734367,3.15399787,1.41266241,1.59133783,0.00690162,0.07222008,0.36540405,1.07149373,0.32834253,0.00000000
-0.68134067,3.19435778,1.43971604,1.61298779,0.00657490,0.07372100,0.37260787,1.08496324,0.33030044,0.00000000
-0.67533767,3.22502351,1.46142939,1.62998605,0.00628256,0.07492329,0.37840236,1.09480518,0.33132787,0.00000000
-0.66933467,3.24465084,1.47717601,1.64180995,0.00601994,0.07579069,0.38258139,1.10047006,0.33125494,0.00000000
-0.66333167,3.25210913,1.48644115,1.64803333,0.00578207,0.07629352,0.38497278,1.10148763,0.32994031,0.00000000
-0.65732866,3.24652181,1.48883973,1.64833904,0.00556401,0.07640982,0.38544432,1.09748599,0.32727628,0.00000000
-0.65132566,3.22729650,1.48412934,1.64252693,0.00536095,0.07612604,0.38390813,1.08820686,0.32319256,0.00000000
-0.64532266,3.19414388,1.47221764,1.63051737,0.00516847,0.07543754,0.38032346,1.07351625,0.31765833,0.00000000
-0.63931966,3.14708455,1.45316410,1.61235015,0.00498262,0.07434876,0.37469762,1.05341017,0.31068284,0.00000000
-0.63331666,3.08644427,1.42717617,1.58817942,0.00480004,0.07287300,0.36708512,1.02801507,0.30231437,0.00000000
-0.62731366,3.01283836,1.39460029,1.55826504,0.00461803,0.07103198,0.35758514,0.99758321,0.29263782,0.00000000
-0.62131066,2.92714650,1.35590832,1.52296125,0.00443454,0.06885512,0.34633743,0.96248336,0.28177103,0.00000000
-0.61530765,2.83047974,1.31168041,1.48270332,0.00424816,0.06637860,0.33351695,0.92318724,0.26986013,0.00000000
-0.60930465,2.72414163,1.26258512,1.43799319,0.00405812,0.06364420,0.31932749,0.88025275,0.25707413,0.00000000
-0.60330165,2.60958577,1.20935791,1.38938482,0.00386422,0.06069810,0.30399469,0.83430465,0.24359917,0.00000000
-0.59729865,2.48837180,1.15277915,1.33747004,0.00366670,0.05758955,0.28775866,0.78601385,0.22963248,0.00000000
-0.59129565,2.36212188,1.09365243,1.28286538,0.00346623,0.05436965,0.27086670,0.73607615,0.21537661,0.00000000
-0.58529265,2.23247945,1.03278416,1.22620052,0.00326379,0.05109002,0.25356628,0.68519154,0.20103393,0.00000000
-0.57928964,2.10107178,0.97096526,1.16810845,0.00306057,0.04780171,0.23609871,0.63404474,0.18680175,0.00000000
-0.57328664,1.96947722,0.90895521,1.10921739,0.00285789,0.04455414,0.21869347,0.58328785,0.17286813,0.00000000
-0.56728364,1.83919794,0.84746903,1.05014464,0.00265716,0.04139426,0.20156368,0.53352553,0.15940845,0.00000000
-0.56128064,1.71163847,0.78716717,0.99149178,0.00245974,0.03836579,0.18490243,0.48530313,0.14658290,0.00000000
-0.55527764,1.58808971,0.72864835,0.93384120,0.00226696,0.03550870,0.16888038,0.43909801,0.13453468,0.00000000
-0.54927464,1.46971827,0.67244506,0.87775344,0.00208003,0.03285879,0.15364421,0.39531396,0.12338903,0.00000000
-0.54327164,1.35756031,0.61902148,0.82376489,0.00190002,0.03044740,0.13931617,0.35427858,0.11325287,0.00000000
-0.53726863,1.25251911,0.56877337,0.77238558,0.00172784,0.02830129,0.12599439,0.31624349,0.10421503,0.00000000
-0.53126563,1.15536549,0.52202950,0.72409661,0.00156424,0.02644253,0.11375394,0.28138680,0.09634676,0.00000000
-0.52526263,1.06674019,0.47905420,0.67934703,0.00140977,0.02488849,0.10264836,0.24981748,0.08970258,0.00000000
-0.51925963,0.98715726,0.44005049,0.63854991,0.00126485,0.02365186,0.09271159,0.22158125,0.08432124,0.00000000
-0.51325663,0.91700800,0.40516365,0.60207770,0.00112969,0.02274067,0.08396013,0.19666738,0.08022658,0.00000000
-0.50725363,0.85656455,0.37448465,0.57025669,0.00100439,0.02215832,0.07639522,0.17501595,0.07742844,0.00000000
-0.50125063,0.80598311,0.34805344,0.54336104,0.00088889,0.02190357,0.07000498,0.15652541,0.07592324,0.00000000
-0.49524762,0.76530636,0.32586192,0.52160628,0.00078304,0.02197058,0.06476644,0.14105971,0.07569448,0.00000000
-0.48924462,0.73446522,0.30785648,0.50514284,0.00068656,0.02234887,0.06064724,0.12845520,0.07671297,0.00000000
-0.48324162,0.71328012,0.29394021,0.49404992,0.00059913,0.02302334,0.05760720,0.11852670,0.07893694,0.00000000
-0.47723862,0.70146208,0.28397486,0.48833003,0.00052031,0.02397428,0.05559952,0.11107296,0.08231194,0.00000000
