energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.03801901,1.12611894,0.00157519,0.02884442,0.02828696,0.53016734,0.01521312,0.07277042,0.18165311,0.48201426
-2.03201601,1.12559699,0.00149322,0.02956264,0.02882718,0.52920811,0.01505805,0.07194599,0.18140114,0.48344387
-2.02601301,1.12424949,0.00140865,0.03035673,0.02946479,0.52819839,0.01485698,0.07097216,0.18090795,0.48442152
-2.02001001,1.12308007,0.00132347,0.03125893,0.03023873,0.52767392,0.01462201,0.06991182,0.18031458,0.48532842
-2.01400700,1.12314531,0.00123978,0.03230283,0.03119180,0.52820911,0.01436615,0.06883167,0.17976674,0.48655502
-2.00800400,1.12552426,0.00115969,0.03352250,0.03236999,0.53040238,0.01410287,0.06780030,0.17941035,0.48848786
-2.00200100,1.13128804,0.00108535,0.03495149,0.03382172,0.53486122,0.01384574,0.06688631,0.17938725,0.49149672
-1.99599800,1.14147055,0.00101895,0.03662186,0.03559709,0.54218701,0.01360803,0.06615643,0.17983125,0.49592295
-1.98999500,1.15704135,0.00096272,0.03856319,0.03774695,0.55296024,0.01340231,0.06567396,0.18086479,0.50206930
-1.98399200,1.17888150,0.00091892,0.04080157,0.04032207,0.56772633,0.01324018,0.06549734,0.18259613,0.51019185
-1.97798899,1.20776304,0.00088989,0.04335876,0.04337208,0.58698224,0.01313196,0.06567898,0.18511744,0.52049417
-1.97198599,1.24433231,0.00087806,0.04625124,0.04694453,0.61116419,0.01308648,0.06626449,0.18850350,0.53312401
-1.96598299,1.28909742,0.00088595,0.04948951,0.05108374,0.64063641,0.01311096,0.06729203,0.19281125,0.54817255
-1.95997999,1.34241966,0.00091620,0.05307741,0.05582969,0.67568121,0.01321090,0.06879204,0.19807997,0.56567596
-1.95397699,1.40450853,0.00097162,0.05701153,0.06121674,0.71649012,0.01339003,0.07078714,0.20433201,0.58561908
-1.94797399,1.47542005,0.00105511,0.06128079,0.06727242,0.76315643,0.01365040,0.07329225,0.21157396,0.60794084
-1.94197099,1.55505760,0.00116972,0.06586620,0.07401604,0.81566886,0.01399236,0.07631481,0.21979803,0.63254091
-1.93596798,1.64317493,0.00131860,0.07074066,0.08145739,0.87390663,0.01441476,0.07985507,0.22898353,0.65928701
-1.92996498,1.73938052,0.00150496,0.07586900,0.08959536,0.93763578,0.01491499,0.08390641,0.23909822,0.68802232
-1.92396198,1.84314287,0.00173198,0.08120821,0.09841665,1.00650711,0.01548913,0.08845563,0.25009943,0.71857251
-1.91795898,1.95379632,0.00200274,0.08670778,0.10789459,1.08005567,0.01613214,0.09348312,0.26193479,0.75075177
-1.91195598,2.07054706,0.00232012,0.09231030,0.11798807,1.15770202,0.01683790,0.09896297,0.27454253,0.78436751
-1.90595298,2.19247933,0.00268665,0.09795221,0.12864079,1.23875566,0.01759939,0.10486299,0.28785132,0.81922340
-1.89994997,2.31856171,0.00310438,0.10356476,0.13978064,1.32242056,0.01840874,0.11114453,0.30177961,0.85512064
-1.89394697,2.44765400,0.00357469,0.10907511,0.15131964,1.40780322,0.01925732,0.11776232,0.31623474,0.89185741
-1.88794397,2.57851483,0.00409815,0.11440770,0.16315413,1.49392327,0.02013580,0.12466421,0.33111167,0.92922666
-1.88194097,2.70981062,0.00467434,0.11948567,0.17516552,1.57972683,0.02103419,0.13179096,0.34629178,0.96701258
-1.87593797,2.84012639,0.00530171,0.12423241,0.18722153,1.66410245,0.02194188,0.13907606,0.36164173,1.00498612
-1.86993497,2.96797896,0.00597741,0.12857329,0.19917798,1.74589974,0.02284768,0.14644580,0.37701271,1.04290018
-1.86393197,3.09183310,0.00669721,0.13243728,0.21088109,1.82395033,0.02373987,0.15381938,0.39224020,1.08048490
-1.85792896,3.21012079,0.00745539,0.13575870,0.22217025,1.89709081,0.02460629,0.16110949,0.40714453,1.11744385
-1.85192596,3.32126408,0.00824477,0.13847879,0.23288136,1.96418721,0.02543441,0.16822310,0.42153222,1.15345158
-1.84592296,3.42370123,0.00905670,0.14054728,0.24285038,2.02416039,0.02621148,0.17506260,0.43519839,1.18815306
-1.83991996,3.51591616,0.00988114,0.14192367,0.25191736,2.07601168,0.02692470,0.18152742,0.44793010,1.22116547
-1.83391696,3.59647039,0.01070686,0.14257838,0.25993041,2.11884792,0.02756143,0.18751586,0.45951070,1.25208267
-1.82791396,3.66403704,0.01152159,0.14249359,0.26674989,2.15190508,0.02810942,0.19292740,0.46972501,1.28048228
-1.82191096,3.71743554,0.01231236,0.14166379,0.27225238,2.17456978,0.02855708,0.19766512,0.47836526,1.30593547
-1.81590795,3.75566614,0.01306576,0.14009600,0.27633434,2.18639760,0.02889380,0.20163846,0.48523741,1.32801914
-1.80990495,3.77794278,0.01376835,0.13780971,0.27891546,2.18712779,0.02911022,0.20476593,0.49016776,1.34633006
-1.80390195,3.78372285,0.01440703,0.13483639,0.27994138,2.17669343,0.02919857,0.20697781,0.49300939,1.36050038
-1.79789895,3.77273257,0.01496944,0.13121874,0.27938571,2.15522676,0.02915290,0.20821876,0.49364825,1.37021379
-1.79189595,3.74498661,0.01544437,0.12700967,0.27725136,2.12305927,0.02896939,0.20845006,0.49200850,1.37522164
-1.78589295,3.70080081,0.01582214,0.12227096,0.27357099,2.08071637,0.02864652,0.20765148,0.48805689,1.37535806
-1.77988994,3.64079706,0.01609492,0.11707178,0.26840658,2.02890674,0.02818520,0.20582266,0.48180592,1.37055334
-1.77388694,3.56589978,0.01625703,0.11148700,0.26184817,1.96850660,0.02758887,0.20298387,0.47331562,1.36084482
-1.76788394,3.47732366,0.01630512,0.10559542,0.25401176,1.90053935,0.02686351,0.19917616,0.46269385,1.34638469
-1.76188094,3.37655280,0.01623831,0.09947802,0.24503648,1.82615115,0.02601751,0.19446078,0.45009509,1.32744404
-1.75587794,3.26531158,0.01605827,0.09321616,0.23508110,1.74658336,0.02506155,0.18891804,0.43571771,1.30441302
-1.74987494,3.14552822,0.01576909,0.08688990,0.22432005,1.66314245,0.02400833,0.18264539,0.41979993,1.27779682
-1.74387194,3.01929207,0.01537722,0.08057640,0.21293904,1.57716873,0.02287231,0.17575503,0.40261458,1.24820758
-1.73786893,2.88880591,0.01489124,0.07434860,0.20113048,1.49000453,0.02166928,0.16837105,0.38446279,1.21635240
-1.73186593,2.75633511,0.01432152,0.06827394,0.18908892,1.40296310,0.02041604,0.16062608,0.36566708,1.18301792
-1.72586293,2.62415499,0.01367996,0.06241347,0.17700648,1.31729911,0.01912991,0.15265782,0.34656386,1.14905196
-1.71985993,2.49449843,0.01297952,0.05682102,0.16506865,1.23418157,0.01782833,0.14460540,0.32749584,1.11534283
-1.71385693,2.36950521,0.01223388,0.05154277,0.15345042,1.15467005,0.01652842,0.13660575,0.30880439,1.08279716
-1.70785393,2.25117478,0.01145700,0.04661692,0.14231286,1.07969471,0.01524661,0.12879012,0.29082231,1.05231688
-1.70185093,2.14132378,0.01066271,0.04207365,0.13180039,1.01004076,0.01399823,0.12128092,0.27386699,1.02477628
-1.69584792,2.04154953,0.00986432,0.03793521,0.12203850,0.94633745,0.01279725,0.11418881,0.25823428,1.00099968
-1.68984492,1.95320048,0.00907435,0.03421624,0.11313228,0.88905197,0.01165601,0.10761038,0.24419320,0.98174069
-1.68384192,1.87735411,0.00830417,0.03092418,0.10516549,0.83848801,0.01058502,0.10162622,0.23198139,0.96766339
-1.67783892,1.81480281,0.00756382,0.02805981,0.09820026,0.79478894,0.00959286,0.09629962,0.22180159,0.95932622
-1.67183592,1.76604784,0.00686185,0.02561785,0.09227746,0.75794534,0.00868612,0.09167576,0.21381904,0.95716879
-1.66583292,1.73130109,0.00620519,0.02358769,0.08741750,0.72780628,0.00786942,0.08778157,0.20815980,0.96150217
-1.65982991,1.71049455,0.00559916,0.02195402,0.08362166,0.70409407,0.00714547,0.08462603,0.20490996,0.97250269
-1.65382691,1.70329677,0.00504749,0.02069764,0.08087379,0.68642178,0.00651519,0.08220105,0.20411585,0.99020953
-1.64782391,1.70913570,0.00455236,0.01979612,0.07914239,0.67431297,0.00597787,0.08048274,0.20578496,1.01452607
-1.64182091,1.72722724,0.00411456,0.01922456,0.07838285,0.66722299,0.00553140,0.07943320,0.20988776,1.04522499
-1.63581791,1.75660837,0.00373365,0.01895626,0.07854001,0.66456119,0.00517243,0.07900252,0.21636025,1.08195697
-1.62981491,1.79617420,0.00340811,0.01896338,0.07955074,0.66571351,0.00489665,0.07913115,0.22510719,1.12426274
-1.62381191,1.84471764,0.00313557,0.01921762,0.08134663,0.67006464,0.00469902,0.07975242,0.23600601,1.17158827
-1.61780890,1.90097082,0.00291297,0.01969076,0.08385662,0.67701940,0.00457404,0.08079523,0.24891126,1.22330247
-1.61180590,1.96364703,0.00273683,0.02035529,0.08700970,0.68602256,0.00451591,0.08218674,0.26365953,1.27871723
-1.60580290,2.03148200,0.00260337,0.02118487,0.09073731,0.69657673,0.00451884,0.08385506,0.28007474,1.33710893
-1.59979990,2.10327341,0.00250874,0.02215486,0.09497569,0.70825775,0.00457720,0.08573189,0.29797365,1.39774089
-1.59379690,2.17791735,0.00244913,0.02324270,0.09966793,0.72072715,0.00468572,0.08775488,0.31717140,1.45988602
-1.58779390,2.25444058,0.00242093,0.02442828,0.10476573,0.73374136,0.00483963,0.08986983,0.33748695,1.52284887
-1.58179090,2.33202739,0.00242085,0.02569428,0.11023075,0.74715727,0.00503482,0.09203255,0.35874818,1.58598618
-1.57578789,2.41004004,0.00244594,0.02702631,0.11603559,0.76093392,0.00526787,0.09421027,0.38079647,1.64872528
-1.56978489,2.48803191,0.00249369,0.02841306,0.12216424,0.77513028,0.00553617,0.09638272,0.40349046,1.71057933
-1.56378189,2.56575244,0.00256200,0.02984637,0.12861201,0.78989893,0.00583790,0.09854261,0.42670891,1.77115887
-1.55777889,2.64314360,0.00264923,0.03132109,0.13538493,0.80547582,0.00617202,0.10069564,0.45035247,1.83017895
-1.55177589,2.72032757,0.00275412,0.03283495,0.14249850,0.82216642,0.00653822,0.10285996,0.47434405,1.88746154
-1.54577289,2.79758586,0.00287575,0.03438826,0.14997599,0.84032841,0.00693678,0.10506504,0.49862799,1.94293282
-1.53976988,2.87533030,0.00301348,0.03598349,0.15784606,0.86035163,0.00736852,0.10735014,0.52316782,1.99661548
-1.53376688,2.95406705,0.00316687,0.03762484,0.16614007,0.88263594,0.00783454,0.10976212,0.54794264,2.04861621
-1.52776388,3.03435474,0.00333563,0.03931763,0.17488880,0.90756758,0.00833607,0.11235302,0.57294239,2.09910883
-1.52176088,3.11675855,0.00351945,0.04106766,0.18411909,0.93549526,0.00887427,0.11517722,0.59816215,2.14831391
-1.51575788,3.20180225,0.00371804,0.04288060,0.19385017,0.96670668,0.00944992,0.11828839,0.62359565,2.19647571
-1.50975488,3.28992032,0.00393094,0.04476121,0.20409014,1.00140670,0.01006329,0.12173644,0.64922845,2.24383763
-1.50375188,3.38141257,0.00415758,0.04671273,0.21483252,1.03969803,0.01071378,0.12556442,0.67503112,2.29061754
-1.49774887,3.47640371,0.00439717,0.04873620,0.22605324,1.08156564,0.01139982,0.12980568,0.70095274,2.33698408
-1.49174587,3.57480992,0.00464869,0.05082991,0.23770817,1.12686556,0.01211860,0.13448137,0.72691528,2.38303555
-1.48574287,3.67631470,0.00491093,0.05298895,0.24973132,1.17531886,0.01286596,0.13959837,0.75280908,2.42878231
-1.47973987,3.78035542,0.00518250,0.05520487,0.26203393,1.22651147,0.01363630,0.14514783,0.77848988,2.47413406
-1.47373687,3.88612193,0.00546184,0.05746551,0.27450450,1.27989995,0.01442253,0.15110441,0.80377763,2.51889259
-1.46773387,3.99256774,0.00574733,0.05975503,0.28700988,1.33482335,0.01521610,0.15742621,0.82845729,2.56275074
-1.46173087,4.09843387,0.00603734,0.06205407,0.29939743,1.39052083,0.01600714,0.16405552,0.85228166,2.60529770
-1.45572786,4.20228456,0.00633029,0.06434021,0.31149815,1.44615461,0.01678461,0.17092034,0.87497633,2.64603050
-1.44972486,4.30255374,0.00662477,0.06658851,0.32313094,1.50083732,0.01753658,0.17793655,0.89624654,2.68437141
-1.44372186,4.39760019,0.00691955,0.06877227,0.33410746,1.55366267,0.01825050,0.18501082,0.91578570,2.71969014
-1.43771886,4.48576917,0.00721372,0.07086398,0.34423787,1.60373838,0.01891363,0.19204399,0.93328535,2.75133004
-1.43171586,4.56545748,0.00750667,0.07283633,0.35333682,1.65021972,0.01951339,0.19893480,0.94844596,2.77863677
-1.42571286,4.63517921,0.00779813,0.07466335,0.36122973,1.69234232,0.02003781,0.20558385,0.96098834,2.80098811
-1.41970985,4.69362878,0.00808822,0.07632151,0.36775895,1.72945281,0.02047598,0.21189760,0.97066483,2.81782318
-1.41370685,4.73973836,0.00837733,0.07779086,0.37278952,1.76103575,0.02081842,0.21779217,0.97727006,2.82866976
-1.40770385,4.77272681,0.00866618,0.07905605,0.37621431,1.78673572,0.02105751,0.22319679,0.98065054,2.83316802
-1.40170085,4.79213770,0.00895566,0.08010724,0.37795833,1.80637348,0.02118778,0.22805674,0.98071269,2.83108973
-1.39569785,4.79786467,0.00924678,0.08094080,0.37798188,1.81995539,0.02120616,0.23233559,0.97742901,2.82235162
-1.38969485,4.79016263,0.00954059,0.08155977,0.37628254,1.82767566,0.02111217,0.23601674,0.97084192,2.80702262
-1.38369185,4.76964451,0.00983799,0.08197411,0.37289581,1.82991127,0.02090801,0.23910401,0.96106519,2.78532433
-1.37768884,4.73726360,0.01013969,0.08220060,0.36789438,1.82720973,0.02059850,0.24162143,0.94828289,2.75762498
-1.37168584,4.69428236,0.01044608,0.08226252,0.36138613,1.82027023,0.02019099,0.24361210,0.93274578,2.72442730
-1.36568284,4.64222931,0.01075711,0.08218899,0.35351091,1.80991894,0.01969515,0.24513633,0.91476546,2.68635090
-1.35967984,4.58284591,0.01107222,0.08201413,0.34443622,1.79707953,0.01912271,0.24626894,0.89470639,2.64411029
-1.35367684,4.51802616,0.01139032,0.08177595,0.33435216,1.78274018,0.01848707,0.24709613,0.87297623,2.59848975
-1.34767384,4.44975158,0.01170972,0.08151513,0.32346569,1.76791840,0.01780291,0.24771176,0.85001481,2.55031626
-1.34167084,4.38002445,0.01202812,0.08127366,0.31199457,1.75362513,0.01708580,0.24821353,0.82628230,2.50043210
-1.33566783,4.31080232,0.01234271,0.08109349,0.30016132,1.74082947,0.01635169,0.24869902,0.80224698,2.44966832
-1.32966483,4.24393657,0.01265016,0.08101522,0.28818727,1.73042558,0.01561650,0.24926178,0.77837313,2.39882028
-1.32366183,4.18111717,0.01294672,0.08107684,0.27628717,1.72320268,0.01489574,0.24998787,0.75510944,2.34862649
-1.31765883,4.12382608,0.01322835,0.08131269,0.26466437,1.71981952,0.01420410,0.25095264,0.73287843,2.29975144
-1.31165583,4.07330041,0.01349085,0.08175259,0.25350680,1.72078394,0.01355513,0.25221819,0.71206717,2.25277301
-1.30565283,4.03050662,0.01372995,0.08242117,0.24298391,1.72643824,0.01296100,0.25383140,0.69301954,2.20817469
-1.29964982,3.99612611,0.01394150,0.08333754,0.23324450,1.73695072,0.01243228,0.25582275,0.67603032,2.16634263
-1.29364682,3.97055211,0.01412161,0.08451507,0.22441555,1.75231355,0.01197784,0.25820570,0.66134109,2.12756722
-1.28764382,3.95389720,0.01426675,0.08596153,0.21660189,1.77234683,0.01160474,0.26097696,0.64913800,2.09204857
-1.28164082,3.94601061,0.01437392,0.08767927,0.20988668,1.79670853,0.01131828,0.26411729,0.63955140,2.05990524
-1.27563782,3.94650374,0.01444073,0.08966572,0.20433252,1.82490992,0.01112196,0.26759288,0.63265702,2.03118531
-1.26963482,3.95478236,0.01446552,0.09191379,0.19998310,1.85633557,0.01101762,0.27135729,0.62847859,2.00587884
-1.26363182,3.97008358,0.01444740,0.09441251,0.19686504,1.89026746,0.01100550,0.27535369,0.62699171,1.98393077
-1.25762881,3.99151576,0.01438632,0.09714749,0.19499004,1.92591190,0.01108439,0.27951733,0.62812841,1.96525331
-1.25162581,4.01809945,0.01428306,0.10010141,0.19435684,1.96242858,0.01125174,0.28377811,0.63178243,1.94973698
-1.24562281,4.04880757,0.01413926,0.10325443,0.19495316,1.99896049,0.01150381,0.28806322,0.63781457,1.93725977
-1.23961981,4.08260319,0.01395739,0.10658441,0.19675730,2.03466378,0.01183576,0.29229947,0.64605806,1.92769372
-1.23361681,4.11847370,0.01374068,0.11006706,0.19973945,2.06873642,0.01224181,0.29641557,0.65632364,1.92090891
-1.22761381,4.15546001,0.01349306,0.11367600,0.20386259,2.10044478,0.01271530,0.30034396,0.66840406,1.91677451
-1.22161081,4.19268028,0.01321909,0.11738259,0.20908314,2.12914705,0.01324883,0.30402233,0.68207800,1.91515739
-1.21560780,4.22934751,0.01292385,0.12115586,0.21535119,2.15431290,0.01383430,0.30739474,0.69711328,1.91591835
-1.20960480,4.26478099,0.01261283,0.12496232,0.22261057,2.17553854,0.01446302,0.31041231,0.71326934,1.91890670
-1.20360180,4.29841176,0.01229184,0.12876578,0.23079877,2.19255684,0.01512580,0.31303356,0.73029918,1.92395383
-1.19759880,4.32978250,0.01196683,0.13252731,0.23984682,2.20524209,0.01581302,0.31522438,0.74795077,1.93086642
-1.19159580,4.35854257,0.01164386,0.13620527,0.24967932,2.21360935,0.01651472,0.31695772,0.76596823,1.93942015
-1.18559280,4.38443906,0.01132889,0.13975550,0.26021453,2.21780861,0.01722076,0.31821308,0.78409289,1.94935469
-1.17958979,4.40730491,0.01102776,0.14313169,0.27136490,2.21811387,0.01792087,0.31897589,0.80206455,1.96037050
-1.17358679,4.42704503,0.01074603,0.14628598,0.28303773,2.21490791,0.01860487,0.31923675,0.81962299,1.97212807
-1.16758379,4.44362153,0.01048888,0.14916970,0.29513633,2.20866330,0.01926275,0.31899078,0.83651011,1.98424996
-1.16158079,4.45703907,0.01026109,0.15173432,0.30756140,2.19992056,0.01988490,0.31823701,0.85247256,1.99632570
-1.15557779,4.46733107,0.01006692,0.15393256,0.32021269,2.18926443,0.02046224,0.31697786,0.86726512,2.00791962
-1.14957479,4.47454753,0.00991006,0.15571952,0.33299088,2.17729928,0.02098640,0.31521887,0.88065462,2.01858117
-1.14357179,4.47874486,0.00979361,0.15705399,0.34579944,2.16462466,0.02144989,0.31296849,0.89242435,2.02785732
-1.13756878,4.47997801,0.00972003,0.15789963,0.35854649,2.15181198,0.02184625,0.31023812,0.90237878,2.03530640
-1.13156578,4.47829492,0.00969110,0.15822613,0.37114637,2.13938324,0.02217019,0.30704218,0.91034828,2.04051248
-1.12556278,4.47373303,0.00970793,0.15801029,0.38352091,2.12779254,0.02241766,0.30339836,0.91619362,2.04309958
-1.11955978,4.46631767,0.00977095,0.15723679,0.39560017,2.11741102,0.02258595,0.29932786,0.91980984,2.04274461
-1.11355678,4.45606174,0.00987989,0.15589887,0.40732273,2.10851554,0.02267373,0.29485557,0.92112929,2.03918845
-1.10755378,4.44296618,0.01003377,0.15399869,0.41863522,2.10128143,0.02268101,0.29001021,0.92012347,2.03224427
-1.10155078,4.42702072,0.01023092,0.15154743,0.42949137,2.09577921,0.02260916,0.28482435,0.91680360,2.02180261
-1.09554777,4.40820446,0.01046897,0.14856509,0.43985045,2.09197523,0.02246075,0.27933416,0.91121970,2.00783289
-1.08954477,4.38648587,0.01074486,0.14508005,0.44967523,2.08973571,0.02223951,0.27357904,0.90345813,1.99038126
-1.08354177,4.36182192,0.01105484,0.14112838,0.45892965,2.08883400,0.02195014,0.26760099,0.89363784,1.96956482
-1.07753877,4.33415644,0.01139448,0.13675290,0.46757629,2.08896027,0.02159819,0.26144376,0.88190527,1.94556281
-1.07153577,4.30341769,0.01175868,0.13200212,0.47557394,2.08973318,0.02118981,0.25515186,0.86842837,1.91860505
-1.06553277,4.26951555,0.01214174,0.12692895,0.48287534,2.09071296,0.02073165,0.24876941,0.85338997,1.88895878
-1.05952976,4.23233866,0.01253737,0.12158948,0.48942547,2.09141530,0.02023060,0.24233892,0.83698094,1.85691444
-1.05352676,4.19175224,0.01293875,0.11604156,0.49516040,2.09132562,0.01969361,0.23590003,0.81939346,1.82277153
-1.04752376,4.14759705,0.01333866,0.11034353,0.50000692,2.08991324,0.01912757,0.22948843,0.80081490,1.78682541
-1.04152076,4.09969026,0.01372953,0.10455296,0.50388313,2.08664532,0.01853908,0.22313480,0.78142262,1.74935590
-1.03551776,4.04782864,0.01410364,0.09872549,0.50669985,2.08100011,0.01793438,0.21686404,0.76137994,1.71061841
-1.02951476,3.99179465,0.01445324,0.09291379,0.50836304,2.07247960,0.01731921,0.21069480,0.74083357,1.67083803
-1.02351176,3.93136548,0.01477076,0.08716675,0.50877698,2.06062140,0.01669874,0.20463925,0.71991248,1.63020702
-1.01750875,3.86632529,0.01504903,0.08152879,0.50784822,2.04500984,0.01607754,0.19870326,0.69872837,1.58888566
-1.01150575,3.79648017,0.01528148,0.07603936,0.50548999,2.02528622,0.01545955,0.19288688,0.67737746,1.54700628
-1.00550275,3.72167556,0.01546242,0.07073262,0.50162694,2.00115838,0.01484808,0.18718521,0.65594356,1.50468012
-0.99949975,3.64181520,0.01558725,0.06563738,0.49619992,1.97240923,0.01424590,0.18158948,0.63450200,1.46200632
-0.99349675,3.55688081,0.01565271,0.06077712,0.48917048,1.93890445,0.01365524,0.17608839,0.61312419,1.41908234
-0.98749375,3.46695128,0.01565709,0.05617019,0.48052498,1.90059899,0.01307794,0.17066964,0.59188235,1.37601498
-0.98149075,3.37222031,0.01560043,0.05183014,0.47027787,1.85754225,0.01251550,0.16532148,0.57085406,1.33293098
-0.97548774,3.27301108,0.01548463,0.04776615,0.45847408,1.80988169,0.01196919,0.16003424,0.55012631,1.28998652
