energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.33966983,1.45087569,-0.17134902,0.88398019,-0.15743203,0.26667404,-0.01982636,0.01844203,-0.00038329,0.10528188,-0.00465081,0.25609311,-0.05084324,0.11961754,-0.01319075,0.00498434,-0.00047038,0.86478557,-0.12469528
-5.33366683,1.51682845,-0.17958737,0.92290902,-0.15520990,0.27898993,-0.02183741,0.02069111,-0.00049533,0.11414905,-0.00541345,0.26980817,-0.04952998,0.12556704,-0.01403267,0.00549000,-0.00048622,0.89737078,-0.12899211
-5.32766383,1.58105025,-0.19194367,0.96070882,-0.15616198,0.29103926,-0.02438082,0.02304942,-0.00063596,0.12330143,-0.00635867,0.28343836,-0.04921272,0.13142943,-0.01521111,0.00604173,-0.00051337,0.92826519,-0.13612036
-5.32166083,1.64346821,-0.20869864,0.99736831,-0.16044086,0.30281713,-0.02749373,0.02549410,-0.00081099,0.13268120,-0.00750491,0.29694740,-0.04994285,0.13719176,-0.01675278,0.00664290,-0.00055262,0.95751788,-0.14625644
-5.31565783,1.70405862,-0.23010350,1.03291408,-0.16816931,0.31432862,-0.03120949,0.02799793,-0.00102705,0.14222101,-0.00887223,0.31030305,-0.05176245,0.14284289,-0.01868272,0.00729668,-0.00060470,0.98522975,-0.15955110
-5.30965483,1.76284010,-0.25637321,1.06740615,-0.17943820,0.32558762,-0.03555630,0.03052965,-0.00129158,0.15184479,-0.01048188,0.32347679,-0.05470406,0.14837300,-0.02102377,0.00800593,-0.00067025,1.01154723,-0.17612533
-5.30365183,1.81986588,-0.28767902,1.10093268,-0.19430387,0.33661556,-0.04055578,0.03305451,-0.00161282,0.16146899,-0.01235576,0.33644358,-0.05879034,0.15377303,-0.02379602,0.00877305,-0.00074985,1.03665468,-0.19606578
-5.29764882,1.87521571,-0.32414026,1.13360430,-0.21278516,0.34744004,-0.04622140,0.03553502,-0.00199977,0.17100433,-0.01451583,0.34918182,-0.06403348,0.15903426,-0.02701610,0.00959978,-0.00084394,1.06076552,-0.21941973
-5.29164582,1.92898794,-0.36581582,1.16554808,-0.23486008,0.35809360,-0.05255705,0.03793181,-0.00246203,0.18035798,-0.01698337,0.36167339,-0.07043441,0.16414793,-0.03069645,0.01048708,-0.00095286,1.08411289,-0.24618999
-5.28564282,1.98129228,-0.41269554,1.19690176,-0.26046236,0.36861247,-0.05955559,0.04020466,-0.00300969,0.18943611,-0.01977833,0.37390400,-0.07798196,0.16910499,-0.03484463,0.01143491,-0.00107678,1.10693996,-0.27632987
-5.27963982,2.03224342,-0.46469210,1.22780813,-0.28947807,0.37903564,-0.06719767,0.04231363,-0.00365314,0.19814673,-0.02291847,0.38586368,-0.08665181,0.17389609,-0.03946248,0.01244211,-0.00121569,1.12949043,-0.30973850
-5.27363682,2.08195590,-0.52163370,1.25841000,-0.32174262,0.38940399,-0.07545070,0.04422024,-0.00440275,0.20640274,-0.02641852,0.39754735,-0.09640555,0.17851157,-0.04454546,0.01350624,-0.00136940,1.15199953,-0.34625696
-5.26763382,2.13054014,-0.58325823,1.28884553,-0.35703842,0.39975972,-0.08426819,0.04588863,-0.00526859,0.21412496,-0.03028933,0.40895546,-0.10718978,0.18294179,-0.05008194,0.01462343,-0.00153750,1.17468580,-0.38566549
-5.26163082,2.17809967,-0.64920924,1.31924431,-0.39509366,0.41014585,-0.09358948,0.04728674,-0.00626001,0.22124503,-0.03453698,0.42009463,-0.11893533,0.18717740,-0.05605270,0.01578837,-0.00171940,1.19774391,-0.42768210
-5.25562781,2.22472930,-0.71903446,1.34972373,-0.43558227,0.42060589,-0.10333994,0.04838737,-0.00738526,0.22770807,-0.03916194,0.43097806,-0.13155690,0.19120984,-0.06243046,0.01699417,-0.00191423,1.22133853,-0.47196301
-5.24962481,2.27051408,-0.79218700,1.38038591,-0.47812562,0.43118350,-0.11343171,0.04916904,-0.00865100,0.23347484,-0.04415825,0.44162572,-0.14495295,0.19503180,-0.06917966,0.01823244,-0.00212097,1.24559959,-0.51810500
-5.24362181,2.31552864,-0.86802973,1.41131494,-0.52229597,0.44192209,-0.12376495,0.04961677,-0.01006182,0.23852335,-0.04951291,0.45206419,-0.15900612,0.19863775,-0.07625644,0.01949329,-0.00233837,1.27061867,-0.56564998
-5.23761881,2.35983670,-0.94584302,1.44257427,-0.56762190,0.45286441,-0.13422963,0.04972254,-0.01161970,0.24284976,-0.05520528,0.46232605,-0.17358421,0.20202432,-0.08360884,0.02076551,-0.00256503,1.29644676,-0.61409184
-5.23161581,2.40349046,-1.02483580,1.47420443,-0.61359573,0.46405178,-0.14470795,0.04948558,-0.01332360,0.24646850,-0.06120678,0.47244881,-0.18854164,0.20519074,-0.09117721,0.02203673,-0.00279943,1.32309327,-0.66288549
-5.22561281,2.44652968,-1.10416004,1.50622076,-0.65968293,0.47552325,-0.15507717,0.04891234,-0.01516896,0.24941159,-0.06748078,0.48247337,-0.20372160,0.20813898,-0.09889494,0.02329368,-0.00303998,1.35052609,-0.71145800
-5.21960980,2.48898025,-1.18292824,1.53861138,-0.70533328,0.48731441,-0.16521290,0.04801627,-0.01714737,0.25172715,-0.07398275,0.49244205,-0.21895874,0.21087390,-0.10668940,0.02452249,-0.00328510,1.37867295,-0.75922162
-5.21360680,2.53085245,-1.26023365,1.57133543,-0.74999364,0.49945596,-0.17499272,0.04681733,-0.01924624,0.25347711,-0.08066074,0.50239625,-0.23408244,0.21340311,-0.11448316,0.02570908,-0.00353331,1.40742362,-0.80558828
-5.20760380,2.57213865,-1.33517264,1.60432163,-0.79312189,0.51197211,-0.18430002,0.04534122,-0.02144870,0.25473435,-0.08745617,0.51237380,-0.24892056,0.21573677,-0.12219539,0.02683952,-0.00378332,1.43663324,-0.84998517
-5.20160080,2.61281083,-1.40686862,1.63746728,-0.83420164,0.52487866,-0.19302792,0.04361856,-0.02373354,0.25557922,-0.09430495,0.52240629,-0.26330359,0.21788717,-0.12974351,0.02790050,-0.00403412,1.46612630,-0.89187087
-5.19559780,2.65281808,-1.47449674,1.67063801,-0.87275722,0.53818119,-0.20108313,0.04168384,-0.02607533,0.25609575,-0.10113895,0.53251633,-0.27706904,0.21986819,-0.13704500,0.02887972,-0.00428511,1.49570146,-0.93075148
-5.18959480,2.69208418,-1.53730844,1.70366820,-0.90836843,0.55187305,-0.20838963,0.03957426,-0.02844481,0.25636768,-0.10788775,0.54271508,-0.29006608,0.22169470,-0.14401929,0.02976633,-0.00453622,1.52513687,-0.96619617
-5.18359180,2.73050559,-1.59465518,1.73636231,-0.94068441,0.56593358,-0.21489193,0.03732861,-0.03080928,0.25647452,-0.11448066,0.55300003,-0.30216000,0.22338181,-0.15058982,0.03055130,-0.00478800,1.55419590,-0.99785145
-5.17758879,2.76795002,-1.64601024,1.76849716,-0.96943621,0.58032646,-0.22055788,0.03498611,-0.03313336,0.25648782,-0.12084897,0.56335335,-0.31323663,0.22494421,-0.15668600,0.03122773,-0.00504174,1.58263306,-1.02545378
-5.17158579,2.80425570,-1.69098786,1.79982514,-0.99444727,0.59499841,-0.22538084,0.03258533,-0.03537972,0.25646784,-0.12692824,0.57374077,-0.32320628,0.22639539,-0.16224519,0.03179109,-0.00529956,1.61019988,-1.04883980
-5.16558279,2.83923148,-1.72935881,1.83007832,-1.01564155,0.60987824,-0.22938106,0.03016315,-0.03751011,0.25646084,-0.13266076,0.58411114,-0.33200718,0.22774693,-0.16721458,0.03223935,-0.00556447,1.63665053,-1.06795374
-5.15957979,2.87265773,-1.76106165,1.85897327,-1.03304874,0.62487638,-0.23260628,0.02775394,-0.03948635,0.25649700,-0.13799777,0.59439664,-0.33960825,0.22900793,-0.17155286,0.03257305,-0.00584044,1.66174696,-1.08285176
-5.15357679,2.90428798,-1.78620906,1.88621650,-1.04680613,0.63988498,-0.23513136,0.02538884,-0.04127151,0.25658920,-0.14290162,0.60451373,-0.34601085,0.23018437,-0.17523161,0.03279518,-0.00613238,1.68526321,-1.09370273
-5.14757379,2.93385135,-1.80508872,1.91151022,-1.05715706,0.65477848,-0.23705703,0.02309520,-0.04283100,0.25673259,-0.14734752,0.61436470,-0.35124974,0.23127872,-0.17823643,0.03291101,-0.00644610,1.70698895,-1.10078539
-5.14157079,2.96105543,-1.81815842,1.93455818,-1.06444561,0.66941483,-0.23850760,0.02089624,-0.04413372,0.25690509,-0.15132496,0.62383978,-0.35539271,0.23228955,-0.18056768,0.03292781,-0.00678828,1.72673175,-1.10448185
-5.13556778,2.98558960,-1.82603521,1.95507135,-1.06910766,0.68363720,-0.23962787,0.01881082,-0.04515307,0.25706857,-0.15483850,0.63281971,-0.35853921,0.23321132,-0.18224073,0.03285443,-0.00716629,1.74431838,-1.10526742
-5.12956478,3.00712867,-1.82947875,1.97277322,-1.07165838,0.69727624,-0.24057912,0.01685347,-0.04586786,0.25717092,-0.15790809,0.64117861,-0.36081772,0.23403425,-0.18328579,0.03270083,-0.00758804,1.75959469,-1.10369701
-5.12356178,3.02533663,-1.82936912,1.98740442,-1.07267650,0.71015281,-0.24153433,0.01503444,-0.04626303,0.25714861,-0.16056857,0.64878705,-0.36238197,0.23474427,-0.18374728,0.03247761,-0.00806172,1.77242459,-1.10038845
-5.11755878,3.03987050,-1.82667959,1.99872656,-1.07278570,0.72208111,-0.24267282,0.01335998,-0.04633020,0.25692982,-0.16286867,0.65551513,-0.36340611,0.23532322,-0.18368257,0.03219546,-0.00859553,1.78268788,-1.09600324
-5.11155578,3.05038427,-1.82244527,2.00652526,-1.07263379,0.73287212,-0.24417447,0.01183266,-0.04606795,0.25643780,-0.16486918,0.66123556,-0.36407895,0.23574897,-0.18316041,0.03186461,-0.00919733,1.79027742,-1.09122525
-5.10555278,3.05653282,-1.81772849,2.01061221,-1.07287031,0.74233730,-0.24621360,0.01045179,-0.04548187,0.25559450,-0.16664060,0.66582646,-0.36459749,0.23599582,-0.18225874,0.03149437,-0.00987431,1.79509574,-1.08673808
-5.09954977,3.05797609,-1.81358229,2.01082634,-1.07412348,0.75029244,-0.24895291,0.00921386,-0.04458437,0.25432401,-0.16826026,0.66917390,-0.36515994,0.23603488,-0.18106230,0.03109272,-0.01063251,1.79705155,-1.08320194
-5.09354677,3.05438337,-1.81101329,2.00703432,-1.07697726,0.75656151,-0.25253754,0.00811303,-0.04339426,0.25255602,-0.16980899,0.67117415,-0.36595855,0.23583465,-0.17965980,0.03066598,-0.01147652,1.79605642,-1.08123091
-5.08754377,3.04543795,-1.81094557,1.99913039,-1.08194965,0.76098048,-0.25708965,0.00714166,-0.04193605,0.25022875,-0.17136757,0.67173549,-0.36717260,0.23536161,-0.17814104,0.03021857,-0.01240898,1.79202203,-1.08137141
-5.08154077,3.03084223,-1.81418695,1.98703581,-1.08947304,0.76340109,-0.26270361,0.00629069,-0.04023917,0.24729159,-0.17301311,0.67077972,-0.36896174,0.23458098,-0.17659388,0.02975293,-0.01343028,1.78485819,-1.08408287
-5.07553777,3.01032332,-1.82139942,1.97069811,-1.09987769,0.76369422,-0.26944213,0.00555016,-0.03833692,0.24370714,-0.17481552,0.66824320,-0.37146018,0.23345755,-0.17510135,0.02926954,-0.01453818,1.77447212,-1.08972142
-5.06953477,2.98363914,-1.83307495,1.95009039,-1.11337902,0.76175316,-0.27733353,0.00490957,-0.03626545,0.23945262,-0.17683432,0.66407771,-0.37477183,0.23195655,-0.17373894,0.02876706,-0.01572760,1.76076893,-1.09852744
-5.06353177,2.95058521,-1.84951813,1.92521086,-1.13006953,0.75749630,-0.28637026,0.00435825,-0.03406260,0.23452072,-0.17911585,0.65825090,-0.37896687,0.23004463,-0.17257226,0.02824258,-0.01699040,1.74365357,-1.11061747
-5.05752876,2.91100177,-1.87083640,1.89608274,-1.14991575,0.75086957,-0.29650878,0.00388565,-0.03176674,0.22891985,-0.18169123,0.65074669,-0.38407975,0.22769090,-0.17165514,0.02769195,-0.01831536,1.72303426,-1.12598119
-5.05152576,2.86478134,-1.89693870,1.86275473,-1.17276063,0.74184828,-0.30767092,0.00348158,-0.02941572,0.22267370,-0.18457495,0.64156536,-0.39010878,0.22486792,-0.17102830,0.02711023,-0.01968823,1.69882720,-1.14448348
-5.04552276,2.81187631,-1.92754265,1.82530200,-1.19833117,0.73043844,-0.31974668,0.00313643,-0.02704586,0.21582043,-0.18776436,0.63072375,-0.39701749,0.22155280,-0.17071861,0.02649209,-0.02109192,1.67096242,-1.16587180
-5.03951976,2.75230647,-1.96219016,1.78382778,-1.22625124,0.71667756,-0.33259832,0.00284127,-0.02469107,0.20841131,-0.19124006,0.61825519,-0.40473748,0.21772819,-0.17073905,0.02583228,-0.02250679,1.63939053,-1.18978846
-5.03351676,2.68616596,-2.00027067,1.73846534,-1.25605886,0.70063486,-0.34606569,0.00258800,-0.02238210,0.20050913,-0.19496707,0.60420962,-0.41317283,0.21338324,-0.17108922,0.02512612,-0.02391117,1.60408995,-1.21578748
-5.02751376,2.61362938,-2.04105108,1.68938036,-1.28722726,0.68241086,-0.35997250,0.00236937,-0.02014604,0.19218625,-0.19889682,0.58865355,-0.42220562,0.20851443,-0.17175657,0.02436986,-0.02528190,1.56507420,-1.24335510
-5.02151076,2.53495664,-2.08371094,1.63677333,-1.31918864,0.66213636,-0.37413326,0.00217901,-0.01800588,0.18352259,-0.20296979,0.57167005,-0.43170247,0.20312634,-0.17271801,0.02356102,-0.02659501,1.52239886,-1.27193309
-5.01550775,2.45049615,-2.12738091,1.58088183,-1.35135937,0.63997090,-0.38836064,0.00201145,-0.01598033,0.17460361,-0.20711872,0.55335866,-0.44152149,0.19723215,-0.17394208,0.02269872,-0.02782647,1.47616769,-1.30094378
-5.00950475,2.36068605,-2.17118276,1.52198233,-1.38316548,0.61610058,-0.40247270,0.00186205,-0.01408378,0.16551821,-0.21127207,0.53383516,-0.45151951,0.19085400,-0.17539121,0.02178376,-0.02895306,1.42653753,-1.32981536
-5.00350175,2.26605314,-2.21426864,1.46039128,-1.41406691,0.59073538,-0.41629994,0.00172697,-0.01232641,0.15635688,-0.21535767,0.51323115,-0.46155889,0.18402309,-0.17702430,0.02081876,-0.02995313,1.37372162,-1.35800640
-4.99749875,2.16720922,-2.25585765,1.39646522,-1.44357940,0.56410592,-0.42969147,0.00160312,-0.01071440,0.14720990,-0.21930627,0.49169341,-0.47151379,0.17677959,-0.17879911,0.01980810,-0.03080744,1.31799098,-1.38502820
-4.99149575,2.06484495,-2.29526776,1.33059958,-1.47129281,0.53645987,-0.44252025,0.00148806,-0.00925033,0.13816581,-0.22305476,0.46938287,-0.48127525,0.16917214,-0.18067456,0.01875779,-0.03149994,1.25967369,-1.41046379
-4.98549275,1.95972096,-2.33194142,1.26322616,-1.49688484,0.50805785,-0.45468699,0.00137994,-0.00793355,0.12931003,-0.22654905,0.44647325,-0.49075514,0.16125729,-0.18261269,0.01767533,-0.03201835,1.19915200,-1.43398276
-4.97948974,1.85265650,-2.36546364,1.19480905,-1.52012963,0.47916918,-0.46612262,0.00127741,-0.00676064,0.12072380,-0.22974621,0.42314923,-0.49988838,0.15309850,-0.18458019,0.01656937,-0.03235478,1.13685718,-1.45535102
-4.97348674,1.74451589,-2.39557163,1.12583906,-1.54090073,0.45006724,-0.47678905,0.00117954,-0.00572598,0.11248320,-0.23261599,0.39960424,-0.50863368,0.14476498,-0.18654946,0.01544946,-0.03250604,1.07326245,-1.47443512
-4.96748374,1.63619297,-2.42215570,1.05682673,-1.55916845,0.42102494,-0.48667845,0.00108577,-0.00482215,0.10465845,-0.23514154,0.37603780,-0.51697257,0.13633041,-0.18849906,0.01432567,-0.03247388,1.00887392,-1.49120106
-4.96148074,1.52859433,-2.44525157,0.98829409,-1.57499183,0.39230999,-0.49581084,0.00099578,-0.00404049,0.09731340,-0.23731930,0.35265245,-0.52490688,0.12787131,-0.19041368,0.01320825,-0.03226497,0.94422025,-1.50570756
-4.95547774,1.42262155,-2.46502478,0.92076546,-1.58850586,0.36418045,-0.50423037,0.00090947,-0.00337147,0.09050506,-0.23915818,0.32965042,-0.53245491,0.11946551,-0.19228353,0.01210730,-0.03189076,0.87984116,-1.51809453
-4.94947474,1.31915332,-2.48174829,0.85475760,-1.59990482,0.33688051,-0.51200031,0.00082689,-0.00280513,0.08428337,-0.24067808,0.30723013,-0.53964647,0.11119047,-0.19410335,0.01103244,-0.03136709,0.81627537,-1.52856725
-4.94347174,1.21902810,-2.49577460,0.79076963,-1.60942270,0.31063661,-0.51919721,0.00074818,-0.00233144,0.07869105,-0.24190777,0.28558253,-0.54651724,0.10312156,-0.19587094,0.00999254,-0.03071363,0.75404855,-1.53737743
-4.93746873,1.12302779,-2.50750436,0.72927315,-1.61731207,0.28565411,-0.52590448,0.00067353,-0.00194049,0.07376348,-0.24288239,0.26488757,-0.55310275,0.09533058,-0.19758559,0.00899548,-0.02995327,0.69366165,-1.54480217
-4.93146573,1.03186330,-2.51735313,0.67070300,-1.62382253,0.26211453,-0.53220569,0.00060314,-0.00162282,0.06952883,-0.24364067,0.24531090,-0.55943231,0.08788429,-0.19924623,0.00804800,-0.02911120,0.63558024,-1.55112201
-4.92546273,0.94616234,-2.52571818,0.61544903,-1.62918001,0.24017353,-0.53817801,0.00053721,-0.00136950,0.06600811,-0.24422206,0.22700089,-0.56552348,0.08084315,-0.20084977,0.00715556,-0.02821413,0.58022510,-1.55659941
-4.91945973,0.86646014,-2.53294742,0.56384932,-1.63356819,0.21995959,-0.54388612,0.00047592,-0.00117227,0.06321549,-0.24466386,0.21008619,-0.57137713,0.07426038,-0.20238938,0.00632229,-0.02728927,0.52796467,-1.56145876
-4.91345673,0.79319314,-2.53931172,0.51618509,-1.63711286,0.20157352,-0.54937681,0.00041936,-0.00102360,0.06115863,-0.24499857,0.19467391,-0.57697368,0.06818121,-0.20385321,0.00555100,-0.02636341,0.47910936,-1.56586895
-4.90745373,0.72669618,-2.54498235,0.47267762,-1.63987021,0.18508876,-0.55467465,0.00036761,-0.00091671,0.05983922,-0.24525164,0.18084845,-0.58227045,0.06264245,-0.20522332,0.00484319,-0.02546199,0.43390813,-1.56992945
-4.90145073,0.66720291,-2.55001444,0.43348708,-1.64181941,0.17055246,-0.55977878,0.00032069,-0.00084552,0.05925360,-0.24543949,0.16867121,-0.58720052,0.05767241,-0.20647508,0.00419919,-0.02460824,0.39254718,-1.57366044
-4.89544772,0.61484956,-2.55433707,0.39871361,-1.64285990,0.15798728,-0.56466101,0.00027855,-0.00080466,0.05939354,-0.24556825,0.15818092,-0.59167301,0.05329105,-0.20757701,0.00361823,-0.02382243,0.35515089,-1.57699755
-4.88944472,0.56968166,-2.55775056,0.36840023,-1.64281342,0.14739375,-0.56926535,0.00024110,-0.00078938,0.06024717,-0.24563288,0.14939481,-0.59557477,0.04951045,-0.20849110,0.00309860,-0.02312124,0.32178468,-1.57979122
-4.88344172,0.53166330,-2.55993064,0.34253762,-1.64143041,0.13875326,-0.57350887,0.00020822,-0.00079548,0.06179998,-0.24561694,0.14231046,-0.59877344,0.04633550,-0.20917357,0.00263781,-0.02251728,0.29245969,-1.58181070
-4.87743872,0.50068855,-2.56043929,0.32107030,-1.63840053,0.13203128,-0.57728385,0.00017976,-0.00081926,0.06403596,-0.24549300,0.13690814,-0.60112170,0.04376480,-0.20957605,0.00223277,-0.02201875,0.26713890,-1.58275233
-4.87143572,0.47659417,-2.55874148,0.30390409,-1.63336647,0.12718086,-0.58046114,0.00015553,-0.00085740,0.06693865,-0.24522343,0.13315366,-0.60246246,0.04179165,-0.20964710,0.00187992,-0.02162930,0.24574428,-1.58225167
-4.86543272,0.45917315,-2.55422688,0.29091406,-1.62594041,0.12414609,-0.58289460,0.00013534,-0.00090693,0.07049228,-0.24476188,0.13100140,-0.60263475,0.04040517,-0.20933403,0.00157541,-0.02134805,0.22816465,-1.57989866
-4.85942971,0.44818826,-2.54623547,0.28195299,-1.61572228,0.12286547,-0.58442631,0.00011902,-0.00096516,0.07468278,-0.24405501,0.13039746,-0.60148004,0.03959140,-0.20858488,0.00131523,-0.02116978,0.21426378,-1.57525519
-4.85342671,0.44338485,-2.53408574,0.27685940,-1.60231876,0.12327485,-0.58489246,0.00010637,-0.00102961,0.07949851,-0.24304469,0.13128268,-0.59884874,0.03933428,-0.20735047,0.00109535,-0.02108526,0.20388830,-1.56787420
-4.84742371,0.44450230,-2.51710428,0.27546510,-1.58536228,0.12530994,-0.58412961,0.00009724,-0.00109797,0.08493088,-0.24167037,0.13359536,-0.59460649,0.03961666,-0.20558650,0.00091181,-0.02108171,0.19687507,-1.55731923
-4.84142071,0.45128359,-2.49465539,0.27760162,-1.56452907,0.12890816,-0.58198113,0.00009148,-0.00116811,0.09097451,-0.23987173,0.13727348,-0.58864007,0.04042095,-0.20325545,0.00076084,-0.02114343,0.19305769,-1.54318390
-4.83541771,0.46348226,-2.46616954,0.28310530,-1.53955559,0.13400974,-0.57830351,0.00008897,-0.00123800,0.09762708,-0.23759126,0.14225633,-0.58086269,0.04172972,-0.20032839,0.00063887,-0.02125241,0.19227185,-1.52511017
-4.82941471,0.48086672,-2.43116957,0.29182072,-1.51025249,0.14055806,-0.57297242,0.00008963,-0.00130576,0.10488874,-0.23477689,0.14848544,-0.57121834,0.04352594,-0.19678644,0.00054266,-0.02138911,0.19435934,-1.50280480
-4.82341171,0.50322157,-2.38929347,0.30360239,-1.47651584,0.14849906,-0.56588815,0.00009340,-0.00136965,0.11276098,-0.23138455,0.15590467,-0.55968523,0.04579297,-0.19262195,0.00046925,-0.02153321,0.19917056,-1.47605335
-4.81740870,0.53034583,-2.34031319,0.31831452,-1.43833501,0.15778002,-0.55698038,0.00010027,-0.00142804,0.12124514,-0.22738036,0.16445957,-0.54627803,0.04851442,-0.18783930,0.00041602,-0.02166438,0.20656565,-1.44473127
-4.81140570,0.56204857,-2.28414855,0.33582921,-1.39579708,0.16834748,-0.54621200,0.00011023,-0.00147950,0.13034050,-0.22274269,0.17409599,-0.53104889,0.05167357,-0.18245525,0.00038070,-0.02176303,0.21641405,-1.40881153
-4.80540270,0.59814195,-2.22087607,0.35602283,-1.34908783,0.18014473,-0.53358191,0.00012333,-0.00152277,0.14004201,-0.21746373,0.18475805,-0.51408736,0.05525279,-0.17649899,0.00036133,-0.02181096,0.22859292,-1.36836883
-4.79939970,0.63843246,-2.15073231,0.37877134,-1.29848906,0.19310887,-0.51912664,0.00013963,-0.00155679,0.15033785,-0.21155070,0.19638563,-0.49551896,0.05923267,-0.17001165,0.00035623,-0.02179200,0.24298440,-1.32358015
-4.79339670,0.68271090,-2.07411179,0.40394454,-1.24437286,0.20716767,-0.50292079,0.00015919,-0.00158072,0.16120691,-0.20502652,0.20891162,-0.47550278,0.06359116,-0.16304558,0.00036401,-0.02169251,0.25947212,-1.27472173
-4.78739370,0.73074192,-1.99155973,0.43139991,-1.18719288,0.22223665,-0.48507622,0.00018212,-0.00159399,0.17261632,-0.19793005,0.22225910,-0.45422797,0.06830266,-0.15566313,0.00038352,-0.02150178,0.27793724,-1.22216277
-4.78139070,0.78225396,-1.90375986,0.46097649,-1.12747308,0.23821643,-0.46574001,0.00020850,-0.00159627,0.18451936,-0.19031571,0.23633876,-0.43190942,0.07333721,-0.14793526,0.00041379,-0.02121231,0.29825432,-1.16635619
-4.77538769,0.83693042,-1.81151808,0.49248926,-1.06579460,0.25499074,-0.44509138,0.00023843,-0.00158750,0.19685371,-0.18225270,0.25104677,-0.40878270,0.07865980,-0.13993991,0.00045401,-0.02081992,0.32028753,-1.10782682
