energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-1.97798899,2.03261479,0.30340663,1.43362241,0.00241616,0.02658110,0.12602986,0.50078483,0.00926319,0.10303158
-1.97198599,1.96374350,0.28867418,1.37926424,0.00222393,0.02476636,0.12135579,0.48896003,0.00925792,0.09778181
-1.96598299,1.90176071,0.27443249,1.32882927,0.00203433,0.02312891,0.11698882,0.47980442,0.00931772,0.09280946
-1.95997999,1.84798522,0.26094738,1.28338586,0.00184970,0.02168039,0.11302436,0.47348322,0.00945128,0.08818827
-1.95397699,1.80353104,0.24845264,1.24385685,0.00167211,0.02043093,0.10954192,0.47011410,0.00966603,0.08398280
-1.94797399,1.76927267,0.23714392,1.21099016,0.00150332,0.01938894,0.10660304,0.46976423,0.00996777,0.08024662
-1.94197099,1.74581989,0.22717434,1.18533692,0.00134479,0.01856106,0.10425016,0.47244876,0.01036048,0.07702109
-1.93596798,1.73350265,0.21865178,1.16723758,0.00119763,0.01795214,0.10250621,0.47813091,0.01084610,0.07433460
-1.92996498,1.73236634,0.21163798,1.15681620,0.00106269,0.01756527,0.10137497,0.48672353,0.01142444,0.07220234
-1.92396198,1.74217741,0.20614923,1.15398293,0.00094050,0.01740194,0.10084227,0.49809209,0.01209304,0.07062657
-1.91795898,1.76243862,0.20215864,1.15844428,0.00083134,0.01746216,0.10087775,0.51205915,0.01284727,0.06959739
-1.91195598,1.79241332,0.19959983,1.16972035,0.00073528,0.01774465,0.10143722,0.52841001,0.01368030,0.06909388
-1.90595298,1.83115746,0.19837170,1.18716844,0.00065220,0.01824703,0.10246545,0.54689942,0.01458331,0.06908557
-1.89994997,1.87755797,0.19834417,1.21001164,0.00058184,0.01896603,0.10389922,0.56725910,0.01554566,0.06953420
-1.89394697,1.93037596,0.19936450,1.23737139,0.00052383,0.01989767,0.10567048,0.58920582,0.01655512,0.07039556
-1.88794397,1.98829302,0.20126409,1.26830258,0.00047775,0.02103733,0.10770956,0.61244966,0.01759823,0.07162154
-1.88194097,2.04995862,0.20386533,1.30182986,0.00044312,0.02237990,0.10994816,0.63670222,0.01866059,0.07316203
-1.87593797,2.11403700,0.20698834,1.33698372,0.00041951,0.02391974,0.11232203,0.66168432,0.01972728,0.07496687
-1.86993497,2.17925164,0.21045738,1.37283498,0.00040645,0.02565067,0.11477330,0.68713292,0.02078318,0.07698749
-1.86393197,2.24442552,0.21410661,1.40852644,0.00040357,0.02756586,0.11725231,0.71280699,0.02181344,0.07917848
-1.85792896,2.30851585,0.21778523,1.44330064,0.00041050,0.02965764,0.11971881,0.73849193,0.02280376,0.08149879
-1.85192596,2.37064191,0.22136163,1.47652253,0.00042694,0.03191736,0.12214265,0.76400243,0.02374082,0.08391267
-1.84592296,2.43010502,0.22472660,1.50769655,0.00045267,0.03433508,0.12450388,0.78918367,0.02461254,0.08639028
-1.83991996,2.48640010,0.22779556,1.53647745,0.00048747,0.03689944,0.12679222,0.81391072,0.02540835,0.08890796
-1.83391696,2.53921856,0.23050961,1.56267462,0.00053115,0.03959741,0.12900607,0.83808629,0.02611944,0.09144826
-1.82791396,2.58844269,0.23283569,1.58624999,0.00058356,0.04241414,0.13115111,0.86163700,0.02673883,0.09399956
-1.82191096,2.63413213,0.23476567,1.60730970,0.00064451,0.04533288,0.13323858,0.88450834,0.02726155,0.09655559
-1.81590795,2.67650326,0.23631459,1.62609019,0.00071376,0.04833500,0.13528327,0.90665884,0.02768460,0.09911460
-1.80990495,2.71590285,0.23751814,1.64293934,0.00079102,0.05140011,0.13730150,0.92805369,0.02800694,0.10167851
-1.80390195,2.75277729,0.23842954,1.65829375,0.00087591,0.05450630,0.13930917,0.94865835,0.02822944,0.10425184
-1.79789895,2.78763921,0.23911588,1.67265317,0.00096795,0.05763049,0.14131979,0.96843261,0.02835469,0.10684073
-1.79189595,2.82103295,0.23965430,1.68655324,0.00106650,0.06074895,0.14334297,0.98732553,0.02838692,0.10945187
-1.78589295,2.85350090,0.24012788,1.70053792,0.00117081,0.06383782,0.14538310,1.00527152,0.02833175,0.11209155
-1.77988994,2.88555185,0.24062167,1.71513256,0.00127999,0.06687381,0.14743848,1.02218817,0.02819602,0.11476478
-1.77388694,2.91763321,0.24121883,1.73081891,0.00139296,0.06983491,0.14950090,1.03797559,0.02798757,0.11747455
-1.76788394,2.95010776,0.24199707,1.74801291,0.00150856,0.07270109,0.15155562,1.05251781,0.02771503,0.12022132
-1.76188094,2.98323618,0.24302547,1.76704613,0.00162548,0.07545497,0.15358185,1.06568574,0.02738760,0.12300252
-1.75587794,3.01716537,0.24436185,1.78815133,0.00174232,0.07808252,0.15555355,1.07734194,0.02701486,0.12581241
-1.74987494,3.05192313,0.24605056,1.81145267,0.00185762,0.08057346,0.15744061,1.08734661,0.02660659,0.12864196
-1.74387194,3.08741865,0.24812095,1.83696051,0.00196987,0.08292172,0.15921025,1.09556458,0.02617257,0.13147897
-1.73786893,3.12344849,0.25058630,1.86457082,0.00207759,0.08512557,0.16082865,1.10187284,0.02572242,0.13430826
-1.73186593,3.15970721,0.25344341,1.89406890,0.00217934,0.08718769,0.16226251,1.10616819,0.02526545,0.13711206
-1.72586293,3.19580179,0.25667265,1.92513697,0.00227376,0.08911489,0.16348073,1.10837435,0.02481053,0.13987036
-1.71985993,3.23126871,0.26023853,1.95736496,0.00235962,0.09091783,0.16445592,1.10844840,0.02436594,0.14256147
-1.71385693,3.26559278,0.26409074,1.99026395,0.00243585,0.09261039,0.16516564,1.10638582,0.02393923,0.14516249
-1.70785393,3.29822650,0.26816553,2.02328150,0.00250158,0.09420903,0.16559353,1.10222415,0.02353718,0.14764987
-1.70185093,3.32860920,0.27238743,2.05581810,0.00255612,0.09573195,0.16572998,1.09604481,0.02316563,0.14999998
-1.69584792,3.35618511,0.27667132,2.08724422,0.00259902,0.09719832,0.16557263,1.08797320,0.02282945,0.15218958
-1.68984492,3.38041977,0.28092456,2.11691722,0.00263008,0.09862738,0.16512637,1.07817695,0.02253248,0.15419637
-1.68384192,3.40081450,0.28504948,2.14419775,0.00264928,0.10003766,0.16440321,1.06686256,0.02227747,0.15599946
-1.67783892,3.41691865,0.28894588,2.16846519,0.00265684,0.10144636,0.16342172,1.05427063,0.02206616,0.15757979
-1.67183592,3.42833974,0.29251358,2.18913190,0.00265319,0.10286873,0.16220633,1.04066996,0.02189920,0.15892055
-1.66583292,3.43475168,0.29565511,2.20565617,0.00263890,0.10431778,0.16078646,1.02635092,0.02177632,0.16000755
-1.65982991,3.43590124,0.29827828,2.21755381,0.00261472,0.10580410,0.15919551,1.01161832,0.02169638,0.16082958
-1.65382691,3.43161323,0.30029875,2.22440831,0.00258150,0.10733589,0.15746984,0.99678433,0.02165751,0.16137867
-1.64782391,3.42179480,0.30164247,2.22587991,0.00254019,0.10891917,0.15564781,0.98216159,0.02165731,0.16165044
-1.64182091,3.40643888,0.30224795,2.22171340,0.00249180,0.11055818,0.15376883,0.96805687,0.02169296,0.16164427
-1.63581791,3.38562741,0.30206835,2.21174494,0.00243740,0.11225583,0.15187262,0.95476541,0.02176152,0.16136352
-1.62981491,3.35953396,0.30107324,2.19590788,0.00237807,0.11401427,0.14999857,0.94256602,0.02186005,0.16081570
-1.62381191,3.32842618,0.29925008,2.17423767,0.00231494,0.11583535,0.14818523,0.93171704,0.02198586,0.16001249
-1.61780890,3.29266749,0.29660533,2.14687571,0.00224914,0.11772115,0.14647008,0.92245302,0.02213666,0.15896979
-1.61180590,3.25271802,0.29316502,2.11407208,0.00218182,0.11967422,0.14488926,0.91498204,0.02231070,0.15770755
-1.60580290,3.20913418,0.28897496,2.07618708,0.00211419,0.12169775,0.14347756,0.90948346,0.02250688,0.15624963
-1.59979990,3.16256666,0.28410039,2.03369113,0.00204749,0.12379549,0.14226839,0.90610606,0.02272481,0.15462337
-1.59379690,3.11375625,0.27862505,1.98716306,0.00198306,0.12597139,0.14129376,0.90496626,0.02296478,0.15285919
-1.58779390,3.06352723,0.27264981,1.93728634,0.00192234,0.12822901,0.14058431,0.90614637,0.02322767,0.15098995
-1.58179090,3.01277809,0.26629074,1.88484327,0.00186691,0.13057079,0.14016920,0.90969287,0.02351489,0.14905020
-1.57578789,2.96246952,0.25967670,1.83070678,0.00181852,0.13299703,0.14007593,0.91561453,0.02382813,0.14707540
-1.56978489,2.91360966,0.25294654,1.77582993,0.00177913,0.13550487,0.14033008,0.92388069,0.02416919,0.14510090
-1.56378189,2.86723708,0.24624601,1.72123314,0.00175088,0.13808716,0.14095488,0.93441968,0.02453970,0.14316107
-1.55777889,2.82440185,0.23972437,1.66798931,0.00173621,0.14073150,0.14197075,0.94711761,0.02494086,0.14128826
-1.55177589,2.78614530,0.23353092,1.61720698,0.00173775,0.14341931,0.14339472,0.96181788,0.02537320,0.13951188
-1.54577289,2.75347936,0.22781151,1.57001207,0.00175843,0.14612527,0.14523976,0.97832156,0.02583631,0.13785758
-1.53976988,2.72736619,0.22270518,1.52752850,0.00180139,0.14881701,0.14751422,0.99638896,0.02632869,0.13634651
-1.53376688,2.70869884,0.21834089,1.49085825,0.00186999,0.15145522,0.15022124,1.01574255,0.02684755,0.13499484
-1.52776388,2.69828389,0.21483474,1.46106136,0.00196775,0.15399418,0.15335826,1.03607147,0.02738878,0.13381344
-1.52176088,2.69682649,0.21228739,1.43913631,0.00209833,0.15638274,0.15691669,1.05703753,0.02794693,0.13280782
-1.51575788,2.70491832,0.21078204,1.42600139,0.00226539,0.15856563,0.16088176,1.07828281,0.02851529,0.13197832
-1.50975488,2.72302885,0.21038283,1.42247748,0.00247256,0.16048521,0.16523258,1.09943855,0.02908606,0.13132049
-1.50375188,2.75149975,0.21113374,1.42927248,0.00272328,0.16208348,0.16994235,1.12013509,0.02965054,0.13082580
-1.49774887,2.79054259,0.21305798,1.44696782,0.00302071,0.16330422,0.17497883,1.14001260,0.03019944,0.13048236
-1.49174587,2.84023925,0.21615784,1.47600723,0.00336757,0.16409527,0.18030504,1.15873195,0.03072323,0.13027592
-1.48574287,2.90054483,0.22041495,1.51668783,0.00376598,0.16441070,0.18588002,1.17598541,0.03121244,0.13019084
-1.47973987,2.97129236,0.22579090,1.56915376,0.00421735,0.16421278,0.19165982,1.19150661,0.03165806,0.13021108
-1.47373687,3.05219891,0.23222820,1.63339214,0.00472217,0.16347375,0.19759852,1.20507927,0.03205191,0.13032114
-1.46773387,3.14287246,0.23965144,1.70923150,0.00527989,0.16217709,0.20364926,1.21654427,0.03238689,0.13050690
-1.46173087,3.24281900,0.24796874,1.79634260,0.00588879,0.16031845,0.20976531,1.22580477,0.03265733,0.13075621
-1.45572786,3.35144968,0.25707324,1.89424138,0.00654584,0.15790597,0.21590096,1.23282908,0.03285912,0.13105940
-1.44972486,3.46808752,0.26684481,2.00229414,0.00724664,0.15496018,0.22201242,1.23765116,0.03298989,0.13140941
-1.44372186,3.59197367,0.27715181,2.11972471,0.00798537,0.15151334,0.22805847,1.24036871,0.03304906,0.13180179
-1.43771886,3.72227316,0.28785298,2.24562349,0.00875479,0.14760835,0.23400093,1.24113898,0.03303777,0.13223443
-1.43171586,3.85808024,0.29879929,2.37895826,0.00954629,0.14329728,0.23980497,1.24017245,0.03295885,0.13270712
-1.42571286,3.99842344,0.30983605,2.51858657,0.01034995,0.13863959,0.24543916,1.23772468,0.03281655,0.13322089
-1.41970985,4.14227052,0.32080492,2.66326948,0.01115479,0.13370016,0.25087537,1.23408660,0.03261639,0.13377724
-1.41370685,4.28853355,0.33154611,2.81168657,0.01194888,0.12854716,0.25608838,1.22957368,0.03236483,0.13437738
-1.40770385,4.43607433,0.34190062,2.96245180,0.01271966,0.12325002,0.26105544,1.22451432,0.03206894,0.13502134
-1.40170085,4.58371018,0.35171250,3.11413009,0.01345424,0.11787740,0.26575561,1.21923789,0.03173611,0.13570722
-1.39569785,4.73022033,0.36083123,3.26525429,0.01413974,0.11249532,0.27016905,1.21406272,0.03137368,0.13643045
-1.38969485,4.87435284,0.36911401,3.41434222,0.01476363,0.10716563,0.27427623,1.20928451,0.03098867,0.13718324
-1.38369185,5.01483210,0.37642807,3.55991351,0.01531412,0.10194462,0.27805717,1.20516536,0.03058740,0.13795415
-1.37768884,5.15036692,0.38265283,3.70050606,0.01578051,0.09688197,0.28149071,1.20192380,0.03017533,0.13872786
-1.37168584,5.27965907,0.38768196,3.83469163,0.01615356,0.09202004,0.28455390,1.19972613,0.02975682,0.13948512
-1.36568284,5.40141235,0.39142515,3.96109077,0.01642575,0.08739343,0.28722154,1.19867909,0.02933498,0.14020288
-1.35967984,5.51434217,0.39380966,4.07838660,0.01659154,0.08302879,0.28946587,1.19882444,0.02891161,0.14085468
-1.35367684,5.61718566,0.39478153,4.18533765,0.01664758,0.07894489,0.29125653,1.20013521,0.02848716,0.14141106
-1.34767384,5.70871253,0.39430633,4.28078972,0.01659279,0.07515294,0.29256076,1.20251421,0.02806078,0.14184028
-1.34167084,5.78773676,0.39236962,4.36368676,0.01642842,0.07165700,0.29334382,1.20579450,0.02763046,0.14210904
-1.33566783,5.85312932,0.38897690,4.43308114,0.01615796,0.06845461,0.29356972,1.20974235,0.02719313,0.14218334
-1.32966483,5.90383224,0.38415316,4.48814325,0.01578707,0.06553751,0.29320213,1.21406230,0.02674490,0.14202944
-1.32366183,5.93887398,0.37794204,4.52817075,0.01532334,0.06289237,0.29220561,1.21840460,0.02628130,0.14161476
-1.31765883,5.95738644,0.37040460,4.55259763,0.01477605,0.06050167,0.29054693,1.22237488,0.02579751,0.14090890
-1.31165583,5.95862343,0.36161780,4.56100315,0.01415582,0.05834455,0.28819655,1.22554565,0.02528871,0.13988455
-1.30565283,5.94198048,0.35167267,4.55312066,0.01347434,0.05639770,0.28513022,1.22746975,0.02475028,0.13851840
-1.29964982,5.90701573,0.34067235,4.52884630,0.01274394,0.05463631,0.28133054,1.22769504,0.02417816,0.13679199
-1.29364682,5.85347125,0.32872997,4.48824737,0.01197722,0.05303490,0.27678849,1.22578009,0.02356903,0.13469241
-1.28764382,5.78129415,0.31596646,4.43157001,0.01118675,0.05156823,0.27150484,1.22131031,0.02292057,0.13221296
-1.28164082,5.69065660,0.30250841,4.35924583,0.01038469,0.05021220,0.26549136,1.21391395,0.02223164,0.12935360
-1.27563782,5.58197366,0.28848594,4.27189693,0.00958250,0.04894461,0.25877177,1.20327730,0.02150243,0.12612135
-1.26963482,5.45591787,0.27403075,4.17033880,0.00879073,0.04774591,0.25138241,1.18915860,0.02073451,0.12253040
-1.26363182,5.31342940,0.25927422,4.05558037,0.00801882,0.04659993,0.24337257,1.17139994,0.01993088,0.11860213
-1.25762881,5.15572079,0.24434576,3.92882075,0.00727495,0.04549442,0.23480439,1.14993663,0.01909598,0.11436495
-1.25162581,4.98427506,0.22937130,3.79144205,0.00656600,0.04442149,0.22575244,1.12480361,0.01823553,0.10985392
-1.24562281,4.80083675,0.21447200,3.64499778,0.00589753,0.04337796,0.21630285,1.09613857,0.01735648,0.10511020
-1.23961981,4.60739509,0.19976311,3.49119673,0.00527381,0.04236550,0.20655210,1.06418144,0.01646680,0.10018037
-1.23361681,4.40615921,0.18535301,3.33188204,0.00469792,0.04139063,0.19660545,1.02927032,0.01557529,0.09511552
-1.22761381,4.19952562,0.17134250,3.16900568,0.00417186,0.04046451,0.18657501,0.99183379,0.01469130,0.08997033
-1.22161081,3.99003833,0.15782413,3.00459855,0.00369671,0.03960263,0.17657766,0.95238003,0.01382455,0.08480192
-1.21560780,3.78034254,0.14488178,2.84073686,0.00327281,0.03882419,0.16673265,0.91148297,0.01298482,0.07966874
-1.20960480,3.57313314,0.13259032,2.67950542,0.00289991,0.03815152,0.15715917,0.86976602,0.01218170,0.07462932
-1.20360180,3.37109939,0.12101545,2.52295877,0.00257741,0.03760917,0.14797382,0.82788413,0.01142434,0.06974113
-1.19759880,3.17686762,0.11021362,2.37308126,0.00230449,0.03722304,0.13928808,0.78650475,0.01072126,0.06505938
-1.19159580,2.99294360,0.10023215,2.23174716,0.00208032,0.03701938,0.13120596,0.74628845,0.01008011,0.06063595
-1.18559280,2.82165673,0.09110934,2.10068206,0.00190420,0.03702377,0.12382171,0.70787004,0.00950750,0.05651838
-1.17958979,2.66510767,0.08287485,1.98142674,0.00177569,0.03726011,0.11721784,0.67184080,0.00900894,0.05274904
-1.17358679,2.52512144,0.07555006,1.87530475,0.00169473,0.03774967,0.11146345,0.63873256,0.00858869,0.04936438
-1.16758379,2.40320744,0.06914863,1.78339465,0.00166177,0.03851022,0.10661279,0.60900418,0.00824975,0.04639439
-1.16158079,2.30052779,0.06367701,1.70650796,0.00167774,0.03955531,0.10270434,0.58303084,0.00799385,0.04386228
-1.15557779,2.21787512,0.05913519,1.64517360,0.00174416,0.04089367,0.09976023,0.56109654,0.00782150,0.04178422
-1.14957479,2.15566049,0.05551734,1.59962927,0.00186313,0.04252882,0.09778607,0.54338994,0.00773207,0.04016937
-1.14357179,2.11391183,0.05281257,1.56982025,0.00203727,0.04445888,0.09677125,0.53000365,0.00772387,0.03902002
-1.13756878,2.09228286,0.05100562,1.55540566,0.00226967,0.04667653,0.09668962,0.52093676,0.00779431,0.03833194
-1.13156578,2.09007210,0.05007758,1.55577203,0.00256380,0.04916920,0.09750055,0.51610047,0.00794006,0.03809475
-1.12556278,2.10625132,0.05000646,1.57005376,0.00292341,0.05191942,0.09915037,0.51532646,0.00815718,0.03829256
-1.11955978,2.13950214,0.05076778,1.59715991,0.00335230,0.05490535,0.10157407,0.51837750,0.00844131,0.03890457
-1.11355678,2.18825957,0.05233491,1.63580638,0.00385420,0.05810138,0.10469723,0.52495980,0.00878781,0.03990579
-1.10755378,2.25076077,0.05467939,1.68455239,0.00443252,0.06147886,0.10843816,0.53473652,0.00919192,0.04126779
-1.10155078,2.32509725,0.05777103,1.74184019,0.00509010,0.06500690,0.11271009,0.54734178,0.00964886,0.04295944
-1.09554777,2.40926863,0.06157793,1.80603646,0.00582897,0.06865307,0.11742340,0.56239462,0.01015399,0.04494763
-1.08954477,2.50123599,0.06606628,1.87547420,0.00665009,0.07238422,0.12248774,0.57951227,0.01070280,0.04719800
-1.08354177,2.59897293,0.07120010,1.94849360,0.00755306,0.07616712,0.12781412,0.59832219,0.01129102,0.04967549
-1.07753877,2.70051281,0.07694089,2.02348062,0.00853588,0.07996910,0.13331667,0.61847243,0.01191456,0.05234500
-1.07153577,2.80399039,0.08324720,2.09890208,0.00959471,0.08375846,0.13891433,0.63963999,0.01256955,0.05517174
-1.06553277,2.90767702,0.09007425,2.17333623,0.01072371,0.08750491,0.14453207,0.66153677,0.01325226,0.05812173
-1.05952976,3.01000835,0.09737353,2.24549808,0.01191487,0.09117977,0.15010192,0.68391318,0.01395902,0.06116201
-1.05352676,3.10960426,0.10509262,2.31425892,0.01315794,0.09475613,0.15556367,0.70655924,0.01468614,0.06426096
-1.04752376,3.20528096,0.11317514,2.37865990,0.01444046,0.09820886,0.16086524,0.72930343,0.01542986,0.06738839
-1.04152076,3.29605565,0.12156087,2.43791969,0.01574782,0.10151458,0.16596277,0.75200939,0.01618620,0.07051577
-1.03551776,3.38114462,0.13018625,2.49143661,0.01706349,0.10465159,0.17082047,0.77457100,0.01695099,0.07361624
-1.02951476,3.45995554,0.13898511,2.53878580,0.01836923,0.10759979,0.17541032,0.79690615,0.01771974,0.07666485
-1.02351176,3.53207563,0.14788973,2.57971227,0.01964553,0.11034056,0.17971151,0.81894970,0.01848767,0.07963862
-1.01750875,3.59725664,0.15683218,2.61412060,0.02087201,0.11285679,0.18370995,0.84064636,0.01924977,0.08251672
-1.01150575,3.65539837,0.16574599,2.64206243,0.02202800,0.11513286,0.18739765,0.86194372,0.02000083,0.08528077
-1.00550275,3.70653189,0.17456795,2.66372239,0.02309307,0.11715482,0.19077211,0.88278617,0.02073554,0.08791503
-0.99949975,3.75080353,0.18324009,2.67940352,0.02404767,0.11891057,0.19383591,0.90311011,0.02144867,0.09040678
-0.99349675,3.78846054,0.19171171,2.68951268,0.02487376,0.12039017,0.19659620,0.92284066,0.02213523,0.09274669
-0.98749375,3.81983904,0.19994129,2.69454654,0.02555542,0.12158620,0.19906448,0.94189029,0.02279064,0.09492914
-0.98149075,3.84535430,0.20789828,2.69507826,0.02607937,0.12249424,0.20125642,0.96015935,0.02341095,0.09695263
-0.97548774,3.86549331,0.21556451,2.69174504,0.02643554,0.12311327,0.20319171,0.97753856,0.02399304,0.09882008
-0.96948474,3.88080929,0.22293528,2.68523635,0.02661742,0.12344619,0.20489418,0.99391325,0.02453476,0.10053907
-0.96348174,3.89191725,0.23001988,2.67628249,0.02662238,0.12350022,0.20639176,1.00916913,0.02503513,0.10212193
-0.95747874,3.89949009,0.23684154,2.66564324,0.02645183,0.12328725,0.20771657,1.02319918,0.02549437,0.10358579
-0.95147574,3.90425405,0.24343683,2.65409607,0.02611127,0.12282411,0.20890496,1.03591119,0.02591404,0.10495229
-0.94547274,3.90698285,0.24985440,2.64242354,0.02561018,0.12213268,0.20999738,1.04723557,0.02629698,0.10624727
-0.93946973,3.90848970,0.25615312,2.63139981,0.02496184,0.12123982,0.21103822,1.05713271,0.02664727,0.10750014
-0.93346673,3.90961658,0.26239970,2.62177580,0.02418290,0.12017720,0.21207542,1.06559956,0.02697013,0.10874314
-0.92746373,3.91122059,0.26866590,2.61426342,0.02329304,0.11898083,0.21315990,1.07267480,0.02727179,0.11001037
-0.92146073,3.91415716,0.27502539,2.60951878,0.02231437,0.11769051,0.21434477,1.07844235,0.02755922,0.11133672
-0.91545773,3.91926054,0.28155041,2.60812509,0.02127086,0.11634901,0.21568430,1.08303270,0.02783999,0.11275664
