energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-1.94797399,3.65328494,0.73701989,0.92397307,0.10949622,0.27340399,0.14571674,0.46370859,1.10175439,1.53050914
-1.94197099,3.77704029,0.76988459,0.93754221,0.11077887,0.28488923,0.14716509,0.47384950,1.13160750,1.60893106
-1.93596798,3.89563177,0.80198088,0.94783786,0.11170273,0.29597392,0.14796623,0.48256213,1.15848548,1.68923067
-1.92996498,4.00907558,0.83316531,0.95494552,0.11228078,0.30658895,0.14813844,0.48986221,1.18247719,1.77146395
-1.92396198,4.11745064,0.86330234,0.95899668,0.11253154,0.31666518,0.14771005,0.49578662,1.20372588,1.85565506
-1.91795898,4.22086190,0.89226086,0.96015977,0.11247806,0.32613299,0.14671792,0.50038916,1.22241444,1.94177491
-1.91195598,4.31940202,0.91991022,0.95863007,0.11214666,0.33492210,0.14520565,0.50373595,1.23874881,2.02972017
-1.90595298,4.41311368,0.94611612,0.95461926,0.11156551,0.34296166,0.14322166,0.50590053,1.25294030,2.11929367
-1.89994997,4.50195487,0.97073675,0.94834510,0.11076322,0.35018056,0.14081729,0.50695918,1.26518802,2.21018774
-1.89394697,4.58576958,0.99361943,0.94002169,0.10976739,0.35650817,0.13804493,0.50698652,1.27566240,2.30197161
-1.88794397,4.66426565,1.01459825,0.92985106,0.10860331,0.36187532,0.13495629,0.50605170,1.28449080,2.39408400
-1.88194097,4.73700163,1.03349284,0.91801610,0.10729281,0.36621557,0.13160094,0.50421534,1.29174617,2.48583172
-1.87593797,4.80338358,1.05010864,0.90467552,0.10585339,0.36946678,0.12802509,0.50152741,1.29743938,2.57639485
-1.86993497,4.86267240,1.06423879,0.88996068,0.10429767,0.37157279,0.12427061,0.49802599,1.30151583,2.66483872
-1.86393197,4.91400164,1.07566761,0.87397461,0.10263308,0.37248520,0.12037450,0.49373706,1.30385656,2.75013253
-1.85792896,4.95640504,1.08417576,0.85679299,0.10086205,0.37216520,0.11636855,0.48867528,1.30428373,2.83117401
-1.85192596,4.98885252,1.08954680,0.83846690,0.09898242,0.37058524,0.11227937,0.48284551,1.30257041,2.90681936
-1.84592296,5.01029290,1.09157496,0.81902720,0.09698818,0.36773062,0.10812866,0.47624509,1.29845388,2.97591714
-1.83991996,5.01970113,1.09007370,0.79849002,0.09487047,0.36360069,0.10393368,0.46886672,1.29165184,3.03734464
-1.83391696,5.01612754,1.08488468,0.77686306,0.09261880,0.35820986,0.09970795,0.46070153,1.28188059,3.09004525
-1.82791396,4.99874664,1.07588669,0.75415224,0.09022226,0.35158818,0.09546199,0.45174244,1.26887399,3.13306484
-1.82191096,4.96690274,1.06300392,0.73036822,0.08767091,0.34378145,0.09120413,0.44198735,1.25240234,3.16558573
-1.81590795,4.92015016,1.04621328,0.70553248,0.08495699,0.33485100,0.08694137,0.43144209,1.23228988,3.18695638
-1.80990495,4.85828584,1.02555010,0.67968253,0.08207604,0.32487297,0.08268013,0.42012295,1.20843013,3.19671570
-1.80390195,4.78137275,1.00111204,0.65287603,0.07902783,0.31393718,0.07842695,0.40805867,1.18079803,3.19461053
-1.79789895,4.68975289,0.97306083,0.62519353,0.07581701,0.30214566,0.07418903,0.39529169,1.14945849,3.18060585
-1.79189595,4.58404932,0.94162169,0.59673985,0.07245352,0.28961077,0.06997470,0.38187879,1.11457064,3.15488712
-1.78589295,4.46515719,0.90708033,0.56764390,0.06895265,0.27645313,0.06579364,0.36789089,1.07638788,3.11785478
-1.77988994,4.33422429,0.86977775,0.53805721,0.06533486,0.26279930,0.06165704,0.35341219,1.03525356,3.07011144
-1.77388694,4.19262230,0.83010291,0.50815114,0.06162528,0.24877929,0.05757752,0.33853871,0.99159276,3.01244231
-1.76788394,4.04191007,0.78848359,0.47811297,0.05785302,0.23452406,0.05356902,0.32337616,0.94590060,2.94579003
-1.76188094,3.88379089,0.74537592,0.44814126,0.05405024,0.22016305,0.04964646,0.30803752,0.89872767,2.87122517
-1.75587794,3.72006581,0.70125295,0.41844066,0.05025116,0.20582180,0.04582542,0.29264019,0.85066347,2.78991371
-1.74987494,3.55258511,0.65659283,0.38921642,0.04649093,0.19161968,0.04212170,0.27730309,0.80231866,2.70308311
-1.74387194,3.38319997,0.61186696,0.36066897,0.04280452,0.17766796,0.03855086,0.26214372,0.75430690,2.61198834
-1.73786893,3.21371657,0.56752887,0.33298878,0.03922566,0.16406811,0.03512780,0.24727531,0.70722718,2.51787916
-1.73186593,3.04585408,0.52400392,0.30635178,0.03578585,0.15091040,0.03186628,0.23280430,0.66164740,2.42197008
-1.72586293,2.88120812,0.48168047,0.28091543,0.03251352,0.13827300,0.02877860,0.21882805,0.61808965,2.32541366
-1.71985993,2.72122081,0.44090266,0.25681569,0.02943336,0.12622128,0.02587522,0.20543310,0.57701797,2.22927809
-1.71385693,2.56715787,0.40196503,0.23416484,0.02656578,0.11480761,0.02316458,0.19269384,0.53882862,2.13452953
-1.70785393,2.42009333,0.36510908,0.21305033,0.02392663,0.10407154,0.02065293,0.18067163,0.50384332,2.04201920
-1.70185093,2.28090149,0.33052176,0.19353446,0.02152704,0.09404023,0.01834426,0.16941447,0.47230533,1.95247549
-1.69584792,2.15025598,0.29833577,0.17565494,0.01937345,0.08472922,0.01624036,0.15895708,0.44437832,1.86650059
-1.68984492,2.02863502,0.26863161,0.15942622,0.01746778,0.07614355,0.01434086,0.14932141,0.42014790,1.78457142
-1.68384192,1.91633213,0.24144099,0.14484137,0.01580777,0.06827890,0.01264348,0.14051740,0.39962541,1.70704413
-1.67783892,1.81347124,0.21675151,0.13187442,0.01438734,0.06112304,0.01114423,0.13254411,0.38275370,1.63416184
-1.67183592,1.72002510,0.19451220,0.12048310,0.01319707,0.05465729,0.00983767,0.12539091,0.36941442,1.56606458
-1.66583292,1.63583595,0.17463967,0.11061162,0.01222474,0.04885797,0.00871724,0.11903882,0.35943648,1.50280116
-1.65982991,1.56063733,0.15702462,0.10219351,0.01145586,0.04369789,0.00777555,0.11346186,0.35260525,1.44434203
-1.65382691,1.49407623,0.14153833,0.09515438,0.01087415,0.03914775,0.00700467,0.10862834,0.34867204,1.39059277
-1.64782391,1.43573460,0.12803906,0.08941443,0.01046214,0.03517738,0.00639645,0.10450204,0.34736364,1.34140761
-1.64182091,1.38514967,0.11637806,0.08489069,0.01020160,0.03175689,0.00594277,0.10104325,0.34839153,1.29660252
-1.63581791,1.34183252,0.10640507,0.08149895,0.01007399,0.02885763,0.00563573,0.09820972,0.35146050,1.25596763
-1.62981491,1.30528456,0.09797319,0.07915532,0.01006090,0.02645295,0.00546783,0.09595734,0.35627657,1.21927855
-1.62381191,1.27501159,0.09094309,0.07777743,0.01014438,0.02451884,0.00543212,0.09424072,0.36255392,1.18630658
-1.61780890,1.25053549,0.08518651,0.07728532,0.01030730,0.02303432,0.00552223,0.09301366,0.37002096,1.15682741
-1.61180590,1.23140343,0.08058906,0.07760203,0.01053362,0.02198174,0.00573243,0.09222944,0.37842522,1.13062851
-1.60580290,1.21719477,0.07705232,0.07865390,0.01080865,0.02134684,0.00605757,0.09184110,0.38753727,1.10751485
-1.59979990,1.20752568,0.07449527,0.08037078,0.01111930,0.02111875,0.00649308,0.09180162,0.39715366,1.08731322
-1.59379690,1.20205185,0.07285519,0.08268602,0.01145423,0.02128983,0.00703479,0.09206417,0.40709876,1.06987500
-1.58779390,1.20046936,0.07208794,0.08553645,0.01180407,0.02185541,0.00767889,0.09258229,0.41722581,1.05507737
-1.58179090,1.20251403,0.07216773,0.08886228,0.01216156,0.02281345,0.00842176,0.09331015,0.42741710,1.04282327
-1.57578789,1.20795935,0.07308647,0.09260705,0.01252163,0.02416410,0.00925982,0.09420292,0.43758339,1.03303996
-1.56978489,1.21661340,0.07485262,0.09671763,0.01288149,0.02590922,0.01018938,0.09521713,0.44766264,1.02567641
-1.56378189,1.22831466,0.07748964,0.10114423,0.01324065,0.02805180,0.01120652,0.09631111,0.45761824,1.02069958
-1.55777889,1.24292711,0.08103397,0.10584048,0.01360089,0.03059537,0.01230689,0.09744548,0.46743661,1.01808992
-1.55177589,1.26033460,0.08553263,0.11076351,0.01396618,0.03354327,0.01348565,0.09858365,0.47712444,1.01783596
-1.54577289,1.28043467,0.09104040,0.11587408,0.01434248,0.03689794,0.01473731,0.09969234,0.48670549,1.01992854
-1.53976988,1.30313187,0.09761655,0.12113662,0.01473755,0.04066011,0.01605564,0.10074201,0.49621714,1.02435456
-1.53376688,1.32833079,0.10532120,0.12651916,0.01516058,0.04482793,0.01743358,0.10170726,0.50570659,1.03109077
-1.52776388,1.35592879,0.11421129,0.13199317,0.01562184,0.04939611,0.01886319,0.10256713,0.51522699,1.04009760
-1.52176088,1.38580872,0.12433630,0.13753324,0.01613219,0.05435494,0.02033559,0.10330522,0.52483347,1.05131355
-1.51575788,1.41783170,0.13573365,0.14311652,0.01670251,0.05968942,0.02184090,0.10390973,0.53457910,1.06465009
-1.50975488,1.45183027,0.14842409,0.14872196,0.01734320,0.06537829,0.02336825,0.10437335,0.54451110,1.07998762
-1.50375188,1.48760225,0.16240708,0.15432938,0.01806347,0.07139325,0.02490578,0.10469294,0.55466721,1.09717257
-1.49774887,1.52490542,0.17765640,0.15991832,0.01887080,0.07769817,0.02644064,0.10486913,0.56507257,1.11601594
-1.49174587,1.56345362,0.19411617,0.16546677,0.01977030,0.08424856,0.02795907,0.10490581,0.57573703,1.13629343
-1.48574287,1.60291447,0.21169754,0.17094987,0.02076414,0.09099117,0.02944647,0.10480949,0.58665325,1.15774729
-1.47973987,1.64290911,0.23027621,0.17633861,0.02185116,0.09786387,0.03088749,0.10458869,0.59779557,1.18009002
-1.47373687,1.68301426,0.24969107,0.18159866,0.02302642,0.10479592,0.03226624,0.10425330,0.60911985,1.20300990
-1.46773387,1.72276679,0.26974407,0.18668942,0.02428103,0.11170845,0.03356642,0.10381395,0.62056427,1.22617820
-1.46173087,1.76167102,0.29020157,0.19156344,0.02560210,0.11851547,0.03477163,0.10328151,0.63205122,1.24925799
-1.45572786,1.79920859,0.31079721,0.19616620,0.02697277,0.12512515,0.03586562,0.10266670,0.64349010,1.27191411
-1.44972486,1.83485084,0.33123636,0.20043644,0.02837260,0.13144153,0.03683264,0.10197983,0.65478110,1.29382412
-1.44372186,1.86807329,0.35120214,0.20430700,0.02977796,0.13736666,0.03765780,0.10123070,0.66581965,1.31468951
-1.43771886,1.89837175,0.37036282,0.20770617,0.03116271,0.14280290,0.03832750,0.10042864,0.67650143,1.33424686
-1.43171586,1.92527939,0.38838051,0.21055972,0.03249898,0.14765559,0.03882983,0.09958274,0.68672755,1.35227817
-1.42571286,1.94838390,0.40492069,0.21279320,0.03375812,0.15183578,0.03915497,0.09870216,0.69640966,1.36861987
-1.41970985,1.96734392,0.41966246,0.21433480,0.03491165,0.15526304,0.03929566,0.09779655,0.70547468,1.38316985
-1.41370685,1.98190383,0.43230882,0.21511835,0.03593236,0.15786821,0.03924752,0.09687652,0.71386860,1.39589201
-1.40770385,1.99190592,0.44259683,0.21508652,0.03679534,0.15959586,0.03900940,0.09595409,0.72155935,1.40681791
-1.40170085,1.99729916,0.45030699,0.21419388,0.03747898,0.16040655,0.03858365,0.09504316,0.72853820,1.41604517
-1.39569785,1.99814396,0.45527143,0.21240982,0.03796594,0.16027857,0.03797626,0.09415979,0.73481959,1.42373251
-1.38969485,1.99461237,0.45738070,0.20972103,0.03824387,0.15920923,0.03719695,0.09332244,0.74043940,1.43009153
-1.38369185,1.98698354,0.45658852,0.20613346,0.03830603,0.15721548,0.03625915,0.09255204,0.74545145,1.43537544
-1.37768884,1.97563456,0.45291454,0.20167367,0.03815173,0.15433400,0.03517985,0.09187182,0.74992267,1.43986522
-1.37168584,1.96102697,0.44644477,0.19638939,0.03778652,0.15062058,0.03397934,0.09130703,0.75392685,1.44385393
-1.36568284,1.94368965,0.43732976,0.19034936,0.03722213,0.14614887,0.03268087,0.09088445,0.75753760,1.44762980
-1.35967984,1.92419887,0.42578048,0.18364234,0.03647623,0.14100861,0.03131018,0.09063175,0.76082086,1.45145927
-1.35367684,1.90315670,0.41206227,0.17637538,0.03557195,0.13530334,0.02989501,0.09057670,0.76382747,1.45557078
-1.34767384,1.88116885,0.39648692,0.16867148,0.03453727,0.12914771,0.02846451,0.09074635,0.76658629,1.46014032
-1.34167084,1.85882326,0.37940346,0.16066665,0.03340414,0.12266450,0.02704861,0.09116608,0.76909849,1.46527974
-1.33566783,1.83667052,0.36118783,0.15250655,0.03220762,0.11598158,0.02567741,0.09185875,0.77133340,1.47102847
-1.32966483,1.81520741,0.34223214,0.14434291,0.03098483,0.10922872,0.02438057,0.09284382,0.77322628,1.47734935
-1.32366183,1.79486405,0.32293369,0.13632978,0.02977394,0.10253466,0.02318670,0.09413663,0.77467837,1.48412884
-1.31765883,1.77599569,0.30368448,0.12861993,0.02861315,0.09602427,0.02212288,0.09574777,0.77555924,1.49118170
-1.31165583,1.75887903,0.28486130,0.12136132,0.02753969,0.08981611,0.02121413,0.09768262,0.77571146,1.49826002
-1.30565283,1.74371340,0.26681695,0.11469399,0.02658895,0.08402039,0.02048310,0.09994108,0.77495736,1.50506601
-1.29964982,1.73062616,0.24987275,0.10874733,0.02579371,0.07873732,0.01994973,0.10251750,0.77310762,1.51126795
-1.29364682,1.71968200,0.23431251,0.10363773,0.02518347,0.07405597,0.01963107,0.10540075,0.76997115,1.51651825
-1.28764382,1.71089501,0.22037810,0.09946695,0.02478401,0.07005357,0.01954118,0.10857452,0.76536573,1.52047271
-1.28164082,1.70424274,0.20826658,0.09632077,0.02461701,0.06679529,0.01969114,0.11201775,0.75912884,1.52280974
-1.27563782,1.69968095,0.19812885,0.09426830,0.02469990,0.06433433,0.02008905,0.11570521,0.75112801,1.52324848
-1.26963482,1.69715816,0.19006974,0.09336167,0.02504579,0.06271240,0.02074025,0.11960814,0.74127007,1.52156472
-1.26363182,1.69662868,0.18414925,0.09363614,0.02566360,0.06196042,0.02164742,0.12369499,0.72950880,1.51760376
-1.25762881,1.69806347,0.18038490,0.09511048,0.02655821,0.06209938,0.02281086,0.12793225,0.71585059,1.51128952
-1.25162581,1.70145791,0.17875483,0.09778763,0.02773080,0.06314125,0.02422872,0.13228513,0.70035765,1.50262939
-1.24562281,1.70683610,0.17920154,0.10165552,0.02917912,0.06508992,0.02589721,0.13671841,0.68314873,1.49171468
-1.23961981,1.71425150,0.18163592,0.10668791,0.03089792,0.06794204,0.02781085,0.14119708,0.66439731,1.47871670
-1.23361681,1.72378373,0.18594159,0.11284537,0.03287928,0.07168770,0.02996263,0.14568696,0.64432725,1.46387886
-1.22761381,1.73553204,0.19197910,0.12007609,0.03511295,0.07631090,0.03234416,0.15015523,0.62320635,1.44750524
-1.22161081,1.74960575,0.19959018,0.12831677,0.03758669,0.08178977,0.03494570,0.15457085,0.60133802,1.42994646
-1.21560780,1.76611236,0.20860162,0.13749330,0.04028644,0.08809664,0.03775621,0.15890479,0.57905152,1.41158359
-1.20960480,1.78514406,0.21882895,0.14752142,0.04319655,0.09519768,0.04076320,0.16313023,0.55669133,1.39281110
-1.20360180,1.80676353,0.23007975,0.15830732,0.04629979,0.10305252,0.04395265,0.16722252,0.53460613,1.37401972
-1.19759880,1.83098986,0.24215664,0.16974808,0.04957733,0.11161351,0.04730874,0.17115910,0.51313790,1.35558012
-1.19159580,1.85778539,0.25485993,0.18173221,0.05300870,0.12082499,0.05081358,0.17491927,0.49261156,1.33782811
-1.18559280,1.88704427,0.26798995,0.19414007,0.05657154,0.13062243,0.05444694,0.17848389,0.47332572,1.32105220
-1.17958979,1.91858348,0.28134918,0.20684451,0.06024144,0.14093168,0.05818590,0.18183496,0.45554475,1.30548382
-1.17358679,1.95213686,0.29474405,0.21971146,0.06399168,0.15166822,0.06200458,0.18495522,0.43949258,1.29129071
-1.16758379,1.98735250,0.30798675,0.23260076,0.06779298,0.16273682,0.06587388,0.18782778,0.42534835,1.27857360
-1.16158079,2.02379402,0.32089674,0.24536719,0.07161332,0.17403133,0.06976130,0.19043566,0.41324400,1.26736629
-1.15557779,2.06094567,0.33330243,0.25786173,0.07541779,0.18543503,0.07363093,0.19276159,0.40326399,1.25763893
-1.14957479,2.09822147,0.34504260,0.26993306,0.07916861,0.19682130,0.07744354,0.19478778,0.39544685,1.24930428
-1.14357179,2.13497810,0.35596807,0.28142941,0.08282521,0.20805495,0.08115680,0.19649595,0.38978875,1.24222673
-1.13756878,2.17053140,0.36594325,0.29220060,0.08634456,0.21899396,0.08472579,0.19786749,0.38624857,1.23623352
-1.13156578,2.20417598,0.37484780,0.30210045,0.08968162,0.22949188,0.08810360,0.19888385,0.38475455,1.23112770
-1.12556278,2.23520733,0.38257833,0.31098935,0.09279000,0.23940068,0.09124219,0.19952712,0.38521196,1.22670232
-1.11955978,2.26294585,0.38905002,0.31873704,0.09562280,0.24857401,0.09409338,0.19978079,0.38751161,1.22275523
-1.11355678,2.28676184,0.39419832,0.32522549,0.09813366,0.25687081,0.09661002,0.19963078,0.39153875,1.21910395
-1.10755378,2.30610050,0.39798039,0.33035178,0.10027785,0.26415923,0.09874726,0.19906642,0.39718202,1.21559980
-1.10155078,2.32050605,0.40037645,0.33403092,0.10201362,0.27032040,0.10046388,0.19808168,0.40434195,1.21214100
-1.09554777,2.32964369,0.40139080,0.33619839,0.10330340,0.27525233,0.10172362,0.19667631,0.41293870,1.20868379
-1.08954477,2.33331855,0.40105250,0.33681242,0.10411518,0.27887330,0.10249648,0.19485688,0.42291852,1.20525134
-1.08354177,2.33149033,0.39941547,0.33585581,0.10442367,0.28112497,0.10275990,0.19263776,0.43425872,1.20193968
-1.07753877,2.32428303,0.39655821,0.33333711,0.10421139,0.28197474,0.10249972,0.19004181,0.44697067,1.19892046
-1.07153577,2.31198869,0.39258274,0.32929123,0.10346959,0.28141742,0.10171095,0.18710075,0.46110079,1.19644013
-1.06553277,2.29506488,0.38761294,0.32377930,0.10219881,0.27947599,0.10039826,0.18385525,0.47672914,1.19481539
-1.05952976,2.27412550,0.38179226,0.31688769,0.10040926,0.27620152,0.09857613,0.18035457,0.49396586,1.19442486
-1.05352676,2.24992501,0.37528069,0.30872640,0.09812079,0.27167200,0.09626870,0.17665578,0.51294521,1.19569722
-1.04752376,2.22333647,0.36825125,0.29942652,0.09536258,0.26599040,0.09350925,0.17282264,0.53381766,1.19909597
-1.04152076,2.19532401,0.36088591,0.28913721,0.09217246,0.25928183,0.09033941,0.16892404,0.55674026,1.20510151
-1.03551776,2.16691093,0.35337127,0.27802194,0.08859593,0.25168997,0.08680804,0.16503221,0.58186553,1.21419094
-1.02951476,2.13914445,0.34589398,0.26625441,0.08468494,0.24337303,0.08296988,0.16122063,0.60932969,1.22681668
-1.02351176,2.11305889,0.33863631,0.25401420,0.08049640,0.23449926,0.07888407,0.15756184,0.63924052,1.24338448
-1.01750875,2.08963866,0.33177188,0.24148223,0.07609060,0.22524243,0.07461246,0.15412524,0.67166557,1.26423208
-1.01150575,2.06978297,0.32546182,0.22883647,0.07152949,0.21577730,0.07021798,0.15097494,0.70662141,1.28960931
-1.00550275,2.05427365,0.31985163,0.21624775,0.06687499,0.20627537,0.06576297,0.14816783,0.74406434,1.31966068
-0.99949975,2.04374780,0.31506874,0.20387617,0.06218738,0.19690116,0.06130764,0.14575194,0.78388317,1.35441129
-0.99349675,2.03867630,0.31122098,0.19186801,0.05752378,0.18780899,0.05690870,0.14376516,0.82589461,1.39375682
-0.98749375,2.03934929,0.30839599,0.18035326,0.05293687,0.17914060,0.05261814,0.14223444,0.86984134,1.43745819
-0.98149075,2.04586914,0.30666155,0.16944403,0.04847380,0.17102344,0.04848237,0.14117543,0.91539316,1.48514108
-0.97548774,2.05815109,0.30606675,0.15923365,0.04417541,0.16356981,0.04454151,0.14059256,0.96215112,1.53630070
-0.96948474,2.07593137,0.30664394,0.14979650,0.04007569,0.15687672,0.04082903,0.14047965,1.00965453,1.59031139
-0.96348174,2.09878219,0.30841117,0.14118862,0.03620156,0.15102644,0.03737167,0.14082088,1.05739061,1.64644095
-0.95747874,2.12613275,0.31137501,0.13344884,0.03257289,0.14608755,0.03418952,0.14159212,1.10480630,1.70386886
-0.95147574,2.15729489,0.31553338,0.12660042,0.02920277,0.14211636,0.03129645,0.14276243,1.15132184,1.76170794
-0.94547274,2.19149207,0.32087831,0.12065305,0.02609802,0.13915860,0.02870059,0.14429583,1.19634540,1.81902819
-0.93946973,2.22789021,0.32739812,0.11560502,0.02325979,0.13725104,0.02640505,0.14615295,1.23928828,1.87488216
-0.93346673,2.26562859,0.33507915,0.11144541,0.02068435,0.13642305,0.02440862,0.14829277,1.27957990,1.92833054
-0.92746373,2.30384964,0.34390652,0.10815621,0.01836392,0.13669784,0.02270657,0.15067405,1.31668208,1.97846707
-0.92146073,2.34172593,0.35386408,0.10571426,0.01628755,0.13809321,0.02129143,0.15325660,1.35010200,2.02444183
-0.91545773,2.37848358,0.36493339,0.10409277,0.01444194,0.14062194,0.02015369,0.15600224,1.37940344,2.06548195
-0.90945473,2.41342100,0.37709179,0.10326260,0.01281229,0.14429144,0.01928241,0.15887538,1.40421588,2.10090919
-0.90345173,2.44592249,0.39030981,0.10319301,0.01138304,0.14910308,0.01866578,0.16184322,1.42424122,2.13015378
-0.89744872,2.47546665,0.40454791,0.10385207,0.01013847,0.15505082,0.01829146,0.16487574,1.43925810,2.15276414
-0.89144572,2.50162950,0.41975302,0.10520670,0.00906333,0.16211958,0.01814687,0.16794519,1.44912375,2.16841259
-0.88544272,2.52408283,0.43585514,0.10722234,0.00814325,0.17028331,0.01821931,0.17102549,1.45377350,2.17689689
