energy_ev,total_up,Au_p_up,Au_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,3.19494974,0.28530785,1.91786876,0.31207535,0.70639193,0.02269666,0.07630069,0.41457034,0.00000000
-4.63131566,3.05965386,0.27716837,1.83207227,0.30559845,0.67444859,0.02118714,0.07510301,0.39756038,0.00000000
-4.62531266,2.92882673,0.27000105,1.74879605,0.30058455,0.64256394,0.01971585,0.07401135,0.38161940,0.00000000
-4.61930965,2.80418804,0.26395857,1.66898934,0.29712675,0.61123589,0.01830285,0.07305367,0.36699501,0.00000000
-4.61330665,2.68724821,0.25916426,1.59348059,0.29529083,0.58092695,0.01696535,0.07225543,0.35389434,0.00000000
-4.60730365,2.57928344,0.25570944,1.52296620,0.29511361,0.55205524,0.01571743,0.07163887,0.34248058,0.00000000
-4.60130065,2.48131550,0.25365147,1.45800201,0.29660119,0.52498685,0.01456992,0.07122228,0.33287035,0.00000000
-4.59529765,2.39409649,0.25301224,1.39899723,0.29972730,0.50002957,0.01353033,0.07101923,0.32513208,0.00000000
-4.58929465,2.31809877,0.25377746,1.34621115,0.30443169,0.47742807,0.01260291,0.07103792,0.31928538,0.00000000
-4.58329165,2.25351042,0.25589669,1.29975244,0.31061901,0.45736072,0.01178879,0.07128051,0.31530140,0.00000000
-4.57728864,2.20023652,0.25928411,1.25958132,0.31815822,0.43993787,0.01108618,0.07174268,0.31310424,0.00000000
-4.57128564,2.15790655,0.26382015,1.22551459,0.32688276,0.42520179,0.01049065,0.07241330,0.31257337,0.00000000
-4.56528264,2.12588818,0.26935403,1.19723373,0.33659187,0.41312814,0.00999549,0.07327438,0.31354712,0.00000000
-4.55927964,2.10330748,0.27570713,1.17429600,0.34705294,0.40362907,0.00959201,0.07430117,0.31582721,0.00000000
-4.55327664,2.08907544,0.28267726,1.15614856,0.35800523,0.39655780,0.00927003,0.07546257,0.31918421,0.00000000
-4.54727364,2.08192046,0.29004365,1.14214535,0.36916493,0.39171463,0.00901821,0.07672184,0.32336393,0.00000000
-4.54127064,2.08042626,0.29757271,1.13156656,0.38023142,0.38885432,0.00882451,0.07803744,0.32809458,0.00000000
-4.53526763,2.08307415,0.30502418,1.12364007,0.39089467,0.38769459,0.00867657,0.07936424,0.33309450,0.00000000
-4.52926463,2.08828862,0.31215774,1.11756439,0.40084359,0.38792558,0.00856215,0.08065473,0.33808031,0.00000000
-4.52326163,2.09448474,0.31873963,1.11253233,0.40977494,0.38922007,0.00846941,0.08186055,0.34277514,0.00000000
-4.51725863,2.10011595,0.32454915,1.10775468,0.41740247,0.39124408,0.00838731,0.08293390,0.34691685,0.00000000
-4.51125563,2.10372030,0.32938490,1.10248299,0.42346596,0.39366764,0.00830585,0.08382913,0.35026569,0.00000000
-4.50525263,2.10396373,0.33307022,1.09603067,0.42773962,0.39617532,0.00821630,0.08450410,0.35261138,0.00000000
-4.49924962,2.09967855,0.33545796,1.08779160,0.43003965,0.39847618,0.00811142,0.08492151,0.35377921,0.00000000
-4.49324662,2.08989590,0.33643419,1.07725565,0.43023033,0.40031290,0.00798554,0.08505007,0.35363489,0.00000000
-4.48724362,2.07387075,0.33592075,1.06402047,0.42822862,0.40146964,0.00783463,0.08486536,0.35208809,0.00000000
-4.48124062,2.05109890,0.33387662,1.04779925,0.42400683,0.40177841,0.00765636,0.08435046,0.34909443,0.00000000
-4.47523762,2.02132526,0.33029807,1.02842426,0.41759345,0.40112381,0.00744999,0.08349636,0.34465592,0.00000000
-4.46923462,1.98454345,0.32521757,1.00584625,0.40907184,0.39944581,0.00721635,0.08230205,0.33881977,0.00000000
-4.46323162,1.94098699,0.31870161,0.98012982,0.39857714,0.39674062,0.00695767,0.08077427,0.33167576,0.00000000
-4.45722861,1.89111279,0.31084760,0.95144530,0.38629139,0.39305964,0.00667745,0.07892715,0.32335221,0.00000000
-4.45122561,1.83557801,0.30177996,0.92005751,0.37243721,0.38850650,0.00638027,0.07678154,0.31401081,0.00000000
-4.44522261,1.77521139,0.29164561,0.88631228,0.35727028,0.38323236,0.00607158,0.07436414,0.30384048,0.00000000
-4.43921961,1.71098079,0.28060922,0.85062121,0.34107113,0.37742982,0.00575755,0.07170661,0.29305065,0.00000000
-4.43321661,1.64395819,0.26884819,0.81344562,0.32413652,0.37132558,0.00544484,0.06884450,0.28186416,0.00000000
-4.42721361,1.57528410,0.25654782,0.77528026,0.30677077,0.36517231,0.00514046,0.06581618,0.27051006,0.00000000
-4.42121061,1.50613255,0.24389675,0.73663761,0.28927765,0.35924010,0.00485158,0.06266177,0.25921681,0.00000000
-4.41520760,1.43767835,0.23108282,0.69803323,0.27195290,0.35380781,0.00458544,0.05942215,0.24820581,0.00000000
-4.40920460,1.37106768,0.21828946,0.65997281,0.25507776,0.34915483,0.00434926,0.05613802,0.23768585,0.00000000
-4.40320160,1.30739296,0.20569289,0.62294110,0.23891385,0.34555348,0.00415013,0.05284909,0.22784840,0.00000000
-4.39719860,1.24767276,0.19345986,0.58739309,0.22369926,0.34326250,0.00399506,0.04959340,0.21886404,0.00000000
-4.39119560,1.19283708,0.18174626,0.55374753,0.20964621,0.34252171,0.00389090,0.04640675,0.21088002,0.00000000
-4.38519260,1.14371807,0.17069631,0.52238269,0.19693995,0.34354816,0.00384439,0.04332236,0.20401904,0.00000000
-4.37918959,1.10104599,0.16044255,0.49363429,0.18573905,0.34653375,0.00386222,0.04037058,0.19837917,0.00000000
-4.37318659,1.06544997,0.15110619,0.46779535,0.17617677,0.35164431,0.00395101,0.03757880,0.19403485,0.00000000
-4.36718359,1.03746267,0.14279810,0.44511757,0.16836324,0.35902003,0.00411738,0.03497148,0.19103883,0.00000000
-4.36118059,1.01752816,0.13561998,0.42581396,0.16238840,0.36877700,0.00436794,0.03257024,0.18942479,0.00000000
-4.35517759,1.00601172,0.12966580,0.41006221,0.15832508,0.38100962,0.00470930,0.03039413,0.18921060,0.00000000
-4.34917459,1.00321057,0.12502315,0.39800835,0.15623227,0.39579343,0.00514798,0.02845983,0.19040182,0.00000000
-4.34317159,1.00936422,0.12177463,0.38977040,0.15615798,0.41318810,0.00569034,0.02678203,0.19299522,0.00000000
-4.33716858,1.02466343,0.11999877,0.38544140,0.15814162,0.43324006,0.00634246,0.02537368,0.19698211,0.00000000
-4.33116558,1.04925663,0.11977072,0.38509161,0.16221555,0.45598441,0.00710986,0.02424635,0.20235130,0.00000000
-4.32516258,1.08325310,0.12116231,0.38876958,0.16840570,0.48144587,0.00799734,0.02341044,0.20909132,0.00000000
-4.31915958,1.12672216,0.12424152,0.39650187,0.17673109,0.50963841,0.00900862,0.02287536,0.21719185,0.00000000
-4.31315658,1.17968824,0.12907126,0.40829127,0.18720221,0.54056339,0.01014603,0.02264963,0.22664425,0.00000000
-4.30715358,1.24212165,0.13570749,0.42411377,0.19981838,0.57420635,0.01141016,0.02274085,0.23744106,0.00000000
-4.30115058,1.31392554,0.14419663,0.44391412,0.21456405,0.61053230,0.01279948,0.02315556,0.24957451,0.00000000
-4.29514757,1.39491968,0.15457232,0.46760049,0.23140445,0.64947992,0.01430999,0.02389899,0.26303412,0.00000000
-4.28914457,1.48482211,0.16685173,0.49503849,0.25028068,0.69095502,0.01593492,0.02497465,0.27780353,0.00000000
-4.28314157,1.58322991,0.18103147,0.52604505,0.27110467,0.73482358,0.01766451,0.02638384,0.29385668,0.00000000
-4.27713857,1.68960063,0.19708335,0.56038259,0.29375439,0.78090505,0.01948576,0.02812511,0.31115369,0.00000000
-4.27113557,1.80323590,0.21495025,0.59775422,0.31806969,0.82896649,0.02138248,0.03019358,0.32963670,0.00000000
-4.26513257,1.92326891,0.23454228,0.63780033,0.34384911,0.87871804,0.02333525,0.03258030,0.34922589,0.00000000
-4.25912956,2.04865722,0.25573358,0.68009726,0.37084820,0.92981029,0.02532173,0.03527162,0.36981609,0.00000000
-4.25312656,2.17818223,0.27835995,0.72415830,0.39877942,0.98183416,0.02731691,0.03824863,0.39127422,0.00000000
-4.24712356,2.31045632,0.30221769,0.76943758,0.42731415,1.03432338,0.02929370,0.04148662,0.41343779,0.00000000
-4.24112056,2.44393820,0.32706365,0.81533674,0.45608665,1.08675992,0.03122346,0.04495487,0.43611476,0.00000000
-4.23511756,2.57695663,0.35261692,0.86121467,0.48470027,1.13858233,0.03307683,0.04861646,0.45908469,0.00000000
-4.22911456,2.70774209,0.37856201,0.90639994,0.51273558,1.18919678,0.03482450,0.05242843,0.48210153,0.00000000
-4.22311156,2.83446553,0.40455379,0.95020565,0.53976034,1.23799051,0.03643814,0.05634209,0.50489764,0.00000000
-4.21710855,2.95528280,0.43022387,0.99194613,0.56534091,1.28434697,0.03789126,0.06030372,0.52718929,0.00000000
-4.21110555,3.06838304,0.45518849,1.03095492,0.58905461,1.32766227,0.03916015,0.06425538,0.54868317,0.00000000
-4.20510255,3.17203880,0.47905757,1.06660309,0.61050257,1.36736190,0.04022466,0.06813611,0.56908372,0.00000000
-4.19909955,3.26465575,0.50144464,1.09831716,0.62932238,1.40291709,0.04106892,0.07188326,0.58810103,0.00000000
-4.19309655,3.34481959,0.52197735,1.12559583,0.64520005,1.43385997,0.04168190,0.07543397,0.60545883,0.00000000
-4.18709355,3.41133785,0.54030793,1.14802450,0.65788059,1.45979677,0.04205776,0.07872686,0.62090223,0.00000000
-4.18109055,3.46327468,0.55612351,1.16528712,0.66717675,1.48041846,0.04219611,0.08170368,0.63420492,0.00000000
-4.17508754,3.49997697,0.56915545,1.17717458,0.67297541,1.49550838,0.04210188,0.08431096,0.64517536,0.00000000
-4.16908454,3.52109061,0.57918760,1.18358939,0.67524142,1.50494651,0.04178516,0.08650159,0.65366184,0.00000000
-4.16308154,3.52656621,0.58606294,1.18454638,0.67401855,1.50871036,0.04126073,0.08823622,0.65955607,0.00000000
-4.15707854,3.51665433,0.58968834,1.18016946,0.66942768,1.50687248,0.04054742,0.08948439,0.66279526,0.00000000
-4.15107554,3.49189069,0.59003723,1.17068471,0.66166217,1.49959500,0.03966736,0.09022547,0.66336256,0.00000000
-4.14507254,3.45307229,0.58715009,1.15641019,0.65098090,1.48712149,0.03864510,0.09044917,0.66128603,0.00000000
-4.13906953,3.40122603,0.58113266,1.13774306,0.63769914,1.46976687,0.03750669,0.09015578,0.65663615,0.00000000
-4.13306653,3.33757157,0.57215214,1.11514482,0.62217786,1.44790588,0.03627868,0.08935599,0.64952212,0.00000000
-4.12706353,3.26348043,0.56043135,1.08912522,0.60481202,1.42196078,0.03498726,0.08807043,0.64008723,0.00000000
-4.12106053,3.18043333,0.54624125,1.06022600,0.58601834,1.39238904,0.03365737,0.08632885,0.62850354,0.00000000
-4.11505753,3.08997793,0.52989225,1.02900491,0.56622314,1.35967149,0.03231199,0.08416903,0.61496613,0.00000000
-4.10905453,2.99368858,0.51172447,0.99602083,0.54585081,1.32430144,0.03097157,0.08163544,0.59968733,0.00000000
-4.10305153,2.89312968,0.49209758,0.96182061,0.52531326,1.28677516,0.02965356,0.07877779,0.58289112,0.00000000
-4.09704852,2.78982376,0.47138048,0.92692792,0.50500073,1.24758389,0.02837224,0.07564946,0.56480793,0.00000000
-4.09104552,2.68522502,0.44994134,0.89183446,0.48527420,1.20720751,0.02713857,0.07230586,0.54567004,0.00000000
-4.08504252,2.58069847,0.42813822,0.85699353,0.46645943,1.16610966,0.02596032,0.06880292,0.52570764,0.00000000
-4.07903952,2.47750469,0.40631064,0.82281589,0.44884279,1.12473430,0.02484232,0.06519559,0.50514568,0.00000000
-4.07303652,2.37678973,0.38477233,0.78966769,0.43266853,1.08350333,0.02378676,0.06153652,0.48420140,0.00000000
-4.06703352,2.27957922,0.36380526,0.75787005,0.41813756,1.04281495,0.02279365,0.05787493,0.46308256,0.00000000
-4.06103052,2.18677595,0.34365506,0.72769994,0.40540732,1.00304239,0.02186130,0.05425570,0.44198620,0.00000000
-4.05502751,2.09915980,0.32452786,0.69939186,0.39459257,0.96453271,0.02098682,0.05071865,0.42109779,0.00000000
-4.04902451,2.01738899,0.30658846,0.67313987,0.38576675,0.92760544,0.02016657,0.04729807,0.40059065,0.00000000
-4.04302151,1.94200193,0.28995984,0.64909956,0.37896386,0.89255074,0.01939664,0.04402247,0.38062552,0.00000000
-4.03701851,1.87341878,0.27472374,0.62738964,0.37418035,0.85962704,0.01867319,0.04091456,0.36135002,0.00000000
-4.03101551,1.81194242,0.26092225,0.60809291,0.37137716,0.82905815,0.01799274,0.03799134,0.34289804,0.00000000
-4.02501251,1.75775860,0.24856029,0.59125658,0.37048179,0.80103005,0.01735234,0.03526440,0.32538898,0.00000000
-4.01900950,1.71093543,0.23760876,0.57689189,0.37139021,0.77568738,0.01674972,0.03274033,0.30892670,0.00000000
-4.01300650,1.67142256,0.22800815,0.56497311,0.37396893,0.75313010,0.01618324,0.03042121,0.29359837,0.00000000
-4.00700350,1.63905059,0.21967269,0.55543640,0.37805722,0.73341060,0.01565186,0.02830520,0.27947320,0.00000000
-4.00100050,1.61353152,0.21249463,0.54817853,0.38346949,0.71653161,0.01515502,0.02638708,0.26660117,0.00000000
-3.99499750,1.59446094,0.20634879,0.54305605,0.38999829,0.70244530,0.01469245,0.02465891,0.25501191,0.00000000
-3.98899450,1.58132278,0.20109716,0.53988518,0.39741774,0.69105397,0.01426401,0.02311065,0.24471383,0.00000000
-3.98299150,1.57349730,0.19659346,0.53844278,0.40548771,0.68221242,0.01386950,0.02173068,0.23569377,0.00000000
-3.97698849,1.57027271,0.19268763,0.53846867,0.41395873,0.67573228,0.01350851,0.02050642,0.22791702,0.00000000
-3.97098549,1.57086081,0.18923021,0.53966957,0.42257761,0.67138829,0.01318025,0.01942480,0.22132820,0.00000000
-3.96498249,1.57441646,0.18607639,0.54172462,0.43109374,0.66892643,0.01288357,0.01847275,0.21585269,0.00000000
-3.95897949,1.58006067,0.18308985,0.54429257,0.43926588,0.66807364,0.01261684,0.01763756,0.21139883,0.00000000
-3.95297649,1.58690663,0.18014615,0.54702049,0.44686921,0.66854889,0.01237808,0.01690729,0.20786084,0.00000000
-3.94697349,1.59408769,0.17713569,0.54955362,0.45370250,0.67007494,0.01216501,0.01627099,0.20512230,0.00000000
-3.94097049,1.60078630,0.17396618,0.55154613,0.45959483,0.67239045,0.01197524,0.01571895,0.20306010,0.00000000
-3.93496748,1.60626253,0.17056451,0.55267222,0.46441182,0.67526177,0.01180645,0.01524285,0.20154875,0.00000000
-3.92896448,1.60988085,0.16687796,0.55263716,0.46806081,0.67849369,0.01165665,0.01483583,0.20046468,0.00000000
-3.92296148,1.61113376,0.16287484,0.55118764,0.47049479,0.68193876,0.01152439,0.01449251,0.19969060,0.00000000
-3.91695848,1.60966110,0.15854440,0.54812099,0.47171483,0.68550455,0.01140901,0.01420896,0.19911938,0.00000000
-3.91095548,1.60526389,0.15389610,0.54329277,0.47177071,0.68915835,0.01131086,0.01398259,0.19865756,0.00000000
-3.90495248,1.59791192,0.14895826,0.53662233,0.47075973,0.69292917,0.01123151,0.01381195,0.19822808,0.00000000
-3.89894947,1.58774454,0.14377619,0.52809608,0.46882369,0.69690665,0.01117384,0.01369657,0.19777224,0.00000000
-3.89294647,1.57506453,0.13840972,0.51776819,0.46614391,0.70123714,0.01114214,0.01363670,0.19725078,0.00000000
-3.88694347,1.56032509,0.13293050,0.50575880,0.46293476,0.70611677,0.01114214,0.01363301,0.19664401,0.00000000
-3.88094047,1.54411067,0.12741886,0.49224965,0.45943561,0.71178204,0.01118089,0.01368634,0.19595096,0.00000000
-3.87493747,1.52711231,0.12196066,0.47747756,0.45590175,0.71849831,0.01126666,0.01379740,0.19518785,0.00000000
-3.86893447,1.51009867,0.11664392,0.46172576,0.45259457,0.72654659,0.01140874,0.01396649,0.19438564,0.00000000
-3.86293147,1.49388402,0.11155576,0.44531372,0.44977138,0.73620940,0.01161712,0.01419327,0.19358716,0.00000000
-3.85692846,1.47929472,0.10677928,0.42858587,0.44767529,0.74775628,0.01190221,0.01447654,0.19284375,0.00000000
-3.85092546,1.46713551,0.10239096,0.41189958,0.44652567,0.76142962,0.01227441,0.01481412,0.19221176,0.00000000
-3.84492246,1.45815723,0.09845831,0.39561320,0.44650938,0.77743144,0.01274379,0.01520272,0.19174900,0.00000000
-3.83891946,1.45302722,0.09503799,0.38007428,0.44777338,0.79591169,0.01331960,0.01563789,0.19151137,0.00000000
-3.83291646,1.45230365,0.09217443,0.36560880,0.45041873,0.81695862,0.01400992,0.01611414,0.19154985,0.00000000
-3.82691346,1.45641461,0.08989902,0.35251155,0.45449641,0.84059150,0.01482123,0.01662494,0.19190791,0.00000000
-3.82091046,1.46564277,0.08822972,0.34103806,0.46000498,0.86675601,0.01575806,0.01716296,0.19261950,0.00000000
-3.81490745,1.48011600,0.08717127,0.33139832,0.46689016,0.89532242,0.01682271,0.01772025,0.19370766,0.00000000
-3.80890445,1.49980394,0.08671580,0.32375240,0.47504634,0.92608649,0.01801498,0.01828847,0.19518367,0.00000000
-3.80290145,1.52452053,0.08684394,0.31820801,0.48431988,0.95877302,0.01933198,0.01885925,0.19704687,0.00000000
-3.79689845,1.55393192,0.08752615,0.31481989,0.49451403,0.99304182,0.02076810,0.01942442,0.19928493,0.00000000
-3.79089545,1.58756923,0.08872446,0.31359104,0.50539530,1.02849568,0.02231490,0.01997634,0.20187464,0.00000000
-3.78489245,1.62484526,0.09039430,0.31447537,0.51670089,1.06469002,0.02396127,0.02050819,0.20478293,0.00000000
-3.77888944,1.66507435,0.09248645,0.31738176,0.52814706,1.10114378,0.02569352,0.02101420,0.20796822,0.00000000
-3.77288644,1.70749424,0.09494901,0.32217900,0.53943787,1.13735105,0.02749565,0.02148988,0.21138182,0.00000000
-3.76688344,1.75128905,0.09772922,0.32870153,0.55027422,1.17279298,0.02934959,0.02193215,0.21496935,0.00000000
-3.76088044,1.79561231,0.10077520,0.33675551,0.56036264,1.20694960,0.03123562,0.02233943,0.21867215,0.00000000
-3.75487744,1.83960928,0.10403736,0.34612507,0.56942372,1.23931109,0.03313271,0.02271166,0.22242852,0.00000000
-3.74887444,1.88243770,0.10746956,0.35657840,0.57719972,1.26938831,0.03501897,0.02305021,0.22617479,0.00000000
-3.74287144,1.92328640,0.11102989,0.36787348,0.58346132,1.29672211,0.03687210,0.02335779,0.22984627,0.00000000
-3.73686843,1.96139135,0.11468115,0.37976339,0.58801314,1.32089151,0.03866983,0.02363820,0.23337794,0.00000000
-3.73086543,1.99604891,0.11839090,0.39200098,0.59069810,1.34152050,0.04039035,0.02389609,0.23670515,0.00000000
-3.72486243,2.02662613,0.12213123,0.40434292,0.59140029,1.35828345,0.04201272,0.02413669,0.23976406,0.00000000
-3.71885943,2.05256835,0.12587819,0.41655308,0.59004668,1.37090922,0.04351728,0.02436542,0.24249224,0.00000000
-3.71285643,2.07340415,0.12961106,0.42840536,0.58660730,1.37918411,0.04488593,0.02458763,0.24482910,0.00000000
-3.70685343,2.08874820,0.13331145,0.43968603,0.58109444,1.38295366,0.04610244,0.02480819,0.24671659,0.00000000
-3.70085043,2.09830233,0.13696233,0.45019559,0.57356057,1.38212370,0.04715269,0.02503126,0.24809990,0.00000000
-3.69484742,2.10185538,0.14054716,0.45975043,0.56409549,1.37666061,0.04802483,0.02526000,0.24892838,0.00000000
-3.68884442,2.09928227,0.14404917,0.46818432,0.55282278,1.36659113,0.04870944,0.02549642,0.24915668,0.00000000
-3.68284142,2.09054285,0.14745088,0.47534983,0.53989575,1.35200192,0.04919954,0.02574126,0.24874599,0.00000000
-3.67683842,2.07568073,0.15073395,0.48111982,0.52549315,1.33303874,0.04949072,0.02599401,0.24766550,0.00000000
-3.67083542,2.05482258,0.15387945,0.48538901,0.50981489,1.30990573,0.04958106,0.02625298,0.24589391,0.00000000
-3.66483242,2.02817795,0.15686846,0.48807568,0.49307784,1.28286446,0.04947114,0.02651546,0.24342105,0.00000000
-3.65882941,1.99603953,0.15968316,0.48912340,0.47551203,1.25223294,0.04916394,0.02677809,0.24024942,0.00000000
-3.65282641,1.95878392,0.16230826,0.48850290,0.45735715,1.21838444,0.04866481,0.02703711,0.23639561,0.00000000
-3.64682341,1.91687249,0.16473269,0.48621371,0.43885963,1.18174605,0.04798133,0.02728885,0.23189151,0.00000000
-3.64082041,1.87085198,0.16695147,0.48228574,0.42027018,1.14279669,0.04712321,0.02753014,0.22678525,0.00000000
-3.63481741,1.82135445,0.16896769,0.47678033,0.40184178,1.10206462,0.04610214,0.02775880,0.22114166,0.00000000
-3.62881441,1.76909597,0.17079434,0.46979089,0.38382810,1.06012399,0.04493165,0.02797408,0.21504238,0.00000000
-3.62281141,1.71487358,0.17245585,0.46144276,0.36648215,1.01759052,0.04362696,0.02817704,0.20858537,0.00000000
-3.61680840,1.65956006,0.17398925,0.45189232,0.35005514,0.97511592,0.04220471,0.02837087,0.20188389,0.00000000
-3.61080540,1.60409604,0.17544475,0.44132503,0.33479529,0.93338114,0.04068283,0.02856110,0.19506495,0.00000000
-3.60480240,1.54947924,0.17688559,0.42995252,0.32094651,0.89308824,0.03908023,0.02875570,0.18826718,0.00000000
-3.59879940,1.49675061,0.17838717,0.41800865,0.30874678,0.85495094,0.03741653,0.02896501,0.18163818,0.00000000
-3.59279640,1.44697742,0.18003526,0.40574454,0.29842619,0.81968398,0.03571177,0.02920154,0.17533144,0.00000000
-3.58679340,1.40123358,0.18192351,0.39342264,0.29020438,0.78799131,0.03398604,0.02947963,0.16950291,0.00000000
-3.58079040,1.36057742,0.18415012,0.38131018,0.28428756,0.76055336,0.03225917,0.02981497,0.16430726,0.00000000
-3.57478739,1.32602764,0.18681392,0.36967191,0.28086494,0.73801373,0.03055031,0.03022403,0.15989394,0.00000000
