energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.94197099,0.56206552,0.16586220,0.16158747,0.02962458,0.17631631,0.01816458,0.12116574,0.01067520,0.02281431
-1.93596798,0.54833151,0.15911370,0.15173282,0.02863258,0.18451306,0.01720202,0.11395646,0.01024194,0.02195842
-1.92996498,0.54322960,0.15457757,0.14382697,0.02833089,0.19679497,0.01638529,0.10799177,0.01003360,0.02151569
-1.92396198,0.54746107,0.15241584,0.13799668,0.02873923,0.21352878,0.01573523,0.10337947,0.01006058,0.02150518
-1.91795898,0.56167870,0.15277135,0.13435210,0.02987579,0.23507165,0.01527039,0.10021448,0.01033305,0.02194442
-1.91195598,0.58647034,0.15576407,0.13298487,0.03175688,0.26176036,0.01500660,0.09857704,0.01086081,0.02284898
-1.90595298,0.62234029,0.16148716,0.13396588,0.03439614,0.29389888,0.01495671,0.09853096,0.01165305,0.02423183
-1.89994997,0.66968898,0.17000264,0.13734281,0.03780363,0.33174475,0.01513018,0.10012172,0.01271799,0.02610269
-1.89394697,0.72879127,0.18133692,0.14313737,0.04198454,0.37549458,0.01553285,0.10337464,0.01406250,0.02846718
-1.88794397,0.79977403,0.19547639,0.15134248,0.04693779,0.42526898,0.01616667,0.10829309,0.01569156,0.03132594
-1.88194097,0.88259396,0.21236318,0.16191935,0.05265447,0.48109765,0.01702949,0.11485669,0.01760765,0.03467373
-1.87593797,0.97701663,0.23189137,0.17479480,0.05911626,0.54290526,0.01811489,0.12301986,0.01981016,0.03849855
-1.86993497,1.08259796,0.25390408,0.18985882,0.06629385,0.61049876,0.01941211,0.13271053,0.02229473,0.04278076
-1.86393197,1.19866937,0.27819144,0.20696285,0.07414553,0.68355709,0.02090602,0.14382934,0.02505265,0.04749240
-1.85792896,1.32432799,0.30449009,0.22591866,0.08261610,0.76162388,0.02257721,0.15624932,0.02807028,0.05259668
-1.85192596,1.45843303,0.33248413,0.24649838,0.09163601,0.84410399,0.02440223,0.16981626,0.03132860,0.05804765
-1.84592296,1.59960959,0.36180802,0.26843561,0.10112102,0.93026454,0.02635386,0.18434980,0.03480292,0.06379023
-1.83991996,1.74626055,0.39205138,0.29142794,0.11097238,1.01924081,0.02840156,0.19964539,0.03846267,0.06976050
-1.83391696,1.89658730,0.42276588,0.31514091,0.12107753,1.11004745,0.03051212,0.21547717,0.04227152,0.07588638
-1.82791396,2.04861926,0.45347404,0.33921343,0.13131149,1.20159494,0.03265029,0.23160175,0.04618761,0.08208865
-1.82191096,2.20025218,0.48368005,0.36326463,0.14153875,1.29271125,0.03477965,0.24776290,0.05016410,0.08828233
-1.81590795,2.34929421,0.51288197,0.38690213,0.15161587,1.38216812,0.03686357,0.26369701,0.05414990,0.09437838
-1.80990495,2.49351872,0.54058532,0.40973129,0.16139451,1.46871132,0.03886614,0.27913937,0.05809070,0.10028568
-1.80390195,2.63072215,0.56631728,0.43136536,0.17072495,1.55109395,0.04075329,0.29383074,0.06193016,0.10591326
-1.79789895,2.75878492,0.58964114,0.45143607,0.17945990,1.62811144,0.04249378,0.30752445,0.06561129,0.11117264
-1.79189595,2.87573296,0.61017025,0.46960428,0.18745851,1.69863714,0.04406023,0.31999330,0.06907797,0.11598025
-1.78589295,2.97979751,0.62758098,0.48557015,0.19459048,1.76165688,0.04543003,0.33103635,0.07227653,0.12025980
-1.77988994,3.06947048,0.64162389,0.49908258,0.20073990,1.81630106,0.04658609,0.34048506,0.07515738,0.12394454
-1.77388694,3.14355295,0.65213269,0.50994718,0.20580892,1.86187296,0.04751750,0.34820865,0.07767652,0.12697923
-1.76788394,3.20119446,0.65903041,0.51803258,0.20972092,1.89787187,0.04821986,0.35411832,0.07979702,0.12932188
-1.76188094,3.24192127,0.66233237,0.52327470,0.21242306,1.92400994,0.04869550,0.35817012,0.08149020,0.13094500
-1.75587794,3.26565191,0.66214587,0.52567862,0.21388818,1.94022201,0.04895333,0.36036638,0.08273664,0.13183647
-1.74987494,3.27269934,0.65866625,0.52531801,0.21411582,1.94666778,0.04900853,0.36075548,0.08352687,0.13199991
-1.74387194,3.26375910,0.65216966,0.52233203,0.21313247,1.94372622,0.04888191,0.35942996,0.08386170,0.13145447
-1.73786893,3.23988405,0.64300267,0.51691984,0.21099082,1.93198232,0.04859906,0.35652313,0.08375223,0.13023425
-1.73186593,3.20244638,0.63156914,0.50933285,0.20776831,1.91220667,0.04818934,0.35220406,0.08321944,0.12838709
-1.72586293,3.15308859,0.61831493,0.49986510,0.20356472,1.88532870,0.04768465,0.34667137,0.08229348,0.12597306
-1.71985993,3.09366538,0.60371112,0.48884213,0.19849917,1.85240473,0.04711812,0.34014601,0.08101260,0.12306252
-1.71385693,3.02617888,0.58823645,0.47660893,0.19270647,1.81458200,0.04652276,0.33286320,0.07942178,0.11973393
-1.70785393,2.95270996,0.57235984,0.46351734,0.18633301,1.77306025,0.04593009,0.32506416,0.07757118,0.11607142
-1.70185093,2.87534851,0.55652372,0.44991362,0.17953243,1.72905242,0.04536890,0.31698765,0.07551440,0.11216230
-1.69584792,2.79612546,0.54112888,0.43612664,0.17246108,1.68374594,0.04486404,0.30886199,0.07330667,0.10809455
-1.68984492,2.71694943,0.52652167,0.42245727,0.16527360,1.63826612,0.04443550,0.30089772,0.07100298,0.10395441
-1.68384192,2.63955043,0.51298389,0.40916935,0.15811861,1.59364317,0.04409765,0.29328125,0.06865637,0.09982409
-1.67783892,2.56543270,0.50072602,0.39648263,0.15113487,1.55078385,0.04385877,0.28616987,0.06631628,0.09577976
-1.67183592,2.49583852,0.48988382,0.38456800,0.14444783,1.51044889,0.04372086,0.27968811,0.06402717,0.09188989
-1.66583292,2.43172402,0.48051862,0.37354505,0.13816679,1.47323676,0.04367970,0.27392585,0.06182728,0.08821380
-1.65982991,2.37374768,0.47262103,0.36348209,0.13238270,1.43957449,0.04372525,0.26893793,0.05974786,0.08480078
-1.65382691,2.32227160,0.46611794,0.35439848,0.12716676,1.40971529,0.04384232,0.26474555,0.05781255,0.08168946
-1.64782391,2.27737505,0.46088241,0.34626912,0.12256963,1.38374337,0.04401138,0.26133913,0.05603718,0.07890769
-1.64182091,2.23887926,0.45674586,0.33903077,0.11862147,1.36158501,0.04420970,0.25868250,0.05442986,0.07647273
-1.63581791,2.20638216,0.45351205,0.33258988,0.11533266,1.34302580,0.04441250,0.25671837,0.05299143,0.07439189
-1.62981491,2.17930106,0.45097204,0.32683145,0.11269512,1.32773266,0.04459427,0.25537446,0.05171604,0.07266342
-1.62381191,2.15692133,0.44891946,0.32162849,0.11068427,1.31528009,0.04473011,0.25457042,0.05059211,0.07127778
-1.61780890,2.13844881,0.44716540,0.31685161,0.10926142,1.30517916,0.04479695,0.25422474,0.04960337,0.07021902
-1.61180590,2.12306341,0.44555215,0.31237827,0.10837656,1.29690806,0.04477479,0.25426166,0.04873005,0.06946643
-1.60580290,2.10997170,0.44396518,0.30810122,0.10797135,1.28994312,0.04464773,0.25461761,0.04795008,0.06899619
-1.59979990,2.09845607,0.44234283,0.30393584,0.10798232,1.28378865,0.04440476,0.25524686,0.04724042,0.06878314
-1.59379690,2.08791851,0.44068320,0.29982592,0.10834398,1.27800474,0.04404047,0.25612610,0.04657817,0.06880234
-1.58779390,2.07791706,0.43904805,0.29574781,0.10899186,1.27223168,0.04355530,0.25725776,0.04594170,0.06903067
-1.58179090,2.06819343,0.43756337,0.29171266,0.10986532,1.26621001,0.04295572,0.25867196,0.04531157,0.06944815
-1.57578789,2.05869086,0.43641670,0.28776672,0.11090994,1.25979560,0.04225402,0.26042674,0.04467135,0.07003896
-1.56978489,2.04956123,0.43585128,0.28398972,0.11207955,1.25296892,0.04146784,0.26260681,0.04400815,0.07079225
-1.56378189,2.04116146,0.43615716,0.28049146,0.11333772,1.24583837,0.04061954,0.26532065,0.04331299,0.07170254
-1.55777889,2.03403930,0.43765979,0.27740675,0.11465867,1.23863735,0.03973530,0.26869612,0.04258094,0.07276977
-1.55177589,2.02890903,0.44070634,0.27488892,0.11602762,1.23171550,0.03884405,0.27287475,0.04181108,0.07399904
-1.54577289,2.02661846,0.44565050,0.27310236,0.11744055,1.22552424,0.03797631,0.27800485,0.04100618,0.07539987
-1.53976988,2.02810842,0.45283620,0.27221414,0.11890341,1.22059741,0.03716291,0.28423383,0.04017234,0.07698527
-1.53376688,2.03436660,0.46258104,0.27238537,0.12043087,1.21752790,0.03643375,0.29169993,0.03931834,0.07877049
-1.52776388,2.04637782,0.47515995,0.27376252,0.12204461,1.21694107,0.03581651,0.30052383,0.03845500,0.08077155
-1.52176088,2.06507297,0.49078997,0.27646911,0.12377136,1.21946649,0.03533550,0.31080042,0.03759442,0.08300367
-1.51575788,2.09127875,0.50961652,0.28059809,0.12564073,1.22570881,0.03501062,0.32259116,0.03674918,0.08547966
-1.50975488,2.12567064,0.53170207,0.28620541,0.12768298,1.23621946,0.03485641,0.33591738,0.03593160,0.08820841
-1.50375188,2.16873130,0.55701742,0.29330481,0.12992690,1.25147007,0.03488145,0.35075495,0.03515297,0.09119345
-1.49774887,2.22071614,0.58543622,0.30186428,0.13239785,1.27182909,0.03508781,0.36703050,0.03442299,0.09443184
-1.49174587,2.28162797,0.61673303,0.31180430,0.13511616,1.29754233,0.03547088,0.38461951,0.03374914,0.09791336
-1.48574287,2.35120184,0.65058492,0.32299792,0.13809586,1.32871862,0.03601935,0.40334650,0.03313641,0.10161999
-1.47973987,2.42890099,0.68657690,0.33527276,0.14134399,1.36532089,0.03671555,0.42298724,0.03258696,0.10552594
-1.47373687,2.51392423,0.72421085,0.34841493,0.14486029,1.40716333,0.03753589,0.44327318,0.03210013,0.10959800
-1.46773387,2.60522458,0.76291780,0.36217455,0.14863746,1.45391460,0.03845164,0.46389785,0.03167244,0.11379635
-1.46173087,2.70153848,0.80207315,0.37627299,0.15266187,1.50510704,0.03942984,0.48452508,0.03129789,0.11807574
-1.45572786,2.80142453,0.84101424,0.39041119,0.15691466,1.56015141,0.04043441,0.50479872,0.03096832,0.12238700
-1.44972486,2.90331002,0.87905965,0.40427908,0.16137320,1.61835663,0.04142733,0.52435356,0.03067385,0.12667881
-1.44372186,3.00554338,0.91552951,0.41756548,0.16601262,1.67895363,0.04236991,0.54282693,0.03040349,0.13089952
-1.43771886,3.10645050,0.94976603,0.42996821,0.17080761,1.74112227,0.04322409,0.55987051,0.03014572,0.13499918
-1.43171586,3.20439225,0.98115341,0.44120401,0.17573398,1.80402036,0.04395371,0.57516195,0.02988917,0.13893131
-1.42571286,3.29782113,1.00913639,0.45101779,0.18077016,1.86681345,0.04452567,0.58841564,0.02962324,0.14265469
-1.41970985,3.38533451,1.03323667,0.45919090,0.18589839,1.92870426,0.04491102,0.59939233,0.02933867,0.14613473
-1.41370685,3.46572238,1.05306665,0.46554813,0.19110553,1.98896064,0.04508583,0.60790709,0.02902807,0.14934465
-1.40770385,3.53800778,1.06833984,0.46996307,0.19638343,2.04694087,0.04503192,0.61383537,0.02868635,0.15226609
-1.40170085,3.60147827,1.07887773,0.47236171,0.20172893,2.10211542,0.04473733,0.61711678,0.02831106,0.15488948
-1.39569785,3.65570740,1.08461284,0.47272421,0.20714326,2.15408440,0.04419654,0.61775666,0.02790253,0.15721388
-1.38969485,3.70056556,1.08558788,0.47108467,0.21263118,2.20258988,0.04341054,0.61582524,0.02746401,0.15924637
-1.38369185,3.73621990,1.08195132,0.46752914,0.21819968,2.24752297,0.04238660,0.61145459,0.02700157,0.16100119
-1.37768884,3.76312357,1.07394949,0.46219183,0.22385643,2.28892507,0.04113782,0.60483352,0.02652394,0.16249847
-1.37168584,3.78199498,1.06191578,0.45524983,0.22960809,2.32698355,0.03968254,0.59620059,0.02604226,0.16376281
-1.36568284,3.79378807,1.04625744,0.44691658,0.23545857,2.36202188,0.03804359,0.58583578,0.02556968,0.16482167
-1.35967984,3.79965481,1.02744057,0.43743442,0.24140738,2.39448467,0.03624740,0.57405101,0.02512096,0.16570372
-1.35367684,3.80090163,1.00597405,0.42706635,0.24744813,2.42491803,0.03432302,0.56118006,0.02471195,0.16643733
-1.34767384,3.79894131,0.98239304,0.41608770,0.25356731,2.45394610,0.03230122,0.54756812,0.02435905,0.16704904
-1.34167084,3.79524217,0.95724264,0.40477764,0.25974348,2.48224443,0.03021345,0.53356162,0.02407874,0.16756242
-1.33566783,3.79127642,0.93106249,0.39341106,0.26594680,2.51051129,0.02809093,0.51949847,0.02388696,0.16799699
-1.32966483,3.78846930,0.90437256,0.38225106,0.27213905,2.53943776,0.02596383,0.50569908,0.02379863,0.16836761
-1.32366183,3.78815085,0.87766083,0.37154216,0.27827408,2.56967785,0.02386054,0.49245856,0.02382717,0.16868412
-1.31765883,3.79151168,0.85137292,0.36150457,0.28429874,2.60181964,0.02180703,0.48004001,0.02398405,0.16895125
-1.31165583,3.79956428,0.82590410,0.35232948,0.29015411,2.63635853,0.01982643,0.46866929,0.02427837,0.16916890
-1.30565283,3.81311100,0.80159359,0.34417557,0.29577718,2.67367387,0.01793868,0.45853119,0.02471659,0.16933263
-1.29964982,3.83271975,0.77872124,0.33716668,0.30110274,2.71400960,0.01616035,0.44976705,0.02530225,0.16943440
-1.29364682,3.85870820,0.75750650,0.33139078,0.30606549,2.75746024,0.01450465,0.44247382,0.02603578,0.16946347
-1.28764382,3.89113703,0.73810954,0.32689994,0.31060233,2.80396258,0.01298147,0.43670447,0.02691444,0.16940736
-1.28164082,3.92981263,0.72063416,0.32371156,0.31465456,2.85329391,0.01159760,0.43246966,0.02793231,0.16925298
-1.27563782,3.97429914,0.70513246,0.32181046,0.31817027,2.90507699,0.01035700,0.42974056,0.02908034,0.16898762
-1.26963482,4.02393980,0.69161081,0.32115195,0.32110643,2.95879200,0.00926115,0.42845270,0.03034660,0.16860003
-1.26363182,4.07788692,0.68003680,0.32166560,0.32343100,3.01379519,0.00830947,0.42851067,0.03171650,0.16808132
-1.25762881,4.13513963,0.67034709,0.32325963,0.32512477,3.06934376,0.00749971,0.42979355,0.03317316,0.16742585
-1.25162581,4.19458844,0.66245553,0.32582587,0.32618293,3.12462637,0.00682839,0.43216092,0.03469790,0.16663191
-1.24562281,4.25506480,0.65626151,0.32924485,0.32661647,3.17879803,0.00629121,0.43545922,0.03627073,0.16570235
-1.23961981,4.31539426,0.65165809,0.33339119,0.32645316,3.23101823,0.00588339,0.43952828,0.03787092,0.16464493
-1.23361681,4.37445085,0.64853973,0.33813884,0.32573824,3.28049053,0.00560009,0.44420794,0.03947766,0.16347267
-1.22761381,4.43121076,0.64680926,0.34336618,0.32453467,3.32650213,0.00543657,0.44934437,0.04107071,0.16220396
-1.22161081,4.48480268,0.64638391,0.34896065,0.32292301,3.36846131,0.00538851,0.45479602,0.04263098,0.16086250
-1.21560780,4.53455269,0.64720016,0.35482284,0.32100084,3.40593094,0.00545208,0.46043895,0.04414122,0.15947717
-1.20960480,4.58002113,0.64921724,0.36086981,0.31888162,3.43865626,0.00562404,0.46617129,0.04558650,0.15808161
-1.20360180,4.62102949,0.65241902,0.36703751,0.31669312,3.46658511,0.00590172,0.47191673,0.04695472,0.15671377
-1.19759880,4.65767550,0.65681438,0.37328226,0.31457519,3.48987925,0.00628296,0.47762682,0.04823692,0.15541515
-1.19159580,4.69033499,0.66243580,0.37958106,0.31267707,3.50891563,0.00676593,0.48328198,0.04942754,0.15423000
-1.18559280,4.71964984,0.66933635,0.38593081,0.31115404,3.52427691,0.00734900,0.48889114,0.05052446,0.15320419
-1.17958979,4.74650172,0.67758499,0.39234650,0.31016361,3.53673114,0.00803040,0.49449001,0.05152894,0.15238405
-1.17358679,4.77197218,0.68726057,0.39885824,0.30986115,3.54720082,0.00880802,0.50013801,0.05244539,0.15181494
-1.16758379,4.79729041,0.69844440,0.40550748,0.31039514,3.55672242,0.00967904,0.50591395,0.05328095,0.15153970
-1.16158079,4.82377048,0.71121214,0.41234248,0.31190215,3.56639776,0.01063968,0.51191072,0.05404507,0.15159703
-1.15557779,4.85274079,0.72562485,0.41941322,0.31450161,3.57733916,0.01168483,0.51822903,0.05474880,0.15201978
-1.14957479,4.88546865,0.74172009,0.42676608,0.31829064,3.59061101,0.01280787,0.52497071,0.05540421,0.15283323
-1.14357179,4.92308381,0.75950306,0.43443849,0.32333910,3.60717024,0.01400038,0.53223163,0.05602359,0.15405345
-1.13756878,4.96650448,0.77893861,0.44245391,0.32968508,3.62780881,0.01525201,0.54009475,0.05661877,0.15568578
-1.13156578,5.01636975,0.79994427,0.45081728,0.33733106,3.65310113,0.01655044,0.54862352,0.05720044,0.15772358
-1.12556278,5.07298210,0.82238486,0.45951139,0.34624099,3.68335936,0.01788133,0.55785596,0.05777750,0.16014725
-1.11955978,5.13626321,0.84606902,0.46849413,0.35633847,3.71859911,0.01922847,0.56779976,0.05835660,0.16292365
-1.11355678,5.20572598,0.87074787,0.47769702,0.36750620,3.75851783,0.02057396,0.57842849,0.05894168,0.16600596
-1.10755378,5.28046452,0.89611618,0.48702493,0.37958693,3.80248732,0.02189854,0.58967932,0.05953378,0.16933405
-1.10155078,5.35916357,0.92181592,0.49635722,0.39238584,3.84956148,0.02318196,0.60145217,0.06013092,0.17283541
-1.09554777,5.44012729,0.94744236,0.50555007,0.40567450,3.89849940,0.02440347,0.61361047,0.06072815,0.17642656
-1.08954477,5.52132685,0.97255253,0.51444009,0.41919624,3.94780308,0.02554235,0.62598350,0.06131777,0.18001502
-1.08354177,5.60046505,0.99667584,0.52284895,0.43267295,3.99576853,0.02657844,0.63837016,0.06188965,0.18350174
-1.07753877,5.67505524,1.01932644,0.53058896,0.44581291,4.04054809,0.02749278,0.65054426,0.06243168,0.18678395
-1.07153577,5.74251143,1.04001704,0.53746916,0.45831952,4.08022118,0.02826817,0.66226076,0.06293030,0.18975825
-1.06553277,5.80024531,1.05827350,0.54330192,0.46990059,4.11287033,0.02888972,0.67326321,0.06337108,0.19232394
-1.05952976,5.84576618,1.07364982,0.54790957,0.48027773,4.13665902,0.02934534,0.68329169,0.06373937,0.19438640
-1.05352676,5.87677906,1.08574287,0.55113089,0.48919558,4.14990753,0.02962613,0.69209131,0.06402089,0.19586033
-1.04752376,5.89127674,1.09420621,0.55282719,0.49643036,4.15116347,0.02972673,0.69942072,0.06420234,0.19667286
-1.04152076,5.88762164,1.09876261,0.55288775,0.50179752,4.13926360,0.02964550,0.70506049,0.06427199,0.19676622
-1.03551776,5.86461398,1.09921458,0.55123437,0.50515797,4.11338415,0.02938459,0.70882105,0.06422012,0.19610001
-1.02951476,5.82154339,1.09545262,0.54782497,0.50642284,4.07307755,0.02894995,0.71054981,0.06403949,0.19465292
-1.02351176,5.75822209,1.08746079,0.54265599,0.50555640,4.01829402,0.02835109,0.71013731,0.06372563,0.19242375
-1.01750875,5.67499847,1.07531932,0.53576366,0.50257711,3.94938743,0.02760088,0.70752221,0.06327713,0.18943194
-1.01150575,5.57275104,1.05920424,0.52722403,0.49755675,3.86710558,0.02671513,0.70269477,0.06269577,0.18571721
-1.00550275,5.45286357,1.03938393,0.51715176,0.49061774,3.77256574,0.02571216,0.69569887,0.06198660,0.18133875
-0.99949975,5.31718301,1.01621276,0.50569779,0.48192875,3.66721724,0.02461228,0.68663237,0.06115792,0.17637373
-0.99349675,5.16796261,0.99012208,0.49304602,0.47169885,3.55279304,0.02343722,0.67564581,0.06022121,0.17091525
-0.98749375,5.00779306,0.96160875,0.47940897,0.46017050,3.43125306,0.02220955,0.66293944,0.05919097,0.16506991
-0.98149075,4.83952485,0.93122175,0.46502267,0.44761164,3.30472200,0.02095213,0.64875863,0.05808449,0.15895501
-0.97548774,4.66618527,0.89954735,0.45014102,0.43430733,3.17542456,0.01968753,0.63338787,0.05692155,0.15269554
-0.96948474,4.49089332,0.86719318,0.43502957,0.42055114,3.04562075,0.01843750,0.61714340,0.05572416,0.14642098
-0.96348174,4.31677563,0.83477189,0.41995907,0.40663678,2.91754381,0.01722254,0.60036479,0.05451609,0.14026217
-0.95747874,4.14688616,0.80288490,0.40519895,0.39285012,2.79334291,0.01606147,0.58340563,0.05332248,0.13434813
-0.95147574,3.98413188,0.77210668,0.39101078,0.37946192,2.67503207,0.01497108,0.56662371,0.05216938,0.12880313
-0.94547274,3.83120629,0.74297006,0.37764199,0.36672152,2.56444659,0.01396593,0.55037091,0.05108314,0.12374393
-0.93946973,3.69053185,0.71595302,0.36531993,0.35485147,2.46320748,0.01305809,0.53498318,0.05008996,0.11927726
-0.93346673,3.56421221,0.69146725,0.35424646,0.34404337,2.37269400,0.01225706,0.52077086,0.04921517,0.11549766
-0.92746373,3.45399430,0.66984881,0.34459310,0.33445479,2.29402399,0.01156976,0.50800972,0.04848266,0.11248564
-0.92146073,3.36124023,0.65135109,0.33649700,0.32620738,2.22804153,0.01100051,0.49693302,0.04791419,0.11030614
-0.91545773,3.28690867,0.63614012,0.33005764,0.31938600,2.17531084,0.01055115,0.48772472,0.04752876,0.10900744
-0.90945473,3.23154511,0.62429252,0.32533449,0.31403890,2.13611587,0.01022117,0.48051430,0.04734191,0.10862035
-0.90345173,3.19528028,0.61579575,0.32234563,0.31017875,2.11046441,0.01000791,0.47537312,0.04736511,0.10915783
-0.89744872,3.17783639,0.61055089,0.32106739,0.30778446,2.09809612,0.00990682,0.47231263,0.04760523,0.11061493
-0.89144572,3.17854039,0.60837770,0.32143501,0.30680368,2.09849384,0.00991174,0.47128443,0.04806399,0.11296908
-0.88544272,3.19634395,0.60902168,0.32334436,0.30715582,2.11089776,0.01001519,0.47218219,0.04873763,0.11618080
-0.87943972,3.22984989,0.61216311,0.32665472,0.30873557,2.13432231,0.01020879,0.47484541,0.04961664,0.12019467
