energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.63731866,1.18495898,0.24915674,0.22586125,0.00015425,0.36410099,0.01296884,0.29838784,0.24006334,0.27824014
-4.63131566,1.19074686,0.25192143,0.22482920,0.00015385,0.36563744,0.01302478,0.30431941,0.24353473,0.27780578
-4.62531266,1.19436036,0.25448624,0.22343115,0.00015291,0.36600813,0.01303945,0.31053553,0.24652828,0.27661611
-4.61930965,1.19622524,0.25689986,0.22178068,0.00015155,0.36533086,0.01301792,0.31713859,0.24912938,0.27475831
-4.61330665,1.19680334,0.25920705,0.21999697,0.00014988,0.36374721,0.01296606,0.32422528,0.25143805,0.27232934
-4.60730365,1.19657677,0.26144677,0.21820048,0.00014801,0.36141872,0.01289035,0.33188196,0.25356563,0.26943295
-4.60130065,1.19603319,0.26365091,0.21650909,0.00014606,0.35852305,0.01279770,0.34018083,0.25563135,0.26617688
-4.59529765,1.19565244,0.26584370,0.21503452,0.00014416,0.35525002,0.01269524,0.34917684,0.25775871,0.26267044
-4.58929465,1.19589518,0.26804172,0.21387938,0.00014242,0.35179778,0.01259009,0.35890549,0.26007202,0.25902252
-4.58329165,1.19719347,0.27025450,0.21313485,0.00014092,0.34836914,0.01248923,0.36938160,0.26269299,0.25533993
-4.57728864,1.19994366,0.27248561,0.21287895,0.00013977,0.34516814,0.01239931,0.38059898,0.26573759,0.25172627
-4.57128564,1.20450153,0.27473411,0.21317559,0.00013901,0.34239684,0.01232649,0.39253123,0.26931321,0.24828104
-4.56528264,1.21117960,0.27699634,0.21407435,0.00013869,0.34025239,0.01227638,0.40513331,0.27351619,0.24509908
-4.55927964,1.22024649,0.27926777,0.21561082,0.00013883,0.33892432,0.01225390,0.41834416,0.27842984,0.24227026
-4.55327664,1.23192813,0.28154496,0.21780768,0.00013942,0.33859212,0.01226326,0.43209011,0.28412291,0.23987925
-4.54727364,1.24641058,0.28382748,0.22067629,0.00014044,0.33942295,0.01230795,0.44628899,0.29064855,0.23800541
-4.54127064,1.26384417,0.28611960,0.22421875,0.00014184,0.34156961,0.01239072,0.46085498,0.29804385,0.23672271
-4.53526763,1.28434867,0.28843186,0.22843037,0.00014354,0.34516866,0.01251363,0.47570381,0.30632987,0.23609950
-4.52926463,1.30801924,0.29078234,0.23330237,0.00014547,0.35033870,0.01267813,0.49075839,0.31551221,0.23619831
-4.52326163,1.33493290,0.29319765,0.23882477,0.00014754,0.35717891,0.01288510,0.50595457,0.32558208,0.23707551
-4.51725863,1.36515507,0.29571359,0.24498936,0.00014964,0.36576776,0.01313498,0.52124682,0.33651773,0.23878087
-4.51125563,1.39874625,0.29837552,0.25179257,0.00015168,0.37616198,0.01342787,0.53661370,0.34828642,0.24135709
-4.50525263,1.43576822,0.30123839,0.25923821,0.00015354,0.38839585,0.01376361,0.55206278,0.36084655,0.24483927
-4.49924962,1.47628978,0.30436647,0.26733987,0.00015515,0.40248083,0.01414191,0.56763488,0.37415016,0.24925441
-4.49324662,1.52039171,0.30783281,0.27612306,0.00015640,0.41840553,0.01456244,0.58340734,0.38814541,0.25462089
-4.48724362,1.56817056,0.31171833,0.28562674,0.00015723,0.43613618,0.01502492,0.59949609,0.40277925,0.26094817
-4.48124062,1.61974133,0.31611070,0.29590446,0.00015758,0.45561740,0.01552914,0.61605638,0.41799981,0.26823650
-4.47523762,1.67523853,0.32110286,0.30702467,0.00015741,0.47677346,0.01607503,0.63328185,0.43375874,0.27647686
-4.46923462,1.73481554,0.32679128,0.31907051,0.00015670,0.49950991,0.01666268,0.65140203,0.45001305,0.28565100
-4.46323162,1.79864206,0.33327391,0.33213876,0.00015545,0.52371545,0.01729223,0.67067790,0.46672655,0.29573171
-4.45722861,1.86689947,0.34064779,0.34633795,0.00015365,0.54926415,0.01796389,0.69139575,0.48387076,0.30668319
-4.45122561,1.93977399,0.34900648,0.36178583,0.00015135,0.57601774,0.01867778,0.71385912,0.50142508,0.31846154
-4.44522261,2.01744763,0.35843706,0.37860586,0.00014859,0.60382791,0.01943383,0.73837917,0.51937627,0.33101531
-4.43921961,2.10008695,0.36901703,0.39692304,0.00014541,0.63253857,0.02023159,0.76526351,0.53771718,0.34428603
-4.43321661,2.18782983,0.38081088,0.41685909,0.00014189,0.66198783,0.02107005,0.79480378,0.55644469,0.35820879
-4.42721361,2.28077042,0.39386666,0.43852697,0.00013810,0.69200968,0.02194745,0.82726242,0.57555699,0.37271265
-4.42121061,2.37894283,0.40821241,0.46202497,0.00013410,0.72243524,0.02286106,0.86285898,0.59505019,0.38772093
-4.41520760,2.48230401,0.42385270,0.48743066,0.00012998,0.75309348,0.02380699,0.90175650,0.61491437,0.40315137
-4.40920460,2.59071642,0.44076542,0.51479464,0.00012582,0.78381148,0.02478002,0.94404852,0.63512942,0.41891610
-4.40320160,2.70393148,0.45889882,0.54413465,0.00012167,0.81441408,0.02577342,0.98974726,0.65566056,0.43492150
-4.39719860,2.82157452,0.47816917,0.57543011,0.00011762,0.84472314,0.02677893,1.03877373,0.67645407,0.45106787
-4.39119560,2.94313216,0.49845908,0.60861742,0.00011373,0.87455638,0.02778665,1.09095009,0.69743330,0.46724909
-4.38519260,3.06794316,0.51961656,0.64358637,0.00011005,0.90372597,0.02878512,1.14599506,0.71849523,0.48335225
-4.37918959,3.19519357,0.54145525,0.68017781,0.00010665,0.93203703,0.02976142,1.20352267,0.73950789,0.49925746
-4.37318659,3.32391696,0.56375557,0.71818295,0.00010357,0.95928630,0.03070133,1.26304478,0.76030884,0.51483771
-4.36718359,3.45300037,0.58626715,0.75734427,0.00010085,0.98526102,0.03158967,1.32397749,0.78070490,0.52995918
-4.36118059,3.58119634,0.60871251,0.79735836,0.00009854,1.00973839,0.03241057,1.38565151,0.80047325,0.54448178
-4.35517759,3.70714120,0.63079186,0.83788053,0.00009669,1.03248572,0.03314792,1.44732637,0.81936407,0.55826022
-4.34917459,3.82937938,0.65218906,0.87853118,0.00009532,1.05326143,0.03378580,1.50820796,0.83710461,0.57114554
-4.34317159,3.94639318,0.67257863,0.91890386,0.00009450,1.07181699,0.03430901,1.56746904,0.85340481,0.58298715
-4.33716858,4.05663732,0.69163342,0.95857456,0.00009425,1.08789997,0.03470352,1.62427182,0.86796413,0.59363536
-4.33116558,4.15857691,0.70903296,0.99711204,0.00009463,1.10125809,0.03495699,1.67779186,0.88047954,0.60294429
-4.32516258,4.25072765,0.72447191,1.03408879,0.00009569,1.11164423,0.03505921,1.72724221,0.89065429,0.61077522
-4.31915958,4.33169657,0.73766859,1.06909208,0.00009749,1.11882235,0.03500252,1.77189685,0.89820723,0.61700003
-4.31315658,4.40022164,0.74837293,1.10173473,0.00010010,1.12257402,0.03478210,1.81111232,0.90288215,0.62150485
-4.30715358,4.45520867,0.75637376,1.13166506,0.00010356,1.12270541,0.03439622,1.84434659,0.90445689,0.62419350
-4.30115058,4.49576368,0.76150502,1.15857571,0.00010794,1.11905438,0.03384636,1.87117438,0.90275175,0.62499073
-4.29514757,4.52121958,0.76365063,1.18221082,0.00011331,1.11149742,0.03313722,1.89129816,0.89763686,0.62384506
-4.28914457,4.53115575,0.76274779,1.20237146,0.00011972,1.09995603,0.03227663,1.90455441,0.88903804,0.62073093
-4.28314157,4.52540988,0.75878859,1.21891900,0.00012721,1.08440230,0.03127534,1.91091494,0.87694114,0.61565032
-4.27713857,4.50408150,0.75181991,1.23177644,0.00013582,1.06486334,0.03014671,1.91048325,0.86139438,0.60863339
-4.27113557,4.46752714,0.74194151,1.24092774,0.00014556,1.04142430,0.02890635,1.90348629,0.84250867,0.59973842
-4.26513257,4.41634755,0.72930248,1.24641512,0.00015643,1.01422979,0.02757166,1.89026207,0.82045599,0.58905075
-4.25912956,4.35136754,0.71409630,1.24833486,0.00016841,0.98348355,0.02616137,1.87124389,0.79546572,0.57668102
-4.25312656,4.27360962,0.69655456,1.24683156,0.00018142,0.94944631,0.02469500,1.84694205,0.76781916,0.56276255
-4.24712356,4.18426260,0.67693980,1.24209143,0.00019537,0.91243187,0.02319243,1.81792400,0.73784247,0.54744812
-4.24112056,4.08464666,0.65553777,1.23433485,0.00021015,0.87280149,0.02167335,1.78479396,0.70589837,0.53090619
-4.23511756,3.97617648,0.63264932,1.22380860,0.00022560,0.83095669,0.02015693,1.74817296,0.67237674,0.51331687
-4.22911456,3.86032383,0.60858248,1.21077803,0.00024152,0.78733088,0.01866138,1.70868022,0.63768484,0.49486763
-4.22311156,3.73858134,0.58364487,1.19551957,0.00025769,0.74237997,0.01720369,1.66691672,0.60223720,0.47574905
-4.21710855,3.61242847,0.55813676,1.17831371,0.00027386,0.69657226,0.01579941,1.62345137,0.56644575,0.45615079
-4.21110555,3.48330111,0.53234514,1.15943875,0.00028976,0.65037824,0.01446252,1.57881043,0.53071054,0.43625785
-4.20510255,3.35256542,0.50653874,1.13916531,0.00030509,0.60426030,0.01320531,1.53347026,0.49541124,0.41624731
-4.19909955,3.22149662,0.48096434,1.11775185,0.00031957,0.55866307,0.01203844,1.48785338,0.46089985,0.39628563
-4.19309655,3.09126310,0.45584422,1.09544105,0.00033289,0.51400443,0.01097093,1.44232776,0.42749466,0.37652663
-4.18709355,2.96291566,0.43137487,1.07245717,0.00034477,0.47066774,0.01001031,1.39720894,0.39547565,0.35711004
-4.18109055,2.83738196,0.40772669,1.04900425,0.00035493,0.42899523,0.00916268,1.35276444,0.36508141,0.33816076
-4.17508754,2.71546542,0.38504473,1.02526513,0.00036314,0.38928309,0.00843290,1.30922002,0.33650755,0.31978870
-4.16908454,2.59784821,0.36345013,1.00140116,0.00036919,0.35177791,0.00782465,1.26676700,0.30990643,0.30208916
-4.16308154,2.48509740,0.34304214,0.97755255,0.00037292,0.31667495,0.00734062,1.22557013,0.28538825,0.28514357
-4.15707854,2.37767358,0.32390041,0.95383920,0.00037422,0.28411780,0.00698257,1.18577529,0.26302318,0.26902068
-4.15107554,2.27594089,0.30608746,0.93036195,0.00037303,0.25419962,0.00675135,1.14751652,0.24284435,0.25377780
-4.14507254,2.18017790,0.28965100,0.90720415,0.00036934,0.22696559,0.00664698,1.11092185,0.22485156,0.23946220
-4.13906953,2.09058831,0.27462601,0.88443340,0.00036320,0.20241650,0.00666860,1.07611764,0.20901536,0.22611244
-4.13306653,2.00731087,0.26103634,0.86210340,0.00035472,0.18051317,0.00681438,1.04323110,0.19528135,0.21375952
-4.12706353,1.93042813,0.24889595,0.84025582,0.00034405,0.16118150,0.00708149,1.01239091,0.18357449,0.20242787
-4.12106053,1.85997331,0.23820949,0.81892209,0.00033140,0.14431787,0.00746592,0.98372595,0.17380319,0.19213597
-4.11505753,1.79593543,0.22897240,0.79812500,0.00031700,0.12979469,0.00796236,0.95736234,0.16586311,0.18289674
-4.10905453,1.73826229,0.22117054,0.77788013,0.00030112,0.11746581,0.00856409,0.93341886,0.15964053,0.17471751
-4.10305153,1.68686169,0.21477945,0.75819696,0.00028403,0.10717175,0.00926282,0.91200130,0.15501517,0.16759980
-4.09704852,1.64160088,0.20976335,0.73907967,0.00026605,0.09874444,0.01004861,0.89319596,0.15186258,0.16153871
-4.09104552,1.60230486,0.20607401,0.72052767,0.00024747,0.09201148,0.01090982,0.87706288,0.15005591,0.15652225
-4.08504252,1.56875379,0.20364970,0.70253576,0.00022858,0.08679979,0.01183311,0.86362914,0.14946732,0.15253046
-4.07903952,1.54068006,0.20241439,0.68509409,0.00020966,0.08293864,0.01280348,0.85288282,0.14996892,0.14953449
-4.07303652,1.51776574,0.20227721,0.66818793,0.00019097,0.08026210,0.01380448,0.84476796,0.15143337,0.14749586
-4.06703352,1.49964068,0.20313247,0.65179726,0.00017275,0.07861084,0.01481835,0.83918088,0.15373438,0.14636570
-4.06103052,1.48588198,0.20486020,0.63589640,0.00015519,0.07783350,0.01582637,0.83596825,0.15674692,0.14608432
-4.05502751,1.47601503,0.20732729,0.62045372,0.00013846,0.07778748,0.01680921,0.83492694,0.16034750,0.14658105
-4.04902451,1.46951658,0.21038933,0.60543147,0.00012270,0.07833943,0.01774736,0.83580604,0.16441443,0.14777441
-4.04302151,1.46581986,0.21389294,0.59078593,0.00010800,0.07936547,0.01862160,0.83831066,0.16882823,0.14957264
-4.03701851,1.46432187,0.21767870,0.57646780,0.00009443,0.08075108,0.01941352,0.84210775,0.17347206,0.15187466
-4.03101551,1.46439259,0.22158441,0.56242301,0.00008202,0.08239093,0.02010600,0.84683354,0.17823244,0.15457139
-4.02501251,1.46538603,0.22544877,0.54859382,0.00007078,0.08418864,0.02068376,0.85210233,0.18299999,0.15754736
-4.01900950,1.46665257,0.22911503,0.53492025,0.00006070,0.08605642,0.02113376,0.85751630,0.18767033,0.16068279
-4.01300650,1.46755220,0.23243468,0.52134182,0.00005174,0.08791481,0.02144563,0.86267589,0.19214510,0.16385574
-4.00700350,1.46746810,0.23527097,0.50779938,0.00004383,0.08969239,0.02161198,0.86719031,0.19633292,0.16694460
-4.00100050,1.46582002,0.23750204,0.49423711,0.00003692,0.09132558,0.02162863,0.87068777,0.20015041,0.16983056
-3.99499750,1.46207691,0.23902356,0.48060439,0.00003093,0.09275847,0.02149469,0.87282495,0.20352306,0.17240018
-3.98899450,1.45576819,0.23975083,0.46685765,0.00002578,0.09394270,0.02121261,0.87329543,0.20638596,0.17454788
-3.98299150,1.44649333,0.23962016,0.45296183,0.00002138,0.09483737,0.02078804,0.87183666,0.20868443,0.17617826
-3.97698849,1.43392936,0.23858962,0.43889159,0.00001765,0.09540900,0.02022959,0.86823533,0.21037436,0.17720820
-3.97098549,1.41783597,0.23663904,0.42463213,0.00001451,0.09563146,0.01954856,0.86233102,0.21142231,0.17756866
-3.96498249,1.39805827,0.23376937,0.41017954,0.00001189,0.09548593,0.01875847,0.85401797,0.21180546,0.17720615
-3.95897949,1.37452699,0.23000143,0.39554074,0.00000971,0.09496076,0.01787464,0.84324524,0.21151129,0.17608373
-3.95297649,1.34725651,0.22537411,0.38073305,0.00000790,0.09405130,0.01691369,0.83001514,0.21053710,0.17418167
-3.94697349,1.31634070,0.21994224,0.36578336,0.00000642,0.09275975,0.01589296,0.81438034,0.20888935,0.17149756
-3.94097049,1.28194703,0.21377414,0.35072704,0.00000521,0.09109477,0.01483002,0.79643982,0.20658296,0.16804608
-3.93496748,1.24430934,0.20694896,0.33560671,0.00000423,0.08907117,0.01374218,0.77633405,0.20364050,0.16385821
-3.92896448,1.20371960,0.19955409,0.32047088,0.00000343,0.08670938,0.01264600,0.75423955,0.20009140,0.15898017
-3.92296148,1.16051907,0.19168259,0.30537260,0.00000278,0.08403496,0.01155693,0.73036335,0.19597124,0.15347195
-3.91695848,1.11508942,0.18343076,0.29036825,0.00000225,0.08107791,0.01048893,0.70493743,0.19132106,0.14740555
-3.91095548,1.06784398,0.17489607,0.27551640,0.00000183,0.07787205,0.00945430,0.67821361,0.18618682,0.14086297
-3.90495248,1.01921949,0.16617532,0.26087703,0.00000148,0.07445419,0.00846343,0.65045881,0.18061894,0.13393416
-3.89894947,0.96966871,0.15736315,0.24651087,0.00000121,0.07086343,0.00752476,0.62195104,0.17467198,0.12671475
-3.89294647,0.91965381,0.14855100,0.23247904,0.00000098,0.06714035,0.00664478,0.59297610,0.16840444,0.11930388
-3.88694347,0.86964083,0.13982629,0.21884295,0.00000080,0.06332619,0.00582802,0.56382491,0.16187858,0.11180208
-3.88094047,0.82009505,0.13127201,0.20566434,0.00000065,0.05946213,0.00507724,0.53479161,0.15516036,0.10430926
-3.87493747,0.77147728,0.12296651,0.19300551,0.00000053,0.05558857,0.00439354,0.50617208,0.14831934,0.09692291
-3.86893447,0.72424083,0.11498358,0.18092956,0.00000043,0.05174444,0.00377656,0.47826284,0.14142851,0.08973646
-3.86293147,0.67882910,0.10739259,0.16950066,0.00000035,0.04796665,0.00322469,0.45136023,0.13456413,0.08283800
-3.85692846,0.63567340,0.10025873,0.15878419,0.00000028,0.04428956,0.00273530,0.42575942,0.12780530,0.07630911
-3.85092546,0.59519079,0.09364330,0.14884677,0.00000023,0.04074460,0.00230497,0.40175328,0.12123351,0.07022404
-3.84492246,0.55778183,0.08760382,0.13975595,0.00000019,0.03735988,0.00192969,0.37963079,0.11493183,0.06464905
-3.83891946,0.52382774,0.08219413,0.13157970,0.00000015,0.03416005,0.00160505,0.35967483,0.10898404,0.05964199
-3.83291646,0.49368705,0.07746427,0.12438549,0.00000012,0.03116605,0.00132644,0.34215922,0.10347337,0.05525201
-3.82691346,0.46769134,0.07346012,0.11823905,0.00000010,0.02839510,0.00108919,0.32734493,0.09848114,0.05151938
-3.82091046,0.44614019,0.07022288,0.11320272,0.00000008,0.02586064,0.00088871,0.31547542,0.09408512,0.04847541
-3.81490745,0.42929516,0.06778828,0.10933352,0.00000006,0.02357242,0.00072058,0.30677112,0.09035774,0.04614237
-3.80890445,0.41737298,0.06618560,0.10668088,0.00000005,0.02153654,0.00058060,0.30142318,0.08736414,0.04453345
-3.80290145,0.41053802,0.06543645,0.10528416,0.00000004,0.01975561,0.00046492,0.29958657,0.08516014,0.04365265
-3.79689845,0.40889439,0.06555350,0.10517002,0.00000003,0.01822886,0.00037001,0.30137291,0.08379025,0.04349471
-3.79089545,0.41247783,0.06653907,0.10634977,0.00000002,0.01695232,0.00029268,0.30684312,0.08328568,0.04404489
-3.78489245,0.42124793,0.06838377,0.10881680,0.00000002,0.01591897,0.00023011,0.31600039,0.08366253,0.04527890
-3.77888944,0.43508103,0.07106517,0.11254425,0.00000001,0.01511895,0.00017984,0.32878372,0.08492019,0.04716270
-3.77288644,0.45376438,0.07454668,0.11748302,0.00000001,0.01453973,0.00013971,0.34506258,0.08704009,0.04965246
-3.76688344,0.47699193,0.07877675,0.12356031,0.00000001,0.01416632,0.00010790,0.36463286,0.08998481,0.05269454
-3.76088044,0.50436235,0.08368828,0.13067872,0.00000001,0.01398150,0.00008285,0.38721475,0.09369771,0.05622573
-3.75487744,0.53537963,0.08919867,0.13871622,0.00000000,0.01396603,0.00006324,0.41245270,0.09810310,0.06017361
-3.74887444,0.56945670,0.09521018,0.14752680,0.00000000,0.01409897,0.00004800,0.43991785,0.10310691,0.06445719
-3.74287144,0.60592225,0.10161099,0.15694213,0.00000000,0.01435791,0.00003622,0.46911304,0.10859815,0.06898786
-3.73686843,0.64403085,0.10827675,0.16677405,0.00000000,0.01471937,0.00002718,0.49948056,0.11445081,0.07367063
-3.73086543,0.68297639,0.11507276,0.17681804,0.00000000,0.01515911,0.00002028,0.53041247,0.12052646,0.07840571
-3.72486243,0.72190861,0.12185662,0.18685744,0.00000000,0.01565257,0.00001504,0.56126351,0.12667737,0.08309034
-3.71885943,0.75995227,0.12848144,0.19666844,0.00000000,0.01617526,0.00001110,0.59136607,0.13275012,0.08762096
-3.71285643,0.79622842,0.13479935,0.20602564,0.00000000,0.01670326,0.00000814,0.62004691,0.13858951,0.09189550
-3.70685343,0.82987716,0.14066535,0.21470794,0.00000000,0.01721361,0.00000594,0.64664504,0.14404273,0.09581583
-3.70085043,0.86008087,0.14594121,0.22250466,0.00000000,0.01768482,0.00000431,0.67053007,0.14896364,0.09929030
-3.69484742,0.88608714,0.15049937,0.22922154,0.00000000,0.01809729,0.00000311,0.69112032,0.15321691,0.10223615
-3.68884442,0.90723042,0.15422665,0.23468639,0.00000000,0.01843367,0.00000223,0.70789998,0.15668194,0.10458174
-3.68284142,0.92295140,0.15702758,0.23875421,0.00000000,0.01867929,0.00000159,0.72043446,0.15925638,0.10626862
-3.67683842,0.93281331,0.15882722,0.24131145,0.00000000,0.01882235,0.00000113,0.72838347,0.16085905,0.10725309
-3.67083542,0.93651439,0.15957334,0.24227929,0.00000000,0.01885422,0.00000080,0.73151095,0.16143222,0.10750742
-3.66483242,0.93389587,0.15923788,0.24161583,0.00000000,0.01876948,0.00000057,0.72969167,0.16094309,0.10702050
-3.65882941,0.92494524,0.15781757,0.23931693,0.00000000,0.01856599,0.00000040,0.72291398,0.15938440,0.10579800
-3.65282641,0.90979447,0.15533373,0.23541581,0.00000000,0.01824479,0.00000029,0.71127871,0.15677418,0.10386194
-3.64682341,0.88871346,0.15183118,0.22998145,0.00000000,0.01780994,0.00000021,0.69499427,0.15315470,0.10124973
-3.64082041,0.86209886,0.14737651,0.22311565,0.00000000,0.01726826,0.00000016,0.67436810,0.14859052,0.09801270
-3.63481741,0.83045895,0.14205547,0.21494923,0.00000000,0.01662900,0.00000014,0.64979503,0.14316592,0.09421424
-3.62881441,0.79439513,0.13596994,0.20563722,0.00000000,0.01590345,0.00000013,0.62174292,0.13698172,0.08992760
-3.62281141,0.75458106,0.12923441,0.19535352,0.00000000,0.01510446,0.00000015,0.59073648,0.13015166,0.08523335
-3.61680840,0.71174029,0.12197219,0.18428506,0.00000001,0.01424602,0.00000018,0.55733976,0.12279851,0.08021689
-3.61080540,0.66662325,0.11431155,0.17262599,0.00000001,0.01334274,0.00000024,0.52213821,0.11505013,0.07496575
-3.60480240,0.61998486,0.10638186,0.16057175,0.00000001,0.01240940,0.00000032,0.48572110,0.10703553,0.06956713
-3.59879940,0.57256334,0.09831005,0.14831374,0.00000002,0.01146053,0.00000045,0.44866483,0.09888118,0.06410552
-3.59279640,0.52506115,0.09021734,0.13603431,0.00000003,0.01050995,0.00000062,0.41151792,0.09070769,0.05866068
-3.58679340,0.47812867,0.08221643,0.12390259,0.00000004,0.00957050,0.00000085,0.37478806,0.08262695,0.05330586
-3.58079040,0.43235109,0.07440935,0.11207114,0.00000005,0.00865374,0.00000117,0.33893161,0.07473980,0.04810653
-3.57478739,0.38823866,0.06688574,0.10067342,0.00000007,0.00776971,0.00000160,0.30434576,0.06713430,0.04311938
