energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
3.00450225,1.80446366,0.93152253,0.48405680,0.12322541,0.06638811,0.51907916,0.54178905,0.36305061,0.00000000
3.01050525,1.83655240,0.94266566,0.49267612,0.12288646,0.06908234,0.53272781,0.55094602,0.37089269,0.00000000
3.01650825,1.86450352,0.94986534,0.50034683,0.12193646,0.07187711,0.54515573,0.55910683,0.37786503,0.00000000
3.02251126,1.88774558,0.95308587,0.50686411,0.12038985,0.07471793,0.55617298,0.56609226,0.38386281,0.00000000
3.02851426,1.90581356,0.95236382,0.51204915,0.11827426,0.07755103,0.56561199,0.57175526,0.38879929,0.00000000
3.03451726,1.91835130,0.94780231,0.51575089,0.11562904,0.08032455,0.57332952,0.57598172,0.39260610,0.00000000
3.04052026,1.92511202,0.93956382,0.51784730,0.11250341,0.08298974,0.57920847,0.57869063,0.39523325,0.00000000
3.04652326,1.92595761,0.92786213,0.51824629,0.10895436,0.08550228,0.58315947,0.57983393,0.39664909,0.00000000
3.05252626,1.92085724,0.91295380,0.51688627,0.10504448,0.08782358,0.58512247,0.57939617,0.39684027,0.00000000
3.05852926,1.90988569,0.89512980,0.51373665,0.10083967,0.08992205,0.58506818,0.57739414,0.39581190,0.00000000
3.06453227,1.89322162,0.87470762,0.50879811,0.09640707,0.09177433,0.58299949,0.57387654,0.39358768,0.00000000
3.07053527,1.87114581,0.85202417,0.50210277,0.09181308,0.09336641,0.57895254,0.56892373,0.39021027,0.00000000
3.07653827,1.84403910,0.82742970,0.49371407,0.08712161,0.09469450,0.57299754,0.56264732,0.38574161,0.00000000
3.08254127,1.81237973,0.80128276,0.48372652,0.08239272,0.09576571,0.56523898,0.55518975,0.38026317,0.00000000
3.08854427,1.77673963,0.77394610,0.47226484,0.07768148,0.09659836,0.55581510,0.54672337,0.37387609,0.00000000
3.09454727,1.73777909,0.74578354,0.45948278,0.07303723,0.09722197,0.54489655,0.53744910,0.36670082,0.00000000
3.10055028,1.69623924,0.71715739,0.44556116,0.06850308,0.09767679,0.53268393,0.52759430,0.35887647,0.00000000
3.10655328,1.65293202,0.68842635,0.43070528,0.06411578,0.09801298,0.51940422,0.51740978,0.35055937,0.00000000
3.11255628,1.60872734,0.65994358,0.41514160,0.05990572,0.09828929,0.50530612,0.50716579,0.34192113,0.00000000
3.11855928,1.56453722,0.63205471,0.39911357,0.05589722,0.09857141,0.49065424,0.49714698,0.33314585,0.00000000
3.12456228,1.52129727,0.60509566,0.38287686,0.05210887,0.09892992,0.47572236,0.48764633,0.32442674,0.00000000
3.13056528,1.47994574,0.57939022,0.36669404,0.04855401,0.09943800,0.46078599,0.47895815,0.31596209,0.00000000
3.13656828,1.44140085,0.55524721,0.35082871,0.04524125,0.10016893,0.44611445,0.47137048,0.30795073,0.00000000
3.14257129,1.40653729,0.53295753,0.33553958,0.04217498,0.10119352,0.43196292,0.46515694,0.30058727,0.00000000
3.14857429,1.37616275,0.51279096,0.32107451,0.03935585,0.10257750,0.41856471,0.46056864,0.29405718,0.00000000
3.15457729,1.35099569,0.49499313,0.30766479,0.03678125,0.10437917,0.40612431,0.45782628,0.28853211,0.00000000
3.16058029,1.33164545,0.47978269,0.29552000,0.03444572,0.10664715,0.39481137,0.45711300,0.28416559,0.00000000
3.16658329,1.31859564,0.46734906,0.28482355,0.03234134,0.10941861,0.38475620,0.45856823,0.28108932,0.00000000
3.17258629,1.31219173,0.45785074,0.27572917,0.03045806,0.11271783,0.37604679,0.46228301,0.27941041,0.00000000
3.17858929,1.31263368,0.45141460,0.26835843,0.02878401,0.11655531,0.36872772,0.46829691,0.27920946,0.00000000
3.18459230,1.31997376,0.44813603,0.26279935,0.02730581,0.12092738,0.36280093,0.47659683,0.28053983,0.00000000
3.19059530,1.33411987,0.44807998,0.25910617,0.02600886,0.12581637,0.35822831,0.48711771,0.28342788,0.00000000
3.19659830,1.35484417,0.45128294,0.25730016,0.02487765,0.13119133,0.35493605,0.49974521,0.28787434,0.00000000
3.20260130,1.38179644,0.45775557,0.25737141,0.02389607,0.13700917,0.35282040,0.51432012,0.29385650,0.00000000
3.20860430,1.41452141,0.46748581,0.25928139,0.02304772,0.14321625,0.35175456,0.53064436,0.30133112,0.00000000
3.21460730,1.45247918,0.48044218,0.26296607,0.02231626,0.14975033,0.35159632,0.54848820,0.31023781,0.00000000
3.22061031,1.49506743,0.49657694,0.26833944,0.02168571,0.15654272,0.35219601,0.56759844,0.32050265,0.00000000
3.22661331,1.54164425,0.51582883,0.27529712,0.02114080,0.16352051,0.35340427,0.58770692,0.33204168,0.00000000
3.23261631,1.59155042,0.53812507,0.28371990,0.02066721,0.17060887,0.35507926,0.60853910,0.34476404,0.00000000
3.23861931,1.64412979,0.56338245,0.29347695,0.02025185,0.17773321,0.35709294,0.62982220,0.35857462,0.00000000
3.24462231,1.69874691,0.59150726,0.30442860,0.01988306,0.18482113,0.35933602,0.65129257,0.37337583,0.00000000
3.25062531,1.75480112,0.62239409,0.31642857,0.01955072,0.19180408,0.36172147,0.67270183,0.38906858,0.00000000
3.25662831,1.81173640,0.65592355,0.32932558,0.01924634,0.19861868,0.36418632,0.69382168,0.40555230,0.00000000
3.26263132,1.86904692,0.69195906,0.34296433,0.01896303,0.20520760,0.36669185,0.71444707,0.42272410,0.00000000
3.26863432,1.92627837,0.73034292,0.35718604,0.01869547,0.21152007,0.36922218,0.73439788,0.44047720,0.00000000
3.27463732,1.98302524,0.77089220,0.37182847,0.01843973,0.21751195,0.37178147,0.75351886,0.45869873,0.00000000
3.28064032,2.03892490,0.81339466,0.38672574,0.01819310,0.22314538,0.37438991,0.77167824,0.47726736,0.00000000
3.28664332,2.09364917,0.85760530,0.40170806,0.01795388,0.22838822,0.37707904,0.78876516,0.49605080,0.00000000
3.29264632,2.14689442,0.90324392,0.41660156,0.01772113,0.23321308,0.37988642,0.80468605,0.51490370,0.00000000
3.29864932,2.19837119,0.94999411,0.43122848,0.01749440,0.23759631,0.38285039,0.81936059,0.53366607,0.00000000
3.30465233,2.24779441,0.99750403,0.44540775,0.01727351,0.24151683,0.38600499,0.83271737,0.55216266,0.00000000
3.31065533,2.29487512,1.04538913,0.45895620,0.01705835,0.24495503,0.38937557,0.84468978,0.57020336,0.00000000
3.31665833,2.33931451,1.09323697,0.47169044,0.01684865,0.24789172,0.39297524,0.85521234,0.58758483,0.00000000
3.32266133,2.38080084,1.14061401,0.48342940,0.01664391,0.25030738,0.39680239,0.86421790,0.60409343,0.00000000
3.32866433,2.41900952,1.18707414,0.49399754,0.01644329,0.25218154,0.40083937,0.87163584,0.61950933,0.00000000
3.33466733,2.45360653,1.23216873,0.50322858,0.01624560,0.25349257,0.40505241,0.87739142,0.63361168,0.00000000
3.34067034,2.48425478,1.27545743,0.51096955,0.01604931,0.25421780,0.40939256,0.88140645,0.64618467,0.00000000
3.34667334,2.51062305,1.31651945,0.51708511,0.01585260,0.25433399,0.41379774,0.88360105,0.65702403,0.00000000
3.35267634,2.53239687,1.35496446,0.52146173,0.01565351,0.25381807,0.41819540,0.88389665,0.66594381,0.00000000
3.35867934,2.54929035,1.39044251,0.52401151,0.01545000,0.25264829,0.42250576,0.88221975,0.67278284,0.00000000
3.36468234,2.56105821,1.42265247,0.52467558,0.01524010,0.25080551,0.42664530,0.87850640,0.67741072,0.00000000
3.37068534,2.56750699,1.45134826,0.52342653,0.01502204,0.24827467,0.43053009,0.87270694,0.67973270,0.00000000
3.37668834,2.56850461,1.47634272,0.52027003,0.01479433,0.24504630,0.43407895,0.86479081,0.67969346,0.00000000
3.38269135,2.56398747,1.49750868,0.51524521,0.01455586,0.24111807,0.43721598,0.85475094,0.67727927,0.00000000
3.38869435,2.55396465,1.51477727,0.50842398,0.01430595,0.23649604,0.43987250,0.84260759,0.67251863,0.00000000
3.39469735,2.53851879,1.52813364,0.49990910,0.01404435,0.23119588,0.44198816,0.82841114,0.66548115,0.00000000
3.40070035,2.51780364,1.53761033,0.48983118,0.01377123,0.22524363,0.44351142,0.81224381,0.65627489,0.00000000
3.40670335,2.49203831,1.54327885,0.47834469,0.01348714,0.21867611,0.44439911,0.79422014,0.64504222,0.00000000
3.41270635,2.46149884,1.54524002,0.46562319,0.01319289,0.21154097,0.44461566,0.77448601,0.63195448,0.00000000
3.41870935,2.42650742,1.54361382,0.45185397,0.01288951,0.20389625,0.44413164,0.75321636,0.61720571,0.00000000
3.42471236,2.38742025,1.53852944,0.43723246,0.01257811,0.19580946,0.44292231,0.73061171,0.60100585,0.00000000
3.43071536,2.34461457,1.53011626,0.42195648,0.01225976,0.18735635,0.44096599,0.70689353,0.58357376,0.00000000
3.43671836,2.29847601,1.51849631,0.40622082,0.01193545,0.17861923,0.43824270,0.68229874,0.56513037,0.00000000
3.44272136,2.24938667,1.50377884,0.39021220,0.01160594,0.16968501,0.43473312,0.65707361,0.54589235,0.00000000
3.44872436,2.19771496,1.48605717,0.37410489,0.01127177,0.16064314,0.43041809,0.63146733,0.52606655,0.00000000
3.45472736,2.14380743,1.46540813,0.35805713,0.01093316,0.15158325,0.42527865,0.60572553,0.50584542,0.00000000
3.46073037,2.08798301,1.44189386,0.34220843,0.01059010,0.14259297,0.41929671,0.58008404,0.48540359,0.00000000
3.46673337,2.03052985,1.41556595,0.32667780,0.01024232,0.13375566,0.41245627,0.55476310,0.46489563,0.00000000
3.47273637,1.97170451,1.38647131,0.31156291,0.00988935,0.12514850,0.40474510,0.52996234,0.44445488,0.00000000
3.47873937,1.91173346,1.35465933,0.29694010,0.00953064,0.11684063,0.39615676,0.50585658,0.42419352,0.00000000
3.48474237,1.85081623,1.32018971,0.28286514,0.00916559,0.10889180,0.38669277,0.48259265,0.40420346,0.00000000
3.49074537,1.78912993,1.28314025,0.26937461,0.00879371,0.10135120,0.37636477,0.46028725,0.38455799,0.00000000
3.49674837,1.72683448,1.24361402,0.25648780,0.00841467,0.09425683,0.36519637,0.43902587,0.36531402,0.00000000
3.50275138,1.66407798,1.20174517,0.24420890,0.00802841,0.08763517,0.35322472,0.41886280,0.34651460,0.00000000
3.50875438,1.60100185,1.15770319,0.23252941,0.00763523,0.08150129,0.34050141,0.39982208,0.32819157,0.00000000
3.51475738,1.53774516,1.11169495,0.22143055,0.00723577,0.07585926,0.32709282,0.38189932,0.31036817,0.00000000
3.52076038,1.47444804,1.06396461,0.21088570,0.00683113,0.07070296,0.31307973,0.36506432,0.29306138,0.00000000
3.52676338,1.41125385,1.01479125,0.20086263,0.00642282,0.06601711,0.29855623,0.34926427,0.27628404,0.00000000
3.53276638,1.34831031,0.96448449,0.19132557,0.00601274,0.06177851,0.28362807,0.33442746,0.26004650,0.00000000
3.53876938,1.28576943,0.91337822,0.18223705,0.00560315,0.05795747,0.26841036,0.32046729,0.24435794,0.00000000
3.54477239,1.22378671,0.86182305,0.17355950,0.00519662,0.05451933,0.25302501,0.30728656,0.22922725,0.00000000
3.55077539,1.16251965,0.81017786,0.16525664,0.00479594,0.05142599,0.23759783,0.29478173,0.21466369,0.00000000
3.55677839,1.10212609,0.75880091,0.15729471,0.00440403,0.04863745,0.22225572,0.28284717,0.20067716,0.00000000
3.56278139,1.04276256,0.70804118,0.14964342,0.00402390,0.04611328,0.20712385,0.27137927,0.18727841,0.00000000
3.56878439,0.98458297,0.65823025,0.14227694,0.00365853,0.04381401,0.19232324,0.26028015,0.17447910,0.00000000
3.57478739,0.92773780,0.60967523,0.13517465,0.00331084,0.04170229,0.17796872,0.24946118,0.16229190,0.00000000
3.58079040,0.87237408,0.56265303,0.12832190,0.00298361,0.03974401,0.16416747,0.23884590,0.15073066,0.00000000
3.58679340,0.81863606,0.51740609,0.12171068,0.00267945,0.03790919,0.15101812,0.22837250,0.13981060,0.00000000
3.59279640,0.76666663,0.47413975,0.11534022,0.00240083,0.03617259,0.13861050,0.21799577,0.12954881,0.00000000
3.59879940,0.71660933,0.43302126,0.10921758,0.00214999,0.03451430,0.12702599,0.20768838,0.11996475,0.00000000
3.60480240,0.66861088,0.39418022,0.10335812,0.00192907,0.03291999,0.11633844,0.19744164,0.11108097,0.00000000
3.61080540,0.62282384,0.35771034,0.09778587,0.00174005,0.03138103,0.10661549,0.18726562,0.10292386,0.00000000
3.61680840,0.57940927,0.32367227,0.09253374,0.00158486,0.02989450,0.09792023,0.17718868,0.09552454,0.00000000
3.62281141,0.53853916,0.29209725,0.08764367,0.00146542,0.02846291,0.09031315,0.16725648,0.08891960,0.00000000
3.62881441,0.50039816,0.26299116,0.08316640,0.00138367,0.02709391,0.08385397,0.15753051,0.08315186,0.00000000
3.63481741,0.46518470,0.23633896,0.07916115,0.00134164,0.02579984,0.07860348,0.14808615,0.07827088,0.00000000
3.64082041,0.43311099,0.21210896,0.07569493,0.00134152,0.02459714,0.07462497,0.13901039,0.07433326,0.00000000
3.64682341,0.40440197,0.19025693,0.07284160,0.00138565,0.02350573,0.07198541,0.13039931,0.07140256,0.00000000
3.65282641,0.37929308,0.17072977,0.07068057,0.00147651,0.02254831,0.07075587,0.12235528,0.06954891,0.00000000
3.65882941,0.35802663,0.15346864,0.06929518,0.00161676,0.02174957,0.07101145,0.11498412,0.06884808,0.00000000
3.66483242,0.34084704,0.13841143,0.06877076,0.00180915,0.02113544,0.07283036,0.10839214,0.06938020,0.00000000
3.67083542,0.32799481,0.12549463,0.06919227,0.00205647,0.02073225,0.07629225,0.10268323,0.07122783,0.00000000
3.67683842,0.31969939,0.11465446,0.07064178,0.00236139,0.02056588,0.08147579,0.09795601,0.07447370,0.00000000
3.68284142,0.31617113,0.10582740,0.07319555,0.00272641,0.02066097,0.08845541,0.09430107,0.07919792,0.00000000
3.68884442,0.31759248,0.09895010,0.07692096,0.00315361,0.02104004,0.09729742,0.09179845,0.08547478,0.00000000
3.69484742,0.32410871,0.09395884,0.08187328,0.00364452,0.02172267,0.10805555,0.09051520,0.09336928,0.00000000
3.70085043,0.33581844,0.09078854,0.08809247,0.00419991,0.02272475,0.12076609,0.09050331,0.10293352,0.00000000
3.70685343,0.35276437,0.08937141,0.09559997,0.00481957,0.02405774,0.13544283,0.09179776,0.11420295,0.00000000
3.71285643,0.37492453,0.08963551,0.10439574,0.00550212,0.02572792,0.15207204,0.09441499,0.12719279,0.00000000
3.71885943,0.40220449,0.09150304,0.11445569,0.00624483,0.02773586,0.17060781,0.09835162,0.14189480,0.00000000
3.72486243,0.43443102,0.09488880,0.12572953,0.00704346,0.03007586,0.19096786,0.10358360,0.15827446,0.00000000
3.73086543,0.47134744,0.09969862,0.13813935,0.00789214,0.03273561,0.21303036,0.11006570,0.17626886,0.00000000
3.73686843,0.51261129,0.10582812,0.15157894,0.00878329,0.03569590,0.23663175,0.11773155,0.19578547,0.00000000
3.74287144,0.55779448,0.11316163,0.16591406,0.00970764,0.03893059,0.26156602,0.12649400,0.21670186,0.00000000
3.74887444,0.60638621,0.12157164,0.18098367,0.01065427,0.04240670,0.28758544,0.13624619,0.23886652,0.00000000
3.75487744,0.65779891,0.13091857,0.19660225,0.01161073,0.04608471,0.31440309,0.14686293,0.26210084,0.00000000
3.76088044,0.71137709,0.14105107,0.21256309,0.01256328,0.04991908,0.34169697,0.15820274,0.28620225,0.00000000
3.76688344,0.76640907,0.15180694,0.22864270,0.01349714,0.05385894,0.36911588,0.17011032,0.31094835,0.00000000
3.77288644,0.82214128,0.16301445,0.24460597,0.01439685,0.05784907,0.39628685,0.18241949,0.33610205,0.00000000
3.77888944,0.87779474,0.17449425,0.26021217,0.01524666,0.06183093,0.42282378,0.19495650,0.36141734,0.00000000
3.78489245,0.93258303,0.18606186,0.27522132,0.01603096,0.06574393,0.44833724,0.20754362,0.38664558,0.00000000
3.79089545,0.98573133,0.19753045,0.28940097,0.01673476,0.06952683,0.47244475,0.22000294,0.41154188,0.00000000
3.79689845,1.03649540,0.20871416,0.30253276,0.01734414,0.07311919,0.49478143,0.23216020,0.43587130,0.00000000
3.80290145,1.08418006,0.21943154,0.31441878,0.01784673,0.07646285,0.51501021,0.24384855,0.45941459,0.00000000
3.80890445,1.12815609,0.22950931,0.32488721,0.01823206,0.07950340,0.53283145,0.25491214,0.48197299,0.00000000
3.81490745,1.16787503,0.23878609,0.33379708,0.01849201,0.08219166,0.54799132,0.26520936,0.50337204,0.00000000
3.82091046,1.20288104,0.24711611,0.34104187,0.01862100,0.08448491,0.56028871,0.27461558,0.52346410,0.00000000
3.82691346,1.23281951,0.25437274,0.34655181,0.01861625,0.08634808,0.56958017,0.28302550,0.54212934,0.00000000
3.83291646,1.25744204,0.26045170,0.35029478,0.01847787,0.08775471,0.57578287,0.29035474,0.55927549,0.00000000
3.83891946,1.27660766,0.26527386,0.35227569,0.01820882,0.08868765,0.57887536,0.29654093,0.57483612,0.00000000
3.84492246,1.29028039,0.26878761,0.35253459,0.01781483,0.08913955,0.57889614,0.30154414,0.58876782,0.00000000
3.85092546,1.29852359,0.27097050,0.35114340,0.01730420,0.08911307,0.57594022,0.30534666,0.60104648,0.00000000
3.85692846,1.30149128,0.27183030,0.34820166,0.01668751,0.08862082,0.57015386,0.30795231,0.61166298,0.00000000
3.86293147,1.29941729,0.27140534,0.34383144,0.01597723,0.08768501,0.56172779,0.30938524,0.62061880,0.00000000
3.86893447,1.29260286,0.26976404,0.33817178,0.01518733,0.08633693,0.55088935,0.30968832,0.62792170,0.00000000
3.87493747,1.28140336,0.26700370,0.33137288,0.01433281,0.08461610,0.53789393,0.30892133,0.63358208,0.00000000
3.88094047,1.26621486,0.26324847,0.32359040,0.01342924,0.08256924,0.52301608,0.30715883,0.63761017,0.00000000
3.88694347,1.24746128,0.25864662,0.31498018,0.01249227,0.08024915,0.50654086,0.30448800,0.64001443,0.00000000
3.89294647,1.22558253,0.25336703,0.30569357,0.01153722,0.07771328,0.48875565,0.30100644,0.64080114,0.00000000
3.89894947,1.20102417,0.24759503,0.29587356,0.01057868,0.07502235,0.46994276,0.29681987,0.63997538,0.00000000
3.90495248,1.17422868,0.24152767,0.28565187,0.00963011,0.07223881,0.45037318,0.29203999,0.63754323,0.00000000
3.91095548,1.14562853,0.23536845,0.27514701,0.00870365,0.06942528,0.43030147,0.28678226,0.63351495,0.00000000
3.91695848,1.11564089,0.22932180,0.26446329,0.00780983,0.06664297,0.40996194,0.28116385,0.62790896,0.00000000
3.92296148,1.08466382,0.22358717,0.25369076,0.00695748,0.06395019,0.38956611,0.27530151,0.62075618,0.00000000
3.92896448,1.05307361,0.21835316,0.24290588,0.00615365,0.06140087,0.36930126,0.26930949,0.61210431,0.00000000
3.93496748,1.02122290,0.21379173,0.23217276,0.00540361,0.05904321,0.34933012,0.26329748,0.60202169,0.00000000
3.94097049,0.98943923,0.21005265,0.22154488,0.00471091,0.05691847,0.32979125,0.25736852,0.59060021,0.00000000
3.94697349,0.95802369,0.20725847,0.21106686,0.00407753,0.05505995,0.31080021,0.25161692,0.57795708,0.00000000
3.95297649,0.92724932,0.20550015,0.20077645,0.00350397,0.05349212,0.29245102,0.24612621,0.56423513,0.00000000
3.95897949,0.89735923,0.20483348,0.19070616,0.00298947,0.05223004,0.27481797,0.24096714,0.54960137,0.00000000
3.96498249,0.86856420,0.20527657,0.18088480,0.00253221,0.05127901,0.25795746,0.23619590,0.53424396,0.00000000
3.97098549,0.84103991,0.20680848,0.17133854,0.00212950,0.05063448,0.24190981,0.23185252,0.51836759,0.00000000
3.97698849,0.81492404,0.20936906,0.16209158,0.00177798,0.05028226,0.22670094,0.22795957,0.50218740,0.00000000
3.98299150,0.79031327,0.21286016,0.15316648,0.00147384,0.05019903,0.21234389,0.22452128,0.48592190,0.00000000
3.98899450,0.76726069,0.21714811,0.14458401,0.00121297,0.05035313,0.19884010,0.22152325,0.46978515,0.00000000
3.99499750,0.74577397,0.22206758,0.13636281,0.00099111,0.05070555,0.18618060,0.21893262,0.45397873,0.00000000
4.00100050,0.72581440,0.22742651,0.12851875,0.00080404,0.05121128,0.17434704,0.21669891,0.43868395,0.00000000
4.00700350,0.70729747,0.23301222,0.12106419,0.00064760,0.05182074,0.16331263,0.21475559,0.42405474,0.00000000
4.01300650,0.69009484,0.23859819,0.11400731,0.00051788,0.05248144,0.15304311,0.21302215,0.41021164,0.00000000
4.01900950,0.67403807,0.24395159,0.10735143,0.00041118,0.05313970,0.14349775,0.21140690,0.39723739,0.00000000
4.02501251,0.65892403,0.24884100,0.10109457,0.00032414,0.05374244,0.13463041,0.20981022,0.38517410,0.00000000
4.03101551,0.64452191,0.25304418,0.09522921,0.00025371,0.05423887,0.12639072,0.20812813,0.37402247,0.00000000
4.03701851,0.63058153,0.25635546,0.08974235,0.00019718,0.05458218,0.11872532,0.20625629,0.36374286,0.00000000
4.04302151,0.61684274,0.25859264,0.08461585,0.00015216,0.05473096,0.11157927,0.20409383,0.35425834,0.00000000
4.04902451,0.60304532,0.25960282,0.07982700,0.00011660,0.05465052,0.10489740,0.20154731,0.34545938,0.00000000
4.05502751,0.58893915,0.25926724,0.07534938,0.00008873,0.05431384,0.09862570,0.19853425,0.33721000,0.00000000
4.06103052,0.57429391,0.25750470,0.07115384,0.00006705,0.05370226,0.09271272,0.19498628,0.32935501,0.00000000
4.06703352,0.55890800,0.25427359,0.06720969,0.00005033,0.05280590,0.08711071,0.19085170,0.32172795,0.00000000
4.07303652,0.54261622,0.24957236,0.06348583,0.00003753,0.05162363,0.08177673,0.18609734,0.31415934,0.00000000
4.07903952,0.52529579,0.24343859,0.05995191,0.00002780,0.05016281,0.07667342,0.18070969,0.30648468,0.00000000
4.08504252,0.50687051,0.23594654,0.05657945,0.00002046,0.04843873,0.07176962,0.17469512,0.29855205,0.00000000
4.09104552,0.48731291,0.22720355,0.05334270,0.00001497,0.04647371,0.06704063,0.16807945,0.29022869,0.00000000
4.09704852,0.46664421,0.21734533,0.05021940,0.00001089,0.04429605,0.06246820,0.16090662,0.28140644,0.00000000
4.10305153,0.44493241,0.20653047,0.04719133,0.00000789,0.04193882,0.05804034,0.15323682,0.27200583,0.00000000
4.10905453,0.42228840,0.19493442,0.04424457,0.00000568,0.03943849,0.05375077,0.14514398,0.26197858,0.00000000
4.11505753,0.39886056,0.18274322,0.04136956,0.00000408,0.03683359,0.04959822,0.13671290,0.25130860,0.00000000
4.12106053,0.37482809,0.17014721,0.03856096,0.00000292,0.03416334,0.04558565,0.12803604,0.24001144,0.00000000
4.12706353,0.35039344,0.15733509,0.03581734,0.00000209,0.03146640,0.04171920,0.11921030,0.22813237,0.00000000
4.13306653,0.32577428,0.14448845,0.03314063,0.00000149,0.02877969,0.03800728,0.11033375,0.21574326,0.00000000
4.13906953,0.30119530,0.13177702,0.03053558,0.00000107,0.02613741,0.03445956,0.10150256,0.20293849,0.00000000
4.14507254,0.27688044,0.11935473,0.02800902,0.00000077,0.02357026,0.03108604,0.09280822,0.18983009,0.00000000
4.15107554,0.25304548,0.10735671,0.02556923,0.00000055,0.02110482,0.02789622,0.08433514,0.17654259,0.00000000
4.15707854,0.22989175,0.09589723,0.02322518,0.00000040,0.01876317,0.02489841,0.07615874,0.16320758,0.00000000
4.16308154,0.20760067,0.08506856,0.02098594,0.00000030,0.01656271,0.02209914,0.06834394,0.14995849,0.00000000
4.16908454,0.18632968,0.07494078,0.01886007,0.00000022,0.01451617,0.01950281,0.06094425,0.13692565,0.00000000
4.17508754,0.16620928,0.06556231,0.01685512,0.00000017,0.01263174,0.01711139,0.05400130,0.12423197,0.00000000
4.18109055,0.14734145,0.05696116,0.01497731,0.00000013,0.01091344,0.01492433,0.04754484,0.11198925,0.00000000
4.18709355,0.12979912,0.04914666,0.01323122,0.00000010,0.00936147,0.01293864,0.04159314,0.10029528,0.00000000
4.19309655,0.11362689,0.04211168,0.01161964,0.00000008,0.00797275,0.01114898,0.03615374,0.08923186,0.00000000
4.19909955,0.09884250,0.03583503,0.01014355,0.00000006,0.00674143,0.00954794,0.03122447,0.07886358,0.00000000
4.20510255,0.08543922,0.03028400,0.00880215,0.00000005,0.00565944,0.00812633,0.02679465,0.06923741,0.00000000
4.21110555,0.07338873,0.02541694,0.00759298,0.00000004,0.00471707,0.00687351,0.02284644,0.06038312,0.00000000
4.21710855,0.06264439,0.02118570,0.00651214,0.00000003,0.00390342,0.00577779,0.01935625,0.05231418,0.00000000
4.22311156,0.05314481,0.01753789,0.00555455,0.00000002,0.00320696,0.00482679,0.01629608,0.04502932,0.00000000
4.22911456,0.04481739,0.01441894,0.00471417,0.00000002,0.00261587,0.00400778,0.01363492,0.03851442,0.00000000
4.23511756,0.03758180,0.01177387,0.00398438,0.00000002,0.00211842,0.00330798,0.01133993,0.03274465,0.00000000
4.24112056,0.03135334,0.00954874,0.00335824,0.00000001,0.00170325,0.00271492,0.00937757,0.02768683,0.00000000
4.24712356,0.02604590,0.00769181,0.00282880,0.00000001,0.00135962,0.00221660,0.00771458,0.02330175,0.00000000
4.25312656,0.02157470,0.00615444,0.00238939,0.00000001,0.00107753,0.00180173,0.00631880,0.01954647,0.00000000
4.25912956,0.01785859,0.00489169,0.00203389,0.00000001,0.00084784,0.00145984,0.00515978,0.01637652,0.00000000
4.26513257,0.01482193,0.00386270,0.00175697,0.00000000,0.00066232,0.00118145,0.00420933,0.01374787,0.00000000
4.27113557,0.01239618,0.00303087,0.00155425,0.00000000,0.00051368,0.00095804,0.00344188,0.01161864,0.00000000
4.27713857,0.01052098,0.00236384,0.00142256,0.00000000,0.00039554,0.00078218,0.00283467,0.00995059,0.00000000
4.28314157,0.00914499,0.00183341,0.00135997,0.00000000,0.00030238,0.00064745,0.00236793,0.00871033,0.00000000
4.28914457,0.00822632,0.00141528,0.00136597,0.00000000,0.00022951,0.00054843,0.00202487,0.00787017,0.00000000
4.29514757,0.00773268,0.00108876,0.00144146,0.00000000,0.00017294,0.00048070,0.00179165,0.00740878,0.00000000
4.30115058,0.00764126,0.00083645,0.00158878,0.00000000,0.00012938,0.00044072,0.00165722,0.00731147,0.00000000
4.30715358,0.00793837,0.00064389,0.00181170,0.00000000,0.00009610,0.00042576,0.00161318,0.00757028,0.00000000
4.31315658,0.00861877,0.00049916,0.00211529,0.00000000,0.00007087,0.00043388,0.00165351,0.00818373,0.00000000
4.31915958,0.00968486,0.00039260,0.00250579,0.00000000,0.00005188,0.00046374,0.00177438,0.00915637,0.00000000
4.32516258,0.01114561,0.00031642,0.00299043,0.00000000,0.00003771,0.00051461,0.00197377,0.01049802,0.00000000
4.33116558,0.01301531,0.00026442,0.00357718,0.00000000,0.00002722,0.00058619,0.00225123,0.01222288,0.00000000
4.33716858,0.01531211,0.00023175,0.00427440,0.00000000,0.00001950,0.00067853,0.00260747,0.01434830,0.00000000
4.34317159,0.01805639,0.00021460,0.00509051,0.00000000,0.00001387,0.00079195,0.00304406,0.01689339,0.00000000
4.34917459,0.02126899,0.00021006,0.00603358,0.00000000,0.00000980,0.00092692,0.00356300,0.01987754,0.00000000
4.35517759,0.02496928,0.00021589,0.00711081,0.00000000,0.00000687,0.00108392,0.00416638,0.02331861,0.00000000
4.36118059,0.02917316,0.00023038,0.00832808,0.00000000,0.00000478,0.00126340,0.00485595,0.02723118,0.00000000
4.36718359,0.03389103,0.00025223,0.00968941,0.00000000,0.00000330,0.00146559,0.00563277,0.03162469,0.00000000
4.37318659,0.03912575,0.00028040,0.01119641,0.00000000,0.00000227,0.00169048,0.00649678,0.03650154,0.00000000
4.37918959,0.04487072,0.00031409,0.01284780,0.00000000,0.00000154,0.00193768,0.00744649,0.04185533,0.00000000
4.38519260,0.05110812,0.00035259,0.01463897,0.00000000,0.00000104,0.00220633,0.00847866,0.04766923,0.00000000
4.39119560,0.05780746,0.00039527,0.01656153,0.00000000,0.00000070,0.00249506,0.00958801,0.05391462,0.00000000
