energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.63731866,2.89984528,0.43048198,1.97552565,0.01960388,0.12472127,0.00297907,0.56011459,0.37565514,0.12089322
-4.63131566,2.91449449,0.43820031,1.98741634,0.01937019,0.12702754,0.00288776,0.56464011,0.37604825,0.11808312
-4.62531266,2.92344485,0.44478662,1.99583143,0.01916418,0.12888827,0.00279122,0.56778790,0.37524501,0.11521732
-4.61930965,2.92649565,0.45018888,2.00059750,0.01898818,0.13027711,0.00269037,0.56952891,0.37326714,0.11232054
-4.61330665,2.92354270,0.45436401,2.00161770,0.01884404,0.13117439,0.00258617,0.56984721,0.37015156,0.10941328
-4.60730365,2.91458900,0.45727771,1.99888101,0.01873313,0.13156776,0.00247961,0.56874033,0.36594991,0.10651163
-4.60130065,2.89975056,0.45890443,1.99246684,0.01865619,0.13145253,0.00237166,0.56621969,0.36072773,0.10362748
-4.59529765,2.87925670,0.45922752,1.98254466,0.01861324,0.13083198,0.00226332,0.56231053,0.35456328,0.10076874
-4.58929465,2.85344430,0.45823958,1.96936819,0.01860354,0.12971728,0.00215554,0.55705174,0.34754606,0.09793976
-4.58329165,2.82274595,0.45594283,1.95326423,0.01862545,0.12812735,0.00204924,0.55049518,0.33977493,0.09514184
-4.57728864,2.78767251,0.45234952,1.93461680,0.01867634,0.12608830,0.00194529,0.54270473,0.33135590,0.09237382
-4.57128564,2.74879087,0.44748230,1.91384723,0.01875258,0.12363280,0.00184448,0.53375489,0.32239964,0.08963263
-4.56528264,2.70669823,0.44137444,1.89139148,0.01884948,0.12079911,0.00174754,0.52372911,0.31301871,0.08691388
-4.55927964,2.66199439,0.43406992,1.86767625,0.01896128,0.11762999,0.00165507,0.51271776,0.30332471,0.08421248
-4.55327664,2.61525382,0.42562324,1.84309516,0.01908121,0.11417147,0.00156760,0.50081606,0.29342538,0.08152309
-4.54727364,2.56699947,0.41609901,1.81798694,0.01920160,0.11047154,0.00148553,0.48812180,0.28342186,0.07884061
-4.54127064,2.51767989,0.40557125,1.79261696,0.01931400,0.10657878,0.00140913,0.47473316,0.27340609,0.07616055
-4.53526763,2.46765145,0.39412248,1.76716353,0.01940938,0.10254106,0.00133857,0.46074676,0.26345869,0.07347934
-4.52926463,2.41716683,0.38184251,1.74171001,0.01947841,0.09840431,0.00127388,0.44625587,0.25364728,0.07079460
-4.52326163,2.36637078,0.36882713,1.71624344,0.01951169,0.09421144,0.00121498,0.43134913,0.24402536,0.06810529
-4.51725863,2.31530351,0.35517664,1.69065993,0.01950008,0.09000144,0.00116169,0.41610963,0.23463183,0.06541185
-4.51125563,2.26391170,0.34099434,1.66477671,0.01943504,0.08580870,0.00111372,0.40061453,0.22549124,0.06271631
-4.50525263,2.21206648,0.32638500,1.63835013,0.01930893,0.08166261,0.00107072,0.38493521,0.21661461,0.06002229
-4.49924962,2.15958753,0.31145352,1.61109877,0.01911533,0.07758732,0.00103230,0.36913784,0.20800092,0.05733508
-4.49324662,2.10627169,0.29630356,1.58273011,0.01884931,0.07360185,0.00099804,0.35328446,0.19963913,0.05466162
-4.48724362,2.05192445,0.28103647,1.55296943,0.01850764,0.06972033,0.00096752,0.33743435,0.19151063,0.05201048
-4.48124062,1.99639248,0.26575039,1.52158914,0.01808899,0.06595252,0.00094039,0.32164560,0.18359192,0.04939188
-4.47523762,1.93959509,0.25053951,1.48843666,0.01759398,0.06230442,0.00091636,0.30597689,0.17585751,0.04681765
-4.46923462,1.88155285,0.23549358,1.45345949,0.01702523,0.05877903,0.00089526,0.29048912,0.16828274,0.04430122
-4.46323162,1.82241151,0.22069760,1.41672565,0.01638729,0.05537714,0.00087711,0.27524694,0.16084647,0.04185754
-4.45722861,1.76245981,0.20623161,1.37843853,0.01568651,0.05209817,0.00086208,0.26032001,0.15353344,0.03950306
-4.45122561,1.70214008,0.19217061,1.33894504,0.01493081,0.04894096,0.00085060,0.24578382,0.14633623,0.03725562
-4.44522261,1.64205081,0.17858458,1.29873658,0.01412948,0.04590445,0.00084336,0.23172009,0.13925663,0.03513434
-4.43921961,1.58294102,0.16553841,1.25844269,0.01329280,0.04298836,0.00084136,0.21821665,0.13230652,0.03315951
-4.43321661,1.52569640,0.15309194,1.21881750,0.01243177,0.04019357,0.00084594,0.20536671,0.12550812,0.03135239
-4.42721361,1.47131790,0.14129981,1.18071955,0.01155773,0.03752255,0.00085878,0.19326775,0.11889356,0.02973502
-4.42121061,1.42089353,0.13021136,1.14508583,0.01068202,0.03497947,0.00088196,0.18201972,0.11250397,0.02832995
-4.41520760,1.37556459,0.11987036,1.11290114,0.00981568,0.03257023,0.00091796,0.17172298,0.10638804,0.02716002
-4.40920460,1.33648777,0.11031466,1.08516392,0.00896910,0.03030239,0.00096969,0.16247580,0.10060014,0.02624799
-4.40320160,1.30479452,0.10157582,1.06285021,0.00815184,0.02818493,0.00104047,0.15437161,0.09519814,0.02561627
-4.39719860,1.28154952,0.09367861,1.04687678,0.00737236,0.02622787,0.00113407,0.14749619,0.09024102,0.02528656
-4.39119560,1.26770963,0.08664055,1.03806529,0.00663791,0.02444193,0.00125464,0.14192470,0.08578641,0.02527947
-4.38519260,1.26408507,0.08047142,1.03710846,0.00595440,0.02283806,0.00140674,0.13771892,0.08188811,0.02561418
-4.37918959,1.27130425,0.07517279,1.04453982,0.00532641,0.02142696,0.00159526,0.13492462,0.07859380,0.02630807
-4.37318659,1.28978343,0.07073771,1.06070785,0.00475715,0.02021862,0.00182539,0.13356923,0.07594295,0.02737636
-4.36718359,1.31970245,0.06715039,1.08575576,0.00424851,0.01922186,0.00210251,0.13365991,0.07396505,0.02883180
-4.36118059,1.36098738,0.06438612,1.11960740,0.00380120,0.01844393,0.00243214,0.13518208,0.07267824,0.03068429
-4.35517759,1.41330072,0.06241132,1.16195994,0.00341478,0.01789012,0.00281975,0.13809847,0.07208834,0.03294066
-4.34917459,1.47603965,0.06118378,1.21228369,0.00308785,0.01756348,0.00327067,0.14234874,0.07218836,0.03560431
-4.34317159,1.54834244,0.06065307,1.26982906,0.00281818,0.01746457,0.00378989,0.14784973,0.07295852,0.03867508
-4.33716858,1.62910300,0.06076124,1.33364056,0.00260283,0.01759125,0.00438189,0.15449629,0.07436672,0.04214900
-4.33116558,1.71699320,0.06144370,1.40257759,0.00243833,0.01793863,0.00505043,0.16216278,0.07636948,0.04601815
-4.32516258,1.81049254,0.06263022,1.47534137,0.00232074,0.01849897,0.00579834,0.17070519,0.07891330,0.05027065
-4.31915958,1.90792416,0.06424633,1.55050729,0.00224586,0.01926179,0.00662729,0.17996377,0.08193644,0.05489055
-4.31315658,2.00749650,0.06621467,1.62656174,0.00220926,0.02021388,0.00753759,0.18976627,0.08537107,0.05985798
-4.30715358,2.10734911,0.06845671,1.70194240,0.00220640,0.02133957,0.00852803,0.19993163,0.08914557,0.06514925
-4.30115058,2.20560157,0.07089442,1.77508062,0.00223270,0.02262092,0.00959565,0.21027403,0.09318721,0.07073716
-4.29514757,2.30040386,0.07345218,1.84444470,0.00228361,0.02403809,0.01073566,0.22060732,0.09742478,0.07659129
-4.28914457,2.38998672,0.07605868,1.90858262,0.00235463,0.02556970,0.01194139,0.23074958,0.10179142,0.08267853
-4.28314157,2.47271042,0.07864879,1.96616291,0.00244140,0.02719339,0.01320420,0.24052778,0.10622732,0.08896370
-4.27713857,2.54711052,0.08116547,2.01601220,0.00253968,0.02888631,0.01451362,0.24978245,0.11068229,0.09541025
-4.27113557,2.61193892,0.08356153,2.05714839,0.00264544,0.03062577,0.01585743,0.25837211,0.11511822,0.10198117
-4.26513257,2.66619917,0.08580126,2.08880814,0.00275483,0.03238996,0.01722185,0.26617747,0.11951112,0.10863995
-4.25912956,2.70917473,0.08786188,2.11046800,0.00286427,0.03415864,0.01859188,0.27310516,0.12385293,0.11535169
-4.25312656,2.74044937,0.08973470,2.12185832,0.00297044,0.03591390,0.01995162,0.27909093,0.12815288,0.12208429
-4.24712356,2.75991902,0.09142600,2.12296963,0.00307033,0.03764098,0.02128464,0.28410221,0.13243827,0.12880970
-4.24112056,2.76779479,0.09295754,2.11405132,0.00316129,0.03932891,0.02257452,0.28813987,0.13675493,0.13550513
-4.23511756,2.76459708,0.09436674,2.09560273,0.00324105,0.04097126,0.02380525,0.29123916,0.14116691,0.14215430
-4.22911456,2.75114094,0.09570635,2.06835710,0.00330772,0.04256670,0.02496179,0.29346979,0.14575577,0.14874852
-4.22311156,2.72851329,0.09704376,2.03325890,0.00335991,0.04411941,0.02603052,0.29493496,0.15061915,0.15528770
-4.21710855,2.69804260,0.09845977,1.99143547,0.00339666,0.04563941,0.02699969,0.29576951,0.15586882,0.16178106
-4.21110555,2.66126206,0.10004701,1.94416393,0.00341752,0.04714260,0.02785983,0.29613704,0.16162811,0.16824760
-4.20510255,2.61986720,0.10190772,1.89283442,0.00342251,0.04865066,0.02860407,0.29622617,0.16802870,0.17471615
-4.19909955,2.57566922,0.10415129,1.83891084,0.00341218,0.05019058,0.02922833,0.29624579,0.17520703,0.18122509
-4.19309655,2.53054526,0.10689125,1.78389038,0.00338750,0.05179405,0.02973148,0.29641958,0.18330000,0.18782155
-4.18709355,2.48638679,0.11024191,1.72926276,0.00334993,0.05349647,0.03011533,0.29697984,0.19244038,0.19456011
-4.18109055,2.44504754,0.11431476,1.67647056,0.00330128,0.05533584,0.03038451,0.29816060,0.20275176,0.20150100
-4.17508754,2.40829201,0.11921457,1.62687132,0.00324371,0.05735123,0.03054627,0.30019044,0.21434327,0.20870780
-4.16908454,2.37774596,0.12503540,1.58170258,0.00317962,0.05958126,0.03061010,0.30328493,0.22730414,0.21624462
-4.16308154,2.35484983,0.13185651,1.54205047,0.00311160,0.06206224,0.03058737,0.30763906,0.24169822,0.22417293
-4.15707854,2.34081633,0.13973845,1.50882256,0.00304231,0.06482637,0.03049075,0.31341978,0.25755875,0.23254803
-4.15107554,2.33659323,0.14871934,1.48272551,0.00297440,0.06789987,0.03033375,0.32075897,0.27488339,0.24141528
-4.14507254,2.34283218,0.15881152,1.46424803,0.00291039,0.07130113,0.03013004,0.32974693,0.29362995,0.25080636
-4.13906953,2.35986476,0.16999878,1.45364937,0.00285263,0.07503914,0.02989295,0.34042689,0.31371285,0.26073555
-4.13306653,2.38768635,0.18223428,1.45095369,0.00280315,0.07911200,0.02963489,0.35279050,0.33500067,0.27119632
-4.12706353,2.42594869,0.19543924,1.45595055,0.00276362,0.08350592,0.02936681,0.36677479,0.35731502,0.28215845
-4.12106053,2.47396181,0.20950274,1.46820135,0.00273528,0.08819447,0.02909781,0.38226062,0.38043088,0.29356573
-4.11505753,2.53070547,0.22428245,1.48705188,0.00271890,0.09313836,0.02883481,0.39907291,0.40407851,0.30533459
-4.10905453,2.59485067,0.23960662,1.51165082,0.00271474,0.09828574,0.02858226,0.41698273,0.42794730,0.31735367
-4.10305153,2.66479084,0.25527718,1.54097364,0.00272253,0.10357294,0.02834211,0.43571124,0.45169128,0.32948447
-4.09704852,2.73868237,0.27107401,1.57385175,0.00274154,0.10892584,0.02811374,0.45493564,0.47493642,0.34156330
-4.09104552,2.81449377,0.28676025,1.60900594,0.00277055,0.11426164,0.02789416,0.47429682,0.49728966,0.35340429
-4.08504252,2.89006217,0.30208857,1.64508347,0.00280790,0.11949114,0.02767822,0.49340866,0.51834919,0.36480366
-4.07903952,2.96315561,0.31680810,1.68069775,0.00285163,0.12452133,0.02745895,0.51186869,0.53771595,0.37554497
-4.07303652,3.03153935,0.33067192,1.71446941,0.00289948,0.12925832,0.02722803,0.52926979,0.55500571,0.38540533
-4.06703352,3.09304375,0.34344470,1.74506741,0.00294903,0.13361036,0.02697623,0.54521240,0.56986147,0.39416223
-4.06103052,3.14563159,0.35491021,1.77124891,0.00299778,0.13749089,0.02669398,0.55931700,0.58196552,0.40160078
-4.05502751,3.18746203,0.36487844,1.79189647,0.00304327,0.14082155,0.02637190,0.57123619,0.59105069,0.40752110
-4.04902451,3.21694897,0.37319193,1.80605106,0.00308317,0.14353485,0.02600131,0.58066593,0.59691032,0.41174547
-4.04302151,3.23281116,0.37973109,1.81293986,0.00311540,0.14557658,0.02557476,0.58735556,0.59940642,0.41412491
-4.03701851,3.23411230,0.38441818,1.81199753,0.00313819,0.14690764,0.02508643,0.59111608,0.59847564,0.41454502
-4.03101551,3.22028919,0.38721984,1.80288033,0.00315016,0.14750544,0.02453248,0.59182632,0.59413279,0.41293061
-4.02501251,3.19116691,0.38814805,1.78547244,0.00315042,0.14736461,0.02391131,0.58943691,0.58647160,0.40924909
-4.01900950,3.14696037,0.38725939,1.75988428,0.00313856,0.14649708,0.02322372,0.58397162,0.57566283,0.40351228
-4.01300650,3.08826226,0.38465272,1.72644311,0.00311472,0.14493152,0.02247295,0.57552631,0.56194964,0.39577675
-4.00700350,3.01601813,0.38046540,1.68567630,0.00307956,0.14271228,0.02166461,0.56426533,0.54564043,0.38614245
-4.00100050,2.93148964,0.37486815,1.63828817,0.00303427,0.13989760,0.02080650,0.55041569,0.52709959,0.37474991
-3.99499750,2.83620791,0.36805890,1.58513146,0.00298050,0.13655756,0.01990839,0.53425916,0.50673638,0.36177600
-3.98899450,2.73191898,0.36025584,1.52717485,0.00292036,0.13277154,0.01898164,0.51612279,0.48499248,0.34742843
-3.98299150,2.62052386,0.35169001,1.46546784,0.00285627,0.12862555,0.01803884,0.49636814,0.46232878,0.33193943
-3.97698849,2.50401574,0.34259775,1.40110458,0.00279095,0.12420936,0.01709334,0.47537973,0.43921181,0.31555861
-3.97098549,2.38441685,0.33321327,1.33518817,0.00272727,0.11961370,0.01615883,0.45355320,0.41610040,0.29854553
-3.96498249,2.26371750,0.32376172,1.26879668,0.00266819,0.11492753,0.01524884,0.43128355,0.39343310,0.28116218
-3.95897949,2.14381947,0.31445283,1.20295220,0.00261659,0.11023557,0.01437632,0.40895400,0.37161656,0.26366568
-3.95297649,2.02648551,0.30547550,1.13859377,0.00257522,0.10561606,0.01355321,0.38692571,0.35101551,0.24630148
-3.94697349,1.91329652,0.29699329,1.07655511,0.00254657,0.10113893,0.01279009,0.36552875,0.33194431,0.22929726
-3.94097049,1.80561729,0.28914098,1.01754736,0.00253277,0.09686433,0.01209584,0.34505455,0.31466043,0.21285774
-3.93496748,1.70457148,0.28202231,0.96214725,0.00253551,0.09284158,0.01147744,0.32574999,0.29935990,0.19716051
-3.92896448,1.61102587,0.27570858,0.91079045,0.00255596,0.08910850,0.01093974,0.30781316,0.28617471,0.18235305
-3.92296148,1.52558367,0.27023851,0.86376999,0.00259470,0.08569119,0.01048540,0.29139087,0.27517213,0.16855074
-3.91695848,1.44858642,0.26561876,0.82123924,0.00265171,0.08260413,0.01011484,0.27657787,0.26635589,0.15583617
-3.91095548,1.38012350,0.26182551,0.78321886,0.00272633,0.07985061,0.00982627,0.26341764,0.25966904,0.14425939
-3.90495248,1.32004850,0.25880656,0.74960723,0.00281726,0.07742347,0.00961583,0.25190461,0.25499823,0.13383919
-3.89894947,1.26800117,0.25648423,0.72019348,0.00292262,0.07530607,0.00947771,0.24198773,0.25217943,0.12456520
-3.89294647,1.22343389,0.25475857,0.69467262,0.00303993,0.07347341,0.00940441,0.23357509,0.25100463,0.11640075
-3.88694347,1.18564156,0.25351117,0.67266210,0.00316624,0.07189348,0.00938697,0.22653941,0.25122952,0.10928625
-3.88094047,1.15379382,0.25260915,0.65371909,0.00329819,0.07052862,0.00941529,0.22072430,0.25258179,0.10314298
-3.87493747,1.12696843,0.25190950,0.63735813,0.00343211,0.06933702,0.00947845,0.21595089,0.25476983,0.09787719
-3.86893447,1.10418506,0.25126344,0.62306854,0.00356414,0.06827425,0.00956504,0.21202479,0.25749179,0.09338422
-3.86293147,1.08443844,0.25052098,0.61033122,0.00369036,0.06729466,0.00966352,0.20874308,0.26044447,0.08955272
-3.85692846,1.06673016,0.24953539,0.59863453,0.00380690,0.06635294,0.00976256,0.20590120,0.26333208,0.08626860
-3.85092546,1.05009840,0.24816752,0.58748887,0.00391010,0.06540545,0.00985137,0.20329952,0.26587451,0.08341883
-3.84492246,1.03364482,0.24628993,0.57643980,0.00399660,0.06441150,0.00992000,0.20074936,0.26781497,0.08089483
-3.83891946,1.01655831,0.24379070,0.56507932,0.00406350,0.06333452,0.00995962,0.19807850,0.26892672,0.07859551
-3.83291646,0.99813487,0.24057675,0.55305534,0.00410843,0.06214308,0.00996273,0.19513585,0.26901874,0.07642980
-3.82691346,0.97779347,0.23657661,0.54007897,0.00412963,0.06081164,0.00992336,0.19179530,0.26794030,0.07431871
-3.82091046,0.95508742,0.23174259,0.52592977,0.00412607,0.05932125,0.00983721,0.18795861,0.26558407,0.07219686
-3.81490745,0.92971140,0.22605215,0.51045865,0.00409745,0.05765988,0.00970171,0.18355734,0.26188800,0.07001352
-3.80890445,0.90150394,0.21950858,0.49358873,0.00404423,0.05582267,0.00951603,0.17855384,0.25683566,0.06773315
-3.80290145,0.87044560,0.21214077,0.47531397,0.00396766,0.05381182,0.00928108,0.17294124,0.25045537,0.06533550
-3.79689845,0.83665321,0.20400231,0.45569590,0.00386975,0.05163637,0.00899940,0.16674260,0.24281790,0.06281529
-3.79089545,0.80037048,0.19516974,0.43485856,0.00375322,0.04931176,0.00867501,0.16000927,0.23403312,0.06018156
-3.78489245,0.76195573,0.18574022,0.41298198,0.00362150,0.04685917,0.00831333,0.15281858,0.22424572,0.05745675
-3.77888944,0.72186718,0.17582857,0.39029448,0.00347859,0.04430479,0.00792087,0.14527108,0.21363013,0.05467559
-3.77288644,0.68064680,0.16556399,0.36706415,0.00332910,0.04167890,0.00750510,0.13748736,0.20238494,0.05188381
-3.76688344,0.63890314,0.15508643,0.34358990,0.00317806,0.03901503,0.00707421,0.12960471,0.19072716,0.04913691
-3.76088044,0.59729418,0.14454289,0.32019244,0.00303094,0.03634890,0.00663686,0.12177381,0.17888633,0.04649878
-3.75487744,0.55651059,0.13408379,0.29720549,0.00289353,0.03371757,0.00620199,0.11415541,0.16709898,0.04404053
-3.74887444,0.51726017,0.12385952,0.27496759,0.00277187,0.03115854,0.00577862,0.10691734,0.15560333,0.04183927
-3.74287144,0.48025372,0.11401728,0.25381471,0.00267219,0.02870896,0.00537566,0.10023172,0.14463462,0.03997709
-3.73686843,0.44619281,0.10469837,0.23407379,0.00260085,0.02640492,0.00500174,0.09427262,0.13442103,0.03854008
-3.73086543,0.41575929,0.09603594,0.21605739,0.00256424,0.02428096,0.00466512,0.08921394,0.12518021,0.03761748
-3.72486243,0.38960680,0.08815315,0.20005939,0.00256876,0.02236953,0.00437355,0.08522768,0.11711651,0.03730077
-3.71885943,0.36835370,0.08116195,0.18635160,0.00262068,0.02070077,0.00413419,0.08248240,0.11041873,0.03768288
-3.71285643,0.35257745,0.07516215,0.17518132,0.00272611,0.01930220,0.00395352,0.08114182,0.10525835,0.03885722
-3.70685343,0.34280971,0.07024094,0.16676955,0.00289088,0.01819867,0.00383732,0.08136347,0.10178813,0.04091659
-3.70085043,0.33953185,0.06647265,0.16130956,0.00312039,0.01741223,0.00379062,0.08329714,0.10014087,0.04395188
-3.69484742,0.34317036,0.06391867,0.15896578,0.00341955,0.01696208,0.00381759,0.08708316,0.10042824,0.04805050
-3.68884442,0.35409160,0.06262748,0.15987259,0.00379255,0.01686456,0.00392158,0.09285028,0.10273960,0.05329451
-3.68284142,0.37259579,0.06263461,0.16413302,0.00424273,0.01713307,0.00410500,0.10071321,0.10714058,0.05975839
-3.67683842,0.39890979,0.06396253,0.17181704,0.00477238,0.01777791,0.00436928,0.11076951,0.11367152,0.06750644
-3.67083542,0.43317874,0.06662037,0.18295947,0.00538255,0.01880618,0.00471482,0.12309622,0.12234565,0.07658998
-3.66483242,0.47545668,0.07060348,0.19755755,0.00607288,0.02022144,0.00514089,0.13774590,0.13314710,0.08704425
-3.65882941,0.52569648,0.07589276,0.21556811,0.00684136,0.02202351,0.00564559,0.15474248,0.14602889,0.09888517
-3.65282641,0.58373949,0.08245394,0.23690467,0.00768422,0.02420801,0.00622578,0.17407695,0.16091090,0.11210615
-3.64682341,0.64930571,0.09023662,0.26143453,0.00859577,0.02676600,0.00687701,0.19570310,0.17767816,0.12667510
-3.64082041,0.72198504,0.09917354,0.28897620,0.00956829,0.02968359,0.00759351,0.21953366,0.19617956,0.14253168
-3.63481741,0.80123072,0.10917971,0.31929753,0.01059205,0.03294156,0.00836822,0.24543699,0.21622722,0.15958520
-3.62881441,0.88635549,0.12015200,0.35211468,0.01165531,0.03651500,0.00919278,0.27323474,0.23759683,0.17771321
-3.62281141,0.97653150,0.13196893,0.38709238,0.01274445,0.04037315,0.01005762,0.30270062,0.26002889,0.19676104
-3.61680840,1.07079456,0.14449100,0.42384565,0.01384414,0.04447933,0.01095211,0.33356066,0.28323135,0.21654234
-3.61080540,1.16805326,0.15756156,0.46194324,0.01493764,0.04879100,0.01186471,0.36549508,0.30688342,0.23684088
-3.60480240,1.26710318,0.17100827,0.50091280,0.01600711,0.05326010,0.01278318,0.39814192,0.33064073,0.25741358
-3.59879940,1.36664632,0.18464536,0.54024791,0.01703410,0.05783359,0.01369487,0.43110250,0.35414177,0.27799476
-3.59279640,1.46531538,0.19827638,0.57941672,0.01799996,0.06245412,0.01458697,0.46394869,0.37701543,0.29830169
-3.58679340,1.56170250,0.21169777,0.61787224,0.01888638,0.06706109,0.01544687,0.49623183,0.39888943,0.31804113
-3.58079040,1.65439140,0.22470286,0.65506374,0.01967596,0.07159175,0.01626245,0.52749304,0.41939946,0.33691681
-3.57478739,1.74199212,0.23708641,0.69044908,0.02035271,0.07598259,0.01702244,0.55727476,0.43819850,0.35463758
