energy_ev,total_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,2.43540044,0.34095371,0.38779481,0.74471105,0.73083831,0.08229374,0.12084191,0.04397887,1.09313664
-4.63131566,2.47310412,0.33858974,0.39625153,0.75703851,0.74387915,0.08510287,0.12172125,0.04576902,1.10077220
-4.62531266,2.50180129,0.33496091,0.40280205,0.76710414,0.75465266,0.08740659,0.12221063,0.04744120,1.10484836
-4.61930965,2.52148019,0.33015399,0.40739653,0.77492164,0.76314039,0.08916321,0.12233442,0.04898531,1.10549668
-4.61330665,2.53231019,0.32427709,0.41003125,0.78054106,0.76936385,0.09034304,0.12212738,0.05039455,1.10290161
-4.60730365,2.53463824,0.31745835,0.41074940,0.78404651,0.77338228,0.09092951,0.12163460,0.05166573,1.09729508
-4.60130065,2.52898045,0.30984406,0.40964025,0.78555298,0.77528962,0.09091987,0.12091118,0.05279933,1.08895030
-4.59529765,2.51600880,0.30159641,0.40683682,0.78520236,0.77521079,0.09032529,0.12002157,0.05379956,1.07817464
-4.58929465,2.49653347,0.29289069,0.40251214,0.78315884,0.77329729,0.08917062,0.11903863,0.05467417,1.06530215
-4.58329165,2.47148112,0.28391228,0.39687404,0.77960383,0.76972229,0.08749355,0.11804244,0.05543422,1.05068554
-4.57728864,2.44186991,0.27485329,0.39015893,0.77473046,0.76467532,0.08534338,0.11711891,0.05609366,1.03468810
-4.57128564,2.40878219,0.26590898,0.38262461,0.76873803,0.75835679,0.08277947,0.11635815,0.05666881,1.01767556
-4.56528264,2.37333570,0.25727425,0.37454255,0.76182646,0.75097231,0.07986926,0.11585273,0.05717775,1.00000831
-4.55927964,2.33665447,0.24914003,0.36618983,0.75419111,0.74272726,0.07668618,0.11569586,0.05763957,0.98203398
-4.55327664,2.29984033,0.24168988,0.35784119,0.74601794,0.73382156,0.07330743,0.11597954,0.05807362,0.96408066
-4.54727364,2.26394606,0.23509685,0.34976144,0.73747941,0.72444491,0.06981169,0.11679272,0.05849876,0.94645097
-4.54127064,2.22995107,0.22952054,0.34219850,0.72873109,0.71477266,0.06627698,0.11821951,0.05893249,0.92941695
-4.53526763,2.19874031,0.22510465,0.33537728,0.71990917,0.70496227,0.06277859,0.12033748,0.05939028,0.91321603
-4.52926463,2.17108684,0.22197477,0.32949469,0.71112883,0.69515072,0.05938729,0.12321602,0.05988484,0.89804803
-4.52326163,2.14763851,0.22023668,0.32471577,0.70248355,0.68545262,0.05616782,0.12691489,0.06042557,0.88407316
-4.51725863,2.12890861,0.21997485,0.32117100,0.69404520,0.67595923,0.05317763,0.13148277,0.06101807,0.87141109
-4.51125563,2.11527054,0.22125139,0.31895481,0.68586488,0.66673822,0.05046597,0.13695599,0.06166385,0.86014095
-4.50525263,2.10695600,0.22410512,0.31812520,0.67797437,0.65783420,0.04807330,0.14335733,0.06236014,0.85030207
-4.49924962,2.10405638,0.22855095,0.31870432,0.67038796,0.64926978,0.04603093,0.15069480,0.06309989,0.84189551
-4.49324662,2.10652667,0.23457926,0.32067980,0.66310452,0.64104727,0.04436102,0.15896067,0.06387194,0.83488606
-4.48724362,2.11419136,0.24215551,0.32400675,0.65610967,0.63315055,0.04307668,0.16813036,0.06466130,0.82920470
-4.48124062,2.12675184,0.25121984,0.32861023,0.64937783,0.62554731,0.04218233,0.17816163,0.06544959,0.82475125
-4.47523762,2.14379462,0.26168674,0.33438788,0.64287404,0.61819130,0.04167415,0.18899376,0.06621563,0.82139729
-4.46923462,2.16480035,0.27344491,0.34121278,0.63655554,0.61102466,0.04154061,0.20054699,0.06693609,0.81898912
-4.46323162,2.18915308,0.28635729,0.34893632,0.63037297,0.60398010,0.04176310,0.21272224,0.06758624,0.81735078
-4.45722861,2.21615005,0.30026134,0.35739101,0.62427123,0.59698307,0.04231659,0.22540111,0.06814068,0.81628718
-4.45122561,2.24501197,0.31496981,0.36639329,0.61819018,0.58995367,0.04317025,0.23844640,0.06857423,0.81558726
-4.44522261,2.27489406,0.33027199,0.37574628,0.61206512,0.58280863,0.04428821,0.25170312,0.06886265,0.81502741
-4.43921961,2.30489834,0.34593567,0.38524263,0.60582726,0.57546310,0.04563023,0.26500016,0.06898342,0.81437507
-4.43321661,2.33408733,0.36170992,0.39466741,0.59940443,0.56783253,0.04715247,0.27815262,0.06891645,0.81339268
-4.42721361,2.36149975,0.37732872,0.40380133,0.59272197,0.55983456,0.04880828,0.29096488,0.06864468,0.81184212
-4.42121061,2.38616838,0.39251549,0.41242409,0.58570420,0.55139115,0.05054909,0.30323441,0.06815462,0.80948957
-4.41520760,2.40714012,0.40698864,0.42031820,0.57827634,0.54243073,0.05232528,0.31475623,0.06743674,0.80611087
-4.40920460,2.42349832,0.42046783,0.42727306,0.57036708,0.53289070,0.05408722,0.32532805,0.06648581,0.80149746
-4.40320160,2.43438695,0.43268103,0.43308948,0.56191183,0.52272006,0.05578633,0.33475576,0.06530100,0.79546257
-4.39719860,2.43903601,0.44337208,0.43758432,0.55285647,0.51188211,0.05737612,0.34285928,0.06388600,0.78784782
-4.39119560,2.43678754,0.45230839,0.44059538,0.54316160,0.50035737,0.05881338,0.34947841,0.06224888,0.77852982
-4.38519260,2.42712096,0.45928867,0.44198616,0.53280701,0.48814628,0.06005927,0.35447851,0.06040194,0.76742658
-4.37918959,2.40967678,0.46415017,0.44165043,0.52179627,0.47527180,0.06108035,0.35775567,0.05836139,0.75450353
-4.37318659,2.38427727,0.46677517,0.43951628,0.51016104,0.46178159,0.06184953,0.35924120,0.05614695,0.73977869
-4.36718359,2.35094298,0.46709630,0.43554942,0.49796492,0.44774970,0.06234688,0.35890503,0.05378135,0.72332686
-4.36118059,2.30990374,0.46510046,0.42975561,0.48530640,0.43327750,0.06256019,0.35675795,0.05128981,0.70528229
-4.35517759,2.26160327,0.46083099,0.42218180,0.47232088,0.41849376,0.06248537,0.35285251,0.04869942,0.68583985
-4.34917459,2.20669659,0.45438793,0.41291610,0.45918124,0.40355382,0.06212646,0.34728233,0.04603848,0.66525417
-4.34317159,2.14603972,0.44592632,0.40208626,0.44609693,0.38863757,0.06149545,0.34017990,0.04333589,0.64383682
-4.33716858,2.08067173,0.43565242,0.38985673,0.43331147,0.37394643,0.06061177,0.33171296,0.04062046,0.62195136
-4.33116558,2.01178921,0.42381797,0.37642434,0.42109813,0.35969918,0.05950147,0.32207940,0.03792028,0.60000625
-4.32516258,1.94071399,0.41071280,0.36201278,0.40975409,0.34612683,0.05819614,0.31150098,0.03526212,0.57844572
-4.31915958,1.86885511,0.39665583,0.34686593,0.39959290,0.33346653,0.05673168,0.30021617,0.03267091,0.55773882
-4.31315658,1.79766632,0.38198503,0.33124045,0.39093563,0.32195479,0.05514681,0.28847228,0.03016924,0.53836687
-4.30715358,1.72860071,0.36704658,0.31539786,0.38410094,0.31182029,0.05348151,0.27651729,0.02777693,0.52080968
-4.30115058,1.66306428,0.35218376,0.29959642,0.37939428,0.30327633,0.05177548,0.26459171,0.02551076,0.50553096
-4.29514757,1.60237021,0.33772599,0.28408320,0.37709677,0.29651344,0.05006657,0.25292089,0.02338421,0.49296328
-4.28914457,1.54769566,0.32397848,0.26908668,0.37745405,0.29169229,0.04838934,0.24170790,0.02140737,0.48349328
-4.28314157,1.50004288,0.31121287,0.25481003,0.38066559,0.28893727,0.04677387,0.23112761,0.01958686,0.47744740
-4.27713857,1.46020611,0.29965918,0.24142561,0.38687493,0.28833097,0.04524468,0.22132182,0.01792593,0.47507883
-4.27113557,1.42874568,0.28949954,0.22907066,0.39616119,0.28990992,0.04382000,0.21239593,0.01642462,0.47655611
-4.26513257,1.40597015,0.28086370,0.21784438,0.40853234,0.29366162,0.04251140,0.20441708,0.01507997,0.48195382
-4.25912956,1.39192732,0.27382657,0.20780654,0.42392051,0.29952322,0.04132359,0.19741388,0.01388635,0.49124582
-4.25312656,1.38640434,0.26840784,0.19897758,0.44217962,0.30738184,0.04025466,0.19137760,0.01283582,0.50430142
-4.24712356,1.38893684,0.26457358,0.19134010,0.46308559,0.31707655,0.03929658,0.18626482,0.01191855,0.52088466
-4.24112056,1.39882665,0.26223974,0.18484169,0.48633920,0.32840210,0.03843592,0.18200129,0.01112322,0.54065692
-4.23511756,1.41516745,0.26127734,0.17939886,0.51157152,0.34111417,0.03765483,0.17848684,0.01043753,0.56318291
-4.22911456,1.43687707,0.26151908,0.17490190,0.53835199,0.35493596,0.03693215,0.17560102,0.00984861,0.58794001
-4.22311156,1.46273544,0.26276708,0.17122042,0.56619881,0.36956605,0.03624464,0.17320926,0.00934347,0.61433069
-4.21710855,1.49142640,0.26480139,0.16820929,0.59459126,0.38468700,0.03556821,0.17116925,0.00890937,0.64169777
-4.21110555,1.52158185,0.26738886,0.16571474,0.62298380,0.39997455,0.03487918,0.16933720,0.00853422,0.66934210
-4.20510255,1.55182667,0.27029211,0.16358040,0.65082114,0.41510691,0.03415534,0.16757376,0.00820687,0.69654197
-4.19909955,1.58082252,0.27327815,0.16165302,0.67755399,0.42977393,0.03337704,0.16574945,0.00791732,0.72257382
-4.19309655,1.60730905,0.27612633,0.15978766,0.70265472,0.44368560,0.03252795,0.16374917,0.00765697,0.74673336
-4.18709355,1.63014109,0.27863536,0.15785223,0.72563241,0.45657973,0.03159569,0.16147595,0.00741869,0.76835638
-4.18109055,1.64832050,0.28062919,0.15573126,0.74604675,0.46822837,0.03057224,0.15885360,0.00719686,0.78683864
-4.17508754,1.66102182,0.28196143,0.15332876,0.76352018,0.47844284,0.02945411,0.15582826,0.00698745,0.80165384
-4.16908454,1.66761085,0.28251841,0.15057025,0.77774782,0.48707723,0.02824227,0.15236906,0.00678788,0.81236918
-4.16308154,1.66765611,0.28222070,0.14740379,0.78850492,0.49403023,0.02694195,0.14846760,0.00659699,0.81865798
-4.15707854,1.66093284,0.28102315,0.14380024,0.79565157,0.49924537,0.02556217,0.14413670,0.00641490,0.82030874
-4.15107554,1.64742012,0.27891359,0.13975274,0.79913454,0.50270984,0.02411521,0.13940828,0.00624288,0.81723044
-4.14507254,1.62729151,0.27591033,0.13527547,0.79898635,0.50445187,0.02261594,0.13433078,0.00608322,0.80945405
-4.13906953,1.60090031,0.27205874,0.13040187,0.79532175,0.50453720,0.02108114,0.12896608,0.00593908,0.79713014
-4.13306653,1.56876026,0.26742699,0.12518252,0.78833195,0.50306470,0.01952873,0.12338626,0.00581441,0.78052290
-4.12706353,1.53152309,0.26210148,0.11968262,0.77827684,0.50016156,0.01797703,0.11767033,0.00571384,0.76000091
-4.12106053,1.48995408,0.25618204,0.11397941,0.76547597,0.49597835,0.01644415,0.11190109,0.00564267,0.73602520
-4.11505753,1.44490693,0.24977728,0.10815959,0.75029845,0.49068424,0.01494737,0.10616230,0.00560679,0.70913511
-4.10905453,1.39729911,0.24300027,0.10231676,0.73315258,0.48446259,0.01350263,0.10053625,0.00561282,0.67993272
-4.10305153,1.34808860,0.23596482,0.09654914,0.71447551,0.47750716,0.01212414,0.09510181,0.00566806,0.64906630
-4.09704852,1.29825294,0.22878249,0.09095751,0.69472336,0.47001897,0.01082413,0.08993310,0.00578068,0.61721373
-4.09104552,1.24877106,0.22156040,0.08564345,0.67436225,0.46220390,0.00961269,0.08509859,0.00595979,0.58506621
-4.08504252,1.20060822,0.21439992,0.08070787,0.65386024,0.45427091,0.00849766,0.08066085,0.00621556,0.55331283
-4.07903952,1.15470393,0.20739620,0.07624989,0.63368056,0.44643085,0.00748474,0.07667667,0.00655937,0.52262654
-4.07303652,1.11196282,0.20063837,0.07236598,0.61427584,0.43889560,0.00657755,0.07319765,0.00700386,0.49365154
-4.06703352,1.07324779,0.19421044,0.06914925,0.59608346,0.43187727,0.00577784,0.07027099,0.00756297,0.46699244
-4.06103052,1.03937497,0.18819257,0.06668893,0.57952168,0.42558737,0.00508565,0.06794048,0.00825197,0.44320518
-4.05502751,1.01110965,0.18266256,0.06506987,0.56498644,0.42023559,0.00449962,0.06624752,0.00908729,0.42278952
-4.04902451,0.98916255,0.17769737,0.06437206,0.55284834,0.41602796,0.00401717,0.06523203,0.01008636,0.40618315
-4.04302151,0.97418550,0.17337444,0.06466996,0.54344981,0.41316438,0.00363477,0.06493314,0.01126727,0.39375703
-4.03701851,0.96676620,0.16977263,0.06603167,0.53710193,0.41183520,0.00334814,0.06538960,0.01264837,0.38581193
-4.03101551,0.96742128,0.16697256,0.06851791,0.53408088,0.41221713,0.00315240,0.06663978,0.01424771,0.38257571
-4.02501251,0.97658761,0.16505635,0.07218063,0.53462391,0.41446825,0.00304227,0.06872123,0.01608240,0.38420138
-4.01900950,0.99461173,0.16410656,0.07706142,0.53892462,0.41872248,0.00301213,0.07166980,0.01816784,0.39076560
-4.01300650,1.02173751,0.16420439,0.08318963,0.54712785,0.42508368,0.00305612,0.07551828,0.02051689,0.40226770
-4.00700350,1.05809273,0.16542719,0.09058025,0.55932416,0.43361962,0.00316815,0.08029460,0.02313899,0.41862901
-4.00100050,1.10367481,0.16784526,0.09923169,0.57554416,0.44435628,0.00334193,0.08601975,0.02603926,0.43969274
-3.99499750,1.15833690,0.17151825,0.10912354,0.59575308,0.45727271,0.00357093,0.09270536,0.02921760,0.46522439
-3.98899450,1.22177499,0.17649111,0.12021440,0.61984582,0.47229681,0.00384841,0.10035120,0.03266791,0.49491285
-3.98299150,1.29351714,0.18279005,0.13244000,0.64764292,0.48930252,0.00416735,0.10894264,0.03637733,0.52837249
-3.97698849,1.37291580,0.19041853,0.14571164,0.67888777,0.50810841,0.00452046,0.11844822,0.04032575,0.56514635
-3.97098549,1.45914421,0.19935360,0.15991530,0.71324545,0.52847823,0.00490017,0.12881756,0.04448542,0.60471059
-3.96498249,1.55119763,0.20954282,0.17491127,0.75030348,0.55012321,0.00529865,0.13997967,0.04882086,0.64648052
-3.95897949,1.64790007,0.22090203,0.19053472,0.78957467,0.57270639,0.00570789,0.15184180,0.05328898,0.68981812
-3.95297649,1.74791698,0.23331398,0.20659708,0.83050230,0.59584887,0.00611973,0.16428906,0.05783957,0.73404129
-3.94697349,1.84977404,0.24662822,0.22288841,0.87246762,0.61913778,0.00652602,0.17718475,0.06241602,0.77843469
-3.94097049,1.95188194,0.26066218,0.23918067,0.91479967,0.64213583,0.00691874,0.19037157,0.06695633,0.82226207
-3.93496748,2.05256686,0.27520361,0.25523200,0.95678725,0.66439213,0.00729014,0.20367372,0.07139445,0.86477991
-3.92896448,2.15010578,0.29001429,0.27079169,0.99769289,0.68545392,0.00763298,0.21689993,0.07566177,0.90525217
-3.92296148,2.24276603,0.30483504,0.28560602,1.03676835,0.70487883,0.00794067,0.22984722,0.07968891,0.94296568
-3.91695848,2.32884759,0.31939187,0.29942451,1.07327148,0.72224736,0.00820751,0.24230549,0.08340752,0.97724578
-3.91095548,2.40672716,0.33340313,0.31200656,1.10648372,0.73717499,0.00842888,0.25406272,0.08675226,1.00747193
-3.90495248,2.47490228,0.34658744,0.32312813,1.13572795,0.74932373,0.00860142,0.26491058,0.08966268,1.03309257
-3.89894947,2.53203415,0.35867202,0.33258827,1.16038603,0.75841261,0.00872318,0.27465034,0.09208509,1.05363892
-3.89294647,2.57698760,0.36940136,0.34021524,1.17991548,0.76422690,0.00879376,0.28309879,0.09397422,1.06873727
-3.88694347,2.60886666,0.37854559,0.34587193,1.19386475,0.76662559,0.00881441,0.29009397,0.09529469,1.07811915
-3.88094047,2.62704451,0.38590852,0.34946043,1.20188658,0.76554712,0.00878806,0.29550053,0.09602212,1.08162931
-3.87493747,2.63118642,0.39133480,0.35092539,1.20374890,0.76101305,0.00871936,0.29921430,0.09614404,1.07923086
-3.86893447,2.62126497,0.39471597,0.35025628,1.19934293,0.75312956,0.00861459,0.30116619,0.09566025,1.07100765
-3.86293147,2.59756659,0.39599513,0.34748817,1.18868798,0.74208675,0.00848158,0.30132487,0.09458292,1.05716357
-3.85692846,2.56068915,0.39516999,0.34270118,1.17193289,0.72815572,0.00832962,0.29969837,0.09293624,1.03801877
-3.85092546,2.51153051,0.39229411,0.33601848,1.14935386,0.71168346,0.00816920,0.29633446,0.09075570,1.01400291
-3.84492246,2.45126808,0.38747632,0.32760301,1.12134871,0.69308563,0.00801185,0.29131959,0.08808701,0.98564555
-3.83891946,2.38133007,0.38087813,0.31765293,1.08842760,0.67283737,0.00786986,0.28477670,0.08498473,0.95356390
-3.83291646,2.30335919,0.37270932,0.30639610,1.05120054,0.65146236,0.00775597,0.27686167,0.08151065,0.91844830
-3.82691346,2.21916977,0.36322188,0.29408360,1.01036206,0.62952029,0.00768310,0.26775882,0.07773196,0.88104579
-3.82091046,2.13069967,0.35270225,0.28098271,0.96667337,0.60759305,0.00766400,0.25767537,0.07371933,0.84214220
-3.81490745,2.03995842,0.34146249,0.26736951,0.92094268,0.58626990,0.00771090,0.24683527,0.06954496,0.80254324
-3.80890445,1.94897308,0.32983029,0.25352129,0.87400429,0.56613203,0.00783516,0.23547246,0.06528063,0.76305518
-3.80290145,1.85973358,0.31813859,0.23970918,0.82669703,0.54773676,0.00804696,0.22382398,0.06099583,0.72446542
-3.79689845,1.77413903,0.30671477,0.22619107,0.77984280,0.53160195,0.00835492,0.21212305,0.05675614,0.68752369
-3.79089545,1.69394672,0.29587019,0.21320516,0.73422587,0.51819083,0.00876582,0.20059246,0.05262165,0.65292422
-3.78489245,1.62072534,0.28589010,0.20096422,0.69057350,0.50789792,0.00928430,0.18943839,0.04864581,0.62128934
-3.77888944,1.55581367,0.27702457,0.18965082,0.64953854,0.50103628,0.00991263,0.17884504,0.04487436,0.59315496
-3.77288644,1.50028611,0.26948064,0.17941355,0.61168447,0.49782664,0.01065051,0.16897009,0.04134472,0.56895827
-3.76688344,1.45492603,0.26341585,0.17036440,0.57747319,0.49838883,0.01149494,0.15994117,0.03808555,0.54902789
-3.76088044,1.42020769,0.25893370,0.16257724,0.54725607,0.50273580,0.01244019,0.15185352,0.03511660,0.53357688
-3.75487744,1.39628733,0.25608085,0.15608752,0.52126820,0.51077068,0.01347783,0.14476873,0.03244894,0.52269856
-3.74887444,1.38300377,0.25484635,0.15089305,0.49962610,0.52228702,0.01459686,0.13871472,0.03008528,0.51636549
-3.74287144,1.37988839,0.25516298,0.14695592,0.48232886,0.53697245,0.01578397,0.13368683,0.02802061,0.51443146
-3.73686843,1.38618444,0.25691039,0.14420537,0.46926244,0.55441575,0.01702388,0.12964994,0.02624298,0.51663655
-3.73086543,1.40087497,0.25992031,0.14254153,0.46020717,0.57411734,0.01829980,0.12654164,0.02473447,0.52261517
-3.72486243,1.42271866,0.26398322,0.14183993,0.45484791,0.59550298,0.01959396,0.12427609,0.02347217,0.53190689
-3.71885943,1.45029250,0.26885659,0.14195659,0.45278669,0.61794026,0.02088830,0.12274859,0.02242932,0.54396977
-3.71285643,1.48203997,0.27427421,0.14273355,0.45355740,0.64075761,0.02216516,0.12184065,0.02157648,0.55819592
-3.70685343,1.51632318,0.27995628,0.14400461,0.45664192,0.66326504,0.02340801,0.12142522,0.02088257,0.57392884
-3.70085043,1.55147741,0.28561992,0.14560118,0.46148743,0.68477614,0.02460228,0.12137211,0.02031603,0.59048213
-3.69484742,1.58586611,0.29098974,0.14735798,0.46752415,0.70463042,0.02573606,0.12155323,0.01984582,0.60715898
-3.68884442,1.61793461,0.29580794,0.14911843,0.47418318,0.72221526,0.02680085,0.12184748,0.01944232,0.62327188
-3.68284142,1.64626071,0.29984375,0.15073959,0.48091376,0.73698671,0.02779212,0.12214526,0.01907812,0.63816205
-3.67683842,1.66960023,0.30290168,0.15209648,0.48719953,0.74848818,0.02870981,0.12235223,0.01872874,0.65121775
-3.67083542,1.68692616,0.30482838,0.15308555,0.49257324,0.75636649,0.02955866,0.12239238,0.01837307,0.66189111
-3.66483242,1.69745983,0.30551784,0.15362738,0.49662964,0.76038445,0.03034829,0.12221022,0.01799380,0.66971282
-3.65882941,1.70069313,0.30491465,0.15366838,0.49903592,0.76042971,0.03109314,0.12177207,0.01757762,0.67430417
-3.65282641,1.69640101,0.30301541,0.15318145,0.49953961,0.75651926,0.03181211,0.12106634,0.01711526,0.67538599
-3.64682341,1.68464384,0.29986804,0.15216569,0.49797372,0.74879962,0.03252803,0.12010299,0.01660147,0.67278442
-3.64082041,1.66575978,0.29556921,0.15064515,0.49425888,0.73754265,0.03326687,0.11891201,0.01603477,0.66643302
-3.63481741,1.64034744,0.29025998,0.14866661,0.48840262,0.72313713,0.03405673,0.11754118,0.01541720,0.65637142
-3.62881441,1.60923980,0.28411982,0.14629668,0.48049570,0.70607656,0.03492670,0.11605311,0.01475391,0.64274062
-3.62281141,1.57347046,0.27735937,0.14361812,0.47070598,0.68694348,0.03590555,0.11452175,0.01405270,0.62577499
-3.61680840,1.53423356,0.27021210,0.14072579,0.45926975,0.66639120,0.03702037,0.11302854,0.01332356,0.60579162
-3.61080540,1.49283926,0.26292546,0.13772220,0.44648116,0.64512330,0.03829513,0.11165837,0.01257815,0.58317728
-3.60480240,1.45066623,0.25575162,0.13471300,0.43268008,0.62387195,0.03974934,0.11049545,0.01182925,0.55837364
-3.59879940,1.40911329,0.24893838,0.13180250,0.41823883,0.60337549,0.04139679,0.10961945,0.01109037,0.53186144
-3.59279640,1.36955173,0.24272040,0.12908951,0.40354836,0.58435633,0.04324444,0.10910184,0.01037519,0.50414413
-3.58679340,1.33328022,0.23731127,0.12666351,0.38900431,0.56749955,0.04529154,0.10900277,0.00969725,0.47573169
-3.58079040,1.30148365,0.23289651,0.12460142,0.37499345,0.55343306,0.04752905,0.10936852,0.00906957,0.44712521
-3.57478739,1.27519729,0.22962781,0.12296511,0.36188095,0.54270973,0.04993931,0.11022962,0.00850440,0.41880275
