energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.92996498,1.81788700,0.68450644,0.15892777,0.46989127,0.50418268,0.09776893,0.32104196,0.15485751,0.27890016
-1.92396198,1.83542228,0.68201132,0.16106965,0.47323671,0.50977295,0.09912354,0.32167846,0.15825650,0.28273866
-1.91795898,1.84619972,0.67626760,0.16257701,0.47527911,0.51344459,0.09997243,0.32127134,0.16119922,0.28573837
-1.91195598,1.85044003,0.66746824,0.16345462,0.47608464,0.51523983,0.10031186,0.31991417,0.16369040,0.28791238
-1.90595298,1.84848574,0.65586724,0.16371909,0.47573980,0.51523334,0.10014690,0.31772206,0.16574281,0.28929140
-1.89994997,1.84077938,0.64176874,0.16339703,0.47434601,0.51352692,0.09949096,0.31482635,0.16737537,0.28992082
-1.89394697,1.82783928,0.62551515,0.16252307,0.47201433,0.51024352,0.09836508,0.31136888,0.16861098,0.28985764
-1.88794397,1.81023430,0.60747458,0.16113775,0.46886054,0.50552110,0.09679699,0.30749607,0.16947432,0.28916739
-1.88194097,1.78855894,0.58802839,0.15928542,0.46500093,0.49950643,0.09482000,0.30335318,0.16998975,0.28792137
-1.87593797,1.76341015,0.56755915,0.15701226,0.46054894,0.49234934,0.09247180,0.29907900,0.17017928,0.28619428
-1.86993497,1.73536698,0.54643977,0.15436455,0.45561284,0.48419761,0.08979325,0.29480126,0.17006101,0.28406230
-1.86393197,1.70497404,0.52502396,0.15138726,0.45029453,0.47519281,0.08682706,0.29063303,0.16964786,0.28160185
-1.85792896,1.67272939,0.50363842,0.14812298,0.44468935,0.46546712,0.08361670,0.28667015,0.16894688,0.27888885
-1.85192596,1.63907724,0.48257702,0.14461123,0.43888695,0.45514141,0.08020533,0.28298993,0.16795905,0.27599861
-1.84592296,1.60440538,0.46209684,0.14088823,0.43297290,0.44432431,0.07663487,0.27965096,0.16667962,0.27300621
-1.83991996,1.56904699,0.44241613,0.13698697,0.42703090,0.43311247,0.07294533,0.27669404,0.16509902,0.26998716
-1.83391696,1.53328627,0.42371399,0.13293756,0.42114528,0.42159158,0.06917419,0.27414411,0.16320407,0.26701840
-1.82791396,1.49736680,0.40613155,0.12876792,0.41540343,0.40983810,0.06535612,0.27201287,0.16097967,0.26417919
-1.82191096,1.46150186,0.38977418,0.12450451,0.40989798,0.39792141,0.06152270,0.27030197,0.15841059,0.26155192
-1.81590795,1.42588539,0.37471460,0.12017318,0.40472834,0.38590610,0.05770241,0.26900637,0.15548343,0.25922261
-1.80990495,1.39070260,0.36099638,0.11579995,0.40000151,0.37385411,0.05392068,0.26811776,0.15218844,0.25728097
-1.80390195,1.35613923,0.34863751,0.11141173,0.39583190,0.36182656,0.05020002,0.26762759,0.14852125,0.25581987
-1.79789895,1.32238868,0.33763387,0.10703680,0.39234019,0.34988506,0.04656019,0.26752977,0.14448422,0.25493432
-1.79189595,1.28965642,0.32796227,0.10270515,0.38965118,0.33809234,0.04301851,0.26782253,0.14008743,0.25471974
-1.78589295,1.25816142,0.31958297,0.09844849,0.38789078,0.32651223,0.03958998,0.26850969,0.13534924,0.25526989
-1.77988994,1.22813451,0.31244172,0.09430009,0.38718237,0.31520897,0.03628753,0.26960106,0.13029634,0.25667423
-1.77388694,1.19981406,0.30647115,0.09029436,0.38764262,0.30424582,0.03312221,0.27111211,0.12496336,0.25901513
-1.76788394,1.17343933,0.30159183,0.08646620,0.38937728,0.29368339,0.03010327,0.27306294,0.11939197,0.26236497
-1.76188094,1.14924215,0.29771301,0.08285031,0.39247700,0.28357753,0.02723830,0.27547679,0.11362969,0.26678337
-1.75587794,1.12743779,0.29473320,0.07948029,0.39701368,0.27397721,0.02453327,0.27837811,0.10772835,0.27231466
-1.74987494,1.10821574,0.29254094,0.07638780,0.40303739,0.26492249,0.02199257,0.28179048,0.10174236,0.27898592
-1.74387194,1.09173120,0.29101576,0.07360171,0.41057428,0.25644283,0.01961903,0.28573449,0.09572695,0.28680549
-1.73786893,1.07809790,0.29002955,0.07114732,0.41962539,0.24855581,0.01741393,0.29022587,0.08973636,0.29576224
-1.73186593,1.06738287,0.28944849,0.06904574,0.43016658,0.24126647,0.01537701,0.29527380,0.08382218,0.30582550
-1.72586293,1.05960336,0.28913546,0.06731337,0.44214940,0.23456729,0.01350656,0.30087972,0.07803192,0.31694573
-1.71985993,1.05472615,0.28895309,0.06596156,0.45550287,0.22843879,0.01179941,0.30703646,0.07240784,0.32905572
-1.71385693,1.05266913,0.28876710,0.06499640,0.47013588,0.22285077,0.01025108,0.31372793,0.06698605,0.34207238
-1.70785393,1.05330485,0.28845014,0.06441873,0.48594019,0.21776409,0.00885587,0.32092911,0.06179601,0.35589878
-1.70185093,1.05646573,0.28788558,0.06422414,0.50279340,0.21313280,0.00760701,0.32860641,0.05686038,0.37042646
-1.69584792,1.06195036,0.28697141,0.06440325,0.52056210,0.20890654,0.00649687,0.33671824,0.05219509,0.38553763
-1.68984492,1.06953039,0.28562365,0.06494190,0.53910448,0.20503301,0.00551710,0.34521570,0.04780984,0.40110734
-1.68384192,1.07895742,0.28377948,0.06582147,0.55827260,0.20146037,0.00465888,0.35404325,0.04370870,0.41700530
-1.67783892,1.08996951,0.28139949,0.06701918,0.57791399,0.19813939,0.00391315,0.36313940,0.03989096,0.43309730
-1.67183592,1.10229690,0.27846927,0.06850849,0.59787257,0.19502526,0.00327078,0.37243711,0.03635210,0.44924639
-1.66583292,1.11566670,0.27499998,0.07025935,0.61798894,0.19207900,0.00272284,0.38186419,0.03308478,0.46531352
-1.65982991,1.12980654,0.27102810,0.07223860,0.63810015,0.18926832,0.00226075,0.39134348,0.03007987,0.48115801
-1.65382691,1.14444715,0.26661416,0.07441031,0.65803918,0.18656809,0.00187653,0.40079288,0.02732742,0.49663780
-1.64782391,1.15932420,0.26184077,0.07673611,0.67763419,0.18396029,0.00156295,0.41012548,0.02481753,0.51160970
-1.64182091,1.17417954,0.25680987,0.07917570,0.69670806,0.18143365,0.00131368,0.41924964,0.02254118,0.52592980
-1.63581791,1.18876241,0.25163963,0.08168730,0.71507819,0.17898296,0.00112349,0.42806933,0.02049083,0.53945421
-1.62981491,1.20283077,0.24646085,0.08422822,0.73255710,0.17660821,0.00098834,0.43648470,0.01866098,0.55204027
-1.62381191,1.21615328,0.24141346,0.08675560,0.74895364,0.17431371,0.00090550,0.44439303,0.01704853,0.56354841
-1.61780890,1.22851212,0.23664303,0.08922713,0.76407538,0.17210718,0.00087374,0.45169010,0.01565303,0.57384455
-1.61180590,1.23970678,0.23229757,0.09160202,0.77773174,0.16999905,0.00089338,0.45827194,0.01447683,0.58280332
-1.60580290,1.24955896,0.22852477,0.09384187,0.78973819,0.16800194,0.00096641,0.46403706,0.01352501,0.59031169
-1.59979990,1.25791837,0.22546978,0.09591179,0.79992111,0.16613035,0.00109667,0.46888898,0.01280537,0.59627322
-1.59379690,1.26466929,0.22327355,0.09778137,0.80812327,0.16440071,0.00128986,0.47273894,0.01232814,0.60061242
-1.58779390,1.26973739,0.22207178,0.09942573,0.81420943,0.16283164,0.00155377,0.47550877,0.01210574,0.60327919
-1.58179090,1.27309659,0.22199444,0.10082646,0.81807203,0.16144440,0.00189830,0.47713366,0.01215235,0.60425298
-1.57578789,1.27477514,0.22316567,0.10197240,0.81963625,0.16026365,0.00233560,0.47756466,0.01248343,0.60354639
-1.56978489,1.27486080,0.22570415,0.10286030,0.81886449,0.15931810,0.00288019,0.47677088,0.01311517,0.60120793
-1.56378189,1.27350424,0.22972362,0.10349520,0.81575964,0.15864143,0.00354896,0.47474103,0.01406380,0.59732370
-1.55777889,1.27092060,0.23533344,0.10389061,0.81036719,0.15827292,0.00436127,0.47148442,0.01534491,0.59201783
-1.55177589,1.26738868,0.24263914,0.10406838,0.80277581,0.15825807,0.00533890,0.46703120,0.01697256,0.58545145
-1.54577289,1.26324773,0.25174264,0.10405826,0.79311641,0.15864900,0.00650600,0.46143190,0.01895849,0.57782030
-1.53976988,1.25889171,0.26274217,0.10389726,0.78155980,0.15950451,0.00788893,0.45475626,0.02131115,0.56935089
-1.53376688,1.25476123,0.27573166,0.10362863,0.76831285,0.16088991,0.00951606,0.44709144,0.02403481,0.56029532
-1.52776388,1.25133329,0.29079957,0.10330073,0.75361354,0.16287643,0.01141742,0.43853972,0.02712868,0.55092501
-1.52176088,1.24910942,0.30802716,0.10296562,0.73772498,0.16554032,0.01362425,0.42921579,0.03058604,0.54152356
-1.51575788,1.24860233,0.32748599,0.10267757,0.72092885,0.16896159,0.01616842,0.41924390,0.03439359,0.53237903
-1.50975488,1.25032189,0.34923500,0.10249148,0.70351837,0.17322237,0.01908175,0.40875480,0.03853082,0.52377592
-1.50375188,1.25476078,0.37331684,0.10246130,0.68579128,0.17840505,0.02239516,0.39788292,0.04296972,0.51598724
-1.49774887,1.26238046,0.39975389,0.10263842,0.66804297,0.18459007,0.02613768,0.38676362,0.04767469,0.50926695
-1.49174587,1.27359782,0.42854385,0.10307030,0.65056011,0.19185358,0.03033535,0.37553083,0.05260271,0.50384303
-1.48574287,1.28877306,0.45965524,0.10379908,0.63361487,0.20026487,0.03501008,0.36431506,0.05770392,0.49991156
-1.47973987,1.30819916,0.49302282,0.10486052,0.61745999,0.20988380,0.04017831,0.35324178,0.06292242,0.49763178
-1.47373687,1.33209315,0.52854333,0.10628307,0.60232466,0.22075821,0.04584977,0.34243023,0.06819754,0.49712248
-1.46773387,1.36058946,0.56607172,0.10808721,0.58841133,0.23292140,0.05202617,0.33199261,0.07346527,0.49845970
-1.46173087,1.39373550,0.60541802,0.11028502,0.57589342,0.24638984,0.05869998,0.32203355,0.07866007,0.50167579
-1.45572786,1.43148946,0.64634526,0.11288005,0.56491392,0.26116106,0.06585334,0.31264988,0.08371685,0.50675974
-1.44972486,1.47372038,0.68856858,0.11586736,0.55558470,0.27721206,0.07345716,0.30393046,0.08857304,0.51365877
-1.44372186,1.52021037,0.73175578,0.11923388,0.54798657,0.29449804,0.08147051,0.29595613,0.09317080,0.52228103
-1.43771886,1.57065892,0.77552948,0.12295887,0.54216993,0.31295172,0.08984022,0.28879966,0.09745903,0.53249928
-1.43171586,1.62468915,0.81947100,0.12701461,0.53815591,0.33248328,0.09850099,0.28252555,0.10139537,0.54415526
-1.42571286,1.68185559,0.86312608,0.13136729,0.53593792,0.35298088,0.10737580,0.27718973,0.10494777,0.55706473
-1.41970985,1.74165355,0.90601230,0.13597789,0.53548349,0.37431194,0.11637686,0.27283909,0.10809587,0.57102290
-1.41370685,1.80352949,0.94762823,0.14080323,0.53673633,0.39632492,0.12540686,0.26951081,0.11083177,0.58580999
-1.40770385,1.86689219,0.98746395,0.14579697,0.53961854,0.41885183,0.13436083,0.26723147,0.11316039,0.60119683
-1.40170085,1.93112429,1.02501276,0.15091069,0.54403280,0.44171115,0.14312826,0.26601614,0.11509928,0.61695025
-1.39569785,1.99559383,1.05978370,0.15609482,0.54986456,0.46471119,0.15159560,0.26586717,0.11667780,0.63283818
-1.38969485,2.05966538,1.09131429,0.16129955,0.55698416,0.48765369,0.15964902,0.26677312,0.11793586,0.64863418
-1.38369185,2.12271032,1.11918312,0.16647559,0.56524867,0.51033753,0.16717735,0.26870753,0.11892204,0.66412139
-1.37768884,2.18411595,1.14302179,0.17157478,0.57450361,0.53256230,0.17407495,0.27162795,0.11969138,0.67909585
-1.37168584,2.24329308,1.16252549,0.17655058,0.58458433,0.55413172,0.18024466,0.27547497,0.12030280,0.69336893
-1.36568284,2.29968201,1.17746200,0.18135836,0.59531725,0.57485663,0.18560038,0.28017166,0.12081624,0.70676919
-1.35967984,2.35275662,1.18767841,0.18595550,0.60652073,0.59455744,0.19006948,0.28562318,0.12128982,0.71914335
-1.35367684,2.40202679,1.19310558,0.19030141,0.61800584,0.61306609,0.19359464,0.29171697,0.12177696,0.73035675
-1.34767384,2.44703917,1.19375973,0.19435743,0.62957703,0.63022732,0.19613532,0.29832328,0.12232371,0.74029311
-1.34167084,2.48737670,1.18974152,0.19808659,0.64103281,0.64589938,0.19766854,0.30529629,0.12296639,0.74885403
-1.33566783,2.52265729,1.18123230,0.20145341,0.65216663,0.65995426,0.19818916,0.31247586,0.12372965,0.75595817
-1.32966483,2.55253216,1.16848801,0.20442374,0.66276801,0.67227752,0.19770950,0.31968977,0.12462513,0.76154032
-1.32366183,2.57668434,1.15183086,0.20696467,0.67262417,0.68276779,0.19625845,0.32675671,0.12565059,0.76555067
-1.31765883,2.59482811,1.13163932,0.20904455,0.68152230,0.69133636,0.19388005,0.33348970,0.12678985,0.76795423
-1.31165583,2.60670961,1.10833684,0.21063323,0.68925238,0.69790676,0.19063165,0.33970020,0.12801326,0.76873072
-1.30565283,2.61210918,1.08237978,0.21170255,0.69561093,0.70241465,0.18658179,0.34520250,0.12927894,0.76787483
-1.29964982,2.61084573,1.05424516,0.21222696,0.70040526,0.70480814,0.18180788,0.34981856,0.13053456,0.76539704
-1.29364682,2.60278300,1.02441858,0.21218447,0.70345859,0.70504856,0.17639375,0.35338291,0.13171962,0.76132487
-1.28764382,2.58783771,0.99338290,0.21155773,0.70461546,0.70311178,0.17042729,0.35574762,0.13276820,0.75570443
-1.28164082,2.56598906,0.96160778,0.21033525,0.70374751,0.69898997,0.16399819,0.35678710,0.13361201,0.74860226
-1.27563782,2.53728915,0.92954063,0.20851273,0.70075924,0.69269376,0.15719594,0.35640238,0.13418352,0.74010712
-1.26963482,2.50187332,0.89759877,0.20609433,0.69559334,0.68425456,0.15010802,0.35452498,0.13441913,0.73033147
-1.26363182,2.45996967,0.86616320,0.20309385,0.68823545,0.67372688,0.14281850,0.35111986,0.13426221,0.71941259
-1.25762881,2.41190685,0.83557364,0.19953572,0.67871773,0.66119044,0.13540691,0.34618756,0.13366576,0.70751281
-1.25162581,2.35811895,0.80612502,0.19545565,0.66712120,0.64675172,0.12794748,0.33976518,0.13259474,0.69481882
-1.24562281,2.29914707,0.77806505,0.19090089,0.65357641,0.63054480,0.12050866,0.33192631,0.13102778,0.68153986
-1.23961981,2.23563649,0.75159295,0.18593004,0.63826225,0.61273126,0.11315286,0.32277980,0.12895832,0.66790458
-1.23361681,2.16832952,0.72685901,0.18061239,0.62140294,0.59349896,0.10593644,0.31246731,0.12639504,0.65415671
-1.22761381,2.09805348,0.70396496,0.17502668,0.60326307,0.57305969,0.09890987,0.30115994,0.12336168,0.64054944
-1.22161081,2.02570441,0.68296508,0.16925946,0.58414090,0.55164569,0.09211790,0.28905381,0.11989610,0.62733884
-1.21560780,1.95222674,0.66386786,0.16340287,0.56436011,0.52950504,0.08559987,0.27636495,0.11604883,0.61477641
-1.20960480,1.87858992,0.64663844,0.15755222,0.54426037,0.50689620,0.07939000,0.26332363,0.11188105,0.60310121
-1.20360180,1.80576293,0.63120162,0.15180320,0.52418708,0.48408185,0.07351761,0.25016835,0.10746214,0.59253192
-1.19759880,1.73468799,0.61744556,0.14624898,0.50448078,0.46132244,0.06800742,0.23713979,0.10286697,0.58325913
-1.19159580,1.66625466,0.60522627,0.14097733,0.48546672,0.43886962,0.06287969,0.22447480,0.09817305,0.57543852
-1.18559280,1.60127574,0.59437281,0.13606791,0.46744504,0.41696003,0.05815042,0.21240083,0.09345764,0.56918506
-1.17958979,1.54046617,0.58469319,0.13158979,0.45068203,0.39580966,0.05383154,0.20113087,0.08879502,0.56456874
-1.17358679,1.48442587,0.57598101,0.12759942,0.43540286,0.37560918,0.04993104,0.19085900,0.08425400,0.56161211
-1.16758379,1.43362757,0.56802254,0.12413908,0.42178611,0.35652035,0.04645325,0.18175678,0.07989582,0.56028969
-1.16158079,1.38840992,0.56060427,0.12123593,0.40996024,0.33867379,0.04339907,0.17397040,0.07577246,0.56052945
-1.15557779,1.34897625,0.55352046,0.11890172,0.40000221,0.32216808,0.04076631,0.16761866,0.07192547,0.56221625
-1.14957479,1.31539878,0.54658068,0.11713305,0.39193810,0.30707026,0.03855017,0.16279174,0.06838537,0.56519715
-1.14357179,1.28762783,0.53961673,0.11591232,0.38574573,0.29341766,0.03674373,0.15955065,0.06517149,0.56928820
-1.13756878,1.26550542,0.53248895,0.11520921,0.38135901,0.28122073,0.03533851,0.15792731,0.06229243,0.57428256
-1.13156578,1.24878211,0.52509127,0.11498260,0.37867364,0.27046690,0.03432511,0.15792509,0.05974683,0.57995931
-1.12556278,1.23713611,0.51735501,0.11518286,0.37755389,0.26112498,0.03369387,0.15951977,0.05752463,0.58609269
-1.11955978,1.23019339,0.50925107,0.11575435,0.37784005,0.25314988,0.03343546,0.16266072,0.05560853,0.59246112
-1.11355678,1.22754757,0.50079033,0.11663802,0.37935602,0.24648730,0.03354143,0.16727228,0.05397565,0.59885559
-1.10755378,1.22877835,0.49202227,0.11777389,0.38191676,0.24107822,0.03400461,0.17325525,0.05259931,0.60508701
-1.10155078,1.23346762,0.48303186,0.11910342,0.38533509,0.23686266,0.03481943,0.18048843,0.05145070,0.61099206
-1.09554777,1.24121222,0.47393466,0.12057151,0.38942770,0.23378275,0.03598191,0.18883024,0.05050050,0.61643736
-1.08954477,1.25163299,0.46487054,0.12212809,0.39401992,0.23178480,0.03748955,0.19812043,0.04972029,0.62132167
-1.08354177,1.26437956,0.45599623,0.12372925,0.39894929,0.23082028,0.03934090,0.20818188,0.04908371,0.62557610
-1.07753877,1.27913116,0.44747689,0.12533789,0.40406772,0.23084573,0.04153493,0.21882262,0.04856728,0.62916246
-1.07153577,1.29559343,0.43947741,0.12692373,0.40924234,0.23182169,0.04407011,0.22983814,0.04815098,0.63206968
-1.06553277,1.31349204,0.43215353,0.12846299,0.41435515,0.23371062,0.04694343,0.24101396,0.04781842,0.63430885
-1.05952976,1.33256371,0.42564342,0.12993751,0.41930162,0.23647415,0.05014912,0.25212860,0.04755679,0.63590705
-1.05352676,1.35254559,0.42005999,0.13133357,0.42398853,0.24006987,0.05367742,0.26295707,0.04735649,0.63690049
-1.04752376,1.37316413,0.41548443,0.13264047,0.42833129,0.24444790,0.05751336,0.27327460,0.04721058,0.63732730
-1.04152076,1.39412437,0.41196117,0.13384898,0.43225112,0.24954743,0.06163555,0.28286087,0.04711406,0.63722067
-1.03551776,1.41510079,0.40949450,0.13494976,0.43567222,0.25529381,0.06601524,0.29150447,0.04706311,0.63660252
-1.02951476,1.43573063,0.40804721,0.13593196,0.43851951,0.26159614,0.07061564,0.29900761,0.04705429,0.63547835
-1.02351176,1.45561037,0.40754097,0.13678199,0.44071680,0.26834577,0.07539156,0.30519073,0.04708375,0.63383350
-1.01750875,1.47429597,0.40785883,0.13748265,0.44218583,0.27541592,0.08028953,0.30989710,0.04714666,0.63163102
-1.01150575,1.49130720,0.40884941,0.13801265,0.44284628,0.28266240,0.08524825,0.31299694,0.04723669,0.62881138
-1.00550275,1.50613588,0.41033272,0.13834652,0.44261659,0.28992565,0.09019967,0.31439105,0.04734576,0.62529410
-0.99949975,1.51825799,0.41210741,0.13845504,0.44141571,0.29703388,0.09507040,0.31401375,0.04746397,0.62098096
-0.99349675,1.52714889,0.41395891,0.13830603,0.43916572,0.30380736,0.09978359,0.31183479,0.04757970,0.61576089
-0.98749375,1.53230104,0.41566829,0.13786553,0.43579489,0.31006360,0.10426111,0.30786036,0.04768001,0.60951603
-0.98149075,1.53324319,0.41702127,0.13709930,0.43124133,0.31562316,0.10842606,0.30213291,0.04775110,0.60212870
-0.97548774,1.52955987,0.41781703,0.13597452,0.42545656,0.32031582,0.11220530,0.29472989,0.04777894,0.59348877
-0.96948474,1.52091027,0.41787639,0.13446156,0.41840917,0.32398681,0.11553210,0.28576132,0.04775002,0.58350110
-0.96348174,1.50704514,0.41704891,0.13253577,0.41008793,0.32650263,0.11834852,0.27536643,0.04765203,0.57209244
-0.95747874,1.48782084,0.41521873,0.13017914,0.40050440,0.32775631,0.12060764,0.26370930,0.04747459,0.55921756
-0.95147574,1.46320958,0.41230874,0.12738170,0.38969461,0.32767168,0.12227532,0.25097390,0.04720986,0.54486406
-0.94547274,1.43330519,0.40828288,0.12414265,0.37771993,0.32620642,0.12333147,0.23735860,0.04685297,0.52905575
-0.93946973,1.39832408,0.40314672,0.12047102,0.36466673,0.32335376,0.12377078,0.22307037,0.04640242,0.51185432
-0.93346673,1.35860112,0.39694599,0.11638605,0.35064513,0.31914268,0.12360275,0.20831902,0.04586011,0.49335922
-0.92746373,1.31458067,0.38976349,0.11191692,0.33578659,0.31363658,0.12285115,0.19331166,0.04523130,0.47370582
-0.92146073,1.26680323,0.38171436,0.10710227,0.32024071,0.30693057,0.12155282,0.17824744,0.04452435,0.45306193
-0.91545773,1.21588823,0.37294016,0.10198911,0.30417118,0.29914739,0.11975595,0.16331309,0.04375021,0.43162293
-0.90945473,1.16251405,0.36360203,0.09663155,0.28775124,0.29043230,0.11751790,0.14867899,0.04292186,0.40960576
-0.90345173,1.10739613,0.35387339,0.09108918,0.27115878,0.28094729,0.11490266,0.13449621,0.04205361,0.38724225
-0.89744872,1.05126441,0.34393256,0.08542533,0.25457144,0.27086464,0.11197812,0.12089437,0.04116027,0.36477195
-0.89144572,0.99484116,0.33395578,0.07970516,0.23816177,0.26036055,0.10881329,0.10798037,0.04025644,0.34243508
-0.88544272,0.93882035,0.32411104,0.07399386,0.22209290,0.24960889,0.10547565,0.09583804,0.03935576,0.32046585
-0.87943972,0.88384956,0.31455306,0.06835491,0.20651481,0.23877554,0.10202866,0.08452852,0.03847025,0.29908652
-0.87343672,0.83051516,0.30541966,0.06284851,0.19156129,0.22801354,0.09852971,0.07409133,0.03760982,0.27850247
-0.86743372,0.77933140,0.29682982,0.05753030,0.17734789,0.21745927,0.09502848,0.06454603,0.03678196,0.25889855
