energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,1.54632470,0.72592265,0.15201989,0.74719467,0.30739006,0.04111937,0.18851842,0.67374910,0.00000000
-4.63131566,1.60622740,0.76361077,0.15719589,0.76744815,0.31755879,0.04218266,0.20081650,0.69670165,0.00000000
-4.62531266,1.66306790,0.80001427,0.16181850,0.78562300,0.32768422,0.04307050,0.21280273,0.71878291,0.00000000
-4.61930965,1.71577956,0.83465575,0.16577335,0.80120058,0.33759835,0.04375249,0.22433849,0.73953687,0.00000000
-4.61330665,1.76341451,0.86709870,0.16896122,0.81373808,0.34715586,0.04420304,0.23529131,0.75855757,0.00000000
-4.60730365,1.80516798,0.89695725,0.17130111,0.82288087,0.35623707,0.04440225,0.24553789,0.77549850,0.00000000
-4.60130065,1.84039638,0.92390362,0.17273268,0.82837096,0.36474947,0.04433645,0.25496694,0.79007909,0.00000000
-4.59529765,1.86862864,0.94767317,0.17321785,0.83005156,0.37262774,0.04399860,0.26348146,0.80208805,0.00000000
-4.58929465,1.88957051,0.96806690,0.17274167,0.82786750,0.37983242,0.04338841,0.27100066,0.81138373,0.00000000
-4.58329165,1.90310210,0.98495128,0.17131236,0.82186188,0.38634736,0.04251220,0.27746115,0.81789166,0.00000000
-4.57728864,1.90926918,0.99825585,0.16896042,0.81216916,0.39217621,0.04138255,0.28281769,0.82159969,0.00000000
-4.57128564,1.90826895,1.00796866,0.16573719,0.79900531,0.39733826,0.04001772,0.28704328,0.82255114,0.00000000
-4.56528264,1.90043151,1.01413015,0.16171256,0.78265560,0.40186391,0.03844093,0.29012868,0.82083648,0.00000000
-4.55927964,1.88619814,1.01682583,0.15697229,0.76346085,0.40579013,0.03667944,0.29208150,0.81658440,0.00000000
-4.55327664,1.86609785,1.01617836,0.15161479,0.74180280,0.40915626,0.03476357,0.29292490,0.80995253,0.00000000
-4.54727364,1.84072351,1.01233962,0.14574779,0.71808945,0.41200032,0.03272570,0.29269597,0.80111872,0.00000000
-4.54127064,1.81070879,1.00548318,0.13948476,0.69274105,0.41435629,0.03059916,0.29144398,0.79027322,0.00000000
-4.53526763,1.77670724,0.99579770,0.13294151,0.66617731,0.41625224,0.02841730,0.28922860,0.77761221,0.00000000
-4.52926463,1.73937415,0.98348155,0.12623287,0.63880644,0.41770971,0.02621248,0.28611812,0.76333293,0.00000000
-4.52326163,1.69935213,0.96873887,0.11946978,0.61101616,0.41874413,0.02401528,0.28218789,0.74763064,0.00000000
-4.51725863,1.65726056,0.95177720,0.11275667,0.58316709,0.41936637,0.02185381,0.27751884,0.73069728,0.00000000
-4.51125563,1.61368909,0.93280653,0.10618945,0.55558834,0.41958520,0.01975313,0.27219645,0.71272173,0.00000000
-4.50525263,1.56919495,0.91203970,0.09985384,0.52857538,0.41941057,0.01773488,0.26630974,0.69389140,0.00000000
-4.49924962,1.52430359,0.88969376,0.09382442,0.50238970,0.41885735,0.01581702,0.25995065,0.67439482,0.00000000
-4.49324662,1.47951194,0.86599203,0.08816399,0.47726013,0.41794940,0.01401375,0.25321357,0.65442465,0.00000000
-4.48724362,1.43529357,0.84116625,0.08292353,0.45338529,0.41672363,0.01233557,0.24619491,0.63418083,0.00000000
-4.48124062,1.39210474,0.81545864,0.07814249,0.43093680,0.41523373,0.01078941,0.23899281,0.61387333,0.00000000
-4.47523762,1.35039054,0.78912322,0.07384946,0.41006267,0.41355346,0.00937892,0.23170674,0.59372407,0.00000000
-4.46923462,1.31059024,0.76242615,0.07006301,0.39089067,0.41177913,0.00810479,0.22443698,0.57396776,0.00000000
-4.46323162,1.27314111,0.73564485,0.06679275,0.37353123,0.41003123,0.00696516,0.21728386,0.55485132,0.00000000
-4.45722861,1.23848025,0.70906561,0.06404042,0.35807954,0.40845500,0.00595602,0.21034681,0.53663184,0.00000000
-4.45122561,1.20704395,0.68297981,0.06180098,0.34461692,0.40721995,0.00507167,0.20372311,0.51957309,0.00000000
-4.44522261,1.17926451,0.65767865,0.06006369,0.33321118,0.40651831,0.00430510,0.19750627,0.50394057,0.00000000
-4.43921961,1.15556461,0.63344673,0.05881294,0.32391616,0.40656236,0.00364844,0.19178423,0.48999548,0.00000000
-4.43321661,1.13634940,0.61055471,0.05802907,0.31677051,0.40758094,0.00309328,0.18663740,0.47798776,0.00000000
-4.42721361,1.12199693,0.58925147,0.05768894,0.31179602,0.40981496,0.00263103,0.18213643,0.46814871,0.00000000
-4.42121061,1.11284732,0.56975619,0.05776640,0.30899559,0.41351240,0.00225318,0.17834013,0.46068351,0.00000000
-4.41520760,1.10919143,0.55225078,0.05823255,0.30835135,0.41892264,0.00195154,0.17529340,0.45576406,0.00000000
-4.40920460,1.11125974,0.53687327,0.05905595,0.30982298,0.42629049,0.00171841,0.17302547,0.45352257,0.00000000
-4.40320160,1.11921213,0.52371243,0.06020274,0.31334673,0.43585004,0.00154674,0.17154838,0.45404624,0.00000000
-4.39719860,1.13312911,0.51280400,0.06163672,0.31883522,0.44781836,0.00143019,0.17085612,0.45737332,0.00000000
-4.39119560,1.15300514,0.50412895,0.06331950,0.32617812,0.46238930,0.00136319,0.17092416,0.46349067,0.00000000
-4.38519260,1.17874436,0.49761375,0.06521065,0.33524401,0.47972746,0.00134098,0.17170973,0.47233308,0.00000000
-4.37918959,1.21015891,0.49313282,0.06726800,0.34588315,0.49996235,0.00135960,0.17315274,0.48378419,0.00000000
-4.37318659,1.24696996,0.49051304,0.06944801,0.35793128,0.52318290,0.00141580,0.17517736,0.49767904,0.00000000
-4.36718359,1.28881128,0.48954013,0.07170633,0.37121403,0.54943233,0.00150706,0.17769428,0.51380798,0.00000000
-4.36118059,1.33523511,0.48996661,0.07399842,0.38555200,0.57870339,0.00163145,0.18060344,0.53192182,0.00000000
-4.35517759,1.38571989,0.49152090,0.07628033,0.40076583,0.61093413,0.00178758,0.18379731,0.55173775,0.00000000
-4.34917459,1.43967938,0.49391723,0.07850953,0.41668128,0.64600425,0.00197447,0.18716436,0.57294591,0.00000000
-4.34317159,1.49647272,0.49686571,0.08064581,0.43313370,0.68373206,0.00219144,0.19059276,0.59521610,0.00000000
-4.33716858,1.55541484,0.50008220,0.08265209,0.44997181,0.72387237,0.00243799,0.19397398,0.61820452,0.00000000
-4.33116558,1.61578677,0.50329742,0.08449529,0.46706029,0.76611523,0.00271366,0.19720630,0.64156008,0.00000000
-4.32516258,1.67684566,0.50626491,0.08614698,0.48428125,0.81008599,0.00301792,0.20019782,0.66493029,0.00000000
-4.31915958,1.73783400,0.50876757,0.08758394,0.50153425,0.85534668,0.00335001,0.20286912,0.68796645,0.00000000
-4.31315658,1.79798827,0.51062239,0.08878855,0.51873506,0.90139915,0.00370883,0.20515521,0.71032820,0.00000000
-4.30715358,1.85654684,0.51168340,0.08974886,0.53581318,0.94768990,0.00409281,0.20700688,0.73168738,0.00000000
-4.30115058,1.91275750,0.51184274,0.09045865,0.55270842,0.99361718,0.00449983,0.20839137,0.75173140,0.00000000
-4.29514757,1.96588481,0.51102995,0.09091706,0.56936675,1.03854002,0.00492710,0.20929228,0.77016613,0.00000000
-4.28914457,2.01521764,0.50920978,0.09112822,0.58573591,1.08178966,0.00537112,0.20970894,0.78671861,0.00000000
-4.28314157,2.06007735,0.50637860,0.09110060,0.60176118,1.12268298,0.00582765,0.20965520,0.80113975,0.00000000
-4.27713857,2.09982679,0.50256005,0.09084636,0.61738161,1.16053794,0.00629172,0.20915778,0.81320702,0.00000000
-4.27113557,2.13388048,0.49780002,0.09038060,0.63252724,1.19469052,0.00675763,0.20825437,0.82272752,0.00000000
-4.26513257,2.16171592,0.49216156,0.08972058,0.64711760,1.22451283,0.00721908,0.20699156,0.82954126,0.00000000
-4.25912956,2.18288591,0.48571988,0.08888503,0.66106158,1.24943177,0.00766924,0.20542270,0.83352472,0.00000000
-4.25312656,2.19703163,0.47855797,0.08789356,0.67425893,1.26894736,0.00810094,0.20360594,0.83459463,0.00000000
-4.24712356,2.20389583,0.47076287,0.08676611,0.68660325,1.28265019,0.00850682,0.20160238,0.83271169,0.00000000
-4.24112056,2.20333555,0.46242282,0.08552264,0.69798632,1.29023698,0.00887955,0.19947449,0.82788406,0.00000000
-4.23511756,2.19533337,0.45362538,0.08418286,0.70830352,1.29152359,0.00921207,0.19728487,0.82017029,0.00000000
-4.22911456,2.18000643,0.44445645,0.08276615,0.71745978,1.28645455,0.00949778,0.19509516,0.80968137,0.00000000
-4.22311156,2.15761214,0.43500004,0.08129156,0.72537576,1.27510869,0.00973085,0.19296536,0.79658152,0.00000000
-4.21710855,2.12854990,0.42533869,0.07977789,0.73199370,1.25770024,0.00990635,0.19095322,0.78108751,0.00000000
-4.21110555,2.09335804,0.41555431,0.07824383,0.73728224,1.23457521,0.01002055,0.18911382,0.76346618,0.00000000
-4.20510255,2.05270561,0.40572917,0.07670806,0.74124007,1.20620298,0.01007100,0.18749916,0.74403010,0.00000000
-4.19909955,2.00737874,0.39594677,0.07518929,0.74389781,1.17316334,0.01005670,0.18615780,0.72313126,0.00000000
-4.19309655,1.95826201,0.38629252,0.07370636,0.74531790,1.13612934,0.00997820,0.18513437,0.70115291,0.00000000
-4.18709355,1.90631499,0.37685396,0.07227807,0.74559257,1.09584674,0.00983762,0.18446901,0.67849981,0.00000000
-4.18109055,1.85254515,0.36772042,0.07092304,0.74483978,1.05311082,0.00963860,0.18419666,0.65558711,0.00000000
-4.17508754,1.79797796,0.35898218,0.06965940,0.74319744,1.00874152,0.00938631,0.18434631,0.63282837,0.00000000
-4.16908454,1.74362582,0.35072906,0.06850446,0.74081634,0.96355815,0.00908727,0.18494013,0.61062332,0.00000000
-4.16308154,1.69045707,0.34304862,0.06747425,0.73785218,0.91835460,0.00874923,0.18599272,0.58934570,0.00000000
-4.15707854,1.63936685,0.33602407,0.06658310,0.73445741,0.87387627,0.00838097,0.18751040,0.56933205,0.00000000
-4.15107554,1.59115112,0.32973214,0.06584320,0.73077335,0.83079963,0.00799212,0.18949073,0.55087180,0.00000000
-4.14507254,1.54648532,0.32424097,0.06526426,0.72692332,0.78971532,0.00759288,0.19192233,0.53419924,0.00000000
-4.13906953,1.50590867,0.31960842,0.06485321,0.72300725,0.75111535,0.00719381,0.19478508,0.51948782,0.00000000
-4.13306653,1.46981495,0.31588078,0.06461414,0.71909819,0.71538485,0.00680558,0.19805076,0.50684703,0.00000000
-4.12706353,1.43845011,0.31309205,0.06454824,0.71524103,0.68279861,0.00643878,0.20168416,0.49632194,0.00000000
-4.12106053,1.41191668,0.31126402,0.06465410,0.71145363,0.65352223,0.00610363,0.20564459,0.48789558,0.00000000
-4.11505753,1.39018464,0.31040684,0.06492798,0.70773005,0.62761762,0.00580984,0.20988785,0.48149382,0.00000000
-4.10905453,1.37310782,0.31052035,0.06536438,0.70404598,0.60505233,0.00556637,0.21436845,0.47699254,0.00000000
-4.10305153,1.36044484,0.31159584,0.06595660,0.70036566,0.58571203,0.00538132,0.21904204,0.47422666,0.00000000
-4.09704852,1.35188306,0.31361813,0.06669747,0.69664999,0.56941526,0.00526178,0.22386785,0.47300047,0.00000000
-4.09104552,1.34706410,0.31656777,0.06757999,0.69286496,0.55592957,0.00521367,0.22881102,0.47309867,0.00000000
-4.08504252,1.34560919,0.32042318,0.06859805,0.68899002,0.54498813,0.00524170,0.23384453,0.47429751,0.00000000
-4.07903952,1.34714293,0.32516246,0.06974689,0.68502537,0.53630595,0.00534923,0.23895080,0.47637542,0.00000000
-4.07303652,1.35131381,0.33076459,0.07102356,0.68099785,0.52959475,0.00553824,0.24412251,0.47912249,0.00000000
-4.06703352,1.35781051,0.33721011,0.07242709,0.67696466,0.52457596,0.00580927,0.24936280,0.48234839,0.00000000
-4.06103052,1.36637291,0.34448092,0.07395845,0.67301475,0.52099112,0.00616138,0.25468465,0.48588830,0.00000000
-4.05502751,1.37679734,0.35255930,0.07562028,0.66926735,0.51860948,0.00659213,0.26010949,0.48960661,0.00000000
-4.04902451,1.38893599,0.36142619,0.07741636,0.66586796,0.51723255,0.00709761,0.26566495,0.49339831,0.00000000
-4.04302151,1.40269064,0.37105874,0.07935086,0.66298166,0.51669556,0.00767239,0.27138208,0.49718809,0.00000000
-4.03701851,1.41800140,0.38142751,0.08142741,0.66078419,0.51686614,0.00830966,0.27729196,0.50092742,0.00000000
-4.03101551,1.43483144,0.39249325,0.08364805,0.65945134,0.51764057,0.00900122,0.28342204,0.50458979,0.00000000
-4.02501251,1.45314893,0.40420386,0.08601204,0.65914715,0.51893797,0.00973762,0.28979230,0.50816474,0.00000000
-4.01900950,1.47290754,0.41649151,0.08851477,0.66001180,0.52069322,0.01050825,0.29641161,0.51165103,0.00000000
-4.01300650,1.49402714,0.42927049,0.09114673,0.66214976,0.52284907,0.01130157,0.30327439,0.51504958,0.00000000
-4.00700350,1.51637610,0.44243587,0.09389258,0.66561921,0.52534823,0.01210521,0.31035795,0.51835673,0.00000000
-4.00100050,1.53975662,0.45586318,0.09673052,0.67042318,0.52812602,0.01290628,0.31762054,0.52155829,0.00000000
-3.99499750,1.56389423,0.46940951,0.09963196,0.67650328,0.53110407,0.01369154,0.32500042,0.52462495,0.00000000
-3.98899450,1.58843258,0.48291581,0.10256148,0.68373633,0.53418577,0.01444772,0.33241604,0.52750922,0.00000000
-3.98299150,1.61293389,0.49621068,0.10547721,0.69193438,0.53725349,0.01516179,0.33976733,0.53014437,0.00000000
-3.97698849,1.63688557,0.50911532,0.10833161,0.70084814,0.54016807,0.01582123,0.34693813,0.53244525,0.00000000
-3.97098549,1.65971267,0.52144975,0.11107257,0.71017391,0.54277037,0.01641433,0.35379971,0.53431115,0.00000000
-3.96498249,1.68079590,0.53303982,0.11364488,0.71956368,0.54488505,0.01693051,0.36021528,0.53563045,0.00000000
-3.95897949,1.69949419,0.54372485,0.11599202,0.72863811,0.54632616,0.01736049,0.36604522,0.53628666,0.00000000
-3.95297649,1.71517091,0.55336544,0.11805810,0.73700170,0.54690422,0.01769662,0.37115286,0.53616579,0.00000000
-3.94697349,1.72722228,0.56185116,0.11979006,0.74425968,0.54643445,0.01793302,0.37541060,0.53516420,0.00000000
-3.94097049,1.73510660,0.56910762,0.12113975,0.75003566,0.54474562,0.01806574,0.37870597,0.53319676,0.00000000
-3.93496748,1.73837274,0.57510257,0.12206616,0.75398935,0.54168890,0.01809292,0.38094745,0.53020463,0.00000000
-3.92896448,1.73668649,0.57985067,0.12253731,0.75583349,0.53714635,0.01801480,0.38206968,0.52616225,0.00000000
-3.92296148,1.72985334,0.58341655,0.12253206,0.75534937,0.53103845,0.01783376,0.38203795,0.52108310,0.00000000
-3.91695848,1.71783657,0.58591612,0.12204150,0.75240002,0.52333025,0.01755428,0.38085151,0.51502386,0.00000000
-3.91095548,1.70076966,0.58751571,0.12107005,0.74694067,0.51403595,0.01718289,0.37854582,0.50808681,0.00000000
-3.90495248,1.67896249,0.58842920,0.11963605,0.73902606,0.50322145,0.01672798,0.37519342,0.50042018,0.00000000
-3.89894947,1.65290089,0.58891318,0.11777192,0.72881417,0.49100489,0.01619972,0.37090338,0.49221656,0.00000000
-3.89294647,1.62323964,0.58926011,0.11552386,0.71656636,0.47755520,0.01560983,0.36581949,0.48370941,0.00000000
-3.88694347,1.59078918,0.58979005,0.11295108,0.70264393,0.46308856,0.01497134,0.36011713,0.47516777,0.00000000
-3.88094047,1.55649665,0.59084089,0.11012462,0.68750119,0.44786319,0.01429844,0.35399891,0.46688961,0.00000000
-3.87493747,1.52142198,0.59275787,0.10712575,0.67167543,0.43217250,0.01360612,0.34768945,0.45919396,0.00000000
-3.86893447,1.48671017,0.59588249,0.10404403,0.65577404,0.41633710,0.01291005,0.34142925,0.45241226,0.00000000
-3.86293147,1.45356068,0.60054146,0.10097521,0.64045939,0.40069594,0.01222621,0.33546814,0.44687933,0.00000000
-3.85692846,1.42319505,0.60703598,0.09801878,0.62643179,0.38559688,0.01157073,0.33005833,0.44292425,0.00000000
-3.85092546,1.39682400,0.61563187,0.09527554,0.61441113,0.37138716,0.01095958,0.32544739,0.44086149,0.00000000
-3.84492246,1.37561481,0.62655075,0.09284505,0.60511767,0.35840403,0.01040835,0.32187148,0.44098253,0.00000000
-3.83891946,1.36066000,0.63996267,0.09082310,0.59925240,0.34696586,0.00993205,0.31954879,0.44354826,0.00000000
-3.83291646,1.35294803,0.65598028,0.08929926,0.59747749,0.33736391,0.00954477,0.31867357,0.44878214,0.00000000
-3.82691346,1.35333653,0.67465459,0.08835456,0.60039714,0.32985499,0.00925957,0.31941074,0.45686431,0.00000000
-3.82091046,1.36252865,0.69597253,0.08805933,0.60853919,0.32465517,0.00908814,0.32189130,0.46792661,0.00000000
-3.81490745,1.38105274,0.71985598,0.08847125,0.62233791,0.32193455,0.00904061,0.32620844,0.48204853,0.00000000
-3.80890445,1.40924556,0.74616242,0.08963357,0.64211826,0.32181324,0.00912532,0.33241451,0.49925399,0.00000000
-3.80290145,1.44723936,0.77468678,0.09157372,0.66808193,0.32435849,0.00934854,0.34051886,0.51950890,0.00000000
-3.79689845,1.49495278,0.80516455,0.09430213,0.70029554,0.32958298,0.00971428,0.35048649,0.54271949,0.00000000
-3.79089545,1.55208590,0.83727586,0.09781133,0.73868143,0.33744437,0.01022405,0.36223760,0.56873149,0.00000000
-3.78489245,1.61811959,0.87065038,0.10207553,0.78301139,0.34784602,0.01087665,0.37564796,0.59733003,0.00000000
-3.77888944,1.69231937,0.90487304,0.10705050,0.83290372,0.36063888,0.01166802,0.39055026,0.62824051,0.00000000
-3.77288644,1.77374418,0.93949040,0.11267389,0.88782416,0.37562465,0.01259108,0.40673631,0.66113053,0.00000000
-3.76688344,1.86126026,0.97401766,0.11886604,0.94709089,0.39256019,0.01363571,0.42396027,0.69561308,0.00000000
-3.76088044,1.95356043,1.00794648,0.12553121,1.00988407,0.41116311,0.01478871,0.44194279,0.73125117,0.00000000
-3.75487744,2.04918899,1.04075341,0.13255938,1.07526003,0.43111870,0.01603388,0.46037624,0.76756410,0.00000000
-3.74887444,2.14657216,1.07190920,0.13982850,1.14217017,0.45208794,0.01735223,0.47893087,0.80403552,0.00000000
-3.74287144,2.24405396,1.10088877,0.14720721,1.20948451,0.47371677,0.01872221,0.49726198,0.84012337,0.00000000
-3.73686843,2.33993695,1.12718205,0.15455805,1.27601936,0.49564613,0.02012011,0.51501791,0.87527174,0.00000000
-3.73086543,2.43252709,1.15030540,0.16174102,1.34056870,0.51752293,0.02152055,0.53184872,0.90892438,0.00000000
-3.72486243,2.52018160,1.16981343,0.16861737,1.40193834,0.53901131,0.02289705,0.54741542,0.94053973,0.00000000
-3.71885943,2.60135822,1.18531107,0.17505362,1.45898179,0.55980408,0.02422263,0.56139938,0.96960697,0.00000000
-3.71285643,2.67466433,1.19646537,0.18092557,1.51063657,0.57963375,0.02547062,0.57351161,0.99566258,0.00000000
-3.70685343,2.73890371,1.20301658,0.18612215,1.55595961,0.59828278,0.02661532,0.58350168,1.01830661,0.00000000
-3.70085043,2.79311895,1.20478813,0.19054900,1.59416023,0.61559246,0.02763282,0.59116561,1.03721812,0.00000000
-3.69484742,2.83662742,1.20169487,0.19413155,1.62462907,0.63146996,0.02850170,0.59635271,1.05216870,0.00000000
-3.68884442,2.86904859,1.19374897,0.19681750,1.64696181,0.64589312,0.02920373,0.59897069,1.06303346,0.00000000
-3.68284142,2.89032124,1.18106325,0.19857855,1.66097624,0.65891250,0.02972449,0.59898889,1.06979866,0.00000000
-3.67683842,2.90070888,1.16385136,0.19941119,1.66672170,0.67065043,0.03005380,0.59643942,1.07256525,0.00000000
-3.67083542,2.90079280,1.14242459,0.19933668,1.66448032,0.68129693,0.03018613,0.59141601,1.07154805,0.00000000
-3.66483242,2.89145229,1.11718536,0.19839997,1.65475961,0.69110238,0.03012076,0.58407056,1.06707011,0.00000000
-3.65882941,2.87383250,1.08861735,0.19666777,1.63827659,0.70036717,0.02986180,0.57460747,1.05955226,0.00000000
-3.65282641,2.84930097,1.05727255,0.19422567,1.61593391,0.70942863,0.02941809,0.56327608,1.04949821,0.00000000
-3.64682341,2.81939442,1.02375576,0.19117467,1.58878878,0.71864563,0.02880285,0.55036139,1.03747554,0.00000000
-3.64082041,2.78575808,0.98870704,0.18762695,1.55801609,0.72838160,0.02803325,0.53617353,1.02409342,0.00000000
-3.63481741,2.75008020,0.95278282,0.18370143,1.52486701,0.73898659,0.02712983,0.52103651,1.00997797,0.00000000
-3.62881441,2.71402462,0.91663655,0.17951901,1.49062509,0.75077925,0.02611577,0.50527672,0.99574641,0.00000000
-3.62281141,2.67916451,0.88089957,0.17519794,1.45656128,0.76402954,0.02501616,0.48921173,0.98198114,0.00000000
-3.61680840,2.64692040,0.84616307,0.17084938,1.42389014,0.77894308,0.02385719,0.47313985,0.96920511,0.00000000
-3.61080540,2.61850512,0.81296186,0.16657348,1.39372865,0.79564778,0.02266527,0.45733097,0.95785961,0.00000000
-3.60480240,2.59487830,0.78176052,0.16245600,1.36705947,0.81418367,0.02146632,0.44201901,0.94828563,0.00000000
-3.59879940,2.57671227,0.75294251,0.15856574,1.34469984,0.83449615,0.02028495,0.42739628,0.94070964,0.00000000
-3.59279640,2.56437076,0.72680237,0.15495287,1.32727729,0.85643338,0.01914381,0.41360978,0.93523463,0.00000000
-3.58679340,2.55790099,0.70354145,0.15164801,1.31521279,0.87974766,0.01806304,0.40075979,0.93183676,0.00000000
-3.58079040,2.55703936,0.68326683,0.14866237,1.30871180,0.90410097,0.01705977,0.38890029,0.93036771,0.00000000
-3.57478739,2.56122979,0.66599353,0.14598863,1.30776316,0.92907441,0.01614780,0.37804135,0.93056273,0.00000000
