energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.03801901,1.77312437,0.37435163,0.41102845,0.19828121,0.68977911,0.05385667,0.27260487,0.14186486,0.00000000
-2.03201601,1.80207736,0.39007522,0.41655994,0.20081688,0.68833215,0.05630961,0.28537504,0.14306733,0.00000000
-2.02601301,1.84064400,0.40793309,0.42413180,0.20459029,0.69152746,0.05907980,0.29929186,0.14510485,0.00000000
-2.02001001,1.88774137,0.42758888,0.43353343,0.20946933,0.69898778,0.06210502,0.31414587,0.14789244,0.00000000
-2.01400700,1.94201883,0.44864187,0.44448626,0.21529164,0.71023932,0.06531537,0.32968426,0.15132325,0.00000000
-2.00800400,2.00189655,0.47063655,0.45665208,0.22186882,0.72472604,0.06863502,0.34561744,0.15527146,0.00000000
-2.00200100,2.06561224,0.49307427,0.46964356,0.22899153,0.74182630,0.07198435,0.36162714,0.15959593,0.00000000
-1.99599800,2.13127489,0.51542662,0.48303659,0.23643526,0.76087154,0.07528206,0.37737590,0.16414445,0.00000000
-1.98999500,2.19692340,0.53715016,0.49638412,0.24396664,0.78116636,0.07844745,0.39251764,0.16875828,0.00000000
-1.98399200,2.26058830,0.55770210,0.50923082,0.25135008,0.80200940,0.08140265,0.40670879,0.17327717,0.00000000
-1.97798899,2.32035409,0.57655625,0.52112821,0.25835452,0.82271435,0.08407486,0.41961960,0.17754428,0.00000000
-1.97198599,2.37442003,0.59321885,0.53164940,0.26476010,0.84263026,0.08639838,0.43094516,0.18141114,0.00000000
-1.96598299,2.42115694,0.60724348,0.54040311,0.27036447,0.86116076,0.08831644,0.44041567,0.18474231,0.00000000
-1.95997999,2.45915784,0.61824466,0.54704626,0.27498860,0.87778115,0.08978284,0.44780546,0.18741951,0.00000000
-1.95397699,2.48728054,0.62590944,0.55129472,0.27848170,0.89205309,0.09076314,0.45294047,0.18934524,0.00000000
-1.94797399,2.50468058,0.63000664,0.55293177,0.28072537,0.90363620,0.09123554,0.45570377,0.19044555,0.00000000
-1.94197099,2.51083327,0.63039334,0.55181398,0.28163656,0.91229634,0.09119133,0.45603895,0.19067197,0.00000000
-1.93596798,2.50554421,0.62701829,0.54787436,0.28116933,0.91791017,0.09063490,0.45395124,0.19000251,0.00000000
-1.92996498,2.48894810,0.61992232,0.54112268,0.27931550,0.92046606,0.08958336,0.44950634,0.18844172,0.00000000
-1.92396198,2.46149610,0.60923553,0.53164309,0.27610394,0.92006124,0.08806566,0.44282709,0.18601975,0.00000000
-1.91795898,2.42393273,0.59517164,0.51958910,0.27159872,0.91689555,0.08612145,0.43408809,0.18279054,0.00000000
-1.91195598,2.37726342,0.57801969,0.50517649,0.26589622,0.91126203,0.08379954,0.42350870,0.17882922,0.00000000
-1.90595298,2.32271445,0.55813350,0.48867422,0.25912117,0.90353483,0.08115611,0.41134460,0.17422889,0.00000000
-1.89994997,2.26168727,0.53591945,0.47039406,0.25142208,0.89415498,0.07825279,0.39787853,0.16909676,0.00000000
-1.89394697,2.19570910,0.51182304,0.45067933,0.24296589,0.88361475,0.07515453,0.38341046,0.16355012,0.00000000
-1.88794397,2.12638225,0.48631490,0.42989320,0.23393247,0.87244104,0.07192760,0.36824780,0.15771201,0.00000000
-1.88194097,2.05533403,0.45987682,0.40840729,0.22450882,0.86117869,0.06863750,0.35269595,0.15170704,0.00000000
-1.87593797,1.98416945,0.43298832,0.38659066,0.21488348,0.85037425,0.06534709,0.33704970,0.14565730,0.00000000
-1.86993497,1.91442834,0.40611440,0.36479999,0.20524122,0.84056083,0.06211492,0.32158567,0.13967876,0.00000000
-1.86393197,1.84754833,0.37969467,0.34337101,0.19575820,0.83224451,0.05899379,0.30655617,0.13387807,0.00000000
-1.85792896,1.78483494,0.35413449,0.32261148,0.18659786,0.82589283,0.05602963,0.29218462,0.12835001,0.00000000
-1.85192596,1.72743933,0.32979812,0.30279599,0.17790760,0.82192558,0.05326069,0.27866258,0.12317567,0.00000000
-1.84592296,1.67634417,0.30700410,0.28416246,0.16981634,0.82070818,0.05071710,0.26614844,0.11842128,0.00000000
-1.83991996,1.63235751,0.28602297,0.26691042,0.16243305,0.82254770,0.04842073,0.25476771,0.11413784,0.00000000
-1.83391696,1.59611432,0.26707710,0.25120098,0.15584628,0.82769152,0.04638539,0.24461470,0.11036144,0.00000000
-1.82791396,1.56808490,0.25034253,0.23715825,0.15012458,0.83632843,0.04461736,0.23575549,0.10711428,0.00000000
-1.82191096,1.54858930,0.23595259,0.22487197,0.14531777,0.84859205,0.04311610,0.22823181,0.10440619,0.00000000
-1.81590795,1.53781641,0.22400301,0.21440117,0.14145908,0.86456615,0.04187522,0.22206577,0.10223674,0.00000000
-1.80990495,1.53584660,0.21455803,0.20577849,0.13856776,0.88429152,0.04088362,0.21726481,0.10059759,0.00000000
-1.80390195,1.54267626,0.20765725,0.19901490,0.13665226,0.90777397,0.04012666,0.21382688,0.09947514,0.00000000
-1.79789895,1.55824296,0.20332276,0.19410448,0.13571366,0.93499294,0.03958740,0.21174543,0.09885324,0.00000000
-1.79189595,1.58244973,0.20156614,0.19102903,0.13574909,0.96591024,0.03924784,0.21101383,0.09871581,0.00000000
-1.78589295,1.61518721,0.20239491,0.18976226,0.13675517,1.00047839,0.03909006,0.21162920,0.09904930,0.00000000
-1.77988994,1.65635227,0.20581808,0.19027332,0.13873098,1.03864817,0.03909718,0.21359518,0.09984476,0.00000000
-1.77388694,1.70586235,0.21185056,0.19252950,0.14168063,1.08037475,0.03925426,0.21692378,0.10109954,0.00000000
-1.76788394,1.76366441,0.22051596,0.19649800,0.14561510,1.12562221,0.03954886,0.22163585,0.10281841,0.00000000
-1.76188094,1.82973817,0.23184782,0.20214673,0.15055329,1.17436595,0.03997149,0.22776049,0.10501405,0.00000000
-1.75587794,1.90409317,0.24588901,0.20944410,0.15652219,1.22659287,0.04051570,0.23533308,0.10770693,0.00000000
-1.74987494,1.98675982,0.26268924,0.21835780,0.16355607,1.28229906,0.04117801,0.24439225,0.11092446,0.00000000
-1.74387194,2.07777461,0.28230085,0.22885279,0.17169472,1.34148521,0.04195756,0.25497582,0.11469955,0.00000000
-1.73786893,2.17716030,0.30477299,0.24088854,0.18098080,1.40414961,0.04285554,0.26711581,0.11906851,0.00000000
-1.73186593,2.28490197,0.33014440,0.25441573,0.19145631,1.47027919,0.04387446,0.28083304,0.12406847,0.00000000
-1.72586293,2.40092013,0.35843514,0.26937268,0.20315846,1.53983897,0.04501724,0.29613126,0.12973429,0.00000000
-1.71985993,2.52504248,0.38963782,0.28568175,0.21611503,1.61276036,0.04628630,0.31299141,0.13609532,0.00000000
-1.71385693,2.65697591,0.42370859,0.30324591,0.23033949,1.68892913,0.04768250,0.33136616,0.14317195,0.00000000
-1.70785393,2.79628057,0.46055863,0.32194582,0.24582611,1.76817370,0.04920419,0.35117527,0.15097218,0.00000000
-1.70185093,2.94234769,0.50004656,0.34163768,0.26254540,1.85025446,0.05084634,0.37230181,0.15948857,0.00000000
-1.69584792,3.09438303,0.54197239,0.36215195,0.28044007,1.93485509,0.05259978,0.39458984,0.16869542,0.00000000
-1.68984492,3.25139725,0.58607342,0.38329334,0.29942184,2.02157649,0.05445067,0.41784357,0.17854668,0.00000000
-1.68384192,3.41220467,0.63202261,0.40484193,0.31936934,2.10993406,0.05638019,0.44182826,0.18897454,0.00000000
-1.67783892,3.57543098,0.67942961,0.42655572,0.34012729,2.19935868,0.05836452,0.46627302,0.19988887,0.00000000
-1.67183592,3.73953048,0.72784480,0.44817444,0.36150698,2.28920185,0.06037503,0.49087529,0.21117766,0.00000000
-1.66583292,3.90281255,0.77676613,0.46942459,0.38328837,2.37874501,0.06237884,0.51530719,0.22270837,0.00000000
-1.65982991,4.06347673,0.82564893,0.49002557,0.40522359,2.46721271,0.06433959,0.53922332,0.23433036,0.00000000
-1.65382691,4.21965505,0.87391804,0.50969657,0.42704184,2.55378937,0.06621842,0.56226981,0.24587816,0.00000000
-1.64782391,4.36946003,0.92098213,0.52816407,0.44845554,2.63763879,0.06797520,0.58409430,0.25717559,0.00000000
-1.64182091,4.51103608,0.96624932,0.54516946,0.46916753,2.71792555,0.06956984,0.60435627,0.26804055,0.00000000
-1.63581791,4.64261193,1.00914368,0.56047651,0.48887891,2.79383727,0.07096366,0.62273744,0.27829025,0.00000000
-1.62981491,4.76255156,1.04912152,0.57387835,0.50729740,2.86460643,0.07212082,0.63895159,0.28774670,0.00000000
-1.62381191,4.86940109,1.08568700,0.58520347,0.52414559,2.92953079,0.07300962,0.65275346,0.29624220,0.00000000
-1.61780890,4.96192918,1.11840607,0.59432065,0.53916900,2.98799118,0.07360367,0.66394614,0.30362456,0.00000000
-1.61180590,5.03915913,1.14691811,0.60114230,0.55214339,3.03946577,0.07388293,0.67238685,0.30976190,0.00000000
-1.60580290,5.10039095,1.17094476,0.60562631,0.56288104,3.08354015,0.07383444,0.67799050,0.31454666,0.00000000
-1.59979990,5.14521263,1.19029546,0.60777619,0.57123587,3.11991275,0.07345281,0.68073121,0.31789880,0.00000000
-1.59379690,5.17350021,1.20486960,0.60763941,0.57710701,3.14839566,0.07274045,0.68064145,0.31976800,0.00000000
-1.58779390,5.18540723,1.21465500,0.60530431,0.58044084,3.16891089,0.07170752,0.67780912,0.32013477,0.00000000
-1.58179090,5.18134444,1.21972331,0.60089555,0.58123144,3.18148283,0.07037152,0.67237257,0.31901039,0.00000000
-1.57578789,5.16195143,1.22022224,0.59456838,0.57951946,3.18622764,0.06875672,0.66451401,0.31643593,0.00000000
-1.56978489,5.12806243,1.21636559,0.58650224,0.57538960,3.18334072,0.06689337,0.65445157,0.31248014,0.00000000
-1.56378189,5.08066840,1.20842131,0.57689375,0.56896679,3.17308330,0.06481672,0.64243053,0.30723659,0.00000000
-1.55777889,5.02087805,1.19669872,0.56594980,0.56041151,3.15576951,0.06256592,0.62871409,0.30082014,0.00000000
-1.55177589,4.94988029,1.18153530,0.55388075,0.54991426,3.13175493,0.06018286,0.61357430,0.29336292,0.00000000
-1.54577289,4.86891006,1.16328401,0.54089434,0.53768975,3.10142766,0.05771107,0.59728338,0.28501005,0.00000000
-1.53976988,4.77921965,1.14230161,0.52719043,0.52397085,3.06520264,0.05519452,0.58010601,0.27591532,0.00000000
-1.53376688,4.68205657,1.11893873,0.51295676,0.50900278,3.02351952,0.05267658,0.56229279,0.26623701,0.00000000
-1.52776388,4.57864877,1.09353182,0.49836599,0.49303756,2.97684431,0.05019908,0.54407502,0.25613400,0.00000000
-1.52176088,4.47019727,1.06639744,0.48357384,0.47632905,2.92567439,0.04780147,0.52566112,0.24576229,0.00000000
-1.51575788,4.35787568,1.03782877,0.46871842,0.45912866,2.87054626,0.04552009,0.50723446,0.23527208,0.00000000
-1.50975488,4.24283545,1.00809438,0.45392071,0.44168171,2.81204523,0.04338761,0.48895270,0.22480540,0.00000000
-1.50375188,4.12621552,0.97743892,0.43928574,0.42422455,2.75081578,0.04143259,0.47094839,0.21449434,0.00000000
-1.49774887,4.00915432,0.94608533,0.42490452,0.40698238,2.68757151,0.03967914,0.45333062,0.20445977,0.00000000
-1.49174587,3.89280235,0.91423825,0.41085639,0.39016763,2.62310316,0.03814674,0.43618750,0.19481064,0.00000000
-1.48574287,3.77833328,0.88208812,0.39721141,0.37397888,2.55828379,0.03685009,0.41958908,0.18564362,0.00000000
-1.47973987,3.66695178,0.84981534,0.38403279,0.35860017,2.49406973,0.03579907,0.40359056,0.17704315,0.00000000
-1.47373687,3.55989667,0.81759427,0.37137892,0.34420054,2.43149682,0.03499881,0.38823547,0.16908158,0.00000000
-1.46773387,3.45843820,0.78559652,0.35930506,0.33093383,2.37167113,0.03444972,0.37355853,0.16181960,0.00000000
-1.46173087,3.36386893,0.75399339,0.34786439,0.31893850,2.31575420,0.03414769,0.35958819,0.15530664,0.00000000
-1.45572786,3.27748803,0.72295711,0.33710848,0.30833749,2.26494287,0.03408423,0.34634857,0.14958127,0.00000000
-1.44972486,3.20057951,0.69266100,0.32708718,0.29923807,2.22044425,0.03424677,0.33386089,0.14467155,0.00000000
-1.44372186,3.13438516,0.66327847,0.31784796,0.29173170,2.18344668,0.03461894,0.32214432,0.14059537,0.00000000
-1.43771886,3.08007348,0.63498100,0.30943476,0.28589386,2.15508784,0.03518091,0.31121633,0.13736061,0.00000000
-1.43171586,3.03870625,0.60793539,0.30188666,0.28178388,2.13642114,0.03590988,0.30109264,0.13496535,0.00000000
-1.42571286,3.01120434,0.58230043,0.29523620,0.27944485,2.12838209,0.03678049,0.29178688,0.13339800,0.00000000
-1.41970985,2.99831468,0.55822343,0.28950790,0.27890361,2.13175586,0.03776541,0.28331012,0.13263747,0.00000000
-1.41370685,3.00058022,0.53583666,0.28471680,0.28017086,2.14714770,0.03883593,0.27567027,0.13265341,0.00000000
-1.40770385,3.01831442,0.51525429,0.28086727,0.28324143,2.17495746,0.03996260,0.26887167,0.13340652,0.00000000
-1.40170085,3.05158166,0.49656969,0.27795233,0.28809471,2.21535942,0.04111594,0.26291473,0.13484909,0.00000000
-1.39569785,3.10018490,0.47985359,0.27595324,0.29469519,2.26828849,0.04226708,0.25779579,0.13692563,0.00000000
-1.38969485,3.16366107,0.46515300,0.27483972,0.30299321,2.33343334,0.04338850,0.25350720,0.13957375,0.00000000
-1.38369185,3.24128481,0.45249095,0.27457057,0.31292572,2.41023720,0.04445465,0.25003758,0.14272521,0.00000000
-1.37768884,3.33208050,0.44186720,0.27509477,0.32441719,2.49790605,0.04544261,0.24737229,0.14630723,0.00000000
-1.37168584,3.43484216,0.43325957,0.27635293,0.33738044,2.59542450,0.04633259,0.24549391,0.15024383,0.00000000
-1.36568284,3.54816079,0.42662600,0.27827909,0.35171756,2.70157855,0.04710842,0.24438282,0.15445748,0.00000000
-1.35967984,3.67045788,0.42190711,0.28080268,0.36732067,2.81498470,0.04775787,0.24401782,0.15887069,0.00000000
-1.35367684,3.80002412,0.41902911,0.28385056,0.38407264,2.93412429,0.04827292,0.24437651,0.16340770,0.00000000
-1.34767384,3.93506185,0.41790684,0.28734920,0.40184777,3.05738208,0.04864986,0.24543576,0.16799619,0.00000000
-1.34167084,4.07372967,0.41844694,0.29122657,0.42051236,3.18308738,0.04888925,0.24717187,0.17256885,0.00000000
-1.33566783,4.21418775,0.42055085,0.29541406,0.43992521,3.30955666,0.04899583,0.24956073,0.17706487,0.00000000
-1.32966483,4.35464214,0.42411767,0.29984802,0.45993828,3.43513567,0.04897822,0.25257785,0.18143123,0.00000000
-1.32366183,4.49338663,0.42904669,0.30447115,0.48039723,3.55823996,0.04884860,0.25619834,0.18562381,0.00000000
-1.31765883,4.62884076,0.43523963,0.30923350,0.50114230,3.67739200,0.04862219,0.26039690,0.18960820,0.00000000
-1.31165583,4.75958262,0.44260253,0.31409320,0.52200925,3.79125376,0.04831678,0.26514786,0.19336028,0.00000000
-1.30565283,4.88437553,0.45104726,0.31901684,0.54283067,3.89865360,0.04795208,0.27042541,0.19686647,0.00000000
-1.29964982,5.00218765,0.46049261,0.32397952,0.56343755,3.99860652,0.04754912,0.27620388,0.20012366,0.00000000
-1.29364682,5.11220411,0.47086509,0.32896470,0.58366121,4.09032726,0.04712952,0.28245828,0.20313888,0.00000000
-1.28764382,5.21383134,0.48209928,0.33396358,0.60333554,4.17323584,0.04671483,0.28916495,0.20592862,0.00000000
-1.28164082,5.30669363,0.49413785,0.33897439,0.62229958,4.24695574,0.04632585,0.29630237,0.20851788,0.00000000
-1.27563782,5.39062227,0.50693110,0.34400132,0.64040024,4.31130486,0.04598199,0.30385195,0.21093896,0.00000000
-1.26963482,5.46563791,0.52043620,0.34905325,0.65749523,4.36628020,0.04570061,0.31179886,0.21322997,0.00000000
-1.26363182,5.53192689,0.53461589,0.35414233,0.67345590,4.41203686,0.04549649,0.32013262,0.21543321,0.00000000
-1.25762881,5.58981261,0.54943677,0.35928231,0.68816996,4.44886269,0.04538132,0.32884748,0.21759329,0.00000000
-1.25162581,5.63972326,0.56486717,0.36448680,0.70154389,4.47714981,0.04536328,0.33794235,0.21975519,0.00000000
-1.24562281,5.68215703,0.58087449,0.36976742,0.71350483,4.49736427,0.04544676,0.34742030,0.22196224,0.00000000
-1.23961981,5.71764640,0.59742227,0.37513190,0.72400189,4.51001532,0.04563211,0.35728751,0.22425404,0.00000000
-1.23361681,5.74672269,0.61446686,0.38058224,0.73300664,4.51562551,0.04591558,0.36755159,0.22666446,0.00000000
-1.22761381,5.76988240,0.63195391,0.38611291,0.74051288,4.51470286,0.04628935,0.37821938,0.22921977,0.00000000
-1.22161081,5.78755659,0.64981487,0.39170930,0.74653537,4.50771621,0.04674166,0.38929430,0.23193683,0.00000000
-1.21560780,5.80008430,0.66796352,0.39734636,0.75110783,4.49507442,0.04725716,0.40077327,0.23482168,0.00000000
-1.20960480,5.80769114,0.68629299,0.40298760,0.75428007,4.47711034,0.04781725,0.41264347,0.23786828,0.00000000
-1.20360180,5.81047385,0.70467321,0.40858453,0.75611445,4.45406967,0.04840060,0.42487908,0.24105769,0.00000000
-1.19759880,5.80839124,0.72294931,0.41407651,0.75668185,4.42610515,0.04898382,0.43743827,0.24435769,0.00000000
-1.19159580,5.80126201,0.74094090,0.41939116,0.75605734,4.39327595,0.04954206,0.45026059,0.24772278,0.00000000
-1.18559280,5.78876943,0.75844263,0.42444536,0.75431575,4.35555195,0.05004980,0.46326507,0.25109476,0.00000000
-1.17958979,5.77047274,0.77522599,0.42914670,0.75152754,4.31282275,0.05048160,0.47634917,0.25440376,0.00000000
-1.17358679,5.74582478,0.79104258,0.43339557,0.74775498,4.26491065,0.05081285,0.48938874,0.25756974,0.00000000
-1.16758379,5.71419531,0.80562865,0.43708758,0.74304915,4.21158693,0.05102053,0.50223903,0.26050459,0.00000000
-1.16158079,5.67489884,0.81871093,0.44011647,0.73744761,4.15259087,0.05108389,0.51473692,0.26311443,0.00000000
-1.15557779,5.62722610,0.83001361,0.44237725,0.73097322,4.08765041,0.05098503,0.52670412,0.26530249,0.00000000
-1.14957479,5.57047775,0.83926609,0.44376942,0.72363391,4.01650370,0.05070946,0.53795139,0.26697203,0.00000000
-1.14357179,5.50399891,0.84621126,0.44420026,0.71542354,3.93892058,0.05024646,0.54828354,0.26802952,0.00000000
-1.13756878,5.42721305,0.85061396,0.44358791,0.70632376,3.85472324,0.04958934,0.55750500,0.26838781,0.00000000
-1.13156578,5.33965384,0.85226915,0.44186418,0.69630665,3.76380496,0.04873564,0.56542561,0.26796914,0.00000000
-1.12556278,5.24099347,0.85100948,0.43897689,0.68533817,3.66614642,0.04768707,0.57186650,0.26670795,0.00000000
-1.11955978,5.13106629,0.84671179,0.43489170,0.67338200,3.56182877,0.04644944,0.57666565,0.26455329,0.00000000
-1.11355678,5.00988670,0.83930231,0.42959332,0.66040353,3.45104296,0.04503241,0.57968291,0.26147082,0.00000000
-1.10755378,4.87766052,0.82876025,0.42308599,0.64637401,3.33409492,0.04344912,0.58080424,0.25744412,0.00000000
-1.10155078,4.73478935,0.81511954,0.41539339,0.63127422,3.21140649,0.04171582,0.57994505,0.25247553,0.00000000
-1.09554777,4.58186794,0.79846877,0.40655781,0.61509783,3.08351199,0.03985129,0.57705242,0.24658627,0.00000000
-1.08954477,4.41967460,0.77894929,0.39663878,0.59785408,2.95105055,0.03787637,0.57210626,0.23981584,0.00000000
-1.08354177,4.24915541,0.75675153,0.38571119,0.57956963,2.81475476,0.03581333,0.56511937,0.23222098,0.00000000
-1.07753877,4.07140291,0.73210986,0.37386303,0.56028971,2.67543598,0.03368530,0.55613646,0.22387385,0.00000000
-1.07153577,3.88763052,0.70529619,0.36119288,0.54007833,2.53396708,0.03151568,0.54523230,0.21485998,0.00000000
-1.06553277,3.69914379,0.67661270,0.34780732,0.51901775,2.39126330,0.02932762,0.53250919,0.20527562,0.00000000
-1.05952976,3.50731006,0.64638401,0.33381830,0.49720721,2.24826220,0.02714347,0.51809379,0.19522506,0.00000000
-1.05352676,3.31352769,0.61494922,0.31934069,0.47476106,2.10590343,0.02498436,0.50213374,0.18481767,0.00000000
-1.04752376,3.11919632,0.58265415,0.30449004,0.45180647,1.96510926,0.02286981,0.48479402,0.17416505,0.00000000
-1.04152076,2.92568928,0.54984407,0.28938069,0.42848070,1.82676656,0.02081740,0.46625337,0.16337824,0.00000000
-1.03551776,2.73432916,0.51685727,0.27412414,0.40492836,1.69171092,0.01884255,0.44670086,0.15256523,0.00000000
-1.02951476,2.54636720,0.48401954,0.25882794,0.38129851,1.56071343,0.01695835,0.42633270,0.14182870,0.00000000
-1.02351176,2.36296714,0.45163982,0.24359480,0.35774193,1.43447054,0.01517547,0.40534935,0.13126422,0.00000000
-1.01750875,2.18519355,0.42000691,0.22852210,0.33440849,1.31359707,0.01350218,0.38395301,0.12095877,0.00000000
-1.01150575,2.01400475,0.38938738,0.21370171,0.31144492,1.19862254,0.01194436,0.36234535,0.11098979,0.00000000
-1.00550275,1.85024994,0.36002442,0.19921997,0.28899273,1.08999060,0.01050568,0.34072560,0.10142461,0.00000000
-0.99949975,1.69467016,0.33213766,0.18515782,0.26718661,0.98806134,0.00918772,0.31928885,0.09232029,0.00000000
-0.99349675,1.54790244,0.30592357,0.17159107,0.24615310,0.89311614,0.00799020,0.29822449,0.08372379,0.00000000
-0.98749375,1.41048647,0.28155648,0.15859059,0.22600962,0.80536446,0.00691125,0.27771480,0.07567256,0.00000000
-0.98149075,1.28287300,0.25918977,0.14622256,0.20686381,0.72495224,0.00594766,0.25793350,0.06819524,0.00000000
-0.97548774,1.16543327,0.23895719,0.13454855,0.18881317,0.65197122,0.00509518,0.23904437,0.06131271,0.00000000
