energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.63131566,0.89195400,0.19765246,0.21939485,0.00005576,0.01210873,0.00030156,0.44783229,0.10257730,0.28689893
-4.62531266,0.87316721,0.19932436,0.22252213,0.00004880,0.01171884,0.00026419,0.45883805,0.09801426,0.26339977
-4.61930965,0.85627680,0.20093942,0.22547890,0.00004240,0.01142375,0.00022980,0.46904083,0.09404059,0.24194281
-4.61330665,0.84131020,0.20248991,0.22825537,0.00003657,0.01122060,0.00019845,0.47841467,0.09065224,0.22257887
-4.60730365,0.82826225,0.20397289,0.23085094,0.00003132,0.01110506,0.00017016,0.48696135,0.08783432,0.20530997
-4.60130065,0.81709438,0.20538833,0.23327143,0.00002663,0.01107142,0.00014486,0.49470353,0.08556170,0.19009473
-4.59529765,0.80773352,0.20673685,0.23552591,0.00002248,0.01111260,0.00012245,0.50167694,0.08379975,0.17685434
-4.58929465,0.80007080,0.20801746,0.23762342,0.00001884,0.01122028,0.00010279,0.50792219,0.08250526,0.16547869
-4.58329165,0.79396037,0.20922522,0.23956968,0.00001568,0.01138494,0.00008569,0.51347671,0.08162741,0.15583252
-4.57728864,0.78921865,0.21034921,0.24136405,0.00001295,0.01159609,0.00007097,0.51836716,0.08110892,0.14776129
-4.57128564,0.78562447,0.21137090,0.24299705,0.00001062,0.01184242,0.00005841,0.52260304,0.08088722,0.14109683
-4.56528264,0.78292043,0.21226295,0.24444841,0.00000865,0.01211201,0.00004781,0.52617176,0.08089578,0.13566256
-4.55927964,0.78081584,0.21298878,0.24568605,0.00000699,0.01239261,0.00003898,0.52903558,0.08106549,0.13127823
-4.55327664,0.77899148,0.21350280,0.24666587,0.00000561,0.01267190,0.00003171,0.53113056,0.08132621,0.12776428
-4.54727364,0.77710626,0.21375145,0.24733260,0.00000447,0.01293781,0.00002583,0.53236776,0.08160827,0.12494579
-4.54127064,0.77480579,0.21367492,0.24762152,0.00000354,0.01317882,0.00002120,0.53263642,0.08184413,0.12265593
-4.53526763,0.77173259,0.21320958,0.24746100,0.00000278,0.01338429,0.00001768,0.53180914,0.08196998,0.12073910
-4.52926463,0.76753762,0.21229092,0.24677586,0.00000217,0.01354478,0.00001517,0.52974859,0.08192730,0.11905368
-4.52326163,0.76189274,0.21085691,0.24549118,0.00000168,0.01365234,0.00001359,0.52631544,0.08166438,0.11747438
-4.51725863,0.75450333,0.20885148,0.24353642,0.00000129,0.01370077,0.00001292,0.52137694,0.08113760,0.11589423
-4.51125563,0.74512068,0.20622813,0.24084962,0.00000098,0.01368587,0.00001313,0.51481568,0.08031261,0.11422619
-4.50525263,0.73355328,0.20295317,0.23738142,0.00000075,0.01360560,0.00001425,0.50653791,0.07916517,0.11240434
-4.49924962,0.71967649,0.19900863,0.23309866,0.00000056,0.01346020,0.00001635,0.49648099,0.07768174,0.11038463
-4.49324662,0.70344012,0.19439465,0.22798731,0.00000042,0.01325225,0.00001952,0.48461954,0.07585968,0.10814521
-4.48724362,0.68487325,0.18913102,0.22205465,0.00000031,0.01298664,0.00002389,0.47096981,0.07370716,0.10568617
-4.48124062,0.66408629,0.18325801,0.21533049,0.00000023,0.01267048,0.00002965,0.45559215,0.07124270,0.10302898
-4.47523762,0.64126986,0.17683634,0.20786743,0.00000017,0.01231297,0.00003699,0.43859146,0.06849436,0.10021526
-4.46923462,0.61669067,0.16994624,0.19974009,0.00000012,0.01192516,0.00004617,0.42011544,0.06549865,0.09730519
-4.46323162,0.59068450,0.16268570,0.19104344,0.00000009,0.01151968,0.00005748,0.40035109,0.06229917,0.09437542
-4.45722861,0.56364660,0.15516803,0.18189019,0.00000007,0.01111041,0.00007123,0.37951930,0.05894508,0.09151661
-4.45122561,0.53601987,0.14751873,0.17240752,0.00000005,0.01071216,0.00008777,0.35786818,0.05548943,0.08883057
-4.44522261,0.50828143,0.13987194,0.16273324,0.00000004,0.01034023,0.00010748,0.33566527,0.05198740,0.08642715
-4.43921961,0.48092801,0.13236648,0.15301159,0.00000003,0.01001005,0.00013074,0.31318918,0.04849457,0.08442081
-4.43321661,0.45446078,0.12514180,0.14338879,0.00000003,0.00973672,0.00015795,0.29072101,0.04506532,0.08292713
-4.42721361,0.42937024,0.11833382,0.13400870,0.00000003,0.00953465,0.00018950,0.26853594,0.04175123,0.08205914
-4.42121061,0.40612160,0.11207100,0.12500864,0.00000004,0.00941714,0.00022577,0.24689543,0.03859977,0.08192371
-4.41520760,0.38514123,0.10647062,0.11651547,0.00000005,0.00939599,0.00026708,0.22604027,0.03565318,0.08261796
-4.40920460,0.36680448,0.10163542,0.10864231,0.00000007,0.00948116,0.00031375,0.20618472,0.03294754,0.08422589
-4.40320160,0.35142535,0.09765077,0.10148565,0.00000010,0.00968049,0.00036599,0.18751194,0.03051216,0.08681519
-4.39719860,0.33924819,0.09458237,0.09512329,0.00000013,0.00999939,0.00042395,0.17017083,0.02836918,0.09043448
-4.39119560,0.33044166,0.09247459,0.08961283,0.00000018,0.01044066,0.00048768,0.15427421,0.02653341,0.09511100
-4.38519260,0.32509508,0.09134941,0.08499094,0.00000025,0.01100433,0.00055713,0.13989837,0.02501250,0.10084875
-4.37918959,0.32321725,0.09120610,0.08127333,0.00000034,0.01168756,0.00063212,0.12708387,0.02380717,0.10762744
-4.37318659,0.32473781,0.09202157,0.07845537,0.00000046,0.01248471,0.00071235,0.11583750,0.02291179,0.11540204
-4.36718359,0.32951098,0.09375141,0.07651332,0.00000061,0.01338734,0.00079739,0.10613511,0.02231501,0.12410330
-4.36118059,0.33732182,0.09633160,0.07540621,0.00000082,0.01438446,0.00088671,0.09792529,0.02200060,0.13363907
-4.35517759,0.34789456,0.09968085,0.07507808,0.00000109,0.01546275,0.00097965,0.09113360,0.02194839,0.14389658
-4.34917459,0.36090319,0.10370354,0.07546077,0.00000143,0.01660696,0.00107549,0.08566715,0.02213529,0.15474569
-4.34317159,0.37598365,0.10829317,0.07647698,0.00000187,0.01780034,0.00117342,0.08141947,0.02253634,0.16604302
-4.33716858,0.39274763,0.11333623,0.07804355,0.00000243,0.01902523,0.00127261,0.07827531,0.02312586,0.17763691
-4.33116558,0.41079741,0.11871641,0.08007489,0.00000313,0.02026358,0.00137226,0.07611542,0.02387853,0.18937304
-4.32516258,0.42974126,0.12431896,0.08248647,0.00000400,0.02149771,0.00147161,0.07482102,0.02477049,0.20110060
-4.31915958,0.44920893,0.13003513,0.08519812,0.00000508,0.02271089,0.00156998,0.07427789,0.02578035,0.21267867
-4.31315658,0.46886663,0.13576640,0.08813723,0.00000641,0.02388812,0.00166685,0.07438001,0.02689009,0.22398260
-4.30715358,0.48843082,0.14142847,0.09124150,0.00000802,0.02501667,0.00176187,0.07503260,0.02808589,0.23491012
-4.30115058,0.50768020,0.14695472,0.09446136,0.00000997,0.02608677,0.00185493,0.07615449,0.02935870,0.24538674
-4.29514757,0.52646527,0.15229891,0.09776173,0.00001230,0.02709202,0.00194614,0.07767984,0.03070467,0.25537020
-4.28914457,0.54471489,0.15743719,0.10112316,0.00001507,0.02802975,0.00203588,0.07955904,0.03212535,0.26485367
-4.28314157,0.56243937,0.16236891,0.10454225,0.00001833,0.02890123,0.00212481,0.08175892,0.03362762,0.27386736
-4.27713857,0.57972969,0.16711653,0.10803124,0.00002213,0.02971169,0.00221385,0.08426208,0.03522331,0.28247845
-4.27113557,0.59675269,0.17172423,0.11161685,0.00002653,0.03047012,0.00230414,0.08706558,0.03692862,0.29078913
-4.26513257,0.61374223,0.17625541,0.11533826,0.00003157,0.03118893,0.00239703,0.09017885,0.03876323,0.29893266
-4.25912956,0.63098653,0.18078909,0.11924443,0.00003731,0.03188335,0.00249400,0.09362101,0.04074911,0.30706774
-4.25312656,0.64881205,0.18541526,0.12339066,0.00004377,0.03257072,0.00259659,0.09741771,0.04290924,0.31537113
-4.24712356,0.66756463,0.19022948,0.12783480,0.00005098,0.03326965,0.00270637,0.10159749,0.04526604,0.32402891
-4.24112056,0.68758865,0.19532681,0.13263294,0.00005896,0.03399897,0.00282475,0.10618803,0.04783974,0.33322681
-4.23511756,0.70920527,0.20079550,0.13783515,0.00006770,0.03477677,0.00295300,0.11121224,0.05064682,0.34314003
-4.22911456,0.73269071,0.20671064,0.14348113,0.00007717,0.03561932,0.00309208,0.11668459,0.05369833,0.35392297
-4.22311156,0.75825596,0.21312811,0.14959629,0.00008734,0.03654008,0.00324260,0.12260769,0.05699850,0.36569970
-4.21710855,0.78602892,0.22007928,0.15618834,0.00009814,0.03754885,0.00340474,0.12896942,0.06054356,0.37855544
-4.21110555,0.81604006,0.22756658,0.16324460,0.00010950,0.03865102,0.00357815,0.13574078,0.06432085,0.39252980
-4.20510255,0.84821271,0.23556038,0.17073031,0.00012130,0.03984707,0.00376200,0.14287450,0.06830830,0.40761208
-4.19909955,0.88235859,0.24399736,0.17858798,0.00013341,0.04113228,0.00395488,0.15030469,0.07247446,0.42373919
-4.19309655,0.91817916,0.25278042,0.18673795,0.00014570,0.04249675,0.00415488,0.15794743,0.07677893,0.44079620
-4.18709355,0.95527297,0.26178041,0.19508016,0.00015799,0.04392564,0.00435958,0.16570245,0.08117332,0.45861992
-4.18109055,0.99314889,0.27083939,0.20349703,0.00017012,0.04539976,0.00456617,0.17345570,0.08560271,0.47700516
-4.17508754,1.03124480,0.27977560,0.21185757,0.00018189,0.04689634,0.00477150,0.18108299,0.09000755,0.49571367
-4.16908454,1.06895095,0.28838973,0.22002221,0.00019314,0.04839006,0.00497221,0.18845418,0.09432595,0.51448528
-4.16308154,1.10563686,0.29647226,0.22784854,0.00020368,0.04985428,0.00516488,0.19543810,0.09849624,0.53305080
-4.15707854,1.14068066,0.30381162,0.23519729,0.00021333,0.05126228,0.00534614,0.20190770,0.10245973,0.55114598
-4.15107554,1.17349915,0.31020266,0.24193862,0.00022195,0.05258871,0.00551283,0.20774535,0.10616352,0.56852588
-4.14507254,1.20357734,0.31545513,0.24795815,0.00022941,0.05381084,0.00566218,0.21284791,0.10956320,0.58497887
-4.13906953,1.23049561,0.31940163,0.25316251,0.00023561,0.05490986,0.00579189,0.21713138,0.11262537,0.60033949
-4.13306653,1.25395330,0.32190474,0.25748421,0.00024049,0.05587196,0.00590028,0.22053493,0.11532975,0.61449947
-4.12706353,1.27378727,0.32286295,0.26088541,0.00024403,0.05668915,0.00598637,0.22302394,0.11767087,0.62741628
-4.12106053,1.28998453,0.32221505,0.26336052,0.00024625,0.05735995,0.00604997,0.22459207,0.11965916,0.63911869
-4.11505753,1.30268808,0.31994290,0.26493745,0.00024722,0.05788962,0.00609170,0.22526222,0.12132141,0.64970891
-4.10905453,1.31219570,0.31607228,0.26567746,0.00024706,0.05829017,0.00611300,0.22508617,0.12270053,0.65936127
-4.10305153,1.31895159,0.31067202,0.26567357,0.00024592,0.05858006,0.00611608,0.22414319,0.12385466,0.66831720
-4.09704852,1.32353121,0.30385129,0.26504764,0.00024401,0.05878356,0.00610388,0.22253743,0.12485555,0.67687691
-4.09104552,1.32662010,0.29575533,0.26394626,0.00024157,0.05892983,0.00607996,0.22039440,0.12578639,0.68538787
-4.08504252,1.32898741,0.28655985,0.26253567,0.00023888,0.05905179,0.00604837,0.21785660,0.12673906,0.69423084
-4.07903952,1.33145565,0.27646433,0.26099583,0.00023623,0.05918483,0.00601355,0.21507860,0.12781094,0.70380376
-4.07303652,1.33486774,0.26568465,0.25951405,0.00023396,0.05936536,0.00598010,0.21222168,0.12910145,0.71450443
-4.06703352,1.34005289,0.25444535,0.25827834,0.00023238,0.05962933,0.00595267,0.20944836,0.13070839,0.72671266
-4.06103052,1.34779284,0.24297189,0.25747081,0.00023184,0.06001073,0.00593578,0.20691697,0.13272421,0.74077252
-4.05502751,1.35878965,0.23148325,0.25726128,0.00023265,0.06054023,0.00593364,0.20477650,0.13523241,0.75697563
-4.04902451,1.37363640,0.22018514,0.25780147,0.00023511,0.06124378,0.00595001,0.20316190,0.13830411,0.77554603
-4.04302151,1.39279182,0.20926417,0.25921976,0.00023951,0.06214160,0.00598806,0.20218992,0.14199505,0.79662726
-4.03701851,1.41655971,0.19888296,0.26161681,0.00024607,0.06324717,0.00605024,0.20195567,0.14634285,0.82027212
-4.03101551,1.44507376,0.18917651,0.26506209,0.00025497,0.06456658,0.00613821,0.20252991,0.15136499,0.84643559
-4.02501251,1.47828815,0.18024981,0.26959132,0.00026637,0.06609805,0.00625272,0.20395709,0.15705723,0.87497092
-4.01900950,1.51597411,0.17217664,0.27520497,0.00028032,0.06783176,0.00639365,0.20625423,0.16339272,0.90562936
-4.01300650,1.55772235,0.16499953,0.28186767,0.00029683,0.06974995,0.00655991,0.20941046,0.17032177,0.93806318
-4.00700350,1.60295121,0.15873085,0.28950859,0.00031584,0.07182715,0.00674953,0.21338735,0.17777226,0.97183209
-4.00100050,1.65092006,0.15335471,0.29802280,0.00033720,0.07403081,0.00695962,0.21811987,0.18565076,1.00641277
-3.99499750,1.70074745,0.14882973,0.30727334,0.00036071,0.07632200,0.00718652,0.22351795,0.19384426,1.04121124
-3.98899450,1.75143348,0.14509232,0.31709418,0.00038609,0.07865637,0.00742583,0.22946860,0.20222251,1.07557756
-3.98299150,1.80188559,0.14206044,0.32729386,0.00041298,0.08098527,0.00767254,0.23583855,0.21064091,1.10882259
-3.97698849,1.85094712,0.13963752,0.33765983,0.00044098,0.08325696,0.00792115,0.24247733,0.21894388,1.14023617
-3.97098549,1.89742779,0.13771657,0.34796324,0.00046962,0.08541796,0.00816583,0.24922071,0.22696863,1.16910619
-3.96498249,1.94013528,0.13618420,0.35796437,0.00049841,0.08741441,0.00840054,0.25589456,0.23454925,1.19473803
-3.95897949,1.97790712,0.13492449,0.36741831,0.00052680,0.08919355,0.00861924,0.26231893,0.24152094,1.21647375
-3.95297649,2.00964193,0.13382262,0.37608100,0.00055423,0.09070504,0.00881597,0.26831240,0.24772437,1.23371045
-3.94697349,2.03432926,0.13276815,0.38371534,0.00058017,0.09190240,0.00898511,0.27369654,0.25300996,1.24591718
-3.94097049,2.05107718,0.13165793,0.39009740,0.00060405,0.09274422,0.00912146,0.27830042,0.25724200,1.25264999
-3.93496748,2.05913667,0.13039861,0.39502233,0.00062535,0.09319534,0.00922040,0.28196507,0.26030242,1.25356456
-3.92896448,2.05792234,0.12890864,0.39831001,0.00064361,0.09322782,0.00927804,0.28454773,0.26209413,1.24842594
-3.92296148,2.04702854,0.12711984,0.39981010,0.00065839,0.09282174,0.00929130,0.28592581,0.26254382,1.23711523
-3.91695848,2.02624054,0.12497846,0.39940647,0.00066935,0.09196573,0.00925801,0.28600034,0.26160408,1.21963287
-3.91095548,1.99554027,0.12244582,0.39702061,0.00067619,0.09065736,0.00917698,0.28469886,0.25925478,1.19609842
-3.90495248,1.95510649,0.11949844,0.39261411,0.00067874,0.08890316,0.00904800,0.28197759,0.25550362,1.16674699
-3.89894947,1.90530923,0.11612775,0.38618994,0.00067689,0.08671846,0.00887186,0.27782282,0.25038589,1.13192222
-3.89294647,1.84669882,0.11233943,0.37779249,0.00067063,0.08412693,0.00865033,0.27225130,0.24396342,1.09206634
-3.88694347,1.77998983,0.10815233,0.36750636,0.00066006,0.08115989,0.00838607,0.26530980,0.23632271,1.04770748
-3.88094047,1.70604040,0.10359714,0.35545395,0.00064535,0.07785543,0.00808257,0.25707372,0.22757231,0.99944483
-3.87493747,1.62582791,0.09871470,0.34179180,0.00062677,0.07425732,0.00774406,0.24764477,0.21783969,0.94793215
-3.86893447,1.54042170,0.09355426,0.32670604,0.00060465,0.07041374,0.00737534,0.23714785,0.20726753,0.89386020
-3.86293147,1.45095392,0.08817142,0.31040685,0.00057939,0.06637601,0.00698165,0.22572728,0.19600965,0.83793888
-3.85692846,1.35858965,0.08262620,0.29312244,0.00055144,0.06219717,0.00656854,0.21354245,0.18422683,0.78087952
-3.85092546,1.26449718,0.07698096,0.27509248,0.00052128,0.05793063,0.00614170,0.20076310,0.17208250,0.72337803
-3.84492246,1.16981971,0.07129846,0.25656159,0.00048943,0.05362880,0.00570681,0.18756447,0.15973859,0.66609947
-3.83891946,1.07564920,0.06564004,0.23777276,0.00045640,0.04934193,0.00526941,0.17412241,0.14735165,0.60966445
-3.83291646,0.98300342,0.06006401,0.21896129,0.00042270,0.04511696,0.00483475,0.16060879,0.13506932,0.55463779
-3.82691346,0.89280662,0.05462419,0.20034925,0.00038881,0.04099662,0.00440768,0.14718717,0.12302739,0.50151959
-3.82091046,0.80587448,0.04936882,0.18214068,0.00035518,0.03701866,0.00399257,0.13400910,0.11134730,0.45073899
-3.81490745,0.72290344,0.04433962,0.16451781,0.00032224,0.03321537,0.00359322,0.12121099,0.10013438,0.40265059
-3.80890445,0.64446460,0.03957128,0.14763810,0.00029034,0.02961321,0.00321285,0.10891173,0.08947668,0.35753340
-3.80290145,0.57100198,0.03509109,0.13163244,0.00025979,0.02623270,0.00285401,0.09721105,0.07944447,0.31559220
-3.79689845,0.50283487,0.03091896,0.11660433,0.00023086,0.02308850,0.00251865,0.08618866,0.07009028,0.27696101
-3.79089545,0.44016369,0.02706758,0.10262999,0.00020372,0.02018965,0.00220806,0.07590409,0.06144952,0.24170839
-3.78489245,0.38307906,0.02354287,0.08975933,0.00017854,0.01753992,0.00192298,0.06639721,0.05354159,0.20984414
-3.77888944,0.33157307,0.02034456,0.07801771,0.00015538,0.01513835,0.00166359,0.05768932,0.04637133,0.18132700
-3.77288644,0.28555244,0.01746686,0.06740819,0.00013428,0.01297982,0.00142960,0.04978472,0.03993072,0.15607307
-3.76688344,0.24485255,0.01489931,0.05791433,0.00011524,0.01105570,0.00122031,0.04267262,0.03420083,0.13396436
-3.76088044,0.20925194,0.01262762,0.04950318,0.00009821,0.00935446,0.00103467,0.03632935,0.02915385,0.11485732
-3.75487744,0.17848652,0.01063450,0.04212838,0.00008312,0.00786241,0.00087137,0.03072059,0.02475505,0.09859092
-3.74887444,0.15226307,0.00890050,0.03573331,0.00006985,0.00656427,0.00072889,0.02580376,0.02096475,0.08499404
-3.74287144,0.13027148,0.00740484,0.03025400,0.00005830,0.00544378,0.00060558,0.02153021,0.01774012,0.07389195
-3.73686843,0.11219560,0.00612604,0.02562194,0.00004831,0.00448425,0.00049973,0.01784737,0.01503677,0.06511183
-3.73086543,0.09772229,0.00504264,0.02176641,0.00003976,0.00366898,0.00040958,0.01470061,0.01281019,0.05848709
-3.72486243,0.08654864,0.00413369,0.01861662,0.00003250,0.00298168,0.00033342,0.01203496,0.01101681,0.05386056
-3.71885943,0.07838734,0.00337920,0.01610332,0.00002639,0.00240675,0.00026960,0.00979646,0.00961501,0.05108657
-3.71285643,0.07297030,0.00276050,0.01416016,0.00002129,0.00192953,0.00021654,0.00793329,0.00856569,0.05003186
-3.70685343,0.07005049,0.00226053,0.01272460,0.00001708,0.00153649,0.00017279,0.00639665,0.00783273,0.05057561
-3.70085043,0.06940242,0.00186403,0.01173858,0.00001363,0.00121527,0.00013702,0.00514132,0.00738319,0.05260855
-3.69484742,0.07082130,0.00155767,0.01114881,0.00001084,0.00095480,0.00010804,0.00412610,0.00718735,0.05603135
-3.68884442,0.07412127,0.00133020,0.01090693,0.00000861,0.00074526,0.00008477,0.00331392,0.00721859,0.06075249
-3.68284142,0.07913287,0.00117248,0.01096954,0.00000687,0.00057804,0.00006630,0.00267193,0.00745316,0.06668573
-3.67683842,0.08570012,0.00107758,0.01129803,0.00000555,0.00044573,0.00005185,0.00217133,0.00786982,0.07374738
-3.67083542,0.09367743,0.00104085,0.01185846,0.00000459,0.00034198,0.00004073,0.00178722,0.00844951,0.08185355
-3.66483242,0.10292663,0.00106003,0.01262150,0.00000395,0.00026146,0.00003242,0.00149826,0.00917495,0.09091750
-3.65882941,0.11331431,0.00113541,0.01356241,0.00000361,0.00019972,0.00002647,0.00128641,0.01003021,0.10084722
-3.65282641,0.12470969,0.00127004,0.01466111,0.00000355,0.00015311,0.00002255,0.00113657,0.01100040,0.11154353
-3.64682341,0.13698320,0.00146997,0.01590254,0.00000377,0.00011870,0.00002042,0.00103626,0.01207130,0.12289856
-3.64082041,0.15000589,0.00174466,0.01727710,0.00000429,0.00009416,0.00001996,0.00097527,0.01322920,0.13479483
-3.63481741,0.16364974,0.00210738,0.01878133,0.00000513,0.00007769,0.00002109,0.00094541,0.01446065,0.14710508
-3.62881441,0.17778891,0.00257580,0.02041883,0.00000634,0.00006796,0.00002383,0.00094022,0.01575248,0.15969262
-3.62281141,0.19230192,0.00317264,0.02220129,0.00000798,0.00006401,0.00002830,0.00095476,0.01709173,0.17241246
-3.61680840,0.20707478,0.00392639,0.02414986,0.00001012,0.00006525,0.00003467,0.00098539,0.01846584,0.18511305
-3.61080540,0.22200484,0.00487222,0.02629644,0.00001286,0.00007137,0.00004320,0.00102965,0.01986285,0.19763856
-3.60480240,0.23700545,0.00605288,0.02868528,0.00001631,0.00008231,0.00005421,0.00108614,0.02127168,0.20983174
-3.59879940,0.25201097,0.00751979,0.03137456,0.00002059,0.00009825,0.00006812,0.00115439,0.02268253,0.22153716
-3.59279640,0.26698231,0.00933412,0.03443788,0.00002587,0.00011957,0.00008542,0.00123486,0.02408736,0.23260470
-3.58679340,0.28191244,0.01156795,0.03796587,0.00003230,0.00014684,0.00010667,0.00132886,0.02548035,0.24289324
-3.58079040,0.29683187,0.01430542,0.04206750,0.00004007,0.00018079,0.00013251,0.00143856,0.02685846,0.25227432
-3.57478739,0.31181381,0.01764388,0.04687129,0.00004939,0.00022231,0.00016364,0.00156694,0.02822206,0.26063573
