energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-1.67783892,0.92345661,0.00463277,0.03541194,0.05397417,0.79560385,0.02008532,0.08815561,0.03193291,0.00011006
-1.67183592,0.93779757,0.00487506,0.03784982,0.05397755,0.80449110,0.02017455,0.09217683,0.03249330,0.00010727
-1.66583292,0.95287986,0.00515075,0.04064275,0.05417901,0.81289968,0.02025531,0.09692795,0.03349859,0.00010511
-1.65982991,0.96924764,0.00545551,0.04382390,0.05460656,0.82132949,0.02033372,0.10246497,0.03494614,0.00010352
-1.65382691,0.98752387,0.00578417,0.04742573,0.05528854,0.83036266,0.02041759,0.10883943,0.03683953,0.00010250
-1.64782391,1.00838691,0.00613081,0.05147802,0.05625269,0.84064549,0.02051577,0.11609502,0.03918673,0.00010203
-1.64182091,1.03254342,0.00648891,0.05600587,0.05752531,0.85286677,0.02063765,0.12426409,0.04199830,0.00010212
-1.63581791,1.06069870,0.00685149,0.06102753,0.05913026,0.86773280,0.02079253,0.13336445,0.04528558,0.00010277
-1.62981491,1.09352564,0.00721128,0.06655249,0.06108819,0.88594044,0.02098911,0.14339645,0.04905907,0.00010400
-1.62381191,1.13163367,0.00756095,0.07257968,0.06341570,0.90814895,0.02123498,0.15434074,0.05332688,0.00010583
-1.61780890,1.17553915,0.00789324,0.07909599,0.06612473,0.93495208,0.02153630,0.16615655,0.05809351,0.00010824
-1.61180590,1.22563859,0.00820125,0.08607528,0.06922214,0.96685147,0.02189746,0.17878110,0.06335896,0.00011123
-1.60580290,1.28218613,0.00847856,0.09347785,0.07270954,1.00423269,0.02232097,0.19212983,0.06911810,0.00011480
-1.59979990,1.34527649,0.00871947,0.10125055,0.07658338,1.04734502,0.02280745,0.20609781,0.07536056,0.00011891
-1.59379690,1.41483437,0.00891915,0.10932751,0.08083535,1.09628604,0.02335573,0.22056223,0.08207091,0.00012354
-1.58779390,1.49061102,0.00907378,0.11763162,0.08545315,1.15099185,0.02396308,0.23538602,0.08922928,0.00012863
-1.58179090,1.57218840,0.00918068,0.12607652,0.09042143,1.21123336,0.02462559,0.25042244,0.09681231,0.00013413
-1.57578789,1.65899084,0.00923839,0.13456939,0.09572310,1.27661923,0.02533866,0.26552053,0.10479443,0.00013998
-1.56978489,1.75030391,0.00924673,0.14301408,0.10134083,1.34660512,0.02609745,0.28053113,0.11314932,0.00014613
-1.56378189,1.84529957,0.00920675,0.15131477,0.10725858,1.42050908,0.02689757,0.29531335,0.12185151,0.00015250
-1.55777889,1.94306658,0.00912077,0.15937980,0.11346331,1.49753244,0.02773559,0.30974099,0.13087800,0.00015903
-1.55177589,2.04264456,0.00899226,0.16712552,0.11994647,1.57678518,0.02860964,0.32370867,0.14020973,0.00016567
-1.54577289,2.14305991,0.00882575,0.17448007,0.12670541,1.65731453,0.02951996,0.33713733,0.14983286,0.00017238
-1.53976988,2.24336191,0.00862672,0.18138678,0.13374440,1.73813569,0.03046926,0.34997872,0.15973959,0.00017912
-1.53376688,2.34265671,0.00840137,0.18780693,0.14107521,1.81826284,0.03146308,0.36221851,0.16992865,0.00018586
-1.52776388,2.44013761,0.00815650,0.19372184,0.14871725,1.89673923,0.03250987,0.37387792,0.18040507,0.00019261
-1.52176088,2.53510969,0.00789928,0.19913405,0.15669696,1.97266475,0.03362099,0.38501346,0.19117944,0.00019935
-1.51575788,2.62700746,0.00763702,0.20406741,0.16504664,2.04521970,0.03481046,0.39571487,0.20226648,0.00020612
-1.50975488,2.71540437,0.00737700,0.20856614,0.17380257,2.11368375,0.03609452,0.40610115,0.21368307,0.00021294
-1.50375188,2.80001377,0.00712624,0.21269274,0.18300242,2.17744925,0.03749102,0.41631478,0.22544559,0.00021985
-1.49774887,2.88068108,0.00689128,0.21652488,0.19268218,2.23602846,0.03901856,0.42651432,0.23756701,0.00022689
-1.49174587,2.95736767,0.00667802,0.22015130,0.20287249,2.28905469,0.04069559,0.43686577,0.25005352,0.00023411
-1.48574287,3.03012755,0.00649155,0.22366695,0.21359479,2.33627750,0.04253927,0.44753292,0.26290122,0.00024155
-1.47973987,3.09907818,0.00633600,0.22716762,0.22485725,2.37755269,0.04456434,0.45866732,0.27609279,0.00024924
-1.47373687,3.16436735,0.00621444,0.23074416,0.23665086,2.41282811,0.04678193,0.47039822,0.28959468,0.00025721
-1.46773387,3.22613825,0.00612881,0.23447683,0.24894583,2.44212616,0.04919844,0.48282306,0.30335469,0.00026546
-1.46173087,3.28449500,0.00607987,0.23842987,0.26168856,2.46552467,0.05181448,0.49599899,0.31730052,0.00027398
-1.45572786,3.33947091,0.00606721,0.24264669,0.27479952,2.48313720,0.05462401,0.50993598,0.33133917,0.00028273
-1.44972486,3.39100169,0.00608928,0.24714595,0.28817199,2.49509439,0.05761367,0.52459180,0.34535757,0.00029165
-1.44372186,3.43890544,0.00614349,0.25191872,0.30167211,2.50152744,0.06076237,0.53986921,0.35922430,0.00030066
-1.43771886,3.48287085,0.00622629,0.25692706,0.31514020,2.50255473,0.06404124,0.55561572,0.37279268,0.00030964
-1.43171586,3.52245475,0.00633335,0.26210388,0.32839331,2.49827252,0.06741381,0.57162582,0.38590488,0.00031847
-1.42571286,3.55708919,0.00645974,0.26735444,0.34122927,2.48875004,0.07083661,0.58764574,0.39839720,0.00032699
-1.41970985,3.58609813,0.00660012,0.27255920,0.35343174,2.47402919,0.07426006,0.60338055,0.41010609,0.00033504
-1.41370685,3.60872277,0.00674901,0.27757811,0.36477648,2.45412868,0.07762968,0.61850341,0.42087484,0.00034246
-1.40770385,3.62415439,0.00690095,0.28225600,0.37503828,2.42905210,0.08088753,0.63266639,0.43056045,0.00034905
-1.40170085,3.63157279,0.00705080,0.28642895,0.38399849,2.39879926,0.08397394,0.64551255,0.43904043,0.00035466
-1.39569785,3.63018846,0.00719396,0.28993128,0.39145269,2.36337975,0.08682929,0.65668873,0.44621916,0.00035911
-1.38969485,3.61928591,0.00732656,0.29260288,0.39721815,2.32282784,0.08939592,0.66585837,0.45203340,0.00036226
-1.38369185,3.59826601,0.00744563,0.29429637,0.40114084,2.27721750,0.09162002,0.67271390,0.45645658,0.00036398
-1.37768884,3.56668486,0.00754928,0.29488403,0.40310149,2.22667638,0.09345341,0.67698819,0.45950171,0.00036417
-1.37168584,3.52428710,0.00763680,0.29426385,0.40302050,2.17139799,0.09485515,0.67846438,0.46122250,0.00036278
-1.36568284,3.47103194,0.00770865,0.29236467,0.40086149,2.11165099,0.09579294,0.67698392,0.46171274,0.00035975
-1.35967984,3.40711042,0.00776655,0.28914999,0.39663321,2.04778503,0.09624420,0.67245237,0.46110376,0.00035509
-1.35367684,3.33295310,0.00781333,0.28462040,0.39038980,1.98023277,0.09619680,0.66484274,0.45956004,0.00034885
-1.34767384,3.24922777,0.00785289,0.27881454,0.38222939,1.90950774,0.09564945,0.65419647,0.45727324,0.00034108
-1.34167084,3.15682738,0.00788995,0.27180839,0.37229106,1.83619829,0.09461172,0.64062178,0.45445477,0.00033190
-1.33566783,3.05684881,0.00792995,0.26371326,0.36075044,1.76095776,0.09310363,0.62428988,0.45132736,0.00032144
-1.32966483,2.95056378,0.00797869,0.25467235,0.34781399,1.68449147,0.09115497,0.60542902,0.44811599,0.00030984
-1.32366183,2.83938326,0.00804214,0.24485616,0.33371245,1.60754111,0.08880427,0.58431686,0.44503861,0.00029729
-1.31765883,2.72481725,0.00812611,0.23445707,0.31869364,1.53086744,0.08609757,0.56127141,0.44229721,0.00028397
-1.31165583,2.60843194,0.00823601,0.22368323,0.30301501,1.45523206,0.08308694,0.53664122,0.44006968,0.00027007
-1.30565283,2.49180623,0.00837654,0.21275213,0.28693623,1.38137917,0.07982894,0.51079489,0.43850289,0.00025581
-1.29964982,2.37648966,0.00855145,0.20188416,0.27071218,1.31001827,0.07638295,0.48411074,0.43770730,0.00024135
-1.29364682,2.26396349,0.00876341,0.19129636,0.25458665,1.24180851,0.07280965,0.45696670,0.43775364,0.00022690
-1.28764382,2.15560664,0.00901379,0.18119663,0.23878687,1.17734535,0.06916944,0.42973105,0.43867146,0.00021262
-1.28164082,2.05266762,0.00930261,0.17177867,0.22351918,1.11715026,0.06552107,0.40275410,0.44045002,0.00019866
-1.27563782,1.95624336,0.00962853,0.16321772,0.20896579,1.06166363,0.06192044,0.37636127,0.44304122,0.00018515
-1.26963482,1.86726549,0.00998894,0.15566719,0.19528283,1.01124111,0.05841959,0.35084747,0.44636445,0.00017221
-1.26363182,1.78649395,0.01038000,0.14925639,0.18259953,0.96615350,0.05506590,0.32647306,0.45031315,0.00015992
-1.25762881,1.71451775,0.01079693,0.14408906,0.17101851,0.92658981,0.05190160,0.30346138,0.45476263,0.00014835
-1.25162581,1.65176205,0.01123420,0.14024297,0.16061701,0.89266320,0.04896338,0.28199760,0.45957871,0.00013754
-1.24562281,1.59850049,0.01168586,0.13777026,0.15144886,0.86441921,0.04628231,0.26222905,0.46462671,0.00012751
-1.23961981,1.55487155,0.01214583,0.13669847,0.14354706,0.84184566,0.04388388,0.24426659,0.46978016,0.00011827
-1.23361681,1.52089757,0.01260825,0.13703216,0.13692668,0.82488336,0.04178819,0.22818701,0.47492886,0.00010979
-1.22761381,1.49650464,0.01306782,0.13875484,0.13158782,0.81343703,0.04001023,0.21403608,0.47998566,0.00010207
-1.22161081,1.48154221,0.01352009,0.14183116,0.12751861,0.80738537,0.03856025,0.20183211,0.48489170,0.00009505
-1.21560780,1.47580078,0.01396174,0.14620915,0.12469780,0.80658975,0.03744412,0.19156972,0.48961961,0.00008869
-1.20960480,1.47902658,0.01439077,0.15182234,0.12309702,0.81090089,0.03666368,0.18322357,0.49417465,0.00008294
-1.20360180,1.49093232,0.01480662,0.15859170,0.12268247,0.82016290,0.03621707,0.17675197,0.49859354,0.00007776
-1.19759880,1.51120341,0.01521025,0.16642733,0.12341605,0.83421452,0.03609900,0.17210000,0.50294121,0.00007307
-1.19159580,1.53949936,0.01560406,0.17522975,0.12525583,0.85288742,0.03630088,0.16920224,0.50730543,0.00006883
-1.18559280,1.57545054,0.01599181,0.18489091,0.12815598,0.87600168,0.03681098,0.16798484,0.51178976,0.00006499
-1.17958979,1.61865082,0.01637835,0.19529479,0.13206617,0.90335883,0.03761446,0.16836703,0.51650522,0.00006150
-1.17358679,1.66864681,0.01676937,0.20631785,0.13693049,0.93473293,0.03869332,0.17026192,0.52156103,0.00005831
-1.16758379,1.72492494,0.01717103,0.21782915,0.14268622,0.96986046,0.04002643,0.17357686,0.52705506,0.00005539
-1.16158079,1.78689762,0.01758957,0.22969053,0.14926236,1.00842992,0.04158946,0.17821326,0.53306451,0.00005270
-1.15557779,1.85388990,0.01803087,0.24175671,0.15657819,1.05007184,0.04335488,0.18406605,0.53963735,0.00005020
-1.14957479,1.92512813,0.01850006,0.25387562,0.16454211,1.09435046,0.04529201,0.19102293,0.54678503,0.00004789
-1.14357179,1.99973200,0.01900109,0.26588899,0.17305074,1.14075768,0.04736718,0.19896358,0.55447690,0.00004573
-1.13756878,2.07671109,0.01953636,0.27763332,0.18198852,1.18871019,0.04954400,0.20775885,0.56263666,0.00004371
-1.13156578,2.15496696,0.02010645,0.28894131,0.19122788,1.23755033,0.05178367,0.21727028,0.57114120,0.00004180
-1.12556278,2.23330137,0.02070987,0.29964377,0.20063006,1.28655121,0.05404555,0.22734985,0.57982173,0.00004000
-1.11955978,2.31043082,0.02134295,0.30957207,0.21004655,1.33492593,0.05628775,0.23784024,0.58846743,0.00003829
-1.11355678,2.38500730,0.02199978,0.31856108,0.21932125,1.38184119,0.05846784,0.24857555,0.59683125,0.00003667
-1.10755378,2.45564464,0.02267230,0.32645243,0.22829320,1.42643452,0.06054372,0.25938257,0.60463782,0.00003512
-1.10155078,2.52094960,0.02335049,0.33309816,0.23679977,1.46783477,0.06247443,0.27008257,0.61159291,0.00003364
-1.09554777,2.57955640,0.02402258,0.33836445,0.24468034,1.50518495,0.06422111,0.28049368,0.61739411,0.00003220
-1.08954477,2.63016318,0.02467542,0.34213534,0.25178009,1.53766636,0.06574782,0.29043357,0.62174219,0.00003082
-1.08354177,2.67156891,0.02529491,0.34431624,0.25795397,1.56452306,0.06702241,0.29972270,0.62435258,0.00002948
-1.07753877,2.70270892,0.02586641,0.34483705,0.26307053,1.58508552,0.06801725,0.30818759,0.62496646,0.00002817
-1.07153577,2.72268755,0.02637525,0.34365472,0.26701546,1.59879227,0.06870984,0.31566444,0.62336092,0.00002688
-1.06553277,2.73080648,0.02680723,0.34075510,0.26969474,1.60520875,0.06908331,0.32200263,0.61935778,0.00002562
-1.05952976,2.72658734,0.02714905,0.33615394,0.27103724,1.60404247,0.06912670,0.32706812,0.61283064,0.00002437
-1.05352676,2.70978798,0.02738881,0.32989700,0.27099659,1.59515384,0.06883511,0.33074664,0.60370984,0.00002314
-1.04752376,2.68041148,0.02751636,0.32205926,0.26955241,1.57856224,0.06820969,0.33294645,0.59198534,0.00002191
-1.04152076,2.63870790,0.02752367,0.31274312,0.26671071,1.55444738,0.06725745,0.33360071,0.57770718,0.00002070
-1.03551776,2.58516883,0.02740505,0.30207588,0.26250345,1.52314577,0.06599086,0.33266922,0.56098379,0.00001950
-1.02951476,2.52051514,0.02715735,0.29020635,0.25698748,1.48514281,0.06442744,0.33013966,0.54197827,0.00001831
-1.02351176,2.44567868,0.02678004,0.27730102,0.25024266,1.44106088,0.06258913,0.32602804,0.52090271,0.00001714
-1.01750875,2.36177887,0.02627522,0.26353965,0.24236948,1.39164413,0.06050167,0.32037861,0.49801116,0.00001598
-1.01150575,2.27009533,0.02564755,0.24911078,0.23348612,1.33774059,0.05819386,0.31326306,0.47359135,0.00001485
-1.00550275,2.17203761,0.02490412,0.23420710,0.22372522,1.28028252,0.05569682,0.30477901,0.44795574,0.00001374
-0.99949975,2.06911320,0.02405418,0.21902101,0.21323034,1.22026561,0.05304329,0.29504806,0.42143217,0.00001267
-0.99349675,1.96289514,0.02310893,0.20374051,0.20215238,1.15872795,0.05026689,0.28421316,0.39435468,0.00001164
-0.98749375,1.85498993,0.02208117,0.18854556,0.19064598,1.09672920,0.04740145,0.27243559,0.36705467,0.00001065
-0.98149075,1.74700694,0.02098497,0.17360502,0.17886611,1.03533066,0.04448043,0.25989163,0.33985283,0.00000970
-0.97548774,1.64052985,0.01983532,0.15907422,0.16696487,0.97557670,0.04153633,0.24676889,0.31305207,0.00000881
-0.96948474,1.53709067,0.01864775,0.14509332,0.15508860,0.91847774,0.03860026,0.23326253,0.28693159,0.00000798
-0.96348174,1.43814689,0.01743799,0.13178632,0.14337546,0.86499506,0.03570150,0.21957143,0.26174226,0.00000720
-0.95747874,1.34506173,0.01622164,0.11926080,0.13195334,0.81602761,0.03286727,0.20589448,0.23770338,0.00000649
-0.95147574,1.25908787,0.01501386,0.10760827,0.12093831,0.77240071,0.03012243,0.19242700,0.21500061,0.00000585
-0.94547274,1.18135434,0.01382911,0.09690509,0.11043352,0.73485677,0.02748937,0.17935739,0.19378536,0.00000527
-0.93946973,1.11285680,0.01268092,0.08721387,0.10052852,0.70404782,0.02498793,0.16686427,0.17417510,0.00000476
-0.93346673,1.05445072,0.01158175,0.07858517,0.09129909,0.68052989,0.02263540,0.15511392,0.15625481,0.00000433
-0.92746373,1.00684758,0.01054283,0.07105946,0.08280737,0.66475907,0.02044654,0.14425822,0.14007919,0.00000396
-0.92146073,0.97061366,0.00957408,0.06466912,0.07510243,0.65708929,0.01843378,0.13443308,0.12567545,0.00000367
-0.91545773,0.94617132,0.00868413,0.05944049,0.06822108,0.65777168,0.01660728,0.12575742,0.11304666,0.00000345
-0.90945473,0.93380254,0.00788024,0.05539569,0.06218892,0.66695541,0.01497520,0.11833250,0.10217529,0.00000331
-0.90345173,0.93365442,0.00716843,0.05255430,0.05702164,0.68469026,0.01354389,0.11224182,0.09302690,0.00000324
-0.89744872,0.94574653,0.00655345,0.05093457,0.05272632,0.71093048,0.01231814,0.10755130,0.08555382,0.00000324
-0.89144572,0.96997971,0.00603894,0.05055431,0.04930287,0.74554026,0.01130142,0.10430986,0.07969866,0.00000333
-0.88544272,1.00614622,0.00562744,0.05143132,0.04674544,0.78830051,0.01049614,0.10255008,0.07539757,0.00000350
-0.87943972,1.05394074,0.00532052,0.05358323,0.04504381,0.83891684,0.00990383,0.10228919,0.07258320,0.00000376
-0.87343672,1.11297208,0.00511885,0.05702691,0.04418460,0.89702864,0.00952539,0.10352997,0.07118731,0.00000410
-0.86743372,1.18277501,0.00502221,0.06177738,0.04415247,0.96221892,0.00936121,0.10626171,0.07114291,0.00000455
-0.86143072,1.26282214,0.00502959,0.06784622,0.04493098,1.03402467,0.00941133,0.11046105,0.07238602,0.00000510
-0.85542771,1.35253506,0.00513915,0.07523965,0.04650347,1.11194734,0.00967549,0.11609268,0.07485706,0.00000577
-0.84942471,1.45129473,0.00534825,0.08395629,0.04885352,1.19546307,0.01015318,0.12310993,0.07850174,0.00000655
-0.84342171,1.55845059,0.00565340,0.09398475,0.05196536,1.28403220,0.01084366,0.13145514,0.08327165,0.00000748
-0.83741871,1.67332806,0.00605021,0.10530120,0.05582401,1.37710784,0.01174586,0.14105984,0.08912449,0.00000855
-0.83141571,1.79523444,0.00653336,0.11786704,0.06041521,1.47414283,0.01285838,0.15184486,0.09602401,0.00000978
-0.82541271,1.92346279,0.00709650,0.13162676,0.06572523,1.57459520,0.01417933,0.16372037,0.10393970,0.00001119
-0.81940970,2.05729415,0.00773225,0.14650636,0.07174049,1.67793148,0.01570629,0.17658583,0.11284629,0.00001279
-0.81340670,2.19599791,0.00843212,0.16241217,0.07844713,1.78362817,0.01743613,0.19033011,0.12272311,0.00001459
-0.80740370,2.33883079,0.00918655,0.17923041,0.08583038,1.89117110,0.01936499,0.20483170,0.13355332,0.00001662
-0.80140070,2.48503460,0.00998490,0.19682756,0.09387403,2.00005297,0.02148814,0.21995918,0.14532319,0.00001890
-0.79539770,2.63383338,0.01081552,0.21505145,0.10255980,2.10976930,0.02379993,0.23557197,0.15802119,0.00002143
-0.78939470,2.78443026,0.01166592,0.23373327,0.11186675,2.21981317,0.02629382,0.25152150,0.17163732,0.00002423
-0.78339170,2.93600455,0.01252286,0.25269034,0.12177079,2.32966926,0.02896228,0.26765268,0.18616224,0.00002733
-0.77738869,3.08770960,0.01337265,0.27172961,0.13224415,2.43880756,0.03179689,0.28380583,0.20158665,0.00003072
-0.77138569,3.23867180,0.01420133,0.29065175,0.14325509,2.54667748,0.03478832,0.29981899,0.21790052,0.00003444
-0.76538269,3.38799113,0.01499504,0.30925566,0.15476756,2.65270278,0.03792642,0.31553056,0.23509244,0.00003848
-0.75937969,3.53474338,0.01574029,0.32734320,0.16674108,2.75627784,0.04120018,0.33078216,0.25314894,0.00004286
-0.75337669,3.67798431,0.01642434,0.34472389,0.17913058,2.85676573,0.04459784,0.34542169,0.27205371,0.00004758
-0.74737369,3.81675559,0.01703551,0.36121945,0.19188643,2.95349840,0.04810679,0.35930640,0.29178672,0.00005264
-0.74137069,3.95009258,0.01756353,0.37666778,0.20495448,3.04577915,0.05171354,0.37230589,0.31232328,0.00005805
-0.73536768,4.07703350,0.01799982,0.39092643,0.21827608,3.13288759,0.05540364,0.38430484,0.33363281,0.00006379
-0.72936468,4.19662987,0.01833774,0.40387509,0.23178826,3.21408706,0.05916150,0.39520541,0.35567748,0.00006985
-0.72336168,4.30795776,0.01857280,0.41541732,0.24542376,3.28863425,0.06297021,0.40492914,0.37841061,0.00007623
-0.71735868,4.41012944,0.01870277,0.42548119,0.25911118,3.35579087,0.06681133,0.41341824,0.40177489,0.00008290
-0.71135568,4.50230513,0.01872773,0.43401897,0.27277506,3.41483708,0.07066460,0.42063633,0.42570037,0.00008983
-0.70535268,4.58370438,0.01865007,0.44100590,0.28633597,3.46508605,0.07450777,0.42656834,0.45010245,0.00009701
-0.69934967,4.65361693,0.01847434,0.44643821,0.29971062,3.50589938,0.07831636,0.43121982,0.47487973,0.00010439
-0.69334667,4.71141262,0.01820715,0.45033043,0.31281208,3.53670268,0.08206355,0.43461558,0.49991209,0.00011193
-0.68734367,4.75655035,0.01785685,0.45271234,0.32554993,3.55700090,0.08572013,0.43679766,0.52505894,0.00011959
-0.68134067,4.78858589,0.01743332,0.45362570,0.33783072,3.56639275,0.08925461,0.43782292,0.55015787,0.00012731
-0.67533767,4.80717852,0.01694759,0.45312098,0.34955844,3.56458372,0.09263341,0.43776017,0.57502391,0.00013504
-0.66933467,4.81209651,0.01641150,0.45125433,0.36063531,3.55139730,0.09582130,0.43668713,0.59944948,0.00014272
-0.66333167,4.80322142,0.01583734,0.44808502,0.37096271,3.52678380,0.09878193,0.43468731,0.62320527,0.00015027
-0.65732866,4.78055134,0.01523750,0.44367331,0.38044247,3.49082656,0.10147854,0.43184692,0.64604206,0.00015764
-0.65132566,4.74420293,0.01462412,0.43807913,0.38897841,3.44374520,0.10387486,0.42825212,0.66769365,0.00016474
-0.64532266,4.69441240,0.01400878,0.43136132,0.39647809,3.38589570,0.10593604,0.42398648,0.68788095,0.00017150
-0.63931966,4.63153531,0.01340225,0.42357760,0.40285489,3.31776726,0.10762975,0.41912899,0.70631712,0.00017784
-0.63331666,4.55604510,0.01281424,0.41478512,0.40803016,3.23997592,0.10892725,0.41375253,0.72271377,0.00018368
-0.62731366,4.46853025,0.01225325,0.40504149,0.41193561,3.15325515,0.10980447,0.40792285,0.73678799,0.00018895
-0.62131066,4.36968990,0.01172648,0.39440610,0.41451552,3.05844338,0.11024297,0.40169818,0.74827007,0.00019357
-0.61530765,4.26032787,0.01123968,0.38294166,0.41572900,2.95646916,0.11023080,0.39512920,0.75691156,0.00019748
