energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.25562781,1.89774766,-1.43975464,0.01623042,-0.00846913,0.14337808,-0.08522700,1.37978548,-0.86121595,0.47768699,-0.26512293,0.12975931,-0.20598849,0.04201791,-0.05501575,1.02157953,-0.84529527
-5.24962481,1.92638577,-1.49568167,0.01763908,-0.00881974,0.14652805,-0.08921779,1.41736108,-0.91082475,0.48438359,-0.27774963,0.12268889,-0.21010677,0.04212849,-0.05454615,1.03806243,-0.87903046
-5.24362181,1.96618362,-1.55213052,0.01915058,-0.00929993,0.15140586,-0.09361126,1.46092470,-0.96103312,0.49503579,-0.29058053,0.11600397,-0.21425493,0.04254714,-0.05404553,1.05928537,-0.91265722
-5.23761881,2.01697717,-1.60881013,0.02075249,-0.00991552,0.15804730,-0.09842752,1.51021660,-1.01141972,0.50970477,-0.30356314,0.10977309,-0.21833017,0.04325614,-0.05353752,1.08507118,-0.94595328
-5.23161581,2.07823815,-1.66538889,0.02242862,-0.01067035,0.16645250,-0.10367655,1.56473379,-1.06153354,0.52835042,-0.31663627,0.10404725,-0.22221893,0.04422902,-0.05304467,1.11505717,-0.97868223
-5.22561281,2.14908192,-1.72150215,0.02415911,-0.01156602,0.17658413,-0.10935688,1.62373866,-1.11090675,0.55082963,-0.32973033,0.09885949,-0.22580122,0.04543124,-0.05258792,1.14870288,-1.01060008
-5.21960980,2.22828711,-1.77676122,0.02592069,-0.01260176,0.18836627,-0.11545455,1.68627706,-1.15906914,0.57689698,-0.34276788,0.09422519,-0.22895520,0.04682113,-0.05218610,1.18530478,-1.04146255
-5.21360680,2.31432666,-1.83076327,0.02768710,-0.01377420,0.20168388,-0.12194237,1.75120540,-1.20556340,0.60620790,-0.35566443,0.09014314,-0.23156204,0.04835100,-0.05185540,1.22401748,-1.07103252
-5.20760380,2.40540941,-1.88310180,0.02942961,-0.01507716,0.21638304,-0.12877948,1.81722582,-1.24996081,0.63832430,-0.36832950,0.08659724,-0.23351068,0.04996855,-0.05160897,1.26388073,-1.09908755
-5.20160080,2.49953065,-1.93337712,0.03111778,-0.01650160,0.23227216,-0.13591135,1.88292788,-1.29187642,0.67272263,-0.38066780,0.08355871,-0.23470233,0.05161834,-0.05145644,1.30385106,-1.12542677
-5.19559780,2.59453008,-1.98120649,0.03272020,-0.01803542,0.24912409,-0.14327021,1.94683532,-1.33098319,0.70880421,-0.39258077,0.08098874,-0.23505456,0.05324346,-0.05140364,1.34283691,-1.14987723
-5.18959480,2.68815508,-2.02623361,0.03420547,-0.01966351,0.26667921,-0.15077589,2.00745567,-1.36702444,0.74590772,-0.40396825,0.07884132,-0.23450464,0.05478724,-0.05145230,1.37973580,-1.17229904
-5.18359180,2.77812702,-2.06813715,0.03554310,-0.02136774,0.28464972,-0.15833717,2.06333083,-1.39982393,0.78332357,-0.41473033,0.07706621,-0.23301227,0.05619491,-0.05159989,1.41347188,-1.19258942
-5.17758879,2.86220827,-2.10663807,0.03670449,-0.02312714,0.30272489,-0.16585357,2.11308629,-1.42929333,0.82030994,-0.42476947,0.07561181,-0.23056126,0.05741526,-0.05183953,1.44303245,-1.21068538
-5.17158579,2.93826747,-2.14150584,0.03766388,-0.02491807,0.32057732,-0.17321756,2.15547700,-1.45543647,0.85610996,-0.43399271,0.07442782,-0.22716037,0.05840220,-0.05216011,1.46750179,-1.22656506
-5.16558279,3.00434075,-2.17256324,0.03839917,-0.02671464,0.33787011,-0.18031726,2.18942791,-1.47835040,0.88996987,-0.44231405,0.07346759,-0.22284316,0.05911603,-0.05254646,1.48609103,-1.24024761
-5.15957979,3.05868664,-2.19968988,0.03889269,-0.02848911,0.35426480,-0.18703938,2.21406753,-1.49822299,0.92115735,-0.44965685,0.07269003,-0.21766692,0.05952461,-0.05297977,1.49816269,-1.25179184
-5.15357679,3.09983298,-2.22282440,0.03913183,-0.03021247,0.36942968,-0.19327243,2.22875319,-1.51532718,0.94897984,-0.45595625,0.07206098,-0.21171070,0.05960422,-0.05343802,1.50324914,-1.26129366
-5.14757379,3.12661409,-2.24196536,0.03910941,-0.03185509,0.38304853,-0.19891017,2.23308717,-1.53001215,0.97280206,-0.46116155,0.07155405,-0.20507264,0.05934003,-0.05389671,1.50106416,-1.26888239
-5.14157079,3.13819716,-2.25717080,0.03882396,-0.03338744,0.39482912,-0.20385497,2.22692302,-1.54269144,0.99206232,-0.46523831,0.07115089,-0.19786668,0.05872641,-0.05432961,1.49150742,-1.27471622
-5.13556778,3.13409718,-2.26855651,0.03827972,-0.03478088,0.40451146,-0.20802118,2.21036238,-1.55382872,1.00628696,-0.46817026,0.07084087,-0.19021883,0.05776676,-0.05470962,1.47466181,-1.27897679
-5.12956478,3.11418022,-2.27629291,0.03748648,-0.03600846,0.41187525,-0.21133823,2.18374256,-1.56392141,1.01510253,-0.46996074,0.07062027,-0.18226308,0.05647317,-0.05500970,1.45078406,-1.28186324
-5.12356178,3.07865531,-2.28060065,0.03645922,-0.03704572,0.41674635,-0.21375340,2.14761579,-1.57348276,1.01824519,-0.47063373,0.07049105,-0.17413734,0.05486567,-0.05520386,1.42028925,-1.28358570
-5.11755878,3.02805564,-2.28174474,0.03521757,-0.03787144,0.41900192,-0.21523409,2.10272144,-1.58302311,1.01556701,-0.47023427,0.07045923,-0.16597929,0.05297130,-0.05526807,1.38373017,-1.28435848
-5.11155578,2.96321034,-2.28002744,0.03378510,-0.03846830,0.41857397,-0.21576963,2.04995269,-1.59303070,1.00703888,-0.46882831,0.07053306,-0.15792255,0.05082298,-0.05518116,1.34177269,-1.28439300
-5.10555278,2.88520806,-2.27577990,0.03218853,-0.03882345,0.41545120,-0.21537227,1.99031940,-1.60395290,0.99274995,-0.46650194,0.07072108,-0.15009311,0.04845823,-0.05492556,1.29516831,-1.28389071
-5.09954977,2.79535445,-2.26935272,0.03045686,-0.03892895,0.40967906,-0.21407773,1.92490894,-1.61617844,0.97290357,-0.46336004,0.07103018,-0.14260622,0.04591773,-0.05448798,1.24472534,-1.28303613
-5.09354677,2.69512503,-2.26110571,0.02862044,-0.03878200,0.40135783,-0.21194484,1.85484684,-1.63002121,0.94780990,-0.45952432,0.07146379,-0.13556383,0.04324397,-0.05385982,1.19127997,-1.28199019
-5.08754377,2.58611591,-2.25139720,0.02671009,-0.03838505,0.39063906,-0.20905465,1.78125903,-1.64570642,0.91787545,-0.45513104,0.07202031,-0.12905252,0.04047987,-0.05303747,1.13566850,-1.28088402
-5.08154077,2.46999393,-2.24057338,0.02475616,-0.03774571,0.37772031,-0.20550888,1.70523714,-1.66335957,0.88358999,-0.45032832,0.07269192,-0.12314202,0.03766748,-0.05202235,1.07870183,-1.27981361
-5.07553777,2.34844835,-2.22895801,0.02278780,-0.03687648,0.36283853,-0.20142779,1.62780819,-1.68299875,0.84551133,-0.44527327,0.07346371,-0.11788437,0.03484680,-0.05082079,1.02114317,-1.27883539
-5.06953477,2.22314580,-2.21684319,0.02083223,-0.03579431,0.34626232,-0.19694769,1.54990975,-1.70453070,0.80424856,-0.44012919,0.07431338,-0.11331352,0.03205485,-0.04944365,0.96368966,-1.27796298
-5.06353177,2.09568972,-2.20448168,0.01891416,-0.03452001,0.32828346,-0.19221802,1.47237118,-1.72775095,0.76044446,-0.43506272,0.07521136,-0.10944553,0.02932485,-0.04790588,0.90695839,-1.27716555
-5.05752876,1.96758580,-2.19208103,0.01705535,-0.03307759,0.30920802,-0.18739825,1.39590131,-1.75234802,0.71475770,-0.43024136,0.07612144,-0.10627907,0.02668560,-0.04622581,0.85147702,-1.27636766
-5.05152576,1.84021389,-2.17980016,0.01527431,-0.03149344,0.28934747,-0.18265467,1.32108260,-1.77791181,0.66784547,-0.42583121,0.07700180,-0.10379649,0.02416119,-0.04442444,0.79767902,-1.27545092
-5.04552276,1.71480709,-2.16774843,0.01358611,-0.02979551,0.26901013,-0.17815708,1.24837139,-1.80394584,0.62034733,-0.42199504,0.07780649,-0.10196503,0.02177078,-0.04252463,0.74590319,-1.27425753
-5.03951976,1.59243813,-2.15598718,0.01200238,-0.02801250,0.24849329,-0.17407557,1.17810383,-1.82988294,0.57287056,-0.41889077,0.07848717,-0.10073840,0.01952865,-0.04055026,0.69639719,-1.27259541
-5.03351676,1.47401270,-2.14453380,0.01053138,-0.02617300,0.22807626,-0.17057735,1.11050642,-1.85510385,0.52597773,-0.41667009,0.07899508,-0.10005850,0.01744440,-0.03852541,0.64932436,-1.27024510
-5.02751376,1.36026947,-2.13336776,0.00917816,-0.02430473,0.20801462,-0.16782369,1.04571051,-1.87895790,0.48017663,-0.41547730,0.07928311,-0.09985729,0.01552328,-0.03647363,0.60477325,-1.26696796
-5.02151076,1.25178592,-2.12243826,0.00794486,-0.02243387,0.18853578,-0.16596698,0.98376938,-1.90078497,0.43591285,-0.41544812,0.07930781,-0.10005875,0.01376666,-0.03441726,0.56276903,-1.26251538
-5.01550775,1.14898913,-2.11167269,0.00683102,-0.02058449,0.16983587,-0.16514782,0.92467705,-1.91993777,0.39356506,-0.41670834,0.07903134,-0.10058092,0.01217254,-0.03237685,0.52328605,-1.25663860
-5.00950475,1.05217052,-2.10098535,0.00583394,-0.01877807,0.15207820,-0.16549221,0.86838758,-1.93580336,0.35344306,-0.41937211,0.07842319,-0.10133793,0.01073611,-0.03037078,0.48626091,-1.24909877
-5.00350175,0.96150342,-2.09028544,0.00494908,-0.01703320,0.13539291,-0.16710877,0.81483390,-1.94782316,0.31578818,-0.42353970,0.07746155,-0.10224203,0.00945037,-0.02841491,0.45160512,-1.23967651
-4.99749875,0.87706239,-2.07948389,0.00417045,-0.01536536,0.11987794,-0.17008594,0.76394533,-1.95551035,0.28077612,-0.42929476,0.07613429,-0.10320557,0.00830665,-0.02652244,0.41921710,-1.22818083
-4.99149575,0.79884325,-2.06849816,0.00349099,-0.01378685,0.10560110,-0.17448922,0.71566295,-1.95846409,0.24852161,-0.43670078,0.07443960,-0.10414293,0.00729521,-0.02470385,0.38899264,-1.21445669
-4.98549275,0.72678282,-2.05725477,0.00290289,-0.01230684,0.09260304,-0.18035841,0.66995242,-1.95638006,0.21908466,-0.44579709,0.07238611,-0.10497237,0.00640567,-0.02296699,0.36083388,-1.19839105
-4.97948974,0.66077765,-2.04568925,0.00239796,-0.01093151,0.08090086,-0.18770496,0.62681367,-1.94905680,0.19247805,-0.45659424,0.06999258,-0.10561773,0.00562748,-0.02131720,0.33465616,-1.17991709
-4.97348674,0.60070090,-2.03374364,0.00196786,-0.00966424,0.07049226,-0.19650955,0.58628749,-1.93639800,0.16867542,-0.46906912,0.06728718,-0.10600999,0.00495023,-0.01975758,0.31039298,-1.15901641
-4.96748374,0.54641706,-2.02136173,0.00160435,-0.00850594,0.06135992,-0.20671987,0.54845887,-1.91841074,0.14761984,-0.48316012,0.06430646,-0.10608868,0.00436396,-0.01828924,0.28799880,-1.13571934
-4.96148074,0.49779404,-2.00848257,0.00129948,-0.00745535,0.05347595,-0.21824902,0.51345723,-1.89520011,0.12923228,-0.49876253,0.06109388,-0.10580309,0.00385935,-0.01691163,0.26744995,-1.11010333
-4.95547774,0.45471242,-1.99503308,0.00104574,-0.00650938,0.04680621,-0.23097442,0.48145384,-1.86696074,0.11341976,-0.51572480,0.05769828,-0.10511316,0.00342785,-0.01562284,0.24874367,-1.08228974
-4.94947474,0.41707195,-1.98092035,0.00083614,-0.00566348,0.04131434,-0.24473762,0.45265672,-1.83396597,0.10008284,-0.53384591,0.05417209,-0.10399025,0.00306178,-0.01441996,0.23189571,-1.05243926
-4.94347174,0.38479521,-1.96602484,0.00066428,-0.00491197,0.03696536,-0.25934511,0.42730350,-1.79655542,0.08912225,-0.55287430,0.05056954,-0.10241749,0.00275431,-0.01329931,0.21693656,-1.02074637
-4.93746873,0.35782873,-1.95019513,0.00052441,-0.00424841,0.03372876,-0.27457022,0.40565260,-1.75512175,0.08044450,-0.57250874,0.04694485,-0.10038994,0.00249946,-0.01225677,0.20390676,-0.98743318
-4.93146573,0.33614172,-1.93324505,0.00041142,-0.00366582,0.03158093,-0.29015632,0.38797318,-1.71009747,0.07396628,-0.59240139,0.04335059,-0.09791434,0.00229203,-0.01128799,0.19285156,-0.95274309
-4.92546273,0.31972273,-1.91495389,0.00032082,-0.00315701,0.03050693,-0.30582132,0.37453433,-1.66194236,0.06961767,-0.61216321,0.03983614,-0.09500863,0.00212751,-0.01038856,0.18381520,-0.91693455
-4.91945973,0.30857449,-1.89506995,0.00024872,-0.00271475,0.03050150,-0.32126340,0.36559385,-1.61113220,0.06734401,-0.63137169,0.03644642,-0.09170114,0.00200201,-0.00955420,0.17683515,-0.88027529
-4.91345673,0.30270741,-1.87331764,0.00019179,-0.00233200,0.03156937,-0.33616798,0.36138694,-1.55814907,0.06710648,-0.64958088,0.03322085,-0.08802955,0.00191211,-0.00878084,0.17193654,-0.84303707
-4.90745373,0.30213179,-1.84940786,0.00014724,-0.00200197,0.03372472,-0.35021569,0.36211520,-1.50347357,0.06888150,-0.66633333,0.03019257,-0.08403951,0.00185475,-0.00806474,0.16912705,-0.80549136
-4.90145073,0.30684931,-1.82305118,0.00011271,-0.00171832,0.03699002,-0.36309104,0.36793599,-1.44757892,0.07265884,-0.68117356,0.02738797,-0.07978321,0.00182718,-0.00740247,0.16839239,-0.76790565
-4.89544772,0.31684397,-1.79397320,0.00008630,-0.00147517,0.04139402,-0.37449158,0.37895268,-1.39092676,0.07843866,-0.69366259,0.02482652,-0.07531771,0.00182680,-0.00679102,0.16969258,-0.73054062
-4.88944472,0.33207274,-1.76193103,0.00006644,-0.00126713,0.04696918,-0.38413716,0.39520565,-1.33396448,0.08622759,-0.70339265,0.02252078,-0.07070318,0.00185115,-0.00622769,0.17295924,-0.69364793
-4.88344172,0.35245642,-1.72672981,0.00005192,-0.00108937,0.05374843,-0.39177879,0.41666448,-1.27712361,0.09603392,-0.71000175,0.02047668,-0.06600118,0.00189781,-0.00571016,0.17809379,-0.65746842
-4.87743872,0.37787073,-1.68823831,0.00004182,-0.00093758,0.06176151,-0.39720682,0.44322133,-1.22081885,0.10786213,-0.71318695,0.01869404,-0.06127296,0.00196441,-0.00523641,0.18496683,-0.62223072
-4.87143572,0.40813819,-1.64640228,0.00003548,-0.00080796,0.07103086,-0.40025802,0.47468574,-1.16544725,0.12170693,-0.71271608,0.01716716,-0.05657778,0.00204858,-0.00480464,0.19341865,-0.58814987
-4.86543272,0.44302098,-1.60125474,0.00003247,-0.00069719,0.08156732,-0.40082114,0.51078113,-1.11138721,0.13754713,-0.70843694,0.01588561,-0.05197148,0.00214800,-0.00441332,0.20326085,-0.55542589
-4.85942971,0.48221523,-1.55292229,0.00003261,-0.00060240,0.09336579,-0.39884079,0.55114291,-1.05899672,0.15533945,-0.70028374,0.01483503,-0.04750520,0.00226043,-0.00406101,0.21427910,-0.52424210
-4.85342671,0.52534688,-1.50162699,0.00003591,-0.00052115,0.10640094,-0.39431934,0.59531874,-1.00861089,0.17501270,-0.68828034,0.01399805,-0.04322426,0.00238378,-0.00374639,0.22623694,-0.49476324
-4.84742371,0.57196977,-1.44768348,0.00004262,-0.00045135,0.12062336,-0.38731680,0.64277081,-0.96053836,0.19646253,-0.67254008,0.01335516,-0.03916739,0.00251622,-0.00346816,0.23888062,-0.46713316
-4.84142071,0.62156594,-1.39149142,0.00005320,-0.00039124,0.13595622,-0.37794863,0.69288046,-0.91505689,0.21954719,-0.65326228,0.01288563,-0.03536617,0.00265626,-0.00322500,0.25194475,-0.44147225
-4.83541771,0.67354864,-1.33352366,0.00006837,-0.00033934,0.15229271,-0.36638173,0.74495523,-0.87240801,0.24408436,-0.63072560,0.01256834,-0.03184471,0.00280289,-0.00301554,0.26515873,-0.41787478
-4.82941471,0.72726824,-1.27431065,0.00008909,-0.00029445,0.16949451,-0.35282857,0.79823839,-0.83279136,0.26984967,-0.60527851,0.01238261,-0.02861962,0.00295575,-0.00283825,0.27825366,-0.39640614
-4.82341171,0.78202108,-1.21442219,0.00011662,-0.00025554,0.18739138,-0.33754004,0.85192095,-0.79635889,0.29657680,-0.57732757,0.01230895,-0.02570017,0.00311525,-0.00269150,0.29096972,-0.37710032
-4.81740870,0.83706138,-1.15444738,0.00015254,-0.00022181,0.20578214,-0.32079715,0.90515608,-0.76320947,0.32395966,-0.54732387,0.01232970,-0.02308871,0.00328274,-0.00257346,0.30306360,-0.35995780
-4.81140570,0.89161610,-1.09497409,0.00019880,-0.00019260,0.22443702,-0.30290214,0.95707569,-0.73338455,0.35165648,-0.51574861,0.01242969,-0.02078121,0.00346069,-0.00248216,0.31431588,-0.34494413
-4.80540270,0.94490245,-1.03656899,0.00025771,-0.00016740,0.24310152,-0.28416934,1.00680900,-0.70686518,0.37929605,-0.48309819,0.01259671,-0.01876797,0.00365279,-0.00241541,0.32453812,-0.33198941
-4.79939970,0.99614776,-0.97975951,0.00033202,-0.00014583,0.26150168,-0.26491623,1.05350248,-0.68357115,0.40648589,-0.44986986,0.01282194,-0.01703444,0.00386416,-0.00237090,0.33357936,-0.32098878
-4.79339670,1.04461109,-0.92501844,0.00042495,-0.00012761,0.27935069,-0.24545507,1.09634091,-0.66336228,0.43282230,-0.41654829,0.01310031,-0.01556209,0.00410135,-0.00234619,0.34133180,-0.31180421
-4.78739370,1.08960596,-0.87275229,0.00054017,-0.00011260,0.29635663,-0.22608553,1.13456875,-0.64604238,0.45790176,-0.38359378,0.01343073,-0.01432936,0.00437252,-0.00233877,0.34773551,-0.30426758
-4.78139070,1.13052333,-0.82329374,0.00068186,-0.00010074,0.31223115,-0.20708842,1.16751118,-0.63136591,0.48133365,-0.35143240,0.01381624,-0.01331253,0.00468741,-0.00234616,0.35278199,-0.29818506
-4.77538769,1.16685408,-0.77689875,0.00085466,-0.00009212,0.32669872,-0.18872084,1.19459423,-0.61904720,0.50275344,-0.32044861,0.01426404,-0.01248671,0.00505731,-0.00236592,0.35651623,-0.29334272
-4.76938469,1.19820988,-0.73374803,0.00106369,-0.00008693,0.33950609,-0.17121285,1.21536308,-0.60877207,0.52183614,-0.29098013,0.01478544,-0.01182663,0.00549504,-0.00239584,0.35903747,-0.28951330
-4.76338169,1.22434167,-0.69395302,0.00131447,-0.00008553,0.35043164,-0.15476563,1.22949792,-0.60021137,0.53830915,-0.26331552,0.01539570,-0.01130752,0.00601471,-0.00243398,0.36049826,-0.28646376
-4.75737869,1.24515467,-0.65756554,0.00161287,-0.00008844,0.35929413,-0.13955099,1.23682673,-0.59303596,0.55196420,-0.23769393,0.01611372,-0.01090582,0.00663156,-0.00247884,0.36110202,-0.28396360
-4.75137569,1.26071932,-0.62459060,0.00196496,-0.00009638,0.36596052,-0.12571230,1.23733435,-0.58693241,0.56266758,-0.21430708,0.01696165,-0.01059983,0.00736162,-0.00252946,0.36109899,-0.28179327
-4.74537269,1.27127727,-0.59500143,0.00237693,-0.00011030,0.37035252,-0.11336639,1.23116748,-0.58161862,0.57036837,-0.19330294,0.01796436,-0.01037031,0.00822129,-0.00258558,0.36078071,-0.27975273
-4.73936968,1.27724210,-0.56875569,0.00285486,-0.00013144,0.37245153,-0.10260628,1.21863533,-0.57685865,0.57510406,-0.17479083,0.01914885,-0.01020093,0.00922692,-0.00264779,0.36047305,-0.27766943
-4.73336668,1.27919441,-0.54581195,0.00340455,-0.00016131,0.37230169,-0.09350451,1.20020569,-0.57247583,0.57700346,-0.15884733,0.02054346,-0.01007867,0.01039419,-0.00271763,0.36052814,-0.27540560
-4.72736368,1.27787123,-0.52614525,0.00403126,-0.00020184,0.37001111,-0.08611664,1.17649668,-0.56836356,0.57628648,-0.14552270,0.02217708,-0.00999411,0.01173755,-0.00279778,0.36131516,-0.27286445
-4.72136068,1.27415009,-0.50976087,0.00473945,-0.00025531,0.36575090,-0.08048471,1.14826430,-0.56449294,0.57326097,-0.13484718,0.02407822,-0.00994162,0.01326947,-0.00289211,0.36321046,-0.26999496
-4.71535768,1.26902809,-0.49670544,0.00553250,-0.00032449,0.35975232,-0.07664040,1.11638622,-0.56091688,0.56831656,-0.12683684,0.02627405,-0.00991946,0.01499980,-0.00300587,0.36658711,-0.26679511
-4.70935468,1.26359668,-0.48707472,0.00641240,-0.00041262,0.35230199,-0.07460758,1.08184228,-0.55777020,0.56191579,-0.12149858,0.02878936,-0.00992980,0.01693501,-0.00314570,0.37180437,-0.26331335
-4.70335168,1.25901303,-0.48101740,0.00737950,-0.00052347,0.34373544,-0.07440412,1.04569249,-0.55526561,0.55458279,-0.11883399,0.03164557,-0.00997864,0.01907748,-0.00331975,0.37919719,-0.25964823
-4.69734867,1.25646897,-0.47873488,0.00843218,-0.00066138,0.33442920,-0.07604284,1.00905310,-0.55368557,0.54689001,-0.11884178,0.03485972,-0.01007565,0.02142490,-0.00353763,0.38906617,-0.25594618
-4.69134567,1.25715852,-0.48047663,0.00956665,-0.00083122,0.32479169,-0.07953143,0.97307156,-0.55337017,0.53944348,-0.12151881,0.03844352,-0.01023394,0.02396965,-0.00381045,0.40166835,-0.25239753
-4.68534267,1.26224522,-0.48653155,0.01077672,-0.00103843,0.31525332,-0.08487147,0.93890105,-0.55470163,0.53286697,-0.12685947,0.04240252,-0.01046971,0.02669841,-0.00415071,0.41720891,-0.24923086
-4.67933967,1.27283015,-0.49721541,0.01205371,-0.00128895,0.30625599,-0.09205649,0.90767519,-0.55808582,0.52778574,-0.13485371,0.04673537,-0.01080187,0.02959183,-0.00457218,0.43583433,-0.24670586
-4.67333667,1.28992170,-0.51285517,0.01338635,-0.00158916,0.29824235,-0.10106925,0.88048368,-0.56393172,0.52481026,-0.14548371,0.05143323,-0.01125157,0.03262449,-0.00508969,0.45762687,-0.24510499
-4.66733367,1.31440785,-0.53377058,0.01476084,-0.00194580,0.29164505,-0.11187846,0.85834915,-0.57262958,0.52452027,-0.15871944,0.05647942,-0.01184160,0.03576497,-0.00571889,0.48260086,-0.24472417
-4.66133067,1.34703164,-0.56025412,0.01616098,-0.00236580,0.28687630,-0.12443506,0.84220564,-0.58452886,0.52744972,-0.17451359,0.06184918,-0.01259584,0.03897622,-0.00647586,0.51070064,-0.24586279
-4.65532766,1.38837022,-0.59255010,0.01756841,-0.00285612,0.28431772,-0.13866849,0.83287908,-0.59991691,0.53407270,-0.19279592,0.06750971,-0.01353851,0.04221612,-0.00737675,0.54180038,-0.24881338
-4.64932466,1.43881780,-0.63083394,0.01896292,-0.00342356,0.28431090,-0.15448304,0.83106973,-0.61899936,0.54479069,-0.21346780,0.07342042,-0.01469353,0.04543832,-0.00843721,0.57570551,-0.25385126
-4.64332166,1.49857261,-0.67519267,0.02032294,-0.00407443,0.28714860,-0.17175482,0.83733677,-0.64188333,0.55992120,-0.23639704,0.07953336,-0.01608366,0.04859326,-0.00967191,0.61215585,-0.26122454
-4.63731866,1.56762772,-0.72560758,0.02162602,-0.00481437,0.29306669,-0.19032950,0.85208500,-0.66856424,0.57968804,-0.26141363,0.08579389,-0.01772978,0.05162940,-0.01109385,0.65083022,-0.27114461
-4.63131566,1.64576573,-0.78194012,0.02284944,-0.00564794,0.30223708,-0.21002108,0.87555374,-0.69891695,0.60421312,-0.28830672,0.09214150,-0.01965007,0.05449459,-0.01271371,0.69135227,-0.28377771
