energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.63731866,0.83297265,0.19752357,0.13677550,0.02940602,0.05484660,0.25434471,0.11884083,0.01282933,0.37146388
-4.63131566,0.75991354,0.18081080,0.12492613,0.02698644,0.04994073,0.23330190,0.10726339,0.01170736,0.33844878
-4.62531266,0.69005003,0.16475018,0.11353857,0.02464242,0.04526044,0.21294182,0.09647464,0.01062519,0.30701514
-4.61930965,0.62393099,0.14951101,0.10270095,0.02239009,0.04084910,0.19347555,0.08651921,0.00959030,0.27742141
-4.61330665,0.56204204,0.13524526,0.09249126,0.02024418,0.03674433,0.17509562,0.07743379,0.00860918,0.24989638
-4.60730365,0.50480535,0.12208694,0.08297719,0.01821790,0.03297801,0.15797510,0.06924833,0.00768722,0.22463958
-4.60130065,0.45258137,0.11015217,0.07421626,0.01632274,0.02957645,0.14226740,0.06198724,0.00682873,0.20182262
-4.59529765,0.40567235,0.09953968,0.06625633,0.01456849,0.02656072,0.12810695,0.05567065,0.00603693,0.18159126
-4.58929465,0.36432716,0.09033182,0.05913633,0.01296320,0.02394707,0.11561040,0.05031557,0.00531400,0.16406805
-4.58329165,0.32874725,0.08259578,0.05288724,0.01151328,0.02174740,0.10487840,0.04593702,0.00466118,0.14935530
-4.57728864,0.29909307,0.07638487,0.04753320,0.01022358,0.01996975,0.09599766,0.04254897,0.00407884,0.13753812
-4.57128564,0.27549053,0.07173989,0.04309271,0.00909756,0.01861875,0.08904308,0.04016507,0.00356663,0.12868729
-4.56528264,0.25803703,0.06869020,0.03957978,0.00813747,0.01769609,0.08407988,0.03879914,0.00312356,0.12286172
-4.55927964,0.24680650,0.06725463,0.03700505,0.00734458,0.01720076,0.08116536,0.03846540,0.00274819,0.12011023
-4.55327664,0.24185307,0.06744191,0.03537664,0.00671931,0.01712932,0.08035020,0.03917822,0.00243872,0.12047255
-4.54727364,0.24321302,0.06925071,0.03470086,0.00626148,0.01747595,0.08167918,0.04095167,0.00219314,0.12397926
-4.54127064,0.25090469,0.07266928,0.03498248,0.00597041,0.01823248,0.08519112,0.04379856,0.00200930,0.13065075
-4.53526763,0.26492649,0.07767457,0.03622484,0.00584503,0.01938821,0.09091803,0.04772918,0.00188505,0.14049511
-4.52926463,0.28525273,0.08423107,0.03842940,0.00588395,0.02092975,0.09888348,0.05274968,0.00181827,0.15350508
-4.52326163,0.31182779,0.09228941,0.04159512,0.00608542,0.02284068,0.10910020,0.05886020,0.00180693,0.16965409
-4.51725863,0.34455877,0.10178477,0.04571742,0.00644729,0.02510136,0.12156708,0.06605278,0.00184913,0.18889184
-4.51125563,0.38330724,0.11263546,0.05078691,0.00696687,0.02768861,0.13626563,0.07430922,0.00194308,0.21113949
-4.50525263,0.42788067,0.12474165,0.05678796,0.00764075,0.03057555,0.15315631,0.08359894,0.00208709,0.23628497
-4.49924962,0.47802423,0.13798461,0.06369720,0.00846464,0.03373156,0.17217479,0.09387706,0.00227957,0.26417869
-4.49324662,0.53341376,0.15222645,0.07148197,0.00943308,0.03712239,0.19322860,0.10508279,0.00251897,0.29463013
-4.48724362,0.59365062,0.16731069,0.08009912,0.01053931,0.04071038,0.21619436,0.11713830,0.00280373,0.32740564
-4.48124062,0.65825922,0.18306372,0.08949390,0.01177501,0.04445506,0.24091600,0.12994817,0.00313228,0.36222787
-4.47523762,0.72668778,0.19929711,0.09959938,0.01313019,0.04831375,0.26720413,0.14339959,0.00350297,0.39877703
-4.46923462,0.79831284,0.21581097,0.11033637,0.01459312,0.05224257,0.29483695,0.15736344,0.00391410,0.43669428
-4.46323162,0.87244778,0.23239813,0.12161393,0.01615032,0.05619747,0.32356263,0.17169612,0.00436386,0.47558734
-4.45722861,0.94835551,0.24884917,0.13333051,0.01778667,0.06013551,0.35310356,0.18624237,0.00485041,0.51503817
-4.45122561,1.02526500,0.26495809,0.14537581,0.01948567,0.06401613,0.38316212,0.20083889,0.00537188,0.55461278
-4.44522261,1.10239133,0.28052826,0.15763324,0.02122971,0.06780252,0.41342813,0.21531876,0.00592644,0.59387269
-4.43921961,1.17895840,0.29537857,0.16998298,0.02300060,0.07146286,0.44358755,0.22951639,0.00651241,0.63238766
-4.43321661,1.25422359,0.30934940,0.18230547,0.02478003,0.07497152,0.47333224,0.24327298,0.00712831,0.66974924
-4.42721361,1.32750287,0.32230802,0.19448526,0.02655024,0.07830990,0.50237023,0.25644211,0.00777301,0.70558437
-4.42121061,1.39819547,0.33415321,0.20641495,0.02829464,0.08146717,0.53043610,0.26889532,0.00844579,0.73956847
-4.41520760,1.46580641,0.34481882,0.21799902,0.02999856,0.08444055,0.55730080,0.28052723,0.00914652,0.77143724
-4.40920460,1.52996576,0.35427598,0.22915741,0.03164987,0.08723527,0.58278046,0.29126013,0.00987565,0.80099650
-4.40320160,1.59044326,0.36253382,0.23982851,0.03323961,0.08986416,0.60674360,0.30104760,0.01063437,0.82812947
-4.39719860,1.64715738,0.36963870,0.24997147,0.03476248,0.09234687,0.62911611,0.30987701,0.01142457,0.85280105
-4.39119560,1.70017775,0.37567180,0.25956755,0.03621723,0.09470871,0.64988384,0.31777067,0.01224890,0.87505857
-4.38519260,1.74972081,0.38074531,0.26862048,0.03760687,0.09697928,0.66909226,0.32478546,0.01311067,0.89502903
-4.37918959,1.79613825,0.38499729,0.27715565,0.03893868,0.09919084,0.68684320,0.33101105,0.01401380,0.91291272
-4.37318659,1.83989878,0.38858552,0.28521823,0.04022401,0.10137656,0.70328870,0.33656644,0.01496264,0.92897344
-4.36718359,1.88156370,0.39168066,0.29287014,0.04147787,0.10356883,0.71862201,0.34159518,0.01596180,0.94352579
-4.36118059,1.92175746,0.39445901,0.30018614,0.04271832,0.10579758,0.73306632,0.34625928,0.01701588,0.95692002
-4.35517759,1.96113450,0.39709531,0.30724910,0.04396565,0.10808885,0.74686158,0.35073218,0.01812923,0.96952522
-4.34917459,2.00034393,0.39975590,0.31414468,0.04524140,0.11046358,0.76025013,0.35519090,0.01930564,0.98171170
-4.34317159,2.03999391,0.40259267,0.32095580,0.04656730,0.11293679,0.77346182,0.35980790,0.02054799,0.99383328
-4.33716858,2.08061734,0.40573790,0.32775711,0.04796405,0.11551714,0.78669950,0.36474293,0.02185796,1.00621057
-4.33116558,2.12264080,0.40930038,0.33460971,0.04945017,0.11820686,0.80012554,0.37013525,0.02323568,1.01911585
-4.32516258,2.16635808,0.41336286,0.34155656,0.05104080,0.12100209,0.81385026,0.37609661,0.02467946,1.03276044
-4.31915958,2.21190982,0.41798081,0.34861864,0.05274665,0.12389358,0.82792277,0.38270525,0.02618555,1.04728497
-4.31315658,2.25927000,0.42318256,0.35579226,0.05457309,0.12686761,0.84232488,0.39000134,0.02774791,1.06275309
-4.30715358,2.30824020,0.42897054,0.36304754,0.05651936,0.12990720,0.85696833,0.39798394,0.02935807,1.07914862
-4.30115058,2.35845144,0.43532354,0.37032815,0.05857813,0.13299332,0.87169558,0.40660964,0.03100511,1.09637646
-4.29514757,2.40937373,0.44219960,0.37755240,0.06073523,0.13610614,0.88628402,0.41579308,0.03267566,1.11426667
-4.28914457,2.46033256,0.44953936,0.38461560,0.06296965,0.13922619,0.90045357,0.42540913,0.03435398,1.13258174
-4.28314157,2.51053147,0.45726954,0.39139348,0.06525391,0.14233527,0.91387706,0.43529676,0.03602223,1.15102635
-4.27713857,2.55907955,0.46530626,0.39774662,0.06755464,0.14541715,0.92619307,0.44526445,0.03766070,1.16925907
-4.27113557,2.60502247,0.47355798,0.40352559,0.06983340,0.14845797,0.93702032,0.45509680,0.03924822,1.18690539
-4.26513257,2.64737574,0.48192797,0.40857657,0.07204779,0.15144628,0.94597319,0.46456217,0.04076261,1.20357148
-4.25912956,2.68515859,0.49031613,0.41274720,0.07415270,0.15437287,0.95267731,0.47342097,0.04218117,1.21885799
-4.25312656,2.71742727,0.49862016,0.41589236,0.07610167,0.15723025,0.95678471,0.48143429,0.04348132,1.23237335
-4.24712356,2.74330639,0.50673625,0.41787970,0.07784838,0.16001207,0.95798769,0.48837259,0.04464114,1.24374617
-4.24112056,2.76201742,0.51455925,0.41859465,0.07934816,0.16271239,0.95603100,0.49402399,0.04564000,1.25263634
-4.23511756,2.77290344,0.52198266,0.41794465,0.08055940,0.16532497,0.95072162,0.49820201,0.04645923,1.25874468
-4.22911456,2.77544954,0.52889857,0.41586270,0.08144499,0.16784271,0.94193607,0.50075238,0.04708266,1.26182080
-4.22311156,2.76929858,0.53519778,0.41230983,0.08197344,0.17025730,0.92962486,0.50155878,0.04749718,1.26166945
-4.21710855,2.75426204,0.54077034,0.40727664,0.08212003,0.17255915,0.91381415,0.50054723,0.04769322,1.25815509
-4.21110555,2.73032616,0.54550662,0.40078392,0.08186755,0.17473766,0.89460472,0.49768914,0.04766511,1.25120501
-4.20510255,2.69765329,0.54929912,0.39288217,0.08120691,0.17678185,0.87216840,0.49300277,0.04741140,1.24081090
-4.19909955,2.65657893,0.55204496,0.38365036,0.08013742,0.17868137,0.84674232,0.48655329,0.04693496,1.22702921
-4.19309655,2.60760467,0.55364905,0.37319386,0.07866686,0.18042776,0.81862137,0.47845123,0.04624309,1.20998019
-4.18709355,2.55138738,0.55402788,0.36164160,0.07681122,0.18201592,0.78814928,0.46884958,0.04534732,1.18984585
-4.18109055,2.48872507,0.55311362,0.34914281,0.07459422,0.18344574,0.75570870,0.45793960,0.04426325,1.16686680
-4.17508754,2.42053983,0.55085832,0.33586321,0.07204663,0.18472365,0.72171079,0.44594542,0.04301015,1.14133796
-4.16908454,2.34785808,0.54723808,0.32198097,0.06920536,0.18586406,0.68658472,0.43311770,0.04161051,1.11360328
-4.16308154,2.27178870,0.54225653,0.30768240,0.06611239,0.18689046,0.65076731,0.41972652,0.04008942,1.08404926
-4.15707854,2.19349931,0.53594770,0.29315772,0.06281358,0.18783609,0.61469329,0.40605370,0.03847395,1.05309745
-4.15107554,2.11419110,0.52837770,0.27859674,0.05935750,0.18874417,0.57878622,0.39238487,0.03679245,1.02119589
-4.14507254,2.03507286,0.51964519,0.26418482,0.05579405,0.18966742,0.54345043,0.37900146,0.03507373,0.98880959
-4.13906953,1.95733449,0.50988041,0.25009896,0.05217331,0.19066698,0.50906396,0.36617288,0.03334642,0.95641019
-4.13306653,1.88212078,0.49924276,0.23650432,0.04854426,0.19181075,0.47597266,0.35414917,0.03163816,0.92446515
-4.12706353,1.81050601,0.48791685,0.22355107,0.04495372,0.19317101,0.44448539,0.34315441,0.02997497,0.89342656
-4.12106053,1.74347008,0.47610738,0.21137173,0.04144532,0.19482168,0.41487037,0.33338091,0.02838063,0.86372015
-4.11505753,1.68187688,0.46403286,0.20007904,0.03805872,0.19683504,0.38735270,0.32498464,0.02687619,0.83573480
-4.10905453,1.62645568,0.45191855,0.18976430,0.03482887,0.19927830,0.36211281,0.31808190,0.02547951,0.80981307
-4.10305153,1.57778612,0.43998898,0.18049638,0.03178551,0.20221007,0.33928606,0.31274743,0.02420505,0.78624312
-4.09704852,1.53628761,0.42846041,0.17232124,0.02895289,0.20567691,0.31896316,0.30901395,0.02306363,0.76525259
-4.09104552,1.50221333,0.41753364,0.16526208,0.02634954,0.20971019,0.30119154,0.30687330,0.02206242,0.74700461
-4.08504252,1.47564956,0.40738749,0.15932005,0.02398832,0.21432339,0.28597754,0.30627903,0.02120505,0.73159646
-4.07903952,1.45652021,0.39817335,0.15447554,0.02187657,0.21951003,0.27328932,0.30715039,0.02049175,0.71906080
-4.07303652,1.44459669,0.39001100,0.15068992,0.02001641,0.22524227,0.26306050,0.30937761,0.01991970,0.70936966
-4.06703352,1.43951277,0.38298599,0.14790782,0.01840519,0.23147046,0.25519445,0.31282816,0.01948339,0.70244107
-4.06103052,1.44078414,0.37714860,0.14605974,0.01703598,0.23812345,0.24956904,0.31735386,0.01917510,0.69814792
-4.05502751,1.44783173,0.37251443,0.14506502,0.01589822,0.24510992,0.24604195,0.32279837,0.01898542,0.69632888
-4.04902451,1.46000818,0.36906665,0.14483502,0.01497842,0.25232051,0.24445628,0.32900495,0.01890378,0.69680068
-4.04302151,1.47662629,0.36675954,0.14527647,0.01426084,0.25963080,0.24464636,0.33582389,0.01891906,0.69937119
-4.03701851,1.49698837,0.36552341,0.14629485,0.01372831,0.26690500,0.24644373,0.34311941,0.01902014,0.70385266
-4.03101551,1.52041528,0.36527031,0.14779772,0.01336298,0.27400025,0.24968296,0.35077572,0.01919645,0.71007441
-4.02501251,1.54627396,0.36590045,0.14969788,0.01314710,0.28077127,0.25420724,0.35870179,0.01943848,0.71789421
-4.01900950,1.57400223,0.36730883,0.15191628,0.01306372,0.28707533,0.25987361,0.36683472,0.01973825,0.72720782
-4.01300650,1.60312982,0.36939180,0.15438456,0.01309745,0.29277714,0.26655747,0.37514152,0.02008964,0.73795604
-4.00700350,1.63329470,0.37205323,0.15704718,0.01323504,0.29775370,0.27415635,0.38361909,0.02048874,0.75012893
-4.00100050,1.66425387,0.37520985,0.15986297,0.01346595,0.30189864,0.28259268,0.39229254,0.02093398,0.76376681
-3.99499750,1.69588817,0.37879568,0.16280615,0.01378283,0.30512610,0.29181537,0.40121173,0.02142627,0.77895800
-3.98899450,1.72820083,0.38276516,0.16586667,0.01418180,0.30737384,0.30180025,0.41044639,0.02196888,0.79583323
-3.98299150,1.76130962,0.38709487,0.16904986,0.01466273,0.30860546,0.31254902,0.42007995,0.02256733,0.81455702
-3.97698849,1.79543304,0.39178386,0.17237551,0.01522921,0.30881165,0.32408691,0.43020233,0.02322908,0.83531632
-3.97098549,1.83087089,0.39685242,0.17587615,0.01588853,0.30801045,0.33645893,0.44090217,0.02396313,0.85830687
-3.96498249,1.86798019,0.40233941,0.17959481,0.01665138,0.30624634,0.34972488,0.45225881,0.02477948,0.88371799
-3.95897949,1.90714729,0.40829842,0.18358221,0.01753144,0.30358839,0.36395320,0.46433444,0.02568851,0.91171638
-3.95297649,1.94875745,0.41479270,0.18789344,0.01854477,0.30012745,0.37921390,0.47716680,0.02670032,0.94242973
-3.94697349,1.99316323,0.42188934,0.19258443,0.01970908,0.29597248,0.39557091,0.49076289,0.02782397,0.97593095
-3.94097049,2.04065312,0.42965296,0.19770806,0.02104290,0.29124623,0.41307402,0.50509383,0.02906669,1.01222374
-3.93496748,2.09142183,0.43813918,0.20331038,0.02256456,0.28608045,0.43175096,0.52009135,0.03043317,1.05123020
-3.92896448,2.14554379,0.44738825,0.20942690,0.02429115,0.28061091,0.45159991,0.53564593,0.03192481,1.09278121
-3.92296148,2.20295109,0.45741931,0.21607913,0.02623748,0.27497232,0.47258285,0.55160682,0.03353913,1.13661008
-3.91695848,2.26341712,0.46822541,0.22327173,0.02841499,0.26929356,0.49462017,0.56778387,0.03526925,1.18234987
-3.91095548,2.32654695,0.47976984,0.23099015,0.03083077,0.26369334,0.51758688,0.58395119,0.03710356,1.22953475
-3.90495248,2.39177499,0.49198374,0.23919918,0.03348664,0.25827647,0.54131070,0.59985244,0.03902553,1.27760543
-3.89894947,2.45837056,0.50476552,0.24784224,0.03637846,0.25313099,0.56557231,0.61520764,0.04101375,1.32591873
-3.89294647,2.52545122,0.51798176,0.25684175,0.03949559,0.24832622,0.59010779,0.62972107,0.04304220,1.37376093
-3.88694347,2.59200376,0.53147002,0.26610039,0.04282063,0.24391175,0.61461338,0.64309010,0.04508070,1.42036468
-3.88094047,2.65691198,0.54504320,0.27550337,0.04632940,0.23991752,0.63875237,0.65501456,0.04709556,1.46492884
-3.87493747,2.71899047,0.55849536,0.28492157,0.04999126,0.23635477,0.66216401,0.66520620,0.04905053,1.50664057
-3.86893447,2.77702282,0.57160874,0.29421546,0.05376967,0.23321790,0.68447398,0.67339798,0.05090775,1.54469898
-3.86293147,2.82980291,0.58416164,0.30323965,0.05762303,0.23048703,0.70530614,0.67935278,0.05262896,1.57833926
-3.85692846,2.87617737,0.59593678,0.31184781,0.06150585,0.22813105,0.72429498,0.68287120,0.05417669,1.60685660
-3.85092546,2.91508732,0.60672962,0.31989783,0.06537002,0.22611109,0.74109821,0.68379818,0.05551555,1.62962872
-3.84492246,2.94560755,0.61635632,0.32725690,0.06916632,0.22438392,0.75540894,0.68202818,0.05661347,1.64613621
-3.83891946,2.96698125,0.62466079,0.33380624,0.07284594,0.22290542,0.76696688,0.67750877,0.05744278,1.65597983
-3.83291646,2.97864875,0.63152053,0.33944537,0.07636208,0.22163359,0.77556794,0.67024240,0.05798129,1.65889389
-3.82691346,2.98026880,0.63685086,0.34409557,0.07967148,0.22053115,0.78107186,0.66028653,0.05821308,1.65475538
-3.82091046,2.97173141,0.64060734,0.34770236,0.08273571,0.21956744,0.78340743,0.64775183,0.05812910,1.64358809
-3.81490745,2.95316165,0.64278622,0.35023706,0.08552242,0.21871964,0.78257511,0.63279886,0.05772756,1.62556197
-3.80890445,2.92491438,0.64342296,0.35169710,0.08800621,0.21797325,0.77864680,0.61563312,0.05701399,1.60098727
-3.80290145,2.88756002,0.64258877,0.35210526,0.09016919,0.21732178,0.77176306,0.59649887,0.05600112,1.57030424
-3.79689845,2.84186237,0.64038559,0.35150786,0.09200131,0.21676579,0.76212757,0.57567186,0.05470846,1.53406843
-3.79089545,2.78874951,0.63693963,0.34997196,0.09350030,0.21631141,0.74999955,0.55345135,0.05316166,1.49293257
-3.78489245,2.72927944,0.63239400,0.34758187,0.09467123,0.21596835,0.73568417,0.53015166,0.05139166,1.44762573
-3.77888944,2.66460218,0.62690082,0.34443503,0.09552595,0.21574773,0.71952182,0.50609373,0.04943374,1.39893080
-3.77288644,2.59592024,0.62061335,0.34063761,0.09608213,0.21565986,0.70187641,0.48159683,0.04732643,1.34766116
-3.76688344,2.52444947,0.61367847,0.33630008,0.09636219,0.21571205,0.68312366,0.45697085,0.04511033,1.29463781
-3.76088044,2.45138209,0.60623023,0.33153290,0.09639216,0.21590674,0.66363963,0.43250940,0.04282695,1.24066765
-3.75487744,2.37785356,0.59838448,0.32644271,0.09620045,0.21624008,0.64379018,0.40848398,0.04051762,1.18652394
-3.74887444,2.30491457,0.59023528,0.32112901,0.09581663,0.21670089,0.62392167,0.38513929,0.03822245,1.13292966
-3.74287144,2.23350915,0.58185280,0.31568167,0.09527033,0.21727034,0.60435333,0.36268987,0.03597931,1.08054417
-3.73686843,2.16445945,0.57328321,0.31017918,0.09459025,0.21792204,0.58537141,0.34131813,0.03382313,1.02995352
-3.73086543,2.09845723,0.56455012,0.30468775,0.09380337,0.21862279,0.56722518,0.32117351,0.03178518,0.98166451
-3.72486243,2.03606168,0.55565764,0.29926117,0.09293426,0.21933370,0.55012489,0.30237307,0.02989258,0.93610242
-3.71885943,1.97770305,0.54659460,0.29394145,0.09200464,0.22001176,0.53424133,0.28500293,0.02816796,0.89361191
-3.71285643,1.92369095,0.53733966,0.28875989,0.09103311,0.22061154,0.51970689,0.26912072,0.02662927,0.85446081
-3.70685343,1.87422614,0.52786687,0.28373866,0.09003501,0.22108702,0.50661779,0.25475858,0.02528969,0.81884602
-3.70085043,1.82941461,0.51815125,0.27889251,0.08902243,0.22139340,0.49503710,0.24192668,0.02415769,0.78690103
-3.69484742,1.78928256,0.50817395,0.27423058,0.08800428,0.22148871,0.48499834,0.23061686,0.02323715,0.75870420
-3.68884442,1.75379115,0.49792672,0.26975806,0.08698645,0.22133510,0.47650909,0.22080629,0.02252763,0.73428729
-3.68284142,1.72285006,0.48741524,0.26547761,0.08597199,0.22089987,0.46955463,0.21246091,0.02202455,0.71364358
-3.67683842,1.69632895,0.47666124,0.26139040,0.08496135,0.22015601,0.46410119,0.20553856,0.02171957,0.69673517
-3.67083542,1.67406661,0.46570327,0.25749679,0.08395248,0.21908244,0.46009870,0.19999155,0.02160091,0.68349907
-3.66483242,1.65587736,0.45459609,0.25379658,0.08294113,0.21766384,0.45748310,0.19576882,0.02165368,0.67385191
-3.65882941,1.64155499,0.44340877,0.25028884,0.08192091,0.21589015,0.45617799,0.19281739,0.02186031,0.66769323
-3.65282641,1.63087452,0.43222175,0.24697154,0.08088356,0.21375594,0.45609593,0.19108344,0.02220084,0.66490742
-3.64682341,1.62359229,0.42112312,0.24384085,0.07981912,0.21125957,0.45713933,0.19051270,0.02265342,0.66536445
-3.64082041,1.61944499,0.41020426,0.24089046,0.07871612,0.20840239,0.45920112,0.19105048,0.02319465,0.66891963
-3.63481741,1.61814836,0.39955541,0.23811081,0.07756192,0.20518797,0.46216539,0.19264138,0.02380004,0.67541280
-3.62881441,1.61939612,0.38926128,0.23548853,0.07634304,0.20162149,0.46590812,0.19522865,0.02444447,0.68466715
-3.62281141,1.62285969,0.37939705,0.23300609,0.07504556,0.19770937,0.47029803,0.19875339,0.02510262,0.69648796
-3.61680840,1.62818906,0.37002504,0.23064166,0.07365561,0.19345907,0.47519780,0.20315368,0.02574951,0.71066161
-3.61080540,1.63501503,0.36119212,0.22836942,0.07215990,0.18887925,0.48046555,0.20836364,0.02636098,0.72695497
-3.60480240,1.64295295,0.35292817,0.22616002,0.07054634,0.18398003,0.48595663,0.21431260,0.02691418,0.74511528
-3.59879940,1.65160758,0.34524530,0.22398152,0.06880459,0.17877355,0.49152567,0.22092426,0.02738812,0.76487074
-3.59279640,1.66057918,0.33813815,0.22180041,0.06692668,0.17327460,0.49702884,0.22811610,0.02776408,0.78593161
-3.58679340,1.66947015,0.33158495,0.21958290,0.06490754,0.16750130,0.50232613,0.23579889,0.02802614,0.80799200
-3.58079040,1.67789201,0.32554933,0.21729623,0.06274545,0.16147584,0.50728367,0.24387645,0.02816152,0.83073211
-3.57478739,1.68547230,0.31998263,0.21491003,0.06044243,0.15522506,0.51177591,0.25224562,0.02816094,0.85382108
