energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-4.63731866,1.72905539,0.38936957,0.33033515,0.00151051,0.19271053,0.62044427,0.71025890,0.50367049,0.00000000
-4.63131566,1.78351447,0.40127698,0.33943152,0.00160104,0.19704211,0.62501724,0.74365757,0.50519132,0.00000000
-4.62531266,1.83578453,0.41195981,0.34824612,0.00169981,0.20077877,0.62756302,0.77718485,0.50546894,0.00000000
-4.61930965,1.88544474,0.42125514,0.35674530,0.00180650,0.20386190,0.62805517,0.81058523,0.50455954,0.00000000
-4.61330665,1.93207184,0.42901465,0.36489916,0.00192059,0.20623623,0.62648055,0.84358215,0.50252088,0.00000000
-4.60730365,1.97524867,0.43510948,0.37268290,0.00204142,0.20785137,0.62283944,0.87588206,0.49940936,0.00000000
-4.60130065,2.01457571,0.43943502,0.38007873,0.00216815,0.20866349,0.61714639,0.90718021,0.49527804,0.00000000
-4.59529765,2.04968509,0.44191560,0.38707823,0.00229977,0.20863716,0.60943159,0.93716802,0.49017588,0.00000000
-4.58929465,2.08025634,0.44250866,0.39368504,0.00243516,0.20774709,0.59974266,0.96554162,0.48414798,0.00000000
-4.58329165,2.10603291,0.44120818,0.39991755,0.00257306,0.20597991,0.58814672,0.99201141,0.47723671,0.00000000
-4.57728864,2.12683842,0.43804711,0.40581147,0.00271216,0.20333562,0.57473236,1.01631188,0.46948372,0.00000000
-4.57128564,2.14259151,0.43309867,0.41142197,0.00285107,0.19982872,0.55961140,1.03821136,0.46093241,0.00000000
-4.56528264,2.15331803,0.42647620,0.41682506,0.00298843,0.19548904,0.54292010,1.05752096,0.45163069,0.00000000
-4.55927964,2.15915971,0.41833176,0.42211814,0.00312293,0.19036194,0.52481971,1.07410235,0.44163382,0.00000000
-4.55327664,2.16037829,0.40885313,0.42741939,0.00325331,0.18450814,0.50549613,1.08787360,0.43100688,0.00000000
-4.54727364,2.15735466,0.39825953,0.43286599,0.00337845,0.17800289,0.48515867,1.09881291,0.41982685,0.00000000
-4.54127064,2.15058249,0.38679616,0.43861098,0.00349740,0.17093469,0.46403780,1.10695982,0.40818397,0.00000000
-4.53526763,2.14065659,0.37472762,0.44481905,0.00360936,0.16340354,0.44238197,1.11241371,0.39618230,0.00000000
-4.52926463,2.12825613,0.36233066,0.45166104,0.00371374,0.15551873,0.42045359,1.11532979,0.38393945,0.00000000
-4.52326163,2.11412359,0.34988648,0.45930766,0.00381012,0.14739639,0.39852441,1.11591251,0.37158534,0.00000000
-4.51725863,2.09904024,0.33767287,0.46792255,0.00389829,0.13915676,0.37687030,1.11440695,0.35926022,0.00000000
-4.51125563,2.08379948,0.32595658,0.47765504,0.00397819,0.13092139,0.35576587,1.11108858,0.34711192,0.00000000
-4.50525263,2.06917931,0.31498625,0.48863298,0.00404992,0.12281031,0.33547900,1.10625195,0.33529259,0.00000000
-4.49924962,2.05591541,0.30498614,0.50095610,0.00411368,0.11493940,0.31626559,1.10019900,0.32395503,0.00000000
-4.49324662,2.04467618,0.29615090,0.51469019,0.00416974,0.10741790,0.29836472,1.09322765,0.31324884,0.00000000
-4.48724362,2.03604113,0.28864162,0.52986251,0.00421841,0.10034622,0.28199439,1.08562136,0.30331668,0.00000000
-4.48124062,2.03048369,0.28258331,0.54645871,0.00426003,0.09381415,0.26734790,1.07764012,0.29429067,0.00000000
-4.47523762,2.02835917,0.27806368,0.56442147,0.00429487,0.08789946,0.25459118,1.06951346,0.28628925,0.00000000
-4.46923462,2.02989865,0.27513347,0.58365098,0.00432316,0.08266691,0.24386088,1.06143574,0.27941460,0.00000000
-4.46323162,2.03520863,0.27380803,0.60400727,0.00434506,0.07816775,0.23526331,1.05356387,0.27375061,0.00000000
-4.45722861,2.04427662,0.27407010,0.62531433,0.00436065,0.07443955,0.22887432,1.04601748,0.26936169,0.00000000
-4.45122561,2.05698178,0.27587363,0.64736573,0.00436992,0.07150653,0.22473983,1.03888133,0.26629215,0.00000000
-4.44522261,2.07311009,0.27914828,0.66993157,0.00437279,0.06938012,0.22287709,1.03220963,0.26456639,0.00000000
-4.43921961,2.09237279,0.28380452,0.69276635,0.00436914,0.06805993,0.22327646,1.02603186,0.26418961,0.00000000
-4.43321661,2.11442686,0.28973888,0.71561730,0.00435877,0.06753486,0.22590360,1.02035943,0.26514913,0.00000000
-4.42721361,2.13889634,0.29683921,0.73823280,0.00434153,0.06778436,0.23070193,1.01519281,0.26741607,0.00000000
-4.42121061,2.16539311,0.30498963,0.76037047,0.00431725,0.06877989,0.23759525,1.01052833,0.27094736,0.00000000
-4.41520760,2.19353583,0.31407502,0.78180449,0.00428581,0.07048626,0.24649027,1.00636422,0.27568782,0.00000000
-4.40920460,2.22296626,0.32398480,0.80233186,0.00424715,0.07286302,0.25727912,1.00270558,0.28157236,0.00000000
-4.40320160,2.25336192,0.33461590,0.82177741,0.00420133,0.07586567,0.26984149,0.99956761,0.28852795,0.00000000
-4.39719860,2.28444476,0.34587485,0.83999726,0.00414846,0.07944682,0.28404651,0.99697732,0.29647550,0.00000000
-4.39119560,2.31598553,0.35767902,0.85688091,0.00408879,0.08355698,0.29975425,0.99497340,0.30533136,0.00000000
-4.38519260,2.34780412,0.36995695,0.87235180,0.00402263,0.08814530,0.31681671,0.99360440,0.31500844,0.00000000
-4.37918959,2.37976617,0.38264798,0.88636667,0.00395042,0.09315992,0.33507843,0.99292557,0.32541707,0.00000000
-4.37318659,2.41177661,0.39570124,0.89891384,0.00387264,0.09854816,0.35437666,0.99299457,0.33646529,0.00000000
-4.36718359,2.44377110,0.40907420,0.91001073,0.00378986,0.10425642,0.37454119,0.99386656,0.34805894,0.00000000
-4.36118059,2.47570611,0.42273100,0.91970093,0.00370267,0.11022995,0.39539394,0.99558904,0.36010137,0.00000000
-4.35517759,2.50754893,0.43664071,0.92805113,0.00361168,0.11641241,0.41674840,0.99819701,0.37249290,0.00000000
-4.34917459,2.53926832,0.45077575,0.93514813,0.00351750,0.12274535,0.43840908,1.00170874,0.38513021,0.00000000
-4.34317159,2.57082676,0.46511067,0.94109623,0.00342074,0.12916771,0.46017120,1.00612272,0.39790569,0.00000000
-4.33716858,2.60217499,0.47962128,0.94601505,0.00332195,0.13561537,0.48182065,1.01141580,0.41070686,0.00000000
-4.33116558,2.63324918,0.49428443,0.95003796,0.00322168,0.14202077,0.50313458,1.01754291,0.42341608,0.00000000
-4.32516258,2.66397108,0.50907823,0.95331098,0.00312043,0.14831285,0.52388250,1.02443827,0.43591053,0.00000000
-4.31915958,2.69425090,0.52398286,0.95599212,0.00301865,0.15441721,0.54382831,1.03201803,0.44806267,0.00000000
-4.31315658,2.72399272,0.53898179,0.95825089,0.00291680,0.16025660,0.56273305,1.04018417,0.45974113,0.00000000
-4.30715358,2.75310172,0.55406325,0.96026790,0.00281530,0.16575176,0.58035854,1.04882935,0.47081221,0.00000000
-4.30115058,2.78149267,0.56922180,0.96223410,0.00271457,0.17082267,0.59647179,1.05784229,0.48114181,0.00000000
-4.29514757,2.80909859,0.58445980,0.96434947,0.00261504,0.17539007,0.61085011,1.06711342,0.49059797,0.00000000
-4.28914457,2.83587878,0.59978842,0.96682100,0.00251717,0.17937731,0.62328664,1.07654012,0.49905372,0.00000000
-4.28314157,2.86182524,0.61522818,0.96985957,0.00242146,0.18271244,0.63359618,1.08603134,0.50639024,0.00000000
-4.27713857,2.88696667,0.63080862,0.97367580,0.00232843,0.18533034,0.64162091,1.09551117,0.51250022,0.00000000
-4.27113557,2.91136926,0.64656713,0.97847465,0.00223866,0.18717498,0.64723585,1.10492097,0.51729114,0.00000000
-4.26513257,2.93513400,0.66254666,0.98444903,0.00215275,0.18820144,0.65035353,1.11421993,0.52068827,0.00000000
-4.25912956,2.95839009,0.67879258,0.99177234,0.00207135,0.18837781,0.65092777,1.12338398,0.52263741,0.00000000
-4.25312656,2.98128461,0.69534848,1.00059045,0.00199510,0.18768668,0.64895621,1.13240297,0.52310686,0.00000000
-4.24712356,3.00396888,0.71225132,1.01101331,0.00192468,0.18612619,0.64448138,1.14127629,0.52208884,0.00000000
-4.24112056,3.02658203,0.72952601,1.02310663,0.00186068,0.18371062,0.63759018,1.15000727,0.51959986,0.00000000
-4.23511756,3.04923280,0.74717987,1.03688414,0.00180371,0.18047029,0.62841184,1.15859656,0.51568036,0.00000000
-4.22911456,3.07198060,0.76519718,1.05230089,0.00175424,0.17645105,0.61711425,1.16703504,0.51039325,0.00000000
-4.22311156,3.09481716,0.78353440,1.06924802,0.00171266,0.17171302,0.60389890,1.17529666,0.50382169,0.00000000
-4.21710855,3.11764993,0.80211628,1.08754952,0.00167924,0.16632894,0.58899463,1.18333187,0.49606603,0.00000000
-4.21110555,3.14028870,0.82083329,1.10696124,0.00165407,0.16038205,0.57265056,1.19106194,0.48724006,0.00000000
-4.20510255,3.16243645,0.83954064,1.12717247,0.00163706,0.15396356,0.55512835,1.19837485,0.47746692,0.00000000
-4.19909955,3.18368542,0.85805915,1.14781020,0.00162797,0.14717007,0.53669445,1.20512302,0.46687468,0.00000000
-4.19309655,3.20351922,0.87617797,1.16844619,0.00162631,0.14010067,0.51761243,1.21112326,0.45559197,0.00000000
-4.18709355,3.22132111,0.89365923,1.18860654,0.00163143,0.13285432,0.49813591,1.21615912,0.44374388,0.00000000
-4.18109055,3.23638872,0.91024438,1.20778365,0.00164249,0.12552719,0.47850234,1.21998561,0.43144824,0.00000000
-4.17508754,3.24795463,0.92566207,1.22545015,0.00165845,0.11821038,0.45892788,1.22233628,0.41881259,0.00000000
-4.16908454,3.25521205,0.93963711,1.24107427,0.00167816,0.11098798,0.43960350,1.22293240,0.40593195,0.00000000
-4.16308154,3.25734464,0.95190002,1.25413606,0.00170032,0.10393548,0.42069248,1.22149383,0.39288740,0.00000000
-4.15707854,3.25355896,0.96219683,1.26414386,0.00172355,0.09711872,0.40232914,1.21775102,0.37974563,0.00000000
-4.15107554,3.24311793,0.97029840,1.27065019,0.00174644,0.09059320,0.38461891,1.21145766,0.36655928,0.00000000
-4.14507254,3.22537373,0.97600888,1.27326660,0.00176756,0.08440390,0.36763945,1.20240327,0.35336821,0.00000000
-4.13906953,3.19979823,0.97917275,1.27167661,0.00178555,0.07858551,0.35144267,1.19042495,0.34020125,0.00000000
-4.13306653,3.16600956,0.97968015,1.26564627,0.00179911,0.07316286,0.33605745,1.17541783,0.32707861,0.00000000
-4.12706353,3.12379311,0.97747010,1.25503196,0.00180706,0.06815184,0.32149279,1.15734340,0.31401452,0.00000000
-4.12106053,3.07311609,0.97253165,1.23978491,0.00180841,0.06356031,0.30774112,1.13623539,0.30101994,0.00000000
-4.11505753,3.01413460,0.96490267,1.21995245,0.00180233,0.05938923,0.29478164,1.11220269,0.28810525,0.00000000
-4.10905453,2.94719307,0.95466677,1.19567587,0.00178823,0.05563383,0.28258342,1.08542914,0.27528257,0.00000000
-4.10305153,2.87281582,0.94194820,1.16718499,0.00176572,0.05228472,0.27110821,1.05617017,0.26256773,0.00000000
-4.09704852,2.79169146,0.92690546,1.13478992,0.00173467,0.04932890,0.26031276,1.02474633,0.24998166,0.00000000
-4.09104552,2.70465080,0.90972371,1.09887014,0.00169516,0.04675071,0.25015077,0.99153396,0.23755113,0.00000000
-4.08504252,2.61263943,0.89060678,1.05986172,0.00164750,0.04453258,0.24057430,0.95695365,0.22530891,0.00000000
-4.07903952,2.51668650,0.86976901,1.01824318,0.00159221,0.04265563,0.23153483,0.92145671,0.21329332,0.00000000
-4.07303652,2.41787124,0.84742749,0.97452049,0.00152998,0.04110008,0.22298393,0.88551066,0.20154718,0.00000000
-4.06703352,2.31728885,0.82379520,0.92921220,0.00146165,0.03984558,0.21487375,0.84958417,0.19011639,0.00000000
-4.06103052,2.21601745,0.79907517,0.88283501,0.00138818,0.03887132,0.20715726,0.81413241,0.17904813,0.00000000
-4.05502751,2.11508763,0.77345611,0.83589052,0.00131062,0.03815612,0.19978852,0.77958338,0.16838899,0.00000000
-4.04902451,2.01545589,0.74710954,0.78885365,0.00123006,0.03767840,0.19272292,0.74632592,0.15818300,0.00000000
-4.04302151,1.91798311,0.72018838,0.74216291,0.00114759,0.03741616,0.18591748,0.71470002,0.14846980,0.00000000
-4.03701851,1.82341873,0.69282707,0.69621310,0.00106431,0.03734690,0.17933134,0.68498976,0.13928311,0.00000000
-4.03101551,1.73239120,0.66514294,0.65135019,0.00098126,0.03744765,0.17292629,0.65741938,0.13064948,0.00000000
-4.02501251,1.64540470,0.63723854,0.60786869,0.00089940,0.03769501,0.16666750,0.63215236,0.12258759,0.00000000
-4.01900950,1.56284207,0.60920483,0.56601119,0.00081963,0.03806526,0.16052430,0.60929380,0.11510792,0.00000000
-4.01300650,1.48497327,0.58112471,0.52597001,0.00074272,0.03853457,0.15447101,0.58889570,0.10821294,0.00000000
-4.00700350,1.41196883,0.55307672,0.48789056,0.00066936,0.03907931,0.14848781,0.57096504,0.10189779,0.00000000
-4.00100050,1.34391726,0.52513854,0.45187616,0.00060010,0.03967643,0.14256148,0.55547405,0.09615136,0.00000000
-3.99499750,1.28084539,0.49739014,0.41799397,0.00053541,0.04030391,0.13668611,0.54237230,0.09095768,0.00000000
-3.98899450,1.22274052,0.46991629,0.38628154,0.00047564,0.04094128,0.13086354,0.53159994,0.08629761,0.00000000
-3.98299150,1.16957322,0.44280833,0.35675379,0.00042106,0.04157015,0.12510373,0.52310138,0.08215061,0.00000000
-3.97698849,1.12131971,0.41616525,0.32941002,0.00037187,0.04217478,0.11942477,0.51683887,0.07849661,0.00000000
-3.97098549,1.07798272,0.39009387,0.30424058,0.00032819,0.04274258,0.11385275,0.51280513,0.07531776,0.00000000
-3.96498249,1.03960990,0.36470834,0.28123313,0.00029011,0.04326461,0.10842136,0.51103453,0.07260001,0.00000000
-3.95897949,1.00630909,0.34012900,0.26037822,0.00025770,0.04373591,0.10317124,0.51161222,0.07033448,0.00000000
-3.95297649,0.97825963,0.31648071,0.24167398,0.00023100,0.04415579,0.09814917,0.51468053,0.06851843,0.00000000
-3.94697349,0.95571938,0.29389081,0.22512998,0.00021008,0.04452794,0.09340708,0.52044256,0.06715592,0.00000000
-3.94097049,0.93902707,0.27248683,0.21077008,0.00019502,0.04486042,0.08900094,0.52916227,0.06625799,0.00000000
-3.93496748,0.92859987,0.25239411,0.19863438,0.00018593,0.04516544,0.08498951,0.54116124,0.06584248,0.00000000
-3.92896448,0.92492618,0.23373352,0.18878007,0.00018299,0.04545897,0.08143302,0.55681187,0.06593336,0.00000000
-3.92296148,0.92855381,0.21661916,0.18128147,0.00018640,0.04576026,0.07839190,0.57652713,0.06655974,0.00000000
-3.91695848,0.94007398,0.20115640,0.17622907,0.00019643,0.04609111,0.07592536,0.60074719,0.06775445,0.00000000
-3.91095548,0.96010143,0.18744010,0.17372775,0.00021339,0.04647509,0.07409007,0.62992314,0.06955234,0.00000000
-3.90495248,0.98925138,0.17555308,0.17389413,0.00023766,0.04693661,0.07293884,0.66449843,0.07198835,0.00000000
-3.89894947,1.02811398,0.16556488,0.17685323,0.00026965,0.04749994,0.07251926,0.70488850,0.07509538,0.00000000
-3.89294647,1.07722700,0.15753073,0.18273434,0.00030976,0.04818826,0.07287250,0.75145937,0.07890210,0.00000000
-3.88694347,1.13704768,0.15149075,0.19166633,0.00035845,0.04902261,0.07403200,0.80450584,0.08343070,0.00000000
-3.88094047,1.20792465,0.14746927,0.20377239,0.00041611,0.05002096,0.07602236,0.86423016,0.08869471,0.00000000
-3.87493747,1.29007078,0.14547436,0.21916427,0.00048312,0.05119743,0.07885819,0.93072203,0.09469703,0.00000000
-3.86893447,1.38353804,0.14549738,0.23793627,0.00055977,0.05256148,0.08254310,1.00394059,0.10142807,0.00000000
-3.86293147,1.48819527,0.14751263,0.26015898,0.00064625,0.05411740,0.08706872,1.08369931,0.10886424,0.00000000
-3.85692846,1.60370969,0.15147712,0.28587305,0.00074263,0.05586386,0.09241398,1.16965450,0.11696685,0.00000000
-3.85092546,1.72953309,0.15733033,0.31508305,0.00084879,0.05779373,0.09854440,1.26129797,0.12568130,0.00000000
-3.84492246,1.86489335,0.16499412,0.34775181,0.00096444,0.05989404,0.10541169,1.35795436,0.13493685,0.00000000
-3.83891946,2.00879193,0.17437273,0.38379527,0.00108905,0.06214611,0.11295358,1.45878365,0.14464680,0.00000000
-3.83291646,2.16000778,0.18535295,0.42307823,0.00122189,0.06452591,0.12109381,1.56278887,0.15470923,0.00000000
-3.82691346,2.31710792,0.19780446,0.46541115,0.00136194,0.06700456,0.12974266,1.66882915,0.16500825,0.00000000
-3.82091046,2.47846475,0.21158045,0.51054823,0.00150797,0.06954897,0.13879759,1.77563797,0.17541576,0.00000000
-3.81490745,2.64228002,0.22651850,0.55818701,0.00165848,0.07212258,0.14814444,1.88184619,0.18579368,0.00000000
-3.80890445,2.80661500,0.24244177,0.60796963,0.00181175,0.07468623,0.15765890,1.98600939,0.19599666,0.00000000
-3.80290145,2.96942624,0.25916057,0.65948585,0.00196587,0.07719912,0.16720846,2.08663878,0.20587508,0.00000000
-3.79689845,3.12860623,0.27647431,0.71227796,0.00211874,0.07961971,0.17665463,2.18223489,0.21527843,0.00000000
-3.79089545,3.28202778,0.29417376,0.76584750,0.00226818,0.08190675,0.18585556,2.27132292,0.22405883,0.00000000
-3.78489245,3.42759105,0.31204371,0.81966380,0.00241190,0.08402027,0.19466896,2.35248872,0.23207467,0.00000000
-3.77888944,3.56327173,0.32986599,0.87317417,0.00254764,0.08592247,0.20295514,2.42441430,0.23919418,0.00000000
-3.77288644,3.68716912,0.34742268,0.92581542,0.00267321,0.08757866,0.21058031,2.48591156,0.24529890,0.00000000
-3.76688344,3.79755245,0.36449966,0.97702666,0.00278651,0.08895806,0.21741979,2.53595323,0.25028685,0.00000000
-3.76088044,3.89290401,0.38089018,1.02626278,0.00288567,0.09003453,0.22336122,2.57369982,0.25407531,0.00000000
-3.75487744,3.97195774,0.39639859,1.07300833,0.00296906,0.09078722,0.22830754,2.59852178,0.25660314,0.00000000
-3.74887444,4.03373187,0.41084397,1.11679134,0.00303539,0.09120102,0.23217969,2.61001591,0.25783248,0.00000000
-3.74287144,4.07755453,0.42406368,1.15719660,0.00308369,0.09126700,0.23491892,2.60801570,0.25774986,0.00000000
-3.73686843,4.10308147,0.43591663,1.19387793,0.00311342,0.09098258,0.23648854,2.59259490,0.25636654,0.00000000
-3.73086543,4.11030529,0.44628620,1.22656894,0.00312445,0.09035163,0.23687516,2.56406464,0.25371820,0.00000000
-3.72486243,4.09955569,0.45508278,1.25509188,0.00311709,0.08938440,0.23608921,2.52296380,0.24986393,0.00000000
-3.71885943,4.07149091,0.46224574,1.27936420,0.00309204,0.08809726,0.23416487,2.47004348,0.24488451,0.00000000
-3.71285643,4.02708054,0.46774484,1.29940244,0.00305045,0.08651230,0.23115922,2.40624581,0.23888016,0.00000000
-3.70685343,3.96758022,0.47158092,1.31532330,0.00299382,0.08465680,0.22715077,2.33267820,0.23196773,0.00000000
-3.70085043,3.89449925,0.47378599,1.32734158,0.00292397,0.08256256,0.22223735,2.25058383,0.22427748,0.00000000
-3.69484742,3.80956200,0.47442248,1.33576519,0.00284302,0.08026502,0.21653342,2.16130963,0.21594961,0.00000000
-3.68884442,3.71466449,0.47358180,1.34098707,0.00275328,0.07780245,0.21016696,2.06627274,0.20713059,0.00000000
-3.68284142,3.61182753,0.47138221,1.34347427,0.00265723,0.07521487,0.20327588,1.96692681,0.19796953,0.00000000
-3.67683842,3.50314788,0.46796595,1.34375456,0.00255740,0.07254307,0.19600438,1.86472907,0.18861452,0.00000000
-3.67083542,3.39074891,0.46349576,1.34240080,0.00245637,0.06982751,0.18849898,1.76110935,0.17920932,0.00000000
-3.66483242,3.27673221,0.45815086,1.34001375,0.00235667,0.06710731,0.18090477,1.65744183,0.16989028,0.00000000
-3.65882941,3.16313168,0.45212246,1.33720364,0.00226070,0.06441921,0.17336173,1.55502039,0.16078368,0.00000000
-3.65282641,3.05187105,0.44560897,1.33457132,0.00217074,0.06179672,0.16600130,1.45503797,0.15200356,0.00000000
-3.64682341,2.94472624,0.43881094,1.33268960,0.00208889,0.05926922,0.15894344,1.35857033,0.14365006,0.00000000
-3.64082041,2.84329322,0.43192605,1.33208537,0.00201703,0.05686140,0.15229411,1.26656441,0.13580826,0.00000000
-3.63481741,2.74896216,0.42514408,1.33322320,0.00195687,0.05459266,0.14614328,1.17983119,0.12854759,0.00000000
-3.62881441,2.66289822,0.41864221,1.33649111,0.00190986,0.05247684,0.14056363,1.09904276,0.12192175,0.00000000
-3.62281141,2.58602932,0.41258067,1.34218889,0.00187732,0.05052206,0.13560977,1.02473339,0.11596912,0.00000000
-3.61680840,2.51904073,0.40709896,1.35051955,0.00186037,0.04873078,0.13131816,0.95730396,0.11071358,0.00000000
-3.61080540,2.46237632,0.40231270,1.36158416,0.00186006,0.04710005,0.12770758,0.89702917,0.10616571,0.00000000
-3.60480240,2.41624608,0.39831129,1.37538031,0.00187735,0.04562195,0.12478011,0.84406710,0.10232426,0.00000000
-3.59879940,2.38063914,0.39515631,1.39180418,0.00191322,0.04428414,0.12252266,0.79847015,0.09917787,0.00000000
-3.59279640,2.35534177,0.39288093,1.41065615,0.00196870,0.04307064,0.12090875,0.76019701,0.09670691,0.00000000
-3.58679340,2.33995922,0.39149005,1.43164969,0.00204493,0.04196259,0.11990075,0.72912502,0.09488532,0.00000000
-3.58079040,2.33394068,0.39096144,1.45442319,0.00214325,0.04093920,0.11945209,0.70506227,0.09368248,0.00000000
-3.57478739,2.33660630,0.39124759,1.47855413,0.00226522,0.03997868,0.11950976,0.68775922,0.09306497,0.00000000
