energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-2.11605803,2.29634468,0.63041536,1.46014060,0.00330497,0.02924396,0.06923767,0.86005675,0.00342388,0.05775940
-2.11005503,2.29347683,0.63892721,1.45466134,0.00284571,0.03088994,0.06787302,0.86095001,0.00325307,0.05562725
-2.10405203,2.29704255,0.65161176,1.45525414,0.00244500,0.03278082,0.06672661,0.86142077,0.00312039,0.05377124
-2.09804902,2.30719827,0.66833723,1.46178383,0.00210035,0.03494007,0.06580946,0.86176175,0.00302451,0.05219842
-2.09204602,2.32398688,0.68887888,1.47399881,0.00180870,0.03738829,0.06512785,0.86227767,0.00296393,0.05091366
-2.08604302,2.34732696,0.71292090,1.49153343,0.00156662,0.04014205,0.06468306,0.86327231,0.00293695,0.04991965
-2.08004002,2.37700490,0.74006142,1.51391362,0.00137044,0.04321280,0.06447126,0.86503506,0.00294167,0.04921683
-2.07403702,2.41267055,0.76982088,1.54056618,0.00121638,0.04660575,0.06448359,0.86782762,0.00297597,0.04880323
-2.06803402,2.45383732,0.80165356,1.57083163,0.00110066,0.05031890,0.06470635,0.87187147,0.00303752,0.04867436
-2.06203102,2.49988712,0.83496193,1.60398050,0.00101959,0.05434228,0.06512135,0.87733670,0.00312375,0.04882296
-2.05602801,2.55008033,0.86911356,1.63923267,0.00096958,0.05865733,0.06570636,0.88433280,0.00323190,0.04923893
-2.05002501,2.60357075,0.90345979,1.67577918,0.00094724,0.06323653,0.06643580,0.89290185,0.00335897,0.04990918
-2.04402201,2.65942520,0.93735554,1.71280577,0.00094935,0.06804341,0.06728138,0.90301444,0.00350176,0.05081761
-2.03801901,2.71664708,0.97017947,1.74951712,0.00097288,0.07303275,0.06821300,0.91456850,0.00365693,0.05194522
-2.03201601,2.77420296,1.00135353,1.78516103,0.00101498,0.07815119,0.06919954,0.92739120,0.00382100,0.05327027
-2.02601301,2.83105119,1.03036116,1.81905112,0.00107296,0.08333814,0.07020979,0.94124372,0.00399042,0.05476857
-2.02001001,2.88617131,1.05676322,1.85058739,0.00114424,0.08852700,0.07121333,0.95582877,0.00416164,0.05641391
-2.01400700,2.93859284,1.08021093,1.87927333,0.00122642,0.09364670,0.07218138,0.97080049,0.00433117,0.05817855
-2.00800400,2.98742236,1.10045527,1.90472903,0.00131713,0.09862341,0.07308757,0.98577629,0.00449567,0.06003385
-2.00200100,3.03186770,1.11735238,1.92669944,0.00141414,0.10338252,0.07390863,1.00035015,0.00465201,0.06195096
-1.99599800,3.07125811,1.13086465,1.94505754,0.00151526,0.10785066,0.07462497,1.01410691,0.00479741,0.06390150
-1.98999500,3.10505986,1.14105762,1.95980219,0.00161839,0.11195783,0.07522116,1.02663676,0.00492946,0.06585841
-1.98399200,3.13288661,1.14809271,1.97105090,0.00172150,0.11563950,0.07568626,1.03754973,0.00504627,0.06779661
-1.97798899,3.15450446,1.15221631,1.97902778,0.00182266,0.11883847,0.07601403,1.04648936,0.00514652,0.06969381
-1.97198599,3.16983181,1.15374576,1.98404755,0.00192004,0.12150677,0.07620305,1.05314531,0.00522955,0.07153118
-1.96598299,3.17893431,1.15305294,1.98649642,0.00201196,0.12360705,0.07625677,1.05726440,0.00529540,0.07329395
-1.95997999,3.18201573,1.15054638,1.98681080,0.00209690,0.12511387,0.07618340,1.05865992,0.00534489,0.07497200
-1.95397699,3.17940543,1.14665284,1.98545529,0.00217356,0.12601450,0.07599581,1.05721892,0.00537964,0.07656023
-1.94797399,3.17154360,1.14179923,1.98290086,0.00224087,0.12630941,0.07571139,1.05290740,0.00540212,0.07805894
-1.94197099,3.15896521,1.13639586,1.97960470,0.00229803,0.12601231,0.07535187,1.04577334,0.00541563,0.07947404
-1.93596798,3.14228369,1.13082193,1.97599257,0.00234460,0.12514984,0.07494314,1.03594767,0.00542426,0.08081711
-1.92996498,3.12217547,1.12541373,1.97244479,0.00238044,0.12376090,0.07451504,1.02364317,0.00543290,0.08210546
-1.92396198,3.09936590,1.12045636,1.96928636,0.00240582,0.12189560,0.07410124,1.00915142,0.00544717,0.08336192
-1.91795898,3.07461731,1.11617900,1.96678181,0.00242141,0.11961397,0.07373899,0.99283801,0.00547332,0.08461460
-1.91195598,3.04871941,1.11275406,1.96513471,0.00242831,0.11698440,0.07346893,0.97513614,0.00551813,0.08589657
-1.90595298,3.02248195,1.11029989,1.96449170,0.00242805,0.11408191,0.07333485,0.95653854,0.00558879,0.08724529
-1.89994997,2.99672956,1.10888669,1.96495065,0.00242257,0.11098631,0.07338332,0.93758824,0.00569276,0.08870205
-1.89394697,2.97229789,1.10854514,1.96657191,0.00241425,0.10778023,0.07366331,0.91886779,0.00583759,0.09031119
-1.88794397,2.95003059,1.10927691,1.96939185,0.00240589,0.10454723,0.07422556,0.90098754,0.00603075,0.09211925
-1.88194097,2.93077598,1.11106612,1.97343743,0.00240061,0.10136987,0.07512188,0.88457267,0.00627938,0.09417394
-1.87593797,2.91538250,1.11389100,1.97874059,0.00240190,0.09832785,0.07640424,0.87024934,0.00659015,0.09652297
-1.86993497,2.90469199,1.11773470,1.98535110,0.00241350,0.09549628,0.07812362,0.85863000,0.00696898,0.09921282
-1.86393197,2.89953007,1.12259431,1.99334687,0.00243934,0.09294413,0.08032875,0.85029811,0.00742083,0.10228729
-1.85792896,2.90069280,1.12848762,2.00284069,0.00248349,0.09073274,0.08306452,0.84579237,0.00794949,0.10578606
-1.85192596,2.90892967,1.13545672,2.01398261,0.00255004,0.08891461,0.08637040,0.84559102,0.00855735,0.10974314
-1.84592296,2.92492276,1.14356847,2.02695777,0.00264302,0.08753241,0.09027862,0.85009635,0.00924521,0.11418527
-1.83991996,2.94926270,1.15291143,2.04197932,0.00276627,0.08661816,0.09481235,0.85961997,0.01001216,0.11913045
-1.83391696,2.98242239,1.16358970,2.05927717,0.00292333,0.08619270,0.09998390,0.87436943,0.01085539,0.12458652
-1.82791396,3.02472959,1.17571392,2.07908285,0.00311736,0.08626546,0.10579305,0.89443662,0.01177015,0.13054993
-1.82191096,3.07634025,1.18939023,2.10161176,0.00335096,0.08683452,0.11222555,0.91978863,0.01274971,0.13700477
-1.81590795,3.13721411,1.20470793,2.12704399,0.00362610,0.08788688,0.11925197,0.95026155,0.01378540,0.14392214
-1.80990495,3.20709467,1.22172684,2.15550500,0.00394397,0.08939917,0.12682695,0.98555787,0.01486671,0.15125990
-1.80390195,3.28549528,1.24046540,2.18704780,0.00430494,0.09133855,0.13488893,1.02524772,0.01598143,0.15896288
-1.79789895,3.37169301,1.26089050,2.22163805,0.00470843,0.09366392,0.14336044,1.06877448,0.01711588,0.16696360
-1.79189595,3.46473164,1.28290986,2.25914319,0.00515289,0.09632740,0.15214898,1.11546469,0.01825525,0.17518343
-1.78589295,3.56343459,1.30636785,2.29932682,0.00563572,0.09927593,0.16114860,1.16454242,0.01938387,0.18353431
-1.77988994,3.66642807,1.33104509,2.34184897,0.00615331,0.10245314,0.17024197,1.21514763,0.02048564,0.19192086
-1.77388694,3.77217423,1.35666214,2.38627247,0.00670106,0.10580112,0.17930320,1.26635833,0.02154444,0.20024291
-1.76788394,3.87901311,1.38288736,2.43207537,0.00727341,0.10926234,0.18820095,1.31721553,0.02254458,0.20839828
-1.76188094,3.98521209,1.40934829,2.47866888,0.00786395,0.11278138,0.19680212,1.36675046,0.02347120,0.21628574
-1.75587794,4.08902048,1.43564629,2.52541967,0.00846556,0.11630653,0.20497566,1.41401269,0.02431070,0.22380797
-1.74987494,4.18872676,1.46137333,2.57167555,0.00907050,0.11979110,0.21259654,1.45809834,0.02505116,0.23087451
-1.74387194,4.28271567,1.48612997,2.61679258,0.00967066,0.12319441,0.21954962,1.49817694,0.02568259,0.23740428
-1.73786893,4.36952213,1.50954346,2.66016221,0.01025770,0.12648250,0.22573327,1.53351595,0.02619726,0.24332787
-1.73186593,4.44787914,1.53128473,2.70123656,0.01082324,0.12962828,0.23106258,1.56350173,0.02658986,0.24858924
-1.72586293,4.51675706,1.55108304,2.73955016,0.01135910,0.13261144,0.23547195,1.58765612,0.02685756,0.25314685
-1.71985993,4.57539212,1.56873758,2.77473686,0.01185749,0.13541783,0.23891704,1.60564777,0.02700011,0.25697414
-1.71385693,4.62330260,1.58412495,2.80654057,0.01231117,0.13803863,0.24137579,1.61729787,0.02701968,0.26005932
-1.70785393,4.66029183,1.59720214,2.83481927,0.01271363,0.14046918,0.24284874,1.62258004,0.02692074,0.26240457
-1.70185093,4.68643790,1.60800476,2.85954193,0.01305924,0.14270764,0.24335830,1.62161434,0.02670981,0.26402460
-1.69584792,4.70207097,1.61664059,2.88077854,0.01334336,0.14475357,0.24294729,1.61465614,0.02639521,0.26494478
-1.68984492,4.70773948,1.62327885,2.89868400,0.01356241,0.14660660,0.24167668,1.60208017,0.02598669,0.26519884
-1.68384192,4.70416745,1.62813585,2.91347682,0.01371394,0.14826515,0.23962267,1.58436092,0.02549505,0.26482652
-1.67783892,4.69220567,1.63145805,2.92541421,0.01379660,0.14972545,0.23687330,1.56205050,0.02493184,0.26387099
-1.67183592,4.67277969,1.63350340,2.93476528,0.01381017,0.15098087,0.23352474,1.53575499,0.02430893,0.26237657
-1.66583292,4.64683785,1.63452242,2.94178410,0.01375548,0.15202162,0.22967747,1.50611086,0.02363821,0.26038665
-1.65982991,4.61530251,1.63474010,2.94668455,0.01363438,0.15283487,0.22543256,1.47376244,0.02293128,0.25794202
-1.65382691,4.57902736,1.63433982,2.94961879,0.01344960,0.15340525,0.22088825,1.43934168,0.02219918,0.25507978
-1.64782391,4.53876328,1.63345026,2.95066076,0.01320470,0.15371580,0.21613689,1.40345122,0.02145224,0.25183276
-1.64182091,4.49513463,1.63213627,2.94979595,0.01290396,0.15374912,0.21126261,1.36665125,0.02069991,0.24822962
-1.63581791,4.44862702,1.63039415,2.94691822,0.01255223,0.15348892,0.20633955,1.32945097,0.01995069,0.24429545
-1.62981491,4.39958707,1.62815160,2.94183394,0.01215486,0.15292155,0.20143094,1.29230436,0.01921212,0.24005299
-1.62381191,4.34823356,1.62527246,2.93427328,0.01171760,0.15203762,0.19658883,1.25561053,0.01849077,0.23552418
-1.61780890,4.29467895,1.62156571,2.92390781,0.01124647,0.15083356,0.19185469,1.21971788,0.01779236,0.23073206
-1.61180590,4.23895927,1.61679827,2.91037359,0.01074771,0.14931289,0.18726046,1.18493166,0.01712183,0.22570279
-1.60580290,4.18107004,1.61071077,2.89329788,0.01022765,0.14748728,0.18283031,1.15152382,0.01648345,0.22046761
-1.59979990,4.12100543,1.60303511,2.87232801,0.00969269,0.14537712,0.17858260,1.11974438,0.01588094,0.21506464
-1.59379690,4.05879777,1.59351292,2.84716041,0.00914920,0.14301179,0.17453214,1.08983305,0.01531763,0.20954037
-1.58779390,3.99455434,1.58191357,2.81756779,0.00860347,0.14042932,0.17069249,1.06203019,0.01479653,0.20395057
-1.58179090,3.92848884,1.56805083,2.78342289,0.00806166,0.13767575,0.16707803,1.03658596,0.01432044,0.19836075
-1.57578789,3.86094505,1.55179691,2.74471697,0.00752972,0.13480397,0.16370585,1.01376698,0.01389204,0.19284585
-1.56978489,3.79241093,1.53309341,2.70157203,0.00701340,0.13187220,0.16059707,0.99385966,0.01351392,0.18748940
-1.56378189,3.72352194,1.51195826,2.65424572,0.00651816,0.12894226,0.15777773,0.97716983,0.01318858,0.18238185
-1.55777889,3.65505307,1.48848849,2.60312873,0.00604914,0.12607754,0.15527908,0.96401855,0.01291848,0.17761845
-1.55177589,3.58789985,1.46285868,2.54873473,0.00561113,0.12334097,0.15313718,0.95473396,0.01270598,0.17329655
-1.54577289,3.52304926,1.43531532,2.49168335,0.00520854,0.12079287,0.15139194,0.94963978,0.01255329,0.16951245
-1.53976988,3.46154207,1.40616739,2.43267734,0.00484538,0.11848902,0.15008565,0.94904074,0.01246241,0.16635805
-1.53376688,3.40442883,1.37577397,2.37247518,0.00452521,0.11647880,0.14926096,0.95320594,0.01243507,0.16391741
-1.52776388,3.35272190,1.34452944,2.31186078,0.00425117,0.11480360,0.14895863,0.96235093,0.01247260,0.16226330
-1.52176088,3.30734622,1.31284737,2.25161195,0.00402592,0.11349553,0.14921501,0.97661957,0.01257588,0.16145399
-1.51575788,3.26909185,1.28114386,2.19246962,0.00385167,0.11257641,0.15005950,0.99606683,0.01274520,0.16153045
-1.50975488,3.23857062,1.24982143,2.13510931,0.00373016,0.11205716,0.15151210,1.02064344,0.01298020,0.16251398
-1.50375188,3.21617965,1.21925403,2.08011643,0.00366266,0.11193746,0.15358123,1.05018360,0.01327974,0.16440450
-1.49774887,3.20207367,1.18977425,2.02796674,0.00364997,0.11220578,0.15626197,1.08439643,0.01364184,0.16717948
-1.49174587,3.19614759,1.16166293,1.97901270,0.00369246,0.11283969,0.15953470,1.12286197,0.01406356,0.17079367
-1.48574287,3.19803048,1.13514184,1.93347637,0.00378999,0.11380647,0.16336441,1.16503219,0.01454097,0.17517955
-1.47973987,3.20709114,1.11036947,1.89144873,0.00394198,0.11506395,0.16770064,1.21023728,0.01506908,0.18024858
-1.47373687,3.22245505,1.08743992,1.85289542,0.00414735,0.11656158,0.17247800,1.25769710,0.01564181,0.18589307
-1.46773387,3.24303189,1.06638481,1.81766786,0.00440455,0.11824168,0.17761742,1.30653763,0.01625198,0.19198886
-1.46173087,3.26755208,1.04717773,1.78551918,0.00471147,0.12004083,0.18302798,1.35581191,0.01689132,0.19839834
-1.45572786,3.29461066,1.02974093,1.75612349,0.00506549,0.12189143,0.18860917,1.40452462,0.01755057,0.20497414
-1.44972486,3.32271635,1.01395353,1.72909735,0.00546339,0.12372330,0.19425373,1.45165940,0.01821952,0.21156293
-1.44372186,3.35034348,0.99966082,1.70402210,0.00590135,0.12546540,0.19985070,1.49620801,0.01888717,0.21800952
-1.43771886,3.37598435,0.98668400,1.68046566,0.00637492,0.12704753,0.20528867,1.53719989,0.01954190,0.22416097
-1.43171586,3.39819984,0.97482982,1.65800289,0.00687900,0.12840211,0.21045913,1.57373116,0.02017167,0.22987058
-1.42571286,3.41566619,0.96389961,1.63623320,0.00740784,0.12946585,0.21525972,1.60499191,0.02076427,0.23500166
-1.41970985,3.42721602,0.95369740,1.61479515,0.00795501,0.13018138,0.21959725,1.63029051,0.02130760,0.23943096
-1.41370685,3.43187234,0.94403679,1.59337720,0.00851350,0.13049880,0.22339049,1.64907426,0.02178997,0.24305161
-1.40770385,3.42887443,0.93474637,1.57172473,0.00907572,0.13037698,0.22657244,1.66094545,0.02220038,0.24577561
-1.40170085,3.41769503,0.92567370,1.54964330,0.00963362,0.12978473,0.22909225,1.66567237,0.02252887,0.24753563
-1.39569785,3.39804881,0.91668794,1.52699849,0.01017876,0.12870169,0.23091649,1.66319490,0.02276677,0.24828626
-1.38969485,3.36989219,0.90768101,1.50371290,0.01070252,0.12711892,0.23202991,1.65362459,0.02290702,0.24800454
-1.38369185,3.33341538,0.89856782,1.47976077,0.01119623,0.12503923,0.23243559,1.63723943,0.02294440,0.24668995
-1.37768884,3.28902723,0.88928550,1.45516118,0.01165137,0.12247709,0.23215453,1.61447350,0.02287566,0.24436373
-1.37168584,3.23733429,0.87979202,1.42997024,0.01205983,0.11945832,0.23122469,1.58590219,0.02269973,0.24106767
-1.36568284,3.17911516,0.87006441,1.40427313,0.01241408,0.11601929,0.22969950,1.55222351,0.02241775,0.23686240
-1.35967984,3.11529147,0.86009677,1.37817655,0.01270751,0.11220598,0.22764603,1.51423645,0.02203307,0.23182530
-1.35367684,3.04689683,0.84989831,1.35180193,0.01293456,0.10807266,0.22514264,1.47281701,0.02155119,0.22604804
-1.34767384,2.97504496,0.83949153,1.32527989,0.01309105,0.10368038,0.22227651,1.42889304,0.02097960,0.21963394
-1.34167084,2.90089821,0.82891067,1.29874602,0.01317431,0.09909529,0.21914086,1.38341859,0.02032763,0.21269513
-1.33566783,2.82563746,0.81820039,1.27233816,0.01318340,0.09438688,0.21583212,1.33734877,0.01960618,0.20534969
-1.32966483,2.75043422,0.80741493,1.24619502,0.01311925,0.08962614,0.21244713,1.29161581,0.01882744,0.19771886
-1.32366183,2.67642580,0.79661744,1.22045608,0.01298472,0.08488387,0.20908034,1.24710714,0.01800457,0.18992426
-1.31765883,2.60469393,0.78587977,1.19526258,0.01278471,0.08022897,0.20582131,1.20464597,0.01715139,0.18208544
-1.31165583,2.53624730,0.77528236,1.17075928,0.01252609,0.07572701,0.20275241,1.16497509,0.01628204,0.17431758
-1.30565283,2.47200834,0.76491445,1.14709668,0.01221769,0.07143895,0.19994686,1.12874394,0.01541071,0.16672955
-1.29964982,2.41280408,0.75487432,1.12443359,0.01187017,0.06742015,0.19746722,1.09649955,0.01455131,0.15942224
-1.29364682,2.35936122,0.74526961,1.10293952,0.01149587,0.06371967,0.19536430,1.06868110,0.01371724,0.15248738
-1.28764382,2.31230507,0.73621763,1.08279685,0.01110863,0.06037982,0.19367658,1.04561840,0.01292120,0.14600659
-1.28164082,2.27216190,0.72784550,1.06420240,0.01072352,0.05743603,0.19243009,1.02753374,0.01217504,0.14005092
-1.27563782,2.23936433,0.72029009,1.04736821,0.01035658,0.05491693,0.19163874,1.01454715,0.01148962,0.13468063
-1.26963482,2.21425878,0.71369769,1.03252138,0.01002453,0.05284469,0.19130517,1.00668438,0.01087477,0.12994542
-1.26363182,2.19711452,0.70822311,1.01990272,0.00974446,0.05123548,0.19142186,1.00388716,0.01033925,0.12588474
-1.25762881,2.18813314,0.70402841,1.00976406,0.00953343,0.05010007,0.19197258,1.00602506,0.00989080,0.12252850
-1.25162581,2.18745767,0.70128077,1.00236423,0.00940819,0.04944447,0.19293407,1.01290836,0.00953612,0.11989777
-1.24562281,2.19518039,0.70014980,0.99796349,0.00938472,0.04927055,0.19427772,1.02430106,0.00928098,0.11800560
-1.23961981,2.21134846,0.70080390,0.99681645,0.00947795,0.04957658,0.19597127,1.03993343,0.00913022,0.11685789
-1.23361681,2.23596667,0.70340580,0.99916363,0.00970129,0.05035766,0.19798041,1.05951339,0.00908785,0.11645407
-1.22761381,2.26899683,0.70810730,1.00522164,0.01006633,0.05160598,0.20027007,1.08273626,0.00915704,0.11678777
-1.22161081,2.31035347,0.71504326,1.01517241,0.01058240,0.05331088,0.20280546,1.10929221,0.00934013,0.11784723
-1.21560780,2.35989594,0.72432497,1.02915161,0.01125622,0.05545874,0.20555269,1.13887140,0.00963866,0.11961554
-1.20960480,2.41741727,0.73603322,1.04723692,0.01209160,0.05803262,0.20847911,1.17116654,0.01005327,0.12207071
-1.20360180,2.48263046,0.75021124,1.06943653,0.01308909,0.06101184,0.21155309,1.20587294,0.01058364,0.12518544
-1.19759880,2.55515317,0.76685799,1.09567853,0.01424573,0.06437132,0.21474360,1.24268642,0.01122839,0.12892683
-1.19159580,2.63449216,0.78592208,1.12580188,0.01555487,0.06808096,0.21801947,1.28129944,0.01198497,0.13325589
-1.18559280,2.72002869,0.80729676,1.15954951,0.01700603,0.07210497,0.22134840,1.32139600,0.01284951,0.13812704
-1.17958979,2.81100654,0.83081643,1.19656431,0.01858486,0.07640128,0.22469596,1.36264607,0.01381672,0.14348765
-1.17358679,2.90652404,0.85625495,1.23638837,0.02027324,0.08092119,0.22802465,1.40470012,0.01487973,0.14927765
-1.16758379,3.00553137,0.88332602,1.27846604,0.02204945,0.08560911,0.23129302,1.44718456,0.01603006,0.15542929
-1.16158079,3.10683419,0.91168588,1.32215094,0.02388852,0.09040275,0.23445522,1.48969857,0.01725753,0.16186728
-1.15557779,3.20910430,0.94093837,1.36671689,0.02576261,0.09523353,0.23746079,1.53181303,0.01855026,0.16850907
-1.14957479,3.31089752,0.97064224,1.41137280,0.02764166,0.10002743,0.24025493,1.57307169,0.01989473,0.17526562
-1.14357179,3.41067861,1.00032060,1.45528078,0.02949401,0.10470622,0.24277928,1.61299482,0.02127591,0.18204237
-1.13756878,3.50685247,1.02947203,1.49757713,0.03128720,0.10918896,0.24497310,1.65108532,0.02267742,0.18874074
-1.13156578,3.59780058,1.05758315,1.53739526,0.03298886,0.11339394,0.24677486,1.68683703,0.02408177,0.19525972
-1.12556278,3.68192102,1.08414185,1.57388956,0.03456756,0.11724076,0.24812426,1.71974481,0.02547068,0.20149788
-1.11955978,3.75767033,1.10865084,1.60625933,0.03599377,0.12065265,0.24896434,1.74931591,0.02682541,0.20735540
-1.11355678,3.82360525,1.13064073,1.63377154,0.03724070,0.12355878,0.24924386,1.77508185,0.02812715,0.21273633
-1.10755378,3.87842238,1.14968223,1.65578152,0.03828519,0.12589657,0.24891949,1.79661037,0.02935742,0.21755065
-1.10155078,3.92099382,1.16539689,1.67175068,0.03910840,0.12761385,0.24795792,1.81351655,0.03049852,0.22171639
-1.09554777,3.95039720,1.17746588,1.68126043,0.03969641,0.12867074,0.24633762,1.82547269,0.03153391,0.22516142
-1.08954477,3.96593881,1.18563671,1.68402177,0.04004066,0.12904119,0.24405017,1.83221639,0.03244862,0.22782504
-1.08354177,3.96716898,1.18972752,1.67988040,0.04013819,0.12871405,0.24110108,1.83355651,0.03322961,0.22965923
-1.07753877,3.95388925,1.18962900,1.66881709,0.03999171,0.12769376,0.23751006,1.82937691,0.03386604,0.23062955
-1.07153577,3.92615151,1.18530407,1.65094361,0.03960948,0.12600045,0.23331068,1.81963788,0.03434956,0.23071564
-1.06553277,3.88424947,1.17678549,1.62649464,0.03900490,0.12366954,0.22854945,1.80437537,0.03467445,0.22991138
-1.05952976,3.82870350,1.16417170,1.59581621,0.03819610,0.12075087,0.22328443,1.78369852,0.03483775,0.22822475
-1.05352676,3.76023993,1.14762130,1.55935145,0.03720522,0.11730743,0.21758334,1.75778548,0.03483929,0.22567732
