energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.63731866,1.04669862,0.29427478,0.49522115,0.00264879,0.01640627,0.17911314,0.37682131,0.00686739,0.09600143
-4.63131566,1.04089356,0.28449200,0.49931844,0.00256655,0.01531508,0.16551651,0.37375544,0.00701285,0.09217169
-4.62531266,1.04339419,0.27499921,0.50781474,0.00247729,0.01443987,0.15336158,0.37400955,0.00726974,0.08858110
-4.61930965,1.05420704,0.26592297,0.52064122,0.00238155,0.01377921,0.14270307,0.37759471,0.00763590,0.08526959
-4.61330665,1.07320863,0.25737733,0.53764491,0.00228018,0.01332887,0.13357511,0.38448812,0.00810828,0.08227259
-4.60730365,1.10013781,0.24946052,0.55858611,0.00217430,0.01308202,0.12599153,0.39462964,0.00868292,0.07961990
-4.60130065,1.13459229,0.24225225,0.58313839,0.00206519,0.01302945,0.11994645,0.40791952,0.00935488,0.07733478
-4.59529765,1.17602991,0.23581160,0.61089147,0.00195424,0.01315985,0.11541546,0.42421746,0.01011817,0.07543327
-4.58929465,1.22377505,0.23017581,0.64135725,0.00184288,0.01346007,0.11235720,0.44334343,0.01096576,0.07392382
-4.58329165,1.27703055,0.22535998,0.67397892,0.00173252,0.01391537,0.11071525,0.46508014,0.01188953,0.07280721
-4.57728864,1.33489486,0.22135769,0.70814301,0.00162446,0.01450979,0.11042037,0.48917744,0.01288028,0.07207680
-4.57128564,1.39638417,0.21814267,0.74319423,0.00151991,0.01522637,0.11139301,0.51535821,0.01392784,0.07171916
-4.56528264,1.46045893,0.21567150,0.77845261,0.00141991,0.01604755,0.11354590,0.54332589,0.01502110,0.07171498
-4.55927964,1.52605379,0.21388707,0.81323234,0.00132534,0.01695544,0.11678685,0.57277317,0.01614824,0.07204022
-4.55327664,1.59210983,0.21272296,0.84686167,0.00123688,0.01793221,0.12102152,0.60339145,0.01729685,0.07266760
-4.54727364,1.65760784,0.21210833,0.87870316,0.00115507,0.01896038,0.12615617,0.63488069,0.01845419,0.07356819
-4.54127064,1.72160107,0.21197327,0.90817326,0.00108027,0.02002314,0.13210037,0.66695913,0.01960747,0.07471316
-4.53526763,1.78324615,0.21225430,0.93476061,0.00101274,0.02110471,0.13876943,0.69937238,0.02074407,0.07607559
-4.52926463,1.84183053,0.21289984,0.95804210,0.00095261,0.02219055,0.14608670,0.73190132,0.02185187,0.07763219
-4.52326163,1.89679537,0.21387534,0.97769590,0.00089999,0.02326771,0.15398554,0.76436848,0.02291954,0.07936495
-4.51725863,1.94775256,0.21516791,0.99351112,0.00085492,0.02432496,0.16241094,0.79664246,0.02393676,0.08126259
-4.51125563,1.99449508,0.21679012,1.00539328,0.00081749,0.02535303,0.17132076,0.82864017,0.02489451,0.08332173
-4.50525263,2.03700029,0.21878289,1.01336566,0.00078782,0.02634474,0.18068655,0.86032670,0.02578525,0.08554780
-4.49924962,2.07542577,0.22121721,1.01756619,0.00076610,0.02729509,0.19049390,0.89171284,0.02660309,0.08795550
-4.49324662,2.11009814,0.22419459,1.01824023,0.00075261,0.02820130,0.20074230,0.92285044,0.02734390,0.09056892
-4.48724362,2.14149515,0.22784626,1.01572939,0.00074777,0.02906285,0.21144457,0.95382571,0.02800543,0.09342124
-4.48124062,2.17022212,0.23233085,1.01045712,0.00075210,0.02988147,0.22262581,0.98475095,0.02858725,0.09655398
-4.47523762,2.19698377,0.23783090,1.00291147,0.00076622,0.03066108,0.23432187,1.01575513,0.02909082,0.10001590
-4.46923462,2.22255272,0.24454794,0.99362606,0.00079090,0.03140772,0.24657755,1.04697384,0.02951939,0.10386148
-4.46323162,2.24773632,0.25269653,0.98315996,0.00082696,0.03212950,0.25944434,1.07853903,0.02987792,0.10814916
-4.45722861,2.27334304,0.26249721,0.97207737,0.00087532,0.03283652,0.27297799,1.11056938,0.03017300,0.11293927
-4.45122561,2.30015026,0.27416876,0.96092802,0.00093692,0.03354077,0.28723594,1.14316142,0.03041268,0.11829178
-4.44522261,2.32887451,0.28791986,0.95022905,0.00101272,0.03425610,0.30227462,1.17638224,0.03060639,0.12426404
-4.43921961,2.36014564,0.30394058,0.94044899,0.00110362,0.03499808,0.31814687,1.21026383,0.03076480,0.13090843
-4.43321661,2.39448575,0.32239395,0.93199461,0.00121050,0.03578400,0.33489952,1.24479957,0.03089964,0.13827017
-4.42721361,2.43229378,0.34340787,0.92520079,0.00133410,0.03663275,0.35257124,1.27994290,0.03102364,0.14638531
-4.42121061,2.47383603,0.36706791,0.92032395,0.00147507,0.03756473,0.37119085,1.31560822,0.03115034,0.15527901
-4.41520760,2.51924297,0.39341116,0.91753890,0.00163388,0.03860178,0.39077611,1.35167398,0.03129400,0.16496418
-4.40920460,2.56851209,0.42242142,0.91693915,0.00181085,0.03976701,0.41133305,1.38798776,0.03146947,0.17544059
-4.40320160,2.62151647,0.45402626,0.91854051,0.00200614,0.04108463,0.43285604,1.42437312,0.03169202,0.18669445
-4.39719860,2.67801830,0.48809583,0.92228746,0.00221970,0.04257968,0.45532842,1.46063766,0.03197725,0.19869852
-4.39119560,2.73768664,0.52444386,0.92806202,0.00245138,0.04427777,0.47872378,1.49658212,0.03234085,0.21141274
-4.38519260,2.80011822,0.56283070,0.93569440,0.00270085,0.04620465,0.50300786,1.53200979,0.03279849,0.22478538
-4.37918959,2.86486014,0.60296848,0.94497493,0.00296770,0.04838576,0.52814074,1.56673579,0.03336552,0.23875459
-4.37318659,2.93143313,0.64452822,0.95566658,0.00325145,0.05084569,0.55407940,1.60059575,0.03405674,0.25325041
-4.36718359,2.99935411,0.68714856,0.96751735,0.00355160,0.05360748,0.58078030,1.63345323,0.03488614,0.26819686
-4.36118059,3.06815673,0.73044585,0.98027210,0.00386768,0.05669190,0.60820169,1.66520548,0.03586648,0.28351435
-4.35517759,3.13740862,0.77402510,0.99368303,0.00419926,0.06011666,0.63630553,1.69578701,0.03700902,0.29912187
-4.34917459,3.20672437,0.81749124,1.00751847,0.00454602,0.06389549,0.66505867,1.72517082,0.03832302,0.31493914
-4.34317159,3.27577338,0.86046025,1.02156952,0.00490776,0.06803725,0.69443307,1.75336678,0.03981536,0.33088833
-4.33716858,3.34428193,0.90256940,1.03565436,0.00528441,0.07254495,0.72440484,1.78041730,0.04149009,0.34689534
-4.33116558,3.41202943,0.94348634,1.04962003,0.00567602,0.07741486,0.75495210,1.80639019,0.04334795,0.36289054
-4.32516258,3.47883869,0.98291627,1.06334165,0.00608274,0.08263560,0.78605141,1.83136901,0.04538599,0.37880883
-4.31915958,3.54456101,1.02060707,1.07671945,0.00650482,0.08818740,0.81767306,1.85544128,0.04759713,0.39458905
-4.31315658,3.60905673,1.05635197,1.08967368,0.00694245,0.09404142,0.84977525,1.87868506,0.04996987,0.41017277
-4.30715358,3.67217264,1.08998981,1.10213797,0.00739581,0.10015931,0.88229744,1.90115465,0.05248800,0.42550253
-4.30115058,3.73371761,1.12140278,1.11405164,0.00786486,0.10649302,0.91515338,1.92286624,0.05513053,0.44051959
-4.29514757,3.79343841,1.15051200,1.12535158,0.00834932,0.11298481,0.94822408,1.94378434,0.05787165,0.45516156
-4.28914457,3.85099736,1.17727125,1.13596429,0.00884854,0.11956767,0.98135148,1.96381000,0.06068088,0.46935990
-4.28314157,3.90595376,1.20165930,1.14579877,0.00936136,0.12616597,1.01433313,1.98277169,0.06352345,0.48303759
-4.27713857,3.95775094,1.22367141,1.15474089,0.00988608,0.13269660,1.04691859,2.00041962,0.06636076,0.49610730
-4.27113557,4.00571021,1.24331075,1.16264966,0.01042031,0.13907034,1.07880790,2.01642429,0.06915113,0.50847014
-4.26513257,4.04903303,1.26058011,1.16935588,0.01096098,0.14519365,1.10965262,2.03037956,0.07185062,0.52001517
-4.25912956,4.08681196,1.27547479,1.17466335,0.01150423,0.15097070,1.13905960,2.04181066,0.07441411,0.53061999
-4.25312656,4.11805050,1.28797690,1.17835280,0.01204547,0.15630572,1.16659758,2.05018694,0.07679643,0.54015219
-4.24712356,4.14169146,1.29805178,1.18018832,0.01257939,0.16110547,1.19180661,2.05493904,0.07895367,0.54847198
-4.24112056,4.15665275,1.30564644,1.17992616,0.01310004,0.16528184,1.21421006,2.05547995,0.08084445,0.55543568
-4.23511756,4.16186917,1.31069054,1.17732531,0.01360091,0.16875443,1.23332862,2.05122893,0.08243126,0.56090013
-4.22911456,4.15633812,1.31309946,1.17215943,0.01407510,0.17145305,1.24869601,2.04163731,0.08368174,0.56472767
-4.22311156,4.13916699,1.31277964,1.16422933,0.01451548,0.17331995,1.25987540,2.02621478,0.08456982,0.56679158
-4.21710855,4.10961982,1.30963555,1.15337541,0.01491489,0.17431186,1.26647605,2.00455505,0.08507672,0.56698166
-4.21110555,4.06716050,1.30357804,1.13948923,0.01526635,0.17440150,1.26816913,1.97635925,0.08519174,0.56520955
-4.20510255,4.01149034,1.29453350,1.12252350,0.01556328,0.17357869,1.26470213,1.94145616,0.08491279,0.56141375
-4.19909955,3.94257775,1.28245314,1.10249997,0.01579970,0.17185094,1.25591096,1.89981788,0.08424665,0.55556373
-4.19309655,3.86067837,1.26732204,1.07951456,0.01597052,0.16924345,1.24172928,1.85157027,0.08320892,0.54766322
-4.18709355,3.76634429,1.24916723,1.05373959,0.01607164,0.16579852,1.22219447,1.79699748,0.08182368,0.53775228
-4.18109055,3.66042189,1.22806426,1.02542266,0.01610021,0.16157451,1.19745000,1.73654033,0.08012281,0.52590814
-4.17508754,3.54403806,1.20414211,0.99488236,0.01605471,0.15664416,1.16774399,1.67078854,0.07814513,0.51224462
-4.16908454,3.41857544,1.17758574,0.96250086,0.01593509,0.15109256,1.13342417,1.60046724,0.07593520,0.49691039
-4.16308154,3.28563760,1.14863635,0.92871371,0.01574279,0.14501477,1.09492929,1.52641825,0.07354199,0.48008582
-4.15707854,3.14700587,1.11758921,0.89399733,0.01548081,0.13851312,1.05277755,1.44957713,0.07101737,0.46197883
-4.15107554,3.00458950,1.08478888,0.85885465,0.01515362,0.13169437,1.00755249,1.37094699,0.06841457,0.44281972
-4.14507254,2.86037141,1.05062232,0.82379960,0.01476711,0.12466689,0.95988690,1.29157017,0.06578655,0.42285540
-4.13906953,2.71635179,1.01550977,0.78934112,0.01432844,0.11753780,0.91044555,1.21249905,0.06318444,0.40234297
-4.13306653,2.57449169,0.97989404,0.75596727,0.01384589,0.11041035,0.85990741,1.13476714,0.06065608,0.38154322
-4.12706353,2.43665891,0.94422842,0.72413016,0.01332864,0.10338148,0.80894796,1.05936153,0.05824467,0.36071407
-4.12106053,2.30457802,0.90896381,0.69423229,0.01278655,0.09653976,0.75822229,0.98719767,0.05598764,0.34010422
-4.11505753,2.17978624,0.87453551,0.66661470,0.01222988,0.08996360,0.70834961,0.91909727,0.05391570,0.31994734
-4.10905453,2.06359653,0.84135023,0.64154749,0.01166903,0.08371996,0.65989950,0.85576998,0.05205217,0.30045681
-4.10305153,1.95706885,0.80977382,0.61922286,0.01111425,0.07786342,0.61338045,0.79779915,0.05041256,0.28182132
-4.09704852,1.86099028,0.78012027,0.59975099,0.01057537,0.07243572,0.56923075,0.74563201,0.04900438,0.26420128
-4.09104552,1.77586417,0.75264232,0.58315864,0.01006154,0.06746561,0.52781211,0.69957424,0.04782729,0.24772630
-4.08504252,1.70190833,0.72752422,0.56939072,0.00958099,0.06296922,0.48940580,0.65978883,0.04687340,0.23249356
-4.07903952,1.63906192,0.70487675,0.55831438,0.00914079,0.05895065,0.45421154,0.62629903,0.04612788,0.21856734
-4.07303652,1.58700029,0.68473494,0.54972557,0.00874670,0.05540291,0.42234877,0.59899497,0.04556973,0.20597938
-4.06703352,1.54515717,0.66705841,0.54335776,0.00840302,0.05230909,0.39386028,0.57764364,0.04517273,0.19473028
-4.06103052,1.51275301,0.65173442,0.53889239,0.00811252,0.04964379,0.36871785,0.56190166,0.04490647,0.18479171
-4.05502751,1.48882847,0.63858356,0.53597062,0.00787637,0.04737454,0.34682960,0.55133043,0.04473759,0.17610937
-4.04902451,1.47228190,0.62736775,0.53420609,0.00769420,0.04546344,0.32804883,0.54541314,0.04463091,0.16860657
-4.04302151,1.46190947,0.61780036,0.53319802,0.00756414,0.04386882,0.31218387,0.54357308,0.04455070,0.16218834
-4.03701851,1.45644677,0.60955805,0.53254445,0.00748294,0.04254677,0.29900863,0.54519285,0.04446184,0.15674582
-4.03101551,1.45461067,0.60229373,0.53185496,0.00744618,0.04145278,0.28827354,0.54963386,0.04433093,0.15216095
-4.02501251,1.45514010,0.59565040,0.53076265,0.00744841,0.04054310,0.27971648,0.55625568,0.04412732,0.14831114
-4.01900950,1.45683471,0.58927499,0.52893489,0.00748346,0.03977613,0.27307328,0.56443479,0.04382394,0.14507385
-4.01300650,1.45859034,0.58283198,0.52608275,0.00754469,0.03911357,0.26808764,0.57358217,0.04339808,0.14233097
-4.00700350,1.45943027,0.57601606,0.52196854,0.00762528,0.03852133,0.26452003,0.58315935,0.04283185,0.13997281
-4.00100050,1.45853140,0.56856353,0.51641163,0.00771851,0.03797034,0.26215533,0.59269246,0.04211264,0.13790158
-3.99499750,1.45524483,0.56026183,0.50929220,0.00781809,0.03743708,0.26080909,0.60178386,0.04123320,0.13603430
-3.98899450,1.44911013,0.55095702,0.50055302,0.00791839,0.03690393,0.26033216,0.61012111,0.04019174,0.13430503
-3.98299150,1.43986319,0.54055895,0.49019918,0.00801470,0.03635925,0.26061352,0.61748292,0.03899163,0.13266641
-3.97698849,1.42743737,0.52904387,0.47829602,0.00810345,0.03579730,0.26158155,0.62374197,0.03764121,0.13109037
-3.97098549,1.41195831,0.51645459,0.46496518,0.00818236,0.03521794,0.26320339,0.62886456,0.03615319,0.12956820
-3.96498249,1.39373255,0.50289819,0.45037926,0.00825057,0.03462623,0.26548279,0.63290715,0.03454418,0.12810981
-3.95897949,1.37323073,0.48854146,0.43475506,0.00830862,0.03403179,0.26845658,0.63600992,0.03283400,0.12674237
-3.95297649,1.35106610,0.47360427,0.41834591,0.00835853,0.03344814,0.27218979,0.63838779,0.03104497,0.12550837
-3.94697349,1.32796925,0.45835141,0.40143320,0.00840365,0.03289193,0.27677005,0.64031925,0.02920119,0.12446318
-3.94097049,1.30476033,0.44308296,0.38431757,0.00844858,0.03238221,0.28230127,0.64213365,0.02732781,0.12367230
-3.93496748,1.28231982,0.42812394,0.36731001,0.00849892,0.03193960,0.28889726,0.64419740,0.02545035,0.12320833
-3.92896448,1.26155913,0.41381349,0.35072308,0.00856109,0.03158566,0.29667545,0.64689999,0.02359406,0.12314790
-3.92296148,1.24339223,0.40049401,0.33486271,0.00864202,0.03134219,0.30575111,0.65064026,0.02178332,0.12356861
-3.91695848,1.22870945,0.38850079,0.32002060,0.00874886,0.03123076,0.31623255,0.65581372,0.02004118,0.12454618
-3.91095548,1.21835429,0.37815236,0.30646755,0.00888865,0.03127229,0.32821728,0.66280144,0.01838894,0.12615190
-3.90495248,1.21310409,0.36974195,0.29444785,0.00906798,0.03148685,0.34178959,0.67196091,0.01684586,0.12845033
-3.89894947,1.21365505,0.36353022,0.28417477,0.00929273,0.03189349,0.35701945,0.68361919,0.01542893,0.13149765
-3.89294647,1.22061170,0.35973948,0.27582720,0.00956772,0.03251028,0.37396289,0.69806854,0.01415277,0.13534027
-3.88694347,1.23448097,0.35854949,0.26954747,0.00989649,0.03335442,0.39266359,0.71556439,0.01302953,0.14001411
-3.88094047,1.25567038,0.36009470,0.26544033,0.01028110,0.03444239,0.41315559,0.73632544,0.01206897,0.14554419
-3.87493747,1.28448970,0.36446308,0.26357281,0.01072197,0.03579018,0.43546675,0.76053562,0.01127849,0.15194476
-3.86893447,1.32115563,0.37169623,0.26397511,0.01121777,0.03741349,0.45962266,0.78834722,0.01066322,0.15921966
-3.86293147,1.36579815,0.38179070,0.26664214,0.01176548,0.03932780,0.48565049,0.81988469,0.01022619,0.16736301
-3.85692846,1.41846786,0.39470020,0.27153563,0.01236038,0.04154846,0.51358234,0.85524842,0.00996846,0.17636006
-3.85092546,1.47914325,0.41033856,0.27858676,0.01299622,0.04409049,0.54345775,0.89451785,0.00988924,0.18618801
-3.84492246,1.54773688,0.42858325,0.28769893,0.01366542,0.04696833,0.57532484,0.93775336,0.00998602,0.19681686
-3.83891946,1.62409987,0.44927900,0.29875081,0.01435930,0.05019532,0.60923990,0.98499635,0.01025471,0.20821009
-3.83291646,1.70802412,0.47224164,0.31159927,0.01506843,0.05378297,0.64526505,1.03626743,0.01068971,0.22032517
-3.82691346,1.79924193,0.49726172,0.32608244,0.01578299,0.05774013,0.68346408,1.09156233,0.01128397,0.23311381
-3.82091046,1.89742320,0.52410803,0.34202252,0.01649310,0.06207187,0.72389636,1.15084584,0.01202910,0.24652195
-3.81490745,2.00217040,0.55253075,0.35922861,0.01718924,0.06677839,0.76660915,1.21404402,0.01291536,0.26048959
-3.80890445,2.11301204,0.58226443,0.37749941,0.01786263,0.07185381,0.81162864,1.28103517,0.01393175,0.27495030
-3.80290145,2.22939550,0.61303061,0.39662588,0.01850556,0.07728495,0.85895009,1.35164040,0.01506603,0.28983080
-3.79689845,2.35068017,0.64454048,0.41639389,0.01911170,0.08305033,0.90852792,1.42561441,0.01630481,0.30505042
-3.79089545,2.47613226,0.67649739,0.43658707,0.01967637,0.08911929,0.96026616,1.50263760,0.01763362,0.32052068
-3.78489245,2.60492221,0.70859959,0.45698961,0.02019670,0.09545137,1.01401012,1.58231037,0.01903706,0.33614519
-3.77888944,2.73612603,0.74054325,0.47738944,0.02067175,0.10199616,1.06953988,1.66415031,0.02049894,0.35181976
-3.77288644,2.86873129,0.77202595,0.49758148,0.02110251,0.10869340,1.12656628,1.74759319,0.02200246,0.36743312
-3.76688344,3.00164848,0.80275070,0.51737121,0.02149188,0.11547371,1.18472989,1.83199819,0.02353052,0.38286803
-3.76088044,3.13372809,0.83243061,0.53657830,0.02184447,0.12225963,1.24360330,1.91665761,0.02506593,0.39800305
-3.75487744,3.26378319,0.86079421,0.55504045,0.02216647,0.12896727,1.30269696,2.00081103,0.02659178,0.41271485
-3.74887444,3.39061705,0.88759128,0.57261710,0.02246532,0.13550826,1.36146847,2.08366369,0.02809173,0.42688107
-3.74287144,3.51305499,0.91259906,0.58919297,0.02274944,0.14179214,1.41933509,2.16440838,0.02955038,0.44038362
-3.73686843,3.62997885,0.93562870,0.60468129,0.02302787,0.14772895,1.47568914,2.24224993,0.03095362,0.45311227
-3.73086543,3.74036271,0.95653142,0.61902640,0.02330995,0.15323208,1.52991540,2.31643123,0.03228892,0.46496841
-3.72486243,3.84330793,0.97520426,0.63220555,0.02360498,0.15822097,1.58140989,2.38625943,0.03354563,0.47586872
-3.71885943,3.93807533,0.99159476,0.64422979,0.02392191,0.16262391,1.62959910,2.45113092,0.03471521,0.48574853
-3.71285643,4.02411279,1.00570437,0.65514365,0.02426905,0.16638041,1.67395856,2.51055359,0.03579140,0.49456472
-3.70685343,4.10107610,1.01759005,0.66502355,0.02465387,0.16944332,1.71402987,2.56416524,0.03677029,0.50229779
-3.70085043,4.16884179,1.02736369,0.67397483,0.02508280,0.17178039,1.74943528,2.61174667,0.03765036,0.50895306
-3.69484742,4.22751037,1.03518926,0.68212743,0.02556113,0.17337530,1.77988887,2.65322874,0.03843235,0.51456073
-3.68884442,4.27739942,1.04127736,0.68963021,0.02609287,0.17422807,1.80520389,2.68869266,0.03911909,0.51917484
-3.68284142,4.31902637,1.04587731,0.69664411,0.02668079,0.17435471,1.82529565,2.71836329,0.03971527,0.52287087
-3.67683842,4.35308115,1.04926686,0.70333438,0.02732633,0.17378638,1.84017991,2.74259546,0.04022709,0.52574231
-3.67083542,4.38038992,1.05173990,0.70986214,0.02802967,0.17256778,1.84996676,2.76185397,0.04066187,0.52789609
-3.66483242,4.40187129,1.05359267,0.71637560,0.02878971,0.17075509,1.85485047,2.77668803,0.04102760,0.52944711
-3.65882941,4.41848714,1.05510899,0.72300145,0.02960408,0.16841350,1.85509567,2.78770142,0.04133251,0.53051218
-3.65282641,4.43119046,1.05654541,0.72983678,0.03046917,0.16561440,1.85102093,2.79551984,0.04158458,0.53120366
-3.64682341,4.44087291,1.05811690,0.73694191,0.03138008,0.16243241,1.84298042,2.80075713,0.04179116,0.53162304
-3.64082041,4.44831492,1.05998412,0.74433473,0.03233061,0.15894240,1.83134494,2.80398210,0.04195848,0.53185493
-3.63481741,4.45414106,1.06224277,0.75198672,0.03331322,0.15521671,1.81648325,2.80568782,0.04209142,0.53196176
-3.62881441,4.45878331,1.06491598,0.75982100,0.03431897,0.15132254,1.79874486,2.80626503,0.04219320,0.53197955
-3.62281141,4.46245416,1.06795013,0.76771273,0.03533754,0.14731984,1.77844521,2.80598100,0.04226522,0.53191492
-3.61680840,4.46513149,1.07121455,0.77549176,0.03635715,0.14325959,1.75585397,2.80496525,0.04230704,0.53174367
-3.61080540,4.46655601,1.07450522,0.78294762,0.03736466,0.13918271,1.73118724,2.80320276,0.04231641,0.53141103
-3.60480240,4.46624166,1.07755240,0.78983670,0.03834564,0.13511949,1.70460381,2.80053512,0.04228938,0.53083354
-3.59879940,4.46349862,1.08003186,0.79589119,0.03928455,0.13108967,1.67620566,2.79666964,0.04222061,0.52990259
-3.59279640,4.45746782,1.08157925,0.80082962,0.04016494,0.12710296,1.64604252,2.79119598,0.04210366,0.52848938
-3.58679340,4.44716513,1.08180674,0.80436830,0.04096984,0.12316020,1.61412006,2.78360930,0.04193139,0.52645116
-3.58079040,4.43153311,1.08032125,0.80623323,0.04168213,0.11925473,1.58041103,2.77333891,0.04169639,0.52363836
-3.57478739,4.40949747,1.07674305,0.80617191,0.04228502,0.11537424,1.54486866,2.75978077,0.04139147,0.51990220
