energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-2.13406703,0.31032974,0.07451752,0.03495459,0.00276582,0.01006527,0.16304768,0.19318205,0.00135457,0.08238555
-2.12806403,0.32627000,0.07142855,0.03640746,0.00272538,0.01130712,0.17680825,0.20427726,0.00131904,0.08693333
-2.12206103,0.34678455,0.07005618,0.03824223,0.00270034,0.01285175,0.19204964,0.21803349,0.00132008,0.09281763
-2.11605803,0.37221198,0.07049262,0.04047852,0.00268928,0.01472743,0.20885982,0.23467064,0.00136047,0.10012791
-2.11005503,0.40290340,0.07282768,0.04313694,0.00269084,0.01696197,0.22733123,0.25442117,0.00144308,0.10895353
-2.10405203,0.43922034,0.07714954,0.04623923,0.00270388,0.01958216,0.24755923,0.27752859,0.00157087,0.11938301
-2.09804902,0.48153014,0.08354467,0.04980817,0.00272757,0.02261306,0.26963970,0.30424402,0.00174689,0.13150269
-2.09204602,0.53019830,0.09209694,0.05386734,0.00276141,0.02607726,0.29366548,0.33482077,0.00197420,0.14539492
-2.08604302,0.58557788,0.10288589,0.05844054,0.00280535,0.02999399,0.31972194,0.36950681,0.00225586,0.16113553
-2.08004002,0.64799599,0.11598410,0.06355099,0.00285974,0.03437822,0.34788143,0.40853516,0.00259482,0.17879083
-2.07403702,0.71773753,0.13145369,0.06922027,0.00292539,0.03923972,0.37819708,0.45211237,0.00299380,0.19841409
-2.06803402,0.79502682,0.14934211,0.07546708,0.00300349,0.04458214,0.41069597,0.50040542,0.00345518,0.22004167
-2.06203102,0.88000750,0.16967744,0.08230574,0.00309561,0.05040210,0.44537202,0.55352746,0.00398087,0.24368892
-2.05602801,0.97272171,0.19246315,0.08974466,0.00320355,0.05668838,0.48217892,0.61152298,0.00457214,0.26934599
-2.05002501,1.07308933,0.21767282,0.09778468,0.00332931,0.06342116,0.52102353,0.67435295,0.00522945,0.29697374
-2.04402201,1.18088831,0.24524495,0.10641749,0.00347494,0.07057152,0.56175999,0.74188092,0.00595232,0.32649998
-2.03801901,1.29573719,0.27507811,0.11562408,0.00364240,0.07810099,0.60418507,0.81386053,0.00673921,0.35781621
-2.03201601,1.41708083,0.30702680,0.12537342,0.00383346,0.08596143,0.64803503,0.88992553,0.00758734,0.39077499
-2.02601301,1.54418043,0.34089824,0.13562137,0.00404954,0.09409504,0.69298436,0.96958283,0.00849262,0.42518819
-2.02001001,1.67610867,0.37645039,0.14630991,0.00429158,0.10243475,0.73864655,1.05220935,0.00944960,0.46082633
-2.01400700,1.81175076,0.41339139,0.15736680,0.00455994,0.11090475,0.78457723,1.13705323,0.01045144,0.49741893
-2.00800400,1.94981202,0.45138067,0.16870561,0.00485425,0.11942142,0.83027960,1.22323972,0.01148988,0.53465622
-2.00200100,2.08883220,0.49003177,0.18022633,0.00517338,0.12789444,0.87521216,1.30978209,0.01255538,0.57219204
-1.99599800,2.22720663,0.52891704,0.19181643,0.00551534,0.13622818,0.91879876,1.39559735,0.01363720,0.60964817
-1.98999500,2.36321405,0.56757411,0.20335240,0.00587727,0.14432336,0.96044049,1.47952672,0.01472354,0.64661984
-1.98399200,2.49505038,0.60551414,0.21470188,0.00625545,0.15207888,0.99952931,1.56036032,0.01580180,0.68268252
-1.97798899,2.62086776,0.64223162,0.22572616,0.00664531,0.15939381,1.03546294,1.63686536,0.01685878,0.71739980
-1.97198599,2.73881780,0.67721545,0.23628314,0.00704153,0.16616951,1.06766045,1.70781703,0.01788101,0.75033224
-1.96598299,2.84709757,0.70996112,0.24623063,0.00743813,0.17231182,1.09557812,1.77203096,0.01885505,0.78104687
-1.95997999,2.94399690,0.73998344,0.25542989,0.00782859,0.17773321,1.11872500,1.82839616,0.01976784,0.80912731
-1.95397699,3.02794552,0.76682954,0.26374926,0.00820605,0.18235492,1.13667756,1.87590724,0.02060703,0.83418405
-1.94797399,3.09755808,0.79009158,0.27106794,0.00856345,0.18610897,1.14909285,1.91369451,0.02136133,0.85586465
-1.94197099,3.15167563,0.80941877,0.27727956,0.00889374,0.18893995,1.15571983,1.94105102,0.02202087,0.87386355
-1.93596798,3.18940188,0.82452823,0.28229561,0.00919011,0.19080658,1.15640820,1.95745528,0.02257751,0.88793116
-1.92996498,3.21013284,0.83521416,0.28604841,0.00944617,0.19168298,1.15111453,1.96258876,0.02302511,0.89788186
-1.92396198,3.21357859,0.84135511,0.28849370,0.00965614,0.19155957,1.13990537,1.95634753,0.02335982,0.90360062
-1.91795898,3.19977632,0.84291884,0.28961259,0.00981508,0.19044357,1.12295715,1.93884755,0.02358024,0.90504796
-1.91195598,3.16909400,0.83996460,0.28941281,0.00991899,0.18835912,1.10055296,1.91042326,0.02368758,0.90226288
-1.90595298,3.12222439,0.83264270,0.28792914,0.00996502,0.18534687,1.07307612,1.87161973,0.02368577,0.89536375
-1.89994997,3.06016952,0.82119130,0.28522310,0.00995148,0.18146323,1.04100091,1.82317852,0.02358146,0.88454690
-1.89394697,2.98421606,0.80593046,0.28138171,0.00987796,0.17677915,1.00488065,1.76601787,0.02338397,0.87008278
-1.88794397,2.89590239,0.78725362,0.27651538,0.00974534,0.17137852,0.96533362,1.70120801,0.02310518,0.85230994
-1.88194097,2.79697849,0.76561682,0.27075509,0.00955574,0.16535616,0.92302728,1.62994255,0.02275935,0.83162673
-1.87593797,2.68936001,0.74152593,0.26424870,0.00931249,0.15881563,0.87866127,1.55350695,0.02236285,0.80848106
-1.86993497,2.57507805,0.71552243,0.25715676,0.00901998,0.15186669,0.83294993,1.47324529,0.02193385,0.78335845
-1.86393197,2.45622645,0.68816817,0.24964777,0.00868359,0.14462274,0.78660473,1.39052652,0.02149193,0.75676882
-1.85792896,2.33490821,0.66002966,0.24189310,0.00830945,0.13719808,0.74031736,1.30671122,0.02105762,0.72923242
-1.85192596,2.21318303,0.63166246,0.23406185,0.00790431,0.12970528,0.69474387,1.22312004,0.02065195,0.70126533
-1.84592296,2.09301741,0.60359621,0.22631568,0.00747532,0.12225265,0.65049050,1.14100464,0.02029588,0.67336528
-1.83991996,1.97623904,0.57632078,0.21880394,0.00702982,0.11494187,0.60810144,1.06152200,0.02000975,0.64599805
-1.83391696,1.86449683,0.55027409,0.21165926,0.00657516,0.10786592,0.56804894,0.98571260,0.01981273,0.61958516
-1.82791396,1.75922746,0.52583192,0.20499372,0.00611849,0.10110736,0.53072600,0.91448295,0.01972224,0.59449320
-1.82191096,1.66162963,0.50330005,0.19889583,0.00566659,0.09473692,0.49644170,0.84859268,0.01975333,0.57102533
-1.81590795,1.57264619,0.48290890,0.19342834,0.00522572,0.08881257,0.46541919,0.78864618,0.01991825,0.54941512
-1.80990495,1.49295461,0.46481090,0.18862710,0.00480149,0.08337899,0.43779627,0.73508883,0.02022589,0.52982305
-1.80390195,1.42296561,0.44908039,0.18450088,0.00439877,0.07846752,0.41362850,0.68820739,0.02068140,0.51233573
-1.79789895,1.36282962,0.43571614,0.18103222,0.00402165,0.07409642,0.39289432,0.64813434,0.02128586,0.49696778
-1.79189595,1.31245040,0.42464618,0.17817919,0.00367335,0.07027159,0.37550218,0.61485569,0.02203604,0.48366634
-1.78589295,1.27150514,0.41573467,0.17587810,0.00335630,0.06698766,0.36129916,0.58822175,0.02292432,0.47231777
-1.77988994,1.23946992,0.40879052,0.17404689,0.00307208,0.06422925,0.35008062,0.56796045,0.02393866,0.46275638
-1.77388694,1.21564946,0.40357728,0.17258910,0.00282155,0.06197251,0.34160074,0.55369254,0.02506278,0.45477462
-1.76788394,1.19921000,0.39982392,0.17139825,0.00260487,0.06018683,0.33558322,0.54494831,0.02627644,0.44813432
-1.76188094,1.18921409,0.39723605,0.17036247,0.00242163,0.05883659,0.33173203,0.54118528,0.02755590,0.44257843
-1.75587794,1.18465596,0.39550719,0.16936905,0.00227094,0.05788288,0.32974175,0.54180634,0.02887445,0.43784266
-1.74987494,1.18449656,0.39432960,0.16830890,0.00215150,0.05728518,0.32930712,0.54617810,0.03020308,0.43366670
-1.74387194,1.18769695,0.39340439,0.16708056,0.00206179,0.05700297,0.33013167,0.55364877,0.03151133,0.42980437
-1.73786893,1.19324920,0.39245057,0.16559380,0.00200010,0.05699705,0.33193512,0.56356548,0.03276806,0.42603241
-1.73186593,1.20020402,0.39121279,0.16377252,0.00196466,0.05723071,0.33445948,0.57529044,0.03394245,0.42215762
-1.72586293,1.20769436,0.38946766,0.16155691,0.00195375,0.05767061,0.33747368,0.58821586,0.03500485,0.41802201
-1.71985993,1.21495452,0.38702840,0.15890494,0.00196573,0.05828742,0.34077673,0.60177710,0.03592773,0.41350608
-1.71385693,1.22133446,0.38374800,0.15579292,0.00199911,0.05905610,0.34419948,0.61546390,0.03668651,0.40853000
-1.70785393,1.22630909,0.37952065,0.15221542,0.00205259,0.05995602,0.34760499,0.62882950,0.03726032,0.40305291
-1.70185093,1.22948264,0.37428181,0.14818444,0.00212507,0.06097074,0.35088763,0.64149739,0.03763265,0.39707053
-1.69584792,1.23058825,0.36800673,0.14372791,0.00221564,0.06208753,0.35397120,0.65316553,0.03779181,0.39061119
-1.68984492,1.22948307,0.36070794,0.13888776,0.00232355,0.06329684,0.35680602,0.66360815,0.03773130,0.38373085
-1.68384192,1.22613948,0.35243157,0.13371753,0.00244819,0.06459142,0.35936538,0.67267506,0.03744988,0.37650712
-1.67783892,1.22063297,0.34325296,0.12827972,0.00258899,0.06596553,0.36164158,0.68028854,0.03695157,0.36903298
-1.67183592,1.21312732,0.33327163,0.12264302,0.00274539,0.06741399,0.36364162,0.68643822,0.03624538,0.36141025
-1.66583292,1.20385808,0.32260594,0.11687955,0.00291675,0.06893126,0.36538286,0.69117411,0.03534493,0.35374337
-1.65982991,1.19311503,0.31138758,0.11106215,0.00310229,0.07051060,0.36688890,0.69459826,0.03426786,0.34613362
-1.65382691,1.18122453,0.29975619,0.10526192,0.00330098,0.07214332,0.36818568,0.69685559,0.03303519,0.33867412
-1.64782391,1.16853270,0.28785412,0.09954604,0.00351155,0.07381821,0.36929816,0.69812427,0.03167052,0.33144579
-1.64182091,1.15539009,0.27582177,0.09397593,0.00373239,0.07552106,0.37024750,0.69860645,0.03019922,0.32451429
-1.63581791,1.14213860,0.26379340,0.08860581,0.00396154,0.07723454,0.37104898,0.69851959,0.02864760,0.31792814
-1.62981491,1.12910133,0.25189368,0.08348167,0.00419674,0.07893815,0.37171057,0.69808919,0.02704210,0.31171795
-1.62381191,1.11657560,0.24023495,0.07864063,0.00443538,0.08060850,0.37223235,0.69754314,0.02540852,0.30589663
-1.61780890,1.10482950,0.22891540,0.07411075,0.00467467,0.08221977,0.37260652,0.69710812,0.02377139,0.30046065
-1.61180590,1.09410203,0.21801799,0.06991114,0.00491164,0.08374437,0.37281818,0.69700810,0.02215334,0.29539211
-1.60580290,1.08460657,0.20761031,0.06605244,0.00514330,0.08515381,0.37284670,0.69746511,0.02057477,0.29066138
-1.59979990,1.07653745,0.19774511,0.06253755,0.00536682,0.08641968,0.37266762,0.69870203,0.01905346,0.28623033
-1.59379690,1.07007893,0.18846171,0.05936257,0.00557966,0.08751472,0.37225489,0.70094710,0.01760448,0.28205585
-1.58779390,1.06541599,0.17978788,0.05651792,0.00577977,0.08841396,0.37158351,0.70443966,0.01624012,0.27809339
-1.58179090,1.06274605,0.17174231,0.05398956,0.00596579,0.08909590,0.37063224,0.70943663,0.01497002,0.27430061
-1.57578789,1.06229070,0.16433746,0.05176022,0.00613724,0.08954354,0.36938637,0.71621890,0.01380133,0.27064069
-1.56978489,1.06430643,0.15758258,0.04981065,0.00629472,0.08974538,0.36784042,0.72509695,0.01273899,0.26708544
-1.56378189,1.06909355,0.15148685,0.04812086,0.00644007,0.08969627,0.36600052,0.73641502,0.01178608,0.26361789
-1.55777889,1.07700229,0.14606236,0.04667118,0.00657651,0.08939807,0.36388651,0.75055302,0.01094416,0.26023435
-1.55177589,1.08843540,0.14132698,0.04544327,0.00670877,0.08886000,0.36153345,0.76792563,0.01021363,0.25694598
-1.54577289,1.10384670,0.13730672,0.04442094,0.00684314,0.08809888,0.35899267,0.78897823,0.00959411,0.25377955
-1.53976988,1.12373515,0.13403767,0.04359081,0.00698746,0.08713901,0.35633200,0.81417917,0.00908473,0.25077773
-1.53376688,1.14863438,0.13156733,0.04294280,0.00715116,0.08601178,0.35363536,0.84400849,0.00868445,0.24799855
-1.52776388,1.17909772,0.12995525,0.04247036,0.00734508,0.08475503,0.35100150,0.87894322,0.00839219,0.24551430
-1.52176088,1.21567918,0.12927293,0.04217059,0.00758136,0.08341217,0.34854193,0.91943956,0.00820705,0.24340972
-1.51575788,1.25891097,0.12960295,0.04204414,0.00787322,0.08203104,0.34637803,0.96591258,0.00812835,0.24177964
-1.50975488,1.30927833,0.13103733,0.04209485,0.00823466,0.08066257,0.34463751,1.01871428,0.00815563,0.24072603
-1.50375188,1.36719274,0.13367515,0.04232933,0.00868010,0.07935935,0.34345006,1.07811084,0.00828859,0.24035458
-1.49774887,1.43296467,0.13761939,0.04275630,0.00922405,0.07817399,0.34294256,1.14426024,0.00852697,0.24077093
-1.49174587,1.50677705,0.14297324,0.04338586,0.00988059,0.07715749,0.34323390,1.21719116,0.00887041,0.24207649
-1.48574287,1.58866061,0.14983571,0.04422856,0.01066293,0.07635766,0.34442956,1.29678456,0.00931822,0.24436419
-1.47973987,1.67847252,0.15829694,0.04529450,0.01158289,0.07581750,0.34661624,1.38275856,0.00986916,0.24771407
-1.47373687,1.77587921,0.16843309,0.04659233,0.01265035,0.07557379,0.34985675,1.47465800,0.01052122,0.25218903
-1.46773387,1.88034446,0.18030114,0.04812821,0.01387275,0.07565578,0.35418535,1.57184900,0.01127136,0.25783070
-1.46173087,1.99112342,0.19393368,0.04990486,0.01525455,0.07608414,0.35960385,1.67351939,0.01211534,0.26465580
-1.45572786,2.10726324,0.20933392,0.05192061,0.01679676,0.07687018,0.36607865,1.77868516,0.01304748,0.27265289
-1.44972486,2.22761049,0.22647111,0.05416864,0.01849651,0.07801527,0.37353885,1.88620296,0.01406054,0.28177989
-1.44372186,2.35082544,0.24527655,0.05663626,0.02034672,0.07951069,0.38187577,1.99478861,0.01514560,0.29196237
-1.43771886,2.47540293,0.26564050,0.05930445,0.02233584,0.08133765,0.39094369,2.10304093,0.01629203,0.30309277
-1.43171586,2.59969943,0.28741005,0.06214751,0.02444773,0.08346773,0.40056217,2.20947052,0.01748745,0.31503059
-1.42571286,2.72196551,0.31038827,0.06513310,0.02666168,0.08586354,0.41051965,2.31253228,0.01871785,0.32760376
-1.41970985,2.84038283,0.33433471,0.06822232,0.02895253,0.08847963,0.42057846,2.41066093,0.01996771,0.34061100
-1.41370685,2.95310455,0.35896750,0.07137025,0.03129103,0.09126371,0.43048095,2.50230820,0.02122018,0.35382543
-1.40770385,3.05829801,0.38396687,0.07452659,0.03364431,0.09415794,0.43995664,2.58598060,0.02245736,0.36699908
-1.40170085,3.15418839,0.40898047,0.07763667,0.03597653,0.09710039,0.44873005,2.66027649,0.02366062,0.37986843
-1.39569785,3.23910189,0.43363007,0.08064260,0.03824964,0.10002664,0.45652896,2.72392123,0.02481095,0.39216076
-1.38969485,3.31150733,0.45751976,0.08348469,0.04042433,0.10287134,0.46309280,2.77579934,0.02588938,0.40360111
-1.38369185,3.37005465,0.48024533,0.08610295,0.04246106,0.10556977,0.46818079,2.81498267,0.02687739,0.41391962
-1.37768884,3.41360935,0.50140452,0.08843879,0.04432113,0.10805933,0.47157954,2.84075359,0.02775740,0.42285906
-1.37168584,3.44128150,0.52060794,0.09043665,0.04596778,0.11028098,0.47310985,2.85262270,0.02851316,0.43018222
-1.36568284,3.45244873,0.53749003,0.09204573,0.04736737,0.11218044,0.47263233,2.85034029,0.02913023,0.43567897
-1.35967984,3.44677215,0.55171990,0.09322153,0.04849035,0.11370936,0.47005174,2.83390151,0.02959633,0.43917257
-1.35367684,3.42420490,0.56301133,0.09392734,0.04931225,0.11482622,0.46531982,2.80354490,0.02990173,0.44052515
-1.34767384,3.38499300,0.57113170,0.09413542,0.04981447,0.11549706,0.45843658,2.75974464,0.03003953,0.43964198
-1.34167084,3.32966836,0.57590934,0.09382798,0.04998492,0.11569608,0.44944989,2.70319659,0.03000585,0.43647453
-1.33566783,3.25903439,0.57723898,0.09299788,0.04981836,0.11540595,0.43845368,2.63479888,0.02980003,0.43102196
-1.32966483,3.17414454,0.57508509,0.09164886,0.04931667,0.11461808,0.42558454,2.55562761,0.02942461,0.42333122
-1.32366183,3.07627463,0.56948288,0.08979558,0.04848872,0.11333258,0.41101717,2.46690857,0.02888536,0.41349555
-1.31765883,2.96688998,0.56053689,0.08746323,0.04735009,0.11155818,0.39495876,2.36998600,0.02819109,0.40165163
-1.31165583,2.84760842,0.54841741,0.08468676,0.04592257,0.10931194,0.37764264,2.26628947,0.02735351,0.38797535
-1.30565283,2.72016067,0.53335461,0.08150992,0.04423343,0.10661884,0.35932141,2.15730005,0.02638693,0.37267651
-1.29964982,2.58634936,0.51563098,0.07798394,0.04231449,0.10351133,0.34025997,2.04451684,0.02530790,0.35599263
-1.29364682,2.44800837,0.49557215,0.07416613,0.04020117,0.10002866,0.32072860,1.92942515,0.02413488,0.33818218
-1.28764382,2.30696373,0.47353675,0.07011822,0.03793138,0.09621623,0.30099656,1.81346723,0.02288781,0.31951748
-1.28164082,2.16499748,0.44990560,0.06590474,0.03554435,0.09212483,0.28132620,1.69801642,0.02158773,0.30027755
-1.27563782,2.02381567,0.42507091,0.06159141,0.03307958,0.08780982,0.26196800,1.58435559,0.02025633,0.28074137
-1.26963482,1.88502143,0.39942566,0.05724354,0.03057574,0.08333030,0.24315657,1.47366026,0.01891563,0.26118150
-1.26363182,1.75009367,0.37335391,0.05292463,0.02806975,0.07874819,0.22510764,1.36698667,0.01758765,0.24185859
-1.25762881,1.62037185,0.34722213,0.04869511,0.02559590,0.07412736,0.20801618,1.26526488,0.01629408,0.22301670
-1.25162581,1.49704678,0.32137205,0.04461138,0.02318524,0.06953276,0.19205556,1.16929670,0.01505616,0.20487976
-1.24562281,1.38115718,0.29611499,0.04072498,0.02086500,0.06502953,0.17737756,1.07975786,0.01389445,0.18764895
-1.23961981,1.27359145,0.27172793,0.03708209,0.01865832,0.06068212,0.16411321,0.99720393,0.01282879,0.17150127
-1.23361681,1.17509371,0.24845136,0.03372324,0.01658403,0.05655356,0.15237421,0.92207913,0.01187831,0.15658905
-1.22761381,1.08627327,0.22648856,0.03068327,0.01465667,0.05270463,0.14225476,0.85472701,0.01106141,0.14304027
-1.22161081,1.00761623,0.20600649,0.02799140,0.01288662,0.04919317,0.13383350,0.79540220,0.01039588,0.13095967
-1.21560780,0.93949808,0.18713777,0.02567153,0.01128035,0.04607345,0.12717549,0.74428208,0.00989897,0.12043036
-1.20960480,0.88219626,0.16998371,0.02374264,0.00984074,0.04339551,0.12233391,0.70147767,0.00958753,0.11151574
-1.20360180,0.83590142,0.15461795,0.02221915,0.00856755,0.04120467,0.11935134,0.66704278,0.00947804,0.10426164
-1.19759880,0.80072671,0.14109054,0.02111143,0.00745779,0.03954095,0.11826053,0.64098091,0.00958671,0.09869830
-1.19159580,0.77671433,0.12943204,0.02042616,0.00650628,0.03843866,0.11908457,0.62324958,0.00992942,0.09484228
-1.18559280,0.76383890,0.11965757,0.02016668,0.00570603,0.03792591,0.12183641,0.61376170,0.01052169,0.09269797
-1.17958979,0.76200773,0.11177039,0.02033326,0.00504872,0.03802425,0.12651777,0.61238428,0.01137843,0.09225868
-1.17358679,0.77105789,0.10576506,0.02092319,0.00452506,0.03874826,0.13311749,0.61893463,0.01251372,0.09350736
-1.16758379,0.79075075,0.10162979,0.02193086,0.00412518,0.04010520,0.14160949,0.63317456,0.01394037,0.09641676
-1.16158079,0.82076449,0.09934824,0.02334760,0.00383888,0.04209475,0.15195050,0.65480336,0.01566947,0.10094923
-1.15557779,0.86068552,0.09890039,0.02516153,0.00365587,0.04470870,0.16407768,0.68345020,0.01770978,0.10705614
-1.14957479,0.90999978,0.10026281,0.02735730,0.00356596,0.04793080,0.17790643,0.71866693,0.02006704,0.11467703
-1.14357179,0.96808493,0.10340817,0.02991573,0.00355916,0.05173665,0.19332856,0.75992224,0.02274327,0.12373868
-1.13756878,1.03420455,0.10830427,0.03281354,0.00362580,0.05609368,0.21021099,0.80659782,0.02573605,0.13415410
-1.13156578,1.10750530,0.11491251,0.03602305,0.00375653,0.06096128,0.22839524,0.85798751,0.02903774,0.14582172
-1.12556278,1.18701777,0.12318620,0.03951198,0.00394240,0.06629105,0.24769778,0.91329989,0.03263483,0.15862482
-1.11955978,1.27166187,0.13306856,0.04324333,0.00417483,0.07202722,0.26791136,0.97166485,0.03650738,0.17243132
-1.11355678,1.36025701,0.14449090,0.04717548,0.00444561,0.07810720,0.28880738,1.03214421,0.04062859,0.18709406
-1.10755378,1.45153727,0.15737079,0.05126241,0.00474691,0.08446233,0.31013930,1.09374645,0.04496460,0.20245162
-1.10155078,1.54417138,0.17161075,0.05545413,0.00507128,0.09101875,0.33164693,1.15544528,0.04947448,0.21832971
-1.09554777,1.63678717,0.18709718,0.05969731,0.00541166,0.09769847,0.35306166,1.21620137,0.05411053,0.23454313
-1.08954477,1.72799971,0.20370002,0.06393618,0.00576144,0.10442054,0.37411222,1.27498676,0.05881881,0.25089830
-1.08354177,1.81644226,0.22127293,0.06811353,0.00611444,0.11110228,0.39453096,1.33081081,0.06354008,0.26719626
-1.07753877,1.90079889,0.23965428,0.07217195,0.00646504,0.11766070,0.41406035,1.38274681,0.06821089,0.28323610
-1.07153577,1.97983757,0.25866874,0.07605519,0.00680818,0.12401385,0.43245931,1.42995804,0.07276500,0.29881862
