energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-1.69584792,4.30394597,0.18243730,1.65597587,0.01625054,0.19733670,0.69464828,2.14463965,0.02122280,0.27228120
-1.68984492,4.37602718,0.18472709,1.67166823,0.01643791,0.19661042,0.71540358,2.19488424,0.02110868,0.28118372
-1.68384192,4.45750249,0.18769900,1.69200304,0.01664253,0.19627419,0.73725890,2.24877089,0.02099694,0.29055714
-1.67783892,4.54775648,0.19132381,1.71689314,0.01686311,0.19635377,0.76010781,2.30583613,0.02089254,0.30027816
-1.67183592,4.64604103,0.19556267,1.74616432,0.01709813,0.19686764,0.78383188,2.36558426,0.02080015,0.31021824
-1.66583292,4.75148782,0.20036667,1.77955012,0.01734592,0.19782699,0.80830173,2.42750293,0.02072402,0.32024733
-1.65982991,4.86312562,0.20567680,1.81668894,0.01760467,0.19923611,0.83337874,2.49108021,0.02066785,0.33023800
-1.65382691,4.97990157,0.21142431,1.85712397,0.01787259,0.20109323,0.85891730,2.55582226,0.02063466,0.34006963
-1.64782391,5.10070602,0.21753163,1.90030654,0.01814798,0.20339155,0.88476753,2.62127081,0.02062676,0.34963253
-1.64182091,5.22439991,0.22391375,1.94560302,0.01842941,0.20612058,0.91077826,2.68701941,0.02064574,0.35883171
-1.63581791,5.34984349,0.23048009,1.99230530,0.01871580,0.20926739,0.93680030,2.75272757,0.02069242,0.36759015
-1.62981491,5.47592510,0.23713680,2.03964493,0.01900658,0.21281792,0.96268958,2.81813180,0.02076695,0.37585133
-1.62381191,5.60158876,0.24378938,2.08681036,0.01930180,0.21675804,0.98831012,2.88305297,0.02086882,0.38358092
-1.61780890,5.72585915,0.25034560,2.13296689,0.01960217,0.22107439,1.01353658,2.94739919,0.02099693,0.39076749
-1.61180590,5.84786288,0.25671851,2.17727861,0.01990912,0.22575488,1.03825626,3.01116396,0.02114969,0.39742221
-1.60580290,5.96684493,0.26282944,2.21893151,0.02022482,0.23078875,1.06237039,3.07441950,0.02132508,0.40357747
-1.59979990,6.08217964,0.26861092,2.25715691,0.02055206,0.23616637,1.08579468,3.13730526,0.02152071,0.40928462
-1.59379690,6.19337561,0.27400928,2.29125414,0.02089418,0.24187851,1.10845900,3.20001230,0.02173391,0.41461081
-1.58779390,6.30007465,0.27898684,2.32061175,0.02125494,0.24791541,1.13030637,3.26276394,0.02196181,0.41963506
-1.58179090,6.40204461,0.28352361,2.34472617,0.02163826,0.25426552,1.15129112,3.32579371,0.02220135,0.42444398
-1.57578789,6.49916703,0.28761842,2.36321728,0.02204806,0.26091410,1.17137659,3.38932176,0.02244933,0.42912701
-1.56978489,6.59142007,0.29128932,2.37584005,0.02248794,0.26784180,1.19053234,3.45353071,0.02270252,0.43377172
-1.56378189,6.67885809,0.29457331,2.38249204,0.02296099,0.27502325,1.20873115,3.51854243,0.02295760,0.43845919
-1.55777889,6.76158889,0.29752536,2.38321633,0.02346944,0.28242581,1.22594599,3.58439683,0.02321128,0.44325984
-1.55177589,6.83975018,0.30021675,2.37820003,0.02401449,0.29000870,1.24214724,3.65103387,0.02346029,0.44822981
-1.54577289,6.91348650,0.30273275,2.36776829,0.02459605,0.29772233,1.25730024,3.71827994,0.02370145,0.45340807
-1.53976988,6.98292819,0.30516980,2.35237434,0.02521260,0.30550822,1.27136346,3.78583931,0.02393168,0.45881439
-1.53376688,7.04817328,0.30763222,2.33258597,0.02586104,0.31329932,1.28428743,3.85329138,0.02414807,0.46444834
-1.52776388,7.10927375,0.31022855,2.30906899,0.02653668,0.32102079,1.29601438,3.92009403,0.02434794,0.47028921
-1.52176088,7.16622650,0.31306777,2.28256848,0.02723323,0.32859133,1.30647894,3.98559311,0.02452886,0.47629690
-1.51575788,7.21896985,0.31625543,2.25388850,0.02794291,0.33592491,1.31560952,4.04903789,0.02468874,0.48241378
-1.50975488,7.26738536,0.31988979,2.22387088,0.02865662,0.34293284,1.32333067,4.10960186,0.02482586,0.48856734
-1.50375188,7.31130498,0.32405828,2.19337398,0.02936414,0.34952612,1.32956603,4.16640804,0.02493890,0.49467352
-1.49774887,7.35052277,0.32883417,2.16325194,0.03005442,0.35561799,1.33424187,4.21855783,0.02502702,0.50064052
-1.49174587,7.38481039,0.33427371,2.13433497,0.03071597,0.36112644,1.33729097,4.26516213,0.02508985,0.50637300
-1.48574287,7.41393528,0.34041382,2.10741115,0.03133714,0.36597671,1.33865667,4.30537323,0.02512753,0.51177633
-1.47973987,7.43768011,0.34727029,2.08321007,0.03190653,0.37010354,1.33829672,4.33841622,0.02514068,0.51676080
-1.47373687,7.45586237,0.35483667,2.06238865,0.03241338,0.37345315,1.33618688,4.36361838,0.02513044,0.52124553
-1.46773387,7.46835247,0.36308384,2.04551922,0.03284793,0.37598473,1.33232397,4.38043524,0.02509837,0.52516189
-1.46173087,7.47508947,0.37196023,2.03307991,0.03320168,0.37767161,1.32672819,4.38847210,0.02504647,0.52845639
-1.45572786,7.47609309,0.38139275,2.02544754,0.03346773,0.37850176,1.31944459,4.38750016,0.02497708,0.53109275
-1.44972486,7.47147161,0.39128838,2.02289296,0.03364098,0.37847793,1.31054366,4.37746648,0.02489283,0.53305323
-1.44372186,7.46142493,0.40153646,2.02557865,0.03371824,0.37761714,1.30012091,4.35849746,0.02479657,0.53433906
-1.43771886,7.44624292,0.41201145,2.03355884,0.03369833,0.37594988,1.28829561,4.33089580,0.02469126,0.53497006
-1.43171586,7.42629943,0.42257628,2.04678186,0.03358208,0.37351878,1.27520876,4.29513126,0.02457991,0.53498352
-1.42571286,7.40204232,0.43308611,2.06509474,0.03337225,0.37037709,1.26102029,4.25182578,0.02446552,0.53443232
-1.41970985,7.37398068,0.44339243,2.08825003,0.03307343,0.36658688,1.24590589,4.20173391,0.02435095,0.53338251
-1.41370685,7.34267016,0.45334731,2.11591472,0.03269182,0.36221724,1.23005351,4.14571952,0.02423891,0.53191049
-1.40770385,7.30869762,0.46280783,2.14768106,0.03223503,0.35734239,1.21365982,4.08473017,0.02413191,0.53009993
-1.40170085,7.27266636,0.47164032,2.18307920,0.03171179,0.35203995,1.19692679,4.01977027,0.02403215,0.52803861
-1.39569785,7.23518291,0.47972455,2.22159130,0.03113174,0.34638932,1.18005855,3.95187449,0.02394161,0.52581533
-1.38969485,7.19684642,0.48695750,2.26266693,0.03050511,0.34047040,1.16325872,3.88208243,0.02386195,0.52351709
-1.38369185,7.15824118,0.49325662,2.30573917,0.02984247,0.33436244,1.14672827,3.81141574,0.02379455,0.52122661
-1.37768884,7.11993275,0.49856266,2.35024118,0.02915448,0.32814328,1.13066391,3.74085849,0.02374056,0.51902030
-1.37168584,7.08246763,0.50284158,2.39562246,0.02845168,0.32188878,1.11525706,3.67134133,0.02370087,0.51696683
-1.36568284,7.04637618,0.50608594,2.44136449,0.02774428,0.31567261,1.10069328,3.60372978,0.02367623,0.51512614
-1.35967984,7.01217823,0.50831526,2.48699488,0.02704202,0.30956610,1.08715203,3.53881679,0.02366722,0.51354914
-1.35367684,6.98039030,0.50957570,2.53209968,0.02635408,0.30363834,1.07480672,3.47731916,0.02367438,0.51227774
-1.34767384,6.95153356,0.50993879,2.57633307,0.02568892,0.29795634,1.06382469,3.41987750,0.02369822,0.51134547
-1.34167084,6.92614111,0.50949945,2.61942408,0.02505430,0.29258517,1.05436707,3.36705909,0.02373929,0.51077835
-1.33566783,6.90476340,0.50837328,2.66117979,0.02445718,0.28758807,1.04658836,3.31936263,0.02379820,0.51059594
-1.32966483,6.88797059,0.50669317,2.70148491,0.02390377,0.28302642,1.04063538,3.27722428,0.02387572,0.51081255
-1.32366183,6.87635075,0.50460542,2.74029748,0.02339947,0.27895957,1.03664571,3.24102380,0.02397276,0.51143838
-1.31765883,6.87050320,0.50226547,2.77764079,0.02294889,0.27544442,1.03474531,3.21109007,0.02409040,0.51248041
-1.31165583,6.87102625,0.49983328,2.81359181,0.02255587,0.27253478,1.03504539,3.18770502,0.02422987,0.51394316
-1.30565283,6.87849943,0.49746862,2.84826660,0.02222347,0.27028047,1.03763854,3.17110552,0.02439258,0.51582897
-1.29964982,6.89346039,0.49532633,2.88180327,0.02195395,0.26872616,1.04259421,3.16148253,0.02457998,0.51813792
-1.29364682,6.91637709,0.49355160,2.91434339,0.02174876,0.26791002,1.04995362,3.15897743,0.02479360,0.52086728
-1.28764382,6.94761642,0.49227557,2.94601280,0.02160854,0.26786217,1.05972437,3.16367544,0.02503487,0.52401050
-1.28164082,6.98741083,0.49161117,2.97690282,0.02153305,0.26860301,1.07187504,3.17559634,0.02530505,0.52755590
-1.27563782,7.03582450,0.49164949,3.00705312,0.02152118,0.27014152,1.08633003,3.19468311,0.02560509,0.53148496
-1.26963482,7.09272148,0.49245663,3.03643715,0.02157091,0.27247360,1.10296494,3.22078912,0.02593548,0.53577045
-1.26363182,7.15773753,0.49407121,3.06495138,0.02167926,0.27558058,1.12160299,3.25366477,0.02629609,0.54037455
-1.25762881,7.23025828,0.49650263,3.09240907,0.02184235,0.27942793,1.14201267,3.29294476,0.02668603,0.54524702
-1.25162581,7.30940544,0.49973022,3.11853935,0.02205535,0.28396436,1.16390708,3.33813702,0.02710349,0.55032372
-1.24562281,7.39403313,0.50370321,3.14299209,0.02231255,0.28912138,1.18694510,3.38861451,0.02754564,0.55552560
-1.23961981,7.48273563,0.50834171,3.16534853,0.02260741,0.29481340,1.21073475,3.44361101,0.02800852,0.56075823
-1.23361681,7.57386755,0.51353873,3.18513775,0.02293270,0.30093845,1.23483874,3.50222190,0.02848697,0.56591224
-1.22761381,7.66557679,0.51916320,3.20185821,0.02328057,0.30737954,1.25878229,3.56341057,0.02897468,0.57086448
-1.22161081,7.75584986,0.52506390,3.21500371,0.02364280,0.31400678,1.28206316,3.62602111,0.02946421,0.57548025
-1.21560780,7.84256868,0.53107444,3.22409253,0.02401090,0.32068008,1.30416359,3.68879734,0.02994712,0.57961639
-1.20960480,7.92357697,0.53701889,3.22869843,0.02437645,0.32725258,1.32456393,3.75040799,0.03041417,0.58312523
-1.20360180,7.99675402,0.54271816,3.22848197,0.02473126,0.33357457,1.34275734,3.80947752,0.03085554,0.58585940
-1.19759880,8.06009276,0.54799666,3.22322045,0.02506765,0.33949782,1.35826535,3.86462160,0.03126118,0.58767716
-1.19159580,8.11177900,0.55268927,3.21283492,0.02537875,0.34488029,1.37065325,3.91448605,0.03162113,0.58844818
-1.18559280,8.15026803,0.55664806,3.19741263,0.02565870,0.34959079,1.37954510,3.95778760,0.03192592,0.58805938
-1.17958979,8.17435507,0.55974867,3.17722359,0.02590294,0.35351369,1.38463736,3.99335497,0.03216697,0.58642069
-1.17358679,8.18323606,0.56189597,3.15273003,0.02610835,0.35655326,1.38571069,4.02016813,0.03233699,0.58347032
-1.16758379,8.17655545,0.56302865,3.12458818,0.02627347,0.35863752,1.38263940,4.03739425,0.03243033,0.57917925
-1.16158079,8.15443850,0.56312267,3.09364159,0.02639857,0.35972141,1.37539784,4.04441834,0.03244338,0.57355477
-1.15557779,8.11750595,0.56219315,3.06090636,0.02648573,0.35978916,1.36406368,4.04086721,0.03237475,0.56664279
-1.14957479,8.06686987,0.56029477,3.02754827,0.02653878,0.35885553,1.34881761,4.02662541,0.03222555,0.55852868
-1.14357179,8.00411036,0.55752035,2.99485288,0.02656327,0.35696617,1.32993958,4.00184242,0.03199942,0.54933664
-1.13756878,7.93123364,0.55399803,2.96418943,0.02656626,0.35419663,1.30780156,3.96693039,0.03170257,0.53922755
-1.13156578,7.85061289,0.54988663,2.93697005,0.02655611,0.35065047,1.28285718,3.92255268,0.03134364,0.52839526
-1.12556278,7.76491416,0.54536989,2.91460584,0.02654220,0.34645605,1.25562857,3.86960340,0.03093356,0.51706152
-1.11955978,7.67701017,0.54064944,2.89846149,0.02653456,0.34176258,1.22669100,3.80917891,0.03048517,0.50546972
-1.11355678,7.58988548,0.53593701,2.88981019,0.02654351,0.33673514,1.19665581,3.74254242,0.03001290,0.49387762
-1.10755378,7.50653686,0.53144620,2.88979067,0.02657920,0.33154921,1.16615244,3.67108326,0.02953227,0.48254949
-1.10155078,7.42987288,0.52738414,2.89936784,0.02665123,0.32638463,1.13581021,3.59627247,0.02905946,0.47174779
-1.09554777,7.36261664,0.52394345,2.91929854,0.02676813,0.32141943,1.10624047,3.51961662,0.02861070,0.46172492
-1.08954477,7.30721553,0.52129489,2.95010373,0.02693703,0.31682371,1.07801990,3.44261167,0.02820183,0.45271524
-1.08354177,7.26576137,0.51958088,2.99204785,0.02716327,0.31275369,1.05167541,3.36669878,0.02784774,0.44492774
-1.07753877,7.23992395,0.51891038,3.04512630,0.02745003,0.30934634,1.02767121,3.29322366,0.02756191,0.43853956
-1.07153577,7.23090026,0.51935516,3.10906114,0.02779816,0.30671468,1.00639842,3.22340092,0.02735603,0.43369075
-1.06553277,7.23938097,0.52094765,3.18330535,0.02820597,0.30494394,0.98816743,3.15828465,0.02723962,0.43048030
-1.05952976,7.26553519,0.52368041,3.26705515,0.02866919,0.30408868,0.97320317,3.09874600,0.02721980,0.42896362
-1.05352676,7.30901354,0.52750726,3.35927013,0.02918101,0.30417111,0.96164329,3.04545832,0.02730111,0.42915161
-1.04752376,7.36896902,0.53234586,3.45870035,0.02973222,0.30518042,0.95353918,2.99889000,0.02748544,0.43101116
-1.04152076,7.44409434,0.53808161,3.56391940,0.03031147,0.30707340,0.94885954,2.95930489,0.02777205,0.43446722
-1.03551776,7.53267391,0.54457273,3.67336247,0.03090558,0.30977604,0.94749629,2.92676971,0.02815767,0.43940611
-1.02951476,7.63264805,0.55165614,3.78536791,0.03150001,0.31318625,0.94927244,2.90116781,0.02863665,0.44568008
-1.02351176,7.74168664,0.55915385,3.89822118,0.03207929,0.31717744,0.95395150,2.88221821,0.02920120,0.45311281
-1.01750875,7.85726916,0.56687968,4.01019953,0.03262759,0.32160288,0.96124795,2.86949885,0.02984172,0.46150563
-1.01150575,7.97676779,0.57464586,4.11961611,0.03312926,0.32630067,0.97083848,2.86247269,0.03054708,0.47064424
-1.00550275,8.09753045,0.58226932,4.22486198,0.03356936,0.33109904,0.98237333,2.86051549,0.03130496,0.48030556
-0.99949975,8.21696046,0.58957736,4.32444473,0.03393422,0.33582187,0.99548758,2.86294382,0.03210226,0.49026458
-0.99349675,8.33259002,0.59641253,4.41702255,0.03421189,0.34029427,1.00981173,2.86904222,0.03292542,0.50030082
-0.98749375,8.44214496,0.60263656,4.50143248,0.03439254,0.34434781,1.02498155,2.87808836,0.03376078,0.51020425
-0.98149075,8.54359848,0.60813321,4.57671228,0.03446879,0.34782549,1.04064659,2.88937525,0.03459491,0.51978043
-0.97548774,8.63521258,0.61280999,4.64211506,0.03443590,0.35058612,1.05647748,2.90222988,0.03541488,0.52885472
-0.96948474,8.71556600,0.61659881,4.69711652,0.03429190,0.35250805,1.07217159,2.91602774,0.03620857,0.53727551
-0.96348174,8.78356861,0.61945557,4.74141472,0.03403758,0.35349205,1.08745723,2.93020313,0.03696485,0.54491632
-0.95747874,8.83846235,0.62135888,4.77492270,0.03367639,0.35346351,1.10209618,2.94425516,0.03767380,0.55167685
-0.95147574,8.87980999,0.62230792,4.79775448,0.03321422,0.35237361,1.11588484,2.95774989,0.03832686,0.55748297
-0.94547274,8.90747304,0.62231985,4.81020537,0.03265909,0.35019980,1.12865393,2.97031906,0.03891693,0.56228586
-0.93946973,8.92158104,0.62142672,4.81272769,0.03202085,0.34694535,1.14026716,2.98165609,0.03943842,0.56606032
-0.93346673,8.92249444,0.61967232,4.80590319,0.03131074,0.34263825,1.15061893,2.99151017,0.03988734,0.56880252
-0.92746373,8.91076388,0.61710897,4.79041355,0.03054098,0.33732946,1.15963143,2.99967939,0.04026128,0.57052735
-0.92146073,8.88708828,0.61379462,4.76701047,0.02972434,0.33109057,1.16725141,3.00600372,0.04055935,0.57126558
-0.91545773,8.85227448,0.60979024,4.73648675,0.02887374,0.32401116,1.17344688,3.01035870,0.04078220,0.57106104
-0.90945473,8.80720055,0.60515779,4.69964971,0.02800186,0.31619585,1.17820406,3.01265052,0.04093188,0.56996794
-0.90345173,8.75278470,0.59995869,4.65729795,0.02712088,0.30776113,1.18152470,3.01281294,0.04101177,0.56804859
-0.89744872,8.68996097,0.59425292,4.61020246,0.02624216,0.29883226,1.18342404,3.01080649,0.04102646,0.56537146
-0.89144572,8.61966255,0.58809871,4.55909248,0.02537611,0.28954020,1.18392945,3.00661983,0.04098162,0.56200973
-0.88544272,8.54281257,0.58155271,4.50464647,0.02453204,0.28001862,1.18307976,3.00027305,0.04088385,0.55804034
-0.87943972,8.46032198,0.57467064,4.44748797,0.02371815,0.27040125,1.18092532,2.99182268,0.04074051,0.55354344
-0.87343672,8.37309317,0.56750809,4.38818594,0.02294155,0.26081931,1.17752853,2.98136743,0.04055958,0.54860210
-0.86743372,8.28202783,0.56012163,4.32725882,0.02220830,0.25139939,1.17296478,2.96905421,0.04034947,0.54330231
-0.86143072,8.18803700,0.55256972,4.26518145,0.02152357,0.24226150,1.16732347,2.95508326,0.04011881,0.53773297
-0.85542771,8.09205125,0.54491350,4.20239361,0.02089176,0.23351742,1.16070899,2.93971171,0.03987635,0.53198576
-0.84942471,7.99502886,0.53721726,4.13930923,0.02031665,0.22526935,1.15324118,2.92325473,0.03963067,0.52615484
-0.84342171,7.89796024,0.52954840,4.07632492,0.01980158,0.21760878,1.14505532,2.90608356,0.03939007,0.52033610
-0.83741871,7.80186693,0.52197696,4.01382699,0.01934958,0.21061562,1.13630120,2.88862010,0.03916238,0.51462608
-0.83141571,7.70779438,0.51457451,3.95219614,0.01896349,0.20435760,1.12714125,2.87132776,0.03895476,0.50912033
-0.82541271,7.61679807,0.50741257,3.89180919,0.01864611,0.19888977,1.11774779,2.85469891,0.03877355,0.50391141
-0.81940970,7.52992325,0.50056056,3.83303769,0.01840019,0.19425440,1.10829918,2.83923921,0.03862415,0.49908649
-0.81340670,7.44817934,0.49408342,3.77624350,0.01822857,0.19048101,1.09897526,2.82544955,0.03851084,0.49472477
-0.80740370,7.37251047,0.48803896,3.72177160,0.01813409,0.18758668,1.08995216,2.81380674,0.03843677,0.49089479
-0.80140070,7.30376416,0.48247534,3.66994091,0.01811967,0.18557666,1.08139675,2.80474386,0.03840380,0.48765191
-0.79539770,7.24266049,0.47742858,3.62103386,0.01818822,0.18444527,1.07346114,2.79863167,0.03841256,0.48503614
-0.78939470,7.18976419,0.47292054,3.57528576,0.01834259,0.18417702,1.06627752,2.79576228,0.03846242,0.48307055
-0.78339170,7.14546186,0.46895744,3.53287493,0.01858558,0.18474808,1.05995373,2.79633617,0.03855156,0.48176027
-0.77738869,7.10994662,0.46552899,3.49391461,0.01891982,0.18612802,1.05456981,2.80045357,0.03867710,0.48109251
-0.77138569,7.08321153,0.46260841,3.45844749,0.01934774,0.18828164,1.05017590,2.80811091,0.03883523,0.48103734
-0.76538269,7.06505285,0.46015330,3.42644353,0.01987154,0.19117106,1.04679152,2.81920271,0.03902147,0.48154954
