energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-2.05602801,1.02026538,0.14803903,0.23933005,0.00001235,0.02730713,0.15644325,0.50005867,0.00051786,0.29001828
-2.05002501,0.98146022,0.13728058,0.22921733,0.00001127,0.02700871,0.14995926,0.48326227,0.00045823,0.27870307
-2.04402201,0.94371482,0.12666286,0.21916577,0.00001101,0.02673932,0.14368145,0.46739364,0.00040693,0.26757451
-2.03801901,0.90750627,0.11629004,0.20929847,0.00001156,0.02650353,0.13769310,0.45265829,0.00036306,0.25677737
-2.03201601,0.87323266,0.10625801,0.19972691,0.00001299,0.02630383,0.13206520,0.43920960,0.00032599,0.24643469
-2.02601301,0.84120314,0.09665188,0.19054718,0.00001538,0.02614042,0.12685523,0.42714686,0.00029530,0.23664446
-2.02001001,0.81163391,0.08754416,0.18183744,0.00001886,0.02601121,0.12210696,0.41651651,0.00027087,0.22747784
-2.01400700,0.78465002,0.07899375,0.17365661,0.00002361,0.02591198,0.11785101,0.40731645,0.00025275,0.21897905
-2.00800400,0.76029264,0.07104565,0.16604443,0.00002985,0.02583664,0.11410635,0.39950314,0.00024129,0.21116675
-2.00200100,0.73853126,0.06373128,0.15902253,0.00003786,0.02577775,0.11088244,0.39300088,0.00023703,0.20403681
-1.99599800,0.71927981,0.05706955,0.15259668,0.00004796,0.02572707,0.10818191,0.38771301,0.00024083,0.19756628
-1.98999500,0.70241564,0.05106828,0.14675977,0.00006053,0.02567626,0.10600366,0.38353403,0.00025379,0.19171813
-1.98399200,0.68780015,0.04572612,0.14149536,0.00007601,0.02561758,0.10434608,0.38036216,0.00027734,0.18644662
-1.97798899,0.67529975,0.04103467,0.13678161,0.00009488,0.02554469,0.10321019,0.37811155,0.00031326,0.18170283
-1.97198599,0.66480589,0.03698078,0.13259518,0.00011768,0.02545329,0.10260259,0.37672351,0.00036374,0.17744000
-1.96598299,0.65625299,0.03354886,0.12891496,0.00014500,0.02534187,0.10253784,0.37617598,0.00043138,0.17361850
-1.95997999,0.64963317,0.03072317,0.12572532,0.00017745,0.02521218,0.10304031,0.37649090,0.00051931,0.17020997
-1.95397699,0.64500701,0.02848987,0.12301873,0.00021569,0.02506974,0.10414523,0.37773886,0.00063121,0.16720056
-1.94797399,0.64250962,0.02683890,0.12079758,0.00026037,0.02492407,0.10589882,0.38004089,0.00077137,0.16459294
-1.94197099,0.64235177,0.02576549,0.11907514,0.00031216,0.02478880,0.10835759,0.38356714,0.00094476,0.16240715
-1.93596798,0.64481588,0.02527139,0.11787556,0.00037171,0.02468167,0.11158669,0.38853257,0.00115709,0.16068019
-1.92996498,0.65024716,0.02536561,0.11723296,0.00043961,0.02462422,0.11565737,0.39518959,0.00141486,0.15946436
-1.92396198,0.65904029,0.02606484,0.11718974,0.00051640,0.02464144,0.12064371,0.40381833,0.00172538,0.15882452
-1.91795898,0.67162220,0.02739335,0.11779408,0.00060254,0.02476122,0.12661867,0.41471451,0.00209684,0.15883446
-1.91195598,0.68843201,0.02938256,0.11909691,0.00069836,0.02501361,0.13364976,0.42817583,0.00253828,0.15957249
-1.90595298,0.70989882,0.03207006,0.12114851,0.00080406,0.02543004,0.14179440,0.44448729,0.00305960,0.16111668
-1.89994997,0.73641873,0.03549837,0.12399488,0.00091970,0.02604246,0.15109531,0.46390615,0.00367150,0.16353979
-1.89394697,0.76833187,0.03971319,0.12767413,0.00104513,0.02688231,0.16157608,0.48664722,0.00438539,0.16690442
-1.88794397,0.80590087,0.04476142,0.13221308,0.00118005,0.02797960,0.17323728,0.51286920,0.00521330,0.17125841
-1.88194097,0.84929146,0.05068883,0.13762426,0.00132393,0.02936188,0.18605319,0.54266256,0.00616766,0.17663094
-1.87593797,0.89855640,0.05753757,0.14390347,0.00147604,0.03105328,0.19996950,0.57603979,0.00726111,0.18302939
-1.86993497,0.95362338,0.06534348,0.15102803,0.00163546,0.03307362,0.21490201,0.61292817,0.00850620,0.19043722
-1.86393197,1.01428739,0.07413343,0.15895580,0.00180108,0.03543757,0.23073657,0.65316574,0.00991507,0.19881299
-1.85792896,1.08020822,0.08392265,0.16762502,0.00197162,0.03815391,0.24733026,0.69650052,0.01149902,0.20809048
-1.85192596,1.15091302,0.09471236,0.17695511,0.00214563,0.04122501,0.26451389,0.74259308,0.01326809,0.21818008
-1.84592296,1.22580401,0.10648756,0.18684812,0.00232156,0.04464636,0.28209569,0.79102258,0.01523056,0.22897127
-1.83991996,1.30417111,0.11921541,0.19719109,0.00249778,0.04840634,0.29986620,0.84129600,0.01739240,0.24033615
-1.83391696,1.38520898,0.13284405,0.20785900,0.00267261,0.05248622,0.31760412,0.89286021,0.01975678,0.25213388
-1.82791396,1.46803798,0.14730215,0.21871822,0.00284433,0.05686028,0.33508288,0.94511665,0.02232347,0.26421573
-1.82191096,1.55172814,0.16249924,0.22963047,0.00301130,0.06149628,0.35207784,0.99743795,0.02508836,0.27643065
-1.81590795,1.63532540,0.17832678,0.24045677,0.00317191,0.06635602,0.36837363,1.04918591,0.02804299,0.28863107
-1.80990495,1.71787902,0.19466015,0.25106170,0.00332467,0.07139625,0.38377146,1.09973031,0.03117414,0.30067858
-1.80390195,1.79846930,0.21136147,0.26131726,0.00346821,0.07656967,0.39809604,1.14846768,0.03446361,0.31244931
-1.79789895,1.87623436,0.22828307,0.27110668,0.00360131,0.08182617,0.41120182,1.19483954,0.03788803,0.32383877
-1.79189595,1.95039521,0.24527176,0.28032757,0.00372294,0.08711424,0.42297822,1.23834923,0.04141890,0.33476583
-1.78589295,2.02027791,0.26217339,0.28889467,0.00383224,0.09238234,0.43335368,1.27857678,0.04502280,0.34517573
-1.77988994,2.08533210,0.27883786,0.29674186,0.00392857,0.09758052,0.44229822,1.31519125,0.04866179,0.35504189
-1.77388694,2.14514512,0.29512400,0.30382338,0.00401146,0.10266177,0.44982445,1.34795998,0.05229398,0.36436645
-1.76788394,2.19945106,0.31090428,0.31011435,0.00408067,0.10758352,0.45598693,1.37675433,0.05587436,0.37317949
-1.76188094,2.24813436,0.32606898,0.31561044,0.00413613,0.11230877,0.46087979,1.40155175,0.05935578,0.38153686
-1.75587794,2.29122773,0.34052966,0.32032681,0.00417801,0.11680718,0.46463276,1.42243376,0.06269003,0.38951680
-1.74987494,2.32890434,0.35422152,0.32429626,0.00420665,0.12105572,0.46740573,1.43958018,0.06582916,0.39721541
-1.74387194,2.36146454,0.36710466,0.32756682,0.00422260,0.12503911,0.46938193,1.45325942,0.06872678,0.40474113
-1.73786893,2.38931749,0.37916404,0.33019878,0.00422662,0.12874984,0.47076015,1.46381532,0.07133942,0.41220852
-1.73186593,2.41295851,0.39040808,0.33226130,0.00421968,0.13218784,0.47174623,1.47165090,0.07362786,0.41973166
-1.72586293,2.43294284,0.40086597,0.33382882,0.00420299,0.13535980,0.47254412,1.47720969,0.07555840,0.42741733
-1.71985993,2.44985703,0.41058383,0.33497729,0.00417797,0.13827816,0.47334705,1.48095522,0.07710391,0.43535850
-1.71385693,2.46428916,0.41961984,0.33578057,0.00414630,0.14095978,0.47432901,1.48334965,0.07824477,0.44362834
-1.70785393,2.47679917,0.42803873,0.33630695,0.00410992,0.14342443,0.47563708,1.48483230,0.07896950,0.45227509
-1.70185093,2.48789063,0.43590590,0.33661610,0.00407101,0.14569318,0.47738489,1.48579910,0.07927517,0.46131809
-1.69584792,2.49798547,0.44328149,0.33675653,0.00403201,0.14778672,0.47964752,1.48658386,0.07916746,0.47074526
-1.68984492,2.50740261,0.45021484,0.33676363,0.00399564,0.14972372,0.48245811,1.48744220,0.07866046,0.48051210
-1.68384192,2.51634188,0.45673966,0.33665847,0.00396481,0.15151941,0.48580631,1.48853905,0.07777616,0.49054235
-1.67783892,2.52487381,0.46287021,0.33644728,0.00394263,0.15318436,0.48963877,1.48994017,0.07654362,0.50073036
-1.67183592,2.53293599,0.46859879,0.33612176,0.00393237,0.15472357,0.49386148,1.49160830,0.07499802,0.51094494
-1.66583292,2.54033613,0.47389468,0.33566009,0.00393737,0.15613599,0.49834397,1.49340415,0.07317937,0.52103468
-1.65982991,2.54676172,0.47870451,0.33502863,0.00396099,0.15741434,0.50292519,1.49509217,0.07113117,0.53083426
-1.65382691,2.55179574,0.48295426,0.33418417,0.00400649,0.15854541,0.50742065,1.49635100,0.06889901,0.54017166
-1.64782391,2.55493767,0.48655253,0.33307666,0.00407696,0.15951066,0.51163059,1.49678792,0.06652908,0.54887554
-1.64182091,2.55562847,0.48939502,0.33165219,0.00417516,0.16028725,0.51534873,1.49595692,0.06406679,0.55678274
-1.63581791,2.55327848,0.49136986,0.32985609,0.00430345,0.16084922,0.51837110,1.49337914,0.06155543,0.56374510
-1.62981491,2.54729638,0.49236352,0.32763602,0.00446364,0.16116892,0.52050458,1.48856506,0.05903507,0.56963547
-1.62381191,2.53711801,0.49226683,0.32494475,0.00465686,0.16121852,0.52157476,1.48103708,0.05654155,0.57435245
-1.61780890,2.52223327,0.49098094,0.32174267,0.00488349,0.16097152,0.52143259,1.47035156,0.05410574,0.57782356
-1.61180590,2.50220993,0.48842257,0.31799972,0.00514301,0.16040416,0.51995973,1.45611914,0.05175302,0.58000675
-1.60580290,2.47671316,0.48452865,0.31369681,0.00543396,0.15949667,0.51707221,1.43802265,0.04950302,0.58089015
-1.59979990,2.44551993,0.47925975,0.30882652,0.00575388,0.15823431,0.51272242,1.41583150,0.04736953,0.58049008
-1.59379690,2.40852787,0.47260239,0.30339322,0.00609928,0.15660814,0.50689927,1.38941226,0.04536073,0.57884766
-1.58779390,2.36575835,0.46457009,0.29741260,0.00646567,0.15461545,0.49962678,1.35873499,0.04347948,0.57602400
-1.58179090,2.31735419,0.45520316,0.29091057,0.00684758,0.15226001,0.49096118,1.32387515,0.04172393,0.57209478
-1.57578789,2.26357236,0.44456738,0.28392187,0.00723869,0.14955195,0.48098678,1.28501134,0.04008810,0.56714410
-1.56978489,2.20477263,0.43275169,0.27648824,0.00763193,0.14650746,0.46981100,1.24241909,0.03856272,0.56125862
-1.56378189,2.14140308,0.41986513,0.26865652,0.00801965,0.14314832,0.45755882,1.19646138,0.03713595,0.55452195
-1.55777889,2.07398370,0.40603323,0.26047668,0.00839381,0.13950127,0.44436713,1.14757633,0.03579430,0.54700998
-1.55177589,2.00308913,0.39139421,0.25200001,0.00874622,0.13559736,0.43037920,1.09626307,0.03452339,0.53878745
-1.54577289,1.92933158,0.37609501,0.24327751,0.00906877,0.13147124,0.41573970,1.04306631,0.03330878,0.52990589
-1.53976988,1.85334507,0.36028769,0.23435858,0.00935367,0.12716055,0.40059037,0.98856059,0.03213668,0.52040316
-1.53376688,1.77577140,0.34412598,0.22529016,0.00959370,0.12270536,0.38506673,0.93333475,0.03099456,0.51030456
-1.52776388,1.69724864,0.32776247,0.21611624,0.00978247,0.11814767,0.36929564,0.87797735,0.02987170,0.49962549
-1.52176088,1.61840223,0.31134621,0.20687771,0.00991460,0.11353108,0.35339407,0.82306346,0.02875958,0.48837523
-1.51575788,1.53983868,0.29502094,0.19761272,0.00998591,0.10890050,0.33746868,0.76914313,0.02765219,0.47656183
-1.50975488,1.46214161,0.27892376,0.18835716,0.00999358,0.10430198,0.32161632,0.71673179,0.02654618,0.46419738
-1.50375188,1.38586979,0.26318423,0.17914542,0.00993623,0.09978253,0.30592518,0.66630265,0.02544087,0.45130357
-1.49774887,1.31155652,0.24792390,0.17001133,0.00981395,0.09538996,0.29047637,0.61828094,0.02433821,0.43791690
-1.49174587,1.23970969,0.23325587,0.16098893,0.00962832,0.09117273,0.27534575,0.57303991,0.02324256,0.42409313
-1.48574287,1.17081195,0.21928459,0.15211329,0.00938231,0.08717963,0.26060569,0.53089835,0.02216040,0.40991071
-1.47973987,1.10532039,0.20610553,0.14342107,0.00908022,0.08345939,0.24632668,0.49211932,0.02109999,0.39547285
-1.47373687,1.04366510,0.19380480,0.13495090,0.00872746,0.08006015,0.23257849,0.45690978,0.02007091,0.38090796
-1.46773387,0.98624646,0.18245852,0.12674333,0.00833041,0.07702873,0.21943084,0.42542100,0.01908356,0.36636849
-1.46173087,0.93343080,0.17213209,0.11884065,0.00789616,0.07440979,0.20695344,0.39774929,0.01814873,0.35202801
-1.45572786,0.88554458,0.16287915,0.11128623,0.00743233,0.07224476,0.19521546,0.37393712,0.01727702,0.33807689
-1.44972486,0.84286723,0.15474051,0.10412363,0.00694676,0.07057073,0.18428431,0.35397436,0.01647838,0.32471643
-1.44372186,0.80562288,0.14774285,0.09739552,0.00644732,0.06941918,0.17422402,0.33779964,0.01576166,0.31215209
-1.43771886,0.77397175,0.14189757,0.09114237,0.00594168,0.06881474,0.16509310,0.32530201,0.01513419,0.30058587
-1.43171586,0.74800148,0.13719972,0.08540100,0.00543709,0.06877389,0.15694221,0.31632271,0.01460143,0.29020841
-1.42571286,0.72771924,0.13362709,0.08020319,0.00494022,0.06930384,0.14981171,0.31065748,0.01416673,0.28119107
-1.41970985,0.71304523,0.13113979,0.07557430,0.00445705,0.07040153,0.14372931,0.30805934,0.01383114,0.27367846
-1.41370685,0.70380812,0.12968012,0.07153200,0.00399270,0.07205284,0.13870787,0.30824216,0.01359332,0.26778176
-1.40770385,0.69974298,0.12917313,0.06808525,0.00355143,0.07423210,0.13474370,0.31088498,0.01344958,0.26357308
-1.40170085,0.70049226,0.12952757,0.06523349,0.00313661,0.07690197,0.13181525,0.31563740,0.01339393,0.26108127
-1.39569785,0.70560974,0.13063762,0.06296613,0.00275067,0.08001363,0.12988250,0.32212587,0.01341836,0.26028917
-1.38969485,0.71456801,0.13238506,0.06126241,0.00239520,0.08350745,0.12888697,0.32996098,0.01351302,0.26113265
-1.38369185,0.72676893,0.13464203,0.06009153,0.00207099,0.08731399,0.12875237,0.33874563,0.01366664,0.26350128
-1.37768884,0.74155720,0.13727425,0.05941315,0.00177809,0.09135542,0.12938607,0.34808387,0.01386687,0.26724074
-1.37168584,0.75823637,0.14014454,0.05917823,0.00151593,0.09554736,0.13068104,0.35759017,0.01410075,0.27215681
-1.36568284,0.77608685,0.14311656,0.05933008,0.00128342,0.09980092,0.13251849,0.36689885,0.01435516,0.27802082
-1.35967984,0.79438520,0.14605863,0.05980577,0.00107904,0.10402506,0.13477090,0.37567322,0.01461726,0.28457631
-1.35367684,0.81242389,0.14884737,0.06053764,0.00090097,0.10812908,0.13730538,0.38361415,0.01487493,0.29154668
-1.34767384,0.82953082,0.15137111,0.06145500,0.00074715,0.11202517,0.13998733,0.39046757,0.01511721,0.29864352
-1.34167084,0.84508765,0.15353295,0.06248597,0.00061542,0.11563094,0.14268401,0.39603065,0.01533457,0.30557526
-1.33566783,0.85854628,0.15525309,0.06355923,0.00050354,0.11887174,0.14526821,0.40015619,0.01551927,0.31205598
-1.32966483,0.86944273,0.15647069,0.06460586,0.00040931,0.12168285,0.14762150,0.40275511,0.01566552,0.31781378
-1.32366183,0.87740780,0.15714484,0.06556103,0.00033058,0.12401119,0.14963732,0.40379677,0.01576959,0.32259874
-1.31765883,0.88217416,0.15725483,0.06636553,0.00026534,0.12581673,0.15122346,0.40330709,0.01582984,0.32618990
-1.31165583,0.88357953,0.15679958,0.06696711,0.00021168,0.12707334,0.15230404,0.40136446,0.01584664,0.32840122
-1.30565283,0.88156587,0.15579636,0.06732167,0.00016790,0.12776916,0.15282093,0.39809373,0.01582222,0.32908619
-1.29964982,0.87617473,0.15427876,0.06739402,0.00013245,0.12790639,0.15273438,0.39365828,0.01576045,0.32814106
-1.29364682,0.86753903,0.15229416,0.06715847,0.00010394,0.12750057,0.15202314,0.38825086,0.01566647,0.32550653
-1.28764382,0.85587163,0.14990066,0.06659908,0.00008119,0.12657941,0.15068382,0.38208328,0.01554639,0.32116792
-1.28164082,0.84145147,0.14716380,0.06570956,0.00006314,0.12518109,0.14872974,0.37537565,0.01540691,0.31515387
-1.27563782,0.82460780,0.14415308,0.06449296,0.00004893,0.12335229,0.14618920,0.36834569,0.01525483,0.30753363
-1.26963482,0.80570345,0.14093858,0.06296099,0.00003781,0.12114593,0.14310338,0.36119842,0.01509676,0.29841313
-1.26363182,0.78511774,0.13758771,0.06113317,0.00002915,0.11861878,0.13952393,0.35411693,0.01493868,0.28793011
-1.25762881,0.76323014,0.13416240,0.05903575,0.00002244,0.11582904,0.13551033,0.34725454,0.01478564,0.27624833
-1.25162581,0.74040505,0.13071671,0.05670052,0.00001728,0.11283401,0.13112726,0.34072873,0.01464147,0.26355136
-1.24562281,0.71697874,0.12729505,0.05416346,0.00001332,0.10968797,0.12644194,0.33461711,0.01450863,0.25003611
-1.23961981,0.69324866,0.12393105,0.05146338,0.00001030,0.10644038,0.12152172,0.32895552,0.01438811,0.23590630
-1.23361681,0.66946574,0.12064711,0.04864062,0.00000801,0.10313439,0.11643192,0.32373843,0.01427934,0.22136632
-1.22761381,0.64582970,0.11745468,0.04573571,0.00000629,0.09980586,0.11123398,0.31892137,0.01418038,0.20661543
-1.22161081,0.62248764,0.11435514,0.04278825,0.00000501,0.09648280,0.10598410,0.31442538,0.01408796,0.19184278
-1.21560780,0.59953556,0.11134129,0.03983588,0.00000409,0.09318530,0.10073219,0.31014309,0.01399782,0.17722311
-1.20960480,0.57702264,0.10839937,0.03691338,0.00000345,0.08992587,0.09552138,0.30594615,0.01390492,0.16291351
-1.20360180,0.55495796,0.10551136,0.03405209,0.00000305,0.08671023,0.09038787,0.30169347,0.01380388,0.14905099
-1.19759880,0.53331896,0.10265765,0.03127941,0.00000287,0.08353839,0.08536121,0.29724001,0.01368928,0.13575115
-1.19159580,0.51206119,0.09981976,0.02861854,0.00000289,0.08040601,0.08046492,0.29244551,0.01355609,0.12310765
-1.18559280,0.49112875,0.09698302,0.02608847,0.00000312,0.07730593,0.07571726,0.28718282,0.01340005,0.11119257
-1.17958979,0.47046467,0.09413922,0.02370404,0.00000359,0.07422972,0.07113236,0.28134535,0.01321807,0.10005753
-1.17358679,0.45002083,0.09128883,0.02147621,0.00000432,0.07116927,0.06672126,0.27485345,0.01300849,0.08973531
-1.16758379,0.42976680,0.08844307,0.01941247,0.00000537,0.06811820,0.06249315,0.26765931,0.01277138,0.08024202
-1.16158079,0.40969723,0.08562536,0.01751725,0.00000681,0.06507317,0.05845642,0.25975033,0.01250877,0.07157947
-1.15557779,0.38983743,0.08287243,0.01579246,0.00000873,0.06203482,0.05461966,0.25115074,0.01222474,0.06373779
-1.14957479,0.37024702,0.08023483,0.01423802,0.00001125,0.05900853,0.05099252,0.24192160,0.01192549,0.05669801
-1.14357179,0.35102149,0.07777696,0.01285242,0.00001453,0.05600480,0.04758632,0.23215924,0.01161932,0.05043456
-1.13756878,0.33229176,0.07557654,0.01163317,0.00001875,0.05303932,0.04441450,0.22199214,0.01131651,0.04491758
-1.13156578,0.31422180,0.07372359,0.01057729,0.00002416,0.05013278,0.04149275,0.21157670,0.01102915,0.04011500
-1.12556278,0.29700457,0.07231894,0.00968165,0.00003106,0.04731032,0.03883902,0.20109188,0.01077091,0.03599421
-1.11955978,0.28085652,0.07147233,0.00894329,0.00003983,0.04460075,0.03647324,0.19073323,0.01055671,0.03252344
-1.11355678,0.26601091,0.07130012,0.00835961,0.00005093,0.04203564,0.03441686,0.18070635,0.01040239,0.02967277
-1.10755378,0.25271042,0.07192267,0.00792852,0.00006494,0.03964818,0.03269227,0.17122019,0.01032432,0.02741473
-1.10155078,0.24119915,0.07346152,0.00764844,0.00008258,0.03747199,0.03132200,0.16248047,0.01033896,0.02572460
-1.09554777,0.23171460,0.07603638,0.00751826,0.00010472,0.03553988,0.03032794,0.15468325,0.01046247,0.02458039
-1.08954477,0.22447964,0.07976196,0.00753726,0.00013245,0.03388261,0.02973040,0.14800906,0.01071023,0.02396254
-1.08354177,0.21969506,0.08474485,0.00770491,0.00016709,0.03252774,0.02954720,0.14261762,0.01109647,0.02385340
-1.07753877,0.21753268,0.09108051,0.00802066,0.00021021,0.03149854,0.02979275,0.13864329,0.01163380,0.02423661
-1.07153577,0.21812935,0.09885034,0.00848375,0.00026375,0.03081303,0.03047723,0.13619133,0.01233291,0.02509628
-1.06553277,0.22158212,0.10811909,0.00909292,0.00032999,0.03048324,0.03160579,0.13533517,0.01320221,0.02641621
-1.05952976,0.22794451,0.11893273,0.00984622,0.00041167,0.03051456,0.03317796,0.13611447,0.01424756,0.02817908
-1.05352676,0.23722428,0.13131671,0.01074077,0.00051200,0.03090537,0.03518711,0.13853426,0.01547214,0.03036575
-1.04752376,0.24938253,0.14527489,0.01177266,0.00063471,0.03164683,0.03762022,0.14256505,0.01687629,0.03295467
-1.04152076,0.26433451,0.16078919,0.01293682,0.00078413,0.03272289,0.04045777,0.14814392,0.01845754,0.03592141
-1.03551776,0.28195184,0.17781991,0.01422698,0.00096519,0.03411058,0.04367391,0.15517655,0.02021067,0.03923850
-1.02951476,0.30206641,0.19630688,0.01563573,0.00118345,0.03578042,0.04723688,0.16354030,0.02212797,0.04287541
-1.02351176,0.32447575,0.21617137,0.01715465,0.00144512,0.03769711,0.05110963,0.17308807,0.02419945,0.04679882
-1.01750875,0.34894978,0.23731868,0.01877451,0.00175699,0.03982042,0.05525081,0.18365312,0.02641329,0.05097313
-1.01150575,0.37523871,0.25964129,0.02048553,0.00212643,0.04210619,0.05961585,0.19505454,0.02875629,0.05536122
-1.00550275,0.40308195,0.28302248,0.02227768,0.00256124,0.04450756,0.06415835,0.20710342,0.03121439,0.05992538
-0.99949975,0.43221760,0.30734007,0.02414111,0.00306954,0.04697625,0.06883155,0.21960935,0.03377326,0.06462845
-0.99349675,0.46239213,0.33247017,0.02606646,0.00365960,0.04946394,0.07358996,0.23238736,0.03641882,0.06943509
