energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,In_p_up,In_p_down,In_d_up,In_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.15957979,1.31831351,-1.31831324,0.39566769,-0.39566759,0.75638528,-0.75638512,0.01163934,-0.01163934,0.00104268,-0.00104268,0.00015164,-0.00015164,0.84051441,-0.84051421
-5.15357679,1.25688843,-1.25688817,0.37569411,-0.37569402,0.71711828,-0.71711813,0.01188037,-0.01188037,0.00103771,-0.00103771,0.00018078,-0.00018078,0.79616299,-0.79616279
-5.14757379,1.20114093,-1.20114069,0.35884534,-0.35884526,0.67968193,-0.67968178,0.01233765,-0.01233765,0.00104286,-0.00104286,0.00021726,-0.00021726,0.75454527,-0.75454509
-5.14157079,1.15175154,-1.15175132,0.34537408,-0.34537402,0.64435183,-0.64435169,0.01303341,-0.01303341,0.00105918,-0.00105918,0.00026188,-0.00026188,0.71596989,-0.71596972
-5.13556778,1.10938315,-1.10938295,0.33553325,-0.33553320,0.61137700,-0.61137686,0.01399265,-0.01399265,0.00108782,-0.00108782,0.00031550,-0.00031550,0.68071736,-0.68071719
-5.12956478,1.07468124,-1.07468107,0.32957446,-0.32957443,0.58098297,-0.58098285,0.01524256,-0.01524257,0.00113007,-0.00113007,0.00037901,-0.00037901,0.64904224,-0.64904209
-5.12356178,1.04827168,-1.04827154,0.32774552,-0.32774550,0.55337448,-0.55337436,0.01681194,-0.01681194,0.00118729,-0.00118729,0.00045330,-0.00045330,0.62117465,-0.62117451
-5.11755878,1.03075539,-1.03075528,0.33028663,-0.33028663,0.52873709,-0.52873698,0.01873032,-0.01873033,0.00126093,-0.00126093,0.00053927,-0.00053927,0.59732047,-0.59732035
-5.11155578,1.02269939,-1.02269931,0.33742518,-0.33742519,0.50723771,-0.50723761,0.02102707,-0.02102708,0.00135241,-0.00135241,0.00063773,-0.00063773,0.57766016,-0.57766005
-5.10555278,1.02462418,-1.02462413,0.34936909,-0.34936911,0.48902367,-0.48902359,0.02373028,-0.02373029,0.00146316,-0.00146316,0.00074942,-0.00074942,0.56234591,-0.56234582
-5.09954977,1.03698741,-1.03698740,0.36629874,-0.36629878,0.47422039,-0.47422032,0.02686559,-0.02686560,0.00159451,-0.00159451,0.00087491,-0.00087491,0.55149721,-0.55149714
-5.09354677,1.06016445,-1.06016447,0.38835773,-0.38835779,0.46292770,-0.46292764,0.03045496,-0.03045497,0.00174767,-0.00174767,0.00101460,-0.00101461,0.54519499,-0.54519493
-5.08754377,1.09442642,-1.09442647,0.41564275,-0.41564282,0.45521507,-0.45521502,0.03451536,-0.03451538,0.00192362,-0.00192362,0.00116868,-0.00116868,0.54347456,-0.54347452
-5.08154077,1.13991685,-1.13991694,0.44819297,-0.44819306,0.45111601,-0.45111598,0.03905756,-0.03905757,0.00212306,-0.00212306,0.00133702,-0.00133703,0.54631798,-0.54631795
-5.07553777,1.19662810,-1.19662823,0.48597954,-0.48597965,0.45062212,-0.45062209,0.04408487,-0.04408488,0.00234634,-0.00234634,0.00151924,-0.00151924,0.55364617,-0.55364616
-5.06953477,1.26437905,-1.26437921,0.52889573,-0.52889585,0.45367707,-0.45367706,0.04959214,-0.04959215,0.00259341,-0.00259341,0.00171459,-0.00171460,0.56531162,-0.56531163
-5.06353177,1.34279534,-1.34279554,0.57674835,-0.57674849,0.46017132,-0.46017132,0.05556486,-0.05556488,0.00286373,-0.00286373,0.00192198,-0.00192198,0.58109215,-0.58109217
-5.05752876,1.43129397,-1.43129419,0.62925115,-0.62925130,0.46993768,-0.46993769,0.06197853,-0.06197855,0.00315623,-0.00315623,0.00213994,-0.00213994,0.60068647,-0.60068650
-5.05152576,1.52907325,-1.52907350,0.68602061,-0.68602077,0.48274850,-0.48274852,0.06879828,-0.06879830,0.00346929,-0.00346929,0.00236664,-0.00236664,0.62371208,-0.62371212
-5.04552276,1.63510966,-1.63510993,0.74657481,-0.74657498,0.49831469,-0.49831472,0.07597887,-0.07597888,0.00380069,-0.00380069,0.00259992,-0.00259992,0.64970596,-0.64970601
-5.03951976,1.74816228,-1.74816257,0.81033563,-0.81033580,0.51628692,-0.51628696,0.08346494,-0.08346495,0.00414763,-0.00414763,0.00283729,-0.00283729,0.67812845,-0.67812851
-5.03351676,1.86678545,-1.86678575,0.87663447,-0.87663465,0.53625923,-0.53625928,0.09119173,-0.09119175,0.00450676,-0.00450676,0.00307599,-0.00307599,0.70837043,-0.70837049
-5.02751376,1.98934991,-1.98935021,0.94472167,-0.94472185,0.55777503,-0.55777509,0.09908607,-0.09908609,0.00487417,-0.00487418,0.00331306,-0.00331306,0.73976386,-0.73976393
-5.02151076,2.11407202,-2.11407232,1.01377931,-1.01377949,0.58033558,-0.58033564,0.10706768,-0.10706769,0.00524554,-0.00524554,0.00354536,-0.00354536,0.77159542,-0.77159549
-5.01550775,2.23905052,-2.23905081,1.08293719,-1.08293736,0.60341048,-0.60341054,0.11505079,-0.11505081,0.00561612,-0.00561613,0.00376973,-0.00376973,0.80312290,-0.80312297
-5.00950475,2.36230958,-2.36230986,1.15129133,-1.15129150,0.62645021,-0.62645027,0.12294599,-0.12294601,0.00598095,-0.00598095,0.00398298,-0.00398298,0.83359381,-0.83359387
-5.00350175,2.48184680,-2.48184706,1.21792449,-1.21792464,0.64889993,-0.64889999,0.13066216,-0.13066217,0.00633487,-0.00633487,0.00418205,-0.00418205,0.86226538,-0.86226544
-4.99749875,2.59568433,-2.59568456,1.28192775,-1.28192788,0.67021425,-0.67021431,0.13810855,-0.13810856,0.00667275,-0.00667275,0.00436405,-0.00436405,0.88842535,-0.88842539
-4.99149575,2.70192112,-2.70192132,1.34242244,-1.34242256,0.68987232,-0.68987237,0.14519683,-0.14519684,0.00698954,-0.00698954,0.00452637,-0.00452637,0.91141241,-0.91141245
-4.98549275,2.79878436,-2.79878451,1.39858152,-1.39858161,0.70739258,-0.70739263,0.15184308,-0.15184309,0.00728048,-0.00728049,0.00466674,-0.00466674,0.93063572,-0.93063574
-4.97948974,2.88467799,-2.88467811,1.44964950,-1.44964957,0.72234670,-0.72234674,0.15796956,-0.15796957,0.00754123,-0.00754123,0.00478327,-0.00478327,0.94559229,-0.94559229
-4.97348674,2.95822646,-2.95822653,1.49496032,-1.49496037,0.73437201,-0.73437204,0.16350636,-0.16350636,0.00776794,-0.00776794,0.00487453,-0.00487453,0.95588182,-0.95588181
-4.96748374,3.01831200,-3.01831202,1.53395241,-1.53395243,0.74318201,-0.74318202,0.16839272,-0.16839272,0.00795743,-0.00795743,0.00493957,-0.00493957,0.96121813,-0.96121810
-4.96148074,3.06410420,-3.06410418,1.56618052,-1.56618053,0.74857454,-0.74857455,0.17257810,-0.17257810,0.00810727,-0.00810727,0.00497794,-0.00497794,0.96143677,-0.96143673
-4.95547774,3.09508090,-3.09508082,1.59132421,-1.59132419,0.75043738,-0.75043737,0.17602298,-0.17602297,0.00821584,-0.00821584,0.00498966,-0.00498966,0.95649866,-0.95649860
-4.94947474,3.11103976,-3.11103964,1.60919257,-1.60919253,0.74875096,-0.74875094,0.17869925,-0.17869924,0.00828237,-0.00828237,0.00497524,-0.00497524,0.94648948,-0.94648940
-4.94347174,3.11210066,-3.11210050,1.61972558,-1.61972552,0.74358836,-0.74358833,0.18059048,-0.18059047,0.00830701,-0.00830701,0.00493564,-0.00493564,0.93161515,-0.93161505
-4.93746873,3.09869900,-3.09869880,1.62299217,-1.62299209,0.73511252,-0.73511248,0.18169186,-0.18169184,0.00829078,-0.00829078,0.00487218,-0.00487218,0.91219357,-0.91219346
-4.93146573,3.07157063,-3.07157039,1.61918533,-1.61918523,0.72357090,-0.72357085,0.18200989,-0.18200987,0.00823555,-0.00823555,0.00478658,-0.00478658,0.88864318,-0.88864307
-4.92546273,3.03172936,-3.03172910,1.60861475,-1.60861464,0.70928791,-0.70928786,0.18156204,-0.18156202,0.00814403,-0.00814402,0.00468079,-0.00468079,0.86146890,-0.86146878
-4.91945973,2.98043818,-2.98043789,1.59169746,-1.59169734,0.69265543,-0.69265537,0.18037614,-0.18037612,0.00801961,-0.00801961,0.00455702,-0.00455702,0.83124609,-0.83124596
-4.91345673,2.91917529,-2.91917499,1.56894684,-1.56894670,0.67412175,-0.67412169,0.17848980,-0.17848977,0.00786638,-0.00786638,0.00441761,-0.00441761,0.79860335,-0.79860322
-4.90745373,2.84959641,-2.84959611,1.54096048,-1.54096034,0.65417947,-0.65417941,0.17594961,-0.17594959,0.00768891,-0.00768891,0.00426502,-0.00426502,0.76420477,-0.76420463
-4.90145073,2.77349442,-2.77349411,1.50840730,-1.50840716,0.63335263,-0.63335257,0.17281047,-0.17281045,0.00749221,-0.00749221,0.00410173,-0.00410173,0.72873227,-0.72873214
-4.89544772,2.69275742,-2.69275712,1.47201399,-1.47201385,0.61218353,-0.61218347,0.16913466,-0.16913464,0.00728157,-0.00728157,0.00393022,-0.00393022,0.69286876,-0.69286863
-4.88944472,2.60932636,-2.60932608,1.43255115,-1.43255101,0.59121950,-0.59121945,0.16499103,-0.16499101,0.00706243,-0.00706243,0.00375289,-0.00375289,0.65728238,-0.65728225
-4.88344172,2.52515281,-2.52515254,1.39081911,-1.39081898,0.57100008,-0.57100003,0.16045394,-0.16045392,0.00684025,-0.00684025,0.00357207,-0.00357207,0.62261230,-0.62261219
-4.87743872,2.44215769,-2.44215745,1.34763354,-1.34763343,0.55204459,-0.55204455,0.15560221,-0.15560219,0.00662038,-0.00662038,0.00338995,-0.00338995,0.58945639,-0.58945628
-4.87143572,2.36219146,-2.36219125,1.30381077,-1.30381067,0.53484056,-0.53484053,0.15051791,-0.15051789,0.00640795,-0.00640795,0.00320858,-0.00320858,0.55836064,-0.55836055
-4.86543272,2.28699623,-2.28699606,1.26015292,-1.26015283,0.51983303,-0.51983301,0.14528500,-0.14528498,0.00620772,-0.00620772,0.00302982,-0.00302982,0.52981068,-0.52981060
-4.85942971,2.21817023,-2.21817009,1.21743284,-1.21743277,0.50741487,-0.50741486,0.13998784,-0.13998782,0.00602402,-0.00602402,0.00285538,-0.00285538,0.50422502,-0.50422495
-4.85342671,2.15713497,-2.15713488,1.17637904,-1.17637899,0.49791834,-0.49791834,0.13470956,-0.13470955,0.00586060,-0.00586060,0.00268676,-0.00268676,0.48195020,-0.48195014
-4.84742371,2.10510582,-2.10510577,1.13766071,-1.13766067,0.49160788,-0.49160790,0.12953034,-0.12953033,0.00572060,-0.00572060,0.00252525,-0.00252525,0.46325751,-0.46325747
-4.84142071,2.06306623,-2.06306623,1.10187323,-1.10187321,0.48867440,-0.48867443,0.12452556,-0.12452555,0.00560645,-0.00560645,0.00237196,-0.00237196,0.44834127,-0.44834125
-4.83541771,2.03174654,-2.03174659,1.06952455,-1.06952455,0.48923100,-0.48923104,0.11976398,-0.11976398,0.00551983,-0.00551983,0.00222778,-0.00222778,0.43731845,-0.43731844
-4.82941471,2.01160783,-2.01160792,1.04102287,-1.04102289,0.49331049,-0.49331055,0.11530599,-0.11530598,0.00546166,-0.00546166,0.00209340,-0.00209340,0.43022964,-0.43022965
-4.82341171,2.00283171,-2.00283184,1.01666624,-1.01666627,0.50086470,-0.50086477,0.11120188,-0.11120188,0.00543205,-0.00543205,0.00196929,-0.00196929,0.42704118,-0.42704121
-4.81740870,2.00531665,-2.00531683,0.99663457,-0.99663462,0.51176570,-0.51176578,0.10749049,-0.10749049,0.00543034,-0.00543034,0.00185572,-0.00185572,0.42764855,-0.42764859
-4.81140570,2.01868156,-2.01868178,0.98098470,-0.98098477,0.52580908,-0.52580917,0.10419798,-0.10419798,0.00545512,-0.00545512,0.00175273,-0.00175273,0.43188083,-0.43188088
-4.80540270,2.04227701,-2.04227726,0.96964884,-0.96964892,0.54271939,-0.54271949,0.10133708,-0.10133708,0.00550429,-0.00550429,0.00166018,-0.00166018,0.43950637,-0.43950644
-4.79939970,2.07520437,-2.07520465,0.96243689,-0.96243698,0.56215757,-0.56215768,0.09890670,-0.09890670,0.00557509,-0.00557509,0.00157775,-0.00157775,0.45023962,-0.45023970
-4.79339670,2.11634277,-2.11634308,0.95904277,-0.95904288,0.58373052,-0.58373064,0.09689208,-0.09689209,0.00566424,-0.00566424,0.00150490,-0.00150490,0.46374897,-0.46374906
-4.78739370,2.16438356,-2.16438389,0.95905483,-0.95905494,0.60700238,-0.60700250,0.09526540,-0.09526540,0.00576803,-0.00576803,0.00144096,-0.00144096,0.47966569,-0.47966579
-4.78139070,2.21787127,-2.21787162,0.96196999,-0.96197010,0.63150748,-0.63150762,0.09398682,-0.09398683,0.00588241,-0.00588241,0.00138510,-0.00138510,0.49759369,-0.49759379
-4.77538769,2.27525010,-2.27525046,0.96721147,-0.96721158,0.65676450,-0.65676463,0.09300611,-0.09300611,0.00600313,-0.00600314,0.00133638,-0.00133638,0.51711998,-0.51712009
-4.76938469,2.33491425,-2.33491461,0.97414924,-0.97414936,0.68229124,-0.68229138,0.09226455,-0.09226456,0.00612590,-0.00612590,0.00129377,-0.00129377,0.53782558,-0.53782570
-4.76338169,2.39526032,-2.39526068,0.98212261,-0.98212273,0.70761978,-0.70761992,0.09169727,-0.09169728,0.00624646,-0.00624646,0.00125618,-0.00125618,0.55929650,-0.55929662
-4.75737869,2.45473962,-2.45473999,0.99046379,-0.99046391,0.73231111,-0.73231125,0.09123573,-0.09123574,0.00636076,-0.00636076,0.00122250,-0.00122250,0.58113449,-0.58113461
-4.75137569,2.51190832,-2.51190868,0.99852173,-0.99852184,0.75596884,-0.75596898,0.09081038,-0.09081038,0.00646506,-0.00646507,0.00119161,-0.00119161,0.60296713,-0.60296725
-4.74537269,2.56547306,-2.56547342,1.00568483,-1.00568493,0.77825123,-0.77825137,0.09035326,-0.09035327,0.00655603,-0.00655604,0.00116245,-0.00116245,0.62445692,-0.62445705
-4.73936968,2.61433020,-2.61433055,1.01140178,-1.01140187,0.79888112,-0.79888126,0.08980059,-0.08980059,0.00663083,-0.00663084,0.00113402,-0.00113402,0.64530891,-0.64530904
-4.73336668,2.65759667,-2.65759700,1.01519942,-1.01519951,0.81765314,-0.81765328,0.08909498,-0.08909499,0.00668719,-0.00668719,0.00110543,-0.00110543,0.66527660,-0.66527672
-4.72736368,2.69463114,-2.69463146,1.01669697,-1.01669705,0.83443795,-0.83443808,0.08818746,-0.08818746,0.00672342,-0.00672342,0.00107589,-0.00107589,0.68416577,-0.68416590
-4.72136068,2.72504456,-2.72504486,1.01561585,-1.01561592,0.84918310,-0.84918323,0.08703897,-0.08703897,0.00673847,-0.00673847,0.00104478,-0.00104478,0.70183622,-0.70183634
-4.71535768,2.74869950,-2.74869979,1.01178492,-1.01178498,0.86191072,-0.86191085,0.08562148,-0.08562149,0.00673189,-0.00673189,0.00101161,-0.00101161,0.71820108,-0.71820120
-4.70935468,2.76569861,-2.76569888,1.00514093,-1.00514098,0.87271187,-0.87271200,0.08391858,-0.08391857,0.00670383,-0.00670383,0.00097605,-0.00097605,0.73322401,-0.73322413
-4.70335168,2.77636281,-2.77636306,0.99572425,-0.99572429,0.88173790,-0.88173803,0.08192548,-0.08192548,0.00665494,-0.00665494,0.00093794,-0.00093794,0.74691424,-0.74691435
-4.69734867,2.78120045,-2.78120069,0.98367040,-0.98367043,0.88918935,-0.88918947,0.07964868,-0.07964867,0.00658635,-0.00658635,0.00089726,-0.00089726,0.75931976,-0.75931988
-4.69134567,2.78086926,-2.78086949,0.96919778,-0.96919781,0.89530273,-0.89530286,0.07710504,-0.07710503,0.00649958,-0.00649958,0.00085413,-0.00085413,0.77051912,-0.77051924
-4.68534267,2.77613298,-2.77613319,0.95259258,-0.95259260,0.90033610,-0.90033622,0.07432056,-0.07432055,0.00639644,-0.00639644,0.00080881,-0.00080881,0.78061204,-0.78061215
-4.67933967,2.76781508,-2.76781528,0.93419148,-0.93419149,0.90455386,-0.90455398,0.07132881,-0.07132881,0.00627892,-0.00627892,0.00076165,-0.00076165,0.78970951,-0.78970961
-4.67333667,2.75675192,-2.75675212,0.91436333,-0.91436334,0.90821184,-0.90821196,0.06816920,-0.06816919,0.00614914,-0.00614914,0.00071307,-0.00071307,0.79792382,-0.79792392
-4.66733367,2.74374776,-2.74374794,0.89349066,-0.89349066,0.91154312,-0.91154323,0.06488502,-0.06488502,0.00600925,-0.00600925,0.00066358,-0.00066358,0.80535892,-0.80535901
-4.66133067,2.72953359,-2.72953376,0.87195187,-0.87195187,0.91474545,-0.91474556,0.06152164,-0.06152163,0.00586133,-0.00586133,0.00061370,-0.00061370,0.81210169,-0.81210178
-4.65532766,2.71473204,-2.71473220,0.85010510,-0.85010509,0.91797077,-0.91797089,0.05812455,-0.05812454,0.00570734,-0.00570734,0.00056396,-0.00056396,0.81821450,-0.81821458
-4.64932466,2.69982943,-2.69982958,0.82827426,-0.82827424,0.92131730,-0.92131741,0.05473777,-0.05473776,0.00554908,-0.00554908,0.00051490,-0.00051490,0.82372930,-0.82372937
-4.64332166,2.68515639,-2.68515652,0.80673788,-0.80673786,0.92482450,-0.92482461,0.05140228,-0.05140227,0.00538813,-0.00538813,0.00046701,-0.00046701,0.82864365,-0.82864371
-4.63731866,2.67087731,-2.67087744,0.78572111,-0.78572108,0.92847109,-0.92847119,0.04815483,-0.04815482,0.00522584,-0.00522584,0.00042074,-0.00042074,0.83291866,-0.83291871
-4.63131566,2.65698896,-2.65698907,0.76539086,-0.76539084,0.93217609,-0.93217619,0.04502700,-0.04502699,0.00506333,-0.00506333,0.00037650,-0.00037650,0.83647902,-0.83647907
-4.62531266,2.64332754,-2.64332763,0.74585432,-0.74585429,0.93580277,-0.93580286,0.04204453,-0.04204453,0.00490147,-0.00490147,0.00033462,-0.00033462,0.83921503,-0.83921507
-4.61930965,2.62958366,-2.62958373,0.72716034,-0.72716031,0.93916513,-0.93916522,0.03922702,-0.03922701,0.00474094,-0.00474094,0.00029535,-0.00029535,0.84098642,-0.84098645
-4.61330665,2.61532386,-2.61532392,0.70930362,-0.70930359,0.94203664,-0.94203672,0.03658783,-0.03658782,0.00458221,-0.00458221,0.00025889,-0.00025889,0.84162789,-0.84162791
-4.60730365,2.60001730,-2.60001733,0.69223104,-0.69223100,0.94416060,-0.94416067,0.03413434,-0.03413434,0.00442559,-0.00442559,0.00022535,-0.00022535,0.84095591,-0.84095591
-4.60130065,2.58306600,-2.58306600,0.67584971,-0.67584967,0.94526171,-0.94526177,0.03186835,-0.03186835,0.00427126,-0.00427126,0.00019478,-0.00019478,0.83877662,-0.83877661
-4.59529765,2.56383698,-2.56383695,0.66003622,-0.66003618,0.94505816,-0.94505820,0.02978666,-0.02978665,0.00411932,-0.00411932,0.00016719,-0.00016719,0.83489431,-0.83489429
-4.58929465,2.54169466,-2.54169460,0.64464638,-0.64464633,0.94327374,-0.94327377,0.02788181,-0.02788180,0.00396981,-0.00396981,0.00014249,-0.00014249,0.82912028,-0.82912024
-4.58329165,2.51603196,-2.51603187,0.62952505,-0.62952500,0.93964944,-0.93964946,0.02614290,-0.02614289,0.00382272,-0.00382272,0.00012058,-0.00012058,0.82128144,-0.82128139
-4.57728864,2.48629876,-2.48629863,0.61451554,-0.61451549,0.93395399,-0.93395399,0.02455643,-0.02455642,0.00367805,-0.00367804,0.00010132,-0.00010132,0.81122863,-0.81122856
-4.57128564,2.45202656,-2.45202640,0.59946816,-0.59946810,0.92599303,-0.92599301,0.02310713,-0.02310712,0.00353580,-0.00353580,0.00008454,-0.00008454,0.79884399,-0.79884391
-4.56528264,2.41284858,-2.41284838,0.58424756,-0.58424750,0.91561653,-0.91561650,0.02177876,-0.02177876,0.00339603,-0.00339603,0.00007003,-0.00007003,0.78404732,-0.78404722
-4.55927964,2.36851460,-2.36851436,0.56873872,-0.56873865,0.90272429,-0.90272424,0.02055488,-0.02055487,0.00325878,-0.00325878,0.00005760,-0.00005760,0.76680111,-0.76680099
-4.55327664,2.31890037,-2.31890009,0.55285139,-0.55285131,0.88726935,-0.88726929,0.01941942,-0.01941942,0.00312417,-0.00312417,0.00004704,-0.00004704,0.74711399,-0.74711386
-4.54727364,2.26401149,-2.26401118,0.53652295,-0.53652287,0.86925936,-0.86925928,0.01835730,-0.01835729,0.00299232,-0.00299232,0.00003815,-0.00003815,0.72504266,-0.72504252
-4.54127064,2.20398206,-2.20398172,0.51971974,-0.51971965,0.84875588,-0.84875578,0.01735479,-0.01735479,0.00286340,-0.00286340,0.00003071,-0.00003071,0.70069197,-0.70069182
-4.53526763,2.13906850,-2.13906813,0.50243693,-0.50243683,0.82587192,-0.82587181,0.01639988,-0.01639988,0.00273759,-0.00273759,0.00002455,-0.00002455,0.67421351,-0.67421334
-4.52926463,2.06963916,-2.06963876,0.48469712,-0.48469702,0.80076773,-0.80076761,0.01548243,-0.01548242,0.00261507,-0.00261507,0.00001948,-0.00001948,0.64580243,-0.64580225
-4.52326163,1.99616049,-1.99616006,0.46654787,-0.46654776,0.77364530,-0.77364516,0.01459427,-0.01459426,0.00249601,-0.00249601,0.00001535,-0.00001535,0.61569292,-0.61569273
-4.51725863,1.91918052,-1.91918007,0.44805833,-0.44805822,0.74474172,-0.74474157,0.01372923,-0.01372922,0.00238059,-0.00238059,0.00001201,-0.00001201,0.58415241,-0.58415221
-4.51125563,1.83931056,-1.83931009,0.42931528,-0.42931517,0.71432181,-0.71432165,0.01288303,-0.01288303,0.00226896,-0.00226896,0.00000933,-0.00000933,0.55147469,-0.55147449
-4.50525263,1.75720590,-1.75720541,0.41041875,-0.41041863,0.68267033,-0.68267016,0.01205317,-0.01205316,0.00216121,-0.00216121,0.00000720,-0.00000720,0.51797241,-0.51797220
-4.49924962,1.67354638,-1.67354589,0.39147747,-0.39147735,0.65008400,-0.65008383,0.01123865,-0.01123864,0.00205744,-0.00205744,0.00000551,-0.00000551,0.48396897,-0.48396876
-4.49324662,1.58901749,-1.58901699,0.37260439,-0.37260427,0.61686379,-0.61686361,0.01043984,-0.01043983,0.00195769,-0.00195769,0.00000419,-0.00000419,0.44979046,-0.44979025
-4.48724362,1.50429263,-1.50429213,0.35391237,-0.35391226,0.58330751,-0.58330733,0.00965813,-0.00965813,0.00186195,-0.00186195,0.00000316,-0.00000316,0.41575763,-0.41575742
-4.48124062,1.42001714,-1.42001664,0.33551026,-0.33551014,0.54970311,-0.54970293,0.00889576,-0.00889575,0.00177020,-0.00177020,0.00000237,-0.00000237,0.38217839,-0.38217818
-4.47523762,1.33679438,-1.33679389,0.31749943,-0.31749932,0.51632281,-0.51632263,0.00815544,-0.00815544,0.00168235,-0.00168235,0.00000176,-0.00000176,0.34934098,-0.34934078
-4.46923462,1.25517431,-1.25517384,0.29997095,-0.29997084,0.48341808,-0.48341790,0.00744024,-0.00744024,0.00159831,-0.00159831,0.00000130,-0.00000130,0.31750810,-0.31750790
-4.46323162,1.17564457,-1.17564411,0.28300332,-0.28300321,0.45121572,-0.45121555,0.00675325,-0.00675325,0.00151793,-0.00151793,0.00000095,-0.00000095,0.28691209,-0.28691190
-4.45722861,1.09862422,-1.09862377,0.26666089,-0.26666078,0.41991496,-0.41991479,0.00609746,-0.00609745,0.00144108,-0.00144108,0.00000070,-0.00000070,0.25775134,-0.25775116
-4.45122561,1.02446010,-1.02445967,0.25099295,-0.25099285,0.38968554,-0.38968537,0.00547555,-0.00547555,0.00136757,-0.00136757,0.00000050,-0.00000050,0.23018793,-0.23018776
-4.44522261,0.95342567,-0.95342526,0.23603345,-0.23603336,0.36066690,-0.36066675,0.00488983,-0.00488982,0.00129722,-0.00129722,0.00000036,-0.00000036,0.20434652,-0.20434636
