energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.07403702,2.27613916,0.00282856,0.08996459,0.16914923,0.47280867,0.06507542,0.77253133,0.53788516,0.82704235
-2.06803402,2.23181110,0.00284104,0.08804266,0.16510017,0.46950345,0.06334659,0.73805877,0.52176723,0.82362196
-2.06203102,2.18190976,0.00284272,0.08612301,0.16077834,0.46464192,0.06135914,0.70317053,0.50456631,0.81686449
-2.05602801,2.12720266,0.00283350,0.08422042,0.15625194,0.45835257,0.05913617,0.66832382,0.48648940,0.80695814
-2.05002501,2.06859730,0.00281358,0.08235026,0.15160318,0.45079421,0.05670524,0.63400413,0.46777089,0.79416773
-2.04402201,2.00712667,0.00278346,0.08052865,0.14692685,0.44215445,0.05409752,0.60071256,0.44867124,0.77883345
-2.03801901,1.94393232,0.00274402,0.07877260,0.14232862,0.43264764,0.05134689,0.56895284,0.42947523,0.76136798
-2.03201601,1.88024540,0.00269646,0.07710024,0.13792298,0.42251249,0.04848897,0.53921844,0.41048983,0.74225213
-2.02601301,1.81736620,0.00264241,0.07553098,0.13383099,0.41200928,0.04556020,0.51198022,0.39204187,0.72202897
-2.02001001,1.75664276,0.00258382,0.07408572,0.13017784,0.40141670,0.04259701,0.48767501,0.37447529,0.70129668
-2.01400700,1.69944900,0.00252306,0.07278705,0.12709030,0.39102841,0.03963494,0.46669542,0.35814833,0.68070023
-2.00800400,1.64716296,0.00246290,0.07165944,0.12469415,0.38114925,0.03670802,0.44938127,0.34343037,0.66092210
-2.00200100,1.60114566,0.00240645,0.07072932,0.12311161,0.37209120,0.03384810,0.43601266,0.33069875,0.64267236
-1.99599800,1.56272093,0.00235724,0.07002519,0.12245894,0.36416912,0.03108446,0.42680512,0.32033541,0.62667826
-1.98999500,1.53315664,0.00231917,0.06957760,0.12284412,0.35769623,0.02844340,0.42190665,0.31272331,0.61367361
-1.98399200,1.51364771,0.00229651,0.06941909,0.12436476,0.35297941,0.02594805,0.42139695,0.30824288,0.60438827
-1.97798899,1.50530091,0.00229389,0.06958391,0.12710633,0.35031436,0.02361825,0.42528870,0.30726822,0.59953781
-1.97198599,1.50912191,0.00231628,0.07010771,0.13114059,0.34998059,0.02147055,0.43353085,0.31016315,0.59981361
-1.96598299,1.52600419,0.00236900,0.07102702,0.13652444,0.35223630,0.01951832,0.44601380,0.31727720,0.60587348
-1.95997999,1.55672013,0.00245764,0.07237860,0.14329895,0.35731325,0.01777188,0.46257633,0.32894123,0.61833288
-1.95397699,1.60191378,0.00258807,0.07419859,0.15148888,0.36541157,0.01623876,0.48301394,0.34546302,0.63775674
-1.94797399,1.66209532,0.00276634,0.07652153,0.16110238,0.37669467,0.01492398,0.50708835,0.36712246,0.66465184
-1.94197099,1.73763659,0.00299861,0.07937922,0.17213103,0.39128423,0.01383026,0.53453773,0.39416670,0.69945968
-1.93596798,1.82876758,0.00329107,0.08279950,0.18455010,0.40925552,0.01295839,0.56508729,0.42680493,0.74254979
-1.92996498,1.93557326,0.00364982,0.08680483,0.19831897,0.43063301,0.01230745,0.59845971,0.46520309,0.79421320
-1.92396198,2.05799057,0.00408069,0.09141096,0.21338174,0.45538653,0.01187506,0.63438484,0.50947844,0.85465615
-1.91795898,2.19580500,0.00458908,0.09662552,0.22966792,0.48342802,0.01165758,0.67260836,0.55969408,0.92399380
-1.91195598,2.34864672,0.00517981,0.10244669,0.24709307,0.51460921,0.01165026,0.71289871,0.61585357,1.00224400
-1.90595298,2.51598604,0.00585685,0.10886199,0.26555960,0.54872011,0.01184729,0.75505202,0.67789573,1.08932093
-1.89994997,2.69712823,0.00662311,0.11584730,0.28495739,0.58548883,0.01224188,0.79889463,0.74568985,1.18502893
-1.89394697,2.89120794,0.00748024,0.12336604,0.30516447,0.62458248,0.01282618,0.84428309,0.81903131,1.28905641
-1.88794397,3.09718358,0.00842835,0.13136877,0.32604767,0.66560969,0.01359121,0.89110144,0.89763808,1.40097022
-1.88194097,3.31383219,0.00946584,0.13979303,0.34746322,0.70812443,0.01452677,0.93925603,0.98114795,1.52021072
-1.87593797,3.53974566,0.01058919,0.14856370,0.36925750,0.75163148,0.01562126,0.98866797,1.06911700,1.64608791
-1.86993497,3.77332894,0.01179282,0.15759369,0.39126782,0.79559348,0.01686151,1.03926389,1.16101930,1.77777911
-1.86393197,4.01280148,0.01306897,0.16678508,0.41332343,0.83943931,0.01823270,1.09096524,1.25624803,1.91432857
-1.85792896,4.25620247,0.01440767,0.17603073,0.43524678,0.88257403,0.01971816,1.14367714,1.35411834,2.05464957
-1.85192596,4.50140122,0.01579675,0.18521619,0.45685513,0.92438984,0.02129935,1.19727737,1.45387182,2.19752941
-1.84592296,4.74611303,0.01722197,0.19422206,0.47796248,0.96427807,0.02295584,1.25160631,1.55468290,2.34163782
-1.83991996,4.98792149,0.01866716,0.20292653,0.49838196,1.00164186,0.02466536,1.30645861,1.65566707,2.48553893
-1.83391696,5.22430723,0.02011452,0.21120823,0.51792864,1.03590903,0.02640401,1.36157721,1.75589095,2.62770721
-1.82791396,5.45268326,0.02154489,0.21894907,0.53642261,1.06654498,0.02814648,1.41665032,1.85438421,2.76654735
-1.82191096,5.67043632,0.02293822,0.22603718,0.55369247,1.09306511,0.02986641,1.47131160,1.95015309,2.90041798
-1.81590795,5.87497368,0.02427396,0.23236969,0.56957892,1.11504632,0.03153686,1.52514387,2.04219542,3.02765893
-1.80990495,6.06377388,0.02553160,0.23785533,0.58393841,1.13213722,0.03313080,1.57768595,2.12951692,3.14662166
-1.80390195,6.23444019,0.02669117,0.24241674,0.59664662,1.14406671,0.03462177,1.62844274,2.21114833,3.25570192
-1.79789895,6.38475478,0.02773376,0.24599233,0.60760167,1.15065059,0.03598441,1.67689762,2.28616313,3.35337410
-1.79189595,6.51273159,0.02864205,0.24853774,0.61672668,1.15179578,0.03719522,1.72252678,2.35369551,3.43822598
-1.78589295,6.61666590,0.02940075,0.25002674,0.62397175,1.14750228,0.03823311,1.76481455,2.41295784,3.50899298
-1.77988994,6.69517847,0.02999707,0.25045157,0.62931504,1.13786239,0.03908002,1.80326887,2.46325755,3.56459052
-1.77388694,6.74725221,0.03042102,0.24982276,0.63276280,1.12305746,0.03972144,1.83743603,2.50401265,3.60414346
-1.76788394,6.77225988,0.03066570,0.24816835,0.63434851,1.10335220,0.04014683,1.86691396,2.53476550,3.62701135
-1.76188094,6.76998145,0.03072750,0.24553270,0.63413085,1.07908663,0.04034991,1.89136321,2.55519436,3.63280852
-1.75587794,6.74061018,0.03060612,0.24197474,0.63219088,1.05066612,0.04032881,1.91051529,2.56512231,3.62141803
-1.74987494,6.68474722,0.03030459,0.23756599,0.62862825,1.01854981,0.04008613,1.92417792,2.56452309,3.59299894
-1.74387194,6.60338484,0.02982913,0.23238817,0.62355689,0.98323781,0.03962875,1.93223716,2.55352361,3.54798635
-1.73786893,6.49787909,0.02918893,0.22653079,0.61710031,0.94525781,0.03896760,1.93465649,2.53240284,3.48708415
-1.73186593,6.36991286,0.02839587,0.22008856,0.60938676,0.90515140,0.03811724,1.93147317,2.50158714,3.41125062
-1.72586293,6.22145137,0.02746413,0.21315886,0.60054466,0.86346074,0.03709533,1.92279234,2.46164178,3.32167738
-1.71985993,6.05469153,0.02640982,0.20583941,0.59069846,0.82071601,0.03592205,1.90877954,2.41325907,3.21976233
-1.71385693,5.87200778,0.02525051,0.19822603,0.57996523,0.77742411,0.03461943,1.88965209,2.35724308,3.10707765
-1.70785393,5.67589627,0.02400477,0.19041075,0.56845231,0.73405881,0.03321064,1.86567031,2.29449168,2.98533406
-1.70185093,5.46891982,0.02269170,0.18248024,0.55625595,0.69105285,0.03171935,1.83712888,2.22597617,2.85634257
-1.69584792,5.25365558,0.02133052,0.17451452,0.54346124,0.64879192,0.03016899,1.80434911,2.15271925,2.72197519
-1.68984492,5.03264722,0.01994013,0.16658614,0.53014326,0.60761082,0.02858223,1.76767245,2.07577214,2.58412610
-1.68384192,4.80836317,0.01853874,0.15875963,0.51636932,0.56779155,0.02698039,1.72745534,1.99619150,2.44467449
-1.67783892,4.58316180,0.01714359,0.15109134,0.50220225,0.52956343,0.02538305,1.68406579,1.91501712,2.30545038
-1.67183592,4.35926449,0.01577063,0.14362958,0.48770444,0.49310488,0.02380767,1.63788135,1.83325109,2.16820458
-1.66583292,4.13873655,0.01443441,0.13641503,0.47294246,0.45854671,0.02226941,1.58928837,1.75183931,2.03458347
-1.65982991,3.92347591,0.01314788,0.12948137,0.45799188,0.42597662,0.02078099,1.53868224,1.67165595,1.90610926
-1.65382691,3.71520913,0.01192237,0.12285615,0.44294201,0.39544444,0.01935268,1.48646822,1.59349143,1.78416596
-1.64782391,3.51549366,0.01076754,0.11656166,0.42790029,0.36696802,0.01799240,1.43306241,1.51804430,1.66999122
-1.64182091,3.32572550,0.00969148,0.11061602,0.41299593,0.34053923,0.01670583,1.37889242,1.44591719,1.56467348
-1.63581791,3.14715066,0.00870074,0.10503421,0.39838270,0.31612988,0.01549667,1.32439742,1.37761685,1.46915410
-1.62981491,2.98087938,0.00780049,0.09982909,0.38424045,0.29369732,0.01436689,1.27002721,1.31355802,1.38423369
-1.62381191,2.82790136,0.00699466,0.09501235,0.37077542,0.27318946,0.01331700,1.21624012,1.25407070,1.31058155
-1.61780890,2.68910087,0.00628608,0.09059539,0.35821898,0.25454912,0.01234637,1.16349955,1.19941017,1.24874732
-1.61180590,2.56527031,0.00567667,0.08659005,0.34682502,0.23771755,0.01145355,1.11226928,1.14976913,1.19917353
-1.60580290,2.45712115,0.00516759,0.08300906,0.33686578,0.22263713,0.01063650,1.06300747,1.10529083,1.16220818
-1.59979990,2.36529127,0.00475940,0.07986648,0.32862631,0.20925321,0.00989288,1.01615962,1.06608259,1.13811594
-1.59379690,2.29034813,0.00445215,0.07717772,0.32239761,0.19751517,0.00922026,0.97215078,1.03222845,1.12708736
-1.58779390,2.23278708,0.00424550,0.07495941,0.31846870,0.18737670,0.00861629,0.93137712,1.00380029,1.12924509
-1.58179090,2.19302491,0.00413878,0.07322906,0.31711777,0.17879553,0.00807882,0.89419737,0.98086656,1.14464666
-1.57578789,2.17138868,0.00413100,0.07200442,0.31860261,0.17173251,0.00760601,0.86092442,0.96349803,1.17328352
-1.56978489,2.16810013,0.00422084,0.07130259,0.32315080,0.16615039,0.00719634,0.83181722,0.95177013,1.21507635
-1.56378189,2.18325658,0.00440662,0.07113904,0.33094978,0.16201224,0.00684864,0.80707356,0.94576169,1.26986685
-1.55777889,2.21680920,0.00468620,0.07152636,0.34213718,0.15927965,0.00656202,0.78682381,0.94555019,1.33740658
-1.55177589,2.26853975,0.00505688,0.07247298,0.35679195,0.15791102,0.00633580,0.77112584,0.95120364,1.41734372
-1.54577289,2.33803743,0.00551531,0.07398178,0.37492644,0.15785968,0.00616943,0.75996150,0.96276981,1.50920865
-1.53976988,2.42467713,0.00605730,0.07604881,0.39647995,0.15907223,0.00606237,0.75323456,0.98026330,1.61239959
-1.53376688,2.52760076,0.00667773,0.07866206,0.42131407,0.16148713,0.00601395,0.75077045,1.00365147,1.72616948
-1.52776388,2.64570320,0.00737045,0.08180038,0.44921017,0.16503341,0.00602325,0.75231773,1.03284002,1.84961547
-1.52176088,2.77762439,0.00812814,0.08543271,0.47986930,0.16962984,0.00608895,0.75755145,1.06765931,1.98167217
-1.51575788,2.92174870,0.00894227,0.08951762,0.51291475,0.17518440,0.00620925,0.76607826,1.10785231,2.12110964
-1.50975488,3.07621265,0.00980311,0.09400318,0.54789732,0.18159412,0.00638173,0.77744339,1.15306515,2.26653721
-1.50375188,3.23892159,0.01069971,0.09882730,0.58430348,0.18874538,0.00660327,0.79113921,1.20284092,2.41641335
-1.49774887,3.40757553,0.01162003,0.10391846,0.62156616,0.19651460,0.00687000,0.80661540,1.25661744,2.56906220
-1.49174587,3.57970386,0.01255106,0.10919690,0.65907802,0.20476930,0.00717730,0.82329046,1.31372930,2.72269635
-1.48574287,3.75270828,0.01347903,0.11457621,0.69620682,0.21336962,0.00751975,0.84056425,1.37341430,2.87544559
-1.47973987,3.92391278,0.01438965,0.11996524,0.73231247,0.22217003,0.00789120,0.85783130,1.43482438,3.02539069
-1.47373687,4.09061904,0.01526841,0.12527038,0.76676502,0.23102147,0.00828484,0.87449457,1.49704058,3.17060112
-1.46773387,4.25016540,0.01610091,0.13039800,0.79896307,0.23977357,0.00869327,0.88997913,1.55909157,3.30917545
-1.46173087,4.39998724,0.01687322,0.13525697,0.82835176,0.24827716,0.00910868,0.90374550,1.61997518,3.43928270
-1.45572786,4.53767647,0.01757223,0.13976125,0.85443960,0.25638672,0.00952296,0.91530206,1.67868204,3.55920318
-1.44972486,4.66103786,0.01818600,0.14383233,0.87681343,0.26396292,0.00992790,0.92421629,1.73422040,3.66736718
-1.44372186,4.76814016,0.01870414,0.14740147,0.89515080,0.27087508,0.01031535,0.93012423,1.78564132,3.76239000
-1.43771886,4.85735999,0.01911804,0.15041161,0.90922925,0.27700348,0.01067748,0.93273813,1.83206323,3.84310214
-1.43171586,4.92741696,0.01942113,0.15281899,0.91893203,0.28224146,0.01100693,0.93185170,1.87269492,3.90857343
-1.42571286,4.97739902,0.01960913,0.15459421,0.92425000,0.28649739,0.01129701,0.92734316,1.90685637,3.95813055
-1.41970985,5.00677719,0.01968006,0.15572287,0.92527966,0.28969625,0.01154191,0.91917566,1.93399645,3.99136750
-1.41370685,5.01540973,0.01963436,0.15620574,0.92221737,0.29178100,0.01173687,0.90739544,1.95370729,4.00814898
-1.40770385,5.00353577,0.01947482,0.15605845,0.91535014,0.29271362,0.01187829,0.89212760,1.96573457,4.00860690
-1.40170085,4.97175945,0.01920647,0.15531065,0.90504341,0.29247583,0.01196389,0.87356983,1.96998390,3.99313065
-1.39569785,4.92102542,0.01883640,0.15400495,0.89172642,0.29106955,0.01199274,0.85198452,1.96652277,3.96235187
-1.38969485,4.85258717,0.01837352,0.15219535,0.87587591,0.28851693,0.01196534,0.82768927,1.95557849,3.91712457
-1.38369185,4.76796971,0.01782828,0.14994559,0.85799887,0.28486020,0.01188362,0.80104663,1.93753208,3.85850168
-1.37768884,4.66892819,0.01721233,0.14732725,0.83861525,0.28016113,0.01175088,0.77245311,1.91290839,3.78770904
-1.37168584,4.55740402,0.01653821,0.14441777,0.81824122,0.27450016,0.01157174,0.74232818,1.88236296,3.70611761
-1.36568284,4.43548002,0.01581895,0.14129860,0.79737372,0.26797529,0.01135202,0.71110339,1.84666583,3.61521500
-1.35967984,4.30533576,0.01506776,0.13805324,0.77647700,0.26070058,0.01109858,0.67921214,1.80668288,3.51657684
-1.35367684,4.16920433,0.01429773,0.13476558,0.75597133,0.25280434,0.01081918,0.64708028,1.76335521,3.41183864
-1.34767384,4.02933126,0.01352147,0.13151830,0.73622443,0.24442708,0.01052224,0.61511782,1.71767697,3.30266852
-1.34167084,3.88793621,0.01275093,0.12839154,0.71754557,0.23571904,0.01021667,0.58371190,1.67067232,3.19074110
-1.33566783,3.74717783,0.01199716,0.12546173,0.70018234,0.22683754,0.00991159,0.55322100,1.62337184,3.07771273
-1.32966483,3.60912202,0.01127016,0.12280067,0.68432000,0.21794407,0.00961616,0.52397061,1.57678912,2.96519799
-1.32366183,3.47571348,0.01057878,0.12047475,0.67008301,0.20920108,0.00933930,0.49625008,1.53189793,2.85474779
-1.31765883,3.34875077,0.00993061,0.11854435,0.65753844,0.20076879,0.00908951,0.47031083,1.48961052,2.74782871
-1.31165583,3.22986452,0.00933204,0.11706338,0.64670082,0.19280183,0.00887466,0.44636553,1.45075746,2.64580400
-1.30565283,3.12049883,0.00878820,0.11607887,0.63753790,0.18544587,0.00870178,0.42458833,1.41606965,2.54991597
-1.29964982,3.02189574,0.00830304,0.11563067,0.62997704,0.17883448,0.00857696,0.40511580,1.38616280,2.46127012
-1.29364682,2.93508267,0.00787935,0.11575112,0.62391159,0.17308610,0.00850516,0.38804863,1.36152474,2.38082112
-1.28764382,2.86086284,0.00751890,0.11646476,0.61920720,0.16830127,0.00849018,0.37345366,1.34250599,2.30936080
-1.28164082,2.79980881,0.00722244,0.11778799,0.61570756,0.16456039,0.00853454,0.36136630,1.32931377,2.24750839
-1.27563782,2.75225893,0.00698983,0.11972873,0.61323958,0.16192180,0.00863950,0.35179319,1.32200960,2.19570336
-1.26963482,2.71831716,0.00682010,0.12228606,0.61161785,0.16042043,0.00880502,0.34471483,1.32051055,2.15420094
-1.26363182,2.69785594,0.00671149,0.12544983,0.61064836,0.16006708,0.00902986,0.34008820,1.32459410,2.12307059
-1.25762881,2.69052243,0.00666153,0.12920033,0.61013174,0.16084823,0.00931156,0.33784936,1.33390645,2.10219746
-1.25162581,2.69574801,0.00666705,0.13350794,0.60986587,0.16272647,0.00964659,0.33791576,1.34797399,2.09128697
-1.24562281,2.71276095,0.00672426,0.13833295,0.60964834,0.16564157,0.01003043,0.34018843,1.36621754,2.08987246
-1.23961981,2.74060220,0.00682875,0.14362540,0.60927863,0.16951206,0.01045771,0.34455388,1.38796892,2.09732569
-1.23361681,2.77814402,0.00697552,0.14932516,0.60856046,0.17423733,0.01092232,0.35088586,1.41248935,2.11287016
-1.22761381,2.82411125,0.00715902,0.15536216,0.60730420,0.17970023,0.01141757,0.35904682,1.43898901,2.13559685
-1.22161081,2.87710497,0.00737322,0.16165688,0.60532956,0.18576998,0.01193633,0.36888935,1.46664724,2.16448222
-1.21560780,2.93562815,0.00761160,0.16812105,0.60246855,0.19230541,0.01247118,0.38025738,1.49463279,2.19840808
-1.20960480,2.99811290,0.00786728,0.17465870,0.59856864,0.19915842,0.01301454,0.39298752,1.52212350,2.23618299
-1.20360180,3.06294917,0.00813312,0.18116738,0.59349611,0.20617757,0.01355881,0.40691044,1.54832499,2.27656496
-1.19759880,3.12851431,0.00840174,0.18753982,0.58713932,0.21321166,0.01409653,0.42185241,1.57248788,2.31828501
-1.19159580,3.19320326,0.00866575,0.19366567,0.57941194,0.22011339,0.01462045,0.43763720,1.59392327,2.36007137
-1.18559280,3.25545907,0.00891781,0.19943365,0.57025567,0.22674275,0.01512371,0.45408835,1.61201611,2.40067402
-1.17958979,3.31380311,0.00915083,0.20473378,0.55964252,0.23297042,0.01559991,0.47103192,1.62623646,2.43888923
-1.17358679,3.36686484,0.00935809,0.20945980,0.54757632,0.23868070,0.01604324,0.48829977,1.63614843,2.47358371
-1.16758379,3.41341049,0.00953343,0.21351167,0.53409337,0.24377432,0.01644857,0.50573330,1.64141683,2.50371810
-1.16158079,3.45237001,0.00967138,0.21679805,0.51926212,0.24817072,0.01681157,0.52318767,1.64181159,2.52836926
-1.15557779,3.48286188,0.00976733,0.21923873,0.50318188,0.25180995,0.01712877,0.54053639,1.63720997,2.54675092
-1.14957479,3.50421474,0.00981760,0.22076685,0.48598046,0.25465403,0.01739765,0.55767598,1.62759663,2.55823209
-1.14357179,3.51598530,0.00981958,0.22133090,0.46781096,0.25668780,0.01761674,0.57453062,1.61306172,2.56235256
-1.13756878,3.51797148,0.00977179,0.22089634,0.44884771,0.25791909,0.01778561,0.59105637,1.59379691,2.55883496
-1.13156578,3.51021996,0.00967390,0.21944688,0.42928158,0.25837828,0.01790497,0.60724464,1.57008962,2.54759253
-1.12556278,3.49302742,0.00952676,0.21698518,0.40931480,0.25811720,0.01797664,0.62312460,1.54231530,2.52873217
-1.11955978,3.46693466,0.00933233,0.21353306,0.38915556,0.25720733,0.01800355,0.63876412,1.51092797,2.50255209
-1.11355678,3.43271316,0.00909366,0.20913117,0.36901254,0.25573735,0.01798966,0.65426894,1.47644912,2.46953382
-1.10755378,3.39134384,0.00881473,0.20383807,0.34908959,0.25381004,0.01793991,0.66977981,1.43945492,2.43032830
-1.10155078,3.34398816,0.00850039,0.19772875,0.32958073,0.25153871,0.01786006,0.68546741,1.40056222,2.38573620
-1.09554777,3.29195196,0.00815618,0.19089269,0.31066573,0.24904311,0.01775654,0.70152502,1.36041326,2.33668286
-1.08954477,3.23664294,0.00778815,0.18343143,0.29250615,0.24644506,0.01763626,0.71815901,1.31965976,2.28418831
-1.08354177,3.17952325,0.00740275,0.17545579,0.27524222,0.24386389,0.01750637,0.73557743,1.27894654,2.22933368
-1.07753877,3.12205850,0.00700659,0.16708291,0.25899043,0.24141196,0.01737401,0.75397706,1.23889537,2.17322482
-1.07153577,3.06566565,0.00660630,0.15843309,0.24384189,0.23919032,0.01724606,0.77352944,1.20008948,2.11695490
-1.06553277,3.01166155,0.00620838,0.14962665,0.22986154,0.23728480,0.01712887,0.79436665,1.16305942,2.06156736
-1.05952976,2.96121484,0.00581906,0.14078090,0.21708806,0.23576266,0.01702799,0.81656748,1.12827072,2.00802107
-1.05352676,2.91530335,0.00544413,0.13200733,0.20553455,0.23467007,0.01694797,0.84014487,1.09611412,1.95715910
-1.04752376,2.87467916,0.00508889,0.12340919,0.19518981,0.23403037,0.01689215,0.86503545,1.06689869,1.90968290
-1.04152076,2.83984338,0.00475806,0.11507940,0.18602028,0.23384344,0.01686254,0.89109191,1.04084816,1.86613292
-1.03551776,2.81103188,0.00445572,0.10709896,0.17797242,0.23408609,0.01685969,0.91807888,1.01810093,1.82687679
-1.02951476,2.78821303,0.00418531,0.09953596,0.17097555,0.23471345,0.01688273,0.94567280,0.99871347,1.79210569
-1.02351176,2.77109776,0.00394960,0.09244498,0.16494496,0.23566148,0.01692935,0.97346620,0.98266718,1.76183899
-1.01750875,2.75916151,0.00375073,0.08586707,0.15978530,0.23685031,0.01699596,1.00097630,0.96987835,1.73593694
-1.01150575,2.75167717,0.00359025,0.07983021,0.15539402,0.23818832,0.01707785,1.02765793,0.96021054,1.71412070
