energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
1.13756878,1.35523059,0.70966641,0.01869821,0.01035183,0.42548447,0.64876535,0.36213722,0.12532593,0.30613576
1.14357179,1.38111728,0.72676453,0.01892862,0.01051696,0.43129967,0.65080626,0.37667475,0.12687800,0.30978834
1.14957479,1.40520585,0.74427513,0.01915276,0.01067909,0.43611953,0.65128128,0.39070476,0.12830659,0.31343805
1.15557779,1.42743831,0.76215301,0.01936998,0.01083671,0.43997358,0.65030170,0.40410261,0.12962020,0.31708318
1.16158079,1.44771858,0.78029393,0.01957863,0.01098734,0.44289093,0.64797804,0.41673579,0.13082016,0.32070747
1.16758379,1.46590938,0.79853440,0.01977607,0.01112758,0.44489788,0.64441558,0.42846537,0.13190010,0.32427918
1.17358679,1.48183286,0.81665467,0.01995875,0.01125326,0.44601619,0.63971124,0.43914848,0.13284578,0.32775125
1.17958979,1.49527526,0.83438527,0.02012231,0.01135959,0.44626233,0.63395180,0.44864154,0.13363546,0.33106261
1.18559280,1.50599516,0.85141638,0.02026178,0.01144135,0.44564757,0.62721364,0.45680434,0.13424071,0.33414048
1.19159580,1.51373501,0.86740988,0.02037190,0.01149318,0.44417896,0.61956382,0.46350471,0.13462765,0.33690365
1.19759880,1.51823524,0.88201321,0.02044731,0.01150980,0.44186110,0.61106228,0.46862355,0.13475856,0.33926638
1.20360180,1.51924999,0.89487444,0.02048294,0.01148633,0.43869849,0.60176497,0.47205999,0.13459374,0.34114280
1.20960480,1.51656350,0.90565766,0.02047427,0.01141845,0.43469827,0.59172745,0.47373634,0.13409354,0.34245143
1.21560780,1.51000600,0.91405781,0.02041764,0.01130272,0.42987314,0.58100864,0.47360260,0.13322046,0.34311957
1.22161081,1.49946810,0.91981429,0.02031049,0.01113674,0.42424412,0.56967436,0.47164005,0.13194122,0.34308734
1.22761381,1.48491253,0.92272239,0.02015156,0.01091927,0.41784296,0.55780016,0.46786384,0.13022859,0.34231094
1.23361681,1.46638262,0.92264220,0.01994098,0.01065037,0.41071391,0.54547330,0.46232429,0.12806305,0.34076516
1.23961981,1.44400660,0.91950430,0.01968036,0.01033138,0.40291470,0.53279348,0.45510670,0.12543408,0.33844475
1.24562281,1.41799758,0.91331212,0.01937273,0.00996494,0.39451663,0.51987224,0.44632969,0.12234103,0.33536477
1.25162581,1.38864903,0.90414091,0.01902242,0.00955487,0.38560364,0.50683102,0.43614204,0.11879361,0.33155976
1.25762881,1.35632590,0.89213329,0.01863491,0.00910608,0.37627034,0.49379796,0.42471817,0.11481188,0.32708189
1.26363182,1.32145193,0.87749190,0.01821654,0.00862435,0.36661930,0.48090346,0.41225248,0.11042584,0.32199810
1.26963482,1.28449388,0.86046943,0.01777425,0.00811616,0.35675744,0.46827503,0.39895277,0.10567462,0.31638659
1.27563782,1.24594354,0.84135680,0.01731525,0.00758845,0.34679202,0.45603153,0.38503308,0.10060530,0.31033267
1.28164082,1.20629848,0.82047008,0.01684668,0.00704837,0.33682628,0.44427734,0.37070637,0.09527150,0.30392439
1.28764382,1.16604287,0.79813691,0.01637531,0.00650309,0.32695513,0.43309686,0.35617734,0.08973170,0.29724817
1.29364682,1.12562929,0.77468318,0.01590722,0.00595956,0.31726109,0.42254957,0.34163576,0.08404748,0.29038468
1.29964982,1.08546248,0.75042070,0.01544761,0.00542431,0.30781081,0.41266630,0.32725070,0.07828175,0.28340517
1.30565283,1.04588618,0.72563641,0.01500053,0.00490327,0.29865234,0.40344675,0.31316589,0.07249695,0.27636856
1.31165583,1.00717344,0.70058368,0.01456883,0.00440169,0.28981339,0.39485861,0.29949635,0.06675346,0.26931938
1.31765883,0.96952101,0.67547602,0.01415408,0.00392401,0.28130062,0.38683829,0.28632657,0.06110805,0.26228666
1.32366183,0.93304796,0.65048348,0.01375662,0.00347380,0.27310010,0.37929347,0.27371014,0.05561272,0.25528380
1.32966483,0.89779849,0.62573167,0.01337565,0.00305376,0.26517886,0.37210707,0.26167081,0.05031365,0.24830945
1.33566783,0.86374859,0.60130334,0.01300940,0.00266573,0.25748740,0.36514270,0.25020498,0.04525050,0.24134930
1.34167084,0.83081603,0.57724233,0.01265535,0.00231072,0.24996317,0.35825119,0.23928515,0.04045595,0.23437858
1.34767384,0.79887298,0.55355932,0.01231050,0.00198902,0.24253452,0.35127784,0.22886445,0.03595552,0.22736520
1.35367684,0.76776051,0.53023912,0.01197165,0.00170022,0.23512525,0.34407004,0.21888163,0.03176767,0.22027323
1.35967984,0.73730388,0.50724886,0.01163569,0.00144337,0.22765916,0.33648483,0.20926640,0.02790404,0.21306662
1.36568284,0.70732799,0.48454648,0.01129990,0.00121705,0.22006455,0.32839598,0.19994476,0.02436992,0.20571276
1.37168584,0.67767182,0.46208913,0.01096218,0.00101947,0.21227834,0.31970027,0.19084407,0.02116491,0.19818581
1.37768884,0.64820137,0.43984085,0.01062131,0.00084861,0.20424966,0.31032257,0.18189752,0.01828359,0.19046965
1.38369185,0.61882024,0.41777920,0.01027711,0.00070227,0.19594258,0.30021958,0.17304795,0.01571632,0.18256005
1.38969485,0.58947754,0.39590043,0.00993055,0.00057817,0.18733806,0.28938196,0.16425074,0.01345003,0.17446629
1.39569785,0.56017266,0.37422301,0.00958381,0.00047405,0.17843491,0.27783493,0.15547574,0.01146902,0.16621188
1.40170085,0.53095702,0.35278945,0.00924026,0.00038769,0.16924983,0.26563716,0.14670827,0.00975575,0.15783448
1.40770385,0.50193261,0.33166630,0.00890443,0.00031699,0.15981651,0.25287825,0.13794908,0.00829150,0.14938513
1.41370685,0.47324780,0.31094251,0.00858180,0.00025997,0.15018398,0.23967488,0.12921351,0.00705699,0.14092664
1.41970985,0.44509057,0.29072628,0.00827868,0.00021482,0.14041422,0.22616583,0.12052993,0.00603293,0.13253146
1.42571286,0.41767985,0.27114080,0.00800192,0.00017993,0.13057937,0.21250629,0.11193751,0.00520044,0.12427908
1.43171586,0.39125531,0.25231890,0.00775870,0.00015384,0.12075853,0.19886159,0.10348367,0.00454136,0.11625303
1.43771886,0.36606636,0.23439729,0.00755619,0.00013529,0.11103448,0.18540086,0.09522128,0.00403849,0.10853781
1.44372186,0.34236083,0.21751045,0.00740129,0.00012317,0.10149051,0.17229069,0.08720574,0.00367574,0.10121573
1.44972486,0.32037397,0.20178466,0.00730028,0.00011652,0.09220733,0.15968927,0.07949228,0.00343815,0.09436392
1.45572786,0.30031820,0.18733240,0.00725855,0.00011454,0.08326049,0.14774112,0.07213344,0.00331193,0.08805166
1.46173087,0.28237412,0.17424739,0.00728037,0.00011653,0.07471817,0.13657262,0.06517690,0.00328431,0.08233798
1.46773387,0.26668309,0.16260051,0.00736859,0.00012188,0.06663956,0.12628849,0.05866379,0.00334350,0.07726988
1.47373687,0.25334165,0.15243672,0.00752451,0.00013009,0.05907379,0.11696935,0.05262747,0.00347850,0.07288096
1.47973987,0.24239793,0.14377306,0.00774771,0.00014068,0.05205943,0.10867023,0.04709280,0.00367897,0.06919074
1.48574287,0.23385021,0.13659782,0.00803597,0.00015325,0.04562459,0.10142024,0.04207594,0.00393504,0.06620448
1.49174587,0.22764750,0.13087089,0.00838530,0.00016741,0.03978750,0.09522316,0.03758454,0.00423719,0.06391368
1.49774887,0.22369216,0.12652513,0.00878993,0.00018281,0.03455748,0.09005893,0.03361843,0.00457613,0.06229702
1.50375188,0.22184435,0.12346880,0.00924245,0.00019909,0.02993632,0.08588595,0.03017058,0.00494269,0.06132191
1.50975488,0.22192816,0.12158887,0.00973404,0.00021591,0.02591988,0.08264397,0.02722834,0.00532776,0.06094642
1.51575788,0.22373908,0.12075503,0.01025464,0.00023294,0.02249981,0.08025760,0.02477487,0.00572231,0.06112159
1.52176088,0.22705260,0.12082428,0.01079329,0.00024982,0.01966540,0.07864000,0.02279068,0.00611737,0.06179399
1.52776388,0.23163354,0.12164594,0.01133851,0.00026623,0.01740534,0.07769691,0.02125517,0.00650410,0.06290844
1.53376688,0.23724574,0.12306685,0.01187859,0.00028183,0.01570937,0.07733066,0.02014814,0.00687392,0.06441088
1.53976988,0.24366188,0.12493654,0.01240208,0.00029631,0.01456984,0.07744410,0.01945120,0.00721862,0.06625104
1.54577289,0.25067282,0.12711225,0.01289814,0.00030937,0.01398288,0.07794427,0.01914898,0.00753049,0.06838511
1.55177589,0.25809631,0.12946365,0.01335695,0.00032074,0.01394946,0.07874581,0.01923020,0.00780250,0.07077807
1.55777889,0.26578459,0.13187693,0.01377008,0.00033017,0.01447602,0.07977384,0.01968838,0.00802847,0.07340565
1.56378189,0.27363056,0.13425829,0.01413079,0.00033745,0.01557479,0.08096632,0.02052239,0.00820320,0.07625583
1.56978489,0.28157234,0.13653659,0.01443431,0.00034243,0.01726381,0.08227584,0.02173664,0.00832261,0.07932989
1.57578789,0.28959585,0.13866516,0.01467801,0.00034501,0.01956654,0.08367074,0.02334097,0.00838386,0.08264273
1.58179090,0.29773546,0.14062254,0.01486151,0.00034511,0.02251121,0.08513554,0.02535032,0.00838543,0.08622266
1.58779390,0.30607242,0.14241237,0.01498671,0.00034273,0.02612978,0.08667073,0.02778401,0.00832712,0.09011049
1.59379690,0.31473127,0.14406216,0.01505768,0.00033793,0.03045667,0.08829184,0.03066485,0.00821008,0.09435800
1.59979990,0.32387423,0.14562127,0.01508052,0.00033081,0.03552724,0.09002799,0.03401793,0.00803670,0.09902580
1.60580290,0.33369388,0.14715796,0.01506312,0.00032151,0.04137607,0.09191984,0.03786932,0.00781061,0.10418071
1.61180590,0.34440423,0.14875575,0.01501482,0.00031023,0.04803507,0.09401709,0.04224456,0.00753643,0.10989263
1.61780890,0.35623082,0.15050927,0.01494602,0.00029719,0.05553159,0.09637571,0.04716704,0.00721970,0.11623116
1.62381191,0.36939991,0.15251967,0.01486782,0.00028266,0.06388645,0.09905484,0.05265645,0.00686665,0.12326203
1.62981491,0.38412751,0.15488988,0.01479152,0.00026691,0.07311206,0.10211367,0.05872709,0.00648399,0.13104348
1.63581791,0.40060856,0.15771983,0.01472819,0.00025023,0.08321065,0.10560830,0.06538647,0.00607869,0.13962280
1.64182091,0.41900663,0.16110191,0.01468826,0.00023290,0.09417274,0.10958877,0.07263387,0.00565781,0.14903308
1.64782391,0.43944480,0.16511673,0.01468111,0.00021522,0.10597575,0.11409634,0.08045921,0.00522826,0.15929041
1.65382691,0.46199774,0.16982942,0.01471471,0.00019745,0.11858308,0.11916112,0.08884214,0.00479663,0.17039158
1.65982991,0.48668560,0.17528655,0.01479538,0.00017985,0.13194334,0.12480008,0.09775135,0.00436904,0.18231239
1.66583292,0.51346969,0.18151376,0.01492751,0.00016264,0.14599006,0.13101564,0.10714425,0.00395098,0.19500663
1.67183592,0.54225011,0.18851410,0.01511350,0.00014602,0.16064175,0.13779463,0.11696692,0.00354727,0.20840580
1.67783892,0.57286540,0.19626722,0.01535362,0.00013016,0.17580228,0.14510790,0.12715437,0.00316194,0.22241950
1.68384192,0.60509413,0.20472920,0.01564608,0.00011519,0.19136168,0.15291035,0.13763109,0.00279823,0.23693649
1.68984492,0.63865826,0.21383323,0.01598712,0.00010121,0.20719721,0.16114143,0.14831187,0.00245857,0.25182645
1.69584792,0.67322811,0.22349076,0.01637110,0.00008828,0.22317474,0.16972613,0.15910291,0.00214463,0.26694219
1.70185093,0.70842873,0.23359332,0.01679076,0.00007646,0.23915047,0.17857633,0.16990308,0.00185734,0.28212246
1.70785393,0.74384741,0.24401478,0.01723747,0.00006574,0.25497274,0.18759241,0.18060540,0.00159699,0.29719496
1.71385693,0.77904204,0.25461395,0.01770144,0.00005612,0.27048419,0.19666527,0.19109869,0.00136327,0.31197981
1.71985993,0.81355024,0.26523755,0.01817207,0.00004756,0.28552399,0.20567844,0.20126932,0.00115540,0.32629310
1.72586293,0.84689879,0.27572336,0.01863826,0.00004002,0.29993030,0.21451047,0.21100305,0.00097219,0.33995056
1.73186593,0.87861350,0.28590352,0.01908866,0.00003343,0.31354282,0.22303741,0.22018700,0.00081216,0.35277132
1.73786893,0.90822911,0.29560804,0.01951205,0.00002773,0.32620550,0.23113545,0.22871168,0.00067360,0.36458162
1.74387194,0.93529922,0.30466829,0.01989756,0.00002283,0.33776936,0.23868359,0.23647302,0.00055467,0.37521844
1.74987494,0.95940611,0.31292055,0.02023495,0.00001867,0.34809543,0.24556642,0.24337450,0.00045346,0.38453307
1.75587794,0.98017031,0.32020961,0.02051489,0.00001515,0.35705769,0.25167687,0.24932927,0.00036806,0.39239453
1.76188094,0.99725983,0.32639226,0.02072917,0.00001221,0.36454614,0.25691901,0.25426225,0.00029661,0.39869271
1.76788394,1.01039887,0.33134074,0.02087088,0.00000977,0.37046974,0.26121070,0.25811219,0.00023732,0.40334140
1.77388694,1.01937585,0.33494598,0.02093458,0.00000776,0.37475930,0.26448613,0.26083359,0.00018853,0.40628093
1.77988994,1.02405046,0.33712059,0.02091646,0.00000613,0.37737012,0.26669819,0.26239843,0.00014873,0.40748039
1.78589295,1.02435955,0.33780158,0.02081442,0.00000480,0.37828430,0.26782048,0.26279773,0.00011652,0.40693948
1.79189595,1.02032158,0.33695256,0.02062815,0.00000374,0.37751258,0.26784891,0.26204266,0.00009069,0.40468970
1.79789895,1.01203921,0.33456540,0.02035911,0.00000290,0.37509561,0.26680281,0.26016527,0.00007016,0.40079488
1.80390195,0.99969989,0.33066128,0.02001058,0.00000224,0.37110443,0.26472547,0.25721871,0.00005401,0.39535091
1.80990495,0.98357412,0.32529094,0.01958753,0.00000174,0.36564016,0.26168389,0.25327687,0.00004145,0.38848464
1.81590795,0.96401116,0.31853413,0.01909657,0.00000136,0.35883267,0.25776789,0.24843330,0.00003184,0.38035182
1.82191096,0.94143219,0.31049822,0.01854572,0.00000109,0.35083834,0.25308831,0.24279956,0.00002465,0.37113406
1.82791396,0.91632087,0.30131588,0.01794430,0.00000091,0.34183675,0.24777448,0.23650277,0.00001946,0.36103483
1.83391696,0.88921135,0.29114203,0.01730261,0.00000082,0.33202638,0.24197091,0.22968256,0.00001596,0.35027462
1.83991996,0.86067421,0.28014995,0.01663168,0.00000081,0.32161952,0.23583331,0.22248748,0.00001393,0.33908523
1.84592296,0.83130058,0.26852681,0.01594300,0.00000090,0.31083635,0.22952401,0.21507079,0.00001327,0.32770348
1.85192596,0.80168500,0.25646880,0.01524817,0.00000108,0.29989859,0.22320703,0.20758603,0.00001393,0.31636446
1.85792896,0.77240772,0.24417598,0.01455858,0.00000139,0.28902277,0.21704297,0.20018240,0.00001600,0.30529470
1.86393197,0.74401717,0.23184705,0.01388510,0.00000185,0.27841354,0.21118385,0.19300004,0.00001964,0.29470533
1.86993497,0.71701323,0.21967446,0.01323778,0.00000250,0.26825727,0.20576834,0.18616567,0.00002513,0.28478577
1.87593797,0.69183223,0.20783987,0.01262560,0.00000342,0.25871616,0.20091731,0.17978854,0.00003286,0.27569801
1.88194097,0.66883433,0.19651036,0.01205625,0.00000466,0.24992323,0.19673031,0.17395698,0.00004338,0.26757203
1.88794397,0.64829383,0.18583543,0.01153594,0.00000633,0.24197840,0.19328278,0.16873582,0.00005736,0.26050230
1.89394697,0.63039309,0.17594504,0.01106933,0.00000855,0.23494583,0.19062443,0.16416455,0.00007570,0.25454581
1.89994997,0.61522020,0.16694878,0.01065948,0.00001149,0.22885270,0.18877878,0.16025664,0.00009945,0.24972162
1.90595298,0.60277078,0.15893617,0.01030786,0.00001533,0.22368950,0.18774389,0.15699979,0.00012994,0.24601208
1.91195598,0.59295365,0.15197806,0.01001449,0.00002031,0.21941181,0.18749429,0.15435731,0.00016872,0.24336560
1.91795898,0.58560028,0.14612913,0.00977806,0.00002673,0.21594352,0.18798403,0.15227043,0.00021767,0.24170098
1.92396198,0.58047760,0.14143119,0.00959612,0.00003492,0.21318128,0.18915069,0.15066156,0.00027896,0.24091300
1.92996498,0.57730337,0.13791729,0.00946538,0.00004530,0.21100011,0.19092014,0.14943824,0.00035511,0.24087917
1.93596798,0.57576363,0.13561620,0.00938193,0.00005835,0.20925980,0.19321173,0.14849769,0.00044901,0.24146711
1.94197099,0.57553116,0.13455705,0.00934154,0.00007462,0.20781174,0.19594384,0.14773174,0.00056389,0.24254243
1.94797399,0.57628401,0.13477393,0.00933997,0.00009476,0.20650610,0.19903912,0.14703179,0.00070337,0.24397657
1.95397699,0.57772343,0.13630995,0.00937316,0.00011947,0.20519873,0.20242952,0.14629374,0.00087142,0.24565422
1.95997999,0.57958989,0.13922057,0.00943752,0.00014958,0.20375766,0.20606049,0.14542261,0.00107230,0.24748001
1.96598299,0.58167674,0.14357603,0.00953006,0.00018596,0.20206887,0.20989426,0.14433652,0.00131057,0.24938398
1.97198599,0.58384059,0.14946237,0.00964855,0.00022958,0.20004101,0.21391198,0.14297005,0.00159097,0.25132574
1.97798899,0.58600796,0.15698115,0.00979155,0.00028145,0.19760895,0.21811454,0.14127671,0.00191833,0.25329683
1.98399200,0.58817793,0.16624755,0.00995844,0.00034265,0.19473599,0.22252199,0.13923047,0.00229747,0.25532135
1.98999500,0.59042059,0.17738697,0.01014934,0.00041431,0.19141465,0.22717170,0.13682631,0.00273307,0.25745467
1.99599800,0.59287139,0.19053008,0.01036495,0.00049754,0.18766608,0.23211516,0.13407978,0.00322948,0.25978038
2.00200100,0.59572191,0.20580651,0.01060645,0.00059346,0.18353818,0.23741378,0.13102560,0.00379056,0.26240544
2.00800400,0.59920730,0.22333741,0.01087524,0.00070316,0.17910241,0.24313391,0.12771546,0.00441955,0.26545394
2.01400700,0.60359135,0.24322723,0.01117272,0.00082766,0.17444976,0.24934125,0.12421511,0.00511882,0.26905969
2.02001001,0.60914989,0.26555508,0.01150006,0.00096791,0.16968578,0.25609518,0.12060089,0.00588973,0.27335805
2.02601301,0.61615353,0.29036618,0.01185801,0.00112474,0.16492522,0.26344335,0.11695593,0.00673248,0.27847735
2.03201601,0.62485067,0.31766390,0.01224663,0.00129888,0.16028636,0.27141680,0.11336615,0.00764599,0.28453048
2.03801901,0.63545185,0.34740286,0.01266524,0.00149093,0.15588536,0.28002608,0.10991632,0.00862783,0.29160701
2.04402201,0.64811621,0.37948374,0.01311226,0.00170137,0.15183093,0.28925860,0.10668633,0.00967416,0.29976630
2.05002501,0.66294096,0.41375016,0.01358522,0.00193058,0.14821953,0.29907752,0.10374781,0.01077977,0.30903203
2.05602801,0.67995455,0.44998807,0.01408080,0.00217887,0.14513129,0.30942225,0.10116130,0.01193822,0.31938845
2.06203102,0.69911375,0.48792795,0.01459497,0.00244652,0.14262679,0.32021071,0.09897404,0.01314200,0.33077857
2.06803402,0.72030517,0.52725007,0.01512319,0.00273387,0.14074492,0.33134316,0.09721843,0.01438275,0.34310454
2.07403702,0.74335089,0.56759264,0.01566064,0.00304135,0.13950173,0.34270770,0.09591132,0.01565164,0.35623010
2.08004002,0.76801823,0.60856283,0.01620257,0.00336958,0.13889036,0.35418683,0.09505392,0.01693972,0.36998522
2.08604302,0.79403283,0.64975025,0.01674463,0.00371950,0.13888210,0.36566506,0.09463251,0.01823834,0.38417253
2.09204602,0.82109459,0.69074237,0.01728321,0.00409240,0.13942825,0.37703689,0.09461979,0.01953966,0.39857543
2.09804902,0.84889544,0.73114112,0.01781578,0.00449005,0.14046291,0.38821487,0.09497674,0.02083707,0.41296735
2.10405203,0.87713782,0.77057995,0.01834124,0.00491475,0.14190642,0.39913706,0.09565494,0.02212565,0.42712174
2.11005503,0.90555295,0.80874021,0.01886011,0.00536939,0.14366927,0.40977350,0.09659921,0.02340258,0.44082232
2.11605803,0.93391747,0.84536615,0.01937474,0.00585746,0.14565624,0.42013117,0.09775043,0.02466740,0.45387291
2.12206103,0.96206759,0.88027721,0.01988937,0.00638303,0.14777073,0.43025699,0.09904833,0.02592226,0.46610637
2.12806403,0.98990957,0.91337698,0.02041011,0.00695069,0.14991890,0.44023853,0.10043424,0.02717196,0.47739222
2.13406703,1.01742573,0.94465787,0.02094473,0.00756539,0.15201346,0.45020227,0.10185353,0.02842386,0.48764223
2.14007004,1.04467549,0.97420105,0.02150246,0.00823232,0.15397707,0.46030918,0.10325777,0.02968759,0.49681394
2.14607304,1.07179093,1.00217112,0.02209350,0.00895663,0.15574500,0.47074779,0.10460635,0.03097466,0.50491156
2.15207604,1.09896699,1.02880572,0.02272860,0.00974318,0.15726714,0.48172492,0.10586765,0.03229783,0.51198440
2.15807904,1.12644655,1.05440008,0.02341840,0.01059618,0.15850912,0.49345431,0.10701967,0.03367035,0.51812266
2.16408204,1.15450099,1.07928736,0.02417281,0.01151887,0.15945266,0.50614381,0.10804999,0.03510510,0.52345086
2.17008504,1.18340722,1.10381540,0.02500033,0.01251311,0.16009496,0.51998156,0.10895527,0.03661364,0.52811919
2.17608804,1.21342230,1.12832124,0.02590730,0.01357906,0.16044745,0.53512201,0.10974023,0.03820517,0.53229327
2.18209105,1.24475716,1.15310462,0.02689734,0.01471477,0.16053372,0.55167234,0.11041616,0.03988562,0.53614281
2.18809405,1.27755076,1.17840214,0.02797070,0.01591595,0.16038694,0.56968028,0.11099910,0.04165667,0.53982984
2.19409705,1.31184654,1.20436335,0.02912382,0.01717570,0.16004684,0.58912391,0.11150786,0.04351506,0.54349715
2.20010005,1.34757244,1.23103054,0.03034901,0.01848440,0.15955646,0.60990417,0.11196183,0.04545192,0.54725764
