energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.33966983,1.29164029,-1.29164092,0.46604145,-0.46604186,0.24618444,-0.24618457,0.16639032,-0.16639043,0.04740959,-0.04740960,0.00953915,-0.00953914,0.13568377,-0.13568385,0.01937276,-0.01937275,0.62178276,-0.62178304
-5.33366683,1.36487163,-1.36487244,0.51367001,-0.51367048,0.25930292,-0.25930309,0.17811317,-0.17811330,0.04981735,-0.04981737,0.00864043,-0.00864042,0.14428032,-0.14428043,0.01811996,-0.01811995,0.65639523,-0.65639560
-5.32766383,1.46042286,-1.46042386,0.56920544,-0.56920598,0.27652314,-0.27652333,0.19213539,-0.19213553,0.05327839,-0.05327842,0.00793789,-0.00793789,0.15526998,-0.15527010,0.01726267,-0.01726266,0.70161316,-0.70161362
-5.32166083,1.57748611,-1.57748727,0.63256668,-0.63256728,0.29767780,-0.29767803,0.20831150,-0.20831166,0.05779561,-0.05779564,0.00741177,-0.00741176,0.16856723,-0.16856738,0.01676724,-0.01676723,0.75704030,-0.75704083
-5.31565783,1.71499105,-1.71499238,0.70356481,-0.70356547,0.32254715,-0.32254741,0.22645461,-0.22645479,0.06336524,-0.06336528,0.00704168,-0.00704167,0.18405993,-0.18406009,0.01659833,-0.01659833,0.82215213,-0.82215274
-5.30965483,1.87160754,-1.87160901,0.78189788,-0.78189860,0.35086002,-0.35086031,0.24633798,-0.24633816,0.06997621,-0.06997626,0.00680706,-0.00680706,0.20160933,-0.20160952,0.01671959,-0.01671959,0.89629754,-0.89629821
-5.30365183,2.04575072,-2.04575232,0.86714763,-0.86714839,0.38229560,-0.38229591,0.26769770,-0.26769790,0.07760917,-0.07760923,0.00668753,-0.00668753,0.22105060,-0.22105080,0.01709417,-0.01709418,0.97870179,-0.97870252
-5.29764882,2.23559000,-2.23559171,0.95877832,-0.95877913,0.41648595,-0.41648628,0.29023653,-0.29023674,0.08623547,-0.08623553,0.00666317,-0.00666317,0.24219356,-0.24219378,0.01768526,-0.01768527,1.06847141,-1.06847218
-5.29164582,2.43906279,-2.43906459,1.05613845,-1.05613929,0.45301957,-0.45301991,0.31362891,-0.31362911,0.09581595,-0.09581602,0.00671476,-0.00671477,0.26482418,-0.26482441,0.01845644,-0.01845644,1.16460135,-1.16460216
-5.28564282,2.65389397,-2.65389583,1.15846534,-1.15846620,0.49144612,-0.49144647,0.33752718,-0.33752739,0.10629982,-0.10629989,0.00682404,-0.00682405,0.28870657,-0.28870680,0.01937205,-0.01937206,1.26598506,-1.26598590
-5.27963982,2.87762164,-2.87762353,1.26489302,-1.26489389,0.53128235,-0.53128271,0.36156897,-0.36156918,0.11762357,-0.11762365,0.00697382,-0.00697382,0.31358573,-0.31358597,0.02039753,-0.02039753,1.37142739,-1.37142824
-5.27363682,3.10762924,-3.10763115,1.37446332,-1.37446420,0.57201925,-0.57201962,0.38538549,-0.38538569,0.12971007,-0.12971015,0.00714817,-0.00714817,0.33919106,-0.33919131,0.02149967,-0.02149968,1.47966069,-1.47966155
-5.26763382,3.34118399,-3.34118589,1.48614012,-1.48614100,0.61313042,-0.61313078,0.40861059,-0.40861078,0.14246792,-0.14246800,0.00733256,-0.00733256,0.36524047,-0.36524072,0.02264695,-0.02264696,1.58936383,-1.58936467
-5.26163082,3.57548080,-3.57548266,1.59882639,-1.59882725,0.65408129,-0.65408165,0.43089018,-0.43089036,0.15579119,-0.15579128,0.00751394,-0.00751395,0.39144509,-0.39144534,0.02380973,-0.02380974,1.69918378,-1.69918460
-5.25562781,3.80769069,-3.80769249,1.71138359,-1.71138442,0.69433928,-0.69433963,0.45189179,-0.45189195,0.16955958,-0.16955966,0.00768091,-0.00768091,0.41751446,-0.41751470,0.02496059,-0.02496060,1.80775940,-1.80776018
-5.24962481,4.03501238,-4.03501409,1.82265289,-1.82265369,0.73338423,-0.73338456,0.47131372,-0.47131387,0.18363898,-0.18363907,0.00782372,-0.00782372,0.44316192,-0.44316216,0.02607452,-0.02607453,1.91374655,-1.91374728
-5.24362181,4.25472514,-4.25472674,1.93147745,-1.93147820,0.77071901,-0.77071932,0.48889350,-0.48889362,0.19788270,-0.19788278,0.00793440,-0.00793441,0.46811016,-0.46811039,0.02712917,-0.02712917,2.01584382,-2.01584450
-5.23761881,4.46424126,-4.46424273,2.03672496,-2.03672566,0.80587977,-0.80588005,0.50441512,-0.50441522,0.21213311,-0.21213318,0.00800679,-0.00800680,0.49209649,-0.49209671,0.02810504,-0.02810505,2.11281802,-2.11281863
-5.23161581,4.66115612,-4.66115744,2.13730977,-2.13731041,0.83844550,-0.83844576,0.51771483,-0.51771491,0.22622391,-0.22622398,0.00803656,-0.00803656,0.51487785,-0.51487806,0.02898567,-0.02898568,2.20352833,-2.20352887
-5.22561281,4.84329391,-4.84329507,2.23221371,-2.23221428,0.86804649,-0.86804672,0.52868507,-0.52868512,0.23998287,-0.23998294,0.00802121,-0.00802121,0.53623516,-0.53623535,0.02975772,-0.02975772,2.28694846,-2.28694892
-5.21960980,5.00874744,-5.00874844,2.32050489,-2.32050539,0.89437132,-0.89437151,0.53727635,-0.53727639,0.25323503,-0.25323509,0.00796006,-0.00796006,0.55597691,-0.55597708,0.03041104,-0.03041104,2.36218575,-2.36218613
-5.21360680,5.15591045,-5.15591127,2.40135396,-2.40135438,0.91717217,-0.91717233,0.54349707,-0.54349708,0.26580626,-0.26580632,0.00785418,-0.00785418,0.57394184,-0.57394200,0.03093870,-0.03093870,2.42849676,-2.42849704
-5.20760380,5.28350141,-5.28350204,2.47404715,-2.47404749,0.93626817,-0.93626831,0.54741104,-0.54741103,0.27752711,-0.27752716,0.00770634,-0.00770634,0.59000065,-0.59000079,0.03133693,-0.03133693,2.48529856,-2.48529876
-5.20160080,5.39057809,-5.39057854,2.53799597,-2.53799623,0.95154676,-0.95154685,0.54913307,-0.54913304,0.28823674,-0.28823678,0.00752091,-0.00752091,0.60405656,-0.60405669,0.03160504,-0.03160504,2.53217577,-2.53217587
-5.19559780,5.47654275,-5.47654303,2.59274320,-2.59274338,0.96296289,-0.96296296,0.54882266,-0.54882261,0.29778695,-0.29778697,0.00730373,-0.00730373,0.61604496,-0.61604507,0.03174521,-0.03174521,2.56888278,-2.56888280
-5.18959480,5.54113805,-5.54113814,2.63796528,-2.63796538,0.97053647,-0.97053650,0.54667625,-0.54667619,0.30604593,-0.30604595,0.00706203,-0.00706203,0.62593194,-0.62593203,0.03176240,-0.03176239,2.59534175,-2.59534168
-5.18359180,5.58443443,-5.58443436,2.67347128,-2.67347131,0.97434781,-0.97434782,0.54291825,-0.54291817,0.31290190,-0.31290190,0.00680429,-0.00680429,0.63371214,-0.63371222,0.03166404,-0.03166404,2.61163630,-2.61163615
-5.17758879,5.60681011,-5.60680989,2.69919868,-2.69919863,0.97453179,-0.97453177,0.53779152,-0.53779143,0.31826612,-0.31826612,0.00654013,-0.00654012,0.63940580,-0.63940586,0.03145992,-0.03145991,2.61800166,-2.61800143
-5.17158579,5.60892484,-5.60892448,2.71520648,-2.71520636,0.97127071,-0.97127067,0.53154764,-0.53154754,0.32207556,-0.32207554,0.00628018,-0.00628017,0.64305537,-0.64305542,0.03116186,-0.03116186,2.61481184,-2.61481154
-5.16558279,5.59168929,-5.59168879,2.72166618,-2.72166600,0.96478651,-0.96478645,0.52443749,-0.52443739,0.32429476,-0.32429473,0.00603604,-0.00603604,0.64472194,-0.64472197,0.03078364,-0.03078363,2.60256456,-2.60256421
-5.15957979,5.55623161,-5.55623100,2.71885122,-2.71885098,0.95533256,-0.95533247,0.51670264,-0.51670254,0.32491709,-0.32491705,0.00582019,-0.00582019,0.64448148,-0.64448150,0.03034073,-0.03034072,2.58186485,-2.58186445
-5.15357679,5.50386304,-5.50386233,2.70712542,-2.70712513,0.94318556,-0.94318545,0.50856788,-0.50856778,0.32396518,-0.32396513,0.00564594,-0.00564594,0.64242149,-0.64242150,0.02985025,-0.02985025,2.55340805,-2.55340760
-5.14757379,5.43604421,-5.43604341,2.68693118,-2.68693084,0.92863794,-0.92863782,0.50023529,-0.50023519,0.32149064,-0.32149058,0.00552743,-0.00552743,0.63863780,-0.63863780,0.02933093,-0.02933092,2.51796306,-2.51796257
-5.14157079,5.35435351,-5.35435263,2.65877786,-2.65877748,0.91199107,-0.91199094,0.49187999,-0.49187989,0.31757301,-0.31757294,0.00547963,-0.00547963,0.63323212,-0.63323211,0.02880302,-0.02880301,2.47635658,-2.47635606
-5.13556778,5.26045887,-5.26045794,2.62323076,-2.62323034,0.89354953,-0.89354939,0.48364776,-0.48364765,0.31231803,-0.31231796,0.00551836,-0.00551836,0.62631013,-0.62631011,0.02828844,-0.02828844,2.42945875,-2.42945820
-5.12956478,5.15609368,-5.15609271,2.58090117,-2.58090071,0.87361669,-0.87361654,0.47565441,-0.47565431,0.30585533,-0.30585525,0.00566032,-0.00566033,0.61798034,-0.61798032,0.02781085,-0.02781084,2.37817076,-2.37817020
-5.12356178,5.04303723,-5.04303622,2.53243751,-2.53243702,0.85249171,-0.85249156,0.46798697,-0.46798688,0.29833556,-0.29833547,0.00592314,-0.00592314,0.60835366,-0.60835363,0.02739577,-0.02739577,2.32341450,-2.32341392
-5.11755878,4.92309974,-4.92309870,2.47851776,-2.47851725,0.83046788,-0.83046772,0.46070621,-0.46070612,0.28992719,-0.28992710,0.00632534,-0.00632535,0.59754363,-0.59754360,0.02707079,-0.02707078,2.26612428,-2.26612370
-5.11155578,4.79811151,-4.79811046,2.41984297,-2.41984243,0.80783222,-0.80783206,0.45385047,-0.45385039,0.28081302,-0.28081292,0.00688640,-0.00688640,0.58566725,-0.58566721,0.02686567,-0.02686566,2.20724044,-2.20723985
-5.10555278,4.66991532,-4.66991427,2.35713166,-2.35713111,0.78486613,-0.78486597,0.44744024,-0.44744016,0.27118645,-0.27118636,0.00762660,-0.00762661,0.57284614,-0.57284609,0.02681252,-0.02681251,2.14770445,-2.14770387
-5.09954977,4.54036098,-4.54035993,2.29111486,-2.29111429,0.76184689,-0.76184673,0.44148309,-0.44148302,0.26124782,-0.26124772,0.00856700,-0.00856701,0.55920797,-0.55920792,0.02694581,-0.02694581,2.08845495,-2.08845439
-5.09354677,4.41130059,-4.41129956,2.22253125,-2.22253066,0.73904945,-0.73904929,0.43597874,-0.43597867,0.25120063,-0.25120054,0.00972919,-0.00972920,0.54488784,-0.54488778,0.02730240,-0.02730240,2.03042413,-2.03042358
-5.08754377,4.28458310,-4.28458209,2.15212217,-2.15212157,0.71674840,-0.71674825,0.43092356,-0.43092350,0.24124799,-0.24124790,0.01113500,-0.01113501,0.53002941,-0.53002934,0.02792131,-0.02792131,1.97453366,-1.97453313
-5.08154077,4.16204651,-4.16204553,2.08062591,-2.08062531,0.69521950,-0.69521936,0.42631447,-0.42631441,0.23158908,-0.23158899,0.01280618,-0.01280620,0.51478561,-0.51478554,0.02884344,-0.02884344,1.92168968,-1.92168917
-5.07553777,4.04550654,-4.04550560,2.00877115,-2.00877054,0.67474054,-0.67474040,0.42215172,-0.42215165,0.22241589,-0.22241580,0.01476387,-0.01476389,0.49931870,-0.49931863,0.03011106,-0.03011107,1.87277597,-1.87277549
-5.06953477,3.93674049,-3.93673961,1.93726908,-1.93726846,0.65559110,-0.65559097,0.41844051,-0.41844045,0.21391012,-0.21391003,0.01702801,-0.01702803,0.48379945,-0.48379938,0.03176710,-0.03176711,1.82864508,-1.82864463
-5.06353177,3.83746570,-3.83746487,1.86680436,-1.86680374,0.63805110,-0.63805098,0.41519136,-0.41519130,0.20624021,-0.20624013,0.01961668,-0.01961671,0.46840554,-0.46840547,0.03385418,-0.03385420,1.79010685,-1.79010645
-5.05752876,3.74931217,-3.74931141,1.79802478,-1.79802417,0.62239781,-0.62239771,0.41241914,-0.41241908,0.19955866,-0.19955859,0.02254530,-0.02254532,0.45331895,-0.45331887,0.03641349,-0.03641351,1.75791450,-1.75791413
-5.05152576,3.67378981,-3.67378913,1.73153000,-1.73152939,0.60890147,-0.60890138,0.41014097,-0.41014092,0.19399946,-0.19399940,0.02582573,-0.02582575,0.43872244,-0.43872237,0.03948336,-0.03948339,1.73274816,-1.73274784
-5.04552276,3.61225099,-3.61225039,1.66785967,-1.66785908,0.59781944,-0.59781936,0.40837323,-0.40837317,0.18967573,-0.18967567,0.02946542,-0.02946545,0.42479531,-0.42479524,0.04309771,-0.04309773,1.71519661,-1.71519634
-5.03951976,3.56584979,-3.56584929,1.60748158,-1.60748100,0.58938916,-0.58938910,0.40712782,-0.40712777,0.18667759,-0.18667754,0.03346642,-0.03346645,0.41170844,-0.41170837,0.04728428,-0.04728431,1.70573761,-1.70573739
-5.03351676,3.53549983,-3.53549943,1.55078040,-1.55077984,0.58382035,-0.58382031,0.40640822,-0.40640818,0.18507020,-0.18507016,0.03782448,-0.03782451,0.39961897,-0.39961890,0.05206285,-0.05206288,1.70471796,-1.70471780
-5.02751376,3.52183295,-3.52183265,1.49804782,-1.49804728,0.58128661,-0.58128660,0.40620553,-0.40620549,0.18489219,-0.18489216,0.04252814,-0.04252818,0.38866488,-0.38866482,0.05744328,-0.05744332,1.71233429,-1.71233418
-5.02151076,3.52516119,-3.52516101,1.44947480,-1.44947429,0.58191728,-0.58191729,0.40649492,-0.40649488,0.18615431,-0.18615429,0.04755801,-0.04755804,0.37895967,-0.37895961,0.06342374,-0.06342379,1.72861587,-1.72861582
-5.01550775,3.54544495,-3.54544488,1.40514661,-1.40514612,0.58578979,-0.58578981,0.40723293,-0.40723289,0.18883860,-0.18883858,0.05288606,-0.05288610,0.37058755,-0.37058750,0.06998901,-0.06998906,1.75341074,-1.75341075
-5.00950475,3.58226971,-3.58226974,1.36504125,-1.36504080,0.59292330,-0.59292335,0.40835573,-0.40835569,0.19289801,-0.19289800,0.05847530,-0.05847533,0.36359947,-0.36359943,0.07710898,-0.07710903,1.78637642,-1.78637648
-5.00350175,3.63483394,-3.63483408,1.32903179,-1.32903136,0.60327417,-0.60327424,0.40977876,-0.40977872,0.19825668,-0.19825668,0.06427948,-0.06427952,0.35801012,-0.35801008,0.08473758,-0.08473763,1.82697625,-1.82697637
-4.99749875,3.70195013,-3.70195038,1.29689261,-1.29689222,0.61673361,-0.61673371,0.41139771,-0.41139769,0.20481086,-0.20481087,0.07024326,-0.07024330,0.35379630,-0.35379628,0.09281208,-0.09281214,1.87448257,-1.87448274
-4.99149575,3.78206045,-3.78206080,1.26830985,-1.26830949,0.63312814,-0.63312826,0.41309103,-0.41309101,0.21243061,-0.21243063,0.07630259,-0.07630263,0.35089676,-0.35089675,0.10125295,-0.10125302,1.92798702,-1.92798724
-4.98549275,3.87326778,-3.87326822,1.24289561,-1.24289529,0.65222291,-0.65222305,0.41472374,-0.41472372,0.22096228,-0.22096231,0.08238546,-0.08238550,0.34921357,-0.34921357,0.10996430,-0.10996437,1.98641869,-1.98641895
-4.97948974,3.97338215,-3.97338266,1.22020550,-1.22020521,0.67372822,-0.67372839,0.41615257,-0.41615255,0.23023187,-0.23023189,0.08841299,-0.08841303,0.34861512,-0.34861513,0.11883496,-0.11883503,2.04856969,-2.04856998
-4.97348674,4.07998177,-4.07998234,1.19975882,-1.19975855,0.69730902,-0.69730921,0.41723201,-0.41723199,0.24004906,-0.24004910,0.09430085,-0.09430089,0.34894064,-0.34894065,0.12774028,-0.12774034,2.11312786,-2.11312817
-4.96748374,4.19048682,-4.19048744,1.18106049,-1.18106026,0.72259726,-0.72259748,0.41782109,-0.41782107,0.25021213,-0.25021216,0.09996102,-0.09996106,0.35000609,-0.35000611,0.13654452,-0.13654458,2.17871560,-2.17871594
-4.96148074,4.30224363,-4.30224428,1.16362374,-1.16362353,0.74920657,-0.74920680,0.41779046,-0.41779044,0.26051328,-0.26051332,0.10530380,-0.10530383,0.35161123,-0.35161126,0.14510394,-0.14510400,2.24393358,-2.24393392
-4.95547774,4.41261589,-4.41261657,1.14699239,-1.14699220,0.77674872,-0.77674897,0.41702931,-0.41702929,0.27074458,-0.27074461,0.11024005,-0.11024007,0.35354754,-0.35354757,0.15327037,-0.15327043,2.30740747,-2.30740781
-4.94947474,4.51907910,-4.51907978,1.13076168,-1.13076152,0.80485121,-0.80485147,0.41545195,-0.41545193,0.28070399,-0.28070403,0.11468354,-0.11468356,0.35560662,-0.35560666,0.16089522,-0.16089528,2.36783596,-2.36783630
-4.94347174,4.61931409,-4.61931476,1.11459663,-1.11459649,0.83317488,-0.83317516,0.41300340,-0.41300338,0.29020152,-0.29020155,0.11855345,-0.11855347,0.35758884,-0.35758888,0.16783380,-0.16783386,2.42403784,-2.42403817
-4.93746873,4.71129514,-4.71129580,1.09824695,-1.09824684,0.86143087,-0.86143115,0.40966393,-0.40966391,0.29906498,-0.29906501,0.12177671,-0.12177672,0.35931156,-0.35931161,0.17394975,-0.17394979,2.47499582,-2.47499613
-4.93146573,4.79336856,-4.79336919,1.08155779,-1.08155770,0.88939582,-0.88939612,0.40545208,-0.40545205,0.30714534,-0.30714536,0.12429029,-0.12429030,0.36061692,-0.36061697,0.17911935,-0.17911939,2.51989522,-2.51989549
-4.92546273,4.86431752,-4.86431811,1.06447584,-1.06447576,0.91692454,-0.91692486,0.40042607,-0.40042604,0.31432119,-0.31432121,0.12604326,-0.12604326,0.36137844,-0.36137849,0.18323570,-0.18323573,2.55815524,-2.55815549
-4.91945973,4.92340993,-4.92341048,1.04705046,-1.04705039,0.94395919,-0.94395951,0.39468358,-0.39468356,0.32050228,-0.32050230,0.12699848,-0.12699847,0.36150640,-0.36150646,0.18621233,-0.18621236,2.58945150,-2.58945172
-4.91345673,4.97042665,-4.97042717,1.02942989,-1.02942985,0.97053446,-0.97053480,0.38835975,-0.38835972,0.32563179,-0.32563181,0.12713389,-0.12713388,0.36095165,-0.36095171,0.18798633,-0.18798635,2.61372823,-2.61372842
-4.90745373,5.00566839,-5.00566887,1.01185287,-1.01185283,0.99677836,-0.99677873,0.38162352,-0.38162350,0.32968728,-0.32968729,0.12644342,-0.12644340,0.35970763,-0.35970770,0.18852063,-0.18852064,2.63119973,-2.63119989
-4.90145073,5.02994077,-5.02994123,0.99463595,-0.99463594,1.02290828,-1.02290867,0.37467268,-0.37467266,0.33268022,-0.33268022,0.12493723,-0.12493720,0.35781064,-0.35781071,0.18780548,-0.18780548,2.64234060,-2.64234073
-4.89544772,5.04451817,-5.04451862,0.97815762,-0.97815762,1.04922252,-1.04922293,0.36772755,-0.36772753,0.33465411,-0.33465410,0.12264155,-0.12264152,0.35533824,-0.35533831,0.18585902,-0.18585901,2.64786540,-2.64786551
-4.88944472,5.05108814,-5.05108859,0.96283975,-0.96283977,1.07608774,-1.07608818,0.36102387,-0.36102385,0.33568131,-0.33568131,0.11959795,-0.11959792,0.35240597,-0.35240605,0.18272684,-0.18272682,2.64869857,-2.64869866
-4.88344172,5.05167925,-5.05167971,0.94912767,-0.94912771,1.10392280,-1.10392328,0.35480513,-0.35480512,0.33585868,-0.33585867,0.11586206,-0.11586202,0.34916263,-0.34916271,0.17848068,-0.17848066,2.64593615,-2.64593623
-4.87743872,5.04857617,-5.04857665,0.93746984,-0.93746989,1.13318008,-1.13318059,0.34931474,-0.34931473,0.33530223,-0.33530222,0.11150188,-0.11150183,0.34578424,-0.34578434,0.17321626,-0.17321622,2.64080137,-2.64080145
-4.87143572,5.04422653,-5.04422706,0.92829817,-0.92829824,1.16432518,-1.16432573,0.34478829,-0.34478828,0.33414122,-0.33414120,0.10659572,-0.10659567,0.34246724,-0.34246734,0.16705029,-0.16705025,2.63459628,-2.63459637
-4.86543272,5.04114445,-5.04114504,0.92201005,-0.92201014,1.19781638,-1.19781698,0.34144643,-0.34144642,0.33251177,-0.33251176,0.10122983,-0.10122978,0.33942106,-0.33942118,0.16011701,-0.16011697,2.62865201,-2.62865211
-4.85942971,5.04181584,-5.04181651,0.91895290,-0.91895301,1.23408499,-1.23408563,0.33948848,-0.33948849,0.33055063,-0.33055062,0.09549583,-0.09549578,0.33686081,-0.33686094,0.15256416,-0.15256411,2.62428008,-2.62428021
-4.85342671,5.04861040,-5.04861116,0.91941198,-0.91941211,1.27351786,-1.27351856,0.33908715,-0.33908717,0.32838910,-0.32838908,0.08948812,-0.08948807,0.33500013,-0.33500027,0.14454876,-0.14454871,2.62272739,-2.62272755
-4.84742371,5.06370463,-5.06370549,0.92360187,-0.92360202,1.31644319,-1.31644394,0.34038436,-0.34038438,0.32614770,-0.32614769,0.08330123,-0.08330117,0.33404489,-0.33404505,0.13623283,-0.13623278,2.62513663,-2.62513683
-4.84142071,5.08901939,-5.08902037,0.93166185,-0.93166203,1.36312038,-1.36312119,0.34348841,-0.34348844,0.32393173,-0.32393172,0.07702734,-0.07702729,0.33418788,-0.33418806,0.12777913,-0.12777908,2.63251419,-2.63251443
-4.83541771,5.12617469,-5.12617581,0.94365523,-0.94365543,1.41373474,-1.41373560,0.34847245,-0.34847249,0.32182785,-0.32182784,0.07075410,-0.07075405,0.33560487,-0.33560507,0.11934723,-0.11934718,2.64570643,-2.64570672
-4.82941471,5.17646287,-5.17646413,0.95957218,-0.95957240,1.46839707,-1.46839799,0.35537411,-0.35537416,0.31990199,-0.31990199,0.06456257,-0.06456252,0.33845216,-0.33845238,0.11108992,-0.11108988,2.66538505,-2.66538540
-4.82341171,5.24084031,-5.24084170,0.97933575,-0.97933600,1.52714824,-1.52714921,0.36419619,-0.36419626,0.31819848,-0.31819847,0.05852571,-0.05852566,0.34286566,-0.34286590,0.10315014,-0.10315010,2.69204136,-2.69204177
-4.81740870,5.31993638,-5.31993793,1.00281030,-1.00281056,1.58996818,-1.58996921,0.37490826,-0.37490833,0.31674039,-0.31674039,0.05270708,-0.05270703,0.34896156,-0.34896182,0.09565841,-0.09565837,2.72598887,-2.72598934
-4.81140570,5.41407739,-5.41407908,1.02981140,-1.02981169,1.65678845,-1.65678953,0.38744880,-0.38744889,0.31553112,-0.31553112,0.04716011,-0.04716006,0.35683834,-0.35683863,0.08873082,-0.08873079,2.76737281,-2.76737335
-4.80540270,5.52332196,-5.52332381,1.06011664,-1.06011695,1.72750732,-1.72750846,0.40172778,-0.40172788,0.31455680,-0.31455680,0.04192765,-0.04192761,0.36657993,-0.36658023,0.08246768,-0.08246766,2.81618523,-2.81618583
-4.79939970,5.64750403,-5.64750603,1.09347607,-1.09347639,1.80200601,-1.80200720,0.41762928,-0.41762938,0.31378944,-0.31378944,0.03704198,-0.03704195,0.37825965,-0.37825998,0.07695258,-0.07695256,2.87228338,-2.87228404
-4.79339670,5.78627882,-5.78628098,1.12962175,-1.12962210,1.88016459,-1.88016583,0.43501401,-0.43501412,0.31319060,-0.31319061,0.03252511,-0.03252508,0.39194458,-0.39194493,0.07225196,-0.07225195,2.93540964,-2.93541037
-4.78739370,5.93916759,-5.93916990,1.16827558,-1.16827595,1.96187606,-1.96187735,0.45372155,-0.45372167,0.31271516,-0.31271516,0.02838941,-0.02838937,0.40769984,-0.40770021,0.06841513,-0.06841513,3.00521088,-3.00521168
-4.78139070,6.10559685,-6.10559932,1.20915488,-1.20915526,2.04705722,-2.04705857,0.47357217,-0.47357230,0.31231494,-0.31231495,0.02463844,-0.02463841,0.42559235,-0.42559275,0.06547452,-0.06547453,3.08125552,-3.08125638
-4.77538769,6.28492876,-6.28493140,1.25197552,-1.25197592,2.13565519,-2.13565660,0.49436814,-0.49436828,0.31194214,-0.31194214,0.02126802,-0.02126800,0.44569370,-0.44569413,0.06344619,-0.06344621,3.16304692,-3.16304785
