energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
1.56378189,0.54763482,0.36409167,0.01222011,0.00552173,0.06126667,0.28917257,0.06739749,0.24096369,0.00000000
1.56978489,0.57609459,0.38112195,0.01272625,0.00656926,0.06723912,0.30460319,0.06728016,0.22872538,0.00000000
1.57578789,0.61178441,0.40325059,0.01337135,0.00777878,0.07417695,0.32360451,0.06806811,0.21846908,0.00000000
1.58179090,0.65478501,0.43060143,0.01415729,0.00916069,0.08206420,0.34621229,0.06976832,0.21033477,0.00000000
1.58779390,0.70503135,0.46320880,0.01508248,0.01072408,0.09086821,0.37238135,0.07237610,0.20440808,0.00000000
1.59379690,0.76229906,0.50100741,0.01614165,0.01247611,0.10053722,0.40197983,0.07587317,0.20071947,0.00000000
1.59979990,0.82619508,0.54382482,0.01732575,0.01442148,0.11099857,0.43478587,0.08022627,0.19924489,0.00000000
1.60580290,0.89615335,0.59137667,0.01862202,0.01656193,0.12215758,0.47048690,0.08538621,0.19990796,0.00000000
1.61180590,0.97143596,0.64326522,0.02001407,0.01889566,0.13389727,0.50868202,0.09128751,0.20258339,0.00000000
1.61780890,1.05114018,0.69898150,0.02148220,0.02141705,0.14607892,0.54888733,0.09784857,0.20710179,0.00000000
1.62381191,1.13421164,0.75791128,0.02300375,0.02411624,0.15854364,0.59054440,0.10497254,0.21325538,0.00000000
1.62981491,1.21946363,0.81934501,0.02455361,0.02697908,0.17111479,0.63303182,0.11254872,0.22080486,0.00000000
1.63581791,1.30560228,0.88249172,0.02610483,0.02998706,0.18360140,0.67567951,0.12045466,0.22948687,0.00000000
1.64182091,1.39125723,0.94649664,0.02762932,0.03311750,0.19580248,0.71778558,0.12855881,0.23902229,0.00000000
1.64782391,1.47501683,1.01046236,0.02909863,0.03634394,0.20751194,0.75863518,0.13672372,0.24912485,0.00000000
1.65382691,1.55546706,1.07347280,0.03048475,0.03963671,0.21852425,0.79752081,0.14480970,0.25951005,0.00000000
1.65982991,1.63123281,1.13461943,0.03176095,0.04296361,0.22864042,0.83376329,0.15267888,0.26990415,0.00000000
1.66583292,1.70102001,1.19302885,0.03290260,0.04629092,0.23767414,0.86673276,0.16019948,0.28005291,0.00000000
1.67183592,1.76365721,1.24789078,0.03388799,0.04958433,0.24545789,0.89586879,0.16725021,0.28972990,0.00000000
1.67783892,1.81813474,1.29848538,0.03469897,0.05281017,0.25184868,0.92069879,0.17372459,0.29874412,0.00000000
1.68384192,1.86363995,1.34420873,0.03532158,0.05593654,0.25673326,0.94085399,0.17953508,0.30694661,0.00000000
1.68984492,1.89958698,1.38459547,0.03574654,0.05893453,0.26003250,0.95608224,0.18461682,0.31423585,0.00000000
1.69584792,1.92563965,1.41933760,0.03596953,0.06177926,0.26170472,0.96625706,0.18893074,0.32056174,0.00000000
1.70185093,1.94172631,1.44829828,0.03599136,0.06445095,0.26174794,0.97138252,0.19246608,0.32592779,0.00000000
1.70785393,1.94804605,1.47152025,0.03581795,0.06693566,0.26020073,0.97159364,0.19524201,0.33039168,0.00000000
1.71385693,1.94506557,1.48922799,0.03546009,0.06922589,0.25714177,0.96715233,0.19730827,0.33406375,0.00000000
1.71985993,1.93350686,1.50182356,0.03493315,0.07132088,0.25268810,0.95843896,0.19874482,0.33710358,0.00000000
1.72586293,1.91432592,1.50987587,0.03425650,0.07322662,0.24699195,0.94593980,0.19966049,0.33971474,0.00000000
1.73186593,1.88868325,1.51410386,0.03345287,0.07495555,0.24023650,0.93023096,0.20019047,0.34213761,0.00000000
1.73786893,1.85790724,1.51535375,0.03254764,0.07652595,0.23263058,0.91195940,0.20049285,0.34464066,0.00000000
1.74387194,1.82345167,1.51457131,0.03156795,0.07796104,0.22440249,0.89182170,0.20074414,0.34751035,0.00000000
1.74987494,1.78684891,1.51276995,0.03054186,0.07928785,0.21579326,0.87054151,0.20113409,0.35103997,0.00000000
1.75587794,1.74966065,1.51099574,0.02949749,0.08053585,0.20704952,0.84884651,0.20185962,0.35551781,0.00000000
1.76188094,1.71342775,1.51029052,0.02846210,0.08173547,0.19841627,0.82744561,0.20311839,0.36121506,0.00000000
1.76788394,1.67962110,1.51165439,0.02746134,0.08291651,0.19012972,0.80700740,0.20510193,0.36837386,0.00000000
1.77388694,1.64959509,1.51600893,0.02651853,0.08410654,0.18241052,0.78814041,0.20798868,0.37719604,0.00000000
1.77988994,1.62454538,1.52416229,0.02565396,0.08532942,0.17545756,0.77137583,0.21193710,0.38783282,0.00000000
1.78589295,1.60547215,1.53677761,0.02488446,0.08660391,0.16944244,0.75715328,0.21707911,0.40037608,0.00000000
1.79189595,1.59315010,1.55434558,0.02422301,0.08794250,0.16450490,0.74580990,0.22351401,0.41485144,0.00000000
1.79789895,1.58810608,1.57716247,0.02367847,0.08935050,0.16074920,0.73757305,0.23130327,0.43121351,0.00000000
1.80390195,1.59060477,1.60531414,0.02325552,0.09082542,0.15824158,0.73255673,0.24046615,0.44934363,0.00000000
1.80990495,1.60064301,1.63866698,0.02295468,0.09235671,0.15700892,0.73076162,0.25097661,0.46905014,0.00000000
1.81590795,1.61795259,1.67686597,0.02277248,0.09392582,0.15703849,0.73207867,0.26276148,0.49007132,0.00000000
1.82191096,1.64201144,1.71934025,0.02270174,0.09550664,0.15827885,0.73629598,0.27570005,0.51208098,0.00000000
1.82791396,1.67206263,1.76531612,0.02273199,0.09706621,0.16064187,0.74310860,0.28962534,0.53469655,0.00000000
1.83391696,1.70714058,1.81383721,0.02284988,0.09856580,0.16400577,0.75213079,0.30432683,0.55748941,0.00000000
1.83991996,1.74610343,1.86379135,0.02303980,0.09996220,0.16821910,0.76291045,0.31955486,0.57999709,0.00000000
1.84592296,1.78767069,1.91394340,0.02328439,0.10120922,0.17310555,0.77494495,0.33502649,0.60173706,0.00000000
1.85192596,1.83046463,1.96297294,0.02356524,0.10225933,0.17846945,0.78769803,0.35043280,0.62222143,0.00000000
1.85792896,1.87305434,2.00951591,0.02386342,0.10306539,0.18410174,0.80061711,0.36544731,0.64097208,0.00000000
1.86393197,1.91400073,2.05220851,0.02416017,0.10358236,0.18978634,0.81315050,0.37973533,0.65753575,0.00000000
1.86993497,1.95190125,2.08973209,0.02443741,0.10376898,0.19530667,0.82476392,0.39296400,0.67149833,0.00000000
1.87593797,1.98543266,2.12085733,0.02467832,0.10358925,0.20045205,0.83495592,0.40481245,0.68249788,0.00000000
1.88194097,2.01339060,2.14448616,0.02486778,0.10301384,0.20502394,0.84327174,0.41498197,0.69023588,0.00000000
1.88794397,2.03472457,2.15968978,0.02499274,0.10202112,0.20884162,0.84931510,0.42320561,0.69448633,0.00000000
1.89394697,2.04856726,2.16574129,0.02504254,0.10059807,0.21174730,0.85275780,0.42925683,0.69510214,0.00000000
1.89994997,2.05425732,2.16214176,0.02500911,0.09874073,0.21361037,0.85334675,0.43295699,0.69201892,0.00000000
1.90595298,2.05135484,2.14863849,0.02488709,0.09645446,0.21433073,0.85090840,0.43418115,0.68525580,0.00000000
1.91195598,2.03964931,2.12523493,0.02467384,0.09375383,0.21384104,0.84535047,0.43286217,0.67491338,0.00000000
1.91795898,2.01915982,2.09219161,0.02436936,0.09066215,0.21210786,0.83666108,0.42899271,0.66116909,0.00000000
1.92396198,1.99012776,2.05001812,0.02397617,0.08721082,0.20913159,0.82490539,0.42262522,0.64427004,0.00000000
1.92996498,1.95300257,1.99945651,0.02349906,0.08343835,0.20494546,0.81022009,0.41386982,0.62452382,0.00000000
1.93596798,1.90842117,1.94145663,0.02294481,0.07938920,0.19961327,0.79280588,0.40289029,0.60228774,0.00000000
1.94197099,1.85718218,1.87714453,0.02232185,0.07511245,0.19322642,0.77291848,0.38989821,0.57795685,0.00000000
1.94797399,1.80021593,1.80778509,0.02163994,0.07066042,0.18590003,0.75085842,0.37514572,0.55195145,0.00000000
1.95397699,1.73855160,1.73474048,0.02090975,0.06608716,0.17776857,0.72696011,0.35891699,0.52470440,0.00000000
1.95997999,1.67328278,1.65942599,0.02014249,0.06144702,0.16898103,0.70158062,0.34151902,0.49664892,0.00000000
1.96598299,1.60553273,1.58326500,0.01934957,0.05679326,0.15969604,0.67508849,0.32327201,0.46820712,0.00000000
1.97198599,1.53642056,1.50764485,0.01854222,0.05217676,0.15007683,0.64785300,0.30449973,0.43977978,0.00000000
1.97798899,1.46702955,1.43387513,0.01773121,0.04764492,0.14028659,0.62023416,0.28552028,0.41173756,0.00000000
1.98399200,1.39837850,1.36314994,0.01692654,0.04324067,0.13048407,0.59257379,0.26663764,0.38441390,0.00000000
1.98999500,1.33139692,1.29651539,0.01613725,0.03900178,0.12081978,0.56518774,0.24813411,0.35809969,0.00000000
1.99599800,1.26690474,1.23484340,0.01537124,0.03496033,0.11143273,0.53835959,0.23026414,0.33303970,0.00000000
2.00200100,1.20559683,1.17881244,0.01463511,0.03114239,0.10244792,0.51233571,0.21324938,0.30943083,0.00000000
2.00800400,1.14803258,1.12889578,0.01393414,0.02756794,0.09397444,0.48732192,0.19727530,0.28742192,0.00000000
2.01400700,1.09463059,1.08535727,0.01327222,0.02425099,0.08610434,0.46348152,0.18248922,0.26711501,0.00000000
2.02001001,1.04566816,1.04825464,0.01265187,0.02119988,0.07891207,0.44093491,0.16899974,0.24856787,0.00000000
2.02601301,1.00128534,1.01744969,0.01207434,0.01841768,0.07245455,0.41976039,0.15687745,0.23179754,0.00000000
2.03201601,0.96149313,0.99262492,0.01153964,0.01590276,0.06677170,0.39999630,0.14615672,0.21678460,0.00000000
2.03801901,0.92618506,0.97330554,0.01104673,0.01364943,0.06188740,0.38164417,0.13683849,0.20347806,0.00000000
2.04402201,0.89515180,0.95888592,0.01059363,0.01164867,0.05781071,0.36467278,0.12889367,0.19180048,0.00000000
2.05002501,0.86809785,0.94865923,0.01017762,0.00988879,0.05453730,0.34902298,0.12226709,0.18165324,0.00000000
2.05602801,0.84465973,0.94184913,0.00979540,0.00835619,0.05205100,0.33461304,0.11688175,0.17292175,0.00000000
2.06203102,0.82442498,0.93764221,0.00944327,0.00703607,0.05032542,0.32134431,0.11264309,0.16548045,0.00000000
2.06803402,0.80695112,0.93521989,0.00911736,0.00591301,0.04932546,0.30910706,0.10944322,0.15919742,0.00000000
2.07403702,0.79178419,0.93378875,0.00881378,0.00497161,0.04900885,0.29778624,0.10716501,0.15393865,0.00000000
2.08004002,0.77847596,0.93260810,0.00852879,0.00419699,0.04932755,0.28726703,0.10568568,0.14957176,0.00000000
2.08604302,0.76659959,0.93101408,0.00825897,0.00357517,0.05022903,0.27743992,0.10488022,0.14596919,0.00000000
2.09204602,0.75576311,0.92843932,0.00800136,0.00309347,0.05165752,0.26820524,0.10462419,0.14301087,0.00000000
2.09804902,0.74562050,0.92442793,0.00775354,0.00274071,0.05355502,0.25947697,0.10479617,0.14058630,0.00000000
2.10405203,0.73588014,0.91864520,0.00751374,0.00250738,0.05586243,0.25118571,0.10527979,0.13859610,0.00000000
2.11005503,0.72631047,0.91088224,0.00728084,0.00238574,0.05852039,0.24328074,0.10596531,0.13695307,0.00000000
2.11605803,0.71674282,0.90105533,0.00705444,0.00236981,0.06147021,0.23573114,0.10675088,0.13558269,0.00000000
2.12206103,0.70707168,0.88920053,0.00683481,0.00245527,0.06465470,0.22852598,0.10754345,0.13442328,0.00000000
2.12806403,0.69725222,0.87546392,0.00662285,0.00263938,0.06801887,0.22167351,0.10825950,0.13342566,0.00000000
2.13406703,0.68729574,0.86008802,0.00642000,0.00292070,0.07151068,0.21519957,0.10882549,0.13255255,0.00000000
2.14007004,0.67726301,0.84339521,0.00622816,0.00329893,0.07508161,0.20914521,0.10917814,0.13177756,0.00000000
2.14607304,0.66725597,0.82576884,0.00604957,0.00377454,0.07868714,0.20356368,0.10926465,0.13108402,0.00000000
2.15207604,0.65740829,0.80763294,0.00588667,0.00434849,0.08228712,0.19851686,0.10904268,0.13046356,0.00000000
2.15807904,0.64787496,0.78943120,0.00574193,0.00502189,0.08584593,0.19407146,0.10848034,0.12991457,0.00000000
2.16408204,0.63882160,0.77160628,0.00561775,0.00579560,0.08933252,0.19029501,0.10755599,0.12944047,0.00000000
2.17008504,0.63041359,0.75457990,0.00551626,0.00666989,0.09272022,0.18725178,0.10625798,0.12904810,0.00000000
2.17608804,0.62280576,0.73873465,0.00543926,0.00764413,0.09598636,0.18499902,0.10458420,0.12874595,0.00000000
2.18209105,0.61613267,0.72439794,0.00538800,0.00871640,0.09911171,0.18358337,0.10254160,0.12854257,0.00000000
2.18809405,0.61050013,0.71182870,0.00536317,0.00988330,0.10207981,0.18303785,0.10014549,0.12844507,0.00000000
2.19409705,0.60597802,0.70120712,0.00536475,0.01113966,0.10487613,0.18337938,0.09741876,0.12845781,0.00000000
2.20010005,0.60259486,0.69262780,0.00539203,0.01247840,0.10748724,0.18460695,0.09439092,0.12858137,0.00000000
2.20610305,0.60033428,0.68609641,0.00544351,0.01389049,0.10989992,0.18670061,0.09109709,0.12881180,0.00000000
2.21210605,0.59913356,0.68152998,0.00551698,0.01536489,0.11210048,0.18962116,0.08757691,0.12914028,0.00000000
2.21810905,0.59888427,0.67876064,0.00560952,0.01688867,0.11407409,0.19331068,0.08387330,0.12955315,0.00000000
2.22411206,0.59943523,0.67754283,0.00571761,0.01844719,0.11580444,0.19769370,0.08003139,0.13003245,0.00000000
2.23011506,0.60059746,0.67756343,0.00583721,0.02002434,0.11727364,0.20267922,0.07609730,0.13055685,0.00000000
2.23611806,0.60215126,0.67845472,0.00596387,0.02160288,0.11846248,0.20816314,0.07211717,0.13110315,0.00000000
2.24212106,0.60385496,0.67980946,0.00609294,0.02316478,0.11935096,0.21403130,0.06813622,0.13164813,0.00000000
2.24812406,0.60545524,0.68119768,0.00621968,0.02469175,0.11991922,0.22016280,0.06419800,0.13217085,0.00000000
2.25412706,0.60669840,0.68218440,0.00633948,0.02616557,0.12014879,0.22643348,0.06034387,0.13265533,0.00000000
2.26013007,0.60734245,0.68234789,0.00644799,0.02756863,0.12002401,0.23271945,0.05661267,0.13309341,0.00000000
2.26613307,0.60716922,0.68129742,0.00654136,0.02888433,0.11953378,0.23890052,0.05304061,0.13348776,0.00000000
2.27213607,0.60599615,0.67869012,0.00661635,0.03009748,0.11867326,0.24486329,0.04966139,0.13385495,0.00000000
2.27813907,0.60368728,0.67424619,0.00667050,0.03119462,0.11744570,0.25050388,0.04650654,0.13422833,0.00000000
2.28414207,0.60016278,0.66776189,0.00670225,0.03216432,0.11586407,0.25573015,0.04360584,0.13466064,0.00000000
2.29014507,0.59540677,0.65911979,0.00671104,0.03299731,0.11395253,0.26046340,0.04098794,0.13522622,0.00000000
2.29614807,0.58947297,0.64829600,0.00669736,0.03368661,0.11174757,0.26463935,0.03868106,0.13602260,0.00000000
2.30215108,0.58248782,0.63536409,0.00666276,0.03422753,0.10929876,0.26820871,0.03671360,0.13717140,0.00000000
2.30815408,0.57465108,0.62049557,0.00660987,0.03461758,0.10666901,0.27113702,0.03511481,0.13881834,0.00000000
2.31415708,0.56623367,0.60395701,0.00654233,0.03485636,0.10393435,0.27340417,0.03391529,0.14113241,0.00000000
2.32016008,0.55757276,0.58610402,0.00646468,0.03494533,0.10118316,0.27500335,0.03314733,0.14430386,0.00000000
2.32616308,0.54906445,0.56737221,0.00638227,0.03488760,0.09851483,0.27593990,0.03284510,0.14854130,0.00000000
2.33216608,0.54115398,0.54826579,0.00630109,0.03468770,0.09603792,0.27622982,0.03304449,0.15406757,0.00000000
2.33816908,0.53432397,0.52934406,0.00622759,0.03435128,0.09386787,0.27589832,0.03378272,0.16111464,0.00000000
2.34417209,0.52908099,0.51120635,0.00616851,0.03388493,0.09212420,0.27497829,0.03509768,0.16991750,0.00000000
2.35017509,0.52594078,0.49447607,0.00613061,0.03329593,0.09092745,0.27350895,0.03702687,0.18070716,0.00000000
2.35617809,0.52541268,0.47978417,0.00612051,0.03259213,0.09039582,0.27153456,0.03960619,0.19370291,0.00000000
2.36218109,0.52798370,0.46775275,0.00614444,0.03178177,0.09064166,0.26910335,0.04286834,0.20910407,0.00000000
2.36818409,0.53410256,0.45897905,0.00620804,0.03087345,0.09176788,0.26626656,0.04684111,0.22708141,0.00000000
2.37418709,0.54416432,0.45402028,0.00631615,0.02987606,0.09386446,0.26307766,0.05154544,0.24776854,0.00000000
2.38019010,0.55849595,0.45337971,0.00647260,0.02879877,0.09700506,0.25959163,0.05699348,0.27125362,0.00000000
2.38619310,0.57734325,0.45749402,0.00668011,0.02765105,0.10124393,0.25586428,0.06318663,0.29757164,0.00000000
2.39219610,0.60085957,0.46672233,0.00694010,0.02644265,0.10661327,0.25195163,0.07011370,0.32669770,0.00000000
2.39819910,0.62909671,0.48133690,0.00725264,0.02518365,0.11312091,0.24790917,0.07774928,0.35854159,0.00000000
2.40420210,0.66199820,0.50151565,0.00761633,0.02388443,0.12074878,0.24379110,0.08605245,0.39294398,0.00000000
2.41020510,0.69939551,0.52733644,0.00802834,0.02255565,0.12945187,0.23964941,0.09496593,0.42967458,0.00000000
2.41620810,0.74100710,0.55877331,0.00848439,0.02120819,0.13915803,0.23553297,0.10441566,0.46843245,0.00000000
2.42221111,0.78644071,0.59569450,0.00897885,0.01985305,0.14976853,0.23148645,0.11431105,0.50884863,0.00000000
2.42821411,0.83519884,0.63786243,0.00950482,0.01850122,0.16115944,0.22754928,0.12454581,0.55049123,0.00000000
2.43421711,0.88668739,0.68493539,0.01005432,0.01716356,0.17318380,0.22375463,0.13499947,0.59287290,0.00000000
2.44022011,0.94022735,0.73647122,0.01061843,0.01585057,0.18567463,0.22012842,0.14553947,0.63546050,0.00000000
2.44622311,0.99506925,0.79193269,0.01118758,0.01457223,0.19844862,0.21668860,0.15602394,0.67768686,0.00000000
2.45222611,1.05040998,0.85069467,0.01175174,0.01333781,0.21131044,0.21344452,0.16630492,0.71896416,0.00000000
2.45822911,1.10541153,0.91205300,0.01230075,0.01215565,0.22405760,0.21039661,0.17623210,0.75869853,0.00000000
2.46423212,1.15922096,0.97523493,0.01282454,0.01103304,0.23648554,0.20753642,0.18565670,0.79630531,0.00000000
2.47023512,1.21099104,1.03941111,0.01331346,0.00997601,0.24839300,0.20484686,0.19443564,0.83122440,0.00000000
2.47623812,1.25990077,1.10370880,0.01375855,0.00898931,0.25958725,0.20230282,0.20243549,0.86293514,0.00000000
2.48224112,1.30517510,1.16722635,0.01415174,0.00807626,0.26988912,0.19987207,0.20953636,0.89097006,0.00000000
2.48824412,1.34610306,1.22904850,0.01448610,0.00723880,0.27913757,0.19751643,0.21563524,0.91492690,0.00000000
2.49424712,1.38205378,1.28826240,0.01475602,0.00647746,0.28719365,0.19519310,0.22064893,0.93447858,0.00000000
2.50025013,1.41248973,1.34397399,0.01495733,0.00579145,0.29394366,0.19285618,0.22451616,0.94938054,0.00000000
2.50625313,1.43697681,1.39532446,0.01508736,0.00517876,0.29930142,0.19045824,0.22719899,0.95947532,0.00000000
2.51225613,1.45519106,1.44150644,0.01514498,0.00463629,0.30320954,0.18795190,0.22868337,0.96469419,0.00000000
2.51825913,1.46692177,1.48177956,0.01513055,0.00416003,0.30563973,0.18529143,0.22897878,0.96505583,0.00000000
2.52426213,1.47207116,1.51548507,0.01504587,0.00374520,0.30659202,0.18243413,0.22811710,0.96066233,0.00000000
2.53026513,1.47065074,1.54205913,0.01489400,0.00338647,0.30609320,0.17934166,0.22615068,0.95169261,0.00000000
2.53626813,1.46277476,1.56104438,0.01467912,0.00307815,0.30419430,0.17598114,0.22314974,0.93839376,0.00000000
2.54227114,1.44865121,1.57209959,0.01440632,0.00281435,0.30096749,0.17232606,0.21919931,0.92107083,0.00000000
2.54827414,1.42857089,1.57500690,0.01408139,0.00258918,0.29650251,0.16835698,0.21439570,0.90007542,0.00000000
2.55427714,1.40289509,1.56967657,0.01371061,0.00239687,0.29090273,0.16406195,0.20884297,0.87579375,0.00000000
2.56028014,1.37204265,1.55614896,0.01330048,0.00223196,0.28428117,0.15943675,0.20264920,0.84863471,0.00000000
2.56628314,1.33647677,1.53459354,0.01285755,0.00208935,0.27675659,0.15448492,0.19592308,0.81901836,0.00000000
2.57228614,1.29669215,1.50530504,0.01238823,0.00196443,0.26844983,0.14921756,0.18877073,0.78736532,0.00000000
2.57828914,1.25320302,1.46869658,0.01189859,0.00185311,0.25948055,0.14365295,0.18129301,0.75408738,0.00000000
2.58429215,1.20653217,1.42529005,0.01139429,0.00175189,0.24996449,0.13781602,0.17358330,0.71957956,0.00000000
2.59029515,1.15720143,1.37570390,0.01088044,0.00165782,0.24001130,0.13173767,0.16572591,0.68421385,0.00000000
2.59629815,1.10572358,1.32063866,0.01036155,0.00156854,0.22972298,0.12545394,0.15779509,0.64833456,0.00000000
2.60230115,1.05259579,1.26086065,0.00984156,0.00148226,0.21919289,0.11900514,0.14985459,0.61225525,0.00000000
2.60830415,0.99829446,1.19718427,0.00932377,0.00139765,0.20850537,0.11243487,0.14195779,0.57625726,0.00000000
2.61430715,0.94327148,1.13045354,0.00881092,0.00131386,0.19773580,0.10578898,0.13414827,0.54058939,0.00000000
2.62031016,0.88795156,1.06152331,0.00830527,0.00123045,0.18695107,0.09911457,0.12646075,0.50546881,0.00000000
2.62631316,0.83273049,0.99124090,0.00780860,0.00114727,0.17621034,0.09245893,0.11892227,0.47108266,0.00000000
