energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-4.63731866,0.88109346,0.00073359,0.09480592,0.25107448,0.37411769,0.25204088,0.09853452,0.42023154,0.00000000
-4.63131566,0.88545000,0.00068487,0.09587779,0.26514609,0.37584276,0.24863847,0.09644431,0.42151750,0.00000000
-4.62531266,0.89074306,0.00063517,0.09696566,0.27986010,0.37775071,0.24559228,0.09440958,0.42328605,0.00000000
-4.61930965,0.89715033,0.00058525,0.09806508,0.29508136,0.37989928,0.24305359,0.09248149,0.42563985,0.00000000
-4.61330665,0.90476225,0.00053582,0.09916386,0.31064703,0.38231295,0.24114708,0.09070270,0.42863915,0.00000000
-4.60730365,0.91357585,0.00048754,0.10024219,0.32636819,0.38498153,0.23996661,0.08910589,0.43229823,0.00000000
-4.60130065,0.92349379,0.00044100,0.10127313,0.34203306,0.38786094,0.23957251,0.08771285,0.43658437,0.00000000
-4.59529765,0.93432854,0.00039672,0.10222372,0.35741163,0.39087593,0.23999061,0.08653416,0.44141942,0.00000000
-4.58929465,0.94581154,0.00035513,0.10305634,0.37226163,0.39392473,0.24121280,0.08556950,0.44668372,0.00000000
-4.58329165,0.95760675,0.00031657,0.10373048,0.38633559,0.39688518,0.24319921,0.08480846,0.45222226,0.00000000
-4.57728864,0.96932789,0.00028132,0.10420474,0.39938865,0.39962225,0.24588178,0.08423185,0.45785275,0.00000000
-4.57128564,0.98055842,0.00024955,0.10443889,0.41118683,0.40199622,0.24916908,0.08381339,0.46337508,0.00000000
-4.56528264,0.99087321,0.00022138,0.10439595,0.42151527,0.40387133,0.25295196,0.08352176,0.46858177,0.00000000
-4.55927964,0.99986071,0.00019685,0.10404415,0.43018625,0.40512424,0.25710982,0.08332270,0.47326875,0.00000000
-4.55327664,1.00714453,0.00017595,0.10335865,0.43704634,0.40565194,0.26151713,0.08318133,0.47724610,0.00000000
-4.54727364,1.01240320,0.00015863,0.10232292,0.44198253,0.40537868,0.26604980,0.08306423,0.48034794,0.00000000
-4.54127064,1.01538726,0.00014479,0.10092973,0.44492694,0.40426141,0.27059106,0.08294150,0.48244123,0.00000000
-4.53526763,1.01593264,0.00013429,0.09918175,0.44585983,0.40229372,0.27503662,0.08278845,0.48343283,0.00000000
-4.52926463,1.01396983,0.00012698,0.09709156,0.44481085,0.39950773,0.27929868,0.08258702,0.48327471,0.00000000
-4.52326163,1.00952829,0.00012270,0.09468129,0.44185831,0.39597421,0.28330877,0.08232671,0.48196673,0.00000000
-4.51725863,1.00273598,0.00012126,0.09198179,0.43712658,0.39180058,0.28701914,0.08200509,0.47955731,0.00000000
-4.51125563,0.99381415,0.00012247,0.08903141,0.43078173,0.38712717,0.29040275,0.08162793,0.47614155,0.00000000
-4.50525263,0.98306750,0.00012611,0.08587442,0.42302552,0.38212183,0.29345182,0.08120873,0.47185721,0.00000000
-4.49924962,0.97087055,0.00013198,0.08255928,0.41408804,0.37697309,0.29617522,0.08076797,0.46687870,0.00000000
-4.49324662,0.95765065,0.00013986,0.07913670,0.40421940,0.37188243,0.29859467,0.08033193,0.46140926,0.00000000
-4.48724362,0.94386875,0.00014951,0.07565766,0.39368076,0.36705579,0.30074021,0.07993120,0.45567202,0.00000000
-4.48124062,0.92999876,0.00016068,0.07217157,0.38273508,0.36269489,0.30264524,0.07959905,0.44990005,0.00000000
-4.47523762,0.91650655,0.00017314,0.06872445,0.37163811,0.35898871,0.30434130,0.07936957,0.44432612,0.00000000
-4.46923462,0.90382965,0.00018659,0.06535747,0.36062987,0.35610551,0.30585319,0.07927585,0.43917260,0.00000000
-4.46323162,0.89235849,0.00020078,0.06210564,0.34992707,0.35418572,0.30719459,0.07934815,0.43464186,0.00000000
-4.45722861,0.88242009,0.00021540,0.05899699,0.33971665,0.35333607,0.30836454,0.07961228,0.43090770,0.00000000
-4.45122561,0.87426487,0.00023015,0.05605196,0.33015085,0.35362498,0.30934504,0.08008810,0.42810814,0.00000000
-4.44522261,0.86805699,0.00024474,0.05328327,0.32134371,0.35507965,0.31009987,0.08078833,0.42633979,0.00000000
-4.43921961,0.86386863,0.00025885,0.05069608,0.31336931,0.35768470,0.31057482,0.08171766,0.42565405,0.00000000
-4.43321661,0.86167834,0.00027219,0.04828852,0.30626158,0.36138239,0.31069922,0.08287218,0.42605521,0.00000000
-4.42721361,0.86137320,0.00028446,0.04605247,0.30001569,0.36607450,0.31038876,0.08423923,0.42750051,0.00000000
-4.42121061,0.86275474,0.00029540,0.04397454,0.29459080,0.37162560,0.30954936,0.08579749,0.42990193,0.00000000
-4.41520760,0.86554806,0.00030476,0.04203729,0.28991407,0.37786751,0.30808190,0.08751751,0.43312983,0.00000000
-4.40920460,0.86941373,0.00031231,0.04022046,0.28588556,0.38460495,0.30588748,0.08936252,0.43701796,0.00000000
-4.40320160,0.87396170,0.00031788,0.03850223,0.28238383,0.39162188,0.30287295,0.09128947,0.44136975,0.00000000
-4.39719860,0.87876681,0.00032134,0.03686049,0.27927205,0.39868845,0.29895626,0.09325033,0.44596554,0.00000000
-4.39119560,0.88338494,0.00032258,0.03527397,0.27640413,0.40556829,0.29407141,0.09519361,0.45057050,0.00000000
-4.38519260,0.88736940,0.00032158,0.03372321,0.27363085,0.41202582,0.28817272,0.09706592,0.45494281,0.00000000
-4.37918959,0.89028677,0.00031834,0.03219140,0.27080563,0.41783342,0.28123803,0.09881365,0.45884197,0.00000000
-4.37318659,0.89173179,0.00031291,0.03066493,0.26778981,0.42277826,0.27327093,0.10038464,0.46203681,0.00000000
-4.36718359,0.89134071,0.00030541,0.02913382,0.26445730,0.42666852,0.26430162,0.10172980,0.46431312,0.00000000
-4.36118059,0.88880291,0.00029598,0.02759184,0.26069847,0.42933896,0.25438664,0.10280468,0.46548044,0.00000000
-4.35517759,0.88387031,0.00028480,0.02603649,0.25642318,0.43065563,0.24360731,0.10357078,0.46537815,0.00000000
-4.34917459,0.87636454,0.00027211,0.02446879,0.25156312,0.43051959,0.23206717,0.10399681,0.46388032,0.00000000
-4.34317159,0.86618173,0.00025812,0.02289287,0.24607312,0.42886967,0.21988852,0.10405960,0.46089959,0.00000000
-4.33716858,0.85329487,0.00024312,0.02131552,0.23993194,0.42568411,0.20720821,0.10374484,0.45638977,0.00000000
-4.33116558,0.83775387,0.00022735,0.01974562,0.23314209,0.42098112,0.19417311,0.10304744,0.45034710,0.00000000
-4.32516258,0.81968333,0.00021109,0.01819348,0.22572922,0.41481837,0.18093525,0.10197170,0.44281044,0.00000000
-4.31915958,0.79927839,0.00019460,0.01667034,0.21774086,0.40729135,0.16764719,0.10053106,0.43386004,0.00000000
-4.31315658,0.77679865,0.00017812,0.01518768,0.20924477,0.39853083,0.15445750,0.09874771,0.42361534,0.00000000
-4.30715358,0.75256061,0.00016189,0.01375677,0.20032693,0.38869939,0.14150680,0.09665178,0.41223161,0.00000000
-4.30115058,0.72692893,0.00014609,0.01238823,0.19108931,0.37798710,0.12892442,0.09428036,0.39989576,0.00000000
-4.29514757,0.70030673,0.00013092,0.01109164,0.18164754,0.36660672,0.11682574,0.09167637,0.38682147,0.00000000
-4.28914457,0.67312538,0.00011651,0.00987535,0.17212843,0.35478828,0.10531028,0.08888719,0.37324365,0.00000000
-4.28314157,0.64583408,0.00010299,0.00874629,0.16266766,0.34277344,0.09446063,0.08596332,0.35941274,0.00000000
-4.27713857,0.61888969,0.00009045,0.00771000,0.15340748,0.33080979,0.08434206,0.08295690,0.34558875,0.00000000
-4.27113557,0.59274690,0.00007896,0.00677061,0.14449461,0.31914516,0.07500286,0.07992045,0.33203554,0.00000000
-4.26513257,0.56784934,0.00006856,0.00593104,0.13607834,0.30802220,0.06647519,0.07690551,0.31901522,0.00000000
-4.25912956,0.54462154,0.00005928,0.00519317,0.12830885,0.29767346,0.05877648,0.07396168,0.30678316,0.00000000
-4.25312656,0.52346229,0.00005112,0.00455811,0.12133580,0.28831687,0.05191108,0.07113571,0.29558346,0.00000000
-4.24712356,0.50473910,0.00004408,0.00402648,0.11530709,0.28015198,0.04587228,0.06847090,0.28564523,0.00000000
-4.24112056,0.48878422,0.00003815,0.00359873,0.11036789,0.27335687,0.04064423,0.06600683,0.27717945,0.00000000
-4.23511756,0.47589192,0.00003334,0.00327543,0.10665978,0.26808571,0.03620408,0.06377929,0.27037672,0.00000000
-4.22911456,0.46631700,0.00002963,0.00305757,0.10431999,0.26446717,0.03252386,0.06182052,0.26540562,0.00000000
-4.22311156,0.46027444,0.00002703,0.00294684,0.10348071,0.26260342,0.02957231,0.06015967,0.26241170,0.00000000
-4.21710855,0.45794000,0.00002557,0.00294584,0.10426834,0.26256979,0.02731638,0.05882345,0.26151698,0.00000000
-4.21110555,0.45945152,0.00002529,0.00305830,0.10680266,0.26441497,0.02572262,0.05783693,0.26281993,0.00000000
-4.20510255,0.46491069,0.00002625,0.00328922,0.11119577,0.26816177,0.02475816,0.05722438,0.26639558,0.00000000
-4.19909955,0.47438521,0.00002854,0.00364494,0.11755094,0.27380828,0.02439156,0.05701015,0.27229587,0.00000000
-4.19309655,0.48791103,0.00003228,0.00413317,0.12596108,0.28132937,0.02459326,0.05721942,0.28055001,0.00000000
-4.18709355,0.50549466,0.00003762,0.00476300,0.13650705,0.29067865,0.02533599,0.05787887,0.29116485,0.00000000
-4.18109055,0.52711543,0.00004474,0.00554481,0.14925574,0.30179074,0.02659483,0.05901711,0.30412507,0.00000000
-4.17508754,0.55272767,0.00005386,0.00649014,0.16425797,0.31458392,0.02834722,0.06066492,0.31939346,0.00000000
-4.16908454,0.58226295,0.00006523,0.00761153,0.18154626,0.32896316,0.03057287,0.06285513,0.33691103,0.00000000
-4.16308154,0.61563229,0.00007911,0.00892232,0.20113273,0.34482365,0.03325358,0.06562227,0.35659728,0.00000000
-4.15707854,0.65272863,0.00009581,0.01043642,0.22300708,0.36205471,0.03637308,0.06900196,0.37835050,0.00000000
-4.15107554,0.69342954,0.00011567,0.01216805,0.24713488,0.38054419,0.03991691,0.07302992,0.40204843,0.00000000
-4.14507254,0.73760034,0.00013902,0.01413148,0.27345638,0.40018334,0.04387230,0.07774081,0.42754918,0.00000000
-4.13906953,0.78509759,0.00016621,0.01634076,0.30188584,0.42087194,0.04822822,0.08316687,0.45469275,0.00000000
-4.13306653,0.83577315,0.00019759,0.01880945,0.33231160,0.44252375,0.05297539,0.08933638,0.48330292,0.00000000
-4.12706353,0.88947849,0.00023353,0.02155033,0.36459698,0.46507199,0.05810651,0.09627205,0.51318985,0.00000000
-4.12106053,0.94606933,0.00027434,0.02457518,0.39858198,0.48847459,0.06361642,0.10398947,0.54415316,0.00000000
-4.11505753,1.00541018,0.00032034,0.02789453,0.43408583,0.51271900,0.06950237,0.11249545,0.57598551,0.00000000
-4.10905453,1.06737866,0.00037178,0.03151738,0.47091028,0.53782617,0.07576426,0.12178670,0.60847653,0.00000000
-4.10305153,1.13186909,0.00042888,0.03545099,0.50884356,0.56385337,0.08240482,0.13184851,0.64141694,0.00000000
-4.09704852,1.19879499,0.00049181,0.03970062,0.54766471,0.59089555,0.08942969,0.14265378,0.67460268,0.00000000
-4.09104552,1.26809018,0.00056065,0.04426925,0.58714819,0.61908478,0.09684734,0.15416231,0.70783873,0.00000000
-4.08504252,1.33970789,0.00063542,0.04915732,0.62706831,0.64858765,0.10466875,0.16632038,0.74094250,0.00000000
-4.07903952,1.41361775,0.00071605,0.05436234,0.66720343,0.67960040,0.11290688,0.17906067,0.77374635,0.00000000
-4.07303652,1.48980041,0.00080237,0.05987862,0.70733943,0.71234159,0.12157584,0.19230258,0.80609936,0.00000000
-4.06703352,1.56823964,0.00089413,0.06569678,0.74727236,0.74704250,0.13068975,0.20595282,0.83786780,0.00000000
-4.06103052,1.64891212,0.00099100,0.07180340,0.78680990,0.78393537,0.14026135,0.21990639,0.86893460,0.00000000
-4.05502751,1.73177511,0.00109252,0.07818053,0.82577180,0.82323973,0.15030040,0.23404779,0.89919752,0.00000000
-4.04902451,1.81675259,0.00119817,0.08480531,0.86398886,0.86514750,0.16081185,0.24825265,0.92856629,0.00000000
-4.04302151,1.90372036,0.00130731,0.09164952,0.90130096,0.90980720,0.17179401,0.26238946,0.95695883,0.00000000
-4.03701851,1.99249119,0.00141926,0.09867936,0.93755398,0.95730826,0.18323670,0.27632161,0.98429680,0.00000000
-4.03101551,2.08280067,0.00153320,0.10585520,0.97259605,1.00766607,0.19511960,0.28990961,1.01050086,0.00000000
-4.02501251,2.17429508,0.00164829,0.11313160,1.00627352,1.06080861,0.20741089,0.30301340,1.03548602,0.00000000
-4.01900950,2.26652219,0.00176360,0.12045752,1.03842696,1.11656565,0.22006639,0.31549482,1.05915743,0.00000000
-4.01300650,2.35892592,0.00187815,0.12777674,1.06888782,1.17466122,0.23302918,0.32722011,1.08140710,0.00000000
-4.00700350,2.45084589,0.00199089,0.13502867,1.09747593,1.23470999,0.24622995,0.33806248,1.10211191,0.00000000
-4.00100050,2.54152238,0.00210076,0.14214931,1.12399863,1.29621825,0.25958810,0.34790460,1.12113317,0.00000000
-3.99499750,2.63010707,0.00220664,0.14907263,1.14825145,1.35858962,0.27301355,0.35664108,1.13831794,0.00000000
-3.98899450,2.71567972,0.00230742,0.15573217,1.17002080,1.42113582,0.28640931,0.36418081,1.15350227,0.00000000
-3.98299150,2.79727032,0.00240197,0.16206285,1.18908865,1.48309211,0.29967465,0.37044910,1.16651618,0.00000000
-3.97698849,2.87388611,0.00248916,0.16800293,1.20523905,1.54363708,0.31270884,0.37538960,1.17719030,0.00000000
-3.97098549,2.94454234,0.00256789,0.17349609,1.21826624,1.60191608,0.32541510,0.37896585,1.18536377,0.00000000
-3.96498249,3.00829547,0.00263712,0.17849342,1.22798398,1.65706726,0.33770471,0.38116250,1.19089293,0.00000000
-3.95897949,3.06427700,0.00269585,0.18295522,1.23423539,1.70824922,0.34950084,0.38198601,1.19366030,0.00000000
-3.95297649,3.11172633,0.00274318,0.18685264,1.23690280,1.75466875,0.36074204,0.38146482,1.19358317,0.00000000
-3.94697349,3.15002066,0.00277831,0.19016882,1.23591683,1.79560758,0.37138488,0.37964895,1.19062125,0.00000000
-3.94097049,3.17870015,0.00280057,0.19289959,1.23126401,1.83044661,0.38140572,0.37660890,1.18478271,0.00000000
-3.93496748,3.19748680,0.00280944,0.19505366,1.22299230,1.85868640,0.39080132,0.37243403,1.17612806,0.00000000
-3.92896448,3.20629581,0.00280459,0.19665211,1.21121402,1.87996288,0.39958823,0.36723011,1.16477166,0.00000000
-3.92296148,3.20523840,0.00278586,0.19772738,1.19610580,1.89405752,0.40780083,0.36111650,1.15088035,0.00000000
-3.91695848,3.19461596,0.00275330,0.19832155,1.17790536,1.90090119,0.41548825,0.35422261,1.13466931,0.00000000
-3.91095548,3.17490551,0.00270718,0.19848425,1.15690527,1.90057192,0.42271016,0.34668409,1.11639530,0.00000000
-3.90495248,3.14673730,0.00264798,0.19827003,1.13344374,1.89328637,0.42953171,0.33863874,1.09634745,0.00000000
-3.89894947,3.11086571,0.00257638,0.19773559,1.10789314,1.87938585,0.43601800,0.33022225,1.07483623,0.00000000
-3.89294647,3.06813514,0.00249328,0.19693672,1.08064671,1.85931747,0.44222835,0.32156413,1.05218124,0.00000000
-3.88694347,3.01944287,0.00239977,0.19592554,1.05210430,1.83361191,0.44821081,0.31278389,1.02869836,0.00000000
-3.88094047,2.96570109,0.00229707,0.19474772,1.02265791,1.80285874,0.45399726,0.30398764,1.00468737,0.00000000
-3.87493747,2.90780024,0.00218656,0.19344034,0.99267800,1.76768099,0.45959958,0.29526539,0.98042046,0.00000000
-3.86893447,2.84657592,0.00206971,0.19203009,0.96250119,1.72871031,0.46500705,0.28668906,0.95613257,0.00000000
-3.86293147,2.78278115,0.00194805,0.19053228,0.93242024,1.68656407,0.47018529,0.27831142,0.93201407,0.00000000
-3.85692846,2.71706540,0.00182315,0.18895045,0.90267672,1.64182552,0.47507691,0.27016592,0.90820620,0.00000000
-3.85092546,2.64996151,0.00169655,0.18727681,0.87345674,1.59502804,0.47960376,0.26226739,0.88479946,0.00000000
-3.84492246,2.58188081,0.00156973,0.18549335,0.84488999,1.54664397,0.48367080,0.25461373,0.86183514,0.00000000
-3.83891946,2.51311641,0.00144412,0.18357358,0.81705178,1.49707843,0.48717125,0.24718821,0.83930960,0.00000000
-3.83291646,2.44385391,0.00132102,0.18148487,0.78996812,1.44666791,0.48999283,0.23996249,0.81718108,0.00000000
-3.82691346,2.37418829,0.00120157,0.17919105,0.76362307,1.39568343,0.49202451,0.23290003,0.79537847,0.00000000
-3.82091046,2.30414564,0.00108680,0.17665533,0.73796788,1.34433747,0.49316353,0.22595968,0.77381135,0.00000000
-3.81490745,2.23370763,0.00097754,0.17384318,0.71293132,1.29279385,0.49332200,0.21909934,0.75238067,0.00000000
-3.80890445,2.16283702,0.00087446,0.17072506,0.68843026,1.24117955,0.49243278,0.21227932,0.73098920,0.00000000
-3.80290145,2.09150209,0.00077805,0.16727882,0.66437994,1.18959743,0.49045419,0.20546538,0.70955123,0.00000000
-3.79689845,2.01969847,0.00068864,0.16349167,0.64070321,1.13813871,0.48737320,0.19863118,0.68800067,0.00000000
-3.79089545,1.94746672,0.00060640,0.15936147,0.61733821,1.08689435,0.48320689,0.19175998,0.66629735,0.00000000
-3.78489245,1.87490473,0.00053137,0.15489753,0.59424413,1.03596456,0.47800213,0.18484572,0.64443101,0.00000000
-3.77888944,1.80217435,0.00046345,0.15012055,0.57140475,0.98546582,0.47183348,0.17789322,0.62242285,0.00000000
-3.77288644,1.72950201,0.00040246,0.14506213,0.54882977,0.93553507,0.46479943,0.17091770,0.60032476,0.00000000
-3.76688344,1.65717378,0.00034810,0.13976350,0.52655405,0.88633108,0.45701734,0.16394367,0.57821644,0.00000000
-3.76088044,1.58552554,0.00030006,0.13427390,0.50463492,0.83803309,0.44861738,0.15700323,0.55620057,0.00000000
-3.75487744,1.51492937,0.00025793,0.12864854,0.48314805,0.79083708,0.43973596,0.15013405,0.53439681,0.00000000
-3.74887444,1.44577739,0.00022132,0.12294637,0.46218229,0.74495017,0.43050899,0.14337709,0.51293487,0.00000000
-3.74287144,1.37846452,0.00018981,0.11722777,0.44183390,0.70058383,0.42106557,0.13677431,0.49194736,0.00000000
-3.73686843,1.31337154,0.00016300,0.11155229,0.42220084,0.65794648,0.41152247,0.13036644,0.47156292,0.00000000
-3.73086543,1.25084965,0.00014049,0.10597666,0.40337732,0.61723615,0.40197971,0.12419107,0.45190012,0.00000000
-3.72486243,1.19120770,0.00012192,0.10055301,0.38544925,0.57863383,0.39251755,0.11828107,0.43306249,0.00000000
-3.71885943,1.13470279,0.00010696,0.09532753,0.36849064,0.54229785,0.38319499,0.11266341,0.41513498,0.00000000
-3.71285643,1.08153466,0.00009531,0.09033955,0.35256131,0.50835977,0.37404991,0.10735857,0.39818198,0.00000000
-3.70685343,1.03184406,0.00008674,0.08562103,0.33770575,0.47692187,0.36510058,0.10238028,0.38224685,0.00000000
-3.70085043,0.98571473,0.00008101,0.08119647,0.32395324,0.44805621,0.35634856,0.09773588,0.36735299,0.00000000
-3.69484742,0.94317860,0.00007796,0.07708322,0.31131903,0.42180528,0.34778250,0.09342687,0.35350598,0.00000000
-3.68884442,0.90422334,0.00007745,0.07329200,0.29980619,0.39818380,0.33938267,0.08944989,0.34069674,0.00000000
-3.68284142,0.86880140,0.00007936,0.06982773,0.28940803,0.37718154,0.33112571,0.08579780,0.32890511,0.00000000
-3.67683842,0.83683954,0.00008360,0.06669039,0.28011067,0.35876663,0.32298924,0.08246085,0.31810368,0.00000000
-3.67083542,0.80824798,0.00009010,0.06387599,0.27189544,0.34288898,0.31495604,0.07942784,0.30826132,0.00000000
-3.66483242,0.78292822,0.00009880,0.06137746,0.26474093,0.32948353,0.30701736,0.07668707,0.29934617,0.00000000
-3.65882941,0.76077890,0.00010963,0.05918535,0.25862435,0.31847291,0.29917528,0.07422717,0.29132786,0.00000000
-3.65282641,0.74169935,0.00012253,0.05728848,0.25352215,0.30976948,0.29144378,0.07203760,0.28417875,0.00000000
-3.64682341,0.72559045,0.00013742,0.05567432,0.24940990,0.30327634,0.28384866,0.07010889,0.27787413,0.00000000
-3.64082041,0.71235313,0.00015420,0.05432919,0.24626127,0.29888765,0.27642624,0.06843263,0.27239139,0.00000000
-3.63481741,0.70188458,0.00017273,0.05323822,0.24404653,0.29648817,0.26922105,0.06700112,0.26770836,0.00000000
-3.62881441,0.69407292,0.00019288,0.05238528,0.24273049,0.29595221,0.26228264,0.06580688,0.26380100,0.00000000
-3.62281141,0.68879098,0.00021446,0.05175265,0.24227027,0.29714246,0.25566199,0.06484207,0.26064062,0.00000000
-3.61680840,0.68588990,0.00023724,0.05132075,0.24261324,0.29990882,0.24940756,0.06409774,0.25819113,0.00000000
-3.61080540,0.68519367,0.00026097,0.05106781,0.24369524,0.30408775,0.24356155,0.06356325,0.25640640,0.00000000
-3.60480240,0.68649506,0.00028537,0.05096969,0.24543952,0.30950241,0.23815658,0.06322568,0.25522827,0.00000000
-3.59879940,0.68955398,0.00031013,0.05099976,0.24775658,0.31596380,0.23321313,0.06306955,0.25458536,0.00000000
-3.59279640,0.69409860,0.00033493,0.05112891,0.25054506,0.32327334,0.22873782,0.06307675,0.25439278,0.00000000
-3.58679340,0.69982967,0.00035944,0.05132591,0.25369378,0.33122678,0.22472291,0.06322670,0.25455315,0.00000000
-3.58079040,0.70642803,0.00038333,0.05155776,0.25708498,0.33961956,0.22114691,0.06349691,0.25495865,0.00000000
-3.57478739,0.71356524,0.00040628,0.05179043,0.26059864,0.34825354,0.21797633,0.06386381,0.25549432,0.00000000
