energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.33966983,0.33985128,-0.33985131,0.00013386,-0.00013386,0.12602228,-0.12602229,0.00063535,-0.00063535,0.00000000,-0.00000000,0.40186448,-0.40186451,0.16310614,-0.16310616,0.08278004,-0.08278004,0.00000000,-0.00000000
-5.33366683,0.39262941,-0.39262944,0.00014132,-0.00014132,0.14609306,-0.14609307,0.00071601,-0.00071601,0.00000000,-0.00000000,0.46247199,-0.46247202,0.18858325,-0.18858326,0.09508648,-0.09508649,0.00000000,-0.00000000
-5.32766383,0.45317466,-0.45317469,0.00015417,-0.00015417,0.16868766,-0.16868767,0.00081896,-0.00081896,0.00000000,-0.00000000,0.53234026,-0.53234030,0.21731130,-0.21731131,0.10985145,-0.10985146,0.00000000,-0.00000000
-5.32166083,0.52162360,-0.52162364,0.00017217,-0.00017217,0.19382767,-0.19382769,0.00094493,-0.00094493,0.00000000,-0.00000000,0.61159259,-0.61159264,0.24930338,-0.24930339,0.12716260,-0.12716261,0.00000000,-0.00000000
-5.31565783,0.59803506,-0.59803510,0.00019522,-0.00019522,0.22149795,-0.22149796,0.00109467,-0.00109467,0.00000000,-0.00000000,0.70026530,-0.70026535,0.28452618,-0.28452619,0.14710066,-0.14710067,0.00000000,-0.00000000
-5.30965483,0.68236906,-0.68236910,0.00022333,-0.00022333,0.25164006,-0.25164008,0.00126896,-0.00126896,0.00000000,-0.00000000,0.79828282,-0.79828287,0.32289171,-0.32289173,0.16973225,-0.16973226,0.00000000,-0.00000000
-5.30365183,0.77446715,-0.77446720,0.00025659,-0.00025659,0.28414678,-0.28414680,0.00146845,-0.00146845,0.00000000,-0.00000000,0.90543428,-0.90543434,0.36425026,-0.36425028,0.19510235,-0.19510236,0.00000000,-0.00000000
-5.29764882,0.87403520,-0.87403526,0.00029520,-0.00029520,0.31885766,-0.31885768,0.00169364,-0.00169364,0.00000000,-0.00000000,1.02135282,-1.02135289,0.40838496,-0.40838498,0.22322677,-0.22322678,0.00000000,-0.00000000
-5.29164582,0.98062945,-0.98062951,0.00033945,-0.00033945,0.35555623,-0.35555625,0.00194477,-0.00194477,0.00000000,-0.00000000,1.14549866,-1.14549873,0.45500832,-0.45500834,0.25408493,-0.25408495,0.00000000,-0.00000000
-5.28564282,1.09364679,-1.09364685,0.00038975,-0.00038975,0.39396900,-0.39396902,0.00222178,-0.00222178,0.00000000,-0.00000000,1.27714700,-1.27714708,0.50376120,-0.50376123,0.28761323,-0.28761324,0.00000000,-0.00000000
-5.27963982,1.21231995,-1.21232001,0.00044660,-0.00044660,0.43376637,-0.43376639,0.00252418,-0.00252418,0.00000000,-0.00000000,1.41538171,-1.41538179,0.55421427,-0.55421430,0.32369932,-0.32369934,0.00000000,-0.00000000
-5.27363682,1.33571830,-1.33571837,0.00051066,-0.00051066,0.47456570,-0.47456572,0.00285102,-0.00285102,0.00000000,-0.00000000,1.55909534,-1.55909542,0.60587224,-0.60587227,0.36217770,-0.36217771,0.00000000,-0.00000000
-5.26763382,1.46275446,-1.46275453,0.00058271,-0.00058271,0.51593645,-0.51593647,0.00320084,-0.00320084,0.00000000,-0.00000000,1.70699602,-1.70699611,0.65818077,-0.65818079,0.40282673,-0.40282675,0.00000000,-0.00000000
-5.26163082,1.59219693,-1.59219700,0.00066377,-0.00066377,0.55740735,-0.55740738,0.00357161,-0.00357161,0.00000000,-0.00000000,1.85762137,-1.85762146,0.71053604,-0.71053606,0.44536754,-0.44536756,0.00000000,-0.00000000
-5.25562781,1.72268871,-1.72268877,0.00075503,-0.00075503,0.59847543,-0.59847545,0.00396070,-0.00396070,0.00000000,-0.00000000,2.00935928,-2.00935938,0.76229665,-0.76229667,0.48946482,-0.48946484,0.00000000,-0.00000000
-5.24962481,1.85277129,-1.85277135,0.00085797,-0.00085797,0.63861654,-0.63861656,0.00436492,-0.00436492,0.00000000,-0.00000000,2.16047516,-2.16047525,0.81279751,-0.81279753,0.53472975,-0.53472977,0.00000000,-0.00000000
-5.24362181,1.98091357,-1.98091364,0.00097433,-0.00097433,0.67729716,-0.67729719,0.00478048,-0.00478048,0.00000000,-0.00000000,2.30914482,-2.30914491,0.86136524,-0.86136527,0.58072510,-0.58072512,0.00000000,-0.00000000
-5.23761881,2.10554469,-2.10554475,0.00110618,-0.00110618,0.71398691,-0.71398693,0.00520308,-0.00520308,0.00000000,-0.00000000,2.45349212,-2.45349222,0.90733450,-0.90733452,0.62697240,-0.62697242,0.00000000,-0.00000000
-5.23161581,2.22508961,-2.22508967,0.00125593,-0.00125593,0.74817134,-0.74817137,0.00562795,-0.00562795,0.00000000,-0.00000000,2.59163004,-2.59163013,0.95006463,-0.95006465,0.67296105,-0.67296107,0.00000000,-0.00000000
-5.22561281,2.33800641,-2.33800646,0.00142637,-0.00142637,0.77936458,-0.77936460,0.00604993,-0.00604993,0.00000000,-0.00000000,2.72170370,-2.72170379,0.98895593,-0.98895594,0.71815920,-0.71815922,0.00000000,-0.00000000
-5.21960980,2.44282368,-2.44282374,0.00162063,-0.00162063,0.80712123,-0.80712125,0.00646360,-0.00646360,0.00000000,-0.00000000,2.84193401,-2.84193410,1.02346499,-1.02346501,0.76202599,-0.76202601,0.00000000,-0.00000000
-5.21360680,2.53817690,-2.53817695,0.00184221,-0.00184221,0.83104715,-0.83104717,0.00686340,-0.00686340,0.00000000,-0.00000000,2.95066020,-2.95066029,1.05311841,-1.05311842,0.80402477,-0.80402478,0.00000000,-0.00000000
-5.20760380,2.62284218,-2.62284222,0.00209495,-0.00209495,0.85080872,-0.85080873,0.00724375,-0.00724375,0.00000000,-0.00000000,3.04637979,-3.04637987,1.07752437,-1.07752438,0.84363683,-0.84363685,0.00000000,-0.00000000
-5.20160080,2.69576641,-2.69576644,0.00238295,-0.00238295,0.86614020,-0.86614021,0.00759921,-0.00759922,0.00000000,-0.00000000,3.12778458,-3.12778466,1.09638177,-1.09638178,0.88037517,-0.88037518,0.00000000,-0.00000000
-5.19559780,2.75609254,-2.75609257,0.00271050,-0.00271050,0.87684911,-0.87684912,0.00792464,-0.00792464,0.00000000,-0.00000000,3.19379148,-3.19379156,1.10948642,-1.10948642,0.91379759,-0.91379760,0.00000000,-0.00000000
-5.18959480,2.80317924,-2.80317926,0.00308203,-0.00308203,0.88281933,-0.88281934,0.00821531,-0.00821531,0.00000000,-0.00000000,3.24356708,-3.24356714,1.11673436,-1.11673436,0.94351886,-0.94351887,0.00000000,-0.00000000
-5.18359180,2.83661421,-2.83661422,0.00350192,-0.00350192,0.88401205,-0.88401206,0.00846709,-0.00846709,0.00000000,-0.00000000,3.27654526,-3.27654532,1.11812212,-1.11812212,0.96922120,-0.96922120,0.00000000,-0.00000000
-5.17758879,2.85622091,-2.85622091,0.00397442,-0.00397442,0.88046458,-0.88046458,0.00867652,-0.00867652,0.00000000,-0.00000000,3.29243749,-3.29243753,1.11374407,-1.11374406,0.99066271,-0.99066272,0.00000000,-0.00000000
-5.17158579,2.86205848,-2.86205847,0.00450341,-0.00450341,0.87228718,-0.87228718,0.00884095,-0.00884095,0.00000000,-0.00000000,3.29123539,-3.29123543,1.10378714,-1.10378713,1.00768356,-1.00768356,0.00000000,-0.00000000
-5.16558279,2.85441518,-2.85441517,0.00509231,-0.00509231,0.85965819,-0.85965819,0.00895862,-0.00895862,0.00000000,-0.00000000,3.27320602,-3.27320606,1.08852321,-1.08852320,1.02020931,-1.02020931,0.00000000,-0.00000000
-5.15957979,2.83379565,-2.83379563,0.00574382,-0.00574382,0.84281770,-0.84281769,0.00902867,-0.00902867,0.00000000,-0.00000000,3.23888002,-3.23888004,1.06829953,-1.06829952,1.02825168,-1.02825168,0.00000000,-0.00000000
-5.15357679,2.80090267,-2.80090265,0.00645978,-0.00645978,0.82206004,-0.82206004,0.00905120,-0.00905120,0.00000000,-0.00000000,3.18903327,-3.18903329,1.04352771,-1.04352769,1.03190631,-1.03190631,0.00000000,-0.00000000
-5.14757379,2.75661429,-2.75661426,0.00724097,-0.00724097,0.79772560,-0.79772559,0.00902724,-0.00902724,0.00000000,-0.00000000,3.12466304,-3.12466305,1.01467163,-1.01467161,1.03134796,-1.03134795,0.00000000,-0.00000000
-5.14157079,2.70195713,-2.70195710,0.00808696,-0.00808696,0.77019197,-0.77019196,0.00895872,-0.00895872,0.00000000,-0.00000000,3.04695937,-3.04695937,0.98223495,-0.98223492,1.02682319,-1.02682318,0.00000000,-0.00000000
-5.13556778,2.63807711,-2.63807707,0.00899598,-0.00899598,0.73986501,-0.73986500,0.00884838,-0.00884838,0.00000000,-0.00000000,2.95727290,-2.95727289,0.94674834,-0.94674831,1.01864095,-1.01864094,0.00000000,-0.00000000
-5.12956478,2.56620836,-2.56620831,0.00996482,-0.00996482,0.70716996,-0.70716994,0.00869968,-0.00869968,0.00000000,-0.00000000,2.85708013,-2.85708012,0.90875718,-0.90875716,1.00716142,-1.00716141,0.00000000,-0.00000000
-5.12356178,2.48764165,-2.48764161,0.01098878,-0.01098878,0.67254276,-0.67254274,0.00851669,-0.00851669,0.00000000,-0.00000000,2.74794744,-2.74794742,0.86880982,-0.86880980,0.99278373,-0.99278372,0.00000000,-0.00000000
-5.11755878,2.40369323,-2.40369318,0.01206169,-0.01206169,0.63642191,-0.63642189,0.00830395,-0.00830395,0.00000000,-0.00000000,2.63149465,-2.63149463,0.82744671,-0.82744669,0.97593292,-0.97593291,0.00000000,-0.00000000
-5.11155578,2.31567488,-2.31567483,0.01317590,-0.01317590,0.59924083,-0.59924081,0.00806632,-0.00806632,0.00000000,-0.00000000,2.50935951,-2.50935948,0.78519073,-0.78519071,0.95704683,-0.95704682,0.00000000,-0.00000000
-5.10555278,2.22486617,-2.22486612,0.01432247,-0.01432247,0.56142097,-0.56142095,0.00780885,-0.00780885,0.00000000,-0.00000000,2.38316374,-2.38316371,0.74253872,-0.74253869,0.93656335,-0.93656334,0.00000000,-0.00000000
-5.09954977,2.13248949,-2.13248944,0.01549127,-0.01549127,0.52336564,-0.52336562,0.00753663,-0.00753663,0.00000000,-0.00000000,2.25448171,-2.25448168,0.69995433,-0.69995430,0.91490853,-0.91490851,0.00000000,-0.00000000
-5.09354677,2.03968830,-2.03968825,0.01667120,-0.01667120,0.48545457,-0.48545455,0.00725463,-0.00725463,0.00000000,-0.00000000,2.12481228,-2.12481225,0.65786229,-0.65786226,0.89248592,-0.89248590,0.00000000,-0.00000000
-5.08754377,1.94750917,-1.94750912,0.01785042,-0.01785042,0.44803940,-0.44803938,0.00696759,-0.00696759,0.00000000,-0.00000000,1.99555439,-1.99555437,0.61664394,-0.61664392,0.86966753,-0.86966752,0.00000000,-0.00000000
-5.08154077,1.85688754,-1.85688748,0.01901667,-0.01901667,0.41143985,-0.41143983,0.00667993,-0.00667993,0.00000000,-0.00000000,1.86798691,-1.86798688,0.57663411,-0.57663408,0.84678656,-0.84678655,0.00000000,-0.00000000
-5.07553777,1.76863750,-1.76863745,0.02015748,-0.02015748,0.37594079,-0.37594077,0.00639561,-0.00639561,0.00000000,-0.00000000,1.74325281,-1.74325278,0.53811917,-0.53811915,0.82413200,-0.82413199,0.00000000,-0.00000000
-5.06953477,1.68344546,-1.68344541,0.02126053,-0.02126053,0.34179009,-0.34179007,0.00611811,-0.00611811,0.00000000,-0.00000000,1.62234798,-1.62234796,0.50133627,-0.50133624,0.80194522,-0.80194521,0.00000000,-0.00000000
-5.06353177,1.60186739,-1.60186735,0.02231389,-0.02231389,0.30919725,-0.30919723,0.00585036,-0.00585036,0.00000000,-0.00000000,1.50611449,-1.50611447,0.46647350,-0.46647348,0.78041842,-0.78041841,0.00000000,-0.00000000
-5.05752876,1.52432964,-1.52432960,0.02330628,-0.02330628,0.27833286,-0.27833285,0.00559471,-0.00559471,0.00000000,-0.00000000,1.39523815,-1.39523813,0.43367113,-0.43367111,0.75969478,-0.75969477,0.00000000,-0.00000000
-5.05152576,1.45113274,-1.45113270,0.02422731,-0.02422731,0.24932875,-0.24932874,0.00535293,-0.00535293,0.00000000,-0.00000000,1.29025026,-1.29025024,0.40302346,-0.40302345,0.73987024,-0.73987023,0.00000000,-0.00000000
-5.04552276,1.38245796,-1.38245792,0.02506764,-0.02506764,0.22227890,-0.22227888,0.00512620,-0.00512620,0.00000000,-0.00000000,1.19153289,-1.19153288,0.37458163,-0.37458161,0.72099651,-0.72099650,0.00000000,-0.00000000
-5.03951976,1.31837625,-1.31837622,0.02581911,-0.02581911,0.19724102,-0.19724100,0.00491521,-0.00491521,0.00000000,-0.00000000,1.09932758,-1.09932757,0.34835681,-0.34835679,0.70308529,-0.70308528,0.00000000,-0.00000000
-5.03351676,1.25885905,-1.25885901,0.02647486,-0.02647486,0.17423873,-0.17423872,0.00472011,-0.00472011,0.00000000,-0.00000000,1.01374660,-1.01374659,0.32432409,-0.32432407,0.68611326,-0.68611325,0.00000000,-0.00000000
-5.02751376,1.20379065,-1.20379062,0.02702932,-0.02702932,0.15326434,-0.15326433,0.00454063,-0.00454063,0.00000000,-0.00000000,0.93478659,-0.93478659,0.30242670,-0.30242669,0.67002779,-0.67002778,0.00000000,-0.00000000
-5.02151076,1.15298183,-1.15298181,0.02747825,-0.02747825,0.13428197,-0.13428196,0.00437612,-0.00437612,0.00000000,-0.00000000,0.86234374,-0.86234375,0.28258062,-0.28258061,0.65475307,-0.65475306,0.00000000,-0.00000000
-5.01550775,1.10618427,-1.10618425,0.02781869,-0.02781869,0.11723118,-0.11723117,0.00422560,-0.00422560,0.00000000,-0.00000000,0.79623019,-0.79623020,0.26467939,-0.26467938,0.64019657,-0.64019656,0.00000000,-0.00000000
-5.00950475,1.06310549,-1.06310547,0.02804889,-0.02804889,0.10203071,-0.10203071,0.00408789,-0.00408789,0.00000000,-0.00000000,0.73619092,-0.73619093,0.24859911,-0.24859910,0.62625564,-0.62625563,0.00000000,-0.00000000
-5.00350175,1.02342411,-1.02342409,0.02816825,-0.02816825,0.08858249,-0.08858248,0.00396163,-0.00396163,0.00000000,-0.00000000,0.68192082,-0.68192084,0.23420346,-0.23420345,0.61282416,-0.61282415,0.00000000,-0.00000000
-4.99749875,0.98680500,-0.98680498,0.02817727,-0.02817727,0.07677556,-0.07677555,0.00384536,-0.00384536,0.00000000,-0.00000000,0.63308144,-0.63308145,0.22134874,-0.22134873,0.59979913,-0.59979912,0.00000000,-0.00000000
-4.99149575,0.95291410,-0.95291408,0.02807743,-0.02807743,0.06649002,-0.06649002,0.00373762,-0.00373762,0.00000000,-0.00000000,0.58931684,-0.58931686,0.20988874,-0.20988873,0.58708708,-0.58708707,0.00000000,-0.00000000
-4.98549275,0.92143263,-0.92143262,0.02787121,-0.02787121,0.05760072,-0.05760072,0.00363701,-0.00363701,0.00000000,-0.00000000,0.55026853,-0.55026855,0.19967935,-0.19967934,0.57461025,-0.57461025,0.00000000,-0.00000000
-4.97948974,0.89207035,-0.89207034,0.02756199,-0.02756199,0.04998071,-0.04998070,0.00354221,-0.00354221,0.00000000,-0.00000000,0.51558874,-0.51558876,0.19058289,-0.19058289,0.56231228,-0.56231227,0.00000000,-0.00000000
-4.97348674,0.86457748,-0.86457747,0.02715412,-0.02715412,0.04350430,-0.04350430,0.00345210,-0.00345210,0.00000000,-0.00000000,0.48495214,-0.48495217,0.18247198,-0.18247198,0.55016335,-0.55016335,0.00000000,-0.00000000
-4.96748374,0.83875505,-0.83875504,0.02665285,-0.02665285,0.03804982,-0.03804982,0.00336576,-0.00336576,0.00000000,-0.00000000,0.45806556,-0.45806559,0.17523282,-0.17523282,0.53816462,-0.53816461,0.00000000,-0.00000000
-4.96148074,0.81446317,-0.81446316,0.02606443,-0.02606443,0.03350176,-0.03350176,0.00328252,-0.00328252,0.00000000,-0.00000000,0.43467552,-0.43467554,0.16876793,-0.16876792,0.52635156,-0.52635156,0.00000000,-0.00000000
-4.95547774,0.79162704,-0.79162703,0.02539608,-0.02539608,0.02975259,-0.02975259,0.00320200,-0.00320200,0.00000000,-0.00000000,0.41457349,-0.41457352,0.16299810,-0.16299809,0.51479628,-0.51479627,0.00000000,-0.00000000
-4.94947474,0.77024016,-0.77024015,0.02465608,-0.02465608,0.02670401,-0.02670401,0.00312411,-0.00312411,0.00000000,-0.00000000,0.39759883,-0.39759885,0.15786360,-0.15786359,0.50360825,-0.50360824,0.00000000,-0.00000000
-4.94347174,0.75036467,-0.75036466,0.02385374,-0.02385374,0.02426774,-0.02426774,0.00304903,-0.00304903,0.00000000,-0.00000000,0.38363910,-0.38363913,0.15332453,-0.15332453,0.49293358,-0.49293358,0.00000000,-0.00000000
-4.93746873,0.73212851,-0.73212850,0.02299942,-0.02299942,0.02236588,-0.02236588,0.00297727,-0.00297727,0.00000000,-0.00000000,0.37262810,-0.37262813,0.14936035,-0.14936035,0.48295246,-0.48295246,0.00000000,-0.00000000
-4.93146573,0.71571928,-0.71571927,0.02210449,-0.02210449,0.02093088,-0.02093087,0.00290956,-0.00290956,0.00000000,-0.00000000,0.36454139,-0.36454143,0.14596848,-0.14596848,0.47387472,-0.47387471,0.00000000,-0.00000000
-4.92546273,0.70137493,-0.70137492,0.02118123,-0.02118123,0.01990504,-0.01990504,0.00284686,-0.00284686,0.00000000,-0.00000000,0.35938962,-0.35938965,0.14316216,-0.14316216,0.46593351,-0.46593351,0.00000000,-0.00000000
-4.91945973,0.68937138,-0.68937138,0.02024271,-0.02024271,0.01923987,-0.01923987,0.00279033,-0.00279033,0.00000000,-0.00000000,0.35720976,-0.35720980,0.14096750,-0.14096750,0.45937723,-0.45937723,0.00000000,-0.00000000
-4.91345673,0.68000744,-0.68000744,0.01930259,-0.01930259,0.01889505,-0.01889505,0.00274121,-0.00274121,0.00000000,-0.00000000,0.35805468,-0.35805472,0.13941987,-0.13941987,0.45445970,-0.45445970,0.00000000,-0.00000000
-4.90745373,0.67358747,-0.67358746,0.01837493,-0.01837493,0.01883727,-0.01883727,0.00270079,-0.00270079,0.00000000,-0.00000000,0.36198128,-0.36198133,0.13855983,-0.13855983,0.45142906,-0.45142906,0.00000000,-0.00000000
-4.90145073,0.67040249,-0.67040249,0.01747383,-0.01747383,0.01903895,-0.01903895,0.00267035,-0.00267035,0.00000000,-0.00000000,0.36903780,-0.36903785,0.13842862,-0.13842862,0.45051565,-0.45051565,0.00000000,-0.00000000
-4.89544772,0.67071052,-0.67071052,0.01661319,-0.01661319,0.01947695,-0.01947695,0.00265105,-0.00265105,0.00000000,-0.00000000,0.37925072,-0.37925077,0.13906355,-0.13906355,0.45191945,-0.45191945,0.00000000,-0.00000000
-4.88944472,0.67471689,-0.67471689,0.01580631,-0.01580631,0.02013118,-0.02013118,0.00264385,-0.00264385,0.00000000,-0.00000000,0.39261198,-0.39261204,0.14049338,-0.14049338,0.45579751,-0.45579752,0.00000000,-0.00000000
-4.88344172,0.68255570,-0.68255570,0.01506556,-0.01506556,0.02098337,-0.02098337,0.00264949,-0.00264949,0.00000000,-0.00000000,0.40906703,-0.40906709,0.14273405,-0.14273405,0.46225218,-0.46225219,0.00000000,-0.00000000
-4.87743872,0.69427318,-0.69427318,0.01440199,-0.01440199,0.02201599,-0.02201599,0.00266836,-0.00266837,0.00000000,-0.00000000,0.42850443,-0.42850449,0.14578478,-0.14578478,0.47132055,-0.47132056,0.00000000,-0.00000000
-4.87143572,0.70981404,-0.70981405,0.01382499,-0.01382499,0.02321125,-0.02321125,0.00270052,-0.00270052,0.00000000,-0.00000000,0.45074764,-0.45074770,0.14962498,-0.14962498,0.48296591,-0.48296591,0.00000000,-0.00000000
-4.86543272,0.72901160,-0.72901161,0.01334198,-0.01334198,0.02455041,-0.02455041,0.00274557,-0.00274557,0.00000000,-0.00000000,0.47554957,-0.47554964,0.15421197,-0.15421197,0.49707169,-0.49707170,0.00000000,-0.00000000
-4.85942971,0.75158249,-0.75158250,0.01295811,-0.01295811,0.02601330,-0.02601330,0.00280273,-0.00280273,0.00000000,-0.00000000,0.50259037,-0.50259045,0.15947982,-0.15947982,0.51343846,-0.51343847,0.00000000,-0.00000000
-4.85342671,0.77712641,-0.77712642,0.01267608,-0.01267608,0.02757812,-0.02757812,0.00287078,-0.00287078,0.00000000,-0.00000000,0.53147887,-0.53147896,0.16533928,-0.16533928,0.53178422,-0.53178423,0.00000000,-0.00000000
-4.84742371,0.80513136,-0.80513137,0.01249597,-0.01249597,0.02922156,-0.02922156,0.00294808,-0.00294808,0.00000000,-0.00000000,0.56175794,-0.56175802,0.17167900,-0.17167900,0.55174843,-0.55174844,0.00000000,-0.00000000
-4.84142071,0.83498439,-0.83498440,0.01241516,-0.01241516,0.03091915,-0.03091915,0.00303266,-0.00303266,0.00000000,-0.00000000,0.59291373,-0.59291382,0.17836798,-0.17836798,0.57289960,-0.57289961,0.00000000,-0.00000000
-4.83541771,0.86598773,-0.86598774,0.01242840,-0.01242840,0.03264598,-0.03264598,0.00312222,-0.00312222,0.00000000,-0.00000000,0.62438884,-0.62438894,0.18525923,-0.18525923,0.59474651,-0.59474652,0.00000000,-0.00000000
-4.82941471,0.89737982,-0.89737983,0.01252784,-0.01252784,0.03437762,-0.03437762,0.00321426,-0.00321426,0.00000000,-0.00000000,0.65559894,-0.65559904,0.19219451,-0.19219451,0.61675265,-0.61675267,0.00000000,-0.00000000
-4.82341171,0.92836050,-0.92836052,0.01270328,-0.01270328,0.03609126,-0.03609126,0.00330615,-0.00330615,0.00000000,-0.00000000,0.68595242,-0.68595253,0.19901004,-0.19901005,0.63835343,-0.63835345,0.00000000,-0.00000000
-4.81740870,0.95811957,-0.95811958,0.01294242,-0.01294242,0.03776706,-0.03776706,0.00339523,-0.00339523,0.00000000,-0.00000000,0.71487236,-0.71487246,0.20554287,-0.20554287,0.65897553,-0.65897554,0.00000000,-0.00000000
-4.81140570,0.98586735,-0.98586736,0.01323121,-0.01323121,0.03938967,-0.03938967,0.00347897,-0.00347897,0.00000000,-0.00000000,0.74181996,-0.74182007,0.21163773,-0.21163773,0.67805758,-0.67805759,0.00000000,-0.00000000
-4.80540270,1.01086616,-1.01086617,0.01355424,-0.01355424,0.04094967,-0.04094967,0.00355502,-0.00355502,0.00000000,-0.00000000,0.76631853,-0.76631865,0.21715411,-0.21715411,0.69507135,-0.69507136,0.00000000,-0.00000000
-4.79939970,1.03246121,-1.03246121,0.01389523,-0.01389523,0.04244521,-0.04244521,0.00362137,-0.00362137,0.00000000,-0.00000000,0.78797688,-0.78797700,0.22197308,-0.22197308,0.70954248,-0.70954248,0.00000000,-0.00000000
-4.79339670,1.05010957,-1.05010957,0.01423750,-0.01423750,0.04388339,-0.04388339,0.00367644,-0.00367644,0.00000000,-0.00000000,0.80651110,-0.80651121,0.22600378,-0.22600378,0.72106980,-0.72106981,0.00000000,-0.00000000
-4.78739370,1.06340587,-1.06340587,0.01456450,-0.01456450,0.04528159,-0.04528159,0.00371919,-0.00371919,0.00000000,-0.00000000,0.82176366,-0.82176377,0.22918903,-0.22918903,0.72934242,-0.72934243,0.00000000,-0.00000000
-4.78139070,1.07210346,-1.07210346,0.01486027,-0.01486027,0.04666857,-0.04666857,0.00374914,-0.00374914,0.00000000,-0.00000000,0.83371883,-0.83371894,0.23151001,-0.23151001,0.73415367,-0.73415368,0.00000000,-0.00000000
-4.77538769,1.07613003,-1.07613004,0.01510996,-0.01510996,0.04808522,-0.04808523,0.00376650,-0.00376650,0.00000000,-0.00000000,0.84251357,-0.84251368,0.23298961,-0.23298961,0.73541130,-0.73541130,0.00000000,-0.00000000
