energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.97798899,2.82750473,0.27204542,1.58181629,0.06956323,1.32278216,0.00245762,0.02781595,0.00278908,0.06450177
-1.97198599,2.84206526,0.26908638,1.57384765,0.07030046,1.34244206,0.00262576,0.02827945,0.00281604,0.06544811
-1.96598299,2.85379918,0.26620169,1.56410307,0.07105149,1.36011929,0.00282828,0.02877914,0.00285356,0.06680171
-1.95997999,2.86295018,0.26352370,1.55300479,0.07182006,1.37562609,0.00306661,0.02932872,0.00290384,0.06859905
-1.95397699,2.86993811,0.26119504,1.54106088,0.07261312,1.38887214,0.00334206,0.02994516,0.00296949,0.07087750
-1.94797399,2.87533423,0.25936229,1.52883708,0.07344028,1.39986859,0.00365565,0.03064812,0.00305349,0.07367326
-1.94197099,2.87983150,0.25816958,1.51692692,0.07431317,1.40872867,0.00400797,0.03145923,0.00315908,0.07701916
-1.93596798,2.88421096,0.25775227,1.50592140,0.07524469,1.41566464,0.00439903,0.03240124,0.00328967,0.08094243
-1.92996498,2.88930566,0.25823095,1.49637974,0.07624820,1.42098140,0.00482811,0.03349726,0.00344873,0.08546265
-1.92396198,2.89596396,0.25970616,1.48880231,0.07733678,1.42506684,0.00529366,0.03476980,0.00363972,0.09058979
-1.91795898,2.90501357,0.26225377,1.48360722,0.07852240,1.42837939,0.00579322,0.03624003,0.00386598,0.09632259
-1.91195598,2.91722812,0.26592146,1.48111140,0.07981528,1.43143345,0.00632333,0.03792693,0.00413065,0.10264737
-1.90595298,2.93329783,0.27072635,1.48151719,0.08122325,1.43478304,0.00687959,0.03984665,0.00443663,0.10953714
-1.89994997,2.95380539,0.27665388,1.48490498,0.08275135,1.43900476,0.00745661,0.04201187,0.00478652,0.11695140
-1.89394697,2.97920823,0.28365795,1.49123221,0.08440153,1.44468037,0.00804816,0.04443142,0.00518252,0.12483635
-1.88794397,3.00982781,0.29166246,1.50033861,0.08617255,1.45237997,0.00864728,0.04710986,0.00562647,0.13312577
-1.88194097,3.04584623,0.30056402,1.51195752,0.08806007,1.46264623,0.00924641,0.05004744,0.00611975,0.14174238
-1.87593797,3.08730997,0.31023580,1.52573248,0.09005696,1.47598033,0.00983767,0.05323995,0.00666332,0.15059980
-1.86993497,3.13414029,0.32053229,1.54123830,0.09215369,1.49282979,0.01041300,0.05667893,0.00725762,0.15960488
-1.86393197,3.18614921,0.33129482,1.55800538,0.09433894,1.51357860,0.01096449,0.06035184,0.00790262,0.16866043
-1.85792896,3.24306001,0.34235742,1.57554588,0.09660027,1.53853974,0.01148460,0.06424238,0.00859774,0.17766820
-1.85192596,3.30453041,0.35355298,1.59338057,0.09892482,1.56794989,0.01196645,0.06833093,0.00934186,0.18653191
-1.84592296,3.37017694,0.36471914,1.61106453,0.10129999,1.60196625,0.01240400,0.07259494,0.01013331,0.19516027
-1.83991996,3.43959870,0.37570382,1.62821061,0.10371418,1.64066525,0.01279232,0.07700940,0.01096979,0.20346981
-1.83391696,3.51239871,0.38637006,1.64450921,0.10615720,1.68404260,0.01312773,0.08154734,0.01184840,0.21138733
-1.82791396,3.58820145,0.39659996,1.65974325,0.10862074,1.73201451,0.01340791,0.08618022,0.01276559,0.21885197
-1.82191096,3.66666535,0.40629747,1.67379776,0.11109853,1.78441964,0.01363201,0.09087836,0.01371718,0.22581664
-1.81590795,3.74748931,0.41539001,1.68666329,0.11358630,1.84102139,0.01380060,0.09561133,0.01469833,0.23224887
-1.80990495,3.83041295,0.42382893,1.69843317,0.11608150,1.90151048,0.01391562,0.10034828,0.01570361,0.23813092
-1.80390195,3.91521062,0.43158862,1.70929483,0.11858291,1.96550746,0.01398031,0.10505822,0.01672700,0.24345930
-1.79789895,4.00167966,0.43866461,1.71951556,0.12108992,2.03256544,0.01399899,0.10971036,0.01776201,0.24824359
-1.79189595,4.08962395,0.44507065,1.72942370,0.12360176,2.10217281,0.01397688,0.11427434,0.01880175,0.25250472
-1.78589295,4.17883407,0.45083508,1.73938627,0.12611660,2.17375639,0.01391983,0.11872057,0.01983907,0.25627282
-1.77988994,4.26906567,0.45599670,1.74978434,0.12863063,2.24668524,0.01383409,0.12302050,0.02086672,0.25958469
-1.77388694,4.36001784,0.46060034,1.76098754,0.13113714,2.32027541,0.01372598,0.12714700,0.02187753,0.26248113
-1.76788394,4.45131333,0.46469257,1.77332911,0.13362578,2.39379592,0.01360164,0.13107476,0.02286459,0.26500426
-1.76188094,4.54248231,0.46831768,1.78708290,0.13608190,2.46647652,0.01346680,0.13478069,0.02382149,0.26719493
-1.75587794,4.63295114,0.47151412,1.80244351,0.13848616,2.53751712,0.01332652,0.13824447,0.02474250,0.26909039
-1.74987494,4.72203753,0.47431175,1.81951068,0.14081444,2.60609930,0.01318502,0.14144899,0.02562275,0.27072242
-1.74387194,4.80895268,0.47672997,1.83827860,0.14303797,2.67139974,0.01304553,0.14438089,0.02645842,0.27211586
-1.73786893,4.89281089,0.47877666,1.85863081,0.14512389,2.73260555,0.01291024,0.14703112,0.02724689,0.27328773
-1.73186593,4.97264651,0.48044825,1.88034077,0.14703600,2.78893099,0.01278021,0.14939533,0.02798678,0.27424691
-1.72586293,5.04743759,0.48173060,1.90307796,0.14873588,2.83963544,0.01265543,0.15147429,0.02867802,0.27499439
-1.71985993,5.11613524,0.48260073,1.92641929,0.15018421,2.88404166,0.01253491,0.15327421,0.02932183,0.27552402
-1.71385693,5.17769740,0.48302930,1.94986489,0.15134231,2.92155400,0.01241675,0.15480683,0.02992062,0.27582378
-1.70785393,5.23112514,0.48298353,1.97285767,0.15217374,2.95167558,0.01229835,0.15608949,0.03047787,0.27587733
-1.70185093,5.27549999,0.48243048,1.99480546,0.15264601,2.97402376,0.01217655,0.15714490,0.03099791,0.27566588
-1.69584792,5.31002008,0.48134050,2.01510469,0.15273217,2.98834315,0.01204787,0.15800078,0.03148569,0.27517018
-1.68984492,5.33403351,0.47969048,2.03316444,0.15241237,2.99451549,0.01190872,0.15868932,0.03194648,0.27437249
-1.68384192,5.34706708,0.47746693,2.04842974,0.15167507,2.99256575,0.01175559,0.15924636,0.03238557,0.27325852
-1.67783892,5.34884909,0.47466858,2.06040316,0.15051815,2.98266422,0.01158525,0.15971057,0.03280796,0.27181909
-1.67183592,5.33932500,0.47130841,2.06866367,0.14894956,2.96512415,0.01139496,0.16012228,0.03321804,0.27005153
-1.66583292,5.31866528,0.46741496,2.07288215,0.14698768,2.94039511,0.01118259,0.16052232,0.03361930,0.26796071
-1.65982991,5.28726508,0.46303298,2.07283307,0.14466124,2.90905202,0.01094672,0.16095076,0.03401408,0.26555968
-1.65382691,5.24573580,0.45822320,2.06840180,0.14200890,2.87178042,0.01068676,0.16144560,0.03440342,0.26286984
-1.64782391,5.19488909,0.45306145,2.05958770,0.13907841,2.82935838,0.01040294,0.16204142,0.03478686,0.25992072
-1.64182091,5.13571393,0.44763696,2.04650288,0.13592544,2.78263579,0.01009630,0.16276823,0.03516242,0.25674935
-1.63581791,5.06934805,0.44205003,2.02936698,0.13261214,2.73251174,0.00976871,0.16365026,0.03552666,0.25339922
-1.62981491,4.99704481,0.43640923,2.00849823,0.12920543,2.67991102,0.00942270,0.16470500,0.03587468,0.24991903
-1.62381191,4.92013705,0.43082797,1.98430154,0.12577510,2.62576034,0.00906144,0.16594242,0.03620039,0.24636113
-1.61780890,4.83999932,0.42542095,1.95725390,0.12239188,2.57096538,0.00868856,0.16736437,0.03649670,0.24277978
-1.61180590,4.75800985,0.42030026,1.92788800,0.11912542,2.51638923,0.00830804,0.16896429,0.03675581,0.23922942
-1.60580290,4.67551367,0.41557156,1.89677448,0.11604237,2.46283296,0.00792403,0.17072712,0.03696958,0.23576284
-1.59979990,4.59378788,0.41133020,1.86450363,0.11320454,2.41101886,0.00754076,0.17262950,0.03712984,0.23242942
-1.59379690,4.51401011,0.40765775,1.83166698,0.11066725,2.36157664,0.00716234,0.17464026,0.03722880,0.22927357
-1.58779390,4.43723088,0.40461867,1.79883941,0.10847791,2.31503285,0.00679269,0.17672116,0.03725938,0.22633321
-1.58179090,4.36435028,0.40225764,1.76656225,0.10667483,2.27180351,0.00643540,0.17882776,0.03721555,0.22363860
-1.57578789,4.29609944,0.40059729,1.73532775,0.10528634,2.23218994,0.00609363,0.18091065,0.03709257,0.22121135
-1.56978489,4.23302670,0.39963671,1.70556530,0.10433015,2.19637753,0.00577010,0.18291665,0.03688729,0.21906369
-1.56378189,4.17548858,0.39935061,1.67762973,0.10381309,2.16443715,0.00546698,0.18479028,0.03659820,0.21719805
-1.55777889,4.12364542,0.39968926,1.65179184,0.10373103,2.13632889,0.00518594,0.18647516,0.03622558,0.21560696
-1.55177589,4.07746141,0.40057919,1.62823145,0.10406915,2.11190783,0.00492807,0.18791551,0.03577146,0.21427315
-1.54577289,4.03670891,0.40192475,1.60703300,0.10480240,2.09093134,0.00469397,0.18905754,0.03523955,0.21316997
-1.53976988,4.00097664,0.40361028,1.58818394,0.10589619,2.07306780,0.00448373,0.18985083,0.03463506,0.21226207
-1.53376688,3.96968176,0.40550309,1.57157581,0.10730729,2.05790634,0.00429700,0.19024949,0.03396449,0.21150629
-1.52776388,3.94208543,0.40745696,1.55700814,0.10898488,2.04496752,0.00413305,0.19021326,0.03323536,0.21085278
-1.52176088,3.91731178,0.40931615,1.54419498,0.11087171,2.03371473,0.00399080,0.18970837,0.03245592,0.21024625
-1.51575788,3.89437007,0.41091979,1.53277417,0.11290544,2.02356632,0.00386890,0.18870821,0.03163476,0.20962747
-1.50975488,3.87217986,0.41210646,1.52231883,0.11501997,2.01390843,0.00376581,0.18719379,0.03078056,0.20893480
-1.50375188,3.84959883,0.41271882,1.51235120,0.11714691,2.00410839,0.00367986,0.18515400,0.02990170,0.20810583
-1.49774887,3.82545298,0.41260819,1.50235822,0.11921708,1.99352886,0.00360931,0.18258571,0.02900602,0.20707912
-1.49174587,3.79856873,0.41163888,1.49180851,0.12116198,1.98154241,0.00355245,0.17949362,0.02810058,0.20579590
-1.48574287,3.76780640,0.40969212,1.48017040,0.12291533,1.96754663,0.00350764,0.17588999,0.02719144,0.20420174
-1.47973987,3.73209416,0.40666946,1.46693034,0.12441456,1.95097955,0.00347342,0.17179428,0.02628358,0.20224822
-1.47373687,3.69046190,0.40249566,1.45161118,0.12560223,1.93133494,0.00344857,0.16723260,0.02538082,0.19989443
-1.46773387,3.64207382,0.39712079,1.43378966,0.12642738,1.90817736,0.00343216,0.16223715,0.02448587,0.19710836
-1.46173087,3.58625891,0.39052168,1.41311263,0.12684685,1.88115642,0.00342368,0.15684558,0.02360037,0.19386812
-1.45572786,3.52253807,0.38270254,1.38931128,0.12682631,1.85001983,0.00342304,0.15110030,0.02272508,0.19016285
-1.44972486,3.45064705,0.37369489,1.36221297,0.12634128,1.81462461,0.00343068,0.14504783,0.02186003,0.18599352
-1.44372186,3.37055391,0.36355675,1.33175009,0.12537782,1.77494608,0.00344760,0.13873810,0.02100478,0.18137330
-1.43771886,3.28247044,0.35237112,1.29796564,0.12393304,1.73108411,0.00347540,0.13222379,0.02015869,0.17632772
-1.43171586,3.18685664,0.34024391,1.26101535,0.12201536,1.68326603,0.00351629,0.12555965,0.01932113,0.17089443
-1.42571286,3.08441783,0.32730129,1.22116605,0.11964438,1.63184611,0.00357310,0.11880191,0.01849183,0.16512270
-1.41970985,2.97609415,0.31368664,1.17879041,0.11685060,1.57730118,0.00364924,0.11200765,0.01767103,0.15907251
-1.41370685,2.86304254,0.29955715,1.13435825,0.11367467,1.52022233,0.00374865,0.10523421,0.01685981,0.15281334
-1.40770385,2.74661154,0.28508012,1.08842454,0.11016646,1.46130288,0.00387570,0.09853861,0.01606019,0.14642269
-1.40170085,2.62830949,0.27042920,1.04161459,0.10638372,1.40132270,0.00403511,0.09197702,0.01527529,0.13998427
-1.39569785,2.50976715,0.25578052,0.99460698,0.10239063,1.34112931,0.00423174,0.08560423,0.01450947,0.13358598
-1.38969485,2.39269575,0.24130883,0.94811466,0.09825597,1.28161636,0.00447047,0.07947315,0.01376827,0.12731775
-1.38369185,2.27884198,0.22718387,0.90286508,0.09405127,1.22370008,0.00475596,0.07363432,0.01305851,0.12126918
-1.37768884,2.16994134,0.21356683,0.85957982,0.08984873,1.16829450,0.00509247,0.06813554,0.01238812,0.11552723
-1.37168584,2.06767143,0.20060716,0.81895462,0.08571922,1.11628632,0.00548357,0.06302143,0.01176611,0.11017385
-1.36568284,1.97360687,0.18843973,0.78164030,0.08173020,1.06851021,0.00593194,0.05833314,0.01120237,0.10528380
-1.35967984,1.88917731,0.17718239,0.74822540,0.07794390,1.02572563,0.00643916,0.05410810,0.01070750,0.10092255
-1.35367684,1.81563017,0.16693405,0.71922093,0.07441554,0.98859575,0.00700545,0.05037985,0.01029260,0.09714454
-1.34767384,1.75399924,0.15777323,0.69504786,0.07119186,0.95766953,0.00762954,0.04717787,0.00996903,0.09399168
-1.34167084,1.70508036,0.14975721,0.67602767,0.06831002,0.93336737,0.00830849,0.04452766,0.00974817,0.09149231
-1.33566783,1.66941495,0.14292178,0.66237624,0.06579675,0.91597116,0.00903763,0.04245071,0.00964113,0.08966051
-1.32966483,1.64728193,0.13728149,0.65420121,0.06366795,0.90561878,0.00981056,0.04096465,0.00965852,0.08849599
-1.32366183,1.63869825,0.13283060,0.65150291,0.06192866,0.90230355,0.01061914,0.04008342,0.00981020,0.08798431
-1.31765883,1.64342784,0.12954444,0.65417858,0.06057348,0.90587838,0.01145366,0.03981751,0.01010495,0.08809775
-1.31165583,1.66099855,0.12738139,0.66202983,0.05958729,0.91606459,0.01230301,0.04017416,0.01055031,0.08879647
-1.30565283,1.69072626,0.12628519,0.67477282,0.05894642,0.93246494,0.01315496,0.04115766,0.01115227,0.09003020
-1.29964982,1.73174504,0.12618763,0.69205079,0.05862002,0.95458031,0.01399651,0.04276950,0.01191511,0.09174025
-1.29364682,1.78304213,0.12701141,0.71344829,0.05857172,0.98182931,0.01481425,0.04500861,0.01284114,0.09386172
-1.28764382,1.84349602,0.12867320,0.73850664,0.05876146,1.01356995,0.01559485,0.04787144,0.01393058,0.09632601
-1.28164082,1.91191614,0.13108662,0.76673973,0.05914737,1.04912250,0.01632548,0.05135197,0.01518138,0.09906328
-1.27563782,1.98708245,0.13416507,0.79764979,0.05968766,1.08779250,0.01699434,0.05544166,0.01658911,0.10200500
-1.26963482,2.06778315,0.13782435,0.83074216,0.06034248,1.12889301,0.01759108,0.06012930,0.01814692,0.10508621
-1.26363182,2.15284923,0.14198486,0.86553886,0.06107554,1.17176519,0.01810725,0.06540067,0.01984549,0.10824772
-1.25762881,2.24118435,0.14657343,0.90159005,0.06185562,1.21579640,0.01853674,0.07123826,0.02167306,0.11143782
-1.25162581,2.33178918,0.15152449,0.93848340,0.06265774,1.26043527,0.01887603,0.07762075,0.02361554,0.11461371
-1.24562281,2.42377951,0.15678083,0.97585086,0.06346400,1.30520320,0.01912445,0.08452259,0.02565663,0.11774240
-1.23961981,2.51639778,0.16229371,1.01337285,0.06426422,1.34970210,0.01928436,0.09191344,0.02777801,0.12080120
-1.23361681,2.60901827,0.16802247,1.05078001,0.06505608,1.39361842,0.01936114,0.09975778,0.02995965,0.12377769
-1.22761381,2.70114630,0.17393366,1.08785255,0.06584504,1.43672350,0.01936313,0.10801445,0.03218011,0.12666927
-1.22161081,2.79241233,0.17999986,1.12441773,0.06664394,1.47887090,0.01930146,0.11663645,0.03441690,0.12948230
-1.21560780,2.88256204,0.18619812,1.16034580,0.06747237,1.51999096,0.01918978,0.12557078,0.03664696,0.13223092
-1.20960480,2.97144357,0.19250839,1.19554506,0.06835572,1.56008345,0.01904388,0.13475862,0.03884708,0.13493560
-1.20360180,3.05899335,0.19891192,1.22995634,0.06932422,1.59920893,0.01888126,0.14413566,0.04099447,0.13762154
-1.19759880,3.14522164,0.20538972,1.26354780,0.07041176,1.63747951,0.01872060,0.15363271,0.04306721,0.14031704
-1.19159580,3.23019905,0.21192144,1.29631013,0.07165471,1.67504965,0.01858121,0.16317662,0.04504486,0.14305185
-1.18559280,3.31404477,0.21848444,1.32825278,0.07309073,1.71210745,0.01848250,0.17269140,0.04690894,0.14585562
-1.17958979,3.39691723,0.22505341,1.35940138,0.07475757,1.74886682,0.01844334,0.18209960,0.04864343,0.14875656
-1.17358679,3.47900712,0.23160038,1.38979636,0.07669199,1.78556068,0.01848152,0.19132381,0.05023526,0.15178027
-1.16758379,3.56053287,0.23809516,1.41949277,0.07892872,1.82243506,0.01861323,0.20028834,0.05167466,0.15494880
-1.16158079,3.64173773,0.24450628,1.44856093,0.08149949,1.85974400,0.01885254,0.20892085,0.05295554,0.15827993
-1.15557779,3.72288784,0.25080211,1.47708774,0.08443220,1.89774483,0.01921102,0.21715397,0.05407566,0.16178671
-1.14957479,3.80427008,0.25695228,1.50517791,0.08775009,1.93669332,0.01969732,0.22492672,0.05503680,0.16547705
-1.14357179,3.88618871,0.26292913,1.53295477,0.09147104,1.97683839,0.02031699,0.23218574,0.05584475,0.16935359
-1.13756878,3.96895953,0.26870908,1.56056006,0.09560690,2.01841572,0.02107223,0.23888615,0.05650916,0.17341356
-1.13156578,4.05290091,0.27427381,1.58815222,0.10016286,2.06164003,0.02196188,0.24499206,0.05704336,0.17764865
-1.12556278,4.13832083,0.27961106,1.61590283,0.10513689,2.10669588,0.02298140,0.25047665,0.05746391,0.18204499
-1.11955978,4.22549996,0.28471506,1.64399104,0.11051925,2.15372688,0.02412301,0.25532187,0.05779014,0.18658298
-1.11355678,4.31467096,0.28958635,1.67259589,0.11629205,2.20282375,0.02537591,0.25951761,0.05804356,0.19123714
-1.10755378,4.40599472,0.29423115,1.70188683,0.12242894,2.25401148,0.02672662,0.26306068,0.05824715,0.19597599
-1.10155078,4.49953491,0.29866017,1.73201275,0.12889496,2.30723663,0.02815938,0.26595338,0.05842460,0.20076185
-1.09554777,4.59523227,0.30288701,1.76309020,0.13564655,2.36235532,0.02965662,0.26820193,0.05859950,0.20555071
-1.08954477,4.69288075,0.30692618,1.79519143,0.14263179,2.41912310,0.03119949,0.26981482,0.05879458,0.21029230
-1.08354177,4.79210729,0.31079090,1.82833324,0.14979094,2.47718776,0.03276849,0.27080125,0.05903087,0.21493020
-1.07753877,4.89235750,0.31449094,1.86246736,0.15705721,2.53608578,0.03434406,0.27116965,0.05932700,0.21940226
-1.07153577,4.99288868,0.31803046,1.89747328,0.16435792,2.59524352,0.03590718,0.27092661,0.05969855,0.22364129
-1.06553277,5.09277186,0.32140618,1.93315414,0.17161587,2.65398348,0.03743997,0.27007609,0.06015753,0.22757605
-1.05952976,5.19090354,0.32460604,1.96923636,0.17875103,2.71153597,0.03892625,0.26861910,0.06071195,0.23113258
-1.05352676,5.28602738,0.32760828,2.00537310,0.18568252,2.76705611,0.04035202,0.26655387,0.06136557,0.23423579
-1.04752376,5.37676544,0.33038128,2.04115176,0.19233062,2.81964559,0.04170581,0.26387648,0.06211783,0.23681146
-1.04152076,5.46165774,0.33288399,2.07610524,0.19861895,2.86837852,0.04297898,0.26058191,0.06296386,0.23878831
-1.03551776,5.53920841,0.33506705,2.10972635,0.20447665,2.91233000,0.04416584,0.25666550,0.06389468,0.24010030
-1.02951476,5.60793613,0.33687452,2.14148479,0.20984034,2.95060636,0.04526369,0.25212457,0.06489758,0.24068891
-1.02351176,5.66642626,0.33824608,2.17084563,0.21465594,2.98237513,0.04627264,0.24696037,0.06595650,0.24050537
-1.01750875,5.71338174,0.33911971,2.19728840,0.21888007,3.00689355,0.04719537,0.24117981,0.06705261,0.23951267
-1.01150575,5.74767007,0.33943448,2.22032563,0.22248115,3.02353383,0.04803672,0.23479731,0.06816485,0.23768724
-1.00550275,5.76836383,0.33913356,2.23951989,0.22543994,3.03180397,0.04880313,0.22783620,0.06927059,0.23502030
-0.99949975,5.77477252,0.33816700,2.25449840,0.22774963,3.03136310,0.04950214,0.22032994,0.07034626,0.23151858
-0.99349675,5.76646442,0.33649440,2.26496455,0.22941537,3.02203039,0.05014166,0.21232277,0.07136794,0.22720472
-0.98749375,5.74327727,0.33408715,2.27070586,0.23045345,3.00378758,0.05072931,0.20386998,0.07231194,0.22211692
-0.98149075,5.70531807,0.33093021,2.27159818,0.23088999,2.97677489,0.05127182,0.19503760,0.07315532,0.21630818
-0.97548774,5.65295221,0.32702347,2.26760624,0.23075931,2.94128092,0.05177439,0.18590162,0.07387638,0.20984500
-0.96948474,5.58678347,0.32238241,2.25878087,0.23010221,2.89772740,0.05224017,0.17654677,0.07445501,0.20280569
-0.96348174,5.50762658,0.31703836,2.24525346,0.22896406,2.84664991,0.05266994,0.16706486,0.07487306,0.19527829
-0.95747874,5.41647444,0.31103817,2.22722831,0.22739302,2.78867575,0.05306180,0.15755291,0.07511460,0.18735836
-0.95147574,5.31446253,0.30444347,2.20497374,0.22543839,2.72450061,0.05341115,0.14811099,0.07516611,0.17914656
-0.94547274,5.20283272,0.29732960,2.17881269,0.22314924,2.65486515,0.05371075,0.13884002,0.07501669,0.17074627
-0.93946973,5.08289867,0.28978412,2.14911363,0.22057344,2.58053300,0.05395102,0.12983958,0.07465817,0.16226135
-0.93346673,4.95601474,0.28190528,2.11628223,0.21775699,2.50227113,0.05412045,0.12120583,0.07408523,0.15379398
-0.92746373,4.82354961,0.27380026,2.08075440,0.21474381,2.42083346,0.05420617,0.11302959,0.07329548,0.14544284
-0.92146073,4.68686547,0.26558329,2.04299082,0.21157590,2.33694814,0.05419463,0.10539468,0.07228950,0.13730153
-0.91545773,4.54730296,0.25737386,2.00347285,0.20829385,2.25130885,0.05407236,0.09837651,0.07107091,0.12945735
