energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
3.32866433,1.73213917,0.05457218,0.05535923,0.00807425,0.12590476,0.04562757,0.22242808,0.31120438,1.28855524
3.33466733,1.79622692,0.06008119,0.05323114,0.00770018,0.12976612,0.04770144,0.21179799,0.31917452,1.35656790
3.34067034,1.87750088,0.06636383,0.05167252,0.00744848,0.13452537,0.05002982,0.20390664,0.33153534,1.43824220
3.34667334,1.97543122,0.07342734,0.05065917,0.00732178,0.14009672,0.05257545,0.19871229,0.34833386,1.53324088
3.35267634,2.08924461,0.08126767,0.05015948,0.00732085,0.14638202,0.05529652,0.19613739,0.36955889,1.64102932
3.35867934,2.21793106,0.08986821,0.05013561,0.00744470,0.15327301,0.05814768,0.19607153,0.39513730,1.76087360
3.36468234,2.36025131,0.09919840,0.05054454,0.00769061,0.16065362,0.06108095,0.19837433,0.42493018,1.89183937
3.37068534,2.51474510,0.10921267,0.05133912,0.00805418,0.16840216,0.06404676,0.20287817,0.45872918,2.03279233
3.37668834,2.67974067,0.11984949,0.05246910,0.00852936,0.17639357,0.06699489,0.20939071,0.49625327,2.18240083
3.38269135,2.85336614,0.13103080,0.05388194,0.00910853,0.18450153,0.06987542,0.21769729,0.53714635,2.33914121
3.38869435,3.03356363,0.14266186,0.05552371,0.00978252,0.19260040,0.07263965,0.22756330,0.58097616,2.50130702
3.39469735,3.21810674,0.15463156,0.05733977,0.01054072,0.20056718,0.07524093,0.23873661,0.62723490,2.66702248
3.40070035,3.40462250,0.16681328,0.05927551,0.01137117,0.20828312,0.07763549,0.25095023,0.67534198,2.83426127
3.40670335,3.59061839,0.17906639,0.06127696,0.01226071,0.21563542,0.07978316,0.26392526,0.72464929,3.00087095
3.41270635,3.77351505,0.19123835,0.06329139,0.01319518,0.22251859,0.08164810,0.27737432,0.77444929,3.16460349
3.41870935,3.95068504,0.20316742,0.06526794,0.01415966,0.22883587,0.08319942,0.29100548,0.82398598,3.32315190
3.42471236,4.11949777,0.21468602,0.06715816,0.01513879,0.23450037,0.08441178,0.30452680,0.87246890,3.47419277
3.43071536,4.27736998,0.22562455,0.06891665,0.01611713,0.23943628,0.08526589,0.31765153,0.91908991,3.61543408
3.43671836,4.42182131,0.23581564,0.07050166,0.01707962,0.24357986,0.08574898,0.33010375,0.96304243,3.74466720
3.44272136,4.55053356,0.24509881,0.07187569,0.01801201,0.24688047,0.08585525,0.34162462,1.00354264,3.85982197
3.44872436,4.66141211,0.25332513,0.07300615,0.01890142,0.24930147,0.08558611,0.35197884,1.03985197,3.95902307
3.45472736,4.75264769,0.26036198,0.07386593,0.01973691,0.25082105,0.08495052,0.36096124,1.07130005,4.04064578
3.46073037,4.82277610,0.26609758,0.07443405,0.02050999,0.25143304,0.08396507,0.36840331,1.09730730,4.10336925
3.46673337,4.87073371,0.27044513,0.07469611,0.02121520,0.25114755,0.08265407,0.37417927,1.11740599,4.14622498
3.47273637,4.89590626,0.27334640,0.07464481,0.02185063,0.24999160,0.08104949,0.37821144,1.13125912,4.16863856
3.47873937,4.89816859,0.27477463,0.07428027,0.02241834,0.24800946,0.07919074,0.38047477,1.13867585,4.17046262
3.48474237,4.87791320,0.27473656,0.07361026,0.02292480,0.24526290,0.07712438,0.38100001,1.13962296,4.15199935
3.49074537,4.83606571,0.27327348,0.07265023,0.02338106,0.24183119,0.07490361,0.37987549,1.13423152,4.11401117
3.49674837,4.77408588,0.27046123,0.07142326,0.02380298,0.23781072,0.07258764,0.37724733,1.12279835,4.05771851
3.50275138,4.69395314,0.26640921,0.06995968,0.02421118,0.23331443,0.07024094,0.37331773,1.10578188,3.98478424
3.50875438,4.59813623,0.26125821,0.06829663,0.02463083,0.22847069,0.06793225,0.36834162,1.08379268,3.89728468
3.51475738,4.48954709,0.25517726,0.06647735,0.02509137,0.22342182,0.06573349,0.36262133,1.05757845,3.79766746
3.52076038,4.37147975,0.24835960,0.06455025,0.02562594,0.21832216,0.06371854,0.35649964,1.02800431,3.68869735
3.52676338,4.24753543,0.24101773,0.06256792,0.02627066,0.21333557,0.06196180,0.35035117,0.99602871,3.57339115
3.53276638,4.12153565,0.23337783,0.06058583,0.02706379,0.20863246,0.06053673,0.34457240,0.96267595,3.45494356
3.53876938,3.99742565,0.22567371,0.05866107,0.02804467,0.20438633,0.05951424,0.33957060,0.92900616,3.33664589
3.54477239,3.87917058,0.21814037,0.05685081,0.02925251,0.20076987,0.05896099,0.33575189,0.89608385,3.22179989
3.55077539,3.77064752,0.21100747,0.05521090,0.03072516,0.19795061,0.05893769,0.33350890,0.86494595,3.11362929
3.55677839,3.67553631,0.20449289,0.05379428,0.03249766,0.19608635,0.05949737,0.33320827,0.83657062,3.01519143
3.56278139,3.59721251,0.19879652,0.05264955,0.03460091,0.19532035,0.06068371,0.33517845,0.81184767,2.92929166
3.56878439,3.53864570,0.19409456,0.05181949,0.03706017,0.19577647,0.06252942,0.33969825,0.79155170,2.85840299
3.57478739,3.50230635,0.19053435,0.05133983,0.03989378,0.19755452,0.06505479,0.34698630,0.77631875,2.80459346
3.58079040,3.49008428,0.18823008,0.05123803,0.04311189,0.20072580,0.06826641,0.35719199,0.76662717,2.76946352
3.58679340,3.50322158,0.18725935,0.05153233,0.04671535,0.20532923,0.07215615,0.37038818,0.76278336,2.75409536
3.59279640,3.54226233,0.18766079,0.05223103,0.05069485,0.21136811,0.07670045,0.38656585,0.76491280,2.75901607
3.59879940,3.60702144,0.18943274,0.05333199,0.05503030,0.21880779,0.08185991,0.40563099,0.77295664,2.78417600
3.60480240,3.69657389,0.19253311,0.05482240,0.05969051,0.22757438,0.08757934,0.42740400,0.78667391,2.82894338
3.61080540,3.80926562,0.19688040,0.05667888,0.06463320,0.23755457,0.09378821,0.45162153,0.80564936,2.89211569
3.61680840,3.94274626,0.20235585,0.05886782,0.06980540,0.24859681,0.10040158,0.47794090,0.82930668,2.97194803
3.62281141,4.09402336,0.20880669,0.06134607,0.07514420,0.26051375,0.10732139,0.50594705,0.85692669,3.06619796
3.62881441,4.25953713,0.21605047,0.06406185,0.08057783,0.27308600,0.11443838,0.53516177,0.88766988,3.17218583
3.63481741,4.43525369,0.22388014,0.06695599,0.08602717,0.28606716,0.12163421,0.56505513,0.92060273,3.28686910
3.64082041,4.61677435,0.23207002,0.06996336,0.09140748,0.29918997,0.12878412,0.59505869,0.95472691,3.40692852
3.64682341,4.79945757,0.24038223,0.07301447,0.09663050,0.31217335,0.13575981,0.62458008,0.98901036,3.52886365
3.65282641,4.97854990,0.24857351,0.07603730,0.10160659,0.32473027,0.14243253,0.65301863,1.02241926,3.64909462
3.65882941,5.14932134,0.25640218,0.07895911,0.10624718,0.33657592,0.14867629,0.67978143,1.05394984,3.76406681
3.66483242,5.30720072,0.26363499,0.08170837,0.11046713,0.34743611,0.15437108,0.70429927,1.08265887,3.87035486
3.67083542,5.44790625,0.27005366,0.08421665,0.11418706,0.35705540,0.15940598,0.72604200,1.10769170,3.96476237
3.67683842,5.56756654,0.27546088,0.08642037,0.11733558,0.36520477,0.16368203,0.74453279,1.12830703,4.04441364
3.68284142,5.66282781,0.27968556,0.08826248,0.11985132,0.37168838,0.16711483,0.75936066,1.14389726,4.10683421
3.68884442,5.73094341,0.28258713,0.08969389,0.12168458,0.37634930,0.16963659,0.77019100,1.15400397,4.15001711
3.69484742,5.76984236,0.28405888,0.09067467,0.12279869,0.37907379,0.17119784,0.77677368,1.15832772,4.17247264
3.70085043,5.77817471,0.28403003,0.09117496,0.12317097,0.37979418,0.17176846,0.77894843,1.15673213,4.17325975
3.70685343,5.75533234,0.28246671,0.09117557,0.12279323,0.37849000,0.17133816,0.77664752,1.14924197,4.15199816
3.71285643,5.70144472,0.27937159,0.09066827,0.12167180,0.37518752,0.16991639,0.76989544,1.13603557,4.10886116
3.71885943,5.61735057,0.27478254,0.08965573,0.11982715,0.36995765,0.16753158,0.75880594,1.11743199,4.04454964
3.72486243,5.50454700,0.26877007,0.08815114,0.11729310,0.36291234,0.16422993,0.74357644,1.09387352,3.96024892
3.73086543,5.36511883,0.26143389,0.08617754,0.11411563,0.35419966,0.16007366,0.72448016,1.06590448,3.85757066
3.73686843,5.20165156,0.25289872,0.08376690,0.11035135,0.34399781,0.15513882,0.70185633,1.03414726,3.73848256
3.74287144,5.01713190,0.24330952,0.08095896,0.10606577,0.33250829,0.14951286,0.67609893,0.99927672,3.60522918
3.74887444,4.81484042,0.23282632,0.07779988,0.10133138,0.31994867,0.14329193,0.64764435,0.96199409,3.46024745
3.75487744,4.59824085,0.22161889,0.07434081,0.09622553,0.30654511,0.13657810,0.61695862,0.92300152,3.30608057
3.76088044,4.37087047,0.20986152,0.07063637,0.09082845,0.29252511,0.12947650,0.58452450,0.88297830,3.14529383
3.76688344,4.13623601,0.19772795,0.06674313,0.08522115,0.27811064,0.12209266,0.55082905,0.84255972,2.98039569
3.77288644,3.89771858,0.18538675,0.06271813,0.07948358,0.26351206,0.11452993,0.51635197,0.80231934,2.81376709
3.77888944,3.65849110,0.17299725,0.05861753,0.07369284,0.24892291,0.10688721,0.48155515,0.76275518,2.64760134
3.78489245,3.42145029,0.16070612,0.05449533,0.06792171,0.23451581,0.09925695,0.44687372,0.72428027,2.48385634
3.79089545,3.18916505,0.14864467,0.05040236,0.06223734,0.22043953,0.09172353,0.41270865,0.68721766,2.32422017
3.79689845,2.96384180,0.13692691,0.04638534,0.05670032,0.20681735,0.08436202,0.37942130,0.65179965,2.17009049
3.80290145,2.74730677,0.12564840,0.04248628,0.05136394,0.19374648,0.07723734,0.34732961,0.61817126,2.02256734
3.80890445,2.54100424,0.11488576,0.03874203,0.04627377,0.18129872,0.07040374,0.31670622,0.58639707,1.88245849
3.81490745,2.34600933,0.10469696,0.03518401,0.04146756,0.16952203,0.06390475,0.28777814,0.55647114,1.75029581
3.82091046,2.16305310,0.09512208,0.03183821,0.03697526,0.15844291,0.05777332,0.26072799,0.52832903,1.62636092
3.82691346,1.99255753,0.08618467,0.02872532,0.03281938,0.14806943,0.05203240,0.23569645,0.50186133,1.51071775
3.83291646,1.83467762,0.07789337,0.02586102,0.02901544,0.13839466,0.04669562,0.21278570,0.47692777,1.40324995
3.83891946,1.68934775,0.07024391,0.02325639,0.02557262,0.12940023,0.04176823,0.19206360,0.45337115,1.30370057
3.84492246,1.55632959,0.06322119,0.02091839,0.02249444,0.12105992,0.03724812,0.17356829,0.43103051,1.21171198
3.85092546,1.43525888,0.05680143,0.01885038,0.01977953,0.11334308,0.03312697,0.15731285,0.40975271,1.12686392
3.85692846,1.32568890,0.05095431,0.01705271,0.01742242,0.10621756,0.02939134,0.14328989,0.38940221,1.04870792
3.86293147,1.22712874,0.04564491,0.01552319,0.01541429,0.09965232,0.02602385,0.13147571,0.36986843,0.97679683
3.86893447,1.13907492,0.04083555,0.01425759,0.01374363,0.09361928,0.02300415,0.12183388,0.35107075,0.91070840
3.87493747,1.06103560,0.03648737,0.01325007,0.01239692,0.08809469,0.02030998,0.11431808,0.33296088,0.85006250
3.88094047,0.99254671,0.03256161,0.01249346,0.01135910,0.08305979,0.01791795,0.10887406,0.31552289,0.79453164
3.88694347,0.93318037,0.02902069,0.01197949,0.01061400,0.07850083,0.01580428,0.10544079,0.29877093,0.74384531
3.89294647,0.88254590,0.02582898,0.01169895,0.01014464,0.07440862,0.01394542,0.10395067,0.28274513,0.69778841
3.89894947,0.84028438,0.02295336,0.01164167,0.00993342,0.07077753,0.01231850,0.10432895,0.26750595,0.65619479
3.90495248,0.80605791,0.02036348,0.01179649,0.00996218,0.06760417,0.01090164,0.10649249,0.25312743,0.61893692
3.91095548,0.77953500,0.01803193,0.01215115,0.01021222,0.06488585,0.00967422,0.11034802,0.23968986,0.58591272
3.91695848,0.76037363,0.01593418,0.01269210,0.01066426,0.06261884,0.00861693,0.11579001,0.22727238,0.55703081
3.92296148,0.74820346,0.01404840,0.01340433,0.01129827,0.06079673,0.00771189,0.12269856,0.21594573,0.53219544
3.92896448,0.74260877,0.01235527,0.01427115,0.01209339,0.05940885,0.00694255,0.13093735,0.20576581,0.51129205
3.93496748,0.74311353,0.01083764,0.01527411,0.01302779,0.05843890,0.00629369,0.14035205,0.19676819,0.49417447
3.94097049,0.74916983,0.00948026,0.01639282,0.01407861,0.05786400,0.00575125,0.15076928,0.18896394,0.48065468
3.94697349,0.76015051,0.00826944,0.01760499,0.01522187,0.05765395,0.00530227,0.16199643,0.18233677,0.47049553
3.95297649,0.77534686,0.00719278,0.01888649,0.01643258,0.05777106,0.00493476,0.17382239,0.17684186,0.46340693
3.95897949,0.79397158,0.00623894,0.02021153,0.01768485,0.05817032,0.00463756,0.18601932,0.17240609,0.45904569
3.96498249,0.81516724,0.00539738,0.02155300,0.01895207,0.05880002,0.00440031,0.19834556,0.16892971,0.45701886
3.97098549,0.83801978,0.00465825,0.02288283,0.02020729,0.05960282,0.00421333,0.21054953,0.16628944,0.45689046
3.97698849,0.86157668,0.00401228,0.02417256,0.02142363,0.06051704,0.00406762,0.22237462,0.16434255,0.45819105
3.98299150,0.88486885,0.00345066,0.02539389,0.02257469,0.06147841,0.00395479,0.23356490,0.16293186,0.46042981
3.98899450,0.90693531,0.00296505,0.02651941,0.02363519,0.06242186,0.00386709,0.24387134,0.16189137,0.46310819
3.99499750,0.92684947,0.00254754,0.02752323,0.02458149,0.06328347,0.00379742,0.25305841,0.16105216,0.46573471
4.00100050,0.94374564,0.00219071,0.02838176,0.02539218,0.06400250,0.00373935,0.26091068,0.16024830,0.46783993
4.00700350,0.95684473,0.00188764,0.02907431,0.02604865,0.06452324,0.00368715,0.26723909,0.15932260,0.46899108
4.01300650,0.96547759,0.00163195,0.02958376,0.02653560,0.06479674,0.00363581,0.27188668,0.15813172,0.46880548
4.01900950,0.96910525,0.00141786,0.02989706,0.02684145,0.06478230,0.00358110,0.27473341,0.15655070,0.46696231
4.02501251,0.96733475,0.00124025,0.03000559,0.02695868,0.06444863,0.00351956,0.27569981,0.15447656,0.46321220
4.03101551,0.95993021,0.00109469,0.02990548,0.02688400,0.06377464,0.00344850,0.27474935,0.15183085,0.45738430
4.03701851,0.94681847,0.00097752,0.02959762,0.02661846,0.06274988,0.00336604,0.27188935,0.14856119,0.44939063
4.04302151,0.92808926,0.00088586,0.02908770,0.02616730,0.06137453,0.00327099,0.26717036,0.14464172,0.43922766
4.04902451,0.90399003,0.00081768,0.02838588,0.02553979,0.05965902,0.00316291,0.26068407,0.14007248,0.42697527
4.05502751,0.87491581,0.00077186,0.02750649,0.02474883,0.05762335,0.00304198,0.25255988,0.13487786,0.41279324
4.06103052,0.84139475,0.00074819,0.02646751,0.02381051,0.05529595,0.00290894,0.24296016,0.12910419,0.39691569
4.06703352,0.80407023,0.00074742,0.02528993,0.02274350,0.05271247,0.00276503,0.23207466,0.12281664,0.37964381
4.07303652,0.76368045,0.00077136,0.02399710,0.02156848,0.04991422,0.00261187,0.22011409,0.11609570,0.36133747
4.07903952,0.72103657,0.00082285,0.02261398,0.02030740,0.04694661,0.00245137,0.20730333,0.10903325,0.34240606
4.08504252,0.67700035,0.00090589,0.02116639,0.01898283,0.04385750,0.00228564,0.19387452,0.10172858,0.32329924
4.09104552,0.63246247,0.00102560,0.01968031,0.01761728,0.04069557,0.00211686,0.18006032,0.09428445,0.30449777
4.09704852,0.58832212,0.00118830,0.01818115,0.01623259,0.03750887,0.00194725,0.16608762,0.08680333,0.28650506
4.10305153,0.54546875,0.00140156,0.01669321,0.01484936,0.03434339,0.00177895,0.15217191,0.07938410,0.26983937
4.10905453,0.50476638,0.00167414,0.01523908,0.01348646,0.03124198,0.00161394,0.13851253,0.07211912,0.25502716
4.11505753,0.46704068,0.00201601,0.01383931,0.01216071,0.02824338,0.00145403,0.12528888,0.06509188,0.24259719
4.12106053,0.43306892,0.00243829,0.01251202,0.01088654,0.02538155,0.00130078,0.11265768,0.05837525,0.23307560
4.12706353,0.40357262,0.00295314,0.01127276,0.00967590,0.02268524,0.00115547,0.10075124,0.05203032,0.22698150
4.13306653,0.37921237,0.00357359,0.01013437,0.00853813,0.02017774,0.00101914,0.08967679,0.04610573,0.22482295
4.13906953,0.36058451,0.00431333,0.00910700,0.00748004,0.01787697,0.00089252,0.07951667,0.04063764,0.22709269
4.14507254,0.34821890,0.00518644,0.00819818,0.00650603,0.01579557,0.00077607,0.07032933,0.03565006,0.23426351
4.15107554,0.34257718,0.00620698,0.00741294,0.00561820,0.01394131,0.00067001,0.06215089,0.03115564,0.24678261
4.15707854,0.34405088,0.00738861,0.00675398,0.00481670,0.01231751,0.00057432,0.05499726,0.02715663,0.26506472
4.16308154,0.35295878,0.00874405,0.00622190,0.00409988,0.01092354,0.00048877,0.04886646,0.02364617,0.28948374
4.16908454,0.36954316,0.01028454,0.00581540,0.00346468,0.00975540,0.00041300,0.04374114,0.02060960,0.32036262
4.17508754,0.39396456,0.01201919,0.00553147,0.00290686,0.00880625,0.00034647,0.03959101,0.01802586,0.35796166
4.18109055,0.42629505,0.01395437,0.00536563,0.00242134,0.00806695,0.00028858,0.03637526,0.01586883,0.40246531
4.18709355,0.46651015,0.01609303,0.00531205,0.00200243,0.00752649,0.00023864,0.03404463,0.01410858,0.45396786
4.19309655,0.51447979,0.01843410,0.00536379,0.00164411,0.00717246,0.00019592,0.03254332,0.01271258,0.51245864
4.19909955,0.56995873,0.02097189,0.00551284,0.00134021,0.00699135,0.00015970,0.03181048,0.01164663,0.57780728
4.20510255,0.63257742,0.02369559,0.00575030,0.00108463,0.00696885,0.00012924,0.03178151,0.01087579,0.64975015
4.21110555,0.70183395,0.02658892,0.00606646,0.00087149,0.00708999,0.00010384,0.03238893,0.01036501,0.72787862
4.21710855,0.77708820,0.02962992,0.00645087,0.00069521,0.00733936,0.00008284,0.03356316,0.01007974,0.81163038
4.22311156,0.85755899,0.03279087,0.00689246,0.00055060,0.00770115,0.00006561,0.03523294,0.00998631,0.90028468
4.22911456,0.94232524,0.03603853,0.00737962,0.00043294,0.00815924,0.00005159,0.03732576,0.01005229,0.99296238
4.23511756,1.03033191,0.03933448,0.00790032,0.00033798,0.00869725,0.00004027,0.03976816,0.01024670,1.08863153
4.24112056,1.12040110,0.04263576,0.00844225,0.00026195,0.00929857,0.00003121,0.04248603,0.01054017,1.18611904
4.24712356,1.21124885,0.04589574,0.00899296,0.00020157,0.00994646,0.00002402,0.04540503,0.01090511,1.28412867
4.25312656,1.30150749,0.04906514,0.00954006,0.00015399,0.01062411,0.00001835,0.04845102,0.01131581,1.38126515
4.25912956,1.38975317,0.05209328,0.01007142,0.00011680,0.01131475,0.00001392,0.05155070,0.01174850,1.47606414
4.26513257,1.47453808,0.05492943,0.01057539,0.00008795,0.01200184,0.00001048,0.05463239,0.01218149,1.56702723
4.27113557,1.55442616,0.05752428,0.01104102,0.00006576,0.01266926,0.00000784,0.05762688,0.01259526,1.65266075
4.27713857,1.62803119,0.05983143,0.01145833,0.00004881,0.01330148,0.00000582,0.06046847,0.01297253,1.73151716
4.28314157,1.69405561,0.06180883,0.01181850,0.00003597,0.01388390,0.00000429,0.06309607,0.01329840,1.80223728
4.28914457,1.75132863,0.06342014,0.01211410,0.00002632,0.01440303,0.00000314,0.06545430,0.01356040,1.86359156
4.29514757,1.79884161,0.06463594,0.01233925,0.00001912,0.01484682,0.00000229,0.06749464,0.01374854,1.91451871
4.30115058,1.83577938,0.06543470,0.01248979,0.00001379,0.01520489,0.00000165,0.06917638,0.01385541,1.95415964
4.30715358,1.86154566,0.06580352,0.01256335,0.00000987,0.01546876,0.00000118,0.07046756,0.01387611,1.98188529
4.31315658,1.87578156,0.06573854,0.01255936,0.00000702,0.01563205,0.00000085,0.07134556,0.01380825,1.99731690
4.31915958,1.87837587,0.06524508,0.01247908,0.00000495,0.01569062,0.00000060,0.07179758,0.01365184,2.00033762
4.32516258,1.86946686,0.06433740,0.01232548,0.00000347,0.01564267,0.00000042,0.07182071,0.01340915,1.99109480
4.33116558,1.84943512,0.06303817,0.01210310,0.00000241,0.01548873,0.00000030,0.07142177,0.01308451,1.96999290
4.33716858,1.81888792,0.06137767,0.01181789,0.00000167,0.01523161,0.00000021,0.07061684,0.01268406,1.93767718
4.34317159,1.77863564,0.05939271,0.01147693,0.00000114,0.01487628,0.00000015,0.06943040,0.01221552,1.89500891
4.34917459,1.72966140,0.05712535,0.01108821,0.00000078,0.01442971,0.00000010,0.06789432,0.01168781,1.84303332
4.35517759,1.67308537,0.05462150,0.01066028,0.00000053,0.01390056,0.00000007,0.06604657,0.01111075,1.78294174
4.36118059,1.61012527,0.05192944,0.01020202,0.00000035,0.01329893,0.00000005,0.06392970,0.01049475,1.71602974
4.36718359,1.54205501,0.04909827,0.00972230,0.00000024,0.01263601,0.00000004,0.06158939,0.00985042,1.64365317
4.37318659,1.47016329,0.04617652,0.00922970,0.00000016,0.01192372,0.00000003,0.05907272,0.00918828,1.56718412
4.37918959,1.39571395,0.04321077,0.00873230,0.00000010,0.01117438,0.00000002,0.05642673,0.00851849,1.48796868
4.38519260,1.31990970,0.04024446,0.00823742,0.00000007,0.01040031,0.00000002,0.05369690,0.00785054,1.40728837
4.39119560,1.24386069,0.03731694,0.00775147,0.00000004,0.00961352,0.00000002,0.05092585,0.00719310,1.32632656
4.39719860,1.16855898,0.03446268,0.00727984,0.00000003,0.00882543,0.00000002,0.04815230,0.00655380,1.24614125
4.40320160,1.09485969,0.03171077,0.00682682,0.00000002,0.00804656,0.00000001,0.04541020,0.00593915,1.16764489
4.40920460,1.02346907,0.02908463,0.00639559,0.00000001,0.00728637,0.00000001,0.04272815,0.00535447,1.09159160
4.41520760,0.95493964,0.02660198,0.00598823,0.00000001,0.00655309,0.00000001,0.04012915,0.00480386,1.01857194
4.42121061,0.88967195,0.02427501,0.00560581,0.00000000,0.00585359,0.00000001,0.03763052,0.00429022,0.94901464
4.42721361,0.82792218,0.02211071,0.00524847,0.00000000,0.00519339,0.00000001,0.03524411,0.00381538,0.88319467
4.43321661,0.76981488,0.02011142,0.00491560,0.00000000,0.00457661,0.00000001,0.03297676,0.00338008,0.82124671
4.43921961,0.71535950,0.01827538,0.00460593,0.00000000,0.00400605,0.00000001,0.03083083,0.00298420,0.76318271
4.44522261,0.66446965,0.01659748,0.00431773,0.00000000,0.00348324,0.00000001,0.02880495,0.00262683,0.70891242
4.45122561,0.61698389,0.01506992,0.00404895,0.00000000,0.00300862,0.00000001,0.02689477,0.00230641,0.65826539
4.45722861,0.57268668,0.01368295,0.00379738,0.00000000,0.00258162,0.00000001,0.02509379,0.00202090,0.61101338
4.46323162,0.53132865,0.01242556,0.00356078,0.00000000,0.00220082,0.00000001,0.02339409,0.00176791,0.56689192
4.46923462,0.49264514,0.01128609,0.00333703,0.00000000,0.00186413,0.00000001,0.02178713,0.00154482,0.52562001
4.47523762,0.45637232,0.01025275,0.00312415,0.00000000,0.00156895,0.00000001,0.02026431,0.00134888,0.48691739
4.48124062,0.42226047,0.00931409,0.00292048,0.00000000,0.00131227,0.00000001,0.01881756,0.00117734,0.45051863
4.48724362,0.39008402,0.00845937,0.00272462,0.00000000,0.00109086,0.00000001,0.01743968,0.00102753,0.41618387
4.49324662,0.35964840,0.00767876,0.00253553,0.00000000,0.00090137,0.00000001,0.01612466,0.00089687,0.38370619
4.49924962,0.33079380,0.00696354,0.00235248,0.00000000,0.00074045,0.00000001,0.01486779,0.00078299,0.35291555
4.50525263,0.30339611,0.00630615,0.00217507,0.00000000,0.00060481,0.00000001,0.01366569,0.00068371,0.32367985
4.51125563,0.27736537,0.00570021,0.00200318,0.00000000,0.00049131,0.00000001,0.01251630,0.00059708,0.29590336
4.51725863,0.25264245,0.00514046,0.00183691,0.00000000,0.00039701,0.00000001,0.01141866,0.00052138,0.26952308
4.52326163,0.22919418,0.00462263,0.00167654,0.00000000,0.00031920,0.00000001,0.01037275,0.00045510,0.24450364
4.52926463,0.20700769,0.00414336,0.00152249,0.00000000,0.00025542,0.00000001,0.00937923,0.00039694,0.22083130
4.53526763,0.18608435,0.00369998,0.00137526,0.00000000,0.00020347,0.00000001,0.00843921,0.00034581,0.19850744
4.54127064,0.16643382,0.00329042,0.00123533,0.00000000,0.00016141,0.00000001,0.00755401,0.00030078,0.17754226
4.54727364,0.14806844,0.00291302,0.00110320,0.00000000,0.00012755,0.00000000,0.00672488,0.00026106,0.15794881
4.55327664,0.13099843,0.00256641,0.00097930,0.00000000,0.00010044,0.00000000,0.00595285,0.00022600,0.13973788
4.55927964,0.11522795,0.00224940,0.00086394,0.00000000,0.00007885,0.00000000,0.00523856,0.00019505,0.12291379
4.56528264,0.10075216,0.00196086,0.00075736,0.00000000,0.00006172,0.00000000,0.00458215,0.00016775,0.10747126
4.57128564,0.08755533,0.00169964,0.00065964,0.00000000,0.00004820,0.00000000,0.00398318,0.00014370,0.09339340
4.57728864,0.07560988,0.00146456,0.00057076,0.00000000,0.00003756,0.00000000,0.00344060,0.00012257,0.08065072
4.58329165,0.06487639,0.00125434,0.00049058,0.00000000,0.00002922,0.00000000,0.00295277,0.00010405,0.06920109
4.58929465,0.05530429,0.00106761,0.00041882,0.00000000,0.00002269,0.00000000,0.00251752,0.00008789,0.05899048
4.59529765,0.04683313,0.00090290,0.00035512,0.00000000,0.00001760,0.00000000,0.00213219,0.00007385,0.04995438
4.60130065,0.03939435,0.00075866,0.00029905,0.00000000,0.00001363,0.00000000,0.00179372,0.00006170,0.04201959
4.60730365,0.03291319,0.00063326,0.00025009,0.00000000,0.00001055,0.00000000,0.00149875,0.00005126,0.03510635
4.61330665,0.02731081,0.00052506,0.00020770,0.00000000,0.00000815,0.00000000,0.00124372,0.00004232,0.02913053
4.61930965,0.02250635,0.00043241,0.00017128,0.00000000,0.00000629,0.00000000,0.00102499,0.00003473,0.02400585
4.62531266,0.01841881,0.00035368,0.00014026,0.00000000,0.00000485,0.00000000,0.00083887,0.00002833,0.01964591
4.63131566,0.01496881,0.00028730,0.00011405,0.00000000,0.00000373,0.00000000,0.00068177,0.00002295,0.01596602
4.63731866,0.01208003,0.00023177,0.00009208,0.00000000,0.00000287,0.00000000,0.00055021,0.00001847,0.01288476
4.64332166,0.00968036,0.00018567,0.00007382,0.00000000,0.00000220,0.00000000,0.00044092,0.00001477,0.01032520
4.64932466,0.00770276,0.00014770,0.00005876,0.00000000,0.00000168,0.00000000,0.00035085,0.00001173,0.00821586
4.65532766,0.00608590,0.00011667,0.00004644,0.00000000,0.00000128,0.00000000,0.00027721,0.00000926,0.00649128
4.66133067,0.00477439,0.00009151,0.00003644,0.00000000,0.00000098,0.00000000,0.00021747,0.00000725,0.00509241
4.66733367,0.00371895,0.00007127,0.00002839,0.00000000,0.00000074,0.00000000,0.00016940,0.00000564,0.00396666
4.67333667,0.00287624,0.00005511,0.00002196,0.00000000,0.00000056,0.00000000,0.00013102,0.00000436,0.00306782
4.67933967,0.00220866,0.00004231,0.00001687,0.00000000,0.00000042,0.00000000,0.00010061,0.00000334,0.00235577
4.68534267,0.00168394,0.00003226,0.00001286,0.00000000,0.00000031,0.00000000,0.00007671,0.00000255,0.00179610
4.69134567,0.00127472,0.00002442,0.00000974,0.00000000,0.00000023,0.00000000,0.00005807,0.00000193,0.00135962
4.69734867,0.00095805,0.00001835,0.00000732,0.00000000,0.00000017,0.00000000,0.00004364,0.00000145,0.00102186
4.70335168,0.00071491,0.00001369,0.00000546,0.00000000,0.00000013,0.00000000,0.00003257,0.00000108,0.00076252
4.70935468,0.00052966,0.00001014,0.00000405,0.00000000,0.00000009,0.00000000,0.00002413,0.00000080,0.00056493
4.71535768,0.00038960,0.00000746,0.00000298,0.00000000,0.00000007,0.00000000,0.00001775,0.00000059,0.00041555
